TimestepsSoFar,LQGsigma_higher,TimeElapsed,ReturnMin,IWLastEpisode,DenMISEMeanLog,ReturnLastEpisode,ReturnMax,Regret/t,Delta,IWFirstEpisode,IWMin,Iteration,IWMean,LQGmu1_actor,ReturnMean,Regret,Bound,LQGmu1_higher,DenMISELogFirst,ReturnAbsMax,ReturnStepMax,DenMISELogLast,IWMax
51960,0.01831564,40272.821143865585,,41.886433,-0.743573,16.852915,17.444004,3.1664677,1.8013711e-10,,,2598,0.8663951,-0.21988237,14.233532,8226.484,31.870476,-0.2244898,-3.6930666,17.444004,19.2331,-0.65762943,42.250004
51980,0.027547687,40286.32651972771,,27.528473,-0.7435925,16.854347,17.444004,3.1654606,1.7999852e-10,,,2599,0.8801986,-0.21080458,14.234539,8227.031,31.864525,-0.2244898,-3.6934514,17.444004,19.2331,-0.6563095,27.683506
52000,0.041433174,40300.12840986252,,4.8549914,-0.74360776,16.802832,17.444004,3.1644735,1.798601e-10,,,2600,1.005427,-0.17128019,14.235526,8227.633,31.857332,-0.14285715,-3.6938362,17.444004,19.2331,-0.65995485,12.771589
52020,0.08638168,40313.77271127701,,6.2329134e-18,-0.7434939,16.556124,17.444004,3.1635818,1.7972182e-10,,,2601,0.93629843,-0.8981465,14.236418,8228.477,31.854443,-0.9591837,-3.6942205,17.444004,19.2331,-0.45129853,15.4226465
52040,0.062317666,40327.5794813633,,1.0245303e-31,-0.74332327,17.289536,17.444004,3.1624088,1.795837e-10,,,2602,0.97615135,-0.14865069,14.237591,8228.59,31.85316,-0.14285715,-3.694605,17.444004,19.2331,-0.23458132,9.493986
52060,0.01831564,40341.02843737602,,26.582027,-0.74314296,16.23776,17.444004,3.1616392,1.7944574e-10,,,2603,1.1056325,-0.11710695,14.23836,8229.746,31.872463,-0.14285715,-3.6949892,17.444004,19.2331,-0.24920183,27.619148
52080,0.27086833,40354.65357232094,,1.4055798,-0.7429924,15.615221,17.444004,3.161109,1.7930794e-10,1.6554462e-05,,2604,0.9917061,-0.5074989,14.238891,8231.527,31.846565,-0.3877551,-3.6953733,17.444004,19.2331,-0.4524535,2.3159146
52100,1.0,40368.292175769806,,0.5317145,-0.74285233,17.410513,17.444004,3.159892,1.791703e-10,7.798476,,2605,0.98330694,1.0925671,14.240108,8231.52,31.82872,-0.10204082,-3.6957574,17.444004,19.2331,-0.36948806,21.775776
52120,0.062317666,40381.658499479294,,,-0.7439609,,17.444004,3.1653566,1.7903283e-10,,,2606,1.0063516,-0.69529855,14.234643,8248.918,31.79996,-0.71428573,-3.693152,17.444004,19.2331,-3.6150064,6.8463526
52140,0.041433174,40395.23950147629,,,-0.7436997,17.38456,17.444004,3.1641483,1.7889551e-10,20.581268,,2607,1.1709207,1.0258937,14.235851,8248.9375,31.79618,1.0,-3.6935356,17.444004,19.2331,-0.068485744,96.938675
52160,0.01831564,40408.851130485535,,,-0.74426347,,17.444004,3.1696072,1.7875837e-10,,,2608,1.0717131,0.025897846,14.230392,8266.336,31.784456,0.020408163,-3.6860554,17.444004,19.2331,-2.371074,67.25779
52180,0.027547687,40422.40720152855,,,-0.74438596,9.147182,17.444004,3.1715555,1.7862137e-10,,,2609,1.1042466,-0.6934816,14.228444,8274.586,31.783865,-0.71428573,-3.6864388,17.444004,19.2331,-1.1262436,13.703222
52200,0.027547687,40435.88590836525,,3.1764336e-09,-0.74409354,17.370337,17.444004,3.170351,1.7848452e-10,,,2610,1.0070335,-0.87356645,14.229649,8274.617,31.783762,-0.877551,-3.6868222,17.444004,19.2331,-0.08312506,18.481104
52220,0.041433174,40449.46126008034,,12.25164,-0.7439009,17.311565,17.444004,3.1691704,1.7834782e-10,,,2611,0.97767746,-0.88954306,14.230829,8274.703,31.783009,-0.877551,-3.687205,17.444004,19.2331,-0.24554914,13.063245
52240,0.01831564,40463.172870874405,,21.73679,-0.7437066,17.294006,17.444004,3.1679983,1.7821128e-10,,,2612,1.0432658,-0.90039814,14.232001,8274.8125,31.785446,-0.877551,-3.687588,17.444004,19.2331,-0.21228889,27.222544
52260,0.062317666,40476.786321640015,,7.7076178,-0.7434938,17.284403,17.444004,3.166831,1.780749e-10,,,2613,0.97937465,-0.8380931,14.233169,8274.93,31.78693,-0.9183673,-3.6879709,17.444004,19.2331,-0.22720964,8.190913
52280,0.08638168,40490.458878040314,,7.6993895,-0.7434531,17.326437,17.444004,3.1656485,1.7793868e-10,,,2614,0.95531636,-0.8683904,14.234351,8275.004,31.785725,-0.877551,-3.6883535,17.444004,19.2331,-0.6154264,7.7928
52300,0.08638168,40504.13380694389,,0.0011199334,-0.7432903,17.305693,17.444004,3.1644726,1.778026e-10,,,2615,1.0155643,-0.71243185,14.235527,8275.098,31.782818,-0.5102041,-3.688736,17.444004,19.2331,-0.27242863,6.786977
52320,0.01831564,40517.952253341675,,20.479946,-0.7429788,17.384834,17.444004,3.163268,1.7766671e-10,,,2616,1.1447511,-0.72429156,14.236732,8275.109,31.845644,-0.71428573,-3.6891184,17.444004,19.2331,0.0564928,20.549236
52340,0.01831564,40531.64419698715,,18.295565,-0.74263126,17.387527,17.444004,3.1620646,1.7753096e-10,,,2617,1.145008,-0.75270647,14.237935,8275.125,31.809666,-0.71428573,-3.6895006,17.444004,19.2331,0.025181053,20.396868
52360,0.11973804,40545.36556148529,,3.3520043,-0.7423898,17.35031,17.444004,3.1608772,1.7739535e-10,,,2618,0.95962447,-0.8956919,14.239122,8275.176,31.786148,-0.8367347,-3.6898825,17.444004,19.2331,-0.25228685,6.8148327
52380,0.01831564,40559.19878125191,,16.526562,-0.7422037,17.291595,17.444004,3.159711,1.7725993e-10,,,2619,1.0508599,-0.8829212,14.240289,8275.281,31.806444,-0.877551,-3.6902645,17.444004,19.2331,-0.21440993,26.849916
52400,0.01831564,40572.96381020546,,,-0.7419731,17.29722,17.444004,3.1585445,1.7712463e-10,,,2620,1.0246558,0.44800556,14.241455,8275.387,31.783731,0.42857143,-3.6906462,17.444004,19.2331,-0.18478236,84.30379
52420,0.027547687,40586.65453028679,,,-0.7421975,7.2772675,17.444004,3.1612015,1.7698949e-10,,,2621,1.019063,-0.91494155,14.238798,8285.508,31.783375,-0.877551,-3.6910279,17.444004,19.2331,-1.3437217,17.865507
52440,0.041433174,40600.36893606186,,,-0.74199504,17.278048,17.444004,3.1600409,1.7685452e-10,,,2622,0.9501627,0.031483106,14.239959,8285.629,31.776768,0.10204082,-3.6914093,17.444004,19.2331,-0.22781806,34.879066
52460,0.08638168,40614.01105952263,,12.28821,-0.7421746,9.163422,17.444004,3.1619759,1.7671968e-10,5.161824e-35,,2623,0.99613553,0.022761056,14.238024,8293.863,31.782322,-0.020408163,-3.6917906,17.444004,19.2331,-1.1590317,12.513494
52480,0.01831564,40627.700553655624,,65.501976,-0.74231654,9.155499,17.444004,3.1639128,1.7658502e-10,,,2624,1.1170883,0.032070797,14.236087,8302.105,31.883572,0.020408163,-3.6921718,17.444004,19.2331,-1.10927,65.54649
52500,0.027547687,40641.350142002106,,41.268105,-0.742426,9.126153,17.444004,3.1658602,1.7645051e-10,,,2625,1.079012,-0.001635272,14.234139,8310.383,31.796997,0.020408163,-3.6925528,17.444004,19.2331,-1.1368095,42.73818
52520,0.027547687,40655.000957489014,,1.1298494e-25,-0.7424849,10.488048,17.444004,3.1672878,1.7631614e-10,,,2626,1.0252482,-0.28787416,14.232712,8317.297,31.776306,-0.30612245,-3.6929336,17.444004,19.2331,-0.970001,20.091274
52540,0.10170138,40668.67489147186,,5.2039575e-12,-0.7423354,17.076452,17.444004,3.1662045,1.7618193e-10,6.9033456e-07,,2627,0.9637306,0.38474938,14.233795,8317.621,31.770977,0.46938777,-3.6933143,17.444004,19.2331,-0.37260062,15.836444
52560,0.08638168,40682.271963596344,,4.473166e-15,-0.74256307,7.756872,17.444004,3.1686707,1.7604787e-10,,,2628,0.99308544,-0.3750676,14.231329,8327.266,31.766619,-0.3469388,-3.693695,17.444004,19.2331,-1.3031886,6.023756
52580,0.041433174,40695.79294204712,,,-0.74240273,17.27632,17.444004,3.167512,1.7591399e-10,7.3064726e-10,,2629,0.92601895,0.83101285,14.232488,8327.387,31.757248,0.79591835,-3.6940753,17.444004,19.2331,-0.3130085,52.05105
52600,0.07336965,40709.40641117096,,3.5429337e-12,-0.74278414,2.8171403,17.444004,3.1718512,1.7578024e-10,1.6246068e-26,,2630,1.0389404,0.29100418,14.228148,8341.969,31.751255,0.26530612,-3.6944556,17.444004,19.2331,-1.6654817,18.18086
52620,0.09372906,40723.16716051102,,0.0003296843,-0.7429621,8.33364,17.444004,3.1740923,1.7564662e-10,1.071842e-36,,2631,0.9731861,-0.19202197,14.225907,8351.035,31.750046,-0.14285715,-3.694836,17.444004,19.2331,-1.2475191,7.4649525
52640,0.2939076,40736.94860434532,,0.64796215,-0.7429192,16.571836,17.444004,3.1731997,1.7551319e-10,6.7271014e-07,,2632,0.98060733,-0.8985017,14.2268,8351.863,31.746246,-0.67346936,-3.695216,17.444004,19.2331,-0.6021968,5.852299
52660,0.027547687,40750.56473493576,,13.836041,-0.74272585,17.280579,17.444004,3.172041,1.7537989e-10,,,2633,1.0320861,-0.8690097,14.227959,8351.984,31.778889,-0.9183673,-3.6955957,17.444004,19.2331,-0.21439745,18.349463
52680,0.01831564,40764.297303915024,,25.170837,-0.7425288,17.314167,17.444004,3.1708689,1.7524675e-10,,,2634,1.058873,-0.883349,14.229131,8352.066,31.822817,-0.877551,-3.6959755,17.444004,19.2331,-0.2533617,26.48225
52700,0.027547687,40777.81787276268,,16.808273,-0.742291,17.306868,17.444004,3.1697016,1.7511374e-10,,,2635,1.0248919,-0.82189864,14.230298,8352.164,31.805702,-0.877551,-3.696355,17.444004,19.2331,-0.171122,17.627754
52720,0.041433174,40791.636200904846,,7.997624,-0.7422727,17.35003,17.444004,3.168517,1.7498093e-10,,,2636,0.9872278,-0.8692475,14.2314825,8352.211,31.733368,-0.877551,-3.6967344,17.444004,19.2331,-0.7164813,12.627678
52740,0.041433174,40805.16330528259,,,-0.7420844,17.309544,17.444004,3.1673508,1.7484823e-10,,,2637,0.9168978,-0.2520673,14.232649,8352.305,31.723164,-0.2244898,-3.6971138,17.444004,19.2331,-0.23136973,18.365486
52760,0.027547687,40818.69856381416,,,-0.74202234,17.092121,17.444004,3.1662674,1.7471569e-10,,,2638,1.1042368,-0.74545354,14.233732,8352.613,31.722843,-0.71428573,-3.6974928,17.444004,19.2331,-0.49377248,13.548648
52780,0.062317666,40832.43906164169,,2.6363847,-0.74177295,17.352306,17.444004,3.1650858,1.7458332e-10,,,2639,0.9415805,-0.76990396,14.234914,8352.66,31.717613,-0.8367347,-3.697872,17.444004,19.2331,-0.18561547,12.71653
52800,0.041433174,40846.185967206955,,6.1158295,-0.74168396,17.358267,17.444004,3.1639023,1.7445106e-10,,,2640,1.0513556,-0.71640396,14.236097,8352.703,31.728909,-0.71428573,-3.6982508,17.444004,19.2331,-0.44711044,9.203249
52820,0.08638168,40859.98757123947,,3.8847601,-0.74135655,17.385351,17.444004,3.1627083,1.7431898e-10,,,2641,0.9775938,-0.68280417,14.237291,8352.711,31.722546,-0.75510204,-3.6986294,17.444004,19.2331,0.072632514,8.060194
52840,0.08638168,40873.630079746246,,4.6680492e-05,-0.741152,17.393656,17.444004,3.1615143,1.7418707e-10,,,2642,0.9731576,-0.21500644,14.238485,8352.723,31.718317,-0.26530612,-3.699008,17.444004,19.2331,-0.17757948,7.9707055
52860,0.01831564,40887.35307979584,,36.599182,-0.741129,16.784779,17.444004,3.160552,1.7405528e-10,,,2643,0.8831393,-0.18474108,14.239448,8353.34,31.763544,-0.2244898,-3.6993866,17.444004,19.2331,-0.6530092,41.09867
52880,0.01831564,40901.12058877945,,37.74886,-0.74110335,16.468477,17.444004,3.159709,1.7392364e-10,,,2644,0.9374891,-0.16402322,14.240291,8354.27,31.759579,-0.18367347,-3.6997647,17.444004,19.2331,-0.55159247,37.813435
52900,0.027547687,40914.82625198364,,16.341585,-0.74099016,16.686392,17.444004,3.158784,1.7379215e-10,,,2645,0.95536536,-0.16104563,14.241216,8354.984,31.74047,-0.18367347,-3.7001429,17.444004,19.2331,-0.37522593,25.009779
52920,0.027547687,40928.373681783676,,16.372639,-0.7408569,16.503147,17.444004,3.1579275,1.736608e-10,,,2646,1.0653889,-0.11088322,14.242072,8355.875,31.7745,-0.14285715,-3.700521,17.444004,19.2331,-0.3406813,18.326574
52940,0.12992261,40942.07654881477,,5.1685863,-0.7407509,16.00155,17.444004,3.1572628,1.7352961e-10,3.1304035e-17,,2647,0.98289466,-0.35793152,14.242737,8357.277,31.72065,-0.10204082,-3.700899,17.444004,19.2331,-0.52303743,6.804088
52960,0.01831564,40956.00527834892,,23.350597,-0.7405721,17.195456,17.444004,3.156148,1.7339859e-10,,,2648,1.056968,-0.34501046,14.243852,8357.48,31.805834,-0.3469388,-3.7012765,17.444004,19.2331,-0.24967106,27.006561
52980,0.01831564,40969.70270323753,,26.585297,-0.7403498,17.18904,17.444004,3.155037,1.7326769e-10,,,2649,1.0591662,-0.3654719,14.244963,8357.691,31.783756,-0.3469388,-3.701654,17.444004,19.2331,-0.20483911,26.744001
53000,0.01831564,40983.463820934296,,13.671166,-0.740153,17.294697,17.444004,3.1538868,1.7313695e-10,,,2650,0.99492556,-0.3951998,14.246113,8357.801,31.761196,-0.3877551,-3.7020316,17.444004,19.2331,-0.2743113,30.571188
53020,0.027547687,40997.23642897606,,19.741505,-0.7400078,17.265148,17.444004,3.152748,1.7300635e-10,,,2651,0.9911373,-0.3575951,14.2472515,8357.934,31.76752,-0.3877551,-3.7024088,17.444004,19.2331,-0.346342,20.12102
53040,0.027547687,41010.69628787041,,16.836815,-0.7398181,17.269436,17.444004,3.1516085,1.728759e-10,,,2652,1.0444553,-0.35345927,14.248391,8358.066,31.785557,-0.3469388,-3.702786,17.444004,19.2331,-0.22548859,17.574913
53060,0.01831564,41024.14531683922,,25.007835,-0.7395993,17.242153,17.444004,3.1504793,1.7274561e-10,,,2653,1.0654916,-0.3363958,14.24952,8358.223,31.774921,-0.3469388,-3.703163,17.444004,19.2331,-0.20149773,26.25752
53080,0.027547687,41038.04768490791,,16.45069,-0.7393731,17.167414,17.444004,3.1493797,1.7261545e-10,,,2654,1.045924,-0.3396995,14.25062,8358.453,31.74862,-0.3469388,-3.7035398,17.444004,19.2331,-0.20070553,17.301144
53100,0.041433174,41051.866035461426,,11.376423,-0.7391467,17.27675,17.444004,3.14824,1.7248546e-10,,,2655,1.0246564,-0.35593897,14.25176,8358.578,31.742043,-0.3469388,-3.7039165,17.444004,19.2331,-0.1820721,11.45955
53120,0.01831564,41065.59092283249,,23.420515,-0.7389325,17.225487,17.444004,3.1471195,1.7235557e-10,,,2656,1.07377,-0.3236945,14.25288,8358.75,31.780102,-0.3469388,-3.704293,17.444004,19.2331,-0.19328481,25.750103
53140,0.01831564,41079.24954032898,,,-0.73872185,17.133894,17.444004,3.1460361,1.7222587e-10,,,2657,1.2034128,0.6859611,14.253963,8359.02,31.72006,0.67346936,-3.7046695,17.444004,19.2331,-0.24932165,96.58957
53160,0.2300663,41093.093552827835,,4.7658157,-0.7389458,4.820525,17.444004,3.1495848,1.7209631e-10,51.552452,,2658,1.0586903,0.87122744,14.250415,8371.598,31.707039,0.9183673,-3.7050457,17.444004,19.2331,-1.5212418,64.93493
53180,0.14097345,41106.69833421707,,7.697154e-17,-0.73929995,2.1938822,17.444004,3.1541185,1.7196689e-10,7.1776346e-23,,2659,0.99545276,-0.1843333,14.245881,8386.801,31.700396,-0.3877551,-3.6862125,17.444004,19.2331,-1.7347821,4.0415645
53200,0.37546432,41120.55032515526,,1.7571502,-0.7392217,16.77815,17.444004,3.1531668,1.7183761e-10,0.056830116,,2660,0.98931617,-0.36558995,14.246833,8387.426,31.696922,-0.26530612,-3.6865885,17.444004,19.2331,-0.5262947,2.5069938
53220,0.01831564,41134.251630067825,,16.469353,-0.73903775,17.25484,17.444004,3.1520376,1.7170847e-10,,,2661,1.0751381,-0.38120458,14.247962,8387.57,31.735355,-0.3469388,-3.686943,17.444004,19.2331,-0.23892614,25.508598
53240,0.041433174,41148.06376194954,,12.761137,-0.73884374,17.263023,17.444004,3.1509037,1.7157949e-10,,,2662,1.0037731,-0.3606441,14.249096,8387.707,31.699821,-0.3877551,-3.6873188,17.444004,19.2331,-0.29416716,13.244365
53260,0.027547687,41161.89836239815,,15.63011,-0.73864055,17.191462,17.444004,3.1498003,1.7145066e-10,,,2663,1.0524384,-0.3726711,14.250199,8387.918,31.702057,-0.3469388,-3.6876943,17.444004,19.2331,-0.20006007,16.775013
53280,0.01831564,41175.569553136826,,,-0.7384421,17.315485,17.444004,3.1486492,1.7132197e-10,,,2664,1.0442446,0.30323476,14.25135,8388.0,31.682327,0.30612245,-3.6880698,17.444004,19.2331,-0.25988045,78.117004
53300,0.027547687,41189.43989920616,,49.92622,-0.73861873,8.267468,17.444004,3.1508942,1.711934e-10,,,2665,1.0474681,0.287084,14.249105,8397.133,31.680641,0.30612245,-3.688445,17.444004,19.2331,-1.2431422,50.54461
53320,0.11973804,41203.354502916336,,8.411553e-19,-0.73878497,8.354273,17.444004,3.1531048,1.7106502e-10,,,2666,0.9601617,-0.8334886,14.246895,8406.176,31.675926,-0.8367347,-3.6888201,17.444004,19.2331,-1.2221438,6.8264256
53340,0.041433174,41217.08521938324,,2.0831865e-29,-0.7387643,17.339903,17.444004,3.151945,1.7093675e-10,,,2667,1.028005,-0.31848714,14.2480545,8406.238,31.675495,-0.3469388,-3.6891952,17.444004,19.2331,-0.64323556,11.135096
53360,0.19541045,41230.96799468994,,0.1340025,-0.7385753,17.292048,17.444004,3.1508036,1.7080863e-10,2.9082528e-19,,2668,0.96716857,-0.9514669,14.249196,8406.344,31.669674,-0.79591835,-3.6895702,17.444004,19.2331,-0.26105696,6.8411646
53380,0.027547687,41244.55909490585,,,-0.73841774,17.246298,17.444004,3.1496801,1.7068066e-10,,,2669,1.064427,-0.09843938,14.2503195,8406.496,31.661764,-0.14285715,-3.6899447,17.444004,19.2331,-0.28555244,18.318985
53400,0.01831564,41258.435282468796,,40.557034,-0.7383583,15.691105,17.444004,3.1491404,1.7055282e-10,,,2670,0.96269816,-0.11083431,14.250859,8408.207,31.776678,-0.10204082,-3.6903195,17.444004,19.2331,-0.64097965,40.57369
53420,0.01831564,41271.95179414749,,32.4155,-0.73828965,15.730173,17.444004,3.1485872,1.7042515e-10,,,2671,0.96468943,-0.10973237,14.251412,8409.875,31.698917,-0.10204082,-3.6906939,17.444004,19.2331,-0.5128272,39.981316
53440,0.84936583,41285.76312541962,,0.45211825,-0.7382196,15.77421,17.444004,3.148017,1.7029764e-10,0.8850317,,2672,0.9716497,0.068139076,14.251983,8411.504,31.655975,-1.0,-3.6910682,17.444004,19.2331,-0.51117676,34.322132
53460,0.062317666,41299.49144864082,,5.3070544e-11,-0.73841983,9.062381,17.444004,3.1499586,1.7017021e-10,,,2673,1.0043217,-0.44705993,14.250041,8419.84,31.64275,-0.3877551,-3.6911113,17.444004,19.2331,-1.243389,8.866867
53480,0.12992261,41312.894931554794,,3.3864676e-08,-0.7382739,17.359343,17.444004,3.148796,1.7004298e-10,6.137536e-06,,2674,1.0007043,0.26803356,14.251204,8419.879,31.634485,0.3469388,-3.6914852,17.444004,19.2331,-0.3513485,12.032741
53500,0.01831564,41326.468170166016,,70.33695,-0.7384404,8.450557,17.444004,3.1509647,1.6991586e-10,,,2675,1.1536711,0.26746908,14.249035,8428.832,31.772255,0.26530612,-3.6918592,17.444004,19.2331,-1.1833234,70.92263
53520,0.027547687,41340.2001144886,,45.91552,-0.73854357,8.453309,17.444004,3.1531305,1.6978888e-10,,,2676,1.1207781,0.28612614,14.246869,8437.777,31.665169,0.26530612,-3.6922328,17.444004,19.2331,-1.1569874,45.975945
53540,0.041433174,41353.60999894142,,1.6764301e-22,-0.73867106,8.359272,17.444004,3.1553297,1.6966205e-10,,,2677,1.0109876,-0.17272386,14.24467,8446.82,31.63143,-0.14285715,-3.6926064,17.444004,19.2331,-1.1937695,12.524096
53560,0.19541045,41367.319058179855,,2.5145454,-0.7385567,16.7054,17.444004,3.1544104,1.6953539e-10,4.6170467e-10,,2678,0.989607,0.04160148,14.245589,8447.512,31.614174,-0.30612245,-3.69298,17.444004,19.2331,-0.4413887,3.4884593
53580,0.027547687,41381.1631398201,,36.74182,-0.73872715,9.184557,17.444004,3.1563015,1.6940883e-10,,,2679,0.9908321,0.05984129,14.243698,8455.73,31.681023,0.06122449,-3.6933534,17.444004,19.2331,-1.1847235,49.358562
53600,0.027547687,41394.94642949104,,,-0.7389062,9.072049,17.444004,3.1582308,1.6928244e-10,,,2680,1.1043807,-0.739529,14.241769,8464.059,31.604393,-0.71428573,-3.6937265,17.444004,19.2331,-1.2029712,13.598505
53620,0.0529305,41408.573806762695,,,-0.7386403,17.351269,17.444004,3.1570702,1.6915616e-10,,,2681,1.0012295,-0.01052136,14.242929,8464.105,31.603333,0.06122449,-3.6940997,17.444004,19.2331,-0.12879558,25.581745
53640,0.2939076,41422.38808989525,,0.27027115,-0.73871243,10.739065,17.444004,3.1583776,1.6903005e-10,6.722099e-07,,2682,0.9797467,-0.12858593,14.241622,8470.77,31.598454,-0.67346936,-3.6944726,17.444004,19.2331,-0.93006176,5.9132285
53660,0.041433174,41436.11202335358,,12.415701,-0.7385615,16.056833,17.444004,3.1577015,1.6890407e-10,,,2683,1.0149708,-0.15385638,14.242298,8472.113,31.593414,-0.14285715,-3.6948454,17.444004,19.2331,-0.31354624,12.483177
53680,0.24963507,41449.923714876175,,1.23148,-0.7383802,16.506844,17.444004,3.1568575,1.6877824e-10,0.021655131,,2684,0.9959857,0.24694148,14.243142,8473.004,31.588556,0.10204082,-3.695218,17.444004,19.2331,-0.26479983,5.752677
53700,0.37546432,41463.81152510643,,3.4258935,-0.73854315,8.549451,17.444004,3.1589775,1.6865254e-10,3.6074045,,2685,0.9923183,0.052902937,14.241022,8481.855,31.582062,0.26530612,-3.6955824,17.444004,19.2331,-1.1719053,4.04628
53720,1.0,41477.57514977455,,1.2869049,-0.7387117,9.0855465,17.444004,3.1608963,1.6852698e-10,7.7895513,,2686,0.9815914,0.75929844,14.239103,8490.168,31.57399,-0.10204082,-3.6946123,17.444004,19.2331,-1.1831824,22.231548
53740,0.01831564,41491.08780026436,,,-0.7390672,3.85551,17.444004,3.1647615,1.6840156e-10,,,2687,0.85984695,-0.8804156,14.235238,8503.715,31.56525,-0.8367347,-3.6920886,17.444004,19.2331,-1.6749278,41.010597
53760,0.01831564,41504.83678531647,,25.665337,-0.73891157,17.30844,17.444004,3.163618,1.6827628e-10,,,2688,1.0603269,-0.8279679,14.236382,8503.805,31.668217,-0.877551,-3.6924605,17.444004,19.2331,-0.17631055,26.269236
53780,0.041433174,41518.57881093025,,0.43757835,-0.7388659,17.334717,17.444004,3.162465,1.6815115e-10,,,2689,1.0496992,-0.67090094,14.2375345,8503.867,31.56433,-0.71428573,-3.6928327,17.444004,19.2331,-0.6728396,9.26035
53800,0.01831564,41532.30321955681,,28.78833,-0.7386807,17.381968,17.444004,3.161296,1.6802615e-10,,,2690,1.0114906,-0.69167686,14.238704,8503.887,31.582685,-0.67346936,-3.6932044,17.444004,19.2331,-0.28874102,28.793095
53820,0.01831564,41546.07115507126,,,-0.7384389,17.38724,17.444004,3.1601257,1.679013e-10,,,2691,1.0115651,-0.9414842,14.239874,8503.898,31.560768,-0.9591837,-3.693576,17.444004,19.2331,-0.09587932,29.45336
