Iteration,LQGsigma_higher,Delta,ReturnMin,ReturnMax,IWLastEpisode,IWFirstEpisode,ReturnAbsMax,Regret,TimestepsSoFar,IWMax,TimeElapsed,LQGmu1_higher,Regret/t,ReturnStepMax,DenMISEMeanLog,ReturnMean,IWMean,LQGmu1_actor,DenMISELogLast,DenMISELogFirst,IWMin,Bound,ReturnLastEpisode
115,0.079610266,9.193604e-08,,17.409307,6.499278e-18,,17.409307,711.90027,2300,11.808968,1334.3590168952942,0.71428573,6.1904364,19.198174,-0.8378746,11.209563,0.9856794,0.7068818,-0.8323777,-6.7500606,,433.9171,11.676802
116,0.062317666,9.035778e-08,,17.409307,,,17.409307,724.745,2320,15.863554,1346.1699583530426,-0.2244898,6.247802,19.198174,-0.8376041,11.152198,1.1540233,-0.10925673,-0.76680547,-6.7587185,,432.12738,4.5552225
117,0.09372906,8.8819796e-08,,17.409307,2.427944e-19,2.6732725e-05,17.409307,726.0239,2340,54.434715,1357.8871021270752,-1.0,6.2053328,19.198174,-0.83680964,11.194667,1.0598545,-1.0692601,-0.84667504,-6.7673025,,431.38162,16.121042
118,0.07336965,8.732076e-08,,17.409307,0.00066456955,7.420195e-27,17.409307,726.23315,2360,13.268578,1369.687424659729,-0.71428573,6.154518,19.198174,-0.8528475,11.2454815,0.98097515,-0.7636656,-2.694238,-6.7758126,,418.5632,17.190742
119,0.06761824,8.585934e-08,,17.409307,2.0850216e-06,,17.409307,726.2623,2380,14.024837,1381.4241416454315,-0.3877551,6.1030455,19.198174,-0.85110605,11.296954,0.8381282,-0.30562776,-0.5972733,-6.7842517,,416.7197,17.370745
120,0.079610266,8.4434326e-08,,17.409307,1.9450566e-22,,17.409307,726.53687,2400,11.125876,1393.09699177742,0.5102041,6.054474,19.198174,-0.85312706,11.345526,0.9777717,0.5695844,-0.9056712,-6.7926197,,404.31165,17.125599
121,0.079610266,8.3044476e-08,,17.409307,,6.390759e-33,17.409307,737.7859,2420,11.637514,1404.7201998233795,-0.5510204,6.0974045,19.198174,-0.85267717,11.302595,1.0295821,-0.64902866,-0.7520935,-6.8009186,,398.8734,6.150863
122,0.07336965,8.168867e-08,,17.409307,1.16081e-27,,17.409307,737.77856,2440,12.189362,1416.509731054306,0.18367347,6.047364,19.198174,-0.8513399,11.352635,0.9820657,0.24381174,-0.6905472,-6.8091493,,397.78583,17.407587
123,0.06761824,8.03658e-08,,17.409307,2.6673872e-05,,17.409307,746.615,2460,14.380434,1428.3541688919067,-0.10204082,6.0700407,19.198174,-0.851099,11.329959,1.0238032,-0.15049966,-0.7737317,-6.8173127,,394.58243,8.563435
124,0.11035183,7.90748e-08,,17.409307,9.278738e-16,,17.409307,747.532,2480,7.5848393,1439.7095522880554,0.79591835,6.0284843,19.198174,-0.85140467,11.371515,0.9907893,0.6560635,-0.878266,-6.82541,,384.17938,16.48291
125,0.10170138,7.781467e-08,,17.409307,,7.1520995e-10,17.409307,759.74634,2500,8.513785,1451.5662603378296,-0.79591835,6.0779705,19.198174,-0.8501448,11.322029,1.0449965,-0.9404056,-0.66835016,-6.8334417,,380.2141,5.1858344
126,0.14097345,7.658441e-08,,17.409307,,,17.409307,759.8927,2520,51.57753,1463.226047039032,1.0,6.030895,19.198174,-0.848664,11.369104,1.1628808,1.1194391,-0.68923265,-6.84141,,376.02487,17.253443
127,0.08638168,7.538312e-08,,17.409307,,,17.409307,777.29285,2540,10.818574,1474.89191532135,-0.26530612,6.1204157,19.198174,-0.86729044,11.279584,1.001969,-0.47000802,-3.2818885,-6.849315,,369.6074,
128,0.08638168,7.420985e-08,,17.409307,3.7385462e-19,,17.409307,777.3307,2560,10.847919,1486.323599100113,0.3469388,6.072896,19.198174,-0.8666331,11.327104,0.9848762,0.41294938,-0.7608234,-6.8571587,,368.93887,17.362072
129,0.08638168,7.306376e-08,,17.409307,0.00031806552,,17.409307,787.1786,2580,10.395341,1498.0144836902618,0.020408163,6.1021605,19.198174,-0.8659533,11.297839,0.9678382,0.17631789,-0.74187785,-6.8649406,,364.28046,7.552062
130,0.14097345,7.1944044e-08,,17.409307,4.1046514e-15,0.6883112,17.409307,795.7571,2600,40.344196,1509.8123836517334,-1.0,6.121208,19.198174,-0.86468774,11.278791,1.1196724,-0.97589046,-0.64636797,-6.8726625,,359.1947,8.821608
131,0.10170138,7.084985e-08,,17.409307,4.1404196e-06,1.0954683e-24,17.409307,795.9369,2620,8.552393,1521.3383247852325,-0.42857143,6.0758543,19.198174,-0.86319065,11.324145,0.93518615,-0.5446319,-0.719474,-6.875045,,346.21494,17.220018
132,0.11973804,6.978043e-08,,17.41465,5.082985e-18,,17.41465,795.92236,2640,8.076012,1533.083565235138,0.5510204,6.0297146,19.202694,-0.8636403,11.370285,1.0384825,0.55856746,-0.8408733,-6.8826494,,337.64017,17.41465
133,0.11035183,6.8735034e-08,,17.41465,0.025973093,,17.41465,807.05835,2660,8.216348,1544.405846118927,0.18367347,6.0681076,19.202694,-0.8632505,11.331892,0.9891121,0.20209922,-0.8348549,-6.890197,,328.08215,6.2640233
134,0.11035183,6.7712975e-08,,17.41465,0.056542665,1.0872576e-33,17.41465,815.72546,2680,9.14997,1556.0749278068542,-0.14285715,6.0875044,19.202694,-0.8624477,11.312495,0.99156064,-0.287089,-0.72793716,-6.8976874,,325.29456,8.732781
135,0.12992261,6.671354e-08,,17.41465,0.19895408,1.2275995e-08,17.41465,815.98755,2700,6.856632,1567.7963044643402,-0.63265306,6.0443516,19.202694,-0.8621838,11.355648,1.0326324,-0.5819652,-0.8006249,-6.9051223,,325.28372,17.138063
136,0.21203151,6.573606e-08,,17.41465,3.0391375e-12,1.8947524e-29,17.41465,815.9802,2720,45.776505,1579.7794263362885,1.0,5.999855,19.202694,-0.8607209,11.400145,1.1794235,0.88115585,-0.6816632,-6.9125023,,311.01007,17.407206
137,0.21203151,6.477992e-08,,17.41465,3.471868e-17,48.855995,17.41465,831.345,2740,48.855995,1591.2850198745728,-1.0,6.0682106,19.202694,-0.85970855,11.331789,1.2175803,-1.3446555,-0.8253686,-6.9198284,,300.7229,2.035476
138,0.14097345,6.3844475e-08,,17.41465,6.2256706e-09,7.562483e-14,17.41465,831.54785,2760,6.679409,1603.020768404007,-0.3469388,6.025709,19.202694,-0.8894672,11.37429,0.94980127,-0.33038133,-5.109523,-6.62211,,295.09576,17.197039
139,0.14097345,6.292915e-08,,17.41465,5.8716476e-05,1.0383691e-37,17.41465,831.76514,2780,6.620509,1614.7692515850067,0.3469388,5.983923,19.202694,-0.8889631,11.416077,1.009146,0.120278835,-0.7590245,-6.62933,,291.191,17.18257
140,0.14097345,6.203338e-08,,17.41465,4.4580183,3.6382494e-25,17.41465,840.19226,2800,6.397972,1626.3617415428162,0.020408163,6.0013733,19.202694,-0.88766956,11.398626,0.95709085,-0.210059,-0.7054,-6.6364985,,283.50842,8.972936
141,0.31890655,6.11566e-08,,17.41465,0.12473212,190.23906,17.41465,840.6205,2820,190.23906,1638.2625954151154,-1.0,5.9618473,19.202694,-0.88715804,11.438152,2.8970375,-0.43885738,-0.76233286,-6.643616,,281.44263,16.9717
142,0.1800923,6.029826e-08,,17.41465,1.1628899e-06,4.28631e-28,17.41465,840.66956,2840,5.3395658,1650.0608212947845,0.5510204,5.920207,19.202694,-0.87725097,11.479793,1.0148511,0.52601457,-0.64582,-5.7966027,,262.045,17.351156
143,0.31890655,5.945788e-08,,17.41465,0.86804104,2.9680793e-12,17.41465,851.484,2860,26.096836,1661.8980493545532,1.0,5.9544334,19.202694,-0.8762408,11.445566,0.89231443,1.0362294,-0.73908406,-5.8036203,,259.41934,6.5854745
144,0.19541045,5.8634946e-08,,17.41465,4.4610428e-07,3.2660866e-10,17.41465,868.8839,2880,4.9074044,1673.731673002243,-0.10204082,6.0339165,19.202694,-0.8823876,11.366083,0.97456104,-0.3403722,-1.629015,-5.8105893,,248.20152,
145,1.0,5.7828977e-08,,17.41465,0.33242595,4.8846226,17.41465,869.1289,2900,7.600556,1685.3064651489258,1.0,5.993992,19.202694,-0.88146216,11.406008,0.6584917,1.9531724,-0.7158992,-5.8175097,,232.67044,17.15518
146,0.47965226,5.703951e-08,,17.41465,2.2534934e-06,133.11462,17.41465,886.5288,2920,133.11462,1697.3908152580261,-1.0,6.072115,19.202694,-0.9197883,11.327885,1.9561523,-1.602428,-6.134945,-5.79125,,214.69101,
147,1.0,5.6266096e-08,,17.41465,64.01239,58.34896,17.41465,886.73584,2940,64.01239,1709.1072976589203,-1.0,6.032216,19.202694,-0.94506896,11.367784,1.5654594,-0.8877679,-5.259475,-5.1500607,,207.68086,17.193161
148,0.21203151,5.550832e-08,,17.41465,1.6494931e-06,1.0723898e-14,17.41465,886.8512,2960,4.3306236,1721.1821155548096,0.26530612,5.992238,19.202694,-0.94153965,11.407762,0.96341807,0.0005725026,-0.8399941,-4.8225617,,156.77432,17.284433
149,0.27086833,5.476574e-08,,17.41465,3.0941143,5.5289606e-06,17.41465,894.72095,2980,3.2990065,1733.024314880371,0.020408163,6.004839,19.202694,-0.94050485,11.395161,0.9680401,0.1402202,-0.7449991,-4.829296,,143.13512,9.530151
150,0.1800923,5.403796e-08,,17.41465,0.0067789587,7.4195664e-06,17.41465,903.19543,3000,5.2272415,1744.9785115718842,-0.5102041,6.021302,19.202694,-0.9393565,11.378697,1.0258049,-0.43860978,-0.7326061,-4.8359847,,134.54881,8.92564
151,0.2939076,5.3324598e-08,,17.41465,0.022154333,5.5031126e-09,17.41465,903.249,3020,3.1407828,1756.4772844314575,0.46938777,5.981782,19.202694,-0.93737066,11.418218,0.98860484,0.20663872,-0.65691644,-4.8426294,,134.16443,17.346338
152,0.24963507,5.262527e-08,,17.41465,0.20123328,0.0025532385,17.41465,911.9332,3040,3.6547625,1768.0701351165771,-0.3877551,5.9995604,19.202694,-0.93631953,11.400439,1.0131449,-0.31283206,-0.76259506,-4.8492303,,129.4456,8.715888
153,0.7214223,5.19396e-08,,17.41465,0.82937694,51.776882,17.41465,912.2461,3060,54.430176,1779.774215221405,-1.0,5.962393,19.202694,-0.9357597,11.437607,1.4690981,-0.17852896,-0.858973,-4.8557706,,128.12405,17.087032
154,0.47965226,5.1267257e-08,,17.41465,0.080470964,4.4886412e-05,17.41465,912.99927,3080,55.32042,1791.864952325821,1.0,5.928567,19.202694,-0.9318116,11.471433,1.0950108,1.265162,-0.68293047,-4.570802,,125.1818,16.64672
155,0.37546432,5.0607877e-08,,17.41465,0.52021855,0.0029816085,17.41465,930.3994,3100,2.3774207,1803.549634695053,0.14285715,6.002577,19.202694,-0.949786,11.397423,0.99358207,0.5593693,-3.7532349,-4.5772743,,115.1292,
156,1.0,4.9961137e-08,,17.41465,0.86139834,1.4222906,17.41465,941.54346,3120,90.437645,1815.159453868866,1.0,6.035535,19.202694,-0.94930714,11.364465,1.3017203,2.7394986,-0.866818,-4.5836864,,113.492966,6.2558613
157,1.0,4.932671e-08,,17.41465,0.8727501,26.91257,17.41465,958.9436,3140,28.135988,1827.0179269313812,-0.71428573,6.1079206,19.202694,-0.9851255,11.292079,1.1337001,-1.1695344,-6.747146,-4.581,,110.38174,
158,0.34603184,4.87043e-08,,17.41465,4.1759257,0.85790646,17.41465,959.14124,3160,4.1759257,1838.7934215068817,-0.5102041,6.0705137,19.202694,-0.9978798,11.329486,1.026395,-1.3520638,-3.1023319,-4.4291344,,93.36763,17.202284
159,1.0,4.8093597e-08,,17.41465,17.518549,28.40058,17.41465,959.3457,3180,29.765198,1850.5096623897552,-1.0,6.033622,19.202694,-1.0156355,11.366378,1.190744,-2.1335354,-3.8441732,-4.4300284,,93.32578,17.19538
160,0.01831564,4.74943e-08,,17.41465,,,17.41465,959.8303,3200,47.81508,1862.0890047550201,-0.5510204,5.9989395,19.202694,-1.0411905,11.40106,1.3553053,-0.55805653,-5.2544007,-4.271954,,89.28412,16.91568
161,0.01831564,4.690615e-08,,17.41465,,,17.41465,959.8401,3220,44.90211,1873.7759056091309,-0.9183673,5.9617395,19.202694,-1.0369862,11.43826,1.5165244,-0.915319,-0.5957797,-4.2781844,,87.774994,17.390104
162,0.01831564,4.6328847e-08,,17.41465,,,17.41465,959.9651,3240,46.903187,1885.5259294509888,-0.46938777,5.9257097,19.202694,-1.0313382,11.47429,1.4694139,-0.46379203,-0.49233755,-4.2843766,,87.52936,17.275194
163,0.01831564,4.5762143e-08,,17.41465,3.148541e-36,,17.41465,960.04456,3260,46.804783,1897.1648740768433,-0.2244898,5.889844,19.202694,-1.0262685,11.510156,1.4237442,-0.20891988,-0.5259232,-4.29053,,87.11466,17.32038
164,1.0,4.5205766e-08,,17.41465,0.3521625,1.0674033,17.41465,960.6852,3280,77.585526,1908.98024725914,1.0,5.8578367,19.202694,-1.0219129,11.542163,1.5357107,1.4782248,-0.60601956,-4.2966466,,85.74959,16.75926
165,0.01831564,4.4659473e-08,,17.41465,,,17.41465,978.0853,3300,53.33805,1920.9307067394257,-0.30612245,5.9277897,19.202694,-1.0391448,11.47221,1.1394778,-0.3083802,-4.2593083,-4.296238,,85.57486,
166,0.03243324,4.4123027e-08,,17.41465,,,17.41465,978.25085,3320,30.358582,1932.6293370723724,-0.877551,5.893078,19.202694,-1.03644,11.506922,0.99993914,-0.9038282,-0.62377363,-4.3022804,,85.54863,17.234259
167,1.0,4.3596195e-08,,17.41465,0.6783911,25.14522,17.41465,978.36365,3340,41.77578,1944.0793945789337,-1.0,5.8584642,19.202694,-1.0337086,11.541535,1.3482922,-0.14733821,-0.53553164,-4.3082867,,85.32016,17.287392
168,0.01831564,4.3078728e-08,,17.41465,51.975105,,17.41465,979.4066,3360,51.975105,1955.8025035858154,-0.14285715,5.8298016,19.202694,-1.0311766,11.570198,1.3489966,-0.14930148,-0.8996323,-4.173999,,86.96035,16.3569
169,0.03243324,4.257043e-08,,17.41465,1.13293984e-32,,17.41465,980.5664,3380,22.76353,1967.506669998169,-0.5510204,5.802169,19.202694,-1.0276971,11.597831,1.1112025,-0.5441841,-0.6392621,-4.1799335,,84.77356,16.240065
170,0.01831564,4.2071083e-08,,17.41465,6.801189e-18,,17.41465,980.6138,3400,54.438572,1979.1848707199097,-0.71428573,5.7683163,19.202694,-1.0243572,11.631683,1.0335368,-0.7176655,-0.515867,-4.1858335,,83.93756,17.352856
171,0.03243324,4.158046e-08,,17.41465,2.5647916e-34,,17.41465,980.6322,3420,23.513577,1991.172914981842,-0.30612245,5.7346916,19.202694,-1.0226948,11.665308,1.0738251,-0.3102935,-0.64878625,-4.1916986,,83.79373,17.38148
172,0.041433174,4.109837e-08,,17.41465,,,17.41465,980.90674,3440,16.822422,2002.794846534729,-0.9183673,5.7029457,19.202694,-1.0196983,11.697054,1.1314296,-0.93783903,-0.5306389,-4.1975293,,83.77667,17.125652
173,0.041433174,4.062462e-08,,17.41465,5.5672617,,17.41465,981.0469,3460,32.069717,2014.5888419151306,-1.0,5.6707907,19.202694,-1.0166161,11.729209,0.9772396,-0.9653536,-0.5775744,-4.2033267,,82.87842,17.259838
174,0.079610266,4.015901e-08,,17.41465,2.8615248,8.1170466e-17,17.41465,981.2169,3480,10.98193,2026.0650706291199,-0.8367347,5.6391783,19.202694,-1.0154799,11.760821,0.938449,-0.7907958,-0.74477386,-4.20909,,82.7977,17.229788
175,0.01831564,3.970136e-08,,17.41465,48.144943,,17.41465,981.26636,3500,50.0099,2037.899714231491,-0.79591835,5.607236,19.202694,-1.0148746,11.792764,1.258721,-0.79721606,-0.8322655,-4.214821,,83.70159,17.350607
176,0.079610266,3.925149e-08,,17.41465,0.35093904,1.7711073e-09,17.41465,981.3264,3520,30.93277,2049.793481826782,-1.0,5.575719,19.202694,-1.011647,11.824281,1.0206618,-1.0359168,-0.585319,-4.220519,,81.9767,17.340038
177,0.14097345,3.880923e-08,,17.41465,4.2421675,0.00022367139,17.41465,981.5305,3540,5.597275,2061.7537961006165,-0.8367347,5.545369,19.202694,-1.0139507,11.85463,0.94983494,-0.74910367,-1.4029794,-4.226185,,81.95404,17.19593
178,0.027547687,3.837439e-08,,17.41465,,,17.41465,981.56445,3560,29.86619,2073.4027547836304,-0.18367347,5.514407,19.202694,-1.0125022,11.885592,1.2899052,-0.19978252,-0.69810086,-4.2318172,,81.15575,17.365953
179,0.03243324,3.7946826e-08,,17.41465,16.645216,,17.41465,982.16626,3580,22.055191,2085.1574890613556,-0.2244898,5.4869623,19.202694,-1.0089036,11.913037,1.2051249,-0.19922161,-0.59265095,-4.2374196,,80.944855,16.798073
180,0.01831564,3.7526366e-08,,17.41465,,,17.41465,982.7859,3600,53.2026,2097.105518102646,0.2244898,5.459921,19.202694,-1.0052787,11.940079,1.791655,0.23105238,-0.5103731,-4.2429905,,80.65028,16.780622
181,0.01831564,3.7112855e-08,,17.41465,,,17.41465,991.56714,3620,53.463882,2108.9249970912933,-0.63265306,5.4782715,19.202694,-1.0001594,11.921728,0.99972206,-0.626883,-0.6923074,-4.248531,,80.60797,8.618599
182,0.041433174,3.6706137e-08,,17.41465,12.924715,,17.41465,991.5906,3640,18.515327,2120.5966556072235,-0.59183675,5.4482994,19.202694,-0.99877745,11.9517,0.99793154,-0.5691851,-0.652137,-4.2540407,,79.78972,17.376938
183,0.062317666,3.6306073e-08,,17.41465,10.723813,,17.41465,991.60986,3660,11.213812,2132.4439589977264,-0.5510204,5.4186335,19.202694,-0.99654907,11.981366,1.0161442,-0.557252,-0.55837697,-4.25952,,79.947845,17.380512
184,0.035191916,3.591252e-08,,17.41465,1.4099524e-29,,17.41465,991.62573,3680,22.344255,2143.9103577136993,-0.14285715,5.389271,19.202694,-0.9937039,12.010729,1.0908471,-0.19665144,-0.4692637,-4.2649693,,79.378525,17.38402
185,0.19541045,3.5525325e-08,,17.41465,0.057274748,0.022493262,17.41465,992.15967,3700,4.523334,2155.847655773163,-0.75510204,5.3630247,19.202694,-0.9908243,12.036975,0.95152587,-0.9014983,-0.5099972,-4.2703896,,79.325325,16.866056
186,0.47965226,3.514436e-08,,17.41465,1.3138323,29.242392,17.41465,992.2698,3720,29.242392,2167.854636669159,-1.0,5.3347836,19.202694,-0.98835474,12.065216,1.3201839,-1.0521274,-0.4782794,-4.275659,,79.15973,17.289867
187,0.044957362,3.476949e-08,,17.41465,,,17.41465,992.47485,3740,14.911474,2179.569516658783,-0.18367347,5.307351,19.202694,-0.9908764,12.0926485,1.2248231,-0.14558288,-1.7329538,-4.1350026,,78.87187,17.194975
188,0.01831564,3.440058e-08,,17.41465,,,17.41465,993.41113,3760,40.07895,2191.4686918258667,-0.46938777,5.2841015,19.202694,-0.98727417,12.115898,1.339192,-0.4717871,-0.50467294,-4.140336,,77.70422,16.463675
189,0.041433174,3.4037512e-08,,17.41465,0.15699716,,17.41465,993.4397,3780,20.600052,2203.5322053432465,-0.3469388,5.256295,19.202694,-0.98305887,12.143704,0.94108236,-0.35474998,-0.42356077,-4.1456413,,77.28595,17.371307
190,0.01831564,3.3680166e-08,,17.41465,,,17.41465,993.5835,3800,58.39678,2215.1652426719666,0.5510204,5.2293863,19.202694,-0.9820624,12.170613,1.5669296,0.5656284,-0.7021014,-4.150918,,77.28117,17.256525
191,0.47965226,3.3328423e-08,,17.41465,0.48656338,1.0146779,17.41465,1004.7915,3820,2.325644,2226.8793601989746,-0.2244898,5.260689,19.202694,-0.9791356,12.139311,0.97035044,-0.5596763,-0.82061094,-4.1561675,,76.82887,6.1917515
192,0.01831564,3.2982157e-08,,17.41465,31.98942,,17.41465,1004.8154,3840,34.009483,2238.6206715106964,-0.5510204,5.2334146,19.202694,-0.97677666,12.166585,1.663118,-0.5505298,-0.49601746,-4.156091,,79.192184,17.376091
193,1.0,3.2641257e-08,,17.41465,0.45805913,6.7229843,17.41465,1004.81323,3860,13.323762,2250.4092395305634,0.06122449,5.2062864,19.202694,-0.9705294,12.193713,1.1308908,-0.6052263,-0.32530314,-4.161286,,76.327835,17.40216
194,0.03243324,3.2305614e-08,,17.41465,,,17.41465,1004.8135,3880,25.546778,2262.366974592209,0.2244898,5.179451,19.202694,-0.96800447,12.220549,1.3230304,0.23357019,-0.60371715,-4.1322126,,75.271545,17.399786
195,0.01831564,3.1975123e-08,,17.41465,,,17.41465,1013.6057,3900,41.98776,2273.946352958679,-0.3469388,5.197978,19.202694,-0.9650176,12.202022,1.1620711,-0.3309573,-0.642455,-4.1373544,,75.10872,8.607948
196,0.03243324,3.1649677e-08,,17.41465,,,17.41465,1013.833,3920,26.916767,2285.6806468963623,0.5510204,5.172618,19.202694,-0.96229863,12.227382,1.2266982,0.56093687,-0.50954056,-4.1424694,,75.12754,17.172604
197,0.03243324,3.132918e-08,,17.41465,,,17.41465,1024.9929,3940,19.427626,2297.418538570404,-0.46938777,5.2030106,19.202694,-0.9601092,12.196989,1.0174319,-0.52494985,-0.69700474,-4.147558,,74.86456,6.2398725
198,0.01831564,3.1013528e-08,,17.41465,13.523679,,17.41465,1024.9822,3960,30.734,2309.0999772548676,-0.5510204,5.1766777,19.202694,-0.95807385,12.223322,1.6658466,-0.5634327,-0.53641844,-4.1526217,,75.64032,17.410692
199,0.06761824,3.0702616e-08,,17.41465,1.1018435e-06,,17.41465,1024.999,3980,9.707939,2321.0323288440704,-0.18367347,5.150749,19.202694,-0.95178145,12.24925,1.0742524,-0.14306596,-0.2775231,-4.1576595,,74.327034,17.383259
200,0.03243324,3.0396354e-08,,17.41465,,,17.41465,1025.9087,4000,25.37492,2332.471519470215,-0.71428573,5.1295433,19.202694,-0.94935745,12.270456,0.8120847,-0.72907484,-0.52303797,-4.162672,,74.343666,16.490526
201,0.01831564,3.0094654e-08,,17.41465,2.6700314e-22,,17.41465,1025.9512,4020,34.093437,2344.4696638584137,-0.9183673,5.1042347,19.202694,-0.9489795,12.295765,1.494141,-0.9201463,-0.6504688,-4.1676598,,74.34291,17.357512
202,0.01831564,2.9797427e-08,,17.41465,3.018334e-09,,17.41465,1026.0808,4040,41.95936,2356.1513981819153,-0.79591835,5.079609,19.202694,-0.9437869,12.320391,1.1724578,-0.79902893,-0.3023147,-4.172622,,74.11118,17.270233
203,0.7214223,2.9504578e-08,,17.41465,0.8557524,26.27805,17.41465,1026.1138,4060,28.760435,2367.715103149414,-1.0,5.0547476,19.202694,-0.9410619,12.345252,1.1984977,-1.7575638,-0.47543603,-4.177561,,73.50052,17.367243
204,0.03243324,2.9216023e-08,,17.41465,,,17.41465,1026.3652,4080,37.59366,2379.5890760421753,0.71428573,5.0312023,19.202694,-0.9571557,12.368797,0.98051333,0.6763349,-4.388576,-4.0607452,,73.45511,17.148243
205,0.03243324,2.8931689e-08,,17.41465,1.9307286e-16,,17.41465,1038.8254,4100,32.39691,2391.2910165786743,0.3877551,5.067441,19.202694,-0.9571935,12.332559,0.8779428,0.3883818,-0.89104086,-4.065635,,73.07836,4.9399214
206,0.01831564,2.8651481e-08,,17.41465,,,17.41465,1048.4941,4120,59.262226,2403.3475666046143,-0.020408163,5.089778,19.202694,-0.95791507,12.310222,0.8576575,-0.036996268,-0.94224644,-4.0705013,,73.028305,7.731303
207,0.041433174,2.8375323e-08,,17.41465,8.915673e-19,,17.41465,1052.7429,4140,21.123817,2415.300638437271,-0.42857143,5.0857153,19.202694,-0.9583432,12.314284,0.82961565,-0.48675594,-0.8324231,-4.075344,,73.04382,13.15118
208,0.041433174,2.8103138e-08,,17.41465,13.279889,,17.41465,1052.7456,4160,17.654518,2427.3366236686707,-0.5102041,5.0612764,19.202694,-0.95698005,12.338723,1.0281498,-0.43709815,-0.48165223,-4.0801635,,73.67409,17.397558
209,0.07336965,2.7834853e-08,,17.41465,1.9852455,,17.41465,1052.8071,4180,10.439306,2438.8904654979706,-0.30612245,5.0373554,19.202694,-0.95516396,12.362644,0.94730914,-0.33404753,-0.585813,-4.0849595,,72.51099,17.338327
