ReturnLastEpisode,Iteration,ReturnMin,IWMax,Delta,TimeElapsed,TimestepsSoFar,MountainCar_mu1_higher,Bound,Regret,NumTrainableParams,MountainCar_mu0_higher,IWMin,ReturnStepMax,ReturnMean,ActionIn1,ReturnMax,GridSize,Regret/t,MountainCar_std1_higher,DenMISEMeanLog,MountainCar_std0_higher,IWLastEpisode,IWFirstEpisode,DenMISELogFirst,DenMISELogLast,IWMean,ReturnAbsMax
-23.929005,105,-138.23225,52.49987,4.2415985E-07,36.0771429539,52500,1,627.74677,3561.4836,,2,,705.90155,-32.95377,2.9016469,,25,33.918888,0.14999999,-2.4400954,0.14999999,2.5189973E-33,,-1.8658746,-1.8973705,1.0068133,138.23225
-22.44895,106,-138.23225,42.543816,4.161946E-07,36.5080008507,53000,,615.474,3584.8975,,3,,705.90155,-32.854668,3.0752485,,25,33.819786,0.14999999,-2.4394433,0.14999999,1.7405005E-22,,-1.8753533,-2.1934364,0.5866707,138.23225
-53.161476,107,-138.23225,53.354816,4.084516E-07,36.8810725212,53500,2,609.7545,3639.0242,,3,,705.90155,-33.044453,4.502716,,25,34.00957,0.14999999,-2.4364412,0.14999999,1.950944E-35,,-1.8847431,-1.6392293,1.0031372,138.23225
-43.425896,108,-138.23225,49.07462,4.0092266E-07,37.2676346302,54000,3,602.7296,3683.4153,,3,,705.90155,-33.14058,5.7793016,,25,34.105698,0.14999999,-2.4567256,0.14999999,1.8934574E-12,,-1.8940455,-4.44863,0.890946,138.23225
-48.289566,109,-138.23225,49.609978,3.936001E-07,37.6056349277,54500,4,585.7999,3732.67,,3,,705.90155,-33.27956,7.149895,,25,34.24468,0.14999999,-2.4548755,0.14999999,3.6901322E-11,,-1.9032621,-2.0071282,1.0915871,138.23225
-67.15101,110,-138.23225,54.7994,3.8647622E-07,37.9538795948,55000,1,577.5025,3800.786,,3,,705.90155,-33.58748,4.072728,,25,34.552597,0.14999999,-2.4503853,0.14999999,,,-1.9123946,-1.9022232,1.1324506,138.23225
-53.11956,111,-138.23225,55.433147,3.7954405E-07,38.3606336117,55500,1,542.2567,3854.8708,,4,,705.90155,-33.763447,5.318744,,25,34.728565,0.14999999,-2.445679,0.14999999,1.8625163E-09,,-1.9214444,-1.8696141,1.0627198,138.23225
-103.0277,112,-138.23225,55.999992,3.727967E-07,38.79870224,56000,4,538.2099,3958.8638,,4,,705.90155,-34.381878,7.808628,,25,35.346996,0.14999999,-2.452639,0.14999999,,,-1.9304131,-3.112278,1.0307782,138.23225
-113.623276,113,-138.23225,35.12044,3.6622777E-07,39.2014539242,56500,3,534.2885,4073.452,,,,705.90155,-35.083126,3.1227193,,25,36.048244,0.14999999,-2.4581218,0.14999999,,,-1.9393021,-2.9178374,0.93462366,138.23225
-0.12018811,114,-138.23225,37.7352,3.598309E-07,39.6294951439,57000,1,534.561,4074.537,,,,705.90155,-34.776432,0.9250574,,25,35.74155,0.14999999,-2.4557736,0.14999999,1.08659314E-35,6.813783E-07,-1.9481127,-2.0173156,0.673363,138.23225
-0.06899433,115,-138.23225,38.240845,3.5360017E-07,40.0437436104,57500,3,532.9171,4075.5713,,1,,705.90155,-34.474632,3.8698905,,25,35.43975,0.14999999,-2.4545703,0.14999999,,,-1.9568464,-1.9090432,1.006831,138.23225
-4.869121,116,-138.23225,38.664265,3.4752992E-07,40.4815342426,58000,1,532.4463,4081.4055,,1,,705.90155,-34.21941,1.9306298,,25,35.18453,0.14999999,-2.4491546,0.14999999,2.8414915E-33,1.38816E-13,-1.9655044,-1.7034637,0.7812327,138.23225
-3.9491913,117,-138.23225,38.662292,3.416146E-07,40.9395234585,58500,4,531.79004,4086.3198,,1,,705.90155,-33.96069,4.5280476,,25,34.925808,0.14999999,-2.443652,0.14999999,,,-1.9740882,-1.5049545,1.0816232,138.23225
-3.5861948,118,-138.23225,39.331875,3.3584908E-07,41.4017374516,59000,2,531.75745,4090.8713,,1,,705.90155,-33.70328,2.8340065,,25,34.6684,0.14999999,-2.4611595,0.14999999,2.171008E-24,,-1.9825989,-4.459994,1.1175436,138.23225
-3.6761382,119,-138.23225,37.298664,3.3022823E-07,41.787191391,59500,,531.5038,4095.5125,,1,,705.90155,-33.45095,0.9434284,,25,34.41607,0.14999999,-2.455305,0.14999999,8.992899E-35,4.7016133E-06,-1.9910377,-1.7430371,1.0676509,138.23225
-4.172069,120,-138.23225,59.018013,3.2474742E-07,42.2347476482,60000,3,531.17285,4100.6494,,4,,705.90155,-33.20696,6.92213,,25,34.172077,0.14999999,-2.4472415,0.14999999,,,-1.999406,-1.4373869,1.2934598,138.23225
-111.25774,121,-138.23225,40.32278,3.194018E-07,42.6651670933,60500,,516.5921,4212.872,,2,,705.90155,-33.852005,1.6833918,,25,34.817123,0.14999999,-2.460654,0.14999999,,4.7753165E-32,-2.0077047,-4.1519337,0.8583176,138.23225
-23.536154,122,-138.23225,40.662315,3.141872E-07,43.1545395851,61000,4,515.6397,4237.3735,,2,,705.90155,-33.76745,5.9504013,,25,34.732567,0.14999999,-2.4636476,0.14999999,,,-2.0159352,-2.58556,1.0036587,138.23225
-24.40262,123,-138.23225,40.999783,3.0909925E-07,43.5888652802,61500,3,515.5527,4262.742,,2,,705.90155,-33.69132,4.969061,,25,34.656437,0.14999999,-2.457201,0.14999999,8.465794E-08,,-2.0240986,-1.5414872,0.99989724,138.23225
-29.966318,124,-138.23225,41.33327,3.0413386E-07,44.0156526566,62000,1,515.0666,4293.673,,2,,705.90155,-33.661274,2.6591487,,25,34.626392,0.14999999,-2.4553213,0.14999999,9.601061E-33,,-2.0321958,-2.0911622,1.0052323,138.23225
-28.86694,125,-138.23225,62.09488,2.992872E-07,44.4513003826,62500,2,514.09033,4323.5054,,4,,705.90155,-33.62292,5.7107544,,25,34.58804,0.14999999,-2.4638667,0.14999999,,,-2.040228,-3.3958354,1.3789513,138.23225
-96.07919,126,-138.23225,2.0944026,0.000000207,44.9176325798,63000,2.4,46563.027,4420.5493,,3.2,,705.90155,-34.118607,5.571464,,36,35.083725,0.14999999,-2.465999,0.14999999,3.5806264E-07,,-2.048196,-2.8711114,0.03745045,138.23225
-73.653755,127,-138.23225,3.5794647,2.0373817E-07,49.3388659954,63500,1.6,46586.1,4495.1685,,3.2,,705.90155,-34.429905,4.646279,,36,35.395023,0.14999999,-2.4765322,0.14999999,0.0001358653,,-2.0561013,-2.8448687,0.041723665,138.23225
-60.1353,128,-138.23225,0.7004671,2.0056716E-07,49.7140338421,64000,3.2,40372.97,4556.2686,,2.4,,705.90155,-34.63073,5.61145,,36,35.595848,0.14999999,-2.4901085,0.14999999,4.0523977E-27,,-2.0639446,-3.2595088,0.012698414,138.23225
-37.866383,129,-138.23225,3.3695028,1.9746963E-07,50.2059710026,64500,1.6,40392.777,4595.1,,0.8,,705.90155,-34.65581,2.149803,,36,35.62093,0.14999999,-2.504827,0.14999999,,1.9781206E-24,-2.0717266,-3.4053628,0.033356473,138.23225
-1.7655122,130,-138.23225,1.7308017,1.9444334E-07,50.6915836334,65000,3.2,40412.824,4597.831,,1.6,,705.90155,-34.40281,4.8540487,,36,35.367928,0.14999999,-2.520667,0.14999999,2.0191799E-35,,-2.0794487,-3.6008492,0.018900935,138.23225
-10.242821,131,-138.23225,2.400164,1.9148608E-07,51.1416406631,65500,0.8,40432.605,4609.039,,2.4,,705.90155,-34.218384,2.6667109,,36,35.183502,0.14999999,-2.554878,0.14999999,,,-2.0871115,-6.0249987,0.04679087,138.23225
-25.738567,132,-138.23225,36.381798,1.8859575E-07,51.6098790169,66000,2.4,40451.46,4635.7427,,0.8,,705.90155,-34.15414,3.1513627,,36,35.11926,0.14999999,-2.578856,0.14999999,,,-2.094716,-4.7701845,0.39007664,138.23225
-2.580295,133,-138.23225,1202.3112,1.8577038E-07,52.1618578434,66500,0.8,40358.92,4639.2876,,1.6,,705.90155,-33.916744,3.0225015,,36,34.881863,0.14999999,-2.5859504,0.14999999,5.779005E-28,9.240269E-24,-2.1022632,-2.8793972,9.323174,138.23225
-18.687782,134,-138.23225,8.581599,0.000000183,52.7020626068,67000,2.4,12951.366,4658.9404,,1.6,,705.90155,-33.803093,4.05652,,36,34.76821,0.14999999,-2.5862434,0.14999999,1.02010324E-10,,-2.109754,-4.2098355,0.08412693,138.23225
-13.590545,135,-138.23225,22.894606,1.8030686E-07,53.1666767597,67500,1.6,12954.839,4673.496,,1.6,,705.90155,-33.65337,2.9542737,,36,34.61849,0.14999999,-2.5933518,0.14999999,7.8538807E-07,,-2.117189,-2.6316864,0.20142888,138.23225
-14.912739,136,-138.23225,17.853899,1.7766503E-07,53.717218399,68000,2.4,12956.933,4689.3745,,2.4,,705.90155,-33.515575,4.655708,,36,34.480694,0.14999999,-2.600055,0.14999999,2.8931876E-15,,-2.1245692,-2.696811,0.15996167,138.23225
-33.620457,137,-138.23225,43.271355,1.7508086E-07,54.1629505157,68500,1.6,12951.228,4723.96,,2.4,,705.90155,-33.51634,3.9991443,,36,34.481457,0.14999999,-2.6123574,0.14999999,0.020863675,,-2.131895,-3.4410253,0.4498894,138.23225
-37.522453,138,-138.23225,1.9037734,1.7255263E-07,54.5790398121,69000,3.2,3253.9827,4762.4473,,3.2,,705.90155,-33.54537,6.514477,,36,34.510487,0.14999999,-2.6158898,0.14999999,1.2874924E-31,,-2.1391678,-2.5075195,0.034838624,138.23225
-61.71673,139,-138.23225,14.53861,1.7007879E-07,55.0384533405,69500,0.8,3243.2969,4825.1294,,3.2,,705.90155,-33.74804,3.9579155,,36,34.713158,0.14999999,-2.6253412,0.14999999,,,-2.146388,-2.9679544,0.20812745,138.23225
-57.470642,140,-138.23225,128.98442,1.6765776E-07,55.5103580952,70000,1.6,3028.6326,4883.565,,4,,705.90155,-33.91749,5.768386,,36,34.882607,0.14999999,-2.6264412,0.14999999,2.6499944E-12,,-2.1535566,-1.9822147,1.8627664,138.23225
-116.38956,141,-138.23225,11.41024,1.6528809E-07,55.9323039055,70500,3.2,2823.0835,5000.92,,0.8,,705.90155,-34.502396,3.9101796,,36,35.467514,0.14999999,-2.6246471,0.14999999,,,-2.160674,-2.8085663,0.20739241,138.23225
-2.6460319,142,-138.23225,106.49383,0.000000163,56.4151935577,71000,0.8,2822.993,5004.531,,0.8,,705.90155,-34.278057,1.9116243,,36,35.243176,0.14999999,-2.6286807,0.14999999,,1.452211E-07,-2.1677413,-2.40309,0.84485376,138.23225
-3.217505,143,-138.23225,12.207967,1.6069696E-07,56.8374023438,71500,4,2638.6907,5008.7134,,2.4,,705.90155,-34.06085,5.980813,,36,35.025967,0.14999999,-2.6255229,0.14999999,,,-2.174759,-1.8321348,0.15323047,138.23225
-35.275234,144,-138.23225,84.00403,1.5847283E-07,57.2703449726,72000,4,2636.1243,5044.9536,,1.6,,705.90155,-34.069283,5.62175,,36,35.0344,0.14999999,-2.6453466,0.14999999,0.0027649987,,-2.1817274,-4.6328816,0.74052596,138.23225
-18.212088,145,-138.23225,53.88053,1.5629453E-07,57.6657104492,72500,,2635.9395,5064.131,,1.6,,705.90155,-33.95992,1.7468187,,36,34.925037,0.14999999,-2.6494553,0.14999999,,2.9786285E-19,-2.188648,-2.8569133,0.6291988,138.23225
-16.385489,146,-138.23225,217.21217,1.5416083E-07,58.1258187294,73000,,2545.0203,5081.482,,2.4,,705.90155,-33.83955,2.3661466,,36,34.80467,0.14999999,-2.653898,0.14999999,0.0001665768,,-2.1955209,-2.8660727,2.789694,138.23225
-31.805746,147,-138.23225,120.87459,1.5207053E-07,58.5699720383,73500,2.4,2536.3865,5114.2524,,4,,705.90155,-33.825714,6.139042,,36,34.790833,0.14999999,-2.648971,0.14999999,,,-2.2023468,-2.7387412,1.0574653,138.23225
-92.27199,148,-138.23225,161.58757,0.00000015,59.0078599453,74000,2.4,2302.8904,5207.4897,,,,705.90155,-34.22062,2.376343,,36,35.185738,0.14999999,-2.6496165,0.14999999,,,-2.2091265,-2.5702202,1.8911535,138.23225
-0.018982522,149,-138.23225,202.54608,0.000000148,59.4722566605,74500,1.6,2303.8394,5208.4736,,,,705.90155,-33.99108,1.5471038,,36,34.9562,0.14999999,-2.6472476,0.14999999,0.0018976745,1.4910551E-20,-2.2158606,-2.7481692,3.5933297,138.23225
-0.14920378,150,-138.23225,21.74355,0.000000146,59.898840189,75000,,1332.7357,5209.5884,,3.2,,705.90155,-33.76547,3.2752802,,36,34.730587,0.14999999,-2.642939,0.14999999,,,-2.2225494,-3.6667461,0.23106359,138.23225
-79.45042,151,-138.23225,1008.81104,1.4412053E-07,60.3376691341,75500,4,1244.8291,5290.0034,,3.2,,705.90155,-34.068016,7.3029914,,36,35.033134,0.14999999,-2.6462622,0.14999999,,,-2.229194,-2.3665428,6.957214,138.23225
-71.3313,152,-138.23225,112.35896,1.4223045E-07,60.8023691177,76000,3.2,1203.0752,5362.3,,4,,705.90155,-34.313168,7.555351,,36,35.278286,0.14999999,-2.660601,0.14999999,0.009144846,,-2.2357948,-6.125656,1.3646473,138.23225
-133.59511,153,-138.23225,299.14322,1.403773E-07,61.2230386734,76500,0.8,1191.363,5496.8604,,4,,705.90155,-34.96207,4.8811407,,36,35.92719,0.14999999,-2.67122,0.14999999,,,-2.242352,-4.3788023,2.1547196,138.23225
-99.04008,154,-138.23225,19.570602,1.3856015E-07,61.6318972111,77000,3.2,1167.4788,5596.865,,,,705.90155,-35.378162,3.1996956,,36,36.34328,0.14999999,-2.6652372,0.14999999,,,-2.2488668,-2.026618,0.34141847,138.23225
-0.031359084,155,-138.23225,83.98517,1.3677804E-07,62.036198616,77500,0.8,1167.932,5597.862,,,,705.90155,-35.150116,0.71971244,,36,36.115234,0.14999999,-2.6725798,0.14999999,,0.001034469,-2.2553394,-3.1329963,0.7140349,138.23225
-0.016131284,156,-138.23225,18.188192,0.000000135,62.4819946289,78000,,1166.6713,5598.843,,0.8,,705.90155,-34.9249,0.85366046,,36,35.89002,0.14999999,-2.6796978,0.14999999,0.000000153,0.0047171446,-2.2617636,-3.3821254,0.40892535,138.23225
-2.9949517,157,-138.23225,62.635483,1.3331542E-07,62.9410247803,78500,4,1165.0775,5602.803,,0.8,,705.90155,-34.721523,5.197431,,36,35.68664,0.14999999,-2.6781306,0.14999999,,,-2.2681231,-1.8262675,1.102604,138.23225
-6.088507,158,-138.23225,156.58946,1.3163326E-07,63.4003205299,79000,1.6,959.7241,5609.857,,0.8,,705.90155,-34.540306,2.6439695,,36,35.505424,0.14999999,-2.6759841,0.14999999,,2.4227196E-24,-2.2744722,-2.309516,1.0236503,138.23225
-3.4589872,159,-138.23225,142.38304,0.00000013,63.8237817287,79500,2.4,958.24976,5614.2812,,0.8,,705.90155,-34.344826,3.0988548,,36,35.309944,0.14999999,-2.6768308,0.14999999,0.019621793,,-2.2807815,-2.5346735,1.2113816,138.23225
-2.1283588,160,-138.23225,32.393948,1.2836298E-07,64.3247945309,80000,0.8,955.5523,5617.3745,,2.4,,705.90155,-34.14347,2.8039331,,36,35.10859,0.14999999,-2.6767087,0.14999999,,,-2.2870512,-2.591916,0.24690719,138.23225
-25.83145,161,-138.23225,100.05142,1.2677337E-07,64.798743248,80500,3.2,955.7216,5644.171,,1.6,,705.90155,-34.091843,4.468936,,36,35.05696,0.14999999,-2.6881542,0.14999999,,,-2.2932816,-3.7510674,0.6401351,138.23225
-11.574497,162,-138.23225,48.42021,1.2521309E-07,65.2466709614,81000,1.6,952.98413,5656.711,,1.6,,705.90155,-33.952847,2.946662,,36,34.917965,0.14999999,-2.6970747,0.14999999,3.4997434E-22,,-2.2994735,-3.6382751,0.47498208,138.23225
-14.292027,163,-138.23225,82.515114,1.2368146E-07,65.718051672,81500,2.4,953.26404,5671.968,,1.6,,705.90155,-33.83223,3.9453874,,36,34.797348,0.14999999,-2.6991296,0.14999999,3.8362874E-08,,-2.3056276,-2.4627242,0.5815878,138.23225
-17.41816,164,-138.23225,147.59872,1.2217775E-07,66.1947329044,82000,0.8,948.2642,5690.351,,1.6,,705.90155,-33.732143,2.3900304,,36,34.69726,0.14999999,-2.7060208,0.14999999,7.661265E-18,1.1393594E-23,-2.3117437,-3.315811,1.1746907,138.23225
-18.578846,165,-138.23225,148.8271,1.2070127E-07,66.6544456482,82500,3.2,933.1077,5709.8945,,2.4,,705.90155,-33.6403,5.804521,,36,34.60542,0.14999999,-2.7051156,0.14999999,,,-2.3178227,-2.468653,0.9305075,138.23225
-39.704674,166,-138.23225,61.185265,1.1925142E-07,67.1786768436,83000,1.6,932.38904,5750.5645,,2.4,,705.90155,-33.676834,4.17665,,36,34.641953,0.14999999,-2.7095382,0.14999999,1.3651122E-24,,-2.3238652,-3.1136305,0.73397255,138.23225
-46.406895,167,-138.23225,158.18225,1.1782755E-07,67.614415884,83500,2.4,929.0826,5797.9365,,2.4,,705.90155,-33.753063,4.865095,,36,34.71818,0.14999999,-2.712451,0.14999999,0.004843345,,-2.3298712,-2.8494112,1.0914748,138.23225
-40.406044,168,-138.23225,141.12372,1.16429E-07,68.1018111706,84000,1.6,915.36676,5839.308,,3.2,,705.90155,-33.792667,5.0069456,,36,34.757786,0.14999999,-2.7208617,0.14999999,2.3782814E-05,,-2.3358412,-3.9327102,0.8757177,138.23225
-72.46762,169,-138.23225,72.42577,1.1505522E-07,68.5541443825,84500,0.8,913.0546,5912.7407,,0.8,,705.90155,-34.02151,1.2575935,,36,34.98663,0.14999999,-2.728056,0.14999999,,1.7282707E-07,-2.341776,-3.5847962,0.60018855,138.23225
-1.014704,170,-138.23225,83.42613,1.13705624E-07,69.0497639179,85000,3.2,912.92017,5914.7207,,0.8,,705.90155,-33.827354,4.1002636,,36,34.792473,0.14999999,-2.7389095,0.14999999,,,-2.3476758,-4.098431,0.67921054,138.23225
-2.6022224,171,-138.23225,162.33182,1.1237963E-07,69.5392255783,85500,2.4,906.3517,5918.2886,,3.2,,705.90155,-33.644753,5.8075027,,36,34.60987,0.14999999,-2.7422888,0.14999999,,,-2.353541,-2.903245,0.9834496,138.23225
-90.10849,172,-138.23225,32.790897,1.1107668E-07,69.9656178951,86000,0.8,903.5483,6009.362,,3.2,,705.90155,-33.97303,3.7210886,,36,34.93815,0.14999999,-2.7459624,0.14999999,3.298679E-25,,-2.3593717,-3.078481,0.37933668,138.23225
-54.597652,173,-138.23225,68.11719,1.0979627E-07,70.4160981178,86500,4,895.3438,6064.925,,1.6,,705.90155,-34.092247,5.555869,,36,35.057365,0.14999999,-2.7501628,0.14999999,,,-2.3651688,-2.8314905,0.90162164,138.23225
-11.973497,174,-138.23225,90.81529,1.0853786E-07,70.8677258492,87000,2.4,893.18335,6077.863,,,,705.90155,-33.965126,2.3696098,,36,34.930244,0.14999999,-2.7490792,0.14999999,,,-2.3709326,-2.346055,1.6713402,138.23225
-0.015438151,175,-138.23225,100.827385,1.0730098E-07,71.3822374344,87500,1.6,893.4434,6078.8433,,,,705.90155,-33.771126,1.7582861,,36,34.736244,0.14999999,-2.7432055,0.14999999,6.8254085E-06,1.7511714E-20,-2.3766632,-2.1384208,2.2980232,138.23225
-0.13614625,176,-138.23225,107.95361,1.06085096E-07,71.8834769726,88000,,891.2308,6079.945,,1.6,,705.90155,-33.58002,1.8317549,,36,34.54514,0.14999999,-2.7388694,0.14999999,,3.6153082E-19,-2.3823612,-2.9462566,1.123983,138.23225
-19.814737,177,-138.23225,83.95662,1.0488981E-07,72.3418722153,88500,4,888.0407,6100.7246,,2.4,,705.90155,-33.50225,6.4837093,,36,34.46737,0.14999999,-2.7389824,0.14999999,,,-2.388027,-2.7117732,0.6193471,138.23225
-37.20787,178,-138.23225,150.4264,1.0371458E-07,72.7803268433,89000,3.2,880.8822,6138.898,,3.2,,705.90155,-33.52307,6.390622,,36,34.48819,0.14999999,-2.7377932,0.14999999,1.2881339E-08,,-2.3936608,-2.0599449,0.8778292,138.23225
-59.17936,179,-138.23225,107.046936,1.02558985E-07,73.2007966042,89500,,847.1817,6199.0425,,2.4,,705.90155,-33.666405,2.2307754,,36,34.631523,0.14999999,-2.7384436,0.14999999,,,-2.3992631,-2.502106,1.7740953,138.23225
-36.66127,180,-138.23225,81.222206,1.0142261E-07,73.6715021133,90000,2.4,815.72577,6236.669,,4,,705.90155,-33.68304,6.102645,,36,34.64816,0.14999999,-2.7347076,0.14999999,,,-2.404834,-2.4990878,0.88862675,138.23225
-87.96994,181,-138.23225,111.45316,1.0030501E-07,74.1284890175,90500,3.2,748.996,6325.6035,,,,705.90155,-33.982967,3.091317,,36,34.948086,0.14999999,-2.735691,0.14999999,,,-2.4103744,-2.6924253,0.9279446,138.23225
-0.0037131559,182,-138.23225,127.84135,9.920578E-08,74.6093759537,91000,0.8,749.2389,6326.5728,,,,705.90155,-33.79627,1.1794212,,36,34.761387,0.14999999,-2.7308567,0.14999999,,0.0012146217,-2.415884,-1.6381049,1.2098721,138.23225
-0.12727961,183,-138.23225,46.704147,9.8124524E-08,75.1199009418,91500,,747.1588,6327.665,,0.8,,705.90155,-33.61228,0.93141687,,36,34.5774,0.14999999,-2.729979,0.14999999,2.6756644E-11,0.0055333683,-2.4213567,-2.5551276,0.62619925,138.23225
-3.4124486,184,-138.23225,52.47294,9.706086E-08,75.5463092327,92000,4,746.35144,6332.0425,,0.8,,705.90155,-33.448154,4.3781376,,36,34.413273,0.14999999,-2.726608,0.14999999,,,-2.4267762,-1.6945717,0.92342144,138.23225
-0.91099113,185,-138.23225,77.73565,0.000000096,75.9730141163,92500,,745.8336,6333.9185,,3.2,,705.90155,-33.272278,2.8227768,,36,34.237396,0.14999999,-2.738102,0.14999999,,,-2.4321961,-4.695652,0.62689024,138.23225
-58.211178,186,-138.23225,110.55161,0.000000095,76.4146783352,93000,1.6,738.85767,6393.0947,,4,,705.90155,-33.406357,5.7298236,,36,34.371475,0.14999999,-2.7455776,0.14999999,,,-2.437587,-3.678842,1.7273973,138.23225
-120.7255,187,-138.23225,93.07528,0.000000094,76.8439469337,93500,1.6,685.15,6514.7856,,0.8,,705.90155,-33.873306,2.5936527,,36,34.838425,0.14999999,-2.744262,0.14999999,,2.8672885E-24,-2.442949,-2.932581,0.7696854,138.23225
-3.7551286,188,-138.23225,92.7603,0.000000093,77.2979152203,94000,2.4,683.7921,6519.506,,0.8,,705.90155,-33.713104,3.2240357,,36,34.678223,0.14999999,-2.7445552,0.14999999,0.0005523968,,-2.4482822,-2.4527822,1.2322959,138.23225
-3.8323479,189,-138.23225,164.39334,0.000000092,77.7706463337,94500,4,682.3591,6524.303,,3.2,,705.90155,-33.555004,6.784499,,36,34.520123,0.14999999,-2.7431133,0.14999999,,,-2.4535873,-2.5123084,1.9189878,138.23225
-61.78838,190,-138.23225,71.598206,0.000000091,78.2254633904,95000,3.2,680.3184,6587.0566,,1.6,,705.90155,-33.7036,4.8220606,,36,34.66872,0.14999999,-2.7376087,0.14999999,3.7857764E-19,,-2.4588645,-2.1453514,0.6706657,138.23225
-14.950527,191,-138.23225,43.942543,9.0076824E-08,78.712262392,95500,1.6,677.87115,6602.972,,1.6,,705.90155,-33.605415,3.0882697,,36,34.570534,0.14999999,-2.7370186,0.14999999,1.4173061E-24,,-2.4641137,-2.2089155,0.60457665,138.23225
-12.891452,192,-138.23225,69.6981,8.914097E-08,79.1729552746,96000,2.4,675.7653,6616.8286,,1.6,,705.90155,-33.497528,4.1494303,,36,34.462646,0.14999999,-2.7368343,0.14999999,0.000019461,,-2.4693358,-2.2572372,0.7677293,138.23225
-23.275253,193,-138.23225,50.377647,8.8219615E-08,79.6827862263,96500,0.8,675.8687,6641.069,,2.4,,705.90155,-33.444565,3.4113977,,36,34.409683,0.14999999,-2.7409928,0.14999999,1.5400037E-24,,-2.4745305,-3.208838,0.4734389,138.23225
-32.390793,194,-138.23225,94.45552,8.731247E-08,80.1774737835,97000,0.8,668.47986,6674.4253,,1.6,,705.90155,-33.439133,2.4462693,,36,34.40425,0.14999999,-2.7479413,0.14999999,0.0003383046,1.3477274E-23,-2.4796984,-3.523449,1.2140073,138.23225
-13.3491,195,-138.23225,95.13364,8.6419256E-08,80.6530456543,97500,0.8,668.1839,6688.7393,,0.8,,705.90155,-33.33611,1.2002096,,36,34.301228,0.14999999,-2.7479737,0.14999999,0.0011028191,1.994086E-07,-2.48484,-2.7883801,0.9464232,138.23225
-1.5918735,196,-138.23225,91.78783,8.5539675E-08,81.120177269,98000,3.2,667.324,6691.2964,,0.8,,705.90155,-33.17415,4.4235067,,36,34.139267,0.14999999,-2.7560208,0.14999999,,,-2.489955,-4.1408744,0.96970016,138.23225
-4.781104,197,-138.23225,130.33743,8.467345E-08,81.620477438,98500,0.8,665.9553,6697.0425,,4,,705.90155,-33.03002,4.6931086,,36,33.99514,0.14999999,-2.7635262,0.14999999,,,-2.495044,-4.074433,1.1600767,138.23225
-90.64315,198,-138.23225,67.90027,8.382034E-08,82.0636777878,99000,2.4,661.48303,6788.6504,,,,705.90155,-33.32099,2.2314405,,36,34.28611,0.14999999,-2.7631264,0.14999999,,,-2.5001073,-2.6435008,1.5022564,138.23225
-0.0049899053,199,-138.23225,72.7434,0.000000083,82.534838438,99500,1.6,661.6032,6789.621,,,,705.90155,-33.15358,1.3270599,,36,34.1187,0.14999999,-2.7590053,0.14999999,0.0045411037,1.9912603E-20,-2.5051453,-2.2790618,1.9839139,138.23225
