DenMISELogLast,NumTrainableParams,ReturnStepMax,GridSize,MountainCar_mu0_higher,MountainCar_std0_higher,MountainCar_std1_higher,IWFirstEpisode,ReturnMin,ActionIn1,DenMISELogFirst,IWLastEpisode,Regret,Delta,IWMax,TimestepsSoFar,ReturnAbsMax,Regret/t,IWMean,DenMISEMeanLog,Bound,IWMin,Iteration,MountainCar_mu1_higher,ReturnMean,ReturnLastEpisode,ReturnMax,TimeElapsed
-3.0271423,,753.15015,25,2,0.14999999,0.14999999,,-142.95029,2.849841,-2.129259,1.3361752E-13,3611.5044,4.32356E-07,51.974052,52000,142.95029,34.726,0.9951762,-2.3959734,656.8777,,104,1,-33.760883,-4.901828,,35.7744090557
-1.8994193,,753.15015,25,2,0.14999999,0.14999999,,-142.95029,5.0400515,-2.1388285,,3633.6172,4.2415985E-07,52.499817,52500,142.95029,34.605877,1.0013984,-2.3930304,646.70337,,105,3,-33.64076,-21.147697,,36.1385519505
-2.5722058,,753.15015,25,3,0.14999999,0.14999999,,-142.95029,5.173671,-2.1483073,7.7246277E-13,3663.6096,4.161946E-07,52.99574,53000,142.95029,34.562355,1.0014865,-2.3964465,626.8796,,106,2,-33.597237,-29.02725,,36.5427758694
-2.193138,,753.15015,25,3,0.14999999,0.14999999,,-142.95029,6.2910795,-2.157697,1.4404556E-08,3736.858,4.084516E-07,52.902447,53500,142.95029,34.923904,1.0431796,-2.3962557,626.9526,,107,3,-33.958786,-72.28317,,36.942620039
-3.0059597,,753.15015,25,3,0.14999999,0.14999999,,-142.95029,3.7756054,-2.1669993,,3800.6726,4.0092266E-07,52.962254,54000,142.95029,35.19141,1.1362503,-2.4031432,616.5506,,108,1,-34.22629,-62.849663,,37.2933945656
-2.6563566,,753.15015,25,3,0.14999999,0.14999999,,-142.95029,2.9800737,-2.1762161,2.7453533E-09,3846.969,3.936001E-07,53.54667,54500,142.95029,35.293293,1.2852372,-2.4059,599.2408,,109,,-34.328175,-45.331192,,37.6439676285
-1.6063554,,753.15015,25,4,0.14999999,0.14999999,,-142.95029,6.901208,-2.1853485,,3913.7422,3.8647622E-07,54.17603,55000,142.95029,35.579475,0.76285964,-2.3978674,599.21735,,110,3,-34.614357,-65.80821,,38.0214521885
-1.5720212,,753.15015,25,4,0.14999999,0.14999999,,-142.95029,6.265683,-2.1943984,1.2776398E-07,4005.4443,3.7954405E-07,55.308075,55500,142.95029,36.085083,0.86186004,-2.3935723,590.69006,,111,2,-35.119965,-90.73671,,38.4730908871
-2.8169866,,753.15015,25,3,0.14999999,0.14999999,,-142.95029,7.251251,-2.203367,,4112.0845,3.727967E-07,55.67118,56000,142.95029,36.71504,1.1976272,-2.399851,588.5554,,112,4,-35.74992,-105.67534,,38.8919382095
-2.4290996,,753.15015,25,,0.14999999,0.14999999,,-142.95029,3.108943,-2.212256,,4176.281,3.6622777E-07,35.780346,56500,142.95029,36.958237,0.9913647,-2.400043,553.2239,,113,3,-35.99312,-63.23127,,39.3148756027
-1.5108664,,753.15015,25,,0.14999999,0.14999999,3.6944037E-09,-142.95029,1.0671953,-2.2210667,,4177.268,3.598309E-07,37.760445,57000,142.95029,36.6427,1.1483107,-2.3932211,552.8675,,114,1,-35.67758,-0.022039019,,39.7409834862
-1.7261909,,753.15015,25,1,0.14999999,0.14999999,,-142.95029,2.958901,-2.2298002,1.053843E-17,4178.2817,3.5360017E-07,38.333225,57500,142.95029,36.332882,1.0001751,-2.387271,551.38354,,115,2,-35.367764,-0.04870792,,40.1739768982
-2.2358682,,753.15015,25,1,0.14999999,0.14999999,,-142.95029,4.006889,-2.2384584,6.479605E-12,4186.7134,3.4752992E-07,36.57318,58000,142.95029,36.092354,0.95511705,-2.3871076,549.9422,,116,3,-35.127235,-7.4662447,,40.6195545197
-1.4526323,,753.15015,25,1,0.14999999,0.14999999,,-142.95029,4.9354153,-2.2470422,1.7831301E-09,4192.768,3.416146E-07,38.860725,58500,142.95029,35.83562,0.98976004,-2.3803983,550.2569,,117,4,-34.870502,-5.0894384,,41.0906989574
-1.4342242,,753.15015,25,1,0.14999999,0.14999999,8.488966E-15,-142.95029,2.1174195,-2.2555528,,4198.5312,3.3584908E-07,39.16075,59000,142.95029,35.580772,1.16147,-2.3734064,549.1288,,118,1,-34.615654,-4.7984023,,41.5202105045
-3.7700424,,753.15015,25,1,0.14999999,0.14999999,5.8136822E-05,-142.95029,1.0808984,-2.2639916,2.3518588E-14,4202.5757,3.3022823E-07,38.91864,59500,142.95029,35.31576,1.0734555,-2.384978,549.2717,,119,,-34.350643,-3.079101,,41.9155819416
-5.0099816,,753.15015,25,4,0.14999999,0.14999999,,-142.95029,4.892072,-2.2723594,,4205.8857,3.2474742E-07,59.57894,60000,142.95029,35.049046,1.2676196,-2.4071524,549.54016,,120,1,-34.083927,-2.3450592,,42.3522443771
-1.8543146,,753.15015,25,2,0.14999999,0.14999999,,-142.95029,2.7060516,-2.2806582,6.8854226E-35,4302.7417,3.194018E-07,40.330963,60500,142.95029,35.55985,0.9978362,-2.401855,537.8393,,121,1,-34.59473,-95.890755,,42.794785738
-2.4391162,,753.15015,25,2,0.14999999,0.14999999,,-142.95029,6.1573396,-2.2888887,,4325.3535,3.141872E-07,40.63958,61000,142.95029,35.453716,0.7889256,-2.4032629,532.53253,,122,4,-34.488598,-21.646599,,43.2849986553
-2.0988214,,753.15015,25,2,0.14999999,0.14999999,6.6552164E-30,-142.95029,2.1660247,-2.2970521,,4356.0693,3.0909925E-07,40.432766,61500,142.95029,35.415195,0.9789332,-2.4032662,531.6379,,123,,-34.450077,-29.750814,,43.7742891312
-1.7995356,,753.15015,25,2,0.14999999,0.14999999,,-142.95029,3.724082,-2.3051493,6.6403933E-34,4381.9883,3.0413386E-07,41.33333,62000,142.95029,35.338615,1.00005,-2.3995962,530.93945,,124,2,-34.373497,-24.953644,,44.2672593594
-3.3235161,,753.15015,25,2,0.14999999,0.14999999,,-142.95029,4.963708,-2.3131814,1.9822324E-14,4412.4556,2.992872E-07,41.66656,62500,142.95029,35.29964,1.000118,-2.4080508,529.39764,,125,3,-34.334522,-29.502129,,44.7907874584
-1.5538588,,753.15015,36,3.2,0.14999999,0.14999999,,-142.95029,5.743765,-2.3211496,1.0701008E-15,4444.4863,0.000000207,7.0025826,63000,142.95029,35.2737,0.083544254,-2.4023235,48149.35,,126,2.4,-34.308582,-31.06597,,45.2751262188
-3.2174644,,753.15015,36,3.2,0.14999999,0.14999999,,-142.95029,4.7562714,-2.3290548,3.767647E-05,4511.5273,2.0373817E-07,16.584244,63500,142.95029,35.523834,0.15872084,-2.4159405,48168.367,,127,1.6,-34.558716,-66.07561,,49.6672568321
-2.8836362,,753.15015,36,0.8,0.14999999,0.14999999,,-142.95029,3.5084233,-2.336898,,4580.0986,2.0056716E-07,6.954646,64000,142.95029,35.78202,0.061735164,-2.4261982,41750.43,,128,2.4,-34.816902,-67.606316,,50.1304914951
-3.6753025,,753.15015,36,2.4,0.14999999,0.14999999,,-142.95029,3.4180448,-2.34468,,4584.589,1.9746963E-07,2.4163847,64500,142.95029,35.539448,0.02199151,-2.4431355,41771.45,,129,0.8,-34.57433,-3.5248961,,50.5981156826
-3.6016402,,753.15015,36,1.6,0.14999999,0.14999999,,-142.95029,4.625996,-2.3524022,,4617.46,1.9444334E-07,0.7003603,65000,142.95029,35.51892,0.009369258,-2.459542,41792.242,,130,3.2,-34.553802,-31.905869,,51.0494523048
-3.2397022,,753.15015,36,0.8,0.14999999,0.14999999,3.055132E-27,-142.95029,2.3271809,-2.360065,6.818046E-26,4631.65,1.9148608E-07,34.576336,65500,142.95029,35.356106,0.3172053,-2.4730303,41812.133,,131,1.6,-34.390987,-13.225214,,51.5634281635
-3.0076241,,753.15015,36,2.4,0.14999999,0.14999999,,-142.95029,5.2266817,-2.3676696,,4634.6255,1.8859575E-07,5.343936,66000,142.95029,35.110798,0.08164078,-2.4824529,41831.95,,132,3.2,-34.14568,-2.0100815,,52.0893478394
-2.4807332,,753.15015,36,1.6,0.14999999,0.14999999,6.8268496E-24,-142.95029,2.3237417,-2.375217,,4667.308,1.8577038E-07,17.083883,66500,142.95029,35.09254,0.37432656,-2.4893243,41846.72,,133,0.8,-34.127422,-31.717514,,52.5864665508
-3.1648276,,753.15015,36,2.4,0.14999999,0.14999999,,-142.95029,4.5948515,-2.3827076,2.871469E-32,4683.2915,0.000000183,2.2546096,67000,142.95029,34.949936,0.02769583,-2.4991403,13391.92,,134,2.4,-33.984818,-15.018373,,53.1411333084
-5.356675,,753.15015,36,2.4,0.14999999,0.14999999,,-142.95029,3.8960052,-2.3901424,7.744964,4721.21,1.8030686E-07,7.744964,67500,142.95029,34.971924,0.1139864,-2.527483,13395.646,,135,1.6,-34.006805,-36.95351,,53.6042740345
-3.4030607,,753.15015,36,1.6,0.14999999,0.14999999,,-142.95029,3.1866698,-2.3975227,0.121274754,4755.2983,1.7766503E-07,95.2086,68000,142.95029,34.965427,0.94530106,-2.540427,13393.955,,136,1.6,-34.00031,-33.123676,,54.0949616432
-2.8275194,,753.15015,36,1.6,0.14999999,0.14999999,,-142.95029,4.1162014,-2.4048486,4.63826E-05,4770.958,1.7508086E-07,132.23903,68500,142.95029,34.82451,1.1440036,-2.5442827,13395.281,,137,2.4,-33.85939,-14.694259,,54.5655491352
-3.3091285,,753.15015,36,3.2,0.14999999,0.14999999,,-142.95029,3.7865653,-2.4121213,1.9050588E-36,4792.218,1.7255263E-07,5.350312,69000,142.95029,34.726215,0.07117769,-2.5509462,3363.69,,138,0.8,-33.761097,-20.294401,,55.0413639545
-3.3997622,,753.15015,36,4,0.14999999,0.14999999,,-142.95029,5.791728,-2.4193416,2.5736483E-14,4851.671,1.7007879E-07,2.1213968,69500,142.95029,34.904106,0.022936089,-2.5637171,3335.9067,,139,1.6,-33.938988,-58.488014,,55.5208878517
-2.8588877,,753.15015,36,3.2,0.14999999,0.14999999,,-142.95029,6.341535,-2.42651,1.5567403E-27,4960.606,1.6765776E-07,104.83599,70000,142.95029,35.4329,0.82636064,-2.5727801,3319.7915,,140,3.2,-34.46778,-107.97048,,55.9602885246
-3.339331,,753.15015,36,0.8,0.14999999,0.14999999,,-142.95029,4.189457,-2.4336276,,5038.0728,1.6528809E-07,3.3054035,70500,142.95029,35.73101,0.054951537,-2.5807812,2920.1135,,141,3.2,-34.765892,-76.50135,,56.436827898
-4.1307287,,753.15015,36,0.8,0.14999999,0.14999999,1.565668E-08,-142.95029,1.6910117,-2.4406948,,5041.551,0.000000163,8.005159,71000,142.95029,35.50388,0.1518588,-2.5983298,2921.0552,,142,0.8,-34.53876,-2.513149,,56.8814547062
-2.7757494,,753.15015,36,,0.14999999,0.14999999,,-142.95029,2.228388,-2.4477124,1.5388038E-34,5046.772,1.6069696E-07,48.9366,71500,142.95029,35.29211,0.6791063,-2.6054986,2735.2834,,143,2.4,-34.326992,-4.2560344,,57.294917345
-2.1673458,,753.15015,36,1.6,0.14999999,0.14999999,,-142.95029,5.7176166,-2.454681,,5047.7524,1.5847283E-07,16.577333,72000,142.95029,35.053837,0.21964496,-2.6051996,2734.021,,144,4,-34.08872,-0.015759,,57.7371525764
-3.06719,,753.15015,36,1.6,0.14999999,0.14999999,1.5599941E-17,-142.95029,1.7336198,-2.4616015,,5061.9287,1.5629453E-07,39.869884,72500,142.95029,34.90985,0.38327754,-2.613804,2731.0813,,145,,-33.944733,-13.210567,,58.1913633347
-3.020072,,753.15015,36,2.4,0.14999999,0.14999999,,-142.95029,2.4724846,-2.4684744,1.07127025E-05,5076.6265,1.5416083E-07,45.330627,73000,142.95029,34.77141,0.7957088,-2.6210291,2708.9783,,146,,-33.806293,-13.732229,,58.6935091019
-2.5814142,,753.15015,36,2.4,0.14999999,0.14999999,,-142.95029,6.2952404,-2.4753003,,5113.8027,1.5207053E-07,237.50781,73500,142.95029,34.787773,2.1625896,-2.622685,2656.6833,,147,4,-33.822655,-36.21142,,59.1392772198
-2.5206063,,753.15015,36,4,0.14999999,0.14999999,,-142.95029,6.6113653,-2.48208,,5152.909,0.00000015,187.27994,74000,142.95029,34.81695,2.7513409,-2.6189895,2472.7366,,148,2.4,-33.851833,-38.14103,,59.6367843151
-1.8892722,,753.15015,36,,0.14999999,0.14999999,3.309167E-24,-142.95029,1.0629334,-2.488814,,5271.2295,0.000000148,47.08574,74500,142.95029,35.37738,0.5287776,-2.607104,2382.5657,,149,1.6,-34.412262,-117.35573,,60.0557653904
-2.377645,,753.15015,36,3.2,0.14999999,0.14999999,,-142.95029,3.6660824,-2.495503,,5272.2886,0.000000146,66.027016,75000,142.95029,35.14859,0.73470813,-2.6090186,1347.4353,,150,,-34.18347,-0.09371802,,60.5646724701
-5.707598,,753.15015,36,4,0.14999999,0.14999999,,-142.95029,7.6582737,-2.5021477,,5343.2085,1.4412053E-07,73.18627,75500,142.95029,35.385487,0.5691124,-2.6319163,1338.6805,,151,3.2,-34.42037,-69.955536,,61.0161318779
-5.4876766,,753.15015,36,4,0.14999999,0.14999999,,-142.95029,5.1825857,-2.5087483,,5445.083,1.4223045E-07,91.98167,76000,142.95029,35.822914,0.85220104,-2.6541195,1308.0713,,152,0.8,-34.857796,-100.90879,,61.4777534008
-2.1552162,,753.15015,36,3.2,0.14999999,0.14999999,,-142.95029,7.3223786,-2.5153058,,5544.899,1.403773E-07,131.6563,76500,142.95029,36.241165,1.5209281,-2.6527658,1280.8032,,153,4,-35.276047,-98.85065,,61.9089176655
-2.8445728,,753.15015,36,,0.14999999,0.14999999,,-142.95029,3.2962334,-2.5218203,,5610.199,1.3856015E-07,20.229397,77000,142.95029,36.429863,0.36284935,-2.652738,1207.3564,,154,3.2,-35.464745,-64.33524,,62.3023631573
-2.6261034,,753.15015,36,,0.14999999,0.14999999,1.6274822E-05,-142.95029,0.6119276,-2.528293,,5611.297,1.3677804E-07,89.25543,77500,142.95029,36.201912,1.0336589,-2.6567671,1207.7992,,155,0.8,-35.236794,-0.1319587,,62.7250227928
-2.918341,,753.15015,36,0.8,0.14999999,0.14999999,0.036051337,-142.95029,0.572149,-2.5347235,2.1126318E-11,5612.289,0.000000135,128.34727,78000,142.95029,35.97621,1.2052842,-2.6592162,1204.845,,156,,-35.011093,-0.027773669,,63.2041833401
-3.197914,,753.15015,36,0.8,0.14999999,0.14999999,,-142.95029,5.1195583,-2.5408823,,5615.0767,1.3331542E-07,107.56562,78500,142.95029,35.764816,1.4700001,-2.6629355,1204.6241,,157,4,-34.799698,-1.8219299,,63.6267602444
-1.9131497,,753.15015,36,0.8,0.14999999,0.14999999,3.6839696E-27,-142.95029,2.839651,-2.5472317,,5621.2217,1.3163326E-07,154.25479,79000,142.95029,35.57735,1.2350327,-2.6571767,991.60767,,158,1.6,-34.612232,-5.180328,,64.1104655266
-2.064545,,753.15015,36,0.8,0.14999999,0.14999999,,-142.95029,3.1865885,-2.5535407,0.7323423,5625.589,0.00000013,109.09778,79500,142.95029,35.38106,0.74816173,-2.653928,991.8741,,159,2.4,-34.415943,-3.4016774,,64.6484231949
-3.9586837,,753.15015,36,2.4,0.14999999,0.14999999,,-142.95029,5.789566,-2.5598104,6.790327E-33,5627.8745,1.2836298E-07,21.566238,80000,142.95029,35.174213,0.21334378,-2.6646678,988.0739,,160,3.2,-34.209095,-1.3203782,,65.1051290035
-3.3972313,,753.15015,36,1.6,0.14999999,0.14999999,,-142.95029,4.777394,-2.566041,0.0001034874,5661.594,1.2677337E-07,153.61063,80500,142.95029,35.16518,0.9628418,-2.6741426,984.5952,,161,3.2,-34.20006,-32.754814,,65.5777733326
-2.6132665,,753.15015,36,1.6,0.14999999,0.14999999,,-142.95029,3.878879,-2.572233,8.602564E-06,5680.0254,1.2521309E-07,79.54984,81000,142.95029,35.061882,0.85695904,-2.6757314,979.40466,,162,2.4,-34.096764,-17.465776,,66.1015918255
-2.5259385,,753.15015,36,2.4,0.14999999,0.14999999,,-142.95029,3.8086047,-2.5783868,1.6423117E-12,5694.542,1.2368146E-07,50.69465,81500,142.95029,34.93584,0.41912833,-2.6764116,979.38983,,163,1.6,-33.970722,-13.552128,,66.6041882038
-2.8053706,,753.15015,36,2.4,0.14999999,0.14999999,,-142.95029,2.6258698,-2.584503,0.0011753883,5736.8784,1.2217775E-07,81.80164,82000,142.95029,34.980965,0.51997495,-2.6809797,979.5877,,164,0.8,-34.015846,-41.3714,,67.1056203842
-5.5652895,,753.15015,36,1.6,0.14999999,0.14999999,8.467452E-24,-142.95029,2.3086076,-2.5905821,2.4592187,5762.444,1.2070127E-07,160.10793,82500,142.95029,34.9239,1.3248188,-2.701923,977.88245,,165,0.8,-33.958782,-24.600254,,67.5536043644
-3.418207,,753.15015,36,1.6,0.14999999,0.14999999,,-142.95029,3.197679,-2.5966244,6.9837505E-08,5782.635,1.1925142E-07,144.14021,83000,142.95029,34.835148,1.4852265,-2.7061107,975.12994,,166,1.6,-33.87003,-19.225319,,68.0578987598
-2.417471,,753.15015,36,2.4,0.14999999,0.14999999,,-142.95029,4.8085885,-2.6026304,3.194567E-11,5798.7783,1.1782755E-07,106.14473,83500,142.95029,34.723225,0.6639974,-2.7034023,970.20685,,167,2.4,-33.758106,-15.179152,,68.5631866455
-2.4757576,,753.15015,36,0.8,0.14999999,0.14999999,,-142.95029,3.9921374,-2.6086006,6.0615226E-28,5842.3374,1.16429E-07,157.37334,84000,142.95029,34.775818,0.98801357,-2.7048852,943.47345,,168,3.2,-33.8107,-42.593884,,69.0274045467
-2.4832659,,753.15015,36,0.8,0.14999999,0.14999999,1.8629365E-08,-142.95029,1.5257174,-2.6145353,,5845.67,1.1505522E-07,67.09692,84500,142.95029,34.58976,0.5181965,-2.705261,943.7064,,169,0.8,-33.62464,-2.3673172,,69.5179135799
-3.8118777,,753.15015,36,3.2,0.14999999,0.14999999,,-142.95029,5.6534843,-2.620435,,5850.4375,1.13705624E-07,168.57228,85000,142.95029,34.414337,1.0708078,-2.714968,942.0222,,170,2.4,-33.44922,-3.802217,,69.959218502
-3.8916223,,753.15015,36,,0.14999999,0.14999999,,-142.95029,2.1393142,-2.6263,,5922.911,1.1237963E-07,43.597813,85500,142.95029,34.636906,0.6335796,-2.7231963,939.7962,,171,2.4,-33.671787,-71.50834,,70.4106035233
-3.162341,,753.15015,36,3.2,0.14999999,0.14999999,,-142.95029,4.913214,-2.632131,,5923.979,1.1107668E-07,163.03589,86000,142.95029,34.44174,1.0906786,-2.728167,936.73755,,172,1.6,-33.47662,-0.10291083,,70.8555133343
-2.8555398,,753.15015,36,1.6,0.14999999,0.14999999,,-142.95029,5.5083637,-2.6379282,,6009.9717,1.0979627E-07,65.25174,86500,142.95029,34.73972,0.5797522,-2.7300236,933.18866,,173,4,-33.7746,-85.02808,,71.3239340782
-2.030702,,753.15015,36,1.6,0.14999999,0.14999999,1.871561E-17,-142.95029,1.6325954,-2.6436918,,6026.5005,1.0853786E-07,84.04278,87000,142.95029,34.63506,0.8006045,-2.7287734,928.796,,174,,-33.66994,-15.563544,,71.8552091122
-2.262323,,753.15015,36,,0.14999999,0.14999999,3.885699E-24,-142.95029,2.0412405,-2.6494224,,6045.31,1.0730098E-07,42.0176,87500,142.95029,34.54463,0.45422295,-2.727872,924.03784,,175,1.6,-33.57951,-17.843971,,72.3420438766
-3.598391,,753.15015,36,2.4,0.14999999,0.14999999,,-142.95029,2.475559,-2.6551206,,6046.4546,1.06085096E-07,100.55491,88000,142.95029,34.354855,1.2156681,-2.73608,896.4964,,176,,-33.389736,-0.17906688,,72.8358957767
-2.555624,,753.15015,36,4,0.14999999,0.14999999,,-142.95029,5.5087967,-2.6607864,,6081.733,1.0488981E-07,102.67488,88500,142.95029,34.360073,0.6029327,-2.734802,894.898,,177,1.6,-33.394955,-34.313526,,73.2513611317
-5.481565,,753.15015,36,2.4,0.14999999,0.14999999,,-142.95029,6.3216887,-2.66642,,6185.1577,1.0371458E-07,109.90946,89000,142.95029,34.748074,1.2724597,-2.7531376,893.6082,,178,4,-33.782955,-102.459625,,73.6727349758
-2.830448,,753.15015,36,3.2,0.14999999,0.14999999,,-142.95029,5.8922167,-2.6720223,1.3410484E-18,6214.059,1.02558985E-07,96.57152,89500,142.95029,34.715412,1.0414628,-2.7531323,889.9864,,179,3.2,-33.750294,-27.936699,,74.1200323105
-3.0750196,,753.15015,36,3.2,0.14999999,0.14999999,,-142.95029,4.050061,-2.6775935,,6263.526,1.0142261E-07,148.519,90000,142.95029,34.797363,1.3358006,-2.755682,883.23615,,180,0.8,-33.832245,-48.501514,,74.5908429623
-2.0541587,,753.15015,36,4,0.14999999,0.14999999,,-142.95029,6.0353956,-2.6831336,5.2876626E-27,6329.324,1.0030501E-07,101.1006,90500,142.95029,34.968643,1.6364938,-2.7515955,778.9006,,181,2.4,-34.003525,-64.83345,,75.0919342041
-2.5451686,,753.15015,36,,0.14999999,0.14999999,,-142.95029,3.4195957,-2.6886432,,6441.3535,9.920578E-08,32.677917,91000,142.95029,35.39205,0.50918245,-2.7482624,774.84607,,182,3.2,-34.426933,-111.06411,,75.509827137
-2.8594093,,753.15015,36,,0.14999999,0.14999999,1.9210343E-05,-142.95029,0.7609782,-2.6941228,,6442.3457,9.8124524E-08,103.337715,91500,142.95029,35.20407,1.3192922,-2.7516909,775.0787,,183,0.8,-34.238953,-0.026460908,,75.9435522556
-2.2759728,,753.15015,36,0.8,0.14999999,0.14999999,,-142.95029,4.448813,-2.699572,,6443.3115,9.706086E-08,74.48312,92000,142.95029,35.017998,1.0217463,-2.7484238,772.1402,,184,4,-34.05288,-0.0014698078,,76.4174585342
-3.792329,,753.15015,36,0.8,0.14999999,0.14999999,0.04274331,-142.95029,0.8264369,-2.7049923,,6445.65,0.000000096,114.56149,92500,142.95029,34.841347,1.3828206,-2.754662,772.1612,,185,,-33.87623,-1.3725708,,76.8658089638
-2.0545788,,753.15015,36,3.2,0.14999999,0.14999999,,-142.95029,3.6054065,-2.7101521,,6449.056,0.000000095,56.84564,93000,142.95029,34.672344,0.7792742,-2.7500844,768.98047,,186,,-33.707226,-2.4414997,,77.3447749615
-4.396268,,753.15015,36,4,0.14999999,0.14999999,,-142.95029,4.8666573,-2.715514,6.998489E-05,6524.3857,0.000000094,70.499374,93500,142.95029,34.889763,0.65398574,-2.760457,753.549,,187,0.8,-33.924644,-74.36456,,77.8110978603
-2.5062182,,753.15015,36,4,0.14999999,0.14999999,,-142.95029,7.2771044,-2.7208474,,6622.8867,0.000000093,74.22095,94000,142.95029,35.22812,0.80144256,-2.7613044,740.5422,,188,3.2,-34.263,-97.53586,,78.2460913658
-3.1232507,,753.15015,36,0.8,0.14999999,0.14999999,4.405738E-27,-142.95029,2.1199691,-2.7261524,,6724.14,0.000000092,93.36612,94500,142.95029,35.577457,0.7307938,-2.7648268,709.11035,,189,1.6,-34.61234,-100.287994,,78.7491025925
-5.2083387,,753.15015,36,0.8,0.14999999,0.14999999,,-142.95029,3.3413413,-2.7314296,0.0009424473,6725.712,0.000000091,94.16398,95000,142.95029,35.398483,0.96123636,-2.7796483,708.89417,,190,2.4,-34.433365,-0.606894,,79.2528719902
-4.209236,,753.15015,36,3.2,0.14999999,0.14999999,,-142.95029,7.955835,-2.7366788,,6728.571,9.0076824E-08,122.98106,95500,142.95029,35.22812,1.6053064,-2.7881582,707.5978,,191,4,-34.263,-1.8936863,,79.7962896824
-4.1711864,,753.15015,36,1.6,0.14999999,0.14999999,,-142.95029,5.1869683,-2.7419007,,6814.518,8.914097E-08,95.4604,96000,142.95029,35.49228,0.99406546,-2.7936594,696.2355,,192,3.2,-34.52716,-84.98216,,80.2923104763
-3.8406587,,753.15015,36,1.6,0.14999999,0.14999999,,-142.95029,3.8667502,-2.7470956,1.9758252E-08,6837.1206,8.8219615E-08,82.48054,96500,142.95029,35.425495,1.0672284,-2.8000565,694.8244,,193,2.4,-34.460377,-21.63715,,80.7554836273
-2.434146,,753.15015,36,2.4,0.14999999,0.14999999,,-142.95029,3.2364326,-2.7522635,2.8354906E-27,6852.4873,8.731247E-08,64.56227,97000,142.95029,35.322098,0.6242819,-2.7985172,693.8983,,194,0.8,-34.35698,-14.401962,,81.2062289715
-2.2277417,,753.15015,36,1.6,0.14999999,0.14999999,,-142.95029,3.1694322,-2.757405,1.2741158E-11,6887.994,8.6419256E-08,91.377426,97500,142.95029,35.323048,1.4028497,-2.7978978,691.2429,,195,1.6,-34.35793,-34.542027,,81.6884384155
-2.3971093,,753.15015,36,0.8,0.14999999,0.14999999,,-142.95029,3.7287245,-2.76252,9.038677E-27,6902.97,8.5539675E-08,94.69617,98000,142.95029,35.219234,0.9780156,-2.7948751,690.5503,,196,3.2,-34.254116,-14.010551,,82.2159364223
-2.6544247,,753.15015,36,,0.14999999,0.14999999,,-142.95029,2.7045536,-2.7676091,2.111923E-07,6906.179,8.467345E-08,74.37318,98500,142.95029,35.056747,0.912624,-2.7951,690.56866,,197,2.4,-34.09163,-2.2438092,,82.681419611
-2.1785562,,753.15015,36,0.8,0.14999999,0.14999999,2.1821057E-08,-142.95029,1.4505208,-2.7726724,8.5472387E-35,6907.177,8.382034E-08,83.854515,99000,142.95029,34.88473,0.81545293,-2.792887,690.15955,,198,0.8,-33.919613,-0.032139786,,83.2191927433
-2.9058976,,753.15015,36,1.6,0.14999999,0.14999999,1.02098796E-23,-142.95029,2.9018178,-2.7777102,0.0001165729,6911.222,0.000000083,98.00141,99500,142.95029,34.729755,1.3025384,-2.7949028,689.9934,,199,0.8,-33.764637,-3.080433,,83.7171711922
-3.4068072,,753.15015,36,2.4,0.14999999,0.14999999,,-142.95029,5.5312004,-2.7827227,,6935.955,8.215231E-08,99.34242,100000,142.95029,34.679775,0.70912397,-2.7974105,690.0712,,200,3.2,-33.714657,-23.768127,,84.232986927
