TimestepsSoFar,Regret,IWMean,MinEpLen,Delta,ReturnMean,DenMISEMeanLog,ReturnStepMax,BoundBonus,NumTrainableParams,MountainCar_mu1_higher,DenMISELogLast,TimeElapsed,IWMax,DenMISELogFirst,ReturnMin,AvgEpLen,IWLastEpisode,ActionIn1,IWMin,MountainCar_std1_higher,ReturnAbsMax,GridSize,NumTrajectories,Iteration,IWFirstEpisode,MountainCar_std0_higher,MountainCar_mu0_higher,Bound,BoundMISE,Regret/t,ReturnLastEpisode,ReturnMax
712325,-72460.5,0.88846606,100,4.7332277e-10,59.440647,-4.0469394,160.43874,390.18893,,,-3.6858315,1359.3750023841858,84.57524,-4.275263,-160.43874,535.1803155522164,2.9579744e-27,1.4165125,,1.5,160.43874,121,1331,1331,4.6210497e-20,0.14999999,0.8,361.64548,-28.543463,-54.440647,97.73522,99.30726
713324,-72405.09,0.88441736,100,4.726123e-10,59.358177,-4.047565,160.43874,428.30045,,14.545455,-4.755282,1361.0142722129822,95.40056,-4.276014,-160.43874,535.5285285285286,4.490427e-18,13.225607,,1.5,160.43874,144,1332,1332,,0.14999999,1.0,367.53326,-60.767185,-54.358177,-50.40294,99.30726
714323,-72342.03,0.95999664,100,4.719035e-10,59.270092,-4.048005,160.43874,334.07938,,5.4545455,-4.5042524,1492.4349620342255,40.041958,-4.2767644,-160.43874,535.8762190547637,6.4399014e-10,5.404273,,1.5,160.43874,144,1333,1333,1.938454e-06,0.14999999,0.09090909,365.76895,31.68957,-54.270092,-58.061836,99.30726
715322,-72329.17,0.93176615,100,4.7119625e-10,59.21977,-4.048195,160.43874,359.19995,,1.8181819,-4.255481,1494.1276636123657,42.96425,-4.277514,-160.43874,536.223388305847,2.7308814e-13,1.3258916,,1.5,160.43874,144,1334,1334,28.62687,0.14999999,-0.8181818,365.6164,6.4164476,-54.21977,-7.8579016,99.30726
716321,-72304.52,0.9640242,100,4.7049054e-10,59.16069,-4.048465,160.43874,273.97504,,14.545455,-4.3313007,1495.831322669983,28.471495,-4.257031,-160.43874,536.5700374531835,2.2648234e-16,15.974209,,1.5,160.43874,144,1335,1335,7.734475e-17,0.14999999,-0.45454547,365.4969,91.521866,-54.16069,-19.65525,99.30726
716579,-72392.23,0.87498665,100,4.6978654e-10,59.1858,-4.0481796,160.43874,321.22876,,18.181818,-3.6280694,1497.2135574817657,41.63948,-4.25778,-160.43874,536.3615269461078,5.8470977e-15,21.867058,,1.5,160.43874,144,1336,1336,,0.14999999,0.8181818,365.37524,44.146484,-54.1858,92.70016,99.30726
717578,-72271.92,0.9361273,100,4.6908405e-10,59.05529,-4.049388,160.43874,350.7304,,9.090909,-5.532284,1498.9238064289093,44.508896,-4.258528,-160.43874,536.7075542258789,3.8579328e-16,11.135032,,1.5,160.43874,144,1337,1337,2.1887694e-17,0.14999999,0.45454547,364.95084,14.220427,-54.05529,-115.29947,99.30726
718577,-72241.34,0.96026444,100,4.683831e-10,58.992035,-4.049515,160.43874,272.31638,,10.909091,-4.1489406,1500.6345975399017,28.400946,-4.259276,-160.43874,537.0530642750374,1.3075783e-08,11.108408,,1.5,160.43874,144,1338,1338,1.0591434e-08,0.14999999,-0.45454547,363.84952,91.53315,-53.992035,-25.576403,99.30726
718919,-72330.62,1.0082605,100,4.676838e-10,59.018383,-4.049271,160.43874,277.01767,,14.545455,-3.6779044,1502.0674591064453,30.128536,-4.260023,-160.43874,536.9073935772965,1.5696267e-08,14.735712,,1.5,160.43874,144,1339,1339,1.2435153e-28,0.14999999,0.45454547,363.22397,86.2063,-54.018383,94.27184,99.30726
719174,-72419.695,0.9180567,100,4.66986e-10,59.044548,-4.049025,160.43874,299.93948,,5.4545455,-3.7223148,1503.4519817829132,34.682793,-4.2607694,-160.43874,536.6970149253731,1.1840292e-21,3.9814184,,1.5,160.43874,144,1340,1340,0.49518982,0.14999999,-0.8181818,363.20306,63.263596,-54.044548,94.07646,99.30726
719931,-72503.84,0.98395854,100,4.662898e-10,59.066998,-4.0489893,160.43874,268.43436,,14.545455,-3.914943,1505.0392382144928,27.547855,-4.261146,-160.43874,536.8612975391499,1.493905e-12,15.902926,,1.5,160.43874,144,1341,1341,1.2201997e-19,0.14999999,-0.09090909,363.16592,94.73156,-54.066998,89.1524,99.30726
720265,-72593.875,0.97920495,100,4.6559515e-10,59.093796,-4.048695,160.43874,273.98752,,20.0,-3.6329296,1506.4493987560272,40.990353,-4.2618914,-160.43874,536.7101341281669,1.1870225e-05,21.364683,,1.5,160.43874,144,1342,1342,1.4225373e-33,0.14999999,-0.8181818,363.1087,89.12117,-54.093796,95.0278,99.30726
720447,-72677.91,1.0670127,100,4.6490203e-10,59.11609,-4.0494857,160.43874,262.32272,,18.181818,-5.0827303,1507.8106830120087,27.023277,-4.262636,-160.43874,536.4460163812361,1.7076673e-10,19.460928,,1.5,160.43874,144,1343,1343,1.1042941e-35,0.14999999,0.27272728,362.97894,100.65623,-54.11609,89.039215,99.30726
720707,-72768.266,0.9178259,100,4.6421045e-10,59.143055,-4.0492215,160.43874,405.01117,,7.2727275,-3.7561533,1509.2205884456635,62.807785,-4.2633805,-160.43874,536.2403273809524,1.9574365e-13,10.1372595,,1.5,160.43874,144,1344,1344,4.268468e-24,0.14999999,0.8181818,362.9475,-42.063656,-54.143055,95.35598,99.30726
721706,-72702.516,0.995221,100,4.6352044e-10,59.053913,-4.04979,160.43874,291.99338,,5.4545455,-4.720143,1510.9524722099304,33.79196,-4.2641244,-160.43874,536.5843866171003,1.3855609e-19,5.5776815,,1.5,160.43874,144,1345,1345,0.27846435,0.14999999,-0.45454547,362.0376,70.044205,-54.053913,-60.749687,99.30726
722537,-72789.125,1.0559452,100,4.6283197e-10,59.078102,-4.049606,160.43874,267.41513,,9.090909,-3.7908127,1512.600823879242,29.157415,-4.2646604,-160.43874,536.8031203566122,0.00017679055,10.752047,,1.5,160.43874,144,1346,1346,9.443667e-11,0.14999999,0.09090909,361.93658,94.52144,-54.078102,91.61089,99.30726
722838,-72881.484,0.9661275,100,4.62145e-10,59.10652,-4.049249,160.43874,399.24533,,1.8181819,-3.6201549,1514.0050597190857,54.432354,-4.2654033,-160.43874,536.6280623608018,4.859404e-18,1.7387053,,1.5,160.43874,144,1347,1347,1.6609953e-20,0.14999999,0.8181818,361.919,-37.32633,-54.10652,97.357895,99.30726
723837,-72836.016,1.085615,100,4.614596e-10,59.032654,-4.049605,160.43874,260.41455,,18.181818,-4.485327,1515.6918833255768,27.189857,-4.266145,-160.43874,536.9710682492581,,18.089775,,1.5,160.43874,144,1348,1348,1.6014458e-27,0.14999999,-0.45454547,361.92197,101.507416,-54.032654,-40.467007,99.30726
724092,-72924.45,0.99332947,100,4.607757e-10,59.058155,-4.049245,160.43874,273.7357,,9.090909,-3.6440184,1517.0723249912262,27.707666,-4.2668867,-160.43874,536.7620459599704,1.5813575e-09,11.80344,,1.5,160.43874,144,1349,1349,2.4568015e-05,0.14999999,-0.8181818,361.888,88.152306,-54.058155,93.43052,99.30726
724410,-73010.75,1.1261284,100,4.6009332e-10,59.08204,-4.049109,160.43874,258.8968,,12.727273,-3.8537538,1518.4952886104584,26.69073,-4.2676277,-160.43874,536.6,15.598422,11.104017,,1.5,160.43874,144,1350,1350,3.3986516e-12,0.14999999,-0.8181818,362.0441,103.147316,-54.08204,91.302284,99.30726
724769,-73098.086,1.132306,100,4.5941245e-10,59.10665,-4.0487037,160.43874,373.74326,,5.4545455,-3.6222994,1519.9359533786774,52.062256,-4.2683682,-160.43874,536.4685418208734,4.1386893e-16,3.7899969,,1.5,160.43874,144,1351,1351,4.4825997e-13,0.14999999,0.45454547,361.6826,-12.060674,-54.10665,92.33551,99.30726
725768,-73072.31,0.99690163,100,4.5873308e-10,59.04757,-4.048814,160.43874,267.8355,,9.090909,-4.317236,1521.6534490585327,27.919369,-4.2691083,-160.43874,536.810650887574,1.07754687e-13,9.098665,,1.5,160.43874,144,1352,1352,1.3799899e-05,0.14999999,-0.45454547,361.5657,93.730194,-54.04757,-20.775774,99.30726
726319,-73160.29,1.0036001,100,4.580552e-10,59.072647,-4.048541,160.43874,266.10147,,18.181818,-3.6721175,1523.2921013832092,26.375956,-4.269848,-160.43874,536.8211382113822,2.0774829e-08,16.503147,,1.5,160.43874,144,1353,1353,2.5254379e-30,0.14999999,-0.09090909,361.40833,95.30684,-54.072647,92.97467,99.30726
726552,-73250.016,0.9371999,100,4.5737888e-10,59.098976,-4.048194,160.43874,280.98868,,18.181818,-3.577381,1524.764567375183,29.515747,-4.2705865,-160.43874,536.5967503692763,0.03243895,17.646343,,1.5,160.43874,144,1354,1354,,0.14999999,0.6363636,360.96857,79.97989,-54.098976,94.723404,99.30726
726757,-73337.18,1.112997,100,4.5670404e-10,59.12338,-4.048184,160.43874,262.57715,,10.909091,-3.9666855,1526.3361093997955,42.25916,-4.2713246,-160.43874,536.3520295202952,1.5847236e-32,7.766212,,1.5,160.43874,144,1355,1355,2.8200262e-09,0.14999999,-1.0,360.9694,98.39225,-54.12338,92.16407,99.30726
727355,-73419.195,1.0405464,100,4.5603069e-10,59.143948,-4.0479784,160.43874,427.2575,,10.909091,-3.8733616,1527.9775063991547,88.92098,-4.2720623,-160.43874,536.3974926253687,1.4999303e-37,13.5080595,,1.5,160.43874,144,1356,1356,3.1724256e-35,0.14999999,1.0,360.61487,-66.64263,-54.143948,87.01692,99.30726
728354,-73339.734,1.0076467,100,4.5535892e-10,59.045494,-4.048541,160.43874,268.8658,,18.181818,-4.8339276,1529.8258578777313,28.113981,-4.2727995,-160.43874,536.7383935151068,7.005677e-36,17.343462,,1.5,160.43874,144,1357,1357,2.8764977e-27,0.14999999,-0.8181818,360.59976,91.73394,-54.045494,-74.46519,99.30726
728571,-73427.14,0.8575693,100,4.5468854e-10,59.07006,-4.048244,160.43874,360.2099,,1.8181819,-3.6474903,1531.225478887558,47.679817,-4.273536,-160.43874,536.5029455081002,4.942811e-31,1.4541813,,1.5,160.43874,144,1358,1358,0.00010984589,0.14999999,0.09090909,360.42352,0.21363644,-54.07006,92.40811,99.30726
729570,-73422.125,0.9873764,100,4.5401963e-10,59.02658,-4.048502,160.43874,297.17883,,20.0,-4.2503915,1532.9663136005402,53.192036,-4.2742724,-160.43874,536.8432671081678,1.7605594e-38,21.075596,,1.5,160.43874,144,1359,1359,,0.14999999,0.8181818,360.29694,63.118114,-54.02658,-0.011414304,99.30726
729773,-73500.83,0.96687675,100,4.533522e-10,59.044727,-4.04877,160.43874,278.52426,,7.2727275,-4.390359,1534.390324831009,29.243187,-4.2750077,-160.43874,536.597794117647,,4.681321,,1.5,160.43874,144,1360,1360,0.0073530497,0.14999999,-0.8181818,360.28107,81.75681,-54.044727,83.70282,99.30726
730241,-73585.305,0.96066666,100,4.5268628e-10,59.067085,-4.0487227,160.43874,291.55795,,5.4545455,-3.9457152,1535.857694387436,50.87171,-4.275738,-160.43874,536.547391623806,33.829678,8.018418,,1.5,160.43874,144,1361,1361,0.07411039,0.14999999,-1.0,360.04916,68.4912,-54.067085,89.47824,99.30726
730766,-73666.59,1.0339911,100,4.5202173e-10,59.087074,-4.048675,160.43874,271.61896,,9.090909,-3.9355214,1537.363426208496,44.57068,-4.2764177,-160.43874,536.5389133627019,36.01364,8.014601,,1.5,160.43874,144,1362,1362,3.6569265e-06,0.14999999,-1.0,360.76788,89.148926,-54.087074,86.28706,99.30726
731425,-73746.07,0.94940645,100,4.5135873e-10,59.1057,-4.048531,160.43874,426.97015,,5.4545455,-3.8785353,1538.9283547401428,101.579666,-4.2771516,-160.43874,536.6287600880411,,6.067629,,1.5,160.43874,144,1363,1363,8.342809e-28,0.14999999,1.0,360.0169,-66.95325,-54.1057,84.47532,99.30726
732424,-73688.95,0.9308143,100,4.5069712e-10,59.02416,-4.0489407,160.43874,270.567,,14.545455,-4.540819,1540.6387836933136,28.489273,-4.277885,-160.43874,536.9677419354839,7.383539e-21,14.307211,,1.5,160.43874,144,1364,1364,6.525836e-18,0.14999999,-0.27272728,359.6407,89.07369,-54.02416,-52.1163,99.30726
732649,-73780.36,1.0004362,100,4.5003698e-10,59.051544,-4.0487194,160.43874,364.14566,,,-3.6729987,1542.0365524291992,78.4125,-4.278618,-160.43874,536.7391941391942,3.140218e-20,-0.20023373,,1.5,160.43874,144,1365,1365,13.367073,0.14999999,-0.45454547,359.53165,-4.6140285,-54.051544,96.40114,99.30726
733648,-73765.42,1.0812918,100,4.493783e-10,59.00104,-4.0489545,160.43874,255.40778,,14.545455,-4.357287,1543.7388954162598,26.162518,-4.269605,-160.43874,537.077598828697,7.647022e-24,15.731892,,1.5,160.43874,144,1366,1366,5.3837856e-22,0.14999999,0.09090909,359.5091,104.101326,-54.00104,-9.931717,99.30726
733922,-73857.68,1.1100403,100,4.4872112e-10,59.029026,-4.048564,160.43874,253.81982,,18.181818,-3.5908713,1545.14209151268,26.453318,-4.2703366,-160.43874,536.8851499634236,5.946992,18.34645,,1.5,160.43874,144,1367,1367,1.1054295e-32,0.14999999,0.09090909,359.47223,105.65239,-54.029026,97.25594,99.30726
734270,-73948.95,1.1700004,100,4.480653e-10,59.05625,-4.048163,160.43874,317.42377,,10.909091,-3.604867,1546.575553894043,39.47865,-4.271068,-160.43874,536.7470760233919,1.6316253e-05,12.281137,,1.5,160.43874,144,1368,1368,1.7178838e-20,0.14999999,0.45454547,359.3386,41.914825,-54.05625,96.27617,99.30726
734528,-74042.25,1.1305794,100,4.4741094e-10,59.084915,-4.0477495,160.43874,251.3729,,10.909091,-3.6426785,1547.9784898757935,25.936197,-4.2717986,-160.43874,536.5434623813002,15.367905,12.8879595,,1.5,160.43874,144,1369,1369,7.3720686e-14,0.14999999,0.09090909,359.56653,108.19364,-54.084915,98.29232,99.30726
734886,-74133.43,1.0627782,100,4.4675805e-10,59.11199,-4.047351,160.43874,281.10468,,5.4545455,-3.6264436,1549.4157581329346,33.014153,-4.272529,-160.43874,536.4131386861313,1.502832e-06,8.393176,,1.5,160.43874,144,1370,1370,0.023204233,0.14999999,-0.27272728,359.1869,78.08221,-54.11199,96.17821,99.30726
735336,-74225.58,0.98104787,100,4.4610654e-10,59.139736,-4.047009,160.43874,265.53635,,10.909091,-3.6356587,1550.895314693451,28.160658,-4.2732415,-160.43874,536.3501094091904,4.826585,8.719081,,1.5,160.43874,144,1371,1371,1.0740388e-08,0.14999999,-0.45454547,359.01578,93.47942,-54.139736,97.14609,99.30726
735777,-74312.59,0.9402349,100,4.4545648e-10,59.163696,-4.046747,160.43874,274.57532,,14.545455,-3.663648,1552.369500875473,43.039112,-4.273971,-160.43874,536.280612244898,0.009919435,13.437803,,1.5,160.43874,144,1372,1372,2.069449e-17,0.14999999,-1.0,358.97778,84.40247,-54.163696,92.02228,99.30726
736030,-74397.14,1.0477085,100,4.4480783e-10,59.185825,-4.0466027,160.43874,259.66812,,14.545455,-3.7834785,1553.7650125026703,25.186306,-4.2746997,-160.43874,536.0742898761836,8.3979156e-14,17.929068,,1.5,160.43874,144,1373,1373,5.4475727e-25,0.14999999,0.27272728,358.95374,99.28561,-54.185825,89.54718,99.30726
736192,-74487.69,0.9911383,100,4.4416062e-10,59.21229,-4.046277,160.43874,267.91354,,18.181818,-3.6410868,1555.1138882637024,28.275082,-4.2754273,-160.43874,535.802037845706,18.92182,20.080343,,1.5,160.43874,144,1374,1374,,0.14999999,0.45454547,359.74167,91.82812,-54.21229,95.543076,99.30726
736807,-74573.625,0.95151377,100,4.4351478e-10,59.235363,-4.046123,160.43874,359.38715,,,-3.8208418,1556.650881767273,78.0648,-4.276155,-160.43874,535.8596363636364,,0.7707125,,1.5,160.43874,144,1375,1375,0.020949766,0.14999999,-0.09090909,358.85458,-0.5325545,-54.235363,90.93751,99.30726
737806,-74568.48,0.9572618,100,4.428704e-10,59.192207,-4.0463634,160.43874,362.80905,,14.545455,-4.315562,1558.3545813560486,45.88324,-4.276867,-160.43874,536.1962209302326,7.00706e-23,17.616251,,1.5,160.43874,144,1376,1376,8.267176e-38,0.14999999,0.8181818,358.25824,-4.550821,-54.192207,-0.14593032,99.30726
737997,-74654.05,1.0344814,100,4.422274e-10,59.214993,-4.0464153,160.43874,260.75574,,18.181818,-4.066668,1559.734216451645,27.113976,-4.277593,-160.43874,535.9455337690632,1.298337e-10,15.628493,,1.5,160.43874,144,1377,1377,1.3385423e-28,0.14999999,-0.27272728,358.14322,97.387474,-54.214993,90.567245,99.30726
738182,-74744.56,0.96449316,100,4.4158577e-10,59.241337,-4.0461087,160.43874,267.1001,,14.545455,-3.6539235,1561.1265950202942,28.354774,-4.2783194,-160.43874,535.6908563134979,15.9127865,14.132619,,1.5,160.43874,144,1378,1378,7.900906e-17,0.14999999,-0.45454547,358.6494,91.5493,-54.241337,95.518585,99.30726
738410,-74836.04,1.0400001,100,4.4094553e-10,59.268337,-4.045873,160.43874,262.33856,,14.545455,-3.6802335,1562.5212066173553,27.597013,-4.2790446,-160.43874,535.4677302393038,0.022956543,12.729816,,1.5,160.43874,144,1379,1379,1.4107526e-16,0.14999999,-0.8181818,357.80243,95.46387,-54.268337,96.476456,99.30726
738771,-74921.72,0.9922721,100,4.4030674e-10,59.2911,-4.0455346,160.43874,317.71277,,3.6363637,-3.61493,1563.9682667255402,39.187054,-4.2797694,-160.43874,535.341304347826,1.06705755e-08,5.333744,,1.5,160.43874,144,1380,1380,7.932851,0.14999999,-0.8181818,357.8039,40.091133,-54.2911,90.68135,99.30726
739455,-75003.81,1.0734379,100,4.3966927e-10,59.311234,-4.045378,160.43874,255.02472,,9.090909,-3.8136637,1565.5404033660889,26.705599,-4.274762,-160.43874,535.4489500362057,2.8878765e-05,6.859051,,1.5,160.43874,144,1381,1381,2.1804373e-08,0.14999999,-0.09090909,357.77734,102.752625,-54.311234,87.093185,99.30726
739953,-75096.984,0.9271839,100,4.3903323e-10,59.33935,-4.045074,160.43874,272.01724,,20.0,-3.6933048,1567.045373916626,43.096344,-4.275486,-160.43874,535.4218523878437,1.7771418e-19,19.958668,,1.5,160.43874,144,1382,1382,,0.14999999,0.45454547,357.78516,85.76792,-54.33935,98.165665,99.30726
740115,-75184.766,0.9220833,100,4.383986e-10,59.363533,-4.044943,160.43874,268.26205,,12.727273,-3.784916,1568.4276304244995,28.157873,-4.2762094,-160.43874,535.1518438177874,3.098617e-09,14.375345,,1.5,160.43874,144,1383,1383,1.5875314e-13,0.14999999,-0.27272728,357.12482,88.86278,-54.363533,92.78236,99.30726
740343,-75276.125,1.0131721,100,4.377653e-10,59.390263,-4.044699,160.43874,260.496,,14.545455,-3.6257398,1569.8099496364594,27.04964,-4.276932,-160.43874,534.9299132947976,24.521824,15.167811,,1.5,160.43874,144,1384,1384,1.2396136e-19,0.14999999,-0.09090909,358.03516,97.53914,-54.390263,96.36866,99.30726
740567,-75367.59,0.9884545,100,4.3713336e-10,59.417034,-4.0444074,160.43874,267.1797,,20.0,-3.6492817,1571.2066340446472,40.79604,-4.277654,-160.43874,534.7054151624549,0.0007273409,20.948679,,1.5,160.43874,144,1385,1385,1.4451375e-33,0.14999999,-0.8181818,357.09055,89.91085,-54.417034,96.46505,99.30726
740745,-75451.25,0.8251925,100,4.365028e-10,59.43813,-4.0449085,160.43874,376.56897,,18.181818,-4.7203903,1572.586809873581,74.64754,-4.278376,-160.43874,534.4480519480519,2.3691556e-30,18.259094,,1.5,160.43874,144,1386,1386,,0.14999999,1.0,357.09177,-19.477192,-54.43813,88.64738,99.30726
741744,-75338.945,1.030071,100,4.358736e-10,59.317913,-4.046359,160.43874,366.8115,,1.8181819,-5.8723574,1574.2938010692596,52.43193,-4.279097,-160.43874,534.7829848594088,2.608543e-26,1.5359116,,1.5,160.43874,144,1387,1387,2.5758473e-11,0.14999999,0.45454547,357.0803,-9.7312,-54.317913,-107.29997,99.30726
742743,-75317.08,1.0152591,100,4.3524576e-10,59.263023,-4.0465937,160.43874,268.2076,,7.2727275,-4.392804,1576.0026926994324,29.025578,-4.279818,-160.43874,535.1174351585014,3.4841572e-15,5.607524,,1.5,160.43874,144,1388,1388,0.0041409256,0.14999999,-0.45454547,357.0132,88.8056,-54.263023,-16.865917,99.30726
743231,-75408.96,1.0073322,100,4.3461929e-10,59.290108,-4.0463886,160.43874,290.38394,,5.4545455,-3.7724092,1577.5130908489227,35.576168,-4.280535,-160.43874,535.0835133189345,2.999643,6.6982765,,1.5,160.43874,144,1389,1389,0.00044474332,0.14999999,-0.09090909,356.92297,66.539024,-54.290108,96.8819,99.30726
743809,-75502.66,1.0264053,100,4.3399417e-10,59.31846,-4.046174,160.43874,368.055,,,-3.7487044,1579.063056230545,81.46599,-4.281255,-160.43874,535.1143884892086,7.0130333e-09,-2.7540934,,1.5,160.43874,144,1390,1390,23.913364,0.14999999,-0.8181818,356.53064,-11.524347,-54.31846,98.69633,99.30726
744808,-75486.11,1.0634375,100,4.3337037e-10,59.267513,-4.0472713,160.43874,256.1203,,16.363636,-5.583312,1580.7959172725677,26.952923,-4.264916,-160.43874,535.4478792235801,7.563928e-32,15.957045,,1.5,160.43874,144,1391,1391,7.361374e-22,0.14999999,-0.45454547,356.52557,100.40526,-54.267513,-11.545019,99.30726
745029,-75575.17,1.0641387,100,4.3274795e-10,59.292507,-4.0469203,160.43874,259.82318,,10.909091,-3.6180763,1582.184544801712,26.974226,-4.265635,-160.43874,535.2219827586207,0.00017938187,9.8177805,,1.5,160.43874,144,1392,1392,1.9018476e-08,0.14999999,-0.8181818,356.39395,96.57076,-54.292507,94.06381,99.30726
745454,-75657.86,1.0503434,100,4.3212683e-10,59.312893,-4.0466905,160.43874,265.8663,,9.090909,-3.7855039,1583.6606328487396,44.099606,-4.266353,-160.43874,535.1428571428571,16.169855,12.011892,,1.5,160.43874,144,1393,1393,3.6203073e-06,0.14999999,-1.0,356.40997,90.54367,-54.312893,87.68591,99.30726
745701,-75743.0,1.0738888,100,4.3150708e-10,59.335007,-4.047505,160.43874,254.9904,,18.181818,-5.2253,1585.0470752716064,26.759748,-4.267071,-160.43874,534.9361549497847,1.2289332e-22,20.602497,,1.5,160.43874,144,1394,1394,1.10920835e-35,0.14999999,0.27272728,356.33734,101.34693,-54.335007,90.140915,99.30726
745952,-75832.28,1.107606,100,4.3088866e-10,59.360058,-4.047364,160.43874,267.48135,,10.909091,-3.9189813,1586.4339907169342,29.906513,-4.2677875,-160.43874,534.7326164874552,8.198023e-08,12.065435,,1.5,160.43874,144,1395,1395,7.391812e-17,0.14999999,0.27272728,356.30597,88.824615,-54.360058,94.28359,99.30726
746308,-75924.44,1.0015682,100,4.3027157e-10,59.387135,-4.047029,160.43874,270.02814,,14.545455,-3.681849,1587.8860757350922,30.272463,-4.268504,-160.43874,534.6045845272206,2.320327,14.637377,,1.5,160.43874,144,1396,1396,1.2541005e-28,0.14999999,0.45454547,355.8579,85.82978,-54.387135,97.15547,99.30726
746486,-76014.05,0.9175731,100,4.296558e-10,59.412346,-4.0469465,160.43874,333.53247,,16.363636,-3.9271467,1589.251564502716,43.812393,-4.2692204,-160.43874,534.3493199713672,3.764548,17.144806,,1.5,160.43874,144,1397,1397,,0.14999999,0.8181818,355.65503,22.122557,-54.412346,94.60576,99.30726
747485,-75936.336,1.039611,100,4.2904133e-10,59.317837,-4.047232,160.43874,256.2676,,16.363636,-4.3572965,1590.9958665370941,25.9788,-4.269936,-160.43874,534.6816881258941,4.2089736e-09,16.853893,,1.5,160.43874,144,1398,1398,1.1623893e-24,0.14999999,-0.09090909,355.57254,99.304924,-54.317837,-72.70752,99.30726
747717,-76025.555,0.9877647,100,4.284282e-10,59.342785,-4.046869,160.43874,263.74805,,20.0,-3.572999,1592.3794615268707,41.642975,-4.270651,-160.43874,534.4653323802717,0.015367588,21.580313,,1.5,160.43874,144,1399,1399,8.042788e-34,0.14999999,-0.45454547,355.48032,91.73226,-54.342785,94.21988,99.30726
