DenMISELogLast,MountainCar_mu1_higher,NumTrajectories,IWLastEpisode,AvgEpLen,Regret/t,NumTrainableParams,ActionIn1,MountainCar_std0_higher,ReturnMin,ReturnStepMax,ReturnLastEpisode,Regret,IWMean,Bound,DenMISELogFirst,MinEpLen,MountainCar_std1_higher,IWMin,ReturnMax,TimeElapsed,IWFirstEpisode,GridSize,ReturnAbsMax,Iteration,ReturnMean,TimestepsSoFar,IWMax,Delta,MountainCar_mu0_higher,DenMISEMeanLog
-10.072774,-10.0,995,14438.078,999.0,6.8857837,,-7.670027,0.14999999,-3.3746362,33.976494,-1.9826853,6851.355,4.1057e+25,inf,-31.785069,999,1.5,,,927.0824582576752,0.00024041196,100,3.3746362,995,-1.8857838,994005,3.495079e+26,1.215945e-09,-1.0,-29.2015
-62.16579,-10.0,996,5.0055314e+25,999.0,6.885396,,-11.703808,0.14999999,-3.3746362,33.976494,-1.4993474,6857.8545,4.1106166e+25,inf,-31.786074,999,1.5,,,928.7606325149536,0.00024065374,100,3.3746362,996,-1.8853959,995004,3.4985608e+26,1.2135046e-09,-1.0,-29.234877
-8.341902,-10.0,997,2645.3596,999.0,6.885466,,-10.972749,0.14999999,-3.3746362,33.976494,-1.955517,6864.8096,4.1104995e+25,inf,-31.787077,999,1.5,,,930.2251465320587,0.0002408953,100,3.3746362,997,-1.8854662,996003,3.502059e+26,1.2110716e-09,-1.0,-29.214205
0.50714046,-10.0,998,0.22836709,999.0,6.885996,,-11.370312,0.14999999,-3.3746362,33.976494,-2.4143727,6872.224,4.1103847e+25,inf,-31.78808,999,1.5,,,931.759973526001,0.00024113711,100,3.3746362,998,-1.8859961,997002,3.5055477e+26,1.2086457e-09,-1.0,-29.184713
-0.44248292,-10.0,999,1.0283023,999.0,6.8861175,,-11.626841,0.14999999,-3.3746362,33.976494,-2.0071282,6879.2314,4.1102625e+25,inf,-31.789082,999,1.5,,,933.2170650959015,0.00024137869,100,3.3746362,999,-1.8861173,998001,3.5090396e+26,1.2062272e-09,-1.0,-29.156227
-2.4459517,-10.0,1000,1.30528,999.0,6.8870406,,-9.474956,0.14999999,-3.3746362,33.976494,-2.80962,6887.041,4.110143e+25,inf,-31.790081,999,1.5,,,934.6889839172363,0.00024162006,100,3.3746362,1000,-1.8870407,999000,3.5125216e+26,9.966018e-10,-1.0,-29.129795
-41.214626,-10.0,1001,2.3942976e+17,999.0,6.886635,,-8.124922,0.14999999,-3.3746362,33.976494,-1.4809239,6893.5215,4.110027e+25,inf,-31.79108,999,1.5,,,936.1714680194855,0.00024186166,121,3.3746362,1001,-1.8866351,999999,3.5160206e+26,9.946115e-10,-1.0,-29.142172
-62.171795,-10.0,1002,1.1239592e+26,999.0,6.8864713,,-10.926203,0.14999999,-3.3746362,33.976494,-1.7224778,6900.244,4.121131e+25,inf,-31.79208,999,1.5,,,1016.8326323032379,0.00024210352,121,3.3746362,1002,-1.8864713,1000998,3.5195096e+26,9.926273e-10,-1.0,-29.175417
1.8275527,-10.0,1003,0.10010875,999.0,6.886272,,-13.613462,0.14999999,-3.3746362,33.976494,-1.6867518,6906.9307,4.12102e+25,inf,-31.793077,999,1.5,,,1018.2069435119629,0.00024234515,121,3.3746362,1003,-1.8862721,1001997,3.523002e+26,9.906489e-10,-1.0,-29.144796
-62.17379,-10.0,1004,1.578827e+26,999.0,6.886377,,-9.764618,0.14999999,-3.3746362,33.976494,-1.9915253,6913.9224,4.136627e+25,inf,-31.794073,999,1.5,,,1019.6444573402405,0.00024258655,121,3.3746362,1004,-1.886377,1002996,3.5264844e+26,9.886765e-10,-1.0,-29.17797
-37.731613,-10.0,1005,9401377000000000.0,999.0,6.8867035,,-14.149744,0.14999999,-3.3746362,33.976494,-2.2143962,6921.1367,4.136513e+25,inf,-31.795069,999,1.5,,,1021.0139007568359,0.0002428282,121,3.3746362,1005,-1.8867035,1003995,3.5299837e+26,9.8671e-10,-1.0,-29.186766
-62.17578,-10.0,1006,7.7986055e+25,999.0,6.8869114,,-11.76307,0.14999999,-3.3746362,33.976494,-2.0957677,6928.2324,4.1441514e+25,inf,-31.796064,999,1.5,,,1022.3755083084106,0.00024307008,121,3.3746362,1006,-1.8869112,1004994,3.533473e+26,9.847493e-10,-1.0,-29.219837
-9.93261,-10.0,1007,12637.763,999.0,6.8870373,,-10.467124,0.14999999,-3.3746362,33.976494,-2.0140777,6935.247,4.144032e+25,inf,-31.797056,999,1.5,,,1023.6935803890228,0.0002433113,121,3.3746362,1007,-1.8870375,1005993,3.536966e+26,9.827944e-10,-1.0,-29.200964
-1.27304,-10.0,1008,0.30736086,999.0,6.886161,,-11.487616,0.14999999,-3.3746362,33.976494,-1.0035906,6941.25,4.143914e+25,inf,-31.79805,999,1.5,,,1024.9806427955627,0.0002435532,121,3.3746362,1008,-1.886161,1006992,3.540449e+26,9.808455e-10,-1.0,-29.173538
-3.572792,-10.0,1009,23.774479,999.0,6.8861184,,-12.142693,0.14999999,-3.3746362,33.976494,-1.8431033,6948.0933,4.1438e+25,inf,-31.799042,999,1.5,,,1026.2650883197784,0.00024379487,121,3.3746362,1009,-1.8861183,1007991,3.543935e+26,9.789022e-10,-1.0,-29.148447
-33.312332,-10.0,1010,110608390000000.0,999.0,6.885751,,-9.913472,0.14999999,-3.3746362,33.976494,-1.5148165,6954.6084,4.143689e+25,inf,-31.800032,999,1.5,,,1027.5348768234253,0.00024403633,121,3.3746362,1010,-1.8857507,1008990,3.5474247e+26,9.769647e-10,-1.0,-29.152855
-33.348415,-10.0,1011,84068465000000.0,999.0,6.8862705,,-12.324471,0.14999999,-3.3746362,33.976494,-2.4112322,6962.0195,4.143569e+25,inf,-31.801022,999,1.5,,,1028.8456327915192,0.00024427802,121,3.3746362,1011,-1.8862705,1009989,3.5509178e+26,9.750332e-10,-1.0,-29.157288
-37.14592,-10.0,1012,6487126000000000.0,999.0,6.8862324,,-11.78215,0.14999999,-3.3746362,33.976494,-1.8475556,6968.867,4.143452e+25,inf,-31.80201,999,1.5,,,1030.148474931717,0.0002445195,121,3.3746362,1012,-1.8862323,1010988,3.5544142e+26,9.731072e-10,-1.0,-29.16546
-10.166906,-10.0,1013,15600.138,999.0,6.886346,,-8.278497,0.14999999,-3.3746362,33.976494,-2.0012624,6975.868,4.1433384e+25,inf,-31.802998,999,1.5,,,1031.433170080185,0.0002447612,121,3.3746362,1013,-1.8863459,1011987,3.5579006e+26,9.711868e-10,-1.0,-29.146988
-62.1837,-10.0,1014,9.045988e+25,999.0,6.8858433,,-12.482602,0.14999999,-3.3746362,33.976494,-1.377018,6982.245,4.1521495e+25,inf,-31.803984,999,1.5,,,1032.7459089756012,0.00024500268,121,3.3746362,1014,-1.8858435,1012986,3.5613904e+26,9.692722e-10,-1.0,-29.179846
-57.620094,-10.0,1015,2.5420838e+24,999.0,6.885376,,-11.684233,0.14999999,-3.3746362,33.976494,-1.4115689,6988.6567,4.152281e+25,inf,-31.80497,999,1.5,,,1034.0492405891418,0.0002452444,121,3.3746362,1015,-1.8853762,1013985,3.5648835e+26,9.673633e-10,-1.0,-29.208143
-7.79837,-10.0,1016,1546.6902,999.0,6.885466,,-8.68176,0.14999999,-3.3746362,33.976494,-1.9765677,6995.6333,4.1521753e+25,inf,-31.805954,999,1.5,,,1035.3244528770447,0.0002454859,121,3.3746362,1016,-1.885466,1014984,3.5683666e+26,9.6546e-10,-1.0,-29.18737
-62.186653,-10.0,1017,2.0429902e+26,999.0,6.885599,,-8.934038,0.14999999,-3.3746362,33.976494,-2.020998,7002.6543,4.17214e+25,inf,-31.806938,999,1.5,,,1036.5542488098145,0.0002457276,121,3.3746362,1017,-1.8855993,1015983,3.5718667e+26,9.635622e-10,-1.0,-29.220098
-62.187637,-10.0,1018,2.3497636e+26,999.0,6.8858075,,-11.437269,0.14999999,-3.3746362,33.976494,-2.0976741,7009.752,4.195112e+25,inf,-31.80792,999,1.5,,,1037.7740483283997,0.0002459691,121,3.3746362,1018,-1.8858076,1016982,3.5753564e+26,9.616702e-10,-1.0,-29.252762
-6.541103,-10.0,1019,256.38126,999.0,6.885315,,-8.094881,0.14999999,-3.3746362,33.976494,-1.3837779,7016.1357,4.1949944e+25,inf,-31.808903,999,1.5,,,1039.042021036148,0.00024621084,121,3.3746362,1019,-1.8853151,1017981,3.5788362e+26,9.597835e-10,-1.0,-29.230753
-62.1896,-10.0,1020,1.0847755e+26,999.0,6.8850994,,-11.050972,0.14999999,-3.3746362,33.976494,-1.6656275,7022.802,4.2055247e+25,inf,-31.809883,999,1.5,,,1040.2668540477753,0.00024645234,121,3.3746362,1020,-1.8850995,1018980,3.5823326e+26,9.579025e-10,-1.0,-29.263346
-1.0737257,-10.0,1021,0.33502465,999.0,6.8860097,,-11.450784,0.14999999,-3.3746362,33.976494,-2.8145266,7030.616,4.205401e+25,inf,-31.810863,999,1.5,,,1041.4829576015472,0.00024669405,121,3.3746362,1021,-1.8860098,1019979,3.585819e+26,9.56027e-10,-1.0,-29.236015
-4.1227612,-10.0,1022,37.13839,999.0,6.8857827,,-13.580995,0.14999999,-3.3746362,33.976494,-1.6539494,7037.27,4.205292e+25,inf,-31.811844,999,1.5,,,1042.7220759391785,0.00024693605,121,3.3746362,1022,-1.8857828,1020978,3.589309e+26,9.541571e-10,-1.0,-29.211721
-62.192535,-10.0,1023,2.4311958e+25,999.0,6.8867946,,-10.142376,0.14999999,-3.3746362,33.976494,-2.9210517,7045.191,4.20755e+25,inf,-31.81282,999,1.5,,,1043.9711499214172,0.0002471773,121,3.3746362,1023,-1.8867947,1021977,3.5928022e+26,9.522926e-10,-1.0,-29.24424
-13.423372,-10.0,1024,403659.56,999.0,6.886703,,-8.766507,0.14999999,-3.3746362,33.976494,-1.7928464,7051.984,4.2074464e+25,inf,-31.813799,999,1.5,,,1045.2012391090393,0.0002474193,121,3.3746362,1024,-1.886703,1022976,3.596285e+26,9.504335e-10,-1.0,-29.22907
-62.19449,-10.0,1025,2.3069185e+26,999.0,6.8864937,,-9.974493,0.14999999,-3.3746362,33.976494,-1.6722627,7058.6562,4.2298297e+25,inf,-31.814774,999,1.5,,,1046.448605298996,0.00024766053,121,3.3746362,1025,-1.8864938,1023975,3.599785e+26,9.485799e-10,-1.0,-29.261509
-20.963379,-10.0,1026,713552800.0,999.0,6.886451,,-11.486957,0.14999999,-3.3746362,33.976494,-1.842672,7065.499,4.2297213e+25,inf,-31.81575,999,1.5,,,1047.7345595359802,0.00024790253,121,3.3746362,1026,-1.886451,1024974,3.603275e+26,9.467318e-10,-1.0,-29.2537
-2.2656012,-10.0,1027,6.1207433,999.0,6.886642,,-11.215179,0.14999999,-3.3746362,33.976494,-2.0824456,7072.581,4.229603e+25,inf,-31.816723,999,1.5,,,1049.1010749340057,0.00024814377,121,3.3746362,1027,-1.8866419,1025973,3.606754e+26,9.448888e-10,-1.0,-29.2277
-2.2082205,-10.0,1028,3.0521512,999.0,6.8861146,,-10.51315,0.14999999,-3.3746362,33.976494,-1.3446193,7078.926,4.2295004e+25,inf,-31.817698,999,1.5,,,1050.4273195266724,0.00024838574,121,3.3746362,1028,-1.8861146,1026972,3.6102503e+26,9.430515e-10,-1.0,-29.201696
-2.4892604,-10.0,1029,7.85061,999.0,6.8859715,,-8.458194,0.14999999,-3.3746362,33.976494,-1.7389964,7085.665,4.229378e+25,inf,-31.818668,999,1.5,,,1051.7317349910736,0.000248627,121,3.3746362,1029,-1.8859717,1027971,3.6137363e+26,9.412194e-10,-1.0,-29.176014
-62.199356,-10.0,1030,1.4782734e+26,999.0,6.8856297,,-9.807091,0.14999999,-3.3746362,33.976494,-1.533801,7092.1987,4.2436223e+25,inf,-31.819641,999,1.5,,,1053.1905970573425,0.00024886898,121,3.3746362,1030,-1.8856299,1028970,3.6172257e+26,9.393927e-10,-1.0,-29.208355
-27.975573,-10.0,1031,722765500000.0,999.0,6.885526,,-11.63675,0.14999999,-3.3746362,33.976494,-1.7788031,7098.9775,4.2435047e+25,inf,-31.82061,999,1.5,,,1054.53209400177,0.00024911022,121,3.3746362,1031,-1.8855262,1029969,3.6207184e+26,9.375712e-10,-1.0,-29.207438
-7.478996,-10.0,1032,1134.2227,999.0,6.885457,,-10.699314,0.14999999,-3.3746362,33.976494,-1.8143339,7105.792,4.243402e+25,inf,-31.82158,999,1.5,,,1055.7767293453217,0.0002493522,121,3.3746362,1032,-1.8854572,1030968,3.624201e+26,9.357551e-10,-1.0,-29.186659
0.14198022,-10.0,1033,0.5995467,999.0,6.885393,,-11.280526,0.14999999,-3.3746362,33.976494,-1.8189234,7112.611,4.24328e+25,inf,-31.822548,999,1.5,,,1057.0187363624573,0.00024959343,121,3.3746362,1033,-1.8853929,1031967,3.6277e+26,9.339444e-10,-1.0,-29.158522
-3.182565,-10.0,1034,8.612129,999.0,6.8848977,,-11.026842,0.14999999,-3.3746362,33.976494,-1.3735561,7118.9844,4.243172e+25,inf,-31.823517,999,1.5,,,1058.2939054965973,0.0002498354,121,3.3746362,1034,-1.8848978,1032966,3.631189e+26,9.321387e-10,-1.0,-29.133678
-1.1518589,-10.0,1035,0.5446653,999.0,6.884176,,-12.259636,0.14999999,-3.3746362,33.976494,-1.1377219,7125.122,4.243066e+25,inf,-31.824482,999,1.5,,,1059.5407500267029,0.00025007664,121,3.3746362,1035,-1.8841759,1033965,3.6346675e+26,9.3033836e-10,-1.0,-29.106922
-19.072182,-10.0,1036,7055295.5,999.0,6.885312,,-10.917666,0.14999999,-3.3746362,33.976494,-3.0612926,7133.1836,4.2429527e+25,inf,-31.825449,999,1.5,,,1060.7854614257812,0.00025031858,121,3.3746362,1036,-1.8853121,1034964,3.6381635e+26,9.2854324e-10,-1.0,-29.09751
1.3779804,-10.0,1037,0.10988487,999.0,6.884861,,-14.967639,0.14999999,-3.3746362,33.976494,-1.417374,7139.6006,4.2428415e+25,inf,-31.826414,999,1.5,,,1062.0416934490204,0.0002505603,121,3.3746362,1037,-1.8848608,1035963,3.6416485e+26,9.2675323e-10,-1.0,-29.0684
-62.207092,-10.0,1038,1.695016e+25,999.0,6.885314,,-11.106144,0.14999999,-3.3746362,33.976494,-2.3551557,7146.956,4.2443555e+25,inf,-31.827377,999,1.5,,,1063.2985482215881,0.00025080174,121,3.3746362,1038,-1.8853139,1036962,3.645137e+26,9.2496855e-10,-1.0,-29.100594
1.6879942,-10.0,1039,0.10012324,999.0,6.8856444,,-9.862965,0.14999999,-3.3746362,33.976494,-2.2287138,7154.1846,4.2442504e+25,inf,-31.82834,999,1.5,,,1064.5540566444397,0.00025104344,121,3.3746362,1039,-1.8856444,1037961,3.6486287e+26,9.2318897e-10,-1.0,-29.071234
-29.857018,-10.0,1040,4426260000000.0,999.0,6.885829,,-11.333953,0.14999999,-3.3746362,33.976494,-2.0774062,7161.2617,4.244137e+25,inf,-31.829302,999,1.5,,,1065.8157789707184,0.0002512849,121,3.3746362,1040,-1.8858289,1038960,3.65211e+26,9.2141444e-10,-1.0,-29.07227
-6.1123013,-10.0,1041,96.70764,999.0,6.885191,,-11.908426,0.14999999,-3.3746362,33.976494,-1.2215364,7167.4834,4.2440267e+25,inf,-31.830263,999,1.5,,,1067.074322462082,0.00025152657,121,3.3746362,1041,-1.8851907,1039959,3.6556086e+26,9.19645e-10,-1.0,-29.050488
-17.140574,-10.0,1042,16126185.0,999.0,6.885171,,-9.7132,0.14999999,-3.3746362,33.976494,-1.8644598,7174.3477,4.2439184e+25,inf,-31.831223,999,1.5,,,1068.3271851539612,0.00025176798,121,3.3746362,1042,-1.8851707,1040958,3.6590965e+26,9.178807e-10,-1.0,-29.039333
-37.88948,-10.0,1043,1.2784542e+16,999.0,6.885332,,-11.502823,0.14999999,-3.3746362,33.976494,-2.0533407,7181.4014,4.2438026e+25,inf,-31.832182,999,1.5,,,1069.5723447799683,0.00025200966,121,3.3746362,1043,-1.8853321,1041957,3.6625878e+26,9.161215e-10,-1.0,-29.048094
-2.3861172,-10.0,1044,6.6954045,999.0,6.8855104,,-8.198336,0.14999999,-3.3746362,33.976494,-2.0716546,7188.4727,4.2436896e+25,inf,-31.833141,999,1.5,,,1070.8802635669708,0.00025225154,121,3.3746362,1044,-1.8855104,1042956,3.6660683e+26,9.143673e-10,-1.0,-29.022827
-62.213814,-10.0,1045,3.0769794e+25,999.0,6.8862224,,-12.449869,0.14999999,-3.3746362,33.976494,-2.6293464,7196.1025,4.246523e+25,inf,-31.834099,999,1.5,,,1072.1589834690094,0.0002524932,121,3.3746362,1045,-1.8862222,1043955,3.6695665e+26,9.1261815e-10,-1.0,-29.054865
-40.23478,-10.0,1046,1.2242411e+17,999.0,6.886452,,-11.811393,0.14999999,-3.3746362,33.976494,-2.1267505,7203.229,4.246415e+25,inf,-31.835054,999,1.5,,,1073.3809297084808,0.00025273458,121,3.3746362,1046,-1.8864522,1044954,3.6730537e+26,9.10874e-10,-1.0,-29.06582
-10.48786,-10.0,1047,20360.08,999.0,6.8866277,,-9.482034,0.14999999,-3.3746362,33.976494,-2.0699522,7210.299,4.246299e+25,inf,-31.83601,999,1.5,,,1074.628802061081,0.0002529762,121,3.3746362,1047,-1.8866276,1045953,3.6765442e+26,9.091348e-10,-1.0,-29.04835
-32.38187,-10.0,1048,6482540000000.0,999.0,6.8857913,,-10.678561,0.14999999,-3.3746362,33.976494,-1.0102963,7216.3096,4.246197e+25,inf,-31.836966,999,1.5,,,1075.8899862766266,0.00025321805,121,3.3746362,1048,-1.8857913,1046952,3.680024e+26,9.0740077e-10,-1.0,-29.051802
0.4493998,-10.0,1049,0.39792305,999.0,6.8855724,,-10.126167,0.14999999,-3.3746362,33.976494,-1.6560587,7222.9653,4.2460863e+25,inf,-31.83792,999,1.5,,,1077.1426453590393,0.00025345967,121,3.3746362,1049,-1.8855723,1047951,3.683521e+26,9.056715e-10,-1.0,-29.02393
-27.676254,-10.0,1050,134775320000.0,999.0,6.8863554,,-11.504954,0.14999999,-3.3746362,33.976494,-2.7077575,7230.673,4.245967e+25,inf,-31.838871,999,1.5,,,1078.407606124878,0.000253701,121,3.3746362,1050,-1.8863553,1048950,3.6870076e+26,9.0394725e-10,-1.0,-29.02292
-1.8009564,-10.0,1051,3.1864605,999.0,6.886662,,-9.424206,0.14999999,-3.3746362,33.976494,-2.2084608,7237.882,4.245862e+25,inf,-31.839823,999,1.5,,,1079.6821801662445,0.0002539426,121,3.3746362,1051,-1.8866619,1049949,3.6904973e+26,9.022279e-10,-1.0,-28.997284
-53.9506,-10.0,1052,1.0871144e+23,999.0,6.8866806,,-9.902011,0.14999999,-3.3746362,33.976494,-1.9063683,7244.788,4.2457593e+25,inf,-31.840775,999,1.5,,,1080.9857885837555,0.00025418442,121,3.3746362,1052,-1.8866805,1050948,3.6939764e+26,9.0051344e-10,-1.0,-29.021275
-17.020708,-10.0,1053,6269875.5,999.0,6.886113,,-10.41503,0.14999999,-3.3746362,33.976494,-1.288935,7251.077,4.2456487e+25,inf,-31.841724,999,1.5,,,1082.239559173584,0.00025442595,121,3.3746362,1053,-1.8861129,1051947,3.6974724e+26,8.988038e-10,-1.0,-29.01015
-3.3180037,-10.0,1054,14.1573,999.0,6.885774,,-12.921597,0.14999999,-3.3746362,33.976494,-1.5291715,7257.606,4.245541e+25,inf,-31.842674,999,1.5,,,1083.5041508674622,0.00025466774,121,3.3746362,1054,-1.8857741,1052946,3.700958e+26,8.970992e-10,-1.0,-28.98605
-62.22334,-10.0,1055,3.1775992e+26,999.0,6.885698,,-10.412105,0.14999999,-3.3746362,33.976494,-1.8050474,7264.411,4.2755554e+25,inf,-31.843622,999,1.5,,,1084.7811341285706,0.00025490928,121,3.3746362,1055,-1.8856977,1053945,3.7044467e+26,8.9539925e-10,-1.0,-29.017824
-11.858591,-10.0,1056,42754.754,999.0,6.8862715,,-10.163381,0.14999999,-3.3746362,33.976494,-2.4916577,7271.903,4.275442e+25,inf,-31.84457,999,1.5,,,1086.078980922699,0.000255151,121,3.3746362,1056,-1.8862715,1054944,3.707939e+26,8.937042e-10,-1.0,-29.001839
-5.8219624,-10.0,1057,4.956559,999.0,6.8852005,,-11.708633,0.14999999,-3.3746362,33.976494,-0.75425506,7277.657,4.2753304e+25,inf,-31.845516,999,1.5,,,1087.3447859287262,0.00025539252,121,3.3746362,1057,-1.8852005,1055943,3.71142e+26,8.92014e-10,-1.0,-28.98018
-7.7545238,-10.0,1058,1418.5176,999.0,6.885324,,-11.000664,0.14999999,-3.3746362,33.976494,-2.0157478,7284.673,4.2752225e+25,inf,-31.846462,999,1.5,,,1088.6098382472992,0.00025563425,121,3.3746362,1058,-1.8853239,1056942,3.7149046e+26,8.9032853e-10,-1.0,-28.960365
1.6710833,-10.0,1059,0.115087435,999.0,6.8855824,,-11.368996,0.14999999,-3.3746362,33.976494,-2.1590276,7291.832,4.275117e+25,inf,-31.847406,999,1.5,,,1089.916188955307,0.00025587573,121,3.3746362,1059,-1.8855824,1057941,3.7183925e+26,8.886479e-10,-1.0,-28.93171
-1.2933218,-10.0,1060,2.4863582,999.0,6.8855677,,-9.257578,0.14999999,-3.3746362,33.976494,-1.8701124,7298.702,4.2750034e+25,inf,-31.84835,999,1.5,,,1091.1693232059479,0.0002561174,121,3.3746362,1060,-1.8855678,1058940,3.7218833e+26,8.86972e-10,-1.0,-28.9059
-53.95102,-10.0,1061,5.9937534e+22,999.0,6.885092,,-11.855765,0.14999999,-3.3746362,33.976494,-1.3806596,7305.0825,4.274897e+25,inf,-31.849293,999,1.5,,,1092.452897310257,0.00025635885,121,3.3746362,1061,-1.8850919,1059939,3.725378e+26,8.8530083e-10,-1.0,-28.929775
-12.961212,-10.0,1062,251496.77,999.0,6.8851776,,-10.331396,0.14999999,-3.3746362,33.976494,-1.976154,7312.0586,4.2747894e+25,inf,-31.850235,999,1.5,,,1093.7381110191345,0.0002566005,121,3.3746362,1062,-1.8851777,1060938,3.728861e+26,8.836344e-10,-1.0,-28.91501
-4.67634,-10.0,1063,45.96505,999.0,6.884783,,-10.56403,0.14999999,-3.3746362,33.976494,-1.465788,7318.5244,4.2746843e+25,inf,-31.851177,999,1.5,,,1095.0234360694885,0.0002568424,121,3.3746362,1063,-1.884783,1061937,3.7323478e+26,8.819726e-10,-1.0,-28.892466
-0.56116724,-10.0,1064,0.86875665,999.0,6.884417,,-10.645681,0.14999999,-3.3746362,33.976494,-1.4953718,7325.02,4.274581e+25,inf,-31.852118,999,1.5,,,1096.3362073898315,0.00025708403,121,3.3746362,1064,-1.8844172,1062936,3.7358376e+26,8.8031554e-10,-1.0,-28.866108
-0.2823727,-10.0,1065,0.88651365,999.0,6.884326,,-7.7781296,0.14999999,-3.3746362,33.976494,-1.7872062,7331.807,4.2744703e+25,inf,-31.853056,999,1.5,,,1097.6197912693024,0.0002573254,121,3.3746362,1065,-1.884326,1063935,3.7393306e+26,8.7866314e-10,-1.0,-28.839514
-62.23371,-10.0,1066,6.4456443e+25,999.0,6.884012,,-9.332078,0.14999999,-3.3746362,33.976494,-1.549812,7338.357,4.280408e+25,inf,-31.853994,999,1.5,,,1098.919754743576,0.00025756698,121,3.3746362,1066,-1.8840121,1064934,3.742813e+26,8.770155e-10,-1.0,-28.871109
-56.1806,-10.0,1067,9.353338e+23,999.0,6.883856,,-9.43681,0.14999999,-3.3746362,33.976494,-1.7170017,7345.074,4.2803894e+25,inf,-31.854933,999,1.5,,,1100.248461484909,0.0002578088,121,3.3746362,1067,-1.8838557,1065933,3.7462983e+26,8.753724e-10,-1.0,-28.896963
-62.224125,-10.0,1068,1.773972e+26,999.0,6.8844194,,-9.606166,0.14999999,-3.3746362,33.976494,-2.4861407,7352.56,4.296885e+25,inf,-31.85587,999,1.5,,,1101.5487685203552,0.00025805036,121,3.3746362,1068,-1.8844196,1066932,3.749787e+26,8.7373386e-10,-1.0,-28.928436
-38.744404,-10.0,1069,3.0422546e+16,999.0,6.884287,,-11.1684475,0.14999999,-3.3746362,33.976494,-1.742934,7359.3027,4.2967844e+25,inf,-31.856806,999,1.5,,,1102.9054696559906,0.00025829213,121,3.3746362,1069,-1.8842871,1067931,3.7532786e+26,8.7209995e-10,-1.0,-28.93789
1.6310571,-10.0,1070,0.12392695,999.0,6.8844786,,-9.1470785,0.14999999,-3.3746362,33.976494,-2.0891318,7366.392,4.2966747e+25,inf,-31.85774,999,1.5,,,1104.2044739723206,0.00025853366,121,3.3746362,1070,-1.8844786,1068930,3.7567595e+26,8.7047064e-10,-1.0,-28.90958
-62.23788,-10.0,1071,3.442416e+26,999.0,6.8843136,,-12.993351,0.14999999,-3.3746362,33.976494,-1.7078074,7373.0996,4.3287097e+25,inf,-31.858675,999,1.5,,,1105.4979321956635,0.0002587754,121,3.3746362,1071,-1.8843136,1069929,3.7602437e+26,8.6884583e-10,-1.0,-28.940943
-62.239323,-10.0,1072,3.1528227e+26,999.0,6.884424,,-10.197812,0.14999999,-3.3746362,33.976494,-2.0029528,7380.103,4.3580055e+25,inf,-31.859608,999,1.5,,,1106.7914242744446,0.00025901687,121,3.3746362,1072,-1.8844243,1070928,3.763731e+26,8.672256e-10,-1.0,-28.972273
-10.292905,-10.0,1073,16958.531,999.0,6.8842416,,-9.809474,0.14999999,-3.3746362,33.976494,-1.6884334,7386.791,4.357904e+25,inf,-31.86054,999,1.5,,,1108.1153955459595,0.00025925855,121,3.3746362,1073,-1.8842416,1071927,3.7672214e+26,8.656099e-10,-1.0,-28.955126
-28.988428,-10.0,1074,2012345900000.0,999.0,6.8841977,,-11.078511,0.14999999,-3.3746362,33.976494,-1.8368372,7393.628,4.3577947e+25,inf,-31.861471,999,1.5,,,1109.397302389145,0.0002595,121,3.3746362,1074,-1.8841976,1072926,3.7707152e+26,8.639988e-10,-1.0,-28.955427
1.6328174,-10.0,1075,0.13380767,999.0,6.8840733,,-11.1473875,0.14999999,-3.3746362,33.976494,-1.7504399,7400.3784,4.357688e+25,inf,-31.862402,999,1.5,,,1110.7101390361786,0.00025974165,121,3.3746362,1075,-1.884073,1073925,3.7741976e+26,8.6239205e-10,-1.0,-28.927235
-2.559334,-10.0,1076,2.556412,999.0,6.883424,,-11.32528,0.14999999,-3.3746362,33.976494,-1.1856453,7406.5645,4.357582e+25,inf,-31.863333,999,1.5,,,1112.012178659439,0.0002599835,121,3.3746362,1076,-1.883424,1074924,3.7776836e+26,8.6078983e-10,-1.0,-28.902994
0.77978396,-10.0,1077,0.17834926,999.0,6.883897,,-11.839231,0.14999999,-3.3746362,33.976494,-2.3929222,7413.957,4.357469e+25,inf,-31.864262,999,1.5,,,1113.3125779628754,0.00026022512,121,3.3746362,1077,-1.883897,1075923,3.7811723e+26,8.5919205e-10,-1.0,-28.875679
-17.41879,-10.0,1078,17896218.0,999.0,6.8836184,,-11.420393,0.14999999,-3.3746362,33.976494,-1.5835783,7420.541,4.357359e+25,inf,-31.865189,999,1.5,,,1114.6110923290253,0.00026046645,121,3.3746362,1078,-1.8836185,1076922,3.7846646e+26,8.5759877e-10,-1.0,-28.86531
