Delta,ReturnMin,DenMISELogLast,ReturnLastEpisode,LQGmu1_actor,TimestepsSoFar,LQGmu1_higher,IWLastEpisode,ReturnAbsMax,IWMean,IWFirstEpisode,Bound,IWMin,Iteration,IWMax,Regret/t,ReturnStepMax,Regret,ReturnMax,LQGsigma_higher,TimeElapsed,DenMISEMeanLog,DenMISELogFirst,ReturnMean
4.166053e-09,,-0.5027216,0.9172468,0.19611356,7640,0.47474748,6.233492e-08,0.9234225,1.0430919,0.0006193628,1.7655435,,382,10.420733,0.22858715,0.9679737,87.32028,0.9234225,0.14999999,463.81415820121765,-0.79773754,-0.6283458,0.73653287
4.1443267e-09,,-1.173019,0.46516272,0.117519364,7660,0.17171717,8.482238,0.9234225,0.98770183,0.424437,1.7675838,,383,8.482238,0.22929561,0.9679737,87.82022,0.9234225,0.14999999,465.22393226623535,-0.7986277,-0.63095856,0.7358244
4.1227697e-09,,-1.0503646,0.4792597,-0.33159593,7680,-0.41414142,0.014223509,0.9234225,0.9426405,1.2107904,1.7646159,,384,4.4231195,0.22996378,0.9679737,88.30609,0.9234225,0.14999999,466.640429019928,-0.79933023,-0.63245857,0.73515624
4.1013806e-09,,-0.5138477,0.91393083,-0.98265713,7700,-1.0,0.00021690267,0.9234225,1.0348482,8.1735845e-07,1.7645023,,385,5.8695235,0.2294994,0.9679737,88.35727,0.9234225,0.14999999,468.06582975387573,-0.7987443,-0.6319112,0.7356206
4.080157e-09,,-0.43433973,0.9145263,-0.5136671,7720,-0.3131313,0.00019375357,0.9234225,0.9749382,3.007676,1.762389,,386,4.4904423,0.22903597,0.9679737,88.40787,0.9234225,0.14999999,469.4724152088165,-0.7977203,-0.6345052,0.73608404
4.0590984e-09,,-0.4850741,0.92261344,-0.73951274,7740,-0.57575756,3.9653099,0.9234225,0.9421906,0.10996148,1.7629538,,387,4.235093,0.22855389,0.9679737,88.45035,0.9234225,0.14999999,470.67531991004944,-0.7969846,-0.6293309,0.7365661
4.0382018e-09,,-0.36123198,0.92013234,-0.9317833,7760,-0.8181818,3.3263779,0.9234225,1.0321879,0.00034373687,1.7666337,,388,3.7005527,0.22808081,0.9679737,88.49533,0.9234225,0.14999999,471.44414472579956,-0.79601586,-0.6316274,0.7370392
4.017467e-09,,-0.35733905,0.9158655,-0.8126918,7780,-1.0,3.4284527,0.9234225,1.039533,8.192314e-07,1.76262,,389,5.8402376,0.22762108,0.9679737,88.54462,0.9234225,0.14999999,472.19646191596985,-0.7948114,-0.6342005,0.73749894
3.9968904e-09,,-0.32235107,0.9194391,-0.8071878,7800,-0.8181818,3.6687932,0.9234225,1.0362734,0.00034550834,1.7639805,,390,3.6688547,0.22715461,0.9679737,88.5903,0.9234225,0.14999999,473.4437310695648,-0.7935085,-0.6367679,0.7379654
3.976472e-09,,-0.31725115,0.92030853,-0.91050524,7820,-0.8181818,3.6427784,0.9234225,1.0383829,0.00034639402,1.7607698,,391,3.643982,0.22668827,0.9679737,88.63513,0.9234225,0.14999999,474.947655916214,-0.7922037,-0.6393278,0.73843175
3.9562096e-09,,-0.3228216,0.917204,-0.9676075,7840,-0.8181818,3.039185,0.9234225,1.0389527,0.00034727948,1.7562175,,392,3.6195683,0.22623217,0.9679737,88.683014,0.9234225,0.14999999,476.33003401756287,-0.7909144,-0.6418812,0.73888785
3.936102e-09,,-0.38890254,0.91504025,-0.96228343,7860,-1.0,3.8334563,0.9234225,1.0391583,8.276536e-07,1.7539108,,393,5.8094625,0.22578394,0.9679737,88.73309,0.9234225,0.14999999,477.19645404815674,-0.7897982,-0.64442813,0.7393361
3.9161474e-09,,-0.37257,0.91501516,0.12799966,7880,0.13131313,1.107873e-11,0.9234225,1.0098637,0.7565062,1.7514923,,394,8.124922,0.22533816,0.9679737,88.78323,0.9234225,0.14999999,478.2368817329407,-0.7886494,-0.64696944,0.73978186
3.8963446e-09,,-1.0736461,0.47616786,-0.77774656,7900,-0.83838385,7.5520665e-09,0.9234225,1.042981,0.00019191914,1.7508068,,395,3.5804684,0.22600543,0.9679737,89.272156,0.9234225,0.14999999,479.0943305492401,-0.7893604,-0.64758605,0.7391146
3.876691e-09,,-0.31214374,0.9197369,-0.34664857,7920,-0.33333334,0.045110814,0.9234225,0.96050954,2.641863,1.747685,,396,4.508382,0.22554934,0.9679737,89.317535,0.9234225,0.14999999,480.20392084121704,-0.7880526,-0.650114,0.7395707
3.8571852e-09,,-0.5144262,0.91409755,-0.983781,7940,-0.83838385,0.02063419,0.9234225,1.0440534,0.00019161245,1.7471015,,397,3.566154,0.22510982,0.9679737,89.36859,0.9234225,0.14999999,481.1327769756317,-0.7874697,-0.64598686,0.7400102
3.837827e-09,,-0.41091886,0.9145247,-0.817693,7960,-1.0,3.9878595,0.9234225,1.0400206,8.310324e-07,1.7469847,,398,5.793642,0.22467124,0.9679737,89.41916,0.9234225,0.14999999,482.5228407382965,-0.7864186,-0.6485021,0.7404488
3.818614e-09,,-0.28941822,0.919409,0.60374516,7980,0.65656567,3.755581e-21,0.9234225,1.095566,1.7789832e-06,1.7461889,,399,11.8525715,0.22422266,0.9679737,89.46484,0.9234225,0.14999999,484.023530960083,-0.7850819,-0.6510115,0.74089736
3.7995442e-09,,-1.4276487,0.31073517,0.013633639,8000,-0.11111111,0.00012971628,0.9234225,1.01223,4.8329983,1.7444744,,400,5.5919313,0.2252981,0.9679737,90.11923,0.9234225,0.14999999,485.4644088745117,-0.78647554,-0.6535146,0.7398219
3.7806176e-09,,-0.90198517,0.50034887,-0.8971944,8020,-0.83838385,6.464968e-07,0.9234225,1.0463644,0.00019123236,1.7433228,,401,3.5526326,0.22589529,0.9679737,90.584015,0.9234225,0.14999999,486.60196828842163,-0.78674227,-0.6440014,0.73922473
3.7618317e-09,,-0.29224342,0.91756976,-0.28102022,8040,-0.47474748,0.067516446,0.9234225,0.9204047,0.5728867,1.7416315,,402,4.4233885,0.22545165,0.9679737,90.63156,0.9234225,0.14999999,488.0364348888397,-0.7854024,-0.64649165,0.73966837
3.7431858e-09,,-0.54365,0.9077655,0.100927204,8060,-0.27272728,4.5736117,0.9234225,0.9780486,3.8589005,1.7422419,,403,4.6222763,0.2250346,0.9679737,90.688934,0.9234225,0.14999999,489.20655608177185,-0.7850054,-0.647552,0.7400854
3.7246783e-09,,-1.0489595,0.47881362,0.15589088,8080,0.09090909,7.575434,0.9234225,1.0539134,1.2261367,1.7458756,,404,7.6737733,0.2256813,0.9679737,91.17523,0.9234225,0.14999999,490.189017534256,-0.7857202,-0.6405004,0.7394387
3.7063073e-09,,-1.1136757,0.4718687,0.1864067,8100,0.33333334,4.02358,0.9234225,0.9757049,0.021899208,1.7442842,,405,9.826078,0.22634196,0.9679737,91.66849,0.9234225,0.14999999,491.40459871292114,-0.7864112,-0.6399422,0.73877805
3.6880723e-09,,-1.1445956,0.46692136,1.0907991,8120,1.0,3.4165876e-06,0.9234225,0.88016176,4.8501475e-13,1.7419186,,406,24.843803,0.22701156,0.9679737,92.16669,0.9234225,0.14999999,492.95179629325867,-0.7873696,-0.64235425,0.73810846
3.669971e-09,,-2.2642865,0.0056803105,-0.75449383,8140,-0.83838385,3.0877734e-35,0.9234225,1.0459071,0.000191388,1.7387681,,407,3.572367,0.22881114,0.9679737,93.12613,0.9234225,0.14999999,494.46428656578064,-0.79133177,-0.6448143,0.7363089
3.652003e-09,,-0.32808134,0.92151725,0.18519464,8160,0.07070707,9.894595e-07,0.9234225,1.071607,1.5343683,1.7359161,,408,7.3344474,0.2283572,0.9679737,93.16974,0.9234225,0.14999999,495.98818016052246,-0.7900893,-0.6472678,0.7367628
3.6341672e-09,,-1.1352597,0.46713468,-0.8917998,8180,-0.83838385,6.4030714e-10,0.9234225,1.0467345,0.0001916077,1.7351222,,409,3.5586858,0.22901648,0.9679737,93.667755,0.9234225,0.14999999,497.2575900554657,-0.79077226,-0.6459621,0.73610353
3.6164611e-09,,-0.2926467,0.91782755,-1.1235033,8200,-1.0,2.7474313,0.9234225,1.0331243,8.309508e-07,1.7324283,,410,5.8766537,0.2285732,0.9679737,93.71503,0.9234225,0.14999999,498.4137682914734,-0.7894488,-0.6484037,0.7365468
3.598884e-09,,-0.99786824,0.9077928,-1.168187,8220,-1.0,5.140203,0.9234225,1.0361836,8.329772e-07,1.7304664,,411,5.807743,0.2281565,0.9679737,93.77234,0.9234225,0.14999999,499.3204598426819,-0.78988373,-0.65083975,0.7369635
3.5814351e-09,,-1.3166919,0.90817356,-1.2360308,8240,-1.0,5.292422,0.9234225,1.0396224,8.350038e-07,1.7289395,,412,5.7407513,0.22774094,0.9679737,93.829285,0.9234225,0.14999999,500.82504892349243,-0.7910831,-0.6532699,0.7373791
3.5641123e-09,,-1.9536786,0.9075246,-1.2059851,8260,-1.0,5.4403734,0.9234225,1.0434182,8.370305e-07,1.7278117,,413,5.675604,0.22732896,0.9679737,93.88687,0.9234225,0.14999999,502.2352707386017,-0.79381067,-0.6556941,0.73779106
3.5469154e-09,,-1.6337615,0.90810084,0.065587,8280,0.23232323,1.4758955e-19,0.9234225,1.0064424,0.16385342,1.7278826,,414,8.964926,0.22691762,0.9679737,93.94391,0.9234225,0.14999999,503.3728048801422,-0.79574305,-0.65811247,0.7382024
3.5298422e-09,,-0.9722824,0.4840691,-0.09384663,8300,-0.05050505,5.212017,0.9234225,1.0472144,3.9155788,1.727356,,415,6.086241,0.22753,0.9679737,94.42496,0.9234225,0.14999999,504.6342861652374,-0.79616714,-0.6601293,0.73759
3.5128922e-09,,-0.73407507,0.8509238,-0.22574624,8320,-0.3131313,1.9034798,0.9234225,0.95892084,3.064265,1.7273526,,416,4.6002116,0.22725755,0.9679737,94.539154,0.9234225,0.14999999,505.3452134132385,-0.79591465,-0.6531452,0.73786247
3.4960643e-09,,-0.5863751,0.8983614,-1.0816135,8340,-1.0,7.834495e-06,0.9234225,1.0468448,8.307868e-07,1.7267221,,417,5.6528893,0.22687274,0.9679737,94.60593,0.9234225,0.14999999,506.0502960681915,-0.7955171,-0.6482071,0.7382473
3.4793566e-09,,-0.7254104,0.9095938,-0.103153035,8360,-0.17171717,5.6194843e-08,0.9234225,0.99804103,5.0856586,1.7265209,,418,5.111757,0.22646278,0.9679737,94.66144,0.9234225,0.14999999,506.7580816745758,-0.7952456,-0.65060234,0.73865724
3.4627683e-09,,-0.71256316,0.868897,-1.0514814,8380,-1.0,9.368224e-08,0.9234225,1.0488449,8.247375e-07,1.7242385,,419,5.6040325,0.22615194,0.9679737,94.75766,0.9234225,0.14999999,507.47047662734985,-0.79506034,-0.6408986,0.7389681
3.4462986e-09,,-0.5834038,0.9112368,-0.077617034,8400,-0.11111111,1.3926906e-08,0.9234225,1.0267851,4.7837973,1.7229016,,420,5.4911704,0.22574174,0.9679737,94.81152,0.9234225,0.14999999,508.1795620918274,-0.79444826,-0.64328235,0.7393783
3.429946e-09,,-0.7395457,0.83085597,-1.2008078,8420,-1.0,3.427922e-08,0.9234225,1.0502716,8.1934155e-07,1.7213252,,421,5.556464,0.22552449,0.9679737,94.9458,0.9234225,0.14999999,508.88943314552307,-0.7942626,-0.63433486,0.73959553
3.4137095e-09,,-1.5656719,0.9078389,-0.7820763,8440,-0.5959596,0.0037501662,0.9234225,0.91620445,0.07567215,1.7199745,,422,4.3350368,0.22512579,0.9679737,95.00308,0.9234225,0.14999999,509.6048607826233,-0.79597956,-0.63670737,0.7399942
3.3975887e-09,,-0.3126455,0.9207121,-1.0353962,8460,-1.0,1.2655125,0.9234225,1.0553138,8.230867e-07,1.7217526,,423,5.5101357,0.22469854,0.9679737,95.047485,0.9234225,0.14999999,510.88394045829773,-0.7950394,-0.6388949,0.7404215
3.381581e-09,,-0.51169765,0.9118661,0.49070215,8480,0.61616164,2.101788e-26,0.9234225,1.0729868,7.3808214e-06,1.7190918,,424,11.822202,0.22429425,0.9679737,95.10074,0.9234225,0.14999999,512.4210667610168,-0.79424876,-0.64125615,0.7408258
3.3656866e-09,,-1.3917539,0.3693331,-1.0483009,8500,-1.0,3.8272726e-21,0.9234225,1.0563185,8.2697824e-07,1.7186029,,425,5.4650006,0.22516829,0.9679737,95.6965,0.9234225,0.14999999,513.6993646621704,-0.7955051,-0.6436119,0.7399517
3.3499037e-09,,-0.5534581,0.9115143,-0.10399231,8520,-0.05050505,1.1394414e-09,0.9234225,1.0582675,3.8604972,1.7183962,,426,6.020185,0.2247656,0.9679737,95.75012,0.9234225,0.14999999,514.8544337749481,-0.7948127,-0.64596206,0.7403544
3.3342316e-09,,-0.7055549,0.8662387,-0.1128018,8540,-0.21212122,4.1533585,0.9234225,0.9906534,4.760378,1.7184885,,427,4.853822,0.22447073,0.9679737,95.84903,0.9234225,0.14999999,515.5914573669434,-0.79447705,-0.6392853,0.7406493
3.3186691e-09,,-0.68679506,0.8477686,-0.83167106,8560,-1.0,1.3384329e-07,0.9234225,1.0575264,8.1623676e-07,1.7157922,,428,5.433705,0.22422051,0.9679737,95.9664,0.9234225,0.14999999,516.3532543182373,-0.7942539,-0.6305378,0.7408995
3.3032155e-09,,-0.28385764,0.9198399,-0.30469334,8580,-0.13131313,6.520405e-05,0.9234225,1.0279877,4.908259,1.7148668,,429,5.270964,0.22380334,0.9679737,96.01166,0.9234225,0.14999999,517.0913062095642,-0.7929379,-0.6328715,0.7413167
3.2878698e-09,,-0.5409758,0.9081371,-0.8756329,8600,-0.67676765,0.21071017,0.9234225,0.95995903,0.013568582,1.7133168,,430,4.094091,0.22341543,0.9679737,96.068634,0.9234225,0.14999999,517.8241469860077,-0.7922946,-0.6238236,0.7417046
3.2726304e-09,,-0.27222332,0.91787887,-0.24900001,8620,-0.3131313,0.003085984,0.9234225,0.95802814,2.9825466,1.7118633,,431,4.5706534,0.22300673,0.9679737,96.115906,0.9234225,0.14999999,518.635181427002,-0.7911855,-0.6261149,0.7421133
3.2574967e-09,,-0.5536014,0.9041988,-0.8026026,8640,-1.0,1.6675456e-05,0.9234225,1.0566018,8.089222e-07,1.7112095,,432,5.41572,0.22263145,0.9679737,96.17679,0.9234225,0.14999999,519.8240294456482,-0.79073864,-0.6215362,0.74248856
3.2424676e-09,,-0.30172327,0.9205751,0.32811928,8660,0.41414142,1.8530896e-14,0.9234225,0.98763037,0.0031530769,1.7111527,,433,10.50454,0.22222018,0.9679737,96.221344,0.9234225,0.14999999,521.0463411808014,-0.78948617,-0.6238483,0.74289984
3.227543e-09,,-1.2945067,0.43238637,-0.8891511,8680,-0.7777778,1.5267738e-11,0.9234225,1.0182518,0.0010722352,1.7110999,,434,3.7064023,0.22293562,0.9679737,96.75406,0.9234225,0.14999999,522.5425417423248,-0.79069483,-0.62614787,0.7421844
3.2127205e-09,,-0.27016142,0.9177348,-0.5330469,8700,-0.23232323,0.00023905096,0.9234225,0.9893545,4.458847,1.709188,,435,4.724273,0.2225321,0.9679737,96.80145,0.9234225,0.14999999,524.0300481319427,-0.78946096,-0.6284469,0.7425879
3.1980005e-09,,-0.5263335,0.92086077,0.8890216,8720,0.83838385,3.1740146e-18,0.9234225,0.98866117,1.1149204e-09,1.7088993,,436,14.436855,0.22212327,0.9679737,96.84573,0.9234225,0.14999999,525.0921039581299,-0.7888881,-0.620545,0.74299675
3.1833811e-09,,-1.7071536,0.10903721,-0.73333865,8740,-0.7979798,5.009162e-27,0.9234225,1.0283659,0.0006089321,1.708945,,437,3.6360722,0.22357386,0.9679737,97.70178,0.9234225,0.14999999,526.5556704998016,-0.79103893,-0.622836,0.74154615
3.1688618e-09,,-0.35655895,0.92129105,-0.5669066,8760,-0.65656567,3.3326259,0.9234225,0.95159984,0.021385305,1.7070122,,438,4.1549172,0.22316355,0.9679737,97.745636,0.9234225,0.14999999,527.6750197410583,-0.78998697,-0.6251203,0.7419565
3.1544416e-09,,-0.5049763,0.9227863,-0.27602556,8780,-0.47474748,3.6488707,0.9234225,0.90219015,0.56202614,1.7088223,,439,4.5649166,0.22275162,0.9679737,97.787964,0.9234225,0.14999999,528.9515745639801,-0.7894524,-0.627352,0.7423684
3.1401193e-09,,-0.5456085,0.912592,0.09162754,8800,0.13131313,0.11493043,0.9234225,1.0444642,0.74254924,1.7045553,,440,8.078604,0.22236472,0.9679737,97.840485,0.9234225,0.14999999,530.146294593811,-0.7891249,-0.6283479,0.7427553
3.1258947e-09,,-1.0087696,0.4800451,-0.36110803,8820,-0.3131313,0.19133878,0.9234225,0.96122617,2.9909601,1.7033244,,441,4.5548882,0.22296047,0.9679737,98.32556,0.9234225,0.14999999,531.3305425643921,-0.7895345,-0.6289318,0.74215955
3.1117664e-09,,-0.52674073,0.9135297,-0.26825815,8840,-0.43434343,3.9977634,0.9234225,0.9151711,0.948633,1.7012699,,442,4.523337,0.2225728,0.9679737,98.37717,0.9234225,0.14999999,532.0880899429321,-0.78903335,-0.6244375,0.7425472
3.0977334e-09,,-0.53957176,0.90909487,-0.22357437,8860,-0.23232323,4.4329147,0.9234225,0.9939776,4.4415207,1.7021574,,443,4.6856647,0.22219682,0.9679737,98.43317,0.9234225,0.14999999,533.2220454216003,-0.78866655,-0.6245535,0.7429232
3.0837952e-09,,-0.5581435,0.90322274,-0.8935339,8880,-1.0,7.0671986e-06,0.9234225,1.0491303,8.051256e-07,1.7003009,,444,5.4964056,0.22183579,0.9679737,98.49509,0.9234225,0.14999999,534.6426637172699,-0.7881669,-0.6168322,0.7432842
3.069951e-09,,-0.27852505,0.9181936,-0.66767615,8900,-0.7979798,2.868544,0.9234225,1.0264982,0.00060665037,1.7010922,,445,3.6339512,0.2214427,0.9679737,98.54199,0.9234225,0.14999999,535.8160779476166,-0.78691846,-0.6190819,0.7436773
3.0562e-09,,-0.41846576,0.9228513,-0.25682607,8920,-0.25252524,0.08774154,0.9234225,0.99078363,4.116616,1.699228,,446,4.597626,0.22104096,0.9679737,98.58429,0.9234225,0.14999999,537.0019156932831,-0.78603745,-0.6213252,0.74407905
3.0425409e-09,,-0.53384596,0.91225463,-0.6671464,8940,-0.67676765,0.09009575,0.9234225,0.9635418,0.0134410085,1.6970434,,447,4.054697,0.2206648,0.9679737,98.63718,0.9234225,0.14999999,538.1991491317749,-0.7854998,-0.61437714,0.7444552
3.028973e-09,,-0.41424957,0.9202143,-0.1834347,8960,-0.25252524,0.08823015,0.9234225,0.99283785,4.097135,1.6956996,,448,4.5705376,0.22027242,0.9679737,98.68207,0.9234225,0.14999999,539.7904109954834,-0.7847567,-0.6165817,0.7448476
3.015496e-09,,-0.5850219,0.87986153,-0.92617035,8980,-0.7979798,0.0010815402,0.9234225,1.0268584,0.0006009898,1.6953827,,449,3.6137364,0.21997178,0.9679737,98.767334,0.9234225,0.14999999,541.5988385677338,-0.7843337,-0.60970753,0.74514824
3.0021092e-09,,-0.29303208,0.91645294,0.059912942,9000,-0.05050505,1.4184081e-07,0.9234225,1.0560154,3.73133,1.6947992,,450,5.9814196,0.21959102,0.9679737,98.81598,0.9234225,0.14999999,542.9790287017822,-0.7831867,-0.61193085,0.745529
2.988811e-09,,-0.96088386,0.48266834,0.044891536,9020,0.3131313,1.6722777,0.9234225,0.9704435,0.032705687,1.692207,,451,9.932224,0.2201739,0.9679737,99.29843,0.9234225,0.14999999,544.560022354126,-0.7834651,-0.60589296,0.7449461
2.9756007e-09,,-0.9333661,0.48415637,-1.0754119,9040,-1.0,1.9644449e-10,0.9234225,1.045037,7.980742e-07,1.6919901,,452,5.525949,0.22075093,0.9679737,99.77942,0.9234225,0.14999999,545.5297000408173,-0.78387505,-0.6080353,0.7443691
2.9624778e-09,,-0.68037915,0.91015184,0.7351022,9060,1.0,,0.9234225,0.9010185,4.696882e-13,1.6919336,,453,25.901554,0.22038496,0.9679737,99.83438,0.9234225,0.14999999,546.264993429184,-0.78355414,-0.6102452,0.74473506
2.9494418e-09,,-1.5878882,0.22743842,0.15640475,9080,0.030303031,0.0002091123,0.9234225,1.0832236,2.1680982,1.6911428,,454,6.8488054,0.22152436,0.9679737,100.57205,0.9234225,0.14999999,547.6434109210968,-0.7855777,-0.6124503,0.74359566
2.9364913e-09,,-1.1078635,0.4717927,-1.19308,9100,-1.0,9.9991e-13,0.9234225,1.0467951,7.995529e-07,1.6899338,,455,5.4954414,0.22212172,0.9679737,101.06537,0.9234225,0.14999999,548.4231503009796,-0.78611374,-0.60988635,0.7429983
2.923626e-09,,-1.4857955,0.90786695,-0.9675845,9120,-1.0,5.1322055,0.9234225,1.0496415,8.013101e-07,1.6887367,,456,5.441795,0.22176015,0.9679737,101.12262,0.9234225,0.14999999,549.2432818412781,-0.7875525,-0.61208177,0.74335986
2.9108451e-09,,-0.3365181,0.9150841,0.57299775,9140,0.61616164,2.3112814e-24,0.9234225,1.0634241,7.184319e-06,1.686868,,457,12.101449,0.22138435,0.9679737,101.17264,0.9234225,0.14999999,550.3545110225677,-0.7864636,-0.6142723,0.7437357
2.898148e-09,,-1.4586936,0.32787213,-0.32551348,9160,-0.3131313,3.0208338e-07,0.9234225,0.966737,2.9538832,1.6867708,,458,4.5075855,0.2222923,0.9679737,101.809875,0.9234225,0.14999999,551.7728137969971,-0.7878122,-0.6164581,0.7428277
2.8855336e-09,,-0.5191581,0.9148203,-0.60070026,9180,-0.5555556,1.3789933,0.9234225,0.89447725,0.15539435,1.6857704,,459,4.4774446,0.22191763,0.9679737,101.8602,0.9234225,0.14999999,552.6114044189453,-0.7873047,-0.61221033,0.7432024
2.8730012e-09,,-0.48312986,0.92252356,-0.85369724,9200,-0.7979798,1.8156435,0.9234225,1.0218132,0.0006036042,1.6852272,,460,3.6328619,0.22152776,0.9679737,101.90277,0.9234225,0.14999999,553.8905348777771,-0.7868764,-0.6140481,0.74359226
2.8605502e-09,,-0.2733,0.91843367,-1.0170217,9220,-1.0,2.1723857,0.9234225,1.0495349,8.04632e-07,1.6846988,,461,5.4360814,0.22114855,0.9679737,101.94946,0.9234225,0.14999999,555.2453677654266,-0.7857193,-0.6162183,0.74397147
2.8481808e-09,,-0.44614175,0.91295373,-0.17060728,9240,-0.23232323,4.742015e-06,0.9234225,0.9961867,4.4142084,1.6821318,,462,4.6566463,0.22078276,0.9679737,102.00162,0.9234225,0.14999999,556.4459898471832,-0.7848837,-0.6183852,0.74433726
2.8358909e-09,,-0.60067326,0.88581693,-0.97612095,9260,-1.0,1.1138997e-06,0.9234225,1.0501987,8.004745e-07,1.6817675,,463,5.396036,0.22047722,0.9679737,102.08093,0.9234225,0.14999999,557.2676446437836,-0.78449965,-0.61103815,0.7446428
2.8236806e-09,,-0.34608635,0.91425985,0.2610677,9280,0.13131313,5.4834067e-12,0.9234225,1.0552982,0.7313828,1.6804525,,464,8.099313,0.22011167,0.9679737,102.131805,0.9234225,0.14999999,558.7187101840973,-0.7834531,-0.61319566,0.74500835
2.8115488e-09,,-1.2490447,0.45109776,-0.93397087,9300,-0.8181818,5.321042e-11,0.9234225,1.0289426,0.00033765417,1.6804862,,465,3.5673175,0.22074372,0.9679737,102.64584,0.9234225,0.14999999,559.9942350387573,-0.7843468,-0.61377347,0.7443763
2.799495e-09,,-0.2885308,0.9163136,-0.96058536,9320,-1.0,3.2214348,0.9234225,1.0525798,8.0439264e-07,1.6797252,,466,5.367582,0.22037476,0.9679737,102.69464,0.9234225,0.14999999,561.2453804016113,-0.78322476,-0.61592096,0.74474525
2.7875182e-09,,-0.31469485,0.91529197,0.13628206,9340,-0.17171717,3.593789e-06,0.9234225,1.0146763,4.9228454,1.6779119,,467,4.952048,0.22000957,0.9679737,102.74448,0.9234225,0.14999999,562.4732015132904,-0.7821153,-0.6180646,0.74511045
2.7756186e-09,,-1.0851729,0.47458225,0.5007061,9360,0.45454547,0.8289708,0.9234225,0.9998938,0.0010665449,1.6765424,,468,10.953052,0.22058761,0.9679737,103.235016,0.9234225,0.14999999,563.9388782978058,-0.78273743,-0.60971737,0.7445324
2.7637947e-09,,-1.4176494,0.3646356,-0.9953528,9380,-0.8181818,1.7903246e-16,0.9234225,1.0292997,0.0003370053,1.6763852,,469,3.5591474,0.22139764,0.9679737,103.83551,0.9234225,0.14999999,565.54740858078,-0.78410643,-0.6118496,0.7437224
2.7520466e-09,,-0.38165048,0.91369134,-0.6351609,9400,-1.0,3.8936694,0.9234225,1.0559782,8.028315e-07,1.6787564,,470,5.3511677,0.22103602,0.9679737,103.88693,0.9234225,0.14999999,566.7553286552429,-0.7831917,-0.6139788,0.744084
2.740373e-09,,-0.46253607,0.92155993,-0.6227216,9420,-0.5555556,3.668912,0.9234225,0.8934994,0.15600061,1.6787052,,471,4.513045,0.2206592,0.9679737,103.93048,0.9234225,0.14999999,568.1715428829193,-0.7823983,-0.6161042,0.7444608
2.7287737e-09,,-0.46869949,0.9215797,-0.63333416,9440,-0.6363636,4.232299,0.9234225,0.9345204,0.032818414,1.6767839,,472,4.235476,0.22028393,0.9679737,103.97403,0.9234225,0.14999999,568.9485142230988,-0.7819628,-0.61789393,0.7448361
