TimestepsSoFar,ReturnMax,Regret/t,IWMean,Iteration,ReturnMin,ReturnAbsMax,IWMin,DenMISELogFirst,ReturnMean,IWFirstEpisode,ReturnStepMax,Delta,LQGmu1_higher,TimeElapsed,LQGmu1_actor,IWMax,Regret,ReturnLastEpisode,LQGsigma_higher,DenMISEMeanLog,Bound,DenMISELogLast,IWLastEpisode
48520,0.9447293,0.10521215,1.0207487,2426,,0.9447293,,-1.3941033,0.85990787,1.9695275e-11,0.9882658,1.0329277e-10,-1.0,6364.331387519836,-0.9127978,4.526943,255.24463,0.9351166,0.14999999,-0.61554873,1.2849534,-1.5357053,4.380288
48540,0.9447293,0.105178595,1.020498,2427,,0.9447293,,-1.3945154,0.8599414,1.970339e-11,0.9882658,1.03207665e-10,-1.0,6369.45054268837,-0.959614,4.5203753,255.26831,0.94139546,0.14999999,-0.6153618,1.2844508,-0.18205032,2.6945982
48560,0.9447293,0.105145335,1.0204548,2428,,0.9447293,,-1.3949273,0.8599747,1.971151e-11,0.9882658,1.0312266e-10,-1.0,6373.004087924957,-0.828899,4.513829,255.29297,0.9405982,0.14999999,-0.6151902,1.2841432,-0.21889183,3.1925764
48580,0.9447293,0.10511142,0.99654925,2429,,0.9447293,,-1.3953391,0.8600086,4.014243,0.9882658,1.0303778e-10,0.3131313,6377.53058719635,0.30653337,17.880917,255.31567,0.9422483,0.14999999,-0.61499774,1.2834412,-0.16738337,8.1352286e-13
48600,0.9447293,0.10527259,1.0197742,2430,,0.9447293,,-1.3940995,0.8598474,1.96952e-11,0.9882658,1.02952986e-10,-1.0,6381.363916873932,-0.8396921,4.509166,255.8125,0.4683965,0.14999999,-0.6155128,1.2832439,-1.860738,5.73328e-16
48620,0.9447293,0.105238676,0.9960371,2431,,0.9447293,,-1.3945109,0.85988134,7.7154556e-07,0.9882658,1.0286831e-10,-0.75757575,6384.7146418094635,-0.6059745,3.1188085,255.8352,0.94252574,0.14999999,-0.6153207,1.2832816,-0.16790096,2.7080688
48640,0.9447293,0.105204344,1.0186956,2432,,0.9447293,,-1.3949221,0.8599157,0.00011036419,0.9882658,1.0278373e-10,-0.61616164,6388.057606935501,-0.5620313,2.9913733,255.85693,0.94346386,0.14999999,-0.61511743,1.2829154,-0.11673571,2.9820502
48660,0.9447293,0.10517043,1.0205477,2433,,0.9447293,,-1.3953332,0.8599496,0.0007055697,0.9882658,1.0269926e-10,-0.5555556,6391.47761631012,-0.50562185,3.0124257,255.87964,0.9423488,0.14999999,-0.6149067,1.2829444,-0.12107397,2.999134
48680,0.9447293,0.1051361,1.0193172,2434,,0.9447293,,-1.3957438,0.8599839,0.0012632048,0.9882658,1.0261489e-10,-0.53535354,6396.76038646698,-0.565914,3.040726,255.90112,0.94341505,0.14999999,-0.61470693,1.2829523,-0.1488218,3.0263565
48700,0.9447293,0.10510194,1.0210878,2435,,0.9447293,,-1.396154,0.8600181,0.0007061489,0.9882658,1.02530616e-10,-0.5555556,6401.667252063751,-0.675419,3.007458,255.9231,0.9429814,0.14999999,-0.6144952,1.2829437,-0.118430324,2.986874
48720,0.9447293,0.10506791,1.0171574,2436,,0.9447293,,-1.3965644,0.8600521,5.7448167e-05,0.9882658,1.02446454e-10,-0.6363636,6405.020710468292,-0.45451957,2.9939754,255.94556,0.9430631,0.14999999,-0.61428756,1.282819,-0.12921381,2.9255989
48740,0.9447293,0.105033934,1.0172088,2437,,0.9447293,,-1.3969748,0.8600861,0.0022227317,0.9882658,1.0236239e-10,-0.5151515,6408.381592273712,-0.41689292,3.0780072,255.96777,0.94294196,0.14999999,-0.61410826,1.2826898,-0.19450776,2.9772356
48760,0.9447293,0.10500026,0.9936867,2438,,0.9447293,,-1.3973842,0.86011976,0.028398255,0.9882658,1.02278436e-10,-0.41414142,6411.752828121185,-0.4293881,3.4739711,255.99072,0.9420891,0.14999999,-0.613948,1.2827783,-0.24021067,3.3811772
48780,0.9447293,0.10496724,1.0051755,2439,,0.9447293,,-1.3977826,0.8601528,0.010829461,0.9882658,1.02194586e-10,-0.45454547,6415.1365756988525,-0.6642853,3.2782817,256.01514,0.940718,0.14999999,-0.61379033,1.2828115,-0.2228934,3.2772694
48800,0.9447293,0.10493314,1.021892,2440,,0.9447293,,-1.398188,0.8601869,0.0003882814,0.9882658,1.0211084e-10,-0.57575756,6418.523747444153,-0.5061501,2.9799678,256.03687,0.94342184,0.14999999,-0.6135878,1.282384,-0.12437807,2.5304582
48820,0.9447293,0.10489917,1.0203261,2441,,0.9447293,,-1.3985976,0.86022085,0.001266815,0.9882658,1.0202719e-10,-0.53535354,6421.874131441116,-0.31007344,3.0254395,256.05884,0.9430472,0.14999999,-0.61338615,1.2824036,-0.1433767,3.0120056
48840,0.9447293,0.10486704,0.96812606,2442,,0.9447293,,-1.3990067,0.860253,0.23082618,0.9882658,1.0194365e-10,-0.3131313,6425.262547492981,-0.20336571,4.10592,256.0852,0.9386136,0.14999999,-0.61329263,1.2825332,-0.4046812,3.9854686
48860,0.9447293,0.104836404,0.9609926,2443,,0.9447293,,-1.3993216,0.8602836,0.6523251,0.9882658,1.01860215e-10,-0.25252524,6430.021146297455,-0.31676015,4.5953903,256.11523,0.93489826,0.14999999,-0.61330044,1.2826304,-0.60009354,4.5931745
48880,0.9447293,0.104803205,0.96898735,2444,,0.9447293,,-1.3994639,0.8603168,0.23093173,0.9882658,1.0177687e-10,-0.3131313,6433.4033942222595,-0.68920326,4.095315,256.13916,0.94146127,0.14999999,-0.61322564,1.2825426,-0.39093933,3.9307418
48900,0.9447293,0.10476947,0.947028,2445,,0.9447293,,-1.3997785,0.86035055,0.048413344,0.9882658,1.01693626e-10,0.5959596,6436.7895402908325,0.44351557,25.891762,256.16138,0.9431539,0.14999999,-0.6130423,1.2823577,-0.13363332,3.4902612e-16
48920,0.9447293,0.104950726,0.9955917,2446,,0.9447293,,-1.4001676,0.8601693,7.75922e-07,0.9882658,1.0161049e-10,-0.75757575,6440.1792097091675,-0.66436607,3.1194465,256.70947,0.41668665,0.14999999,-0.61365616,1.2820414,-2.0583856,2.489153e-13
48940,0.9447293,0.10491651,1.0174211,2447,,0.9447293,,-1.4005764,0.8602035,5.7679117e-05,0.9882658,1.0152746e-10,-0.6363636,6443.550425767899,-0.78406453,2.988705,256.7307,0.9439187,0.14999999,-0.61345804,1.282083,-0.12417985,2.959251
48960,0.9447293,0.104882956,0.9962274,2448,,0.9447293,,-1.4009849,0.86023706,7.7655636e-07,0.9882658,1.0144453e-10,-0.75757575,6447.863852024078,-0.660126,3.1152482,256.75342,0.9426983,0.14999999,-0.6132673,1.2821629,-0.16359739,3.0838737
48980,0.9447293,0.10484892,1.0146961,2449,,0.9447293,,-1.4013933,0.8602711,2.945978e-05,0.9882658,1.013617e-10,-0.65656567,6451.645489454269,-0.6699687,3.0029802,256.7749,0.9434152,0.14999999,-0.613068,1.2820274,-0.12136623,3.001962
49000,0.9447293,0.10481471,1.0114654,2450,,0.9447293,,-1.4018015,0.8603053,1.4770198e-05,0.9882658,1.01278985e-10,-0.67676765,6456.053334474564,-0.69548655,3.0226269,256.7959,0.9440299,0.14999999,-0.61286235,1.2820685,-0.123898506,3.0073304
49020,0.9447293,0.10478103,1.0118,2451,,0.9447293,,-1.4022096,0.860339,1.4776228e-05,0.9882658,1.0119636e-10,-0.67676765,6460.94011425972,-0.5168264,3.0201344,256.81836,0.9426815,0.14999999,-0.61266184,1.2821074,-0.1326846,3.0134315
49040,0.9447293,0.104747176,1.0000198,2452,,0.9447293,,-1.4026175,0.86037284,6.5680575,0.9882658,1.01113826e-10,0.25252524,6464.204275131226,0.34051424,16.245436,256.8401,0.94352275,0.14999999,-0.61246204,1.2819438,-0.13425478,5.8977407e-06
49060,0.9447293,0.10491079,1.0221977,2453,,0.9447293,,-1.4003502,0.8602092,0.00020968824,0.9882658,1.010314e-10,-0.5959596,6468.373072385788,-0.36639583,2.964191,257.3462,0.45909336,0.14999999,-0.6129943,1.2818545,-1.9158825,6.2103986e-08
49080,0.9447293,0.10487741,1.1026226,2454,,0.9447293,,-1.4007577,0.8602426,1.8338191e-07,0.9882658,1.00949075e-10,1.0,6471.27459526062,1.1592516,64.86313,257.36914,0.94205654,0.14999999,-0.6128623,1.2817713,-0.3110973,3.47669e-18
49100,0.9447293,0.10521418,0.9828823,2455,,0.9447293,,-1.4011651,0.85990584,0.06954757,0.9882658,1.0086686e-10,-0.37373737,6476.176356315613,-0.3181022,3.6957016,258.30078,0.033514936,0.14999999,-0.6140623,1.2817738,-3.6518247,2.1400776e-21
49120,0.9447293,0.10518068,0.97806233,2456,,0.9447293,,-1.401544,0.85993934,0.105755754,0.9882658,1.00784735e-10,-0.35353535,6481.152846813202,-0.17925942,3.8194165,258.32373,0.94200146,0.14999999,-0.6139779,1.2818501,-0.3896506,3.8187838
49140,0.9447293,0.10515112,0.96103585,2457,,0.9447293,,-1.401908,0.8599689,0.8916194,0.9882658,1.0070271e-10,-0.23232323,6484.828450918198,-0.5115876,4.786645,258.3562,0.9327102,0.14999999,-0.61400145,1.2819674,-0.64938134,4.7826285
49160,0.9447293,0.105116904,1.017975,2458,,0.9447293,,-1.4019521,0.8600031,0.0022338224,0.9882658,1.0062078e-10,-0.5151515,6488.047081232071,-0.5002575,3.0622284,258.3772,0.9442097,0.14999999,-0.61382365,1.2814056,-0.13742724,3.050564
49180,0.9447293,0.10508329,1.0182776,2459,,0.9447293,,-1.4023579,0.86003673,0.002234729,0.9882658,1.00538966e-10,-0.5151515,6491.9921979904175,-0.20517042,3.0596623,258.3999,0.9424898,0.14999999,-0.6136257,1.2814293,-0.1448764,3.059123
49200,0.9447293,0.105053484,0.96128994,2460,,0.9447293,,-1.4027636,0.86006653,0.89238256,0.9882658,1.0045725e-10,-0.23232323,6495.380597352982,-0.46599823,4.781414,258.43164,0.9331295,0.14999999,-0.61361086,1.2816725,-0.5952316,4.7447047
49220,0.9447293,0.105020404,1.0058895,2461,,0.9447293,,-1.4028074,0.8600996,0.010884009,0.9882658,1.00375624e-10,-0.45454547,6500.265561342239,-0.42611194,3.2604213,258.45532,0.9416432,0.14999999,-0.6134487,1.2813134,-0.17519937,3.159665
49240,0.9447293,0.10498732,1.0062463,2462,,0.9447293,,-1.4032092,0.8601327,0.010888386,0.9882658,1.002941e-10,-0.45454547,6504.961143732071,-0.5225732,3.2574306,258.47876,0.94158685,0.14999999,-0.6132868,1.281356,-0.22071634,3.2574084
49260,0.9447293,0.10495412,1.0188916,2463,,0.9447293,,-1.4036108,0.8601659,0.0022375302,0.9882658,1.0021268e-10,-0.5151515,6508.816379308701,-0.35859573,3.0526736,258.50195,0.9419398,0.14999999,-0.61308724,1.2813032,-0.1275495,3.0177362
49280,0.9447293,0.104920745,0.9958076,2464,,0.9447293,,-1.4040159,0.8601993,0.028587213,0.9882658,1.0013136e-10,-0.41414142,6512.592213392258,-0.4716519,3.4430573,258.52466,0.9424511,0.14999999,-0.61295974,1.2812994,-0.31741813,3.4111068
49300,0.9447293,0.104887426,1.011802,2465,,0.9447293,,-1.40441,0.8602326,0.0065499716,0.9882658,1.00050135e-10,-0.47474748,6516.20232462883,-0.5039235,3.1700099,258.54736,0.9424125,0.14999999,-0.6127803,1.2812496,-0.16615409,3.1396854
49320,0.9447293,0.10485381,1.0162066,2466,,0.9447293,,-1.404813,0.8602662,0.0038662676,0.9882658,9.9969005e-11,-0.4949495,6519.942630767822,-0.7013907,3.1001277,258.56958,0.9432258,0.14999999,-0.61258286,1.2812326,-0.13759719,3.0464866
49340,0.9447293,0.10482013,0.9931885,2467,,0.9447293,,-1.4052168,0.8602999,0.9415752,0.9882658,9.988797e-11,0.43434343,6524.302388906479,0.38129306,21.074127,258.5913,0.9432465,0.14999999,-0.6123831,1.2809578,-0.13567093,1.0839459e-12
49360,0.9447293,0.10498917,1.0228735,2468,,0.9447293,,-1.4052405,0.86013085,0.00071259466,0.9882658,9.980705e-11,-0.5555556,6527.7518055438995,-0.75177646,2.9747057,259.11328,0.44298327,0.14999999,-0.6129384,1.2806847,-1.9733862,6.4761586e-08
49380,0.9447293,0.104955435,0.9959686,2469,,0.9447293,,-1.4056454,0.8601646,7.8018405e-07,0.9882658,9.972621e-11,-0.75757575,6532.5500700473785,-0.72138435,3.1187093,259.135,0.94349825,0.14999999,-0.61274433,1.2807823,-0.15614654,3.106761
49400,0.9447293,0.10492188,0.9963011,2470,,0.9447293,,-1.4060503,0.86019814,7.8050033e-07,0.9882658,9.9645486e-11,-0.75757575,6536.7935156822205,-0.67691976,3.1160367,259.15698,0.9431059,0.14999999,-0.6125559,1.2807838,-0.1435329,2.982039
49420,0.9447293,0.10488802,1.0155835,2471,,0.9447293,,-1.406455,0.860232,2.9609286e-05,0.9882658,9.956484e-11,-0.65656567,6541.279979944229,-0.5687161,2.9917057,259.17822,0.943846,0.14999999,-0.61235994,1.2808317,-0.12390905,2.9828644
49440,0.9447293,0.10485417,1.0214585,2472,,0.9447293,,-1.4068596,0.86026585,0.000111689515,0.9882658,9.948431e-11,-0.61616164,6545.13553404808,-0.56199294,2.9549718,259.19946,0.94382817,0.14999999,-0.61214876,1.2807745,-0.10593038,2.8125396
49460,0.9447293,0.10482007,1.0233585,2473,,0.9447293,,-1.4072641,0.86029994,0.00021114288,0.9882658,9.940387e-11,-0.5959596,6548.331496953964,-0.7450861,2.947088,259.21997,0.94452447,0.14999999,-0.61193573,1.2807685,-0.1067333,2.8842826
49480,0.9447293,0.104786515,1.0159869,2474,,0.9447293,,-1.4076682,0.8603335,2.9645225e-05,0.9882658,9.932352e-11,-0.65656567,6551.719209194183,-0.8201833,2.985035,259.24194,0.94333017,0.14999999,-0.61174,1.2804861,-0.15059389,2.5977483
49500,0.9447293,0.104753375,0.9941065,2475,,0.9447293,,-1.4080724,0.86036664,3.5796603e-07,0.9882658,9.924328e-11,-0.7777778,6556.662035703659,-0.7410659,3.1261318,259.26465,0.94230807,0.14999999,-0.6115551,1.2805424,-0.16967057,3.027967
49520,0.9447293,0.10471982,0.9973808,2476,,0.9447293,,-1.4084764,0.8604002,7.823955e-07,0.9882658,9.9163136e-11,-0.75757575,6559.537888288498,-0.54195035,3.1052425,259.28638,0.9433952,0.14999999,-0.61137,1.2805827,-0.14758445,3.0639617
49540,0.9447293,0.104686856,1.0218471,2477,,0.9447293,,-1.4088801,0.86043316,0.00011191545,0.9882658,9.908308e-11,-0.61616164,6562.359100818634,-0.7987782,2.9462028,259.30933,0.9423078,0.14999999,-0.61116976,1.2802445,-0.11235053,2.6330614
49560,0.9447293,0.10465366,0.9974511,2478,,0.9447293,,-1.4092838,0.86046636,7.8302776e-07,0.9882658,9.9003125e-11,-0.75757575,6567.563011646271,-0.5580915,3.1014798,259.3318,0.9424929,0.14999999,-0.61098075,1.2802169,-0.16401523,3.0176291
49580,0.9447293,0.10462022,1.0235078,2479,,0.9447293,,-1.4096872,0.8604998,0.00021165516,0.9882658,9.892327e-11,-0.5959596,6572.6534214019775,-0.49319136,2.938449,259.35352,0.94338655,0.14999999,-0.610778,1.2800189,-0.10559212,2.863106
49600,0.9447293,0.1045866,1.0237714,2480,,0.9447293,,-1.4100904,0.8605334,0.0007160591,0.9882658,9.884351e-11,-0.5555556,6579.69824552536,-0.42866278,2.960512,259.37476,0.9437885,0.14999999,-0.61057997,1.2799474,-0.14279966,2.8138463
49620,0.9447293,0.10455334,1.0163553,2481,,0.9447293,,-1.4104933,0.8605667,0.0038882908,0.9882658,9.8763844e-11,-0.4949495,6585.993462085724,-0.60080624,3.09101,259.39673,0.94303447,0.14999999,-0.61041003,1.2798849,-0.21294984,2.9846678
49640,0.9447293,0.10452008,1.0240245,2482,,0.9447293,,-1.4108946,0.86059994,0.000716635,0.9882658,9.8684276e-11,-0.5555556,6590.730222702026,-0.26880234,2.956038,259.41895,0.94318753,0.14999999,-0.610197,1.2797381,-0.0977142,2.802167
49660,0.9447293,0.104489684,0.9652585,2483,,0.9447293,,-1.4112972,0.86063033,0.3363936,0.9882658,9.8604805e-11,-0.2929293,6594.861311197281,-0.16047494,4.2541547,259.448,0.9360231,0.14999999,-0.61013305,1.2795587,-0.47515184,4.222374
49680,0.9447293,0.10445982,0.9882431,2484,,0.9447293,,-1.4115644,0.8606602,8.221862,0.9882658,9.852543e-11,-0.01010101,6597.293599128723,-0.11301914,8.634279,259.47827,0.93490696,0.14999999,-0.6101804,1.2798955,-0.6926389,3.2165978
49700,0.9447293,0.10443413,0.96243554,2485,,0.9447293,,-1.4086624,0.8606859,1.580028,0.9882658,9.844615e-11,-0.1919192,6602.13627743721,-0.17404218,5.238481,259.5188,0.9245398,0.14999999,-0.6102626,1.2805144,-0.80140984,5.1616335
49720,0.9447293,0.104406476,0.961997,2486,,0.9447293,,-1.4084291,0.86071354,1.201507,0.9882658,9.836696e-11,-0.21212122,6606.124066352844,-0.278309,4.998058,259.55444,0.9295582,0.14999999,-0.61029816,1.28057,-0.66061217,4.985687
49740,0.9447293,0.10437542,0.9628125,2487,,0.9447293,,-1.4083481,0.8607446,0.65823996,0.9882658,9.828787e-11,-0.25252524,6609.206967353821,-0.07731801,4.5845785,259.58154,0.9377055,0.14999999,-0.6102508,1.2803113,-0.4541208,4.1269097
49760,0.9447293,0.10436094,0.9657265,2488,,0.9447293,,-1.4084855,0.8607591,2.039613,0.9882658,9.820888e-11,-0.17171717,6613.2945125103,0.032235295,5.4686174,259.6499,0.89678663,0.14999999,-0.61037725,1.2802113,-0.88743186,5.299363
49780,0.9447293,0.10443652,0.9880735,2489,,0.9447293,,-1.408068,0.8606835,7.336899,0.9882658,9.8129976e-11,-0.030303031,6616.740132808685,0.09442615,8.086573,259.94263,0.67261946,0.14999999,-0.6106275,1.2797219,-1.1983911,8.082172
49800,0.9447293,0.10455686,1.0006301,2490,,0.9447293,,-1.4055262,0.86056316,8.313055,0.9882658,9.805118e-11,0.21212122,6620.223932504654,0.23591551,15.135911,260.34668,0.5611706,0.14999999,-0.6109421,1.2791495,-1.3812813,7.7806325
49820,0.9447293,0.10470456,1.0152102,2491,,0.9447293,,-1.4025947,0.86041546,1.9863229e-11,0.9882658,9.797246e-11,-1.0,6623.6583778858185,-1.0929167,4.613626,260.8191,0.49283358,0.14999999,-0.6113943,1.2788465,-1.7359873,2.735191e-14
49840,0.9447293,0.10467315,1.0155345,2492,,0.9447293,,-1.4029961,0.8604469,1.9871186e-11,0.9882658,9.789385e-11,-1.0,6627.95871090889,-1.1704289,4.606945,260.84546,0.93853676,0.14999999,-0.6113978,1.2788833,-0.63472617,4.1414733
49860,0.9447293,0.10464269,1.0159509,2493,,0.9447293,,-1.4033973,0.8604773,1.9879147e-11,0.9882658,9.781533e-11,-1.0,6632.909040212631,-0.8332877,4.6002893,260.87427,0.9361772,0.14999999,-0.6116045,1.279003,-1.1418968,4.3693385
49880,0.9447293,0.10460997,0.9912408,2494,,0.9447293,,-1.4037983,0.86051005,8.158258,0.9882658,9.77369e-11,-0.01010101,6637.16327381134,0.16967176,8.563133,260.89722,0.94220304,0.14999999,-0.6114221,1.2783246,-0.17232518,9.1158495e-07
49900,0.9447293,0.10474664,1.0152986,2495,,0.9447293,,-1.4009334,0.8603734,1.9830257e-11,0.9882658,9.7658576e-11,-1.0,6640.62864613533,-1.1954651,4.595499,261.34277,0.51946646,0.14999999,-0.6118156,1.2781327,-1.5833162,8.102446e-13
49920,0.9447293,0.10471642,1.0157326,2496,,0.9447293,,-1.401334,0.8604036,1.9838202e-11,0.9882658,9.758035e-11,-1.0,6644.163768529892,-1.0145612,4.588888,261.37207,0.9357355,0.14999999,-0.612107,1.2782695,-1.3542151,4.407735
49940,0.9447293,0.10468459,1.0158818,2497,,0.9447293,,-1.4017347,0.8604354,1.9846149e-11,0.9882658,9.75022e-11,-1.0,6649.932758331299,-1.2015762,4.582302,261.39746,0.9399786,0.14999999,-0.6119895,1.2781467,-0.33376613,3.6959434
49960,0.9447293,0.10465437,1.0163162,2498,,0.9447293,,-1.402135,0.86046565,1.9854101e-11,0.9882658,9.742415e-11,-1.0,6654.4519782066345,-1.0267541,4.575741,261.42676,0.9359531,0.14999999,-0.6123018,1.2782854,-1.4077488,4.4060345
49980,0.9447293,0.10462278,1.0164963,2499,,0.9447293,,-1.4025353,0.86049724,1.9862017e-11,0.9882658,9.73462e-11,-1.0,6659.653897047043,-1.0726321,4.569202,261.4524,0.9394891,0.14999999,-0.6121966,1.2781925,-0.36495778,3.7705956
50000,0.9447293,0.10459149,1.0167774,2500,,0.9447293,,-1.4029354,0.8605285,1.9869974e-11,0.9882658,9.726833e-11,-1.0,6663.088105678558,-1.0300375,4.5626903,261.47876,0.9386525,0.14999999,-0.61215734,1.2781932,-0.5302929,4.0198436
50020,0.9447293,0.10455978,1.0057868,2501,,0.9447293,,-1.4033353,0.86056024,8.294863,0.9882658,9.719057e-11,0.21212122,6666.612152099609,0.31413466,15.091236,261.5039,0.9397523,0.14999999,-0.61205506,1.278151,-0.37245014,4.960172e-15
50040,0.9447293,0.10471654,1.0169643,2502,,0.9447293,,-1.4004239,0.8604035,1.9820125e-11,0.9882658,9.7112894e-11,-1.0,6670.131875276566,-1.0158871,4.5580215,262.00073,0.46829632,0.14999999,-0.61255884,1.278114,-1.876485,3.7410486e-16
50060,0.9447293,0.10468489,1.0171132,2503,,0.9447293,,-1.4008235,0.8604351,1.9828065e-11,0.9882658,9.703531e-11,-1.0,6673.641603469849,-1.0812373,4.5515513,262.02612,0.9397809,0.14999999,-0.61244005,1.277994,-0.3322016,3.6868563
50080,0.9447293,0.104653776,1.0174061,2504,,0.9447293,,-1.401223,0.86046624,1.983597e-11,0.9882658,9.695782e-11,-1.0,6677.144529104233,-0.9412061,4.5451035,262.05322,0.93836504,0.14999999,-0.61241484,1.2780079,-0.56602424,4.045277
50100,0.9447293,0.10462165,1.0172933,2505,,0.9447293,,-1.4016223,0.86049837,1.9843916e-11,0.9882658,9.688042e-11,-1.0,6680.665449857712,-1.0443245,4.53868,262.0774,0.9409606,0.14999999,-0.61224604,1.2776444,-0.20610823,3.026702
50120,0.9447293,0.1045903,1.017512,2506,,0.9447293,,-1.4020214,0.8605297,1.9851829e-11,0.9882658,9.680312e-11,-1.0,6685.147396564484,-0.7819743,4.5322804,262.10327,0.9391485,0.14999999,-0.6121602,1.2775909,-0.41433004,3.8530014
50140,0.9447293,0.104557335,1.0053927,2507,,0.9447293,,-1.4024203,0.8605627,1.642467,0.9882658,9.672591e-11,0.3939394,6690.054085016251,0.46702442,20.030285,262.12524,0.94314194,0.14999999,-0.6119742,1.2774316,-0.16266468,1.4136287e-13
50160,0.9447293,0.10473758,0.98230934,2508,,0.9447293,,-1.4021642,0.86038244,0.0696171,0.9882658,9.6648786e-11,-0.37373737,6694.38973236084,-0.44790193,3.687931,262.6819,0.40845874,0.14999999,-0.61256224,1.2774208,-2.0894392,3.2370995e-06
50180,0.9447293,0.10470462,1.0180354,2509,,0.9447293,,-1.4025351,0.8604154,0.0022351244,0.9882658,9.6571764e-11,-0.5151515,6698.054050445557,-0.6154051,3.0536127,262.70386,0.94302636,0.14999999,-0.6124028,1.2776661,-0.19432527,2.9212356
50200,0.9447293,0.1046716,1.02258,2510,,0.9447293,,-1.4029326,0.8604484,0.00039012797,0.9882658,9.6494826e-11,-0.57575756,6702.154087305069,-0.7665316,2.9608376,262.7256,0.94330525,0.14999999,-0.6121942,1.2776065,-0.10693132,2.8581686
50220,0.9447293,0.104638755,0.9986621,2511,,0.9447293,,-1.4033308,0.86048126,1.6700243e-06,0.9882658,9.641799e-11,-0.7373737,6705.975314855576,-0.73915446,3.0935047,262.7478,0.9430505,0.14999999,-0.61200505,1.2772734,-0.15945522,3.0610065
50240,0.9447293,0.104605734,0.99903196,2512,,0.9447293,,-1.4037291,0.8605143,1.6706902e-06,0.9882658,9.6341234e-11,-0.7373737,6709.907695531845,-0.57912934,3.0909283,262.76978,0.94330055,0.14999999,-0.61182153,1.2773273,-0.14941561,3.0880094
50260,0.9447293,0.104572594,1.0206264,2513,,0.9447293,,-1.404127,0.8605474,0.00011138477,0.9882658,9.626457e-11,-0.61616164,6714.014788866043,-0.6666148,2.955931,262.79102,0.9437247,0.14999999,-0.61162037,1.2774534,-0.10518785,2.865933
50280,0.9447293,0.10453963,1.018422,2514,,0.9447293,,-1.4045248,0.8605804,5.79073e-05,0.9882658,9.618801e-11,-0.6363636,6718.462648868561,-0.42069557,2.9669363,262.81274,0.943388,0.14999999,-0.6114161,1.2774363,-0.11820131,2.9330606
50300,0.9447293,0.10450745,1.0223465,2515,,0.9447293,,-1.4049225,0.8606126,0.00071236806,0.9882658,9.6111535e-11,-0.5555556,6722.018377065659,-0.6110398,2.9711556,262.83618,0.9417307,0.14999999,-0.6112562,1.2770361,-0.22765921,2.229283
50320,0.9447293,0.104474425,1.0224717,2516,,0.9447293,,-1.4053198,0.8606456,0.0002107329,0.9882658,9.6035145e-11,-0.5959596,6725.49545955658,-0.5389769,2.9446864,262.85767,0.9434511,0.14999999,-0.61104524,1.2770174,-0.10256161,2.9320135
