DenMISELogFirst,LQGmu1_higher,IWFirstEpisode,ReturnMax,Bound,LQGsigma_higher,Regret,DenMISEMeanLog,Iteration,TimestepsSoFar,IWMean,IWLastEpisode,DenMISELogLast,LQGmu1_actor,ReturnAbsMax,IWMin,ReturnMean,TimeElapsed,ReturnLastEpisode,Regret/t,ReturnMin,ReturnStepMax,Delta,IWMax
-0.6920335,-1.0,1.18093645e-07,0.9213294,2.6887777,0.14999999,26.193249,-0.83145636,91,1820,0.8385806,7.665178e-06,-0.63835603,-0.8822845,0.9213294,,0.6772821,70.2499885559082,0.9019003,0.28783792,,0.96595293,7.3412274e-08,8.305177
-0.7029626,0.47474748,0.0027276757,0.9213294,2.687573,0.14999999,26.242558,-0.83046126,92,1840,1.2473255,7.875535e-18,-0.56207144,0.347216,0.9213294,,0.6798748,71.09110355377197,0.91580844,0.28524524,,0.96595293,7.182504e-08,7.5507436
-0.71374387,-0.7979798,0.00014460481,0.9213294,2.6757295,0.14999999,26.782341,-0.8294425,93,1860,1.0897323,1.517364e-12,-0.9516262,-1.0614915,0.9213294,,0.6771379,71.9405107498169,0.4253397,0.2879821,,0.96595293,7.028872e-08,4.449483
-0.7244376,-0.27272728,3.0360265,0.9213294,2.6668725,0.14999999,26.83841,-0.83091867,94,1880,0.96067744,7.4776162e-06,-1.0437585,-0.23314153,0.9213294,,0.67960507,72.78417110443115,0.90905505,0.28551495,,0.96595293,6.880116e-08,5.114821
-0.70323217,0.21212122,0.5394209,0.9213294,2.6496425,0.14999999,26.899635,-0.8293092,95,1900,1.064548,0.06073575,-0.62634957,0.2346884,0.9213294,,0.68196595,73.61969780921936,0.9038929,0.28315407,,0.96595293,6.736033e-08,6.8666706
-0.70804137,-1.0,1.1999923e-07,0.9213294,2.642962,0.14999999,27.40834,-0.82970244,96,1920,0.8809555,1.2830077e-14,-0.9116244,-1.1949254,0.9213294,,0.67961645,74.45988631248474,0.4564083,0.28550357,,0.96595293,6.5964315e-08,7.9420786
-0.7184042,0.8181818,2.6992218e-08,0.9213294,2.6404154,0.14999999,27.466232,-0.8425307,97,1940,0.66652435,1.4293386e-38,-1.9386103,0.87827283,0.9213294,,0.68196297,75.29779696464539,0.9072287,0.28315705,,0.96595293,6.461123e-08,9.583562
-0.7286607,-0.5555556,0.06623045,0.9213294,2.6295815,0.14999999,28.314812,-0.85027033,98,1960,0.99776334,1.3454493e-19,-1.2552906,-0.54003257,0.9213294,,0.6761934,76.13586783409119,0.11655114,0.2889266,,0.96595293,6.329935e-08,4.693139
-0.7381375,-0.13131313,5.5054884,0.9213294,2.6179967,0.14999999,28.360176,-0.84723526,99,1980,1.0012721,0.11101628,-0.5359976,-0.28765392,0.9213294,,0.6786536,76.96916317939758,0.91975486,0.28646642,,0.96595293,6.2027055e-08,5.5054884
-0.6940681,-0.35353535,1.417429,0.9213294,2.6249511,0.14999999,28.414124,-0.8451091,100,2000,0.97517014,4.4925175,-0.62068427,-0.39517197,0.9213294,,0.6809788,77.81218099594116,0.91116565,0.28414124,,0.96595293,6.079271e-08,4.550875
-0.6899436,-1.0,1.1784703e-07,0.9213294,2.6122618,0.14999999,28.46508,-0.84267265,101,2020,0.916839,0.0013774517,-0.5635641,-0.9453487,0.9213294,,0.6832875,78.69118118286133,0.91416365,0.28183252,,0.96595293,5.9594853e-08,8.271581
-0.6997959,-0.5151515,0.13824081,0.9213294,2.5905669,0.14999999,28.515778,-0.8415665,102,2040,1.0133574,0.08166026,-0.6292898,-0.6465637,0.9213294,,0.6855536,79.567941904068,0.91443,0.2795664,,0.96595293,5.8432047e-08,4.5740275
-0.7081977,-0.7171717,0.0014743959,0.9213294,2.5847049,0.14999999,28.55967,-0.838234,103,2060,1.0583876,3.9270601,-0.50049835,-0.6987932,0.9213294,,0.6878417,80.44037103652954,0.92122155,0.2772783,,0.96595293,5.7302962e-08,4.3700023
-0.7178453,0.61616164,4.513465e-05,0.9213294,2.5754895,0.14999999,28.604126,-0.83422923,104,2080,0.9915549,8.729507e-17,-0.46916392,0.76814586,0.9213294,,0.69008034,81.31656193733215,0.92066807,0.27503967,,0.96595293,5.6206275e-08,8.560966
-0.7274143,0.33333334,0.07049491,0.9213294,2.561162,0.14999999,29.366661,-0.8380997,105,2100,1.1895552,0.13340195,-1.2088066,0.14789423,0.9213294,,0.6854375,82.18920183181763,0.20258012,0.27968252,,0.96595293,5.5140777e-08,7.280593
-0.7362219,0.07070707,2.6986327,0.9213294,2.570528,0.14999999,29.85962,-0.837567,106,2120,0.96616644,5.9977646,-0.94560224,0.07539165,0.9213294,,0.6834255,83.07067203521729,0.4721636,0.28169453,,0.96595293,5.4105296e-08,6.6420836
-0.7204715,-0.83838385,4.077731e-05,0.9213294,2.5567336,0.14999999,30.343468,-0.8382497,107,2140,1.04839,5.5072107e-08,-0.86243445,-0.8261672,0.9213294,,0.68153626,83.9486882686615,0.48126984,0.28358376,,0.96595293,5.3098706e-08,4.556616
-0.7297735,-0.2929293,2.6123753,0.9213294,2.5493002,0.14999999,30.390678,-0.8347434,108,2160,0.9664413,0.007870584,-0.49592274,-0.22668983,0.9213294,,0.6837249,84.80794763565063,0.9179153,0.28139514,,0.96595293,5.2119947e-08,5.0171623
-0.71508944,-0.6363636,0.011386916,0.9213294,2.5370507,0.14999999,30.4589,-0.8332516,109,2180,1.0467517,0.11959718,-0.62780744,-0.7811129,0.9213294,,0.68568057,85.68559956550598,0.89689535,0.27943945,,0.96595293,5.116801e-08,4.393613
-0.72411746,-1.0,1.2194394e-07,0.9213294,2.533628,0.14999999,30.504967,-0.8296551,110,2200,0.90994465,1.4733477,-0.47405714,-0.8204669,0.9213294,,0.68780214,86.7051477432251,0.9190529,0.27731788,,0.96595293,5.024191e-08,8.230202
-0.7331673,-0.7979798,0.000147441,0.9213294,2.5333624,0.14999999,30.55172,-0.82747465,111,2220,1.100298,4.2609143,-0.48253933,-0.32804823,0.9213294,,0.6898793,87.64990711212158,0.9183581,0.27524072,,0.96595293,4.9340724e-08,4.2757683
-0.74213463,-0.23232323,3.9951534,0.9213294,2.5423975,0.14999999,30.603546,-0.82471055,112,2240,1.0216466,3.979669,-0.6066455,-0.083748326,0.9213294,,0.6918741,88.5095853805542,0.9132997,0.27324593,,0.96595293,4.846357e-08,5.1173077
-0.71597403,-0.030303031,4.734017,0.9213294,2.5276136,0.14999999,30.736893,-0.8239154,113,2260,1.005774,5.252612,-0.74401957,-0.025402755,0.9213294,,0.69311213,89.36624336242676,0.83177286,0.27200788,,0.96595293,4.760961e-08,6.0110416
-0.6837445,1.0,6.942088e-12,0.9213294,2.5248628,0.14999999,30.975311,-0.8234818,114,2280,1.0201257,4.0770637e-10,-0.7669211,0.83897483,0.9213294,,0.69340676,90.22197127342224,0.7267026,0.27171326,,0.96595293,4.6778016e-08,17.361809
-0.6924782,-0.3939394,0.88051736,0.9213294,2.4895458,0.14999999,31.791855,-0.82797223,115,2300,0.9631375,2.1015765e-14,-1.3078202,-0.43835014,0.9213294,,0.6886691,91.08222961425781,0.14857061,0.27645093,,0.96595293,4.596802e-08,4.7591524
-0.69350874,0.17171717,0.9178578,0.9213294,2.4836402,0.14999999,31.83889,-0.8259057,116,2320,1.0472934,0.0011707937,-0.5424611,0.2538612,0.9213294,,0.69064677,91.9374372959137,0.91808623,0.27447325,,0.96595293,4.517889e-08,6.9848814
-0.69421107,-0.6363636,0.011151642,0.9213294,2.4720705,0.14999999,32.35205,-0.8267469,117,2340,1.0332828,1.5533453e-07,-0.95525193,-0.5656146,0.9213294,,0.6886068,92.80328321456909,0.45196396,0.27651322,,0.96595293,4.4409898e-08,4.3790703
-0.70262647,0.7777778,1.3555278e-07,0.9213294,2.4683957,0.14999999,32.39795,-0.82373166,118,2360,0.8278432,1.669765e-17,-0.49507025,0.7182605,0.9213294,,0.6905611,93.66238141059875,0.9192212,0.2745589,,0.96595293,4.366038e-08,9.728043
-0.7110653,-0.13131313,5.3584423,0.9213294,2.4676208,0.14999999,33.125305,-0.82854086,119,2380,1.0135441,9.612237e-07,-1.2062168,-0.26838088,0.9213294,,0.6867561,95.3721649646759,0.23776218,0.27836394,,0.96595293,4.292967e-08,5.3584423
-0.675389,-0.43434343,0.5008794,0.9213294,2.472311,0.14999999,33.182465,-0.826522,120,2400,0.9944604,2.5957568,-0.587776,-0.3710256,0.9213294,,0.68859947,98.00152683258057,0.9079579,0.27652055,,0.96595293,4.2217163e-08,4.634651
-0.6795225,0.45454547,0.004461639,0.9213294,2.4635053,0.14999999,33.233124,-0.82429,121,2420,1.1311681,1.2090147e-06,-0.54206204,0.36985445,0.9213294,,0.6904661,100.32359147071838,0.9144725,0.2746539,,0.96595293,4.1522238e-08,7.760141
-0.6877161,-0.3131313,2.1052575,0.9213294,2.4510198,0.14999999,33.7806,-0.8248766,122,2440,1.0164356,0.00022890378,-1.005603,-0.27661806,0.9213294,,0.68822986,102.15135097503662,0.4176374,0.27689016,,0.96595293,4.0844334e-08,4.660757
-0.6787704,-0.83838385,3.9111816e-05,0.9213294,2.448195,0.14999999,33.83882,-0.82259214,123,2460,1.034353,0.004152483,-0.5506775,-0.778467,0.9213294,,0.6900076,104.18609690666199,0.90690166,0.2751124,,0.96595293,4.01829e-08,4.590269
-0.6868673,-0.57575756,0.04217296,0.9213294,2.4243603,0.14999999,33.885117,-0.8196592,124,2480,1.0116054,1.7290661,-0.482536,-0.4359882,0.9213294,,0.6918529,105.94888949394226,0.9188234,0.2732671,,0.96595293,3.95374e-08,4.392687
-0.69455945,-0.2929293,2.5219839,0.9213294,2.4322724,0.14999999,33.932037,-0.81714123,125,2500,1.0404598,2.8058052,-0.5083057,-0.32297513,0.9213294,,0.6936637,107.69439935684204,0.91819805,0.2714563,,0.96595293,3.8907334e-08,4.6366863
-0.6825526,0.27272728,0.20476693,0.9213294,2.413581,0.14999999,33.983536,-0.81449383,126,2520,1.1372312,0.0016724925,-0.5141876,0.49568248,0.9213294,,0.6954094,109.9784665107727,0.91362214,0.2697106,,0.96595293,3.8292207e-08,7.2490644
-0.68883395,-1.0,1.177164e-07,0.9213294,2.4117367,0.14999999,34.582695,-0.81569636,127,2540,0.8467055,2.0232266e-21,-1.0848095,-1.1189119,0.9213294,,0.69281536,112.61739110946655,0.3659632,0.27230465,,0.96595293,3.769156e-08,8.712782
-0.6966771,-0.41414142,0.6787478,0.9213294,2.4111485,0.14999999,34.6399,-0.8212583,128,2560,1.0274667,0.00016698301,-1.3620114,-0.37174553,0.9213294,,0.6944958,114.79748272895813,0.90791416,0.27062422,,0.96595293,3.7104925e-08,4.439204
-0.69917053,0.6363636,2.288216e-05,0.9213294,2.4045835,0.14999999,34.688393,-0.81856716,129,2580,0.9914112,6.7729056e-10,-0.4929885,0.45236677,0.9213294,,0.6962177,116.32553672790527,0.91661984,0.2689023,,0.96595293,3.653188e-08,8.982416
-0.70689243,-0.21212122,4.2675905,0.9213294,2.396741,0.14999999,35.26806,-0.82053846,130,2600,1.0363663,0.000415003,-1.0466908,-0.013977617,0.9213294,,0.6938272,117.68285894393921,0.38544762,0.2712928,,0.96595293,3.5972022e-08,4.8270264
-0.68225497,0.030303031,3.4079304,0.9213294,2.3979044,0.14999999,35.5987,-0.82027537,131,2620,0.972489,5.73769,-0.812448,0.1039226,0.9213294,,0.6933742,119.38501763343811,0.6344893,0.2717458,,0.96595293,3.5424925e-08,6.377239
-0.6641775,-1.0,1.14849435e-07,0.9213294,2.3919947,0.14999999,36.08487,-0.821119,132,2640,0.8734281,1.1254718e-11,-0.8925911,-1.0863435,0.9213294,,0.6917498,121.82018089294434,0.47894624,0.2733702,,0.96595293,3.4890213e-08,8.474419
-0.6717247,-0.7777778,0.00025495255,0.9213294,2.3754156,0.14999999,36.142677,-0.82461166,133,2660,1.0203177,1.0087377,-1.1463588,-0.7167659,0.9213294,,0.6933706,124.2547812461853,0.9073147,0.27174944,,0.96595293,3.4367517e-08,4.448384
-0.6792134,1.0,6.9106986e-12,0.9213294,2.3753235,0.14999999,36.18834,-0.8219912,134,2680,0.932357,1.553068e-28,-0.4848981,0.747385,0.9213294,,0.69505775,126.90321278572083,0.9194579,0.27006227,,0.96595293,3.3856487e-08,17.566689
-0.6866484,0.43434343,0.00738914,0.9213294,2.372275,0.14999999,36.93595,-0.8260376,135,2700,1.1966152,1.0634282,-1.2609841,0.34042066,0.9213294,,0.69152033,129.13051462173462,0.21750878,0.27359968,,0.96595293,3.335677e-08,7.8006315
-0.6939738,-0.4949495,0.19604164,0.9213294,2.3688903,0.14999999,37.47351,-0.82598203,136,2720,0.9997191,1.3230649e-06,-0.99389,-0.48129147,0.9213294,,0.6895795,131.2463731765747,0.42755675,0.27554053,,0.96595293,3.286803e-08,4.4772496
-0.6998594,-1.0,1.1902145e-07,0.9213294,2.3553886,0.14999999,37.5179,-0.8236484,137,2740,0.8828694,0.0110814115,-0.4984122,-1.10078,0.9213294,,0.6912667,133.0362594127655,0.9207353,0.2738533,,0.96595293,3.238996e-08,8.240598
-0.70713216,-0.3939394,0.8935154,0.9213294,2.348392,0.14999999,37.57553,-0.8273606,138,2760,1.0256096,0.00013393823,-1.2064372,0.005952388,0.9213294,,0.6928336,135.11282658576965,0.9074991,0.27228642,,0.96595293,3.1922237e-08,4.4379053
-0.7078985,0.01010101,3.9282892,0.9213294,2.3642268,0.14999999,38.023193,-0.8273919,139,2780,1.0221531,6.2148466,-0.84914196,0.025944699,0.9213294,,0.6915719,137.9438920021057,0.51745355,0.27354813,,0.96595293,3.1464577e-08,6.313515
-0.6871979,-0.67676765,0.004146187,0.9213294,2.3368294,0.14999999,38.50093,-0.8273639,140,2800,0.9987466,0.00010497764,-0.8334931,-0.38095722,0.9213294,,0.69011337,140.80075097084045,0.4873841,0.27500665,,0.96595293,3.101669e-08,4.422249
-0.69428575,0.21212122,0.53461653,0.9213294,2.336997,0.14999999,38.552338,-0.825096,141,2820,1.1122946,0.0017653,-0.4988743,0.1151007,0.9213294,,0.6916992,143.28677606582642,0.91370475,0.2734208,,0.96595293,3.05783e-08,7.102915
-0.6975685,-0.13131313,5.286606,0.9213294,2.330867,0.14999999,39.041206,-0.82488865,142,2840,1.0251899,1.685092,-0.8929673,-0.26284152,0.9213294,,0.690182,145.54171013832092,0.47625569,0.27493805,,0.96595293,3.014913e-08,5.286606
-0.6680327,-1.0,1.15293005e-07,0.9213294,2.3293378,0.14999999,39.097626,-0.822822,143,2860,0.8947248,2.6132919e-05,-0.5451179,-1.1764423,0.9213294,,0.69171005,147.49842882156372,0.90869683,0.27340996,,0.96595293,2.972894e-08,8.110725
-0.6750014,-0.33333334,1.7156975,0.9213294,2.3278735,0.14999999,39.155716,-0.8300422,144,2880,1.0428033,2.1009016e-06,-1.744956,-0.43205744,0.9213294,,0.6932053,149.35248446464539,0.90702856,0.27191472,,0.96595293,2.9317473e-08,4.4901395
-0.6700777,0.8181818,2.5718798e-08,0.9213294,2.3200874,0.14999999,39.20456,-0.8274575,145,2900,0.82012486,3.5648906e-15,-0.48968744,0.54084563,0.9213294,,0.6947437,151.28081917762756,0.91628027,0.27037632,,0.96595293,2.8914489e-08,10.528174
-0.6769506,-1.0,1.16325765e-07,0.9213294,2.3135161,0.14999999,39.82592,-0.8309905,146,2920,0.91638726,1.0225515e-22,-1.147367,-0.95223415,0.9213294,,0.6923397,153.12535881996155,0.3437518,0.2727803,,0.96595293,2.8519755e-08,7.8364124
-0.68377656,-0.47474748,0.2718206,0.9213294,2.3131604,0.14999999,39.876938,-0.8303192,147,2940,1.0152391,0.031678617,-0.63622874,-0.4816808,0.9213294,,0.6938484,155.0138590335846,0.9141184,0.27127165,,0.96595293,2.8133048e-08,4.415862
-0.6887088,0.5151515,0.0009082515,0.9213294,2.3054316,0.14999999,39.920853,-0.8279341,148,2960,1.1496075,1.1106965e-09,-0.48520324,0.52676445,0.9213294,,0.69538456,156.79307627677917,0.9211964,0.26973546,,0.96595293,2.775416e-08,8.384382
-0.6954367,-0.47474748,0.2750086,0.9213294,2.2930295,0.14999999,40.535095,-0.82890403,149,2980,1.0231178,1.6731511e-09,-1.1027355,-0.41382122,0.9213294,,0.69307244,158.62940382957458,0.35088462,0.27204758,,0.96595293,2.738287e-08,4.345406
-0.7002817,-0.2929293,2.5364566,0.9213294,2.2874758,0.14999999,40.584534,-0.82640123,150,3000,1.041419,3.073141,-0.46929333,-0.44858152,0.9213294,,0.6945565,160.55128741264343,0.91567487,0.27056354,,0.96595293,2.701898e-08,4.4964375
-0.6901579,-1.0,1.1787232e-07,0.9213294,2.2811325,0.14999999,40.632874,-0.823737,151,3020,0.91559386,0.004887411,-0.45766717,-0.91157436,0.9213294,,0.6960282,162.44559717178345,0.91677994,0.26909184,,0.96595293,2.6662299e-08,7.6919074
-0.69675857,-0.7777778,0.00026141558,0.9213294,2.283375,0.14999999,40.682144,-0.8227984,152,3040,0.9813084,3.2065074,-0.5848125,-0.7173919,0.9213294,,0.6974743,164.40664219856262,0.9158511,0.26764572,,0.96595293,2.6312636e-08,4.5335784
-0.70331424,-0.57575756,0.042872317,0.9213294,2.2820642,0.14999999,40.72757,-0.82091033,153,3060,1.0023687,2.830102,-0.50791544,-0.5693107,0.9213294,,0.69892675,166.03563690185547,0.9196984,0.26619327,,0.96595293,2.59698e-08,4.357835
-0.7095488,0.09090909,2.2148852,0.92234474,2.283986,0.14999999,40.77034,-0.81866044,154,3080,1.0376718,0.00026447233,-0.47049376,0.03401884,0.92234474,,0.7003775,167.8051197528839,0.92234474,0.2647425,,0.96694005,2.5633629e-08,6.8565
-0.70174134,-0.45454547,0.38068864,0.92234474,2.2686896,0.14999999,41.25055,-0.818725,155,3100,1.050144,0.03105068,-0.8540195,-0.37658936,0.92234474,,0.6989874,169.70315527915955,0.484902,0.2661326,,0.96694005,2.5303939e-08,4.221441
-0.70571923,0.35353535,0.045932434,0.92234474,2.266251,0.14999999,41.299927,-0.81612533,156,3120,1.1795077,3.006917e-05,-0.45607904,0.24087232,0.92234474,,0.70037687,171.6831042766571,0.91574943,0.26474315,,0.96694005,2.4980569e-08,7.6714296
-0.71181464,-0.07070707,5.2412186,0.92234474,2.2546706,0.14999999,41.810043,-0.81613666,157,3140,1.0050877,0.81912327,-0.97966945,0.100319326,0.92234474,,0.69881403,173.26702547073364,0.45501295,0.26630598,,0.96694005,2.4663356e-08,5.71212
-0.68532544,0.65656567,1.1447328e-05,0.92234474,2.2538867,0.14999999,42.296364,-0.8166817,158,3160,0.96460366,0.006740505,-0.89797705,0.51068914,0.92234474,,0.69742155,175.08428597450256,0.4787954,0.26769847,,0.96694005,2.435215e-08,9.405358
-0.69163454,-0.7979798,0.00014144268,0.92234474,2.2541919,0.14999999,42.902687,-0.81874937,159,3180,0.9782342,2.35235e-16,-1.0939667,-0.71002346,0.92234474,,0.6952918,177.37500667572021,0.35879758,0.2698282,,0.96694005,2.4046798e-08,4.5636625
-0.6979032,-0.61616164,0.017801128,0.92234474,2.2537823,0.14999999,42.947807,-0.8169583,160,3200,1.0013282,3.6170316,-0.50325096,-0.7524903,0.92234474,,0.6966962,179.87279105186462,0.91999733,0.2684238,,0.96694005,2.374715e-08,4.3403673
-0.7040225,1.0,7.084303e-12,0.92234474,2.2400734,0.14999999,42.99302,-0.81499845,161,3220,0.82326245,1.0004774e-29,-0.49671745,1.0168151,0.92234474,,0.6980826,181.59892416000366,0.91990614,0.2670374,,0.96694005,2.3453074e-08,18.401886
-0.7102145,0.17171717,0.9333201,0.92234474,2.239635,0.14999999,43.95082,-0.8212836,162,3240,1.106656,1.7319444e-06,-1.6264552,0.24575391,0.92234474,,0.6938186,183.48294377326965,0.0073149614,0.2713014,,0.96694005,2.3164423e-08,7.0546465
-0.7106237,-0.35353535,1.4410907,0.92234474,2.2382827,0.14999999,44.46205,-0.8216446,163,3260,1.0385422,0.0024077278,-0.9738071,-0.3740648,0.92234474,,0.6923467,185.7086911201477,0.45388582,0.27277333,,0.96694005,2.2881071e-08,4.383808
-0.7079377,-0.7979798,0.00014376754,0.92234474,2.2368922,0.14999999,44.511017,-0.8193081,164,3280,0.99215794,0.07843689,-0.46977788,-0.91659296,0.92234474,,0.69371134,188.0024163722992,0.9161522,0.27140868,,0.96694005,2.2602883e-08,4.5150156
-0.7140159,-1.0,1.2071834e-07,0.92234474,2.2347913,0.14999999,44.561035,-0.81807464,165,3300,0.9053413,4.1554894,-0.60084295,-0.9982388,0.92234474,,0.6950531,190.62795090675354,0.915104,0.27006692,,0.96694005,2.2329736e-08,7.9243746
-0.7200582,-0.3939394,0.90514,0.92234474,2.2198126,0.14999999,44.613937,-0.81827205,166,3320,1.047368,0.0016760108,-0.7455434,-0.4525601,0.92234474,,0.6963614,192.80975937843323,0.91222686,0.2687586,,0.96694005,2.2061514e-08,4.2765055
-0.72062635,-0.61616164,0.018210258,0.92234474,2.2124174,0.14999999,44.66088,-0.8158043,167,3340,0.9907107,2.2928724,-0.44641212,-0.550384,0.92234474,,0.69768965,195.0468897819519,0.91817486,0.26743037,,0.96694005,2.1798098e-08,4.2902412
-0.7264875,0.3939394,0.019691205,0.92234474,2.212388,0.14999999,44.704376,-0.8136864,168,3360,1.2047392,1.0278541e-08,-0.44520593,0.27523446,0.92234474,,0.6990226,196.87211513519287,0.9216255,0.26609743,,0.96694005,2.1539364e-08,7.811871
-0.73230505,-1.0,1.2294655e-07,0.92234474,2.2097669,0.14999999,45.2229,-0.8136337,169,3380,0.9082945,1.4491033e-15,-0.992279,-1.0278094,0.92234474,,0.6975289,199.20044088363647,0.44659838,0.26759112,,0.96694005,2.1285215e-08,7.744054
-0.7382048,-0.45454547,0.39482605,0.92234474,2.20555,0.14999999,45.277573,-0.8143185,170,3400,1.0511965,0.0041004,-0.82807,-0.35468626,0.92234474,,0.6987814,201.27024388313293,0.9104374,0.26633865,,0.96694005,2.1035541e-08,4.1730313
-0.74175006,-0.23232323,3.9936173,0.92234474,2.200438,0.14999999,45.328827,-0.8120406,171,3420,0.98858786,3.048966,-0.46934795,-0.1742238,0.92234474,,0.70003915,203.15667343139648,0.91386324,0.26508087,,0.96694005,2.079023e-08,4.8773055
-0.72449505,0.05050505,3.1072903,0.92234474,2.1998863,0.14999999,45.423187,-0.811145,172,3440,1.0510631,1.6421541,-0.64011765,0.28263485,0.92234474,,0.7010317,205.51902985572815,0.870768,0.26408833,,0.96694005,2.0549185e-08,6.5782986
-0.71238774,-0.83838385,4.0449024e-05,0.92234474,2.19468,0.14999999,45.943665,-0.8120334,173,3460,0.9788489,5.407803e-12,-1.0049285,-1.0598736,0.92234474,,0.6995497,207.57932138442993,0.44463956,0.26557034,,0.96694005,2.031231e-08,4.5444555
-0.7181512,-1.0,1.2121856e-07,0.92234474,2.2026768,0.14999999,45.9999,-0.81307876,174,3480,0.9379678,6.4533553,-0.9660819,-1.2509103,0.92234474,,0.70075274,209.82465839385986,0.90887946,0.26436728,,0.96694005,2.0079504e-08,7.5780015
-0.7238819,-1.0,1.2191522e-07,0.92234474,2.1924815,0.14999999,46.057648,-0.8227822,175,3500,0.9547609,7.52295,-2.4387987,-1.1157738,0.92234474,,0.70193344,211.90895915031433,0.90736884,0.26318657,,0.96694005,1.985068e-08,7.52295
-0.7295799,0.27272728,0.2146266,0.92234474,2.1901383,0.14999999,46.115112,-0.8252676,176,3520,1.2003701,2.1950476e-18,-1.2044955,0.14648077,0.92234474,,0.70310235,214.19835591316223,0.9076734,0.26201767,,0.96694005,1.9625745e-08,7.375185
-0.7340269,-0.35353535,1.4752146,0.92234474,2.179912,0.14999999,46.607864,-0.8248256,177,3540,1.0442208,0.026109854,-0.9322902,-0.4472955,0.92234474,,0.7017988,216.76813101768494,0.472361,0.26332122,,0.96694005,1.9404615e-08,4.332331
-0.73136073,-1.0,1.228304e-07,0.92234474,2.179242,0.14999999,46.651863,-0.8224753,178,3560,0.9657223,0.004671396,-0.44401693,-0.9945028,0.92234474,,0.70303094,219.7453465461731,0.9211239,0.26208907,,0.96694005,1.9187196e-08,7.3365307
-0.736963,0.8181818,2.7497832e-08,0.92234474,2.174572,0.14999999,46.70462,-0.82185507,179,3580,0.76384115,1.0068013e-31,-0.66680795,0.75129926,0.92234474,,0.7042004,222.26581811904907,0.91236734,0.26091963,,0.96694005,1.8973413e-08,11.230416
-0.74253404,-0.4949495,0.20579642,0.92234474,2.1710005,0.14999999,47.455,-0.8261137,180,3600,1.0298933,1.0408202e-14,-1.339771,-0.45074406,0.92234474,,0.7014811,224.91837644577026,0.21472542,0.2636389,,0.96694005,1.8763183e-08,4.198945
-0.74693155,0.5959596,8.834197e-05,0.92234474,2.1682305,0.14999999,47.49951,-0.8238415,181,3620,1.0265373,1.1011805e-10,-0.4387664,0.22237083,0.92234474,,0.7026918,228.1274516582489,0.9206166,0.26242822,,0.96694005,1.8556428e-08,9.18781
-0.75244075,0.17171717,0.97357464,0.92234474,2.166534,0.14999999,48.005554,-0.8246868,182,3640,1.168146,6.7552595,-0.9891575,0.124436766,0.92234474,,0.7013532,230.84977269172668,0.4590795,0.26376683,,0.96694005,1.8353068e-08,7.0205126
-0.7525852,-0.11111111,5.6446543,0.92234474,2.1632147,0.14999999,48.49547,-0.82435685,183,3660,0.9582925,1.9437301,-0.9193787,-0.10270551,0.92234474,,0.7001174,233.190735578537,0.4751946,0.2650026,,0.96694005,1.8153036e-08,5.710905
-0.72765577,-1.0,1.2237615e-07,0.92234474,2.1603518,0.14999999,48.612915,-0.82413614,184,3680,0.967659,9.412822e-08,-0.73515534,-0.6747551,0.92234474,,0.70091933,235.5838463306427,0.8476811,0.2642007,,0.96694005,1.795626e-08,7.283621
-0.73307586,-0.5959596,0.028797273,0.92234474,2.1688569,0.14999999,48.658173,-0.8227107,185,3700,0.9934304,3.8892953,-0.5180182,-0.74011326,0.92234474,,0.7021029,237.98426795005798,0.91987073,0.26301712,,0.96694005,1.7762662e-08,4.3500905
-0.73831105,-0.6969697,0.0025984137,0.92234474,2.154423,0.14999999,48.70331,-0.8211007,186,3720,0.97142065,4.255918,-0.5114927,-0.7101609,0.92234474,,0.7032743,239.41919350624084,0.9199826,0.2618457,,0.96694005,1.757218e-08,4.4158273
-0.743659,-0.35353535,1.4894927,0.92234474,2.1459231,0.14999999,48.748962,-0.8195148,187,3740,1.036582,0.25732157,-0.4906518,-0.28028205,0.92234474,,0.7044304,241.7283968925476,0.9194583,0.26068962,,0.96694005,1.7384744e-08,4.3470592
-0.7410587,-0.15151516,5.36562,0.92234474,2.1449273,0.14999999,48.809723,-0.8178266,188,3760,0.9670322,3.133693,-0.5324955,-0.15398164,0.92234474,,0.70549387,243.48178386688232,0.90436286,0.25962615,,0.96694005,1.720029e-08,5.3903723
-0.718223,-0.7373737,0.0008552127,0.92234474,2.1373816,0.14999999,48.893463,-0.81721956,189,3780,0.972623,0.0026816824,-0.66376036,-0.58039856,0.92234474,,0.7064245,245.38295555114746,0.88137305,0.25869554,,0.96694005,1.7018756e-08,4.4018817
-0.7234955,-0.4949495,0.20191541,0.92234474,2.1365826,0.14999999,48.93753,-0.81550455,190,3800,1.0357476,3.576809,-0.4585462,-0.84654605,0.92234474,,0.70755404,247.8322253227234,0.92105967,0.25756598,,0.96694005,1.6840083e-08,4.1254845
-0.7276827,0.030303031,3.5663152,0.92234474,2.133049,0.14999999,48.98465,-0.81374574,191,3820,1.0538644,1.6824187e-07,-0.5098296,-0.1055689,0.92234474,,0.7086559,250.3677806854248,0.91798925,0.25646412,,0.96694005,1.6664211e-08,6.437372
