LQGsigma_higher,TimeElapsed,LQGmu1_actor,ReturnLastEpisode,IWMean,DenMISEMeanLog,Bound,ReturnStepMax,ReturnMax,LQGmu1_higher,ReturnMin,DenMISELogFirst,ReturnMean,ReturnAbsMax,Delta,IWMax,IWFirstEpisode,Regret/t,TimestepsSoFar,Regret,IWMin,Iteration,DenMISELogLast,IWLastEpisode
0.14999999,102.38558316230774,-1.0181707,0.93674123,1.093818,-0.87806207,2.708495,0.9880711,0.94453454,-1.0,,-0.75604284,0.7108641,0.94453454,6.2027055e-08,6.910253,6.117349e-07,0.2542559,1980,25.171333,,99,-0.66660094,2.498024e-05
0.14999999,103.88776707649231,0.5656377,0.9405893,0.96667826,-0.87535644,2.6914897,0.9880711,0.94453454,0.5555556,,-0.76609313,0.7131613,0.94453454,6.079271e-08,8.244955,8.871573e-05,0.25195873,2000,25.19587,,100,-0.68050134,6.5853083e-24
0.14999999,105.06212782859802,-0.44787875,0.35844052,1.0132107,-0.87792593,2.6737847,0.9880711,0.94453454,-0.4949495,,-0.7760426,0.70964926,0.94453454,5.9594853e-08,4.7095103,0.4130555,0.25547075,2020,25.802544,,101,-1.0807831,1.09226725e-10
0.14999999,106.59293007850647,-0.5411266,0.9430389,0.902553,-0.87468106,2.668597,0.9880711,0.94453454,-0.23232323,,-0.78181356,0.7119374,0.94453454,5.8432047e-08,5.3500996,5.0067196,0.2531826,2040,25.82463,,102,-0.5487042,1.6394293
0.14999999,108.50303101539612,-0.86678493,0.9435526,1.0329745,-0.872441,2.6708062,0.9880711,0.94453454,-0.6363636,,-0.7436509,0.7141861,0.94453454,5.7302962e-08,4.5935745,0.029404543,0.25093395,2060,25.846199,,103,-0.53487,3.7117147
0.14999999,110.4208607673645,-0.7592282,0.942986,1.1167057,-0.8689822,2.6847305,0.9880711,0.94453454,-1.0,,-0.7530274,0.7163861,0.94453454,5.6206275e-08,6.7854743,6.09893e-07,0.24873394,2080,25.868332,,104,-0.5339467,3.0580175
0.14999999,112.27015209197998,-0.85395306,0.9440453,1.0329492,-0.8648121,2.659847,0.9880711,0.94453454,-0.8181818,,-0.76259685,0.71855426,0.94453454,5.5140777e-08,4.4267254,0.00028318295,0.24656576,2100,25.889404,,105,-0.5277375,4.173208
0.14999999,114.45398998260498,0.0969679,0.9427801,0.98083985,-0.86100423,2.638565,0.9880711,0.94453454,0.1919192,,-0.77207285,0.72066957,0.94453454,5.4105296e-08,7.260506,0.42592084,0.24445045,2120,25.911743,,106,-0.4842375,1.1978397e-10
0.14999999,116.32290148735046,-0.07356528,0.5615401,0.833075,-0.8619524,2.629915,0.9880711,0.94453454,-0.030303031,,-0.7774525,0.7191824,0.94453454,5.3098706e-08,6.4078774,4.200575,0.24593765,2140,26.31533,,107,-0.9240726,4.6753354
0.14999999,118.32787466049194,0.76313543,0.92261714,1.1214346,-0.8630466,2.6243963,0.9880711,0.94453454,1.0,,-0.7482482,0.72106606,0.94453454,5.2119947e-08,16.871038,9.503883e-13,0.24405396,2160,26.357826,,108,-0.80195695,4.4661164e-11
0.14999999,120.15825963020325,-0.98370826,0.23645444,1.0435597,-0.865674,2.6232078,0.9880711,0.94453454,-0.8181818,,-0.7574649,0.7166201,0.94453454,5.116801e-08,4.409463,0.00028173346,0.24849993,2180,27.086494,,109,-1.2199179,6.6329334e-24
0.14999999,121.85109519958496,-0.53534424,0.94110566,0.9850751,-0.8629181,2.6127865,0.9880711,0.94453454,-0.41414142,,-0.76659477,0.71866083,0.94453454,5.024191e-08,4.8527703,1.2199117,0.24645919,2200,27.110512,,110,-0.5961639,0.0035717986
0.14999999,123.61587142944336,-0.78862524,0.94327277,1.0987062,-0.8601506,2.6081371,0.9880711,0.94453454,-1.0,,-0.76461554,0.72068435,0.94453454,4.9340724e-08,6.7678566,6.1700223e-07,0.24443567,2220,27.132355,,111,-0.5303023,0.03727602
0.14999999,125.56746935844421,-0.498133,0.94361734,1.0470661,-0.8561419,2.6133418,0.9880711,0.94453454,-0.6363636,,-0.7735842,0.72267485,0.94453454,4.846357e-08,4.514049,0.03029802,0.24244517,2240,27.153862,,112,-0.4922582,2.5993164
0.14999999,127.99634051322937,0.45246238,0.94359404,1.0680058,-0.852914,2.6013646,0.9880711,0.94453454,0.65656567,,-0.78220266,0.7246299,0.94453454,4.760961e-08,9.013464,3.0211236e-06,0.24049014,2260,27.175385,,113,-0.52792966,6.1115577e-13
0.14999999,130.19038605690002,0.31137383,0.41561592,1.0073059,-0.85482156,2.5892706,0.9880711,0.94453454,0.41414142,,-0.7910133,0.7219193,0.94453454,4.6778016e-08,7.9992867,0.0049286424,0.24320072,2280,27.724884,,114,-1.1129246,7.8339972
0.14999999,132.0977644920349,-0.6631155,0.4647864,1.0451355,-0.85627466,2.5852711,0.9880711,0.94453454,-0.4949495,,-0.7997037,0.7196833,0.94453454,4.596802e-08,4.5994086,0.42294544,0.24543673,2300,28.22522,,115,-1.0096527,3.87833e-06
0.14999999,133.92981243133545,0.12573794,0.94384426,0.84600604,-0.8529191,2.572712,0.9880711,0.94453454,-0.030303031,,-0.8046908,0.72161573,0.94453454,4.517889e-08,6.5334306,4.3165636,0.24350429,2320,28.24649,,116,-0.5014121,0.00059954805
0.14999999,135.3585708141327,-1.0090357,0.5339653,1.0536343,-0.8550693,2.5727897,0.9880711,0.94453454,-0.8181818,,-0.7767384,0.72001183,0.94453454,4.4409898e-08,4.3682876,0.00028721592,0.24510819,2340,28.677658,,117,-0.9392008,1.7132706e-08
0.14999999,137.42903184890747,0.21845338,0.9406521,1.0428716,-0.8530376,2.555598,0.9880711,0.94453454,0.21212122,,-0.7852466,0.7218817,0.94453454,4.366038e-08,7.181202,0.31451073,0.24323833,2360,28.702126,,118,-0.6596913,2.0870362e-14
0.14999999,139.25287771224976,-1.1299578,0.50056785,1.085516,-0.8535906,2.5520473,0.9880711,0.94453454,-1.0,,-0.7910237,0.7200219,0.94453454,4.292967e-08,6.8239927,6.3351257e-07,0.24509811,2380,29.166672,,119,-0.94339544,3.2091883e-14
0.14999999,141.05172896385193,-0.7587852,0.93845415,1.0387832,-0.85577774,2.536273,0.9880711,0.94453454,-0.61616164,,-0.7993919,0.72184217,0.94453454,4.2217163e-08,4.4508657,0.047663614,0.24327785,2400,29.193336,,120,-1.185363,0.024653831
0.14999999,142.8453950881958,-0.89697003,0.9434161,1.1000814,-0.85240465,2.529696,0.9880711,0.94453454,-1.0,,-0.8072936,0.72367334,0.94453454,4.1522238e-08,6.562305,6.439045e-07,0.24144667,2420,29.21505,,121,-0.476524,1.1755248
0.14999999,144.64101934432983,-0.20317708,0.9425413,0.8478161,-0.84850425,2.5228572,0.9880711,0.94453454,-0.25252524,,-0.8155241,0.7254674,0.94453454,4.0844334e-08,5.5302343,4.767626,0.23965263,2440,29.237625,,122,-0.4608347,0.00041382093
0.14999999,146.4344184398651,-1.046728,0.93276507,1.0574242,-0.84895074,2.51571,0.9880711,0.94453454,-0.8181818,,-0.78535277,0.7271527,0.94453454,4.01829e-08,4.2064896,0.00028970084,0.23796731,2460,29.269981,,123,-0.7421481,0.0012497633
0.14999999,149.11881566047668,0.7733749,0.9401716,1.0346665,-0.8475883,2.513,0.9880711,0.94453454,0.8181818,,-0.7934476,0.7288706,0.94453454,3.95374e-08,9.852386,5.1962785e-09,0.23624945,2480,29.29493,,124,-0.72891253,1.5007575e-33
0.14999999,151.9715280532837,-0.9904077,0.22526228,1.1093818,-0.8505227,2.4987702,0.9880711,0.94453454,-1.0,,-0.8014798,0.7248417,0.94453454,3.8907334e-08,6.41824,6.401714e-07,0.2402783,2500,30.034782,,125,-1.223766,4.029885e-30
0.14999999,154.64098501205444,0.15241562,0.9406985,0.94504464,-0.8473127,2.496763,0.9880711,0.94453454,0.07070707,,-0.80944794,0.7265549,0.94453454,3.8292207e-08,6.7858753,2.0166037,0.23856515,2520,30.059212,,126,-0.54040945,6.206446e-11
0.14999999,156.45342540740967,0.50916547,0.5200426,0.99701506,-0.8485362,2.487405,0.9880711,0.94453454,0.43434343,,-0.8014751,0.72492886,0.94453454,3.769156e-08,8.178944,0.0029730562,0.24019116,2540,30.50428,,127,-0.93392795,1.1569805
0.14999999,158.57564783096313,-0.2111274,0.3895497,0.9144686,-0.85072404,2.4833748,0.9880711,0.94453454,-0.35353535,,-0.8092949,0.72230864,0.94453454,3.7104925e-08,5.1721396,2.387679,0.24281138,2560,31.079857,,128,-1.1083896,5.2894666e-07
0.14999999,161.30499362945557,-0.06003271,0.935759,0.8381536,-0.85065395,2.4921482,0.9880711,0.94453454,-0.15151516,,-0.7985951,0.7239633,0.94453454,3.653188e-08,5.9179964,5.9106035,0.2411567,2580,31.109215,,129,-0.74729586,5.1888285
0.14999999,163.73195123672485,-1.0933603,0.90638345,1.107758,-0.8517698,2.46848,0.9880711,0.94453454,-1.0,,-0.76151717,0.7253666,0.94453454,3.5972022e-08,6.348976,6.1509337e-07,0.23975343,2600,31.167946,,130,-0.82517815,1.8037165e-08
0.14999999,165.87871718406677,-0.24211386,0.938285,0.9935426,-0.85150033,2.4580264,0.9880711,0.94453454,-0.65656567,,-0.76918006,0.72699183,0.94453454,3.5424925e-08,4.521782,0.019322284,0.23812819,2620,31.194794,,131,-0.9097923,0.095198154
0.14999999,168.19682836532593,-0.12705898,0.9363911,0.8847739,-0.8505163,2.481884,0.9880711,0.94453454,-0.15151516,,-0.77663714,0.7285782,0.94453454,3.4890213e-08,5.7891817,5.7822337,0.23654181,2640,31.223518,,132,-0.7069352,4.4938684
0.14999999,170.32125902175903,1.1527011,0.93695354,0.99732524,-0.85075986,2.4551315,0.9880711,0.94453454,1.0,,-0.74131185,0.730145,0.94453454,3.4367517e-08,17.779732,9.438183e-13,0.23497504,2660,31.251678,,133,-0.7584766,3.1256144e-12
0.14999999,172.15569949150085,0.093889475,0.03453701,1.0554495,-0.86153,2.4555728,0.9880711,0.94453454,0.23232323,,-0.74880254,0.72495383,0.94453454,3.3856487e-08,7.313769,0.21702805,0.24016619,2680,32.182266,,134,-2.2538238,1.6917328e-07
0.14999999,174.00025629997253,-0.12306854,0.5402565,0.9294258,-0.8615568,2.4565213,0.9880711,0.94453454,-0.030303031,,-0.75461924,0.72358567,0.94453454,3.335677e-08,6.161429,4.1057487,0.24153435,2700,32.607132,,135,-0.90369564,4.660517
0.14999999,176.01631951332092,-0.30007863,0.9236941,0.9319158,-0.86130434,2.46055,0.9880711,0.94453454,-0.23232323,,-0.7320397,0.7250571,0.94453454,3.286803e-08,5.315822,4.7636166,0.24006289,2720,32.648544,,136,-0.7465224,4.3035765
0.14999999,178.23833394050598,0.41812217,0.94036967,1.0064825,-0.8602346,2.443568,0.9880711,0.94453454,0.61616164,,-0.7049386,0.7266288,0.94453454,3.238996e-08,9.116261,1.1486215e-05,0.23849124,2740,32.673294,,137,-0.63727814,3.9775514e-08
0.14999999,180.4736785888672,-0.95954186,0.42926252,1.1069484,-0.86191446,2.4422357,0.9880711,0.94453454,-1.0,,-0.71221125,0.72447395,0.94453454,3.1922237e-08,6.425681,5.855012e-07,0.24064606,2760,33.209167,,138,-1.0796897,3.0542357e-19
0.14999999,182.7510120868683,-0.33949482,0.9418695,0.9443759,-0.8587628,2.4380996,0.9880711,0.94453454,-0.37373737,,-0.7194315,0.72603786,0.94453454,3.1464577e-08,5.000843,1.8021545,0.23908216,2780,33.23242,,139,-0.5166664,0.002174225
0.14999999,184.83764386177063,-0.38053483,0.9433421,0.9505682,-0.85745883,2.418602,0.9880711,0.94453454,-0.25252524,,-0.7137182,0.7275901,0.94453454,3.101669e-08,5.104066,4.3061423,0.23752993,2800,33.254196,,140,-0.6126483,4.1485023
0.14999999,187.6249418258667,-0.43913886,0.94074893,0.97312313,-0.85593486,2.4183016,0.9880711,0.94453454,-0.47474748,,-0.690541,0.72910184,0.94453454,3.05783e-08,4.7342076,0.51203257,0.23601818,2820,33.278564,,141,-0.5841426,3.916033
0.14999999,190.4139964580536,-0.8891561,0.94319123,1.0260384,-0.8540523,2.4131017,0.9880711,0.94453454,-0.83838385,,-0.6939834,0.73060954,0.94453454,3.014913e-08,4.4061685,0.00014385585,0.23451048,2840,33.30049,,142,-0.554012,0.133995
0.14999999,193.4901647567749,-1.2511663,0.942434,1.1037196,-0.85127044,2.4052014,0.9880711,0.94453454,-1.0,,-0.7009999,0.7320908,0.94453454,2.972894e-08,6.3460097,5.789735e-07,0.23302925,2860,33.32318,,143,-0.47470987,3.2539213
0.14999999,195.53531742095947,-0.36230057,0.9347521,0.9785798,-0.86014205,2.393153,0.9880711,0.94453454,-0.41414142,,-0.7079686,0.73349816,0.94453454,2.9317473e-08,4.7023015,1.150449,0.23162186,2880,33.353546,,144,-2.219306,4.237063e-06
0.14999999,197.2457857131958,0.4325027,0.94167274,1.0378474,-0.85826206,2.3912773,0.9880711,0.94453454,0.33333334,,-0.70693153,0.7349339,0.94453454,2.8914489e-08,7.7247305,0.029765047,0.2301861,2900,33.376984,,145,-0.5583786,9.93443e-05
0.14999999,199.44963455200195,-0.6705024,0.42331484,1.1121285,-0.8597572,2.388217,0.9880711,0.94453454,-1.0,,-0.71359915,0.7327995,0.94453454,2.8519755e-08,6.203832,5.863142e-07,0.23232055,2920,33.918793,,146,-1.0986228,1.251683e-19
0.14999999,201.7141876220703,-0.6059798,0.9436338,0.9706092,-0.85701656,2.3867497,0.9880711,0.94453454,-0.6363636,,-0.7204251,0.73423374,0.94453454,2.8133048e-08,4.657252,0.02872947,0.23088628,2940,33.940292,,147,-0.5559459,4.518718
0.14999999,203.91826915740967,0.43805125,0.9438421,0.94093955,-0.85510296,2.3810844,0.9880711,0.94453454,0.05050505,,-0.7270094,0.73565006,0.94453454,2.775416e-08,6.6022778,2.244346,0.22946995,2960,33.961563,,148,-0.53711,0.0003153355
0.14999999,205.83593320846558,0.6577324,0.4202708,1.055175,-0.85735667,2.3852823,0.9880711,0.94453454,0.5151515,,-0.7186928,0.7335334,0.94453454,2.738287e-08,8.589502,0.0002898705,0.23158664,2980,34.506416,,149,-1.1208345,7.1486044
0.14999999,207.805410861969,-0.43201894,0.30439436,0.98279583,-0.85960805,2.3734124,0.9880711,0.94453454,-0.35353535,,-0.7253798,0.7306724,0.94453454,2.701898e-08,4.8020773,2.1954932,0.2344476,3000,35.167145,,150,-1.2327443,1.2316517e-09
0.14999999,210.67911672592163,-0.38931882,0.94412947,1.0045601,-0.8576856,2.372325,0.9880711,0.94453454,-0.53535354,,-0.71749383,0.73208606,0.94453454,2.6662299e-08,4.582586,0.20235024,0.23303396,3020,35.188126,,151,-0.544172,3.6148984
0.14999999,213.5937933921814,0.92957973,0.94351286,1.0155954,-0.8556156,2.3708298,0.9880711,0.94453454,0.7979798,,-0.7227553,0.73347706,0.94453454,2.6312636e-08,10.177573,1.1448097e-08,0.23164296,3040,35.209732,,152,-0.54003537,1.1338782e-13
0.14999999,216.2722454071045,-0.18294318,0.09958156,0.9943209,-0.8593858,2.3545134,0.9880711,0.94453454,-0.33333334,,-0.7293127,0.72933394,0.94453454,2.59698e-08,4.7418785,2.6213164,0.23578608,3060,36.07527,,153,-1.4271578,4.4852466e-15
0.14999999,218.48580145835876,0.027020618,0.9326799,0.9074091,-0.85832936,2.3538558,0.9880711,0.94453454,-0.15151516,,-0.7188397,0.73065436,0.94453454,2.5633629e-08,5.5248084,5.45751,0.23446566,3080,36.10771,,154,-0.6830661,5.151553
0.14999999,220.83293962478638,-0.9538794,0.82606864,0.96369666,-0.85907906,2.3447483,0.9880711,0.94453454,-0.7777778,,-0.6904874,0.73126996,0.94453454,2.5303939e-08,4.5475597,0.0008429437,0.23385006,3100,36.246758,,155,-0.87432015,3.5775051e-06
0.14999999,222.70504641532898,-0.87752116,0.9411812,1.0913047,-0.85721326,2.3460631,0.9880711,0.94453454,-1.0,,-0.6969128,0.73261553,0.94453454,2.4980569e-08,6.354693,5.7661185e-07,0.23250449,3120,36.27069,,156,-0.5257463,4.2915955
0.14999999,224.95116806030273,0.2776531,0.9429595,0.9865536,-0.8542628,2.3338175,0.9880711,0.94453454,0.13131313,,-0.7033026,0.73395526,0.94453454,2.4663356e-08,7.039055,0.9213853,0.23116475,3140,36.29287,,157,-0.4730526,6.426907e-10
0.14999999,228.0093355178833,1.0418545,0.48142228,1.0530144,-0.8555192,2.3283641,0.9880711,0.94453454,1.0,,-0.70380026,0.73235697,0.94453454,2.435215e-08,18.514444,9.0906975e-13,0.23276305,3160,36.776566,,158,-1.0268793,6.839826e-05
0.14999999,231.01852798461914,-1.0507946,0.036419313,0.99485886,-0.8606031,2.3209267,0.9880711,0.94453454,-0.8181818,,-0.7101095,0.72798,0.94453454,2.4046798e-08,4.379214,0.00026870277,0.23714,3180,37.70526,,159,-1.6803381,5.8171656e-33
0.14999999,234.07745623588562,-0.7160353,0.94036084,1.0970268,-0.85991603,2.324679,0.9880711,0.94453454,-1.0,,-0.7163774,0.72930735,0.94453454,2.374715e-08,6.253448,5.8794524e-07,0.23581266,3200,37.730026,,160,-0.73930067,5.2600822
0.14999999,237.06169366836548,0.27515677,0.9436021,1.07224,-0.8573399,2.3195179,0.9880711,0.94453454,0.35353535,,-0.7226079,0.7306384,0.94453454,2.3453074e-08,7.602424,0.019406948,0.23448163,3220,37.75154,,161,-0.53044766,4.1175195e-11
0.14999999,239.99956369400024,-0.39743873,0.47877774,0.98396677,-0.8579325,2.319116,0.9880711,0.94453454,-0.5151515,,-0.72867936,0.72908366,0.94453454,2.3164423e-08,4.6429415,0.2865095,0.23603636,3240,38.237885,,162,-1.0101571,6.8492022e-06
0.14999999,243.12206602096558,-0.32739314,0.94114166,0.9522872,-0.8561812,2.311964,0.9880711,0.94453454,-0.25252524,,-0.7330662,0.7303847,0.94453454,2.2881071e-08,5.054507,4.390269,0.23473531,3260,38.261856,,163,-0.54959923,2.8895931
0.14999999,245.5276482105255,-0.14823493,0.9416064,1.0065123,-0.85472304,2.3046288,0.9880711,0.94453454,-0.41414142,,-0.71260464,0.7316726,0.94453454,2.2602883e-08,4.5376477,1.155795,0.23344743,3280,38.28537,,164,-0.5618833,3.9465296
0.14999999,247.62022995948792,0.1512424,0.9180861,0.89623773,-0.8538745,2.314909,0.9880711,0.94453454,-0.07070707,,-0.71166086,0.7328024,0.94453454,2.2329736e-08,5.9901104,4.7057223,0.23231763,3300,38.332397,,165,-0.7141859,4.7531095
0.14999999,249.98234367370605,0.98667324,0.51980305,0.99819416,-0.8551941,2.2938845,0.9880711,0.94453454,0.6363636,,-0.68958277,0.7315193,0.94453454,2.2061514e-08,9.504075,5.6320337e-06,0.23360074,3320,38.777733,,166,-0.9617231,0.0372564
0.14999999,251.77650809288025,0.04625438,0.04925864,1.0698708,-0.8594784,2.2905145,0.9880711,0.94453454,0.21212122,,-0.6955887,0.7274339,0.94453454,2.1798098e-08,7.272819,0.2875395,0.2376861,3340,39.69359,,167,-1.5527662,2.0382193e-05
0.14999999,253.40431141853333,-0.610158,0.61875176,0.9367015,-0.8592431,2.284857,0.9880711,0.94453454,-0.6969697,,-0.6998386,0.7267869,0.94453454,2.1539364e-08,4.6601496,0.007005294,0.2383331,3360,40.039963,,168,-0.8760765,2.9803063e-05
0.14999999,255.78693175315857,0.1764063,0.9444639,0.9108273,-0.8577722,2.276472,0.9880711,0.94453454,-0.05050505,,-0.70573163,0.72807497,0.94453454,2.1285215e-08,5.9992847,4.3156357,0.23704505,3380,40.060616,,169,-0.5416728,0.004337739
0.14999999,256.9642472267151,-0.9567723,0.51492715,1.0647603,-0.85886616,2.276351,0.9880711,0.94453454,-1.0,,-0.6864157,0.7268212,0.94453454,2.1035541e-08,6.3939314,5.7059077e-07,0.23829883,3400,40.510803,,170,-0.9471137,3.0187943e-13
0.14999999,258.31560492515564,-0.5887585,0.9411872,0.9734465,-0.85655534,2.2662249,0.9880711,0.94453454,-0.53535354,,-0.69228077,0.7280748,0.94453454,2.079023e-08,4.582981,0.19731218,0.23704523,3420,40.534737,,171,-0.5175331,0.086223334
0.14999999,258.8621299266815,-1.006269,0.9443795,0.9829087,-0.85485584,2.2626982,0.9880711,0.94453454,-0.8181818,,-0.6969585,0.7293323,0.94453454,2.0549185e-08,4.3660455,0.00026519215,0.23578769,3440,40.55548,,172,-0.5314021,1.4048293
0.14999999,259.9039354324341,-0.8034205,0.9408182,1.0748792,-0.8535285,2.2614608,0.9880711,0.94453454,-1.0,,-0.7027541,0.7305548,0.94453454,2.031231e-08,6.2624836,5.7998983e-07,0.2345652,3460,40.579773,,173,-0.60255337,4.8542833
0.14999999,261.75306034088135,-0.0043251812,0.9428934,1.0431429,-0.85103965,2.2538438,0.9880711,0.94453454,0.13131313,,-0.70851773,0.7317751,0.94453454,2.0079504e-08,6.847293,0.92620295,0.23334491,3480,40.602005,,174,-0.48478186,1.5959786e-08
0.14999999,264.16632890701294,-0.363159,0.8105613,0.9437627,-0.85069615,2.2568405,0.9880711,0.94453454,-0.25252524,,-0.70893955,0.73222536,0.94453454,1.985068e-08,5.00753,4.285614,0.23289466,3500,40.75656,,175,-0.82205576,1.5392196
0.14999999,264.9143340587616,-0.65351665,0.9434964,0.9595606,-0.8493328,2.2541914,0.9880711,0.94453454,-0.6363636,,-0.6904434,0.73342574,0.94453454,1.9625745e-08,4.591059,0.027880898,0.23169428,3520,40.7782,,176,-0.5478354,0.8757567
0.14999999,265.97606205940247,-0.38223204,0.9439064,0.99078596,-0.8477663,2.245414,0.9880711,0.94453454,-0.43434343,,-0.69595075,0.7346149,0.94453454,1.9404615e-08,4.517007,0.88891196,0.23050511,3540,40.799408,,177,-0.52570456,1.5471263
0.14999999,266.92973732948303,0.30537668,0.9431909,1.004317,-0.84603125,2.2413783,0.9880711,0.94453454,0.45454547,,-0.696575,0.7357867,0.94453454,1.9187196e-08,8.546706,0.0015692783,0.22933334,3560,40.821335,,178,-0.52357024,7.845347e-07
0.14999999,268.0253338813782,-0.43081638,0.4771267,0.9887472,-0.84712094,2.2363775,0.9880711,0.94453454,-0.8181818,,-0.70216846,0.7343417,0.94453454,1.8973413e-08,4.3578353,0.00026657738,0.23077834,3580,41.309326,,179,-1.0315253,4.892733e-12
0.14999999,268.7701573371887,-0.66205144,0.94274706,1.0135962,-0.8453999,2.252311,0.9880711,0.94453454,-0.37373737,,-0.707738,0.7354995,0.94453454,1.8763183e-08,4.5622396,1.7812037,0.22962052,3600,41.331696,,180,-0.52072304,4.1641164
0.14999999,269.31381487846375,-0.7112051,0.9441741,0.98275506,-0.8435706,2.2382426,0.9880711,0.94453454,-0.61616164,,-0.70343125,0.7366524,0.94453454,1.8556428e-08,4.4633994,0.043302372,0.22846764,3620,41.352646,,181,-0.5211949,4.274124
0.14999999,269.92333602905273,0.89828074,0.9438653,1.125164,-0.841816,2.2364852,0.9880711,0.94453454,1.0,,-0.70870167,0.73779094,0.94453454,1.8353068e-08,19.087105,9.135368e-13,0.22732908,3640,41.373886,,182,-0.501152,2.411098e-28
0.14999999,270.6331329345703,0.20727946,0.12589633,0.9412413,-0.844613,2.222981,0.9880711,0.94453454,0.01010101,,-0.7141812,0.7344472,0.94453454,1.8153036e-08,6.3695526,3.0649934,0.23067284,3660,42.21312,,183,-1.4423388,2.740998e-07
0.14999999,271.17842149734497,0.2106368,0.50606483,1.1073436,-0.84572875,2.2261992,0.9880711,0.94453454,0.27272728,,-0.7030209,0.73320603,0.94453454,1.795626e-08,7.4732156,0.10055785,0.23191398,3680,42.672165,,184,-0.98285687,6.461434
0.14999999,272.1766893863678,-0.46278158,0.5041997,0.9729731,-0.84581596,2.223168,0.9880711,0.94453454,-0.6969697,,-0.70789456,0.73196816,0.94453454,1.7762662e-08,4.466526,0.0070619546,0.23315185,3700,43.133102,,185,-0.9558163,7.7611546e-08
0.14999999,272.9437885284424,-0.5720245,0.943825,1.0148541,-0.84416795,2.2241158,0.9880711,0.94453454,-0.45454547,,-0.71324724,0.7331072,0.94453454,1.757218e-08,4.42403,0.69454974,0.23201281,3720,43.15439,,186,-0.50688535,4.40861
0.14999999,274.04581475257874,0.7721841,0.9443482,1.0136285,-0.8422182,2.2227736,0.9880711,0.94453454,0.7979798,,-0.714882,0.7342368,0.94453454,1.7384744e-08,10.7612505,1.1358313e-08,0.23088324,3740,43.17517,,187,-0.48843336,3.3334014e-18
0.14999999,275.18382239341736,-1.125972,0.22959116,1.038493,-0.8449058,2.2083995,0.9880711,0.94453454,-1.0,,-0.7202154,0.7315524,0.94453454,1.720029e-08,6.5586967,5.902064e-07,0.2335676,3760,43.910706,,188,-1.3431903,4.9877606e-30
0.14999999,275.9598891735077,-0.530869,0.93866706,1.0107433,-0.84633034,2.207273,0.9880711,0.94453454,-0.53535354,,-0.72552043,0.73264843,0.94453454,1.7018756e-08,4.366874,0.20398097,0.23247159,3780,43.937134,,189,-1.1429701,0.0035863083
0.14999999,276.6671702861786,-1.1125606,0.9436698,1.0439008,-0.8443659,2.1954157,0.9880711,0.94453454,-1.0,,-0.7297188,0.73375905,0.94453454,1.6840083e-08,6.4050174,5.958421e-07,0.23136097,3800,43.958588,,190,-0.47812554,0.03224324
0.14999999,277.2430362701416,-0.25879705,0.9387886,0.9516504,-0.84521055,2.1947408,0.9880711,0.94453454,-0.2929293,,-0.7349681,0.73483247,0.94453454,1.6664211e-08,4.8530073,3.5310307,0.23028755,3820,43.984924,,191,-1.0400349,2.4717751e-06
