TimestepsSoFar,ReturnAbsMax,IWLastEpisode,ReturnMean,DenMISELogLast,LQGmu1_higher,DenMISEMeanLog,ReturnStepMax,Bound,Iteration,IWMin,IWMax,DenMISELogFirst,Regret/t,IWMean,IWFirstEpisode,LQGmu1_actor,ReturnMin,ReturnLastEpisode,Regret,ReturnMax,TimeElapsed,Delta,LQGsigma_higher
45740,0.95339906,3.4265265,0.8729636,-0.25337303,-0.33333334,-0.6463646,0.99652785,1.318954,2287,,3.4310565,-0.641712,0.09215641,1.005203,0.81817734,-0.47977555,,0.9513863,210.76172,0.95339906,5790.159554481506,1.1623024e-10,0.14999999
45760,0.95339906,3.307256,0.87299854,-0.21849912,-0.47474748,-0.64617544,0.99652785,1.3190713,2288,,3.3121428,-0.6417915,0.09212148,1.0073485,0.086817205,-0.54814905,,0.9529326,210.77393,0.95339906,5795.711384534836,1.1612867e-10,0.14999999
45780,0.95339906,2.7717464,0.8730332,-0.21422535,-0.6363636,-0.64598364,0.99652785,1.3193305,2289,,3.366736,-0.6421905,0.09208679,1.0098891,0.0022525128,-0.2747507,,0.9523947,210.78662,0.95339906,5799.585165500641,1.1602722e-10,0.14999999
45800,0.95339906,3.0646048,0.8730674,-0.27967092,-0.35353535,-0.64581954,0.99652785,1.3189515,2290,,3.4020712,-0.64262635,0.09205264,1.0047557,0.62761736,-0.5341712,,0.95133257,210.80042,0.95339906,5801.934111595154,1.15925915e-10,0.14999999
45820,0.95339906,3.1798184,0.873102,-0.21282807,-0.4949495,-0.64562863,0.99652785,1.3189366,2291,,3.297135,-0.6427889,0.09201801,1.0094585,0.058660623,-0.40905443,,0.95241517,210.81311,0.95339906,5806.134092092514,1.15824725e-10,0.14999999
45840,0.95339906,3.1926053,0.87313646,-0.22864325,-0.45454547,-0.64544284,0.99652785,1.3188813,2292,,3.313301,-0.6431997,0.09198356,1.006771,0.12648302,-0.3953226,,0.9520299,210.82642,0.95339906,5810.664751291275,1.1572368e-10,0.14999999
45860,0.95339906,3.3244324,0.8731708,-0.23098747,-0.41414142,-0.6452592,0.99652785,1.3188996,2293,,3.3377411,-0.6435807,0.091949224,1.0052302,0.25362694,-0.50916517,,0.95197654,210.8396,0.95339906,5815.8901290893555,1.1562277e-10,0.14999999
45880,0.95339906,3.1988652,0.87320566,-0.21093859,-0.47474748,-0.64506775,0.99652785,1.3188128,2294,,3.296056,-0.6439061,0.091914356,1.0088153,0.08700098,-0.34062755,,0.9529797,210.85156,0.95339906,5819.104443073273,1.1552199e-10,0.14999999
45900,0.95339906,1.5344735e-17,0.87324,-0.24566153,1.0,-0.6448899,0.99652785,1.3188012,2295,,58.551666,-0.644304,0.09188002,1.0909483,1.3273174e-10,1.1848278,,0.9521303,210.86462,0.95339906,5822.3431487083435,1.15421325e-10,0.14999999
45920,0.95339906,2.427409e-06,0.87289006,-3.770534,0.2929293,-0.64621544,0.99652785,1.3187671,2296,,14.883586,-0.6447396,0.09222996,0.99721885,0.3880915,0.460334,,0.069791496,211.76001,0.95339906,5825.573450088501,1.1532081e-10,0.14999999
45940,0.95339906,3.7771933e-06,0.87270445,-1.9947382,-0.37373737,-0.6468045,0.99652785,1.3187152,2297,,3.3703103,-0.64500606,0.09241557,1.0053673,0.47347984,-0.30014282,,0.44648832,212.27856,0.95339906,5828.8088591098785,1.1522043e-10,0.14999999
45960,0.95339906,3.4469094,0.8727389,-0.26304546,-0.3131313,-0.6466355,0.99652785,1.3187784,2298,,3.4470859,-0.6452352,0.09238112,1.0081406,1.0520823,-0.23537418,,0.9518801,212.29175,0.95339906,5832.036328077316,1.1512019e-10,0.14999999
45980,0.95339906,3.5057056,0.8727727,-0.3072159,-0.27272728,-0.64648426,0.99652785,1.3187869,2299,,3.5319715,-0.64521253,0.092347324,1.0111227,1.6358798,-0.20885807,,0.9504354,212.30664,0.95339906,5835.888014793396,1.15020056e-10,0.14999999
46000,0.95339906,3.5578413,0.8728056,-0.33334634,-0.25252524,-0.64634347,0.99652785,1.3187813,2300,,3.5898259,-0.64493614,0.09231442,1.0127915,1.98459,-0.16937807,,0.948472,212.32324,0.95339906,5839.113941907883,1.1492006e-10,0.14999999
46020,0.95339906,3.5775042,0.87283766,-0.3845304,-0.23232323,-0.6462243,0.99652785,1.3187518,2301,,3.663113,-0.6445083,0.092282355,1.0142918,2.3639965,-0.17068852,,0.9465201,212.3418,0.95339906,5842.306216001511,1.148202e-10,0.14999999
46040,0.95339906,3.7489092,0.87287027,-0.3814316,-0.21212122,-0.6461033,0.99652785,1.3187683,2302,,3.7550287,-0.64391595,0.09224975,1.015612,2.7648644,-0.25119805,,0.94784933,212.35901,0.95339906,5845.53665471077,1.1472046e-10,0.14999999
46060,0.95339906,3.5238063,0.8729035,-0.28927708,-0.23232323,-0.64594173,0.99652785,1.3186593,2303,,3.6545782,-0.6431499,0.09221649,1.0149757,2.3607874,0.100307435,,0.9496344,212.37451,0.95339906,5848.779496908188,1.14620854e-10,0.14999999
46080,0.95339906,7.968093,0.87281823,-1.0998576,0.11111111,-0.64613235,0.99652785,1.3181214,2304,,9.246359,-0.64255947,0.092301786,1.0190867,2.899255,0.27510285,,0.67622346,212.66333,0.95339906,5852.025545597076,1.1452138e-10,0.14999999
46100,0.95339906,8.682721,0.8726712,-1.6127474,0.41414142,-0.646544,0.99652785,1.3179538,2305,,18.72744,-0.64173585,0.09244883,0.9547663,0.044696487,0.5681635,,0.53392994,213.09448,0.95339906,5855.2358751297,1.1442203e-10,0.14999999
46120,0.95339906,1.49513035e-05,0.8724646,-2.1506443,-0.23232323,-0.6472169,0.99652785,1.3169775,2306,,3.6529157,-0.6421502,0.09265542,1.0136355,2.3584287,-0.10868195,,0.3963863,213.66333,0.95339906,5858.463359117508,1.14322815e-10,0.14999999
46140,0.95339906,3.7277994,0.8724971,-0.491602,-0.1919192,-0.64714354,0.99652785,1.3168685,2307,,3.8625944,-0.64156157,0.092622936,1.0154836,3.1699924,-0.1327401,,0.9475083,213.68115,0.95339906,5861.700393915176,1.1422373e-10,0.14999999
46160,0.95339906,3.999795,0.87252814,-0.44182184,-0.17171717,-0.64704806,0.99652785,1.3168606,2308,,4.0013533,-0.6406218,0.09259188,1.0161958,3.5742035,-0.005122021,,0.94395137,213.70215,0.95339906,5864.926567316055,1.1412477e-10,0.14999999
46180,0.95339906,5.3098497,0.872549,-0.7601459,0.05050505,-0.6470903,0.99652785,1.3171613,2309,,7.6250243,-0.63950753,0.09257102,1.0155413,4.0794163,-0.023297481,,0.92079574,213.74658,0.95339906,5868.17169547081,1.1402594e-10,0.14999999
46200,0.95339906,4.5340033,0.8725616,-0.7047846,-0.11111111,-0.6471089,0.99652785,1.3171029,2310,,4.597828,-0.63817537,0.09255844,1.0162219,4.5966253,-0.34476987,,0.90159965,213.81006,0.95339906,5871.4387266635895,1.13927236e-10,0.14999999
46220,0.95339906,0.035190508,0.87259597,-0.23926707,-0.7979798,-0.6469257,0.99652785,1.3167784,2311,,3.6765175,-0.6366203,0.09252405,0.9771494,1.8195848e-05,-0.7860631,,0.9521435,213.823,0.95339906,5874.686302661896,1.1382866e-10,0.14999999
46240,0.95339906,3.6331935,0.8726307,-0.31508628,-0.7979798,-0.6467922,0.99652785,1.3167946,2312,,3.672266,-0.6370529,0.0924893,0.97763324,1.8203711e-05,-0.94319624,,0.9527654,213.8352,0.95339906,5880.118303537369,1.13730206e-10,0.14999999
46260,0.95339906,3.7132027,0.8726651,-0.405417,-1.0,-0.64669776,0.99652785,1.3172312,2313,,5.713652,-0.6374853,0.09245491,0.98804575,8.680098e-09,-1.1819961,,0.9521393,213.84814,0.95339906,5883.720642328262,1.13631896e-10,0.14999999
46280,0.95339906,5.4346066,0.8726988,-1.4506632,-1.0,-0.6470505,0.99652785,1.3174276,2314,,5.702036,-0.6379175,0.09242123,0.98868936,8.683841e-09,-1.0187819,,0.950599,213.86292,0.95339906,5887.070475578308,1.135337e-10,0.14999999
46300,0.95339906,4.5658274,0.8727329,-0.5482573,-1.0,-0.647013,0.99652785,1.317271,2315,,5.6904783,-0.6383496,0.09238714,0.9889576,8.687602e-09,-1.0050662,,0.951656,213.87634,0.95339906,5892.1060264110565,1.1343564e-10,0.14999999
46320,0.95339906,4.42922,0.87276685,-0.5106124,-1.0,-0.6469592,0.99652785,1.3170611,2316,,5.678977,-0.6387815,0.092353165,0.98916894,8.691347e-09,-0.9085815,,0.95147145,213.89001,0.95339906,5897.850214481354,1.1333769e-10,0.14999999
46340,0.95339906,3.1944437,0.8728011,-0.36895022,-1.0,-0.6468441,0.99652785,1.3163487,2317,,5.667531,-0.63921314,0.09231889,0.9888493,8.695111e-09,-1.2796929,,0.952282,213.90283,0.95339906,5903.2324340343475,1.132399e-10,0.14999999
46360,0.95339906,5.5585804,0.8728343,-2.475564,-1.0,-0.6476381,0.99652785,1.3166063,2318,,5.6561437,-0.6396447,0.09228569,0.98955387,8.69886e-09,-1.1759548,,0.94963336,213.91821,0.95339906,5906.845943927765,1.13142204e-10,0.14999999
46380,0.95339906,5.3676863,0.8728679,-1.3902177,-1.0,-0.6479632,0.99652785,1.3167893,2319,,5.6448083,-0.640076,0.092252135,0.99017584,8.70261e-09,-0.98775834,,0.9505852,213.93262,0.95339906,5912.136707305908,1.1304464e-10,0.14999999
46400,0.95339906,4.2255073,0.872902,-0.46628803,-1.0,-0.6478893,0.99652785,1.3165084,2320,,5.6335306,-0.6405071,0.09221804,0.9903056,8.706363e-09,-0.8771676,,0.95196104,213.9458,0.95339906,5915.689913749695,1.1294722e-10,0.14999999
46420,0.95339906,0.00011067026,0.8729361,-0.34764823,-0.1919192,-0.6477644,0.99652785,1.3160945,2321,,3.8639126,-0.64093804,0.09218389,1.0157443,3.1680162,-0.2303688,,0.9521945,213.95874,0.95339906,5919.023937225342,1.128499e-10,0.14999999
46440,0.95339906,3.5869372,0.87297004,-0.30651668,-0.21212122,-0.6476108,0.99652785,1.3159941,2322,,3.7427006,-0.6400048,0.09214997,1.015278,2.7540722,-0.057337523,,0.95155776,213.97241,0.95339906,5922.398363113403,1.12752724e-10,0.14999999
46460,0.95339906,4.02682,0.8729978,-0.61189395,-0.15151516,-0.647589,0.99652785,1.3158376,2323,,4.167686,-0.63925,0.0921222,1.01673,3.9558077,-0.03489972,,0.9376877,213.99988,0.95339906,5925.8368372917175,1.1265567e-10,0.14999999
46480,0.95339906,5.136128,0.8730208,-0.67178416,-0.01010101,-0.64759254,0.99652785,1.3160853,2324,,6.259403,-0.6379789,0.09209919,1.0140224,4.882848,-0.21104823,,0.9262991,214.03857,0.95339906,5929.144365787506,1.12558754e-10,0.14999999
46500,0.95339906,3.5516248,0.87305486,-0.3235999,-0.17171717,-0.64744735,0.99652785,1.3158857,2325,,3.9879904,-0.6363103,0.092065156,1.0172316,3.5588267,-0.03729628,,0.95213246,214.05151,0.95339906,5933.2644011974335,1.1246194e-10,0.14999999
46520,0.95339906,4.237605,0.8730814,-0.66224277,-0.13131313,-0.64744645,0.99652785,1.3157606,2326,,4.3519254,-0.6352108,0.09203863,1.0174713,4.2880025,-0.3178106,,0.9349925,214.08179,0.95339906,5938.358016729355,1.1236526e-10,0.14999999
46540,0.95339906,0.0001102161,0.87311506,-0.25058326,-1.0,-0.64726865,0.99652785,1.3156419,2327,,5.6368413,-0.63379884,0.092004955,0.98977464,8.648154e-09,-0.85473865,,0.95132893,214.09546,0.95339906,5942.636018753052,1.1226871e-10,0.14999999
46560,0.95339906,3.480109,0.8731491,-0.34047264,-0.7979798,-0.64714164,0.99652785,1.3156734,2328,,3.6688888,-0.63422847,0.09197092,0.9774994,1.815238e-05,-0.630262,,0.9522819,214.10828,0.95339906,5946.193297863007,1.12172285e-10,0.14999999
46580,0.95339906,0.7835597,0.8731832,-0.24024162,-0.37373737,-0.6469766,0.99652785,1.3151678,2329,,3.370175,-0.6346579,0.09193683,1.003733,0.46860546,-0.21111295,,0.9525927,214.12073,0.95339906,5950.800763368607,1.1207598e-10,0.14999999
46600,0.95339906,3.639701,0.8732159,-0.32190666,-0.1919192,-0.6468356,0.99652785,1.3157026,2330,,3.840314,-0.634886,0.091904104,1.0173749,3.1489012,-0.30066505,,0.94946784,214.1366,0.95339906,5955.181577920914,1.1197979e-10,0.14999999
46620,0.95339906,3.2649992,0.87324923,-0.25657672,-0.25252524,-0.646661,0.99652785,1.315441,2331,,3.5579221,-0.63396454,0.091870785,1.0138044,1.9629349,-0.25811487,,0.9507893,214.15088,0.95339906,5958.460525035858,1.1188373e-10,0.14999999
46640,0.95339906,3.4982624,0.87328297,-0.2788299,-0.27272728,-0.64649737,0.99652785,1.3154476,2332,,3.4983125,-0.6335517,0.09183705,1.0124282,1.6169147,-0.23842968,,0.9519016,214.16406,0.95339906,5961.854201078415,1.11787794e-10,0.14999999
46660,0.95339906,3.548153,0.87331545,-0.2926609,-0.25252524,-0.64634067,0.99652785,1.3154532,2333,,3.550281,-0.6332873,0.091804564,1.0145614,1.961606,0.047760427,,0.9491302,214.18005,0.95339906,5965.0836527347565,1.1169199e-10,0.14999999
46680,0.95339906,8.361712e-07,0.87330246,-0.9224221,-0.7979798,-0.64645267,0.99652785,1.3147223,2334,,3.6724415,-0.6328754,0.09181756,0.97692484,1.812783e-05,-0.8876586,,0.84305423,214.30212,0.95339906,5968.345524549484,1.11596295e-10,0.14999999
46700,0.95339906,1.4557467e-22,0.8733364,-0.3547752,0.6363636,-0.64633787,0.99652785,1.3146262,2335,,25.58593,-0.63330376,0.09178364,0.9222789,0.00015544429,0.6200039,,0.9524244,214.3147,0.95339906,5971.630730390549,1.1150073e-10,0.14999999
46720,0.95339906,9.628711e-19,0.8731194,-2.21918,-0.7979798,-0.64704585,0.99652785,1.3145599,2336,,3.669814,-0.63373184,0.0920006,0.97720736,1.8143362e-05,-0.6682523,,0.36655435,214.91333,0.95339906,5974.885722875595,1.11405295e-10,0.14999999
46740,0.95339906,0.022231989,0.87315357,-0.2576673,-0.1919192,-0.6468891,0.99652785,1.3144529,2337,,3.8302255,-0.63415986,0.09196645,1.0174856,3.1466157,-0.043532714,,0.9530137,214.92566,0.95339906,5978.2265367507935,1.1130996e-10,0.14999999
46760,0.95339906,4.482315,0.87318027,-0.64310753,0.030303031,-0.6468802,0.99652785,1.3152142,2338,,7.146743,-0.63324213,0.09193975,1.0151509,4.385316,0.06908419,,0.935476,214.9552,0.95339906,5983.0366451740265,1.11214774e-10,0.14999999
46780,0.95339906,6.6319294,0.8731454,-0.9910258,0.01010101,-0.6470212,0.99652785,1.3150078,2339,,6.667285,-0.6317958,0.091974616,1.0156918,4.651779,-0.041604914,,0.79169244,215.12866,0.95339906,5988.637122631073,1.1111969e-10,0.14999999
46800,0.95339906,4.9764004,0.87317365,-0.645346,-0.07070707,-0.6470141,0.99652785,1.3149023,2340,,5.125061,-0.63023645,0.09194636,1.0172484,4.9334607,-0.23806955,,0.9392399,215.15454,0.95339906,5992.484093427658,1.11024745e-10,0.14999999
46820,0.95339906,3.2292242,0.8732067,-0.29189688,-0.17171717,-0.64685524,0.99652785,1.3143184,2341,,3.9570668,-0.6285576,0.09191334,1.0185957,3.531343,0.032377973,,0.9504917,215.16907,0.95339906,5995.926254987717,1.10929904e-10,0.14999999
46840,0.95339906,0.00016607855,0.87321275,-0.8664008,-0.65656567,-0.6469413,0.99652785,1.3142002,2342,,3.4382463,-0.62747735,0.09190726,1.002927,0.0012958775,-0.6978995,,0.88725835,215.24683,0.95339906,5999.969326496124,1.10835195e-10,0.14999999
46860,0.95339906,3.461152,0.87324655,-0.2733434,-0.67676765,-0.6467806,0.99652785,1.3142372,2343,,3.4685025,-0.6279037,0.09187347,1.0001682,0.0007432917,-0.6798841,,0.9523538,215.25952,0.95339906,6003.240132808685,1.10740604e-10,0.14999999
46880,0.95339906,3.4599168,0.8732805,-0.26327887,-0.67676765,-0.6466172,0.99652785,1.3142667,2344,,3.4648533,-0.6283301,0.09183949,1.0005805,0.000743609,-0.30513883,,0.9530333,215.2716,0.95339906,6007.257369756699,1.1064614e-10,0.14999999
46900,0.95339906,1.4844453,0.8733142,-0.25345442,-0.11111111,-0.6464493,0.99652785,1.3145328,2345,,4.5544214,-0.6287563,0.091805816,1.0189787,4.5535326,-0.28477436,,0.9521995,215.28479,0.95339906,6011.9152727127075,1.1055179e-10,0.14999999
46920,0.95339906,3.4508305,0.8733472,-0.2619113,-0.2929293,-0.6462777,0.99652785,1.3144482,2346,,3.451447,-0.62724274,0.091772795,1.0107622,1.3002602,-0.29128486,,0.9506567,215.29907,0.95339906,6017.411238670349,1.1045757e-10,0.14999999
46940,0.95339906,3.4417686,0.87338036,-0.2578641,-0.2929293,-0.6461078,0.99652785,1.314457,2347,,3.4478455,-0.62711483,0.091739655,1.0111412,1.3000939,-0.06680024,,0.9512037,215.31299,0.95339906,6021.744626283646,1.10363454e-10,0.14999999
46960,0.95339906,4.02927,0.8734081,-0.57488424,-0.15151516,-0.6460726,0.99652785,1.3142295,2348,,4.1154547,-0.626987,0.09171194,1.0198834,3.9075935,-0.16120377,,0.9387783,215.3396,0.95339906,6025.366806745529,1.10269474e-10,0.14999999
46980,0.95339906,3.8731334,0.8734404,-0.37833866,-0.17171717,-0.6459505,0.99652785,1.3141994,2349,,3.9424942,-0.62574995,0.09167963,1.0200499,3.5214417,0.013064578,,0.9491519,215.35547,0.95339906,6028.601563453674,1.101756e-10,0.14999999
47000,0.95339906,5.8684216,0.8734462,-0.8033297,-0.01010101,-0.646009,0.99652785,1.3143619,2350,,6.2066116,-0.6246776,0.09167379,1.0174834,4.8183293,-0.17699894,,0.8871188,215.43335,0.95339906,6031.826547861099,1.1008185e-10,0.14999999
47020,0.95339906,3.7847724,0.8734793,-0.35342425,-0.17171717,-0.6458774,0.99652785,1.3140963,2351,,3.9342408,-0.6230548,0.09164071,1.0204743,3.5119634,-0.08455052,,0.95102185,215.44727,0.95339906,6035.304127216339,1.09988234e-10,0.14999999
47040,0.95339906,4.0739245,0.8735058,-0.52607554,-0.15151516,-0.6458182,0.99652785,1.3140845,2352,,4.0954013,-0.62198734,0.09161425,1.0211585,3.8881056,-0.14365134,,0.9358541,215.4768,0.95339906,6038.664572238922,1.0989472e-10,0.14999999
47060,0.95339906,3.9737668,0.873537,-0.40290713,-0.15151516,-0.6457059,0.99652785,1.3140602,2353,,4.0900207,-0.6207607,0.09158301,1.0215406,3.8833392,-0.37799144,,0.9469956,215.49487,0.95339906,6041.962279319763,1.0980134e-10,0.14999999
47080,0.95339906,2.3672292,0.87357044,-0.23335591,-0.25252524,-0.64552194,0.99652785,1.3131824,2354,,3.521346,-0.6195366,0.091549575,1.0153536,1.9348171,-0.2965817,,0.9519827,215.50781,0.95339906,6045.2698130607605,1.0970808e-10,0.14999999
47100,0.95339906,3.3980443,0.87360317,-0.2511051,-0.3131313,-0.64534795,0.99652785,1.3132205,2355,,3.4035814,-0.6191397,0.09151685,1.0091338,1.0249828,-0.40938357,,0.95088667,215.52222,0.95339906,6048.669288396835,1.09614935e-10,0.14999999
47120,0.95339906,3.2497203,0.8736355,-0.22862418,-0.37373737,-0.6451674,0.99652785,1.3131571,2356,,3.356197,-0.61912906,0.09148455,1.0041255,0.46138477,-0.46435755,,0.9498776,215.5376,0.95339906,6053.0437841415405,1.0952189e-10,0.14999999
47140,0.95339906,3.2611332,0.8736687,-0.22391212,-0.43434343,-0.64498705,0.99652785,1.3131173,2357,,3.3332071,-0.61935765,0.09145135,1.0031766,0.17644745,-0.21626948,,0.95184654,215.55078,0.95339906,6056.3316333293915,1.0942898e-10,0.14999999
47160,0.95339906,4.2448974e-06,0.87370116,-0.301661,-1.0,-0.6448403,0.99652785,1.3130828,2358,,5.6978607,-0.6197069,0.09141886,0.98750925,8.527143e-09,-1.0049864,,0.9501815,215.56567,0.95339906,6059.807451725006,1.09336186e-10,0.14999999
47180,0.95339906,4.4392724,0.8737343,-0.5128615,-1.0,-0.6447898,0.99652785,1.3128829,2359,,5.6865373,-0.62013096,0.09138572,0.98772013,8.530756e-09,-0.9278981,,0.9518208,215.57886,0.95339906,6063.258935689926,1.092435e-10,0.14999999
47200,0.95339906,2.6945076,0.8737675,-0.3881179,-0.7979798,-0.64468646,0.99652785,1.3129482,2360,,3.6847596,-0.62055475,0.09135252,0.97662765,1.7905857e-05,-1.0668062,,0.9522158,215.59204,0.95339906,6066.553215742111,1.0915095e-10,0.14999999
47220,0.95339906,4.929505,0.8738004,-0.71623635,-1.0,-0.644727,0.99652785,1.3135097,2361,,5.677585,-0.6209784,0.09131962,0.98886096,8.537999e-09,-1.1241138,,0.95142657,215.60571,0.95339906,6069.840003252029,1.09058505e-10,0.14999999
47240,0.95339906,5.2167125,0.8738331,-1.0160023,-1.0,-0.6448892,0.99652785,1.3136268,2362,,5.6663637,-0.62140185,0.0912869,0.98940325,8.541615e-09,-1.125466,,0.9511591,215.61963,0.95339906,6074.315876483917,1.0896618e-10,0.14999999
47260,0.95339906,5.2128644,0.8738659,-1.022764,-1.0,-0.64505374,0.99652785,1.3137441,2363,,5.6551943,-0.62182516,0.091254115,0.98994434,8.545216e-09,-0.967027,,0.9511545,215.63354,0.95339906,6078.635935783386,1.0887397e-10,0.14999999
47280,0.95339906,3.9977777,0.8738988,-0.43171751,-1.0,-0.6449679,0.99652785,1.3133749,2364,,5.6440816,-0.62224823,0.09122121,0.98997205,8.548835e-09,-1.1545784,,0.9516406,215.64697,0.95339906,6082.506459951401,1.08781886e-10,0.14999999
47300,0.95339906,5.2971425,0.87393135,-1.2199749,-1.0,-0.64521563,0.99652785,1.3135309,2365,,5.6330204,-0.6226712,0.09118867,0.9905519,8.5524565e-09,-1.1060747,,0.95098585,215.66113,0.95339906,6086.8488166332245,1.0868991e-10,0.14999999
47320,0.95339906,5.102045,0.8739639,-0.9015008,-1.0,-0.6453283,0.99652785,1.3136101,2366,,5.62201,-0.6230939,0.091156125,0.9910495,8.5560785e-09,-1.1614504,,0.950942,215.6753,0.95339906,6092.448755264282,1.0859805e-10,0.14999999
47340,0.95339906,5.2986393,0.8739963,-1.2685182,-1.0,-0.6455955,0.99652785,1.3137699,2367,,5.611054,-0.62351644,0.0911237,0.9916309,8.559685e-09,-1.3544384,,0.9507698,215.6897,0.95339906,6096.614840269089,1.08506315e-10,0.14999999
47360,0.95339906,5.5624437,0.8740282,-3.5295584,-1.0,-0.64681727,0.99652785,1.3140342,2368,,5.600148,-0.62393886,0.09109181,0.9923241,8.563311e-09,-0.72974384,,0.9495337,215.70557,0.95339906,6100.24302315712,1.0841469e-10,0.14999999
47380,0.95339906,0.034384336,0.87406135,-0.2930902,-0.27272728,-0.6466714,0.99652785,1.3127301,2369,,3.4769251,-0.62436104,0.09105867,1.0137163,1.6021223,-0.24195051,,0.9525503,215.71802,0.95339906,6103.645982265472,1.0832317e-10,0.14999999
47400,0.95339906,3.5204875,0.8740938,-0.28290305,-0.25252524,-0.6465122,0.99652785,1.3127495,2370,,3.5246122,-0.62410706,0.09102625,1.0161153,1.9436804,-0.21423854,,0.950841,215.73218,0.95339906,6108.740784645081,1.0823178e-10,0.14999999
47420,0.95339906,3.5866058,0.8741256,-0.30629274,-0.23232323,-0.6463623,0.99652785,1.3127651,2371,,3.5888088,-0.6237091,0.09099442,1.0182521,2.315335,-0.31379652,,0.94930047,215.7478,0.95339906,6112.451824903488,1.08140503e-10,0.14999999
47440,0.95339906,3.3644679,0.87415797,-0.24476476,-0.2929293,-0.64618534,0.99652785,1.3126569,2372,,3.428602,-0.62315476,0.09096205,1.0124798,1.2949555,-0.08418536,,0.95099455,215.76196,0.95339906,6117.081302165985,1.0804934e-10,0.14999999
47460,0.95339906,3.47932,0.87418526,-0.5265793,-0.1919192,-0.6461297,0.99652785,1.312419,2373,,3.782502,-0.6230304,0.09093475,1.0208981,3.1117897,-0.08396356,,0.9389797,215.78809,0.95339906,6120.39914059639,1.079583e-10,0.14999999
47480,0.95339906,4.066772,0.87421554,-0.526073,-0.15151516,-0.6460704,0.99652785,1.3124596,2374,,4.086854,-0.6221413,0.090904474,1.0219455,3.8887045,-0.21203157,,0.9462245,215.80713,0.95339906,6125.752712965012,1.0786737e-10,0.14999999
