IWMin,Delta,Iteration,ReturnAbsMax,LQGmu1_actor,Bound,ReturnMin,DenMISELogLast,Regret,Regret/t,LQGmu1_higher,ReturnStepMax,TimeElapsed,DenMISELogFirst,LQGsigma_higher,IWLastEpisode,IWMean,IWMax,ReturnLastEpisode,ReturnMax,IWFirstEpisode,TimestepsSoFar,DenMISEMeanLog,ReturnMean
,6.209267e-11,3129,0.9512453,-0.52167475,1.257096,,-0.42061165,270.55835,0.08646798,-0.21212122,0.9944956,9301.990976572037,-1.7203022,0.14999999,3.8762038,1.0117465,3.8838558,0.9453578,0.9512453,0.15653959,62580,-0.6187864,0.87865204
,6.2053e-11,3130,0.9512453,-0.7994714,1.2570515,,-0.376223,270.5735,0.08644521,-0.8181818,0.9944956,9306.135175943375,-1.7205716,0.14999999,0.54919904,1.0077273,3.1305547,0.9501284,0.9512453,2.2635821e-10,62600,-0.6187051,0.8786748
,6.2013374e-11,3131,0.9512453,-1.0162396,1.2570913,,-0.17008255,270.58862,0.08642244,-0.8181818,0.9944956,9309.8691675663,-1.7208911,0.14999999,3.1282835,1.0079836,3.128426,0.95012635,0.9512453,2.2643076e-10,62620,-0.6185595,0.8786976
,6.197378e-11,3132,0.9512453,-1.0928063,1.2571756,,-0.27073663,270.60498,0.08640009,-1.0,0.9944956,9313.129890918732,-1.7212105,0.14999999,3.466195,1.0250143,4.466593,0.948712,0.9512453,2.0921058e-14,62640,-0.618446,0.8787199
,6.193422e-11,3133,0.9512453,-0.9026493,1.2572317,,-0.57307345,270.6223,0.08637804,-1.0,0.9944956,9318.341421604156,-1.7215297,0.14999999,3.8956263,1.0252577,4.4616547,0.94763404,0.9512453,2.0927723e-14,62660,-0.61842346,0.878742
,6.1894705e-11,3134,0.9512453,0.83890307,1.2568682,,-0.119799115,270.63818,0.08635557,0.8181818,0.9944956,9323.966746807098,-1.7218488,0.14999999,7.902395e-29,0.99090993,37.01642,0.94932383,0.9512453,0.008955935,62680,-0.61825645,0.87876445
,6.185522e-11,3135,0.9512453,-1.0931836,1.25685,,-2.62992,271.40527,0.08657265,-1.0,0.9944956,9330.45102763176,-1.722165,0.14999999,8.541483e-32,1.0250335,4.4581537,0.19822288,0.9512453,2.094102e-14,62700,-0.6189024,0.8785474
,6.1815775e-11,3136,0.9512453,-0.61968565,1.2569067,,-0.5735292,271.42236,0.086550474,-1.0,0.9944956,9334.709234714508,-1.7224839,0.14999999,3.8913293,1.0252764,4.4532437,0.94779074,0.9512453,2.0947731e-14,62720,-0.61888003,0.87856954
,6.177637e-11,3137,0.9512453,-0.62245655,1.2565494,,-0.3404339,271.43652,0.08652741,-0.45454547,0.9944956,9339.515352249146,-1.7228028,0.14999999,2.03926,0.96448475,3.8486238,0.95103794,0.9512453,0.00032397214,62740,-0.61878335,0.8785926
,6.173701e-11,3138,0.9512453,-0.6734231,1.2565925,,-0.3381742,271.45142,0.08650458,-0.61616164,0.9944956,9344.648774147034,-1.7231214,0.14999999,3.726521,0.9671417,3.7626324,0.9501871,0.9512453,1.2311416e-06,62760,-0.61870533,0.87861544
,6.169768e-11,3139,0.9512453,-0.68151575,1.2567506,,-0.29528573,271.46582,0.08648163,-0.7979798,0.9944956,9349.116146087646,-1.72344,0.14999999,2.5312254,1.0041492,3.1871986,0.9503999,0.9512453,5.8201527e-10,62780,-0.6186128,0.8786384
,6.165839e-11,3140,0.9512453,-0.5378617,1.2570175,,-0.2871455,271.4807,0.08645886,-0.6363636,0.9944956,9354.69120311737,-1.7237586,0.14999999,3.3872628,0.9711661,3.709838,0.95020676,0.9512453,5.6571054e-07,62800,-0.61850595,0.87866116
,6.161913e-11,3141,0.9512453,-0.32108396,1.2569549,,-0.37415496,271.4961,0.08643621,-0.61616164,0.9944956,9359.274403095245,-1.724077,0.14999999,3.3739853,0.96819776,3.755371,0.9497045,0.9512453,1.2323186e-06,62820,-0.61843747,0.8786838
,6.1579915e-11,3142,0.9512453,-0.5948033,1.2564492,,-0.32251266,271.51343,0.08641422,-0.41414142,0.9944956,9365.295649766922,-1.7243953,0.14999999,3.0290728,0.97134703,3.790346,0.9480969,0.9512453,0.001090208,62840,-0.6183534,0.8787058
,6.154074e-11,3143,0.9512453,-0.9953046,1.2566788,,-0.3524038,271.52783,0.08639127,-0.61616164,0.9944956,9369.332659959793,-1.7247131,0.14999999,3.7450986,0.96825767,3.7512422,0.9507665,0.9512453,1.2331027e-06,62860,-0.6182781,0.87872875
,6.1501595e-11,3144,0.9512453,-1.2173171,1.2560521,,-0.21840504,271.5442,0.08636898,-1.0,0.9944956,9374.40663099289,-1.7250313,0.14999999,3.3071823,1.0245614,4.4582496,0.94878817,0.9512453,2.1001138e-14,62880,-0.61816096,0.87875104
,6.146249e-11,3145,0.9512453,-1.1121161,1.256215,,-1.5184168,271.56323,0.08634758,-1.0,0.9944956,9379.715867042542,-1.7253493,0.14999999,4.250835,1.0249183,4.453352,0.9460549,0.9512453,2.1007828e-14,62900,-0.61843973,0.87877244
,6.142342e-11,3146,0.9512453,-0.72536147,1.2562943,,-0.6787681,271.58057,0.086325645,-1.0,0.9944956,9383.935267686844,-1.7256672,0.14999999,3.9654355,1.0251846,4.4484687,0.9476302,0.9512453,2.1014522e-14,62920,-0.61845094,0.8787944
,6.138439e-11,3147,0.9512453,-0.39441648,1.2560987,,-0.2419467,271.59546,0.086302996,-0.6363636,0.9944956,9388.933742523193,-1.725985,0.14999999,2.8408818,0.9710962,3.7026958,0.95021325,0.9512453,5.6697115e-07,62940,-0.6183233,0.878817
,6.13454e-11,3148,0.9512453,-0.46110374,1.2562536,,-0.34468025,271.61084,0.086280465,-0.27272728,0.9944956,9392.963304519653,-1.7263027,0.14999999,2.7014515,1.0017117,3.6922421,0.949631,0.9512453,0.04288221,62960,-0.6182457,0.87883955
,6.1306446e-11,3149,0.9512453,-0.5403966,1.256613,,-0.36786994,271.625,0.08625758,-0.45454547,0.9944956,9397.059103012085,-1.7266067,0.14999999,3.8385537,0.96563596,3.838581,0.95111793,0.9512453,0.00032520664,62980,-0.61816573,0.87886244
,6.1267526e-11,3150,0.9512453,-0.44942033,1.2566355,,-0.37121183,271.64038,0.08623499,-0.4949495,0.9944956,9402.794467926025,-1.7269241,0.14999999,3.6821423,0.9623744,3.86298,0.94989294,0.9512453,9.0049056e-05,63000,-0.6180984,0.87888503
,6.122865e-11,3151,0.9512453,-0.49622974,1.2566845,,-0.36278144,271.656,0.086212635,-0.47474748,0.9944956,9406.972514629364,-1.7272415,0.14999999,3.7686174,0.96416515,3.8491304,0.9496314,0.9512453,0.00017276866,63020,-0.61802936,0.8789074
,6.11898e-11,3152,0.9512453,-0.5739105,1.2567741,,-0.37149775,271.6704,0.08618981,-0.4949495,0.9944956,9411.113300800323,-1.7275587,0.14999999,3.8560476,0.96315545,3.8560476,0.9506845,0.9512453,9.010627e-05,63040,-0.61796236,0.8789302
,6.115099e-11,3153,0.9512453,-0.53301245,1.2567487,,-0.3590711,271.6853,0.08616722,-0.53535354,0.9944956,9416.799795150757,-1.727876,0.14999999,3.6847997,0.96281224,3.8494754,0.9502328,0.9512453,2.320401e-05,63060,-0.6178922,0.8789528
,6.111222e-11,3154,0.9512453,-0.53817254,1.2568448,,-0.3689712,271.7002,0.086144626,-0.53535354,0.9944956,9421.005425930023,-1.728193,0.14999999,3.8459892,0.96323323,3.846001,0.9500839,0.9512453,2.3211378e-05,63080,-0.61782527,0.8789754
,6.107349e-11,3155,0.9512453,-0.18113375,1.2569398,,-0.36730146,271.71484,0.08612198,-0.53535354,0.9944956,9425.101822137833,-1.72851,0.14999999,3.8393626,0.9636518,3.842535,0.95031464,0.9512453,2.321873e-05,63100,-0.6177576,0.87899804
,6.103481e-11,3156,0.9512453,-0.3993615,1.2559973,,-0.40458316,271.73608,0.08610147,-0.47474748,0.9944956,9429.123300075531,-1.7288269,0.14999999,0.58684665,0.96486956,3.832828,0.94404423,0.9512453,0.00017304272,63120,-0.61770177,0.87901855
,6.099614e-11,3157,0.9512453,-0.516767,1.2560518,,-0.34111926,271.75098,0.08607888,-0.41414142,0.9944956,9432.949511051178,-1.7291436,0.14999999,3.7226894,0.97308975,3.766121,0.95002,0.9512453,0.0010953969,63140,-0.6176252,0.87904114
,6.0957524e-11,3158,0.9512453,-0.44624284,1.2560719,,-0.36701965,271.76587,0.08605629,-0.5151515,0.9944956,9438.374386548996,-1.72946,0.14999999,3.8387358,0.96349025,3.8391082,0.95062566,0.9512453,4.622266e-05,63160,-0.6175544,0.8790637
,6.091893e-11,3159,0.9512453,-0.39346483,1.2561991,,-0.355516,271.78125,0.08603394,-0.43434343,0.9944956,9441.518657684326,-1.7297766,0.14999999,3.783127,0.9705553,3.785338,0.9497383,0.9512453,0.0006034338,63180,-0.617483,0.8790861
,6.0880384e-11,3160,0.9512453,-0.34715632,1.2562473,,-0.33678976,271.79614,0.08601141,-0.41414142,0.9944956,9447.220422029495,-1.7300929,0.14999999,3.6894257,0.9740633,3.7570415,0.9501882,0.9512453,0.0010964375,63200,-0.6174037,0.8791086
,6.084187e-11,3161,0.9512453,-0.2769826,1.256249,,-0.32215762,271.81152,0.08598912,-0.37373737,0.9944956,9452.218653202057,-1.730409,0.14999999,3.6133595,0.98191357,3.701402,0.94975024,0.9512453,0.0034270484,63220,-0.6173185,0.8791309
,6.080339e-11,3162,0.9512453,-0.41653615,1.2561481,,-0.32220903,271.83057,0.08596796,-0.33333334,0.9944956,9456.381901025772,-1.7307242,0.14999999,3.4206343,0.9904984,3.6592803,0.94592243,0.9512453,0.009961978,63240,-0.6172311,0.87915206
,6.076495e-11,3163,0.9512453,-0.6939575,1.2561595,,-0.34253493,271.84668,0.085945845,-0.37373737,0.9944956,9461.853530168533,-1.7310373,0.14999999,3.59668,0.9823573,3.6952984,0.94887793,0.9512453,0.0034292012,63260,-0.61714727,0.8791742
,6.072654e-11,3164,0.9512453,-0.50484365,1.2554585,,-0.2726245,271.86182,0.08592349,-0.61616164,0.9944956,9466.467824697495,-1.7313523,0.14999999,3.053574,0.9692574,3.7250838,0.9499372,0.9512453,1.2413159e-06,63280,-0.6170439,0.8791965
,6.068818e-11,3165,0.9512453,-0.15356025,1.2557117,,-0.36264712,271.8767,0.08590102,-0.43434343,0.9944956,9470.708019971848,-1.7316684,0.14999999,3.4225225,0.9713983,3.7696095,0.95018727,0.9512453,0.00060457666,63300,-0.61697346,0.879219
,6.0649846e-11,3166,0.9512453,-0.13969097,1.2553153,,-0.4505769,271.90063,0.08588141,-0.23232323,0.9944956,9475.846011400223,-1.731984,0.14999999,3.6360593,1.0082929,3.796864,0.9414971,0.9512453,0.104533985,63320,-0.61693,0.8792386
,6.061155e-11,3167,0.9512453,-0.25997448,1.2554154,,-0.47709924,271.9248,0.08586192,-0.17171717,0.9944956,9480.126232385635,-1.7322668,0.14999999,4.1891084,1.0145773,4.217682,0.94083685,0.9512453,0.34440428,63340,-0.61688316,0.8792581
,6.0573296e-11,3168,0.9512453,-0.1503278,1.255292,,-0.326046,271.94214,0.085840285,-0.23232323,0.9944956,9484.360637903214,-1.7324737,0.14999999,3.6227615,1.0087194,3.7902267,0.9476933,0.9512453,0.104585186,63360,-0.61678714,0.87927973
,6.053507e-11,3169,0.9512453,-0.30393264,1.2553225,,-0.45406213,271.96436,0.08582026,-0.1919192,0.9944956,9488.638108968735,-1.7327564,0.14999999,4.030146,1.0134705,4.030495,0.9428058,0.9512453,0.23582828,63380,-0.61673295,0.87929976
,6.0496885e-11,3170,0.9512453,-0.26244932,1.2551966,,-0.3131598,271.9812,0.0857985,-0.27272728,0.9944956,9494.856378555298,-1.7329974,0.14999999,3.559791,1.0027215,3.666225,0.9481924,0.9512453,0.043170262,63400,-0.61663306,0.8793215
,6.0458735e-11,3171,0.9512453,-0.38464114,1.2552329,,-0.32248965,271.99756,0.08577663,-0.27272728,0.9944956,9499.866035461426,-1.7332993,0.14999999,3.6631508,1.0030029,3.6631508,0.9489878,0.9512453,0.043183297,63420,-0.61653954,0.8793434
,6.042062e-11,3172,0.9512453,-0.34619713,1.2551757,,-0.32739237,272.01245,0.085754275,-0.35353535,0.9944956,9504.035593986511,-1.733601,0.14999999,3.6113162,0.9867668,3.6567824,0.94996554,0.9512453,0.0059141116,63440,-0.6164476,0.87936574
,6.0382546e-11,3173,0.9512453,-0.2855075,1.2552309,,-0.3149176,272.03052,0.08573288,-0.33333334,0.9944956,9508.188920736313,-1.7339143,0.14999999,3.6306868,0.991403,3.6361837,0.9475474,0.9512453,0.009993807,63460,-0.61635673,0.87938714
,6.03445e-11,3174,0.9512453,-0.1331453,1.2552438,,-0.31249323,272.04736,0.08571118,-0.3131313,0.9944956,9513.046859025955,-1.7342262,0.14999999,3.5741148,0.9959016,3.625463,0.9480852,0.9512453,0.016584203,63480,-0.61626387,0.87940884
,6.030649e-11,3175,0.9512453,-0.2392696,1.2550353,,-0.48630938,272.07227,0.08569205,-0.23232323,0.9944956,9518.077978134155,-1.734536,0.14999999,3.476087,1.0098394,3.7716322,0.94034404,0.9512453,0.104801096,63500,-0.6162242,0.87942797
,6.026852e-11,3176,0.9512453,-0.107596785,1.255059,,-0.3324531,272.09302,0.0856716,-0.25252524,0.9944956,9520.906444311142,-1.734818,0.14999999,3.694074,1.0072353,3.6952372,0.94440854,0.9512453,0.06794703,63520,-0.61613184,0.8794484
,6.023059e-11,3177,0.9512453,-0.5120379,1.2549798,,-0.5452003,272.12085,0.085653424,-0.21212122,0.9944956,9525.07476401329,-1.7351114,0.14999999,3.598784,1.0126512,3.8702946,0.9372908,0.9512453,0.15887506,63540,-0.6161074,0.8794666
,6.0192684e-11,3178,0.9512453,-0.98384595,1.254859,,-0.36221954,272.13574,0.08563113,-1.0,0.9944956,9529.936996459961,-1.735376,0.14999999,0.019238006,1.0237292,4.487371,0.95023364,0.9512453,2.1219532e-14,63560,-0.6160237,0.8794889
,6.0154826e-11,3179,0.9512453,-0.95530945,1.2547138,,-0.2022757,272.1516,0.0856092,-1.0,0.9944956,9534.08876657486,-1.7356907,0.14999999,3.2370367,1.0237564,4.4824543,0.9490574,0.9512453,2.1226212e-14,63580,-0.6158861,0.8795108
,6.0116995e-11,3180,0.9512453,0.5862631,1.2546617,,-0.15915608,272.16797,0.08558744,0.5555556,0.9944956,9538.40631866455,-1.7360052,0.14999999,2.9073828e-22,0.99796194,26.75647,0.948739,0.9512453,1.6630497,63600,-0.6157352,0.8795326
,6.0079205e-11,3181,0.9512453,-1.0005323,1.2544975,,-2.3214767,272.7588,0.08574623,-1.0,0.9944956,9544.633325099945,-1.7357968,0.14999999,1.4089835e-23,1.0237046,4.4789586,0.3745378,0.9512453,2.1228438e-14,63620,-0.61627287,0.8793738
,6.004145e-11,3182,0.9512453,-0.9021356,1.2543921,,-0.23554358,272.77515,0.08572441,-1.0,0.9944956,9549.3178191185,-1.736111,0.14999999,3.3659787,1.0237739,4.4740663,0.94847584,0.9512453,2.123512e-14,63640,-0.61614573,0.8793956
,6.0003724e-11,3183,0.9512453,-0.7402567,1.2541482,,-0.12623595,272.79102,0.08570248,-0.61616164,0.9944956,9555.213793516159,-1.7364253,0.14999999,0.49020055,0.9681971,3.735593,0.9492874,0.9512453,1.2476298e-06,63660,-0.6159847,0.87941754
,5.9966046e-11,3184,0.9512453,-0.7096511,1.2543368,,-0.23151438,272.8059,0.08568025,-0.7979798,0.9944956,9560.10797214508,-1.7367394,0.14999999,3.1132045,1.002298,3.2031617,0.9504662,0.9512453,5.8980776e-10,63680,-0.61587393,0.8794398
,5.9928396e-11,3185,0.9512453,-0.7361369,1.2542999,,-0.26066777,272.8213,0.08565819,-0.7979798,0.9944956,9564.294191360474,-1.7370534,0.14999999,2.9022102,1.0024791,3.2009473,0.949479,0.9512453,5.899923e-10,63700,-0.6157617,0.8794618
,5.989078e-11,3186,0.9512453,-0.76665366,1.2544166,,-0.23425598,272.83667,0.08563614,-0.65656567,0.9944956,9570.425903081894,-1.7373674,0.14999999,2.920444,0.9748728,3.638349,0.9497309,0.9512453,2.5860427e-07,63720,-0.6156412,0.8794839
,5.98532e-11,3187,0.9512453,-1.0773544,1.2546222,,-0.20380141,272.85205,0.085614085,-0.7979798,0.9944956,9574.537058353424,-1.7376812,0.14999999,3.1904936,1.0031253,3.1973853,0.94992036,0.9512453,5.903626e-10,63740,-0.61552006,0.87950593
,5.981566e-11,3188,0.9512453,-0.94214,1.2542713,,-0.5003199,272.8689,0.08559245,-1.0,0.9944956,9578.656978607178,-1.7379949,0.14999999,3.8402214,1.0238974,4.476136,0.9483164,0.9512453,2.1275174e-14,63760,-0.61548287,0.87952757
,5.977815e-11,3189,0.9512453,-0.9653852,1.254052,,-0.14400281,272.885,0.08557069,-0.8181818,0.9944956,9583.132119178772,-1.7383085,0.14999999,2.1830564,1.00658,3.1366918,0.9491674,0.9512453,2.3040882e-10,63780,-0.6153277,0.8795493
,5.974068e-11,3190,0.9512453,-0.7756449,1.2543861,,-0.1697476,272.90088,0.08554882,-1.0,0.9944956,9588.575544118881,-1.7386221,0.14999999,3.0688496,1.0242352,4.472618,0.9491267,0.9512453,2.128853e-14,63800,-0.61518604,0.8795712
,5.970324e-11,3191,0.9512453,-0.6413083,1.2541151,,-0.19383013,272.91577,0.085526705,-0.8181818,0.9944956,9593.532638549805,-1.7389355,0.14999999,3.101243,1.0069013,3.13431,0.950081,0.9512453,2.3055345e-10,63820,-0.61504644,0.8795933
,5.966584e-11,3192,0.9512453,-0.6628892,1.2539871,,-0.31730592,272.9309,0.08550465,-0.65656567,0.9944956,9598.11721253395,-1.7392489,0.14999999,3.633929,0.9749785,3.6340451,0.95015895,0.9512453,2.590913e-07,63840,-0.6149511,0.87961537
,5.962847e-11,3193,0.9512453,-0.7784113,1.2540647,,-0.2995894,272.9453,0.08548242,-0.65656567,0.9944956,9603.01923418045,-1.739562,0.14999999,3.585444,0.9753394,3.6310494,0.9505977,0.9512453,2.5917237e-07,63860,-0.6148602,0.8796376
,5.9591145e-11,3194,0.9512453,-0.756995,1.2542231,,-0.18972142,272.95996,0.085460246,-0.7979798,0.9944956,9608.581048250198,-1.7398752,0.14999999,3.1879992,1.0035869,3.1881666,0.9504444,0.9512453,5.9166005e-10,63880,-0.614735,0.8796598
,5.955384e-11,3195,0.9512453,-0.8866622,1.2542672,,-0.2096038,272.97485,0.08543819,-0.7979798,0.9944956,9612.945014476776,-1.7401882,0.14999999,3.1596382,1.0038493,3.1859841,0.9502773,0.9512453,5.918452e-10,63900,-0.6146071,0.8796818
,5.951658e-11,3196,0.9512453,-0.6990739,1.2541215,,-0.12212548,272.99072,0.08541632,-0.7979798,0.9944956,9618.638298749924,-1.7405012,0.14999999,2.523227,1.0039123,3.183807,0.9494079,0.9512453,5.920303e-10,63920,-0.6144518,0.8797037
,5.947935e-11,3197,0.9512453,-0.64236104,1.254056,,-0.2649924,273.0061,0.08539444,-0.7979798,0.9944956,9623.960319280624,-1.740814,0.14999999,2.789292,1.004059,3.1816335,0.9497064,0.9512453,5.9221555e-10,63940,-0.6143413,0.8797256
,5.944216e-11,3198,0.9512453,-0.7800761,1.2542102,,-0.31347302,273.02075,0.08537233,-0.65656567,0.9944956,9627.440638542175,-1.7411268,0.14999999,3.6225226,0.9762188,3.6230922,0.95039165,0.9512453,2.595783e-07,63960,-0.6142462,0.8797477
,5.9405e-11,3199,0.9512453,-1.190876,1.2540946,,-0.18503205,273.03564,0.085350335,-0.7979798,0.9944956,9631.385484218597,-1.7414395,0.14999999,3.1774862,1.0043999,3.178148,0.95021766,0.9512453,5.925862e-10,63980,-0.6141193,0.8797697
,5.936788e-11,3200,0.9512453,-0.18000121,1.2536002,,-1.2720058,273.0542,0.08532947,-0.1919192,0.9944956,9637.756516695023,-1.7417519,0.14999999,2.220136e-09,1.0132084,4.035956,0.94652605,0.9512453,0.23795925,64000,-0.61432356,0.87979054
,5.93308e-11,3201,0.9512453,-0.2319143,1.2536254,,-0.40294096,273.0747,0.08530921,-0.1919192,0.9944956,9641.997288703918,-1.7419901,0.14999999,3.966825,1.0134842,4.0321317,0.9444126,0.9512453,0.23801593,64020,-0.6142536,0.8798108
,5.9293744e-11,3202,0.9512453,-0.14889835,1.2535694,,-0.34160146,273.094,0.085288584,-0.21212122,0.9944956,9646.288722753525,-1.742228,0.14999999,3.7101674,1.0117779,3.8861406,0.94601154,0.9512453,0.16000976,64040,-0.6141644,0.87983143
,5.9256725e-11,3203,0.9512453,-0.13528544,1.25361,,-0.4553623,273.11646,0.085268974,-0.1919192,0.9944956,9650.57232260704,-1.7424903,0.14999999,4.0245576,1.0139632,4.024756,0.94240993,0.9512453,0.23813502,64060,-0.6141113,0.87985104
,5.921973e-11,3204,0.9512453,-0.35170558,1.2536411,,-0.48251402,273.14502,0.08525121,-0.1919192,0.9944956,9654.858938217163,-1.7427281,0.14999999,4.012523,1.0142536,4.0209603,0.93679917,0.9512453,0.23819166,64080,-0.61406595,0.8798688
,5.918279e-11,3205,0.9512453,-1.0379577,1.2532935,,-0.3172474,273.1599,0.08522928,-1.0,0.9944956,9659.109277248383,-1.7429658,0.14999999,0.00032094066,1.0234034,4.487189,0.95030624,0.9512453,2.1381187e-14,64100,-0.61396897,0.87989074
,5.9145876e-11,3206,0.9512453,-1.0596324,1.2532667,,-0.34077442,273.17676,0.08520794,-1.0,0.9944956,9663.36276268959,-1.7432778,0.14999999,3.6216815,1.0235536,4.482313,0.94819605,0.9512453,2.1387877e-14,64120,-0.61387646,0.8799121
,5.9108995e-11,3207,0.9512453,-0.9989955,1.2532771,,-0.42141554,273.1936,0.08518666,-1.0,0.9944956,9667.642531633377,-1.7435898,0.14999999,3.7455719,1.023743,4.4774513,0.9481989,0.9512453,2.1394528e-14,64140,-0.6138093,0.87993336
,5.907215e-11,3208,0.9512453,-0.24302563,1.2531818,,-0.22913103,273.2102,0.08516526,-0.21212122,0.9944956,9672.135336399078,-1.7439015,0.14999999,3.5376472e-06,1.0120767,3.8790863,0.948542,0.9512453,0.16027775,64160,-0.6136819,0.87995476
,5.9035346e-11,3209,0.9512453,-0.3446365,1.2531822,,-0.33102337,273.23218,0.08514559,-0.23232323,0.9944956,9677.568947315216,-1.7441632,0.14999999,3.6938138,1.0098519,3.7711399,0.9429589,0.9512453,0.105814874,64180,-0.6135904,0.8799744
,5.8998556e-11,3210,0.9512453,-1.1005077,1.2531757,,-0.31533822,273.24902,0.085124314,-1.0,0.9944956,9684.760858535767,-1.7444417,0.14999999,0.00026100953,1.023806,4.4753914,0.9484387,0.9512453,2.1412776e-14,64200,-0.61349434,0.8799957
,5.896182e-11,3211,0.9512453,-0.9833764,1.2532433,,-0.6168125,273.2661,0.085103095,-1.0,0.9944956,9690.579768419266,-1.7447532,0.14999999,3.9373558,1.0240552,4.470554,0.94794476,0.9512453,2.1419434e-14,64220,-0.6134882,0.8800169
,5.8925115e-11,3212,0.9512453,-0.88253653,1.2530996,,-0.19632705,273.28247,0.0850817,-1.0,0.9944956,9696.43911409378,-1.7450646,0.14999999,3.216737,1.0240806,4.4657283,0.9489197,0.9512453,2.1426095e-14,64240,-0.61335105,0.8800383
,5.8888436e-11,3213,0.9512453,-0.32304442,1.2530345,,-0.12105342,273.29858,0.08506024,-0.27272728,0.9944956,9700.641392230988,-1.7453759,0.14999999,0.00077357725,1.0034295,3.655604,0.9490223,0.9512453,0.043707967,64260,-0.6131901,0.8800598
,5.88518e-11,3214,0.9512453,-0.30061674,1.2530489,,-0.31142274,273.3142,0.08503866,-0.3131313,0.9944956,9706.401704072952,-1.7456735,0.14999999,3.6234274,0.9955122,3.6283205,0.94924,0.9512453,0.01677514,64280,-0.61309534,0.88008136
,5.8815196e-11,3215,0.9512453,-0.19429718,1.2530951,,-0.30974367,273.33252,0.08501792,-0.2929293,0.9944956,9712.359626293182,-1.7459794,0.14999999,3.6204991,1.0000525,3.6284852,0.94705683,0.9512453,0.027336914,64300,-0.61300254,0.8801021
,5.877862e-11,3216,0.9512453,-0.16333318,1.2530223,,-0.377139,273.35474,0.08499837,-0.27272728,0.9944956,9716.755432367325,-1.7462819,0.14999999,3.3825345,1.0041125,3.6468549,0.94274026,0.9512453,0.04374758,64320,-0.6129292,0.88012165
,5.874209e-11,3217,0.9512453,-0.24296995,1.25299,,-0.42439744,273.37598,0.08497858,-0.23232323,0.9944956,9721.674909353256,-1.7465792,0.14999999,3.6576083,1.0106978,3.7607055,0.9440702,0.9512453,0.10607085,64340,-0.61286944,0.88014144
,5.870558e-11,3218,0.9512453,0.022545606,1.2530022,,-0.32719186,273.39478,0.08495802,-0.25252524,0.9944956,9726.2998316288,-1.746857,0.14999999,3.6815886,1.0080041,3.6851141,0.94639003,0.9512453,0.06877,64360,-0.6127774,0.880162
,5.866911e-11,3219,0.9512453,0.049724266,1.2530613,,-0.97422373,273.4724,0.08495569,0.21212122,0.9944956,9730.481608390808,-1.7471464,0.14999999,3.1700985,0.9956517,15.287857,0.88769555,0.9512453,14.990383,64380,-0.6128874,0.8801643
,5.8632675e-11,3220,0.9512453,-0.18558247,1.252778,,-1.0783896,273.6045,0.084970295,-0.17171717,0.9944956,9736.106491565704,-1.7428108,0.14999999,2.6297145,1.0164546,4.1894584,0.83301306,0.9512453,0.34805492,64400,-0.6130337,0.8801497
