ReturnMin,DenMISEMeanLog,delta,Regret/t,ReturnAbsMax,TimeElapsed,TimestepsSoFar,IWFirstEpisode,ReturnMax,LQGmu1_higher,LQGsigma_higher,DenMISELogFirst,Iteration,Bound,LQGmu1_actor,DenMISELogLast,IWMean,Regret,ReturnStepMax,IWMax,IWLastEpisode,ReturnLastEpisode,ReturnMean,IWMin
,-0.7793516,1.1241255e-07,4.490034,17.43034,36.42351675033569,2080,0.048659917,17.43034,0.5102041,0.14999999,-0.8205762,104,47.78289,0.47278643,-0.5166683,0.98247474,466.9635,19.218744,8.385152,1.4619883e-18,17.290995,12.8699665,
,-0.7825435,1.10281555e-07,4.5452766,17.43034,36.66452932357788,2100,0.20283432,17.43034,-0.3469388,0.14999999,-0.8296779,105,47.6719,-0.21598594,-1.0739204,0.8820682,477.25403,19.218744,5.1407604,2.548232e-06,7.069517,12.814724,
,-0.78291804,1.0821059e-07,4.5060654,17.43034,36.928834438323975,2120,4.7946024,17.43034,-0.06122449,0.14999999,-0.83722675,106,47.600647,0.034969434,-0.696256,1.1017776,477.64294,19.218744,5.740565,3.133625,16.970978,12.853935,
,-0.7822295,1.0619741e-07,4.54121,17.43034,37.34692692756653,2140,1.9067556e-07,17.43034,-0.8367347,0.14999999,-0.8023775,107,47.25199,-0.6454533,-0.7938262,1.0479393,485.90942,19.218744,4.449469,2.7295698e-07,9.093519,12.81879,
,-0.7783882,1.04239895e-07,4.4986277,17.43034,37.594242572784424,2160,0.00074241747,17.43034,-0.59183675,0.14999999,-0.8116799,108,47.246193,-0.7027384,-0.4038265,1.1231629,485.8518,19.218744,4.07507,3.7364092,17.417685,12.861373,
,-0.7737081,1.0233602e-07,4.4571323,17.43034,37.83727741241455,2180,9.296024e-09,17.43034,1.0,0.14999999,-0.82088965,109,47.266773,0.6683941,-0.38006023,0.8592144,485.8275,19.218744,13.280174,4.060597e-28,17.384462,12.902868,
,-0.7790717,1.0048382e-07,4.52864,17.43034,38.114325284957886,2200,1.6988757e-05,17.43034,-0.71428573,0.14999999,-0.83002216,110,46.73772,-0.6936363,-1.1916316,1.1358843,498.1504,19.218744,3.9403572,3.101293e-18,5.037143,12.831361,
,-0.77418476,9.868145e-08,4.4875717,17.43034,38.38024115562439,2220,5.716849,17.43034,0.10204082,0.14999999,-0.83907187,111,46.737087,0.17280367,-0.3619206,1.1107548,498.12048,19.218744,6.5625286,2.9644025e-06,17.389725,12.872429,
,-0.7746634,9.692714e-08,4.5236406,17.43034,38.84955143928528,2240,7.881365e-05,17.43034,0.75510204,0.14999999,-0.7978198,112,46.652584,0.9216521,-0.9199175,1.1057242,506.6477,19.218744,9.339891,0.0035641782,8.832778,12.83636,
,-0.7787078,9.521922e-08,4.625105,17.43034,39.329312801361084,2260,1.1950629,17.43034,-0.2244898,0.14999999,-0.80670804,113,46.454613,-0.17955895,-1.312339,0.90571296,522.63684,19.218744,5.4749537,2.0740699e-12,1.3707733,12.734896,
,-0.7788697,9.355603e-08,4.5906534,17.43034,39.66869878768921,2280,6.323181e-05,17.43034,-0.67346936,0.14999999,-0.80499846,114,46.248726,-0.71488655,-0.69281125,1.1466624,523.3345,19.218744,3.9184978,0.023516249,16.662476,12.769347,
,-0.77411884,9.193604e-08,4.550661,17.43034,39.91836452484131,2300,0.7849804,17.43034,0.3469388,0.14999999,-0.81373155,115,46.20717,0.22998989,-0.36864656,0.88400364,523.3259,19.218744,7.9753704,5.054647e-11,17.368504,12.80934,
,-0.77691674,9.035778e-08,4.586749,17.43034,40.172417640686035,2320,1.7865914e-10,17.43034,-1.0,0.14999999,-0.8155869,116,45.909733,-1.0582668,-0.9696936,0.7791085,532.06287,19.218744,9.107692,1.7587785e-14,8.623059,12.773252,
,-0.78130203,8.8819796e-08,4.548936,17.43034,40.71454906463623,2340,3.7652194,17.43034,-0.10204082,0.14999999,-0.82417065,117,45.78211,0.19946617,-1.0572836,1.0578444,532.2256,19.218744,5.583191,1.1466606e-08,17.197416,12.811065,
,-0.78239983,8.732076e-08,4.583416,17.43034,41.28251886367798,2360,3.8502355,17.43034,0.18367347,0.14999999,-0.8010069,118,45.738712,0.13415523,-0.95478666,1.1101453,540.843,19.218744,6.874632,6.8717966,8.742409,12.776585,
,-0.78219604,8.585934e-08,4.615649,17.43034,41.70956540107727,2380,0.016397463,17.43034,-0.46938777,0.14999999,-0.77733773,119,45.6926,-0.42386627,-0.8489849,0.9578393,549.2623,19.218744,4.6770234,0.0018967871,8.940791,12.744351,
,-0.7808571,8.4434326e-08,4.5769434,17.43034,41.963342905044556,2400,8.9352204e-07,17.43034,-0.79591835,0.14999999,-0.7855682,120,45.546116,-0.8525775,-0.57116723,1.074416,549.2333,19.218744,4.2162046,0.21724866,17.389204,12.783057,
,-0.7779047,8.3044476e-08,4.5395365,17.43034,42.49773406982422,2420,0.019611696,17.43034,0.5510204,0.14999999,-0.793867,121,45.36659,0.6434798,-0.48836213,1.0309452,549.28394,19.218744,8.612593,4.203617e-19,17.309168,12.820464,
,-0.78092605,8.168867e-08,4.600895,17.43034,42.781304359436035,2440,1.7623686e-10,17.43034,-1.0,0.14999999,-0.80193543,122,45.316055,-0.95845246,-1.1544019,0.8110798,561.3093,19.218744,8.829271,7.221043e-26,5.3347235,12.759106,
,-0.78169215,8.03658e-08,4.5644255,17.43034,43.224870443344116,2460,0.19890162,17.43034,-0.3469388,0.14999999,-0.8100987,123,45.200687,-0.2924565,-0.6743679,0.8560444,561.4243,19.218744,5.184806,0.0012844454,17.2448,12.795575,
,-0.78195447,7.90748e-08,4.52989,17.43034,43.73317861557007,2480,1.9340288e-07,17.43034,-0.8367347,0.14999999,-0.8165802,124,45.05339,-0.88274544,-0.66356117,1.050183,561.7064,19.218744,4.334125,0.0071450043,17.078018,12.830111,
,-0.7794195,7.781467e-08,4.494138,17.43034,44.32730531692505,2500,0.000752081,17.43034,-0.59183675,0.14999999,-0.8246123,125,44.72357,-0.5979472,-0.5057466,1.0778676,561.7671,19.218744,4.0560594,0.6725416,17.299223,12.865863,
,-0.77580786,7.658441e-08,4.4582767,17.43034,44.82132315635681,2520,6.0767183,17.43034,0.06122449,0.14999999,-0.8325745,126,44.723183,0.14033493,-0.3932732,1.1561551,561.7429,19.218744,6.2180824,0.00025245827,17.384281,12.901724,
,-0.775477,7.538312e-08,4.489588,17.43034,45.259496212005615,2540,5.134808e-06,17.43034,0.8367347,0.14999999,-0.7933786,127,44.690872,0.77686954,-0.8732261,1.0827073,570.1775,19.218744,9.670269,0.00013291962,8.925347,12.870413,
,-0.77855897,7.420985e-08,4.5619354,17.43034,45.60507011413574,2560,0.7032175,17.43034,-0.26530612,0.14999999,-0.8012217,128,44.526413,-0.3137153,-1.2259667,0.87228155,583.92773,19.218744,5.347376,2.985513e-10,3.6097558,12.798065,
,-0.7785731,7.306376e-08,4.528404,17.43034,46.0208535194397,2580,1.9089444e-07,17.43034,-0.8367347,0.14999999,-0.80352503,129,44.489567,-1.0307682,-0.64463735,1.0520241,584.1643,19.218744,4.330784,0.0116080595,17.123663,12.831596,
,-0.77933943,7.1944044e-08,4.4947805,17.43034,46.646159648895264,2600,1.7788558e-10,17.43034,-1.0,0.14999999,-0.8112471,130,44.613026,-1.1135471,-0.92098063,0.8516807,584.3214,19.218744,8.592343,6.5412264,17.202734,12.86522,
,-0.78471446,7.084985e-08,4.461713,17.43034,47.38739371299744,2620,0.041834284,17.43034,-0.42857143,0.14999999,-0.81890994,131,44.28371,-0.13025063,-1.3235722,0.9250931,584.4845,19.218744,4.749668,0.00029612548,17.196957,12.898288,
,-0.7849055,6.978043e-08,4.4358797,17.43034,48.02517223358154,2640,1.8056456e-10,17.43034,-1.0,0.14999999,-0.82619524,132,44.25059,-1.0559735,-0.7280724,0.8779762,585.536,19.218744,8.183633,2.7567086e-07,16.308292,12.924121,
,-0.78721976,6.8735034e-08,4.4037085,17.43034,48.636141300201416,2660,2.8086567,17.43034,-0.14285715,0.14999999,-0.8337425,133,44.256474,-0.44211358,-0.9587691,1.003088,585.69324,19.218744,5.5304513,6.2285956e-08,17.202932,12.956292,
,-0.78547955,6.7712975e-08,4.371273,17.43034,49.2475163936615,2680,2.04229,17.43034,0.26530612,0.14999999,-0.8203353,134,44.11133,0.28664774,-0.54635996,0.9947258,585.7505,19.218744,7.552724,6.797253e-05,17.302645,12.988728,
,-0.7873891,6.671354e-08,4.4055853,17.43034,49.74602699279785,2700,9.219689e-09,17.43034,1.0,0.14999999,-0.8126443,135,43.899853,1.1744871,-1.0230204,0.80665094,594.754,19.218744,13.583033,9.078163e-05,8.356552,12.954415,
,-0.8011644,6.573606e-08,4.5008383,17.43034,50.22481179237366,2720,0.0022879336,17.43034,-0.5510204,0.14999999,-0.82002443,136,43.902733,-0.5874175,-2.444249,1.0408213,612.1139,19.218744,4.283958,5.645694e-28,,12.859162,
,-0.79817677,6.477992e-08,4.4677935,17.43034,50.763928174972534,2740,1.8077029e-10,17.43034,-1.0,0.14999999,-0.8273336,137,43.81402,-0.8082601,-0.42437917,0.89394957,612.08765,19.218744,7.9976163,0.09253179,17.386349,12.892207,
,-0.7963539,6.3844475e-08,4.435507,17.43034,51.33325386047363,2760,6.513195e-05,17.43034,-0.67346936,0.14999999,-0.83460635,138,43.806694,-0.8932384,-0.4286894,1.1037647,612.1001,19.218744,3.9726727,2.7267914,17.347612,12.924494,
,-0.79353565,6.292915e-08,4.4040985,17.43034,51.931373596191406,2780,0.0028233258,17.43034,0.63265306,0.14999999,-0.84182614,139,43.759132,0.855152,-0.5002519,1.0955474,612.1697,19.218744,9.246932,1.4833438e-22,17.29035,12.955902,
,-0.7966484,6.203338e-08,4.479166,17.43034,52.58967041969299,2800,1.9977062e-07,17.43034,-0.8367347,0.14999999,-0.84897435,140,43.452698,-1.3224058,-1.3011874,1.0569985,627.08325,19.218744,4.188921,2.3128477e-27,2.4465573,12.880835,
,-0.81520486,6.11566e-08,4.4486256,17.43034,53.17575192451477,2820,1.8604454e-10,17.43034,-1.0,0.14999999,-0.8560918,141,43.626717,-1.122526,-3.4619515,0.93442184,627.2561,19.218744,8.416821,8.416821,17.18694,12.911375,
,-0.8191143,6.029826e-08,4.418455,17.43034,53.83294725418091,2840,6.265442,17.43034,0.06122449,0.14999999,-0.86315894,142,43.334133,0.11569858,-1.2925978,1.1361142,627.42065,19.218744,6.4108067,2.9012806e-13,17.195518,12.9415455,
,-0.8187188,5.945788e-08,4.4461384,17.43034,54.480480432510376,2860,1.8070996e-10,17.43034,-1.0,0.14999999,-0.8269994,143,43.30488,-0.97442627,-0.88368434,0.9523195,635.7977,19.218744,8.055353,6.24032e-12,8.982777,12.913862,
,-0.817629,5.8634946e-08,4.4161797,17.43034,55.07273721694946,2880,0.39924192,17.43034,-0.30612245,0.14999999,-0.83396804,144,43.27156,-0.31867826,-0.6019394,0.8648258,635.92993,19.218744,5.3512993,0.00023758321,17.227907,12.943821,
,-0.8175163,5.7828977e-08,4.386546,17.43034,55.66879868507385,2900,0.4477344,17.43034,0.3877551,0.14999999,-0.83811986,145,43.061325,0.30194414,-0.6593474,0.87029934,636.0493,19.218744,8.430009,7.8498524e-05,17.240799,12.973454,
,-0.820069,5.703951e-08,4.4187307,17.43034,56.28517460823059,2920,0.042807613,17.43034,-0.42857143,0.14999999,-0.84190965,146,42.991222,-0.2873289,-1.0500976,0.924851,645.13464,19.218744,4.791794,5.377618e-05,8.274579,12.94127,
,-0.8195843,5.6266096e-08,4.3899136,17.43034,56.8799409866333,2940,1.2459934,17.43034,-0.2244898,0.14999999,-0.84844244,147,42.954384,-0.30111265,-0.66716456,0.9235487,645.3174,19.218744,5.3919916,4.7473946,17.177265,12.970087,
,-0.81890774,5.550832e-08,4.361413,17.43034,57.48016357421875,2960,1.8432054e-10,17.43034,-1.0,0.14999999,-0.84678173,148,42.779972,-0.98727465,-0.6347943,0.9539802,645.489,19.218744,7.8924212,9.6948825e-05,17.188349,12.998588,
,-0.8180641,5.476574e-08,4.3331556,17.43034,58.07649493217468,2980,4.057809,17.43034,0.18367347,0.14999999,-0.85351574,149,42.568512,0.22139254,-0.63553005,1.1247045,645.64026,19.218744,7.081969,2.9387685e-13,17.208735,13.026845,
,-0.81831944,5.403796e-08,4.362279,17.43034,58.675731897354126,3000,0.09645881,17.43034,-0.3877551,0.14999999,-0.83333534,150,42.558754,-0.28890663,-0.9643813,0.9207998,654.3418,19.218744,4.835638,0.001830373,8.658392,12.997722,
,-0.81766605,5.3324598e-08,4.3355303,17.43034,59.2736132144928,3020,1.2346997,17.43034,-0.2244898,0.14999999,-0.83933705,151,42.417248,0.079314515,-0.63406545,0.9409895,654.66504,19.218744,5.242217,4.5723863,17.036901,13.02447,
,-0.8184018,5.262527e-08,4.3616943,17.43034,59.883994579315186,3040,1.8267104e-10,17.43034,-1.0,0.14999999,-0.8377942,152,42.31259,-0.99894047,-0.86244595,0.9575575,662.97766,19.218744,7.6953573,3.6036812e-11,9.047378,12.998306,
,-0.8177193,5.19396e-08,4.334217,17.43034,60.53118705749512,3060,4.1936146e-06,17.43034,-0.75510204,0.14999999,-0.8443516,153,42.16663,-0.6645304,-0.6603031,1.0408505,663.13513,19.218744,4.081997,1.3732961,17.20246,13.025784,
,-0.8149345,5.1267257e-08,4.305979,17.43034,61.13680577278137,3080,6.1488047,17.43034,0.020408163,0.14999999,-0.8508662,154,42.09379,0.09457746,-0.423017,1.1197408,663.12085,19.218744,6.1578155,0.00012046448,17.374435,13.054022,
,-0.814512,5.0607877e-08,4.3319845,17.43034,61.74253845214844,3100,5.2637897e-06,17.43034,0.8367347,0.14999999,-0.8181879,155,42.07766,0.8475536,-0.85656905,1.089896,671.4575,19.218744,10.73025,3.0274847e-05,9.023213,13.028016,
,-0.81743306,4.9961137e-08,4.3990583,17.43034,62.38130235671997,3120,0.000752086,17.43034,-0.59183675,0.14999999,-0.82461876,156,42.083473,-0.4757332,-1.3359755,1.023603,686.2532,19.218744,4.2477956,1.0225258e-19,2.5643518,12.960942,
,-0.81542736,4.932671e-08,4.370948,17.43034,62.99214172363281,3140,0.017301492,17.43034,-0.46938777,0.14999999,-0.8310037,157,41.86123,-0.2982756,-0.5191816,0.9613982,686.2388,19.218744,4.500821,4.465889,17.374163,12.989053,
,-0.8144732,4.87043e-08,4.3445034,17.43034,63.60393953323364,3160,0.04947771,17.43034,0.5102041,0.14999999,-0.8372428,158,41.861824,0.65449893,-0.6198484,0.9198309,686.43164,19.218744,9.109931,2.4307958e-06,17.167381,13.015497,
,-0.8177588,4.8093597e-08,4.393629,17.43034,64.23526668548584,3180,0.40296042,17.43034,-0.30612245,0.14999999,-0.84323883,159,41.724915,-0.47230363,-1.2420802,0.9243916,698.5869,19.218744,4.972673,1.1438733e-08,5.204503,12.966372,
,-0.81627256,4.74943e-08,4.366229,17.43034,64.85231566429138,3200,1.843564e-10,17.43034,-1.0,0.14999999,-0.84697735,160,41.683308,-0.9367745,-0.49746898,0.94979876,698.5967,19.218744,7.7070794,0.008982944,17.350487,12.993772,
,-0.81491005,4.690615e-08,4.339732,17.43034,65.48915505409241,3220,3.0363648,17.43034,0.2244898,0.14999999,-0.8532079,161,41.66632,0.1119483,-0.5360452,1.1058953,698.697,19.218744,7.386081,4.3946577e-13,17.259836,13.020268,
,-0.8147711,4.6328847e-08,4.364606,17.43034,66.17532563209534,3240,9.4418215e-07,17.43034,-0.79591835,0.14999999,-0.84071606,162,41.489544,-0.7330805,-0.8828276,1.0266426,707.06616,19.218744,4.1297474,7.139513e-08,8.99055,12.995395,
,-0.812198,4.5762143e-08,4.3378096,17.43034,66.79859280586243,3260,0.002350186,17.43034,-0.5510204,0.14999999,-0.84686995,163,41.493965,-0.40427256,-0.4156625,1.0127914,707.063,19.218744,4.263915,1.9295148,17.363329,13.022191,
,-0.8105188,4.5205766e-08,4.3118515,17.43034,67.41837453842163,3280,9.599091e-09,17.43034,1.0,0.14999999,-0.85297173,164,41.44191,1.1119015,-0.54313713,0.8944449,707.14355,19.218744,18.449392,4.2572587e-19,17.279299,13.048149,
,-0.8188515,4.4659473e-08,4.390931,17.43034,68.04368257522583,3300,0.09897144,17.43034,-0.3877551,0.14999999,-0.8590508,165,41.370964,-0.56216395,-2.055142,0.9492263,724.50366,19.218744,4.6769867,4.097958e-21,,12.9690695,
,-0.81693184,4.4123027e-08,4.3642626,17.43034,68.66949510574341,3320,5.7508225,17.43034,-0.020408163,0.14999999,-0.8644934,166,41.26595,0.18837069,-0.44330618,1.0751537,724.4675,19.218744,6.095919,0.00609235,17.395796,12.995738,
,-0.8173767,4.3596195e-08,4.3894997,17.43034,69.29557657241821,3340,0.00023124692,17.43034,-0.63265306,0.14999999,-0.83644253,167,41.219208,-0.6689045,-0.95571804,1.042186,733.0464,19.218744,4.068494,2.1594456e-06,8.781588,12.970501,
,-0.8147285,4.3078728e-08,4.363221,17.43034,69.92929697036743,3360,0.0009364598,17.43034,0.67346936,0.14999999,-0.84241134,168,41.128685,0.4819722,-0.40837967,1.0759004,733.021,19.218744,9.730664,1.6270704e-17,17.385046,12.996779,
,-0.81667167,4.257043e-08,4.3987656,17.43034,70.55977606773376,3380,9.514087e-07,17.43034,-0.79591835,0.14999999,-0.8483405,169,41.03646,-0.7246655,-1.1994761,1.0296328,743.39136,19.218744,4.123606,1.533334e-15,6.989668,12.961235,
,-0.81409615,4.2071083e-08,4.3727093,17.43034,71.19696068763733,3400,0.00023539936,17.43034,-0.63265306,0.14999999,-0.85424024,170,40.93339,-0.47001332,-0.40240267,1.0529484,743.3606,19.218744,3.98584,3.2951252,17.390976,12.987291,
,-0.81190044,4.158046e-08,4.3469915,17.43034,71.8310022354126,3420,1.3717393,17.43034,0.30612245,0.14999999,-0.86010396,171,40.924927,-0.029080272,-0.48536798,0.99709064,743.33545,19.218744,7.9424686,6.637164e-06,17.384947,13.013009,
,-0.8120121,4.109837e-08,4.344041,17.43034,72.4664375782013,3440,0.043499578,17.43034,-0.42857143,0.14999999,-0.857945,172,40.88714,-0.68745553,-0.81665766,0.9676697,747.17505,19.218744,4.5251975,0.17348287,13.520613,13.01596,
,-0.80980825,4.062462e-08,4.318885,17.43034,73.10972309112549,3460,3.9162118,17.43034,-0.10204082,0.14999999,-0.8634893,173,40.781708,-0.049351532,-0.39268574,0.9876157,747.167,19.218744,5.805652,0.0019402853,17.367847,13.041116,
,-0.80977356,4.015901e-08,4.309845,17.43034,73.74965572357178,3480,1.8433637e-10,17.43034,-1.0,0.14999999,-0.8468683,174,40.742035,-1.0613434,-0.7833631,0.926121,749.9131,19.218744,7.980468,1.1043724e-08,14.614052,13.050156,
,-0.81091404,3.970136e-08,4.2861547,17.43034,74.45561027526855,3500,5.794707,17.43034,0.10204082,0.14999999,-0.85259897,175,40.734848,0.15928122,-0.92581105,1.1954901,750.0769,19.218744,6.5533915,5.816193e-13,17.196037,13.073846,
,-0.81045437,3.925149e-08,4.3100185,17.43034,75.09879112243652,3520,6.4555796e-05,17.43034,-0.67346936,0.14999999,-0.8257208,176,40.626324,-0.8260626,-0.9114144,1.0575181,758.56323,19.218744,3.9970171,1.3425653e-06,8.873664,13.049982,
,-0.8080467,3.880923e-08,4.285739,17.43034,75.74237537384033,3540,1.8150445e-10,17.43034,-1.0,0.14999999,-0.83138615,177,40.58748,-0.9901741,-0.43582052,0.94309133,758.5759,19.218744,7.7617617,2.0994723,17.347471,13.074262,
,-0.80754423,3.837439e-08,4.2625446,17.43034,76.39116740226746,3560,1.9739673e-07,17.43034,-0.8367347,0.14999999,-0.83702,178,40.507298,-0.95763105,-0.6521616,1.0298805,758.7329,19.218744,4.13135,3.0257251,17.202942,13.097456,
,-0.8060453,3.7946826e-08,4.239415,17.43034,77.03556632995605,3580,1.8355538e-10,17.43034,-1.0,0.14999999,-0.8426222,179,40.28141,-1.0895896,-0.56320435,0.95769584,758.85547,19.218744,7.502912,4.4883904,17.237545,13.120585,
,-0.80749255,3.7526366e-08,4.2167444,17.43034,77.74946761131287,3600,1.9551017,17.43034,-0.18367347,0.14999999,-0.8481933,180,40.19271,-0.1561943,-1.0150158,0.9203365,759.0139,19.218744,5.5091286,8.814995e-08,17.20139,13.143256,
,-0.8074648,3.7112855e-08,4.1973763,17.43034,78.3995292186737,3620,0.11162963,17.43034,0.46938777,0.14999999,-0.8429304,181,40.079304,0.44138613,-0.71631247,0.8796504,759.7251,19.218744,9.158877,0.0009098419,16.648834,13.162624,
,-0.8101982,3.6706137e-08,4.2294207,17.43034,79.0620608329773,3640,1.845126e-10,17.43034,-1.0,0.14999999,-0.84782344,182,40.068447,-1.0238835,-1.1734754,0.9679969,769.7544,19.218744,7.321763,7.6491963e-20,7.3308687,13.13058,
,-0.8098699,3.6306073e-08,4.2071724,17.43034,79.77508234977722,3660,6.2039933,17.43034,0.06122449,0.14999999,-0.85330296,183,40.028137,-0.01947055,-0.7089471,1.1720883,769.9126,19.218744,6.3561277,2.339184e-11,17.20175,13.152828,
,-0.8088851,3.591252e-08,4.213066,17.43034,80.4307324886322,3680,0.0065282634,17.43034,-0.5102041,0.14999999,-0.8254129,184,39.94908,-0.33970773,-0.7883975,0.98046976,775.20435,19.218744,4.360282,0.027737666,12.068358,13.1469345,
,-0.8079262,3.5525325e-08,4.190979,17.43034,81.15140104293823,3700,0.7243263,17.43034,-0.26530612,0.14999999,-0.8307975,185,40.135754,-0.3381134,-0.6064442,0.9183882,775.33105,19.218744,5.174901,4.312907,17.233286,13.169022,
,-0.8072251,3.514436e-08,4.1691656,17.43034,81.81088495254517,3720,0.20336297,17.43034,-0.3469388,0.14999999,-0.83228076,186,39.834484,-0.11296998,-0.589896,0.92864954,775.46484,19.218744,4.7891197,4.7891197,17.22631,13.190835,
,-0.8072319,3.476949e-08,4.154311,17.43034,82.46843266487122,3740,3.8121204,17.43034,-0.10204082,0.14999999,-0.83654994,187,40.00683,-0.06373705,-0.731622,1.0251744,776.8562,19.218744,5.593278,5.513221,15.968559,13.205689,
,-0.8067855,3.440058e-08,4.1459837,17.43034,83.13256931304932,3760,1.9439625e-07,17.43034,-0.8367347,0.14999999,-0.8217026,188,39.82338,-0.9487132,-0.740728,1.01961,779.44507,19.218744,4.1417265,9.545574e-06,14.771023,13.214017,
,-0.80526763,3.4037512e-08,4.124631,17.43034,83.79220533370972,3780,1.8071133e-10,17.43034,-1.0,0.14999999,-0.82700765,189,39.83233,-0.96782357,-0.5340275,0.9808962,779.5552,19.218744,7.294281,4.2791615,17.249628,13.23537,
,-0.8040853,3.3680166e-08,4.103586,17.43034,84.46089506149292,3800,9.402553e-09,17.43034,1.0,0.14999999,-0.8322847,190,39.74192,0.9593209,-0.5525468,0.91861326,779.6814,19.218744,19.198416,1.9632454e-37,17.234125,13.256414,
,-0.8084999,3.3328423e-08,4.1691914,17.43034,85.20450520515442,3820,4.7960763,17.43034,-0.06122449,0.14999999,-0.83753407,191,39.66585,0.13589674,-1.5407722,1.0752412,796.3154,19.218744,5.7060504,1.1023978e-09,0.7256719,13.190809,
,-0.80870056,3.2982157e-08,4.191349,17.43034,85.87381339073181,3840,0.00028131006,17.43034,0.71428573,0.14999999,-0.81795573,192,39.61918,0.8002061,-0.913602,1.0456609,804.739,19.218744,10.372967,0.0039175,8.936509,13.168652,
,-0.811443,3.2641257e-08,4.242613,17.43034,86.59881949424744,3860,3.9364388,17.43034,0.18367347,0.14999999,-0.8231491,193,39.55349,0.19512454,-1.3669621,1.1587765,818.82446,19.218744,7.1647844,0.0022388278,3.274672,13.117388,
,-0.81144667,3.2305614e-08,4.265085,17.43034,87.27863240242004,3880,1.7733137e-10,17.43034,-1.0,0.14999999,-0.8081262,194,39.511486,-1.1772754,-0.95748276,0.9816421,827.4265,19.218744,7.2090263,1.1374197e-13,8.758006,13.094915,
,-0.81562847,3.1975123e-08,4.244033,17.43034,87.95416903495789,3900,1.7824525e-10,17.43034,-1.0,0.14999999,-0.81326765,195,39.359116,-1.0543251,-1.5997969,0.9928658,827.5864,19.218744,6.986565,6.550949,17.199995,13.115968,
,-0.8156054,3.1649677e-08,4.223197,17.43034,88.6258602142334,3920,0.0064825304,17.43034,-0.5102041,0.14999999,-0.81838274,196,39.180668,-0.45462534,-0.79528,0.9609266,827.7466,19.218744,4.430032,0.008181973,17.199867,13.136804,
