DenMISEMeanLog,ReturnAbsMax,IWLastEpisode,ReturnLastEpisode,Iteration,delta,TimestepsSoFar,Regret,LQGmu1_actor,DenMISELogFirst,IWFirstEpisode,Bound,IWMean,LQGsigma_higher,DenMISELogLast,IWMin,ReturnMax,ReturnMin,ReturnStepMax,TimeElapsed,Regret/t,LQGmu1_higher,IWMax,ReturnMean
-0.4905929,17.444357,5.9791965,16.659487,4284,6.62495e-11,85680,5254.8516,-0.06529637,-2.1889389,0.1943624,21.815435,0.97318417,0.14999999,-0.8655885,,17.444357,,19.232504,12894.17676949501,1.2266235,-0.2244898,6.202989,16.133377
-0.49079165,17.444357,8.670169,14.217174,4285,6.621858e-11,85700,5257.992,-0.25175387,-2.189127,0.9058991,21.816452,0.9635586,0.14999999,-1.3153883,,17.444357,,19.232504,12901.009283781052,1.2270699,-0.14285715,8.721432,16.13293
-0.49082223,17.444357,4.698182,16.971777,4286,6.618768e-11,85720,5258.383,-0.11469045,-2.189149,0.19440323,21.812988,0.97365856,0.14999999,-0.5855125,,17.444357,,19.232504,12907.118385314941,1.2268753,-0.2244898,6.1861,16.133125
-0.4909718,17.444357,6.1420093,15.909222,4287,6.615681e-11,85740,5259.836,-0.033856407,-2.1893368,0.19443977,21.815426,0.97415763,0.14999999,-1.1048793,,17.444357,,19.232504,12913.121674537659,1.2269268,-0.2244898,6.178625,16.133074
-0.49119967,17.444357,11.062712,12.944227,4288,6.612595e-11,85760,5264.242,-0.11448555,-2.1895247,3.1405942,21.81511,0.95625544,0.14999999,-1.4420434,,17.444357,,19.232504,12917.482330322266,1.2276688,-0.06122449,11.999425,16.132332
-0.49135274,17.444357,7.2053123,15.914518,4289,6.609513e-11,85780,5265.6953,-0.2328843,-2.1890256,0.43543273,21.819939,0.9701421,0.14999999,-1.1030142,,17.444357,,19.232504,12922.950815200806,1.2277222,-0.18367347,7.306844,16.132278
-0.49139565,17.444357,5.063176,16.940214,4290,6.606432e-11,85800,5266.117,-0.31883413,-2.1891572,0.19440487,21.817516,0.975087,0.14999999,-0.6453784,,17.444357,,19.232504,12929.632901191711,1.2275314,-0.2244898,6.1543207,16.13247
-0.4913777,17.444357,3.6820855,17.114172,4291,6.6033526e-11,85820,5266.3594,-0.13991655,-2.1893451,0.08060482,21.811493,0.98010874,0.14999999,-0.38897005,,17.444357,,19.232504,12936.048239707947,1.2273026,-0.26530612,5.2227097,16.132698
-0.49149945,17.444357,6.133524,16.435705,4292,6.600276e-11,85840,5267.2812,-0.38067418,-2.1895592,0.19448303,21.81472,0.97548217,0.14999999,-0.9945353,,17.444357,,19.232504,12942.956062793732,1.227232,-0.2244898,6.141209,16.132769
-0.49145,17.444357,1.372688e-18,17.293032,4293,6.5972006e-11,85860,5267.3516,0.9742878,-2.1897469,6.4415515e-05,21.80822,0.9822513,0.14999999,-0.2534134,,17.444357,,19.232504,12949.534223079681,1.226963,1.0,98.555046,16.133038
-0.49207684,17.444357,9.2670914e-14,0.46218193,4294,6.594129e-11,85880,5284.25,-0.42069402,-2.1899798,0.08065599,21.80585,0.9802172,0.14999999,-3.1586163,,17.444357,,19.232504,12953.533286333084,1.2306118,-0.26530612,5.2128587,16.129389
-0.4920107,17.444357,0.0018519973,17.327345,4295,6.591058e-11,85900,5284.2812,-1.1699585,-2.190194,3.3439536e-14,21.805662,1.0173935,0.14999999,-0.18800512,,17.444357,,19.232504,12960.765099287033,1.2303333,-1.0,4.119271,16.129667
-0.49212578,17.444357,3.815976,17.19701,4296,6.5879906e-11,85920,5284.4453,-0.8759465,-2.1904266,3.344732e-14,21.807898,1.0176256,0.14999999,-1.0029235,,17.444357,,19.232504,12967.714920759201,1.2300854,-1.0,4.116282,16.129915
-0.49200547,17.444357,1.8757176,17.295507,4297,6.584924e-11,85940,5284.508,-1.132787,-2.1906595,3.34551e-14,21.802414,1.0174056,0.14999999,0.0072065257,,17.444357,,19.232504,12973.777141571045,1.2298126,-1.0,4.1133,16.130188
-0.49205533,17.444357,3.7064555,17.195576,4298,6.58186e-11,85960,5284.672,-0.9216224,-2.1908922,3.3462887e-14,21.804222,1.0176125,0.14999999,-0.7237254,,17.444357,,19.232504,12978.621144533157,1.2295666,-1.0,4.1103215,16.130434
-0.49193934,17.444357,2.3468084,17.267635,4299,6.5787986e-11,85980,5284.7656,-0.9713936,-2.1911247,3.3470676e-14,21.800636,1.0175028,0.14999999,-0.011387003,,17.444357,,19.232504,12984.824527025223,1.2293015,-1.0,4.1073513,16.1307
-0.49183747,17.444357,0.0001527672,17.22755,4300,6.575739e-11,86000,5284.8906,-0.33353522,-2.1913574,0.031092143,21.798874,0.98518145,0.14999999,-0.070463814,,17.444357,,19.232504,12992.734518766403,1.2290459,-0.30612245,4.4920573,16.130955
-0.49180847,17.444357,3.7678628,17.229738,4301,6.572681e-11,86020,5285.0234,-0.5101121,-2.1915827,0.011117512,21.799685,0.9903723,0.14999999,-0.35231873,,17.444357,,19.232504,12998.216665506363,1.2287903,-0.3469388,3.942895,16.13121
-0.49171904,17.444357,0.014141767,17.340109,4302,6.569627e-11,86040,5285.047,-1.1157506,-2.1918125,3.349373e-14,21.798893,1.0174973,0.14999999,-0.096310936,,17.444357,,19.232504,13003.048372745514,1.2285099,-1.0,4.1062937,16.13149
-0.4917429,17.444357,3.6434424,17.194006,4303,6.566574e-11,86060,5285.2188,-1.1546588,-2.192045,3.3501525e-14,21.800465,1.0176898,0.14999999,-0.6124851,,17.444357,,19.232504,13008.501747846603,1.2282639,-1.0,4.1033306,16.131737
-0.4918287,17.444357,3.7633822,17.198147,4304,6.5635226e-11,86080,5285.383,-1.3224524,-2.1922774,3.350932e-14,21.80252,1.0179102,0.14999999,-0.87867767,,17.444357,,19.232504,13013.124232769012,1.2280159,-1.0,4.100375,16.131985
-0.492343,17.444357,4.020895,17.191462,4305,6.560473e-11,86100,5285.547,-1.1411567,-2.1925097,3.3517056e-14,21.805597,1.0181906,0.14999999,-2.7238915,,17.444357,,19.232504,13019.812317609787,1.227768,-1.0,4.0974236,16.132233
-0.49240533,17.444357,3.72005,17.19229,4306,6.557426e-11,86120,5285.711,-0.7668043,-2.1927419,3.3524856e-14,21.807476,1.0184007,0.14999999,-0.7783381,,17.444357,,19.232504,13025.063972711563,1.2275219,-1.0,4.0944786,16.132479
-0.49228963,17.444357,3.378616e-19,17.36838,4307,6.554382e-11,86140,5285.703,0.5718403,-2.192974,0.7819514,21.799507,1.0300615,0.14999999,-0.011962236,,17.444357,,19.232504,13031.848097324371,1.2272358,0.63265306,37.8263,16.132765
-0.49275932,17.444357,4.8399112e-23,6.1274195,4308,6.551339e-11,86160,5296.9375,-1.0102688,-2.1930246,3.3534322e-14,21.797789,1.0179341,0.14999999,-2.5433075,,17.444357,,19.232504,13037.419328689575,1.229559,-1.0,4.0924897,16.130442
-0.49267647,17.444357,3.0927584,17.20378,4309,6.5482994e-11,86180,5297.086,-0.8442012,-2.1932569,3.3542125e-14,21.797186,1.0179993,0.14999999,-0.15322523,,17.444357,,19.232504,13042.325677633286,1.2293072,-1.0,4.089554,16.130693
-0.49255627,17.444357,0.02573716,17.320158,4310,6.545261e-11,86200,5297.133,-0.38119766,-2.1934888,0.003697753,21.793945,0.99443066,0.14999999,0.008154647,,17.444357,,19.232504,13047.79365324974,1.2290325,-0.3877551,3.5482621,16.130968
-0.49250197,17.444357,3.4246325,17.314999,4311,6.5422244e-11,86220,5297.172,-0.14431703,-2.19372,0.00369861,21.794931,0.99462587,0.14999999,-0.25376835,,17.444357,,19.232504,13052.825467824936,1.2287579,-0.3877551,3.546166,16.131243
-0.49261564,17.444357,2.8350573,16.254782,4312,6.539191e-11,86240,5298.2734,-0.28806418,-2.1939511,0.011143874,21.790325,0.99029267,0.14999999,-0.9762269,,17.444357,,19.232504,13057.676515340805,1.2287273,-0.3469388,3.9431756,16.131273
-0.49261227,17.444357,4.222234,17.08195,4313,6.5361584e-11,86260,5298.5547,-0.37002528,-2.1941805,0.031180043,21.792341,0.98563176,0.14999999,-0.46942952,,17.444357,,19.232504,13063.592762708664,1.228508,-0.30612245,4.4869933,16.131493
-0.49256498,17.444357,3.4538836,17.280972,4314,6.533129e-11,86280,5298.633,-0.2581463,-2.194405,0.011148935,21.791862,0.990686,0.14999999,-0.273162,,17.444357,,19.232504,13068.595725536346,1.2282429,-0.3469388,3.9374971,16.131758
-0.4925822,17.444357,3.8984346,17.059818,4315,6.530101e-11,86300,5298.9375,-0.17459351,-2.1946342,0.011151487,21.793377,0.99093956,0.14999999,-0.5575961,,17.444357,,19.232504,13074.507577180862,1.2280273,-0.3469388,3.9348183,16.131973
-0.49266803,17.444357,5.200063,16.567505,4316,6.5270754e-11,86320,5299.7344,-0.34858662,-2.1948633,0.08105084,21.794792,0.9811437,0.14999999,-0.853351,,17.444357,,19.232504,13078.859200000763,1.2279263,-0.26530612,5.201319,16.132074
-0.49263132,17.444357,3.6457903,17.245884,4317,6.5240514e-11,86340,5299.8438,0.021465749,-2.1950762,0.011156423,21.793142,0.99121535,0.14999999,-0.31545204,,17.444357,,19.232504,13085.38041639328,1.2276669,-0.3469388,3.929144,16.132334
-0.49290302,17.444357,1.1873428e-09,9.27648,4318,6.52103e-11,86360,5307.9297,-1.02748,-2.1953053,3.3610908e-14,21.790194,1.0176711,0.14999999,-1.656771,,17.444357,,19.232504,13089.986967802048,1.2292557,-1.0,4.094209,16.130745
-0.49283218,17.444357,3.2086554,17.19601,4319,6.518011e-11,86380,5308.0938,-1.1060729,-2.1955369,3.3618728e-14,21.79004,1.0177627,0.14999999,-0.20445167,,17.444357,,19.232504,13093.926995515823,1.2290096,-1.0,4.0912776,16.130991
-0.49284193,17.444357,3.5975826,17.199759,4320,6.514994e-11,86400,5308.25,-1.1607699,-2.1957684,3.362649e-14,21.79145,1.0179447,0.14999999,-0.5521132,,17.444357,,19.232504,13099.820943593979,1.2287617,-1.0,4.0883527,16.131239
-0.49293733,17.444357,3.7681189,17.194773,4321,6.511979e-11,86420,5308.422,-1.1164458,-2.1959999,3.363425e-14,21.793531,1.0181662,0.14999999,-0.9227716,,17.444357,,19.232504,13104.34637260437,1.2285175,-1.0,4.0854335,16.131483
-0.4929607,17.444357,3.6312666,17.192013,4322,6.5089656e-11,86440,5308.586,-0.8846271,-2.1962311,3.364208e-14,21.79507,1.0183558,0.14999999,-0.6127251,,17.444357,,19.232504,13111.247544288635,1.2282715,-1.0,4.082518,16.13173
-0.49284118,17.444357,1.9660515,17.299015,4323,6.505955e-11,86460,5308.6406,-1.018331,-2.1964626,3.364984e-14,21.790041,1.0181603,0.14999999,0.006356336,,17.444357,,19.232504,13117.053015708923,1.2279987,-1.0,4.079611,16.132002
-0.4927633,17.444357,3.142021,17.199461,4324,6.502945e-11,86480,5308.8125,-1.2498066,-2.196694,3.365761e-14,21.789656,1.0182375,0.14999999,-0.17415197,,17.444357,,19.232504,13122.070113182068,1.2277546,-1.0,4.0767055,16.132246
-0.49305573,17.444357,3.925389,17.194918,4325,6.499938e-11,86500,5308.9688,-0.9274173,-2.1969252,3.3665443e-14,21.792389,1.018496,0.14999999,-1.7760255,,17.444357,,19.232504,13127.019135951996,1.2275085,-1.0,4.073808,16.132492
-0.4929407,17.444357,2.397411,17.264326,4326,6.496934e-11,86520,5309.0625,-1.2551816,-2.1971562,3.3673212e-14,21.789082,1.0184011,0.14999999,-0.0132801905,,17.444357,,19.232504,13132.006604194641,1.2272453,-1.0,4.0709167,16.132755
-0.49324706,17.444357,3.9269848,17.188618,4327,6.493931e-11,86540,5309.2344,-0.8099748,-2.1973875,3.3680984e-14,21.791824,1.0186605,0.14999999,-1.836749,,17.444357,,19.232504,13138.316021442413,1.2270012,-1.0,4.0680294,16.133
-0.49312893,17.444357,1.1925989,17.339275,4328,6.490931e-11,86560,5309.258,-0.7557662,-2.1976185,3.368876e-14,21.783749,1.0182878,0.14999999,-0.00038869499,,17.444357,,19.232504,13144.923779010773,1.2267227,-1.0,4.065148,16.133278
-0.49301505,17.444357,0.030305043,17.35186,4329,6.487932e-11,86580,5309.2734,-0.17708422,-2.1978495,0.03129465,21.781643,0.9860028,0.14999999,-0.018256495,,17.444357,,19.232504,13149.301717758179,1.2264423,-0.30612245,4.48209,16.133558
-0.49309933,17.444357,5.8837953,16.79956,4330,6.484936e-11,86600,5309.828,-0.31493357,-2.1980731,0.1961459,21.785042,0.9763764,0.14999999,-0.84396034,,17.444357,,19.232504,13155.482563495636,1.2262878,-0.2244898,6.1324463,16.133713
-0.4930823,17.444357,3.941691,17.211363,4331,6.4819414e-11,86620,5309.9766,-0.3191319,-2.1982589,0.031307466,21.783709,0.9864349,0.14999999,-0.39515358,,17.444357,,19.232504,13162.322968244553,1.2260399,-0.30612245,4.4742393,16.13396
-0.49306026,17.444357,3.8380942,17.187672,4332,6.478949e-11,86640,5310.1484,-0.36727905,-2.1984825,0.011194486,21.78421,0.9912565,0.14999999,-0.3839772,,17.444357,,19.232504,13168.104538679123,1.2257957,-0.3469388,3.9278133,16.134205
-0.4930126,17.444357,3.476505,17.195448,4333,6.4759594e-11,86660,5310.3125,-0.24765289,-2.1987107,0.011197044,21.784184,0.99141175,0.14999999,-0.27703986,,17.444357,,19.232504,13173.813287496567,1.2255516,-0.3469388,3.9251614,16.134449
-0.49303642,17.444357,3.8456051,16.96127,4334,6.472971e-11,86680,5310.711,-0.40529338,-2.1989388,0.011199596,21.785416,0.9916518,0.14999999,-0.58780926,,17.444357,,19.232504,13179.529402971268,1.2253609,-0.3469388,3.9225137,16.13464
-0.49297315,17.444357,3.0419998,17.310707,4335,6.469985e-11,86700,5310.7656,-0.26680124,-2.199167,0.011202149,21.783756,0.99170697,0.14999999,-0.21000598,,17.444357,,19.232504,13185.141263484955,1.22509,-0.3469388,3.9198713,16.13491
-0.49298275,17.444357,3.902215,17.012917,4336,6.467001e-11,86720,5311.117,-0.5739342,-2.1993952,0.011204708,21.785275,0.9919606,0.14999999,-0.5260747,,17.444357,,19.232504,13191.607695102692,1.2248898,-0.3469388,3.917233,16.13511
-0.49288687,17.444357,1.3187168,17.377794,4337,6.464019e-11,86740,5311.0938,-0.49351203,-2.199623,0.0037205066,21.77555,0.995273,0.14999999,-0.0687591,,17.444357,,19.232504,13196.218151807785,1.2246017,-0.3877551,3.5229256,16.135399
-0.4927997,17.444357,0.009928653,17.365564,4338,6.461039e-11,86760,5311.086,-1.0386512,-2.1998527,3.376409e-14,21.773865,1.0177892,0.14999999,-0.11015723,,17.444357,,19.232504,13201.272749900818,1.2243176,-1.0,4.070717,16.135683
-0.49273688,17.444357,3.2643876,17.199905,4339,6.458062e-11,86780,5311.25,-0.7858522,-2.2000833,3.377188e-14,21.773989,1.0178951,0.14999999,-0.23808895,,17.444357,,19.232504,13207.451646566391,1.2240734,-1.0,4.067837,16.135927
-0.49262154,17.444357,1.5947324,17.353008,4340,6.455086e-11,86800,5311.2656,-0.6292262,-2.2003138,1.052519e-06,21.774536,0.9971594,0.14999999,-0.010079535,,17.444357,,19.232504,13212.526606082916,1.223793,-0.63265306,2.80711,16.136208
-0.49252123,17.444357,2.8057458,17.411455,4341,6.452112e-11,86820,5311.203,-0.7988655,-2.200544,1.052762e-06,21.775826,0.99734724,0.14999999,-0.05374885,,17.444357,,19.232504,13219.355260372162,1.2234974,-0.63265306,2.805942,16.136503
-0.4924096,17.444357,1.8857212,17.354683,4342,6.4491405e-11,86840,5311.211,-0.60342693,-2.2007744,2.0817897e-07,21.772253,0.9971821,0.14999999,-0.005555389,,17.444357,,19.232504,13224.027342557907,1.223217,-0.67346936,2.7789102,16.136784
-0.4923106,17.444357,2.7689786,17.360704,4343,6.4461714e-11,86860,5311.211,-0.8026824,-2.2010047,1.053247e-06,21.773117,0.9974141,0.14999999,-0.059278436,,17.444357,,19.232504,13230.987693309784,1.2229347,-0.63265306,2.8036926,16.137066
-0.4921989,17.444357,1.842688,17.342648,4344,6.4432036e-11,86880,5311.2344,-0.36674505,-2.201235,2.0827488e-07,21.770298,0.997292,0.14999999,-0.004066349,,17.444357,,19.232504,13235.966810464859,1.2226601,-0.67346936,2.7766848,16.13734
-0.49214974,17.444357,3.4712138,17.236956,4345,6.440238e-11,86900,5311.3516,-0.5041848,-2.2014651,0.0037273662,21.773132,0.9952893,0.14999999,-0.2761322,,17.444357,,19.232504,13240.89477443695,1.2224045,-0.3877551,3.5247772,16.137596
-0.4920611,17.444357,2.5931706,17.373056,4346,6.437274e-11,86920,5311.336,-0.31598738,-2.2016945,0.001149337,21.769943,0.9978473,0.14999999,-0.10175278,,17.444357,,19.232504,13245.854719400406,1.2221203,-0.42857143,3.2492237,16.13788
-0.49203777,17.444357,3.496893,17.210083,4347,6.4343135e-11,86940,5311.4844,-0.36758643,-2.2019243,0.0037290782,21.77119,0.99544203,0.14999999,-0.38815126,,17.444357,,19.232504,13250.854915618896,1.2218742,-0.3877551,3.5210357,16.138126
-0.49198845,17.444357,3.4625204,17.278873,4348,6.4313534e-11,86960,5311.5625,-0.5366972,-2.2021534,0.0037299336,21.772366,0.9956466,0.14999999,-0.2728547,,17.444357,,19.232504,13255.955150604248,1.221611,-0.3877551,3.5189953,16.13839
-0.49189526,17.444357,4.9164334e-10,17.418573,4349,6.428397e-11,86980,5311.5,0.79061836,-2.2023826,7.5122,21.76925,1.0413307,0.14999999,-0.0820413,,17.444357,,19.232504,13261.025940418243,1.2213154,0.46938777,30.699396,16.138685
-0.49242955,17.444357,2.0865755e-13,3.4135404,4350,6.425442e-11,87000,5325.453,-0.42339653,-2.2008865,0.0011484091,21.768295,0.99810684,0.14999999,-2.8553782,,17.444357,,19.232504,13266.078646183014,1.2242432,-0.42857143,3.2447805,16.135757
-0.49235842,17.444357,3.184597,17.356606,4351,6.422488e-11,87020,5325.453,-0.4548696,-2.201116,0.0011486725,21.769289,0.9982875,0.14999999,-0.18073945,,17.444357,,19.232504,13271.073572397232,1.2239609,-0.42857143,3.2431073,16.13604
-0.49227837,17.444357,3.0202415,17.353542,4352,6.419537e-11,87040,5325.461,-0.5081801,-2.2013457,0.001148936,21.769634,0.99843,0.14999999,-0.14252411,,17.444357,,19.232504,13276.18988609314,1.2236824,-0.42857143,3.2414365,16.136318
-0.49218807,17.444357,2.8351421,17.389965,4353,6.416588e-11,87060,5325.4453,-0.41239107,-2.2015753,0.00032899145,21.769909,0.99985325,0.14999999,-0.09735159,,17.444357,,19.232504,13281.165075302124,1.2233963,-0.46938777,3.0584211,16.136604
-0.49211976,17.444357,3.0062342,17.316353,4354,6.4136405e-11,87080,5325.4766,-0.747998,-2.2018049,0.00032906706,21.770805,1.0000236,0.14999999,-0.19469841,,17.444357,,19.232504,13286.109809875488,1.2231216,-0.46938777,3.0569758,16.136879
-0.49201226,17.444357,2.0254946,17.362644,4355,6.4106956e-11,87100,5325.4766,-0.43328476,-2.2020345,1.0543314e-06,21.766409,0.9973928,0.14999999,-0.023287097,,17.444357,,19.232504,13291.095636367798,1.2228413,-0.63265306,2.8013182,16.13716
-0.49193808,17.444357,3.0498793,17.345285,4356,6.407753e-11,87120,5325.492,-0.21003884,-2.202264,0.00032921805,21.767054,0.9999593,0.14999999,-0.16588566,,17.444357,,19.232504,13296.05560040474,1.2225647,-0.46938777,3.0552537,16.137436
-0.4919892,17.444357,5.1603597e-06,16.825388,4357,6.4048114e-11,87140,5326.0234,-0.6349047,-2.2024934,3.38534e-14,21.764423,1.0173973,0.14999999,-0.7148412,,17.444357,,19.232504,13300.997545003891,1.2224064,-1.0,4.080885,16.137594
-0.49188402,17.444357,1.0862216,17.380432,4358,6.401873e-11,87160,5326.008,-0.2414456,-2.202723,0.0011505198,21.767052,0.99877626,0.14999999,-0.05059958,,17.444357,,19.232504,13306.054946422577,1.2221222,-0.42857143,3.236311,16.137878
-0.49191016,17.444357,3.025863,16.907112,4359,6.3989355e-11,87180,5326.453,-0.28311226,-2.2029521,0.003732912,21.76522,0.99619883,0.14999999,-0.6047142,,17.444357,,19.232504,13311.047804355621,1.2219448,-0.3877551,3.5085707,16.138056
-0.49190697,17.444357,3.901485,17.137806,4360,6.396001e-11,87200,5326.6797,-0.26538497,-2.2031806,0.011247205,21.767124,0.99260557,0.14999999,-0.4737051,,17.444357,,19.232504,13316.00969696045,1.2217159,-0.3469388,3.901755,16.138285
-0.49191654,17.444357,4.33877,16.931911,4361,6.393067e-11,87220,5327.1016,-0.52109903,-2.2034073,0.031469066,21.768885,0.9880927,0.14999999,-0.52628815,,17.444357,,19.232504,13321.003591775894,1.2215328,-0.30612245,4.4468727,16.138468
-0.4918267,17.444357,1.9556022,17.350029,4362,6.390137e-11,87240,5327.117,-0.5813953,-2.2036295,0.0037354422,21.761791,0.99636954,0.14999999,-0.08764127,,17.444357,,19.232504,13325.996863365173,1.2212563,-0.3877551,3.5022497,16.138744
-0.49172932,17.444357,2.6727023,17.369081,4363,6.3872074e-11,87260,5327.1094,-0.37285274,-2.203858,1.0562557e-06,21.765947,0.9975391,0.14999999,-0.06329423,,17.444357,,19.232504,13331.578479528427,1.220974,-0.63265306,2.8013113,16.139027
-0.49167618,17.444357,3.2109928,17.276398,4364,6.3842806e-11,87280,5327.1875,-0.48368227,-2.204087,0.0011520905,21.763437,0.9991103,0.14999999,-0.2573892,,17.444357,,19.232504,13338.045853614807,1.2207127,-0.42857143,3.2282634,16.139288
-0.49158937,17.444357,2.7803552,17.300749,4365,6.381356e-11,87300,5327.25,-0.20628752,-2.204316,0.0011523542,21.762838,0.99919885,0.14999999,-0.11189066,,17.444357,,19.232504,13345.959927797318,1.2204456,-0.42857143,3.226616,16.139555
-0.49164346,17.444357,3.5427883,16.844568,4366,6.378433e-11,87320,5327.7656,-0.7466339,-2.2045445,0.011262555,21.759829,0.9928681,0.14999999,-0.7263499,,17.444357,,19.232504,13351.72032904625,1.2202854,-0.3469388,3.8919013,16.139715
-0.49153832,17.444357,2.420979,17.375217,4367,6.3755126e-11,87340,5327.75,-0.8063008,-2.204771,2.090127e-07,21.761341,0.99718547,0.14999999,-0.024947247,,17.444357,,19.232504,13359.398810863495,1.2200012,-0.67346936,2.778348,16.14
-0.49142787,17.444357,1.8083987,17.328468,4368,6.3725934e-11,87360,5327.7812,-0.7380831,-2.205,2.0906054e-07,21.758745,0.9971514,0.14999999,-0.0063535995,,17.444357,,19.232504,13365.813455343246,1.2197304,-0.67346936,2.7772176,16.14027
-0.4913222,17.444357,2.4897513,17.345852,4369,6.369676e-11,87380,5327.797,-0.63986003,-2.205229,2.091084e-07,21.758863,0.99727327,0.14999999,-0.026777782,,17.444357,,19.232504,13371.554315328598,1.2194538,-0.67346936,2.7760882,16.140547
-0.49122143,17.444357,2.7227197,17.396734,4370,6.366761e-11,87400,5327.7656,-0.6781895,-2.2054577,2.0915627e-07,21.759949,0.99744856,0.14999999,-0.04855172,,17.444357,,19.232504,13378.002040624619,1.2191677,-0.67346936,2.7749605,16.140833
-0.49111912,17.444357,2.7685199,17.379719,4371,6.363849e-11,87420,5327.742,-0.5028639,-2.2056866,2.0920415e-07,21.761202,0.9976341,0.14999999,-0.040626515,,17.444357,,19.232504,13384.118005275726,1.2188835,-0.67346936,2.7738342,16.141117
