Iteration,ReturnMean,IWMean,TimestepsSoFar,ReturnLastEpisode,LQGsigma_higher,DenMISELogLast,delta,IWFirstEpisode,ReturnAbsMax,LQGmu1_actor,DenMISELogFirst,DenMISEMeanLog,ReturnMax,TimeElapsed,IWMin,Bound,IWLastEpisode,LQGmu1_higher,ReturnStepMax,Regret,Regret/t,IWMax,ReturnMin
3076,15.868234,1.0016177,61520,17.26626,0.14999999,-0.12179556,1.285017e-10,4.9726083e-08,17.43871,-0.807293,-1.66049,-0.5537389,17.43871,6743.604428291321,,22.628796,2.5669765,-0.8367347,19.227707,4588.676,1.4917669,2.8917952,
3077,15.868714,1.001843,61540,17.345564,0.14999999,-0.0817152,1.2841819e-10,4.974221e-08,17.43871,-0.73352814,-1.660815,-0.553585,17.43871,6748.387909650803,,22.629301,2.8310118,-0.8367347,19.227707,4588.6875,1.4912863,2.8900185,
3078,15.869208,0.976921,61560,17.3869,0.14999999,-0.08751096,1.2833475e-10,7.570702,17.43871,0.22086905,-1.66114,-0.553433,17.43871,6753.114489555359,,22.628654,6.828461e-10,0.26530612,19.227707,4588.66,1.4907923,20.861359,
3079,15.866866,0.9997642,61580,8.6605,0.14999999,-1.9591122,1.2825141e-10,2.6123075e-07,17.43871,-0.73469067,-1.6590083,-0.55389786,17.43871,6756.947558641434,,22.628304,1.9856885e-09,-0.79591835,19.227707,4597.3594,1.4931345,2.886404,
3080,15.867346,0.99995506,61600,17.344559,0.14999999,-0.08714475,1.2816814e-10,2.6131573e-07,17.43871,-0.86732715,-1.659333,-0.55374634,17.43871,6761.2927668094635,,22.628172,2.669841,-0.79591835,19.227707,4597.375,1.4926548,2.8846374,
3081,15.867818,1.0001214,61620,17.31922,0.14999999,-0.087869324,1.2808495e-10,2.6140046e-07,17.43871,-0.68438107,-1.6596576,-0.5535952,17.43871,6764.369033336639,,22.627584,2.592791,-0.79591835,19.227707,4597.414,1.4921827,2.882874,
3082,15.868313,0.99755794,61640,17.391518,0.14999999,-0.09366831,1.2800186e-10,2.44205e-05,17.43871,-0.7981428,-1.6599821,-0.553446,17.43871,6768.23516702652,,22.628456,2.9130592,-0.67346936,19.227707,4597.383,1.4916878,2.927339,
3083,15.868796,1.000533,61660,17.361305,0.14999999,-0.07953571,1.2791881e-10,2.6157028e-07,17.43871,-0.63209176,-1.6603065,-0.55329305,17.43871,6772.026181221008,,22.629606,2.8794727,-0.79591835,19.227707,4597.383,1.4912043,2.8801067,
3084,15.869292,0.99789774,61680,17.396954,0.14999999,-0.102909274,1.278359e-10,2.4436365e-05,17.43871,-0.75292,-1.6606308,-0.55314696,17.43871,6775.3429317474365,,22.629162,2.8378422,-0.67346936,19.227707,4597.3438,1.4907084,2.924514,
3085,15.869779,0.9980355,61700,17.37004,0.14999999,-0.08219709,1.2775303e-10,2.4444289e-05,17.43871,-0.60441667,-1.660955,-0.55299497,17.43871,6777.8315217494965,,22.628092,2.5095487,-0.67346936,19.227707,4597.336,1.490222,2.9226909,
3086,15.870269,0.99822426,61720,17.38244,0.14999999,-0.10857105,1.2767024e-10,2.4452194e-05,17.43871,-0.38763338,-1.6612791,-0.5528517,17.43871,6780.58903336525,,22.627926,2.6665642,-0.67346936,19.227707,4597.3125,1.4897318,2.920871,
3087,15.870742,0.99068105,61740,17.33131,0.14999999,-0.21951018,1.2758754e-10,14.007199,17.43871,-0.06103442,-1.6616031,-0.5527444,17.43871,6785.444556474686,,22.621895,0.016070466,0.10204082,19.227707,4597.34,1.4892588,15.435499,
3088,15.870219,1.0197524,61760,14.258135,0.14999999,-1.0461211,1.2750491e-10,1.3647053,17.43871,-0.23413329,-1.6573998,-0.5529076,17.43871,6790.228750944138,,22.62682,4.1811104,-0.2244898,19.227707,4600.4453,1.4897814,4.769437,
3089,15.870574,1.0152302,61780,16.966015,0.14999999,-0.45944923,1.2742236e-10,0.73130226,17.43871,-0.51835287,-1.6572816,-0.55287105,17.43871,6795.071098327637,,22.627504,4.1207547,-0.26530612,19.227707,4600.84,1.4894266,4.1886578,
3090,15.871063,0.9977013,61800,17.383444,0.14999999,-0.13842519,1.273399e-10,9.5296156e-05,17.43871,-0.71854615,-1.6573687,-0.5527322,17.43871,6798.688307523727,,22.624958,2.2848117,-0.63265306,19.227707,4600.8164,1.4889374,2.9466777,
3091,15.871545,0.9983605,61820,17.356625,0.14999999,-0.08600586,1.2725754e-10,2.4364646e-05,17.43871,-0.74623346,-1.6576922,-0.552582,17.43871,6803.4441504478455,,22.623865,2.770516,-0.67346936,19.227707,4600.8164,1.4884558,2.9200487,
3092,15.872031,1.0008136,61840,17.373306,0.14999999,-0.08204585,1.2717524e-10,2.6097155e-07,17.43871,-0.809738,-1.6580156,-0.5524304,17.43871,6806.295348882675,,22.62348,2.732918,-0.79591835,19.227707,4600.801,1.4879694,2.8765886,
3093,15.8725,1.0010662,61860,17.326775,0.14999999,-0.07775277,1.27093e-10,2.6105593e-07,17.43871,-0.83115613,-1.658339,-0.5522768,17.43871,6810.494022607803,,22.624449,2.8624854,-0.79591835,19.227707,4600.836,1.4875002,2.8748446,
3094,15.872966,1.0012985,61880,17.31194,0.14999999,-0.078457266,1.2701087e-10,2.6114057e-07,17.43871,-1.1210443,-1.6586623,-0.55212325,17.43871,6814.828343153,,22.62505,2.798393,-0.79591835,19.227707,4600.8867,1.4870348,2.8731031,
3095,15.873393,1.0008062,61900,17.195892,0.14999999,-0.78697824,1.2692881e-10,2.6122478e-07,17.43871,-0.68604195,-1.6589854,-0.55219877,17.43871,6818.936949491501,,22.613102,0.5577289,-0.79591835,19.227707,4601.051,1.4866076,2.8713655,
3096,15.873884,0.9983713,61920,17.39563,0.14999999,-0.088705316,1.2684682e-10,2.4404064e-05,17.43871,-0.6118057,-1.6593084,-0.5520489,17.43871,6824.024266719818,,22.613718,2.8961265,-0.67346936,19.227707,4601.0156,1.4861164,2.914306,
3097,15.874362,0.9978889,61940,17.351843,0.14999999,-0.10470523,1.2676492e-10,9.551206e-05,17.43871,-0.68723905,-1.6596314,-0.551905,17.43871,6827.765871524811,,22.614317,2.9248073,-0.63265306,19.227707,4601.0234,1.4856386,2.9392438,
3098,15.874851,0.99884534,61960,17.389496,0.14999999,-0.08732747,1.266831e-10,2.4419824e-05,17.43871,-0.32568708,-1.6599542,-0.5517558,17.43871,6832.346741676331,,22.61538,2.8901129,-0.67346936,19.227707,4600.992,1.4851494,2.9107876,
3099,15.87527,1.0086069,61980,17.174728,0.14999999,-0.290485,1.2660135e-10,0.36504877,17.43871,-0.27425772,-1.6602769,-0.55167186,17.43871,6835.531769275665,,22.617764,3.5259867,-0.30612245,19.227707,4601.1797,1.4847307,3.7964833,
3100,15.87566,1.0089129,62000,17.081347,0.14999999,-0.37372717,1.2651968e-10,0.3651236,17.43871,-0.27449244,-1.6604818,-0.5516118,17.43871,6839.51325917244,,22.618763,3.778568,-0.30612245,19.227707,4601.453,1.4843407,3.7930617,
3101,15.87606,1.0092176,62020,17.114021,0.14999999,-0.37238228,1.264381e-10,0.36519834,17.43871,-0.4885819,-1.6606865,-0.5515513,17.43871,6843.9698486328125,,22.619795,3.7747395,-0.30612245,19.227707,4601.703,1.4839411,3.7896483,
3102,15.876549,0.9973004,62040,17.394508,0.14999999,-0.15135476,1.2635659e-10,0.072452605,17.43871,-0.43562654,-1.6608912,-0.5514194,17.43871,6848.863801240921,,22.61041,2.4685333,-0.3877551,19.227707,4601.668,1.4834518,3.3454614,
3103,15.877014,0.993185,62060,17.32125,0.14999999,-0.18135913,1.2627516e-10,0.010690384,17.43871,-0.2885309,-1.6611902,-0.551301,17.43871,6853.650194883347,,22.611217,3.1087208,-0.46938777,19.227707,4601.707,1.4829865,3.1355808,
3104,15.877435,1.0030509,62080,17.1807,0.14999999,-0.3448729,1.261938e-10,0.16892041,17.43871,-0.2967854,-1.6615089,-0.55123675,17.43871,6858.680416107178,,22.61365,3.4807355,-0.3469388,19.227707,4601.883,1.4825659,3.5173364,
3105,15.877826,1.0096713,62100,17.091293,0.14999999,-0.32993975,1.2611254e-10,0.36559668,17.43871,-0.19643278,-1.6617767,-0.5511646,17.43871,6863.410639762878,,22.615234,3.6920576,-0.30612245,19.227707,4602.1523,1.4821749,3.7806635,
3106,15.8781,1.0160568,62120,16.73296,0.14999999,-0.5567224,1.2603135e-10,0.7347469,17.43871,-0.38102704,-1.6619809,-0.5511634,17.43871,6868.384827613831,,22.614712,4.176577,-0.26530612,19.227707,4602.7812,1.4819002,4.1781735,
3107,15.878554,1.0035906,62140,17.290768,0.14999999,-0.2219324,1.2595024e-10,0.1690146,17.43871,-0.37461773,-1.6620663,-0.5510524,17.43871,6873.282691478729,,22.612068,3.2358494,-0.3469388,19.227707,4602.8555,1.4814463,3.508817,
3108,15.879005,1.0038135,62160,17.280315,0.14999999,-0.2272687,1.2586919e-10,0.1690598,17.43871,-0.30785567,-1.6623337,-0.550947,17.43871,6877.468133926392,,22.612,3.2819088,-0.3469388,19.227707,4602.9336,1.4809952,3.5059867,
3109,15.879424,1.0041072,62180,17.178013,0.14999999,-0.30888268,1.2578824e-10,0.169105,17.43871,-0.39921236,-1.662601,-0.55086833,17.43871,6881.713200092316,,22.61304,3.5012496,-0.3469388,19.227707,4603.1133,1.4805765,3.5031633,
3110,15.879884,0.9989658,62200,17.309975,0.14999999,-0.20409425,1.2570736e-10,0.072595984,17.43871,-0.31618693,-1.6628681,-0.5507555,17.43871,6885.637731790543,,22.612825,3.2522874,-0.3877551,19.227707,4603.164,1.4801168,3.3269491,
3111,15.880299,1.0045993,62220,17.16999,0.14999999,-0.2948694,1.2562655e-10,0.16920063,17.43871,-0.39564002,-1.6631664,-0.5506735,17.43871,6890.785259485245,,22.613865,3.497456,-0.3469388,19.227707,4603.3516,1.479702,3.497901,
3112,15.880747,0.9994752,62240,17.274197,0.14999999,-0.20561706,1.2554584e-10,0.07263704,17.43871,-0.5583221,-1.6634333,-0.55056125,17.43871,6895.297743797302,,22.614094,3.2622492,-0.3877551,19.227707,4603.4375,1.4792538,3.321963,
3113,15.881222,0.9956938,62260,17.356756,0.14999999,-0.12025544,1.2546518e-10,0.02895816,17.43871,-0.60485363,-1.6637313,-0.5504233,17.43871,6900.013673782349,,22.60707,2.0633292,-0.42857143,19.227707,4603.4414,1.4787788,3.2034779,
3114,15.881703,0.92995656,62280,17.384157,0.14999999,-0.106547944,1.2538462e-10,0.00028793912,17.43871,0.7316463,-1.6640432,-0.5502821,17.43871,6904.878824234009,,22.605188,3.4220695e-19,0.79591835,19.227707,4603.418,1.4782972,39.222713,
3115,15.877963,0.99420774,62300,4.230875,0.14999999,-2.5749424,1.2530413e-10,0.0036858914,17.43871,-0.3193518,-1.6643642,-0.5509558,17.43871,6909.257908582687,,22.602585,4.564779e-14,-0.5102041,19.227707,4616.547,1.4820375,3.058857,
3116,15.878384,0.9992118,62320,17.186733,0.14999999,-0.28837177,1.252237e-10,0.072727926,17.43871,-0.25420654,-1.6646839,-0.5508735,17.43871,6913.740566968918,,22.60014,3.1981587,-0.3877551,19.227707,4616.7188,1.481617,3.3171835,
3117,15.87877,1.0046759,62340,17.08252,0.14999999,-0.40486574,1.2514338e-10,0.16950803,17.43871,-0.21096824,-1.6649815,-0.55082697,17.43871,6918.410671234131,,22.599712,3.293505,-0.3469388,19.227707,4616.996,1.4812307,3.4889152,
3118,15.8790455,1.0110832,62360,16.738005,0.14999999,-0.51083827,1.2506311e-10,0.36686796,17.43871,-0.39341748,-1.6652479,-0.5508128,17.43871,6921.64199256897,,22.599934,3.6248484,-0.30612245,19.227707,4617.617,1.4809551,3.7532945,
3119,15.8794985,1.0049402,62380,17.290285,0.14999999,-0.20393677,1.2498294e-10,0.16958761,17.43871,-0.322273,-1.6654509,-0.5506981,17.43871,6925.203717947006,,22.59644,3.1084132,-0.3469388,19.227707,4617.6875,1.4805021,3.4832592,
3120,15.879933,1.0052271,62400,17.235363,0.14999999,-0.2811149,1.2490282e-10,0.16963276,17.43871,-0.27491847,-1.6657171,-0.5506102,17.43871,6929.23769402504,,22.597507,3.4756317,-0.3469388,19.227707,4617.8125,1.4800673,3.480489,
3121,15.880329,1.0116886,62420,17.11739,0.14999999,-0.3590358,1.248228e-10,0.36713782,17.43871,-0.43647793,-1.6659832,-0.5505473,17.43871,6934.207061767578,,22.598862,3.726911,-0.30612245,19.227707,4618.0547,1.4796715,3.7444396,
3122,15.8807955,1.0000737,62440,17.335464,0.14999999,-0.17163526,1.2474285e-10,0.07283725,17.43871,-0.34949976,-1.6661859,-0.55042213,17.43871,6938.466914892197,,22.594639,2.9953558,-0.3877551,19.227707,4618.078,1.4792051,3.3028567,
3123,15.8812475,1.0057943,62460,17.29525,0.14999999,-0.2441632,1.2466299e-10,0.1697627,17.43871,-0.55731225,-1.6664828,-0.55032414,17.43871,6942.754113912582,,22.596321,3.3946443,-0.3469388,19.227707,4618.1445,1.4787531,3.4724822,
3124,15.881727,0.99446166,62480,17.38209,0.14999999,-0.11960668,1.2458319e-10,0.0107499715,17.43871,-0.5046347,-1.6667486,-0.5501845,17.43871,6946.974620103836,,22.590778,2.5243773,-0.46938777,19.227707,4618.125,1.4782734,3.1075087,
3125,15.8822,0.99451625,62500,17.356895,0.14999999,-0.13694192,1.2450346e-10,0.0036958598,17.43871,-0.45375508,-1.6670653,-0.5500541,17.43871,6951.454116821289,,22.59201,3.047843,-0.5102041,19.227707,4618.125,1.4778004,3.0485659,
3126,15.882676,0.99500954,62520,17.36996,0.14999999,-0.1594606,1.2442382e-10,0.0107568065,17.43871,-0.38682464,-1.667384,-0.5499309,17.43871,6955.238552808762,,22.59322,3.10251,-0.46938777,19.227707,4618.117,1.4773245,3.1034973,
3127,15.883102,0.99711764,62540,17.216232,0.14999999,-0.20458916,1.2434424e-10,0.029073322,17.43871,-0.52962464,-1.6677004,-0.54982215,17.43871,6958.409698486328,,22.593372,3.139432,-0.42857143,19.227707,4618.2617,1.4768982,3.179575,
3128,15.883589,0.9951108,62560,17.405602,0.14999999,-0.12619486,1.2426475e-10,0.0036993562,17.43871,-0.5487981,-1.6680108,-0.54968774,17.43871,6963.29324221611,,22.592735,2.9921587,-0.5102041,19.227707,4618.215,1.4764118,3.0429757,
3129,15.8840685,0.9953451,62580,17.380705,0.14999999,-0.11956102,1.2418534e-10,0.0037005346,17.43871,-0.58344036,-1.6683294,-0.549552,17.43871,6967.777554035187,,22.593243,2.8998022,-0.5102041,19.227707,4618.1914,1.4759321,3.0409899,
3130,15.884543,0.9962566,62600,17.374056,0.14999999,-0.109790094,1.24106e-10,0.0011814525,17.43871,-0.5110916,-1.6686476,-0.549413,17.43871,6972.263159990311,,22.59351,2.8997216,-0.5510204,19.227707,4618.1797,1.4754572,2.9965782,
3131,15.885015,0.99650747,62620,17.358356,0.14999999,-0.13077283,1.2402675e-10,0.0011818295,17.43871,-0.51743895,-1.6689668,-0.5492804,17.43871,6976.021099805832,,22.594366,2.925675,-0.5510204,19.227707,4618.1797,1.4749861,2.9946682,
3132,15.885488,0.9960781,62640,17.367033,0.14999999,-0.12784623,1.2394756e-10,0.003704076,17.43871,-0.9089633,-1.6692857,-0.5491472,17.43871,6980.401147842407,,22.595798,3.0188153,-0.5102041,19.227707,4618.176,1.474513,3.0353594,
3133,15.885935,1.002867,62660,17.283852,0.14999999,-0.119853534,1.2386844e-10,3.123542e-11,17.43871,-0.78598195,-1.6696037,-0.5490114,17.43871,6984.213580131531,,22.597223,2.4939415,-1.0,19.227707,4618.25,1.4740658,4.823228,
3134,15.886397,1.0016167,62680,17.33519,0.14999999,-0.08419576,1.2378941e-10,5.019731e-08,17.43871,-0.8543573,-1.6699228,-0.5488622,17.43871,6987.894866228104,,22.5907,2.7322795,-0.8367347,19.227707,4618.2734,1.4736032,2.9031441,
3135,15.886854,1.0018538,62700,17.321533,0.14999999,-0.09046263,1.2371044e-10,5.0213398e-08,17.43871,-0.81379384,-1.670242,-0.54871565,17.43871,6992.463651895523,,22.591476,2.891406,-0.8367347,19.227707,4618.3125,1.4731464,2.901383,
3136,15.887317,1.000347,62720,17.335514,0.14999999,-0.083572544,1.2363155e-10,2.642662e-07,17.43871,-0.8249976,-1.6705608,-0.54856676,17.43871,6996.733343601227,,22.592087,2.8709795,-0.79591835,19.227707,4618.336,1.4726839,2.8898387,
3137,15.887778,1.0023379,62740,17.337448,0.14999999,-0.08390506,1.2355274e-10,5.0245397e-08,17.43871,-0.8384874,-1.6708796,-0.5484186,17.43871,7001.0256996154785,,22.593468,2.8835588,-0.8367347,19.227707,4618.3594,1.4722223,2.897986,
3138,15.888239,1.0025761,62760,17.333189,0.14999999,-0.08517874,1.2347402e-10,5.0261406e-08,17.43871,-1.0273736,-1.6711984,-0.54827034,17.43871,7005.56884932518,,22.594286,2.8958888,-0.8367347,19.227707,4618.3906,1.4717617,2.8962343,
3139,15.888658,1.0024266,62780,17.20008,0.14999999,-0.3468653,1.2339536e-10,5.0277414e-08,17.43871,-0.6889852,-1.671517,-0.54820544,17.43871,7010.035528898239,,22.588316,1.6776949,-0.8367347,19.227707,4618.547,1.471343,2.8944857,
3140,15.889134,0.9981195,62800,17.385967,0.14999999,-0.089513466,1.2331677e-10,2.4711708e-05,17.43871,-0.79796857,-1.6718355,-0.54805845,17.43871,7014.437535047531,,22.583447,2.893148,-0.67346936,19.227707,4618.5195,1.4708662,2.9155722,
3141,15.8896,1.0027125,62820,17.354937,0.14999999,-0.08038972,1.2323827e-10,5.0309456e-08,17.43871,-0.9122379,-1.672154,-0.5479103,17.43871,7018.282398939133,,22.589056,2.7875843,-0.8367347,19.227707,4618.5273,1.4704008,2.8922338,
3142,15.890043,1.0028691,62840,17.281176,0.14999999,-0.11866572,1.2315983e-10,5.0325482e-08,17.43871,-0.50124216,-1.6724722,-0.54777294,17.43871,7022.1168665885925,,22.588438,2.638378,-0.8367347,19.227707,4618.6055,1.4699574,2.8904932,
3143,15.890513,0.9953218,62860,17.370375,0.14999999,-0.13526864,1.2308148e-10,0.0037170807,17.43871,-0.60348517,-1.6727905,-0.5476408,17.43871,7026.058217763901,,22.578411,3.0394158,-0.5102041,19.227707,4618.5977,1.4694872,3.0394158,
3144,15.890979,0.9978877,62880,17.352875,0.14999999,-0.10321888,1.2300319e-10,9.680784e-05,17.43871,-0.7891249,-1.6731074,-0.5475009,17.43871,7030.622892618179,,22.580387,2.8935797,-0.63265306,19.227707,4618.6055,1.4690218,2.9324212,
3145,15.891442,1.0028033,62900,17.344799,0.14999999,-0.079247646,1.2292498e-10,5.03735e-08,17.43871,-0.7690229,-1.6734254,-0.54735285,17.43871,7035.4425637722015,,22.583593,2.7375357,-0.8367347,19.227707,4618.617,1.4685583,2.889351,
3146,15.8919115,1.0012766,62920,17.366657,0.14999999,-0.07940957,1.2284684e-10,2.6510855e-07,17.43871,-0.8279087,-1.6737434,-0.5472032,17.43871,7040.351779460907,,22.58366,2.8335102,-0.79591835,19.227707,4618.6094,1.4680891,2.877273,
3147,15.892369,1.0015091,62940,17.333635,0.14999999,-0.079982795,1.2276878e-10,2.6519274e-07,17.43871,-0.8095187,-1.6740612,-0.5470544,17.43871,7043.616629600525,,22.584375,2.8162956,-0.79591835,19.227707,4618.6367,1.4676313,2.875558,
3148,15.892826,1.0034438,62960,17.333078,0.14999999,-0.07781959,1.226908e-10,5.0421562e-08,17.43871,-0.83646965,-1.6743789,-0.5469049,17.43871,7047.785505056381,,22.585384,2.8279185,-0.8367347,19.227707,4618.664,1.4671745,2.8843913,
3149,15.89328,1.00198,62980,17.3193,0.14999999,-0.080092736,1.2261289e-10,2.6536125e-07,17.43871,-0.8339741,-1.6746964,-0.54675573,17.43871,7051.7276263237,,22.586174,2.7780018,-0.79591835,19.227707,4618.703,1.4667206,2.8722308,
3150,15.893735,1.0039338,63000,17.33221,0.14999999,-0.07911039,1.2253505e-10,5.04536e-08,17.43871,-1.2907478,-1.675014,-0.54660666,17.43871,7056.6989052295685,,22.587585,2.8780775,-0.8367347,19.227707,4618.7344,1.4662657,2.8810606,
3151,15.894148,1.0026648,63020,17.194925,0.14999999,-2.4496577,1.224573e-10,3.1414843e-11,17.43871,-0.8451439,-1.6753314,-0.5472094,17.43871,7060.431374311447,,22.578821,4.7081733,-1.0,19.227707,4618.9023,1.4658527,4.842406,
3152,15.894603,1.0019906,63040,17.325869,0.14999999,-0.08045222,1.223796e-10,2.6561418e-07,17.43871,-0.99435973,-1.6756487,-0.5470606,17.43871,7065.583720207214,,22.579586,2.731322,-0.79591835,19.227707,4618.9336,1.4653978,2.868795,
3153,15.8950205,1.0001526,63060,17.209871,0.14999999,-0.24881394,1.2230197e-10,0.33140334,17.43871,0.42307025,-1.6759659,-0.5469654,17.43871,7070.244619131088,,22.577587,4.850819e-22,0.5102041,19.227707,4619.082,1.4649801,27.565022,
3154,15.892351,1.0028155,63080,7.4750257,0.14999999,-2.2314157,1.2222444e-10,3.1441457e-11,17.43871,-1.0056354,-1.6761779,-0.5475003,17.43871,7074.149348974228,,22.577621,7.069929e-19,-1.0,19.227707,4628.965,1.4676495,4.8395524,
3155,15.892764,1.0029262,63100,17.195312,0.14999999,-0.2780913,1.2214697e-10,3.1451414e-11,17.43871,-1.0573545,-1.676495,-0.5474141,17.43871,7078.105214834213,,22.576094,3.509828,-1.0,19.227707,4629.129,1.4672365,4.833669,
3156,15.893177,1.0031638,63120,17.193897,0.14999999,-0.45814386,1.2206962e-10,3.1461375e-11,17.43871,-0.73960304,-1.6768118,-0.5473851,17.43871,7082.808955907822,,22.576754,3.9087772,-1.0,19.227707,4629.293,1.4668236,4.8278046,
3157,15.893642,1.0019517,63140,17.364677,0.14999999,-0.079422526,1.2199228e-10,2.660076e-07,17.43871,-0.8066195,-1.6771287,-0.54723597,17.43871,7086.970211267471,,22.574306,2.6835167,-0.79591835,19.227707,4629.293,1.4663582,2.8676388,
3158,15.894093,1.0021974,63160,17.313671,0.14999999,-0.0747705,1.2191505e-10,2.6609183e-07,17.43871,-1.1499995,-1.6774453,-0.5470858,17.43871,7091.372071027756,,22.575277,2.858815,-0.79591835,19.227707,4629.34,1.465908,2.8659437,
3159,15.894502,1.0032214,63180,17.187904,0.14999999,-0.99746615,1.2183786e-10,3.1491275e-11,17.43871,-1.0197984,-1.6777619,-0.5472278,17.43871,7096.615733861923,,22.57338,4.3738813,-1.0,19.227707,4629.5117,1.4654989,4.82496,
3160,15.894916,1.0033691,63200,17.20291,0.14999999,-0.3174926,1.2176077e-10,3.1501246e-11,17.43871,-1.2283369,-1.6780784,-0.54715407,17.43871,7100.356770515442,,22.572517,3.6217723,-1.0,19.227707,4629.668,1.465085,4.8191266,
3161,15.8953285,1.0038204,63220,17.199696,0.14999999,-1.702157,1.2168375e-10,3.151122e-11,17.43871,-1.1155785,-1.6783948,-0.54751855,17.43871,7104.121336221695,,22.576881,4.580105,-1.0,19.227707,4629.828,1.4646721,4.8133116,
3162,15.8957405,1.0041577,63240,17.199263,0.14999999,-0.75839305,1.2160678e-10,3.15212e-11,17.43871,-0.79968274,-1.6787112,-0.547584,17.43871,7108.34636425972,,22.579285,4.219519,-1.0,19.227707,4629.9883,1.4642601,4.807513,
3163,15.896194,1.0035317,63260,17.330599,0.14999999,-0.0738811,1.215299e-10,3.153118e-11,17.43871,-1.2660801,-1.6790273,-0.54743314,17.43871,7112.6970002651215,,22.565186,1.1739231,-1.0,19.227707,4630.0195,1.4638062,4.801733,
3164,15.896603,1.0040007,63280,17.188427,0.14999999,-2.1277847,1.2145308e-10,3.1541166e-11,17.43871,-1.0915564,-1.6793435,-0.54793155,17.43871,7117.219548463821,,22.569855,4.630491,-1.0,19.227707,4630.1914,1.463398,4.795971,
3165,15.897016,1.0042976,63300,17.200699,0.14999999,-0.61615914,1.2137635e-10,3.1551095e-11,17.43871,-1.2481219,-1.6796595,-0.54795206,17.43871,7121.4332501888275,,22.571589,4.0880213,-1.0,19.227707,4630.3477,1.462985,4.790225,
