IWMin,IWFirstEpisode,Regret/t,ReturnMax,ReturnStepMax,Regret,ReturnMean,Iteration,DenMISELogLast,ReturnLastEpisode,Bound,IWMean,LQGmu1_actor,DenMISEMeanLog,IWMax,LQGmu1_higher,ReturnAbsMax,TimeElapsed,IWLastEpisode,TimestepsSoFar,DenMISELogFirst,ReturnMin,LQGsigma_higher,delta
,0.057367407,4.7228403,17.41717,19.205536,434.50134,12.63716,92,-0.6035181,16.99491,49.5855,0.92625326,0.27664876,-0.8556842,7.401975,0.2244898,17.41717,33.65685486793518,0.05039703,1840,-0.6041263,,0.14999999,1.4365008e-07
,3.2359927e-05,4.7683163,17.41717,19.205536,443.4535,12.591684,93,-0.98108846,8.407833,49.518772,1.045052,0.64105487,-0.85803306,8.012327,0.5102041,17.41717,33.91427397727966,2.110849,1860,-0.6143138,,0.14999999,1.4057744e-07
,0.0033362336,4.8452168,17.41717,19.205536,455.45044,12.514784,94,-1.1035393,5.363084,49.397232,1.1026007,-0.98013866,-0.86044574,4.3528967,-0.79591835,17.41717,34.13956356048584,9.4586933e-20,1880,-0.62500876,,0.14999999,1.3760231e-07
,7.3654364e-06,4.795682,17.41717,19.205536,455.58984,12.564319,95,-0.7511354,17.220541,49.730644,0.8902262,-1.1019135,-0.8583627,9.112748,-1.0,17.41717,34.36448860168457,5.587605,1900,-0.6355554,,0.14999999,1.3472066e-07
,3.597577,4.7473803,17.41717,19.205536,455.74854,12.61262,96,-1.2257174,17.201338,49.136387,0.91818595,-0.34122932,-0.8635177,5.151495,-0.3469388,17.41717,34.59105968475342,2.8589446e-05,1920,-0.64602655,,0.14999999,1.3192863e-07
,7.248847e-06,4.7006645,17.41717,19.205536,455.96448,12.659336,97,-0.61797607,17.14403,48.975163,0.9198187,-1.0235263,-0.8619452,8.490187,-1.0,17.41717,34.81669354438782,0.00031979952,1940,-0.6195997,,0.14999999,1.2922246e-07
,0.79374146,4.6543703,17.41717,19.205536,456.1283,12.70563,98,-0.8040157,17.196072,48.684296,0.8917671,-0.21958452,-0.86235446,4.913974,-0.5102041,17.41717,35.04473280906677,0.017020218,1960,-0.62985617,,0.14999999,1.265987e-07
,4.8383417,4.6101885,17.41717,19.205536,456.40857,12.749812,99,-0.63313603,17.079737,49.133827,1.0900186,-0.43330806,-0.86121315,5.1192355,-0.18367347,17.41717,35.272868394851685,4.8678856,1980,-0.63194174,,0.14999999,1.2405411e-07
,4.1254478,4.5651884,17.41717,19.205536,456.5188,12.794812,100,-0.6003257,17.249708,48.12487,1.0027552,-0.2557924,-0.85786605,4.792831,-0.30612245,17.41717,35.501630544662476,3.3839257,2000,-0.59427667,,0.14999999,1.2158542e-07
,4.5637005e-10,4.522915,17.41717,19.205536,456.81445,12.837086,101,-0.5535364,17.064621,48.116688,1.0146097,0.9854863,-0.8549495,9.481931,0.79591835,17.41717,35.886559009552,9.7791504e-11,2020,-0.56380075,,0.14999999,1.1918971e-07
,6.923326e-06,4.6461954,17.41717,19.205536,473.912,12.713805,102,-1.4256443,0.26236603,48.11512,0.9320581,-0.8821117,-0.8606633,8.209281,-1.0,17.41717,36.12185001373291,9.960104e-38,2040,-0.57365304,,0.14999999,1.1686409e-07
,0.0032002956,4.6017046,17.41717,19.205536,473.9756,12.758296,103,-0.5187544,17.296408,47.783077,1.076814,-0.54368675,-0.8581708,4.27221,-0.79591835,17.41717,36.35220432281494,3.788008,2060,-0.5834092,,0.14999999,1.14605925e-07
,0.7650503,4.55744,17.41717,19.205536,473.97375,12.802561,104,-0.5757378,17.361927,48.07751,0.93074924,-0.40309662,-0.8548308,4.812122,-0.5102041,17.41717,36.58488988876343,4.61359,2080,-0.59304,,0.14999999,1.1241255e-07
,1.2994398,4.5148344,17.41717,19.205536,474.05762,12.845166,105,-0.5741026,17.276102,47.7906,0.9240435,-0.18341793,-0.85289586,6.537594,0.020408163,17.41717,36.81828022003174,0.087737024,2100,-0.5952801,,0.14999999,1.10281555e-07
