ReturnStepMax,IWMean,LQGmu1_higher,DenMISELogLast,DenMISEMeanLog,ReturnMin,ReturnMean,ReturnLastEpisode,delta,Regret/t,Regret,DenMISELogFirst,IWLastEpisode,TimeElapsed,IWMin,ReturnAbsMax,ReturnMax,IWFirstEpisode,LQGsigma_higher,TimestepsSoFar,Bound,Iteration,IWMax,LQGmu1_actor
19.195608,0.9409657,-1.0,-0.6761723,-0.837352,,12.705218,15.371549,1.1686409e-07,4.6547823,474.78784,-0.7675826,3.343811e-08,34.1778621673584,,17.40648,17.40648,9.8589e-10,0.14999999,2040,47.926857,102,7.9165473,-1.0166434
19.195608,1.1635076,0.2244898,-0.74869037,-0.8372279,,12.748857,17.199957,1.14605925e-07,4.611144,474.94788,-0.7773388,7.646707e-15,34.56875777244568,,17.40648,17.40648,2.0002618,0.14999999,2060,47.819786,103,6.899824,0.19614542
19.195608,0.8701172,0.59183675,-0.88396764,-0.836321,,12.710447,8.75437,1.1241255e-07,4.6495533,483.5536,-0.76776683,0.19844949,34.95826721191406,,17.40648,17.40648,0.002782006,0.14999999,2080,47.50266,104,8.181338,0.4021303
19.195608,1.0729922,-0.79591835,-0.9843309,-0.83914757,,12.662084,7.632351,1.10281555e-07,4.697917,493.28125,-0.77730954,1.0001078e-13,35.4648551940918,,17.40648,17.40648,3.61696e-06,0.14999999,2100,47.365692,105,4.3592215,-0.75044787
19.195608,1.0751754,-0.18367347,-0.48028964,-0.83519536,,12.706591,17.379732,1.0821059e-07,4.65341,493.26147,-0.7867882,0.003413406,35.85535478591919,,17.40648,17.40648,2.6293035,0.14999999,2120,47.315414,106,4.9377985,-0.2326963
19.195608,0.81618196,-0.5510204,-0.578582,-0.83222574,,12.747094,17.04047,1.0619741e-07,4.6129065,493.58093,-0.7716759,0.49906468,36.40418791770935,,17.40648,17.40648,0.0058489293,0.14999999,2140,47.058067,107,5.158498,-0.67287755
19.195608,1.0810134,-0.75510204,-0.53188163,-0.83120644,,12.789968,17.377457,1.04239895e-07,4.570033,493.5636,-0.7809236,3.895498,37.06674265861511,,17.40648,17.40648,1.497962e-05,0.14999999,2160,46.96158,108,4.3088775,-0.9111028
19.195608,0.9597695,-1.0,-0.519384,-0.8277178,,12.831159,17.27984,1.0233602e-07,4.528842,493.6438,-0.79014015,3.7507267,37.46172332763672,,17.40648,17.40648,1.0083826e-09,0.14999999,2180,47.132343,109,7.811562,-1.0671297
19.195608,1.0802311,0.020408163,-0.94106925,-0.8292571,,12.87087,17.199282,1.0048382e-07,4.489131,493.80444,-0.7992726,2.6237422e-11,37.856324434280396,,17.40648,17.40648,5.8870087,0.14999999,2200,46.832394,110,5.9761257,0.28221875
19.195608,1.2212923,0.3469388,-0.96729416,-0.82991326,,12.830407,8.379491,9.868145e-08,4.5295935,502.7849,-0.75618714,6.375062,38.25177788734436,,17.40648,17.40648,0.42702433,0.14999999,2220,46.86023,111,7.2907495,0.1599527
19.195608,0.81106824,0.8367347,-0.87174904,-0.8285227,,12.795061,8.871712,9.692714e-08,4.5649395,511.2732,-0.7613161,0.00024150925,38.64723467826843,,17.40648,17.40648,1.2382181e-06,0.14999999,2240,46.707733,112,9.919926,0.84541756
19.195608,0.9759176,-1.0,-1.2924753,-0.8344894,,12.704816,2.5972767,9.521922e-08,4.6551847,526.0359,-0.7702051,1.3153868e-32,39.029465198516846,,17.40648,17.40648,9.88479e-10,0.14999999,2260,46.558914,113,7.55667,-0.9003556
19.195608,1.0131584,-0.26530612,-0.48683742,-0.8317866,,12.745042,17.29076,9.355603e-08,4.614959,526.1052,-0.7790157,0.0005547825,39.43244814872742,,17.40648,17.40648,1.1311405,0.14999999,2280,46.39854,114,4.9901953,-0.2682445
19.195608,1.0900024,-0.8367347,-0.5955045,-0.8297273,,12.782919,17.10075,9.193604e-08,4.5770817,526.3644,-0.777876,0.0036679693,39.83401536941528,,17.40648,17.40648,8.144134e-07,0.14999999,2300,46.128834,115,4.210744,-0.7366002
19.195608,1.198597,0.18367347,-0.47467494,-0.82598877,,12.822493,17.373466,9.035778e-08,4.537508,526.3508,-0.7865341,2.8675416e-08,40.24148201942444,,17.40648,17.40648,2.8923426,0.14999999,2320,45.943104,116,6.6657944,0.18178272
19.195608,0.9788944,-0.67346936,-0.86896926,-0.82483184,,12.788144,8.80379,8.8819796e-08,4.5718565,534.9072,-0.7704896,5.532629e-07,40.99301028251648,,17.40648,17.40648,0.00020215103,0.14999999,2340,45.828766,117,4.654492,-0.6643726
19.195608,0.8193597,-0.42857143,-0.5253714,-0.82255244,,12.827198,17.396517,8.732076e-08,4.5328026,534.8706,-0.77899855,1.3072795,41.78141689300537,,17.40648,17.40648,0.087444484,0.14999999,2360,45.744186,118,5.2355328,-0.574724
19.195608,1.0417409,1.0,-0.6068839,-0.8223136,,12.865639,17.40161,8.585934e-08,4.494362,534.8291,-0.7866967,5.705461e-24,42.47062706947327,,17.40648,17.40648,1.691147e-09,0.14999999,2380,45.672966,119,17.133041,0.84817564
19.195608,1.0128748,-0.67346936,-1.304339,-0.826371,,12.779715,2.554748,8.4434326e-08,4.580286,549.6344,-0.7950649,4.4192493e-22,43.191014766693115,,17.40648,17.40648,0.00020718048,0.14999999,2400,45.647007,120,4.5319147,-0.80959547
19.195608,1.1010399,-0.8367347,-0.43168402,-0.8230824,,12.817512,17.353065,8.3044476e-08,4.542489,549.6411,-0.80336195,4.0289183,44.07643485069275,,17.40648,17.40648,8.354363e-07,0.14999999,2420,45.378124,121,4.1088047,-1.042152
19.195608,0.978759,-1.0,-0.83536077,-0.8224414,,12.853439,17.200796,8.168867e-08,4.5065613,549.80054,-0.81159246,5.894725,45.015148878097534,,17.40648,17.40648,1.0302481e-09,0.14999999,2440,45.4084,122,7.547209,-1.0685594
19.195608,1.035462,-0.18367347,-0.91642225,-0.82349133,,12.888753,17.19705,8.03658e-08,4.4712477,549.9634,-0.8197558,1.8444602e-07,45.8209331035614,,17.40648,17.40648,2.7174296,0.14999999,2460,45.275043,123,5.1074896,-0.07353896
19.195608,0.97242534,0.5102041,-0.72192264,-0.8224839,,12.905719,14.992403,7.90748e-08,4.454282,552.33105,-0.8060006,0.0028165274,46.37788462638855,,17.40648,17.40648,0.02089121,0.14999999,2480,45.290085,124,8.5683,0.45906764
19.195608,1.0801116,0.020408163,-1.0636578,-0.824791,,12.85996,7.18591,7.781467e-08,4.500041,562.505,-0.8138643,0.10707679,47.03988242149353,,17.40648,17.40648,5.97354,0.14999999,2500,45.166794,125,6.0287933,-0.21128719
19.195608,0.9919774,-1.0,-0.6200172,-0.8226356,,12.891787,16.870125,7.658441e-08,4.468214,562.995,-0.7751509,4.9036366e-06,47.694395780563354,,17.40648,17.40648,9.933798e-10,0.14999999,2520,44.951057,126,7.3405547,-0.7666602
19.195608,1.0111067,-0.26530612,-0.43411204,-0.8197472,,12.927022,17.366665,7.538312e-08,4.4329786,562.98816,-0.7830561,0.015399886,48.27684259414673,,17.40648,17.40648,1.1357199,0.14999999,2540,44.889153,127,4.9840684,-0.18971585
19.195608,1.0866544,-0.75510204,-0.6072591,-0.8180894,,12.956902,16.751614,7.420985e-08,4.403099,563.5967,-0.7819963,0.0040132683,48.82952952384949,,17.40648,17.40648,1.49956995e-05,0.14999999,2560,44.573708,128,4.189503,-0.56287545
19.195608,0.8079486,-0.5102041,-0.63244617,-0.8160577,,12.991171,17.377705,7.306376e-08,4.3688297,563.5791,-0.78977835,4.7066536,49.3837628364563,,17.40648,17.40648,0.0157611,0.14999999,2580,44.76505,129,5.1681137,-0.4378543
19.195608,1.0666327,-0.14285715,-0.65190697,-0.8163132,,13.024437,17.315657,7.1944044e-08,4.3355637,563.6233,-0.7973782,0.73803544,49.94764685630798,,17.40648,17.40648,3.6114316,0.14999999,2600,44.505505,130,5.131465,-0.22549093
19.195608,0.7485651,0.71428573,-0.5818651,-0.8141011,,13.053877,16.881079,7.084985e-08,4.3061237,564.1023,-0.7776397,1.4254671e-08,50.5147807598114,,17.40648,17.40648,8.2979466e-05,0.14999999,2620,44.414974,131,9.637699,0.5027882
19.195608,1.1990442,0.3469388,-1.1287351,-0.81847936,,13.006521,6.803034,6.978043e-08,4.3534794,574.6592,-0.7852437,4.7930174,51.07485508918762,,17.40648,17.40648,0.4396142,0.14999999,2640,44.520374,132,7.5470376,0.4694135
19.195608,0.94092554,-0.3469388,-1.0736511,-0.8190522,,12.962099,7.0984516,6.8735034e-08,4.3979015,584.9209,-0.789466,2.8799238e-06,51.63561820983887,,17.40648,17.40648,0.36853597,0.14999999,2660,44.389656,133,5.0117106,-0.30057654
19.195608,1.0461783,-0.26530612,-0.5825011,-0.81779015,,12.993457,17.163881,6.7712975e-08,4.366544,585.1168,-0.7941896,4.632229,52.192455768585205,,17.40648,17.40648,1.1484351,0.14999999,2680,44.007553,134,4.7290325,0.011650205
19.195608,0.8805232,-0.59183675,-0.8002064,-0.8173973,,12.96535,9.199029,6.671354e-08,4.3946505,593.27783,-0.79309064,0.0018092028,52.75609230995178,,17.40648,17.40648,0.0020968686,0.14999999,2700,43.890144,135,4.886782,-0.81942403
19.195608,1.0848279,-0.8367347,-0.443603,-0.81557274,,12.99749,17.336336,6.573606e-08,4.3625107,593.3014,-0.8004552,4.1170025,53.35043907165527,,17.40648,17.40648,8.3301137e-07,0.14999999,2720,43.9179,136,4.1387386,-1.0154569
19.195608,0.98304534,-1.0,-0.7305591,-0.8144007,,13.028181,17.202343,6.477992e-08,4.3318195,593.4592,-0.8077813,5.4927626,53.931222915649414,,17.40648,17.40648,1.0263295e-09,0.14999999,2740,44.003586,137,7.4909472,-1.074813
19.195608,1.1354812,0.14285715,-0.9492441,-0.8155919,,13.058422,17.201258,6.3844475e-08,4.3015785,593.6179,-0.815054,3.367816e-14,54.498472452163696,,17.40648,17.40648,3.9595773,0.14999999,2760,43.857327,138,6.8470974,0.18462285
19.195608,0.9949835,-1.0,-0.9233592,-0.8155061,,13.027745,8.794315,6.292915e-08,4.3322554,602.1835,-0.7939856,1.9155421e-13,55.06521201133728,,17.40648,17.40648,1.0122676e-09,0.14999999,2780,43.607796,139,7.206277,-0.849146
19.195608,1.0364765,0.5102041,-0.4167097,-0.8127817,,13.058463,17.328262,6.203338e-08,4.3015375,602.21533,-0.8011541,5.9208215e-18,55.69567060470581,,17.40648,17.40648,0.020790204,0.14999999,2800,43.507446,140,8.502576,0.42550242
19.195608,1.0451125,-0.06122449,-1.0427036,-0.8142926,,13.01873,7.4562345,6.11566e-08,4.3412704,612.119,-0.80812305,0.03902203,56.26746082305908,,17.40648,17.40648,5.3995214,0.14999999,2820,43.36516,141,5.523134,0.24870998
19.195608,0.9655624,1.0,-0.96091014,-0.8150777,,12.9872,8.54147,6.029826e-08,4.372801,620.93774,-0.7776108,2.4817844e-05,56.83764314651489,,17.40648,17.40648,1.6758499e-09,0.14999999,2840,43.35686,142,17.815418,1.0306631
19.195608,1.2477626,0.26530612,-1.6512191,-0.82142663,,12.89638,,5.945788e-08,4.46362,638.2976,-0.7846284,3.080782e-05,57.46100425720215,,17.40648,17.40648,1.3059498,0.14999999,2860,43.28474,143,7.072734,0.054115996
19.195608,1.0822895,-0.79591835,-0.82620776,-0.8198691,,12.8698635,9.07799,5.8634946e-08,4.490137,646.5797,-0.782506,6.4600135e-07,58.03942537307739,,17.40648,17.40648,3.6358047e-06,0.14999999,2880,43.20556,144,4.164083,-1.0130292
19.195608,1.0020759,-1.0,-0.6893541,-0.81846285,,12.899722,17.199297,5.7828977e-08,4.4602785,646.7405,-0.7894264,5.2791395,58.613118171691895,,17.40648,17.40648,1.0076635e-09,0.14999999,2900,43.124657,145,7.1299024,-0.991356
19.195608,0.80770147,-0.42857143,-0.5967616,-0.8170109,,12.929233,17.20815,5.703951e-08,4.430768,646.8921,-0.7962993,0.0042390176,59.19407939910889,,17.40648,17.40648,0.08897049,0.14999999,2920,42.68447,146,5.26355,-0.40733558
19.195608,1.0044143,-1.0,-0.6454602,-0.81718785,,12.958881,17.287695,5.6266096e-08,4.401119,646.9646,-0.80251604,0.002066416,59.77447700500488,,17.40648,17.40648,1.0209408e-09,0.14999999,2940,42.643288,147,6.8894777,-1.09326
19.195608,1.0321546,-0.2244898,-0.98453635,-0.8183654,,12.987508,17.19543,5.550832e-08,4.372493,647.1289,-0.8092957,3.699982e-07,60.42298340797424,,17.40648,17.40648,1.8374666,0.14999999,2960,42.575546,148,4.894982,-0.15712866
19.195608,1.0717945,0.020408163,-0.6207681,-0.81688946,,13.010952,16.480799,5.476574e-08,4.3490486,648.0083,-0.80369085,2.4559655,61.008267641067505,,17.40648,17.40648,5.9130754,0.14999999,2980,42.486343,149,6.0832915,-0.23519175
19.195608,1.0276732,-0.26530612,-0.580349,-0.8149071,,13.03648,16.839994,5.403796e-08,4.3235207,648.5281,-0.771462,4.657029,61.5899760723114,,17.40648,17.40648,1.1226283,0.14999999,3000,42.42499,150,4.7577085,-0.15135103
19.195608,1.0148851,-1.0,-0.5975222,-0.8133463,,13.0607815,16.706076,5.3324598e-08,4.299219,649.1821,-0.7706502,5.4153674e-07,62.175981283187866,,17.40648,17.40648,9.889203e-10,0.14999999,3020,42.35282,151,6.7601194,-1.1319216
19.195608,0.7704787,0.79591835,-1.2115742,-0.81594217,,13.088031,17.202847,5.262527e-08,4.27197,649.3395,-0.7772509,1.2090604e-35,62.76376962661743,,17.40648,17.40648,5.473126e-06,0.14999999,3040,42.337418,152,10.873039,0.911303
19.195608,1.0702767,-0.14285715,-1.4235014,-0.82150936,,13.012577,1.5434834,5.19396e-08,4.3474236,665.15576,-0.7838083,2.081328e-10,63.354161500930786,,17.40648,17.40648,3.5627556,0.14999999,3060,42.126633,153,4.9825926,-0.29746947
19.195608,0.83311856,-0.59183675,-0.56712985,-0.81946194,,13.03967,17.184784,5.1267257e-08,4.3203306,665.33105,-0.76730394,0.6836623,64.015949010849,,17.40648,17.40648,0.002043488,0.14999999,3080,42.166527,154,5.1153574,-0.59691703
19.195608,1.1313083,0.42857143,-0.61707413,-0.81926584,,13.067666,17.379272,5.0607877e-08,4.2923346,665.31177,-0.7737632,3.4960151e-10,64.60810589790344,,17.40648,17.40648,0.108727016,0.14999999,3100,42.13655,155,8.078267,0.51892424
19.195608,1.0234601,-1.0,-1.1419309,-0.82060975,,13.0265465,6.6529307,4.9961137e-08,4.333454,676.0189,-0.77949286,4.51498e-22,65.20544266700745,,17.40648,17.40648,9.977035e-10,0.14999999,3120,42.065758,156,6.6845927,-1.0930604
19.195608,0.8331664,-0.42857143,-0.96600753,-0.8214574,,13.053117,17.198334,4.932671e-08,4.306884,676.18066,-0.78588265,0.0003828242,65.8643729686737,,17.40648,17.40648,0.08804854,0.14999999,3140,41.94063,157,5.1699524,-0.5385028
19.195608,0.9531172,-0.67346936,-0.64929235,-0.82145554,,13.080674,17.407003,4.87043e-08,4.2793264,676.13354,-0.7916712,3.3962588,66.46059536933899,,17.407003,17.407003,0.00020647848,0.14999999,3160,42.013504,158,4.6661787,-0.8609078
19.195608,1.0419412,-1.0,-0.43285882,-0.81934863,,13.107314,17.316353,4.8093597e-08,4.2526865,676.177,-0.7979791,2.6674285,67.06223511695862,,17.407003,17.407003,1.0163186e-09,0.14999999,3180,41.95332,159,6.532334,-0.95732814
19.195608,1.0670341,-0.8367347,-0.4935497,-0.817119,,13.133151,17.241264,4.74943e-08,4.2268496,676.2959,-0.8042487,3.1536431,67.66042947769165,,17.407003,17.407003,8.361776e-07,0.14999999,3200,41.79883,160,4.062619,-0.7585538
19.195608,1.1380687,0.18367347,-0.44429004,-0.8144319,,13.159431,17.364305,4.690615e-08,4.200569,676.29175,-0.8104792,1.1212418e-08,68.25787925720215,,17.407003,17.407003,2.962436,0.14999999,3220,41.55391,161,7.040774,0.17192161
19.195608,1.0183887,-0.26530612,-0.92797446,-0.81437045,,13.13274,8.8355465,4.6328847e-08,4.2272606,684.81616,-0.79843825,0.09613286,68.86022210121155,,17.407003,17.407003,1.1533247,0.14999999,3240,41.475056,162,4.7740965,-0.31637883
19.195608,1.0562253,-0.79591835,-0.57647043,-0.8128511,,13.156875,17.066658,4.5762143e-08,4.203126,685.1096,-0.79749805,0.028566243,69.46425604820251,,17.407003,17.407003,3.6907222e-06,0.14999999,3260,41.45704,163,4.1066036,-0.87539953
19.195608,0.79190546,0.63265306,-0.40362716,-0.81005675,,13.18215,17.301949,4.5205766e-08,4.1778507,685.1675,-0.80361426,4.4834684e-22,70.07753372192383,,17.407003,17.407003,0.00095982273,0.14999999,3280,41.468513,164,8.04291,0.8620235
19.195608,1.0349753,-1.0,-1.4322522,-0.8151487,,13.116434,2.3391268,4.4659473e-08,4.2435665,700.1885,-0.80968744,3.8511355e-33,70.73055934906006,,17.407003,17.407003,1.0282869e-09,0.14999999,3300,41.263893,165,6.4728694,-0.7919736
19.195608,1.068381,-0.79591835,-0.41831058,-0.81260866,,13.141987,17.358288,4.4123027e-08,4.218014,700.1902,-0.81572974,4.0396023,71.34955406188965,,17.407003,17.407003,3.75863e-06,0.14999999,3320,41.246704,166,4.0418797,-0.9781748
19.195608,1.0423523,1.0,-0.5034619,-0.81039053,,13.166446,17.226294,4.3596195e-08,4.193555,700.3237,-0.82173574,7.541433e-38,71.96087670326233,,17.407003,17.407003,1.7514518e-09,0.14999999,3340,41.20383,167,18.396729,0.7100949
19.195608,0.8043738,-0.46938777,-1.3237737,-0.8134044,,13.114941,4.51377,4.3078728e-08,4.24506,713.1699,-0.8277059,3.7451452e-13,72.63279438018799,,17.407003,17.407003,0.040230013,0.14999999,3360,41.169914,168,5.2492104,-0.38525495
19.195608,1.0312048,-0.26530612,-0.62555295,-0.8134762,,13.139679,17.29557,4.257043e-08,4.2203217,713.2344,-0.8334012,3.6110816,73.24594020843506,,17.407003,17.407003,1.1943616,0.14999999,3380,41.222183,169,4.782286,-0.45318615
19.195608,0.8330958,-0.46938777,-0.6444199,-0.81234825,,13.16439,17.340605,4.2071083e-08,4.195611,713.2539,-0.8322586,5.036786,73.86502361297607,,17.407003,17.407003,0.040413596,0.14999999,3400,40.96653,170,5.0898194,-0.7536318
19.195608,1.091394,-0.8367347,-0.4451779,-0.8112041,,13.188928,17.360256,4.158046e-08,4.171073,713.2534,-0.837886,3.560463,74.547278881073,,17.407003,17.407003,8.647825e-07,0.14999999,3420,41.11798,171,3.9783077,-0.5996887
19.195608,0.9187143,-0.63265306,-0.5865841,-0.80940735,,13.2132,17.364079,4.109837e-08,4.146801,713.24976,-0.8437169,4.667473,75.16571235656738,,17.407003,17.407003,0.00071877975,0.14999999,3440,40.98201,172,4.667473,-0.8062202
19.195608,1.1565562,0.3469388,-0.38944662,-0.8074799,,13.237151,17.356674,4.062462e-08,4.1228495,713.2529,-0.84950984,5.75843e-13,75.78325152397156,,17.407003,17.407003,0.4687941,0.14999999,3460,40.782967,173,7.868464,0.10669552
19.195608,1.0399487,0.020408163,-0.9453562,-0.8074607,,13.212805,9.001006,4.015901e-08,4.147196,721.61206,-0.85256743,5.801299,76.44597744941711,,17.407003,17.407003,6.2092667,0.14999999,3480,40.933357,174,6.406353,-0.14648262
19.195608,1.0901835,-0.8367347,-0.64305246,-0.8063481,,13.230185,16.254015,3.970136e-08,4.129816,722.7178,-0.8232346,0.00012761402,77.07368326187134,,17.407003,17.407003,8.522047e-07,0.14999999,3500,40.734398,175,3.9392576,-0.86571527
19.195608,1.0475585,-0.18367347,-0.38159505,-0.80346054,,13.253341,17.305676,3.925149e-08,4.10666,722.7722,-0.82893264,0.00012620789,77.69821572303772,,17.407003,17.407003,2.742482,0.14999999,3520,40.637054,176,4.958472,-0.024581209
19.195608,1.0271443,-1.0,-0.779801,-0.80310506,,13.244433,11.676922,3.880923e-08,4.115567,728.45557,-0.81913626,3.8117713e-09,78.32241320610046,,17.407003,17.407003,1.0380492e-09,0.14999999,3540,40.53141,177,6.6180296,-1.1453665
19.195608,1.0371245,-1.0,-1.2876356,-0.80572647,,13.266629,17.195322,3.837439e-08,4.0933714,728.6201,-0.8247701,6.0268807,78.94793200492859,,17.407003,17.407003,1.0439144e-09,0.14999999,3560,40.34282,178,6.415543,-1.1890789
19.195608,1.0368309,-0.020408163,-1.6201587,-0.8101202,,13.288561,17.19214,3.7946826e-08,4.0714397,728.78784,-0.83037233,8.8553665e-13,79.6390471458435,,17.407003,17.407003,6.0088015,0.14999999,3580,40.31314,179,6.009151,0.12334735
19.195608,1.148137,0.18367347,-0.9294978,-0.8106259,,13.264546,8.966129,3.7526366e-08,4.095454,737.18164,-0.80292577,6.214015,80.26716899871826,,17.407003,17.407003,2.940144,0.14999999,3600,40.25867,180,7.08541,0.2516283
19.195608,0.8456881,0.79591835,-0.984873,-0.8108449,,13.238379,8.528175,3.7112855e-08,4.121622,746.0137,-0.7922638,0.009849673,80.90085577964783,,17.407003,17.407003,5.555912e-06,0.14999999,3620,40.2044,181,11.324781,0.7567289
19.195608,1.0473238,-1.0,-1.3734162,-0.814868,,13.187019,3.8909771,3.6706137e-08,4.1729813,759.4824,-0.7977734,1.7274176e-29,81.53364944458008,,17.407003,17.407003,1.0161093e-09,0.14999999,3640,40.196285,182,6.331509,-1.0078199
19.195608,0.89610434,-0.63265306,-0.5607599,-0.8132709,,13.208947,17.199673,3.6306073e-08,4.1510534,759.6428,-0.8032529,0.20416218,82.16604042053223,,17.407003,17.407003,0.00069027534,0.14999999,3660,40.1167,183,4.7837315,-0.63153154
19.195608,0.9315554,0.5510204,-0.5577066,-0.8124729,,13.231745,17.403814,3.591252e-08,4.128256,759.5991,-0.8086987,1.4818546e-13,82.7971727848053,,17.407003,17.407003,0.008085617,0.14999999,3680,40.041992,184,9.357837,0.42327362
19.195608,0.8773382,-0.3877551,-1.1082637,-0.8145148,,13.200619,7.4734583,3.5525325e-08,4.159382,769.4856,-0.8140748,3.6142944e-06,83.49253702163696,,17.407003,17.407003,0.19193092,0.14999999,3700,40.035027,185,5.05857,-0.3037284
19.195608,1.0461253,-1.0,-0.59127766,-0.8140019,,13.2217245,17.126213,3.514436e-08,4.138276,769.7195,-0.81842875,0.000100661724,84.13113951683044,,17.407003,17.407003,1.0373149e-09,0.14999999,3720,39.8672,186,6.2528906,-0.95875597
19.195608,1.0072688,-0.26530612,-0.44807467,-0.811846,,13.243199,17.237616,3.476949e-08,4.1168013,769.8418,-0.8237907,9.517382e-05,84.83514475822449,,17.407003,17.407003,1.1829382,0.14999999,3740,39.866814,187,4.812786,-0.13521467
19.195608,1.0586158,-0.79591835,-0.6493087,-0.8109822,,13.258053,16.03558,3.440058e-08,4.101948,771.16626,-0.8228181,0.0003117958,85.47803282737732,,17.407003,17.407003,3.7853647e-06,0.14999999,3760,39.830658,188,4.0119176,-0.86389047
19.195608,1.0345213,-0.10204082,-0.3702937,-0.80837244,,13.279478,17.307213,3.4037512e-08,4.0805225,771.21875,-0.82812315,9.639552e-06,86.1191463470459,,17.407003,17.407003,4.700183,0.14999999,3780,39.732807,189,5.4104824,-0.1066276
19.195608,1.0769588,-0.8367347,-0.66480356,-0.80747366,,13.291802,15.621165,3.3680166e-08,4.068198,772.95776,-0.8088357,3.7069578e-05,86.76538586616516,,17.407003,17.407003,8.400221e-07,0.14999999,3800,39.58407,190,3.8858538,-0.88299996
19.195608,1.1503265,0.18367347,-0.36508358,-0.80478567,,13.312752,17.293266,3.3328423e-08,4.047249,773.0244,-0.81408507,4.0045387e-11,87.41648149490356,,17.407003,17.407003,2.9731374,0.14999999,3820,39.55327,191,7.176611,0.38319665
19.195608,1.1121219,0.42857143,-1.1000482,-0.8056081,,13.283872,7.767729,3.2982157e-08,4.076129,782.6167,-0.8038607,7.632969,88.06299591064453,,17.407003,17.407003,0.11204917,0.14999999,3840,39.520638,192,8.348483,0.52408046
19.195608,1.0483744,-1.0,-1.1876193,-0.80708456,,13.249261,6.603966,3.2641257e-08,4.1107397,793.3728,-0.80847216,3.3347935e-22,88.71251034736633,,17.407003,17.407003,1.0270383e-09,0.14999999,3860,39.48953,193,6.246602,-1.1110852
19.195608,1.0399841,-0.18367347,-1.0058988,-0.80790347,,13.269642,17.203184,3.2305614e-08,4.0903587,793.52954,-0.8136401,3.6385863e-08,89.36678409576416,,17.407003,17.407003,2.7008615,0.14999999,3880,39.370274,194,4.9275265,-0.06760108
19.195608,0.9556689,1.0,-0.71093553,-0.8072394,,13.274573,14.231302,3.1975123e-08,4.0854273,796.65845,-0.80495554,5.4155888e-11,90.0215904712677,,17.407003,17.407003,1.7223094e-09,0.14999999,3900,39.337887,195,19.15337,0.85600966
19.195608,1.0550302,-1.0,-1.4536068,-0.81090784,,13.219259,2.4331954,3.1649677e-08,4.1407413,811.5852,-0.81007063,6.4662394e-33,90.6793646812439,,17.407003,17.407003,1.0286811e-09,0.14999999,3920,39.321392,196,6.1448183,-0.96584064
19.195608,0.8779017,-0.63265306,-0.44331157,-0.80880487,,13.239631,17.232368,3.132918e-08,4.12037,811.7129,-0.81515974,0.3515214,91.34113836288452,,17.407003,17.407003,0.0006985436,0.14999999,3940,39.21192,197,4.8569713,-0.5719433
