ReturnMin,NumTrainableParams,IWMean,ReturnStepMax,MinEpLen,Regret,ReturnLastEpisode,MountainCar_mu1_higher,MountainCar_std0_higher,ActionIn1,TimeElapsed,ReturnMax,DenMISELogFirst,DenMISELogLast,TimestepsSoFar,ReturnMean,ReturnAbsMax,Regret/t,IWLastEpisode,AvgEpLen,Delta,Bound,DenMISEMeanLog,Iteration,GridSize,NumTrajectories,IWFirstEpisode,MountainCar_mu0_higher,MountainCar_std1_higher,IWMin,IWMax
-144.14285,,1.0043476,762.7667,500,43734.973,-0.37626043,0.4,0.14999999,1.9458797,2154.5040431022644,,-3.4683778,-2.8722792,661500,-32.092304,144.14285,33.057423,,500.0,5.6937965e-10,431.2764,-3.0037248,1323,121,1323,1.0323442e-18,1.6,0.14999999,,131.46219
-144.14285,,0.6827062,762.7667,500,43755.04,-19.104662,1.2,0.14999999,1.6437064,2156.4677760601044,,-3.4691334,-2.8731956,662000,-32.082493,144.14285,33.04761,1.8454273e-19,500.0,5.6851995e-10,431.04187,-3.0036392,1324,121,1324,7.615842e-13,0.4,0.14999999,,83.23342
-144.14285,,0.65997946,762.7667,500,43756.395,-0.39134002,1.6,0.14999999,4.090213,2158.355486392975,,-3.4698884,-2.8464022,662500,-32.058575,144.14285,33.023693,,500.0,5.6766214e-10,430.98126,-3.003768,1325,121,1325,,2.4,0.14999999,,118.517845
-144.14285,,0.95650446,762.7667,500,43797.73,-40.369404,2.8,0.14999999,2.7293458,2160.238826751709,,-3.4706428,-2.8591502,663000,-32.064842,144.14285,33.02996,,500.0,5.668062e-10,430.8971,-3.0039268,1326,121,1326,,0.4,0.14999999,,109.35893
-144.14285,,0.812125,762.7667,500,43798.703,-0.0070971968,2.8,0.14999999,3.896272,2162.255167722702,,-3.4713967,-2.922886,663500,-32.040684,144.14285,33.005802,1.4231248e-05,500.0,5.659523e-10,430.6402,-3.003913,1327,121,1327,,0.8,0.14999999,,83.737045
-144.14285,,0.76647204,762.7667,500,43806.78,-7.115868,,0.14999999,1.9376552,2164.254777908325,,-3.47215,-2.7624972,664000,-32.021915,144.14285,32.987034,,500.0,5.6510024e-10,430.05957,-3.0038817,1328,121,1328,2.1552746e-29,2.0,0.14999999,,151.77895
-144.14285,,0.84493166,762.7667,500,43841.203,-33.455902,3.6,0.14999999,6.0508385,2166.247827529907,,-3.4729028,-3.523067,664500,-32.022995,144.14285,32.988113,,500.0,5.642502e-10,429.98926,-3.0044649,1329,121,1329,,2.8,0.14999999,,146.7703
-144.14285,,0.6315255,762.7667,500,43885.895,-43.727123,4.0,0.14999999,6.795321,2168.1177558898926,,-3.473655,-2.6905575,665000,-32.03179,144.14285,32.99691,0.004210368,500.0,5.63402e-10,430.48117,-3.0043647,1330,121,1330,,2.8,0.14999999,,149.27115
-144.14285,,1.0979817,762.7667,500,43938.25,-51.388397,,0.14999999,2.6037908,2170.1328687667847,,-3.4744065,-2.9727135,665500,-32.046337,144.14285,33.011456,,500.0,4.7332277e-10,431.37836,-3.004632,1331,121,1331,,2.4,0.14999999,,151.64085
-144.14285,,0.9378906,762.7667,500,43975.48,-36.263996,1.0909091,0.14999999,2.1890054,2172.1067667007446,,-3.4751575,-3.3348656,666000,-32.049507,144.14285,33.014626,1.5445519e-31,500.0,4.726123e-10,566.95654,-3.0048354,1332,144,1332,1.1580855e-12,0.72727275,0.14999999,,107.88528
-144.14285,,1.2002965,762.7667,500,43981.504,-5.0617743,0.72727275,0.14999999,1.9563959,2338.6573548316956,,-3.475908,-2.772951,666500,-32.02926,144.14285,32.994377,0.77977824,500.0,4.719035e-10,562.5243,-3.004721,1333,144,1333,3.8321204e-11,1.0909091,0.14999999,,117.33608
-144.14285,,0.90174586,762.7667,500,43988.68,-6.210401,1.8181819,0.14999999,4.7875123,2340.9314527511597,,-3.4766579,-2.7452269,667000,-32.009903,144.14285,32.97502,,500.0,4.7119625e-10,559.5082,-3.0043952,1334,144,1334,,3.2727273,0.14999999,,119.987366
-144.14285,,1.3761013,762.7667,500,44043.06,-53.41197,2.909091,0.14999999,6.1016564,2343.4897317886353,,-3.4774072,-2.850076,667500,-32.025936,144.14285,32.991055,1.2757322e-12,500.0,4.7049054e-10,557.2445,-3.0043688,1335,144,1335,,3.2727273,0.14999999,,150.48868
-144.14285,,0.86513937,762.7667,500,44125.97,-81.946594,0.72727275,0.14999999,3.4131083,2345.9143023490906,,-3.478156,-2.756637,668000,-32.0633,144.14285,33.02842,,500.0,4.6978654e-10,555.5962,-3.0039332,1336,144,1336,,2.909091,0.14999999,,103.67239
-144.14285,,0.9340367,762.7667,500,44177.695,-50.757824,3.2727273,0.14999999,6.3522863,2348.313638687134,,-3.4789042,-2.6878862,668500,-32.077282,144.14285,33.0424,,500.0,4.6908405e-10,555.47076,-3.0038111,1337,144,1337,,2.909091,0.14999999,,144.37788
-144.14285,,0.70200235,762.7667,500,44236.668,-58.00839,1.4545455,0.14999999,4.000368,2350.5441427230835,,-3.479652,-2.93327,669000,-32.096664,144.14285,33.061783,,500.0,4.683831e-10,553.51227,-3.0038228,1338,144,1338,,2.1818182,0.14999999,,91.32454
-144.14285,,1.0073439,762.7667,500,44279.42,-41.791428,0.36363637,0.14999999,0.9811748,2353.188980817795,,-3.4803991,-2.9504066,669500,-32.1039,144.14285,33.06902,,500.0,4.676838e-10,552.2868,-3.0040128,1339,144,1339,0.025522588,0.72727275,0.14999999,,149.36499
-144.14285,,1.2968717,762.7667,500,44282.49,-2.1001668,3.6363637,0.14999999,6.058569,2355.4787678718567,,-3.4811265,-3.184311,670000,-32.081512,144.14285,33.04663,,500.0,4.66986e-10,550.98364,-3.004161,1340,144,1340,,2.1818182,0.14999999,,173.35213
-144.14285,,0.8145724,762.7667,500,44311.6,-28.147152,1.0909091,0.14999999,3.9817557,2358.013974428177,,-3.4818726,-3.3614242,670500,-32.07858,144.14285,33.043697,,500.0,4.662898e-10,549.3435,-3.0042357,1341,144,1341,,3.2727273,0.14999999,,95.03955
-144.14285,,1.3750675,762.7667,500,44387.895,-75.329796,3.6363637,0.14999999,4.276278,2360.7787611484528,,-3.4826179,-2.9865925,671000,-32.110806,144.14285,33.075924,,500.0,4.6559515e-10,549.325,-3.0043712,1342,144,1342,,0.72727275,0.14999999,,148.92378
-144.14285,,1.0881284,762.7667,500,44393.32,-4.46066,0.36363637,0.14999999,2.5877266,2363.00111413002,,-3.483363,-2.860145,671500,-32.090218,144.14285,33.055336,,500.0,4.6490203e-10,548.9562,-3.004013,1343,144,1343,2.4280236e-37,2.1818182,0.14999999,,149.03148
-144.14285,,0.75316244,762.7667,500,44421.27,-26.98575,0.72727275,0.14999999,2.6963851,2365.1173610687256,,-3.4841073,-2.6523638,672000,-32.08642,144.14285,33.051537,31.84612,500.0,4.6421045e-10,544.42267,-3.003705,1344,144,1344,,2.1818182,0.14999999,,69.39552
-144.14285,,0.8973578,762.7667,500,44461.48,-39.243694,1.8181819,0.14999999,4.35391,2367.516352415085,,-3.484851,-2.749913,672500,-32.091743,144.14285,33.05686,5.469664e-18,500.0,4.6352044e-10,544.05365,-3.0037067,1345,144,1345,,2.5454545,0.14999999,,118.83304
-144.14285,,1.109628,762.7667,500,44498.207,-35.762375,0.72727275,0.14999999,4.2051573,2369.7328593730927,,-3.485594,-2.8358989,673000,-32.09447,144.14285,33.05959,7.5282645e-24,500.0,4.6283197e-10,543.7494,-3.0036733,1346,144,1346,,3.6363637,0.14999999,,207.60933
-144.14285,,0.7703434,762.7667,500,44589.664,-90.49282,3.2727273,0.14999999,5.6633196,2371.8144493103027,,-3.4863367,-3.2969322,673500,-32.137825,144.14285,33.102943,,500.0,4.62145e-10,543.38464,-3.0038416,1347,144,1347,,2.1818182,0.14999999,,104.304855
-144.14285,,1.014068,762.7667,500,44626.31,-35.67817,3.2727273,0.14999999,7.2174826,2374.0881159305573,,-3.487079,-2.7463844,674000,-32.14045,144.14285,33.105568,3.5406702e-16,500.0,4.614596e-10,543.1688,-3.0038304,1348,144,1348,,3.6363637,0.14999999,,200.6289
-144.14285,,1.0565919,762.7667,500,44727.117,-99.847275,2.1818182,0.14999999,5.517071,2376.3742830753326,,-3.4878204,-3.5293899,674500,-32.19064,144.14285,33.155758,3.6478133e-16,500.0,4.607757e-10,542.784,-3.0042348,1349,144,1349,,3.2727273,0.14999999,,141.23068
-144.14285,,0.7249016,762.7667,500,44792.848,-64.762596,1.8181819,0.14999999,5.3115273,2378.6218984127045,,-3.4885614,-2.9174414,675000,-32.214767,144.14285,33.179886,0.4127188,500.0,4.6009332e-10,541.4692,-3.0041454,1350,144,1350,,3.6363637,0.14999999,,139.05875
-144.14285,,1.3774204,762.7667,500,44881.074,-87.260056,0.36363637,0.14999999,3.7659392,2380.704579591751,,-3.489302,-2.8444765,675500,-32.255512,144.14285,33.22063,2.5336348e-19,500.0,4.5941245e-10,541.2228,-3.0042427,1351,144,1351,,3.2727273,0.14999999,,189.26964
-144.14285,,0.98334444,762.7667,500,44966.87,-84.82902,2.5454545,0.14999999,5.0570803,2382.918160200119,,-3.490042,-3.048798,676000,-32.2944,144.14285,33.259518,,500.0,4.5873308e-10,539.4505,-3.0040362,1352,144,1352,,2.1818182,0.14999999,,99.251564
-144.14285,,0.69684476,762.7667,500,45009.508,-41.67236,2.909091,0.14999999,3.754679,2385.010743379593,,-3.4907813,-2.776338,676500,-32.30133,144.14285,33.26645,2.1161517e-23,500.0,4.580552e-10,538.99774,-3.0038936,1353,144,1353,,0.72727275,0.14999999,,111.89002
-144.14285,,0.7395123,762.7667,500,45013.46,-2.9870174,3.2727273,0.14999999,3.9312365,2387.170499563217,,-3.4915202,-2.715014,677000,-32.279682,144.14285,33.2448,1.392096,500.0,4.5737888e-10,536.7974,-3.0039127,1354,144,1354,,1.0909091,0.14999999,,99.18519
-144.14285,,0.9491633,762.7667,500,45018.68,-4.2560587,2.1818182,0.14999999,4.114432,2389.3651452064514,,-3.4922583,-2.7396688,677500,-32.259,144.14285,33.224117,2.3690778e-12,500.0,4.5670404e-10,535.3724,-3.0039177,1355,144,1355,,1.8181819,0.14999999,,150.06769
-144.14285,,1.2016925,762.7667,500,45043.812,-24.168447,2.1818182,0.14999999,4.8259783,2391.505627155304,,-3.4929962,-3.0530741,678000,-32.25303,144.14285,33.218147,0.030201897,500.0,4.5603069e-10,534.9432,-3.004009,1356,144,1356,,2.5454545,0.14999999,,133.3657
-144.14285,,0.7751399,762.7667,500,45091.457,-46.677124,3.2727273,0.14999999,5.083699,2393.5679664611816,,-3.4937334,-2.802691,678500,-32.26366,144.14285,33.22878,2.5941178e-16,500.0,4.5535892e-10,531.14655,-3.0037346,1357,144,1357,,1.8181819,0.14999999,,101.82773
-144.14285,,0.8068605,762.7667,500,45112.55,-20.130974,1.8181819,0.14999999,2.849705,2395.6210141181946,,-3.49447,-2.6783164,679000,-32.254726,144.14285,33.219845,7.2100274e-20,500.0,4.5468854e-10,529.99445,-3.00367,1358,144,1358,,1.4545455,0.14999999,,96.097046
-144.14285,,0.7431673,762.7667,500,45121.203,-7.6874247,2.1818182,0.14999999,3.3939028,2397.633504152298,,-3.495206,-2.711682,679500,-32.23665,144.14285,33.201767,0.00048362484,500.0,4.5401963e-10,529.40594,-3.0036066,1359,144,1359,,0.72727275,0.14999999,,90.72401
-144.14285,,0.9889656,762.7667,500,45127.734,-5.5649242,1.8181819,0.14999999,2.7631714,2399.7520406246185,,-3.4959416,-2.6390767,680000,-32.217037,144.14285,33.182156,0.009678223,500.0,4.533522e-10,529.01404,-3.003534,1360,144,1360,3.3307956e-33,0.72727275,0.14999999,,91.38574
-144.14285,,1.1810781,762.7667,500,45132.355,-3.656921,1.8181819,0.14999999,3.5900908,2401.8967282772064,,-3.4966767,-2.6603465,680500,-32.196053,144.14285,33.16117,1.939867e-06,500.0,4.5268628e-10,528.3032,-3.0033028,1361,144,1361,,1.8181819,0.14999999,,151.39621
-144.14285,,1.2247703,762.7667,500,45161.848,-28.529976,0.36363637,0.14999999,0.9467228,2404.1487622261047,,-3.497411,-2.9293668,681000,-32.19336,144.14285,33.158478,1.208027e-21,500.0,4.5202173e-10,526.5477,-3.0031395,1362,144,1362,3.069488e-07,1.0909091,0.14999999,,138.84824
-144.14285,,1.266877,762.7667,500,45165.1,-2.2880266,3.6363637,0.14999999,4.592986,2406.2148258686066,,-3.498145,-3.149291,681500,-32.17142,144.14285,33.13654,,500.0,4.5135873e-10,525.6961,-3.0031059,1363,144,1363,,1.0909091,0.14999999,,138.8446
-144.14285,,0.8524557,762.7667,500,45170.21,-4.1413493,2.1818182,0.14999999,2.569793,2408.4078752994537,,-3.4988785,-2.8790183,682000,-32.15087,144.14285,33.11599,7.5389304e-23,500.0,4.5069712e-10,525.4112,-3.002844,1364,144,1364,,0.36363637,0.14999999,,114.804245
-144.14285,,1.4257374,762.7667,500,45171.195,-0.016006337,1.8181819,0.14999999,2.2918043,2410.511221885681,,-3.4996114,-3.0254366,682500,-32.12733,144.14285,33.09245,0.000910002,500.0,4.5003698e-10,525.03455,-3.0029798,1365,144,1365,7.926177e-31,0.36363637,0.14999999,,151.92912
-144.14285,,0.7619669,762.7667,500,45172.676,-0.51703095,2.5454545,0.14999999,4.5320034,2412.6486678123474,,-3.5003436,-2.7082229,683000,-32.104187,144.14285,33.069305,2.951287e-22,500.0,4.493783e-10,524.7875,-3.00248,1366,144,1366,,1.8181819,0.14999999,,114.917946
-144.14285,,1.0253516,762.7667,500,45198.348,-24.707071,1.4545455,0.14999999,3.333931,2414.921122312546,,-3.5010755,-2.681173,683500,-32.098778,144.14285,33.063896,2.1872175e-09,500.0,4.4872112e-10,524.80505,-3.0024276,1367,144,1367,,1.8181819,0.14999999,,108.512184
-144.14285,,1.078062,762.7667,500,45217.66,-18.349457,0.72727275,0.14999999,2.9839606,2417.1002943515778,,-3.5018067,-2.8256168,684000,-32.088726,144.14285,33.053844,1.0117286e-06,500.0,4.480653e-10,524.64636,-3.0022943,1368,144,1368,1.2111742e-28,1.8181819,0.14999999,,108.87255
-144.14285,,1.1781807,762.7667,500,45245.32,-26.695486,2.1818182,0.14999999,3.379868,2419.082806110382,,-3.5025375,-2.7105007,684500,-32.084785,144.14285,33.049904,1.031797e-18,500.0,4.4741094e-10,524.6092,-3.0020401,1369,144,1369,,1.4545455,0.14999999,,116.25632
-144.14285,,0.98372304,762.7667,500,45258.043,-11.757877,2.1818182,0.14999999,4.1289396,2421.3012063503265,,-3.5032678,-2.557857,685000,-32.069946,144.14285,33.035065,0.00012067594,500.0,4.4675805e-10,524.37476,-3.0016053,1370,144,1370,,2.1818182,0.14999999,,123.12428
-144.14285,,0.95527154,762.7667,500,45285.984,-26.974651,2.5454545,0.14999999,5.0655136,2423.307388782501,,-3.5039973,-3.013227,685500,-32.06623,144.14285,33.03135,7.700815e-08,500.0,4.4610654e-10,523.605,-3.0016403,1371,144,1371,,2.909091,0.14999999,,144.83795
-144.14285,,1.2941868,762.7667,500,45331.32,-44.369972,0.36363637,0.14999999,4.2267613,2425.4667263031006,,-3.5047264,-3.0133917,686000,-32.0752,144.14285,33.040318,,500.0,4.4545648e-10,522.66846,-3.0016983,1372,144,1372,,3.6363637,0.14999999,,231.87546
-144.14285,,1.1544256,762.7667,500,45419.53,-87.24827,1.8181819,0.14999999,3.7536497,2427.789183139801,,-3.505455,-3.380848,686500,-32.115383,144.14285,33.0805,4.920489e-35,500.0,4.4480783e-10,520.90625,-3.0018003,1373,144,1373,,2.1818182,0.14999999,,132.72673
-144.14285,,0.7899534,762.7667,500,45448.41,-27.915815,3.6363637,0.14999999,7.4625893,2429.8852965831757,,-3.5061831,-2.8727849,687000,-32.112328,144.14285,33.077446,,500.0,4.4416062e-10,519.6958,-3.0016162,1374,144,1374,,3.2727273,0.14999999,,154.53285
-144.14285,,0.94443876,762.7667,500,45535.22,-85.84138,2.909091,0.14999999,5.467353,2432.237690448761,,-3.5069106,-3.6890187,687500,-32.1514,144.14285,33.11652,8.76173e-18,500.0,4.4351478e-10,518.9193,-3.0022855,1375,144,1375,,2.5454545,0.14999999,,117.16237
-144.14285,,1.2636724,762.7667,500,45575.395,-39.207767,3.6363637,0.14999999,5.2389216,2434.4796142578125,,-3.5076377,-2.861431,688000,-32.156532,144.14285,33.12165,1.183028e-08,500.0,4.428704e-10,517.4922,-3.0022364,1376,144,1376,,1.8181819,0.14999999,,161.86018
-144.14285,,1.038212,762.7667,500,45593.293,-16.93475,0.36363637,0.14999999,2.2076235,2436.664063692093,,-3.5083642,-2.6553702,688500,-32.145477,144.14285,33.110596,,500.0,4.422274e-10,516.0146,-3.0018213,1377,144,1377,9.557432e-25,1.8181819,0.14999999,,159.55081
-144.14285,,0.9818063,762.7667,500,45612.33,-18.071547,0.72727275,0.14999999,1.3346198,2439.019969701767,,-3.5090902,-2.5964332,689000,-32.135265,144.14285,33.100384,8.968218e-16,500.0,4.4158577e-10,513.5116,-3.0015202,1378,144,1378,0.00079436,0.36363637,0.14999999,,141.8853
-144.14285,,0.9238761,762.7667,500,45613.7,-0.40481237,1.0909091,0.14999999,4.532543,2441.2222940921783,,-3.509815,-2.8756182,689500,-32.11225,144.14285,33.07737,,500.0,4.4094553e-10,512.959,-3.0014625,1379,144,1379,,3.6363637,0.14999999,,197.50685
-144.14285,,0.70550287,762.7667,500,45714.97,-100.30073,0.36363637,0.14999999,0.5788287,2443.341948032379,,-3.5105398,-3.5131216,690000,-32.161667,144.14285,33.126785,,500.0,4.4030674e-10,512.3241,-3.0019085,1380,144,1380,6.2364087,0.36363637,0.14999999,,176.26431
-144.14285,,0.91407526,762.7667,500,45716.027,-0.09685423,3.2727273,0.14999999,3.6941276,2445.4861454963684,,-3.5067554,-3.2981672,690500,-32.138447,144.14285,33.103565,,500.0,4.3966927e-10,511.81006,-3.0023508,1381,144,1381,,0.36363637,0.14999999,,130.78893
-144.14285,,0.98235935,762.7667,500,45718.36,-1.3668958,1.8181819,0.14999999,2.7471952,2447.7698855400085,,-3.5074792,-2.720246,691000,-32.11618,144.14285,33.0813,1.4601498e-17,500.0,4.3903323e-10,511.80136,-3.0022237,1382,144,1382,3.9839218e-38,1.0909091,0.14999999,,103.551544
-144.14285,,1.0220392,762.7667,500,45723.47,-4.1429615,2.1818182,0.14999999,2.9226844,2449.7827582359314,,-3.5082023,-2.6389287,691500,-32.095955,144.14285,33.061073,3.0133047,500.0,4.383986e-10,511.61536,-3.0019863,1383,144,1383,,1.0909091,0.14999999,,106.972534
-144.14285,,1.1338203,762.7667,500,45728.523,-4.091933,1.4545455,0.14999999,4.5220723,2451.912249803543,,-3.5089252,-2.6092014,692000,-32.07572,144.14285,33.04084,,500.0,4.377653e-10,510.55554,-3.001701,1384,144,1384,,2.909091,0.14999999,,140.54779
-144.14285,,0.7905288,762.7667,500,45792.652,-63.16258,1.4545455,0.14999999,2.807208,2454.027679681778,,-3.5096476,-2.7900877,692500,-32.098167,144.14285,33.063286,,500.0,4.3713336e-10,510.5445,-3.0014715,1385,144,1385,1.4207961e-26,1.0909091,0.14999999,,103.14906
-144.14285,,0.9137264,762.7667,500,45800.336,-6.7189684,1.0909091,0.14999999,1.9020481,2456.1696331501007,,-3.5103693,-2.632254,693000,-32.079857,144.14285,33.044975,0.00071790454,500.0,4.365028e-10,510.29468,-3.0013661,1386,144,1386,1.1995922e-12,0.72727275,0.14999999,,103.6588
-144.14285,,0.96021354,762.7667,500,45803.56,-2.2546997,2.5454545,0.14999999,3.525926,2458.4291393756866,,-3.5110905,-2.5908282,693500,-32.058353,144.14285,33.02347,3.2367275e-18,500.0,4.358736e-10,508.7534,-3.0011435,1387,144,1387,,1.0909091,0.14999999,,99.262634
-144.14285,,0.8175341,762.7667,500,45808.383,-3.863737,2.909091,0.14999999,4.787908,2460.5968012809753,,-3.5118113,-2.5837915,694000,-32.038036,144.14285,33.003155,6.788225e-08,500.0,4.3524576e-10,507.85422,-3.000883,1388,144,1388,,1.8181819,0.14999999,,95.06679
-144.14285,,0.9470871,762.7667,500,45839.297,-29.948874,0.36363637,0.14999999,2.6729736,2462.8182184696198,,-3.5125315,-2.6777742,694500,-32.036533,144.14285,33.00165,,500.0,4.3461929e-10,507.84222,-3.0007908,1389,144,1389,,2.5454545,0.14999999,,106.23962
-144.14285,,1.1914985,762.7667,500,45888.805,-48.544518,3.6363637,0.14999999,5.546643,2464.986435174942,,-3.513251,-3.3185325,695000,-32.04841,144.14285,33.013527,,500.0,4.3399417e-10,506.54477,-3.00107,1390,144,1390,,1.4545455,0.14999999,,154.82057
-144.14285,,1.1982989,762.7667,500,45913.812,-24.041714,0.72727275,0.14999999,1.549615,2467.053442955017,,-3.5139704,-3.3212512,695500,-32.042656,144.14285,33.007774,,500.0,4.3337037e-10,505.6385,-3.0011852,1391,144,1391,3.9807865e-11,1.0909091,0.14999999,,111.704185
-144.14285,,0.8053659,762.7667,500,45918.746,-3.9692917,1.0909091,0.14999999,2.183928,2469.2149744033813,,-3.514689,-2.710767,696000,-32.022488,144.14285,32.987606,0.0017415319,500.0,4.3274795e-10,504.87527,-3.0008514,1392,144,1392,4.721572e-25,1.4545455,0.14999999,,118.89176
-144.14285,,0.99386364,762.7667,500,45929.68,-9.962266,2.909091,0.14999999,3.239295,2471.4409000873566,,-3.515407,-2.6148508,696500,-32.006653,144.14285,32.97177,,500.0,4.3212683e-10,504.6816,-3.000724,1393,144,1393,,0.36363637,0.14999999,,138.31122
-144.14285,,0.7641784,762.7667,500,45931.137,-0.49550524,1.0909091,0.14999999,1.5336672,2473.664320230484,,-3.5161247,-2.6730807,697000,-31.984045,144.14285,32.949165,1.3337918e-28,500.0,4.3150708e-10,504.66513,-3.0005105,1394,144,1394,2.8605737e-10,0.36363637,0.14999999,,122.34941
-144.14285,,1.1960022,762.7667,500,45932.242,-0.1366925,2.909091,0.14999999,4.392486,2475.800360441208,,-3.516842,-3.22471,697500,-31.961218,144.14285,32.92634,1.0636504e-37,500.0,4.3088866e-10,503.97168,-3.0008516,1395,144,1395,,1.4545455,0.14999999,,119.13249
-144.14285,,1.1990607,762.7667,500,45946.246,-13.042773,2.1818182,0.14999999,5.96983,2477.7811410427094,,-3.5175583,-2.7554636,698000,-31.947662,144.14285,32.91278,,500.0,4.3027157e-10,503.74402,-3.000555,1396,144,1396,,3.6363637,0.14999999,,187.07011
-144.14285,,1.020215,762.7667,500,46024.617,-77.40185,3.6363637,0.14999999,6.24621,2480.022834300995,,-3.5182745,-3.1849635,698500,-31.980204,144.14285,32.945324,1.2456334e-27,500.0,4.296558e-10,503.5084,-3.0005746,1397,144,1397,,2.5454545,0.14999999,,144.12077
-144.14285,,1.0833011,762.7667,500,46070.465,-44.88278,2.5454545,0.14999999,2.549375,2482.20916056633,,-3.51899,-2.8133106,699000,-31.989433,144.14285,32.95455,,500.0,4.2904133e-10,501.66562,-3.0004435,1398,144,1398,,0.36363637,0.14999999,,110.96779
-144.14285,,1.3158917,762.7667,500,46071.453,-0.024636535,1.4545455,0.14999999,1.773953,2484.206123352051,,-3.519705,-3.0587478,699500,-31.966583,144.14285,32.9317,6.2759478e-09,500.0,4.284282e-10,501.65927,-3.0004418,1399,144,1399,2.8778373e-19,0.36363637,0.14999999,,130.16353
-144.14285,,1.0846614,762.7667,500,46072.63,-0.2093057,0.36363637,0.14999999,0.71073425,2486.539762735367,,-3.5204196,-3.1263266,700000,-31.943901,144.14285,32.90902,2.6363005e-13,500.0,4.2781637e-10,499.20953,-3.000333,1400,144,1400,0.026564728,0.72727275,0.14999999,,138.7661
-144.14285,,1.2514074,762.7667,500,46074.082,-0.49137416,2.909091,0.14999999,5.2435217,2488.7722311019897,,-3.5211146,-3.103731,700500,-31.921448,144.14285,32.886566,,500.0,4.2720583e-10,498.91776,-3.000365,1401,144,1401,,2.1818182,0.14999999,,116.58652
-144.14285,,0.8697443,762.7667,500,46108.703,-33.65768,3.6363637,0.14999999,6.384673,2490.8389513492584,,-3.5218282,-2.7714064,701000,-31.922686,144.14285,32.887806,6.998382e-07,500.0,4.2659665e-10,498.51877,-3.0000422,1402,144,1402,,2.909091,0.14999999,,156.33348
-144.14285,,1.3204253,762.7667,500,46159.953,-50.282,3.6363637,0.14999999,4.461324,2492.9771752357483,,-3.5225413,-3.120921,701500,-31.935774,144.14285,32.900894,2.689713e-35,500.0,4.2598874e-10,497.1964,-3.0002398,1403,144,1403,,0.72727275,0.14999999,,139.19003
-144.14285,,0.7658111,762.7667,500,46163.11,-2.1925704,1.4545455,0.14999999,3.69668,2495.3080735206604,,-3.5232537,-3.0350924,702000,-31.914589,144.14285,32.879707,,500.0,4.2538215e-10,496.75516,-3.0000606,1404,144,1404,,2.5454545,0.14999999,,135.64554
-144.14285,,0.8597259,762.7667,500,46202.203,-38.129932,1.8181819,0.14999999,4.908237,2497.471197605133,,-3.5239656,-2.8874958,702500,-31.919012,144.14285,32.884132,0.00080262986,500.0,4.2477682e-10,496.26624,-3.00016,1405,144,1405,,2.909091,0.14999999,,101.95089
