TimestepsSoFar,ReturnStepMax,Regret/t,Delta,DenMISELogLast,LQGmu1_actor,ReturnAbsMax,Iteration,DenMISELogFirst,LQGmu1_higher,IWMin,Regret,IWMax,GridSize,ReturnLastEpisode,TimeElapsed,Bound,ReturnMin,LQGsigma_higher,ReturnMax,ReturnMean,IWMean,IWFirstEpisode,DenMISEMeanLog,IWLastEpisode
2100,0.99871814,0.22394222,5.5140777e-07,0.041894916,0.53066754,0.9556886,105,-1.3440208,0.5555556,,23.513931,35.18459,10,0.95517075,36.400479316711426,3.8489978,,0.01831564,0.9556886,0.7411778,1.195163,,-0.7001238,
2120,0.99871814,0.22660828,5.41053e-07,-0.66506386,-0.7933127,0.9556886,106,-1.3534995,-0.7777778,,24.020477,21.727804,10,0.45857078,36.750712394714355,3.8401775,,0.01831564,0.9556886,0.73851174,1.2430446,2.5335196e-11,-0.69933385,
2140,0.99871814,0.22458291,5.3098705e-07,-0.047708493,0.2936238,0.9556886,107,-1.3628893,0.33333334,,24.030373,5.2999187,10,0.9552258,37.21641755104065,3.8073065,,0.41111228,0.9556886,0.7405371,0.9111502,0.03721513,-0.69170815,0.023814432
2160,0.99871814,0.22610265,5.2119947e-07,-1.0621514,-0.90736943,0.9556886,108,-1.3718439,-0.7777778,,24.41909,8.252045,10,0.5764058,37.67608666419983,3.79676,,0.1690133,0.9556886,0.73901737,1.0099443,6.6331153,-0.69600916,1.2830361e-08
2180,0.99871814,0.2241174,5.116801e-07,-1.3714607,-0.9759033,0.9556886,109,-1.3214551,-1.0,,24.428795,10.282782,10,0.95541024,38.126150369644165,3.7747943,,0.10836801,0.9556886,0.7410026,0.8529529,10.282782,-0.7022621,10.0686035
2200,0.99871814,0.22217089,5.024191e-07,-0.06760628,-0.29821065,0.9556886,110,-1.2404385,-0.33333334,,24.438797,6.1133194,10,0.95511806,38.52077841758728,3.7496076,,0.26359713,0.9556886,0.7429491,0.9839326,0.451378,-0.69797754,0.08297783
2220,0.99871814,0.220258,4.934073e-07,-0.5193675,-0.7225564,0.9556886,111,-1.2453933,-0.11111111,,24.448631,2.747571,10,0.955283,38.87642860412598,3.7333863,,0.6411804,0.9556886,0.744862,0.8935133,0.98146147,-0.69658583,1.0023011
2240,0.99871814,0.21838021,4.846357e-07,-0.93117917,-0.3788365,0.9556886,112,-1.2455589,-1.0,,24.458588,1.4519807,10,0.9551701,39.23824858665466,3.7093391,,1.0,0.9556886,0.7467398,0.5255211,1.3814927,-0.6996399,0.9740946
2260,0.99871814,0.21653366,4.7609612e-07,-0.7677536,0.32110247,0.9556886,113,-1.2421885,0.33333334,,24.468307,18.463602,10,0.95539266,39.59757995605469,3.6988533,,0.0285655,0.9556886,0.74858636,0.97067565,,-0.70441794,
2280,0.99871814,0.21802402,4.6778015e-07,-0.21337284,-0.5411399,0.9556886,114,-1.2509991,-0.5555556,,24.854736,15.005058,10,0.5787003,39.95612549781799,3.626477,,0.044551425,0.9556886,0.747096,0.7630572,1.6345077e-13,-0.70090425,
2300,0.99871814,0.21621203,4.5968022e-07,-0.1467549,-0.80489683,0.9556886,115,-1.2597327,-0.7777778,,24.86438,11.525434,10,0.95547044,40.32355213165283,3.627488,,0.044551425,0.9556886,0.748908,1.304414,0.2413946,-0.6984355,7.7528775e-06
2320,0.99871814,0.21443439,4.517889e-07,-0.2666359,1.010856,0.9556886,116,-1.2662939,1.0,,24.874382,39.434326,10,0.9551157,40.72268795967102,3.6172543,,0.01831564,0.9556886,0.75068563,1.8373969,,-0.69248426,
2340,0.99871814,0.21984583,4.4409902e-07,-0.42163098,-0.9756656,0.9556886,117,-1.2748777,-1.0,,25.721962,11.187236,10,0.11755088,41.09224224090576,3.611937,,0.044551425,0.9556886,0.7452742,1.1717769,5.6178923,-0.68488985,
2360,0.99871814,0.21806931,4.3660378e-07,-0.06541743,0.51859766,0.9556886,118,-1.2364893,0.5555556,,25.732178,20.17633,10,0.954899,41.472206115722656,3.5914135,,0.0285655,0.9556886,0.7470507,0.82551694,,-0.67849284,
2380,0.99871814,0.22039813,4.2929668e-07,-0.9679057,0.8002344,0.9556886,119,-1.2449282,0.7777778,,26.227379,19.493008,10,0.46992004,41.824915170669556,3.5907845,,0.0285655,0.9556886,0.7447219,1.1530272,,-0.6828706,4.8896046e-17
2400,0.99871814,0.22424799,4.2217164e-07,-0.5488566,-0.3250861,0.9556886,120,-1.2532965,-0.33333334,,26.90976,13.621729,10,0.28273314,42.182770013809204,3.5917616,,0.0285655,0.9556886,0.740872,1.2368053,,-0.68108493,
2420,0.99871814,0.22247434,4.152224e-07,0.08631889,1.4983144,0.9556886,121,-1.2615952,1.0,,26.919395,30.03499,10,0.95549476,42.542431592941284,3.5922117,,1.0,0.9556886,0.7426457,1.0109615,0.22435457,-0.6732459,0.15210503
2440,0.99871814,0.22783285,4.0844336e-07,-3.7059286,-0.6931975,0.9556886,122,-1.2679733,-0.7777778,,27.795609,10.566714,10,0.0889016,42.90345478057861,3.5619001,,0.069483444,0.9556886,0.73728716,1.242265,2.7518067,-0.6983834,
2460,0.99871814,0.22606069,4.01829e-07,-1.2245468,-0.7913034,0.9556886,123,-1.2538315,-0.7777778,,27.805466,5.1724977,10,0.9552629,43.26657700538635,3.564955,,0.26359713,0.9556886,0.7390593,0.90511554,4.613654,-0.70097613,4.891324
2480,0.99871814,0.22431862,3.95374e-07,0.014348186,0.054109707,0.9556886,124,-1.2251056,0.11111111,,27.815506,14.569538,10,0.9550742,43.629753828048706,3.536872,,0.069483444,0.9556886,0.7408014,1.0168216,,-0.6960201,1.3353341e-36
2500,0.99871814,0.22294706,3.8907334e-07,-1.1158652,0.31385818,0.9556886,125,-1.2331378,0.33333334,,27.868378,17.132328,10,0.91224813,43.99028944969177,3.5281284,,0.044551425,0.9556886,0.74217296,0.8937571,,-0.6995464,8.071048e-08
2520,0.99871814,0.224347,3.8292205e-07,-0.37470064,0.98571384,0.9556886,126,-1.241106,1.0,,28.267723,22.454226,10,0.5657764,44.35633659362793,3.5102396,,0.0285655,0.9556886,0.740773,1.3451315,,-0.69813174,
2540,0.99871814,0.22907794,3.7691558e-07,-0.40493986,-0.13641919,0.9556886,127,-1.2490112,-0.11111111,,29.092903,26.807743,10,0.13994952,44.829277992248535,3.4972773,,0.01831564,0.9556886,0.7360421,0.91614336,,-0.69387704,
2560,0.99871814,0.22737157,3.7104923e-07,-0.4029039,-0.9823149,0.9556886,128,-1.2568543,-1.0,,29.103561,16.770567,10,0.9544588,45.31484007835388,3.4876611,,0.01831564,0.9556886,0.73774844,1.4276491,0.0025706333,-0.6927483,
2580,0.99871814,0.22568727,3.653188e-07,0.12786296,0.7366193,0.9556886,129,-1.2646164,0.7777778,,29.113655,19.16324,10,0.9550273,45.80633783340454,3.487348,,0.044551425,0.9556886,0.73943275,1.1594877,,-0.6835843,
2600,0.99871814,0.22876924,3.597202e-07,-1.0513338,-0.44324675,0.9556886,130,-1.2723384,-0.33333334,,29.739998,12.121605,10,0.3387742,46.307979583740234,3.4873228,,0.044551425,0.9556886,0.7363508,1.145724,1.7857775e-36,-0.6856176,
2620,0.99871814,0.22709632,3.5424927e-07,-1.5162846,-0.55370665,0.9556886,131,-1.2800013,-0.5555556,,29.749619,24.441328,10,0.9555001,46.79470133781433,3.4635367,,0.01831564,0.9556886,0.7380237,0.97662675,,-0.69112694,6.791181e-07
2640,0.99871814,0.22544873,3.4890215e-07,0.04334439,-0.7903243,0.9556886,132,-1.2876059,-0.7777778,,29.759232,19.101715,10,0.9555004,47.283344984054565,3.454627,,0.01831564,0.9556886,0.7396713,1.2330463,2.3719547e-11,-0.68622875,6.597325e-32
2660,0.99871814,0.22382694,3.436752e-07,0.08574151,-1.0319988,0.9556886,133,-1.2951531,-1.0,,29.768982,10.899804,10,0.95537287,47.78015875816345,3.4513206,,0.0285655,0.9556886,0.7412931,1.3114582,0.7383697,-0.67911077,2.5605887e-11
2680,0.99871814,0.22223234,3.385649e-07,-0.30541873,-0.4988355,0.9556886,134,-1.2971075,-0.33333334,,29.779129,8.91211,10,0.95497674,48.2618203163147,3.440504,,0.1690133,0.9556886,0.7428877,1.0340358,0.02227731,-0.6743259,0.00062369596
2700,0.99871814,0.22066051,3.3356767e-07,-1.2203801,-0.6805463,0.9556886,135,-1.3043762,-0.5555556,,29.789162,13.942292,10,0.95508283,48.74692130088806,3.4683065,,0.069483444,0.9556886,0.7444595,0.86268824,2.8445957e-05,-0.6782262,13.942292
2720,0.99871814,0.21910942,3.2868027e-07,-1.3495415,-0.60408986,0.9556886,136,-1.3117561,-0.7777778,,29.798874,9.587578,10,0.9554073,49.254364252090454,3.4636781,,0.10836801,0.9556886,0.7460106,1.194014,5.9978404,-0.68432856,9.490682
2740,0.99871814,0.2175821,3.2389957e-07,-0.97697437,-0.55635834,0.9556886,137,-1.2759252,-0.5555556,,29.808739,9.974838,10,0.9552526,49.755228757858276,3.4566545,,0.10836801,0.9556886,0.7475379,1.0141611,0.050850317,-0.6852226,8.846009
2760,0.99871814,0.2160756,3.1922238e-07,0.07712699,-0.067940354,0.9556886,138,-1.2828269,-0.11111111,,29.818443,5.0283794,10,0.9554232,50.24850821495056,3.4448724,,1.0,0.9556886,0.7490444,0.8204823,1.0400505,-0.67972606,0.3344767
2780,0.99871814,0.21461505,3.1464577e-07,-0.89684117,0.5529513,0.9556886,139,-1.2825388,0.5555556,,29.831497,19.227234,10,0.9520676,50.73908495903015,3.4261696,,0.044551425,0.9556886,0.750505,0.68961525,,-0.68258786,
2800,0.99871814,0.21679878,3.1016688e-07,-0.2316043,0.93831027,0.9556886,140,-1.2897073,1.0,,30.351837,20.592249,10,0.44477794,51.23848032951355,3.3982568,,0.044551425,0.9556886,0.74832124,0.9451574,,-0.68179053,1.5419458e-21
2820,0.99871814,0.22083968,3.0578295e-07,-1.5960358,0.00422772,0.9556886,141,-1.2968247,0.11111111,,31.138397,13.002197,10,0.17855927,51.74893093109131,3.3886542,,0.10836801,0.9556886,0.74428034,1.0084577,3.8862126e-19,-0.68897384,4.043673e-12
2840,0.99871814,0.21940374,3.014913e-07,-1.4825824,-0.76609045,0.9556886,142,-1.3038919,-0.5555556,,31.155334,7.727073,10,0.94818515,52.18145823478699,3.3728418,,0.1690133,0.9556886,0.7457163,1.0353078,0.88491595,-0.694681,0.043132875
2860,0.99871814,0.2179367,2.9728938e-07,0.06575295,-0.73295933,0.9556886,143,-1.304697,-0.7777778,,31.164948,12.1275625,10,0.95550555,52.655850887298584,3.3753824,,0.0285655,0.9556886,0.7471833,1.2915485,0.00036615715,-0.6891935,12.027136
2880,0.99871814,0.21648997,2.931747e-07,-0.62820095,-0.9782073,0.9556886,144,-1.3116632,-1.0,,31.174553,11.029982,10,0.95550776,53.15586853027344,3.3662143,,0.044551425,0.9556886,0.74863005,1.1038638,5.8283973,-0.6870549,2.6499202e-07
2900,0.99871814,0.2150656,2.8914488e-07,0.034094334,-0.34177482,0.9556886,145,-1.2789062,-0.11111111,,31.18451,8.791059,10,0.9551581,53.662359952926636,3.3664837,,0.1690133,0.9556886,0.7500544,1.0480051,9.841837e-05,-0.681554,4.3931564e-06
2920,0.99871814,0.21366155,2.8519756e-07,0.00061252125,-0.340417,0.9556886,146,-1.2857784,-0.33333334,,31.19458,20.351847,10,0.95505744,54.1474175453186,3.3622987,,0.01831564,0.9556886,0.75145847,1.218539,,-0.67665356,19.574734
2940,0.99871814,0.21227646,2.813305e-07,0.13493632,-1.1265304,0.9556886,147,-1.2926044,-1.0,,31.20465,7.8357177,10,0.9550545,54.66095042228699,3.3620896,,0.1690133,0.9556886,0.75284356,0.68757385,7.6176395,-0.67005587,0.0010168481
2960,0.99871814,0.210913,2.775416e-07,-2.1384468,-0.79040015,0.9556886,148,-1.2488614,-0.5555556,,31.215134,5.524137,10,0.9546439,55.14842653274536,3.3625212,,0.26359713,0.9556886,0.754207,1.0073782,2.0623937,-0.68211746,1.2298244
2980,0.99871814,0.20956302,2.738287e-07,0.10077354,0.73845184,0.9556886,149,-1.2417566,0.7777778,,31.224892,19.928013,10,0.9553595,55.63609433174133,3.362651,,0.069483444,0.9556886,0.755557,1.0681621,,-0.6768506,
3000,0.99871814,0.21238178,2.7018982e-07,-1.0422428,-0.94891536,0.9556886,150,-1.2484456,-0.5555556,,31.85727,3.6506681,10,0.33273736,56.12960600852966,3.3424206,,0.41111228,0.9556886,0.75273824,0.92394185,2.2983735,-0.6791335,0.0194205
3020,0.99871814,0.21104115,2.66623e-07,-0.7931077,0.334051,0.9556886,151,-1.2398839,0.33333334,,31.867218,18.49494,10,0.9551684,56.62620306015015,3.3342648,,0.069483444,0.9556886,0.75407887,0.8552153,,-0.6804068,
3040,0.99871814,0.21189296,2.6312634e-07,-0.24015193,-0.9548617,0.9556886,152,-1.2464845,-1.0,,32.207733,9.76132,10,0.6246054,57.131484031677246,3.3187203,,0.069483444,0.9556886,0.75322706,0.9938483,9.76132,-0.6786338,
3060,0.99871814,0.21057397,2.59698e-07,-0.6105758,0.9793532,0.9556886,153,-1.1908005,1.0,,32.21782,20.438927,10,0.95503134,57.62506699562073,3.3091784,,0.069483444,0.9556886,0.75454605,0.756703,,-0.6783483,
3080,0.99871814,0.21449798,2.563363e-07,-0.583878,0.4570278,0.9556886,154,-1.1973152,0.5555556,,33.032684,14.63575,10,0.1502558,58.11751627922058,3.3007567,,0.069483444,0.9556886,0.75062203,0.66369927,,-0.67947,8.6003084e-08
3100,0.99871814,0.21598059,2.530394e-07,-1.802745,-1.3238714,0.9556886,155,-1.2037877,-1.0,,33.476982,3.2203379,10,0.5208164,58.60891008377075,3.2920065,,1.0,0.9556886,0.7491394,0.5431356,1.3249748,-0.68900084,0.83722824
3120,0.99871814,0.21466666,2.4980568e-07,-3.2524025,-1.1009985,0.9556886,156,-1.2017068,-1.0,,33.48799,18.393438,10,0.954107,59.10032844543457,3.308612,,0.26359713,0.9556886,0.75045335,0.82686126,4.7892146,-0.7083505,18.393438
3140,0.99871814,0.21336633,2.4663356e-07,-1.7304084,-1.4671965,0.9556886,157,-1.1778582,-1.0,,33.49852,16.559763,10,0.9546049,59.606974840164185,3.242985,,0.41111228,0.9556886,0.7517537,0.76483405,3.0875,-0.716027,5.3131323
3160,0.99871814,0.21209127,2.4352153e-07,-3.4900694,0.1040477,0.9556886,158,-1.1647327,0.11111111,,33.51042,32.60911,10,0.9532245,60.10381197929382,3.2414598,,0.01831564,0.9556886,0.75302875,0.76657665,,-0.73511237,
3180,0.99871814,0.21118361,2.4046798e-07,-0.26488936,0.57734287,0.9556886,159,-1.171042,0.33333334,,33.5782,13.900187,10,0.8973325,60.62786912918091,3.2292767,,0.10836801,0.9556886,0.7539364,0.9173922,1.4921472e-28,-0.7339535,0.5116352
3200,0.99871814,0.21319693,2.3747151e-07,-0.6198059,-0.13119195,0.9556886,160,-1.1773115,-0.11111111,,34.11151,26.6918,10,0.43181485,61.11970806121826,3.228184,,0.01831564,0.9556886,0.7519231,0.8626029,,-0.73388386,
3220,0.99871814,0.21194518,2.3453073e-07,-0.34186852,-0.10544533,0.9556886,161,-1.1835421,-0.11111111,,34.12317,15.423404,10,0.9534561,61.616015672683716,3.2337701,,0.0285655,0.9556886,0.75317484,0.9161748,,-0.73258454,15.354346
3240,0.99871814,0.21072477,2.3164424e-07,-0.0016345612,0.53308266,0.9556886,162,-1.1897341,0.5555556,,34.137413,14.287461,10,0.950878,62.129151344299316,3.228016,,0.10836801,0.9556886,0.75439525,0.7803308,,-0.72880834,3.074282e-08
3260,0.99871814,0.21262425,2.288107e-07,-0.60665715,-0.7671076,0.9556886,163,-1.1958879,-0.7777778,,34.657745,17.797388,10,0.4447835,62.654340982437134,3.2274091,,0.01831564,0.9556886,0.75249577,1.2690449,2.1640849e-11,-0.7295096,
3280,0.99871814,0.21138823,2.2602883e-07,0.15565532,1.0786631,0.9556886,164,-1.2020042,1.0,,34.667664,15.5967,10,0.95520324,63.159722328186035,3.2229087,,0.10836801,0.9556886,0.7537318,0.6586246,,-0.72276974,
3300,0.99871814,0.21523601,2.2329736e-07,-1.9014977,-0.3377876,0.9556886,165,-1.2080832,-0.33333334,,35.51393,19.894863,10,0.11885347,63.68136215209961,3.222391,,0.01831564,0.9556886,0.749884,1.1947987,,-0.73205286,
3320,0.99871814,0.21400058,2.2061514e-07,0.16488142,-0.5340984,0.9556886,166,-1.2141255,-1.0,,35.5241,16.436462,10,0.95496047,64.20281028747559,3.2178516,,0.6411804,0.9556886,0.75111943,0.7592473,2.0776253,-0.7257945,0.30952528
3340,0.99871814,0.21277982,2.1798097e-07,-0.3797354,-0.5082853,0.9556886,167,-1.2076933,-0.5555556,,35.534233,23.268215,10,0.95498496,64.71621966362,3.2945051,,0.01831564,0.9556886,0.7523402,1.1173576,,-0.7252026,16.031631
3360,0.99871814,0.21157372,2.1539365e-07,-0.98271924,-0.5483906,0.9556886,168,-1.2136636,-0.5555556,,35.544388,14.1333685,10,0.954965,65.22685503959656,3.256101,,0.0285655,0.9556886,0.7535463,0.9974372,8.5573895e-34,-0.7263837,9.489145
3380,0.99871814,0.21037781,2.1285216e-07,0.08452029,0.8247065,0.9556886,169,-1.2195983,0.7777778,,35.55385,16.255072,10,0.9556635,65.73519802093506,3.2179346,,0.10836801,0.9556886,0.7547422,0.8951462,,-0.7217913,1.0218405e-32
3400,0.99871814,0.21329343,2.1035542e-07,-1.249128,2.2969692,0.9556886,170,-1.225498,1.0,,36.25988,32.817604,10,0.25908515,66.24570417404175,3.2172222,,1.0,0.9556886,0.7518266,1.032735,0.2164004,-0.72564346,1.3700203
3420,0.99871814,0.21730602,2.079023e-07,-5.1046343,-0.7653856,0.9556886,171,-1.230091,-0.7777778,,37.159325,11.828402,10,0.065663785,66.78784108161926,3.1939154,,0.0285655,0.9556886,0.747814,1.2499846,0.0003398338,-0.7512671,
3440,0.99871814,0.21610034,2.0549186e-07,0.14837478,-0.10235292,0.9556886,172,-1.23592,-1.0,,37.16925,11.575554,10,0.95518947,67.32439637184143,3.177023,,1.0,0.9556886,0.7490197,0.65504724,1.3682406,-0.7447891,0.33459473
3460,0.99871814,0.21492088,2.031231e-07,-0.09676083,-0.15664715,0.9556886,173,-1.2337936,-0.11111111,,37.181305,14.338885,10,0.95306146,67.87403106689453,3.202165,,0.044551425,0.9556886,0.75019914,0.95310867,,-0.7430471,9.675631
3480,0.99871814,0.21376306,2.0079506e-07,-0.9000308,-0.11559553,0.9556886,174,-1.2395574,-0.11111111,,37.194763,12.693167,10,0.9516567,68.42135334014893,3.178768,,0.069483444,0.9556886,0.75135696,1.0071801,1.248811e-28,-0.74436337,11.393198
3500,0.99871814,0.21262902,1.9850681e-07,0.021143805,0.3309615,0.9556886,175,-1.245288,0.33333334,,37.210068,30.606209,10,0.9498242,68.9574785232544,3.153975,,0.01831564,0.9556886,0.752491,1.1658819,,-0.74006975,
3520,0.99871814,0.21378773,1.9625745e-07,-0.18941861,-0.35193494,0.9556886,176,-1.250986,-0.33333334,,37.626648,13.008503,10,0.5485533,69.48541021347046,3.1525412,,0.0285655,0.9556886,0.7513323,1.1021714,,-0.7364332,
3540,0.99871814,0.2126388,1.9404615e-07,-0.06723165,-0.5529026,0.9556886,177,-1.2566518,-0.5555556,,37.63707,13.686534,10,0.95469874,69.89270257949829,3.1278067,,0.0285655,0.9556886,0.7524812,0.9982576,8.933308e-34,-0.73226327,1.3827475e-10
3560,0.99871814,0.21149826,1.9187198e-07,0.14229122,-0.97255814,0.9556886,178,-1.2622856,-1.0,,37.646698,11.416996,10,0.95548743,70.30360174179077,3.1212678,,0.0285655,0.9556886,0.75362176,1.2623689,0.7144958,-0.72752863,
3580,0.99871814,0.21037292,1.8973412e-07,-0.188795,0.11153354,0.9556886,179,-1.2638818,0.11111111,,37.656754,19.793785,10,0.95506454,70.71716213226318,3.118614,,0.0285655,0.9556886,0.7547471,0.87917954,,-0.72324204,
3600,0.99871814,0.21034026,1.8763181e-07,-0.24329439,-0.7723437,0.9556886,180,-1.2694529,-0.7777778,,37.86125,11.055785,10,0.7606246,71.15857005119324,3.1178493,,0.044551425,0.9556886,0.75477976,1.1923923,0.24375245,-0.72144544,
3620,0.99871814,0.20923263,1.8556426e-07,0.23034553,0.074771404,0.9556886,181,-1.2736398,0.11111111,,37.87111,16.034557,10,0.95526284,71.68957901000977,3.1162584,,0.044551425,0.9556886,0.7558874,0.93574953,,-0.71525836,
3640,0.99871814,0.2084955,1.835307e-07,-0.807884,0.16376117,0.9556886,182,-1.2791494,0.5555556,,37.946182,11.837299,10,0.8900301,72.10686016082764,3.1123235,,0.1690133,0.9556886,0.7566245,0.80008394,2.8041936e-16,-0.7162835,0.09261522
3660,0.99871814,0.20881504,1.8153037e-07,-1.1783253,0.10823297,0.9556886,183,-1.284629,0.11111111,,38.21315,14.551128,10,0.6981501,72.52285432815552,3.14948,,0.069483444,0.9556886,0.756305,1.0192039,,-0.719955,13.99881
3680,0.99871814,0.20852488,1.795626e-07,-0.17053653,-1.0106373,0.9556886,184,-1.2900785,-1.0,,38.368576,12.307239,10,0.809699,72.9409773349762,3.110394,,0.069483444,0.9556886,0.75659513,1.0198665,10.196265,-0.71700585,
3700,0.99871814,0.20745122,1.7762662e-07,0.19209374,0.6157053,0.9556886,185,-1.241565,0.11111111,,38.37848,10.204013,10,0.9552332,73.3778908252716,3.110637,,0.1690133,0.9556886,0.7576688,0.9328742,7.571671e-08,-0.7120793,5.298561e-10
3720,0.99871814,0.20930642,1.757218e-07,-1.4765191,0.6768536,0.9556886,186,-1.2469559,0.5555556,,38.931,8.000624,10,0.41260257,73.79100966453552,3.10693,,0.26359713,0.9556886,0.7558136,0.83377504,8.8327135e-07,-0.71660316,6.4551554
3740,0.99871814,0.2113365,1.7384743e-07,-1.7562829,-0.62806594,0.9556886,187,-1.2523178,-0.5555556,,39.519928,13.535791,10,0.37620065,74.20419764518738,3.0927682,,0.044551425,0.9556886,0.7537835,0.9101189,1.6366634e-13,-0.7230822,
3760,0.99871814,0.21026284,1.720029e-07,-1.2738086,-0.12164174,0.9556886,188,-1.2576512,-0.11111111,,39.52942,22.384182,10,0.95563155,74.62169051170349,3.0849705,,0.01831564,0.9556886,0.7548572,1.0717927,,-0.72660565,
3780,0.99871814,0.20922643,1.7018758e-07,-0.009247875,-0.31286618,0.9556886,189,-1.2629563,-0.33333334,,39.543793,12.897685,10,0.9507469,75.07273769378662,3.0770836,,0.044551425,0.9556886,0.7558936,0.98841405,1.7690978e-36,-0.72267014,0.00011306558
3800,0.99871814,0.20817596,1.6840085e-07,-0.13763177,-0.7593871,0.9556886,190,-1.2682333,-0.7777778,,39.553436,17.376389,10,0.9554533,75.50670099258423,3.0742702,,0.01831564,0.9556886,0.75694406,1.2986367,2.3264496e-11,-0.719765,
3820,0.99871814,0.20713657,1.6664212e-07,0.034496542,-0.32451454,0.9556886,191,-1.2734827,-0.33333334,,39.56308,11.360771,10,0.9554725,76.0549647808075,3.0703545,,0.069483444,0.9556886,0.75798345,0.9500814,9.931462e-15,-0.71447706,3.799448e-08
3840,0.99871814,0.2061097,1.6491079e-07,0.11566538,0.8543016,0.9556886,192,-1.2787045,1.0,,39.57306,16.012438,10,0.9551392,76.62566542625427,3.06744,,0.1690133,0.9556886,0.7590103,0.7031445,9.925677e-28,-0.7104948,9.699425e-14
3860,0.99871814,0.20879221,1.632063e-07,-1.691257,-0.3413001,0.9556886,193,-1.2838994,-0.33333334,,40.29689,18.1277,10,0.24129209,77.20367860794067,3.0578022,,0.01831564,0.9556886,0.7563278,1.2583134,,-0.7171622,
3880,0.99871814,0.207771,1.6152808e-07,0.20328736,-1.0627645,0.9556886,194,-1.2890674,-1.0,,40.30757,15.138798,10,0.95443517,77.76786041259766,3.0538917,,0.10836801,0.9556886,0.757349,0.89354444,9.955081,-0.7113156,2.8503484e-08
3900,0.99871814,0.20675749,1.5987563e-07,-1.140983,0.23475495,0.9556886,195,-1.2441671,0.11111111,,40.31772,8.650487,10,0.9549859,78.26747989654541,3.0503006,,1.0,0.9556886,0.75836253,0.91743946,0.8161655,-0.71413016,0.6269129
3920,0.99871814,0.20728928,1.582484e-07,-1.6560303,-0.121834874,0.9556886,196,-1.2451055,-0.11111111,,40.628708,14.024823,10,0.6541331,78.71010041236877,3.0338933,,0.0285655,0.9556886,0.75783074,1.0156302,,-0.7193749,1.0730399e-30
3940,0.99871814,0.20629734,1.566459e-07,0.015805455,-0.73154175,0.9556886,197,-1.2501945,-0.7777778,,40.64058,11.362173,10,0.95325357,79.15598940849304,3.0218086,,0.0285655,0.9556886,0.7588227,1.2174294,0.00034673477,-0.7157149,
3960,0.99871814,0.20530474,1.5506762e-07,-0.72865766,-0.7130922,0.9556886,198,-1.2552562,-0.7777778,,40.650345,10.869685,10,0.9553405,79.70111846923828,3.0263982,,0.069483444,0.9556886,0.7598153,1.1198984,2.7170331,-0.71482843,9.535204
