LQGsigma_higher,DenMISELogLast,LQGmu1_actor,DenMISEMeanLog,MISE,IWLastEpisode,IWMin,ReturnLastEpisode,DenMISELogFirst,IWMax,ReturnAbsMax,ReturnMax,LQGmu1_higher,Iteration,IWMean,ReturnStepMax,Bound,TimestepsSoFar,ReturnMin,IWFirstEpisode,TimeElapsed,ReturnMean
0.11,-0.48923588,-0.24884729,-0.4287344,15.737441,5.9121723,,17.033566,-1.3177754,6.142399,17.432325,17.432325,-0.25252524,358,0.94823444,19.221668,34.40892,7160,,1.1461784,11884.63167643547,16.026577
0.11,-0.4204626,-0.266076,-0.4288661,15.941563,5.5122395,,17.114048,-1.3173683,5.7299104,17.432325,17.432325,-0.27272728,359,0.9510343,19.221668,34.61304,7180,,0.74900806,11952.927443742752,16.029608
0.11,0.07219872,-0.39108905,-0.42761967,17.96174,2.5267496,,17.281088,-1.3180656,2.8766198,17.432325,17.432325,-0.47474748,360,1.0369697,19.221668,36.633217,7200,,0.0016720308,12020.626009464264,16.033083
0.11,-0.20959234,-0.6168555,-0.426919,14.128029,1.9731998,,17.363682,-1.3208349,7.896259,17.432325,17.432325,-0.75757575,361,0.8144532,19.221668,32.799507,7220,,1.1255438e-09,12088.159903764725,16.036768
0.11,-0.7304799,-0.72005296,-0.4282789,14.308522,7.4366403,,17.372187,-1.3236011,7.7679987,17.432325,17.432325,-0.7373737,362,0.8244533,19.221668,32.98,7240,,3.878953e-09,12156.107855319977,16.040457
0.11,-0.69824284,-0.779853,-0.42951497,14.496126,7.1425657,,17.350256,-1.3263597,7.609391,17.432325,17.432325,-0.75757575,363,0.8356553,19.221668,33.167603,7260,,1.1317781e-09,12223.378926992416,16.044065
0.11,-0.28833142,-0.63245106,-0.4295876,14.795434,4.07413,,17.410421,-1.3291107,7.120134,17.432325,17.432325,-0.6969697,364,0.8518998,19.221668,33.46691,7280,,4.163504e-08,12290.197471380234,16.04782
0.11,-0.6211661,-0.7951972,-0.43052644,14.925286,6.747571,,17.336264,-1.3318542,6.9886723,17.432325,17.432325,-0.7979798,365,0.8613079,19.221668,33.596764,7300,,8.707765e-11,12357.618102788925,16.051348
0.11,-0.62462276,-0.7896321,-0.43144467,15.084978,6.753627,,17.350227,-1.3345902,6.876161,17.432325,17.432325,-0.7979798,366,0.8705075,19.221668,33.756454,7320,,8.731632e-11,12425.731956720352,16.0549
0.11,-0.4363454,-0.6624354,-0.43181992,15.362631,5.5633125,,17.362677,-1.3373189,6.5091534,17.432325,17.432325,-0.67676765,367,0.8844032,19.221668,34.03411,7340,,1.3038508e-07,12494.5051715374,16.05846
0.11,-0.24380909,-0.62794554,-0.4316309,15.780512,4.474067,,17.382164,-1.34004,6.0242662,17.432325,17.432325,-0.65656567,368,0.908337,19.221668,34.45199,7360,,3.9261258e-07,12563.096232414246,16.062057
0.11,-0.27270472,-0.6352714,-0.43145627,17.72051,3.6636286,,17.393995,-1.3427535,3.7068293,17.432325,17.432325,-0.5555556,369,1.0206529,19.221668,36.39199,7380,,5.796885e-05,12629.46107840538,16.065668
0.11,0.039495163,-0.38637277,-0.43013397,17.988266,1.7569048,,17.275488,-1.3454598,3.0736737,17.432325,17.432325,-0.5151515,370,1.0370458,19.221668,36.659744,7400,,0.00033810627,12698.307271003723,16.068937
0.11,0.21101615,-0.5101788,-0.42831165,18.005636,2.9337997,,17.380032,-1.3481579,3.0565891,17.432325,17.432325,-0.5151515,371,1.0380378,19.221668,36.677116,7420,,0.0003390197,12767.35776090622,16.072472
0.11,0.16948375,-0.53482354,-0.4266081,18.027481,3.012774,,17.444613,-1.3508487,3.039784,17.444613,17.444613,-0.5151515,372,1.0392573,19.23309,36.71212,7440,,0.00033993315,12837.890072584152,16.07616
0.11,0.08262368,-0.56458855,-0.42514315,18.04924,3.0183792,,17.379576,-1.3535323,3.023251,17.444613,17.444613,-0.5151515,373,1.0405022,19.23309,36.73388,7460,,0.00034084663,12907.111927986145,16.079655
0.11,-0.05341535,-0.3607759,-0.42404652,18.05183,1.8181953,,17.269848,-1.3562088,2.8644137,17.444613,17.444613,-0.4949495,374,1.0413334,19.23309,36.73647,7480,,0.00078358996,12976.801517009735,16.082838
0.11,-0.48569387,-0.6819038,-0.424106,15.847082,5.740238,,17.3909,-1.358877,5.8773336,17.444613,17.444613,-0.65656567,375,0.91214216,19.23309,34.531723,7500,,4.000783e-07,13045.201973199844,16.086325
0.11,0.13683109,-0.5526921,-0.4228549,18.021519,2.9840155,,17.365139,-1.3615401,2.9841542,17.444613,17.444613,-0.5151515,376,1.0389198,19.23309,36.706158,7520,,0.00034358693,13115.853557109833,16.089725
0.11,-0.2810898,-0.6444019,-0.42238092,17.741674,3.4668326,,17.416136,-1.3641952,3.5539303,17.444613,17.444613,-0.5555556,377,1.0218316,19.23309,36.426315,7540,,5.9225207e-05,13185.851837873459,16.093243
0.11,0.044152357,-0.58061254,-0.42109486,17.775072,3.3812304,,17.422586,-1.366844,3.5300794,17.444613,17.444613,-0.5555556,378,1.0237303,19.23309,36.45971,7560,,5.9382324e-05,13255.582651138306,16.096762
0.11,-0.63859457,-0.737486,-0.4216119,15.740701,5.8978457,,17.355387,-1.369486,6.1552386,17.444613,17.444613,-0.67676765,379,0.9061226,19.23309,34.42534,7580,,1.3464741e-07,13325.977081775665,16.100082
0.11,-0.34701407,-0.66127026,-0.4216698,16.187967,5.126565,,17.408504,-1.372121,5.6677027,17.444613,17.444613,-0.65656567,380,0.93172044,19.23309,34.872604,7600,,4.0541207e-07,13397.64984703064,16.103525
0.11,-0.11212546,-0.61776084,-0.42104357,16.612545,3.9994688,,17.39562,-1.3747491,5.1631174,17.444613,17.444613,-0.6363636,381,0.9561053,19.23309,35.297184,7620,,1.1801748e-06,13468.98665356636,16.106916
0.11,0.25706375,-0.47939903,-0.41939005,17.58904,1.9109418,,17.326227,-1.3773702,3.800295,17.444613,17.444613,-0.57575756,382,1.0127094,19.23309,36.27368,7640,,2.3654538e-05,13539.372118473053,16.11011
0.11,-0.43160078,-0.6846893,-0.41939464,16.636015,5.070474,,17.387484,-1.3799845,5.075824,17.444613,17.444613,-0.6363636,383,0.95746255,19.23309,35.320656,7660,,1.18637e-06,13609.75256729126,16.113445
0.11,-0.055519976,-0.6106691,-0.41856435,17.38821,3.799675,,17.394506,-1.3825922,4.142651,17.444613,17.444613,-0.5959596,384,1.0009184,19.23309,36.07285,7680,,9.061914e-06,13680.30710363388,16.116781
0.11,-0.012989659,-0.6030093,-0.41751456,17.428257,3.666628,,17.386267,-1.3851929,4.1091094,17.444613,17.444613,-0.5959596,385,1.0032213,19.23309,36.112896,7700,,9.085512e-06,13753.77326464653,16.120077
0.11,-0.25179702,-0.6531595,-0.41708288,17.486687,4.0752573,,17.375114,-1.387787,4.0762763,17.444613,17.444613,-0.5959596,386,1.006588,19.23309,36.171326,7720,,9.109111e-06,13825.849134922028,16.12333
0.11,0.042204477,-0.593383,-0.41588503,17.518042,3.4759145,,17.3937,-1.3903743,4.04413,17.444613,17.444613,-0.5959596,387,1.008387,19.23309,36.202682,7740,,9.132709e-06,13897.417479515076,16.126612
0.11,-0.577613,-0.7388264,-0.4162861,16.874746,4.1875763,,17.37252,-1.392955,4.874263,17.444613,17.444613,-0.6363636,388,0.97120035,19.23309,35.559387,7760,,1.2018575e-06,13969.343032598495,16.129822
0.11,-0.10175006,-0.9122325,-0.4155579,15.285324,2.3412333,,17.275404,-1.3955289,6.447296,17.444613,17.444613,-0.7979798,389,0.8820108,19.23309,33.969963,7780,,9.2802654e-11,14041.08810043335,16.132767
0.11,-0.21912332,-0.65203613,-0.4153642,17.218306,4.281395,,17.401615,-1.3980963,4.3710613,17.444613,17.444613,-0.61616164,390,0.99100226,19.23309,35.902946,7800,,3.3911247e-06,14114.334557056427,16.13602
0.11,-0.47643486,-0.82092804,-0.41554943,15.40939,5.7145176,,17.329105,-1.4006572,6.340161,17.444613,17.444613,-0.7979798,391,0.8891653,19.23309,34.09403,7820,,9.327985e-11,14187.446557998657,16.139072
0.11,-0.44211125,-0.82727915,-0.41590726,15.506679,5.4465065,,17.338955,-1.4032115,6.254951,17.444613,17.444613,-0.7979798,392,0.8947767,19.23309,34.19132,7840,,9.351839e-11,14258.102324724197,16.142132
0.11,-0.5075438,-0.8018536,-0.4164155,15.628948,6.0210404,,17.348835,-1.4057592,6.172417,17.444613,17.444613,-0.7979798,393,0.9018199,19.23309,34.313587,7860,,9.3756995e-11,14330.768479585648,16.145203
0.11,-0.37867942,-0.83852446,-0.41657633,15.864265,5.20654,,17.329012,-1.4083005,5.9046736,17.444613,17.444613,-0.8181818,394,0.9159233,19.23309,34.548904,7880,,2.4717972e-11,14403.415289640427,16.148209
0.11,-1.2743205,-1.1682041,-0.41896802,17.919722,4.029091,,17.19341,-1.4108354,4.102407,17.444613,17.444613,-1.0,395,1.040004,19.23309,36.604362,7900,,3.2665607e-17,14475.85082411766,16.150854
0.11,-1.3403277,-1.173323,-0.42120156,17.942923,4.0040474,,17.199774,-1.4133638,4.0705166,17.444613,17.444613,-1.0,396,1.041363,19.23309,36.627563,7920,,3.274833e-17,14549.278868436813,16.153503
0.11,0.037733123,-0.98527837,-0.41994917,17.943207,3.461312,,17.21396,-1.4158859,4.039276,17.444613,17.444613,-1.0,397,1.0413823,19.23309,36.627846,7940,,3.2831007e-17,14623.948502779007,16.156174
0.11,-0.031846594,-0.92543906,-0.4188778,17.923847,2.9756382,,17.271286,-1.4184016,4.008664,17.444613,17.444613,-1.0,398,1.0402355,19.23309,36.608486,7960,,3.2913646e-17,14699.924780845642,16.158976
0.11,-0.11286177,-0.8993316,-0.41801754,17.892649,2.6709464,,17.281452,-1.4209111,3.9786634,17.444613,17.444613,-1.0,399,1.0383999,19.23309,36.577286,7980,,3.2996364e-17,14773.535111904144,16.161789
0.11,-0.42143974,-1.095947,-0.41793758,17.909966,3.7786617,,17.197317,-1.4234141,3.9492536,17.444613,17.444613,-1.0,400,1.0394182,19.23309,36.594604,8000,,3.307904e-17,14847.797952413559,16.164377
0.11,-0.0010955969,-0.9313414,-0.41680712,17.894373,2.9881024,,17.259485,-1.4259111,3.92042,17.444613,17.444613,-1.0,401,1.0384957,19.23309,36.57901,8020,,3.3161796e-17,14922.163064479828,16.167109
0.11,0.053773686,-1.000782,-0.415548,17.898676,3.4367886,,17.199102,-1.4284017,3.892145,17.444613,17.444613,-1.0,402,1.0387563,19.23309,36.583313,8040,,3.3244505e-17,14997.035123348236,16.169676
0.11,-0.065679766,-1.0437992,-0.4145908,17.909733,3.5777886,,17.196291,-1.4308861,3.8644109,17.444613,17.444613,-1.0,403,1.0394108,19.23309,36.59437,8060,,3.3327166e-17,15072.564744234085,16.172224
0.11,0.016655562,-1.0233189,-0.4134329,17.9176,3.4875898,,17.200724,-1.4333645,3.837205,17.444613,17.444613,-1.0,404,1.0398778,19.23309,36.60224,8080,,3.3409904e-17,15147.520636558533,16.17477
0.11,0.06570287,-1.0046932,-0.41215843,17.92207,3.39303,,17.195599,-1.4358367,3.8105102,17.444613,17.444613,-1.0,405,1.0401493,19.23309,36.60671,8100,,3.3492593e-17,15221.580070018768,16.17729
0.11,0.0074390545,-1.0300198,-0.41103292,7.7290483,,,17.19984,-1.4383028,43.06812,17.444613,17.444613,0.45454547,406,1.1102421,19.23309,26.413687,8120,,0.0022066883,15295.668505191803,16.179808
0.11,-2.4132228,0.34334767,-0.41578224,17.930475,1.668887e-31,,8.031327,-1.4407573,3.7936342,17.444613,17.444613,-1.0,407,1.0406475,19.23309,36.615112,8140,,3.3657814e-17,15369.918109416962,16.159786
0.11,0.0891605,-0.9933123,-0.41445184,17.932564,3.311257,,17.205236,-1.4432113,3.7678354,17.444613,17.444613,-1.0,408,1.0407759,19.23309,36.617203,8160,,3.3740472e-17,15446.125093698502,16.16235
0.11,-0.733507,-1.1327537,-0.41513896,17.949364,3.6458788,,17.194685,-1.4456593,3.7425082,17.444613,17.444613,-1.0,409,1.0417645,19.23309,36.634003,8180,,3.3823207e-17,15521.862882614136,16.164875
0.11,0.09899629,-0.9948491,-0.41378978,17.95138,3.2813134,,17.204113,-1.4481013,3.717641,17.444613,17.444613,-1.0,410,1.0418888,19.23309,36.636017,8200,,3.3905882e-17,15598.781370162964,16.16741
0.11,-0.09926886,-1.0587238,-0.41292915,17.962067,3.4733024,,17.196278,-1.4505373,3.6932201,17.444613,17.444613,-1.0,411,1.042521,19.23309,36.646706,8220,,3.3988633e-17,15675.140318632126,16.169912
0.11,0.034008216,-1.0301926,-0.4117476,17.969278,3.3758898,,17.204327,-1.4529674,3.6692343,17.444613,17.444613,-1.0,412,1.0429473,19.23309,36.653915,8240,,3.4071325e-17,15750.594702482224,16.172422
0.11,0.11753155,-0.9923191,-0.41036853,17.970499,3.2167354,,17.212042,-1.4553918,3.645672,17.444613,17.444613,-1.0,413,1.0430217,19.23309,36.655136,8260,,3.4153957e-17,15827.456533908844,16.17494
0.11,-0.17092225,-0.8742351,-0.4096926,17.489862,0.10838145,,17.30209,-1.45781,3.7230084,17.444613,17.444613,-0.57575756,414,1.0069934,19.23309,36.1745,8280,,2.5635945e-05,15903.065099954605,16.177664
0.11,0.1989817,-0.5227273,-0.4082141,17.929077,0.00024276314,,17.375767,-1.4602226,3.6312728,17.444613,17.444613,-1.0,415,1.0405916,19.23309,36.613716,8300,,3.431943e-17,15979.304101467133,16.18055
0.11,0.119310714,-0.96319646,-0.40685463,17.679213,0.0033541801,,17.238007,-1.4626293,3.3939345,17.444613,17.444613,-0.5555556,416,1.0182099,19.23309,36.363853,8320,,6.535159e-05,16056.162874937057,16.183092
0.11,0.21477543,-0.48718974,-0.40532497,17.922733,5.5832963e-05,,17.35525,-1.4650301,3.6171227,17.444613,17.444613,-1.0,417,1.0402166,19.23309,36.607372,8340,,3.4484783e-17,16134.250172138214,16.185904
0.11,0.09433524,-0.9463881,-0.40403956,15.684524,2.3674925e-08,,17.252296,-1.4674253,6.5172763,17.444613,17.444613,-0.27272728,418,0.93586886,19.23309,34.369164,8360,,0.8702729,16210.929961919785,16.188454
0.11,-0.22424728,-0.34063077,-0.40377152,17.81046,0.9472116,,17.208199,-1.4677349,3.1428385,17.444613,17.444613,-0.53535354,419,1.0262032,19.23309,36.4951,8380,,0.00016111614,16287.50113248825,16.190887
0.11,0.21016854,-0.5137176,-0.40225187,17.823912,2.8829794,,17.392033,-1.4701184,3.1268845,17.444613,17.444613,-0.53535354,420,1.0269688,19.23309,36.508553,8400,,0.00016150057,16364.149294376373,16.193748
0.11,-0.4423652,-0.7002008,-0.40228745,17.91723,0.1376102,,17.405075,-1.4724962,3.620415,17.444613,17.444613,-1.0,421,1.0398817,19.23309,36.601868,8420,,3.4743187e-17,16441.819729328156,16.196625
0.11,0.13033043,-0.9804159,-0.40093684,17.916931,3.133521,,17.219545,-1.4748687,3.5980728,17.444613,17.444613,-1.0,422,1.0398649,19.23309,36.60157,8440,,3.4825723e-17,16520.739882946014,16.199049
0.11,-0.508199,-0.79335207,-0.40110213,15.4644,6.0233917,,17.344812,-1.4772354,6.1203346,17.444613,17.444613,-0.7979798,423,0.89235353,19.23309,34.14904,8460,,1.0070367e-10,16598.575397014618,16.201757
0.11,-0.252982,-0.85550594,-0.40101266,15.692975,4.4094615,,17.317541,-1.4795967,5.8129153,17.444613,17.444613,-0.8181818,424,0.90608495,19.23309,34.377613,8480,,2.6544624e-11,16677.427790403366,16.20439
0.11,-0.0649885,-0.89548457,-0.40044886,7.703701,2.3307015e-21,,17.296194,-1.4819524,40.335403,17.444613,17.444613,0.1919192,425,0.87141615,19.23309,26.38834,8500,,3.0582428,16755.932958364487,16.206959
0.11,-2.4101217,0.29852283,-0.4055272,17.904572,2.2195885e-29,,8.293284,-1.4771324,3.6012423,17.444613,17.444613,-1.0,426,1.0391011,19.23309,36.58921,8520,,3.4904593e-17,16834.851256132126,16.188383
0.11,-0.21338898,-1.0811404,-0.40499148,17.91713,3.4200969,,17.203495,-1.4794772,3.5794365,17.444613,17.444613,-1.0,427,1.0398386,19.23309,36.60177,8540,,3.4986577e-17,16913.386676311493,16.19076
0.11,0.10984406,-1.0126079,-0.40370128,17.922373,3.2281969,,17.202963,-1.4818163,3.5579927,17.444613,17.444613,-1.0,428,1.0401508,19.23309,36.60701,8560,,3.5068484e-17,16991.72777056694,16.193125
0.11,-3.0963478,-1.2747784,-0.40988988,17.940722,3.542099,,17.202822,-1.48415,3.542099,17.444613,17.444613,-1.0,429,1.041225,19.23309,36.62536,8580,,3.515045e-17,17066.728491783142,16.195478
0.11,0.14344151,-0.9648458,-0.40851277,17.9373,2.985681,,17.233313,-1.4864783,3.5212817,17.444613,17.444613,-1.0,430,1.0410212,19.23309,36.62194,8600,,3.5232342e-17,17140.79023385048,16.197891
0.11,0.1536984,-0.9919823,-0.40711874,7.9109764,1.0067354e-32,,17.202549,-1.4888012,41.128555,17.444613,17.444613,0.35353535,431,1.0151161,19.23309,26.595615,8620,,0.07239461,17215.864592552185,16.200222
0.11,-2.3708613,0.45659938,-0.41169894,17.938948,3.2610619e-37,,7.2064877,-1.4909507,3.5089245,17.444613,17.444613,-1.0,432,1.0411247,19.23309,36.62359,8640,,3.5390347e-17,17290.059390306473,16.179403
0.11,0.14916465,-0.99963784,-0.4103141,17.622492,0.00090284285,,17.196814,-1.4932629,3.4414947,17.444613,17.444613,-0.5555556,433,1.0149469,19.23309,36.30713,8660,,6.738454e-05,17367.02438044548,16.181753
0.11,0.1850232,-0.47455615,-0.40891242,17.939646,3.3451397e-05,,17.341225,-1.4955696,3.4967673,17.444613,17.444613,-1.0,434,1.0411763,19.23309,36.624283,8680,,3.5554215e-17,17445.18901705742,16.184425
0.11,0.110980496,-0.94139,-0.40762797,15.805887,9.225323e-08,,17.253975,-1.497871,6.259514,17.444613,17.444613,-0.2929293,435,0.93569976,19.23309,34.490524,8700,,0.56707567,17520.780080795288,16.186884
0.11,-0.5083785,-0.27885172,-0.40801343,15.899318,5.980629,,17.115303,-1.4988645,6.1849046,17.444613,17.444613,-0.2929293,436,0.9410839,19.23309,34.583958,8720,,0.56763935,17596.732825040817,16.189013
0.11,-1.2953439,-0.046438813,-0.41018578,17.930851,6.369567e-16,,13.765436,-1.4998544,3.492797,17.444613,17.444613,-1.0,437,1.040653,19.23309,36.61549,8740,,3.570685e-17,17671.65497136116,16.183466
0.11,0.15944482,-0.99118817,-0.40879777,17.932438,3.0823212,,17.211851,-1.50214,3.4730313,17.444613,17.444613,-1.0,438,1.040749,19.23309,36.617077,8760,,3.5788532e-17,17749.04412007332,16.185814
0.11,-0.056390237,-1.0621746,-0.40790743,17.941853,3.2706475,,17.2007,-1.5044206,3.4535758,17.444613,17.444613,-1.0,439,1.0413046,19.23309,36.62649,8780,,3.5870267e-17,17825.462028265,16.188128
0.11,-0.058415327,-1.0634158,-0.40702453,17.951054,3.2562346,,17.195576,-1.5066959,3.4344242,17.444613,17.444613,-1.0,440,1.0418499,19.23309,36.635693,8800,,3.5951913e-17,17902.36115694046,16.190416
0.11,-1.566685,-1.1989725,-0.40956438,17.965647,3.3840365,,17.198484,-1.5089661,3.4155703,17.444613,17.444613,-1.0,441,1.0427071,19.23309,36.650284,8820,,3.603361e-17,17979.510360479355,16.192701
0.11,0.17869633,-0.9755751,-0.40814203,15.052275,4.90181e-13,,17.223642,-1.5112311,10.258841,17.444613,17.444613,-0.13131313,442,1.0158266,19.23309,33.736916,8840,,8.77375,18056.06261563301,16.195034
0.11,-0.8945941,-0.14480679,-0.40922132,15.281079,8.855784,,16.248312,-1.4938353,9.271374,17.444613,17.444613,-0.15151516,443,1.0034677,19.23309,33.965717,8860,,6.901315,18131.365899562836,16.195154
0.11,-1.3548609,-0.030466624,-0.41135812,17.964167,1.8998819e-16,,13.224329,-1.4806316,3.4123762,17.444613,17.444613,-1.0,444,1.04262,19.23309,36.648804,8880,,3.502704e-17,18207.41001391411,16.188463
0.11,0.16419283,-1.0049114,-0.40997407,17.967,3.0745142,,17.198954,-1.4828813,3.3939767,17.444613,17.444613,-1.0,445,1.0427932,19.23309,36.651638,8900,,3.510583e-17,18285.211485862732,16.190735
0.11,-2.8288975,-1.2649827,-0.41530672,17.981777,3.3728333,,17.196169,-1.485126,3.3758564,17.444613,17.444613,-1.0,446,1.0436624,19.23309,36.666416,8920,,3.5184796e-17,18364.489509105682,16.192987
0.11,0.18709989,-0.9751219,-0.41386628,17.980057,2.931931,,17.22649,-1.4873656,3.3580084,17.444613,17.444613,-1.0,447,1.0435601,19.23309,36.664696,8940,,3.526367e-17,18440.94268321991,16.195301
0.11,-0.15200776,-0.8700707,-0.41318956,14.961649,1.9420288e-10,,17.314638,-1.4896003,10.966467,17.444613,17.444613,-0.11111111,448,1.0382746,19.23309,33.646286,8960,,10.371496,18518.336718320847,16.1978
0.11,-0.9022949,-0.13371257,-0.41421202,17.677858,0.01138684,,16.161863,-1.4689431,3.2849927,17.444613,17.444613,-0.53535354,449,1.0185511,19.23309,36.362495,8980,,0.00016131077,18596.440799474716,16.19772
0.11,0.10112423,-0.440448,-0.41302973,15.227869,0.06318247,,17.353977,-1.4711676,9.769673,17.444613,17.444613,-0.13131313,450,1.0255749,19.23309,33.912506,9000,,8.429193,18673.465903043747,16.200289
0.11,-0.7744248,-0.17666283,-0.4137903,17.945995,5.376517e-12,,16.679443,-1.4548291,3.3627954,17.444613,17.444613,-1.0,451,1.0415571,19.23309,36.630634,9020,,3.413481e-17,18750.917105436325,16.201351
0.11,0.026812034,-1.0519123,-0.41272837,17.953352,3.158715,,17.196802,-1.4570439,3.3453076,17.444613,17.444613,-1.0,452,1.0419941,19.23309,36.637993,9040,,3.4210417e-17,18828.127128601074,16.203552
0.11,0.024968186,-0.9079105,-0.41167426,15.491525,6.641412e-10,,17.281927,-1.4592538,8.332177,17.444613,17.444613,-0.17171717,453,0.9936577,19.23309,34.176163,9060,,5.15901,18906.613347291946,16.205935
0.11,-0.39235723,-0.30972028,-0.41165793,16.092476,5.3666983,,17.175415,-1.4501348,5.7248487,17.444613,17.444613,-0.3131313,454,0.94708335,19.23309,34.777115,9080,,0.33038795,18983.975248336792,16.20807
0.11,-0.42323875,-0.2989844,-0.41180554,16.171774,5.4920692,,17.162104,-1.4516075,5.666012,17.444613,17.444613,-0.3131313,455,0.951656,19.23309,34.856415,9100,,0.3308749,19062.442117214203,16.210167
0.11,-0.40317193,-0.30178013,-0.4118984,16.246763,5.398839,,17.136696,-1.4530759,5.608621,17.444613,17.444613,-0.3131313,456,0.95599604,19.23309,34.931404,9120,,0.33136111,19140.47820329666,16.212198
0.11,-0.5420778,-0.25677967,-0.4122854,16.322126,5.469542,,16.980015,-1.45454,5.552625,17.444613,17.444613,-0.3131313,457,0.96046776,19.23309,35.006767,9140,,0.33184662,19217.599650859833,16.213879
0.11,-0.023381561,-0.39699018,-0.4115284,16.505722,3.1401544,,17.25634,-1.4559999,5.1376214,17.444613,17.444613,-0.33333334,458,0.96667403,19.23309,35.19036,9160,,0.19635296,19298.494451761246,16.216156
0.11,0.049769994,-0.5660362,-0.41060135,17.797983,3.1005278,,17.382444,-1.4577522,3.155176,17.444613,17.444613,-0.5151515,459,1.0260319,19.23309,36.48262,9180,,0.00037828676,19377.691935539246,16.218695
