Iteration,LQGmu1_higher,LQGmu1_actor,LQGsigma_higher,ReturnLastEpisode,ReturnMean,Regret,TimeElapsed,Regret/t
4229,-0.65656567,-0.3522484,0.14999999,0.9206251307504775,0.9199295902822835,191.11024269623675,46370.87893271446,0.04519040971771973
4230,-0.6363636,-0.81909317,0.14999999,0.9245107226097938,0.91993067329229,191.15085197362697,46416.674980163574,0.04518932670771323
4231,-0.6969697,-0.81261593,0.14999999,0.9233984772756524,0.9199314929103433,191.19257349635132,46465.86586976051,0.04518850708965996
4232,-0.53535354,-0.4208005,0.14999999,0.9239077045628957,0.9199324324688622,191.23378579178842,46507.88459229469,0.04518756753114093
4233,-0.6969697,-0.75301045,0.14999999,0.9254391970630323,0.9199337333818304,191.2734665947254,46555.60938477516,0.045186266618172787
4234,-0.8181818,-0.7218783,0.14999999,0.9260598298529583,0.9199351802633776,191.31252676487244,46597.46248841286,0.04518481973662552
4235,-0.7979798,-0.9015445,0.14999999,0.9217622882939884,0.9199356116938452,191.35588447657847,46633.234107494354,0.04518438830615784
4236,-0.61616164,-0.82741475,0.14999999,0.9235891637150233,0.9199364741943223,191.39741531286344,46679.47324371338,0.0451835258056807
4237,-0.7777778,-0.943338,0.14999999,0.9204506853867512,0.9199365955564164,191.4420846274767,46721.55314707756,0.045183404443586664
4238,-0.83838385,-0.84542656,0.14999999,0.922652403961309,0.9199372363795416,191.4845522235154,46770.47238636017,0.0451827636204614
4239,-1.0,-0.8657817,0.14999999,0.9229868923449317,0.9199379558077004,191.52668533117048,46818.37410879135,0.045182044192302546
4240,-0.41414142,-0.578861,0.14999999,0.9252528768972634,0.9199392093268254,191.56655245427322,46861.104533433914,0.045180790673177644
4241,-1.0,-0.749868,0.14999999,0.9248289456475135,0.9199403622945973,191.6068435086257,46909.3307826519,0.04517963770540573
4242,-0.7171717,-0.52298564,0.14999999,0.9265155538732426,0.9199419123161858,191.64544795475246,46955.40695095062,0.045178087683817175
4243,-0.7979798,-0.72274923,0.14999999,0.9250785712994537,0.9199431229357906,191.685489383453,47005.532596349716,0.04517687706421235
4244,-0.45454547,-0.36127776,0.14999999,0.9221058998701693,0.9199436325439279,191.7285034835828,47040.42150759697,0.045176367456075124
4245,-0.61616164,-0.5823253,0.14999999,0.9261139920969593,0.9199450861033043,191.76750949148587,47087.459742069244,0.04517491389669867
4246,-0.6363636,-0.4024546,0.14999999,0.9238635757276957,0.9199460089694429,191.80876591575816,47131.60515546799,0.04517399103056009
4247,-0.8181818,-0.6720989,0.14999999,0.92534396437603,0.919947279973777,191.84854195138212,47184.52075910568,0.04517272002622607
4248,-0.67676765,-0.7178866,0.14999999,0.925283913640973,0.9199485362434726,191.88837803774115,47232.96883845329,0.0451714637565304
4249,-0.85858583,-0.5773756,0.14999999,0.9252139520195003,0.9199497754564112,191.92828408572166,47277.17824149132,0.045170224543591826
4250,-0.21212122,-0.18240982,0.14999999,0.8931175846326533,0.9199434619997469,192.000286501089,47321.16986870766,0.045176538000256235
4251,-0.43434343,-0.46348852,0.14999999,0.9245291457944507,0.9199445407303503,192.04087735529455,47368.584099292755,0.04517545926965292
4252,-0.6363636,-0.51917297,0.14999999,0.925771676339996,0.9199459111761662,192.08022567895455,47412.58609199524,0.04517408882383691
4253,-0.57575756,-0.64676666,0.14999999,0.9265665502757773,0.9199474678747553,192.11877912867877,47460.53469967842,0.04517253212524777
4254,-0.4949495,-0.30445802,0.14999999,0.9179501263294015,0.9199469983539407,192.16594900234938,47503.52454781532,0.04517300164606238
4255,-1.0,-1.0147221,0.14999999,0.9181697457863682,0.9199465806682608,192.21289925656302,47551.58293366432,0.04517341933174219
4256,-0.25252524,-0.29603904,0.14999999,0.9183693783826707,0.919946210085017,192.25964987818034,47596.27755570412,0.04517378991498598
4257,-0.27272728,-0.21430686,0.14999999,0.9043803851256812,0.9199425535604787,192.32038949305465,47642.1614780426,0.04517744643952423
4258,-0.8787879,-0.8537981,0.14999999,0.9228574030464292,0.9199432381188362,192.36265209000823,47689.17444896698,0.045176761881166795
4259,-1.0,-0.8817452,0.14999999,0.9227262142058036,0.919943891552996,192.40504587580241,47735.390639066696,0.0451761084470069
4260,-0.85858583,-1.020427,0.14999999,0.9178711191125524,0.9199434049866955,192.45229475668987,47781.205894231796,0.04517659501330748
4261,-0.43434343,-0.83808815,0.14999999,0.9238575663498965,0.9199443235882827,192.49355719033997,47828.95043563843,0.045175676411720246
4262,-0.5151515,-0.5969316,0.14999999,0.9270168500775489,0.9199459830266893,192.53166034026242,47873.1325571537,0.045174016973313566
4263,-0.65656567,-0.4910556,0.14999999,0.926317669549365,0.9199474776751816,192.57046267071306,47917.73276543617,0.04517252232482127
4264,-0.85858583,-0.8648457,0.14999999,0.9223157482963233,0.91994803308574,192.61326692241673,47966.126963853836,0.04517196691426283
4265,-0.57575756,-0.6561462,0.14999999,0.9253944425868946,0.9199493100867954,192.65299247982983,48015.04705286026,0.04517068991320746
4266,-0.4949495,-0.3390919,0.14999999,0.9216531138857528,0.9199497094782157,192.6964593659441,48059.5434319973,0.04517029052178718
4267,-0.3939394,-0.5454151,0.14999999,0.92779520692984,0.9199515481230368,192.73378415901425,48107.23420357704,0.045168451876966074
4268,-0.83838385,-0.6604779,0.14999999,0.9263247651099371,0.9199530413791255,192.77257939390432,48158.330931425095,0.0451669586208773
4269,-0.7171717,-0.63520974,0.14999999,0.9252542709495399,0.9199542831756986,192.81244512295478,48208.71650528908,0.04516571682430424
4270,-0.65656567,-0.48715487,0.14999999,0.9250654940236179,0.919955480180581,192.85249962893116,48255.42081308365,0.045164519819421815
4271,-0.65656567,-0.48170364,0.14999999,0.9272842035770358,0.9199571961073889,192.89033542535412,48304.26095581055,0.045162803892613936
4272,-0.65656567,-0.64902985,0.14999999,0.9249856791146234,0.9199583731867446,192.9304697462395,48347.94461607933,0.04516162681325831
4273,-0.8787879,-0.98949003,0.14999999,0.9192797868479634,0.919958214378802,192.97630995939156,48395.50532436371,0.04516178562120093
4274,-0.3131313,-0.58907145,0.14999999,0.9245091542696949,0.9199592791752201,193.01692080512186,48434.49171805382,0.04516072082478284
4275,-0.67676765,-0.83356607,0.14999999,0.9231350945514232,0.9199600220560099,193.05890571057043,48478.56495761871,0.04515997794399308
4276,-0.7979798,-0.7217519,0.14999999,0.9258735107041027,0.9199614050047116,193.09815219986632,48524.44273209572,0.04515859499529147
4277,-0.57575756,-0.6754784,0.14999999,0.9256719738460784,0.9199627401856424,193.13760022602025,48566.956084012985,0.04515725981436059
4278,-0.9191919,-0.81859124,0.14999999,0.9241298699890084,0.9199637142692804,193.17859035603124,48611.88088297844,0.04515628573072259
4279,-0.57575756,-0.70062274,0.14999999,0.926118542949622,0.9199651526494347,193.2175918130816,48661.88526511192,0.04515484735056827
4280,-0.85858583,-0.7820051,0.14999999,0.9251309337619299,0.9199663596076385,193.25758087931968,48708.14465689659,0.045153640392364414
4281,-0.83838385,-0.507774,0.14999999,0.9243269798529632,0.9199673782061542,193.29837389946672,48761.035009384155,0.0451526217938488
4282,-0.6363636,-0.38289505,0.14999999,0.9198141004418785,0.9199673424103194,193.34367979902484,48812.08828473091,0.04515265758968352
4283,-0.5151515,-0.46651793,0.14999999,0.9251214750211427,0.9199685458034109,193.3836783240037,48858.63464260101,0.04515145419659204
4284,-0.65656567,-0.82801795,0.14999999,0.9234523792595297,0.9199693590231719,193.42534594474418,48910.41923499107,0.04515064097683104
4285,-0.6363636,-0.86764574,0.14999999,0.9227835590342562,0.9199700157793005,193.46768238570994,48965.33377742767,0.04514998422070243
4286,-0.7777778,-0.69282,0.14999999,0.9250561455991309,0.9199712024638128,193.5077462401108,49020.209609270096,0.04514879753619011
4287,-0.61616164,-0.8268946,0.14999999,0.9240559716513567,0.9199721552907751,193.54881026845945,49074.412967681885,0.045147844709227766
4288,-0.53535354,-0.9173881,0.14999999,0.9215915083666094,0.9199725329384141,193.59233876009284,49123.91260051727,0.045147467061588814
4289,-0.5555556,-0.45736945,0.14999999,0.92133785859475,0.919972851270346,193.6361209014981,49176.80408477783,0.04514714872965682
4290,-0.7979798,-0.6559819,0.14999999,0.9259211804426822,0.9199742378272627,193.67531972105542,49225.30730962753,0.04514576217274019
4291,-0.47474748,-0.4318023,0.14999999,0.9210528729520975,0.919974489198767,193.7193868481033,49273.12617921829,0.04514551080123592
4292,-1.0,-0.87683773,0.14999999,0.9223139169589347,0.9199750342658127,193.76219293114437,49311.01073265076,0.045144965734190204
4293,-0.83838385,-0.52446973,0.14999999,0.9239609472730893,0.9199759627337855,193.80335198387127,49360.16846656799,0.04514403726621739
4294,-0.7777778,-0.7786731,0.14999999,0.9251260547563886,0.9199771621031433,193.8433459291149,49404.29438185692,0.04514283789685954
4295,-0.7777778,-0.5858052,0.14999999,0.927230784708257,0.9199788509559035,193.88123514440665,49448.41000676155,0.045141149044099334
4296,-0.3939394,-0.35882777,0.14999999,0.9194469595718319,0.9199787271450599,193.92690818483482,49483.17960190773,0.045141272854942925
4297,-0.45454547,-0.39621204,0.14999999,0.920675811406231,0.9199788893708596,193.97135237342857,49530.39647889137,0.045141110629143257
4298,-0.61616164,-0.49965733,0.14999999,0.9247988628582368,0.919980010816529,194.01167351057035,49577.91338157654,0.04513998918347379
4299,-0.65656567,-0.86361927,0.14999999,0.9227544741371806,0.9199806561906441,194.05403903643315,49628.10864281654,0.045139343809358724
4300,-0.3939394,-0.21697226,0.14999999,0.905992246861637,0.9199774030721956,194.11316678957152,49672.74279522896,0.04514259692780733
4301,-0.83838385,-1.015927,0.14999999,0.9181435734497111,0.9199769766993469,194.1601432161218,49718.185581207275,0.04514302330065608
4302,-0.5959596,-0.66249514,0.14999999,0.9263910358023121,0.9199784676475344,194.1988721803195,49763.54215884209,0.045141532352468504
4303,-0.85858583,-1.0590501,0.14999999,0.9165079802942245,0.9199776611201458,194.2474842000253,49813.01069688797,0.04514233887985714
4304,-0.75757575,-0.6443179,0.14999999,0.9268766121926618,0.9199792640362872,194.28572758783264,49858.8589861393,0.04514073596371576
4305,-0.7373737,-0.54739213,0.14999999,0.9236133495006039,0.9199801081908665,194.32723423833204,49905.27497649193,0.045139891809136364
4306,-0.9191919,-0.9684905,0.14999999,0.9200327272578143,0.9199801204108078,194.37232151107423,49955.02924704552,0.04513987958919513
4307,-0.8181818,-0.63880676,0.14999999,0.9263115518112873,0.9199815904436381,194.41112995926295,50005.56585788727,0.04513840955636474
4308,-0.61616164,-0.8951479,0.14999999,0.922321466867105,0.9199821335904402,194.45392849239585,50051.24223995209,0.04513786640956264
4309,-0.67676765,-0.6727502,0.14999999,0.9260724729452778,0.9199835469901513,194.49297601945057,50105.5873196125,0.045136453009851606
4310,-0.57575756,-0.48373082,0.14999999,0.9252129825836806,0.9199847603162751,194.53288303686688,50149.80458855629,0.04513523968372781
4311,-0.7171717,-0.7978488,0.14999999,0.9240520780065979,0.9199857037905711,194.57395095886028,50193.83404159546,0.045134296209431754
4312,-0.97979796,-1.1192546,0.14999999,0.913177319331656,0.9199841248516892,194.6258936395286,50233.78867506981,0.04513587514831369
4313,-0.6363636,-0.857198,0.14999999,0.923081867290299,0.919984843085503,194.66793177223832,50283.31171941757,0.04513515691449996
4314,-0.8181818,-0.56645596,0.14999999,0.9247853490809436,0.9199859558592618,194.70826642315737,50330.17924594879,0.04513404414074116
4315,-0.57575756,-0.6931368,0.14999999,0.9250566706753159,0.9199871309959515,194.74832975248205,50377.48256921768,0.04513286900405146
4316,-0.57575756,-0.43497914,0.14999999,0.9256678061048902,0.9199884471857358,194.78778194637715,50424.45574426651,0.04513155281426718
4317,-0.61616164,-0.7343438,0.14999999,0.9255037794737233,0.9199897247702361,194.82739816690344,50471.50453424454,0.045130275229766835
4318,-0.5151515,-0.5603559,0.14999999,0.9253047465336202,0.9199909556692086,194.8672134203698,50531.148960113525,0.0451290443307943
4319,-0.61616164,-0.7769269,0.14999999,0.9242641781455456,0.9199919450701062,194.90806924222426,50589.31998682022,0.04512805492989679
4320,-0.85858583,-0.7577436,0.14999999,0.9252154659407699,0.9199931542184558,194.94797377628348,50641.72005558014,0.045126845781547104
4321,-0.5959596,-0.53401846,0.14999999,0.9253062392374645,0.9199943838146186,194.98778753704602,50700.212498664856,0.0451256161853844
4322,-0.41414142,-0.34997162,0.14999999,0.9207439963631562,0.919994557255745,195.03216354068286,50752.952152729034,0.04512544274425795
4323,-0.61616164,-0.704791,0.14999999,0.9254753368327437,0.9199958250742916,195.0718082038501,50815.44287633896,0.04512417492571134
4324,-0.6969697,-0.62821984,0.14999999,0.9266022782841904,0.9199973529311857,195.11032592556592,50869.42111802101,0.04512264706881728
4325,-0.9191919,-0.9320547,0.14999999,0.9208720273537693,0.9199975551680463,195.15457389821213,50918.99018383026,0.045122444831956564
4326,-0.3939394,-0.41938516,0.14999999,0.9212869704287455,0.9199978532298264,195.1984069277834,50965.31367135048,0.045122146770176466
4327,-0.45454547,-0.48349407,0.14999999,0.9259500256579237,0.9199992288185549,195.23757690212548,51015.458869218826,0.045120771181448
4328,-0.5151515,-0.23762015,0.14999999,0.9053809227270001,0.9199958512062417,195.2973159793985,51062.67274260521,0.045124148793761205
4329,-0.7171717,-0.77205664,0.14999999,0.9249949797481116,0.9199970060060897,195.33744099965037,51110.570957660675,0.04512299399391323
4330,-0.37373737,-0.48467025,0.14999999,0.9224122837438835,0.919997563806953,195.38014871590647,51156.41206884384,0.045122436193049995
4331,-0.959596,-0.7092657,0.14999999,0.9262717114052553,0.9199990124672158,195.41899700450122,51207.25366616249,0.04512098753278717
4332,-0.75757575,-0.56633353,0.14999999,0.925285738856122,0.9200002328565022,195.4588312656451,51252.69593167305,0.045119767143500716
4333,-0.7171717,-0.75760794,0.14999999,0.9255263578425829,0.9200015082142188,195.49842490780253,51302.09334850311,0.04511849178578411
4334,-0.47474748,-0.43252584,0.14999999,0.926784291699532,0.9200030732311744,195.536760616103,51344.54553484917,0.045116926768828565
4335,-0.57575756,-0.90499127,0.14999999,0.9219402605259154,0.9200035201025226,195.5799403555771,51396.04234313965,0.0451164798974803
4336,-0.7777778,-0.71247864,0.14999999,0.9257389646416274,0.920004842852647,195.61932139093545,51446.10285973549,0.045115157147355964
4337,-0.3939394,-0.2947749,0.14999999,0.9152732729193628,0.9200037518750281,195.6691681180161,51494.42803430557,0.04511624812497489
4338,-1.0,-1.092854,0.14999999,0.9141838318109695,0.9200024102613665,195.72010428620513,51548.2563829422,0.0451175897386365
4339,-0.5555556,-0.50480294,0.14999999,0.9268062545937035,0.9200039783287398,195.75841803161143,51611.374923467636,0.045116021671263294
4340,-0.5959596,-0.5920297,0.14999999,0.9257712492488656,0.9200053071930071,195.79776678236257,51664.82408738136,0.04511469280699598
4341,-0.7373737,-0.5015605,0.14999999,0.9259523801132389,0.9200066771706437,195.83693440224934,51727.82370972633,0.04511332282935944
4342,-0.33333334,-0.40280074,0.14999999,0.9241229146910507,0.9200076251756,195.8779314875583,51788.79028296471,0.04511237482440311
4343,-0.6969697,-0.8646802,0.14999999,0.9227857906970437,0.9200082648637238,195.92026569686126,51851.659836530685,0.04511173513627936
4344,-0.6363636,-0.48454815,0.14999999,0.9255665300736575,0.9200095443907058,195.9598191667876,51909.44263267517,0.045110455609297335
4345,-0.5151515,-0.79191625,0.14999999,0.9249711471666027,0.9200106863015863,195.999968019621,51967.19609642029,0.0451093136984168
4346,-0.93939394,-1.0366663,0.14999999,0.9171058335594159,0.920010017904729,196.0479821860616,52023.943400382996,0.045109982095274184
4347,-0.83838385,-0.7851166,0.14999999,0.9250603339140814,0.9200111796981519,196.0880418521475,52081.20046019554,0.04510882030185128
4348,-0.8181818,-0.9234435,0.14999999,0.921449604773064,0.9200115105226863,196.13171224737445,52137.08108472824,0.04510848947731703
4349,-0.85858583,-0.7752037,0.14999999,0.9245204906433178,0.9200125473081818,196.17231175673115,52187.965099573135,0.04510745269182137
4350,-0.33333334,-0.34928465,0.14999999,0.9211484811721576,0.9200128084424035,196.216283275559,52234.769975185394,0.04510719155759977
4351,-0.75757575,-0.8653399,0.14999999,0.9227148689619424,0.9200134294629779,196.25868840659706,52279.64512848854,0.0451065705370253
4352,-1.0,-1.0706578,0.14999999,0.9155465587604201,0.9200124030680555,196.30826184783663,52326.2976565361,0.045107596931947755
4353,-0.4949495,-0.5132812,0.14999999,0.924932419079201,0.9200135333267302,196.34844942875742,52373.525718688965,0.04510646667327301
4354,-0.959596,-0.8919456,0.14999999,0.9225131966086169,0.9200141074340527,196.3910562321488,52414.90889835358,0.04510589256595057
4355,-0.93939394,-1.0802006,0.14999999,0.9155960443511684,0.9200130929534367,196.44058018779762,52461.04379725456,0.04510690704656662
4356,-0.45454547,-0.25029233,0.14999999,0.9064439134589569,0.9200099778984563,196.49925627433868,52505.919756650925,0.045110022101546986
4357,-0.8787879,-0.9583132,0.14999999,0.9200737800464691,0.9200099925420524,196.5443024942922,52554.20049619675,0.04511000745795093
4358,-0.6363636,-0.36758664,0.14999999,0.9203555854948073,0.9200100718428676,196.58906690879738,52601.15867161751,0.0451099281571357
4359,-0.5555556,-0.54838926,0.14999999,0.9242517466849427,0.9200110449272544,196.62993516211245,52646.15848350525,0.045108955072748896
4360,-0.47474748,-0.43594608,0.14999999,0.923715360065332,0.9200118945408182,196.6713398020471,52687.7408618927,0.045108105459185116
4361,-0.7373737,-0.60211146,0.14999999,0.9265265896060378,0.9200133883943071,196.70993321244106,52732.37103891373,0.045106611605696185
4362,-0.3939394,-0.17744942,0.14999999,0.8978087145916798,0.9200082979142973,196.77724449784938,52777.7377140522,0.04511170208570595
4363,-0.37373737,-0.34493187,0.14999999,0.9194287100691703,0.92000816507271,196.8229357877802,52822.73641872406,0.0451118349272932
4364,-0.8989899,-0.648874,0.14999999,0.9259731046544651,0.9200095319241266,196.86208268312575,52867.8160712719,0.04511046807587666
4365,-0.75757575,-0.95659965,0.14999999,0.920244225981713,0.9200095856913791,196.90695845714404,52915.695654153824,0.045110414308624065
4366,-0.33333334,-0.18150187,0.14999999,0.8831309548608902,0.9200011389138184,196.98894750228314,52959.241913080215,0.04511886108618487
4367,-0.57575756,-0.59675914,0.14999999,0.924965313180261,0.9200022756608452,197.02910218910287,53009.67885231972,0.04511772433915797
4368,-0.8989899,-0.8369833,0.14999999,0.9230699794229357,0.9200029779739776,197.07115220967992,53054.99611878395,0.045117022026025626
4369,-0.5959596,-0.6488274,0.14999999,0.926266890162324,0.9200044116915762,197.1100053195176,53100.15028214455,0.04511558830842701
4370,-0.67676765,-0.736814,0.14999999,0.9254116877842774,0.9200056490545264,197.1497136317333,53144.32524085045,0.04511435094547673
4371,-0.8989899,-0.7616452,0.14999999,0.9244526114430721,0.9200066664332472,197.19038102029023,53189.170892477036,0.045113333566755946
4372,-0.45454547,-0.36906967,0.14999999,0.9205243690399526,0.9200067848464692,197.2349766512503,53235.68219923973,0.04511321515353392
4373,-1.0,-1.1650189,0.14999999,0.9110004217059859,0.9200047253076765,197.2890962295443,53284.54792690277,0.045115274692326617
4374,-0.35353535,-0.3202603,0.14999999,0.9167833770093715,0.9200039888311565,197.33743285253493,53329.95437788963,0.04511601116884658
4375,-0.93939394,-1.2476869,0.14999999,0.9095785034247038,0.9200016058630637,197.39297434911023,53377.20922756195,0.04511839413693948
4376,-0.53535354,-0.44727427,0.14999999,0.9239952178005596,0.9200025184800511,197.43409913130967,53421.14124035835,0.04511748151995194
4377,-0.5959596,-0.6809051,0.14999999,0.9264372878591206,0.9200039886124202,197.47278184345055,53470.814294338226,0.04511601138758294
4378,-0.3939394,-0.26163602,0.14999999,0.9085477402595232,0.9200013718357293,197.52935410319103,53519.429389715195,0.04511862816427387
4379,-0.3131313,-0.16101497,0.14999999,0.8910236096368763,0.9199947543974559,197.60345049355413,53567.78586578369,0.04512524560254719
4380,-0.33333334,-0.37561798,0.14999999,0.9209369492774077,0.9199949695104421,197.64763354427672,53617.21151161194,0.045125030489560895
4381,-0.75757575,-0.64105904,0.14999999,0.9247798269982841,0.9199960616943016,197.68797371727842,53663.614094018936,0.045123938305701536
4382,-0.8787879,-1.101061,0.14999999,0.9144272171458756,0.9199947908489002,197.73866650013255,53710.060046195984,0.04512520915110282
4383,-0.97979796,-1.0201883,0.14999999,0.9179355530602797,0.9199943210250836,197.78585094707228,53754.06715774536,0.04512567897491952
4384,-0.3131313,-0.21166506,0.14999999,0.9102014980285136,0.9199920872607139,197.84076944904376,53799.050877809525,0.04512791273928918
4385,-0.75757575,-0.6881441,0.14999999,0.9249933745763652,0.9199932278051417,197.8808960744674,53844.05531191826,0.045126772194861435
4386,-0.2929293,-0.3701557,0.14999999,0.9211501529855569,0.9199934915819726,197.92486592148182,53887.6318321228,0.04512650841803051
4387,-1.0,-1.0819336,0.14999999,0.9149744978901471,0.9199923475214091,197.97501142359167,53931.680218696594,0.04512765247859395
4388,-0.33333334,-0.45902163,0.14999999,0.9258086210882107,0.9199936730167526,198.01432280250344,53977.910544872284,0.04512632698325056
4389,-0.5959596,-0.7445099,0.14999999,0.925539879818123,0.9199949366774501,198.05390292268532,54025.14051365852,0.04512506332255305
4390,-0.97979796,-1.082787,0.14999999,0.9151572717467914,0.9199938347036618,198.10386565093853,54069.450826883316,0.04512616529634135
4391,-0.47474748,-0.5256887,0.14999999,0.9251354025805326,0.9199950056369064,198.143850248358,54115.52554726601,0.04512499436309679
4392,-0.5959596,-0.7809013,0.14999999,0.9251472597497986,0.9199961787366588,198.1838229886082,54159.20014452934,0.045123821263344306
4393,-0.37373737,-0.24538425,0.14999999,0.9079162626422332,0.9199934289264848,198.24102672596595,54209.19418954849,0.045126571073518314
4394,-0.9191919,-0.94222605,0.14999999,0.9208928337317888,0.9199936336157897,198.28525389223415,54252.99384021759,0.04512636638421351
4395,-0.85858583,-1.063713,0.14999999,0.9156406804393729,0.9199926431827575,198.33473321179477,54299.91981601715,0.04512735681724568
4396,-0.2929293,-0.35480753,0.14999999,0.9205108829319563,0.9199927610716904,198.3793423288628,54349.539925575256,0.04512723892831274
4397,-0.57575756,-0.4194379,0.14999999,0.9210704744244286,0.9199930061736583,198.42339185443836,54397.65699124336,0.045126993826344865
4398,-0.33333334,-0.27363533,0.14999999,0.9160072738758501,0.9199920999134724,198.47250458056251,54445.32549905777,0.045127900086530816
4399,-0.33333334,-0.12366474,0.14999999,0.876248976496049,0.9199821560345414,198.56137560406646,54493.96491742134,0.0451378439654618
4400,-0.35353535,-0.31903592,0.14999999,0.919808040185349,0.9199821164627574,198.6066875638811,54537.459523916245,0.04513788353724571
4401,-0.6969697,-0.53188854,0.14999999,0.9272675858570848,0.919983771875026,198.64453997802403,54585.562066316605,0.04513622812497706
4402,-0.67676765,-0.9392005,0.14999999,0.9209193550431111,0.9199839844109571,198.68874062298093,54634.98462700844,0.0451360155890461
4403,-0.3939394,-0.51802874,0.14999999,0.9269779591671718,0.9199855728676357,198.72688266381377,54683.44444847107,0.04513442713236743
4404,-0.85858583,-0.8147096,0.14999999,0.9236750386500013,0.9199864106209923,198.76832762516378,54725.987715005875,0.045133589379010845
4405,-0.35353535,-0.524821,0.14999999,0.9267467052538126,0.9199879453076285,198.80670091990996,54775.717557668686,0.045132054692374565
4406,-0.85858583,-0.7740298,0.14999999,0.924914163594047,0.9199890633780522,198.84690675631592,54818.907479286194,0.04513093662195096
4407,-0.7373737,-0.7958987,0.14999999,0.9244557107442082,0.9199900769127393,198.88757104557172,54865.74376988411,0.04512992308726384
4408,-0.4949495,-0.42099732,0.14999999,0.9233519312213164,0.919990839583862,198.9293391143504,54909.55237078667,0.0451291604161412
4409,-0.8181818,-0.8961259,0.14999999,0.9221484909011946,0.9199913289581685,198.9723106234492,54957.70201301575,0.045128671041834705
4410,-0.67676765,-0.92860305,0.14999999,0.9211008932670375,0.9199915805600526,199.01632973018218,55004.20411038399,0.04512841943995061
4411,-0.5151515,-0.38606343,0.14999999,0.9241377509049937,0.9199925205215908,199.0573119792772,55054.80670905113,0.04512747947841242
4412,-0.41414142,-0.33830583,0.14999999,0.9208137161472041,0.9199927066493391,199.10161826312998,55109.15021586418,0.045127293350664094
4413,-0.75757575,-0.74252313,0.14999999,0.9249190132455921,0.9199938229662655,199.14181924988438,55165.92252826691,0.045126177033737676
4414,-0.7171717,-0.78182435,0.14999999,0.9243883660348994,0.919994818558261,199.18255088384947,55222.84175539017,0.04512518144174207
4415,-0.5555556,-0.7626476,0.14999999,0.9244805565309159,0.9199958345804519,199.22319032731855,55275.23914527893,0.0451241654195512
4416,-0.3131313,-0.50385493,0.14999999,0.9245021864569063,0.9199968550405688,199.26380814086164,55340.65481066704,0.04512314495943425
4417,-0.6969697,-0.81556505,0.14999999,0.9245085495859827,0.9199978764792253,199.30441959127566,55406.10489797592,0.045122123520777824
4418,-0.8181818,-0.96476585,0.14999999,0.9201180225716009,0.9199979036739043,199.34942156870406,55465.819922208786,0.045122096326098704
4419,-0.6969697,-0.5599476,0.14999999,0.9264290051066655,0.9199993590034885,199.3881125635974,55525.835237026215,0.04512064099651446
4420,-0.83838385,-0.7665467,0.14999999,0.9244316697647345,0.9200003617887286,199.42880089383266,55588.199680805206,0.045119638211274356
4421,-0.6969697,-0.82114774,0.14999999,0.9237977586951034,0.9200012207339686,199.47012313513756,55659.47886753082,0.04511877926603428
4422,-0.85858583,-1.1503898,0.14999999,0.9115290266561052,0.9199993048149098,199.52371410848144,55725.50880599022,0.04512069518509305
4423,-0.67676765,-0.8485976,0.14999999,0.9235399286991482,0.9200001053177097,199.56529417978228,55797.88445878029,0.04511989468229308
4424,-0.53535354,-0.57367164,0.14999999,0.9262888721739918,0.9200015268292053,199.60412530760829,55860.42753839493,0.045118473170797535
4425,-0.8787879,-0.9560952,0.14999999,0.9205497363362747,0.9200016507183595,199.64869557127201,55921.87697267532,0.04511834928164339
4426,-0.97979796,-1.1920698,0.14999999,0.9086892630713191,0.919999094824178,199.7051263082007,55982.40290284157,0.04512090517582483
4427,-0.9191919,-0.8121516,0.14999999,0.923396734942552,0.9199998623055691,199.74684957325815,56047.18516540527,0.04512013769443374
4428,-0.8989899,-0.89032024,0.14999999,0.922346332026963,0.920000392221947,199.78962324123117,56098.48410701752,0.04511960777805582
4429,-0.65656567,-0.6874671,0.14999999,0.9257540267144878,0.9200016913040179,199.82898921451667,56155.19417023659,0.0451183086959848
4430,-0.57575756,-0.79104376,0.14999999,0.9246917625514302,0.9200027500108457,199.86941745196523,56214.34358549118,0.045117249989156935
4431,-0.5555556,-0.41901404,0.14999999,0.9226471771025901,0.9200033468122657,199.91189027486266,56272.68042135239,0.045116653187737
4432,-0.61616164,-0.889462,0.14999999,0.9225950187784908,0.920003931575796,199.95441525608416,56332.659782886505,0.045116068424206714
4433,-0.6363636,-0.523414,0.14999999,0.924251704872645,0.9200048897921951,199.99528355121151,56402.36798906326,0.045115110207807695
4434,-0.5151515,-0.57572085,0.14999999,0.9254344939466443,0.9200061143307955,200.03496905726487,56468.851375341415,0.04511388566920723
4435,-0.5555556,-0.75659025,0.14999999,0.9244963746697841,0.9200071267908494,200.0755926825951,56524.24328374863,0.045112873209153345
4436,-0.33333334,-0.2855354,0.14999999,0.9169649798194046,0.9200064410047873,200.1237477027757,56574.852640628815,0.045113558995215436
4437,-0.61616164,-0.5925886,0.14999999,0.9255616663764349,0.9200076930276342,200.16330603639926,56618.90713429451,0.04511230697236855
4438,-0.7777778,-0.74721843,0.14999999,0.9245046087426134,0.9200087063029192,200.20392142765664,56662.77152299881,0.04511129369708351
4439,-0.8787879,-0.978899,0.14999999,0.9195447719897003,0.92000860178967,200.24949665566695,56709.09653019905,0.04511139821033272
4440,-0.4949495,-0.42506507,0.14999999,0.9243496817038006,0.9200095795103714,200.29026697396316,56754.34160256386,0.04511042048963134
