LQGsigma_higher,IWMin,ReturnStepMax,ReturnLastEpisode,Regret,ReturnMax,LQGmu1_actor,IWMax,DenMISELogFirst,ReturnMin,IWMean,Regret/t,DenMISELogLast,ReturnMean,LQGmu1_higher,Iteration,DenMISEMeanLog,IWLastEpisode,TimestepsSoFar,TimeElapsed,ReturnAbsMax,Delta,Bound,IWFirstEpisode
0.14999999,,0.975632,0.29521626,27.109432,0.93145394,-0.567091,4.340958,-0.7434191,,1.1083119,0.29466778,-1.1094284,0.67045224,-0.67676765,92,-0.86257005,1.2907527e-16,1840,75.08940815925598,0.93145394,7.182504e-08,2.695695,0.00017805975
0.14999999,,0.97603506,0.9318951,27.142662,0.9318951,-0.34435126,5.4064054,-0.7542281,,0.87228656,0.29185653,-0.5181178,0.6732635,-0.27272728,93,-0.8578587,0.6509929,1860,77.170893907547,0.9318951,7.028872e-08,2.6971092,1.007808
0.14999999,,0.97603506,0.9238385,27.183945,0.9318951,-0.035566643,6.824303,-0.7541451,,1.093212,0.2891909,-0.6682125,0.6759291,0.1919192,94,-0.8573188,0.008700226,1880,79.74335360527039,0.9318951,6.880116e-08,2.6923833,2.619546
0.14999999,,0.97603506,0.7644218,27.384636,0.9318951,-0.96227175,8.309143,-0.7372409,,0.88766867,0.28825933,-0.71467096,0.6768607,-1.0,95,-0.85507417,5.734613e-09,1900,81.77226877212524,0.9318951,6.736033e-08,2.671774,9.56427e-10
0.14999999,,0.97603506,0.9251407,27.424614,0.9318951,-0.6021035,5.1278906,-0.7477122,,0.87849665,0.28567308,-0.679208,0.67944694,-0.43434343,96,-0.8546095,0.010714783,1920,83.84558892250061,0.9318951,6.5964315e-08,2.6704524,0.07575714
0.14999999,,0.97603506,0.9295287,27.460205,0.9318951,-0.63056916,4.2770567,-0.75728613,,1.111395,0.28309494,-0.5011671,0.6820251,-0.6363636,97,-0.85231096,4.2770567,1940,86.59151220321655,0.9318951,6.461123e-08,2.6655812,0.0005931941
0.14999999,,0.97603506,0.9301353,27.495201,0.9318951,-0.2728841,5.42942,-0.7675365,,1.0657905,0.28056324,-0.4555902,0.6845568,-0.11111111,98,-0.84726596,0.010434897,1960,89.47648358345032,0.9318951,6.329935e-08,2.6595364,4.2278385
0.14999999,,0.97603506,0.92022806,27.540092,0.9318951,-1.0151596,4.5874677,-0.73545235,,1.0128548,0.27818274,-0.6598586,0.6869373,-0.83838385,99,-0.8448708,0.0042179534,1980,91.62380385398865,0.9318951,6.2027055e-08,2.6458325,7.3379215e-07
0.14999999,,0.97603506,0.9237737,27.581429,0.9318951,-0.866456,7.988134,-0.7455027,,0.9226918,0.2758143,-0.8210033,0.6893057,-1.0,100,-0.8446161,6.0139265,2000,94.57051873207092,0.9318951,6.079271e-08,2.621037,9.643606e-10
0.14999999,,0.97603506,0.92784494,27.618706,0.9318951,0.7810592,9.266921,-0.755453,,1.0014334,0.27345258,-0.5086884,0.69166744,0.75757575,101,-0.84223455,1.5540126e-25,2020,97.22577905654907,0.9318951,5.9594853e-08,2.6198106,1.9920313e-05
0.14999999,,0.97603506,0.20278147,28.38105,0.9318951,-0.30957273,5.2536383,-0.7653051,,0.88759387,0.27824557,-1.1827602,0.68687445,-0.2929293,102,-0.8457955,6.405304e-11,2040,99.32374882698059,0.9318951,5.8432047e-08,2.6164715,0.7863564
0.14999999,,0.97603506,0.91975695,28.426407,0.9318951,0.38579702,8.203236,-0.7673815,,0.86229146,0.27598453,-0.64723873,0.6891355,0.41414142,103,-0.8450572,4.478042e-05,2060,101.08358383178711,0.9318951,5.7302962e-08,2.6141233,0.14102444
0.14999999,,0.97603506,0.41883802,28.972694,0.9318951,-0.765464,4.5237455,-0.7756752,,1.051112,0.2785836,-1.0465797,0.68653643,-0.57575756,104,-0.8484751,9.039847e-09,2080,102.8647973537445,0.9318951,5.6206275e-08,2.6118886,0.0031406013
0.14999999,,0.97603506,0.92959064,29.008224,0.9318951,-0.77271134,4.399248,-0.7852144,,1.0661453,0.27626884,-0.47301796,0.6888512,-0.8181818,105,-0.8445245,4.0126033,2100,104.64707493782043,0.9318951,5.5140777e-08,2.6141927,1.6309742e-06
0.14999999,,0.97603506,0.92973745,29.043602,0.9318951,0.041886274,6.419264,-0.7946931,,1.0996937,0.2739963,-0.44762883,0.6911237,0.09090909,106,-0.8402634,2.6370955e-07,2120,106.40065503120422,0.9318951,5.4105296e-08,2.5882664,5.013413
0.14999999,,0.97603506,0.5337275,29.474998,0.9318951,-0.89963496,4.218089,-0.7578709,,1.1053234,0.27546722,-0.78358644,0.6896528,-0.7777778,107,-0.8389793,1.910364e-06,2140,108.17457056045532,0.9318951,5.3098706e-08,2.5770948,6.7214874e-06
0.14999999,,0.97603506,0.9265629,29.513557,0.9318951,-0.32771787,5.246841,-0.7671733,,0.99973214,0.27327365,-0.53507215,0.6918464,-0.17171717,108,-0.83529806,3.4952838e-05,2160,109.94598317146301,0.9318951,5.2119947e-08,2.5701013,2.8423793
0.14999999,,0.97603506,0.9219745,29.556702,0.9318951,-0.46106917,4.961945,-0.750412,,0.8784962,0.2711624,-0.6601123,0.6939576,-0.3939394,109,-0.83381206,4.668523,2180,111.7185628414154,0.9318951,5.116801e-08,2.5660295,0.1614888
0.14999999,,0.97603506,0.927733,29.594086,0.9318951,1.2618105,16.611542,-0.758064,,1.067782,0.26903713,-0.5755424,0.6960829,1.0,110,-0.8326404,1.1819133e-20,2200,113.55098748207092,0.9318951,5.024191e-08,2.566453,1.643411e-09
0.14999999,,0.97603506,0.010503636,30.548698,0.9318951,-1.1869861,8.16127,-0.7671138,,0.9197168,0.27521354,-3.2632399,0.6899065,-1.0,111,-0.8543293,,2220,115.64327096939087,0.9318951,4.9340724e-08,2.5504935,9.854294e-10
0.14999999,,0.97603506,0.916041,30.597786,0.9318951,-0.5670747,4.450427,-0.7760825,,1.0364927,0.2731945,-1.7994771,0.6919255,-0.57575756,112,-0.8636249,0.0039875736,2240,118.44846487045288,0.9318951,4.846357e-08,2.5371192,0.0031418805
0.14999999,,0.97603506,0.9290525,30.63385,0.9318951,0.695604,8.896736,-0.7849434,,0.91829205,0.271096,-0.48541653,0.694024,0.5959596,113,-0.8600448,3.8127086e-13,2260,121.21111559867859,0.9318951,4.760961e-08,2.5214314,0.0025411
0.14999999,,0.97603506,0.2618947,31.337082,0.9318951,-1.0029384,7.8077097,-0.7937315,,0.9426375,0.27488667,-1.180269,0.69023335,-1.0,114,-0.863752,1.5491872e-27,2280,124.01888918876648,0.9318951,4.6778016e-08,2.5212078,1.0120108e-09
0.14999999,,0.97603506,0.9239539,31.378235,0.9318951,-0.2736029,5.060204,-0.8024652,,0.88955796,0.2728542,-0.7211516,0.6922658,-0.37373737,115,-0.8631483,0.00082649937,2300,126.38877248764038,0.9318951,4.596802e-08,2.5154278,0.24138257
0.14999999,,0.97603506,0.9203532,31.423004,0.9318951,0.27083653,7.636253,-0.8090265,,0.9350114,0.27088797,-0.6454298,0.69423205,0.27272728,116,-0.8622918,0.0066762064,2320,128.4090223312378,0.9318951,4.517889e-08,2.513901,1.2269489
0.14999999,,0.97603506,0.45489565,31.933235,0.9318951,-0.78888303,4.2751145,-0.8070887,,1.0656155,0.2729336,-1.0040303,0.6921864,-0.7979798,117,-0.864192,6.8529744e-11,2340,130.62405061721802,0.9318951,4.4409898e-08,2.5041618,3.4620475e-06
0.14999999,,0.97603506,0.92926615,31.969086,0.9318951,-0.29766774,5.4298477,-0.8155993,,1.0028743,0.27092445,-0.44427887,0.69419557,-0.15151516,118,-0.86016184,0.0004979319,2360,133.34301471710205,0.9318951,4.366038e-08,2.5037923,3.467504
0.14999999,,0.97603506,0.9216734,32.012535,0.9318951,-0.48515773,4.9953866,-0.795076,,0.9254577,0.26901293,-0.6362015,0.6961071,-0.33333334,119,-0.85835546,4.884738,2380,134.96237063407898,0.9318951,4.292967e-08,2.4884262,0.45685446
0.14999999,,0.97603506,0.9301201,32.047523,0.9318951,-0.7320857,4.3478866,-0.7996125,,1.0681489,0.26706272,-0.54989487,0.6980573,-0.5959596,120,-0.85648,3.5087254,2400,137.640212059021,0.9318951,4.2217163e-08,2.502496,0.0018909307
0.14999999,,0.97603506,0.9303351,32.08232,0.9318951,-1.0235991,4.257327,-0.80789554,,1.0727959,0.2651431,-0.4356726,0.6999769,-0.8181818,121,-0.8525203,3.487311,2420,140.2359414100647,0.9318951,4.1522238e-08,2.4839468,1.6683895e-06
0.14999999,,0.97603506,0.9233699,32.12407,0.9318951,-1.0685594,7.772415,-0.81612605,,0.97603095,0.26331204,-0.8081563,0.701808,-1.0,122,-0.85163975,5.8941584,2440,142.6434142589569,0.9318951,4.0844334e-08,2.492616,1.0349296e-09
0.14999999,,0.97603506,0.9213397,32.167847,0.9318951,0.18084158,6.5284557,-0.8242894,,1.059682,0.26152718,-0.9540917,0.70359284,0.07070707,123,-0.8527913,2.0553442e-12,2460,144.99989438056946,0.9318951,4.01829e-08,2.4707797,5.523494
0.14999999,,0.97603506,0.4791646,32.6538,0.9318951,0.7670454,9.91214,-0.7884592,,1.0415925,0.26333714,-0.9500084,0.7017829,0.8181818,124,-0.853223,0.00082631415,2480,146.76701593399048,0.9318951,3.95374e-08,2.4675567,2.5049912e-06
0.14999999,,0.97603506,0.21294446,33.405975,0.9318951,-1.2316954,7.4865837,-0.7964913,,0.98858595,0.2672478,-1.236293,0.6978722,-1.0,125,-0.8561614,6.714377e-30,2500,148.5346119403839,0.9318951,3.8907334e-08,2.4635205,1.0148077e-09
0.14999999,,0.97603506,0.9133186,33.457787,0.9318951,0.6474812,8.474514,-0.8044595,,0.8708462,0.26553798,-2.16583,0.69958204,0.41414142,126,-0.8667641,1.6712111e-25,2520,150.31394124031067,0.9318951,3.8292207e-08,2.4526317,0.14635152
0.14999999,,0.97603506,0.29217216,34.13073,0.9318951,-0.4193592,4.7133913,-0.81120384,,0.95571035,0.2687459,-1.2038484,0.6963741,-0.4949495,127,-0.87054735,2.2473785e-12,2540,152.04323506355286,0.9318951,3.769156e-08,2.4431505,0.022729818
0.14999999,,0.97603506,0.9287578,34.16709,0.9318951,-0.8077734,7.2330503,-0.8188681,,1.0057899,0.2669304,-0.58665067,0.6981896,-1.0,128,-0.8687362,0.0026657993,2560,153.84484338760376,0.9318951,3.7104925e-08,2.4413652,1.0377721e-09
0.14999999,,0.97603506,0.92873305,34.203476,0.9318951,-0.60441786,4.182777,-0.8266502,,1.084253,0.26514322,-0.44608456,0.6999768,-0.67676765,129,-0.86552995,2.8373682,2580,155.5806052684784,0.9318951,3.653188e-08,2.4323273,0.00019351424
0.14999999,,0.97603506,0.93003565,34.238556,0.9318951,-0.37556309,5.1456957,-0.83437073,,0.9258475,0.26337355,-0.45885292,0.70174646,-0.2929293,130,-0.8618239,0.48720035,2600,157.6496171951294,0.9318951,3.5972022e-08,2.430186,0.842586
0.14999999,,0.97603506,0.9261912,34.277496,0.9318951,-0.686245,4.6022763,-0.83557314,,0.9752412,0.26166028,-0.59609467,0.70345974,-0.47474748,131,-0.8604297,3.879336,2620,159.41866254806519,0.9318951,3.5424925e-08,2.4214568,0.03618466
0.14999999,,0.97603506,0.9296995,34.312912,0.9318951,-0.57449496,4.0740767,-0.8429015,,1.1055913,0.2599463,-0.42822596,0.70517373,-0.6969697,132,-0.8574,4.070849,2640,161.76956605911255,0.9318951,3.4890213e-08,2.4170666,0.000105596664
0.14999999,,0.97603506,0.93023664,34.347794,0.9318951,0.7029279,9.266057,-0.85044795,,1.0208701,0.2582541,-0.44642612,0.7068659,0.65656567,133,-0.85358447,9.829396e-15,2660,163.84799695014954,0.9318951,3.4367517e-08,2.4095078,0.0005101609
0.14999999,,0.97603506,0.2570965,35.055817,0.9318951,0.4486735,7.29338,-0.8579348,,1.0248058,0.26161057,-1.2121993,0.70350945,0.17171717,134,-0.8562667,0.01690081,2680,165.82770562171936,0.9318951,3.3856487e-08,2.4045699,3.4034224
0.14999999,,0.97603506,0.39425904,35.62668,0.9318951,0.77241266,18.281162,-0.8402883,,1.0793315,0.26390135,-1.1421204,0.70121866,1.0,135,-0.8583215,0.009712063,2700,167.9010148048401,0.9318951,3.335677e-08,2.403694,1.7842494e-09
0.14999999,,0.97603506,0.20907378,36.38272,0.9318951,-0.79488385,4.1688924,-0.84766835,,1.0833821,0.26752007,-1.2436378,0.69759995,-0.61616164,136,-0.8608709,2.2723586e-18,2720,169.9364857673645,0.9318951,3.286803e-08,2.3924286,0.0011453433
0.14999999,,0.97603506,0.9293122,36.418526,0.9318951,-0.8929949,4.177129,-0.854986,,1.0572652,0.26582873,-0.43755293,0.6992913,-0.8181818,137,-0.8572349,4.070119,2740,171.92504143714905,0.9318951,3.238996e-08,2.3867128,1.7488339e-06
0.14999999,,0.97603506,0.9272997,36.45636,0.9318951,-0.9582343,7.355975,-0.86225873,,0.9856289,0.2641765,-0.49191487,0.7009435,-1.0,138,-0.85423124,3.3724844,2760,173.82149267196655,0.9318951,3.1922237e-08,2.38355,1.0837925e-09
0.14999999,,0.97603506,0.9250669,36.496414,0.9318951,0.059944913,5.9421816,-0.869479,,0.95045227,0.26256412,-0.5680706,0.7025559,-0.09090909,139,-0.85237086,2.5795424e-07,2780,175.43758296966553,0.9318951,3.1464577e-08,2.3777277,5.1530294
0.14999999,,0.97603506,0.50403315,36.957497,0.9318951,-0.90288347,4.083858,-0.84024596,,1.0671455,0.26398212,-0.8859992,0.7011379,-0.8181818,140,-0.8530371,2.3316474e-07,2800,177.26619482040405,0.9318951,3.101669e-08,2.3616319,1.7232453e-06
0.14999999,,0.97603506,0.92714876,36.99547,0.9318951,0.76447994,8.695914,-0.8473634,,0.90543306,0.26237917,-0.47368196,0.70274085,0.45454547,141,-0.84992623,7.0387975e-18,2820,179.22041988372803,0.9318951,3.05783e-08,2.3615112,0.07077208
0.14999999,,0.97603506,0.21478502,37.745804,0.9318951,-0.32287216,5.0636015,-0.8539288,,0.8954747,0.2658155,-1.2756124,0.6993045,-0.35353535,142,-0.85369056,8.2314424e-12,2840,181.44650793075562,0.9318951,3.014913e-08,2.3521588,0.3541078
0.14999999,,0.97603506,0.9237605,37.787155,0.9318951,-1.2111901,7.215831,-0.8584558,,0.99288064,0.26424587,-0.6293591,0.70087415,-1.0,143,-0.8529027,0.00018756275,2860,183.85200381278992,0.9318951,2.972894e-08,2.3521652,1.0796783e-09
0.14999999,,0.97603506,0.9143204,37.83795,0.9318951,0.5808689,9.706527,-0.8654244,,1.1755766,0.26276356,-1.9255621,0.70235646,0.7979798,144,-0.8604875,2.0059335e-38,2880,186.06843972206116,0.9318951,2.9317473e-08,2.3443935,5.5596965e-06
0.14999999,,0.97603506,0.3305024,38.472572,0.9318951,0.059149064,6.651319,-0.87234485,,1.0197965,0.2653281,-1.1831646,0.6997919,0.05050505,145,-0.8616808,0.016748428,2900,188.00010514259338,0.9318951,2.8914489e-08,2.3375847,6.087423
0.14999999,,0.97603506,0.50497454,38.932716,0.9318951,-0.9787641,7.0133176,-0.8380928,,1.0085039,0.26666248,-0.8799769,0.69845754,-1.0,146,-0.86176324,9.5617854e-11,2920,190.01682209968567,0.9318951,2.8519755e-08,2.3367739,1.0579154e-09
0.14999999,,0.97603506,0.92478305,38.97307,0.9318951,-0.54780555,4.7193484,-0.8449188,,0.9329832,0.2651229,-0.58155966,0.6999971,-0.45454547,147,-0.8598837,0.010598499,2940,192.03442978858948,0.9318951,2.8133048e-08,2.3285904,0.05572501
0.14999999,,0.97603506,0.9291297,39.009056,0.9318951,-0.60940653,4.0886273,-0.85131943,,1.07663,0.26357466,-0.49076423,0.70154536,-0.67676765,148,-0.8578863,3.0022528,2960,194.02275776863098,0.9318951,2.775416e-08,2.3239822,0.00019834735
0.14999999,,0.97603506,0.9301765,39.044,0.9318951,-0.46772113,5.456451,-0.85805213,,0.90083224,0.26204026,-0.43707412,0.70307976,-0.21212122,149,-0.85459876,0.12341499,2980,196.15604877471924,0.9318951,2.738287e-08,2.315281,2.1822774
0.14999999,,0.97603506,0.92764854,39.081467,0.9318951,-0.42139846,4.3553805,-0.8502012,,1.0230136,0.2605431,-0.53833365,0.7045769,-0.53535354,150,-0.8532045,4.115941,3000,198.15056729316711,0.9318951,2.701898e-08,2.3287253,0.009272792
0.14999999,,0.97603506,0.9305451,39.116043,0.9318951,0.14080562,7.989027,-0.8567839,,0.9177877,0.2590466,-0.55232435,0.7060734,0.27272728,151,-0.8511069,0.00010345257,3020,199.59347414970398,0.9318951,2.6662299e-08,2.3150942,1.2869666
0.14999999,,0.97603506,0.48314565,39.598015,0.9318951,-0.35936284,4.4975214,-0.8548978,,0.98537827,0.26051325,-0.9579738,0.7046068,-0.47474748,152,-0.85243267,0.001527734,3040,201.57102251052856,0.9318951,2.6312636e-08,2.3063726,0.036890715
0.14999999,,0.97603506,0.92621356,39.636917,0.9318951,0.46154934,9.199752,-0.8612125,,1.0769639,0.25906485,-0.58518857,0.70605516,0.61616164,153,-0.8508249,3.1233247e-09,3060,203.52687239646912,0.9318951,2.59698e-08,2.3046308,0.0015999312
0.14999999,,0.97603506,0.38876885,40.213272,0.9318951,-1.0050802,7.0578027,-0.8677167,,1.0001994,0.26112515,-1.1534219,0.70399487,-1.0,154,-0.85242,2.0417892e-20,3080,205.4272289276123,0.9318951,2.5633629e-08,2.3039007,1.0897229e-09
0.14999999,,0.97603506,0.92376435,40.254623,0.9318951,-0.24298051,4.9607987,-0.87418926,,0.92697567,0.25970727,-0.66293454,0.70541275,-0.33333334,155,-0.8512727,0.00022791789,3100,207.0579993724823,0.9318951,2.5303939e-08,2.296333,0.49446586
0.14999999,,0.97603506,0.91550297,40.304237,0.9318951,-0.9112421,4.140832,-0.8774351,,1.0400318,0.25836056,-0.6627851,0.70675945,-0.8181818,156,-0.8505779,0.0033080347,3120,208.77589559555054,0.9318951,2.4980569e-08,2.288098,1.7885368e-06
0.14999999,,0.97603506,0.92685044,40.34252,0.9318951,-0.09983039,6.503695,-0.8838249,,1.0139524,0.25695872,-0.48407066,0.7081613,0.01010101,157,-0.8480316,2.770647e-08,3140,210.2242820262909,0.9318951,2.4663356e-08,2.2869127,6.434061
0.14999999,,0.97603506,0.8798607,40.42778,0.9318951,-0.41976166,5.2510576,-0.85001034,,0.9296249,0.255872,-0.7710546,0.709248,-0.23232323,158,-0.8475315,3.8928413,3160,211.55048203468323,0.9318951,2.435215e-08,2.285312,1.763929
0.14999999,,0.97603506,0.9277795,40.46512,0.9318951,-0.95732814,6.9501824,-0.8452172,,1.0117455,0.2544976,-0.5374331,0.71062243,-1.0,159,-0.8460712,0.002564255,3180,212.91112160682678,0.9318951,2.4046798e-08,2.283493,1.0654788e-09
0.14999999,,0.97603506,0.92543447,40.5048,0.9318951,1.0781809,18.994333,-0.85148686,,0.98584425,0.253155,-0.54137194,0.711965,1.0,160,-0.84416455,4.849598e-37,3200,214.23904824256897,0.9318951,2.374715e-08,2.2784007,1.8043418e-09
0.14999999,,0.97603506,0.017474521,41.452446,0.9318951,-0.48649934,4.4873667,-0.8577174,,0.9931438,0.25746858,-1.8480266,0.70765144,-0.47474748,161,-0.8506847,8.978626e-23,3220,215.80172562599182,0.9318951,2.3453074e-08,2.2763076,0.036994886
0.14999999,,0.97603506,0.9283263,41.489243,0.9318951,-0.8692545,4.1295643,-0.8636796,,1.0442222,0.25610644,-0.49240166,0.7090136,-0.8181818,162,-0.848555,0.37751073,3240,217.09049105644226,0.9318951,2.3164423e-08,2.2649384,1.7641041e-06
0.14999999,,0.97603506,0.9272025,41.52716,0.9318951,-0.63503677,4.2287426,-0.86983347,,1.0267792,0.2547679,-0.44209486,0.7103521,-0.5555556,163,-0.84583044,0.46461478,3260,218.53042793273926,0.9318951,2.2881071e-08,2.2557168,0.005764467
0.14999999,,0.97603506,0.9301678,41.562103,0.9318951,-0.7706296,6.8520484,-0.87591434,,1.0115811,0.2534275,-0.41554523,0.7116925,-1.0,164,-0.8430827,0.20883048,3280,219.89550948143005,0.9318951,2.2602883e-08,2.254437,1.0986929e-09
0.14999999,,0.97603506,0.9300455,41.597183,0.9318951,-0.48894325,4.002827,-0.88199335,,1.0762249,0.25210416,-0.40911904,0.71301585,-0.6969697,165,-0.84044725,3.549219,3300,222.45936346054077,0.9318951,2.2329736e-08,2.257963,0.0001098064
0.14999999,,0.97603506,0.9307794,41.63154,0.9318951,-0.5559938,4.7166047,-0.888035,,0.9631473,0.25079238,-0.4791518,0.71432763,-0.37373737,166,-0.8378504,3.19757,3320,225.43270635604858,0.9318951,2.2061514e-08,2.254364,0.2629471
0.14999999,,0.97603506,0.93070775,41.665947,0.9318951,0.124236345,9.005165,-0.89245826,,0.88582224,0.24949664,-0.43174446,0.7156234,0.41414142,167,-0.83567756,3.382012e-09,3340,228.46366834640503,0.9318951,2.1798098e-08,2.2541146,0.15981391
0.14999999,,0.97603506,0.48579675,42.145264,0.9318951,0.23564798,7.468317,-0.89747196,,1.0349545,0.25086462,-1.0022535,0.7142554,0.15151516,168,-0.83742154,7.127059,3360,230.76172256469727,0.9318951,2.1539364e-08,2.257429,4.07215
0.14999999,,0.97603506,0.4640917,42.646294,0.9318951,-0.78383964,4.0801363,-0.87945676,,1.0693027,0.2523449,-1.0545014,0.7127751,-0.5959596,169,-0.83858114,1.6159839e-06,3380,233.0558726787567,0.9318951,2.1285215e-08,2.2493777,0.0020481022
0.14999999,,0.97603506,0.92866427,42.682747,0.9318951,-1.1024258,4.048928,-0.8853444,,1.0627462,0.25107497,-0.40841922,0.71404505,-0.8181818,170,-0.83568096,3.8977213,3400,235.84856247901917,0.9318951,2.1035541e-08,2.243235,1.8027398e-06
0.14999999,,0.97603506,0.9202477,42.727615,0.9318951,0.16633894,6.1474357,-0.8912095,,0.94641954,0.24986911,-1.0658963,0.7152509,-0.07070707,171,-0.8366974,4.119069e-10,3420,237.84092569351196,0.9318951,2.079023e-08,2.2309842,5.692376
0.14999999,,0.97603506,0.47749934,43.21524,0.9318951,-1.1735672,6.881176,-0.86429375,,1.0125238,0.2512514,-1.0050077,0.7138686,-1.0,172,-0.8380365,5.402553e-13,3440,240.33520889282227,0.9318951,2.0549185e-08,2.229022,1.0860004e-09
0.14999999,,0.97603506,0.91612506,43.264236,0.9318951,-0.007920042,7.8107815,-0.87009084,,1.0050458,0.2500823,-1.5439922,0.7150377,0.23232323,173,-0.842104,1.0469265e-18,3460,242.87859797477722,0.9318951,2.031231e-08,2.2221165,2.031041
0.14999999,,0.97603506,0.70035464,43.52899,0.9318951,0.5300789,10.007089,-0.86418283,,1.0795126,0.25016665,-0.8546476,0.71495336,0.6969697,174,-0.8422202,0.00010016253,3480,245.42616605758667,0.9318951,2.0079504e-08,2.2195659,0.00015503951
0.14999999,,0.97603506,0.35693482,44.137177,0.9318951,-1.0289805,6.7318764,-0.8699126,,1.023322,0.25221246,-1.2181029,0.71290755,-1.0,175,-0.84402543,2.288255e-22,3500,248.25205540657043,0.9318951,1.985068e-08,2.217525,1.0921198e-09
0.14999999,,0.97603506,0.9228355,44.179474,0.9318951,-0.35605925,4.308421,-0.87561065,,1.0138642,0.25101972,-0.6940525,0.7141003,-0.5151515,176,-0.8430989,0.015072508,3520,251.39331555366516,0.9318951,1.9625745e-08,2.208396,0.01532307
0.14999999,,0.97603506,0.9240836,44.220505,0.9318951,-0.4382959,5.11667,-0.8811893,,0.9187333,0.24983335,-0.5879234,0.7152867,-0.2929293,177,-0.84161294,4.382155,3540,253.92019176483154,0.9318951,1.9404615e-08,2.2130873,0.8829727
0.14999999,,0.97603506,0.9275073,44.258118,0.9318951,-1.1890789,6.5936317,-0.88184696,,1.025843,0.24864107,-0.5061925,0.71647894,-1.0,178,-0.8402204,0.0039779316,3560,254.6272096633911,0.9318951,1.9187196e-08,2.1997032,1.1052317e-09
0.14999999,,0.97603506,0.91555256,44.30768,0.9318951,0.17405854,6.615761,-0.8874492,,1.0374691,0.24752891,-1.6411083,0.7175911,0.030303031,179,-0.84460586,6.1314384e-14,3580,255.57508277893066,0.9318951,1.8973413e-08,2.1998081,6.3747764
0.14999999,,0.97603506,0.47670475,44.796097,0.9318951,-0.3663886,4.4992647,-0.8580265,,0.98620325,0.24886721,-0.9928763,0.7162528,-0.43434343,180,-0.8452839,0.0019216649,3600,256.6913220882416,0.9318951,1.8763183e-08,2.1968439,0.084592625
0.14999999,,0.97603506,0.9261139,44.8351,0.9318951,0.47596207,9.252039,-0.86309683,,0.94952124,0.24770772,-0.5533025,0.7174123,0.5151515,181,-0.8437795,1.4628752e-07,3620,257.83127880096436,0.9318951,1.8556428e-08,2.1885972,0.019786134
0.14999999,,0.97603506,0.38243908,45.417786,0.9318951,-1.0078199,6.500988,-0.8684972,,1.0347769,0.24954832,-1.1901227,0.7155717,-1.0,182,-0.84603614,8.267058e-21,3640,259.0820200443268,0.9318951,1.8353068e-08,2.188913,1.0905753e-09
0.14999999,,0.97603506,0.9238124,45.45909,0.9318951,-0.39281785,4.605771,-0.87397665,,0.9725973,0.24841034,-0.61224836,0.7167097,-0.3939394,183,-0.8446226,0.001131739,3660,259.97489309310913,0.9318951,1.8153036e-08,2.1819975,0.18272834
0.14999999,,0.97603506,0.92790854,45.496292,0.9318951,0.87225324,19.517557,-0.8784282,,0.98867035,0.24726248,-0.5234373,0.71785754,1.0,184,-0.8430582,8.507265e-19,3680,262.50687742233276,0.9318951,1.795626e-08,2.182262,1.8536138e-09
0.14999999,,0.97603506,0.13215195,46.329285,0.9318951,-0.55233693,4.1091805,-0.8838483,,1.0340275,0.2504285,-1.4044703,0.7146915,-0.6363636,185,-0.8463163,1.1744789e-21,3700,263.77864050865173,0.9318951,1.7762662e-08,2.1753557,0.0006732278
0.14999999,,0.97603506,0.9297017,46.364685,0.9318951,-0.41330147,4.327737,-0.8892355,,1.0123937,0.24927247,-0.43462408,0.71584755,-0.45454547,186,-0.8439492,3.3210816,3720,264.6076421737671,0.9318951,1.757218e-08,2.171004,0.0582501
0.14999999,,0.97603506,0.92571783,46.404083,0.9318951,-0.8699086,6.4490533,-0.8942843,,1.0322107,0.24815017,-0.49386004,0.71696985,-1.0,187,-0.8420417,0.0020762652,3740,265.47497844696045,0.9318951,1.7384744e-08,2.1689634,1.1190642e-09
0.14999999,,0.97603506,0.92745364,46.441757,0.9318951,0.20475516,8.116782,-0.8996177,,0.96718913,0.24703062,-0.4371461,0.7180894,0.27272728,188,-0.8397675,1.0331786e-12,3760,266.45823192596436,0.9318951,1.720029e-08,2.1683145,1.3432899
0.14999999,,0.97603506,0.47157085,46.935303,0.9318951,-0.21670799,5.495714,-0.89780295,,0.887957,0.24833494,-1.0293425,0.7167851,-0.21212122,189,-0.84100145,0.15654911,3780,267.5277075767517,0.9318951,1.7018756e-08,2.1660867,2.270772
0.14999999,,0.97603506,0.91082823,46.989594,0.9318951,-0.844245,4.1106334,-0.89113694,,1.0207671,0.24731368,-0.6869796,0.71780634,-0.7979798,190,-0.8408106,0.0028995057,3800,268.65210032463074,0.9318951,1.6840083e-08,2.1628346,3.7656048e-06
0.14999999,,0.97603506,0.92781377,47.0269,0.9318951,1.017705,10.693132,-0.89638627,,1.054658,0.24621415,-0.42591694,0.71890587,0.8181818,191,-0.83855724,8.663809e-27,3820,269.8281514644623,0.9318951,1.6664211e-08,2.1561475,2.7904769e-06
0.14999999,,0.97603506,0.019530796,47.97249,0.9318951,-0.2580263,4.692775,-0.9016082,,0.96964484,0.24985671,-1.6606549,0.7152633,-0.35353535,192,-0.84265304,9.983296e-18,3840,271.024302482605,0.9318951,1.6491079e-08,2.156507,0.37140042
