ReturnStepMax,IWMax,Regret/t,ReturnAbsMax,ReturnMin,Bound,ReturnMean,ReturnLastEpisode,DenMISELogLast,Iteration,LQGsigma_higher,ReturnMax,TimeElapsed,DenMISEMeanLog,LQGmu1_higher,IWMin,IWMean,Delta,IWFirstEpisode,IWLastEpisode,DenMISELogFirst,TimestepsSoFar,Regret,LQGmu1_actor
0.9994425,8.973257,0.17157507,0.9564478,,2.7828698,0.79354495,0.9553408,-1.9457188,101,0.14999999,0.9564478,88.73388242721558,-0.8910913,0.6969697,,0.9195094,5.9594853e-08,0.0011296815,1.2773591e-34,-0.6934223,2020,17.329079,0.46758538
0.9994425,5.7095194,0.17428422,0.9564478,,2.7833743,0.7908358,0.51721406,-1.0884498,102,0.14999999,0.9564478,91.11726307868958,-0.89402354,0.11111111,,1.019469,5.8432047e-08,5.2593727,0.4689619,-0.70326346,2040,17.776993,0.21656942
0.9994425,7.7107058,0.17394537,0.9564478,,2.7912416,0.79117465,0.8257393,-0.84627193,103,0.14999999,0.9564478,93.56992363929749,-0.8935071,0.41414142,,0.9470724,5.7302962e-08,0.43197668,2.603914,-0.6627425,2060,17.916374,0.55288047
0.9994425,16.075748,0.1767245,0.9564478,,2.751624,0.7883955,0.5021451,-1.0822908,104,0.14999999,0.9564478,96.39267635345459,-0.896031,1.0,,1.1864415,5.6206275e-08,3.5269416e-08,0.09235611,-0.6682192,2080,18.379349,0.9052851
0.9994425,7.13913,0.1819256,0.9564478,,2.7461815,0.7831944,0.24227627,-1.2192659,105,0.14999999,0.9564478,98.9243323802948,-0.89786553,-1.0,,1.0764204,5.5140777e-08,2.8914777e-11,8.320944e-35,-0.6777887,2100,19.102188,-0.8990527
0.9994425,5.2321606,0.1802963,0.9564478,,2.7498913,0.7848237,0.95589626,-0.6210346,106,0.14999999,0.9564478,101.61014580726624,-0.89474255,-0.7373737,,0.96344674,5.4105296e-08,1.8819416e-06,2.7685537,-0.6872674,2120,19.111404,-0.5806165
0.9994425,5.4035997,0.17869341,0.9564478,,2.751808,0.7864266,0.956336,-0.68407404,107,0.14999999,0.9564478,103.78103017807007,-0.8932267,-0.4949495,,0.95497465,5.3098706e-08,0.0034392723,4.477972,-0.6966571,2140,19.120201,-0.6906022
0.9994425,4.9404335,0.1771217,0.9564478,,2.7299132,0.7879983,0.9561719,-0.64034176,108,0.14999999,0.9564478,106.10955214500427,-0.89141464,-0.05050505,,1.1100763,5.2119947e-08,3.6888373,0.0005606226,-0.7059274,2160,19.129143,0.028459936
0.9994425,6.383333,0.17579699,0.9564478,,2.7185664,0.78932303,0.9323875,-0.62752193,109,0.14999999,0.9564478,108.27962970733643,-0.8881204,0.21212122,,0.929988,5.116801e-08,3.5685184,2.353998,-0.6815585,2180,19.161873,0.15084302
0.9994425,5.1473417,0.17622787,0.9564478,,2.7137496,0.78889215,0.7419312,-0.737494,110,0.14999999,0.9564478,110.26781892776489,-0.8874984,-0.67676765,,0.9950347,5.024191e-08,1.5236846e-05,1.3638416e-06,-0.65847677,2200,19.385063,-0.754503
0.9994425,8.32153,0.17472368,0.9564478,,2.7024212,0.79039633,0.9558601,-0.618339,111,0.14999999,0.9564478,112.78600430488586,-0.8852274,0.5555556,,0.92132735,4.9340724e-08,0.034089763,1.3483903e-16,-0.6675265,2220,19.394325,0.56140524
0.9994425,5.041154,0.17752457,0.9564478,,2.6892781,0.78759545,0.47669813,-1.0822257,112,0.14999999,0.9564478,114.80486869812012,-0.887855,0.030303031,,1.1101892,4.846357e-08,4.949884,0.014878989,-0.67618805,2240,19.882751,0.07988496
0.9994425,5.010754,0.17659682,0.9564478,,2.6881497,0.7885232,0.8924185,-0.64165604,113,0.14999999,0.9564478,116.59867215156555,-0.88482815,-0.7979798,,0.98936045,4.760961e-08,1.8330866e-07,1.8449546e-07,-0.6418304,2260,19.955444,-0.8347828
0.9994425,7.2193594,0.1751275,0.9564478,,2.6719232,0.7899925,0.9560282,-0.59912646,114,0.14999999,0.9564478,118.46759462356567,-0.8825116,-1.0,,1.0556554,4.6778016e-08,2.8140379e-11,2.6398287,-0.650641,2280,19.964539,-1.1223377
0.9994425,5.4089785,0.17368495,0.9564478,,2.6697392,0.79143506,0.95588994,-1.2257044,115,0.14999999,0.9564478,120.15855479240417,-0.8851804,-0.2929293,,0.8811153,4.596802e-08,0.2336487,2.0798996e-06,-0.6593747,2300,19.97377,-0.36296764
0.9994425,9.292703,0.17227054,0.9564478,,2.6509013,0.7928495,0.9555103,-0.7057852,116,0.14999999,0.9564478,121.91589713096619,-0.884734,0.7979798,,0.99497557,4.517889e-08,5.4926742e-05,5.2935027e-13,-0.6660031,2320,19.983376,0.87254083
0.9994425,5.3218517,0.176893,0.9564478,,2.6492157,0.788227,0.25202003,-1.2249805,117,0.14999999,0.9564478,124.13568425178528,-0.88789654,-0.5151515,,0.9376318,4.4409898e-08,0.0019894203,2.3550862e-18,-0.67458636,2340,20.69648,-0.41763997
0.9994425,5.5552273,0.17547035,0.9564478,,2.6443624,0.78964967,0.9560957,-0.68697304,118,0.14999999,0.9564478,126.58597493171692,-0.8868103,0.11111111,,1.0465566,4.366038e-08,5.1542845,0.0105917,-0.68308,2360,20.705505,0.32824
0.9994425,7.2992153,0.17656732,0.9564478,,2.652396,0.7885527,0.65911007,-0.97574687,119,0.14999999,0.9564478,128.42222213745117,-0.8872766,0.35353535,,0.9448707,4.292967e-08,0.9655202,6.956729,-0.6487656,2380,21.011513,0.18382782
0.9994425,7.1467156,0.17664969,0.9564478,,2.6373017,0.7884703,0.7786801,-0.76207864,120,0.14999999,0.9564478,130.53071665763855,-0.88681614,-1.0,,1.0631741,4.2217163e-08,2.8095758e-11,1.6998913e-13,-0.649053,2400,21.19796,-0.6324822
0.9994425,5.4515457,0.17526358,0.9564478,,2.6401002,0.78985643,0.95617825,-0.65236896,121,0.14999999,0.9564478,132.4079041481018,-0.88451207,-0.37373737,,0.9160265,4.1522238e-08,0.052832346,1.153496,-0.6573518,2420,21.206894,-0.28779182
0.9994425,5.134258,0.1739009,0.9564478,,2.6297274,0.7912191,0.9561008,-0.68282545,122,0.14999999,0.9564478,133.88747930526733,-0.8836264,-0.1919192,,0.9817485,4.0844334e-08,0.99955225,4.291988,-0.66514575,2440,21.215912,-0.26293325
0.9994425,5.128542,0.1725604,0.9564478,,2.6288726,0.7925596,0.9561082,-0.6489703,123,0.14999999,0.9564478,135.84024477005005,-0.88194495,-0.65656567,,0.99834573,4.01829e-08,2.9989498e-05,0.16265829,-0.6651494,2460,21.22493,-0.7112026
0.9994425,4.921154,0.17124093,0.9564478,,2.6033614,0.7938791,0.9561709,-0.6209559,124,0.14999999,0.9564478,137.76388692855835,-0.87994033,-0.7777778,,0.99248827,3.95374e-08,4.1235086e-07,4.4845705,-0.6732464,2480,21.233871,-0.62652886
0.9994425,16.615688,0.1699419,0.9564478,,2.5975165,0.7951781,0.956258,-0.61126405,125,0.14999999,0.9564478,139.39947080612183,-0.87793195,1.0,,1.1464207,3.8907334e-08,3.5733038e-08,1.4376874e-25,-0.6812785,2500,21.242737,1.0574863
0.9994425,5.092848,0.17503989,0.9564478,,2.5958064,0.79008013,0.15282698,-1.6242906,126,0.14999999,0.9564478,141.11997199058533,-0.8830511,-0.53535354,,0.98534685,3.8292207e-08,0.0011723578,4.4090067e-24,-0.6892467,2520,22.05503,-0.46260145
0.9994425,5.205286,0.17373508,0.9564478,,2.5981882,0.79138494,0.9557926,-0.64425176,127,0.14999999,0.9564478,143.2803509235382,-0.8813622,-0.3131313,,0.94712794,3.769156e-08,0.17202276,3.0831733,-0.6971426,2540,22.064354,-0.24179114
0.9994425,4.9363604,0.1724475,0.9564478,,2.5926933,0.7926725,0.95619744,-0.63883,128,0.14999999,0.9564478,145.98767161369324,-0.8799506,-0.09090909,,1.065665,3.7104925e-08,2.8074808,3.0377398,-0.7036322,2560,22.07328,0.12050569
0.9994425,6.4051456,0.1718021,0.9564478,,2.6129842,0.7933179,0.8759316,-0.7384371,129,0.14999999,0.9564478,148.85231614112854,-0.8784295,0.21212122,,0.99242646,3.653188e-08,3.5977545,4.6186314,-0.68971795,2580,22.162468,0.39794958
0.9994425,8.413491,0.17345506,0.9564478,,2.5977411,0.79166496,0.57843494,-1.0417491,130,0.14999999,0.9564478,151.18275618553162,-0.8798368,0.5151515,,0.9588203,3.5972022e-08,0.077400975,5.5548954,-0.66993225,2600,22.549156,0.5101034
0.9994425,4.948747,0.17569101,0.9564478,,2.5504558,0.789429,0.49875444,-1.0885056,131,0.14999999,0.9564478,154.01673221588135,-0.88188326,-0.6363636,,1.0058824,3.5424925e-08,5.8265872e-05,1.6308712e-12,-0.6769999,2620,23.015526,-0.9421246
0.9994425,7.4004226,0.17443025,0.9564478,,2.569496,0.79068977,0.9558527,-0.6837945,132,0.14999999,0.9564478,156.66252946853638,-0.88041294,-1.0,,1.033289,3.4890213e-08,2.911256e-11,4.891707,-0.68460405,2640,23.024796,-1.1819748
0.9994425,5.426016,0.17318791,0.9564478,,2.55068,0.7919321,0.9559207,-1.6993716,133,0.14999999,0.9564478,159.1544325351715,-0.8864483,0.09090909,,1.0564885,3.4367517e-08,5.300041,3.3573087e-15,-0.69215125,2660,23.033989,0.06726138
0.9994425,7.1137276,0.17204368,0.9564478,,2.542052,0.79307634,0.9452545,-0.6500547,134,0.14999999,0.9564478,161.004736661911,-0.8843513,-1.0,,1.0447019,3.3856487e-08,2.8421087e-11,5.1785232e-11,-0.66056556,2680,23.053848,-0.81944025
0.9994425,7.2234244,0.17083609,0.9564478,,2.534007,0.7942839,0.95610553,-0.6020804,135,0.14999999,0.9564478,162.84836387634277,-0.8820525,0.35353535,,0.9655435,3.335677e-08,0.98427165,2.557267e-13,-0.6680005,2700,23.062866,0.5348079
0.9994425,8.968414,0.17307317,0.9564478,,2.536791,0.79204684,0.4900283,-1.1137258,136,0.14999999,0.9564478,164.32122492790222,-0.884108,0.65656567,,0.9346377,3.286803e-08,0.0032160967,5.8267765,-0.66811615,2720,23.537949,0.8171516
0.9994425,5.3042874,0.17662323,0.9564478,,2.5343394,0.7884968,0.30570593,-1.2620894,137,0.14999999,0.9564478,165.50166773796082,-0.88745004,-0.3131313,,0.9295548,3.238996e-08,0.16832604,4.3996417e-12,-0.67541856,2740,24.197372,-0.3605476
0.9994425,4.968026,0.17540866,0.9564478,,2.5290382,0.78971136,0.9560952,-0.6669764,138,0.14999999,0.9564478,166.65027618408203,-0.8864242,-0.7979798,,0.9768563,3.1922237e-08,1.9071958e-07,0.07375577,-0.6814634,2760,24.206406,-0.9701425
0.9994425,5.030238,0.1742112,0.9564478,,2.512821,0.7909088,0.9561548,-0.6779056,139,0.14999999,0.9564478,168.5182683467865,-0.885154,-0.01010101,,1.0649617,3.1464577e-08,4.4204483,6.669749e-09,-0.6886836,2780,24.215363,-0.01708693
0.9994425,5.2006416,0.17310649,0.9564478,,2.5092378,0.7920135,0.94557124,-0.608833,140,0.14999999,0.9564478,170.39184403419495,-0.882794,-0.43434343,,0.93773794,3.101669e-08,0.0144451335,0.10208584,-0.66454554,2800,24.23491,-0.4786099
0.9994425,7.0864615,0.1719442,0.9564478,,2.5014868,0.7931758,0.95589787,-0.6384309,141,0.14999999,0.9564478,171.94909071922302,-0.88156223,-1.0,,1.0422369,3.05783e-08,2.8735271e-11,0.011980846,-0.6715599,2820,24.244133,-1.1279485
0.9994425,9.90497,0.17080021,0.9564478,,2.494601,0.7943198,0.9556249,-1.2567703,142,0.14999999,0.9564478,174.226140499115,-0.8840162,0.83838385,,1.0575758,3.014913e-08,1.4778017e-05,4.523013e-37,-0.678627,2840,24.253632,0.62456334
0.9994425,5.0588894,0.1733166,0.9564478,,2.492778,0.7918034,0.43447778,-1.1612422,143,0.14999999,0.9564478,176.98655891418457,-0.88572264,-0.17171717,,0.97700447,2.972894e-08,1.2906911,6.4536925e-06,-0.6856445,2860,24.784271,-0.24552871
0.9994425,5.126276,0.17217362,0.9564478,,2.4827325,0.7929464,0.95638776,-0.6367805,144,0.14999999,0.9564478,180.20074605941772,-0.88420993,-0.45454547,,0.9545057,2.9317473e-08,0.009193605,1.9043055,-0.68362784,2880,24.793,-0.4237725
0.9994425,8.153967,0.17105019,0.9564478,,2.4792314,0.7940698,0.955846,-0.6315105,145,0.14999999,0.9564478,182.15493369102478,-0.88283795,0.5151515,,1.0109667,2.8914489e-08,0.07900819,1.552305e-08,-0.69048446,2900,24.802277,0.34444982
0.9994425,6.160604,0.17215127,0.9564478,,2.4797864,0.79296875,0.6333163,-0.9734239,146,0.14999999,0.9564478,183.8949999809265,-0.88350415,0.1919192,,0.9790482,2.8519755e-08,4.042702,4.1979327,-0.69681257,2920,25.134079,0.12950483
0.9994425,7.034468,0.17222852,0.9564478,,2.4779482,0.7928915,0.78160906,-0.72188765,147,0.14999999,0.9564478,185.36060762405396,-0.88261485,-1.0,,1.0495778,2.8133048e-08,2.8872509e-11,2.6655063e-12,-0.67632526,2940,25.317596,-1.0859269
0.9994425,5.115714,0.17112637,0.9564478,,2.4671235,0.79399365,0.9560127,-1.0171908,148,0.14999999,0.9564478,186.92872095108032,-0.8832916,-0.27272728,,0.95584583,2.775416e-08,0.33141434,3.0509893e-06,-0.68310493,2960,25.326706,-0.019521326
0.9994425,5.1233234,0.17012227,0.9564478,,2.486813,0.79499775,0.9436093,-0.6279561,149,0.14999999,0.9564478,188.5359227657318,-0.8819265,0.030303031,,1.0938774,2.738287e-08,5.0067067,4.71605,-0.68760216,2980,25.34822,-0.15301457
0.9994425,4.839841,0.16904867,0.9564478,,2.4548316,0.79607135,0.95603853,-0.6057749,150,0.14999999,0.9564478,190.6436231136322,-0.8795326,-0.11111111,,1.0370736,2.701898e-08,2.287191,4.6876736,-0.6612413,3000,25.3573,-0.06467058
0.9994425,5.0841904,0.16800201,0.9564478,,2.4544268,0.797118,0.9541079,-0.57307786,151,0.14999999,0.9564478,192.53309893608093,-0.8773137,-0.7979798,,0.9462252,2.6662299e-08,1.853218e-07,3.0476001e-05,-0.652753,3020,25.368309,-0.8842162
0.9994425,6.9225035,0.16695678,0.9564478,,2.457829,0.79816324,0.9559932,-0.61350787,152,0.14999999,0.9564478,193.92596077919006,-0.87598306,-1.0,,1.0642943,2.6312636e-08,2.838663e-11,3.646547,-0.6593537,3040,25.377434,-1.0872171
0.9994425,17.71547,0.1659261,0.9564478,,2.4518142,0.7991939,0.95586663,-1.0078967,153,0.14999999,0.9564478,196.2106454372406,-0.8765207,1.0,,1.1183366,2.59698e-08,3.518811e-08,,-0.6659111,3060,25.386688,1.2194607
0.9994425,4.8852105,0.17022157,0.9564478,,2.437247,0.79489845,0.13768274,-2.860545,154,0.14999999,0.9564478,198.47311544418335,-0.8888861,-0.01010101,,1.088658,2.5633629e-08,4.349162,1.1927766e-13,-0.67242575,3080,26.214119,-0.16053571
0.9994425,6.7516427,0.16918105,0.9564478,,2.4343328,0.79593897,0.95618904,-0.5907861,155,0.14999999,0.9564478,200.33185243606567,-0.8864548,-1.0,,1.0691396,2.5303939e-08,2.8151866e-11,7.5916887e-07,-0.6510484,3100,26.223053,-1.0283903
0.9994425,5.258104,0.16815579,0.9564478,,2.4315734,0.7969642,0.95586747,-0.76021266,156,0.14999999,0.9564478,202.44445133209229,-0.8852933,-0.53535354,,0.94069415,2.4980569e-08,0.0011357005,0.025642592,-0.6574793,3120,26.2323,-0.5656184
0.9994425,4.950073,0.16714215,0.9564478,,2.4267175,0.79797786,0.9561125,-0.6540519,157,0.14999999,0.9564478,204.41034364700317,-0.884247,-0.21212122,,0.9866963,2.4663356e-08,0.77491796,0.31833172,-0.6638618,3140,26.241325,-0.11332105
0.9994425,7.4637694,0.16615683,0.9564478,,2.4209335,0.7989632,0.9536566,-0.5701417,158,0.14999999,0.9564478,206.5750961303711,-0.8823897,0.35353535,,0.9440242,2.435215e-08,0.9816048,0.037063606,-0.6652874,3160,26.252785,0.37660667
0.9994425,5.1666994,0.16713631,0.9564478,,2.4098477,0.7979837,0.6432195,-1.0050482,159,0.14999999,0.9564478,209.32520484924316,-0.8835861,-0.6363636,,0.94767857,2.4046798e-08,5.7594087e-05,9.085303e-10,-0.66540307,3180,26.574677,-0.45256522
0.9994425,5.110289,0.1661523,0.9564478,,2.4133143,0.7989677,0.95543367,-0.6527179,160,0.14999999,0.9564478,212.3165421485901,-0.8825178,-0.3939394,,0.9525032,2.374715e-08,0.035336956,4.732823,-0.67167234,3200,26.584366,-0.39614454
0.9994425,4.7532897,0.16517413,0.95645136,,2.4067428,0.7999459,0.95645136,-0.6284383,161,0.14999999,0.95645136,214.7585301399231,-0.88128054,-0.09090909,,1.0649542,2.3453074e-08,2.7355638,0.62889224,-0.67768204,3220,26.593033,-0.2597598
0.9994425,6.7614927,0.16420877,0.95645136,,2.404974,0.80091125,0.95632184,-0.60173273,162,0.14999999,0.95645136,216.99860882759094,-0.87920636,-1.0,,1.0641141,2.3164423e-08,2.8605287e-11,2.4993918e-05,-0.6670257,3240,26.601822,-1.0893903
0.9994425,5.0010552,0.16326016,0.95645136,,2.4037404,0.80185986,0.95554656,-1.0039314,163,0.14999999,0.95645136,219.56786918640137,-0.8796621,-0.35353535,,0.9772412,2.2881071e-08,0.07994409,4.31498e-05,-0.67317957,3260,26.611404,-0.51461214
0.9994425,9.560547,0.16231966,0.95645136,,2.3985589,0.80280036,0.95609426,-0.63105494,164,0.14999999,0.95645136,221.68779253959656,-0.8783292,0.67676765,,0.9155933,2.2602883e-08,0.0019196803,1.0009322e-13,-0.6788055,3280,26.620422,0.4170175
0.9994425,7.626635,0.16380316,0.95645136,,2.3923721,0.80131686,0.55803263,-1.0653008,165,0.14999999,0.95645136,223.71094417572021,-0.88005334,0.3939394,,1.0072567,2.2329736e-08,0.5907529,7.626635,-0.6848728,3300,27.027512,0.20532568
0.9994425,6.023506,0.16454458,0.95645136,,2.395015,0.80057544,0.67824244,-0.8415812,166,0.14999999,0.95645136,225.97604632377625,-0.8798614,0.17171717,,0.99579316,2.2061514e-08,4.3877296,6.0174403,-0.68734115,3320,27.314407,0.46058762
0.9994425,5.0912223,0.1661846,0.95645136,,2.3915513,0.7989354,0.52667534,-1.0564435,167,0.14999999,0.95645136,228.16847157478333,-0.8809972,-0.5151515,,0.9766451,2.1798098e-08,0.001974895,4.9572457e-09,-0.6672584,3340,27.752838,-0.65900004
0.9994425,6.730968,0.16524857,0.95645136,,2.3861318,0.79987144,0.95619154,-0.6544253,168,0.14999999,0.95645136,230.18299341201782,-0.8798325,-1.0,,1.0691283,2.1539364e-08,2.8782884e-11,0.38619405,-0.6732167,3360,27.761765,-0.79186624
0.9994425,5.1354575,0.16432297,0.95645136,,2.3974257,0.80079705,0.95630527,-0.6481376,169,0.14999999,0.95645136,233.11306476593018,-0.8781314,-0.75757575,,0.9532142,2.1285215e-08,8.8796304e-07,4.953971,-0.6791515,3380,27.770584,-0.7936827
0.9994425,4.988112,0.1634078,0.95645136,,2.3744464,0.8017122,0.95637196,-0.6246252,170,0.14999999,0.95645136,236.10217118263245,-0.87695706,-0.7777778,,0.9597118,2.1035541e-08,4.1724735e-07,4.93911,-0.6850512,3400,27.779327,-0.9505736
0.9994425,4.9047365,0.16250682,0.95645136,,2.3612273,0.8026132,0.95578015,-0.6178979,171,0.14999999,0.95645136,239.20937371253967,-0.8757183,-0.1919192,,0.99077326,2.079023e-08,1.025646,1.3755579e-05,-0.6909163,3420,27.788666,-0.0969958
0.9994425,17.84161,0.16162646,0.95645136,,2.3554947,0.80349356,0.9540518,-0.5841052,172,0.14999999,0.95645136,241.9602611064911,-0.87411624,1.0,,1.1254203,2.0549185e-08,3.6073725e-08,1.1600935e-11,-0.6907672,3440,27.799744,1.1062814
0.9994425,6.646663,0.16547614,0.95645136,,2.3551955,0.7996439,0.1374852,-1.9703392,173,0.14999999,0.95645136,244.39712381362915,-0.87994087,-1.0,,1.0653102,2.031231e-08,2.9462807e-11,,-0.6965643,3460,28.627365,-1.2340097
0.9994425,5.074309,0.16458309,0.95645136,,2.3547597,0.80053693,0.95504135,-2.1075737,174,0.14999999,0.95645136,246.73889231681824,-0.8866921,0.01010101,,1.0610194,2.0079504e-08,4.815136,2.5247264e-14,-0.702328,3480,28.637451,0.069818266
0.9994425,8.444996,0.1637094,0.95645136,,2.351742,0.8014106,0.9534316,-0.6695904,175,0.14999999,0.95645136,248.58372378349304,-0.8851522,0.5151515,,1.0003703,1.985068e-08,0.078243725,0.06333118,-0.6807615,3500,28.64914,0.7715529
0.9994425,5.114645,0.16633296,0.95645136,,2.3459268,0.79878706,0.33964747,-1.3097773,176,0.14999999,0.95645136,250.42038655281067,-0.8876469,-0.57575756,,0.9573938,1.9625745e-08,0.0003732134,2.983533e-17,-0.6860125,3520,29.274612,-0.39603534
0.9994425,5.032527,0.1654442,0.95645136,,2.3407838,0.7996758,0.9561128,-0.6394009,177,0.14999999,0.95645136,252.56609749794006,-0.8865234,-0.35353535,,0.96014595,1.9404615e-08,0.08143654,4.8425603,-0.69167614,3540,29.28363,-0.5594901
0.9994425,6.6297936,0.164568,0.95645136,,2.338238,0.800552,0.95564234,-0.6264622,178,0.14999999,0.95645136,253.80177760124207,-0.8853233,-1.0,,1.0699962,1.9187196e-08,2.9471238e-11,0.06669956,-0.69684994,3560,29.293106,-0.94968796
0.9994425,6.430391,0.16370165,0.95645136,,2.3373399,0.80141836,0.95562834,-0.60844094,179,0.14999999,0.95645136,254.54629111289978,-0.88345355,0.21212122,,0.95783955,1.8973413e-08,3.6438622,4.59356e-13,-0.7024522,3580,29.302597,0.23734288
0.9994425,10.240947,0.16468394,0.95645136,,2.3259327,0.8004361,0.624601,-0.87006724,180,0.14999999,0.95645136,255.12094974517822,-0.8836583,0.7979798,,0.9524418,1.8763183e-08,5.6141096e-05,0.00587822,-0.6878709,3600,29.643112,0.97672
0.9994425,5.0630536,0.16803032,0.95645136,,2.326096,0.7970897,0.19474809,-1.4846951,181,0.14999999,0.95645136,255.74920749664307,-0.8873354,-0.57575756,,0.96755224,1.8556428e-08,0.0003759849,6.4405955e-23,-0.69341075,3620,30.413483,-0.6453172
0.9994425,4.956291,0.1671586,0.95645136,,2.3256423,0.7979614,0.9557386,-0.6286894,182,0.14999999,0.95645136,256.29293417930603,-0.8861294,-0.7979798,,0.95049983,1.8353068e-08,1.9407783e-07,2.9711905,-0.69891834,3640,30.422867,-0.48110294
0.9994425,4.974897,0.16629356,0.95645136,,2.3241925,0.79882646,0.9562712,-0.62363636,183,0.14999999,0.95645136,256.854775428772,-0.8849989,-0.45454547,,0.9846066,1.8153036e-08,0.009386553,4.8848786,-0.7043978,3660,30.431717,-0.627153
0.9994425,5.2104416,0.16543889,0.95645136,,2.32165,0.7996811,0.95608485,-0.6096268,184,0.14999999,0.95645136,257.6849117279053,-0.88362336,0.030303031,,1.0528749,1.795626e-08,5.119067,0.0003295727,-0.70979613,3680,30.44075,0.121327296
0.9994425,4.920708,0.16548538,0.95645136,,2.3129783,0.79963464,0.7910672,-0.7336872,185,0.14999999,0.95645136,258.71231389045715,-0.8825723,-0.6363636,,0.98483217,1.7762662e-08,5.8897058e-05,1.595386e-05,-0.68777514,3700,30.614807,-0.5559615
0.9994425,6.7862363,0.16464525,0.95645136,,2.3049831,0.80047476,0.95590246,-0.5912307,186,0.14999999,0.95645136,260.04993748664856,-0.8811229,0.27272728,,0.9670512,1.757218e-08,2.3312368,1.1324277e-06,-0.69316566,3720,30.624023,0.24581471
0.9994425,4.8418274,0.16535956,0.95645136,,2.2980728,0.79976046,0.6668875,-0.8713647,187,0.14999999,0.95645136,261.0198652744293,-0.8812928,-0.5151515,,1.000373,1.7384744e-08,0.0020124016,1.6392818e-05,-0.686072,3740,30.922241,-0.45198303
0.9994425,4.973026,0.16452688,0.95645136,,2.2962909,0.80059314,0.9562996,-0.59035236,188,0.14999999,0.95645136,261.95717573165894,-0.8797789,-0.15151516,,0.98316234,1.720029e-08,1.6127107,0.6455133,-0.69139457,3760,30.93106,-0.1365789
0.9994425,6.7743497,0.16370976,0.95645136,,2.29663,0.80141026,0.9550392,-0.60301113,189,0.14999999,0.95645136,262.87807273864746,-0.87843716,-1.0,,1.0490786,1.7018756e-08,2.9216192e-11,3.1040594e-07,-0.688158,3780,30.941147,-1.2155416
0.9994425,5.4450436,0.1629017,0.95645136,,2.2918587,0.8022183,0.9549513,-1.93202,190,0.14999999,0.95645136,263.77850103378296,-0.88378435,0.09090909,,1.0418682,1.6840083e-08,5.3068495,6.186515e-16,-0.693435,3800,30.951324,0.16796836
0.9994425,6.609144,0.16280681,0.95645136,,2.2824497,0.8023132,0.8203378,-0.7702109,191,0.14999999,0.95645136,265.16952896118164,-0.88301295,-1.0,,1.0556097,1.6664211e-08,2.8723105e-11,3.925702e-13,-0.67113656,3820,31.0961,-0.9281008
0.9994425,4.9292326,0.16200745,0.95645136,,2.2795506,0.80311257,0.95579034,-0.5942582,192,0.14999999,0.95645136,266.2637643814087,-0.881278,-0.41414142,,0.9744987,1.6491079e-08,0.022987768,0.013600394,-0.67635846,3840,31.105423,-0.4848195
