MountainCar_std1_higher,DenMISEMeanLog,BoundBonus,ReturnMin,TimestepsSoFar,ActionIn1,MountainCar_mu1_higher,ReturnLastEpisode,IWMean,Regret/t,AvgEpLen,IWMin,NumTrainableParams,ReturnStepMax,Bound,NumTrajectories,MountainCar_std0_higher,IWMax,DenMISELogLast,ReturnAbsMax,MinEpLen,Delta,GridSize,IWLastEpisode,TimeElapsed,DenMISELogFirst,MountainCar_mu0_higher,ReturnMean,ReturnMax,Iteration,IWFirstEpisode,Regret,BoundMISE
3.0,-4.3332634,24.457338,-12.901884,1432517,5.6874995,0.90909094,-0.9391317,1.0286472,5.582381,864.5244417622209,,,121.81517,24.387297,1657,0.14999999,19.052011,-4.05557,19.609682,158,3.0539962e-10,144,9.873988e-07,2942.0131618976593,-4.0747623,0.09090909,-0.5823809,19.609682,1657,0.3387707,9250.005,-0.070041284
3.0,-4.3329873,24.659494,-12.901884,1432999,-10.396687,-6.3636365,0.74617237,0.9294057,5.5815797,864.2937273823884,,,121.81517,24.369648,1658,0.14999999,18.891132,-3.9001815,19.609682,158,3.0503133e-10,144,0.001132653,2944.0469014644623,-4.075161,0.27272728,-0.5815796,19.609682,1658,1.4502969,9254.259,-0.28984627
3.0,-4.3330364,22.901623,-12.901884,1433998,7.599699,10.0,-0.6251661,1.0277162,5.581606,864.3749246534056,,,121.81517,24.363226,1659,0.14999999,39.447422,-4.3428288,19.609682,158,3.046637e-10,144,1.5532509e-29,2946.212961912155,-4.0748897,-1.0,-0.58160585,19.609682,1659,2.1149724e-24,9259.884,1.461604
3.0,-4.3329906,24.580782,-12.901884,1434255,-1.3880305,-6.3636365,5.2423787,0.90048134,5.5780973,864.0090361445783,,,121.81517,24.361593,1660,0.14999999,18.837915,-4.278331,19.609682,158,3.0429673e-10,144,1.6269147e-10,2948.189747571945,-4.0754924,-0.27272728,-0.57809746,19.609682,1660,6.608294e-06,9259.642,-0.21918829
3.0,-4.3328433,21.259663,-12.901884,1435254,8.964982,10.0,-0.06395377,1.0627751,5.577788,864.0903070439495,,,121.81517,24.360592,1661,0.14999999,22.602146,-3.987753,19.609682,158,3.0393046e-10,144,0.004536414,2950.4584350585938,-4.0760946,0.09090909,-0.57778794,19.609682,1661,0.0003802584,9264.706,3.100929
3.0,-4.332536,26.30927,-12.901884,1435781,6.7082524,4.5454545,0.42623723,1.0704346,5.5771837,863.8874849578821,,,121.81517,24.361242,1662,0.14999999,21.767855,-3.8803089,19.609682,158,3.035648e-10,144,4.6801447e-06,2952.4581804275513,-4.076696,0.6363636,-0.5771838,19.609682,1662,2.1986938,9269.279,-1.9480288
3.0,-4.3323417,25.869068,-12.901884,1436780,-6.38247,-6.3636365,-1.3053716,0.96254903,5.5776215,863.968731208659,,,121.81517,24.361841,1663,0.14999999,21.085135,-4.076188,19.609682,158,3.0319985e-10,144,0.0033758448,2954.8670959472656,-4.0759754,0.6363636,-0.5776217,19.609682,1663,3.4072847,9275.585,-1.5072266
3.0,-4.3322186,27.494673,-12.901884,1437779,-2.658915,-0.90909094,-1.2212349,1.0489365,5.5780087,864.0498798076923,,,121.81517,24.346836,1664,0.14999999,24.114939,-4.087598,19.609682,158,3.0283553e-10,144,0.90345055,2957.366993665695,-4.0745296,0.8181818,-0.5780085,19.609682,1664,2.4127946,9281.806,-3.1478372
3.0,-4.332585,24.412031,-12.901884,1438778,-0.9843421,-10.0,-5.7717767,0.93607557,5.581128,864.130930930931,,,121.81517,24.34154,1665,0.14999999,28.758366,-4.987471,19.609682,158,3.0247188e-10,144,5.2300927e-14,2959.7010555267334,-4.073682,-0.09090909,-0.5811279,19.609682,1665,0.000105984785,9292.578,-0.07049201
3.0,-4.332417,25.117634,-12.901884,1439777,0.37801635,-2.7272727,-0.013155046,0.98861843,5.5807867,864.2118847539016,,,121.81517,24.334148,1666,0.14999999,20.10646,-3.9844263,19.609682,158,3.0210887e-10,144,0.034748632,2961.929899930954,-4.074282,0.45454547,-0.58078694,19.609682,1666,17.377134,9297.591,-0.78348553
3.0,-4.332296,25.486626,-12.901884,1440776,2.4744387,4.5454545,-1.6711398,0.96540934,5.581441,864.2927414517096,,,121.81517,24.32551,1667,0.14999999,31.630507,-4.1174345,19.609682,158,3.0174652e-10,144,1.4977316e-26,2964.1449065208435,-4.0645056,-1.0,-0.58144104,19.609682,1667,3.7119243e-22,9304.262,-1.1611149
3.0,-4.3321486,26.499668,-12.901884,1441474,-14.01057,-10.0,-1.4049091,1.1222761,5.581935,864.1930455635492,,,121.81517,24.322567,1668,0.14999999,53.26865,-4.046376,19.609682,158,3.0138483e-10,144,0.0005645968,2966.1752314567566,-4.0651054,-1.0,-0.58193475,19.609682,1668,3.5299765e-23,9310.667,-2.1771004
3.0,-4.332746,24.453918,-12.901884,1442473,6.6399546,4.5454545,-2.132612,0.9718108,5.582864,864.2738166566807,,,121.81517,24.323097,1669,0.14999999,18.76415,-5.4423623,19.609682,158,3.010238e-10,144,1.0367418e-23,2968.3640072345734,-4.065705,0.27272728,-0.5828638,19.609682,1669,0.92638963,9317.8,-0.13082191
3.0,-4.332512,26.337105,-12.901884,1443472,-2.4383726,-2.7272727,-0.33083463,1.0394813,5.582713,864.354491017964,,,121.81517,24.310743,1670,0.14999999,34.317184,-3.9118633,19.609682,158,3.0066338e-10,144,1.5205304e-16,2970.525183200836,-4.0657487,-1.0,-0.5827129,19.609682,1670,2.1640079e-21,9323.131,-2.0263622
3.0,-4.332612,25.15954,-12.901884,1444471,-3.9941282,0.90909094,-2.1522887,0.99524647,5.583652,864.4350688210652,,,121.81517,24.31181,1671,0.14999999,19.811514,-4.5345993,19.609682,158,3.0030364e-10,144,0.3710442,2972.710641145706,-4.0663476,-0.6363636,-0.5836522,19.609682,1671,3.764814e-12,9330.283,-0.84773076
3.0,-4.3324757,21.750137,-12.901884,1445470,10.874929,10.0,-1.4313785,1.0075002,5.5841594,864.5155502392345,,,121.81517,24.307608,1672,0.14999999,22.494896,-4.09648,19.609682,158,2.9994454e-10,144,9.579658e-07,2974.9025914669037,-4.0669456,-0.27272728,-0.5841592,19.609682,1672,2.3824093e-08,9336.714,2.5574706
3.0,-4.3324056,26.747374,-12.901884,1445953,-8.6845255,-10.0,-0.068837985,0.9175072,5.5838513,864.2875074716079,,,121.81517,24.307026,1673,0.14999999,37.389122,-4.2197485,19.609682,158,2.9958605e-10,144,1.5145173e-29,2976.8970584869385,-4.0675435,0.8181818,-0.58385116,19.609682,1673,0.03501692,9341.783,-2.4403474
3.0,-4.332405,21.902538,-12.901884,1446952,7.0162163,10.0,-2.107934,1.053506,5.5847616,864.3679808841099,,,121.81517,24.292181,1674,0.14999999,23.938648,-4.2443967,19.609682,158,2.9922825e-10,144,2.2088326e-32,2979.1263937950134,-4.06812,-0.8181818,-0.5847616,19.609682,1674,1.9646195e-19,9348.891,2.3896427
3.0,-4.332127,24.486883,-12.901884,1447732,-3.031808,-0.90909094,-1.3586732,0.94396293,5.5852237,864.3176119402985,,,121.81517,24.282837,1675,0.14999999,18.873632,-3.9161747,19.609682,158,2.9887107e-10,144,0.00022748184,2981.3088369369507,-4.0687175,-0.27272728,-0.5852237,19.609682,1675,2.7523953e-05,9355.25,-0.20404686
3.0,-4.33197,27.86471,-12.901884,1448731,5.7962427,6.3636365,-0.36835584,1.0599341,5.5850945,864.3979713603819,,,121.81517,24.274307,1676,0.14999999,24.645447,-4.0108514,19.609682,158,2.9851452e-10,144,1.2410025e-15,2983.6091463565826,-4.0693145,0.8181818,-0.5850943,19.609682,1676,0.09485365,9360.618,-3.590402
3.0,-4.3318086,24.354475,-12.901884,1449730,-8.306459,-10.0,-1.8487246,0.89878285,5.585848,864.4782349433513,,,121.81517,24.273472,1677,0.14999999,29.078066,-4.117468,19.609682,158,2.981586e-10,144,7.142237e-08,2985.9813566207886,-4.0698543,0.09090909,-0.5858478,19.609682,1677,0.0063692112,9367.467,-0.08100232
3.0,-4.3316846,22.753328,-12.901884,1450729,8.237302,10.0,-0.0076268804,0.919643,5.585503,864.5584028605483,,,121.81517,24.269861,1678,0.14999999,25.98782,-4.019089,19.609682,158,2.9780334e-10,144,3.5701684e-09,2988.360932826996,-4.0704465,0.45454547,-0.5855032,19.609682,1678,0.016764386,9372.475,1.5165325
3.0,-4.3315964,24.3563,-12.901884,1451728,-6.6089044,-2.7272727,-2.2318351,1.1236844,5.586484,864.6384752829065,,,121.81517,24.268036,1679,0.14999999,19.202503,-4.1004863,19.609682,158,2.974487e-10,144,8.800444e-05,2990.653052330017,-4.071032,0.09090909,-0.5864837,19.609682,1679,0.39066526,9379.706,-0.08826392
3.0,-4.331335,29.469543,-12.901884,1452727,0.74974054,0.90909094,-0.30541793,1.0219047,5.5863166,864.7184523809524,,,121.81517,24.242489,1680,0.14999999,42.404068,-4.012883,19.609682,158,2.970947e-10,144,1.544098e-05,2992.908210515976,-4.071395,1.0,-0.5863164,19.609682,1680,0.07239911,9385.012,-5.227054
3.0,-4.3320346,23.705816,-12.901884,1453726,6.426293,6.3636365,-7.0581594,0.9602105,5.5901666,864.7983343248067,,,121.81517,24.228426,1681,0.14999999,17.673414,-5.522345,19.609682,158,2.9674133e-10,144,2.0152475e-20,2995.2520475387573,-4.071947,-0.27272728,-0.59016645,19.609682,1681,1.0912199e-06,9397.069,0.52261007
3.0,-4.3317914,21.750769,-12.901884,1454449,12.642476,10.0,0.059836254,1.0195574,5.58978,864.7140309155767,,,121.81517,24.216253,1682,0.14999999,22.87053,-3.881235,19.609682,158,2.9638858e-10,144,0.0030277157,2997.399335384369,-4.0725417,-0.6363636,-0.58978,19.609682,1682,4.246465e-15,9402.01,2.465484
3.0,-4.332076,25.088966,-12.901884,1454631,-3.2666643,-10.0,14.265334,1.07574,5.5809536,864.3083778966131,,,121.81517,24.214348,1683,0.14999999,31.841908,-4.8268604,19.609682,158,2.9603647e-10,144,8.95524e-28,2999.268830537796,-4.073136,0.45454547,-0.5809534,19.609682,1683,0.2833171,9392.744,-0.87461877
3.0,-4.331839,25.57507,-12.901884,1455630,-6.539589,-6.3636365,-0.15636678,1.0022694,5.5807014,864.3883610451306,,,121.81517,24.210249,1684,0.14999999,21.208122,-4.0040073,19.609682,158,2.95685e-10,144,2.8955688e-10,3001.619036912918,-4.0735617,-0.8181818,-0.58070123,19.609682,1684,5.43257e-17,9397.9,-1.3648196
3.0,-4.331696,25.309614,-12.901884,1456629,4.6697054,2.7272727,-1.4171453,0.97548467,5.5811977,864.4682492581602,,,121.81517,24.20736,1685,0.14999999,20.464737,-4.089841,19.609682,158,2.9533412e-10,144,0.40440872,3004.006243467331,-4.0741553,-0.8181818,-0.5811977,19.609682,1685,9.446376e-17,9404.318,-1.102255
3.0,-4.3315864,24.537813,-12.901884,1457041,1.286336,2.7272727,-0.56424916,0.918308,5.5811877,864.199881376038,,,121.81517,24.2073,1686,0.14999999,19.27102,-4.119472,19.609682,158,2.949839e-10,144,0.036132336,3006.013278245926,-4.0747485,-0.45454547,-0.58118767,19.609682,1686,1.0071683e-08,9409.883,-0.3305137
3.0,-4.3314385,22.62806,-12.901884,1458040,7.7260985,10.0,-0.42678696,1.0312223,5.581096,864.2797866034381,,,121.81517,24.197449,1687,0.14999999,39.07443,-3.998732,19.609682,158,2.946343e-10,144,0.0002252791,3008.2334196567535,-4.0753417,-1.0,-0.5810962,19.609682,1687,2.1159245e-24,9415.31,1.5693885
3.0,-4.3312798,24.514679,-12.901884,1458505,-1.2710042,-0.90909094,-1.0516332,1.0146078,5.581375,864.0432464454976,,,121.81517,24.187239,1688,0.14999999,19.558914,-4.088491,19.609682,158,2.942853e-10,144,7.1784236e-17,3010.2438938617706,-4.0759344,0.27272728,-0.5813749,19.609682,1688,6.086346,9421.361,-0.32744068
3.0,-4.3310747,24.19445,-12.901884,1459504,-4.085348,0.90909094,-0.13397044,1.0483308,5.58111,864.1231497927768,,,121.81517,24.15464,1689,0.14999999,18.904846,-3.9968991,19.609682,158,2.9393699e-10,144,1.8010831,3012.4623188972473,-4.0729275,-0.09090909,-0.58111,19.609682,1689,0.005605379,9426.495,-0.039810795
3.0,-4.3308425,24.712563,-12.901884,1460503,-3.1569653,-6.3636365,-0.013078005,1.0228726,5.580774,864.2029585798816,,,121.81517,24.15408,1690,0.14999999,19.7747,-3.984406,19.609682,158,2.9358924e-10,144,0.036660932,3014.8167037963867,-4.073516,-0.45454547,-0.58077383,19.609682,1690,5.7884595e-09,9431.508,-0.5584823
3.0,-4.3306603,21.142,-12.901884,1461502,8.14491,10.0,-0.66132694,1.0529063,5.5808215,864.2826729745713,,,121.81517,24.150455,1691,0.14999999,22.404814,-4.042609,19.609682,158,2.9324207e-10,144,3.1049774e-05,3017.0545909404755,-4.074107,-0.09090909,-0.5808215,19.609682,1691,6.290884e-06,9437.169,3.0084558
3.0,-4.3303776,25.095594,-12.901884,1461980,9.195829,10.0,0.3160413,1.0511914,5.5802913,864.0543735224586,,,121.81517,24.148024,1692,0.14999999,32.444397,-3.9013767,19.609682,158,2.9289557e-10,144,1.1198109e-10,3019.0843045711517,-4.0746984,0.6363636,-0.58029145,19.609682,1692,0.012373496,9441.854,-0.9475702
3.0,-4.3301044,21.585016,-12.901884,1462390,10.190784,10.0,1.2477108,0.924535,5.5792117,863.7861783815712,,,121.81517,24.146938,1693,0.14999999,23.668188,-3.9152844,19.609682,158,2.9254968e-10,144,16.420368,3021.12544298172,-4.075282,0.27272728,-0.5792117,19.609682,1693,0.0052740937,9445.605,2.5619226
3.0,-4.3299274,25.522223,-12.901884,1462819,-13.582983,-10.0,1.0424833,0.9924296,5.578254,863.5295159386069,,,121.81517,24.130194,1694,0.14999999,33.511864,-3.9516091,19.609682,158,2.9220437e-10,144,2.0345673e-19,3023.014607191086,-4.0758696,-0.8181818,-0.5782544,19.609682,1694,3.3370528e-18,9449.5625,-1.392029
3.0,-4.330473,21.622337,-12.901884,1463818,2.383823,10.0,-2.096568,1.0625728,5.57915,863.6094395280236,,,121.81517,24.126514,1695,0.14999999,23.573761,-5.2431717,19.609682,158,2.918597e-10,144,1.0446663e-11,3025.208267688751,-4.0764594,-0.8181818,-0.57915014,19.609682,1695,1.9810708e-19,9456.659,2.504177
3.0,-4.3303103,24.20885,-12.901884,1464817,-8.4514265,-6.3636365,-1.6618913,0.99890584,5.5797887,863.6892688679245,,,121.81517,24.12496,1696,0.14999999,18.58025,-4.112263,19.609682,158,2.9151562e-10,144,1.330721e-11,3027.4341876506805,-4.0770493,0.09090909,-0.5797885,19.609682,1696,0.104677886,9463.321,-0.08389001
3.0,-4.330152,25.000633,-12.901884,1465816,-0.43085325,0.90909094,-0.17820166,1.0465211,5.5795517,863.7690041249264,,,121.81517,24.12422,1697,0.14999999,20.551085,-4.058075,19.609682,158,2.9117214e-10,144,0.04755774,3029.7047889232635,-4.077577,0.45454547,-0.5795519,19.609682,1697,15.062261,9468.5,-0.87641263
3.0,-4.329937,23.887451,-12.901884,1466815,6.7014403,4.5454545,-0.30525994,0.9840485,5.5793905,863.8486454652532,,,121.81517,24.113516,1698,0.14999999,18.344284,-4.0095153,19.609682,158,2.908293e-10,144,1.3957896,3031.948448896408,-4.0693297,0.09090909,-0.5793904,19.609682,1698,0.06698011,9473.805,0.2260652
3.0,-4.329691,26.67625,-12.901884,1467814,-0.12102181,-6.3636365,-0.14114377,0.9271067,5.5791326,863.9281930547381,,,121.81517,24.103436,1699,0.14999999,23.493408,-3.89298,19.609682,158,2.9048705e-10,144,1.3885563e-07,3034.1171345710754,-4.069879,0.8181818,-0.57913244,19.609682,1699,0.57271266,9478.946,-2.572814
3.0,-4.3297167,24.307285,-12.901884,1468813,-12.71845,-10.0,-3.6182704,0.88010716,5.58092,864.0076470588235,,,121.81517,24.10093,1700,0.14999999,30.638683,-4.298031,19.609682,158,2.9014538e-10,144,2.1242089e-14,3036.38312458992,-4.0701303,-0.27272728,-0.5809202,19.609682,1700,4.0282453e-07,9487.564,-0.20635667
3.0,-4.329983,24.844055,-12.901884,1469812,-4.771521,-6.3636365,-0.73918724,0.9515416,5.581013,864.0870076425632,,,121.81517,24.09564,1701,0.14999999,19.663715,-4.6591463,19.609682,158,2.8980435e-10,144,3.0674552e-10,3038.7839798927307,-4.0707183,0.45454547,-0.5810132,19.609682,1701,4.6117663,9493.304,-0.74841523
3.0,-4.3298407,30.644701,-12.901884,1470811,8.956967,10.0,-0.6397744,1.0489367,5.5810475,864.1662749706228,,,121.81517,24.095184,1702,0.14999999,68.81813,-4.0364385,19.609682,158,2.894639e-10,144,5.6832857e-08,3041.098865032196,-4.0685987,1.0,-0.5810477,19.609682,1702,8.093065e-05,9498.943,-6.549516
3.0,-4.329725,26.07071,-12.901884,1471810,-4.29588,-6.3636365,-2.3685617,1.0233839,5.5820975,864.2454492072812,,,121.81517,24.090046,1703,0.14999999,33.83245,-4.1711226,19.609682,158,2.8912406e-10,144,1.6295362e-32,3043.489490032196,-4.0691857,-1.0,-0.58209735,19.609682,1703,5.7834773e-22,9506.312,-1.9806638
3.0,-4.3295765,25.057394,-12.901884,1472809,-1.3534982,-2.7272727,-1.4173955,1.1066148,5.5825877,864.3245305164319,,,121.81517,24.068954,1704,0.14999999,20.39304,-4.096075,19.609682,158,2.887848e-10,144,8.402222,3045.823529958725,-4.0697727,-0.6363636,-0.58258754,19.609682,1704,4.3727036e-12,9512.7295,-0.98843974
3.0,-4.329348,21.918457,-12.901884,1473808,11.705436,10.0,-0.79274327,0.94751275,5.5827107,864.4035190615836,,,121.81517,24.061722,1705,0.14999999,23.594082,-4.042129,19.609682,158,2.8844616e-10,144,0.02101982,3048.1119565963745,-4.0703597,-0.45454547,-0.5827108,19.609682,1705,2.0981192e-11,9518.521,2.1432645
3.0,-4.3293824,27.387083,-12.901884,1474318,4.2203693,2.7272727,0.3365046,1.0393102,5.582172,864.1957796014068,,,121.81517,24.05837,1706,0.14999999,24.530045,-4.3334117,19.609682,158,2.881081e-10,144,1.214246e-13,3050.16655254364,-4.0709457,0.8181818,-0.582172,19.609682,1706,0.9963322,9523.186,-3.3287117
3.0,-4.329291,24.122938,-12.901884,1475317,-1.2983465,-6.3636365,-2.8318813,0.96027595,5.58349,864.2747510251904,,,121.81517,24.054972,1707,0.14999999,18.823221,-4.209243,19.609682,158,2.877706e-10,144,3.2503156e-09,3052.486689567566,-4.070948,-0.09090909,-0.58348995,19.609682,1707,0.0017246495,9531.018,-0.06796588
3.0,-4.3291216,23.33415,-12.901884,1476316,-0.18961367,6.3636365,-0.09535033,0.97993696,5.5832043,864.3536299765808,,,121.81517,24.040451,1708,0.14999999,17.25836,-3.9966626,19.609682,158,2.8743377e-10,144,0.12229807,3054.819505214691,-4.0715327,-0.09090909,-0.58320415,19.609682,1708,0.00028596824,9536.112,0.7062998
3.0,-4.328932,25.608341,-12.901884,1477315,-9.545674,-10.0,-0.00757655,1.0857329,5.582867,864.4324166179052,,,121.81517,24.036438,1709,0.14999999,32.56172,-3.9829953,19.609682,158,2.8709748e-10,144,4.8327005e-05,3057.1433799266815,-4.072118,0.6363636,-0.5828673,19.609682,1709,0.20801212,9541.12,-1.571904
3.0,-4.3288,23.819674,-12.901884,1478314,8.693686,6.3636365,-0.392762,1.0010655,5.582756,864.5111111111111,,,121.81517,24.031652,1710,0.14999999,18.155058,-4.1840553,19.609682,158,2.8676178e-10,144,2.249395e-15,3059.3817048072815,-4.0725813,-0.6363636,-0.58275616,19.609682,1710,1.935392e-13,9546.513,0.2119786
3.0,-4.3285637,24.899511,-12.901884,1478668,-13.27349,-10.0,2.0186481,0.982891,5.581236,864.2127410870836,,,121.81517,24.032038,1711,0.14999999,31.275635,-3.9247768,19.609682,158,2.864267e-10,144,1.496235e-08,3061.2716932296753,-4.073166,-0.6363636,-0.5812357,19.609682,1711,7.161695e-14,9549.494,-0.8674741
3.0,-4.3288913,21.002392,-12.901884,1479667,6.042187,10.0,-0.3369052,1.0581583,5.581093,864.2914719626168,,,121.81517,24.02889,1712,0.14999999,22.652264,-4.8663845,19.609682,158,2.8609215e-10,144,7.079623e-14,3063.7542445659637,-4.07375,0.09090909,-0.581093,19.609682,1712,0.00037936788,9554.831,3.0264995
3.0,-4.3286037,24.245914,-12.901884,1480220,-2.3184788,-2.7272727,0.35685948,0.92884094,5.5805454,864.1097489784005,,,121.81517,24.026546,1713,0.14999999,18.895407,-3.8919182,19.609682,158,2.8575825e-10,144,0.024013633,3065.925523996353,-4.0743337,-0.27272728,-0.5805455,19.609682,1713,2.4782723e-05,9559.475,-0.21936835
3.0,-4.328457,24.574017,-12.901884,1481219,2.288115,6.3636365,-0.28656107,1.0200233,5.580374,864.1884480746791,,,121.81517,24.016438,1714,0.14999999,29.986021,-4.0030417,19.609682,158,2.854249e-10,144,3.053535e-05,3068.5358035564423,-4.0749173,-1.0,-0.58037394,19.609682,1714,9.639166e-23,9564.761,-0.5575787
3.0,-4.328922,24.31483,-12.901884,1481851,-16.08096,-10.0,-2.5960133,0.9104254,5.581549,864.0530612244899,,,121.81517,24.002676,1715,0.14999999,28.055733,-5.142358,19.609682,158,2.8509214e-10,144,1.6832283e-23,3070.82915019989,-4.0755005,0.27272728,-0.5815493,19.609682,1715,0.08891186,9572.357,-0.31215522
3.0,-4.330373,25.932322,-12.901884,1482850,1.2191641,-0.90909094,-0.23567481,1.0032787,5.5813475,864.1317016317016,,,121.81517,23.998814,1716,0.14999999,33.455757,-6.7251687,19.609682,158,2.8475994e-10,144,4.5525837e-20,3073.208246946335,-4.0760317,-1.0,-0.5813477,19.609682,1716,2.4418834e-21,9577.593,-1.9335084
3.0,-4.33029,25.614965,-12.901884,1483846,-7.3604956,-2.7272727,-1.919629,0.98048973,5.582127,864.2085032032616,,,121.81517,23.999186,1717,0.14999999,21.503544,-4.187912,19.609682,158,2.8442834e-10,144,1.1138236e-24,3075.483850479126,-4.0766144,0.6363636,-0.5821271,19.609682,1717,12.80115,9584.513,-1.6157804
3.0,-4.330231,24.274132,-12.901884,1484845,2.663877,2.7272727,-2.5031307,0.9833608,5.5832453,864.2869615832363,,,121.81517,23.984898,1718,0.14999999,19.024178,-4.2056627,19.609682,158,2.8409733e-10,144,5.404353e-05,3077.7326357364655,-4.0697684,0.27272728,-0.5832453,19.609682,1718,2.506796,9592.016,-0.2892343
3.0,-4.3300467,28.97635,-12.901884,1485844,-5.1697435,-10.0,-0.22579964,1.0105946,5.5830374,864.3653286794648,,,121.81517,23.985012,1719,0.14999999,67.23108,-3.9948587,19.609682,158,2.837669e-10,144,2.2422837e-08,3080.051607131958,-4.0688925,1.0,-0.5830374,19.609682,1719,0.0013644511,9597.241,-4.9913383
3.0,-4.3304734,24.059233,-12.901884,1486843,1.6641161,2.7272727,-5.916792,0.94599366,5.5861382,864.4436046511628,,,121.81517,23.967796,1720,0.14999999,18.856173,-5.064416,19.609682,158,2.8343702e-10,144,7.271623e-20,3082.513688325882,-4.0694733,-0.27272728,-0.58613837,19.609682,1720,1.1415092e-05,9608.158,-0.091436334
3.0,-4.3303013,24.56903,-12.901884,1487842,4.2677727,6.3636365,-0.112045646,1.0097837,5.585863,864.5217896571761,,,121.81517,23.962671,1721,0.14999999,18.935083,-3.9778893,19.609682,158,2.8310773e-10,144,0.0003608137,3084.939968585968,-4.0700545,0.45454547,-0.5858629,19.609682,1721,0.763733,9613.27,-0.60635865
3.0,-4.330089,21.442907,-12.901884,1488841,6.389785,10.0,-0.22047147,1.012551,5.5856504,864.5998838559814,,,121.81517,23.951962,1722,0.14999999,22.751936,-3.9725838,19.609682,158,2.8277902e-10,144,9.076496e-08,3087.252278804779,-4.0701914,-0.6363636,-0.5856507,19.609682,1722,4.236498e-15,9618.49,2.5090532
3.0,-4.3298388,24.461151,-12.901884,1489385,-7.577573,-10.0,-0.90065205,0.96219677,5.5858335,864.413813116657,,,121.81517,23.95151,1723,0.14999999,31.975718,-3.907881,19.609682,158,2.8245087e-10,144,1.3168645e-07,3089.2555866241455,-4.070772,-0.45454547,-0.5858335,19.609682,1723,3.5377445e-10,9624.391,-0.50964123
