IWMin,BoundMISE,DenMISEMeanLog,MountainCar_std0_higher,ReturnLastEpisode,Delta,IWMean,MountainCar_mu0_higher,Iteration,TimestepsSoFar,NumTrainableParams,IWMax,MountainCar_std1_higher,BoundBonus,DenMISELogLast,Regret/t,IWLastEpisode,ReturnMean,ReturnStepMax,ReturnMax,GridSize,NumTrajectories,Bound,IWFirstEpisode,DenMISELogFirst,MinEpLen,ReturnAbsMax,AvgEpLen,ReturnMin,Regret,ActionIn1,MountainCar_mu1_higher,TimeElapsed
,-0.06506976,-4.3075776,0.14999999,-0.091125764,6.4920086e-10,1.0399902,,1239,1079777,,19.173157,3.0,41.50076,-3.9855273,5.749853,3.9986565,-0.749853,131.23058,29.019257,121,1239,41.435688,16.510977,-4.0047245,115,29.019257,871.4907183212268,-14.466565,7124.068,-2.729071,-2.0,1929.5371351242065
,-1.4345367,-4.307298,0.14999999,-0.106755495,6.4815414e-10,0.96553385,0.6,1240,1080776,,20.311317,3.0,42.855858,-3.996595,5.7493343,3.5264202e-06,-0.74933434,131.23058,29.019257,121,1240,41.42132,0.00022267555,-3.9922934,115,29.019257,871.5935483870968,-14.466565,7129.175,1.6479006,2.0,1931.4539654254913
,2.074137,-4.30712,0.14999999,-1.2389481,6.4711003e-10,1.1564085,0.2,1241,1081775,,25.616009,3.0,39.348278,-4.04912,5.749729,0.008238564,-0.7497289,131.23058,29.019257,121,1241,41.422417,0.0009253494,-3.9930992,115,29.019257,871.696212731668,-14.466565,7135.4136,6.649484,10.0,1933.4311609268188
,-2.0281744,-4.3067303,0.14999999,-0.3301178,6.4606837e-10,1.0842812,-1.0,1242,1082774,,47.513603,3.0,43.439976,-3.9733975,5.749391,3.7441373e-21,-0.749391,131.23058,29.019257,121,1242,41.4118,4.9908495e-09,-3.9939039,115,29.019257,871.7987117552335,-14.466565,7140.7437,-12.527845,-10.0,1935.4915626049042
,-2.653737,-4.306867,0.14999999,-1.0683879,6.4502925e-10,0.83658814,0.8,1243,1083773,,31.290009,3.0,44.06456,-4.5504785,5.7496476,1.3851236e-32,-0.7496476,131.23058,29.019257,121,1243,41.410824,1.5535503e-10,-3.9947088,115,29.019257,871.9010458567981,-14.466565,7146.812,12.410065,10.0,1937.499712228775
,1.6599755,-4.3071914,0.14999999,-3.4919758,6.4399264e-10,0.94809145,-0.8,1244,1084772,,26.731335,3.0,39.713554,-4.542483,5.751852,2.7125557e-21,-0.7518521,131.23058,29.019257,121,1244,41.37353,6.585211e-08,-3.995513,115,29.019257,872.0032154340836,-14.466565,7155.304,10.03126,10.0,1939.4987864494324
,-2.7880836,-4.3071313,0.14999999,-0.008428906,6.429585e-10,0.9395925,0.8,1245,1085246,,22.185982,3.0,44.1501,-4.176499,5.751255,5.005507e-22,-0.751255,131.23058,29.019257,121,1245,41.36202,5.297135e-07,-3.9963164,115,29.019257,871.6835341365462,-14.466565,7160.3125,-0.22171807,-2.0,1941.0889112949371
,-0.06725447,-4.307174,0.14999999,-4.0020776,6.4192685e-10,0.95020413,,1246,1086245,,28.487595,3.0,41.425934,-4.2967806,5.753864,5.467746e-10,-0.753864,131.23058,29.019257,121,1246,41.35868,0.51138973,-3.9971194,115,29.019257,871.7857142857143,-14.466565,7169.3145,-8.897451,-10.0,1943.1200652122498
,0.4350595,-4.307027,0.14999999,-0.09915834,6.408977e-10,0.8990998,-0.4,1247,1087244,,18.291239,3.0,40.90476,-4.0678496,5.753339,5.2145675e-05,-0.753339,131.23058,29.019257,121,1247,41.339817,0.055540137,-3.9975114,115,29.019257,871.887730553328,-14.466565,7174.4136,9.444629,6.0,1945.113853931427
,-0.13067815,-4.3068905,0.14999999,4.4624987,6.398711e-10,0.97587675,0.2,1248,1087548,,19.353817,3.0,41.463505,-4.033526,5.74916,0.021855656,-0.7491596,131.23058,29.019257,121,1248,41.33283,1.2453972,-3.9982684,115,29.019257,871.4326923076923,-14.466565,7174.951,1.8292642,2.0,1946.6250081062317
,-1.2339052,-4.3066626,0.14999999,-0.0960322,6.3884686e-10,0.94867116,-0.8,1249,1088547,,20.236372,3.0,42.54298,-3.9946253,5.7486367,5.1182063e-09,-0.74863666,131.23058,29.019257,121,1249,41.309074,0.00022474884,-3.998072,115,29.019257,871.5348278622898,-14.466565,7180.0474,1.2316324,-2.0,1948.4818065166473
,-0.14619291,-4.3064666,0.14999999,-0.8548015,6.378251e-10,0.98589337,-0.2,1250,1089546,,19.402355,3.0,41.455402,-4.0072775,5.7487216,0.010698905,-0.7487216,131.23058,29.019257,121,1250,41.309208,6.1763773,-3.998872,115,29.019257,871.6368,-14.466565,7185.902,-8.567806,-6.0,1950.3309347629547
,-0.40295643,-4.306283,0.14999999,-0.38090038,6.3680583e-10,1.1236475,0.4,1251,1090545,,19.51813,3.0,41.70682,-4.0588417,5.7484274,1.7296334e-10,-0.74842757,131.23058,29.019257,121,1251,41.303864,0.0026912694,-3.9947429,115,29.019257,871.7386091127098,-14.466565,7191.2827,5.2425385,6.0,1952.1630403995514
,-0.38224033,-4.3059244,0.14999999,-0.12984715,6.35789e-10,0.93917876,-0.4,1252,1091544,,19.78028,3.0,41.66872,-3.9777117,5.7479334,0.00039789977,-0.7479335,131.23058,29.019257,121,1252,41.28648,2.120065,-3.9955397,115,29.019257,871.8402555910543,-14.466565,7196.4126,-0.74207,-2.0,1954.0407195091248
,0.63297987,-4.305731,0.14999999,-0.2778452,6.347745e-10,1.0007945,,1253,1092543,,18.592474,3.0,40.635166,-3.998724,5.747558,0.15295148,-0.7475583,131.23058,29.019257,121,1253,41.268147,0.4273634,-3.994646,115,29.019257,871.9417398244213,-14.466565,7201.6904,4.7936573,6.0,1955.915001630783
,3.3038075,-4.305459,0.14999999,-0.062414844,6.3376254e-10,1.0529989,-1.0,1254,1093542,,35.98886,3.0,37.948444,-3.9633102,5.747012,5.098987e-07,-0.74701196,131.23058,29.019257,121,1254,41.25225,4.703234e-11,-3.995103,115,29.019257,872.0430622009569,-14.466565,7206.753,8.952065,10.0,1957.9258284568787
,-0.20312642,-4.3053756,0.14999999,4.6712546,6.3275296e-10,1.027196,0.2,1255,1093802,,19.469084,3.0,41.448174,-4.2436285,5.742695,1.3445155e-19,-0.7426946,131.23058,29.019257,121,1255,41.24505,1.3574365,-3.9959002,115,29.019257,871.5553784860558,-14.466565,7207.0815,-4.3836164,-6.0,1959.4533324241638
,-3.1996484,-4.3051105,0.14999999,-0.002965981,6.317458e-10,0.97211784,0.8,1256,1094801,,22.001596,3.0,44.43673,-3.9973638,5.7421055,8.2652996e-08,-0.74210566,131.23058,29.019257,121,1256,41.23708,1.3840023e-08,-3.9956155,115,29.019257,871.656847133758,-14.466565,7212.085,7.5106683,6.0,1961.3970913887024
,-0.8004584,-4.3049493,0.14999999,-2.382089,6.30741e-10,0.97298896,-0.6,1257,1095800,,32.18274,3.0,42.031982,-4.0696163,5.74341,1.0760366e-22,-0.74341035,131.23058,29.019257,121,1257,41.231525,0.0016564302,-3.9964113,115,29.019257,871.75815433572,-14.466565,7219.467,-4.5305996,-10.0,1963.4230766296387
,-4.3558855,-4.304743,0.14999999,-0.34065053,6.297387e-10,1.0045103,1.0,1258,1096799,,33.958733,3.0,45.572594,-4.0124087,5.74309,5.9505967e-18,-0.7430902,131.23058,29.019257,121,1258,41.21671,3.5883175e-11,-3.9972053,115,29.019257,871.8593004769475,-14.466565,7224.8076,-3.1364768,-6.0,1965.2767491340637
,-0.60400933,-4.305552,0.14999999,-6.8291874,6.2873867e-10,1.0244309,0.4,1259,1097798,,19.518892,3.0,41.77515,-5.3219967,5.7479243,6.8386384e-05,-0.74792427,131.23058,29.019257,121,1259,41.171143,0.10326901,-3.998,115,29.019257,871.9602859412232,-14.466565,7236.6367,-2.8236713,-2.0,1967.3380703926086
,-1.8624276,-4.305307,0.14999999,-0.4932209,6.2774114e-10,0.96900463,-1.0,1260,1098797,,31.559895,3.0,43.02011,-4.018384,5.747722,2.3830925e-18,-0.74772215,131.23058,29.019257,121,1260,41.157684,6.904968e-08,-3.9987118,115,29.019257,872.0611111111111,-14.466565,7242.13,-0.74749494,-6.0,1969.1365849971771
,-0.16539821,-4.3066287,0.14999999,-2.7444081,6.2674593e-10,0.9880836,-0.2,1261,1099796,,27.975426,3.0,41.304413,-5.934397,5.7493057,4.9580895e-12,-0.74930555,131.23058,29.019257,121,1261,41.139015,0.44885957,-3.9995053,115,29.019257,872.1617763679619,-14.466565,7249.874,-8.848155,-10.0,1971.0122289657593
,2.3772655,-4.306457,0.14999999,-0.009486342,6.2575306e-10,1.0402329,-0.4,1262,1100795,,25.96173,3.0,38.756023,-4.072687,5.748719,4.523593e-10,-0.74871933,131.23058,29.019257,121,1262,41.13329,0.0006255241,-3.999942,115,29.019257,872.2622820919175,-14.466565,7254.884,11.087475,10.0,1973.0017409324646
,-0.6155987,-4.3064694,0.14999999,0.08549632,6.247625e-10,1.0144327,0.4,1263,1101299,,31.411716,3.0,41.73903,-4.356516,5.748059,6.7316525e-18,-0.74805886,131.23058,29.019257,121,1263,41.12343,0.0032317617,-4.0007334,115,29.019257,871.9707046714173,-14.466565,7259.7983,-6.2919254,-10.0,1974.6314766407013
,-0.7475618,-4.3062315,0.14999999,-0.41655645,6.2377437e-10,0.90812516,-0.6,1264,1102298,,19.042982,3.0,41.871616,-4.0150023,5.7477965,2.4732016e-08,-0.74779654,131.23058,29.019257,121,1264,41.124054,0.022924054,-4.0015225,115,29.019257,872.0712025316456,-14.466565,7265.215,-10.17326,-6.0,1976.6345796585083
,-0.72587353,-4.3061757,0.14999999,-0.86485714,6.2278854e-10,0.9034616,0.6,1265,1103297,,29.995495,3.0,41.849003,-4.1408763,5.747889,5.3460655e-23,-0.7478891,131.23058,29.019257,121,1265,41.12313,1.6798037e-07,-4.002295,115,29.019257,872.1715415019763,-14.466565,7271.0796,14.655869,10.0,1978.5070598125458
,-0.47387773,-4.3071,0.14999999,7.12123,6.2180505e-10,1.0618635,-1.0,1266,1103546,,27.976454,3.0,41.55831,-5.374109,5.7416735,5.2575087e-21,-0.74167335,131.23058,29.019257,121,1266,41.084435,4.2197046e-09,-4.003085,115,29.019257,871.6793048973144,-14.466565,7268.9585,3.5685396,6.0,1980.0936744213104
,1.6653942,-4.3070292,0.14999999,-1.9821852,6.208239e-10,1.0319952,-0.6,1267,1104545,,26.405945,3.0,39.359123,-4.2741237,5.7426524,0.088479415,-0.7426525,131.23058,29.019257,121,1267,41.024517,1.5707807e-05,-4.003875,115,29.019257,871.7797947908446,-14.466565,7275.9404,11.188131,10.0,1982.1745750904083
,-4.9711604,-4.3070965,0.14999999,13.695132,6.198451e-10,1.0852283,1.0,1268,1104734,,57.694645,3.0,45.99474,-4.4192204,5.731266,4.0564272e-38,-0.73126614,131.23058,29.019257,121,1268,41.02358,2.6256133e-12,-4.004664,115,29.019257,871.2413249211356,-14.466565,7267.2456,-8.159281,-10.0,1983.7377326488495
,2.4303105,-4.307469,0.14999999,-5.582132,6.1886857e-10,0.96647894,-0.2,1269,1105733,,25.853727,3.0,38.581047,-4.8531523,5.735089,2.3085058e-24,-0.73508877,131.23058,29.019257,121,1269,41.011356,0.004250048,-4.005452,115,29.019257,871.3420015760441,-14.466565,7277.8276,10.137774,10.0,1985.659380197525
,-2.9314485,-4.307338,0.14999999,-0.0022982236,6.1789435e-10,0.94880927,0.8,1270,1106435,,22.071352,3.0,43.93696,-4.1034694,5.734512,2.2473852e-10,-0.7345118,131.23058,29.019257,121,1270,41.00551,2.104211e-07,-4.0062366,115,29.019257,871.2086614173228,-14.466565,7282.83,0.3568896,2.0,1987.534333705902
,0.36514732,-4.307234,0.14999999,-2.4772508,6.1692246e-10,1.1306889,0.2,1271,1107434,,18.42793,3.0,40.615627,-4.1191835,5.7358828,0.0008716371,-0.73588294,131.23058,29.019257,121,1271,40.980774,0.08351636,-4.007024,115,29.019257,871.309205350118,-14.466565,7290.307,5.220269,6.0,1989.4419791698456
,-0.21063724,-4.306887,0.14999999,-0.34024376,6.159528e-10,1.0611669,0.2,1272,1108433,,19.369503,3.0,41.14252,-3.9923553,5.735572,0.9837728,-0.73557186,131.23058,29.019257,121,1272,40.931885,3.1965601,-4.0077443,115,29.019257,871.4095911949686,-14.466565,7295.6475,-1.816438,-2.0,1991.4292223453522
,-0.41384152,-4.306599,0.14999999,-0.053854942,6.1498545e-10,1.0176992,-0.4,1273,1109432,,31.505344,3.0,41.302605,-3.9976523,5.7350364,0.0008510771,-0.7350364,131.23058,29.019257,121,1273,40.888763,0.06686258,-4.0060205,115,29.019257,871.5098193244305,-14.466565,7300.701,-8.014531,-10.0,1993.576354265213
,-0.6241219,-4.3063707,0.14999999,-0.37618038,6.140204e-10,0.9856055,0.4,1274,1110431,,19.113997,3.0,41.510616,-4.0282793,5.7347546,1.13217766e-07,-0.7347547,131.23058,29.019257,121,1274,40.886494,0.04097431,-4.006753,115,29.019257,871.6098901098901,-14.466565,7306.0776,0.6166701,2.0,1995.6635916233063
,0.01932525,-4.306152,0.14999999,-0.43540028,6.130576e-10,1.0869625,-0.6,1275,1111430,,18.150864,3.0,40.866028,-4.0089006,5.73452,2.7407805e-09,-0.73451984,131.23058,29.019257,121,1275,40.885353,0.0014031715,-4.0075054,115,29.019257,871.7098039215687,-14.466565,7311.5127,7.4386635,6.0,1997.81081032753
,2.2141056,-4.3058248,0.14999999,5.498589,6.120971e-10,0.98120403,,1276,1111696,,25.461605,3.0,38.667427,-3.97242,5.7296352,4.236653e-05,-0.729635,131.23058,29.019257,121,1276,40.88153,0.0048674745,-4.0082884,115,29.019257,871.2351097178683,-14.466565,7311.014,11.745572,10.0,1999.303490638733
,-1.2665184,-4.3059177,0.14999999,3.3674757,6.111388e-10,0.9539893,-0.8,1277,1112024,,19.551123,3.0,42.13933,-4.400784,5.7264266,7.624043e-12,-0.7264266,131.23058,29.019257,121,1277,40.872814,9.764586e-05,-4.009068,115,29.019257,870.8097102584181,-14.466565,7312.647,-12.089374,-6.0,2000.8907945156097
,1.8849878,-4.306094,0.14999999,-1.5303849,6.101828e-10,0.95847785,-0.8,1278,1113023,,26.384138,3.0,38.983383,-4.482678,5.7270555,3.8280384e-10,-0.7270557,131.23058,29.019257,121,1278,40.86837,6.680307e-08,-4.009851,115,29.019257,870.9100156494522,-14.466565,7319.1772,11.155926,10.0,2002.8408799171448
,0.58525854,-4.306172,0.14999999,4.502005,6.09229e-10,0.87483376,-0.2,1279,1113317,,18.49706,3.0,40.273716,-4.3587556,5.722967,1.0522457,-0.72296727,131.23058,29.019257,121,1279,40.858974,0.3802441,-4.010633,115,29.019257,870.4589523064894,-14.466565,7319.6753,6.5831046,6.0,2004.523568868637
,-2.7250433,-4.305983,0.14999999,1.248625,6.082775e-10,0.98114985,0.8,1280,1113743,,21.694603,3.0,43.567646,-3.93555,5.721427,1.1246837e-12,-0.721427,131.23058,29.019257,121,1280,40.8426,2.3101953e-07,-4.0111175,115,29.019257,870.11171875,-14.466565,7323.427,-4.9933567,-6.0,2005.9671630859375
,-0.19602254,-4.305844,0.14999999,-2.372889,6.0732813e-10,0.9905471,0.2,1281,1114742,,29.602276,3.0,41.039837,-4.1059055,5.7227163,0.0037348028,-0.7227162,131.23058,29.019257,121,1281,40.843815,0.100177206,-4.011898,115,29.019257,870.2123341139735,-14.466565,7330.7993,-3.98916,-10.0,2007.9369237422943
,1.2126455,-4.3056183,0.14999999,-0.1934762,6.06381e-10,1.1355517,0.4,1282,1115741,,28.511057,3.0,39.62018,-4.0016003,5.7223034,0.0001530774,-0.7223034,131.23058,29.019257,121,1282,40.832825,3.0781768e-05,-4.0126004,115,29.019257,870.3127925117004,-14.466565,7335.993,9.238166,10.0,2009.6852343082428
,-0.14383934,-4.305331,0.14999999,-1.2283396,6.0543615e-10,1.0446675,-0.2,1283,1116740,,19.487232,3.0,40.97662,-4.066327,5.7226977,4.4397072e-07,-0.7226978,131.23058,29.019257,121,1283,40.83278,14.5832405,-4.01338,115,29.019257,870.4130943102105,-14.466565,7342.221,2.6526644,-2.0,2011.54039645195
,-1.7054306,-4.3050685,0.14999999,-0.374497,6.0449346e-10,0.9886941,-1.0,1284,1117739,,30.138737,3.0,42.527294,-4.008708,5.7224264,0.0062100883,-0.7224266,131.23058,29.019257,121,1284,40.821865,6.346309e-08,-4.0028567,115,29.019257,870.5132398753894,-14.466565,7347.5957,2.821158,2.0,2013.5000801086426
,-0.30312195,-4.304861,0.14999999,-1.207678,6.03553e-10,0.9174739,-0.4,1285,1118738,,19.519522,3.0,41.073944,-4.0220885,5.722804,0.8724522,-0.72280425,131.23058,29.019257,121,1285,40.77082,0.8406313,-4.0036354,115,29.019257,870.6132295719844,-14.466565,7353.8037,3.6444018,2.0,2015.6114900112152
,-5.738493,-4.304671,0.14999999,-0.13257924,6.026147e-10,1.0877678,1.0,1286,1119545,,37.981133,3.0,46.505917,-3.9744384,5.7223454,1.873714e-14,-0.7223453,131.23058,29.019257,121,1286,40.767426,3.3059524e-11,-4.0037594,115,29.019257,870.5637636080871,-14.466565,7358.936,0.021123707,2.0,2017.556592464447
,-1.3621203,-4.304633,0.14999999,-4.080462,6.0167865e-10,0.9986386,0.6,1287,1120544,,32.435894,3.0,42.121315,-4.336965,5.7249546,0.013017984,-0.72495455,131.23058,29.019257,121,1287,40.759193,1.7886741e-05,-4.0045366,115,29.019257,870.6635586635587,-14.466565,7368.0166,-10.96653,-10.0,2019.5715312957764
,-0.38144362,-4.3047767,0.14999999,-0.8302541,6.0074473e-10,0.9478511,-0.4,1288,1121543,,19.679192,3.0,41.125553,-4.4813375,5.725036,5.8904384e-08,-0.72503626,131.23058,29.019257,121,1288,40.74411,0.91997147,-4.0053134,115,29.019257,870.763198757764,-14.466565,7373.8467,0.21767318,-6.0,2021.548767566681
,-1.4442897,-4.3046017,0.14999999,-0.491305,5.99813e-10,1.0769676,-0.8,1289,1122542,,32.348057,3.0,42.186844,-4.02319,5.724855,0.0024283167,-0.72485495,131.23058,29.019257,121,1289,40.742554,7.065635e-06,-4.0053754,115,29.019257,870.8626842513577,-14.466565,7379.338,-12.96353,-10.0,2023.2890794277191
,-0.06621557,-4.3048463,0.14999999,-1.5135208,5.988834e-10,0.9853971,,1290,1123541,,19.032846,3.0,40.809677,-4.6912365,5.7254663,2.0332646e-07,-0.7254663,131.23058,29.019257,121,1290,40.74346,7.1051407,-4.0061507,115,29.019257,870.9620155038759,-14.466565,7385.8516,-7.9877295,-6.0,2025.1698782444
,-0.78271514,-4.3046703,0.14999999,-0.37099195,5.9795596e-10,0.9537605,-0.6,1291,1124540,,19.920319,3.0,41.500088,-4.059216,5.7251916,4.059119e-09,-0.7251917,131.23058,29.019257,121,1291,40.717373,0.05334233,-4.001433,115,29.019257,871.0611928737413,-14.466565,7391.2227,-5.947208,-2.0,2027.206286907196
,-1.2806354,-4.304477,0.14999999,-0.3609215,5.9703065e-10,0.9237041,0.6,1292,1125539,,20.412216,3.0,41.990322,-4.0060678,5.72491,3.9145096e-09,-0.7249098,131.23058,29.019257,121,1292,40.709686,0.0005717677,-4.002166,115,29.019257,871.1602167182663,-14.466565,7396.5835,-4.0511217,-2.0,2029.203442811966
,-0.3035652,-4.304376,0.14999999,-2.2312117,5.9610755e-10,1.070577,-0.8,1293,1126538,,18.384222,3.0,41.00438,-4.0944414,5.7260747,7.371222e-26,-0.72607476,131.23058,29.019257,121,1293,40.700813,5.9048994e-06,-4.002939,115,29.019257,871.2590873936582,-14.466565,7403.8145,8.642418,6.0,2031.0989968776703
,3.3137083,-4.304099,0.14999999,-0.21544369,5.9518657e-10,1.043564,-1.0,1294,1127012,,35.942062,3.0,37.3353,-4.0119324,5.7256804,2.5320988,-0.7256801,131.23058,29.019257,121,1294,40.64901,4.7438935e-11,-4.003712,115,29.019257,870.952086553323,-14.466565,7409.0303,8.741644,10.0,2032.7163093090057
,2.0282288,-4.3039055,0.14999999,0.1431619,5.942677e-10,1.1306347,0.2,1295,1127402,,25.612906,3.0,38.576843,-4.0892653,5.7250094,8.340697e-12,-0.72500926,131.23058,29.019257,121,1295,40.605072,0.00093594514,-4.0044847,115,29.019257,870.580694980695,-14.466565,7413.8867,14.257124,10.0,2034.354742527008
,-5.383419,-4.3044853,0.14999999,0.2732721,5.93351e-10,1.1334544,1.0,1296,1127882,,36.52384,3.0,45.984818,-5.181812,5.724239,8.853206e-09,-0.72423893,131.23058,29.019257,121,1296,40.6014,8.417943e-11,-4.0052557,115,29.019257,870.2793209876543,-14.466565,7418.614,-4.734296,-2.0,2036.0909028053284
,1.9274144,-4.304336,0.14999999,-3.589734,5.924364e-10,1.0510141,-0.6,1297,1128881,,26.124763,3.0,38.658123,-4.235452,5.726448,7.0466604e-28,-0.72644824,131.23058,29.019257,121,1297,40.585537,1.5741653e-05,-4.006027,115,29.019257,870.378565921357,-14.466565,7427.203,13.627335,10.0,2038.1955661773682
,-0.5942934,-4.3049912,0.14999999,4.3057013,5.915239e-10,1.0292828,0.4,1298,1129178,,19.886726,3.0,41.166145,-5.2009134,5.7225714,8.874803e-15,-0.72257143,131.23058,29.019257,121,1298,40.571854,0.044768382,-4.006798,115,29.019257,869.9368258859785,-14.466565,7427.8975,-1.8543166,-6.0,2039.8409044742584
,0.024467228,-4.304778,0.14999999,-1.5506089,5.906135e-10,0.98577356,,1299,1130177,,19.40669,3.0,40.52233,-4.0535984,5.723209,0.00056130684,-0.7232089,131.23058,29.019257,121,1299,40.5468,6.51228,-4.0075336,115,29.019257,870.036181678214,-14.466565,7434.448,-1.2495693,2.0,2041.9951665401459
,-1.9887173,-4.304561,0.14999999,-0.015943833,5.8970523e-10,1.0702013,-1.0,1300,1131176,,47.59156,3.0,42.536583,-4.0051565,5.722665,2.1330537e-12,-0.72266483,131.23058,29.019257,121,1300,40.547867,5.037972e-09,-4.003302,115,29.019257,870.1353846153846,-14.466565,7439.4644,-13.47723,-10.0,2044.1513392925262
,-5.9733253,-4.3049335,0.14999999,-1.5556877,5.88799e-10,1.0209241,1.0,1301,1132175,,36.81411,3.0,46.509644,-4.8495345,5.723305,,-0.7233051,131.23058,29.019257,121,1301,40.53632,2.198331e-12,-4.004071,115,29.019257,870.2344350499616,-14.466565,7446.02,4.433658,6.0,2046.0511436462402
,-1.2241379,-4.3059387,0.14999999,-9.809489,5.878949e-10,1.0526382,-0.8,1302,1133174,,20.001461,3.0,41.752872,-5.627536,5.7302837,8.534161e-38,-0.7302838,131.23058,29.019257,121,1302,40.528736,8.8997316e-05,-4.0048394,115,29.019257,870.3333333333334,-14.466565,7460.8296,2.0383348,2.0,2048.1270785331726
,-0.63223654,-4.3056746,0.14999999,-0.83283037,5.8699284e-10,0.9145501,0.6,1303,1134173,,29.939508,3.0,41.141068,-4.01098,5.7303624,4.043744e-15,-0.7303624,131.23058,29.019257,121,1303,40.50883,1.6853784e-07,-4.005607,115,29.019257,870.4320798158096,-14.466565,7466.662,9.017033,10.0,2050.081063270569
,2.4873867,-4.305589,0.14999999,-2.0474975,5.86093e-10,1.066466,-0.4,1304,1135172,,26.178354,3.0,38.004025,-4.103418,5.7313724,5.219736e-11,-0.73137254,131.23058,29.019257,121,1304,40.49141,0.0006295608,-4.0063744,115,29.019257,870.5306748466257,-14.466565,7473.71,9.810038,10.0,2052.0830643177032
,-2.7749228,-4.3053613,0.14999999,-0.18077667,5.851951e-10,1.0446349,0.8,1305,1136008,,32.798904,3.0,43.260677,-4.0701656,5.7309504,1.4935998e-20,-0.7309506,131.23058,29.019257,121,1305,40.485756,1.6711809e-08,-4.0071406,115,29.019257,870.5042145593869,-14.466565,7478.8906,-12.829512,-10.0,2054.2164356708527
,-1.5921191,-4.3060303,0.14999999,-2.045609,5.842993e-10,0.83821225,-1.0,1306,1137007,,28.270134,3.0,42.066498,-5.2157164,5.7319574,6.250703e-32,-0.73195726,131.23058,29.019257,121,1306,40.47438,1.6217093e-07,-4.0079064,115,29.019257,870.6026033690658,-14.466565,7485.936,-5.728298,-2.0,2056.1833143234253
,-0.06589528,-4.3059616,0.14999999,-1.3130599,5.834055e-10,0.9313731,,1307,1138006,,28.486221,3.0,40.530724,-4.051272,5.732402,2.535358e-06,-0.73240185,131.23058,29.019257,121,1307,40.46483,0.5173317,-4.0086718,115,29.019257,870.7008416220352,-14.466565,7492.249,-6.3604136,-10.0,2058.0987346172333
,-0.058315575,-4.3057947,0.14999999,-0.29635847,5.825138e-10,0.94753003,-0.2,1308,1139005,,19.204094,3.0,40.48549,-4.0142417,5.7320685,0.333971,-0.7320685,131.23058,29.019257,121,1308,40.427174,5.710969,-4.009041,115,29.019257,870.7989296636085,-14.466565,7497.5454,2.1809518,2.0,2059.991051197052
,-0.78855205,-4.3056216,0.14999999,-0.60090894,5.816241e-10,1.0915995,-0.6,1309,1140004,,19.319546,3.0,41.203648,-4.0232787,5.7319684,16.365368,-0.7319683,131.23058,29.019257,121,1309,40.415096,0.021064753,-4.0054483,115,29.019257,870.8968678380443,-14.466565,7503.1465,2.683581,2.0,2061.984355211258
