MountainCar_mu1_higher,MountainCar_mu0_higher,ReturnLastEpisode,IWLastEpisode,AvgEpLen,TimestepsSoFar,MountainCar_std1_higher,ReturnAbsMax,ReturnStepMax,DenMISELogFirst,IWMin,MinEpLen,ReturnMax,ReturnMin,IWMax,BoundBonus,DenMISELogLast,Regret,MountainCar_std0_higher,Bound,Iteration,BoundMISE,ReturnMean,Delta,IWFirstEpisode,Regret/t,TimeElapsed,NumTrajectories,DenMISEMeanLog,IWMean,ActionIn1,NumTrainableParams,GridSize
,0.2857143,-1.1131731,0.029874321,863.7185947480483,2433959,3.0,19.798416,159.02925,-4.046213,,157,19.798416,-14.027719,19.220648,19.684326,-4.183113,15618.94,0.14999999,19.348303,2818,-0.3360236,-0.5425623,6.774715e-11,2.4014476e-08,5.5425625,8341.877014636993,2818,-4.2969775,0.9887827,1.8459772,,225
5.714286,-0.5714286,-0.05458318,0.00013392277,863.7665838949982,2434958,3.0,19.798416,159.02925,-4.046568,,157,19.798416,-14.027719,18.019547,19.355688,-3.970718,15623.995,0.14999999,19.3484,2819,-0.0072876415,-0.5423892,6.769909e-11,6.598688,5.5423894,8347.389814853668,2819,-4.296866,0.9575682,1.8523288,,225
10.0,-0.2857143,-1.0695978,0.017119464,863.8145390070922,2435957,3.0,19.798416,159.02925,-4.0445848,,157,19.798416,-14.027719,21.705956,17.095522,-4.0435066,15630.064,0.14999999,19.347403,2820,2.2518814,-0.54257613,6.765109e-11,0.015921654,5.5425763,8352.423031330109,2820,-4.2967925,1.0104406,9.257406,,225
10.0,1.0,2.9399705,7.907079e-19,863.6270825948245,2436292,3.0,19.798416,159.02925,-4.0449333,,157,19.798416,-14.027719,87.40487,26.076555,-3.9077199,15632.125,0.14999999,19.347145,2821,-6.729409,-0.54134166,6.760313e-11,4.5432663e-28,5.541342,8356.927355527878,2821,-4.2966514,1.0501658,9.564295,,225
10.0,-0.71428573,-2.361936,1.909194e-18,863.6750531537916,2437291,3.0,19.798416,159.02925,-4.045288,,157,19.798416,-14.027719,23.944332,17.62882,-4.190263,15639.486,0.14999999,19.340395,2822,1.7115749,-0.54198676,6.755523e-11,0.42334467,5.541987,8362.03770852089,2822,-4.296598,1.0023701,6.759722,,225
-2.857143,-0.85714287,-0.5619935,0.0050488263,863.6280552603613,2438022,3.0,19.798416,159.02925,-4.045492,,157,19.798416,-14.027719,21.78985,20.853386,-3.8784108,15645.049,0.14999999,19.336721,2823,-1.5166649,-0.54199386,6.7507396e-11,2.9789975,5.541994,8366.614683389664,2823,-4.2964497,1.0108095,-5.376799,,225
1.4285715,-0.2857143,-0.8826535,0.15401018,863.6759915014164,2439021,3.0,19.798416,159.02925,-4.0447917,,157,19.798416,-14.027719,18.902481,19.510193,-4.0566545,15650.932,0.14999999,19.331432,2824,-0.1787603,-0.5421145,6.7459587e-11,0.72768307,5.5421143,8371.405499219894,2824,-4.296361,1.0073515,0.97398746,,225
10.0,0.2857143,-0.44740602,3.7892185e-06,863.7238938053098,2440020,3.0,19.798416,159.02925,-4.044888,,157,19.798416,-14.027719,21.11249,16.772581,-3.997663,15656.379,0.14999999,19.330776,2825,2.558195,-0.542081,6.741184e-11,6.1385774e-10,5.542081,8376.823820352554,2825,-4.2962537,1.0056051,8.055434,,225
1.4285715,,-0.56322247,0.04879619,863.7717622080679,2441019,3.0,19.798416,159.02925,-4.045242,,157,19.798416,-14.027719,18.692057,19.338827,-3.9117193,15661.942,0.14999999,19.319975,2826,-0.018853163,-0.54208845,6.736414e-11,0.0008768944,5.5420885,8381.663206100464,2826,-4.296117,1.0760427,3.9753432,,225
-5.714286,0.85714287,-0.0068833176,4.249654e-09,863.8195967456668,2442018,3.0,19.798416,159.02925,-4.0455956,,157,19.798416,-14.027719,25.627926,22.484241,-3.9304466,15666.949,0.14999999,19.319014,2827,-3.1652281,-0.54189914,6.7316486e-11,2.5499774e-23,5.541899,8386.42893242836,2827,-4.295961,0.9931746,-1.4787034,,225
-5.714286,,-4.4851594,3.2810985e-09,863.8673974540311,2443017,3.0,19.798416,159.02925,-4.045949,,157,19.798416,-14.027719,18.799957,19.383938,-4.5551147,15676.434,0.14999999,19.31587,2828,-0.06806665,-0.5432935,6.72689e-11,4.1523002e-05,5.5432935,8390.722265958786,2828,-4.296056,0.99300593,-8.823194,,225
-5.714286,-0.71428573,-0.07749252,3.576838e-07,863.915164369035,2444016,3.0,19.798416,159.02925,-4.046303,,157,19.798416,-14.027719,20.79098,20.415619,-4.0604053,15681.512,0.14999999,19.309721,2829,-1.1058971,-0.54312885,6.7221353e-11,0.91629046,5.543129,8395.883526563644,2829,-4.295975,0.99211335,-6.610864,,225
5.714286,0.5714286,-0.99542636,7.896653e-18,863.9628975265018,2445015,3.0,19.798416,159.02925,-4.0463324,,157,19.798416,-14.027719,20.735813,20.595123,-4.0624647,15687.507,0.14999999,19.308153,2830,-1.2869697,-0.54328865,6.717385e-11,9.800604e-15,5.5432887,8401.223675727844,2830,-4.2958956,0.9979525,11.86489,,225
-5.714286,0.2857143,-1.3614863,3.8063405e-07,864.0105969622042,2446014,3.0,19.798416,159.02925,-4.0466857,,157,19.798416,-14.027719,19.255873,19.66988,-4.346277,15693.868,0.14999999,19.304626,2831,-0.3652532,-0.5435777,6.7126395e-11,1.3296797e-09,5.5435777,8406.354082345963,2831,-4.295915,1.0330147,-8.252883,,225
-5.714286,-0.2857143,-0.23527987,0.009645052,864.0582627118644,2447013,3.0,19.798416,159.02925,-4.0470386,,157,19.798416,-14.027719,19.107225,19.552626,-4.0497994,15699.104,0.14999999,19.298567,2832,-0.2540579,-0.5434688,6.7079e-11,0.034510594,5.543469,8411.299312829971,2832,-4.295817,1.0939715,-9.125909,,225
,0.5714286,-0.3784493,1.5794335e-10,864.1058948111543,2448012,3.0,19.798416,159.02925,-4.0473795,,157,19.798416,-14.027719,21.407043,20.630007,-4.0670342,15704.482,0.14999999,19.298853,2833,-1.3311534,-0.54341054,6.703166e-11,2.043845e-14,5.5434103,8415.79169511795,2833,-4.2957044,0.9998848,-0.67886823,,225
1.4285715,-0.5714286,-2.4486358,4.248875e-17,864.1534932956952,2449011,3.0,19.798416,159.02925,-4.0477324,,157,19.798416,-14.027719,19.720062,19.911749,-4.2149515,15711.931,0.14999999,19.295303,2834,-0.6164461,-0.5440828,6.6984356e-11,16.096727,5.5440826,8420.267397165298,2834,-4.2956758,0.92599094,2.730782,,225
5.714286,1.0,-0.5898616,1.1932291e-21,864.2010582010582,2450010,3.0,19.798416,159.02925,-4.0424213,,157,19.798416,-14.027719,50.030518,25.284225,-3.987167,15717.5205,0.14999999,19.29045,2835,-5.9937763,-0.544099,6.693711e-11,8.498959e-27,5.544099,8424.54458785057,2835,-4.295594,1.0025805,6.6150227,,225
1.4285715,-0.85714287,-5.377156,6.1852786e-34,864.2485895627644,2451009,3.0,19.798416,159.02925,-4.042774,,157,19.798416,-14.027719,21.516056,20.690647,-4.7085104,15727.897,0.14999999,19.285576,2836,-1.4050719,-0.5458031,6.688992e-11,9.384921,5.545803,8428.859600782394,2836,-4.29574,0.9799202,3.4370756,,225
-10.0,-1.0,-1.8493016,0.0002300705,864.1614381388791,2451626,3.0,19.798416,159.02925,-4.039823,,157,19.798416,-14.027719,51.88476,21.161839,-4.2463512,15734.747,0.14999999,19.283657,2837,-1.8781822,-0.5462626,6.684277e-11,0.0009172683,5.5462627,8433.12091422081,2837,-4.295731,0.9759524,-10.387147,,225
-10.0,-0.14285715,-1.8325596,3.547888e-06,864.208949964764,2452625,3.0,19.798416,159.02925,-4.040175,,157,19.798416,-14.027719,30.376408,19.400892,-4.383621,15741.58,0.14999999,19.279327,2838,-0.12156429,-0.54671586,6.679567e-11,1.9751576e-05,5.5467157,8437.811202287674,2838,-4.295771,1.0838999,-9.764447,,225
10.0,-1.0,-0.025612045,1.1671254e-17,864.2564283198309,2453624,3.0,19.798416,159.02925,-4.0405273,,157,19.798416,-14.027719,38.34136,17.895346,-4.112764,15746.605,0.14999999,19.272312,2839,1.3769667,-0.54653233,6.674862e-11,0.040238075,5.546532,8442.591364383698,2839,-4.295677,0.950348,11.483608,,225
10.0,-1.0,13.312503,30.91999,864.0158450704225,2453805,3.0,19.798416,159.02925,-4.0408654,,157,19.798416,-14.027719,37.843784,17.794313,-4.9061418,15738.293,0.14999999,19.301958,2840,1.507644,-0.5416524,6.670162e-11,0.04025168,5.541652,8446.915796518326,2840,-4.295912,0.95449144,7.959296,,225
10.0,0.85714287,-0.5787238,3.515889e-25,863.8870116156284,2454303,3.0,19.798416,159.02925,-4.041203,,157,19.798416,-14.027719,43.622425,23.156479,-3.9311802,15743.871,0.14999999,19.272753,2841,-3.8837266,-0.54166543,6.6654675e-11,1.17416416e-23,5.5416656,8451.0231320858,2841,-4.2958007,0.9962139,3.5948968,,225
10.0,-0.14285715,-2.2584746,1.6807997e-08,863.9345531315975,2455302,3.0,19.798416,159.02925,-4.041555,,157,19.798416,-14.027719,21.860487,16.941708,-4.2161326,15751.13,0.14999999,19.27144,2842,2.3297334,-0.54226947,6.6607775e-11,0.0008670337,5.5422697,8455.34134221077,2842,-4.295775,0.9917952,11.37177,,225
10.0,-0.42857143,3.0703068,7.915696,863.7499120647203,2455641,3.0,19.798416,159.02925,-4.041907,,157,19.798416,-14.027719,22.102242,17.062056,-4.1796427,15753.06,0.14999999,19.27006,2843,2.2080033,-0.5409988,6.656093e-11,0.117366284,5.540999,8459.10516500473,2843,-4.295738,1.0588427,8.799215,,225
10.0,0.5714286,0.40409058,3.337428e-07,863.618846694796,2456132,3.0,19.798416,159.02925,-4.0422173,,157,19.798416,-14.027719,28.370565,18.83778,-3.8671033,15757.655,0.14999999,19.266691,2844,0.42891163,-0.5406665,6.651413e-11,5.204463e-16,5.5406666,8462.903112411499,2844,-4.295568,1.0844859,8.627057,,225
-10.0,0.5714286,-2.3345332,2.925548e-07,863.6664323374341,2457131,3.0,19.798416,159.02925,-4.0425687,,157,19.798416,-14.027719,32.01592,20.397322,-4.1404886,15764.99,0.14999999,19.264952,2845,-1.1323706,-0.541297,6.646738e-11,1.1876641e-17,5.541297,8466.818048715591,2845,-4.295484,0.9650617,-6.4759974,,225
-10.0,-0.5714286,-2.7002218,1.7165492e-18,863.7139845397048,2458130,3.0,19.798416,159.02925,-4.04292,,157,19.798416,-14.027719,31.361588,19.994198,-4.2523103,15772.69,0.14999999,19.265049,2846,-0.7291494,-0.5420556,6.642068e-11,0.007997398,5.5420556,8471.50897526741,2846,-4.2954817,0.980495,-12.653957,,225
-2.857143,0.14285715,-1.0442041,2.499922e-08,863.7615033368457,2459129,3.0,19.798416,159.02925,-4.0432687,,157,19.798416,-14.027719,19.045584,19.39044,-4.6238484,15778.734,0.14999999,19.2579,2847,-0.13253888,-0.542232,6.637403e-11,2.4664819e-06,5.542232,8476.615728139877,2847,-4.2956047,0.9917721,0.051027775,,225
5.714286,,-0.30754516,0.30191353,863.8089887640449,2460128,3.0,19.798416,159.02925,-4.0436196,,157,19.798416,-14.027719,17.281414,18.793734,-4.0114255,15784.042,0.14999999,19.256628,2848,0.46289447,-0.5421496,6.632742e-11,0.0003593095,5.5421495,8482.05259847641,2848,-4.2955084,0.9981783,6.4333487,,225
-10.0,0.2857143,1.7819107,4.1238783e-07,863.6454896454896,2460526,3.0,19.798416,159.02925,-4.0439706,,157,19.798416,-14.027719,30.83105,19.596764,-3.8619654,15787.26,0.14999999,19.250298,2849,-0.34646618,-0.5413339,6.628087e-11,1.3990543e-11,5.541334,8486.462591648102,2849,-4.2953568,1.0089846,-13.225339,,225
-1.4285715,-1.0,-0.095880285,1.9135353e-15,863.6929824561404,2461525,3.0,19.798416,159.02925,-4.0443215,,157,19.798416,-14.027719,35.823513,21.119682,-5.0290074,15792.356,0.14999999,19.245184,2850,-1.8744977,-0.5411776,6.6234365e-11,1.0754771,5.5411777,8491.453632831573,2850,-4.295613,0.98936695,-5.7851467,,225
5.714286,-0.2857143,-2.7192597,4.4339332e-10,863.7404419501929,2462524,3.0,19.798416,159.02925,-4.0442953,,157,19.798416,-14.027719,17.269905,18.851147,-5.982662,15800.075,0.14999999,19.239067,2851,0.38791943,-0.5419415,6.618791e-11,0.29850554,5.5419416,8496.922016620636,2851,-4.296209,0.947899,9.278037,,225
-2.857143,-0.14285715,0.6570334,0.003886337,863.6083450210378,2463011,3.0,19.798416,159.02925,-4.0445414,,157,19.798416,-14.027719,18.94009,19.35186,-3.871411,15804.418,0.14999999,19.236246,2852,-0.11561439,-0.54152113,6.6141495e-11,0.012579298,5.541521,8501.03040933609,2852,-4.296079,1.0938011,-1.2370086,,225
10.0,0.14285715,-0.011205515,0.0071962066,863.6558009113214,2464010,3.0,19.798416,159.02925,-4.044887,,157,19.798416,-14.027719,21.309532,16.629034,-3.9719553,15809.43,0.14999999,19.234907,2853,2.6058729,-0.5413352,6.609514e-11,1.7078816e-07,5.541335,8505.549882888794,2853,-4.2959332,0.97250265,10.511361,,225
-5.714286,-0.5714286,4.3084574,4.5079798e-09,863.4614576033637,2464319,3.0,19.798416,159.02925,-4.0452375,,157,19.798416,-14.027719,19.852863,19.954252,-3.9610734,15810.121,0.14999999,19.23341,2854,-0.7208423,-0.53963596,6.6048826e-11,0.75978106,5.539636,8509.722094535828,2854,-4.295825,0.95564204,-9.848097,,225
5.714286,-0.71428573,-0.87294537,7.999579e-05,863.5089316987741,2465318,3.0,19.798416,159.02925,-4.045322,,157,19.798416,-14.027719,18.723087,19.537104,-4.143842,15815.994,0.14999999,19.232353,2855,-0.30475083,-0.53975266,6.600257e-11,7.9396005,5.5397525,8514.594504117966,2855,-4.295789,0.9541313,6.6902685,,225
1.4285715,0.2857143,-0.26542896,5.6145776e-08,863.3869047619048,2465833,3.0,19.798416,159.02925,-4.042895,,157,19.798416,-14.027719,18.728136,19.556784,-3.8968723,15821.26,0.14999999,19.232304,2856,-0.3244808,-0.53965664,6.595635e-11,2.799406e-08,5.5396566,8519.818444013596,2856,-4.2956657,0.9926882,-1.893259,,225
-10.0,-0.2857143,-0.12355575,0.0028291005,863.4343717185859,2466832,3.0,19.798416,159.02925,-4.043245,,157,19.798416,-14.027719,29.227272,19.478868,-3.988277,15826.383,0.14999999,19.224474,2857,-0.25439435,-0.539511,6.5910194e-11,0.00036272002,5.539511,8525.08595776558,2857,-4.2955604,1.0819808,-8.583263,,225
10.0,-0.85714287,-0.34058988,9.060643e-10,863.4818054583625,2467831,3.0,19.798416,159.02925,-4.043595,,157,19.798416,-14.027719,24.310513,17.860538,-4.032802,15831.724,0.14999999,19.223883,2858,1.3633441,-0.5394414,6.586408e-11,0.20555262,5.5394416,8529.6110394001,2858,-4.295441,0.9127748,3.4756606,,225
1.4285715,-0.42857143,-1.4023652,0.017214313,863.3508219657223,2468320,3.0,19.798416,159.02925,-4.043873,,157,19.798416,-14.027719,19.347515,19.592503,-4.186212,15838.126,0.14999999,19.218534,2859,-0.373969,-0.53974324,6.581801e-11,5.3735485,5.5397434,8533.877099514008,2859,-4.2954345,0.95997804,1.8945982,,225
2.857143,0.85714287,-1.1038175,4.5693316e-23,863.3982517482517,2469319,3.0,19.798416,159.02925,-4.0423446,,157,19.798416,-14.027719,26.253746,22.45577,-4.0404863,15844.2295,0.14999999,19.216045,2860,-3.2397246,-0.5399405,6.5772e-11,5.0077607e-22,5.5399404,8539.332806110382,2860,-4.2953596,0.91659135,5.429219,,225
10.0,-0.5714286,-5.135524,6.5352326e-24,863.4456483746942,2470318,3.0,19.798416,159.02925,-4.0426946,,157,19.798416,-14.027719,22.96423,17.189001,-4.595769,15854.365,0.14999999,19.208649,2861,2.0196466,-0.54154676,6.572602e-11,0.35049814,5.541547,8543.88678431511,2861,-4.295494,1.0684747,13.304054,,225
10.0,-0.71428573,14.175168,22.602879,863.2075471698113,2470500,3.0,19.798416,159.02925,-4.0429215,,157,19.798416,-14.027719,23.706722,17.445415,-5.1042104,15845.19,0.14999999,19.236488,2862,1.7910725,-0.5364046,6.568009e-11,0.422344,5.5364046,8547.97941327095,2862,-4.2957544,1.0029416,9.134001,,225
-10.0,0.85714287,0.38157463,7.982433e-31,863.0565840027942,2470931,3.0,19.798416,159.02925,-4.0431232,,157,19.798416,-14.027719,40.140076,22.246471,-3.9497004,15849.809,0.14999999,19.204336,2863,-3.042135,-0.53608406,6.563423e-11,2.6836594e-25,5.536084,8552.021829128265,2863,-4.2956314,0.9856118,-5.9792476,,225
10.0,,-1.9847299,2.72208e-11,863.1040502793296,2471930,3.0,19.798416,159.02925,-4.0434723,,157,19.798416,-14.027719,21.577415,16.700731,-4.1817284,15856.793,0.14999999,19.201252,2864,2.5005198,-0.5365898,6.55884e-11,1.9156449e-05,5.5365896,8556.994875192642,2864,-4.2955985,0.9881885,10.872736,,225
10.0,0.42857143,4.2180643,0.29229996,862.9109947643979,2472240,3.0,19.798416,159.02925,-4.0438213,,157,19.798416,-14.027719,23.311531,17.336449,-4.015732,15857.575,0.14999999,19.19875,2865,1.862301,-0.5349302,6.554262e-11,8.8981004e-13,5.53493,8562.560381650925,2865,-4.295506,1.0453455,10.875274,,225
5.714286,-1.0,-0.381436,3.265637e-18,862.8597348220517,2472956,3.0,19.798416,159.02925,-4.0441704,,157,19.798416,-14.027719,32.296917,20.11149,-4.0153384,15862.957,0.14999999,19.191824,2866,-0.91966563,-0.53487664,6.549689e-11,0.75737166,5.534877,8567.188806533813,2866,-4.295394,0.9942113,4.952714,,225
-5.714286,-0.85714287,-1.1406993,0.009565509,862.7258458318801,2473435,3.0,19.798416,159.02925,-4.0442553,,157,19.798416,-14.027719,21.85115,20.701647,-4.0778074,15869.098,0.14999999,19.190645,2867,-1.5110012,-0.535088,6.5451214e-11,0.44474208,5.535088,8571.385976552963,2867,-4.2953205,1.0199953,-5.050786,,225
5.714286,0.2857143,-2.0258832,2.2787387e-18,862.7733612273361,2474434,3.0,19.798416,159.02925,-4.044449,,157,19.798416,-14.027719,17.789272,19.064928,-4.4177685,15876.123,0.14999999,19.190477,2868,0.12554891,-0.5356078,6.540558e-11,1.1507117e-08,5.535608,8576.725952386856,2868,-4.2953563,1.0076665,6.4845996,,225
-10.0,,-0.14682752,2.7611645e-06,862.8208434994772,2475433,3.0,19.798416,159.02925,-4.0447974,,157,19.798416,-14.027719,27.856283,19.259457,-3.8794246,15881.27,0.14999999,19.189487,2869,-0.06996974,-0.5354723,6.535999e-11,4.3757848e-07,5.5354724,8582.234664201736,2869,-4.295209,1.0035992,-8.94164,,225
-2.857143,0.42857143,-0.08226533,0.0010130717,862.8682926829268,2476432,3.0,19.798416,159.02925,-4.045146,,157,19.798416,-14.027719,20.04449,19.907614,-4.038997,15886.353,0.14999999,19.187914,2870,-0.7196996,-0.5353144,6.5314455e-11,1.2888323e-11,5.5353146,8587.219317674637,2870,-4.2951202,1.0133238,2.2242126,,225
10.0,-0.2857143,-1.0414246,1.4972778e-07,862.9157088122605,2477431,3.0,19.798416,159.02925,-4.045494,,157,19.798416,-14.027719,21.644758,16.93338,-4.085811,15892.394,0.14999999,19.18615,2871,2.2527702,-0.53549063,6.526896e-11,0.015936138,5.5354905,8592.209257364273,2871,-4.2950425,1.0158182,9.146862,,225
-5.714286,0.71428573,-0.09927551,2.3832986e-13,862.908774373259,2478274,3.0,19.798416,159.02925,-4.045837,,157,19.798416,-14.027719,22.91251,21.216457,-3.8709219,15897.493,0.14999999,19.178345,2872,-2.0381124,-0.53533876,6.5223514e-11,2.6711766e-19,5.535339,8596.722223043442,2872,-4.29489,0.9908413,-5.493533,,225
-2.857143,-0.42857143,-1.9808698,1.2614252e-12,862.9561434041073,2479273,3.0,19.798416,159.02925,-4.046185,,157,19.798416,-14.027719,19.615767,19.62273,-4.1749344,15904.474,0.14999999,19.177368,2873,-0.44536144,-0.5358419,6.517812e-11,1.7050003,5.535842,8601.17771601677,2873,-4.2948527,1.0093508,-4.410113,,225
-5.714286,1.0,-0.7478726,1.150659e-23,863.0034794711204,2480272,3.0,19.798416,159.02925,-4.04594,,157,19.798416,-14.027719,46.249756,23.857141,-4.040506,15910.222,0.14999999,19.1756,2874,-4.6815414,-0.5359157,6.513277e-11,9.833419e-28,5.535916,8606.39430308342,2874,-4.2947607,1.0104729,-8.063496,,225
1.4285715,,-5.5927157,1.341392e-13,863.0507826086956,2481271,3.0,19.798416,159.02925,-4.0462875,,157,19.798416,-14.027719,18.738173,19.190784,-5.0875916,15920.814,0.14999999,19.174603,2875,-0.0161822,-0.5376746,6.508746e-11,0.0008778118,5.5376744,8611.05433678627,2875,-4.2950354,1.0724461,-2.822024,,225
-10.0,-0.85714287,-0.2820504,0.0022789736,863.0980528511822,2482270,3.0,19.798416,159.02925,-4.046635,,157,19.798416,-14.027719,33.1011,20.569527,-3.9985154,15926.097,0.14999999,19.163279,2876,-1.4062475,-0.5375857,6.504221e-11,0.004703363,5.5375857,8615.207734823227,2876,-4.294907,0.9603112,-12.886111,,225
5.714286,0.71428573,-1.4201266,1.397246e-30,863.1452902328815,2483269,3.0,19.798416,159.02925,-4.046981,,157,19.798416,-14.027719,23.253868,21.51472,-4.6897326,15932.517,0.14999999,19.15745,2877,-2.3572714,-0.53789246,6.4997e-11,2.3194763e-18,5.5378923,8619.715574979782,2877,-4.2950583,0.9710626,3.91775,,225
-10.0,0.42857143,-4.137417,8.923967e-06,863.1924947880473,2484268,3.0,19.798416,159.02925,-4.0473285,,157,19.798416,-14.027719,31.280483,19.82718,-4.3974075,15941.654,0.14999999,19.155264,2878,-0.67191774,-0.53914315,6.495184e-11,2.0369797e-14,5.539143,8623.492006778717,2878,-4.2951055,1.0277078,-10.863184,,225
10.0,-1.0,-0.6585628,2.5072382e-30,863.2396665508858,2485267,3.0,19.798416,159.02925,-4.047676,,157,19.798416,-14.027719,37.798985,17.649548,-4.4351506,15947.3125,0.14999999,19.152794,2879,1.5032458,-0.53918463,6.4906726e-11,0.040526755,5.5391846,8627.406400442123,2879,-4.2951455,0.9465504,11.523836,,225
-5.714286,0.14285715,4.814203,2.6914826e-17,863.03125,2485530,3.0,19.798416,159.02925,-4.0480094,,157,19.798416,-14.027719,18.995342,19.290709,-4.500054,15947.498,0.14999999,19.15189,2880,-0.13881926,-0.5373258,6.4861665e-11,3.7043492e-07,5.537326,8631.478317975998,2880,-4.2952356,0.9673653,-5.401827,,225
10.0,-0.71428573,-0.0021357625,7.0009076e-10,863.0784449843804,2486529,3.0,19.798416,159.02925,-4.0483565,,157,19.798416,-14.027719,23.621572,17.35367,-3.9732838,15952.5,0.14999999,19.150967,2881,1.7972966,-0.5371401,6.4816645e-11,0.4246457,5.53714,8636.118982315063,2881,-4.295136,1.0065541,9.102453,,225
1.4285715,-0.71428573,0.17245366,0.3549105,862.9271339347675,2486956,3.0,19.798416,159.02925,-4.048556,,157,19.798416,-14.027719,20.07689,20.088968,-3.9762487,15957.328,0.14999999,19.140293,2882,-0.9486745,-0.53689384,6.477167e-11,19.407848,5.536894,8640.194157600403,2882,-4.2950234,0.9207802,5.228197,,225
10.0,0.2857143,-0.71736604,1.5756407e-12,862.7915365938259,2487428,3.0,19.798416,159.02925,-4.0421915,,157,19.798416,-14.027719,21.115036,16.621336,-3.9915168,15963.045,0.14999999,19.13261,2883,2.5112736,-0.5369564,6.4726745e-11,6.122044e-10,5.5369563,8644.11492395401,2883,-4.2949457,1.0015626,7.8268633,,225
10.0,-0.14285715,-0.64640033,0.01379613,862.8387656033287,2488427,3.0,19.798416,159.02925,-4.042538,,157,19.798416,-14.027719,21.736265,16.784307,-3.9170706,15968.691,0.14999999,19.129456,2884,2.3451488,-0.5369944,6.4681864e-11,0.00086788664,5.5369945,8649.272762537003,2884,-4.294815,1.003695,10.244924,,225
10.0,0.71428573,4.2184086,0.0004084973,862.6474870017331,2488738,3.0,19.798416,159.02925,-4.0428843,,157,19.798416,-14.027719,33.74751,20.73535,-3.9245749,15969.474,0.14999999,19.127178,2885,-1.6081723,-0.5353461,6.463703e-11,1.2317464e-19,5.535346,8653.378482580185,2885,-4.294687,1.041262,10.957452,,225
