IWMean,IWFirstEpisode,Regret/t,MountainCar_std1_higher,NumTrajectories,ReturnMax,ReturnMin,Delta,MountainCar_mu0_higher,DenMISELogFirst,TimeElapsed,Bound,Regret,ReturnStepMax,MountainCar_mu1_higher,IWMax,IWMin,DenMISELogLast,GridSize,ReturnLastEpisode,AvgEpLen,Iteration,MinEpLen,IWLastEpisode,TimestepsSoFar,ReturnAbsMax,ActionIn1,NumTrainableParams,DenMISEMeanLog,ReturnMean,MountainCar_std0_higher
2.4101364e+24,1.9812851e-05,6.8531094,1.5,82,,-2.8000343,4.5205766e-07,-1.0,-29.289045,103.19330477714539,inf,561.95496,28.00704,-10.0,2.8847715e+25,,-3.3891087,400,-2.306822,999.0,82,999,13.649309,81918,2.8000343,-12.215339,,-27.244146,-1.8531092,0.14999999
2.4093944e+24,2.0054467e-05,6.85138,1.5,83,,-2.8000343,4.4123027e-07,-1.0,-29.301167,104.63205051422119,inf,568.66455,28.00704,-10.0,2.9199344e+25,,-33.551197,400,-1.7095679,999.0,83,999,175763990000000.0,82917,2.8000343,-10.070796,,-27.322796,-1.8513798,0.14999999
2.4086751e+24,2.029609e-05,6.8511066,1.5,84,,-2.8000343,4.307873e-07,-1.0,-29.313143,105.94010853767395,inf,575.493,28.00704,-10.0,2.9550863e+25,,-16.717098,400,-1.8284601,999.0,84,999,10644942.0,83916,2.8000343,-10.761873,,-27.199137,-1.8511069,0.14999999
2.4079633e+24,2.0537722e-05,6.85446,1.5,85,,-2.8000343,4.2071085e-07,-1.0,-29.324978,107.26030611991882,inf,582.629,28.00704,-10.0,2.9902394e+25,,-0.47470456,400,-2.1360707,999.0,85,999,0.9587595,84915,2.8000343,-12.636628,,-26.887268,-1.8544595,0.14999999
2.670775e+24,2.077934e-05,6.8505635,1.5,86,,-2.8000343,4.1098372e-07,-1.0,-29.336674,108.50147867202759,inf,589.14844,28.00704,-10.0,3.0253952e+25,,-59.715446,400,-1.5194055,999.0,86,999,2.2661668e+25,85914,2.8000343,-11.7517605,,-27.271467,-1.8505635,0.14999999
2.6700933e+24,2.1020951e-05,6.8434057,1.5,87,,-2.8000343,4.015901e-07,-1.0,-29.348234,109.86234378814697,inf,595.3763,28.00704,-10.0,3.0605436e+25,,-19.97108,400,-1.2278364,999.0,87,999,94793410.0,86913,2.8000343,-11.428014,,-27.19011,-1.8434057,0.14999999
2.6694203e+24,2.1262575e-05,6.83945,1.5,88,,-2.8000343,3.925149e-07,-1.0,-29.359663,111.15201950073242,inf,601.8716,28.00704,-10.0,3.0956992e+25,,-5.370545,400,-1.4952683,999.0,88,999,97.08115,87912,2.8000343,-10.908001,,-26.944653,-1.8394496,0.14999999
2.6687576e+24,2.1504185e-05,6.84821,1.5,89,,-2.8000343,3.8374395e-07,-1.0,-29.370962,112.54002046585083,inf,609.4907,28.00704,-10.0,3.1308524e+25,,-1.5063095,400,-2.6191242,999.0,89,999,0.9737732,88911,2.8000343,-9.122694,,-26.661264,-1.84821,0.14999999
2.9833046e+24,2.1745804e-05,6.8465676,1.5,90,,-2.8000343,3.7526362e-07,-1.0,-29.382135,113.9572925567627,inf,616.1911,28.00704,-10.0,3.1660062e+25,,-59.761845,400,-1.7004001,999.0,90,999,2.8367883e+25,89910,2.8000343,-9.756825,,-27.031435,-1.8465677,0.14999999
2.9826705e+24,2.1987455e-05,6.8519115,1.5,91,,-2.8000343,3.670614e-07,-1.0,-29.393187,115.23250198364258,inf,623.5239,28.00704,-10.0,3.2011516e+25,,-41.129566,400,-2.3328605,999.0,91,999,2.1512919e+17,90909,2.8000343,-10.8391075,,-27.188814,-1.8519117,0.14999999
2.9820413e+24,2.2229076e-05,6.8557453,1.5,92,,-2.8000343,3.591252e-07,-1.0,-29.404116,116.54434943199158,inf,630.7286,28.00704,-10.0,3.2363046e+25,,0.1487117,400,-2.2046342,999.0,92,999,0.4723496,91908,2.8000343,-9.570843,,-26.894064,-1.8557456,0.14999999
2.981427e+24,2.2470695e-05,6.8560524,1.5,93,,-2.8000343,3.514436e-07,-1.0,-29.414927,117.84475874900818,inf,637.61285,28.00704,-10.0,3.2714567e+25,,-43.655033,400,-1.8842677,999.0,93,999,4.0797277e+18,92907,2.8000343,-10.155963,,-27.076637,-1.8560522,0.14999999
2.9808174e+24,2.2712296e-05,6.854866,1.5,94,,-2.8000343,3.440058e-07,-1.0,-29.425621,119.10898303985596,inf,644.3574,28.00704,-10.0,3.306612e+25,,-12.4595785,400,-1.744554,999.0,94,999,152403.67,93906,2.8000343,-13.328447,,-26.923433,-1.854866,0.14999999
3.1684185e+24,2.2953915e-05,6.8533773,1.5,95,,-2.8000343,3.368017e-07,-1.0,-29.436203,120.4195647239685,inf,651.0708,28.00704,-10.0,3.3417628e+25,,-59.815918,400,-1.713426,999.0,95,999,1.7878845e+25,94905,2.8000343,-10.31499,,-27.271915,-1.8533772,0.14999999
3.1678285e+24,2.3195535e-05,6.850344,1.5,96,,-2.8000343,3.2982157e-07,-1.0,-29.446674,121.75524759292603,inf,657.63306,28.00704,-10.0,3.3769009e+25,,-5.599059,400,-1.5621887,999.0,96,999,133.496,95904,2.8000343,-12.669215,,-27.048468,-1.8503441,0.14999999
3.4160228e+24,2.3437151e-05,6.8501906,1.5,97,,-2.8000343,3.2305616e-07,-1.0,-29.457037,123.17723059654236,inf,664.4685,28.00704,-10.0,3.412057e+25,,-59.417133,400,-1.8354759,999.0,97,999,2.4130308e+25,96903,2.8000343,-10.933163,,-27.384428,-1.8501908,0.14999999
3.414571e+24,2.3678756e-05,6.846547,1.5,98,,-2.8000343,3.164968e-07,-1.0,-29.467293,124.50241208076477,inf,670.9617,28.00704,-10.0,3.4471975e+25,,1.4424238,400,-1.4931409,999.0,98,999,0.11173464,97902,2.8000343,-12.417061,,-27.092562,-1.8465474,0.14999999
3.4142848e+24,2.3920386e-05,6.8416142,1.5,99,,-2.8000343,3.1013525e-07,-1.0,-29.477446,125.93220210075378,inf,677.3198,28.00704,-10.0,3.4823413e+25,,-54.639694,400,-1.3581933,999.0,99,999,1.144007e+23,98901,2.8000343,-11.456266,,-27.373053,-1.8416144,0.14999999
3.4128558e+24,2.4161993e-05,6.841035,1.5,100,,-2.8000343,3.0396353e-07,-1.0,-29.487495,127.34617614746094,inf,684.1035,28.00704,-10.0,3.5174943e+25,,-3.1949553,400,-1.7836727,999.0,100,999,16.192003,99900,2.8000343,-13.160084,,-27.133467,-1.8410351,0.14999999
3.5312092e+24,2.440362e-05,6.8363204,1.5,101,,-2.8000343,2.9797425e-07,-1.0,-29.497446,128.6730399131775,inf,690.4684,28.00704,-10.0,3.5526365e+25,,-59.877163,400,-1.3648521,999.0,101,999,1.2097709e+25,100899,2.8000343,-13.940582,,-27.459808,-1.8363203,0.14999999
3.5785816e+24,2.4645267e-05,6.8432765,1.5,102,,-2.8000343,2.9216025e-07,-1.0,-29.5073,130.04036450386047,inf,698.01416,28.00704,-10.0,3.5877877e+25,,-59.887016,400,-2.5458448,999.0,102,999,4.9749186e+24,101898,2.8000343,-11.653478,,-27.779924,-1.8432764,0.14999999
3.577185e+24,2.4886886e-05,6.8425164,1.5,103,,-2.8000343,2.8651482e-07,-1.0,-29.517056,131.43458914756775,inf,704.7792,28.00704,-10.0,3.6229272e+25,,-8.650496,400,-1.764977,999.0,103,999,3531.8552,102897,2.8000343,-8.397726,,-27.596457,-1.8425163,0.14999999
3.7316867e+24,2.5128476e-05,6.843231,1.5,104,,-2.8000343,2.810314e-07,-1.0,-29.526716,132.81132006645203,inf,711.69604,28.00704,-10.0,3.658076e+25,,-59.906433,400,-1.9169011,999.0,104,999,1.6211326e+25,103896,2.8000343,-11.524118,,-27.909344,-1.8432314,0.14999999
3.7303274e+24,2.5370136e-05,6.8467245,1.5,105,,-2.8000343,2.7570388e-07,-1.0,-29.536287,134.1781313419342,inf,718.90607,28.00704,-10.0,3.6932134e+25,,-2.151971,400,-2.2100112,999.0,105,999,4.5053067,104895,2.8000343,-12.09539,,-27.666298,-1.8467246,0.14999999
3.7289695e+24,2.5611727e-05,6.8421545,1.5,106,,-2.8000343,2.705265e-07,-1.0,-29.545765,135.5685589313507,inf,725.2684,28.00704,-10.0,3.7283614e+25,,-34.036835,400,-1.3622775,999.0,106,999,162710840000000.0,105894,2.8000343,-10.706391,,-27.728615,-1.8421543,0.14999999
3.727638e+24,2.5853351e-05,6.8381324,1.5,107,,-2.8000343,2.6549353e-07,-1.0,-29.555155,136.96758365631104,inf,731.6802,28.00704,-10.0,3.7634992e+25,,0.9809812,400,-1.4118139,999.0,107,999,0.149197,106893,2.8000343,-10.292,,-27.462475,-1.8381325,0.14999999
3.7263046e+24,2.6094966e-05,6.83176,1.5,108,,-2.8000343,2.6059973e-07,-1.0,-29.564457,138.4377944469452,inf,737.8301,28.00704,-10.0,3.798635e+25,,-4.152966,400,-1.1498846,999.0,108,999,11.334338,107892,2.8000343,-11.063843,,-27.248783,-1.8317598,0.14999999
3.7249925e+24,2.6336576e-05,6.8394375,1.5,109,,-2.8000343,2.5584006e-07,-1.0,-29.573673,139.80683302879333,inf,745.49866,28.00704,-10.0,3.833777e+25,,-0.063971885,400,-2.6686292,999.0,109,999,0.20326222,108891,2.8000343,-10.533152,,-27.001478,-1.8394375,0.14999999
3.7237033e+24,2.6578193e-05,6.842252,1.5,110,,-2.8000343,2.5120954e-07,-1.0,-29.582806,141.1930091381073,inf,752.6477,28.00704,-10.0,3.868919e+25,,-4.675184,400,-2.149024,999.0,110,999,62.9427,109890,2.8000343,-11.694493,,-26.800566,-1.8422519,0.14999999
3.7224106e+24,2.6819827e-05,6.8433504,1.5,111,,-2.8000343,2.4670365e-07,-1.0,-29.591856,142.55496644973755,inf,759.6119,28.00704,-10.0,3.904056e+25,,-7.811829,400,-1.964171,999.0,111,999,1547.8625,110889,2.8000343,-8.67004,,-26.631516,-1.8433503,0.14999999
3.9345314e+24,2.706144e-05,6.842659,1.5,112,,-2.8000343,2.4231784e-07,-1.0,-29.600824,144.00094151496887,inf,766.3778,28.00704,-10.0,3.9391966e+25,,-59.98054,400,-1.7658944,999.0,112,999,2.3900547e+25,111888,2.8000343,-9.237192,,-26.931257,-1.8426588,0.14999999
4.1635933e+24,2.7303093e-05,6.840721,1.5,113,,-2.8000343,2.3804806e-07,-1.0,-29.609715,145.3745150566101,inf,773.00146,28.00704,-10.0,3.974335e+25,,-59.648422,400,-1.6237204,999.0,113,999,2.6026767e+25,112887,2.8000343,-10.613807,,-27.222816,-1.8407212,0.14999999
4.1617506e+24,2.7544696e-05,6.839006,1.5,114,,-2.8000343,2.3389008e-07,-1.0,-29.618525,146.69980883598328,inf,779.6467,28.00704,-10.0,4.0094805e+25,,-0.2969781,400,-1.6452074,999.0,114,999,0.8138257,113886,2.8000343,-9.111513,,-26.98867,-1.8390061,0.14999999
4.3496192e+24,2.7786318e-05,6.8432193,1.5,115,,-2.8000343,2.2984011e-07,-1.0,-29.627258,147.97433829307556,inf,786.9702,28.00704,-10.0,4.0446133e+25,,-60.006973,400,-2.3234906,999.0,115,999,2.1816056e+25,114885,2.8000343,-12.439495,,-27.277798,-1.8432192,0.14999999
4.3479077e+24,2.8027922e-05,6.8408117,1.5,116,,-2.8000343,2.2589445e-07,-1.0,-29.635916,149.29915022850037,inf,793.5342,28.00704,-10.0,4.079758e+25,,-51.991364,400,-1.5639942,999.0,116,999,1.1753472e+22,115884,2.8000343,-11.253248,,-27.492895,-1.8408118,0.14999999
4.3461036e+24,2.8269576e-05,6.8400273,1.5,117,,-2.8000343,2.2204951e-07,-1.0,-29.6445,150.70729851722717,inf,800.2832,28.00704,-10.0,4.114894e+25,,0.06275375,400,-1.7490177,999.0,117,999,0.6338067,116883,2.8000343,-11.446326,,-27.25939,-1.8400273,0.14999999
4.3443123e+24,2.8511195e-05,6.8408384,1.5,118,,-2.8000343,2.1830189e-07,-1.0,-29.653011,152.1252143383026,inf,807.219,28.00704,-10.0,4.1500323e+25,,-2.0610535,400,-1.9357609,999.0,118,999,5.2800217,117882,2.8000343,-8.347003,,-27.047823,-1.8408387,0.14999999
4.409068e+24,2.8752793e-05,6.84574,1.5,119,,-2.8000343,2.1464834e-07,-1.0,-29.66145,153.45444250106812,inf,814.64307,28.00704,-10.0,4.185167e+25,,-60.041164,400,-2.4240785,999.0,119,999,7.9177864e+24,118881,2.8000343,-8.0313225,,-27.327024,-1.8457398,0.14999999
4.427272e+24,2.8994393e-05,6.8526855,1.5,120,,-2.8000343,2.1108582e-07,-1.0,-29.669817,154.79150915145874,inf,822.32227,28.00704,-10.0,4.220293e+25,,-60.049534,400,-2.6791825,999.0,120,999,2.3959232e+24,119880,2.8000343,-11.414657,,-27.601694,-1.8526853,0.14999999
4.4255278e+24,2.9236015e-05,6.854705,1.5,121,,-2.8000343,2.076112e-07,-1.0,-29.678116,156.072580575943,inf,829.4193,28.00704,-10.0,4.2554217e+25,,-0.7542618,400,-2.0970619,999.0,121,999,1.2982839,120879,2.8000343,-12.796329,,-27.381836,-1.8547049,0.14999999
4.5745942e+24,2.9477682e-05,6.85804,1.5,122,,-2.8000343,2.0422168e-07,-1.0,-29.686348,157.36714339256287,inf,836.68085,28.00704,-10.0,4.2905646e+25,,-59.49831,400,-2.2615645,999.0,122,999,1.8398733e+25,121878,2.8000343,-9.331059,,-27.647068,-1.8580397,0.14999999
4.8214422e+24,2.9719306e-05,6.858594,1.5,123,,-2.8000343,2.009145e-07,-1.0,-29.694511,158.7394187450409,inf,843.60706,28.00704,-10.0,4.325701e+25,,-59.65997,400,-1.9261767,999.0,123,999,3.0640715e+25,122877,2.8000343,-9.916605,,-27.909327,-1.8585937,0.14999999
4.8185075e+24,2.9960911e-05,6.8570848,1.5,124,,-2.8000343,1.97687e-07,-1.0,-29.702608,160.1737802028656,inf,850.2785,28.00704,-10.0,4.3608255e+25,,-21.231325,400,-1.671485,999.0,124,999,851856900.0,123876,2.8000343,-13.862181,,-27.857473,-1.8570848,0.14999999
4.928155e+24,3.0202522e-05,6.85705,1.5,125,,-2.8000343,1.9453667e-07,-1.0,-29.71064,161.46065187454224,inf,857.1312,28.00704,-10.0,4.39595e+25,,-60.090355,400,-1.8527162,999.0,125,999,1.4071218e+25,124875,2.8000343,-11.487934,,-28.117306,-1.8570498,0.14999999
4.9252593e+24,3.0444164e-05,6.8571973,1.5,126,,-2.8000343,1.9146103e-07,-1.0,-29.718609,162.85363793373108,inf,864.00684,28.00704,-10.0,4.431087e+25,,-3.6520653,400,-1.875602,999.0,126,999,25.676952,125874,2.8000343,-10.653723,,-27.925138,-1.8571972,0.14999999
4.922377e+24,3.068575e-05,6.8543477,1.5,127,,-2.8000343,1.8845779e-07,-1.0,-29.726513,164.25532388687134,inf,870.50214,28.00704,-10.0,4.466215e+25,,0.49654797,400,-1.4953094,999.0,127,999,0.30703494,126873,2.8000343,-11.04845,,-27.703312,-1.8543477,0.14999999
4.919516e+24,3.0927364e-05,6.8555813,1.5,128,,-2.8000343,1.8552461e-07,-1.0,-29.734356,165.62339091300964,inf,877.5144,28.00704,-10.0,4.5013473e+25,,1.9064287,400,-2.012267,999.0,128,999,0.10084844,127872,2.8000343,-8.896432,,-27.473923,-1.8555814,0.14999999
5.1411133e+24,3.116898e-05,6.8531494,1.5,129,,-2.8000343,1.826594e-07,-1.0,-29.742138,166.96692395210266,inf,884.0563,28.00704,-10.0,4.5364786e+25,,-60.121853,400,-1.5418383,999.0,129,999,2.8952227e+25,128871,2.8000343,-8.553668,,-27.728912,-1.8531492,0.14999999
5.31597e+24,3.1410626e-05,6.8542027,1.5,130,,-2.8000343,1.798601e-07,-1.0,-29.74986,168.3463134765625,inf,891.0463,28.00704,-10.0,4.5716054e+25,,-60.129578,400,-1.990092,999.0,130,999,2.3097085e+25,129870,2.8000343,-11.717821,,-27.980085,-1.8542026,0.14999999
5.31317e+24,3.1652213e-05,6.857026,1.5,131,,-2.8000343,1.7712463e-07,-1.0,-29.757523,169.771564245224,inf,898.2704,28.00704,-10.0,4.6067404e+25,,-6.451478,400,-2.224079,999.0,131,999,310.2709,130869,2.8000343,-11.110185,,-27.817709,-1.8570261,0.14999999
5.3103795e+24,3.1893833e-05,6.858796,1.5,132,,-2.8000343,1.7445107e-07,-1.0,-29.765127,171.24367237091064,inf,905.3611,28.00704,-10.0,4.641862e+25,,1.8056713,400,-2.0906475,999.0,132,999,0.10465777,131868,2.8000343,-13.11639,,-27.595222,-1.858796,0.14999999
5.457636e+24,3.2135456e-05,6.8631597,1.5,133,,-2.8000343,1.718376e-07,-1.0,-29.772675,172.62882590293884,inf,912.80023,28.00704,-10.0,4.676984e+25,,-60.15239,400,-2.4391718,999.0,133,999,1.9953815e+25,132867,2.8000343,-12.00602,,-27.841919,-1.8631597,0.14999999
5.454892e+24,3.2377124e-05,6.862505,1.5,134,,-2.8000343,1.6928244e-07,-1.0,-29.780167,174.01970195770264,inf,919.5757,28.00704,-10.0,4.71212e+25,,-21.783585,400,-1.7754228,999.0,134,999,1585146600.0,133866,2.8000343,-14.168878,,-27.798637,-1.8625048,0.14999999
5.497274e+24,3.261874e-05,6.8595634,1.5,135,,-2.8000343,1.6678383e-07,-1.0,-29.787601,175.4275403022766,inf,926.041,28.00704,-10.0,4.747248e+25,,-60.167316,400,-1.465385,999.0,135,999,6.0904474e+24,134865,2.8000343,-9.922074,,-28.040306,-1.8595634,0.14999999
5.494564e+24,3.2860342e-05,6.8654118,1.5,136,,-2.8000343,1.6434014e-07,-1.0,-29.794981,176.7219181060791,inf,933.696,28.00704,-10.0,4.7823645e+25,,-37.606293,400,-2.654936,999.0,136,999,3026741800000000.0,135864,2.8000343,-11.148788,,-28.112572,-1.8654116,0.14999999
5.491862e+24,3.3101962e-05,6.8653684,1.5,137,,-2.8000343,1.6194979e-07,-1.0,-29.802307,177.98610639572144,inf,940.5554,28.00704,-10.0,4.8174834e+25,,1.4455729,400,-1.8594581,999.0,137,999,0.16581297,136863,2.8000343,-12.142617,,-27.898722,-1.8653682,0.14999999
5.4891896e+24,3.3343582e-05,6.859898,1.5,138,,-2.8000343,1.5961119e-07,-1.0,-29.80958,179.25829005241394,inf,946.66595,28.00704,-10.0,4.8526194e+25,,-42.98198,400,-1.1105056,999.0,138,999,4.9526333e+17,137862,2.8000343,-12.616704,,-28.009892,-1.8598982,0.14999999
5.486652e+24,3.358517e-05,6.8611503,1.5,139,,-2.8000343,1.5732289e-07,-1.0,-29.8168,180.6329698562622,inf,953.6999,28.00704,-10.0,4.8877323e+25,,-52.147766,400,-2.0339274,999.0,139,999,1.7004989e+22,138861,2.8000343,-9.812325,,-28.18539,-1.8611503,0.14999999
5.4840026e+24,3.3826833e-05,6.859472,1.5,140,,-2.8000343,1.5508344e-07,-1.0,-29.823969,181.98049092292786,inf,960.32605,28.00704,-10.0,4.922855e+25,,-25.409786,400,-1.6261864,999.0,140,999,50507784000.0,139860,2.8000343,-12.620553,,-28.167383,-1.8594718,0.14999999
5.749509e+24,3.4068413e-05,6.85715,1.5,141,,-2.8000343,1.5289147e-07,-1.0,-29.831085,183.40266489982605,inf,966.85815,28.00704,-10.0,4.957984e+25,,-60.204594,400,-1.532121,999.0,141,999,3.7806657e+25,140859,2.8000343,-8.75378,,-28.396385,-1.8571502,0.14999999
5.961102e+24,3.4310084e-05,6.8582096,1.5,142,,-2.8000343,1.5074565e-07,-1.0,-29.838154,184.73040223121643,inf,973.8658,28.00704,-10.0,4.9930974e+25,,-60.21787,400,-2.0076144,999.0,142,999,3.042025e+25,141858,2.8000343,-11.545932,,-28.622297,-1.8582097,0.14999999
5.9584995e+24,3.455169e-05,6.8549595,1.5,143,,-2.8000343,1.4864469e-07,-1.0,-29.845171,186.08150506019592,inf,980.2592,28.00704,-10.0,5.0282287e+25,,-9.762531,400,-1.3934183,999.0,143,999,6144.838,142857,2.8000343,-13.3954525,,-28.49225,-1.8549596,0.14999999
6.116386e+24,3.479327e-05,6.8532896,1.5,144,,-2.8000343,1.4658735e-07,-1.0,-29.852139,187.40988683700562,inf,986.8737,28.00704,-10.0,5.0633564e+25,,-60.231857,400,-1.6145047,999.0,144,999,2.3108543e+25,143856,2.8000343,-9.095258,,-28.714478,-1.8532897,0.14999999
6.368401e+24,3.5034936e-05,6.855333,1.5,145,,-2.8000343,1.4457244e-07,-1.0,-29.85906,188.75132250785828,inf,994.0233,28.00704,-10.0,5.098477e+25,,-60.238777,400,-2.1495478,999.0,145,999,3.691664e+25,144855,2.8000343,-9.28971,,-28.933718,-1.855333,0.14999999
6.709185e+24,3.527653e-05,6.8564463,1.5,146,,-2.8000343,1.4259878e-07,-1.0,-29.865932,190.15173077583313,inf,1001.04114,28.00704,-10.0,5.1335864e+25,,-60.24328,400,-2.0178516,999.0,146,999,5.013003e+25,145854,2.8000343,-10.303289,,-29.150026,-1.8564461,0.14999999
6.706643e+24,3.551817e-05,6.8564634,1.5,147,,-2.8000343,1.4066525e-07,-1.0,-29.872759,191.5551118850708,inf,1007.9001,28.00704,-10.0,5.1687007e+25,,-8.7408905,400,-1.85896,999.0,147,999,3974.0818,146853,2.8000343,-10.344761,,-29.013067,-1.8564632,0.14999999
6.704102e+24,3.5759753e-05,6.860871,1.5,148,,-2.8000343,1.387708e-07,-1.0,-29.879538,193.0180480480194,inf,1015.40894,28.00704,-10.0,5.2038173e+25,,-14.692258,400,-2.5088322,999.0,148,999,654781.25,147852,2.8000343,-8.329585,,-28.918154,-1.860871,0.14999999
6.825232e+24,3.6001402e-05,6.862413,1.5,149,,-2.8000343,1.3691435e-07,-1.0,-29.886272,194.42080926895142,inf,1022.4995,28.00704,-10.0,5.2389325e+25,,-60.265987,400,-2.09062,999.0,149,999,1.8425071e+25,148851,2.8000343,-14.632389,,-29.130367,-1.862413,0.14999999
6.845024e+24,3.6243026e-05,6.86683,1.5,150,,-2.8000343,1.3509491e-07,-1.0,-29.892962,195.88703632354736,inf,1030.0244,28.00704,-10.0,5.2740634e+25,,-60.27268,400,-2.5249038,999.0,150,999,3.3431127e+24,149850,2.8000343,-6.850059,,-29.339834,-1.8668296,0.14999999
6.858443e+24,3.648467e-05,6.8657966,1.5,151,,-2.8000343,1.333115e-07,-1.0,-29.899607,197.37032103538513,inf,1036.7354,28.00704,-10.0,5.3091666e+25,,-60.279324,400,-1.7108586,999.0,151,999,2.4020546e+24,150849,2.8000343,-7.1186996,,-29.546597,-1.8657967,0.14999999
6.88079e+24,3.6726244e-05,6.864346,1.5,152,,-2.8000343,1.3156317e-07,-1.0,-29.906206,198.73488235473633,inf,1043.3806,28.00704,-10.0,5.3442994e+25,,-60.285923,400,-1.6453273,999.0,152,999,3.773877e+24,151848,2.8000343,-8.184749,,-29.750717,-1.8643461,0.14999999
6.9837263e+24,3.6967867e-05,6.862214,1.5,153,,-2.8000343,1.29849e-07,-1.0,-29.912764,200.14447402954102,inf,1049.9187,28.00704,-10.0,5.379398e+25,,-60.29248,400,-1.5381395,999.0,153,999,1.6126455e+25,152847,2.8000343,-10.589455,,-29.952238,-1.8622141,0.14999999
6.9812827e+24,3.7209516e-05,6.860428,1.5,154,,-2.8000343,1.2816815e-07,-1.0,-29.91928,201.527259349823,inf,1056.5059,28.00704,-10.0,5.4145206e+25,,-0.5097799,400,-1.5870956,999.0,154,999,0.9601472,153846,2.8000343,-11.920468,,-29.762974,-1.8604276,0.14999999
6.9788374e+24,3.7451104e-05,6.8564534,1.5,155,,-2.8000343,1.265197e-07,-1.0,-29.92575,202.96844506263733,inf,1062.7502,28.00704,-10.0,5.449644e+25,,-27.381557,400,-1.2444232,999.0,155,999,156950720000.0,154845,2.8000343,-11.9566345,,-29.749506,-1.8564534,0.14999999
6.9764214e+24,3.769275e-05,6.858567,1.5,156,,-2.8000343,1.2490284e-07,-1.0,-29.932182,204.22814679145813,inf,1069.9365,28.00704,-10.0,5.484744e+25,,-14.489781,400,-2.1862247,999.0,156,999,933996.25,155844,2.8000343,-12.281164,,-29.653559,-1.8585675,0.14999999
6.974014e+24,3.7934362e-05,6.860974,1.5,157,,-2.8000343,1.2331678e-07,-1.0,-29.938572,205.63135266304016,inf,1077.1729,28.00704,-10.0,5.51986e+25,,-28.76103,400,-2.236419,999.0,157,999,1229383500000.0,156843,2.8000343,-9.556455,,-29.64972,-1.860974,0.14999999
6.97163e+24,3.8175996e-05,6.857436,1.5,158,,-2.8000343,1.2176076e-07,-1.0,-29.944921,206.99364638328552,inf,1083.4749,28.00704,-10.0,5.5549667e+25,,-33.551865,400,-1.301951,999.0,158,999,80308400000000.0,157842,2.8000343,-7.276768,,-29.676239,-1.857436,0.14999999
7.001686e+24,3.841763e-05,6.8561716,1.5,159,,-2.8000343,1.2023399e-07,-1.0,-29.951231,208.3914840221405,inf,1090.1313,28.00704,-10.0,5.590084e+25,,-60.330948,400,-1.6564372,999.0,159,999,5.1568225e+24,158841,2.8000343,-9.398809,,-29.870836,-1.8561718,0.14999999
7.1507466e+24,3.8659244e-05,6.860277,1.5,160,,-2.8000343,1.18735755e-07,-1.0,-29.9575,209.72661709785461,inf,1097.6444,28.00704,-10.0,5.6252087e+25,,-60.337173,400,-2.5130622,999.0,160,999,2.4229187e+25,159840,2.8000343,-8.936276,,-30.063068,-1.8602774,0.14999999
7.4161624e+24,3.890082e-05,6.8608017,1.5,161,,-2.8000343,1.17265365e-07,-1.0,-29.96373,211.12527060508728,inf,1104.5891,28.00704,-10.0,5.6603165e+25,,-60.343445,400,-1.9447099,999.0,161,999,4.311155e+25,160839,2.8000343,-10.559378,,-30.252975,-1.8608017,0.14999999
7.4138416e+24,3.9142484e-05,6.8625736,1.5,162,,-2.8000343,1.1582212e-07,-1.0,-29.969923,212.57182955741882,inf,1111.7369,28.00704,-10.0,5.6954267e+25,,-4.058771,400,-2.1478887,999.0,162,999,34.18336,161838,2.8000343,-11.294819,,-30.093128,-1.8625739,0.14999999
7.411511e+24,3.9384075e-05,6.8645782,1.5,163,,-2.8000343,1.1440535e-07,-1.0,-29.976076,213.9687352180481,inf,1118.9263,28.00704,-10.0,5.7305355e+25,,0.89208114,400,-2.1893225,999.0,163,999,0.22832832,162837,2.8000343,-11.98218,,-29.90486,-1.8645785,0.14999999
7.409193e+24,3.9625724e-05,6.866796,1.5,164,,-2.8000343,1.13014416e-07,-1.0,-29.982193,215.30492997169495,inf,1126.1545,28.00704,-10.0,5.7656405e+25,,-15.444028,400,-2.2282684,999.0,164,999,2392987.5,163836,2.8000343,-13.879637,,-29.818491,-1.8667961,0.14999999
7.424303e+24,3.986733e-05,6.873204,1.5,165,,-2.9240801,1.1164868e-07,-1.0,-29.988272,216.75930833816528,inf,1134.0786,29.576733,-10.0,5.8007396e+25,,-60.36799,400,-2.9240801,999.0,165,999,2.871354e+24,164835,2.9240801,-12.774455,,-30.005415,-1.8732041,0.14999999
7.687416e+24,4.0108956e-05,6.871503,1.5,166,,-2.9240801,1.1030757e-07,-1.0,-29.994314,218.10087990760803,inf,1140.6694,29.576733,-10.0,5.835852e+25,,-60.37403,400,-1.5908386,999.0,166,999,4.4056027e+25,165834,2.9240801,-10.854292,,-30.190153,-1.871503,0.14999999
7.685134e+24,4.0350584e-05,6.8718185,1.5,167,,-2.9240801,1.08990484e-07,-1.0,-30.00032,219.48855686187744,inf,1147.5938,29.576733,-10.0,5.870953e+25,,1.3413553,400,-1.9242088,999.0,167,999,0.18242475,166833,2.9240801,-10.595685,,-30.003149,-1.8718185,0.14999999
7.682869e+24,4.0592196e-05,6.8726177,1.5,168,,-2.9240801,1.0769683e-07,-1.0,-30.00629,220.82951855659485,inf,1154.5997,29.576733,-10.0,5.9060627e+25,,-2.373712,400,-2.0060637,999.0,168,999,7.0759974,167832,2.9240801,-10.56476,,-29.840475,-1.8726176,0.14999999
