IWMax,Regret/t,Bound,IWMean,Delta,ReturnAbsMax,Regret,IWFirstEpisode,ReturnStepMax,ReturnMin,TimeElapsed,MinEpLen,TimestepsSoFar,DenMISELogFirst,ReturnMax,ReturnLastEpisode,NumTrainableParams,DenMISELogLast,IWLastEpisode,GridSize,ReturnMean,AvgEpLen,MountainCar_std1_higher,MountainCar_std0_higher,DenMISEMeanLog,NumTrajectories,IWMin,MountainCar_mu1_higher,MountainCar_mu0_higher,ActionIn1,Iteration
1.1068294e+26,6.8438735,inf,1.3757628e+25,3.142684e-08,3.455834,2128.4448,4.0499613e-17,34.23079,-3.455834,422.52453565597534,999,310689,-11.363062,,-1.2599062,,-3.128521,5.864991,400,-1.8438736,999.0,1.5,0.14999999,-27.260809,311,,-10.0,-1.0,-9.928024,311
1.1103393e+26,6.8439903,inf,1.3755923e+25,3.122571e-08,3.455834,2135.325,4.0629907e-17,34.23079,-3.455834,423.88207268714905,999,311688,-11.366272,,-1.8802446,,-23.391325,7909243000.0,400,-1.8439902,999.0,1.5,0.14999999,-27.249228,312,,-10.0,-1.0,-11.451176,312
1.11385195e+26,6.8460474,inf,1.3754175e+25,3.1026502e-08,3.455834,2142.813,4.0760152e-17,34.23079,-3.455834,425.1915054321289,999,312687,-11.369472,,-2.4878845,,-0.39494386,0.4967788,400,-1.8460475,999.0,1.5,0.14999999,-27.16424,313,,-10.0,-1.0,-8.665228,313
1.1173628e+26,6.84706,inf,1.3916972e+25,3.0829195e-08,3.455834,2149.977,4.0890347e-17,34.23079,-3.455834,426.53377079963684,999,313686,-11.372662,,-2.164044,,-61.011436,5.1647194e+25,400,-1.8470603,999.0,1.5,0.14999999,-27.27284,314,,-10.0,-1.0,-11.399092,314
1.1208721e+26,6.848897,inf,1.3915251e+25,3.0633768e-08,3.455834,2157.4026,4.102049e-17,34.23079,-3.455834,427.83766508102417,999,314685,-11.375841,,-2.4256968,,0.15245119,0.30848092,400,-1.8488971,999.0,1.5,0.14999999,-27.186588,315,,-10.0,-1.0,-11.937102,315
1.12438365e+26,6.848978,inf,1.3913556e+25,3.044019e-08,3.455834,2164.277,4.1150886e-17,34.23079,-3.455834,429.17316603660583,999,315684,-11.379011,,-1.874527,,-17.381683,20618468.0,400,-1.8489782,999.0,1.5,0.14999999,-27.156368,316,,-10.0,-1.0,-9.906058,316
1.1278934e+26,6.851046,inf,1.3911855e+25,3.024844e-08,3.455834,2171.7815,4.128107e-17,34.23079,-3.455834,430.4801902770996,999,316683,-11.382171,,-2.5044158,,-35.64755,651276160000000.0,400,-1.851046,999.0,1.5,0.14999999,-27.183954,317,,-10.0,-1.0,-10.17809,317
1.1314012e+26,6.851408,inf,1.3910177e+25,3.0058498e-08,3.455834,2178.7478,4.1411193e-17,34.23079,-3.455834,431.7782680988312,999,317682,-11.38532,,-1.9662542,,-14.179061,849357.94,400,-1.8514082,999.0,1.5,0.14999999,-27.143856,318,,-10.0,-1.0,-9.063197,318
1.1349112e+26,6.852138,inf,1.4173466e+25,2.9870336e-08,3.455834,2185.832,4.1541407e-17,34.23079,-3.455834,433.31863474845886,999,318681,-11.38846,,-2.0842745,,-61.027233,8.452657e+25,400,-1.8521382,999.0,1.5,0.14999999,-27.250864,319,,-10.0,-1.0,-11.424296,319
1.1384233e+26,6.852248,inf,1.4171806e+25,2.9683939e-08,3.455834,2192.7195,4.167171e-17,34.23079,-3.455834,434.97494077682495,999,319680,-11.391589,,-1.8873767,,-2.1675363,5.9253464,400,-1.8522484,999.0,1.5,0.14999999,-27.173273,320,,-10.0,-1.0,-11.320449,320
1.141929e+26,6.850537,inf,1.4170103e+25,2.9499281e-08,3.455834,2199.0225,4.180195e-17,34.23079,-3.455834,436.5720388889313,999,320679,-11.39471,,-1.3028533,,-4.553804,29.112099,400,-1.8505368,999.0,1.5,0.14999999,-27.103598,321,,-10.0,-1.0,-9.686033,321
1.1454411e+26,6.851815,inf,1.4168456e+25,2.9316341e-08,3.455834,2206.2847,4.1932115e-17,34.23079,-3.455834,438.11094760894775,999,321678,-11.39782,,-2.2622008,,-43.62455,2.9798324e+18,400,-1.8518153,999.0,1.5,0.14999999,-27.155695,322,,-10.0,-1.0,-11.023783,322
1.1489464e+26,6.852135,inf,1.4166802e+25,2.9135096e-08,3.455834,2213.2397,4.206236e-17,34.23079,-3.455834,439.6605849266052,999,322677,-11.400921,,-1.9551833,,1.9385449,0.10031839,400,-1.8521353,999.0,1.5,0.14999999,-27.066395,323,,-10.0,-1.0,-10.442646,323
1.1524537e+26,6.8525176,inf,1.4165137e+25,2.895553e-08,3.455834,2220.2158,4.219253e-17,34.23079,-3.455834,441.2635118961334,999,323676,-11.404012,,-1.9759588,,-5.792286,209.73969,400,-1.8525176,999.0,1.5,0.14999999,-27.001513,324,,-10.0,-1.0,-11.483157,324
1.1559628e+26,6.8506446,inf,1.4163492e+25,2.8777615e-08,3.455834,2226.4595,4.2322782e-17,34.23079,-3.455834,442.82798433303833,999,324675,-11.407094,,-1.243875,,-9.629233,3692.6438,400,-1.8506447,999.0,1.5,0.14999999,-26.948833,325,,-10.0,-1.0,-13.104033,325
1.1594694e+26,6.8493166,inf,1.4308132e+25,2.8601338e-08,3.455834,2232.8772,4.2452947e-17,34.23079,-3.455834,444.41610312461853,999,325674,-11.410166,,-1.4176564,,-61.04894,4.7693383e+25,400,-1.8493166,999.0,1.5,0.14999999,-27.054203,326,,-10.0,-1.0,-10.884098,326
1.16297775e+26,6.8500586,inf,1.4306503e+25,2.8426673e-08,3.455834,2239.9692,4.258335e-17,34.23079,-3.455834,445.94232201576233,999,326673,-11.413229,,-2.0920541,,1.2128211,0.19419456,400,-1.8500588,999.0,1.5,0.14999999,-26.968529,327,,-10.0,-1.0,-8.807585,327
1.1664833e+26,6.8472714,inf,1.4327397e+25,2.8253604e-08,3.455834,2245.905,4.2713502e-17,34.23079,-3.455834,447.5378701686859,999,327672,-11.416283,,-0.93577534,,-61.055054,7.385088e+24,400,-1.8472714,999.0,1.5,0.14999999,-27.073215,328,,-10.0,-1.0,-13.924233,328
1.16999055e+26,6.848385,inf,1.4419617e+25,2.8082109e-08,3.455834,2253.1187,4.2843727e-17,34.23079,-3.455834,449.1580114364624,999,328671,-11.419327,,-2.2135165,,-61.0581,3.0876086e+25,400,-1.8483846,999.0,1.5,0.14999999,-27.177282,329,,-10.0,-1.0,-10.883724,329
1.1734949e+26,6.845564,inf,1.4417975e+25,2.791217e-08,3.455834,2259.0361,4.2974018e-17,34.23079,-3.455834,450.70966720581055,999,329670,-11.422361,,-0.9175409,,-1.5640607,0.28293315,400,-1.8455639,999.0,1.5,0.14999999,-27.100447,330,,-10.0,-1.0,-14.032706,330
1.1770008e+26,6.847354,inf,1.4471826e+25,2.7743772e-08,3.455834,2266.474,4.3104213e-17,34.23079,-3.455834,452.1897096633911,999,330669,-11.425387,,-2.4381666,,-61.06416,1.8362553e+25,400,-1.8473542,999.0,1.5,0.14999999,-27.203827,331,,-10.0,-1.0,-13.104506,331
1.1805081e+26,6.850359,inf,1.451923e+25,2.7576892e-08,3.455834,2274.3193,4.3234474e-17,34.23079,-3.455834,453.64163303375244,999,331668,-11.428404,,-2.845038,,-61.06717,1.6270306e+25,400,-1.8503591,999.0,1.5,0.14999999,-27.306599,332,,-10.0,-1.0,-13.065512,332
1.1840124e+26,6.851295,inf,1.4772209e+25,2.7411515e-08,3.455834,2281.4812,4.3364633e-17,34.23079,-3.455834,455.1326184272766,999,332667,-11.431411,,-2.1619453,,-61.070187,8.477231e+25,400,-1.8512949,999.0,1.5,0.14999999,-27.40877,333,,-10.0,-1.0,-11.759758,333
1.1875179e+26,6.84986,inf,1.4770608e+25,2.7247621e-08,3.455834,2287.8533,4.349485e-17,34.23079,-3.455834,456.66887187957764,999,333666,-11.43441,,-1.3721125,,-18.128662,22083036.0,400,-1.8498603,999.0,1.5,0.14999999,-27.38177,334,,-10.0,-1.0,-8.7940235,334
1.1910248e+26,6.8492775,inf,1.499813e+25,2.7085187e-08,3.455834,2294.508,4.3625125e-17,34.23079,-3.455834,458.1005148887634,999,334665,-11.437399,,-1.6546887,,-61.07617,7.6762934e+25,400,-1.8492776,999.0,1.5,0.14999999,-27.48313,335,,-10.0,-1.0,-10.542557,335
1.1945283e+26,6.8486834,inf,1.4996563e+25,2.6924207e-08,3.455834,2301.1577,4.375529e-17,34.23079,-3.455834,459.4437599182129,999,335664,-11.44038,,-1.6495653,,-1.4270732,2.5207074,400,-1.8486834,999.0,1.5,0.14999999,-27.40636,336,,-10.0,-1.0,-10.928977,336
1.1980331e+26,6.8475795,inf,1.499497e+25,2.6764658e-08,3.455834,2307.6343,4.3885508e-17,34.23079,-3.455834,460.79064774513245,999,336663,-11.443352,,-1.4766755,,1.4435542,0.11023639,400,-1.8475795,999.0,1.5,0.14999999,-27.321535,337,,-10.0,-1.0,-11.801147,337
1.2015344e+26,6.8475823,inf,1.4993364e+25,2.660652e-08,3.455834,2314.483,4.401578e-17,34.23079,-3.455834,462.11220264434814,999,337662,-11.446315,,-1.8485566,,-12.472753,159821.44,400,-1.8475822,999.0,1.5,0.14999999,-27.278378,338,,-10.0,-1.0,-10.994806,338
1.2050412e+26,6.8476834,inf,1.4991807e+25,2.644978e-08,3.455834,2321.3647,4.414593e-17,34.23079,-3.455834,463.4677255153656,999,338661,-11.449268,,-1.8818508,,1.9530456,0.100327596,400,-1.8476833,999.0,1.5,0.14999999,-27.192915,339,,-10.0,-1.0,-9.361478,339
1.2085399e+26,6.8459015,inf,1.4990227e+25,2.6294428e-08,3.455834,2327.6064,4.427613e-17,34.23079,-3.455834,464.9159746170044,999,339660,-11.452214,,-1.241831,,-44.04885,2.1579423e+18,400,-1.8459015,999.0,1.5,0.14999999,-27.24326,340,,-10.0,-1.0,-11.218459,340
1.21204415e+26,6.8440533,inf,1.4988664e+25,2.6140432e-08,3.455834,2333.8223,4.4406374e-17,34.23079,-3.455834,466.27838921546936,999,340659,-11.455152,,-1.215744,,-3.6752577,8.284238,400,-1.8440535,999.0,1.5,0.14999999,-27.174906,341,,-10.0,-1.0,-11.990873,341
1.2155492e+26,6.8457127,inf,1.4987079e+25,2.5987788e-08,3.455834,2341.234,4.453666e-17,34.23079,-3.455834,467.6297724246979,999,341658,-11.458079,,-2.4114962,,-14.1385145,493829.34,400,-1.8457128,999.0,1.5,0.14999999,-27.137545,342,,-10.0,-1.0,-10.715729,342
1.2190505e+26,6.84584,inf,1.4985542e+25,2.5836476e-08,3.455834,2348.123,4.466682e-17,34.23079,-3.455834,469.0086090564728,999,342657,-11.4609995,,-1.8893783,,0.05982565,0.6529624,400,-1.84584,999.0,1.5,0.14999999,-27.059004,343,,-10.0,-1.0,-10.788699,343
1.2225526e+26,6.848116,inf,1.4983987e+25,2.5686482e-08,3.455834,2355.752,4.4797018e-17,34.23079,-3.455834,470.53496050834656,999,343656,-11.46391,,-2.628857,,-3.4460547,6.8014865,400,-1.8481162,999.0,1.5,0.14999999,-26.991102,344,,-10.0,-1.0,-12.52475,344
1.2260554e+26,6.847027,inf,1.500948e+25,2.5537789e-08,3.455834,2362.224,4.492725e-17,34.23079,-3.455834,472.1053020954132,999,344655,-11.466813,,-1.4722354,,-58.795425,9.3293607e+24,400,-1.8470268,999.0,1.5,0.14999999,-27.084036,345,,-10.0,-1.0,-10.120171,345
1.2295541e+26,6.8470206,inf,1.5007879e+25,2.5390387e-08,3.455834,2369.069,4.505752e-17,34.23079,-3.455834,473.6378450393677,999,345654,-11.4697075,,-1.8448255,,-14.9254675,1810155.2,400,-1.8470205,999.0,1.5,0.14999999,-27.049635,346,,-10.0,-1.0,-13.165807,346
1.233058e+26,6.8467803,inf,1.5239941e+25,2.5244256e-08,3.455834,2375.8328,4.518782e-17,34.23079,-3.455834,475.2277088165283,999,346653,-11.472593,,-1.7637271,,-61.111366,8.109112e+25,400,-1.8467803,999.0,1.5,0.14999999,-27.148531,347,,-10.0,-1.0,-10.267322,347
1.2365579e+26,6.8455143,inf,1.523836e+25,2.5099382e-08,3.455834,2382.239,4.5317983e-17,34.23079,-3.455834,476.77267622947693,999,347652,-11.4754715,,-1.4062265,,-5.906534,136.96259,400,-1.8455144,999.0,1.5,0.14999999,-27.088232,348,,-10.0,-1.0,-10.927516,348
1.2400582e+26,6.8463883,inf,1.5236752e+25,2.495575e-08,3.455834,2389.3896,4.544817e-17,34.23079,-3.455834,478.294557094574,999,348651,-11.47834,,-2.150605,,1.2309225,0.17427841,400,-1.8463885,999.0,1.5,0.14999999,-27.007818,349,,-10.0,-1.0,-12.176533,349
1.2435589e+26,6.845352,inf,1.5235157e+25,2.4813351e-08,3.455834,2395.873,4.5578386e-17,34.23079,-3.455834,479.8060383796692,999,349650,-11.481202,,-1.483627,,-35.855534,1302600100000000.0,400,-1.8453519,999.0,1.5,0.14999999,-27.03383,350,,-10.0,-1.0,-12.252426,350
1.24706e+26,6.847068,inf,1.523357e+25,2.4672165e-08,3.455834,2403.3208,4.5708624e-17,34.23079,-3.455834,481.2951514720917,999,350649,-11.484055,,-2.4476187,,-24.957071,20582822000.0,400,-1.8470678,999.0,1.5,0.14999999,-27.028635,351,,-10.0,-1.0,-12.922075,351
1.2505567e+26,6.8469677,inf,1.5537675e+25,2.453218e-08,3.455834,2410.1326,4.5838885e-17,34.23079,-3.455834,482.83903908729553,999,351648,-11.486899,,-1.8117942,,-61.125675,1.0760013e+26,400,-1.8469677,999.0,1.5,0.14999999,-27.126226,352,,-10.0,-1.0,-12.173597,352
1.2540584e+26,6.845411,inf,1.5536074e+25,2.4393389e-08,3.455834,2416.4302,4.5969166e-17,34.23079,-3.455834,484.438894033432,999,352647,-11.489737,,-1.2974138,,-39.96828,4.9106225e+16,400,-1.845411,999.0,1.5,0.14999999,-27.163332,353,,-10.0,-1.0,-12.676729,353
1.2575555e+26,6.844264,inf,1.5756486e+25,2.4255769e-08,3.455834,2422.8696,4.6099292e-17,34.23079,-3.455834,486.02769780158997,999,353646,-11.492565,,-1.439475,,-61.131313,7.857762e+25,400,-1.8442641,999.0,1.5,0.14999999,-27.260008,354,,-10.0,-1.0,-11.163791,354
1.2610526e+26,6.843813,inf,1.5754898e+25,2.4119307e-08,3.455834,2429.5537,4.622943e-17,34.23079,-3.455834,487.747004032135,999,354645,-11.495386,,-1.6841179,,0.79656655,0.29342404,400,-1.843813,999.0,1.5,0.14999999,-27.181698,355,,-10.0,-1.0,-11.055367,355
1.2645547e+26,6.8468657,inf,1.5753357e+25,2.3983997e-08,3.455834,2437.4841,4.635976e-17,34.23079,-3.455834,489.42390298843384,999,355644,-11.498199,,-2.9304438,,-1.8074627,0.45348117,400,-1.8468654,999.0,1.5,0.14999999,-27.111147,356,,-10.0,-1.0,-11.816708,356
1.2680521e+26,6.8470564,inf,1.5751788e+25,2.384982e-08,3.455834,2444.3992,4.6489926e-17,34.23079,-3.455834,490.97524547576904,999,356643,-11.501004,,-1.9150023,,-12.223579,124034.07,400,-1.8470563,999.0,1.5,0.14999999,-27.070162,357,,-10.0,-1.0,-9.792761,357
1.2715494e+26,6.849394,inf,1.5750223e+25,2.3716765e-08,3.455834,2452.083,4.6620104e-17,34.23079,-3.455834,492.5613453388214,999,357642,-11.503801,,-2.683893,,-46.054455,1.2042878e+19,400,-1.8493938,999.0,1.5,0.14999999,-27.123903,358,,-10.0,-1.0,-12.994092,358
1.2750466e+26,6.8501434,inf,1.6031288e+25,2.3584823e-08,3.455834,2459.2017,4.6750465e-17,34.23079,-3.455834,494.0041172504425,999,358641,-11.506591,,-2.118566,,-61.145363,1.0146148e+26,400,-1.8501436,999.0,1.5,0.14999999,-27.219383,359,,-10.0,-1.0,-8.446635,359
1.27854365e+26,6.850713,inf,1.6176506e+25,2.3453977e-08,3.455834,2466.2566,4.6880656e-17,34.23079,-3.455834,495.57603788375854,999,359640,-11.509373,,-2.0549936,,-61.148148,5.282359e+25,400,-1.8507128,999.0,1.5,0.14999999,-27.314342,360,,-10.0,-1.0,-9.921799,360
1.2820406e+26,6.84898,inf,1.6174958e+25,2.3324219e-08,3.455834,2472.4817,4.701085e-17,34.23079,-3.455834,497.12963604927063,999,360639,-11.512147,,-1.225103,,-15.559855,1199836.6,400,-1.8489797,999.0,1.5,0.14999999,-27.282494,361,,-10.0,-1.0,-9.738822,361
1.2855372e+26,6.847931,inf,1.6173413e+25,2.3195533e-08,3.455834,2478.951,4.7141046e-17,34.23079,-3.455834,498.65687918663025,999,361638,-11.514913,,-1.4693033,,-26.715631,143917060000.0,400,-1.8479308,999.0,1.5,0.14999999,-27.281643,362,,-10.0,-1.0,-9.974358,362
1.2890336e+26,6.847515,inf,1.617188e+25,2.306791e-08,3.455834,2485.648,4.727124e-17,34.23079,-3.455834,500.1897737979889,999,362637,-11.517672,,-1.6970819,,-19.036077,99191730.0,400,-1.8475153,999.0,1.5,0.14999999,-27.259636,363,,-10.0,-1.0,-11.8271,363
1.2925296e+26,6.849249,inf,1.6170347e+25,2.2941338e-08,3.455834,2493.1265,4.7401615e-17,34.23079,-3.455834,501.7448556423187,999,363636,-11.520423,,-2.4785655,,-7.9396896,836.9425,400,-1.8492489,999.0,1.5,0.14999999,-27.207262,364,,-10.0,-1.0,-8.547314,364
1.2960252e+26,6.8506846,inf,1.6262638e+25,2.2815803e-08,3.455834,2500.5,4.7531806e-17,34.23079,-3.455834,503.269948720932,999,364635,-11.523166,,-2.373318,,-61.161938,3.4244443e+25,400,-1.8506848,999.0,1.5,0.14999999,-27.300993,365,,-10.0,-1.0,-8.566196,365
1.2995203e+26,6.851259,inf,1.6426933e+25,2.2691296e-08,3.455834,2507.561,4.7661988e-17,34.23079,-3.455834,504.94588708877563,999,365634,-11.525902,,-2.0609648,,-61.164677,6.067608e+25,400,-1.8512594,999.0,1.5,0.14999999,-27.394218,366,,-10.0,-1.0,-10.573906,366
1.3030149e+26,6.8514094,inf,1.642541e+25,2.2567809e-08,3.455834,2514.4673,4.7792166e-17,34.23079,-3.455834,506.5336027145386,999,366633,-11.52863,,-1.9063038,,-2.0558136,5.309289,400,-1.8514093,999.0,1.5,0.14999999,-27.325884,367,,-10.0,-1.0,-11.176048,367
1.3065089e+26,6.851403,inf,1.6423889e+25,2.2445326e-08,3.455834,2521.3164,4.7922514e-17,34.23079,-3.455834,508.1970179080963,999,367632,-11.531352,,-1.8491284,,1.115704,0.22833678,400,-1.8514031,999.0,1.5,0.14999999,-27.249302,368,,-10.0,-1.0,-10.892219,368
1.3100073e+26,6.8494635,inf,1.6422415e+25,2.2323837e-08,3.455834,2527.452,4.805267e-17,34.23079,-3.455834,509.841521024704,999,368631,-11.534065,,-1.1356428,,-0.061804574,0.16683802,400,-1.8494633,999.0,1.5,0.14999999,-27.176327,369,,-10.0,-1.0,-11.025429,369
1.3135001e+26,6.8483343,inf,1.6420897e+25,2.2203327e-08,3.455834,2533.8838,4.8182993e-17,34.23079,-3.455834,511.363587141037,999,369630,-11.536772,,-1.4316895,,0.64889437,0.2104658,400,-1.8483342,999.0,1.5,0.14999999,-27.101816,370,,-10.0,-1.0,-9.997161,370
1.3169921e+26,6.8490615,inf,1.6419422e+25,2.2083796e-08,3.455834,2541.002,4.8313118e-17,34.23079,-3.455834,512.9213333129883,999,370629,-11.539471,,-2.1181996,,-24.121996,14285177000.0,400,-1.8490615,999.0,1.5,0.14999999,-27.094477,371,,-10.0,-1.0,-12.1115,371
1.3204884e+26,6.849101,inf,1.6417904e+25,2.1965224e-08,3.455834,2547.8655,4.844341e-17,34.23079,-3.455834,514.5545814037323,999,371628,-11.542163,,-1.8636965,,-25.428242,59435240000.0,400,-1.849101,999.0,1.5,0.14999999,-27.090687,372,,-10.0,-1.0,-12.061517,372
1.3239788e+26,6.8487463,inf,1.6416427e+25,2.1847606e-08,3.455834,2554.5825,4.8573495e-17,34.23079,-3.455834,516.1423501968384,999,372627,-11.5448475,,-1.7169242,,-25.460724,58329924000.0,400,-1.8487465,999.0,1.5,0.14999999,-27.087,373,,-10.0,-1.0,-9.902767,373
1.3274734e+26,6.85022,inf,1.6414955e+25,2.1730928e-08,3.455834,2561.9824,4.8703746e-17,34.23079,-3.455834,517.830646276474,999,373626,-11.547524,,-2.3998976,,-33.5666,108880690000000.0,400,-1.8502202,999.0,1.5,0.14999999,-27.10501,374,,-10.0,-1.0,-9.684941,374
1.330967e+26,6.8493023,inf,1.6413479e+25,2.1615186e-08,3.455834,2568.4883,4.883397e-17,34.23079,-3.455834,519.4346699714661,999,374625,-11.550195,,-1.5059495,,-30.118908,4508028000000.0,400,-1.849302,999.0,1.5,0.14999999,-27.113724,375,,-10.0,-1.0,-11.958097,375
1.3344596e+26,6.8482175,inf,1.6412002e+25,2.1500362e-08,3.455834,2574.9297,4.8964172e-17,34.23079,-3.455834,521.05029296875,999,375624,-11.552857,,-1.4414629,,-25.23839,32142813000.0,400,-1.8482176,999.0,1.5,0.14999999,-27.109417,376,,-10.0,-1.0,-10.353896,376
1.3379512e+26,6.847725,inf,1.6410524e+25,2.1386455e-08,3.455834,2581.5923,4.9094347e-17,34.23079,-3.455834,522.677565574646,999,376623,-11.555513,,-1.6625613,,-5.6132927,163.12935,400,-1.847725,999.0,1.5,0.14999999,-27.053066,377,,-10.0,-1.0,-9.8537445,377
1.3414417e+26,6.8483152,inf,1.6409083e+25,2.1273447e-08,3.455834,2588.663,4.9224678e-17,34.23079,-3.455834,524.3001158237457,999,377622,-11.558163,,-2.0708678,,-30.30898,6937130000000.0,400,-1.8483154,999.0,1.5,0.14999999,-27.062347,378,,-10.0,-1.0,-11.733986,378
1.3449362e+26,6.8462114,inf,1.6407602e+25,2.1161334e-08,3.455834,2594.714,4.9354982e-17,34.23079,-3.455834,525.9043960571289,999,378621,-11.560804,,-1.0509541,,-22.877987,805306050.0,400,-1.8462116,999.0,1.5,0.14999999,-27.05197,379,,-10.0,-1.0,-10.020715,379
1.3484243e+26,6.8459034,inf,1.6406154e+25,2.1050106e-08,3.455834,2601.4434,4.948506e-17,34.23079,-3.455834,527.4530363082886,999,379620,-11.56344,,-1.7291362,,-17.475014,21622810.0,400,-1.8459034,999.0,1.5,0.14999999,-27.027426,380,,-10.0,-1.0,-14.163655,380
1.3519163e+26,6.8451014,inf,1.6457271e+25,2.0939755e-08,3.455834,2607.9836,4.9615296e-17,34.23079,-3.455834,529.0625631809235,999,380619,-11.566068,,-1.5403273,,-61.20484,2.002626e+25,400,-1.8451015,999.0,1.5,0.14999999,-27.117785,381,,-10.0,-1.0,-9.273113,381
1.3554071e+26,6.843458,inf,1.6455816e+25,2.0830266e-08,3.455834,2614.201,4.974549e-17,34.23079,-3.455834,530.6459648609161,999,381618,-11.568689,,-1.2173173,,-49.331425,3.7168352e+20,400,-1.8434579,999.0,1.5,0.14999999,-27.1766,382,,-10.0,-1.0,-9.658265,382
1.3588965e+26,6.8432565,inf,1.6454362e+25,2.0721632e-08,3.455834,2620.9673,4.987584e-17,34.23079,-3.455834,532.2116811275482,999,382617,-11.571303,,-1.7662656,,-36.100716,2248794500000000.0,400,-1.8432564,999.0,1.5,0.14999999,-27.200554,383,,-10.0,-1.0,-12.143872,383
1.3623896e+26,6.8445306,inf,1.6452943e+25,2.0613848e-08,3.455834,2628.2998,5.000596e-17,34.23079,-3.455834,533.8404490947723,999,383616,-11.573911,,-2.3325555,,-20.917318,446839200.0,400,-1.8445306,999.0,1.5,0.14999999,-27.184843,384,,-10.0,-1.0,-12.46917,384
1.3658761e+26,6.8455496,inf,1.645152e+25,2.0506903e-08,3.455834,2635.5366,5.0136224e-17,34.23079,-3.455834,535.5694668292999,999,384615,-11.576512,,-2.2368522,,-39.04793,3.1754018e+16,400,-1.8455497,999.0,1.5,0.14999999,-27.21631,385,,-10.0,-1.0,-10.072638,385
1.3693664e+26,6.846019,inf,1.6450088e+25,2.0400787e-08,3.455834,2642.5632,5.0266446e-17,34.23079,-3.455834,537.0695979595184,999,385614,-11.579106,,-2.0266702,,-18.807846,81938650.0,400,-1.8460189,999.0,1.5,0.14999999,-27.195171,386,,-10.0,-1.0,-12.518096,386
1.372855e+26,6.8444185,inf,1.6552602e+25,2.0295492e-08,3.455834,2648.79,5.0396816e-17,34.23079,-3.455834,538.7409105300903,999,386613,-11.581694,,-1.2267718,,-61.2188,4.0228244e+25,400,-1.8444188,999.0,1.5,0.14999999,-27.283728,387,,-10.0,-1.0,-12.621081,387
1.3763473e+26,6.8454447,inf,1.65512e+25,2.019101e-08,3.455834,2656.0325,5.052694e-17,34.23079,-3.455834,540.4599723815918,999,387612,-11.584274,,-2.2424366,,-48.730515,4.6343483e+20,400,-1.8454446,999.0,1.5,0.14999999,-27.339645,388,,-10.0,-1.0,-9.343351,388
1.3798327e+26,6.8446693,inf,1.6549773e+25,2.0087334e-08,3.455834,2662.5764,5.0657212e-17,34.23079,-3.455834,542.0621843338013,999,388611,-11.586848,,-1.5439883,,-51.617012,8.375894e+21,400,-1.8446696,999.0,1.5,0.14999999,-27.402702,389,,-10.0,-1.0,-11.487015,389
1.3833216e+26,6.8448925,inf,1.6548356e+25,1.9984453e-08,3.455834,2669.508,5.0787434e-17,34.23079,-3.455834,543.7282803058624,999,389610,-11.589416,,-1.9315385,,-2.8573616,11.613137,400,-1.8448925,999.0,1.5,0.14999999,-27.340405,390,,-10.0,-1.0,-9.904369,390
1.3868088e+26,6.845655,inf,1.6546974e+25,1.9882362e-08,3.455834,2676.6511,5.09176e-17,34.23079,-3.455834,545.4596884250641,999,390609,-11.591976,,-2.1430838,,-28.895216,1598560000000.0,400,-1.8456551,999.0,1.5,0.14999999,-27.345018,391,,-10.0,-1.0,-13.476026,391
1.3902995e+26,6.8453245,inf,1.6703944e+25,1.978105e-08,3.455834,2683.3672,5.1047708e-17,34.23079,-3.455834,547.1446859836578,999,391608,-11.59453,,-1.7161924,,-61.233303,6.209176e+25,400,-1.8453248,999.0,1.5,0.14999999,-27.432098,392,,-10.0,-1.0,-10.646062,392
1.3937882e+26,6.845232,inf,1.6702546e+25,1.968051e-08,3.455834,2690.1763,5.1177952e-17,34.23079,-3.455834,548.8225033283234,999,392607,-11.597078,,-1.8089024,,-0.5437753,1.1787227,400,-1.8452321,999.0,1.5,0.14999999,-27.364317,393,,-10.0,-1.0,-9.526344,393
1.3972752e+26,6.844761,inf,1.6701144e+25,1.9580737e-08,3.455834,2696.8357,5.1308336e-17,34.23079,-3.455834,550.471687078476,999,393606,-11.59962,,-1.659533,,-42.027424,7.3464275e+17,400,-1.8447608,999.0,1.5,0.14999999,-27.40217,394,,-10.0,-1.0,-13.379583,394
1.40076015e+26,6.844098,inf,1.6855235e+25,1.9481723e-08,3.455834,2703.4187,5.1438465e-17,34.23079,-3.455834,552.1365180015564,999,394605,-11.602155,,-1.5829188,,-61.24093,6.140865e+25,400,-1.844098,999.0,1.5,0.14999999,-27.48847,395,,-10.0,-1.0,-7.4723186,395
1.4042484e+26,6.844436,inf,1.6896088e+25,1.9383453e-08,3.455834,2710.3967,5.1568722e-17,34.23079,-3.455834,553.649053812027,999,395604,-11.604683,,-1.9780842,,-61.243458,1.6726184e+25,400,-1.8444362,999.0,1.5,0.14999999,-27.574337,396,,-10.0,-1.0,-14.143985,396
