IWLastEpisode,ReturnMean,TimeElapsed,Iteration,MinEpLen,ActionIn1,ReturnLastEpisode,Delta,IWMin,MountainCar_std1_higher,ReturnMax,MountainCar_std0_higher,IWMean,TimestepsSoFar,ReturnAbsMax,ReturnStepMax,NumTrajectories,AvgEpLen,MountainCar_mu1_higher,Regret/t,IWMax,Bound,DenMISELogLast,DenMISELogFirst,NumTrainableParams,ReturnMin,IWFirstEpisode,MountainCar_mu0_higher,DenMISEMeanLog,Regret,GridSize
0.088080265,-1.8072062,136.3121373653412,85,263,7.257265,0.84408313,4.2071085e-07,,0.14999999,6.1576753,0.14999999,0.04051712,78180,11.599029,111.4327,85,919.7647058823529,7.894737,6.807206,3.2623348,701.2308,-2.3591185,-2.964775,,-11.599029,,-0.57894737,-3.3258553,578.61255,400
4.0572013e-06,-1.7918955,137.92310428619385,86,263,6.3835206,-0.49049357,4.1098372e-07,,0.14999999,6.1576753,0.14999999,0.018770374,79179,11.599029,111.4327,86,920.6860465116279,6.8421054,6.7918954,1.368249,701.77765,-3.0348122,-2.9764712,,-11.599029,,-0.57894737,-3.333568,584.103,400
,-1.7745202,139.64425420761108,87,263,-7.7673073,-0.2802388,4.015901e-07,,0.14999999,6.1576753,0.14999999,0.005768991,79954,11.599029,111.4327,87,919.0114942528736,-7.894737,6.77452,0.47689408,702.32587,-2.572914,-2.9880319,,-11.599029,,0.05263158,-3.3360386,589.38324,400
7.068302e-14,-1.7554257,141.35800766944885,88,263,-9.723078,-0.094205424,3.925149e-07,,0.14999999,6.1576753,0.14999999,0.041585572,80953,11.599029,111.4327,88,919.9204545454545,-8.947369,6.7554255,3.6418421,702.8692,-2.7531931,-2.9994607,,-11.599029,,-0.57894737,-3.340649,594.4775,400
,-1.7503133,143.02194476127625,89,263,-5.0768714,-1.3004122,3.8374395e-07,,0.14999999,6.1576753,0.14999999,0.010920588,81952,11.599029,111.4327,89,920.8089887640449,-4.736842,6.7503133,0.7743267,703.40643,-2.8379374,-3.0107603,,-11.599029,,-0.57894737,-3.3457148,600.7779,400
,-1.7376244,144.6978302001953,90,263,-1.5296501,-0.608325,3.7526362e-07,,0.14999999,6.1576753,0.14999999,0.009602022,82951,11.599029,111.4327,90,921.6777777777778,-1.5789474,6.737624,0.65740496,703.9376,-3.1294627,-3.0219336,,-11.599029,1.09490457e-16,0.05263158,-3.3542407,606.3862,400
,-1.7187587,146.36770963668823,91,263,-10.656298,-0.02085111,3.670614e-07,,0.14999999,6.1576753,0.14999999,0.02716481,83950,11.599029,111.4327,91,922.5274725274726,-10.0,6.7187586,2.306604,704.4625,-2.8402774,-3.0329833,,-11.599029,,-0.57894737,-3.3594155,611.40704,400
,-1.7104981,147.98775720596313,92,263,-3.070606,-0.9587866,3.591252e-07,,0.14999999,6.1576753,0.14999999,0.039458018,84949,11.599029,111.4327,92,923.3586956521739,-2.631579,6.710498,3.474554,704.9811,-2.6711068,-3.0439124,,-11.599029,,-0.57894737,-3.3624527,617.36584,400
,-1.7001418,149.6506645679474,93,263,10.17294,-0.7473527,3.514436e-07,,0.14999999,6.1576753,0.14999999,0.017000804,85948,11.599029,111.4327,93,924.1720430107526,10.0,6.700142,1.1881232,705.49164,-2.9149113,-3.0547233,,-11.599029,,0.05263158,-3.3679183,623.11316,400
,-1.6802462,151.17266201972961,94,263,-3.8163748,0.17004566,3.440058e-07,,0.14999999,6.1576753,0.14999999,0.04172003,86562,11.599029,111.4327,94,920.8723404255319,-3.6842105,6.6802464,3.3337665,705.98364,-2.6676223,-3.0654187,,-11.599029,,0.05263158,-3.3708696,627.9431,400
,-1.662885,152.81150841712952,95,263,1.8022132,-0.030933041,3.368017e-07,,0.14999999,6.1576753,0.14999999,0.06579457,87561,11.599029,111.4327,95,921.6947368421053,1.5789474,6.6628847,4.040722,706.47723,-3.8222702,-3.0760007,,-11.599029,1.9986634e-29,0.05263158,-3.3856597,632.97406,400
,-1.6464872,154.5305299758911,96,263,-6.5290995,-0.08870502,3.2982157e-07,,0.14999999,6.1576753,0.14999999,0.09397355,88560,11.599029,111.4327,96,922.5,-5.7894735,6.646487,7.932437,706.9732,-2.7971408,-3.086472,,-11.599029,,-0.57894737,-3.389218,638.06274,400
,-1.6368673,156.25745224952698,97,263,-9.81964,-0.7133407,3.2305616e-07,,0.14999999,6.1576753,0.14999999,0.46350628,89559,11.599029,111.4327,97,923.2886597938144,-10.0,6.6368675,44.357536,707.45087,-3.1151125,-3.096835,,-11.599029,,0.05263158,-3.3957136,643.7761,400
,-1.6211816,158.00276684761047,98,263,3.7478669,-0.09966534,3.164968e-07,,0.14999999,6.1576753,0.14999999,0.16430189,90558,11.599029,111.4327,98,924.0612244897959,3.6842105,6.6211815,12.09902,707.93256,-2.8024266,-3.1070914,,-11.599029,,0.05263158,-3.3959055,648.8758,400
,-1.6063712,159.71172451972961,99,263,-5.760757,-0.15496017,3.1013525e-07,,0.14999999,6.1576753,0.14999999,0.45455235,91557,11.599029,111.4327,99,924.8181818181819,-5.7894735,6.606371,31.828594,708.34125,-3.448979,-3.1172438,,-11.599029,,0.05263158,-3.404911,654.03076,400
,-1.5904856,161.51325798034668,100,263,1.9818147,-0.017807446,3.0396353e-07,,0.14999999,6.1576753,0.14999999,0.18968773,92556,11.599029,111.4327,100,925.56,2.631579,6.5904856,10.512004,708.7742,-2.610154,-3.127294,,-11.599029,,-0.57894737,-3.4028764,659.0486,400
1.9155155e-14,-1.5790569,163.21023535728455,101,263,2.6181073,-0.43618038,2.9797425e-07,,0.14999999,6.1576753,0.14999999,0.18354127,93555,11.599029,111.4327,101,926.2871287128713,3.6842105,6.5790567,9.880373,709.2323,-3.7166746,-3.1372445,,-11.599029,,-0.57894737,-3.4140418,664.48474,400
9.8337795e-31,-1.576647,164.82024955749512,102,263,0.9671725,-1.3332626,2.9216025e-07,,0.14999999,6.1576753,0.14999999,0.55697465,94405,11.599029,111.4327,102,925.5392156862745,1.5789474,6.576647,50.928116,709.6063,-4.6088295,-3.1470966,,-11.599029,1.08905555e-32,-0.57894737,-3.43379,670.818,400
,-1.5677166,166.51053142547607,103,263,-7.2713995,-0.6568042,2.8651482e-07,,0.14999999,6.1576753,0.14999999,0.96101785,95404,11.599029,111.4327,103,926.252427184466,-6.8421054,6.5677166,94.74295,709.7886,-2.6379797,-3.1568527,,-11.599029,,-0.68421054,-3.4312484,676.4748,400
9.3075275e-15,-1.5624207,168.1475806236267,104,263,-8.729107,-1.0169489,2.810314e-07,,0.14999999,6.1576753,0.14999999,1.0695109,96403,11.599029,111.4327,104,926.9519230769231,-7.894737,6.562421,106.92903,710.18695,-4.073081,-3.1665146,,-11.599029,,-0.68421054,-3.4403293,682.49176,400
,-1.5595392,169.8253791332245,105,263,-4.2231064,-1.2598608,2.7570388e-07,,0.14999999,6.1576753,0.14999999,2.0152893,97402,11.599029,111.4327,105,927.6380952380953,-3.6842105,6.5595393,196.58588,710.06213,-2.5904603,-3.1760843,,-11.599029,,-0.57894737,-3.434593,688.7516,400
,-1.54855,171.5644941329956,106,263,-1.9842243,-0.39468363,2.705265e-07,,0.14999999,6.1576753,0.14999999,2.6594288,98401,11.599029,111.4327,106,928.311320754717,-1.5789474,6.54855,170.20976,709.5891,-2.9140272,-3.1855628,,-11.599029,6.5444514e-20,-0.57894737,-3.4278564,694.1463,400
,-1.5379162,173.23945784568787,107,263,4.448974,-0.4107395,2.6549353e-07,,0.14999999,6.1576753,0.14999999,2.4681585,99400,11.599029,111.4327,107,928.9719626168225,4.736842,6.537916,263.45312,709.4165,-2.574556,-3.1949527,,-11.599029,,-0.57894737,-3.4134874,699.557,400
,-1.5256691,174.97435331344604,108,263,0.88086855,-0.21522924,2.6059973e-07,,0.14999999,6.1576753,0.14999999,2.9730484,100113,11.599029,111.4327,108,926.9722222222222,0.5263158,6.525669,321.0419,706.5482,-2.6266317,-3.204255,,-11.599029,7.2727323e-07,0.57894737,-3.4038637,704.7723,400
,-1.5149525,176.78204250335693,109,263,5.1906,-0.35755756,2.5584006e-07,,0.14999999,6.1576753,0.14999999,8.92746,101112,11.599029,111.4327,109,927.6330275229358,5.7894735,6.5149527,970.4829,706.60913,-2.595147,-3.2134717,,-11.599029,,-0.57894737,-3.392917,710.1298,400
,-1.5069748,178.30187511444092,110,263,-0.7830028,-0.63741744,2.5120954e-07,,0.14999999,6.1576753,0.14999999,0.12591319,101694,11.599029,111.4327,110,924.4909090909091,-0.5263158,6.5069747,10.399766,705.7527,-2.820813,-3.2226043,,-11.599029,10.399766,-0.15789473,-3.3757057,715.7672,400
,-1.494235,179.9723460674286,111,263,7.1604204,-0.09286442,2.4670365e-07,,0.14999999,6.1576753,0.14999999,3.93181,102693,11.599029,111.4327,111,925.1621621621622,6.8421054,6.494235,353.72552,518.00433,-2.7025738,-3.141317,,-11.599029,,0.05263158,-3.377518,720.8601,400
3.1566528e-32,-1.4796846,181.57958602905273,112,263,9.251251,0.13542703,2.4231784e-07,,0.14999999,6.1576753,0.14999999,0.44133443,103324,11.599029,111.4327,112,922.5357142857143,8.947369,6.479685,49.386063,513.09674,-3.7397091,-3.1502855,,-11.599029,,0.05263158,-3.371813,725.7247,400
0.11952424,-1.4516865,182.97252464294434,113,263,9.740522,1.6841028,2.3804806e-07,,0.14999999,6.1576753,0.14999999,0.022337712,103724,11.599029,111.4327,113,917.9115044247787,8.947369,6.4516864,2.1046033,513.3158,-3.226431,-3.1591744,,-11.599029,,0.68421054,-3.3761008,729.0406,400
,-1.4672428,184.6463806629181,114,263,-8.827541,-3.2251017,2.3389008e-07,,0.14999999,6.1576753,0.14999999,0.2945451,104723,11.599029,111.4327,114,918.6228070175439,-8.947369,6.4672427,31.387276,513.5985,-2.6269803,-3.167985,,-11.599029,,0.05263158,-3.3780684,737.2657,400
,-1.4546375,186.32983541488647,115,263,-1.9884673,-0.017633284,2.2984011e-07,,0.14999999,6.1576753,0.14999999,0.019178469,105722,11.599029,111.4327,115,919.3217391304348,-2.631579,6.4546375,1.3618962,513.8782,-3.545272,-3.1767187,,-11.599029,,0.68421054,-3.3858998,742.2833,400
,-1.464334,187.9934184551239,116,263,0.48057312,-2.5794373,2.2589445e-07,,0.14999999,6.1576753,0.14999999,0.23225898,106721,11.599029,111.4327,116,920.0086206896551,0.5263158,6.464334,23.492138,514.161,-3.1766162,-3.185377,,-11.599029,0.00094428624,-0.05263158,-3.3925145,749.86273,400
,-1.4518253,189.75517916679382,117,263,2.6196258,-0.00080106704,2.2204951e-07,,0.14999999,6.1576753,0.14999999,0.22236848,107720,11.599029,111.4327,117,920.6837606837607,2.631579,6.451825,13.299864,514.44135,-2.6321988,-3.1939523,,-11.599029,,0.05263158,-3.3926997,754.8635,400
,-1.4395477,191.55595064163208,118,263,-6.0404754,-0.003078576,2.1830189e-07,,0.14999999,6.1576753,0.14999999,0.031319574,108719,11.599029,111.4327,118,921.3474576271186,-6.8421054,6.4395475,2.135382,514.68884,-2.6590395,-3.2024632,,-11.599029,,0.68421054,-3.3931293,759.86664,400
3.797583e-32,-1.4349552,193.32107996940613,119,263,-4.6033125,-0.89304256,2.1464834e-07,,0.14999999,6.1576753,0.14999999,1.8062382,109718,11.599029,111.4327,119,922.0,-4.736842,6.434955,154.56285,514.9508,-4.442173,-3.210902,,-11.599029,,0.05263158,-3.4100516,765.75964,400
,-1.4237916,195.02277994155884,120,263,-6.8974013,-0.09533055,2.1108582e-07,,0.14999999,6.1576753,0.14999999,0.88076,110717,11.599029,111.4327,120,922.6416666666667,-6.8421054,6.423792,104.504486,515.22406,-4.942995,-3.2192702,,-11.599029,,0.05263158,-3.420766,770.855,400
,-1.4120352,196.77639436721802,121,263,-2.8728957,-0.0012602992,2.076112e-07,,0.14999999,6.1576753,0.14999999,1.2720951,111716,11.599029,111.4327,121,923.2727272727273,-2.631579,6.412035,117.29054,515.4849,-2.6891725,-3.227569,,-11.599029,,0.05263158,-3.4176922,775.85626,400
,-1.4005805,198.5366771221161,122,263,4.9468136,-0.014565926,2.0422168e-07,,0.14999999,6.1576753,0.14999999,2.9300606,112715,11.599029,111.4327,122,923.8934426229508,4.736842,6.4005804,221.68121,515.756,-3.3116045,-3.2357996,,-11.599029,,0.05263158,-3.4172623,780.87085,400
,-1.3894078,200.17335152626038,123,263,3.481814,-0.026332859,2.009145e-07,,0.14999999,6.1576753,0.14999999,0.11912378,113714,11.599029,111.4327,123,924.5040650406504,2.631579,6.3894076,11.544839,515.98535,-3.2857804,-3.2439628,,-11.599029,,0.68421054,-3.4096599,785.89716,400
2.2023067e-37,-1.3956709,201.813392162323,124,263,5.1451344,-2.1660292,1.97687e-07,,0.14999999,6.1576753,0.14999999,0.060658928,114713,11.599029,111.4327,124,925.1048387096774,4.736842,6.395671,6.874429,516.14197,-2.9142,-3.25206,,-11.599029,,0.68421054,-3.4127715,793.0632,400
,-1.4020241,203.52177047729492,125,263,7.4900236,-2.1898272,1.9453667e-07,,0.14999999,6.1576753,0.14999999,0.06031828,115712,11.599029,111.4327,125,925.696,6.8421054,6.4020243,7.418153,516.3525,-4.5102396,-3.2600923,,-11.599029,,0.68421054,-3.4290454,800.25305,400
,-1.4119902,205.23049020767212,126,263,-3.908867,-2.6577373,1.9146103e-07,,0.14999999,6.1576753,0.14999999,0.09682506,116711,11.599029,111.4327,126,926.2777777777778,-4.736842,6.41199,10.250249,516.6001,-2.7394116,-3.2680604,,-11.599029,,0.68421054,-3.431012,807.91077,400
,-1.4206562,206.94295263290405,127,263,-8.306887,-2.5125806,1.8845779e-07,,0.14999999,6.1576753,0.14999999,0.6038709,117710,11.599029,111.4327,127,926.8503937007874,-8.947369,6.420656,76.394905,516.77325,-2.7447143,-3.2759657,,-11.599029,,0.68421054,-3.4327142,815.42334,400
,-1.420679,208.70228719711304,128,263,0.15052837,-1.4235744,1.8552461e-07,,0.14999999,6.1576753,0.14999999,0.34069973,118709,11.599029,111.4327,128,927.4140625,0.5263158,6.420679,37.363174,517.0024,-2.706133,-3.2838087,,-11.599029,2.7545548e-08,-0.68421054,-3.431122,821.8469,400
2.7388548e-26,-1.4154446,210.48160886764526,129,263,0.27067626,-0.7454573,1.826594e-07,,0.14999999,6.1576753,0.14999999,2.3844252,119708,11.599029,111.4327,129,927.968992248062,-0.5263158,6.4154444,235.9773,515.09247,-3.6262286,-3.291591,,-11.599029,0.014245093,0.57894737,-3.4380016,827.59235,400
,-1.4126114,212.2399444580078,130,263,-3.1740038,-1.0471252,1.798601e-07,,0.14999999,6.1576753,0.14999999,0.31448022,120707,11.599029,111.4327,130,928.5153846153846,-3.6842105,6.4126115,34.67431,204.89772,-4.079868,-3.2992024,,-11.599029,,0.68421054,-3.4392045,833.63947,400
,-1.4104203,213.98734998703003,131,263,2.1903386,-1.1255802,1.7712463e-07,,0.14999999,6.1576753,0.14999999,0.36801532,121706,11.599029,111.4327,131,929.0534351145038,1.5789474,6.4104204,31.699003,204.74075,-2.541618,-3.3068655,,-11.599029,9.911988e-34,0.68421054,-3.4377959,839.7651,400
,-1.4099938,215.75912380218506,132,263,-1.5838447,-1.3541151,1.7445107e-07,,0.14999999,6.1576753,0.14999999,0.86595815,122705,11.599029,111.4327,132,929.5833333333334,-0.5263158,6.4099936,107.65352,204.83562,-2.4704943,-3.31447,,-11.599029,0.0005098071,-0.68421054,-3.4354715,846.11914,400
,-1.4106221,217.47941970825195,133,263,10.607952,-1.493567,1.718376e-07,,0.14999999,6.1576753,0.14999999,0.503991,123704,11.599029,111.4327,133,930.1052631578947,10.0,6.410622,60.199146,204.60986,-3.598226,-3.3220134,,-11.599029,,0.68421054,-3.4393306,852.61273,400
,-1.414594,219.1641023159027,134,263,4.163272,-1.9428531,1.6928244e-07,,0.14999999,6.1576753,0.14999999,0.48959902,124703,11.599029,111.4327,134,930.6194029850747,3.6842105,6.414594,33.141342,204.56738,-2.8237388,-3.329504,,-11.599029,,0.68421054,-3.439011,859.5556,400
,-1.4234347,220.87364554405212,135,263,-5.209258,-2.6080828,1.6678383e-07,,0.14999999,6.1576753,0.14999999,0.9693901,125702,11.599029,111.4327,135,931.1259259259259,-5.7894735,6.4234347,121.45981,203.26486,-5.147453,-3.336939,,-11.599029,,0.68421054,-3.4557865,867.1637,400
,-1.4177198,222.58162593841553,136,263,-0.9080673,-0.6462043,1.6434014e-07,,0.14999999,6.1576753,0.14999999,1.4727008,126701,11.599029,111.4327,136,931.625,-1.5789474,6.41772,141.17548,203.19765,-3.0693078,-3.344319,,-11.599029,5.9504287e-21,0.68421054,-3.4550571,872.8099,400
,-1.420033,224.35001707077026,137,263,-6.9890623,-1.7346356,1.6194979e-07,,0.14999999,6.1576753,0.14999999,1.6849724,127700,11.599029,111.4327,137,932.1167883211679,-7.894737,6.420033,223.42883,202.8293,-2.57712,-3.3516452,,-11.599029,,0.7894737,-3.4480896,879.54456,400
5.17645e-37,-1.4443359,226.07673954963684,138,263,-9.529224,-4.7738233,1.5961119e-07,,0.14999999,6.1576753,0.14999999,2.1946666,128699,11.599029,111.4327,138,932.6014492753624,-10.0,6.444336,212.60481,201.85922,-3.2328997,-3.358918,,-11.599029,,0.68421054,-3.446359,889.31836,400
,-1.4438453,227.90618801116943,139,263,6.665412,-1.3761303,1.5732289e-07,,0.14999999,6.1576753,0.14999999,3.4585419,129698,11.599029,111.4327,139,933.0791366906475,5.7894735,6.4438453,259.02075,197.2184,-3.067697,-3.3661382,,-11.599029,,0.68421054,-3.440461,895.69446,400
4.8751205e-37,-1.4526426,229.63162684440613,140,263,8.520482,-2.6754785,1.5508344e-07,,0.14999999,6.1576753,0.14999999,3.5711133,130697,11.599029,111.4327,140,933.55,7.894737,6.4526424,306.98752,196.97424,-2.9879606,-3.3733065,,-11.599029,,0.68421054,-3.4300194,903.37,400
,-1.4664267,231.30851221084595,141,263,9.399982,-3.3962002,1.5289147e-07,,0.14999999,6.1576753,0.14999999,0.7998189,131696,11.599029,111.4327,141,934.0141843971631,10.0,6.466427,76.811356,152.7509,-3.4400167,-3.380424,,-11.599029,,-0.7894737,-3.422779,911.7662,400
,-1.463126,232.85084700584412,142,263,8.248906,-0.99773973,1.5074565e-07,,0.14999999,6.1576753,0.14999999,0.14309333,132235,11.599029,111.4327,142,931.2323943661971,7.894737,6.463126,18.33483,152.08786,-3.607134,-3.3874912,,-11.599029,,0.2631579,-3.4263675,917.7639,400
,-1.4585091,234.5310456752777,143,263,-0.6452963,-0.80291796,1.4864469e-07,,0.14999999,6.1576753,0.14999999,0.40433848,133234,11.599029,111.4327,143,931.7062937062936,-0.5263158,6.458509,33.03182,152.09875,-2.541909,-3.3945088,,-11.599029,21.596334,0.05263158,-3.4262044,923.5668,400
,-1.448712,236.21639108657837,144,263,-7.5139623,-0.047728896,1.4658735e-07,,0.14999999,6.1576753,0.14999999,1.0361692,134233,11.599029,111.4327,144,932.1736111111111,-7.894737,6.448712,147.0263,152.11319,-3.8270009,-3.260826,,-11.599029,,0.2631579,-3.4333344,928.6145,400
,-1.4394617,237.96288990974426,145,263,6.186251,-0.10740033,1.4457244e-07,,0.14999999,6.1576753,0.14999999,0.41221726,135232,11.599029,111.4327,145,932.6344827586207,5.7894735,6.4394617,54.750874,152.1571,-3.356066,-3.2677464,,-11.599029,,0.2631579,-3.4347181,933.7219,400
,-1.4306648,239.74553608894348,146,263,-1.2433047,-0.1551136,1.4259878e-07,,0.14999999,6.1576753,0.14999999,0.12960507,136231,11.599029,111.4327,146,933.0890410958904,-1.5789474,6.430665,9.039322,152.16808,-3.1495194,-3.2746193,,-11.599029,3.4381673e-17,0.2631579,-3.4371607,938.8771,400
,-1.4223969,241.44808793067932,147,263,7.0005035,-0.21528259,1.4066525e-07,,0.14999999,6.1576753,0.14999999,0.16898742,137230,11.599029,111.4327,147,933.5374149659864,7.894737,6.4223967,13.042913,152.18544,-2.5702865,-3.2814455,,-11.599029,,-0.7894737,-3.4371843,944.09235,400
1.7705448e-11,-1.4250709,243.08301639556885,148,263,6.2639966,-1.8181428,1.387708e-07,,0.14999999,6.1576753,0.14999999,0.15554588,138138,11.599029,111.4327,148,933.3648648648649,6.8421054,6.425071,20.86185,152.18306,-2.8140438,-3.2882252,,-11.599029,,-0.7894737,-3.4386115,950.9105,400
,-1.4250671,244.79053473472595,149,263,9.726091,-1.4245108,1.3691435e-07,,0.14999999,6.1576753,0.14999999,0.7049021,138980,11.599029,111.4327,149,932.751677852349,10.0,6.425067,73.225716,152.2332,-4.162389,-3.294959,,-11.599029,,0.2631579,-3.4491758,957.33496,400
,-1.3893461,246.23584294319153,150,263,-9.27076,3.9330847,1.3509491e-07,,0.14999999,6.1576753,0.14999999,1.2181169,139297,11.599029,111.4327,150,928.6466666666666,-10.0,6.389346,156.03545,152.25464,-5.249747,-3.3016481,,-11.599029,,0.2631579,-3.4638603,958.4019,400
,-1.382149,247.94018530845642,151,263,-5.068042,-0.30258393,1.333115e-07,,0.14999999,6.1576753,0.14999999,0.30169055,140296,11.599029,111.4327,151,929.1125827814569,-4.736842,6.3821487,26.50497,152.3005,-6.2048397,-3.3082926,,-11.599029,,-0.7894737,-3.4827662,963.70447,400
6.48014e-11,-1.3800086,249.6461465358734,152,263,-3.0384672,-1.0568104,1.3156317e-07,,0.14999999,6.1576753,0.14999999,1.018609,141295,11.599029,111.4327,152,929.5723684210526,-3.6842105,6.3800087,84.65752,152.3023,-5.739705,-3.3148932,,-11.599029,,0.2631579,-3.5023258,969.7613,400
,-1.373944,251.39810371398926,153,263,1.9644842,-0.45213076,1.29849e-07,,0.14999999,6.1576753,0.14999999,1.3753787,142294,11.599029,111.4327,153,930.0261437908497,1.5789474,6.3739443,139.05052,152.31708,-4.120003,-3.3214507,,-11.599029,6.2308073e-30,0.2631579,-3.5073712,975.21344,400
,-1.3676019,253.0871922969818,154,263,-3.324819,-0.39723668,1.2816815e-07,,0.14999999,6.1576753,0.14999999,0.45265704,143293,11.599029,111.4327,154,930.474025974026,-2.631579,6.367602,52.74591,152.37361,-2.525836,-3.3279655,,-11.599029,,-0.7894737,-3.5007098,980.6107,400
,-1.3635441,254.82980918884277,155,263,3.759296,-0.73865145,1.265197e-07,,0.14999999,6.1576753,0.14999999,1.6443646,144292,11.599029,111.4327,155,930.916129032258,3.6842105,6.363544,189.79337,152.33629,-2.9617386,-3.3344378,,-11.599029,,0.2631579,-3.501089,986.34937,400
,-1.35529,256.58585381507874,156,263,-5.7541666,-0.07591594,1.2490284e-07,,0.14999999,6.1576753,0.14999999,1.8537922,145291,11.599029,111.4327,156,931.3525641025641,-5.7894735,6.35529,167.5161,152.32231,-2.7265618,-3.3408687,,-11.599029,,0.2631579,-3.495135,991.42523,400
,-1.3470702,258.31686186790466,157,263,8.477453,-0.06477852,1.2331678e-07,,0.14999999,6.1576753,0.14999999,1.8583664,146290,11.599029,111.4327,157,931.7834394904459,8.947369,6.34707,160.39485,152.35583,-2.88121,-3.3472586,,-11.599029,,-0.7894737,-3.4887314,996.49,400
,-1.3407946,259.83391785621643,158,263,-6.139296,-0.3555119,1.2176076e-07,,0.14999999,6.1576753,0.14999999,0.5907833,146829,11.599029,111.4327,158,929.2974683544304,-5.7894735,6.3407946,48.617783,152.3535,-3.0222633,-3.353608,,-11.599029,,-0.7894737,-3.4833493,1001.8455,400
,-1.3390666,261.5991802215576,159,263,-8.381832,-1.066058,1.2023399e-07,,0.14999999,6.1576753,0.14999999,1.4213728,147828,11.599029,111.4327,159,929.7358490566038,-7.894737,6.3390665,211.6228,152.40977,-5.526694,-3.359917,,-11.599029,,-0.47368422,-3.499214,1007.9116,400
4.0609293e-06,-1.3364996,263.3112075328827,160,263,-7.126224,-0.9283517,1.18735755e-07,,0.14999999,6.1576753,0.14999999,1.6505935,148827,11.599029,111.4327,160,930.16875,-6.8421054,6.3364997,212.82826,152.27263,-3.400843,-3.3661866,,-11.599029,,-0.47368422,-3.4989986,1013.83997,400
,-1.3315402,265.09099864959717,161,263,4.977393,-0.538031,1.17265365e-07,,0.14999999,6.1576753,0.14999999,1.310307,149826,11.599029,111.4327,161,930.5962732919255,5.7894735,6.33154,107.65793,152.30873,-3.5293982,-3.3724172,,-11.599029,,-0.7894737,-3.498385,1019.378,400
,-1.3320836,266.67172932624817,162,263,-10.910595,-1.4195466,1.1582212e-07,,0.14999999,6.1576753,0.14999999,0.9637282,150548,11.599029,111.4327,162,929.3086419753087,-10.0,6.3320837,137.64499,152.29288,-2.6524377,-3.3786092,,-11.599029,,-0.7894737,-3.4930964,1025.7975,400
,-1.3333311,268.41435980796814,163,263,0.59807813,-1.535432,1.1440535e-07,,0.14999999,6.1576753,0.14999999,0.8496575,151547,11.599029,111.4327,163,929.7361963190184,1.5789474,6.333331,99.09735,152.23552,-2.6281595,-3.384763,,-11.599029,2.1433795e-35,-0.7894737,-3.4894698,1032.333,400
2.5613262e-11,-1.3347583,270.20832777023315,164,263,1.2679746,-1.5674016,1.13014416e-07,,0.14999999,6.1576753,0.14999999,0.7595712,152546,11.599029,111.4327,164,930.1585365853658,2.631579,6.3347583,117.73833,152.22427,-2.7990754,-3.3908792,,-11.599029,,-0.7894737,-3.487103,1038.9004,400
