IWMax,IWFirstEpisode,TimestepsSoFar,ReturnMin,BoundBonus,InvPendulum_std3_higher,InvPendulum_std0_higher,GridSize,IWLastEpisode,MinEpLen,DenMISEMeanLog,InvPendulum_mu3_higher,AvgEpLen,Regret/t,InvPendulum_std2_higher,ReturnMax,NumTrajectories,Delta,DenMISELogLast,InvPendulum_mu1_higher,ReturnLastEpisode,InvPendulum_mu0_higher,BoundMISE,Bound,DenMISELogFirst,ActionIn1,InvPendulum_std1_higher,NumTrainableParams,Iteration,ReturnAbsMax,IWMin,InvPendulum_mu2_higher,TimeElapsed,IWMean,Regret,ReturnMean
0.8982649,,256808,-580.3206,11723182.0,0.01,0.01,4096,,11,4.6016884,-0.2,68.90474912798497,147.86012,0.01,82.20315,3727,2.1364698e-12,3.6243856,0.028571429,-115.09239,-0.2,-0.026086183,11723182.0,5.557598,-0.24984568,0.01,,3727,580.3206,,0.14285715,68981.79032945633,0.0002444561,551074.7,-142.86012
0.02409771,,256838,-580.3206,11723298.0,0.01,0.01,4096,,11,4.6015143,0.2,68.89431330472102,147.85417,0.01,82.20315,3728,2.1353238e-12,4.955829,0.028571429,-120.644295,-0.2,-0.00097410445,11723298.0,5.55733,0.14884922,0.01,,3728,580.3206,,0.14285715,69003.46033883095,8.011855e-06,551200.4,-142.85417
0.70014906,,256858,-580.3206,11723416.0,0.01,0.01,4096,,11,4.6005025,-0.14285715,68.88120139447572,147.84695,0.01,82.20315,3729,2.1341787e-12,1.8218815,0.028571429,-115.95083,-0.2,-0.025097081,11723416.0,5.5570617,-0.11526878,0.01,,3729,580.3206,,0.2,69025.11172032356,0.00021927718,551321.3,-142.84695
0.5825657,,256878,-580.3206,11723532.0,0.01,0.01,4096,,11,4.6001973,-0.2,68.8680965147453,147.83728,0.01,82.20315,3730,2.1330346e-12,4.4626045,0.028571429,-106.755585,-0.14285715,-0.01930856,11723532.0,5.5567937,-0.51177484,0.01,,3730,580.3206,,-0.2,69046.67541694641,0.00015844876,551433.06,-142.83728
0.083836496,,256891,-580.3206,11723650.0,0.01,0.01,4096,,11,4.600305,0.2,68.85312248726883,147.82768,0.01,82.20315,3731,2.1318912e-12,6.0031385,0.028571429,-107.00492,-0.14285715,-0.0030194432,11723650.0,5.5565257,-0.1246151,0.01,,3731,580.3206,,-0.2,69067.67247843742,2.5362922e-05,551545.06,-142.82768
7.9590364,,256911,-580.3206,11723766.0,0.01,0.01,4096,,11,4.59982,-0.2,68.84003215434083,147.82076,0.01,82.20315,3732,2.130749e-12,3.7898226,0.028571429,-117.00664,-0.14285715,-0.42306525,11723766.0,5.5562577,-0.115217015,0.01,,3732,580.3206,,0.2,69088.22088885307,0.0038478249,551667.06,-142.82076
8.760415,,256929,-580.3206,11723883.0,0.01,0.01,4096,,11,4.59963,0.2,68.82641307259577,147.81238,0.01,82.20315,3733,2.1296075e-12,4.888872,0.028571429,-111.55893,-0.14285715,-0.2921675,11723883.0,5.5559897,0.2975197,0.01,,3733,580.3206,,0.2,69113.10915207863,0.0024965215,551783.6,-142.81238
3.363104,,256962,-580.3206,11724000.0,0.01,0.01,4096,,11,4.5993204,-0.2,68.8168184252812,147.80705,0.01,82.20315,3734,2.1284669e-12,4.4403963,0.028571429,-122.93926,0.14285715,-0.09985807,11724000.0,5.5557218,-0.24805625,0.01,,3734,580.3206,,-0.2,69138.43319630623,0.000906353,551911.56,-142.80705
0.29939315,,256980,-580.3206,11724117.0,0.01,0.01,4096,,11,4.5992327,0.2,68.80321285140562,147.79736,0.01,82.20315,3735,2.1273274e-12,5.269286,0.028571429,-106.53183,0.14285715,-0.009562375,11724117.0,5.5554543,0.14336681,0.01,,3735,580.3206,,-0.2,69161.11038470268,8.4535255e-05,552023.1,-142.79736
1.0453074,,256997,-580.3206,11724233.0,0.01,0.01,4096,,11,4.5991025,-0.2,68.78934689507494,147.78906,0.01,82.20315,3736,2.1261888e-12,5.1141906,0.028571429,-111.85034,0.14285715,-0.033771485,11724233.0,5.5551863,0.1324504,0.01,,3736,580.3206,,0.2,69183.19147086143,0.00027980877,552139.94,-142.78906
1.020433,,257013,-580.3206,11724351.0,0.01,0.01,4096,,11,4.598454,0.2,68.77522076531977,147.77907,0.01,82.20315,3737,2.1250512e-12,3.1731634,0.028571429,-105.42051,0.14285715,-0.03779155,11724351.0,5.554919,0.5794857,0.01,,3737,580.3206,,0.2,69205.02126765251,0.00033418284,552250.4,-142.77907
0.09791301,,257036,-580.3206,11724467.0,0.01,0.01,4096,,11,4.5984983,-0.14285715,68.7629748528625,147.77228,0.01,82.20315,3738,2.1239143e-12,5.767165,0.028571429,-117.404755,0.2,-0.0032075574,11724467.0,5.5546513,-0.15238692,0.01,,3738,580.3206,,-0.2,69226.5298025608,2.9851833e-05,552372.75,-142.77228
0.84114015,,257051,-580.3206,11724584.0,0.01,0.01,4096,,11,4.598221,0.2,68.74859588125167,147.76309,0.01,82.20315,3739,2.122778e-12,4.5575137,0.028571429,-108.438675,0.2,-0.055062037,11724584.0,5.5543838,0.28084219,0.01,,3739,580.3206,,-0.14285715,69247.59657859802,0.00047964096,552486.2,-142.76309
5.545993,,257103,-580.3206,11724700.0,0.01,0.01,4096,,11,4.5980873,0.14285715,68.74411764705883,147.76405,0.01,82.20315,3740,2.1216431e-12,5.0948544,0.028571429,-146.38191,0.2,-0.17054395,11724700.0,5.5541162,0.58356893,0.01,,3740,580.3206,,0.2,69268.7141854763,0.0015266214,552637.56,-142.76405
11.689228,,257116,-580.3206,11724817.0,0.01,0.01,4096,,11,4.5978446,0.028571429,68.72921678695536,147.75505,0.01,82.20315,3741,2.1205088e-12,4.6927567,0.14285715,-109.0794,-0.2,-0.34340075,11724817.0,5.553849,-0.19906214,0.01,,3741,580.3206,,-0.2,69289.7895321846,0.003223817,552751.6,-142.75505
3.4969106,,257138,-580.3206,11724934.0,0.01,0.01,4096,,11,4.596516,-0.2,68.71672902191341,147.74747,0.01,82.20315,3742,2.1193756e-12,0.6216279,0.14285715,-114.3563,-0.2,-0.11205117,11724934.0,5.5535817,-0.27750945,0.01,,3742,580.3206,,-0.028571429,69316.13097310066,0.000934921,552871.0,-142.74747
9.637233,,257169,-580.3206,11725050.0,0.01,0.01,4096,,11,4.5964823,-0.028571429,68.70665241784664,147.74115,0.01,82.20315,3743,2.1182435e-12,5.4702907,0.14285715,-119.1326,-0.2,-0.3041044,11725050.0,5.5533147,0.0892562,0.01,,3743,580.3206,,0.2,69339.89720463753,0.0025747432,552995.1,-142.74115
0.0056588054,,257187,-580.3206,11725167.0,0.01,0.01,4096,0.002635179,11,4.596325,0.028571429,68.69310897435898,147.73271,0.01,82.20315,3744,2.1171123e-12,5.0092225,0.14285715,-111.09997,-0.2,-0.0002649148,11725167.0,5.553047,0.17624158,0.01,,3744,580.3206,,0.2,69362.89485287666,2.2493784e-06,553111.25,-142.73271
9.287604,,257217,-580.3206,11725283.0,0.01,0.01,4096,,11,4.596263,0.2,68.68277703604807,147.72757,0.01,82.20315,3745,2.1159817e-12,5.357216,0.14285715,-123.4503,-0.028571429,-0.28086197,11725283.0,5.55278,0.14997055,0.01,,3745,580.3206,,-0.2,69385.63752412796,0.002480296,553239.75,-142.72757
0.011395249,,257236,-580.3206,11725400.0,0.01,0.01,4096,,11,4.5956583,-0.2,68.66951414842498,147.71986,0.01,82.20315,3746,2.1148521e-12,3.3318827,0.14285715,-113.84772,-0.028571429,-0.0003670972,11725400.0,5.552513,0.13087039,0.01,,3746,580.3206,,0.2,69407.62187862396,3.1453785e-06,553358.6,-142.71986
4.72838,,257257,-580.3206,11725516.0,0.01,0.01,4096,,11,4.5956964,0.2,68.65679210034695,147.713,0.01,82.20315,3747,2.1137235e-12,5.735125,0.14285715,-117.023384,0.028571429,-0.15710118,11725516.0,5.5522466,0.16070753,0.01,,3747,580.3206,,-0.2,69428.87648415565,0.0013821608,553480.6,-142.713
0.46999735,,257274,-580.3206,11725633.0,0.01,0.01,4096,,11,4.59562,0.2,68.64300960512273,147.70512,0.01,82.20315,3748,2.1125955e-12,5.3103833,0.14285715,-113.22901,0.028571429,-0.013740303,11725633.0,5.5519795,0.5679603,0.01,,3748,580.3206,,0.2,69449.77337551117,0.00012540647,553598.8,-142.70512
2.5606487,,257296,-580.3206,11725749.0,0.01,0.01,4096,,11,4.5951514,-0.028571429,68.63056815150706,147.69789,0.01,82.20315,3749,2.1114686e-12,3.8412116,0.14285715,-115.58238,0.2,-0.075304374,11725749.0,5.551713,0.1161543,0.01,,3749,580.3206,,-0.2,69471.33018684387,0.0007212878,553719.4,-142.69789
5.8184614,,257311,-580.3206,11725866.0,0.01,0.01,4096,,11,4.5944595,-0.2,68.61626666666666,147.68933,0.01,82.20315,3750,2.1103427e-12,2.9940655,0.14285715,-110.571625,0.2,-0.26959503,11725866.0,5.551446,0.1631085,0.01,,3750,580.3206,,0.028571429,69492.60674476624,0.0024212247,553835.0,-142.68933
0.5611637,,257329,-580.3206,11725981.0,0.01,0.01,4096,,11,4.5944552,0.028571429,68.60277259397493,147.67958,0.01,82.20315,3751,2.1092177e-12,5.575305,0.14285715,-106.16757,0.2,-0.016098928,11725981.0,5.5511794,0.59694064,0.01,,3751,580.3206,,0.2,69517.70044732094,0.00014970309,553946.1,-142.67958
0.3059667,,257362,-580.3206,11726097.0,0.01,0.01,4096,,11,4.5941052,-0.028571429,68.59328358208955,147.67482,0.01,82.20315,3752,2.1080934e-12,4.2833996,0.2,-124.82523,-0.2,-0.009537278,11726097.0,5.550913,-0.13631739,0.01,,3752,580.3206,,-0.14285715,69541.33654737473,8.155083e-05,554075.94,-142.67482
5.357282,,257380,-580.3206,11726214.0,0.01,0.01,4096,,11,4.593792,-0.14285715,68.57980282440714,147.66472,0.01,82.20315,3753,2.1069704e-12,4.4188623,0.2,-104.71367,-0.2,-0.1509318,11726214.0,5.5506463,-0.18893975,0.01,,3753,580.3206,,-0.028571429,69564.65741801262,0.0014394723,554185.7,-142.66472
0.060782496,,257410,-580.3206,11726329.0,0.01,0.01,4096,2.7264853e-08,11,4.5935907,-0.14285715,68.56952583910495,147.6593,0.01,82.20315,3754,2.1058478e-12,4.8374734,0.2,-122.270226,-0.2,-0.0023407633,11726329.0,5.55038,-0.10674626,0.01,,3754,580.3206,,0.028571429,69587.07456731796,2.1988366e-05,554313.0,-142.6593
0.95572895,,257430,-580.3206,11726446.0,0.01,0.01,4096,,11,4.593466,-0.028571429,68.55659121171772,147.64954,0.01,82.20315,3755,2.1047265e-12,5.124559,0.2,-106.04581,-0.2,-0.02841946,11726446.0,5.5501137,0.110780776,0.01,,3755,580.3206,,0.14285715,69608.60169649124,0.00025455107,554424.0,-142.64954
8.960775,,257459,-580.3206,11726562.0,0.01,0.01,4096,0.0023414423,11,4.593441,0.028571429,68.54605963791268,147.64464,0.01,82.20315,3756,2.1036057e-12,5.4963756,0.2,-124.26794,-0.2,-0.30441993,11726562.0,5.5498476,0.18690133,0.01,,3756,580.3206,,0.14285715,69629.75035071373,0.0027418043,554553.25,-142.64464
2.3741586,,257485,-580.3206,11726679.0,0.01,0.01,4096,,11,4.593231,0.028571429,68.53473516103274,147.63765,0.01,82.20315,3757,2.1024862e-12,4.8054557,0.2,-116.3612,-0.14285715,-0.06790537,11726679.0,5.549581,-0.112645514,0.01,,3757,580.3206,,-0.2,69651.28490519524,0.00063759624,554674.6,-142.63765
0.022245545,,257506,-580.3206,11726794.0,0.01,0.01,4096,,11,4.593335,-0.2,68.52208621607238,147.62999,0.01,82.20315,3758,2.1013673e-12,5.9819927,0.2,-113.92326,-0.14285715,-0.0011567667,11726794.0,5.549315,-0.14861125,0.01,,3758,580.3206,,-0.028571429,69672.68994426727,1.0542293e-05,554793.5,-142.62999
0.19431835,,257522,-580.3206,11726911.0,0.01,0.01,4096,,11,4.593229,0.2,68.50811386006917,147.62053,0.01,82.20315,3759,2.1002494e-12,5.194449,0.2,-107.01459,-0.14285715,-0.012019173,11726911.0,5.549049,0.21465191,0.01,,3759,580.3206,,-0.028571429,69693.54773783684,0.00010241781,554905.56,-142.62053
0.0027718195,,257564,-580.3206,11727026.0,0.01,0.01,4096,,11,4.5932503,-0.2,68.50106382978723,147.61946,0.01,82.20315,3760,2.0991325e-12,5.6756387,0.2,-138.63559,-0.14285715,-8.601429e-05,11727026.0,5.548783,-0.11994153,0.01,,3760,580.3206,,0.028571429,69718.40950417519,7.9956686e-07,555049.2,-142.61946
5.676294,,257581,-580.3206,11727143.0,0.01,0.01,4096,,11,4.593482,0.028571429,68.48737038021802,147.60938,0.01,82.20315,3761,2.0980164e-12,6.460153,0.2,-104.73515,-0.14285715,-0.17131537,11727143.0,5.548517,0.3055519,0.01,,3761,580.3206,,0.2,69742.31270265579,0.0015092825,555158.9,-142.60938
2.8203607,,257600,-580.3206,11727258.0,0.01,0.01,4096,,11,4.5923014,0.2,68.4742158426369,147.59966,0.01,82.20315,3762,2.0969012e-12,1.1488297,0.2,-105.94281,-0.028571429,-0.092474386,11727258.0,5.548251,0.22403617,0.01,,3762,580.3206,,-0.14285715,69765.72940063477,0.0007514132,555269.9,-142.59966
4.08042,,257619,-580.3206,11727375.0,0.01,0.01,4096,,11,4.591957,-0.2,68.46106829657188,147.59193,0.01,82.20315,3763,2.0957869e-12,4.299442,0.2,-113.56835,-0.028571429,-0.11910518,11727375.0,5.5479856,0.09735878,0.01,,3763,580.3206,,0.14285715,69788.0621368885,0.0010852086,555388.44,-142.59193
0.44028857,,257638,-580.3206,11727490.0,0.01,0.01,4096,,11,4.5913715,0.2,68.44792773645058,147.58203,0.01,82.20315,3764,2.0946732e-12,3.3836472,0.2,-105.29085,-0.028571429,-0.026870834,11727490.0,5.54772,0.50381136,0.01,,3764,580.3206,,0.14285715,69809.79242753983,0.00021173568,555498.75,-142.58203
0.19806063,,257654,-580.3206,11727607.0,0.01,0.01,4096,,11,4.5909004,-0.14285715,68.4339973439575,147.57378,0.01,82.20315,3765,2.0935608e-12,3.8218133,0.2,-111.48466,-0.028571429,-0.005541243,11727607.0,5.547454,0.20210817,0.01,,3765,580.3206,,0.2,69831.20005226135,5.2611627e-05,555615.25,-142.57378
0.7968115,,257668,-580.3206,11727722.0,0.01,0.01,4096,,11,4.590762,-0.14285715,68.41954328199681,147.5642,0.01,82.20315,3766,2.0924493e-12,5.073799,0.2,-106.5481,0.028571429,-0.02872032,11727722.0,5.5471883,-0.08680175,0.01,,3766,580.3206,,-0.2,69852.48192596436,0.00026512836,555726.75,-142.5642
5.0989056,,257687,-580.3206,11727837.0,0.01,0.01,4096,,11,4.590259,0.2,68.40642421024688,147.55421,0.01,82.20315,3767,2.0913384e-12,3.6880193,0.2,-105.00194,0.028571429,-0.17484283,11727837.0,5.546923,0.27016768,0.01,,3767,580.3206,,-0.14285715,69873.79093885422,0.0013544171,555836.75,-142.55421
1.9097015,,257723,-580.3206,11727954.0,0.01,0.01,4096,,11,4.590241,-0.2,68.3978237791932,147.55061,0.01,82.20315,3768,2.0902284e-12,5.521374,0.2,-128.93794,0.028571429,-0.07200207,11727954.0,5.5466576,0.16942227,0.01,,3768,580.3206,,0.14285715,69894.75920915604,0.0006826746,555970.7,-142.55061
0.83216393,,257746,-580.3206,11728069.0,0.01,0.01,4096,1.1606208e-10,11,4.5901365,-0.14285715,68.3857787211462,147.54245,0.01,82.20315,3769,2.0891195e-12,5.1969595,0.2,-111.811844,0.028571429,-0.027402662,11728069.0,5.5463924,0.29749542,0.01,,3769,580.3206,,0.2,69920.51543235779,0.00022460049,556087.5,-142.54245
0.47067463,,257770,-580.3206,11728185.0,0.01,0.01,4096,,11,4.5898147,0.14285715,68.37400530503979,147.53621,0.01,82.20315,3770,2.0880112e-12,4.377519,0.2,-118.9797,0.028571429,-0.014438946,11728185.0,5.546127,0.55912024,0.01,,3770,580.3206,,0.2,69944.47529816628,0.00012485724,556211.5,-142.53621
0.672438,,257792,-580.3206,11728301.0,0.01,0.01,4096,,11,4.589713,0.2,68.36170776982233,147.52824,0.01,82.20315,3771,2.0869038e-12,5.2087736,0.2,-112.52489,0.14285715,-0.02271628,11728301.0,5.5458617,0.5117287,0.01,,3771,580.3206,,-0.028571429,69967.75001692772,0.00018195549,556329.0,-142.52824
0.013432769,,257828,-580.3206,11728417.0,0.01,0.01,4096,,11,4.5897584,-0.028571429,68.35312831389183,147.52591,0.01,82.20315,3772,2.0857977e-12,5.756195,0.2,-133.69296,0.14285715,-0.00040491315,11728417.0,5.5455966,0.4534995,0.01,,3772,580.3206,,0.2,69990.29843378067,3.5626058e-06,556467.75,-142.52591
0.8432899,,257844,-580.3206,11728532.0,0.01,0.01,4096,,11,4.5882154,-0.028571429,68.33925258415054,147.51761,0.01,82.20315,3773,2.084692e-12,-0.234281,0.2,-111.220695,0.2,-0.0271382,11728532.0,5.5453315,0.22050549,0.01,,3773,580.3206,,-0.14285715,70012.12371754646,0.00023339335,556583.94,-142.51761
0.164798,,257862,-580.3206,11728648.0,0.01,0.01,4096,,11,4.5872054,0.14285715,68.32591414944356,147.50967,0.01,82.20315,3774,2.0835874e-12,1.7781014,0.2,-112.549706,0.2,-0.00565469,11728648.0,5.5450664,0.50431025,0.01,,3774,580.3206,,-0.028571429,70033.15334415436,4.785395e-05,556701.5,-142.50967
0.2787287,,257883,-580.3206,11728763.0,0.01,0.01,4096,,11,4.5872355,-0.14285715,68.3133774834437,147.50314,0.01,82.20315,3775,2.0824837e-12,5.6996408,0.2,-117.90599,0.2,-0.00802799,11728763.0,5.5448017,0.27029634,0.01,,3775,580.3206,,0.028571429,70054.70717358589,7.407696e-05,556824.4,-142.50314
43.691505,,257900,-580.3206,11728878.0,0.01,0.01,4096,,11,4.5867734,-0.028571429,68.29978813559322,147.4951,0.01,82.20315,3776,2.081381e-12,3.8442256,-0.2,-112.11539,-0.2,-1.4757543,11728877.0,5.5445366,-0.54719216,0.01,,3776,580.3206,,-0.14285715,70076.28502249718,0.012352558,556941.5,-142.4951
153.23254,,258400,-580.3206,11728995.0,0.01,0.01,4096,,11,4.585909,-0.14285715,68.41408525284618,147.50436,0.01,82.20315,3777,2.0802789e-12,2.3123152,-0.2,-177.4766,-0.2,-0.97639614,11728994.0,5.544272,-0.5053406,0.01,,3777,580.3206,,0.028571429,70097.78200554848,0.040589094,557124.0,-142.50436
6.636901,,258900,-580.3206,11729109.0,0.01,0.01,4096,,11,4.585687,-0.028571429,68.5283218634198,147.47186,0.01,82.20315,3778,2.0791775e-12,4.705546,-0.2,-19.695757,-0.2,-0.8485316,11729108.0,5.5440073,-0.2858677,0.01,,3778,580.3206,,0.14285715,70123.0951089859,0.0017572138,557148.7,-142.47186
4.471829,,259400,-580.3206,11729226.0,0.01,0.01,4096,,11,4.5858755,0.2,68.64249801534798,147.56326,0.01,82.20315,3779,2.0780775e-12,6.2952375,-0.2,-487.8969,-0.14285715,-0.60494107,11729225.0,5.5437427,-0.14662564,0.01,,3779,580.3206,,0.028571429,70147.99459266663,0.0012263795,557641.56,-142.56326
38.116577,,259900,-580.3206,11729340.0,0.01,0.01,4096,,11,4.5857587,0.028571429,68.75661375661376,147.65778,0.01,82.20315,3780,2.0769781e-12,5.1437836,-0.14285715,-499.87076,-0.2,-1.1536658,11729339.0,5.543478,-0.52381927,0.01,,3780,580.3206,,-0.2,70172.56308698654,0.010216014,558146.4,-142.65778
32.056644,,259930,-580.3206,11729456.0,0.01,0.01,4096,,11,4.585796,-0.2,68.746363395927,147.65105,0.01,82.20315,3781,2.0758796e-12,5.715361,-0.14285715,-117.23987,0.2,-0.8394242,11729455.0,5.5432134,-0.10214858,0.01,,3781,580.3206,,0.028571429,70194.63439822197,0.008478362,558268.6,-142.65105
16.865673,,260005,-580.3206,11729570.0,0.01,0.01,4096,,11,4.585951,-0.028571429,68.74801692226335,147.64337,0.01,82.20315,3782,2.0747822e-12,6.166361,-0.14285715,-113.61553,0.2,-0.5194235,11729569.0,5.542949,0.22283307,0.01,,3782,580.3206,,0.2,70216.08400988579,0.004465612,558387.25,-142.64337
19.117023,,260035,-580.3206,11729685.0,0.01,0.01,4096,,11,4.585435,-0.2,68.73777425323817,147.63716,0.01,82.20315,3783,2.0736852e-12,3.629868,-0.028571429,-119.03424,-0.2,-0.54019016,11729684.0,5.5426846,-0.55591583,0.01,,3783,580.3206,,-0.14285715,70237.75715279579,0.0050657773,558511.4,-142.63716
32.939022,,260087,-580.3206,11729801.0,0.01,0.01,4096,,11,4.5851026,-0.2,68.7333509513742,147.62823,0.01,82.20315,3784,2.0725893e-12,4.3160596,-0.028571429,-108.88894,-0.14285715,-1.0826725,11729800.0,5.5424204,-0.16332908,0.01,,3784,580.3206,,0.2,70258.99755573273,0.00871114,558625.25,-142.62823
30.83059,,260117,-580.3206,11729916.0,0.01,0.01,4096,,11,4.5846043,0.2,68.72311756935271,147.62424,0.01,82.20315,3785,2.071494e-12,3.6882825,-0.028571429,-127.51311,0.14285715,-1.2523183,11729915.0,5.542156,0.52729714,0.01,,3785,580.3206,,0.2,70280.4240758419,0.009855441,558757.75,-142.62424
33.956417,,260133,-580.3206,11730032.0,0.01,0.01,4096,,11,4.5846963,0.14285715,68.70919175911251,147.61592,0.01,82.20315,3786,2.0704e-12,5.926696,0.028571429,-111.16693,-0.2,-1.0757958,11730031.0,5.541892,0.18396795,0.01,,3786,580.3206,,0.2,70301.02285575867,0.009057844,558873.9,-142.61592
25.29332,,260162,-580.3206,11730146.0,0.01,0.01,4096,,11,4.584452,-0.2,68.69870609981515,147.61005,0.01,82.20315,3787,2.069307e-12,4.6509204,0.028571429,-120.38472,0.2,-0.9801842,11730145.0,5.541628,-0.102384076,0.01,,3787,580.3206,,-0.14285715,70327.34849119186,0.009303326,558999.25,-142.61005
44.23011,,260194,-580.3206,11730261.0,0.01,0.01,4096,,11,4.5841084,-0.14285715,68.68901795142555,147.60342,0.01,82.20315,3788,2.0682145e-12,4.273483,0.028571429,-117.492615,0.2,-1.2438598,11730260.0,5.5413637,0.28946364,0.01,,3788,580.3206,,0.2,70351.48703956604,0.011708177,559121.75,-142.60342
26.941204,,260218,-580.3206,11730377.0,0.01,0.01,4096,,11,4.583592,0.2,68.67722354183162,147.5971,0.01,82.20315,3789,2.067123e-12,3.6190417,0.14285715,-118.67046,-0.2,-0.8928291,11730376.0,5.5411,0.13039096,0.01,,3789,580.3206,,0.028571429,70374.63775110245,0.007123597,559245.44,-142.5971
23.271317,,260267,-580.3206,11730492.0,0.01,0.01,4096,,11,4.583033,0.2,68.67203166226913,147.59784,0.01,82.20315,3790,2.0660322e-12,3.4570987,0.14285715,-145.33678,-0.028571429,-0.7124119,11730491.0,5.540836,0.5105662,0.01,,3790,580.3206,,0.2,70397.16241264343,0.0061696814,559395.8,-142.59784
14.201285,,260290,-580.3206,11730606.0,0.01,0.01,4096,,11,4.5831594,-0.2,68.65998417304141,147.59113,0.01,82.20315,3791,2.0649426e-12,6.053303,0.14285715,-117.11009,0.028571429,-0.72950625,11730605.0,5.540572,-0.23198362,0.01,,3791,580.3206,,-0.2,70418.94663739204,0.006648405,559517.94,-142.59113
27.054651,,260302,-580.3206,11730722.0,0.01,0.01,4096,,11,4.5831943,0.028571429,68.64504219409282,147.58177,0.01,82.20315,3792,2.0638534e-12,5.710748,0.14285715,-107.15591,0.2,-0.7614464,11730721.0,5.5403085,0.1844228,0.01,,3792,580.3206,,-0.2,70440.31817889214,0.007135042,559630.06,-142.58177
45.40013,,260320,-580.3206,11730837.0,0.01,0.01,4096,,11,4.583236,-0.2,68.63168995518059,147.5725,0.01,82.20315,3793,2.062765e-12,5.734012,0.14285715,-107.43008,0.2,-1.4372743,11730836.0,5.540045,0.10826838,0.01,,3793,580.3206,,-0.028571429,70461.3693716526,0.012453565,559742.5,-142.5725
34.590782,,260369,-580.3206,11730952.0,0.01,0.01,4096,,11,4.5828614,0.2,68.6265155508698,147.56409,0.01,82.20315,3794,2.0616779e-12,4.1506166,0.14285715,-110.6852,0.2,-1.2003942,11730951.0,5.539781,0.5821769,0.01,,3794,580.3206,,0.028571429,70482.74268436432,0.009198019,559858.1,-142.56409
18.29006,,260388,-580.3206,11731067.0,0.01,0.01,4096,,11,4.5822444,-0.028571429,68.61343873517787,147.55696,0.01,82.20315,3795,2.0605917e-12,3.2326539,0.14285715,-115.519424,0.2,-0.5053783,11731066.0,5.5395174,0.5377868,0.01,,3795,580.3206,,0.2,70503.59208703041,0.0048211305,559978.7,-142.55696
34.757957,,260400,-580.3206,11731181.0,0.01,0.01,4096,,11,4.582127,-0.028571429,68.59852476290833,147.54715,0.01,82.20315,3796,2.059506e-12,5.131622,0.2,-105.304054,-0.14285715,-0.9902274,11731180.0,5.539254,-0.17642066,0.01,,3796,580.3206,,-0.2,70529.78294086456,0.009160195,560089.0,-142.54715
17.00732,,260416,-580.3206,11731297.0,0.01,0.01,4096,,11,4.5820246,0.2,68.58467210956017,147.53745,0.01,82.20315,3797,2.0584216e-12,5.177461,0.2,-105.71056,-0.14285715,-0.5416258,11731296.0,5.5389905,0.29881424,0.01,,3797,580.3206,,0.028571429,70553.520373106,0.0044817985,560199.7,-142.53745
38.176895,,260448,-580.3206,11731411.0,0.01,0.01,4096,,11,4.5813413,0.14285715,68.57503949447077,147.5341,0.01,82.20315,3798,2.0573378e-12,2.982849,0.2,-129.80603,0.028571429,-1.1792805,11731410.0,5.5387273,0.17906775,0.01,,3798,580.3206,,-0.2,70576.65197634697,0.010052394,560334.5,-142.5341
20.893871,,260477,-580.3206,11731527.0,0.01,0.01,4096,,11,4.5811176,0.2,68.56462226901816,147.52786,0.01,82.20315,3799,2.056255e-12,4.722903,0.2,-118.854744,0.028571429,-0.7089637,11731526.0,5.538464,0.5435706,0.01,,3799,580.3206,,0.14285715,70599.38839292526,0.0062174727,560458.4,-142.52786
