InvPendulum_mu0_higher,NumTrajectories,IWFirstEpisode,GridSize,ReturnMean,IWLastEpisode,AvgEpLen,InvPendulum_std3_higher,ReturnMin,ReturnMax,BoundBonus,ReturnAbsMax,IWMin,ActionIn1,InvPendulum_mu2_higher,TimestepsSoFar,InvPendulum_std2_higher,BoundMISE,ReturnLastEpisode,Bound,MinEpLen,InvPendulum_std1_higher,InvPendulum_std0_higher,DenMISEMeanLog,Delta,DenMISELogFirst,IWMax,DenMISELogLast,Regret/t,InvPendulum_mu3_higher,Regret,Iteration,IWMean,InvPendulum_mu1_higher,NumTrainableParams,TimeElapsed
-0.06666667,94,,256,-154.53624,,84.07446808510639,0.01,-499.4884,-91.19438,inf,499.4884,,-0.14341733,0.06666667,7903,0.01,-2.509238e-18,-124.247635,inf,13,0.01,0.01,8.106383,5.3541758e-08,9.299536,4.848644e-19,4.4859543,159.53624,0.06666667,14996.407,94,5.1581315e-21,-0.2,,96.98179721832275
-0.06666667,95,,256,-155.38724,,84.66315789473684,0.01,-499.4884,-91.19438,inf,499.4884,,-0.014865428,0.06666667,8043,0.01,-3.283536e-09,-235.38046,inf,13,0.01,0.01,8.110902,5.2420493e-08,9.288954,6.2780514e-10,9.530346,160.38724,0.2,15236.787,95,6.608475e-12,-0.2,,98.43632102012634
-0.06666667,96,,256,-158.9718,,88.98958333333333,0.01,-499.50598,-91.19438,inf,499.50598,,-0.13520648,0.2,8543,0.01,-2.6821788e-22,-499.50598,inf,13,0.01,0.01,8.104322,5.1334098e-08,9.278482,2.0644764e-22,8.474114,163.9718,-0.06666667,15741.293,96,2.1635339e-24,-0.2,,100.54534840583801
-0.06666667,97,,256,-158.65936,,88.4020618556701,0.01,-499.50598,-91.19438,inf,499.50598,,-0.034186132,0.2,8575,0.01,-2.675345e-16,-128.66469,inf,13,0.01,0.01,8.095761,5.0281113e-08,9.26812,2.0933092e-16,8.268739,163.65936,0.06666667,15874.958,97,2.1580507e-18,-0.2,,102.04756188392639
0.06666667,98,,256,-158.3421,,87.87755102040816,0.01,-499.50598,-91.19438,inf,499.50598,,-0.3871228,-0.2,8612,0.01,-4.1071888e-23,-127.56826,inf,13,0.01,0.01,8.068822,4.92602e-08,9.257863,3.629977e-23,6.450554,163.3421,-0.06666667,16007.526,98,3.7040582e-25,-0.2,,103.52545547485352
0.06666667,99,,256,-157.87865,3.785607e-32,87.23232323232324,0.01,-499.50598,-91.19438,inf,499.50598,,-0.27651647,-0.2,8636,0.01,-2.3027942e-06,-112.45906,inf,13,0.01,0.01,8.060725,4.8270078e-08,9.247711,2.0560014e-06,8.262233,162.87865,0.06666667,16124.985,99,2.0767692e-08,-0.2,,104.97976350784302
0.06666667,100,,256,-157.60512,,86.72,0.01,-499.50598,-91.19438,inf,499.50598,,-0.39157492,-0.06666667,8672,0.01,-9.861332e-16,-130.52682,inf,13,0.01,0.01,8.0630045,4.7309502e-08,9.23766,1.0023029e-15,9.283536,162.60512,-0.2,16260.512,100,1.00230285e-17,-0.2,,106.40116214752197
0.06666667,101,,256,-157.29407,9.647448e-37,86.21782178217822,0.01,-499.50598,-91.19438,inf,499.50598,,-0.26354623,-0.06666667,8708,0.01,-3.1102017e-29,-126.189186,inf,13,0.01,0.01,8.061013,4.6377316e-08,9.22771,2.793285e-29,8.856913,162.29407,-0.06666667,16391.701,101,2.765629e-31,-0.2,,107.98112726211548
0.06666667,102,,256,-157.16113,,85.8529411764706,0.01,-499.50598,-91.19438,inf,499.50598,,-0.13690388,-0.06666667,8757,0.01,-4.0530262e-22,-143.73412,inf,13,0.01,0.01,8.043174,4.5472408e-08,9.217857,8.4982635e-23,7.236485,162.16113,0.06666667,16540.436,102,8.33163e-25,-0.2,,109.41537690162659
0.06666667,103,,256,-157.178,,85.72815533980582,0.01,-499.50598,-91.19438,inf,499.50598,,0.00724113,-0.06666667,8830,0.01,-1.8714627e-25,-158.89877,inf,13,0.01,0.01,8.047453,4.4593747e-08,9.208101,3.8795187e-26,9.479134,162.178,0.2,16704.334,103,3.7665231e-28,-0.2,,111.05829048156738
0.06666667,104,,256,-156.97836,,85.26923076923077,0.01,-499.50598,-91.19438,inf,499.50598,,-0.24407634,0.06666667,8868,0.01,-2.388868e-14,-136.41588,inf,13,0.01,0.01,8.0436,4.3740293e-08,9.19844,2.5251599e-14,8.641949,161.97836,-0.2,16845.75,104,2.4280385e-16,-0.2,,112.58543586730957
0.06666667,105,,256,-156.27039,,85.34285714285714,0.01,-499.50598,-82.639854,inf,499.50598,,-0.13190839,0.06666667,8961,0.01,-7.011474e-26,-82.639854,inf,13,0.01,0.01,8.021422,4.291111e-08,9.18887,5.121971e-26,6.710084,161.27039,-0.06666667,16933.39,105,4.8780883e-28,-0.2,,114.0672013759613
0.06666667,106,,256,-156.10257,2.9129714e-34,84.95283018867924,0.01,-499.50598,-82.639854,inf,499.50598,,0.011700638,0.06666667,9005,0.01,-2.4185244e-21,-138.48256,inf,13,0.01,0.01,8.012768,4.210529e-08,9.179392,5.2699554e-22,8.099399,161.10257,0.06666667,17076.873,106,4.971656e-24,-0.2,,115.4414484500885
0.06666667,107,,256,-156.28435,,84.96261682242991,0.01,-499.50598,-82.639854,inf,499.50598,,0.1263908,0.06666667,9091,0.01,-9.075767e-21,-175.5525,inf,13,0.01,0.01,8.010419,4.132195e-08,9.170002,1.954459e-21,8.75668,161.28435,0.2,17257.426,107,1.8265972e-23,-0.2,,116.86670136451721
0.06666667,108,,256,-156.83884,,85.28703703703704,0.01,-499.50598,-82.639854,inf,499.50598,,-0.009229884,0.2,9211,0.01,-1.4298639e-19,-216.16888,inf,13,0.01,0.01,8.006949,4.056027e-08,9.1607,1.2456623e-19,8.631056,161.83884,-0.06666667,17478.594,108,1.153391e-21,-0.2,,118.59667944908142
0.06666667,109,,256,-156.53032,3.308353e-35,84.74311926605505,0.01,-499.50598,-82.639854,inf,499.50598,,0.114725284,0.2,9237,0.01,-1.4348893e-13,-123.21115,inf,13,0.01,0.01,8.008157,3.9819465e-08,9.151483,1.2616146e-13,9.134013,161.53032,0.06666667,17606.805,109,1.1574446e-15,-0.2,,120.0002510547638
0.2,110,,256,-156.3189,,84.3,0.01,-499.50598,-82.639854,inf,499.50598,,-0.1523447,-0.06666667,9273,0.01,-6.1002406e-17,-133.27402,inf,13,0.01,0.01,8.005577,3.909876e-08,9.14235,3.3635096e-17,8.719808,161.3189,-0.06666667,17745.078,110,3.057736e-19,-0.2,,121.35386252403259
0.2,111,,256,-156.19,2.6375196e-34,83.93693693693693,0.01,-499.50598,-82.639854,inf,499.50598,,0.014101651,-0.06666667,9317,0.01,-2.3152279e-17,-142.01045,inf,13,0.01,0.01,8.003771,3.8397452e-08,9.133301,1.2881599e-17,8.800631,161.19,0.06666667,17892.09,111,1.1605044e-19,-0.2,,122.81543779373169
0.2,112,,256,-156.10133,,83.64285714285714,0.01,-499.50598,-82.639854,inf,499.50598,,0.019894198,0.06666667,9368,0.01,-4.2789995e-18,-146.25961,inf,13,0.01,0.01,7.9717975,3.771484e-08,9.124331,2.402223e-18,5.418181,161.10133,-0.06666667,18043.35,112,2.144842e-20,-0.2,,124.29263997077942
0.2,113,,256,-155.95146,4.7967617e-35,83.33628318584071,0.01,-499.50598,-82.639854,inf,499.50598,,0.103616625,0.06666667,9417,0.01,-1.6240125e-18,-139.16794,inf,13,0.01,0.01,7.971228,3.705028e-08,9.115443,9.198581e-19,8.902917,160.95146,0.06666667,18187.516,113,8.140338e-21,-0.2,,125.8306634426117
-0.2,114,,256,-155.7741,,82.93859649122807,0.01,-499.50598,-82.639854,inf,499.50598,,-0.545359,-0.2,9455,0.01,-3.042212e-17,-135.7293,inf,13,0.01,0.01,7.9543996,3.6403126e-08,9.106632,3.1498687e-17,7.0484934,160.7741,-0.06666667,18328.246,114,2.7630428e-19,-0.06666667,,127.43217825889587
-0.2,115,,256,-155.38284,,82.40869565217392,0.01,-499.50598,-82.639854,inf,499.50598,,-0.38585296,-0.2,9477,0.01,-2.1694272e-14,-110.782234,inf,13,0.01,0.01,7.9415336,3.577278e-08,9.0978985,2.2659016e-14,7.4704533,160.38284,0.06666667,18444.027,115,1.9703492e-16,-0.06666667,,128.9748134613037
-0.2,116,,256,-155.06761,,81.89655172413794,0.01,-499.50598,-82.639854,inf,499.50598,,-0.5510609,-0.06666667,9500,0.01,-3.9463693e-13,-118.81563,inf,13,0.01,0.01,7.9280763,3.515867e-08,9.08924,5.0198143e-13,7.3762355,160.06761,-0.2,18567.844,116,4.327426e-15,-0.06666667,,130.48594045639038
-0.2,117,,256,-154.59972,,81.98290598290598,0.01,-499.50598,-82.639854,inf,499.50598,,-0.36966658,-0.06666667,9592,0.01,-2.8618817e-23,-100.3223,inf,13,0.01,0.01,7.9242725,3.4560234e-08,9.080657,7.2550946e-24,8.478682,159.59972,-0.06666667,18673.166,117,6.200947e-26,-0.06666667,,132.14210510253906
-0.2,118,,256,-154.00316,1.9438588e-33,85.52542372881356,0.01,-499.50598,-82.639854,inf,499.50598,,-0.25796062,-0.06666667,10092,0.01,-6.155417e-24,-84.205925,inf,13,0.01,0.01,7.914585,3.397695e-08,9.072146,1.5737838e-24,7.77677,159.00316,0.06666667,18762.373,118,1.3337154e-26,-0.06666667,,134.3714244365692
-0.2,119,,256,-156.90407,,89.00840336134453,0.01,-499.50598,-82.639854,inf,499.50598,,-0.14506806,-0.06666667,10592,0.01,-4.730046e-18,-499.2113,inf,13,0.01,0.01,7.914573,3.3408302e-08,9.063707,4.7566608e-18,8.909117,161.90407,0.2,19266.584,119,3.997194e-20,-0.06666667,,136.59351181983948
-0.2,120,,256,-156.81609,,88.75,0.01,-499.50598,-82.639854,inf,499.50598,,-0.41349214,0.06666667,10650,0.01,-9.668232e-20,-146.3454,inf,13,0.01,0.01,7.919098,3.2853823e-08,9.055339,1.2722141e-19,9.45328,161.81609,-0.2,19417.93,120,1.0601785e-21,-0.06666667,,138.37867140769958
-0.2,121,,256,-156.48494,1.3840673e-32,88.72727272727273,0.01,-499.50598,-82.639854,inf,499.50598,,-0.24224485,0.06666667,10736,0.01,-1.18470045e-26,-116.74912,inf,13,0.01,0.01,7.9182625,3.2313025e-08,9.04704,3.0688099e-27,8.813866,161.48494,-0.06666667,19539.678,121,2.5964024e-29,-0.06666667,,140.19217252731323
-0.2,122,,256,-157.2746,3.609102e-22,92.09836065573771,0.01,-499.50598,-82.639854,inf,499.50598,,-0.13101956,0.06666667,11236,0.01,-7.4792486e-22,-252.82333,inf,13,0.01,0.01,7.895911,3.1785476e-08,9.03881,3.609102e-22,6.187353,162.2746,0.06666667,19797.5,122,2.9582858e-24,-0.06666667,,142.58540201187134
-0.2,123,,256,-160.04608,,95.41463414634147,0.01,-499.50598,-82.639854,inf,499.50598,,0.00070381165,0.06666667,11736,0.01,-4.2245504e-28,-498.16605,inf,13,0.01,0.01,7.898043,3.127074e-08,9.030646,4.3911217e-28,9.154084,165.04608,0.2,20300.668,123,3.5700177e-30,-0.06666667,,144.81252527236938
-0.2,124,,256,-162.7047,,98.6774193548387,0.01,-499.50598,-82.639854,inf,499.50598,,-0.15191028,0.2,12236,0.01,-1.1508273e-19,-489.71466,inf,13,0.01,0.01,7.90518,3.0768405e-08,9.022549,1.3054628e-19,9.778989,167.7047,-0.06666667,20795.383,124,1.0527926e-21,-0.06666667,,147.0449514389038
-0.2,125,,256,-162.32971,,98.104,0.01,-499.50598,-82.639854,inf,499.50598,,0.031589888,0.2,12263,0.01,-2.0418768e-20,-115.83206,inf,13,0.01,0.01,7.900164,3.027808e-08,9.014517,2.3349208e-20,8.274119,167.32971,0.06666667,20916.215,125,1.8679367e-22,-0.06666667,,148.52734994888306
-0.06666667,126,,256,-161.98705,,97.51587301587301,0.01,-499.50598,-82.639854,inf,499.50598,,-0.54076314,-0.2,12287,0.01,-1.2031919e-25,-119.15248,inf,13,0.01,0.01,7.895105,2.9799383e-08,9.006549,1.4242155e-25,8.258719,166.98705,-0.2,21040.367,126,1.1303297e-27,-0.06666667,,150.05591130256653
-0.06666667,127,,256,-161.68024,,96.97637795275591,0.01,-499.50598,-82.639854,inf,499.50598,,-0.36816543,-0.2,12316,0.01,-4.038996e-24,-123.02399,inf,13,0.01,0.01,7.8968587,2.9331952e-08,8.998644,4.619489e-24,9.11392,166.68024,-0.06666667,21168.39,127,3.637393e-26,-0.06666667,,151.72175312042236
-0.06666667,128,,256,-161.30136,1.0515473e-37,96.359375,0.01,-499.50598,-82.639854,inf,499.50598,,-0.21974668,-0.2,12334,0.01,-1.7383107e-30,-113.18433,inf,13,0.01,0.01,7.8819075,2.8875428e-08,8.9908,1.8726554e-30,6.979131,166.30136,0.06666667,21286.574,128,1.4630333e-32,-0.06666667,,153.2356173992157
-0.06666667,129,,256,-160.92657,3.9310453e-20,95.81395348837209,0.01,-499.50598,-82.639854,inf,499.50598,,-0.13442452,-0.2,12360,0.01,-4.3849437e-17,-112.952774,inf,13,0.01,0.01,7.851098,2.842948e-08,8.983018,4.7671262e-17,4.9036775,165.92657,0.2,21404.527,129,3.698494e-19,-0.06666667,,154.99386405944824
-0.06666667,130,,256,-160.66805,,95.33076923076923,0.01,-499.50598,-82.639854,inf,499.50598,,-0.39136332,-0.06666667,12393,0.01,-5.9626565e-34,-127.31804,inf,13,0.01,0.01,7.8540444,2.799379e-08,8.975296,3.696725e-34,9.230279,165.66805,-0.2,21536.846,130,5.642429e-36,-0.06666667,,156.79647994041443
-0.06666667,131,,256,-160.26915,3.3967376e-32,95.22900763358778,0.01,-499.50598,-82.639854,inf,499.50598,,-0.25772014,-0.06666667,12475,0.01,-2.8006734e-25,-108.41337,inf,13,0.01,0.01,7.8559403,2.7568035e-08,8.967633,3.2415103e-25,9.098566,165.26915,-0.06666667,21650.258,131,2.4744356e-27,-0.06666667,,158.75554633140564
-0.06666667,132,,256,-160.02675,,94.96212121212122,0.01,-499.50598,-82.639854,inf,499.50598,,-0.12946798,-0.06666667,12535,0.01,-4.8707867e-29,-128.27046,inf,13,0.01,0.01,7.853375,2.7151916e-08,8.960029,3.9388328e-29,8.513604,165.02675,0.06666667,21783.531,132,2.984057e-31,-0.06666667,,160.461412191391
-0.06666667,133,,256,-159.93556,,94.62406015037594,0.01,-499.50598,-82.639854,inf,499.50598,,-0.013767555,-0.06666667,12585,0.01,-6.796514e-33,-147.89865,inf,13,0.01,0.01,7.8552284,2.6745152e-08,8.952481,7.0120244e-33,9.09604,164.93556,0.2,21936.43,133,5.329634e-35,-0.06666667,,162.3748471736908
-0.06666667,134,,256,-159.74916,,94.19402985074628,0.01,-499.50598,-82.639854,inf,499.50598,,-0.2474531,0.06666667,12622,0.01,-2.1157758e-22,-134.95842,inf,13,0.01,0.01,7.8508263,2.6347461e-08,8.944991,2.5536972e-22,8.261617,164.74916,-0.2,22076.387,134,1.9057442e-24,-0.06666667,,164.33124995231628
-0.06666667,135,,256,-159.4932,2.4805192e-27,93.88888888888889,0.01,-499.50598,-82.639854,inf,499.50598,,-0.110966474,0.06666667,12675,0.01,-9.441806e-25,-125.19615,inf,13,0.01,0.01,7.8341174,2.5958576e-08,8.937556,1.02338945e-24,6.591334,164.4932,-0.06666667,22206.582,135,7.599044e-27,-0.06666667,,166.1330132484436
-0.06666667,136,,256,-159.29596,6.4847376e-34,93.4779411764706,0.01,-499.50598,-82.639854,inf,499.50598,,-0.024688106,0.06666667,12713,0.01,-1.5395792e-33,-132.66634,inf,13,0.01,0.01,7.8293114,2.5578233e-08,8.930176,8.326442e-34,8.176909,164.29596,0.06666667,22344.25,136,1.08969826e-35,-0.06666667,,167.86709785461426
-0.06666667,137,,256,-159.24597,,93.18978102189782,0.01,-499.50598,-82.639854,inf,499.50598,,0.14473861,0.06666667,12767,0.01,-1.6788241e-32,-152.44778,inf,13,0.01,0.01,7.827841,2.5206193e-08,8.92285,1.2786084e-32,8.624121,164.24597,0.2,22501.697,137,9.995823e-35,-0.06666667,,169.4655578136444
-0.06666667,138,,256,-159.0867,,92.79710144927536,0.01,-499.50598,-82.639854,inf,499.50598,,-0.12996323,0.2,12806,0.01,-4.5869985e-11,-137.26845,inf,13,0.01,0.01,7.831491,2.484221e-08,8.915577,5.9198826e-11,9.327915,164.0867,-0.2,22643.965,138,4.28977e-13,-0.06666667,,171.1684672832489
-0.06666667,139,,256,-158.81293,,92.33093525179856,0.01,-499.50598,-82.639854,inf,499.50598,,-0.0033556297,0.2,12834,0.01,-3.3785003e-29,-121.03034,inf,13,0.01,0.01,7.821411,2.448605e-08,8.908357,3.5396745e-29,7.426772,163.81293,-0.06666667,22769.996,139,2.5466288e-31,-0.06666667,,172.8613896369934
-0.06666667,140,,256,-158.56146,,91.86428571428571,0.01,-499.50598,-82.639854,inf,499.50598,,0.14655933,0.2,12861,0.01,-7.73451e-28,-123.60965,inf,13,0.01,0.01,7.802363,2.4137499e-08,8.901188,1.0058896e-27,6.1511216,163.56146,0.06666667,22898.605,140,7.191354e-30,-0.06666667,,174.46590495109558
-0.06666667,141,,256,-158.27312,3.9177336e-29,91.38297872340425,0.01,-499.50598,-82.639854,inf,499.50598,,0.24178682,0.2,12885,0.01,-2.286941e-22,-117.905106,inf,13,0.01,0.01,7.786615,2.3796341e-08,8.894071,2.8289072e-22,6.5783834,163.27312,0.2,23021.51,141,2.0063174e-24,-0.06666667,,176.22413158416748
0.06666667,142,,256,-157.95346,,90.85915492957747,0.01,-499.50598,-82.639854,inf,499.50598,,-0.39282057,-0.2,12902,0.01,-2.2776038e-16,-112.88008,inf,13,0.01,0.01,7.784349,2.3462357e-08,8.887004,3.0383432e-16,8.461263,162.95346,-0.2,23139.39,142,2.1396782e-18,-0.06666667,,177.81038427352905
0.06666667,143,,256,-157.57837,,90.31468531468532,0.01,-499.50598,-82.639854,inf,499.50598,,-0.26846832,-0.2,12915,0.01,-5.629714e-20,-104.31625,inf,13,0.01,0.01,7.786401,2.313536e-08,8.879986,7.250019e-20,9.074202,162.57837,-0.06666667,23248.707,143,5.069943e-22,-0.06666667,,179.45663332939148
0.06666667,144,,256,-157.29071,6.738814e-35,89.85416666666667,0.01,-499.50598,-82.639854,inf,499.50598,,-0.13149789,-0.2,12939,0.01,-3.1529156e-31,-116.154755,inf,13,0.01,0.01,7.792123,2.2815154e-08,8.873017,4.0862765e-31,9.606933,162.29071,0.06666667,23369.861,144,2.839376e-33,-0.06666667,,181.02894806861877
0.06666667,145,,256,-157.04268,3.5503858e-36,89.41379310344827,0.01,-499.50598,-82.639854,inf,499.50598,,-0.005559534,-0.2,12965,0.01,-1.1004527e-19,-121.326706,inf,13,0.01,0.01,7.7893014,2.2501547e-08,8.8660965,1.3458086e-19,8.379627,162.04268,0.2,23496.188,145,9.281439e-22,-0.06666667,,182.57850766181946
0.06666667,146,,256,-156.813,,88.98630136986301,0.01,-499.50598,-82.639854,inf,499.50598,,-0.28944787,-0.06666667,12992,0.01,-2.7449189e-30,-123.510414,inf,13,0.01,0.01,7.7900105,2.2194362e-08,8.859224,2.5406665e-30,8.889435,161.813,-0.2,23624.7,146,2.26611e-32,-0.06666667,,184.16041111946106
0.06666667,147,,256,-156.4753,2.5922093e-38,88.49659863945578,0.01,-499.50598,-82.639854,inf,499.50598,,-0.09771386,-0.06666667,13009,0.01,-3.1112228e-29,-107.17044,inf,13,0.01,0.01,7.789162,2.1893422e-08,8.852398,2.8021005e-29,8.6617985,161.4753,-0.06666667,23736.87,147,1.9061908e-31,-0.06666667,,185.78691625595093
0.06666667,148,,256,-156.19835,6.805644e-28,88.08108108108108,0.01,-499.50598,-82.639854,inf,499.50598,,0.034354698,-0.06666667,13036,0.01,-5.830787e-25,-115.48625,inf,13,0.01,0.01,7.7800474,2.1598566e-08,8.845618,5.2823655e-25,7.4368362,161.19835,0.06666667,23857.355,148,3.573764e-27,-0.06666667,,187.26451539993286
0.06666667,149,,256,-156.03377,1.2404604e-34,87.7248322147651,0.01,-499.50598,-82.639854,inf,499.50598,,0.12941088,-0.06666667,13071,0.01,-7.863857e-30,-131.67648,inf,13,0.01,0.01,7.7618933,2.1309626e-08,8.838884,8.111267e-30,6.071685,161.03377,0.2,23994.031,149,5.4460295e-32,-0.06666667,,188.8222141265869
0.06666667,150,,256,-156.18526,,87.70666666666666,0.01,-499.50598,-82.639854,inf,499.50598,,-0.15408276,0.06666667,13156,0.01,-3.8789613e-21,-178.75676,inf,13,0.01,0.01,7.7652326,2.1026443e-08,8.832195,5.2408487e-21,9.259422,161.18526,-0.2,24177.79,150,3.493899e-23,-0.06666667,,190.31213355064392
0.06666667,151,,256,-155.97992,3.3772468e-36,87.51655629139073,0.01,-499.50598,-82.639854,inf,499.50598,,0.004782878,0.06666667,13215,0.01,-5.3337884e-29,-125.17892,inf,13,0.01,0.01,7.7504897,2.0748871e-08,8.825551,5.8099035e-29,6.535849,160.97992,-0.06666667,24307.969,151,3.8520214e-31,-0.06666667,,191.73177218437195
0.06666667,152,,256,-155.80486,,87.3157894736842,0.01,-499.50598,-82.639854,inf,499.50598,,0.13831496,0.06666667,13272,0.01,-1.6505774e-31,-129.37022,inf,13,0.01,0.01,7.749756,2.0476758e-08,8.81895,1.9053181e-31,8.635507,160.80486,0.06666667,24442.338,152,1.25350695e-33,-0.06666667,,193.127370595932
0.06666667,153,,256,-155.78957,,87.10457516339869,0.01,-499.50598,-82.639854,inf,499.50598,,0.2688161,0.06666667,13327,0.01,-2.1371815e-23,-153.46616,inf,13,0.01,0.01,7.740276,2.0209962e-08,8.812392,2.2644265e-23,7.296228,160.78957,0.2,24600.805,153,1.4800173e-25,-0.06666667,,194.58795309066772
0.06666667,154,,256,-155.51968,,86.66233766233766,0.01,-499.50598,-82.639854,inf,499.50598,,0.028818592,0.2,13346,0.01,-9.442785e-15,-114.22779,inf,13,0.01,0.01,7.7410207,1.9948349e-08,8.805878,1.35996036e-14,8.851641,160.51968,-0.2,24720.031,154,8.8309114e-17,-0.06666667,,196.05694437026978
0.06666667,155,,256,-155.19551,7.8123836e-22,86.21290322580646,0.01,-499.50598,-82.639854,inf,499.50598,,0.1264604,0.2,13363,0.01,-5.320904e-22,-105.27251,inf,13,0.01,0.01,7.714053,1.969178e-08,8.799405,7.8123836e-22,4.557816,160.19551,-0.06666667,24830.305,155,5.0523086e-24,-0.06666667,,197.33738231658936
0.06666667,156,,256,-154.95546,,85.83974358974359,0.01,-499.50598,-82.639854,inf,499.50598,,0.2767154,0.2,13391,0.01,-1.5141401e-27,-117.7465,inf,13,0.01,0.01,7.7154675,1.944013e-08,8.792974,2.1963944e-27,8.931441,159.95546,0.06666667,24953.05,156,1.4079452e-29,-0.06666667,,198.72261023521423
0.06666667,157,,256,-154.77031,2.4515354e-35,85.48407643312102,0.01,-499.50598,-82.639854,inf,499.50598,,0.39710933,0.2,13421,0.01,-2.2228303e-14,-125.88975,inf,13,0.01,0.01,7.7116857,1.9193273e-08,8.786585,3.0616155e-14,8.118479,159.77031,0.2,25083.94,157,1.9500735e-16,-0.06666667,,200.15155267715454
0.2,158,,256,-154.50601,,85.05696202531645,0.01,-499.50598,-82.639854,inf,499.50598,,-0.12540127,-0.2,13439,0.01,-1.74432e-22,-113.01066,inf,13,0.01,0.01,7.7099085,1.8951091e-08,8.780235,2.4234892e-22,8.427806,159.50601,-0.06666667,25201.95,158,1.5338539e-24,-0.06666667,,201.54014444351196
0.2,159,,256,-154.22148,,84.66666666666667,0.01,-499.50598,-82.639854,inf,499.50598,,-0.011319533,-0.2,13462,0.01,-5.4244515e-15,-109.26541,inf,13,0.01,0.01,7.712405,1.8713461e-08,8.773927,7.584219e-15,9.1037445,159.22148,0.06666667,25316.215,159,4.769949e-17,-0.06666667,,202.89898419380188
0.2,160,,256,-153.94658,,84.2375,0.01,-499.50598,-82.639854,inf,499.50598,,-0.12431545,-0.06666667,13478,0.01,-6.9606097e-15,-110.23802,inf,13,0.01,0.01,7.7136955,1.8480275e-08,8.767657,1.0074208e-14,8.915683,158.94658,-0.2,25431.453,160,6.2963804e-17,-0.06666667,,204.27007937431335
0.2,161,,256,-153.69907,1.3318517e-25,83.83229813664596,0.01,-499.50598,-82.639854,inf,499.50598,,0.015291758,-0.06666667,13497,0.01,-9.438369e-26,-114.09508,inf,13,0.01,0.01,7.69762,1.8251418e-08,8.761426,1.3318517e-25,6.122356,158.69907,-0.06666667,25550.549,161,8.272372e-28,-0.06666667,,205.68690609931946
0.2,162,,256,-153.52266,5.464876e-30,83.49382716049382,0.01,-499.50598,-82.639854,inf,499.50598,,0.11946736,-0.06666667,13526,0.01,-4.8918353e-23,-125.12112,inf,13,0.01,0.01,7.698219,1.8026789e-08,8.755235,6.0180614e-23,8.79158,158.52266,0.06666667,25680.67,162,3.715022e-25,-0.06666667,,207.2121753692627
0.2,163,,256,-153.44858,4.8438664e-37,83.25153374233129,0.01,-499.50598,-82.639854,inf,499.50598,,0.3108092,-0.06666667,13570,0.01,-4.7377534e-14,-141.44656,inf,13,0.01,0.01,7.6921744,1.7806281e-08,8.749081,4.601108e-14,7.7099304,158.44858,0.2,25827.117,163,2.8227656e-16,-0.06666667,,208.8553581237793
0.2,164,,256,-153.26765,,82.90243902439025,0.01,-499.50598,-82.639854,inf,499.50598,,0.015943497,0.06666667,13596,0.01,-2.7842142e-14,-123.7773,inf,13,0.01,0.01,7.6754093,1.7589791e-08,8.742964,4.1303813e-14,5.939589,158.26765,-0.2,25955.895,164,2.5185251e-16,-0.06666667,,210.3685610294342
0.2,165,,256,-153.10744,1.0837556e-31,82.5878787878788,0.01,-499.50598,-82.639854,inf,499.50598,,0.10172668,0.06666667,13627,0.01,-7.173292e-30,-126.83136,inf,13,0.01,0.01,7.6574697,1.7377227e-08,8.736885,5.9614664e-30,5.7125187,158.10744,-0.06666667,26087.727,165,4.978991e-32,-0.06666667,,211.94248461723328
0.2,166,,256,-152.91528,,82.34939759036145,0.01,-499.50598,-82.639854,inf,499.50598,,0.27160212,0.06666667,13670,0.01,-3.202141e-22,-121.212456,inf,13,0.01,0.01,7.6411986,1.7168492e-08,8.730843,3.633858e-22,5.9533696,157.91528,0.06666667,26213.938,166,2.189071e-24,-0.06666667,,213.6326093673706
0.2,167,,256,-153.15605,2.4093595e-36,82.42514970059881,0.01,-499.50598,-82.639854,inf,499.50598,,0.41133147,0.06666667,13765,0.01,-2.0904855e-19,-193.12244,inf,13,0.01,0.01,7.6417484,1.6963499e-08,8.724836,2.0800129e-19,8.729959,158.15605,0.2,26412.06,167,1.2455167e-21,-0.06666667,,215.16376781463623
0.2,168,,256,-153.04999,,82.1547619047619,0.01,-499.50598,-82.639854,inf,499.50598,,0.2526605,0.2,13802,0.01,-2.7069167e-12,-135.33943,inf,13,0.01,0.01,7.646379,1.6762153e-08,8.718866,3.5533152e-12,9.41661,158.04999,-0.06666667,26552.398,168,2.1150685e-14,-0.06666667,,216.67207193374634
0.2,169,,256,-152.78442,,81.75739644970415,0.01,-499.50598,-82.639854,inf,499.50598,,0.4091831,0.2,13817,0.01,-2.636773e-17,-108.16766,inf,13,0.01,0.01,7.6356745,1.656437e-08,8.712932,3.4818418e-17,6.834268,157.78442,0.06666667,26665.566,169,2.0602613e-19,-0.06666667,,218.1607711315155
-0.2,170,,256,-152.57166,,81.39411764705882,0.01,-499.50598,-82.639854,inf,499.50598,,-0.4071184,-0.2,13837,0.01,-1.3909133e-21,-116.61436,inf,13,0.01,0.01,7.6282887,1.6370072e-08,8.707032,2.1475689e-21,7.3774023,157.57166,-0.06666667,26787.182,170,1.2632758e-23,0.06666667,,219.59210848808289
