NumTrainableParams,InvPendulum_mu2_higher,DenMISELogLast,Delta,InvPendulum_std1_higher,IWMin,BoundMISE,MinEpLen,ReturnLastEpisode,DenMISELogFirst,InvPendulum_std3_higher,InvPendulum_mu3_higher,BoundBonus,Regret,TimestepsSoFar,DenMISEMeanLog,TimeElapsed,ReturnMax,InvPendulum_mu0_higher,Bound,ReturnMin,IWMean,IWFirstEpisode,IWLastEpisode,ActionIn1,IWMax,AvgEpLen,GridSize,ReturnAbsMax,ReturnMean,Regret/t,InvPendulum_std2_higher,Iteration,NumTrajectories,InvPendulum_std0_higher,InvPendulum_mu1_higher
,0.2,6.706623,5.48622e-10,0.01,,-2.1882738e-06,12,-207.00931,7.7528715,0.01,,3303468200000000.0,88273.01,42094,6.288836,1922.5009229183197,55.9211,-0.2,3303468200000000.0,-499.9069,2.0636953e-08,,,0.111317515,1.2272819e-05,70.74621848739496,625,499.9069,-143.358,148.358,0.01,595,595,0.01,0.1
,-0.2,7.631155,5.4678256e-10,0.01,,-3.1220597e-09,12,-105.32907,7.751192,0.01,-0.2,3303728000000000.0,88383.336,42118,6.2894115,1925.7406120300293,55.9211,,3303728000000000.0,-499.9069,2.8986985e-11,,,-0.34041417,1.6932944e-08,70.66778523489933,625,499.9069,-143.29419,148.29419,0.01,596,596,0.01,0.1
,-0.2,5.575391,5.4495236e-10,0.01,,-2.7910546e-10,12,-104.62297,7.7495155,0.01,0.2,3303988100000000.0,88492.96,42130,6.2865415,1929.0942137241364,55.9211,,3303988100000000.0,-499.9069,2.2366935e-12,,,0.13185966,1.328995e-09,70.56951423785594,625,499.9069,-143.22942,148.22942,0.01,597,597,0.01,0.1
,0.2,5.3660583,5.4313126e-10,0.01,,-5.0765253e-11,12,-119.36883,7.747842,0.01,-0.2,3304247500000000.0,88617.33,42156,6.283332,1933.561615228653,55.9211,,3304247500000000.0,-499.9069,4.823026e-13,,,0.11189306,2.6543828e-10,70.49498327759197,625,499.9069,-143.18951,148.18951,0.01,598,598,0.01,0.1
,0.2,6.7046986,5.4131927e-10,0.01,,-2.3104584e-13,12,-114.3811,7.746171,0.01,0.2,3304506000000000.0,88736.72,42175,6.282367,1937.7537744045258,55.9211,,3304506000000000.0,-499.9069,2.0163655e-15,,,0.4933061,1.1983092e-12,70.40901502504174,625,499.9069,-143.14143,148.14143,0.01,599,599,0.01,0.1
,-0.2,7.3962965,5.395164e-10,0.01,,-1.6756001e-08,12,-113.76852,7.744503,0.01,,3304764200000000.0,88855.484,42195,6.282558,1941.9427456855774,55.9211,0.2,3304764200000000.0,-499.9069,1.5879778e-10,,,0.12619567,9.527847e-08,70.325,625,499.9069,-143.09247,148.09247,0.01,600,600,0.01,0.1
,,5.5757565,5.377224e-10,0.01,,-1.0905754e-07,11,-105.960655,7.742838,0.01,-0.2,3305022200000000.0,88966.445,42206,6.2797203,1946.5878865718842,55.9211,0.2,3305022200000000.0,-499.9069,1.0119318e-09,,,0.10307129,6.0815466e-07,70.22628951747089,625,499.9069,-143.03069,148.03069,0.01,601,601,0.01,0.1
,,6.4156785,5.3593757e-10,0.01,,-2.5694649e-09,11,-108.39001,7.741175,0.01,0.2,3305279600000000.0,89079.83,42227,6.2782855,1951.2214696407318,55.9211,0.2,3305279600000000.0,-499.9069,2.0794986e-11,,,0.5407822,9.6951585e-09,70.14451827242524,625,499.9069,-142.97313,147.97313,0.01,602,602,0.01,0.1
,0.2,5.817146,5.3416144e-10,0.01,,-1.7971945e-06,11,-126.405426,7.739516,0.01,,3305536500000000.0,89211.234,42258,6.2758646,1955.9899199008942,55.9211,0.2,3305536500000000.0,-499.9069,1.6610285e-08,,,0.48202205,8.949483e-06,70.07960199004975,625,499.9069,-142.94566,147.94566,0.01,603,603,0.01,0.1
,-0.1,7.3251762,5.323942e-10,0.01,,-1.0581802e-09,11,-115.78887,7.737859,0.01,,3305793400000000.0,89332.03,42278,6.275947,1960.3210442066193,55.9211,-0.2,3305793400000000.0,-499.9069,8.860377e-12,,,-0.09049058,4.0478465e-09,69.99668874172185,625,499.9069,-142.90071,147.90071,0.01,604,604,0.01,0.2
,,6.6159105,5.3063565e-10,0.01,,-2.7266283e-09,11,-116.18825,7.736204,0.01,-0.1,3306049200000000.0,89453.22,42299,6.2748575,1964.3600311279297,55.9211,-0.2,3306049200000000.0,-499.9069,2.618618e-11,,,-0.1388946,1.2100875e-08,69.91570247933885,625,499.9069,-142.85657,147.85657,0.01,605,605,0.01,0.2
,,4.5834517,5.288858e-10,0.01,,-6.866849e-08,11,-146.67032,7.734553,0.01,0.1,3306305000000000.0,89604.89,42351,6.2704177,1968.6122612953186,55.9211,-0.2,3306305000000000.0,-499.9069,4.865995e-10,,,0.10407605,2.9487916e-07,69.88613861386139,625,499.9069,-142.86285,147.86285,0.01,606,606,0.01,0.2
,0.1,4.990675,5.271446e-10,0.01,,-2.1737936e-13,11,-128.14154,7.732904,0.01,,3306560000000000.0,89738.03,42384,6.2666636,1972.5692946910858,55.9211,-0.2,3306560000000000.0,-499.9069,1.6504347e-15,,1.2775105e-26,0.14227061,7.1206463e-13,69.82537067545304,625,499.9069,-142.83861,147.83861,0.01,607,607,0.01,0.2
,-0.2,4.874764,5.2541205e-10,0.01,,-7.45982e-09,11,-118.11872,7.731258,0.01,,3306815000000000.0,89861.15,42408,6.2627306,1976.2891552448273,55.9211,-0.1,3306815000000000.0,-499.9069,6.6261635e-11,,,-0.12221986,4.0247755e-08,69.75,625,499.9069,-142.79794,147.79794,0.01,608,608,0.01,0.2
,,6.8782663,5.236879e-10,0.01,,-3.22604e-12,11,-107.943695,7.7296147,0.01,-0.2,3307069000000000.0,89974.09,42422,6.2621,1980.0667645931244,55.9211,-0.1,3307069000000000.0,-499.9069,3.0840148e-14,,,-0.100780904,1.8460473e-11,69.6584564860427,625,499.9069,-142.7407,147.7407,0.01,609,609,0.01,0.2
,,7.5892954,5.2197235e-10,0.01,,-1.5133133e-11,11,-114.095665,7.727974,0.01,0.2,3307323200000000.0,90093.19,42446,6.262638,1983.693822145462,55.9211,-0.1,3307323200000000.0,-499.9069,1.3001018e-13,,,0.32540816,7.085104e-11,69.58360655737705,625,499.9069,-142.69376,147.69376,0.01,610,610,0.01,0.2
,0.2,7.0024652,5.2026516e-10,0.01,,-2.6976064e-09,11,-141.9912,7.726336,0.01,,3307576300000000.0,90240.17,42490,6.262214,1987.2791509628296,55.9211,-0.1,3307576300000000.0,-499.9069,2.5476466e-11,,,0.27517912,9.487891e-09,69.54173486088379,625,499.9069,-142.6926,147.6926,0.01,611,611,0.01,0.2
,-0.2,7.1189466,5.185663e-10,0.01,,-3.6559285e-08,11,-110.043686,7.7247005,0.01,-0.1,3307829500000000.0,90355.22,42505,6.261981,1990.7277207374573,55.9211,,3307829500000000.0,-499.9069,3.446319e-10,,,-0.11276515,2.0415769e-07,69.45261437908496,625,499.9069,-142.63925,147.63925,0.01,612,612,0.01,0.2
,-0.2,7.033797,5.168758e-10,0.01,,-1.524419e-11,11,-107.776764,7.7230678,0.01,0.1,3308082300000000.0,90468.0,42521,6.2616105,1994.1030430793762,55.9211,,3308082300000000.0,-499.9069,1.3530044e-13,,,0.121400446,7.767911e-11,69.36541598694943,625,499.9069,-142.58238,147.58238,0.01,613,613,0.01,0.2
,-0.1,5.8312078,5.1519355e-10,0.01,,-4.0734727e-07,11,-107.00228,7.721438,0.01,-0.2,3308334400000000.0,90580.0,42534,6.259282,1997.4280726909637,55.9211,,3308334400000000.0,-499.9069,3.9018913e-09,,,-0.09256444,2.395761e-06,69.27361563517915,625,499.9069,-142.52443,147.52443,0.01,614,614,0.01,0.2
,-0.1,6.585129,5.1351945e-10,0.01,,-2.9542824e-10,11,-107.41513,7.7198105,0.01,0.2,3308586200000000.0,90692.414,42560,6.2581863,2000.6880264282227,55.9211,,3308586200000000.0,-499.9069,2.4949316e-12,,,0.3208183,1.3424979e-09,69.20325203252033,625,499.9069,-142.46735,147.46735,0.01,615,615,0.01,0.2
,0.1,5.635589,5.118536e-10,0.01,,-2.0807183e-09,11,-114.07987,7.718186,0.01,-0.2,3308837200000000.0,90811.49,42577,6.255554,2004.5376062393188,55.9211,,3308837200000000.0,-499.9069,1.978083e-11,,,0.092551604,1.0944789e-08,69.11850649350649,625,499.9069,-142.42125,147.42125,0.01,616,616,0.01,0.2
,0.1,7.388864,5.101958e-10,0.01,,-5.007672e-10,11,-104.24471,7.7165637,0.01,0.2,3309088200000000.0,90920.734,42591,6.255772,2008.0053963661194,55.9211,,3309088200000000.0,-499.9069,4.31929e-12,,,0.5365126,2.647836e-09,69.0291734197731,625,499.9069,-142.35938,147.35938,0.01,617,617,0.01,0.2
,0.2,6.1044164,5.08546e-10,0.01,,-0.00017188163,11,-114.152695,7.7149444,0.01,-0.1,3309338600000000.0,91039.89,42614,6.2539105,2010.9703941345215,55.9211,,3309338600000000.0,-499.9069,1.6339267e-06,,,0.3141444,0.0010097667,68.9546925566343,625,499.9069,-142.31374,147.31374,0.01,618,618,0.01,0.2
,0.2,7.8931017,5.069042e-10,0.01,,-1.2807662e-12,11,-109.57778,7.7133274,0.01,0.1,3309588800000000.0,91154.47,42628,6.2549443,2014.1170544624329,55.9211,,3309588800000000.0,-499.9069,1.21004586e-14,,,0.46938795,5.8846994e-12,68.8659127625202,625,499.9069,-142.26085,147.26085,0.01,619,619,0.01,0.2
,-0.2,5.685104,5.052704e-10,0.01,,-4.9533224e-08,11,-113.63438,7.7117133,0.01,,3309838200000000.0,91273.11,42651,6.2524137,2017.5614340305328,55.9211,0.1,3309838200000000.0,-499.9069,4.3961348e-10,,,0.055471312,2.725413e-07,68.79193548387097,625,499.9069,-142.21469,147.21469,0.01,620,620,0.01,0.2
,,4.788405,5.0364435e-10,0.01,,-5.032746e-10,11,-112.19133,7.7101016,0.01,-0.2,3310087300000000.0,91390.3,42674,6.2484465,2021.4257476329803,55.9211,0.1,3310087300000000.0,-499.9069,4.6572845e-12,,,0.107370585,1.4840666e-09,68.7181964573269,625,499.9069,-142.16634,147.16634,0.01,621,621,0.01,0.2
,,7.141928,5.020262e-10,0.01,,-5.15823e-11,11,-103.65825,7.7084928,0.01,0.2,3310336000000000.0,91498.95,42699,6.2482767,2025.3990025520325,55.9211,0.1,3310336000000000.0,-499.9069,4.404417e-13,,,0.4610166,2.0035072e-10,68.64790996784566,625,499.9069,-142.10443,147.10443,0.01,622,622,0.01,0.2
,0.2,5.3712816,5.004158e-10,0.01,,-1.1814668e-09,11,-112.04063,7.7068863,0.01,,3310584400000000.0,91615.99,42716,6.2452645,2029.29461312294,55.9211,0.1,3310584400000000.0,-499.9069,1.118591e-11,,,0.46094206,6.777393e-09,68.56500802568219,625,499.9069,-142.05617,147.05617,0.01,623,623,0.01,0.2
,-0.1,5.5794683,4.9881327e-10,0.01,,-6.132435e-08,11,-118.07019,7.705282,0.01,,3310832400000000.0,91739.06,42745,6.2425966,2033.4062416553497,55.9211,0.2,3310832400000000.0,-499.9069,5.416066e-10,,,0.2952104,3.3409407e-07,68.50160256410257,625,499.9069,-142.01773,147.01773,0.01,624,624,0.01,0.2
,,7.392332,4.972183e-10,0.01,,-1.192509e-11,11,-113.343636,7.703681,0.01,-0.1,3311080000000000.0,91857.41,42762,6.2428374,2037.2739522457123,55.9211,0.2,3311080000000000.0,-499.9069,9.9766603e-14,,,0.3192156,5.1958174e-11,68.4192,625,499.9069,-141.97185,146.97185,0.01,625,625,0.01,0.2
,-0.12,5.85448,2.3921745e-10,0.01,,-2.264296e-25,11,-105.3569,7.7020826,0.01,-0.12,inf,91967.766,42774,6.240621,2040.9044380187988,55.9211,-0.12,inf,-499.9069,3.206133e-27,,,-0.437061,1.2237907e-24,68.32907348242811,1296,499.9069,-141.91336,146.91336,0.01,626,626,0.01,-0.12
,-0.12,5.3266087,2.38455e-10,0.01,,-1.9376045e-25,11,-124.11916,7.700486,0.01,0.12,inf,92096.89,42849,6.2375693,3170.9991116523743,55.9211,-0.12,inf,-499.9069,3.89012e-28,,,-0.23429516,2.4372067e-25,68.33971291866028,1296,499.9069,-141.885,146.885,0.01,627,627,0.01,-0.12
,0.12,4.7553625,2.3769617e-10,0.01,,-6.8124554e-22,11,-137.59695,7.6988926,0.01,-0.12,inf,92239.484,42888,6.2336187,3178.0905113220215,55.9211,-0.12,inf,-499.9069,5.6116816e-24,,,-0.24672443,3.1396654e-21,68.29299363057325,1296,499.9069,-141.87816,146.87816,0.01,628,628,0.01,-0.12
,0.12,7.9082856,2.3694102e-10,0.01,,-7.5674334e-22,11,-137.06728,7.6973014,0.01,0.12,inf,92381.55,42943,6.234692,3186.372234106064,55.9211,-0.12,inf,-499.9069,5.0676732e-24,,,-0.011872552,3.0542208e-21,68.27186009538951,1296,499.9069,-141.8705,146.8705,0.01,629,629,0.01,-0.12
,-0.12,5.7784414,2.3618943e-10,0.01,,-3.6315044e-28,11,-140.18846,7.695713,0.01,-0.12,inf,92526.734,42985,6.2323813,3194.7261068820953,55.9211,0.12,inf,-499.9069,2.7510726e-30,,,-0.2379879,1.6886078e-27,68.23015873015873,1296,499.9069,-141.86783,146.86783,0.01,630,630,0.01,-0.12
,-0.12,7.941271,2.354414e-10,0.01,,-5.7746455e-26,11,-122.99268,7.694127,0.01,0.12,inf,92654.734,43017,6.2335067,3202.0125851631165,55.9211,0.12,inf,-499.9069,5.2486555e-28,,,-0.026947066,2.5924738e-25,68.17274167987321,1296,499.9069,-141.83794,146.83794,0.01,631,631,0.01,-0.12
,0.12,5.8950953,2.3469693e-10,0.01,,-1.5578837e-20,11,-135.7176,7.6925435,0.01,-0.12,inf,92795.445,43057,6.23139,3209.448664188385,55.9211,0.12,inf,-499.9069,1.0901545e-22,,,0.025752954,6.8596776e-20,68.12816455696202,1296,499.9069,-141.82823,146.82823,0.01,632,632,0.01,-0.12
,0.12,7.165849,2.3395597e-10,0.01,,-3.016937e-19,11,-118.005486,7.6909623,0.01,0.12,inf,92918.45,43083,6.2312884,3215.7043991088867,55.9211,0.12,inf,-499.9069,2.3684287e-21,,,0.25389284,1.4419272e-18,68.06161137440758,1296,499.9069,-141.7906,146.7906,0.01,633,633,0.01,-0.12
,-0.12,5.9751325,2.332185e-10,0.01,,-6.347886e-18,11,-145.1098,7.689384,0.01,-0.12,inf,93068.56,43133,6.229308,3222.503386259079,55.9211,-0.12,inf,-499.9069,4.7586718e-20,,,-0.24991466,3.016998e-17,68.03312302839117,1296,499.9069,-141.79584,146.79584,0.01,634,634,0.01,0.12
,-0.12,6.5835433,2.3248453e-10,0.01,,-9.598849e-23,11,-119.05204,7.6878076,0.01,0.12,inf,93192.61,43174,6.228292,3228.914187669754,55.9211,-0.12,inf,-499.9069,8.280564e-25,,,0.04084912,2.6994962e-22,67.99055118110236,1296,499.9069,-141.76001,146.76001,0.01,635,635,0.01,0.12
,0.12,5.8509107,2.3175403e-10,0.01,,-2.6701942e-22,11,-121.53309,7.686234,0.01,-0.12,inf,93319.15,43201,6.226128,3235.362431526184,55.9211,-0.12,inf,-499.9069,2.2954344e-24,,,0.025233306,1.2932977e-21,67.92610062893081,1296,499.9069,-141.72823,146.72823,0.01,636,636,0.01,0.12
,0.12,6.8510365,2.3102695e-10,0.01,,-3.6094575e-25,11,-104.84369,7.6846633,0.01,0.12,inf,93428.99,43221,6.22554,3242.290910720825,55.9211,-0.12,inf,-499.9069,2.4736151e-27,,,0.24068868,1.4794994e-24,67.850863422292,1296,499.9069,-141.67032,146.67032,0.01,637,637,0.01,0.12
,-0.12,4.897021,2.3030329e-10,0.01,,-1.3739256e-16,11,-117.896996,7.6830945,0.01,-0.12,inf,93551.89,43243,6.221892,3249.697540283203,55.9211,0.12,inf,-499.9069,1.1866563e-18,,,-0.029663816,5.6281607e-16,67.77899686520377,1296,499.9069,-141.63306,146.63306,0.01,638,638,0.01,0.12
,-0.12,6.507167,2.2958303e-10,0.01,,-3.6461678e-17,11,-112.86184,7.6815286,0.01,0.12,inf,93669.75,43261,6.220775,3256.4952461719513,55.9211,0.12,inf,-499.9069,3.392213e-19,,,0.25322312,2.1676238e-16,67.70109546165884,1296,499.9069,-141.58803,146.58803,0.01,639,639,0.01,0.12
,0.12,7.0903983,2.2886615e-10,0.01,,-9.806736e-22,11,-109.91169,7.6799645,0.01,-0.12,inf,93784.664,43276,6.2205715,3263.490191936493,55.9211,0.12,inf,-499.9069,8.693522e-24,,,0.2759671,5.56385e-21,67.61875,1296,499.9069,-141.53854,146.53854,0.01,640,640,0.01,0.12
,0.12,6.6052413,2.2815261e-10,0.01,,-6.746205e-25,11,-106.138824,7.6784034,0.01,0.12,inf,93895.8,43287,6.2196136,3270.6231434345245,55.9211,0.12,inf,-499.9069,5.897457e-27,,,0.5199777,3.7144135e-24,67.53042121684868,1296,499.9069,-141.4833,146.4833,0.01,641,641,0.01,0.12
,-0.12,5.81715,2.2744241e-10,0.01,,-2.4922872e-14,11,-113.703354,7.6768446,0.01,-0.12,3.250572e+17,94014.5,43307,6.21743,3277.915450334549,55.9211,-0.12,3.250572e+17,-499.9069,1.8866771e-16,,,-0.5776056,6.289065e-14,67.45638629283489,1296,499.9069,-141.44003,146.44003,0.01,642,642,0.01,-0.2
,-0.12,6.277792,2.2673552e-10,0.01,,-4.2639703e-12,11,-122.333496,7.675288,0.01,0.12,3.2508006e+17,94141.836,43356,6.21597,3284.866733789444,55.9211,-0.12,3.2508006e+17,-499.9069,3.0970872e-14,,,-0.33008155,1.9909694e-11,67.42768273716952,1296,499.9069,-141.41032,146.41032,0.01,643,643,0.01,-0.2
,0.12,7.0993094,2.2603194e-10,0.01,,-2.9159704e-13,11,-171.56906,7.673734,0.01,-0.12,3.2510277e+17,94318.41,43432,6.21579,3292.3132371902466,55.9211,-0.12,3.2510277e+17,-499.9069,2.1268462e-15,,,-0.32206893,1.3690709e-12,67.44099378881988,1296,499.9069,-141.45715,146.45715,0.01,644,644,0.01,-0.2
,0.12,8.192644,2.253316e-10,0.01,,-2.7175925e-11,11,-125.840355,7.6721826,0.01,0.12,3.251255e+17,94449.25,43488,6.2173057,3299.3266203403473,55.9211,-0.12,3.251255e+17,-499.9069,1.8863056e-13,,,-0.094446495,1.2034343e-10,67.42325581395349,1296,499.9069,-141.43295,146.43295,0.01,645,645,0.01,-0.2
,-0.12,7.1867285,2.2463452e-10,0.01,,-6.636544e-14,11,-498.97992,7.6706333,0.01,-0.12,3.2514813e+17,94953.23,43988,6.21726,3307.7272725105286,55.9211,0.12,3.2514813e+17,-499.9069,5.395878e-16,,,-0.3339993,3.485676e-13,68.09287925696594,1296,499.9069,-141.98642,146.98642,0.01,646,646,0.01,-0.2
,-0.12,5.2907143,2.2394067e-10,0.01,,-2.7222046e-12,11,-110.29547,7.6690865,0.01,0.12,3.2517077e+17,95068.52,44031,6.214283,3315.124723672867,55.9211,0.12,3.2517077e+17,-499.9069,2.0057859e-14,,,-0.07466249,1.2977422e-11,68.05409582689336,1296,499.9069,-141.93744,146.93744,0.01,647,647,0.01,-0.2
,0.12,3.9765267,2.2325002e-10,0.01,,-3.289071e-14,11,-146.00005,7.667542,0.01,-0.12,3.2519338e+17,95219.52,44084,6.2092867,3322.266965866089,55.9211,0.12,3.2519338e+17,-499.9069,2.7625347e-16,,,-0.10657977,1.6635726e-13,68.03086419753086,1296,499.9069,-141.94371,146.94371,0.01,648,648,0.01,-0.2
,0.12,3.5130908,2.2256257e-10,0.01,,-1.3752919e-12,11,-127.54919,7.666,0.01,0.12,3.2521595e+17,95352.07,44118,6.2035937,3329.6806576251984,55.9211,0.12,3.2521595e+17,-499.9069,9.477595e-15,,,0.1464333,6.150959e-12,67.9784283513097,1296,499.9069,-141.92152,146.92152,0.01,649,649,0.01,-0.2
,-0.12,7.6397753,2.218783e-10,0.01,,-9.575786e-12,11,-123.84392,7.6644607,0.01,-0.12,3.252385e+17,95480.914,44146,6.2042656,3336.7249438762665,55.9211,-0.2,3.252385e+17,-499.9069,2.7138526e-13,,,-0.5712911,1.7604032e-10,67.91692307692308,1296,499.9069,-141.8937,146.8937,0.01,650,650,0.01,-0.12
,-0.12,4.9141545,2.2119714e-10,0.01,,-1.7807677e-11,11,-158.45528,7.6629233,0.01,0.12,3.2526097e+17,95644.37,44255,6.200749,3343.7703835964203,55.9211,-0.2,3.2526097e+17,-499.9069,7.5506645e-14,,,-0.29092148,3.5769263e-11,67.9800307219662,1296,499.9069,-141.91914,146.91914,0.01,651,651,0.01,-0.12
,0.12,6.7715006,2.2051919e-10,0.01,,-2.2165637e-13,11,-492.2912,7.6613884,0.01,-0.12,3.2528344e+17,96141.66,44755,6.200093,3350.898698568344,55.9211,-0.2,3.2528344e+17,-499.9069,1.6171356e-15,,,-0.33512807,1.0543724e-12,68.64263803680981,1296,499.9069,-142.45653,147.45653,0.01,652,652,0.01,-0.12
,0.12,6.157841,2.198443e-10,0.01,,-1.1804779e-06,11,-101.91834,7.659856,0.01,0.12,3.2530584e+17,96248.58,44825,6.198497,3358.2186772823334,55.9211,-0.2,3.2530584e+17,-499.9069,8.420648e-09,,,-0.09698239,5.498683e-06,68.64471669218989,1296,499.9069,-142.39445,147.39445,0.01,653,653,0.01,-0.12
,-0.2,5.9201927,2.191725e-10,0.01,,-2.8827943e-14,11,-498.69095,7.658325,0.01,-0.12,3.253282e+17,96752.27,45325,6.1965427,3366.5307338237762,55.9211,-0.12,3.253282e+17,-499.9069,2.6948456e-16,,,-0.56838834,1.7108596e-13,69.30428134556576,1296,499.9069,-142.93925,147.93925,0.01,654,654,0.01,-0.12
,-0.2,7.6751795,2.1850377e-10,0.01,,-1.2126078e-07,11,-123.216385,7.6567974,0.01,0.12,3.253506e+17,96880.484,45357,6.197275,3373.6868822574615,55.9211,-0.12,3.253506e+17,-499.9069,8.812752e-10,,,-0.3527615,5.7723526e-07,69.24732824427481,1296,499.9069,-142.90913,147.90913,0.01,655,655,0.01,-0.12
,-0.12,5.0607057,2.1783811e-10,0.01,,-4.29078e-18,11,-117.715485,7.655272,0.01,-0.2,3.2537288e+17,97003.2,45381,6.19402,3381.6884846687317,55.9211,-0.12,3.2537288e+17,-499.9069,3.4651035e-20,,,-0.55708385,2.2363792e-17,69.17835365853658,1296,499.9069,-142.87074,147.87074,0.01,656,656,0.01,-0.12
,-0.12,7.0497737,2.1717547e-10,0.01,,-0.00012342907,11,-110.084946,7.653749,0.01,0.2,3.2539517e+17,97118.29,45443,6.193801,3389.7778027057648,55.9211,-0.12,3.2539517e+17,-499.9069,8.970335e-07,,,-0.16123739,0.000589351,69.16742770167427,1296,499.9069,-142.82083,147.82083,0.01,657,657,0.01,-0.12
,0.12,8.156012,2.1651587e-10,0.01,,-2.5651167e-10,11,-139.7243,7.652228,0.01,-0.2,3.2541737e+17,97263.016,45490,6.195265,3397.3337421417236,55.9211,-0.12,3.2541737e+17,-499.9069,1.871429e-12,,,-0.31792837,1.2314003e-09,69.13373860182371,1296,499.9069,-142.81613,147.81613,0.01,658,658,0.01,-0.12
,0.12,5.7656116,2.1585929e-10,0.01,,-1.8521787e-11,11,-105.2292,7.650709,0.01,0.2,3.2543964e+17,97373.25,45506,6.193097,3404.1995046138763,55.9211,-0.12,3.2543964e+17,-499.9069,1.2500752e-13,,,0.093536586,8.2260476e-11,69.05311077389985,1296,499.9069,-142.75911,147.75911,0.01,659,659,0.01,-0.12
,0.2,7.0665054,2.1520563e-10,0.01,,-8.082473e-12,11,-147.32928,7.649193,0.01,-0.12,3.254618e+17,97525.58,45556,6.1929054,3410.8198380470276,55.9211,-0.12,3.254618e+17,-499.9069,7.284452e-14,,,-0.1305319,4.7953384e-11,69.02424242424243,1296,499.9069,-142.76602,147.76602,0.01,660,660,0.01,-0.12
,0.2,6.2758784,2.1455498e-10,0.01,,-9.110716e-08,11,-130.03767,7.647679,0.01,0.12,3.2548393e+17,97660.61,45590,6.1915193,3416.9422624111176,55.9211,-0.12,3.2548393e+17,-499.9069,6.4989053e-10,,,0.08230074,4.2957765e-07,68.97125567322239,1296,499.9069,-142.74677,147.74677,0.01,661,661,0.01,-0.12
,-0.2,7.7922845,2.1390727e-10,0.01,,-3.868078e-11,11,-125.236275,7.6461673,0.01,-0.12,3.2550602e+17,97790.84,45620,6.1924286,3423.0761749744415,55.9211,0.12,3.2550602e+17,-499.9069,3.144966e-13,,,-0.32960376,2.0819672e-10,68.91238670694864,1296,499.9069,-142.7203,147.7203,0.01,662,662,0.01,-0.12
,-0.2,4.6417813,2.1326248e-10,0.01,,-1.2867577e-06,11,-113.71219,7.6446576,0.01,0.12,3.2552808e+17,97909.56,45639,6.188582,3429.2234852313995,55.9211,0.12,3.2552808e+17,-499.9069,9.48114e-09,,,-0.079430096,6.2859963e-06,68.83710407239819,1296,499.9069,-142.67656,147.67656,0.01,663,663,0.01,-0.12
,-0.12,6.4425864,2.126206e-10,0.01,,-2.15506e-11,11,-123.72053,7.643151,0.01,-0.2,3.2555014e+17,98038.28,45671,6.1874595,3435.6465549468994,55.9211,0.12,3.2555014e+17,-499.9069,1.7521855e-13,,,-0.33510587,1.16345114e-10,68.7816265060241,1296,499.9069,-142.64801,147.64801,0.01,664,664,0.01,-0.12
,-0.12,7.0911174,2.1198163e-10,0.01,,-3.9074726e-11,11,-121.72115,7.641646,0.01,0.2,3.255721e+17,98165.0,45704,6.1873164,3442.470514535904,55.9211,0.12,3.255721e+17,-499.9069,2.879129e-13,,,0.099726684,1.9145915e-10,68.72781954887218,1296,499.9069,-142.61655,147.61655,0.01,665,665,0.01,-0.12
,0.12,6.539717,2.1134554e-10,0.01,,-5.763834e-17,11,-143.87114,7.640143,0.01,-0.2,3.255941e+17,98313.875,45753,6.1863446,3449.8030877113342,55.9211,0.12,3.255941e+17,-499.9069,5.0365606e-19,,,-0.090503715,2.4055635e-16,68.6981981981982,1296,499.9069,-142.61842,147.61842,0.01,666,666,0.01,-0.12
,0.12,6.9619126,2.1071227e-10,0.01,,-2.4001247e-05,11,-108.29805,7.638643,0.01,0.2,3.2561604e+17,98427.17,45767,6.1860094,3457.19220161438,55.9211,0.12,3.2561604e+17,-499.9069,1.6537732e-07,,,0.31379658,0.00010962612,68.61619190404798,1296,499.9069,-142.56697,147.56697,0.01,667,667,0.01,-0.12
,0.2,6.710056,2.1008188e-10,0.01,,-4.942249e-11,11,-130.338,7.6371446,0.01,-0.12,3.2563793e+17,98562.5,45799,6.1852975,3464.674551486969,55.9211,0.12,3.2563793e+17,-499.9069,4.1881575e-13,,,0.085052304,2.7976416e-10,68.56137724550898,1296,499.9069,-142.54866,147.54866,0.01,668,668,0.01,-0.12
,0.2,6.299803,2.0945429e-10,0.01,,-1.4488848e-12,11,-119.814514,7.6356487,0.01,0.12,3.2565974e+17,98687.31,45826,6.1839757,3471.6725237369537,55.9211,0.12,3.2565974e+17,-499.9069,9.984748e-15,,,0.3204085,6.6797965e-12,68.49925261584454,1296,499.9069,-142.51466,147.51466,0.01,669,669,0.01,-0.12
,-0.12,7.6391783,2.0882952e-10,0.01,,-1.1403928e-10,11,-117.56435,7.6341553,0.01,-0.12,3.256816e+17,98809.88,45847,6.184656,3478.5439507961273,55.9211,0.2,3.256816e+17,-499.9069,9.272037e-13,,,-0.14513095,6.212264e-10,68.42835820895522,1296,499.9069,-142.47743,147.47743,0.01,670,670,0.01,-0.12
,-0.12,7.8324127,2.0820755e-10,0.01,,-3.8941006e-17,11,-118.82256,7.6326637,0.01,0.12,3.2570338e+17,98933.71,45870,6.1856227,3485.0800313949585,55.9211,0.2,3.2570338e+17,-499.9069,2.8692773e-19,,,0.097760156,1.9241407e-16,68.36065573770492,1296,499.9069,-142.4422,147.4422,0.01,671,671,0.01,-0.12
