Delta,Iteration,GridSize,IWMean,Regret,DenMISELogFirst,ReturnAbsMax,MinEpLen,ReturnMax,ReturnMean,AvgEpLen,MountainCar_mu1_higher,BoundBonus,ReturnStepMax,IWLastEpisode,MountainCar_std1_higher,Bound,IWMin,ReturnMin,MountainCar_mu0_higher,NumTrainableParams,ActionIn1,TimeElapsed,IWMax,IWFirstEpisode,NumTrajectories,TimestepsSoFar,MountainCar_std0_higher,DenMISEMeanLog,BoundMISE,Regret/t,DenMISELogLast,ReturnLastEpisode
2.374715e-08,320,49,1.160104,1792.5187,-3.9178462,17.177608,167,17.177608,-0.601621,867.6625,10.0,45.052853,116.43876,3.493053e-19,3.0,43.08639,,-11.010139,0.6666667,,10.744031,312.643652677536,33.28655,0.008710562,320,277652,0.14999999,-4.4044003,-1.9664625,5.601621,-4.464091,-0.1620788
2.3599425e-08,321,49,1.3145913,1799.3671,-3.920939,17.177608,167,17.177608,-0.6055048,868.0716510903427,10.0,51.647568,116.43876,2.527392,3.0,43.167965,,-11.010139,1.0,,6.0144906,313.8258695602417,57.806667,6.982083e-05,321,278651,0.14999999,-4.4035916,-8.479603,5.605505,-4.271011,-1.8483138
2.3453074e-08,322,49,0.859721,1809.9082,-3.9240491,17.177608,167,17.177608,-0.6208328,868.4782608695652,-3.3333333,47.408474,116.43876,0.6918957,3.0,43.08534,,-11.010139,1.0,,0.24043095,315.2157242298126,30.831596,0.06424088,322,279650,0.14999999,-4.4033675,-4.3231363,5.620833,-4.583147,-5.541131
2.3308077e-08,323,49,0.9923887,1818.8475,-3.9269505,17.177608,167,17.177608,-0.631107,868.8823529411765,3.3333333,43.387302,116.43876,0.0019072996,3.0,42.933186,,-11.010139,0.33333334,,6.0695157,316.43220949172974,18.16233,2.8203917,323,280649,0.14999999,-4.4037194,-0.45411846,5.631107,-4.357752,-3.9393876
2.3164423e-08,324,49,1.0509394,1824.3883,-3.9213476,17.177608,167,17.177608,-0.63082826,869.283950617284,10.0,38.848698,116.43876,0.4268344,3.0,42.81557,,-11.010139,,,11.581086,317.683718919754,23.236515,5.0394287e-05,324,281648,0.14999999,-4.40222,3.966873,5.6308284,-3.897323,-0.5408043
2.3022093e-08,325,49,0.96817166,1823.302,-3.9244292,17.177608,167,17.177608,-0.61016,867.4584615384615,,43.45053,116.43876,5.0039654e-07,3.0,42.599743,,-11.010139,-0.6666667,,1.5720344,318.64128851890564,22.308102,8.165449e-13,325,281924,0.14999999,-4.401622,-0.85078686,5.61016,-4.238427,6.0863433
2.2881071e-08,326,49,1.0369352,1828.7738,-3.9275014,17.177608,167,17.177608,-0.60973567,867.861963190184,-6.6666665,43.37776,116.43876,0.09760565,3.0,42.47875,,-11.010139,-0.6666667,,-7.1615186,320.03247714042664,18.552212,1.7778254e-13,326,282923,0.14999999,-4.400291,-0.8990133,5.6097355,-3.9220767,-0.47182605
2.274134e-08,327,49,1.0318512,1834.5118,-3.9305642,17.177608,167,17.177608,-0.61012805,868.2629969418961,3.3333333,42.326923,116.43876,4.551455e-05,3.0,42.453056,,-11.010139,,,4.7226124,321.0764458179474,18.009651,0.018195078,327,283922,0.14999999,-4.398749,0.12613143,5.610128,-3.916517,-0.7380397
2.2602883e-08,328,49,1.0729517,1839.5688,-3.933562,17.177608,167,17.177608,-0.6084416,868.6615853658536,,42.706715,116.43876,2.3312821,3.0,42.39777,,-11.010139,-0.33333334,,3.4139867,322.5314950942993,16.275959,2.4957535e-06,328,284921,0.14999999,-4.39735,-0.30894563,5.6084414,-3.9594865,-0.056966376
2.2465688e-08,329,49,0.9576841,1845.1772,-3.9366062,17.177608,167,17.177608,-0.6084414,869.0577507598784,,44.135807,116.43876,1.8046892e-13,3.0,42.405273,,-11.010139,0.6666667,,7.606435,323.57698798179626,22.12514,9.4253845,329,285920,0.14999999,-4.395674,-1.7305337,5.6084414,-3.9062438,-0.60837877
2.2329736e-08,330,49,1.0270885,1851.7819,-3.911395,17.177608,167,17.177608,-0.61146027,869.4515151515152,10.0,39.834785,116.43876,2.6638317e-25,3.0,42.33521,,-11.010139,-1.0,,7.935475,324.6322298049927,30.432892,1.7959742e-24,330,286919,0.14999999,-4.39475,2.5004249,5.61146,-4.03497,-1.604661
2.219502e-08,331,49,1.1791139,1855.4733,-3.9144208,17.177608,167,17.177608,-0.6056593,867.8036253776435,-3.3333333,42.37219,116.43876,2.9859853e-14,3.0,42.31636,,-11.010139,,,-6.936019,325.328809261322,19.135368,0.045903772,331,287243,0.14999999,-4.3947043,-0.055828486,5.6056595,-4.3792048,1.3086677
2.2061514e-08,332,49,1.1459051,1860.6139,-3.9172988,17.177608,167,17.177608,-0.6042586,868.1987951807229,-10.0,44.56807,116.43876,4.6204997e-14,3.0,42.28584,,-11.010139,-1.0,,-14.82268,326.61816573143005,46.497425,3.044946e-23,332,288242,0.14999999,-4.3929744,-2.2822306,5.6042585,-3.9809182,-0.14063126
2.1929212e-08,333,49,0.9878165,1867.7792,-3.9203064,17.177608,167,17.177608,-0.60894656,868.5915915915916,-6.6666665,47.128826,116.43876,,3.0,42.1508,,-11.010139,1.0,,-4.958199,327.736515045166,30.345991,0.016083844,333,289241,0.14999999,-4.3966246,-4.9780264,5.608947,-5.7048817,-2.1653473
2.1798098e-08,334,49,0.95695895,1878.6842,-3.9232566,17.177608,167,17.177608,-0.6248029,868.9820359281437,6.6666665,41.66435,116.43876,4.3732628e-23,3.0,42.14733,,-11.010139,-0.33333334,,4.98198,328.74640941619873,17.976648,8.1562085e-08,334,290240,0.14999999,-4.3975177,0.48298097,5.624803,-4.655747,-5.904974
2.1668152e-08,335,49,1.1078404,1883.5941,-3.9262462,17.177608,167,17.177608,-0.622669,868.4268656716417,-10.0,42.633354,116.43876,6.1971873e-06,3.0,42.09397,,-11.010139,0.33333334,,-11.90802,329.65984177589417,30.120348,0.13278551,335,290923,0.14999999,-4.3962474,-0.539383,5.622669,-3.9160187,0.09004869
2.1539364e-08,336,49,0.92779857,1888.8062,-3.9288304,17.177608,167,17.177608,-0.6214469,868.8154761904761,-6.6666665,42.413635,116.43876,0.0021648307,3.0,42.08171,,-11.010139,-0.33333334,,-6.5240197,330.74367356300354,17.477169,5.391632e-07,336,291922,0.14999999,-4.3965926,-0.3319238,5.621447,-4.5933695,-0.21203901
2.1411724e-08,337,49,0.86120206,1894.3027,-3.9318023,17.177608,167,17.177608,-0.6210763,869.2017804154302,10.0,38.938683,116.43876,6.212921e-12,3.0,42.044884,,-11.010139,0.33333334,,10.522123,331.83562564849854,24.585587,0.007922221,337,292921,0.14999999,-4.3953934,3.1061997,5.621076,-3.9097736,-0.49654815
2.1285215e-08,338,49,0.8847277,1891.0354,-3.9347417,17.177608,167,17.177608,-0.59477943,867.3491124260355,6.6666665,41.57516,116.43876,4.303001e-07,3.0,42.007874,,-11.010139,-0.6666667,,4.8720756,332.62090516090393,19.930912,2.7240962e-14,338,293164,0.14999999,-4.394802,0.43271083,5.5947795,-4.042876,8.267255
2.1159824e-08,339,49,0.82397676,1896.7377,-3.9376957,17.177608,167,17.177608,-0.59509647,866.188790560472,-6.6666665,43.23104,116.43876,0.0028266667,3.0,41.60921,,-11.010139,-1.0,,-7.176919,333.51322841644287,25.494116,4.2501125e-22,339,293638,0.14999999,-4.3948336,-1.6218308,5.5950966,-4.278166,-0.7022422
2.1035541e-08,340,49,1.1248021,1904.4298,-3.9406414,17.177608,167,17.177608,-0.60126406,866.5794117647059,6.6666665,41.827396,116.43876,0.0037861413,3.0,41.498707,,-11.010139,-1.0,,6.7924366,334.6585121154785,25.549671,6.484403e-23,340,294637,0.14999999,-4.3988986,-0.32869107,5.601264,-5.583533,-2.692088
2.0912346e-08,341,49,1.0935212,1911.2344,-3.9435782,17.177608,167,17.177608,-0.6047928,865.674486803519,10.0,37.20202,116.43876,1.0204301e-10,3.0,41.491783,,-11.010139,,,9.487773,335.7087709903717,22.710464,5.1527153e-05,341,295195,0.14999999,-4.3984003,4.2897663,5.6047926,-4.3300943,-1.8045594
2.079023e-08,342,49,1.0675707,1912.3397,-3.9465063,17.177608,167,17.177608,-0.5916365,864.0730994152046,6.6666665,43.508026,116.43876,0.004676141,3.0,41.45641,,-11.010139,0.6666667,,9.640086,336.4445149898529,20.452766,0.3143121,342,295513,0.14999999,-4.3967752,-2.0516183,5.5916367,-3.9160738,3.8946695
1.5899369e-08,343,49,0.72309023,1918.1041,-3.9485073,17.177608,167,17.177608,-0.5921402,864.466472303207,-10.0,41.645317,116.43876,3.174833e-10,3.0,41.588722,,-11.010139,,,-7.0253406,337.7069501876831,26.740292,0.0008727575,343,296512,0.14999999,-4.3953214,-0.056595232,5.59214,-3.9488356,-0.7644011
1.5807066e-08,344,64,0.79538214,1923.1296,-3.951416,17.177608,167,17.177608,-0.5904932,864.8575581395348,-4.285714,48.26155,116.43876,7.232219e-06,3.0,46.602386,,-11.010139,0.71428573,,-4.9573812,338.78301763534546,23.94012,4.286649,344,297511,0.14999999,-4.394935,-1.659166,5.590493,-3.9735005,-0.02558594
1.5715564e-08,345,64,0.9290222,1930.0455,-3.9419346,17.177608,167,17.177608,-0.59433496,865.2463768115942,-10.0,47.45957,116.43876,1.1162637e-19,3.0,46.5182,,-11.010139,-0.71428573,,-5.5549154,364.30301332473755,37.43565,1.0452721e-15,345,298510,0.14999999,-4.3949285,-0.94137293,5.594335,-4.1749845,-1.9158952
1.5624853e-08,346,64,0.91667634,1936.4608,-3.944829,17.177608,167,17.177608,-0.5967075,865.6329479768787,4.285714,47.013134,116.43876,0.20785813,3.0,46.445614,,-11.010139,-0.71428573,,3.2712924,365.43428921699524,18.878366,1.2997169e-14,346,299509,0.14999999,-4.394965,-0.56752145,5.5967073,-4.3168836,-1.4152447
1.5534926e-08,347,64,1.0475348,1942.0808,-3.947715,17.177608,167,17.177608,-0.5967747,864.7608069164265,-10.0,48.311295,116.43876,1.2693575e-21,3.0,46.43315,,-11.010139,0.71428573,,-14.794748,366.3647816181183,40.257595,0.10266246,347,300072,0.14999999,-4.3939633,-1.8781424,5.5967746,-3.951299,-0.6200261
1.5445773e-08,348,64,0.9665985,1948.1355,-3.9502969,17.177608,167,17.177608,-0.5980906,865.1465517241379,-4.285714,47.119457,116.43876,1.6168243e-17,3.0,46.17702,,-11.010139,-0.71428573,,-2.1439013,367.4267201423645,23.488419,4.3849012e-14,348,301071,0.14999999,-4.3985806,-0.94243526,5.5980906,-6.0194483,-1.0546991
1.5357385e-08,349,64,1.0671654,1953.4878,-3.9531662,17.177608,167,17.177608,-0.5973863,865.5300859598854,10.0,41.767773,116.43876,0.00075744814,3.0,46.04804,,-11.010139,-0.71428573,,8.464757,368.7183313369751,29.720863,6.2717694e-17,349,302070,0.14999999,-4.39745,4.2802672,5.5973864,-3.9568202,-0.352286
1.5269755e-08,350,64,0.9538968,1957.507,-3.9560275,17.177608,167,17.177608,-0.59287703,864.2028571428572,1.4285715,47.40973,116.43876,8.8590316e-17,3.0,45.259636,,-11.010139,0.71428573,,5.975486,369.50927782058716,24.743277,4.7593555,350,302471,0.14999999,-4.395741,-2.1500921,5.592877,-3.8432796,0.98085606
1.518287e-08,351,64,1.0118178,1968.9712,-3.945374,17.177608,167,17.177608,-0.6096047,864.5868945868946,-1.4285715,45.021915,116.43876,2.5221096e-09,3.0,44.912678,,-11.010139,0.14285715,,-3.7092645,370.65815258026123,18.20071,0.9534828,351,303470,0.14999999,-4.3974295,-0.10923899,5.609605,-4.928512,-6.4643073
1.5096727e-08,352,64,0.9064869,1973.9927,-3.9455063,17.177608,167,17.177608,-0.60793394,864.96875,1.4285715,45.770935,116.43876,2.8790616e-06,3.0,44.90908,,-11.010139,-0.71428573,,1.6089976,371.7837257385254,20.190884,4.8228853e-14,352,304469,0.14999999,-4.396202,-0.861853,5.607934,-3.9655201,-0.021474104
1.5011317e-08,353,64,1.1761715,1980.117,-3.948343,17.177608,167,17.177608,-0.6093964,865.3484419263456,10.0,47.718136,116.43876,7.3390025e-21,3.0,44.891766,,-11.010139,0.71428573,,5.1017513,372.89675521850586,39.008934,0.006094913,353,305468,0.14999999,-4.395654,-2.8263714,5.6093965,-4.0986543,-1.124194
1.4926627e-08,354,64,1.1096448,1986.5598,-3.9511547,17.177608,167,17.177608,-0.61175096,865.7259887005649,1.4285715,44.856148,116.43876,4.682107e-05,3.0,44.807995,,-11.010139,-0.14285715,,1.5080544,374.032751083374,19.788288,0.001020103,354,306467,0.14999999,-4.3940973,-0.048152428,5.611751,-3.9854426,-1.442897
1.4842651e-08,355,64,1.0184945,1991.6392,-3.9539728,17.177608,167,17.177608,-0.6102513,866.1014084507042,10.0,40.80291,116.43876,0.39764366,3.0,44.4919,,-11.010139,-0.14285715,,10.293145,375.1199355125427,25.322083,1.3201534e-06,355,307466,0.14999999,-4.3926744,3.6889915,5.6102514,-3.9836347,-0.07938288
1.4759383e-08,356,64,0.8282263,1996.6255,-3.9567857,17.177608,167,17.177608,-0.6084987,866.0926966292135,-10.0,44.60167,116.43876,1.830569e-09,3.0,44.456043,,-11.010139,0.14285715,,-7.242955,376.26997327804565,28.37187,0.014011911,356,308329,0.14999999,-4.3915763,-0.14562523,5.6084986,-4.0020256,0.013673847
1.4676812e-08,357,64,1.0387319,2001.787,-3.9595513,17.177608,167,17.177608,-0.6072465,866.4649859943978,-4.285714,44.373398,116.43876,0.45699167,3.0,44.27162,,-11.010139,-0.14285715,,-10.147447,377.4275097846985,19.644564,0.00093081436,357,309328,0.14999999,-4.390945,-0.10177576,5.6072464,-3.9811559,-0.16147412
1.4594933e-08,358,64,1.0398118,2006.9507,-3.962346,17.177608,167,17.177608,-0.6060075,866.8351955307263,10.0,40.183056,116.43876,1.8000372e-10,3.0,43.92521,,-11.010139,0.14285715,,5.690658,378.58141565322876,23.805857,0.0008359787,358,310327,0.14999999,-4.3901715,3.7421517,5.6060076,-4.1404805,-0.1636919
1.4513737e-08,359,64,1.0353202,2013.4795,-3.965133,17.177608,167,17.177608,-0.6085778,867.2033426183845,4.285714,46.157112,116.43876,12.573463,3.0,43.815815,,-11.010139,0.71428573,,8.527801,379.7470624446869,21.833647,1.2952074,359,311326,0.14999999,-4.3889713,-2.3412971,5.6085777,-3.98206,-1.5287282
1.4433216e-08,360,64,1.0449517,2023.0852,-3.9643133,17.177608,167,17.177608,-0.61968124,867.5694444444445,10.0,39.754917,116.43876,3.849053e-24,3.0,43.816475,,-11.010139,-0.71428573,,11.2076025,380.9724495410919,28.250587,6.342069e-17,360,312325,0.14999999,-4.389175,4.061559,5.6196814,-4.4830112,-4.605794
1.4353366e-08,361,64,0.902234,2027.049,-3.9670873,17.177608,167,17.177608,-0.61509395,866.1717451523546,-1.4285715,44.686996,116.43876,0.0011399253,3.0,43.79611,,-11.010139,-0.71428573,,-4.756,382.12695360183716,23.016754,7.3777654e-14,361,312688,0.14999999,-4.389716,-0.89088976,5.615094,-4.608716,1.0363028
1.4274175e-08,362,64,0.94995385,2033.2522,-3.9698536,17.177608,167,17.177608,-0.6167186,866.5386740331492,1.4285715,43.87297,116.43876,4.955537e-08,3.0,43.787014,,-11.010139,0.14285715,,-3.43783,383.3321454524994,19.389727,0.6526781,362,313687,0.14999999,-4.3894615,-0.08595808,5.616719,-4.189227,-1.2032039
1.4195636e-08,363,64,0.85966337,2038.303,-3.970811,17.177608,167,17.177608,-0.6151596,866.9035812672176,-7.142857,45.429256,116.43876,0.0048745004,3.0,43.721455,,-11.010139,0.71428573,,-1.6095955,384.4473159313202,24.052803,1.0664741,363,314686,0.14999999,-4.3884754,-1.7078003,5.6151595,-3.97148,-0.050778996
1.4117746e-08,364,64,0.8911731,2047.7385,-3.9706283,17.177608,167,17.177608,-0.62565535,867.2664835164835,-10.0,44.52691,116.43876,1.4123486e-28,3.0,43.618446,,-11.010139,-0.71428573,,-15.201384,385.63760900497437,35.62374,1.0756997e-15,364,315685,0.14999999,-4.388934,-0.9084644,5.625655,-4.4008183,-4.435646
1.4040493e-08,365,64,1.0358886,2053.2969,-3.9733717,17.177608,167,17.177608,-0.625471,867.6273972602739,4.285714,43.31004,116.43876,1.4269932e-08,3.0,43.489525,,-11.010139,-0.14285715,,6.449815,386.813353061676,18.581223,0.00028127385,365,316684,0.14999999,-4.39262,0.1794843,5.625471,-5.6083984,-0.55837005
1.39638745e-08,366,64,0.8225208,2058.6272,-3.976107,17.177608,167,17.177608,-0.62466437,867.7814207650273,-1.4285715,45.01915,116.43876,1.3537223e-12,3.0,43.230976,,-11.010139,0.71428573,,0.2679221,387.94530153274536,19.027308,7.2696533,366,317608,0.14999999,-4.391265,-1.7881745,5.6246643,-3.9202497,-0.3302328
1.3887883e-08,367,64,0.7567646,2064.9346,-3.9591677,17.177608,167,17.177608,-0.6265244,868.1389645776567,-10.0,43.049942,116.43876,4.0028937e-07,3.0,42.956997,,-11.010139,-0.14285715,,-14.064269,389.1440918445587,26.68676,2.2366467e-05,367,318607,0.14999999,-4.390589,-0.09294452,5.6265244,-3.9568794,-1.3072993
1.3812508e-08,368,64,1.0871676,2070.0364,-3.9618888,17.177608,167,17.177608,-0.625099,868.4945652173913,-1.4285715,42.731956,116.43876,0.0111791715,3.0,42.632607,,-11.010139,-0.14285715,,-2.3514419,390.2032952308655,18.181095,0.0015436572,368,319606,0.14999999,-4.3934855,-0.099349394,5.625099,-5.200966,-0.10198701
1.3737745e-08,369,64,0.8506493,2075.0405,-3.9645982,17.177608,167,17.177608,-0.6234163,868.8482384823848,-7.142857,43.0739,116.43876,0.049182214,3.0,42.501667,,-11.010139,0.42857143,,-9.654419,391.4123332500458,17.820444,2.3914495,369,320605,0.14999999,-4.392022,-0.5722319,5.6234164,-3.9283123,-0.0041786334
1.3663586e-08,370,64,0.99573094,2081.5547,-3.9608445,17.177608,167,17.177608,-0.6258233,869.2,4.285714,42.568447,116.43876,6.5676235e-16,3.0,42.4471,,-11.010139,-0.42857143,,4.416279,392.5210201740265,17.230036,1.1751208e-08,370,321604,0.14999999,-4.392161,-0.121346295,5.6258235,-4.2851257,-1.5140146
1.3590027e-08,371,64,0.95831174,2087.2314,-3.9635437,17.177608,167,17.177608,-0.6259606,869.5498652291105,4.285714,42.974274,116.43876,9.317381,3.0,42.370586,,-11.010139,-0.71428573,,5.398425,393.6059248447418,17.862364,1.32427e-14,371,322603,0.14999999,-4.3908315,-0.60368675,5.6259604,-3.8839407,-0.6767435
1.3517061e-08,372,64,1.0253026,2093.1028,-3.9662354,17.177608,167,17.177608,-0.62662053,868.6639784946236,4.285714,43.13116,116.43876,1.6826078e-13,3.0,42.35806,,-11.010139,0.42857143,,1.9009006,394.4336733818054,19.190697,2.9256818,372,323143,0.14999999,-4.3902135,-0.7731016,5.6266203,-4.107396,-0.8714674
1.344468e-08,373,64,1.0633924,2099.135,-3.961086,17.177608,167,17.177608,-0.62770766,869.0134048257372,-10.0,44.20898,116.43876,0.0073903487,3.0,42.353477,,-11.010139,0.71428573,,-6.6269984,395.48091220855713,37.907646,0.10404438,373,324142,0.14999999,-4.3889756,-1.8555048,5.6277075,-3.9422667,-1.0321198
1.337288e-08,374,64,0.98403883,2105.3022,-3.9634845,17.177608,167,17.177608,-0.62915033,869.3609625668449,10.0,38.875046,116.43876,1.0234196e-11,3.0,42.298367,,-11.010139,-0.14285715,,10.609311,396.55570888519287,24.612267,1.3327706e-06,374,325141,0.14999999,-4.3877144,3.4233222,5.6291504,-3.9542818,-1.1672553
1.3301652e-08,375,64,0.95918745,2108.331,-3.9661548,17.177608,167,17.177608,-0.6222164,868.0746666666666,-4.285714,43.19929,116.43876,2.528857e-10,3.0,42.252422,,-11.010139,-0.71428573,,-3.1943445,397.39426040649414,22.471449,4.4549898e-14,375,325528,0.14999999,-4.3868375,-0.9468675,5.622216,-4.0271673,1.9710505
1.3230991e-08,376,64,0.92531943,2114.5405,-3.9688177,17.177608,167,17.177608,-0.623778,868.4228723404256,4.285714,41.98365,116.43876,2.6113746e-08,3.0,42.163815,,-11.010139,0.14285715,,-1.1535059,398.5679383277893,17.871807,0.17582712,376,326527,0.14999999,-4.3863454,0.18016501,5.623778,-4.148322,-1.2093505
1.3160895e-08,377,64,0.9152298,2119.545,-3.9710064,17.177608,167,17.177608,-0.6221349,868.7692307692307,-1.4285715,42.829193,116.43876,0.63256395,3.0,42.138355,,-11.010139,0.42857143,,0.18034056,399.67547154426575,18.820694,16.319532,377,327526,0.14999999,-4.3854074,-0.6908375,5.622135,-3.9482021,-0.0043424508
1.3091352e-08,378,64,0.9085984,2125.3762,-3.9312782,17.177608,167,17.177608,-0.6226884,869.1137566137567,10.0,39.45908,116.43876,0.04511249,3.0,42.129055,,-11.010139,0.42857143,,10.696177,400.98129773139954,26.590508,0.013519654,378,328525,0.14999999,-4.3844633,2.669975,5.6226883,-3.9335918,-0.831351
1.302236e-08,379,64,1.088511,2129.2651,-3.9338844,17.177608,167,17.177608,-0.618114,867.9129287598945,-4.285714,42.642525,116.43876,7.9654694e-10,3.0,42.098312,,-11.010139,-0.42857143,,-7.4109216,401.7973470687866,19.11232,3.8380364e-08,379,328939,0.14999999,-4.3838825,-0.5442122,5.618114,-4.058183,1.1110263
1.2953911e-08,380,64,1.101447,2134.887,-3.9365196,17.177608,167,17.177608,-0.6181234,868.2578947368421,-4.285714,42.15488,116.43876,0.0004936044,3.0,42.047512,,-11.010139,0.14285715,,-1.398403,402.9422309398651,19.299473,0.57120883,380,329938,0.14999999,-4.382503,-0.10736877,5.6181235,-3.9359486,-0.6216996
1.28860025e-08,381,64,1.1210155,2139.9614,-3.9376457,17.177608,167,17.177608,-0.61669683,868.6010498687664,10.0,44.72793,116.43876,1.1805548e-05,3.0,41.976154,,-11.010139,0.71428573,,12.032362,404.05899834632874,37.623642,0.0060300613,381,330937,0.14999999,-4.3811684,-2.751775,5.616697,-3.9603002,-0.07462071
1.2818624e-08,382,64,0.81159127,2146.6426,-3.9402509,17.177608,167,17.177608,-0.6194834,868.9424083769634,-10.0,42.115147,116.43876,1.0920932e-12,3.0,41.972332,,-11.010139,0.14285715,,-9.255376,405.2137222290039,27.897556,0.0137821315,382,331936,0.14999999,-4.3809204,-0.1428129,5.6194835,-4.3781624,-1.6811606
1.2751775e-08,383,64,1.07782,2151.66,-3.9428294,17.177608,167,17.177608,-0.61791074,869.2819843342037,10.0,38.03814,116.43876,2.471625e-13,3.0,41.91413,,-11.010139,-0.71428573,,8.92054,406.3697407245636,27.856588,6.207267e-17,383,332935,0.14999999,-4.3805213,3.8759933,5.617911,-4.0278296,-0.017160138
1.2685445e-08,384,64,1.0275985,2156.9214,-3.945437,17.177608,167,17.177608,-0.61698264,868.140625,10.0,38.33297,116.43876,3.348845e-09,3.0,41.892403,,-11.010139,0.14285715,,6.1313276,407.34304332733154,23.417969,0.0008219619,384,333366,0.14999999,-4.3800297,3.5594337,5.6169825,-4.249125,-0.2615144
1.26196325e-08,385,64,0.880237,2162.053,-3.9480355,17.177608,167,17.177608,-0.6157223,868.4805194805194,-7.142857,41.872974,116.43876,0.00015441224,3.0,41.77905,,-11.010139,-0.14285715,,-9.590421,408.5884039402008,17.737455,0.0002245282,385,334365,0.14999999,-4.3787627,-0.09392517,5.615722,-3.9043689,-0.13174929
1.255433e-08,386,64,1.0597465,2167.0735,-3.950629,17.177608,167,17.177608,-0.61418,868.8186528497409,1.4285715,43.738262,116.43876,3.7484417e-12,3.0,41.68673,,-11.010139,-1.0,,2.5499594,409.6926712989807,30.996517,1.4473752e-21,386,335364,0.14999999,-4.378221,-2.0515337,5.61418,-4.0403214,-0.0203881
1.2489533e-08,387,64,1.1661073,2173.7944,-3.9532163,17.177608,167,17.177608,-0.61703956,868.0025839793282,-10.0,47.82721,116.43876,,3.0,41.67419,,-11.010139,1.0,,-7.5383773,410.542076587677,57.43821,0.0012154038,387,335917,0.14999999,-4.3778567,-6.1530194,5.6170397,-4.273553,-1.7208221
1.2425237e-08,388,64,0.805094,2182.9307,-3.9557939,17.177608,167,17.177608,-0.6261099,868.340206185567,-4.285714,43.0303,116.43876,2.297476,3.0,41.361862,,-11.010139,0.71428573,,-5.372223,412.0716619491577,22.083748,4.3054566,388,336916,0.14999999,-4.3777876,-1.668436,5.62611,-4.466521,-4.136337
1.2361436e-08,389,64,1.000239,2190.2258,-3.9473324,17.177608,167,17.177608,-0.6304003,868.6760925449871,-10.0,41.81596,116.43876,9.2957346e-14,3.0,41.312088,,-11.010139,-0.42857143,,-13.789353,413.301819562912,28.64792,9.350845e-10,389,337915,0.14999999,-4.3779078,-0.50387347,5.6304,-4.2190037,-2.295074
1.2298124e-08,390,64,0.92212397,2195.7212,-3.9498997,17.177608,167,17.177608,-0.6300543,869.0102564102564,-7.142857,42.133125,116.43876,1.5385053,3.0,41.23171,,-11.010139,-0.71428573,,-3.604649,414.5798065662384,18.635136,1.0695422e-14,390,338914,0.14999999,-4.379403,-0.9014165,5.6300545,-4.944958,-0.49545696
1.22353e-08,391,64,0.7855485,2201.6836,-3.9524605,17.177608,167,17.177608,-0.6309043,869.3427109974425,10.0,39.139214,116.43876,0.00048149502,3.0,41.20896,,-11.010139,-0.42857143,,15.137299,415.97832918167114,25.081135,5.5764997e-11,391,339913,0.14999999,-4.378655,2.0697489,5.630904,-3.9983873,-0.9624144
1.2172954e-08,392,64,0.8951878,2199.7832,-3.955015,17.177608,167,17.177608,-0.61169213,867.7857142857143,7.142857,40.18244,116.43876,1.4257631,3.0,41.17013,,-11.010139,-0.14285715,,1.6022418,416.85845708847046,16.241173,3.0066014e-05,392,340172,0.14999999,-4.383182,0.9876885,5.611692,-5.929751,6.9002666
1.2111084e-08,393,64,1.0145977,2204.8584,-3.9575624,17.177608,167,17.177608,-0.610327,868.1195928753181,4.285714,43.414707,116.43876,3.4986354e-07,3.0,41.076984,,-11.010139,0.71428573,,9.344781,418.0375213623047,21.697086,1.285439,393,341171,0.14999999,-4.382447,-2.3377237,5.610327,-3.981585,-0.075194664
1.2049684e-08,394,64,1.1814773,2211.84,-3.9568384,17.177608,167,17.177608,-0.6138074,868.4517766497462,-10.0,41.838696,116.43876,1.8323934e-08,3.0,40.999107,,-11.010139,0.42857143,,-10.832524,419.32316851615906,30.341585,0.23376688,394,342170,0.14999999,-4.381899,-0.8395872,5.613807,-4.168461,-1.9816157
1.1988752e-08,395,64,1.1928947,2217.2947,-3.95878,17.177608,167,17.177608,-0.6134043,868.7822784810127,1.4285715,47.430973,116.43876,9.0224756e-07,3.0,40.933876,,-11.010139,1.0,,-3.3419495,420.4497106075287,36.23923,0.0561905,395,343169,0.14999999,-4.3813834,-6.497097,5.6134043,-4.334789,-0.45455647
1.1928279e-08,396,64,1.1966715,2226.3071,-3.9611661,17.177608,167,17.177608,-0.6219877,869.1111111111111,10.0,48.498283,116.43876,0.00032067572,3.0,40.831924,,-11.010139,1.0,,11.007965,421.64323806762695,59.8656,7.268683e-05,396,344168,0.14999999,-4.3810034,-7.6663585,5.621988,-4.393144,-4.0124526
1.1868263e-08,397,64,0.965556,2238.6655,-3.9636881,17.177608,167,17.177608,-0.638956,869.4382871536524,-1.4285715,42.808693,116.43876,,3.0,40.76106,,-11.010139,-1.0,,3.5169358,422.8422486782074,30.617098,2.1953208e-21,397,345167,0.14999999,-4.3815656,-2.0476358,5.638956,-4.7544646,-7.3584003
1.1808698e-08,398,64,1.0694314,2245.326,-3.966204,17.177608,167,17.177608,-0.64152217,868.4472361809045,-1.4285715,40.73026,116.43876,2.7502611e-15,3.0,40.62152,,-11.010139,0.14285715,,-5.3649354,423.7902121543884,19.20766,0.97355205,398,345642,0.14999999,-4.3823733,-0.10873915,5.6415224,-4.6491623,-1.6602805
