TimestepsSoFar,ReturnMean,Iteration,LQGsigma_higher,LQGmu1_higher,TimeElapsed,LQGmu1_actor
29920,0.9560844,1496,0.14999999,-0.8,57.359145402908325,-1.0298185
29940,0.9560842,1497,0.14999999,-0.8,57.391738414764404,-0.87554187
29960,0.9560842,1498,0.14999999,-0.8,57.42391109466553,-0.5274894
29980,0.956084,1499,0.14999999,-0.8,57.45667624473572,-0.9119536
30000,0.9560841,1500,0.14999999,-0.8,57.489004373550415,-0.9921713
30020,0.95608413,1501,0.14999999,-0.8,57.542160511016846,-0.78325176
30040,0.95608395,1502,0.14999999,-0.8,57.58871936798096,-0.67078686
30060,0.9560842,1503,0.14999999,-0.8,57.63903880119324,-0.7200421
30080,0.95608425,1504,0.14999999,-0.8,57.688390254974365,-0.92623043
30100,0.9560844,1505,0.14999999,-0.8,57.73227787017822,-0.60807925
30120,0.9560842,1506,0.14999999,-0.8,57.78644037246704,-0.67921156
30140,0.9560842,1507,0.14999999,-0.8,57.82873511314392,-0.92361635
30160,0.9560841,1508,0.14999999,-0.8,57.8712043762207,-1.0186174
30180,0.95608413,1509,0.14999999,-0.8,57.9121630191803,-0.93745434
30200,0.9560838,1510,0.14999999,-0.8,57.955219984054565,-1.0823033
30220,0.9560836,1511,0.14999999,-0.8,57.99457836151123,-0.7696631
30240,0.9560834,1512,0.14999999,-0.8,58.026854515075684,-0.6814585
30260,0.9560835,1513,0.14999999,-0.8,58.0676212310791,-1.0985887
30280,0.9560833,1514,0.14999999,-0.8,58.11226797103882,-0.87038535
30300,0.9560833,1515,0.14999999,-0.8,58.154879570007324,-0.66876876
30320,0.9560834,1516,0.14999999,-0.8,58.18817663192749,-0.77067643
30340,0.9560834,1517,0.14999999,-0.8,58.2212975025177,-0.9344839
30360,0.95608324,1518,0.14999999,-0.8,58.249088525772095,-0.9046384
30380,0.9560833,1519,0.14999999,-0.8,58.27860379219055,-0.7394651
30400,0.9560832,1520,0.14999999,-0.8,58.30793213844299,-0.73342955
30420,0.9560832,1521,0.14999999,-0.8,58.338093519210815,-0.8707826
30440,0.9560834,1522,0.14999999,-0.8,58.36723709106445,-0.48886928
30460,0.95608306,1523,0.14999999,-0.8,58.39588165283203,-1.0129068
30480,0.9560829,1524,0.14999999,-0.8,58.42467546463013,-0.8204685
30500,0.9560829,1525,0.14999999,-0.8,58.45453858375549,-0.95214546
30520,0.9560825,1526,0.14999999,-0.8,58.48398494720459,-0.83658946
30540,0.9560826,1527,0.14999999,-0.8,58.51385021209717,-0.7567473
30560,0.9560826,1528,0.14999999,-0.8,58.55855107307434,-0.5320698
30580,0.9560829,1529,0.14999999,-0.8,58.58332324028015,-0.614534
30600,0.9560829,1530,0.14999999,-0.8,58.61804723739624,-1.011514
30620,0.9560828,1531,0.14999999,-0.8,58.654998779296875,-0.7576727
30640,0.95608276,1532,0.14999999,-0.8,58.684027671813965,-0.8588385
30660,0.9560827,1533,0.14999999,-0.8,58.72412872314453,-0.6534826
30680,0.9560827,1534,0.14999999,-0.8,58.77286219596863,-0.7031816
30700,0.9560827,1535,0.14999999,-0.8,58.80517268180847,-0.61852235
30720,0.95608276,1536,0.14999999,-0.8,58.83515405654907,-0.72227186
30740,0.9560828,1537,0.14999999,-0.8,58.86657643318176,-0.76548994
30760,0.9560829,1538,0.14999999,-0.8,58.89704656600952,-0.8735073
30780,0.9560825,1539,0.14999999,-0.8,58.92800760269165,-0.83185166
30800,0.9560824,1540,0.14999999,-0.8,58.95941424369812,-0.65902734
30820,0.95608246,1541,0.14999999,-0.8,58.98912763595581,-0.86765414
30840,0.9560826,1542,0.14999999,-0.8,59.01964068412781,-0.79363453
30860,0.9560825,1543,0.14999999,-0.8,59.05059862136841,-0.9012191
30880,0.95608246,1544,0.14999999,-0.8,59.081931591033936,-0.6211846
30900,0.9560824,1545,0.14999999,-0.8,59.11237812042236,-0.76255405
30920,0.95608234,1546,0.14999999,-0.8,59.142614126205444,-0.8299456
30940,0.9560823,1547,0.14999999,-0.8,59.17214012145996,-0.8309159
30960,0.9560823,1548,0.14999999,-0.8,59.20652961730957,-0.8049481
30980,0.9560823,1549,0.14999999,-0.8,59.24452328681946,-0.9794045
31000,0.9560822,1550,0.14999999,-0.8,59.303966760635376,-0.6954719
31020,0.9560822,1551,0.14999999,-0.8,59.34474205970764,-0.89168066
31040,0.9560822,1552,0.14999999,-0.8,59.39031505584717,-1.0883007
31060,0.95608175,1553,0.14999999,-0.8,59.42597484588623,-0.39582992
31080,0.95608157,1554,0.14999999,-0.8,59.46298575401306,-0.8641815
31100,0.9560815,1555,0.14999999,-0.8,59.49952960014343,-0.85108745
31120,0.9560815,1556,0.14999999,-0.8,59.53498101234436,-0.86207885
31140,0.9560815,1557,0.14999999,-0.8,59.56604242324829,-0.80032134
31160,0.95608175,1558,0.14999999,-0.8,59.60004949569702,-0.9515949
31180,0.9560818,1559,0.14999999,-0.8,59.6374089717865,-0.95447487
31200,0.95608175,1560,0.14999999,-0.8,59.66822266578674,-0.6296476
31220,0.9560815,1561,0.14999999,-0.8,59.70128846168518,-0.40601116
31240,0.9560814,1562,0.14999999,-0.8,59.73423886299133,-1.1467954
31260,0.9560811,1563,0.14999999,-0.8,59.76453471183777,-0.71138173
31280,0.9560811,1564,0.14999999,-0.8,59.793954849243164,-0.53941363
31300,0.9560814,1565,0.14999999,-0.8,59.82367825508118,-0.94973135
31320,0.95608145,1566,0.14999999,-0.8,59.85375738143921,-0.889354
31340,0.9560813,1567,0.14999999,-0.8,59.89937734603882,-0.88620454
31360,0.95608145,1568,0.14999999,-0.8,59.93053650856018,-0.82304513
31380,0.95608145,1569,0.14999999,-0.8,59.95859146118164,-0.83942854
31400,0.95608157,1570,0.14999999,-0.8,59.987151861190796,-0.7864667
31420,0.95608175,1571,0.14999999,-0.8,60.01557278633118,-0.6326212
31440,0.9560817,1572,0.14999999,-0.8,60.04355573654175,-0.7099468
31460,0.9560815,1573,0.14999999,-0.8,60.07146406173706,-0.6351311
31480,0.9560817,1574,0.14999999,-0.8,60.10045671463013,-0.86351454
31500,0.9560818,1575,0.14999999,-0.8,60.128605127334595,-0.857714
31520,0.95608175,1576,0.14999999,-0.8,60.15656542778015,-0.71029866
31540,0.95608133,1577,0.14999999,-0.8,60.18688440322876,-0.7566675
31560,0.9560813,1578,0.14999999,-0.8,60.213488817214966,-0.9955011
31580,0.9560813,1579,0.14999999,-0.8,60.23879861831665,-0.66626304
31600,0.9560814,1580,0.14999999,-0.8,60.26480317115784,-0.90091413
31620,0.9560814,1581,0.14999999,-0.8,60.29466152191162,-0.70983595
31640,0.95608145,1582,0.14999999,-0.8,60.324371576309204,-1.0175664
31660,0.9560815,1583,0.14999999,-0.8,60.355464458465576,-0.8582428
31680,0.9560815,1584,0.14999999,-0.8,60.3870906829834,-0.72908413
31700,0.9560815,1585,0.14999999,-0.8,60.42138862609863,-0.8643258
31720,0.95608145,1586,0.14999999,-0.8,60.451430320739746,-1.1121974
31740,0.9560814,1587,0.14999999,-0.8,60.48590540885925,-0.61037886
31760,0.95608145,1588,0.14999999,-0.8,60.51889610290527,-0.7809472
31780,0.95608157,1589,0.14999999,-0.8,60.553404808044434,-0.756885
31800,0.95608157,1590,0.14999999,-0.8,60.587125301361084,-0.9917902
31820,0.9560817,1591,0.14999999,-0.8,60.62153124809265,-0.96082264
31840,0.9560817,1592,0.14999999,-0.8,60.65710997581482,-0.6713301
31860,0.9560817,1593,0.14999999,-0.8,60.6931939125061,-0.6600004
31880,0.95608157,1594,0.14999999,-0.8,60.72637367248535,-0.6412519
31900,0.95608157,1595,0.14999999,-0.8,60.75839829444885,-0.81377876
31920,0.95608133,1596,0.14999999,-0.8,60.79151487350464,-0.8307341
31940,0.9560813,1597,0.14999999,-0.8,60.82171821594238,-0.91779613
31960,0.9560813,1598,0.14999999,-0.8,60.8502094745636,-0.66384923
31980,0.9560813,1599,0.14999999,-0.8,60.88074445724487,-0.6823106
32000,0.95608145,1600,0.14999999,-0.8,60.9111065864563,-0.44493216
32020,0.95608145,1601,0.14999999,-0.8,60.94183611869812,-0.9474953
32040,0.9560815,1602,0.14999999,-0.8,60.96718740463257,-0.83628523
32060,0.95608175,1603,0.14999999,-0.8,60.99365949630737,-0.89863235
32080,0.9560818,1604,0.14999999,-0.8,61.03178405761719,-0.826969
32100,0.9560816,1605,0.14999999,-0.8,61.07645225524902,-0.62724555
32120,0.95608157,1606,0.14999999,-0.8,61.12123131752014,-0.63946426
32140,0.95608145,1607,0.14999999,-0.8,61.1667160987854,-0.63682103
32160,0.95608157,1608,0.14999999,-0.8,61.19670009613037,-0.7127658
32180,0.9560817,1609,0.14999999,-0.8,61.22685694694519,-0.9743131
32200,0.9560818,1610,0.14999999,-0.8,61.25621700286865,-0.92091805
32220,0.9560817,1611,0.14999999,-0.8,61.28646397590637,-0.64480746
32240,0.9560818,1612,0.14999999,-0.8,61.317161083221436,-0.7456955
32260,0.9560819,1613,0.14999999,-0.8,61.34685206413269,-0.911181
32280,0.956082,1614,0.14999999,-0.8,61.37704372406006,-0.9339243
32300,0.95608205,1615,0.14999999,-0.8,61.40603947639465,-1.0351894
32320,0.95608205,1616,0.14999999,-0.8,61.43584847450256,-0.5441675
32340,0.956082,1617,0.14999999,-0.8,61.46589994430542,-0.6015943
32360,0.956082,1618,0.14999999,-0.8,61.49736762046814,-0.7584283
32380,0.9560819,1619,0.14999999,-0.8,61.52715539932251,-0.9256058
32400,0.95608175,1620,0.14999999,-0.8,61.55326867103577,-0.7390183
32420,0.9560818,1621,0.14999999,-0.8,61.58858919143677,-0.8897731
32440,0.9560816,1622,0.14999999,-0.8,61.62545585632324,-0.8698844
32460,0.95608175,1623,0.14999999,-0.8,61.65628528594971,-0.7680771
32480,0.9560818,1624,0.14999999,-0.8,61.68725776672363,-0.8673269
32500,0.95608187,1625,0.14999999,-0.8,61.718180418014526,-0.527937
32520,0.9560818,1626,0.14999999,-0.8,61.746458292007446,-0.740551
32540,0.95608157,1627,0.14999999,-0.8,61.77942609786987,-0.96034646
32560,0.9560814,1628,0.14999999,-0.8,61.80779790878296,-0.82751304
32580,0.95608145,1629,0.14999999,-0.8,61.87255668640137,-0.91588086
32600,0.9560813,1630,0.14999999,-0.8,61.929900884628296,-0.9968195
32620,0.9560811,1631,0.14999999,-0.8,61.96538949012756,-0.92527676
32640,0.9560811,1632,0.14999999,-0.8,62.00533580780029,-0.7138387
32660,0.956081,1633,0.14999999,-0.8,62.043240785598755,-0.83781636
32680,0.95608115,1634,0.14999999,-0.8,62.07786989212036,-0.92089766
32700,0.9560811,1635,0.14999999,-0.8,62.11226511001587,-0.7727002
32720,0.9560813,1636,0.14999999,-0.8,62.14986515045166,-0.8099142
32740,0.9560814,1637,0.14999999,-0.8,62.23476696014404,-0.74286735
32760,0.9560814,1638,0.14999999,-0.8,62.285815477371216,-0.8254268
32780,0.9560813,1639,0.14999999,-0.8,62.32611012458801,-0.7645105
32800,0.9560813,1640,0.14999999,-0.8,62.38231325149536,-0.5374304
32820,0.95608145,1641,0.14999999,-0.8,62.429978132247925,-0.6435951
32840,0.9560814,1642,0.14999999,-0.8,62.47830653190613,-0.7140589
32860,0.95608133,1643,0.14999999,-0.8,62.526206254959106,-0.99004614
32880,0.9560811,1644,0.14999999,-0.8,62.58087182044983,-0.54001963
32900,0.9560813,1645,0.14999999,-0.8,62.632346391677856,-0.77612925
32920,0.9560814,1646,0.14999999,-0.8,62.69500255584717,-0.7682132
32940,0.9560812,1647,0.14999999,-0.8,62.729342222213745,-0.6510782
32960,0.9560813,1648,0.14999999,-0.8,62.76939916610718,-0.57492244
32980,0.9560815,1649,0.14999999,-0.8,62.8057222366333,-0.64363545
33000,0.95608145,1650,0.14999999,-0.8,62.8503041267395,-0.78096664
33020,0.95608145,1651,0.14999999,-0.8,62.89077043533325,-0.83510345
33040,0.9560814,1652,0.14999999,-0.8,62.92672872543335,-0.8635046
33060,0.95608145,1653,0.14999999,-0.8,62.993571758270264,-0.76061213
33080,0.95608157,1654,0.14999999,-0.8,63.04059648513794,-0.7764101
33100,0.9560815,1655,0.14999999,-0.8,63.07502102851868,-0.8554969
33120,0.9560817,1656,0.14999999,-0.8,63.10976958274841,-0.91172457
33140,0.9560816,1657,0.14999999,-0.8,63.1455180644989,-0.74758285
33160,0.9560816,1658,0.14999999,-0.8,63.18220829963684,-0.8614916
33180,0.9560817,1659,0.14999999,-0.8,63.237144470214844,-0.83798707
33200,0.95608175,1660,0.14999999,-0.8,63.29023623466492,-0.75105655
33220,0.9560818,1661,0.14999999,-0.8,63.32988905906677,-0.7463871
33240,0.95608187,1662,0.14999999,-0.8,63.36202120780945,-0.830962
33260,0.956082,1663,0.14999999,-0.8,63.39431881904602,-1.1035864
33280,0.9560818,1664,0.14999999,-0.8,63.42484188079834,-0.8248402
33300,0.9560818,1665,0.14999999,-0.8,63.45851802825928,-0.84822166
33320,0.95608205,1666,0.14999999,-0.8,63.49933481216431,-0.87738764
33340,0.95608205,1667,0.14999999,-0.8,63.53540778160095,-0.7481861
33360,0.9560821,1668,0.14999999,-0.8,63.57302379608154,-0.671771
33380,0.95608234,1669,0.14999999,-0.8,63.598137855529785,-0.7394037
33400,0.95608234,1670,0.14999999,-0.8,63.63708472251892,-0.8011734
33420,0.9560824,1671,0.14999999,-0.8,63.67646861076355,-0.6722512
33440,0.9560823,1672,0.14999999,-0.8,63.71582007408142,-0.68395865
33460,0.9560821,1673,0.14999999,-0.8,63.75987672805786,-0.9277023
33480,0.956082,1674,0.14999999,-0.8,63.802417516708374,-0.60504353
33500,0.95608187,1675,0.14999999,-0.8,63.84207582473755,-0.6416804
33520,0.95608187,1676,0.14999999,-0.8,63.87716054916382,-0.8419525
33540,0.9560819,1677,0.14999999,-0.8,63.91214942932129,-1.0649986
33560,0.9560816,1678,0.14999999,-0.8,63.94707727432251,-1.1876144
33580,0.95608145,1679,0.14999999,-0.8,63.97919511795044,-0.65759796
33600,0.95608157,1680,0.14999999,-0.8,64.01054525375366,-0.741948
33620,0.95608157,1681,0.14999999,-0.8,64.05273771286011,-0.8311976
33640,0.95608157,1682,0.14999999,-0.8,64.09628033638,-0.6250936
33660,0.9560817,1683,0.14999999,-0.8,64.15964436531067,-0.9000324
33680,0.95608175,1684,0.14999999,-0.8,64.21403479576111,-0.7008261
33700,0.95608157,1685,0.14999999,-0.8,64.25441217422485,-0.94594765
33720,0.95608133,1686,0.14999999,-0.8,64.29317879676819,-0.9562075
33740,0.95608145,1687,0.14999999,-0.8,64.32424092292786,-0.92389446
33760,0.9560813,1688,0.14999999,-0.8,64.35611867904663,-0.6606893
33780,0.956081,1689,0.14999999,-0.8,64.39237594604492,-0.9849672
33800,0.956081,1690,0.14999999,-0.8,64.42690706253052,-0.74549717
33820,0.95608103,1691,0.14999999,-0.8,64.47021722793579,-0.71276355
33840,0.9560812,1692,0.14999999,-0.8,64.50404953956604,-0.49390438
33860,0.9560812,1693,0.14999999,-0.8,64.5431911945343,-0.878452
33880,0.9560812,1694,0.14999999,-0.8,64.57303833961487,-1.0414333
33900,0.9560812,1695,0.14999999,-0.8,64.60232138633728,-1.0653493
33920,0.95608103,1696,0.14999999,-0.8,64.63301801681519,-0.8199144
33940,0.95608115,1697,0.14999999,-0.8,64.66810345649719,-0.89630264
33960,0.9560812,1698,0.14999999,-0.8,64.70417022705078,-0.9009383
33980,0.9560813,1699,0.14999999,-0.8,64.74040007591248,-0.7506309
34000,0.9560814,1700,0.14999999,-0.8,64.77560043334961,-0.7130686
34020,0.95608145,1701,0.14999999,-0.8,64.80888199806213,-0.724539
34040,0.9560815,1702,0.14999999,-0.8,64.84620332717896,-0.93322957
34060,0.9560815,1703,0.14999999,-0.8,64.88023805618286,-0.68114364
34080,0.9560815,1704,0.14999999,-0.8,64.91085124015808,-0.77391046
34100,0.95608145,1705,0.14999999,-0.8,64.93904447555542,-0.5536408
34120,0.95608157,1706,0.14999999,-0.8,64.97239661216736,-1.0049385
34140,0.95608145,1707,0.14999999,-0.8,65.00531268119812,-0.84056824
34160,0.9560816,1708,0.14999999,-0.8,65.03928279876709,-0.927542
34180,0.9560817,1709,0.14999999,-0.8,65.07810711860657,-0.9244597
34200,0.9560814,1710,0.14999999,-0.8,65.11507177352905,-0.7366301
34220,0.9560814,1711,0.14999999,-0.8,65.15154218673706,-0.7501189
34240,0.95608133,1712,0.14999999,-0.8,65.18447828292847,-0.8420146
34260,0.95608133,1713,0.14999999,-0.8,65.22026228904724,-0.85800964
34280,0.95608133,1714,0.14999999,-0.8,65.2533106803894,-0.6602003
34300,0.9560812,1715,0.14999999,-0.8,65.28833866119385,-0.78378224
34320,0.95608115,1716,0.14999999,-0.8,65.3208236694336,-0.7644752
34340,0.95608115,1717,0.14999999,-0.8,65.35498714447021,-0.78871524
34360,0.9560813,1718,0.14999999,-0.8,65.38630175590515,-0.7489372
34380,0.9560813,1719,0.14999999,-0.8,65.41821193695068,-1.1068878
34400,0.956081,1720,0.14999999,-0.8,65.44656085968018,-0.6864925
34420,0.9560811,1721,0.14999999,-0.8,65.47487044334412,-0.572825
34440,0.9560812,1722,0.14999999,-0.8,65.51460552215576,-0.7121105
34460,0.95608133,1723,0.14999999,-0.8,65.54726123809814,-0.49362212
34480,0.95608145,1724,0.14999999,-0.8,65.58519530296326,-0.7883477
34500,0.9560813,1725,0.14999999,-0.8,65.62500309944153,-0.9077207
34520,0.9560813,1726,0.14999999,-0.8,65.66114497184753,-0.9342644
34540,0.9560813,1727,0.14999999,-0.8,65.69792413711548,-0.56273055
34560,0.9560813,1728,0.14999999,-0.8,65.73500323295593,-0.76738095
34580,0.95608133,1729,0.14999999,-0.8,65.77089500427246,-0.6843229
34600,0.95608133,1730,0.14999999,-0.8,65.81915521621704,-0.7710751
34620,0.95608133,1731,0.14999999,-0.8,65.87136721611023,-0.9063486
34640,0.95608133,1732,0.14999999,-0.8,65.93071126937866,-0.8714763
34660,0.95608133,1733,0.14999999,-0.8,65.98142337799072,-0.98177016
34680,0.95608073,1734,0.14999999,-0.8,66.03466200828552,-0.72429127
34700,0.95608073,1735,0.14999999,-0.8,66.08757829666138,-1.0830301
34720,0.95608056,1736,0.14999999,-0.8,66.12971782684326,-0.89769745
34740,0.9560807,1737,0.14999999,-0.8,66.1658582687378,-0.93991816
34760,0.95608073,1738,0.14999999,-0.8,66.19635939598083,-0.8676933
34780,0.9560808,1739,0.14999999,-0.8,66.2307071685791,-0.69589347
34800,0.9560808,1740,0.14999999,-0.8,66.26511359214783,-0.9899726
34820,0.9560808,1741,0.14999999,-0.8,66.29942083358765,-0.743665
34840,0.95608073,1742,0.14999999,-0.8,66.34854316711426,-0.8068043
34860,0.95608085,1743,0.14999999,-0.8,66.3805558681488,-0.7855055
34880,0.95608085,1744,0.14999999,-0.8,66.42228531837463,-0.6836285
34900,0.9560806,1745,0.14999999,-0.8,66.46110558509827,-0.79535925
34920,0.9560807,1746,0.14999999,-0.8,66.50068044662476,-0.84116274
34940,0.9560807,1747,0.14999999,-0.8,66.53465867042542,-0.7314052
34960,0.9560808,1748,0.14999999,-0.8,66.57258415222168,-0.7531926
34980,0.9560809,1749,0.14999999,-0.8,66.62134909629822,-0.88846654
35000,0.95608085,1750,0.14999999,-0.8,66.66183233261108,-0.90865904
35020,0.95608085,1751,0.14999999,-0.8,66.70044493675232,-0.63100183
35040,0.956081,1752,0.14999999,-0.8,66.73057985305786,-0.6065576
35060,0.9560811,1753,0.14999999,-0.8,66.76109480857849,-0.94906735
35080,0.956081,1754,0.14999999,-0.8,66.79047107696533,-0.86611193
35100,0.956081,1755,0.14999999,-0.8,66.82317876815796,-0.79213834
35120,0.956081,1756,0.14999999,-0.8,66.85834860801697,-0.84132993
35140,0.9560808,1757,0.14999999,-0.8,66.89360189437866,-0.7071679
35160,0.95608085,1758,0.14999999,-0.8,66.93083095550537,-0.7027102
35180,0.9560809,1759,0.14999999,-0.8,66.96140170097351,-0.533531
35200,0.9560806,1760,0.14999999,-0.8,66.99024081230164,-0.7023185
35220,0.95608073,1761,0.14999999,-0.8,67.02684092521667,-0.87338084
35240,0.95608073,1762,0.14999999,-0.8,67.06136178970337,-1.0941269
35260,0.95608073,1763,0.14999999,-0.8,67.09573793411255,-0.86582464
35280,0.956081,1764,0.14999999,-0.8,67.13291788101196,-0.7786292
35300,0.956081,1765,0.14999999,-0.8,67.16894769668579,-0.64014876
35320,0.95608115,1766,0.14999999,-0.8,67.20715999603271,-0.8087062
35340,0.9560812,1767,0.14999999,-0.8,67.24369764328003,-0.8192102
35360,0.95608103,1768,0.14999999,-0.8,67.27872633934021,-0.67814887
35380,0.9560812,1769,0.14999999,-0.8,67.31854033470154,-0.8101151
35400,0.95608115,1770,0.14999999,-0.8,67.35785460472107,-0.937394
35420,0.9560811,1771,0.14999999,-0.8,67.40571093559265,-0.8813744
35440,0.95608115,1772,0.14999999,-0.8,67.44627380371094,-0.88800544
35460,0.95608115,1773,0.14999999,-0.8,67.47851014137268,-0.80558014
35480,0.9560811,1774,0.14999999,-0.8,67.51621890068054,-0.7008263
35500,0.9560811,1775,0.14999999,-0.8,67.54778957366943,-0.5639288
35520,0.9560811,1776,0.14999999,-0.8,67.57450366020203,-0.88145673
35540,0.95608073,1777,0.14999999,-0.8,67.6054630279541,-0.8049815
35560,0.9560808,1778,0.14999999,-0.8,67.64513540267944,-0.41339707
35580,0.95608085,1779,0.14999999,-0.8,67.67346572875977,-0.70866954
35600,0.9560809,1780,0.14999999,-0.8,67.71579647064209,-0.91206723
35620,0.9560808,1781,0.14999999,-0.8,67.74257636070251,-0.72742313
35640,0.95608056,1782,0.14999999,-0.8,67.77414059638977,-0.8141448
35660,0.95608056,1783,0.14999999,-0.8,67.80206894874573,-0.8624681
35680,0.95608056,1784,0.14999999,-0.8,67.82758688926697,-0.7398023
35700,0.9560808,1785,0.14999999,-0.8,67.85422372817993,-0.9455928
35720,0.9560807,1786,0.14999999,-0.8,67.88212442398071,-0.68566567
35740,0.9560807,1787,0.14999999,-0.8,67.91241121292114,-0.89524853
35760,0.9560806,1788,0.14999999,-0.8,67.94207882881165,-0.86936986
35780,0.9560806,1789,0.14999999,-0.8,67.97224426269531,-0.9778323
35800,0.9560806,1790,0.14999999,-0.8,68.00243163108826,-0.6664597
35820,0.95608073,1791,0.14999999,-0.8,68.03288006782532,-0.7374241
35840,0.95608056,1792,0.14999999,-0.8,68.06368088722229,-0.72349936
35860,0.9560807,1793,0.14999999,-0.8,68.09426236152649,-0.8698117
35880,0.95608073,1794,0.14999999,-0.8,68.12492108345032,-0.7823304
35900,0.9560808,1795,0.14999999,-0.8,68.15570640563965,-0.9470707
35920,0.9560807,1796,0.14999999,-0.8,68.18668150901794,-0.8869206
35940,0.9560805,1797,0.14999999,-0.8,68.21890306472778,-0.8138083
35960,0.9560804,1798,0.14999999,-0.8,68.25112748146057,-0.81129026
35980,0.9560805,1799,0.14999999,-0.8,68.28191375732422,-0.9138817
36000,0.9560805,1800,0.14999999,-0.8,68.31321239471436,-0.949098
36020,0.95608056,1801,0.14999999,-0.8,68.3447618484497,-0.8090695
36040,0.9560807,1802,0.14999999,-0.8,68.3755452632904,-0.8943785
36060,0.9560808,1803,0.14999999,-0.8,68.40512704849243,-0.70350766
36080,0.9560808,1804,0.14999999,-0.8,68.43582773208618,-0.7399124
36100,0.9560809,1805,0.14999999,-0.8,68.46636080741882,-0.6930492
36120,0.9560806,1806,0.14999999,-0.8,68.49878311157227,-0.67373335
36140,0.9560807,1807,0.14999999,-0.8,68.52863550186157,-0.8430224
36160,0.9560806,1808,0.14999999,-0.8,68.5594413280487,-0.91247517
36180,0.9560806,1809,0.14999999,-0.8,68.59024667739868,-0.82775515
36200,0.95608056,1810,0.14999999,-0.8,68.62102890014648,-0.6684378
36220,0.9560808,1811,0.14999999,-0.8,68.65825152397156,-0.83745694
36240,0.95608085,1812,0.14999999,-0.8,68.69391655921936,-0.80941796
36260,0.9560808,1813,0.14999999,-0.8,68.72417140007019,-0.8095378
36280,0.9560808,1814,0.14999999,-0.8,68.75431847572327,-0.8371991
36300,0.9560809,1815,0.14999999,-0.8,68.79029154777527,-0.78645283
36320,0.9560809,1816,0.14999999,-0.8,68.82986664772034,-0.692605
36340,0.956081,1817,0.14999999,-0.8,68.8739230632782,-0.7765631
36360,0.9560809,1818,0.14999999,-0.8,68.92519950866699,-0.75288737
36380,0.956081,1819,0.14999999,-0.8,68.96150016784668,-0.468736
36400,0.9560811,1820,0.14999999,-0.8,69.00225329399109,-0.7436001
36420,0.9560811,1821,0.14999999,-0.8,69.0329315662384,-0.84676313
36440,0.95608115,1822,0.14999999,-0.8,69.06138777732849,-0.67521983
36460,0.9560812,1823,0.14999999,-0.8,69.10838484764099,-0.9102897
36480,0.9560812,1824,0.14999999,-0.8,69.15136861801147,-1.0553048
36500,0.95608103,1825,0.14999999,-0.8,69.18654894828796,-0.74200475
36520,0.9560809,1826,0.14999999,-0.8,69.23098301887512,-0.95918846
36540,0.95608085,1827,0.14999999,-0.8,69.27697229385376,-0.92117083
36560,0.956081,1828,0.14999999,-0.8,69.31484842300415,-0.83481467
36580,0.95608103,1829,0.14999999,-0.8,69.35286259651184,-0.8825
36600,0.9560811,1830,0.14999999,-0.8,69.388347864151,-0.7359648
36620,0.9560811,1831,0.14999999,-0.8,69.41856956481934,-0.7455293
36640,0.9560811,1832,0.14999999,-0.8,69.45011520385742,-1.1364528
36660,0.95608103,1833,0.14999999,-0.8,69.48076009750366,-0.8046694
36680,0.9560809,1834,0.14999999,-0.8,69.51287293434143,-0.6809531
36700,0.95608103,1835,0.14999999,-0.8,69.54462957382202,-0.96546525
36720,0.95608103,1836,0.14999999,-0.8,69.58924269676208,-0.9062071
36740,0.9560811,1837,0.14999999,-0.8,69.62757682800293,-0.81399155
36760,0.9560811,1838,0.14999999,-0.8,69.66883063316345,-0.9636763
36780,0.95608103,1839,0.14999999,-0.8,69.71204543113708,-0.52239716
36800,0.956081,1840,0.14999999,-0.8,69.74401092529297,-0.7020086
36820,0.9560812,1841,0.14999999,-0.8,69.7781593799591,-0.61319053
36840,0.95608133,1842,0.14999999,-0.8,69.80778479576111,-0.7068757
36860,0.9560813,1843,0.14999999,-0.8,69.84109997749329,-0.75123674
36880,0.9560813,1844,0.14999999,-0.8,69.87339782714844,-0.8787394
36900,0.95608115,1845,0.14999999,-0.8,69.9026129245758,-0.93460613
36920,0.95608115,1846,0.14999999,-0.8,69.93654561042786,-0.8958498
36940,0.9560812,1847,0.14999999,-0.8,69.96930360794067,-0.65013707
36960,0.95608115,1848,0.14999999,-0.8,70.00991225242615,-0.73786145
36980,0.95608115,1849,0.14999999,-0.8,70.0506043434143,-0.8082314
37000,0.9560813,1850,0.14999999,-0.8,70.08747339248657,-0.788533
37020,0.95608133,1851,0.14999999,-0.8,70.1181070804596,-0.73022836
37040,0.95608145,1852,0.14999999,-0.8,70.14943194389343,-0.9235101
37060,0.95608157,1853,0.14999999,-0.8,70.18035936355591,-0.8951084
37080,0.95608157,1854,0.14999999,-0.8,70.21036863327026,-0.7915462
37100,0.9560815,1855,0.14999999,-0.8,70.24586582183838,-0.7258419
37120,0.9560815,1856,0.14999999,-0.8,70.2878999710083,-0.8533218
37140,0.9560816,1857,0.14999999,-0.8,70.32775211334229,-0.635658
37160,0.9560818,1858,0.14999999,-0.8,70.35979557037354,-0.95137924
37180,0.95608187,1859,0.14999999,-0.8,70.39607548713684,-0.95305926
37200,0.95608175,1860,0.14999999,-0.8,70.43035578727722,-1.0661541
37220,0.95608187,1861,0.14999999,-0.8,70.46529793739319,-0.9164261
37240,0.9560818,1862,0.14999999,-0.8,70.49618029594421,-0.99360096
37260,0.9560817,1863,0.14999999,-0.8,70.52779221534729,-0.8415851
