TimestepsSoFar,LQGsigma_higher,LQGmu1_actor,ReturnMean,TimeElapsed,LQGmu1_higher,Iteration
29860,0.14999999,-0.6925006,0.9561224,42.545910596847534,-0.67,1493
29880,0.14999999,-0.5866718,0.95612234,42.57064867019653,-0.67,1494
29900,0.14999999,-0.7085551,0.9561223,42.593098163604736,-0.67,1495
29920,0.14999999,-0.8998185,0.9561224,42.61341452598572,-0.67,1496
29940,0.14999999,-0.7455419,0.95612234,42.63490009307861,-0.67,1497
29960,0.14999999,-0.3974894,0.95612246,42.65923190116882,-0.67,1498
29980,0.14999999,-0.78195363,0.9561221,42.693320512771606,-0.67,1499
30000,0.14999999,-0.8621713,0.95612216,42.7239625453949,-0.67,1500
30020,0.14999999,-0.65325177,0.95612216,42.75790596008301,-0.67,1501
30040,0.14999999,-0.54078686,0.95612204,42.787829637527466,-0.67,1502
30060,0.14999999,-0.5900421,0.9561223,42.83150863647461,-0.67,1503
30080,0.14999999,-0.79623044,0.9561224,42.86497139930725,-0.67,1504
30100,0.14999999,-0.47807926,0.9561225,42.90089011192322,-0.67,1505
30120,0.14999999,-0.54921156,0.9561221,42.96305751800537,-0.67,1506
30140,0.14999999,-0.79361635,0.9561221,43.00118827819824,-0.67,1507
30160,0.14999999,-0.88861746,0.95612204,43.04886221885681,-0.67,1508
30180,0.14999999,-0.80745435,0.9561221,43.079641342163086,-0.67,1509
30200,0.14999999,-0.9523033,0.9561219,43.111732721328735,-0.67,1510
30220,0.14999999,-0.6396631,0.95612174,43.145132064819336,-0.67,1511
30240,0.14999999,-0.5514585,0.9561217,43.17461824417114,-0.67,1512
30260,0.14999999,-0.9685887,0.95612174,43.20713210105896,-0.67,1513
30280,0.14999999,-0.74038535,0.9561216,43.23191499710083,-0.67,1514
30300,0.14999999,-0.53876877,0.95612156,43.26123881340027,-0.67,1515
30320,0.14999999,-0.64067644,0.95612174,43.285502910614014,-0.67,1516
30340,0.14999999,-0.8044839,0.9561218,43.32177472114563,-0.67,1517
30360,0.14999999,-0.7746384,0.95612156,43.34555959701538,-0.67,1518
30380,0.14999999,-0.6094651,0.9561216,43.3750057220459,-0.67,1519
30400,0.14999999,-0.60342956,0.9561215,43.41778087615967,-0.67,1520
30420,0.14999999,-0.7407826,0.95612156,43.470457315444946,-0.67,1521
30440,0.14999999,-0.35886928,0.95612174,43.50276279449463,-0.67,1522
30460,0.14999999,-0.88290673,0.9561214,43.53204607963562,-0.67,1523
30480,0.14999999,-0.6904685,0.95612115,43.58130669593811,-0.67,1524
30500,0.14999999,-0.82214546,0.9561212,43.619218826293945,-0.67,1525
30520,0.14999999,-0.70658946,0.9561209,43.6965548992157,-0.67,1526
30540,0.14999999,-0.6267473,0.956121,43.74140739440918,-0.67,1527
30560,0.14999999,-0.40206984,0.9561211,43.77995324134827,-0.67,1528
30580,0.14999999,-0.48453403,0.9561213,43.81223130226135,-0.67,1529
30600,0.14999999,-0.88151395,0.9561212,43.84603142738342,-0.67,1530
30620,0.14999999,-0.62767273,0.9561213,43.87609839439392,-0.67,1531
30640,0.14999999,-0.7288385,0.95612115,43.91570997238159,-0.67,1532
30660,0.14999999,-0.5234826,0.9561212,43.96756863594055,-0.67,1533
30680,0.14999999,-0.5731816,0.95612115,43.99901866912842,-0.67,1534
30700,0.14999999,-0.48852235,0.956121,44.03832173347473,-0.67,1535
30720,0.14999999,-0.59227186,0.95612115,44.085941314697266,-0.67,1536
30740,0.14999999,-0.63548994,0.95612127,44.119712352752686,-0.67,1537
30760,0.14999999,-0.7435073,0.9561212,44.15360641479492,-0.67,1538
30780,0.14999999,-0.70185167,0.9561209,44.190091371536255,-0.67,1539
30800,0.14999999,-0.52902734,0.95612085,44.227070808410645,-0.67,1540
30820,0.14999999,-0.73765415,0.95612097,44.27685856819153,-0.67,1541
30840,0.14999999,-0.66363454,0.9561211,44.31062150001526,-0.67,1542
30860,0.14999999,-0.77121913,0.9561211,44.34580945968628,-0.67,1543
30880,0.14999999,-0.4911846,0.95612097,44.37398052215576,-0.67,1544
30900,0.14999999,-0.63255405,0.9561207,44.417510986328125,-0.67,1545
30920,0.14999999,-0.6999456,0.95612067,44.43905711174011,-0.67,1546
30940,0.14999999,-0.70091593,0.95612055,44.460060119628906,-0.67,1547
30960,0.14999999,-0.6749481,0.9561206,44.47391629219055,-0.67,1548
30980,0.14999999,-0.8494045,0.95612067,44.49037742614746,-0.67,1549
31000,0.14999999,-0.5654719,0.95612067,44.514029026031494,-0.67,1550
31020,0.14999999,-0.76168066,0.9561205,44.56061029434204,-0.67,1551
31040,0.14999999,-0.9583007,0.9561205,44.588154554367065,-0.67,1552
31060,0.14999999,-0.26582992,0.95612025,44.615073919296265,-0.67,1553
31080,0.14999999,-0.7341815,0.9561196,44.65314054489136,-0.67,1554
31100,0.14999999,-0.72108746,0.95611954,44.69073152542114,-0.67,1555
31120,0.14999999,-0.73207885,0.9561197,44.72536754608154,-0.67,1556
31140,0.14999999,-0.67032135,0.95611966,44.75586247444153,-0.67,1557
31160,0.14999999,-0.8215949,0.9561199,44.787466287612915,-0.67,1558
31180,0.14999999,-0.8244749,0.9561199,44.81468081474304,-0.67,1559
31200,0.14999999,-0.49964762,0.95611995,44.84122323989868,-0.67,1560
31220,0.14999999,-0.27601117,0.9561196,44.862348556518555,-0.67,1561
31240,0.14999999,-1.0167954,0.9561193,44.88140034675598,-0.67,1562
31260,0.14999999,-0.58138174,0.9561191,44.91174936294556,-0.67,1563
31280,0.14999999,-0.40941364,0.9561192,44.94354486465454,-0.67,1564
31300,0.14999999,-0.81973135,0.9561193,44.967161417007446,-0.67,1565
31320,0.14999999,-0.759354,0.95611936,44.98836064338684,-0.67,1566
31340,0.14999999,-0.75620455,0.9561192,45.00911259651184,-0.67,1567
31360,0.14999999,-0.69304514,0.9561195,45.041353940963745,-0.67,1568
31380,0.14999999,-0.70942855,0.9561195,45.08338284492493,-0.67,1569
31400,0.14999999,-0.6564667,0.9561195,45.151602029800415,-0.67,1570
31420,0.14999999,-0.50262123,0.95611966,45.215944051742554,-0.67,1571
31440,0.14999999,-0.5799468,0.9561196,45.27885603904724,-0.67,1572
31460,0.14999999,-0.5051311,0.95611954,45.342021226882935,-0.67,1573
31480,0.14999999,-0.73351455,0.95611966,45.37743592262268,-0.67,1574
31500,0.14999999,-0.727714,0.95611966,45.40604543685913,-0.67,1575
31520,0.14999999,-0.58029866,0.9561196,45.43070888519287,-0.67,1576
31540,0.14999999,-0.6266675,0.9561192,45.45113754272461,-0.67,1577
31560,0.14999999,-0.8655011,0.9561192,45.47567892074585,-0.67,1578
31580,0.14999999,-0.53626305,0.9561192,45.53071212768555,-0.67,1579
31600,0.14999999,-0.77091414,0.95611936,45.56368446350098,-0.67,1580
31620,0.14999999,-0.57983595,0.9561194,45.61310791969299,-0.67,1581
31640,0.14999999,-0.88756645,0.95611936,45.66363596916199,-0.67,1582
31660,0.14999999,-0.7282428,0.9561195,45.71746516227722,-0.67,1583
31680,0.14999999,-0.59908414,0.95611936,45.7701301574707,-0.67,1584
31700,0.14999999,-0.7343258,0.95611936,45.79983973503113,-0.67,1585
31720,0.14999999,-0.9821974,0.9561194,45.828402042388916,-0.67,1586
31740,0.14999999,-0.48037887,0.9561195,45.85253834724426,-0.67,1587
31760,0.14999999,-0.6509472,0.9561194,45.88366627693176,-0.67,1588
31780,0.14999999,-0.626885,0.95611954,45.913334131240845,-0.67,1589
31800,0.14999999,-0.8617902,0.95611966,45.95497274398804,-0.67,1590
31820,0.14999999,-0.83082265,0.9561198,45.9788773059845,-0.67,1591
31840,0.14999999,-0.5413301,0.9561197,46.011600494384766,-0.67,1592
31860,0.14999999,-0.5300004,0.95611984,46.04445743560791,-0.67,1593
31880,0.14999999,-0.5112519,0.95611966,46.07105851173401,-0.67,1594
31900,0.14999999,-0.68377876,0.9561196,46.09420299530029,-0.67,1595
31920,0.14999999,-0.7007341,0.9561193,46.12433195114136,-0.67,1596
31940,0.14999999,-0.78779614,0.9561193,46.161640882492065,-0.67,1597
31960,0.14999999,-0.53384924,0.9561193,46.191683769226074,-0.67,1598
31980,0.14999999,-0.5523106,0.9561192,46.23443341255188,-0.67,1599
32000,0.14999999,-0.31493217,0.9561193,46.278388023376465,-0.67,1600
32020,0.14999999,-0.8174953,0.9561192,46.34346413612366,-0.67,1601
32040,0.14999999,-0.70628524,0.9561193,46.401942014694214,-0.67,1602
32060,0.14999999,-0.76863235,0.9561195,46.43426847457886,-0.67,1603
32080,0.14999999,-0.69696903,0.95611954,46.4696261882782,-0.67,1604
32100,0.14999999,-0.49724555,0.9561195,46.508137702941895,-0.67,1605
32120,0.14999999,-0.50946426,0.9561194,46.5612313747406,-0.67,1606
32140,0.14999999,-0.50682104,0.95611924,46.59914946556091,-0.67,1607
32160,0.14999999,-0.5827658,0.95611936,46.643359422683716,-0.67,1608
32180,0.14999999,-0.8443131,0.95611966,46.68549108505249,-0.67,1609
32200,0.14999999,-0.79091805,0.9561197,46.718761682510376,-0.67,1610
32220,0.14999999,-0.51480746,0.9561197,46.75918698310852,-0.67,1611
32240,0.14999999,-0.6156955,0.9561197,46.79598426818848,-0.67,1612
32260,0.14999999,-0.781181,0.9561199,46.82892179489136,-0.67,1613
32280,0.14999999,-0.8039243,0.95612,46.86028003692627,-0.67,1614
32300,0.14999999,-0.9051894,0.95612013,46.888373136520386,-0.67,1615
32320,0.14999999,-0.41416755,0.95612013,46.91933822631836,-0.67,1616
32340,0.14999999,-0.47159436,0.9561199,46.951213359832764,-0.67,1617
32360,0.14999999,-0.6284283,0.9561198,46.98900842666626,-0.67,1618
32380,0.14999999,-0.7956058,0.95611966,47.0205295085907,-0.67,1619
32400,0.14999999,-0.6090183,0.95611954,47.05979633331299,-0.67,1620
32420,0.14999999,-0.7597731,0.95611954,47.111931562423706,-0.67,1621
32440,0.14999999,-0.7398844,0.9561194,47.161142349243164,-0.67,1622
32460,0.14999999,-0.6380771,0.95611954,47.22077488899231,-0.67,1623
32480,0.14999999,-0.7373269,0.95611966,47.27971410751343,-0.67,1624
32500,0.14999999,-0.397937,0.9561196,47.32299542427063,-0.67,1625
32520,0.14999999,-0.610551,0.9561195,47.36231756210327,-0.67,1626
32540,0.14999999,-0.83034647,0.95611924,47.39398241043091,-0.67,1627
32560,0.14999999,-0.69751304,0.956119,47.41630721092224,-0.67,1628
32580,0.14999999,-0.78588086,0.9561191,47.445385456085205,-0.67,1629
32600,0.14999999,-0.8668195,0.9561191,47.465879917144775,-0.67,1630
32620,0.14999999,-0.79527676,0.95611906,47.48745656013489,-0.67,1631
32640,0.14999999,-0.5838387,0.956119,47.50390338897705,-0.67,1632
32660,0.14999999,-0.70781636,0.956119,47.52208876609802,-0.67,1633
32680,0.14999999,-0.79089767,0.95611906,47.540000915527344,-0.67,1634
32700,0.14999999,-0.6427002,0.95611906,47.5565185546875,-0.67,1635
32720,0.14999999,-0.6799142,0.9561192,47.577972173690796,-0.67,1636
32740,0.14999999,-0.61286736,0.95611924,47.59341859817505,-0.67,1637
32760,0.14999999,-0.6954268,0.95611936,47.61681151390076,-0.67,1638
32780,0.14999999,-0.6345105,0.95611924,47.636574268341064,-0.67,1639
32800,0.14999999,-0.4074304,0.95611924,47.65548300743103,-0.67,1640
32820,0.14999999,-0.5135951,0.9561194,47.6752655506134,-0.67,1641
32840,0.14999999,-0.5840589,0.95611924,47.69352912902832,-0.67,1642
32860,0.14999999,-0.86004615,0.9561191,47.71586513519287,-0.67,1643
32880,0.14999999,-0.41001964,0.9561188,47.73610472679138,-0.67,1644
32900,0.14999999,-0.64612925,0.9561191,47.75346064567566,-0.67,1645
32920,0.14999999,-0.6382132,0.9561192,47.77093768119812,-0.67,1646
32940,0.14999999,-0.5210782,0.95611894,47.78657245635986,-0.67,1647
32960,0.14999999,-0.44492248,0.956119,47.80250120162964,-0.67,1648
32980,0.14999999,-0.51363546,0.9561192,47.82065796852112,-0.67,1649
33000,0.14999999,-0.65096664,0.95611906,47.84182596206665,-0.67,1650
33020,0.14999999,-0.70510346,0.956119,47.8699266910553,-0.67,1651
33040,0.14999999,-0.7335046,0.956119,47.88530468940735,-0.67,1652
33060,0.14999999,-0.63061213,0.956119,47.90199303627014,-0.67,1653
33080,0.14999999,-0.6464101,0.9561192,47.92532253265381,-0.67,1654
33100,0.14999999,-0.7254969,0.9561192,47.94282937049866,-0.67,1655
33120,0.14999999,-0.7817246,0.9561194,47.96096992492676,-0.67,1656
33140,0.14999999,-0.61758286,0.95611936,47.98743939399719,-0.67,1657
33160,0.14999999,-0.7314916,0.9561195,48.00795364379883,-0.67,1658
33180,0.14999999,-0.70798707,0.9561194,48.02576422691345,-0.67,1659
33200,0.14999999,-0.62105656,0.95611954,48.05391263961792,-0.67,1660
33220,0.14999999,-0.6163871,0.9561196,48.07417559623718,-0.67,1661
33240,0.14999999,-0.700962,0.9561196,48.095662355422974,-0.67,1662
33260,0.14999999,-0.9735865,0.9561197,48.11666178703308,-0.67,1663
33280,0.14999999,-0.6948402,0.9561196,48.13589930534363,-0.67,1664
33300,0.14999999,-0.71822166,0.95611966,48.15811467170715,-0.67,1665
33320,0.14999999,-0.74738765,0.9561198,48.17987108230591,-0.67,1666
33340,0.14999999,-0.6181861,0.95611984,48.20536994934082,-0.67,1667
33360,0.14999999,-0.541771,0.95611995,48.24612379074097,-0.67,1668
33380,0.14999999,-0.6094037,0.9561201,48.28614830970764,-0.67,1669
33400,0.14999999,-0.6711734,0.95612013,48.31835675239563,-0.67,1670
33420,0.14999999,-0.5422512,0.95612013,48.356684923172,-0.67,1671
33440,0.14999999,-0.55395865,0.95612,48.38299560546875,-0.67,1672
33460,0.14999999,-0.7977023,0.95611984,48.40994644165039,-0.67,1673
33480,0.14999999,-0.47504354,0.9561196,48.43293642997742,-0.67,1674
33500,0.14999999,-0.5116804,0.95611954,48.453710079193115,-0.67,1675
33520,0.14999999,-0.7119525,0.95611936,48.477041721343994,-0.67,1676
33540,0.14999999,-0.9349986,0.9561195,48.50315833091736,-0.67,1677
33560,0.14999999,-1.0576146,0.9561193,48.52379560470581,-0.67,1678
33580,0.14999999,-0.52759796,0.95611924,48.54879450798035,-0.67,1679
33600,0.14999999,-0.611948,0.95611936,48.56999588012695,-0.67,1680
33620,0.14999999,-0.7011976,0.9561193,48.59233045578003,-0.67,1681
33640,0.14999999,-0.49509358,0.95611936,48.60805678367615,-0.67,1682
33660,0.14999999,-0.7700324,0.95611936,48.63828444480896,-0.67,1683
33680,0.14999999,-0.5708261,0.9561195,48.663552045822144,-0.67,1684
33700,0.14999999,-0.81594765,0.9561193,48.68251323699951,-0.67,1685
33720,0.14999999,-0.8262075,0.9561191,48.70150899887085,-0.67,1686
33740,0.14999999,-0.79389447,0.95611924,48.719282150268555,-0.67,1687
33760,0.14999999,-0.5306893,0.95611906,48.73679518699646,-0.67,1688
33780,0.14999999,-0.8549672,0.9561187,48.75409412384033,-0.67,1689
33800,0.14999999,-0.6154972,0.95611876,48.78382325172424,-0.67,1690
33820,0.14999999,-0.58276355,0.9561189,48.80452609062195,-0.67,1691
33840,0.14999999,-0.3639044,0.95611894,48.82463479042053,-0.67,1692
33860,0.14999999,-0.748452,0.9561189,48.84196376800537,-0.67,1693
33880,0.14999999,-0.91143334,0.95611894,48.86508631706238,-0.67,1694
33900,0.14999999,-0.93534935,0.95611894,48.88285160064697,-0.67,1695
33920,0.14999999,-0.6899144,0.95611906,48.899351835250854,-0.67,1696
33940,0.14999999,-0.76630265,0.9561191,48.91804909706116,-0.67,1697
33960,0.14999999,-0.7709383,0.9561192,48.94481039047241,-0.67,1698
33980,0.14999999,-0.6206309,0.9561192,48.96187686920166,-0.67,1699
34000,0.14999999,-0.5830686,0.9561193,48.983858823776245,-0.67,1700
34020,0.14999999,-0.594539,0.95611936,49.003334045410156,-0.67,1701
34040,0.14999999,-0.8032296,0.95611936,49.02661752700806,-0.67,1702
34060,0.14999999,-0.55114365,0.9561195,49.04307770729065,-0.67,1703
34080,0.14999999,-0.64391047,0.9561194,49.05872678756714,-0.67,1704
34100,0.14999999,-0.4236408,0.9561194,49.07487773895264,-0.67,1705
34120,0.14999999,-0.8749385,0.95611954,49.090630531311035,-0.67,1706
34140,0.14999999,-0.71056825,0.9561195,49.10772466659546,-0.67,1707
34160,0.14999999,-0.797542,0.95611966,49.124637603759766,-0.67,1708
34180,0.14999999,-0.7944597,0.9561197,49.14436173439026,-0.67,1709
34200,0.14999999,-0.6066301,0.9561194,49.16211771965027,-0.67,1710
34220,0.14999999,-0.6201189,0.9561194,49.177528619766235,-0.67,1711
34240,0.14999999,-0.7120146,0.9561194,49.196640491485596,-0.67,1712
34260,0.14999999,-0.72800964,0.9561193,49.21828842163086,-0.67,1713
34280,0.14999999,-0.5302003,0.95611936,49.23681092262268,-0.67,1714
34300,0.14999999,-0.65378225,0.95611924,49.25361752510071,-0.67,1715
34320,0.14999999,-0.63447523,0.9561192,49.27048444747925,-0.67,1716
34340,0.14999999,-0.65871525,0.95611924,49.29198122024536,-0.67,1717
34360,0.14999999,-0.6189372,0.9561193,49.31063532829285,-0.67,1718
34380,0.14999999,-0.9768878,0.9561193,49.33695888519287,-0.67,1719
34400,0.14999999,-0.5564925,0.9561191,49.37021064758301,-0.67,1720
34420,0.14999999,-0.44282502,0.95611924,49.40072822570801,-0.67,1721
34440,0.14999999,-0.5821105,0.95611924,49.43213605880737,-0.67,1722
34460,0.14999999,-0.36362213,0.9561194,49.46264386177063,-0.67,1723
34480,0.14999999,-0.6583477,0.95611954,49.49731159210205,-0.67,1724
34500,0.14999999,-0.7777207,0.95611936,49.523245334625244,-0.67,1725
34520,0.14999999,-0.8042644,0.95611936,49.57946157455444,-0.67,1726
34540,0.14999999,-0.43273056,0.9561194,49.60961151123047,-0.67,1727
34560,0.14999999,-0.63738096,0.95611924,49.638782024383545,-0.67,1728
34580,0.14999999,-0.5543229,0.9561193,49.66716003417969,-0.67,1729
34600,0.14999999,-0.64107513,0.9561193,49.69578981399536,-0.67,1730
34620,0.14999999,-0.7763486,0.9561194,49.74229907989502,-0.67,1731
34640,0.14999999,-0.7414763,0.95611936,49.77623629570007,-0.67,1732
34660,0.14999999,-0.85177016,0.95611936,49.80357098579407,-0.67,1733
34680,0.14999999,-0.59429127,0.95611906,49.821229219436646,-0.67,1734
34700,0.14999999,-0.9530301,0.95611894,49.83608317375183,-0.67,1735
34720,0.14999999,-0.76769745,0.9561189,49.85707116127014,-0.67,1736
34740,0.14999999,-0.80991817,0.956119,49.88931226730347,-0.67,1737
34760,0.14999999,-0.7376933,0.9561192,49.932263135910034,-0.67,1738
34780,0.14999999,-0.5658935,0.9561191,49.951639890670776,-0.67,1739
34800,0.14999999,-0.8599726,0.95611906,49.96824669837952,-0.67,1740
34820,0.14999999,-0.613665,0.9561192,49.99215745925903,-0.67,1741
34840,0.14999999,-0.6768043,0.9561192,50.01278853416443,-0.67,1742
34860,0.14999999,-0.6555055,0.95611924,50.032827615737915,-0.67,1743
34880,0.14999999,-0.5536285,0.95611924,50.054682970047,-0.67,1744
34900,0.14999999,-0.66535926,0.9561189,50.076375246047974,-0.67,1745
34920,0.14999999,-0.71116275,0.95611894,50.097787618637085,-0.67,1746
34940,0.14999999,-0.6014052,0.956119,50.11758232116699,-0.67,1747
34960,0.14999999,-0.6231926,0.95611906,50.13869500160217,-0.67,1748
34980,0.14999999,-0.75846654,0.9561192,50.1580023765564,-0.67,1749
35000,0.14999999,-0.77865905,0.9561191,50.180180311203,-0.67,1750
35020,0.14999999,-0.50100183,0.9561192,50.20264959335327,-0.67,1751
35040,0.14999999,-0.4765576,0.9561193,50.241313457489014,-0.67,1752
35060,0.14999999,-0.81906736,0.95611936,50.284443378448486,-0.67,1753
35080,0.14999999,-0.73611194,0.95611936,50.32356381416321,-0.67,1754
35100,0.14999999,-0.66213834,0.95611936,50.37939691543579,-0.67,1755
35120,0.14999999,-0.71132994,0.95611936,50.409669399261475,-0.67,1756
35140,0.14999999,-0.5771679,0.95611924,50.432647705078125,-0.67,1757
35160,0.14999999,-0.5727102,0.9561192,50.46503472328186,-0.67,1758
35180,0.14999999,-0.40353101,0.9561192,50.48928117752075,-0.67,1759
35200,0.14999999,-0.5723185,0.95611894,50.51867866516113,-0.67,1760
35220,0.14999999,-0.74338084,0.95611894,50.546820878982544,-0.67,1761
35240,0.14999999,-0.96412694,0.956119,50.56941294670105,-0.67,1762
35260,0.14999999,-0.73582464,0.95611906,50.58798837661743,-0.67,1763
35280,0.14999999,-0.6486292,0.9561192,50.62187457084656,-0.67,1764
35300,0.14999999,-0.51014876,0.9561193,50.67192459106445,-0.67,1765
35320,0.14999999,-0.6787062,0.95611954,50.70120429992676,-0.67,1766
35340,0.14999999,-0.6892102,0.95611954,50.71958827972412,-0.67,1767
35360,0.14999999,-0.5481489,0.95611936,50.743592739105225,-0.67,1768
35380,0.14999999,-0.6801151,0.9561195,50.76772379875183,-0.67,1769
35400,0.14999999,-0.807394,0.95611954,50.79120349884033,-0.67,1770
35420,0.14999999,-0.7513744,0.9561195,50.81338572502136,-0.67,1771
35440,0.14999999,-0.75800544,0.95611954,50.83503985404968,-0.67,1772
35460,0.14999999,-0.67558014,0.9561195,50.8516571521759,-0.67,1773
35480,0.14999999,-0.5708263,0.9561194,50.873021602630615,-0.67,1774
35500,0.14999999,-0.4339288,0.9561194,50.89239859580994,-0.67,1775
35520,0.14999999,-0.75145674,0.95611936,50.90807127952576,-0.67,1776
35540,0.14999999,-0.67498153,0.95611906,50.92732334136963,-0.67,1777
35560,0.14999999,-0.28339708,0.9561192,50.94354248046875,-0.67,1778
35580,0.14999999,-0.57866955,0.956119,50.96769690513611,-0.67,1779
35600,0.14999999,-0.78206724,0.956119,50.99685978889465,-0.67,1780
35620,0.14999999,-0.59742314,0.956119,51.03091764450073,-0.67,1781
35640,0.14999999,-0.6841448,0.9561188,51.08415508270264,-0.67,1782
35660,0.14999999,-0.7324681,0.95611876,51.12104630470276,-0.67,1783
35680,0.14999999,-0.6098023,0.95611876,51.15905141830444,-0.67,1784
35700,0.14999999,-0.8155928,0.95611894,51.20219445228577,-0.67,1785
35720,0.14999999,-0.5556657,0.95611894,51.26250076293945,-0.67,1786
35740,0.14999999,-0.76524854,0.9561189,51.318315267562866,-0.67,1787
35760,0.14999999,-0.73936987,0.95611894,51.358394622802734,-0.67,1788
35780,0.14999999,-0.8478323,0.95611894,51.38900566101074,-0.67,1789
35800,0.14999999,-0.5364597,0.95611894,51.41222167015076,-0.67,1790
35820,0.14999999,-0.6074241,0.956119,51.43237495422363,-0.67,1791
35840,0.14999999,-0.59349936,0.95611876,51.455363512039185,-0.67,1792
35860,0.14999999,-0.7398117,0.95611894,51.479238510131836,-0.67,1793
35880,0.14999999,-0.6523304,0.95611906,51.49876403808594,-0.67,1794
35900,0.14999999,-0.8170707,0.95611906,51.516371965408325,-0.67,1795
35920,0.14999999,-0.7569206,0.956119,51.53515291213989,-0.67,1796
35940,0.14999999,-0.6838083,0.9561189,51.55196952819824,-0.67,1797
35960,0.14999999,-0.68129027,0.9561187,51.570080518722534,-0.67,1798
35980,0.14999999,-0.7838817,0.9561188,51.58575391769409,-0.67,1799
36000,0.14999999,-0.819098,0.9561188,51.60786414146423,-0.67,1800
36020,0.14999999,-0.6790695,0.95611894,51.64181900024414,-0.67,1801
36040,0.14999999,-0.7643785,0.9561191,51.69802904129028,-0.67,1802
36060,0.14999999,-0.57350767,0.9561192,51.77794814109802,-0.67,1803
36080,0.14999999,-0.6099124,0.9561192,51.84582328796387,-0.67,1804
36100,0.14999999,-0.5630492,0.95611936,51.9202926158905,-0.67,1805
36120,0.14999999,-0.54373336,0.95611906,51.997638463974,-0.67,1806
36140,0.14999999,-0.7130224,0.95611906,52.10865759849548,-0.67,1807
36160,0.14999999,-0.7824752,0.95611894,52.18243932723999,-0.67,1808
36180,0.14999999,-0.69775516,0.95611894,52.24042749404907,-0.67,1809
36200,0.14999999,-0.5384378,0.9561189,52.30910110473633,-0.67,1810
36220,0.14999999,-0.70745695,0.95611906,52.398061990737915,-0.67,1811
36240,0.14999999,-0.67941797,0.9561191,52.42536973953247,-0.67,1812
36260,0.14999999,-0.67953783,0.95611906,52.46674346923828,-0.67,1813
36280,0.14999999,-0.7071991,0.9561192,52.51349449157715,-0.67,1814
36300,0.14999999,-0.65645283,0.95611924,52.5621874332428,-0.67,1815
36320,0.14999999,-0.562605,0.95611924,52.6021249294281,-0.67,1816
36340,0.14999999,-0.6465631,0.9561193,52.632880449295044,-0.67,1817
36360,0.14999999,-0.6228874,0.9561193,52.685283184051514,-0.67,1818
36380,0.14999999,-0.338736,0.9561193,52.72549867630005,-0.67,1819
36400,0.14999999,-0.6136001,0.9561194,52.760056495666504,-0.67,1820
36420,0.14999999,-0.71676314,0.9561193,52.79055738449097,-0.67,1821
36440,0.14999999,-0.54521984,0.95611936,52.82271194458008,-0.67,1822
36460,0.14999999,-0.7802897,0.9561194,52.83956813812256,-0.67,1823
36480,0.14999999,-0.9253048,0.9561194,52.864118814468384,-0.67,1824
36500,0.14999999,-0.61200476,0.9561193,52.88380479812622,-0.67,1825
36520,0.14999999,-0.82918847,0.95611924,52.90052652359009,-0.67,1826
36540,0.14999999,-0.79117084,0.95611936,52.91911029815674,-0.67,1827
36560,0.14999999,-0.7048147,0.9561195,52.93663239479065,-0.67,1828
36580,0.14999999,-0.7525,0.9561194,52.9538037776947,-0.67,1829
36600,0.14999999,-0.6059648,0.95611954,52.97528576850891,-0.67,1830
36620,0.14999999,-0.6155293,0.9561195,52.99281883239746,-0.67,1831
36640,0.14999999,-1.0064528,0.9561196,53.013928174972534,-0.67,1832
36660,0.14999999,-0.6746694,0.95611954,53.03047823905945,-0.67,1833
36680,0.14999999,-0.5509531,0.9561195,53.050350189208984,-0.67,1834
36700,0.14999999,-0.83546525,0.95611954,53.07299041748047,-0.67,1835
36720,0.14999999,-0.7762071,0.9561196,53.1107234954834,-0.67,1836
36740,0.14999999,-0.68399155,0.9561196,53.13898849487305,-0.67,1837
36760,0.14999999,-0.8336763,0.95611966,53.17203140258789,-0.67,1838
36780,0.14999999,-0.39239717,0.9561196,53.20727014541626,-0.67,1839
36800,0.14999999,-0.5720086,0.9561196,53.2317259311676,-0.67,1840
36820,0.14999999,-0.48319054,0.9561197,53.27184724807739,-0.67,1841
36840,0.14999999,-0.5768757,0.9561198,53.3163845539093,-0.67,1842
36860,0.14999999,-0.62123674,0.9561197,53.37852478027344,-0.67,1843
36880,0.14999999,-0.7487394,0.9561199,53.41809439659119,-0.67,1844
36900,0.14999999,-0.80460614,0.9561197,53.44815993309021,-0.67,1845
36920,0.14999999,-0.7658498,0.9561197,53.48423504829407,-0.67,1846
36940,0.14999999,-0.5201371,0.9561197,53.53384041786194,-0.67,1847
36960,0.14999999,-0.60786146,0.9561198,53.60120630264282,-0.67,1848
36980,0.14999999,-0.6782314,0.9561198,53.640127182006836,-0.67,1849
37000,0.14999999,-0.658533,0.9561199,53.66681742668152,-0.67,1850
37020,0.14999999,-0.60022837,0.9561199,53.71606636047363,-0.67,1851
37040,0.14999999,-0.7935101,0.95612,53.74746632575989,-0.67,1852
37060,0.14999999,-0.7651084,0.9561202,53.79390001296997,-0.67,1853
37080,0.14999999,-0.66154623,0.95612013,53.82907819747925,-0.67,1854
37100,0.14999999,-0.5958419,0.9561202,53.85258436203003,-0.67,1855
37120,0.14999999,-0.7233218,0.9561202,53.870134353637695,-0.67,1856
37140,0.14999999,-0.50565803,0.9561203,53.88900899887085,-0.67,1857
37160,0.14999999,-0.82137924,0.9561204,53.91123175621033,-0.67,1858
37180,0.14999999,-0.82305926,0.9561205,53.936641693115234,-0.67,1859
