LQGmu1_actor,LQGsigma_higher,LQGmu1_higher,ReturnMean,TimestepsSoFar,Iteration,TimeElapsed
-0.7125006,0.14999999,-0.69,0.9561201,29860,1493,39.498175382614136
-0.6066718,0.14999999,-0.69,0.9561201,29880,1494,39.52184462547302
-0.7285551,0.14999999,-0.69,0.95612,29900,1495,39.54990577697754
-0.91981846,0.14999999,-0.69,0.95612013,29920,1496,39.578309535980225
-0.76554185,0.14999999,-0.69,0.9561201,29940,1497,39.60484528541565
-0.41748938,0.14999999,-0.69,0.9561202,29960,1498,39.63331842422485
-0.8019536,0.14999999,-0.69,0.95611984,29980,1499,39.66147780418396
-0.8821713,0.14999999,-0.69,0.9561199,30000,1500,39.68936729431152
-0.67325175,0.14999999,-0.69,0.9561199,30020,1501,39.71844458580017
-0.56078684,0.14999999,-0.69,0.9561199,30040,1502,39.74561333656311
-0.6100421,0.14999999,-0.69,0.95612,30060,1503,39.77860689163208
-0.8162304,0.14999999,-0.69,0.95612013,30080,1504,39.8091824054718
-0.49807924,0.14999999,-0.69,0.95612025,30100,1505,39.841171741485596
-0.56921154,0.14999999,-0.69,0.95611984,30120,1506,39.873520374298096
-0.81361634,0.14999999,-0.69,0.95611984,30140,1507,39.90697622299194
-0.90861744,0.14999999,-0.69,0.9561198,30160,1508,39.930643796920776
-0.8274543,0.14999999,-0.69,0.9561199,30180,1509,39.95877027511597
-0.9723033,0.14999999,-0.69,0.95611966,30200,1510,39.98518204689026
-0.6596631,0.14999999,-0.69,0.9561195,30220,1511,40.01149272918701
-0.57145846,0.14999999,-0.69,0.9561194,30240,1512,40.03871560096741
-0.9885887,0.14999999,-0.69,0.9561194,30260,1513,40.061471700668335
-0.76038533,0.14999999,-0.69,0.95611936,30280,1514,40.08832001686096
-0.55876875,0.14999999,-0.69,0.9561193,30300,1515,40.127861976623535
-0.6606764,0.14999999,-0.69,0.9561194,30320,1516,40.16644287109375
-0.8244839,0.14999999,-0.69,0.95611936,30340,1517,40.19392681121826
-0.7946384,0.14999999,-0.69,0.9561192,30360,1518,40.222362995147705
-0.6294651,0.14999999,-0.69,0.9561193,30380,1519,40.2493736743927
-0.62342954,0.14999999,-0.69,0.95611924,30400,1520,40.27696633338928
-0.7607826,0.14999999,-0.69,0.95611924,30420,1521,40.302263021469116
-0.37886927,0.14999999,-0.69,0.95611936,30440,1522,40.32946014404297
-0.9029067,0.14999999,-0.69,0.95611894,30460,1523,40.35616421699524
-0.7104685,0.14999999,-0.69,0.9561188,30480,1524,40.38924860954285
-0.84214544,0.14999999,-0.69,0.9561189,30500,1525,40.422969818115234
-0.72658944,0.14999999,-0.69,0.9561186,30520,1526,40.4588520526886
-0.6467473,0.14999999,-0.69,0.95611864,30540,1527,40.4866042137146
-0.42206982,0.14999999,-0.69,0.95611876,30560,1528,40.52233958244324
-0.504534,0.14999999,-0.69,0.95611906,30580,1529,40.55028772354126
-0.90151393,0.14999999,-0.69,0.956119,30600,1530,40.58452320098877
-0.6476727,0.14999999,-0.69,0.95611906,30620,1531,40.617724657058716
-0.7488385,0.14999999,-0.69,0.9561189,30640,1532,40.646692991256714
-0.5434826,0.14999999,-0.69,0.9561189,30660,1533,40.67248201370239
-0.5931816,0.14999999,-0.69,0.9561188,30680,1534,40.70053029060364
-0.50852233,0.14999999,-0.69,0.95611876,30700,1535,40.733269691467285
-0.61227185,0.14999999,-0.69,0.9561188,30720,1536,40.76189684867859
-0.6554899,0.14999999,-0.69,0.9561189,30740,1537,40.792181968688965
-0.7635073,0.14999999,-0.69,0.956119,30760,1538,40.819294929504395
-0.72185165,0.14999999,-0.69,0.95611864,30780,1539,40.8462769985199
-0.5490273,0.14999999,-0.69,0.9561186,30800,1540,40.87830448150635
-0.75765413,0.14999999,-0.69,0.9561187,30820,1541,40.920443058013916
-0.6836345,0.14999999,-0.69,0.9561187,30840,1542,40.954052686691284
-0.7912191,0.14999999,-0.69,0.9561187,30860,1543,40.986515283584595
-0.5111846,0.14999999,-0.69,0.9561186,30880,1544,41.01053786277771
-0.65255404,0.14999999,-0.69,0.95611846,30900,1545,41.042356967926025
-0.7199456,0.14999999,-0.69,0.95611835,30920,1546,41.06387996673584
-0.7209159,0.14999999,-0.69,0.9561183,30940,1547,41.08616518974304
-0.6949481,0.14999999,-0.69,0.9561184,30960,1548,41.106510162353516
-0.8694045,0.14999999,-0.69,0.95611835,30980,1549,41.128984212875366
-0.58547187,0.14999999,-0.69,0.95611835,31000,1550,41.15818476676941
-0.78168064,0.14999999,-0.69,0.9561182,31020,1551,41.18268132209778
-0.9783007,0.14999999,-0.69,0.9561182,31040,1552,41.214457511901855
-0.2858299,0.14999999,-0.69,0.956118,31060,1553,41.242663621902466
-0.7541815,0.14999999,-0.69,0.9561174,31080,1554,41.26831555366516
-0.74108744,0.14999999,-0.69,0.95611733,31100,1555,41.2887544631958
-0.75207883,0.14999999,-0.69,0.95611745,31120,1556,41.315420389175415
-0.6903213,0.14999999,-0.69,0.9561174,31140,1557,41.33665871620178
-0.8415949,0.14999999,-0.69,0.9561175,31160,1558,41.35773253440857
-0.84447485,0.14999999,-0.69,0.95611763,31180,1559,41.386313915252686
-0.5196476,0.14999999,-0.69,0.95611763,31200,1560,41.40677881240845
-0.29601115,0.14999999,-0.69,0.9561173,31220,1561,41.43621206283569
-1.0367954,0.14999999,-0.69,0.95611703,31240,1562,41.47057008743286
-0.6013817,0.14999999,-0.69,0.95611686,31260,1563,41.49521040916443
-0.42941362,0.14999999,-0.69,0.956117,31280,1564,41.522178411483765
-0.83973134,0.14999999,-0.69,0.9561171,31300,1565,41.55129837989807
-0.779354,0.14999999,-0.69,0.9561172,31320,1566,41.57271480560303
-0.7762045,0.14999999,-0.69,0.9561171,31340,1567,41.59571886062622
-0.7130451,0.14999999,-0.69,0.9561173,31360,1568,41.62544560432434
-0.7294285,0.14999999,-0.69,0.95611733,31380,1569,41.6614785194397
-0.6764667,0.14999999,-0.69,0.95611733,31400,1570,41.69434905052185
-0.5226212,0.14999999,-0.69,0.95611745,31420,1571,41.72118163108826
-0.5999468,0.14999999,-0.69,0.95611745,31440,1572,41.75183176994324
-0.5251311,0.14999999,-0.69,0.9561174,31460,1573,41.77932572364807
-0.7535145,0.14999999,-0.69,0.9561175,31480,1574,41.80550456047058
-0.747714,0.14999999,-0.69,0.95611745,31500,1575,41.827455043792725
-0.60029864,0.14999999,-0.69,0.95611745,31520,1576,41.85038900375366
-0.6466675,0.14999999,-0.69,0.9561169,31540,1577,41.87277626991272
-0.8855011,0.14999999,-0.69,0.956117,31560,1578,41.89769792556763
-0.556263,0.14999999,-0.69,0.956117,31580,1579,41.92390441894531
-0.7909141,0.14999999,-0.69,0.9561171,31600,1580,41.96135663986206
-0.59983593,0.14999999,-0.69,0.95611715,31620,1581,41.98241066932678
-0.9075664,0.14999999,-0.69,0.9561172,31640,1582,42.007837533950806
-0.7482428,0.14999999,-0.69,0.95611733,31660,1583,42.03957009315491
-0.6190841,0.14999999,-0.69,0.9561172,31680,1584,42.067471504211426
-0.7543258,0.14999999,-0.69,0.9561172,31700,1585,42.09520697593689
-1.0021974,0.14999999,-0.69,0.9561172,31720,1586,42.12382507324219
-0.50037885,0.14999999,-0.69,0.95611715,31740,1587,42.15225791931152
-0.6709472,0.14999999,-0.69,0.9561173,31760,1588,42.18118405342102
-0.646885,0.14999999,-0.69,0.9561174,31780,1589,42.211236000061035
-0.88179016,0.14999999,-0.69,0.9561175,31800,1590,42.24122619628906
-0.8508226,0.14999999,-0.69,0.9561175,31820,1591,42.270623445510864
-0.5613301,0.14999999,-0.69,0.9561176,31840,1592,42.298646211624146
-0.55000037,0.14999999,-0.69,0.9561175,31860,1593,42.326977252960205
-0.5312519,0.14999999,-0.69,0.9561174,31880,1594,42.361042737960815
-0.70377874,0.14999999,-0.69,0.95611745,31900,1595,42.393983602523804
-0.72073406,0.14999999,-0.69,0.9561171,31920,1596,42.423458099365234
-0.8077961,0.14999999,-0.69,0.95611703,31940,1597,42.452916622161865
-0.5538492,0.14999999,-0.69,0.95611703,31960,1598,42.492652893066406
-0.57231057,0.14999999,-0.69,0.956117,31980,1599,42.53195810317993
-0.33493215,0.14999999,-0.69,0.95611715,32000,1600,42.5711612701416
-0.83749527,0.14999999,-0.69,0.95611703,32020,1601,42.60406422615051
-0.7262852,0.14999999,-0.69,0.95611715,32040,1602,42.64882802963257
-0.78863233,0.14999999,-0.69,0.95611733,32060,1603,42.6736581325531
-0.716969,0.14999999,-0.69,0.9561174,32080,1604,42.7065315246582
-0.51724553,0.14999999,-0.69,0.95611733,32100,1605,42.73866415023804
-0.52946424,0.14999999,-0.69,0.9561173,32120,1606,42.76848030090332
-0.526821,0.14999999,-0.69,0.95611715,32140,1607,42.798924684524536
-0.6027658,0.14999999,-0.69,0.9561172,32160,1608,42.829344034194946
-0.86431307,0.14999999,-0.69,0.95611745,32180,1609,42.85907602310181
-0.81091803,0.14999999,-0.69,0.95611763,32200,1610,42.88690900802612
-0.53480744,0.14999999,-0.69,0.9561176,32220,1611,42.913795948028564
-0.63569546,0.14999999,-0.69,0.9561175,32240,1612,42.94240760803223
-0.80118096,0.14999999,-0.69,0.95611763,32260,1613,42.97191572189331
-0.8239243,0.14999999,-0.69,0.95611775,32280,1614,43.00283885002136
-0.9251894,0.14999999,-0.69,0.9561179,32300,1615,43.03286671638489
-0.43416753,0.14999999,-0.69,0.956118,32320,1616,43.06290340423584
-0.49159434,0.14999999,-0.69,0.95611775,32340,1617,43.09282565116882
-0.64842826,0.14999999,-0.69,0.95611763,32360,1618,43.11543035507202
-0.81560576,0.14999999,-0.69,0.9561176,32380,1619,43.14402198791504
-0.6290183,0.14999999,-0.69,0.95611745,32400,1620,43.16715383529663
-0.77977306,0.14999999,-0.69,0.9561175,32420,1621,43.18835163116455
-0.75988436,0.14999999,-0.69,0.95611733,32440,1622,43.20956325531006
-0.65807706,0.14999999,-0.69,0.9561174,32460,1623,43.23144745826721
-0.7573269,0.14999999,-0.69,0.9561175,32480,1624,43.25210237503052
-0.41793698,0.14999999,-0.69,0.9561175,32500,1625,43.27673673629761
-0.630551,0.14999999,-0.69,0.9561174,32520,1626,43.298569202423096
-0.85034645,0.14999999,-0.69,0.9561171,32540,1627,43.32127332687378
-0.717513,0.14999999,-0.69,0.9561169,32560,1628,43.34981560707092
-0.80588084,0.14999999,-0.69,0.95611703,32580,1629,43.376617193222046
-0.8868195,0.14999999,-0.69,0.956117,32600,1630,43.41569113731384
-0.81527674,0.14999999,-0.69,0.95611686,32620,1631,43.45777201652527
-0.6038387,0.14999999,-0.69,0.9561169,32640,1632,43.50423574447632
-0.72781634,0.14999999,-0.69,0.9561168,32660,1633,43.54372477531433
-0.81089765,0.14999999,-0.69,0.95611686,32680,1634,43.58586382865906
-0.6627002,0.14999999,-0.69,0.9561168,32700,1635,43.621333599090576
-0.69991416,0.14999999,-0.69,0.9561171,32720,1636,43.6569139957428
-0.63286734,0.14999999,-0.69,0.95611703,32740,1637,43.69215750694275
-0.7154268,0.14999999,-0.69,0.95611715,32760,1638,43.72679662704468
-0.6545105,0.14999999,-0.69,0.9561171,32780,1639,43.75477576255798
-0.4274304,0.14999999,-0.69,0.95611703,32800,1640,43.7855064868927
-0.5335951,0.14999999,-0.69,0.9561173,32820,1641,43.816263914108276
-0.60405886,0.14999999,-0.69,0.95611703,32840,1642,43.8582489490509
-0.8800461,0.14999999,-0.69,0.956117,32860,1643,43.89500021934509
-0.43001962,0.14999999,-0.69,0.95611674,32880,1644,43.927125692367554
-0.66612923,0.14999999,-0.69,0.956117,32900,1645,43.95611524581909
-0.6582132,0.14999999,-0.69,0.956117,32920,1646,43.9815468788147
-0.5410782,0.14999999,-0.69,0.9561168,32940,1647,44.00849676132202
-0.46492246,0.14999999,-0.69,0.95611686,32960,1648,44.048667669296265
-0.53363544,0.14999999,-0.69,0.95611703,32980,1649,44.08727169036865
-0.6709666,0.14999999,-0.69,0.9561169,33000,1650,44.12449789047241
-0.72510344,0.14999999,-0.69,0.95611686,33020,1651,44.147467374801636
-0.7535046,0.14999999,-0.69,0.95611686,33040,1652,44.17316150665283
-0.6506121,0.14999999,-0.69,0.95611686,33060,1653,44.199291467666626
-0.6664101,0.14999999,-0.69,0.956117,33080,1654,44.22000432014465
-0.74549687,0.14999999,-0.69,0.95611703,33100,1655,44.25328731536865
-0.80172455,0.14999999,-0.69,0.9561172,33120,1656,44.275556325912476
-0.63758284,0.14999999,-0.69,0.95611715,33140,1657,44.30942702293396
-0.7514916,0.14999999,-0.69,0.9561173,33160,1658,44.33151721954346
-0.72798705,0.14999999,-0.69,0.9561172,33180,1659,44.36709928512573
-0.64105654,0.14999999,-0.69,0.95611733,33200,1660,44.396461963653564
-0.6363871,0.14999999,-0.69,0.95611745,33220,1661,44.428670167922974
-0.720962,0.14999999,-0.69,0.9561174,33240,1662,44.47378611564636
-0.9935865,0.14999999,-0.69,0.9561175,33260,1663,44.51461744308472
-0.7148402,0.14999999,-0.69,0.9561175,33280,1664,44.54774045944214
-0.73822165,0.14999999,-0.69,0.95611745,33300,1665,44.59151029586792
-0.7673876,0.14999999,-0.69,0.9561176,33320,1666,44.626742124557495
-0.6381861,0.14999999,-0.69,0.9561177,33340,1667,44.666390895843506
-0.561771,0.14999999,-0.69,0.95611775,33360,1668,44.71304106712341
-0.6294037,0.14999999,-0.69,0.95611787,33380,1669,44.74526786804199
-0.6911734,0.14999999,-0.69,0.956118,33400,1670,44.777366161346436
-0.5622512,0.14999999,-0.69,0.9561179,33420,1671,44.80606985092163
-0.57395864,0.14999999,-0.69,0.9561179,33440,1672,44.83646368980408
-0.8177023,0.14999999,-0.69,0.95611775,33460,1673,44.87307953834534
-0.49504352,0.14999999,-0.69,0.9561174,33480,1674,44.900102615356445
-0.5316804,0.14999999,-0.69,0.9561174,33500,1675,44.92603158950806
-0.7319525,0.14999999,-0.69,0.9561173,33520,1676,44.961581230163574
-0.95499855,0.14999999,-0.69,0.9561173,33540,1677,44.99958372116089
-1.0776145,0.14999999,-0.69,0.9561171,33560,1678,45.029550552368164
-0.54759794,0.14999999,-0.69,0.9561171,33580,1679,45.05424928665161
-0.631948,0.14999999,-0.69,0.95611715,33600,1680,45.10049223899841
-0.7211976,0.14999999,-0.69,0.9561172,33620,1681,45.14179801940918
-0.51509356,0.14999999,-0.69,0.95611715,33640,1682,45.1734573841095
-0.7900324,0.14999999,-0.69,0.9561172,33660,1683,45.20223069190979
-0.5908261,0.14999999,-0.69,0.95611733,33680,1684,45.23156452178955
-0.83594763,0.14999999,-0.69,0.95611715,33700,1685,45.26536679267883
-0.8462075,0.14999999,-0.69,0.95611686,33720,1686,45.2930908203125
-0.81389445,0.14999999,-0.69,0.95611703,33740,1687,45.314576625823975
-0.5506893,0.14999999,-0.69,0.95611686,33760,1688,45.34999442100525
-0.87496716,0.14999999,-0.69,0.95611656,33780,1689,45.38711953163147
-0.63549715,0.14999999,-0.69,0.9561165,33800,1690,45.417625188827515
-0.60276353,0.14999999,-0.69,0.9561166,33820,1691,45.44507074356079
-0.38390437,0.14999999,-0.69,0.9561168,33840,1692,45.474292278289795
-0.768452,0.14999999,-0.69,0.9561167,33860,1693,45.50287127494812
-0.9314333,0.14999999,-0.69,0.95611674,33880,1694,45.53288745880127
-0.9553493,0.14999999,-0.69,0.9561168,33900,1695,45.562923431396484
-0.7099144,0.14999999,-0.69,0.9561168,33920,1696,45.591941356658936
-0.7863026,0.14999999,-0.69,0.9561169,33940,1697,45.62111568450928
-0.79093826,0.14999999,-0.69,0.956117,33960,1698,45.654582500457764
-0.6406309,0.14999999,-0.69,0.956117,33980,1699,45.684351682662964
-0.6030686,0.14999999,-0.69,0.95611715,34000,1700,45.713775873184204
-0.61453897,0.14999999,-0.69,0.9561171,34020,1701,45.74391460418701
-0.82322955,0.14999999,-0.69,0.9561172,34040,1702,45.7739462852478
-0.5711436,0.14999999,-0.69,0.9561172,34060,1703,45.80394196510315
-0.66391045,0.14999999,-0.69,0.9561172,34080,1704,45.83334755897522
-0.44364077,0.14999999,-0.69,0.9561172,34100,1705,45.863037109375
-0.89493847,0.14999999,-0.69,0.9561173,34120,1706,45.89047574996948
-0.73056823,0.14999999,-0.69,0.9561172,34140,1707,45.93827843666077
-0.81754196,0.14999999,-0.69,0.9561174,34160,1708,45.97176456451416
-0.8144597,0.14999999,-0.69,0.95611745,34180,1709,46.00540733337402
-0.62663007,0.14999999,-0.69,0.9561172,34200,1710,46.03341627120972
-0.6401189,0.14999999,-0.69,0.9561172,34220,1711,46.065266609191895
-0.7320146,0.14999999,-0.69,0.9561172,34240,1712,46.096559286117554
-0.7480096,0.14999999,-0.69,0.9561171,34260,1713,46.12683653831482
-0.5502003,0.14999999,-0.69,0.9561171,34280,1714,46.156256675720215
-0.6737822,0.14999999,-0.69,0.95611703,34300,1715,46.19008827209473
-0.6544752,0.14999999,-0.69,0.956117,34320,1716,46.22022533416748
-0.6787152,0.14999999,-0.69,0.956117,34340,1717,46.25245404243469
-0.6389372,0.14999999,-0.69,0.9561171,34360,1718,46.28322744369507
-0.9968878,0.14999999,-0.69,0.95611703,34380,1719,46.32060217857361
-0.5764925,0.14999999,-0.69,0.95611686,34400,1720,46.35347032546997
-0.462825,0.14999999,-0.69,0.956117,34420,1721,46.38266730308533
-0.6021105,0.14999999,-0.69,0.9561171,34440,1722,46.41244959831238
-0.3836221,0.14999999,-0.69,0.95611715,34460,1723,46.459006547927856
-0.6783477,0.14999999,-0.69,0.9561173,34480,1724,46.49728083610535
-0.7977207,0.14999999,-0.69,0.9561171,34500,1725,46.53499794006348
-0.8242644,0.14999999,-0.69,0.9561171,34520,1726,46.55573034286499
-0.45273054,0.14999999,-0.69,0.95611715,34540,1727,46.58251333236694
-0.65738094,0.14999999,-0.69,0.95611715,34560,1728,46.60524368286133
-0.5743229,0.14999999,-0.69,0.9561171,34580,1729,46.63039755821228
-0.6610751,0.14999999,-0.69,0.9561172,34600,1730,46.654869079589844
-0.7963486,0.14999999,-0.69,0.9561172,34620,1731,46.67951989173889
-0.7614763,0.14999999,-0.69,0.95611715,34640,1732,46.70636534690857
-0.87177014,0.14999999,-0.69,0.95611715,34660,1733,46.73459768295288
-0.61429125,0.14999999,-0.69,0.9561168,34680,1734,46.76052141189575
-0.9730301,0.14999999,-0.69,0.9561167,34700,1735,46.78527879714966
-0.78769743,0.14999999,-0.69,0.9561166,34720,1736,46.811580181121826
-0.82991815,0.14999999,-0.69,0.9561167,34740,1737,46.83681893348694
-0.7576933,0.14999999,-0.69,0.95611686,34760,1738,46.86617827415466
-0.58589345,0.14999999,-0.69,0.95611686,34780,1739,46.90792989730835
-0.8799726,0.14999999,-0.69,0.95611686,34800,1740,46.950679302215576
-0.63366497,0.14999999,-0.69,0.9561168,34820,1741,46.99090790748596
-0.6968043,0.14999999,-0.69,0.9561168,34840,1742,47.02733564376831
-0.67550546,0.14999999,-0.69,0.956117,34860,1743,47.05142641067505
-0.5736285,0.14999999,-0.69,0.9561169,34880,1744,47.07405114173889
-0.68535924,0.14999999,-0.69,0.9561167,34900,1745,47.09550738334656
-0.7311627,0.14999999,-0.69,0.9561166,34920,1746,47.11706209182739
-0.6214052,0.14999999,-0.69,0.9561167,34940,1747,47.13887429237366
-0.6431926,0.14999999,-0.69,0.95611686,34960,1748,47.167105197906494
-0.7784665,0.14999999,-0.69,0.9561169,34980,1749,47.19109845161438
-0.798659,0.14999999,-0.69,0.9561169,35000,1750,47.21523451805115
-0.5210018,0.14999999,-0.69,0.95611686,35020,1751,47.248918771743774
-0.4965576,0.14999999,-0.69,0.956117,35040,1752,47.277312994003296
-0.83906734,0.14999999,-0.69,0.9561171,35060,1753,47.30541729927063
-0.7561119,0.14999999,-0.69,0.95611703,35080,1754,47.334455251693726
-0.6821383,0.14999999,-0.69,0.95611703,35100,1755,47.364813566207886
-0.7313299,0.14999999,-0.69,0.956117,35120,1756,47.39367413520813
-0.5971679,0.14999999,-0.69,0.9561169,35140,1757,47.42323303222656
-0.5927102,0.14999999,-0.69,0.9561169,35160,1758,47.45624589920044
-0.423531,0.14999999,-0.69,0.95611686,35180,1759,47.48566007614136
-0.5923185,0.14999999,-0.69,0.95611656,35200,1760,47.51362133026123
-0.7633808,0.14999999,-0.69,0.9561167,35220,1761,47.54379105567932
-0.9841269,0.14999999,-0.69,0.95611674,35240,1762,47.57348608970642
-0.7558246,0.14999999,-0.69,0.95611674,35260,1763,47.59789061546326
-0.66862917,0.14999999,-0.69,0.9561169,35280,1764,47.620200395584106
-0.53014874,0.14999999,-0.69,0.956117,35300,1765,47.64939618110657
-0.6987062,0.14999999,-0.69,0.95611715,35320,1766,47.678922176361084
-0.70921016,0.14999999,-0.69,0.9561173,35340,1767,47.711395263671875
-0.56814885,0.14999999,-0.69,0.9561171,35360,1768,47.750046491622925
-0.7001151,0.14999999,-0.69,0.9561172,35380,1769,47.786844968795776
-0.827394,0.14999999,-0.69,0.95611715,35400,1770,47.824156761169434
-0.7713744,0.14999999,-0.69,0.95611715,35420,1771,47.86078858375549
-0.7780054,0.14999999,-0.69,0.95611715,35440,1772,47.896023750305176
-0.6955801,0.14999999,-0.69,0.95611715,35460,1773,47.92701816558838
-0.5908263,0.14999999,-0.69,0.9561171,35480,1774,47.96837306022644
-0.45392877,0.14999999,-0.69,0.95611703,35500,1775,48.00923776626587
-0.7714567,0.14999999,-0.69,0.95611703,35520,1776,48.040167570114136
-0.6949815,0.14999999,-0.69,0.95611674,35540,1777,48.068456411361694
-0.30339706,0.14999999,-0.69,0.9561168,35560,1778,48.09644937515259
-0.5986695,0.14999999,-0.69,0.95611674,35580,1779,48.12678003311157
-0.8020672,0.14999999,-0.69,0.9561167,35600,1780,48.157562017440796
-0.6174231,0.14999999,-0.69,0.9561167,35620,1781,48.18841075897217
-0.7041448,0.14999999,-0.69,0.9561165,35640,1782,48.21751260757446
-0.7524681,0.14999999,-0.69,0.9561165,35660,1783,48.24931263923645
-0.6298023,0.14999999,-0.69,0.95611656,35680,1784,48.27981114387512
-0.8355928,0.14999999,-0.69,0.9561166,35700,1785,48.31064295768738
-0.57566565,0.14999999,-0.69,0.9561166,35720,1786,48.340896129608154
-0.7852485,0.14999999,-0.69,0.95611656,35740,1787,48.36369752883911
-0.75936985,0.14999999,-0.69,0.95611656,35760,1788,48.38848900794983
-0.8678323,0.14999999,-0.69,0.95611656,35780,1789,48.41553044319153
-0.55645967,0.14999999,-0.69,0.9561166,35800,1790,48.44056558609009
-0.62742406,0.14999999,-0.69,0.95611674,35820,1791,48.46680402755737
-0.61349934,0.14999999,-0.69,0.95611656,35840,1792,48.505131483078
-0.7598117,0.14999999,-0.69,0.9561166,35860,1793,48.54116177558899
-0.6723304,0.14999999,-0.69,0.95611674,35880,1794,48.58905601501465
-0.8370707,0.14999999,-0.69,0.9561168,35900,1795,48.63195204734802
-0.77692056,0.14999999,-0.69,0.9561167,35920,1796,48.68130826950073
-0.7038083,0.14999999,-0.69,0.9561165,35940,1797,48.70864391326904
-0.70129025,0.14999999,-0.69,0.9561163,35960,1798,48.73166847229004
-0.8038817,0.14999999,-0.69,0.95611644,35980,1799,48.75562357902527
-0.839098,0.14999999,-0.69,0.95611656,36000,1800,48.784342765808105
-0.6990695,0.14999999,-0.69,0.9561166,36020,1801,48.80864500999451
-0.78437847,0.14999999,-0.69,0.95611674,36040,1802,48.83995580673218
-0.59350765,0.14999999,-0.69,0.95611686,36060,1803,48.86392903327942
-0.6299124,0.14999999,-0.69,0.9561168,36080,1804,48.88965845108032
-0.5830492,0.14999999,-0.69,0.95611703,36100,1805,48.91338396072388
-0.56373334,0.14999999,-0.69,0.95611674,36120,1806,48.93829965591431
-0.7330224,0.14999999,-0.69,0.9561167,36140,1807,48.96803617477417
-0.80247515,0.14999999,-0.69,0.9561166,36160,1808,48.99952483177185
-0.71775514,0.14999999,-0.69,0.9561166,36180,1809,49.03229475021362
-0.55843776,0.14999999,-0.69,0.9561166,36200,1810,49.06300377845764
-0.7274569,0.14999999,-0.69,0.9561168,36220,1811,49.097068548202515
-0.69941795,0.14999999,-0.69,0.9561168,36240,1812,49.135807037353516
-0.6995378,0.14999999,-0.69,0.95611686,36260,1813,49.167038917541504
-0.7271991,0.14999999,-0.69,0.95611686,36280,1814,49.195234537124634
-0.6764528,0.14999999,-0.69,0.956117,36300,1815,49.22398900985718
-0.582605,0.14999999,-0.69,0.9561169,36320,1816,49.25514101982117
-0.6665631,0.14999999,-0.69,0.95611703,36340,1817,49.29513430595398
-0.64288735,0.14999999,-0.69,0.956117,36360,1818,49.32746911048889
-0.35873598,0.14999999,-0.69,0.956117,36380,1819,49.3583288192749
-0.63360006,0.14999999,-0.69,0.9561171,36400,1820,49.388230085372925
-0.7367631,0.14999999,-0.69,0.95611703,36420,1821,49.41906023025513
-0.5652198,0.14999999,-0.69,0.956117,36440,1822,49.4490110874176
-0.8002897,0.14999999,-0.69,0.9561171,36460,1823,49.47912859916687
-0.94530475,0.14999999,-0.69,0.95611715,36480,1824,49.50938606262207
-0.63200474,0.14999999,-0.69,0.95611703,36500,1825,49.55059218406677
-0.84918845,0.14999999,-0.69,0.9561169,36520,1826,49.58820724487305
-0.8111708,0.14999999,-0.69,0.95611703,36540,1827,49.624439001083374
-0.72481465,0.14999999,-0.69,0.95611715,36560,1828,49.66507315635681
-0.7725,0.14999999,-0.69,0.95611715,36580,1829,49.693793535232544
-0.62596476,0.14999999,-0.69,0.9561172,36600,1830,49.71705389022827
-0.6355293,0.14999999,-0.69,0.9561171,36620,1831,49.7583544254303
-1.0264528,0.14999999,-0.69,0.9561172,36640,1832,49.79203391075134
-0.69466937,0.14999999,-0.69,0.95611715,36660,1833,49.834957122802734
-0.5709531,0.14999999,-0.69,0.9561171,36680,1834,49.865461349487305
-0.85546523,0.14999999,-0.69,0.9561172,36700,1835,49.899760723114014
-0.7962071,0.14999999,-0.69,0.9561172,36720,1836,49.92726135253906
-0.70399153,0.14999999,-0.69,0.9561173,36740,1837,49.9621684551239
-0.85367626,0.14999999,-0.69,0.9561174,36760,1838,49.99736762046814
-0.41239715,0.14999999,-0.69,0.95611733,36780,1839,50.03406119346619
-0.5920086,0.14999999,-0.69,0.9561173,36800,1840,50.06305193901062
-0.5031905,0.14999999,-0.69,0.95611733,36820,1841,50.092040061950684
-0.59687567,0.14999999,-0.69,0.95611745,36840,1842,50.12113571166992
-0.6412367,0.14999999,-0.69,0.95611745,36860,1843,50.1530077457428
-0.7687394,0.14999999,-0.69,0.9561176,36880,1844,50.18407225608826
-0.8246061,0.14999999,-0.69,0.9561174,36900,1845,50.215786933898926
-0.7858498,0.14999999,-0.69,0.9561174,36920,1846,50.24421691894531
-0.54013705,0.14999999,-0.69,0.9561174,36940,1847,50.27411079406738
-0.62786144,0.14999999,-0.69,0.95611745,36960,1848,50.30232381820679
-0.6982314,0.14999999,-0.69,0.9561174,36980,1849,50.34379172325134
-0.67853296,0.14999999,-0.69,0.9561175,37000,1850,50.37634873390198
-0.62022835,0.14999999,-0.69,0.95611763,37020,1851,50.40932869911194
-0.81351006,0.14999999,-0.69,0.9561177,37040,1852,50.44536757469177
-0.7851084,0.14999999,-0.69,0.9561178,37060,1853,50.479737758636475
-0.6815462,0.14999999,-0.69,0.9561178,37080,1854,50.51987934112549
-0.61584187,0.14999999,-0.69,0.95611787,37100,1855,50.552286863327026
-0.7433218,0.14999999,-0.69,0.9561178,37120,1856,50.58536219596863
-0.525658,0.14999999,-0.69,0.9561179,37140,1857,50.61162185668945
-0.8413792,0.14999999,-0.69,0.95611805,37160,1858,50.63231062889099
-0.84305924,0.14999999,-0.69,0.9561181,37180,1859,50.6529643535614
-0.9561541,0.14999999,-0.69,0.9561181,37200,1860,50.68343448638916
