TimestepsSoFar,LQGmu1_actor,Iteration,LQGsigma_higher,LQGmu1_higher,ReturnMean,TimeElapsed
22500,-0.76621574,1125,0.14999999,-0.6,0.95611674,37.00849986076355
22520,-0.613338,1126,0.14999999,-0.6,0.9561167,37.042388677597046
22540,-0.7590741,1127,0.14999999,-0.6,0.95611686,37.09798836708069
22560,-0.37371063,1128,0.14999999,-0.6,0.9561168,37.14571213722229
22580,-0.8303811,1129,0.14999999,-0.6,0.9561163,37.186179876327515
22600,-0.57513666,1130,0.14999999,-0.6,0.95611626,37.23222064971924
22620,-0.60776836,1131,0.14999999,-0.6,0.95611644,37.29208493232727
22640,-0.81487787,1132,0.14999999,-0.6,0.95611656,37.34841465950012
22660,-0.7295655,1133,0.14999999,-0.6,0.95611656,37.40761137008667
22680,-0.59672874,1134,0.14999999,-0.6,0.9561167,37.45945739746094
22700,-0.67566234,1135,0.14999999,-0.6,0.9561166,37.519007444381714
22720,-0.36084473,1136,0.14999999,-0.6,0.9561168,37.571882247924805
22740,-0.45832384,1137,0.14999999,-0.6,0.95611715,37.625407457351685
22760,-0.54252833,1138,0.14999999,-0.6,0.95611733,37.66346311569214
22780,-0.5118717,1139,0.14999999,-0.6,0.9561173,37.6914439201355
22800,-0.56678253,1140,0.14999999,-0.6,0.95611745,37.728344202041626
22820,-0.63989866,1141,0.14999999,-0.6,0.9561175,37.76307439804077
22840,-0.61887574,1142,0.14999999,-0.6,0.95611763,37.803770303726196
22860,-0.52742004,1143,0.14999999,-0.6,0.9561173,37.851656675338745
22880,-0.4886277,1144,0.14999999,-0.6,0.95611745,37.881863832473755
22900,-0.63045317,1145,0.14999999,-0.6,0.9561173,37.91368246078491
22920,-0.32357982,1146,0.14999999,-0.6,0.95611745,37.94756603240967
22940,-0.30030954,1147,0.14999999,-0.6,0.95611745,37.9820511341095
22960,-0.5175647,1148,0.14999999,-0.6,0.95611787,38.026933431625366
22980,-0.5258902,1149,0.14999999,-0.6,0.9561174,38.077386140823364
23000,-0.34136152,1150,0.14999999,-0.6,0.95611733,38.130576372146606
23020,-0.2857544,1151,0.14999999,-0.6,0.9561173,38.19807195663452
23040,-0.6314281,1152,0.14999999,-0.6,0.9561172,38.2480628490448
23060,-0.643822,1153,0.14999999,-0.6,0.95611715,38.290337800979614
23080,-0.7824146,1154,0.14999999,-0.6,0.956117,38.3305926322937
23100,-0.51058483,1155,0.14999999,-0.6,0.9561169,38.371224880218506
23120,-0.7127937,1156,0.14999999,-0.6,0.9561168,38.4087393283844
23140,-0.7617231,1157,0.14999999,-0.6,0.9561169,38.4476842880249
23160,-0.47241193,1158,0.14999999,-0.6,0.9561172,38.48718500137329
23180,-0.5120348,1159,0.14999999,-0.6,0.95611745,38.52486538887024
23200,-0.5926073,1160,0.14999999,-0.6,0.9561172,38.562806606292725
23220,-0.55844045,1161,0.14999999,-0.6,0.95611733,38.603200912475586
23240,-1.032054,1162,0.14999999,-0.6,0.9561175,38.63808012008667
23260,-0.67366874,1163,0.14999999,-0.6,0.95611703,38.675856828689575
23280,-0.74208266,1164,0.14999999,-0.6,0.9561172,38.71841764450073
23300,-0.6386076,1165,0.14999999,-0.6,0.95611715,38.74830174446106
23320,-0.6551123,1166,0.14999999,-0.6,0.95611686,38.79381585121155
23340,-0.64554524,1167,0.14999999,-0.6,0.9561169,38.827974796295166
23360,-0.40272483,1168,0.14999999,-0.6,0.956117,38.869125843048096
23380,-0.6471034,1169,0.14999999,-0.6,0.9561168,38.91651439666748
23400,-0.67539173,1170,0.14999999,-0.6,0.95611686,38.9562931060791
23420,-0.6280151,1171,0.14999999,-0.6,0.9561168,38.98644828796387
23440,-0.39929932,1172,0.14999999,-0.6,0.956117,39.0157196521759
23460,-0.7253477,1173,0.14999999,-0.6,0.9561169,39.04663348197937
23480,-0.58620447,1174,0.14999999,-0.6,0.9561171,39.08382248878479
23500,-0.7908216,1175,0.14999999,-0.6,0.95611703,39.12746334075928
23520,-0.51625174,1176,0.14999999,-0.6,0.95611715,39.16880178451538
23540,-0.35353026,1177,0.14999999,-0.6,0.95611703,39.20716691017151
23560,-0.7252803,1178,0.14999999,-0.6,0.95611674,39.2478129863739
23580,-0.5857432,1179,0.14999999,-0.6,0.9561169,39.290945053100586
23600,-0.62658095,1180,0.14999999,-0.6,0.95611674,39.324172258377075
23620,-0.7405021,1181,0.14999999,-0.6,0.9561169,39.3745973110199
23640,-0.4994662,1182,0.14999999,-0.6,0.9561167,39.41306281089783
23660,-0.527284,1183,0.14999999,-0.6,0.9561166,39.44691491127014
23680,-0.6586739,1184,0.14999999,-0.6,0.95611674,39.483237743377686
23700,-1.0425217,1185,0.14999999,-0.6,0.9561167,39.5142617225647
23720,-0.6935668,1186,0.14999999,-0.6,0.9561167,39.552127838134766
23740,-0.7797106,1187,0.14999999,-0.6,0.9561168,39.587878465652466
23760,-0.54765075,1188,0.14999999,-0.6,0.95611674,39.619391679763794
23780,-0.46180767,1189,0.14999999,-0.6,0.9561168,39.658278942108154
23800,-0.7344544,1190,0.14999999,-0.6,0.95611644,39.6893846988678
23820,-0.67007923,1191,0.14999999,-0.6,0.9561168,39.73080372810364
23840,-0.69050884,1192,0.14999999,-0.6,0.9561166,39.7667441368103
23860,-0.6433458,1193,0.14999999,-0.6,0.9561167,39.798566579818726
23880,-0.63944227,1194,0.14999999,-0.6,0.95611686,39.83016562461853
23900,-0.6216354,1195,0.14999999,-0.6,0.9561164,39.86115860939026
23920,-0.6387945,1196,0.14999999,-0.6,0.9561163,39.89540481567383
23940,-0.6077154,1197,0.14999999,-0.6,0.9561165,39.94203996658325
23960,-0.70829517,1198,0.14999999,-0.6,0.9561166,39.984246015548706
23980,-0.7579565,1199,0.14999999,-0.6,0.9561168,40.0240478515625
24000,-0.7815824,1200,0.14999999,-0.6,0.9561169,40.05556082725525
24020,-0.7217508,1201,0.14999999,-0.6,0.9561169,40.09028697013855
24040,-0.6478916,1202,0.14999999,-0.6,0.95611703,40.12450671195984
24060,-0.7736996,1203,0.14999999,-0.6,0.9561172,40.15907287597656
24080,-0.5142278,1204,0.14999999,-0.6,0.95611715,40.19257307052612
24100,-0.5747467,1205,0.14999999,-0.6,0.9561173,40.226279497146606
24120,-0.62549865,1206,0.14999999,-0.6,0.9561172,40.260735273361206
24140,-0.628416,1207,0.14999999,-0.6,0.9561174,40.29683542251587
24160,-0.49096692,1208,0.14999999,-0.6,0.95611733,40.3251678943634
24180,-0.7199863,1209,0.14999999,-0.6,0.9561176,40.35445594787598
24200,-0.52149284,1210,0.14999999,-0.6,0.95611787,40.38435935974121
24220,-0.5116809,1211,0.14999999,-0.6,0.95611817,40.414745807647705
24240,-0.8031845,1212,0.14999999,-0.6,0.95611817,40.44409155845642
24260,-0.9053526,1213,0.14999999,-0.6,0.9561184,40.4693763256073
24280,-0.4532929,1214,0.14999999,-0.6,0.9561181,40.49903225898743
24300,-0.6964655,1215,0.14999999,-0.6,0.9561174,40.527647256851196
24320,-0.74851215,1216,0.14999999,-0.6,0.9561175,40.55741786956787
24340,-0.55139285,1217,0.14999999,-0.6,0.95611745,40.58932948112488
24360,-0.48202556,1218,0.14999999,-0.6,0.95611763,40.62160849571228
24380,-0.3333878,1219,0.14999999,-0.6,0.95611656,40.65229821205139
24400,-0.5326627,1220,0.14999999,-0.6,0.9561165,40.68266701698303
24420,-0.61661446,1221,0.14999999,-0.6,0.95611656,40.71564984321594
24440,-0.5550686,1222,0.14999999,-0.6,0.95611674,40.747044801712036
24460,-0.53204215,1223,0.14999999,-0.6,0.95611686,40.77798843383789
24480,-0.5299872,1224,0.14999999,-0.6,0.9561169,40.80750322341919
24500,-0.5952653,1225,0.14999999,-0.6,0.9561168,40.85787057876587
24520,-0.65891147,1226,0.14999999,-0.6,0.9561165,40.8918194770813
24540,-0.46290386,1227,0.14999999,-0.6,0.95611656,40.935699462890625
24560,-0.7139487,1228,0.14999999,-0.6,0.95611674,40.96787738800049
24580,-0.49842885,1229,0.14999999,-0.6,0.95611686,41.008941411972046
24600,-0.5580861,1230,0.14999999,-0.6,0.95611703,41.03930354118347
24620,-0.65080094,1231,0.14999999,-0.6,0.95611715,41.0686936378479
24640,-0.5793195,1232,0.14999999,-0.6,0.9561171,41.110138177871704
24660,-0.5633603,1233,0.14999999,-0.6,0.95611745,41.140424966812134
24680,-0.4834397,1234,0.14999999,-0.6,0.95611763,41.16996431350708
24700,-0.4087606,1235,0.14999999,-0.6,0.95611775,41.2016806602478
24720,-0.5466481,1236,0.14999999,-0.6,0.9561176,41.23980927467346
24740,-0.45295888,1237,0.14999999,-0.6,0.95611763,41.286001443862915
24760,-0.6613418,1238,0.14999999,-0.6,0.9561176,41.32701826095581
24780,-0.36477613,1239,0.14999999,-0.6,0.95611745,41.39936017990112
24800,-0.40439034,1240,0.14999999,-0.6,0.9561176,41.441967487335205
24820,-0.56134427,1241,0.14999999,-0.6,0.9561179,41.489646196365356
24840,-0.56446636,1242,0.14999999,-0.6,0.9561181,41.52137017250061
24860,-0.41964155,1243,0.14999999,-0.6,0.9561181,41.55457162857056
24880,-0.64470845,1244,0.14999999,-0.6,0.9561183,41.60342001914978
24900,-0.39141873,1245,0.14999999,-0.6,0.95611805,41.655641317367554
24920,-0.61589587,1246,0.14999999,-0.6,0.956118,41.70100140571594
24940,-0.6065601,1247,0.14999999,-0.6,0.9561181,41.747342109680176
24960,-0.80964416,1248,0.14999999,-0.6,0.95611805,41.78483200073242
24980,-0.82998174,1249,0.14999999,-0.6,0.9561182,41.81558585166931
25000,-0.6295183,1250,0.14999999,-0.6,0.95611817,41.84614825248718
25020,-0.407368,1251,0.14999999,-0.6,0.9561182,41.87745928764343
25040,-0.3354464,1252,0.14999999,-0.6,0.95611817,41.92092943191528
25060,-0.39367652,1253,0.14999999,-0.6,0.956118,41.964725494384766
25080,-0.51681703,1254,0.14999999,-0.6,0.95611787,42.00115489959717
25100,-0.42731726,1255,0.14999999,-0.6,0.956118,42.03207039833069
25120,-0.6664286,1256,0.14999999,-0.6,0.95611745,42.06506395339966
25140,-0.62994474,1257,0.14999999,-0.6,0.95611763,42.09609937667847
25160,-0.710555,1258,0.14999999,-0.6,0.95611745,42.12693905830383
25180,-0.6360481,1259,0.14999999,-0.6,0.95611733,42.16073989868164
25200,-0.50550926,1260,0.14999999,-0.6,0.9561173,42.194048166275024
25220,-0.71548027,1261,0.14999999,-0.6,0.95611703,42.23832941055298
25240,-0.6568113,1262,0.14999999,-0.6,0.95611715,42.27273178100586
25260,-0.6797156,1263,0.14999999,-0.6,0.95611733,42.30838418006897
25280,-0.86448985,1264,0.14999999,-0.6,0.95611745,42.358069896698
25300,-0.71233785,1265,0.14999999,-0.6,0.9561175,42.40210962295532
25320,-0.5430853,1266,0.14999999,-0.6,0.95611775,42.44751739501953
25340,-0.49515536,1267,0.14999999,-0.6,0.95611787,42.494062185287476
25360,-0.564792,1268,0.14999999,-0.6,0.95611775,42.5318329334259
25380,-0.5784591,1269,0.14999999,-0.6,0.9561174,42.572545766830444
25400,-0.40310544,1270,0.14999999,-0.6,0.9561176,42.606868505477905
25420,-0.68174875,1271,0.14999999,-0.6,0.9561172,42.64390206336975
25440,-0.59803647,1272,0.14999999,-0.6,0.9561171,42.69319224357605
25460,-0.533117,1273,0.14999999,-0.6,0.9561169,42.73343276977539
25480,-0.76927024,1274,0.14999999,-0.6,0.95611656,42.78852725028992
25500,-0.6810226,1275,0.14999999,-0.6,0.95611674,42.839564085006714
25520,-0.60676455,1276,0.14999999,-0.6,0.9561167,42.889262676239014
25540,-0.5091337,1277,0.14999999,-0.6,0.95611703,42.9352285861969
25560,-0.60251063,1278,0.14999999,-0.6,0.956117,42.9835410118103
25580,-0.76125216,1279,0.14999999,-0.6,0.9561171,43.0272536277771
25600,-0.80207586,1280,0.14999999,-0.6,0.9561173,43.056294679641724
25620,-0.64680624,1281,0.14999999,-0.6,0.9561172,43.085848808288574
25640,-0.5458483,1282,0.14999999,-0.6,0.95611733,43.11580419540405
25660,-0.51137745,1283,0.14999999,-0.6,0.9561175,43.146780490875244
25680,-0.8923265,1284,0.14999999,-0.6,0.95611733,43.19298720359802
25700,-0.6100036,1285,0.14999999,-0.6,0.9561174,43.23843955993652
25720,-0.37658787,1286,0.14999999,-0.6,0.9561175,43.27998948097229
25740,-0.57050467,1287,0.14999999,-0.6,0.9561172,43.313942670822144
25760,-0.7880729,1288,0.14999999,-0.6,0.9561172,43.343676805496216
25780,-0.6335286,1289,0.14999999,-0.6,0.9561174,43.37268280982971
25800,-0.81184214,1290,0.14999999,-0.6,0.95611733,43.39463520050049
25820,-0.7224853,1291,0.14999999,-0.6,0.956117,43.42656683921814
25840,-0.4622922,1292,0.14999999,-0.6,0.95611715,43.465869426727295
25860,-0.7415531,1293,0.14999999,-0.6,0.956117,43.48966312408447
25880,-0.887249,1294,0.14999999,-0.6,0.95611703,43.51593351364136
25900,-0.39992028,1295,0.14999999,-0.6,0.9561171,43.54484987258911
25920,-0.5384167,1296,0.14999999,-0.6,0.95611703,43.58820819854736
25940,-0.37590146,1297,0.14999999,-0.6,0.9561166,43.629457235336304
25960,-0.72175705,1298,0.14999999,-0.6,0.95611656,43.66858673095703
25980,-0.68205094,1299,0.14999999,-0.6,0.95611674,43.71687316894531
26000,-0.5627315,1300,0.14999999,-0.6,0.9561167,43.743040561676025
26020,-0.41573456,1301,0.14999999,-0.6,0.95611674,43.78191256523132
26040,-0.90084124,1302,0.14999999,-0.6,0.9561167,43.81185436248779
26060,-0.61617386,1303,0.14999999,-0.6,0.95611674,43.845906496047974
26080,-0.7707566,1304,0.14999999,-0.6,0.95611686,43.87683629989624
26100,-0.6055296,1305,0.14999999,-0.6,0.9561168,43.90472054481506
26120,-0.5004938,1306,0.14999999,-0.6,0.95611674,43.93615388870239
26140,-0.67084694,1307,0.14999999,-0.6,0.9561167,43.96417212486267
26160,-0.6702424,1308,0.14999999,-0.6,0.9561167,43.99380111694336
26180,-0.4853562,1309,0.14999999,-0.6,0.9561167,44.022536516189575
26200,-0.4509659,1310,0.14999999,-0.6,0.95611674,44.04869508743286
26220,-0.6176927,1311,0.14999999,-0.6,0.9561169,44.07294726371765
26240,-0.65008515,1312,0.14999999,-0.6,0.9561167,44.1002082824707
26260,-0.4770382,1313,0.14999999,-0.6,0.9561167,44.128395318984985
26280,-0.72280955,1314,0.14999999,-0.6,0.9561169,44.15579390525818
26300,-0.2653346,1315,0.14999999,-0.6,0.956117,44.181087255477905
26320,-0.55594134,1316,0.14999999,-0.6,0.95611703,44.20626735687256
26340,-0.69765294,1317,0.14999999,-0.6,0.95611686,44.242430448532104
26360,-0.56242174,1318,0.14999999,-0.6,0.9561169,44.266395807266235
26380,-0.5317412,1319,0.14999999,-0.6,0.95611715,44.293505907058716
26400,-0.77615047,1320,0.14999999,-0.6,0.9561174,44.332955837249756
26420,-0.8574358,1321,0.14999999,-0.6,0.95611733,44.361690521240234
26440,-0.5413062,1322,0.14999999,-0.6,0.9561171,44.38784694671631
26460,-0.5313627,1323,0.14999999,-0.6,0.9561173,44.425240993499756
26480,-0.542328,1324,0.14999999,-0.6,0.9561176,44.44930720329285
26500,-0.5443465,1325,0.14999999,-0.6,0.9561177,44.476672410964966
26520,-0.5729348,1326,0.14999999,-0.6,0.95611763,44.49544405937195
26540,-0.22930488,1327,0.14999999,-0.6,0.9561178,44.52310562133789
26560,-0.3655193,1328,0.14999999,-0.6,0.95611775,44.55591630935669
26580,-0.6927332,1329,0.14999999,-0.6,0.95611787,44.58329129219055
26600,-0.58202213,1330,0.14999999,-0.6,0.956118,44.61170959472656
26620,-0.47317797,1331,0.14999999,-0.6,0.956118,44.63653874397278
26640,-0.6464665,1332,0.14999999,-0.6,0.9561179,44.671226978302
26660,-0.7749552,1333,0.14999999,-0.6,0.95611787,44.7001166343689
26680,-0.7121546,1334,0.14999999,-0.6,0.956118,44.72332811355591
26700,-0.597924,1335,0.14999999,-0.6,0.956118,44.75488018989563
26720,-0.5146559,1336,0.14999999,-0.6,0.9561179,44.78148436546326
26740,-0.9112263,1337,0.14999999,-0.6,0.9561177,44.805832624435425
26760,-0.7079836,1338,0.14999999,-0.6,0.95611763,44.83060550689697
26780,-0.38039818,1339,0.14999999,-0.6,0.9561176,44.86017322540283
26800,-0.6238762,1340,0.14999999,-0.6,0.95611715,44.89361810684204
26820,-0.5352711,1341,0.14999999,-0.6,0.95611715,44.93286204338074
26840,-0.36482412,1342,0.14999999,-0.6,0.9561171,44.9620361328125
26860,-0.43108815,1343,0.14999999,-0.6,0.9561168,44.99101138114929
26880,-0.461666,1344,0.14999999,-0.6,0.9561169,45.020179271698
26900,-0.6355684,1345,0.14999999,-0.6,0.956117,45.04948949813843
26920,-0.6393366,1346,0.14999999,-0.6,0.956117,45.0782208442688
26940,-0.5653557,1347,0.14999999,-0.6,0.95611703,45.103947162628174
26960,-0.54189384,1348,0.14999999,-0.6,0.95611715,45.13023591041565
26980,-0.57344085,1349,0.14999999,-0.6,0.9561169,45.15473389625549
27000,-0.5500864,1350,0.14999999,-0.6,0.9561169,45.18540382385254
27020,-0.6515817,1351,0.14999999,-0.6,0.95611686,45.20629072189331
27040,-0.82675457,1352,0.14999999,-0.6,0.95611674,45.231311321258545
27060,-0.71800876,1353,0.14999999,-0.6,0.95611656,45.257315158843994
27080,-0.26823148,1354,0.14999999,-0.6,0.9561168,45.298903703689575
27100,-0.662623,1355,0.14999999,-0.6,0.9561165,45.32776856422424
27120,-0.5173216,1356,0.14999999,-0.6,0.9561166,45.355021238327026
27140,-0.5650131,1357,0.14999999,-0.6,0.9561169,45.382853507995605
27160,-0.43680507,1358,0.14999999,-0.6,0.9561169,45.41106295585632
27180,-0.45469487,1359,0.14999999,-0.6,0.9561169,45.43636178970337
27200,-0.75077224,1360,0.14999999,-0.6,0.956117,45.46875286102295
27220,-0.5284251,1361,0.14999999,-0.6,0.9561169,45.504443407058716
27240,-0.6011218,1362,0.14999999,-0.6,0.9561169,45.536468505859375
27260,-0.4759143,1363,0.14999999,-0.6,0.95611686,45.563127517700195
27280,-0.58534014,1364,0.14999999,-0.6,0.9561171,45.59421443939209
27300,-0.5118505,1365,0.14999999,-0.6,0.9561173,45.62283420562744
27320,-0.34558126,1366,0.14999999,-0.6,0.95611703,45.655932664871216
27340,-0.53792125,1367,0.14999999,-0.6,0.95611703,45.68544840812683
27360,-0.44496417,1368,0.14999999,-0.6,0.9561168,45.710819244384766
27380,-0.52947056,1369,0.14999999,-0.6,0.9561164,45.733065366744995
27400,-0.44838393,1370,0.14999999,-0.6,0.95611614,45.76268458366394
27420,-0.6215834,1371,0.14999999,-0.6,0.9561163,45.7922580242157
27440,-0.45784205,1372,0.14999999,-0.6,0.95611626,45.82152771949768
27460,-0.6892892,1373,0.14999999,-0.6,0.9561164,45.850571632385254
27480,-0.43112594,1374,0.14999999,-0.6,0.9561165,45.87492060661316
27500,-0.94674945,1375,0.14999999,-0.6,0.9561163,45.90992593765259
27520,-0.43311256,1376,0.14999999,-0.6,0.95611626,45.94795203208923
27540,-0.5195799,1377,0.14999999,-0.6,0.9561162,45.979573011398315
27560,-0.6938006,1378,0.14999999,-0.6,0.95611626,46.01689553260803
27580,-0.8378938,1379,0.14999999,-0.6,0.9561163,46.041821241378784
27600,-0.7458465,1380,0.14999999,-0.6,0.95611644,46.07576847076416
27620,-0.5790395,1381,0.14999999,-0.6,0.95611656,46.12292408943176
27640,-0.4281447,1382,0.14999999,-0.6,0.9561161,46.16412281990051
27660,-0.71440697,1383,0.14999999,-0.6,0.9561158,46.20547318458557
27680,-0.7055371,1384,0.14999999,-0.6,0.9561159,46.24318718910217
27700,-0.52711284,1385,0.14999999,-0.6,0.95611584,46.275331258773804
27720,-0.3154242,1386,0.14999999,-0.6,0.95611596,46.29754304885864
27740,-0.68328995,1387,0.14999999,-0.6,0.95611584,46.32850408554077
27760,-1.0060049,1388,0.14999999,-0.6,0.9561158,46.358378648757935
27780,-0.5537237,1389,0.14999999,-0.6,0.95611584,46.38855290412903
27800,-0.56768954,1390,0.14999999,-0.6,0.95611596,46.418657064437866
27820,-0.5170416,1391,0.14999999,-0.6,0.956116,46.4480299949646
27840,-0.5864668,1392,0.14999999,-0.6,0.95611626,46.4775185585022
27860,-0.46018374,1393,0.14999999,-0.6,0.9561164,46.50627374649048
27880,-0.61959594,1394,0.14999999,-0.6,0.9561165,46.53519797325134
27900,-0.65317994,1395,0.14999999,-0.6,0.95611644,46.56364822387695
27920,-0.8224269,1396,0.14999999,-0.6,0.95611644,46.59220576286316
27940,-0.49477392,1397,0.14999999,-0.6,0.9561164,46.62143611907959
27960,-0.62581253,1398,0.14999999,-0.6,0.9561163,46.65219330787659
27980,-0.65739983,1399,0.14999999,-0.6,0.9561163,46.68322157859802
28000,-0.53020203,1400,0.14999999,-0.6,0.95611626,46.7058846950531
28020,-0.82225287,1401,0.14999999,-0.6,0.95611644,46.72678565979004
28040,-0.8211913,1402,0.14999999,-0.6,0.9561167,46.74620509147644
28060,-0.57476956,1403,0.14999999,-0.6,0.9561166,46.7759211063385
28080,-0.34557724,1404,0.14999999,-0.6,0.9561168,46.8152916431427
28100,-0.6000651,1405,0.14999999,-0.6,0.9561168,46.84780669212341
28120,-0.75587046,1406,0.14999999,-0.6,0.95611686,46.88646674156189
28140,-0.6054145,1407,0.14999999,-0.6,0.95611674,46.908334493637085
28160,-0.47219288,1408,0.14999999,-0.6,0.9561169,46.933303117752075
28180,-0.6158482,1409,0.14999999,-0.6,0.956117,46.97276163101196
28200,-0.49244657,1410,0.14999999,-0.6,0.95611703,47.00064158439636
28220,-0.46015078,1411,0.14999999,-0.6,0.956117,47.02561831474304
28240,-0.57445097,1412,0.14999999,-0.6,0.95611674,47.06022834777832
28260,-0.6139504,1413,0.14999999,-0.6,0.95611656,47.09412121772766
28280,-0.66784394,1414,0.14999999,-0.6,0.9561165,47.12741780281067
28300,-0.54306966,1415,0.14999999,-0.6,0.95611644,47.15687799453735
28320,-0.6668371,1416,0.14999999,-0.6,0.9561163,47.18628811836243
28340,-0.74257994,1417,0.14999999,-0.6,0.9561162,47.21479344367981
28360,-0.66559446,1418,0.14999999,-0.6,0.95611614,47.24146056175232
28380,-0.7651518,1419,0.14999999,-0.6,0.95611626,47.27083206176758
28400,-0.3759402,1420,0.14999999,-0.6,0.95611644,47.29976987838745
28420,-0.70369583,1421,0.14999999,-0.6,0.956116,47.32591700553894
28440,-0.6318474,1422,0.14999999,-0.6,0.95611596,47.350059032440186
28460,-0.6824748,1423,0.14999999,-0.6,0.95611584,47.3811137676239
28480,-0.36972874,1424,0.14999999,-0.6,0.95611596,47.416024684906006
28500,-0.4233471,1425,0.14999999,-0.6,0.9561162,47.446417808532715
28520,-0.71271545,1426,0.14999999,-0.6,0.9561163,47.47996258735657
28540,-0.72111136,1427,0.14999999,-0.6,0.9561164,47.517143964767456
28560,-0.70965064,1428,0.14999999,-0.6,0.95611626,47.554386138916016
28580,-0.5926926,1429,0.14999999,-0.6,0.9561162,47.58918356895447
28600,-0.59764713,1430,0.14999999,-0.6,0.95611596,47.6199836730957
28620,-0.45641887,1431,0.14999999,-0.6,0.9561161,47.65417766571045
28640,-0.718665,1432,0.14999999,-0.6,0.9561163,47.680022954940796
28660,-0.61087394,1433,0.14999999,-0.6,0.9561164,47.72099828720093
28680,-0.49033213,1434,0.14999999,-0.6,0.9561163,47.756672382354736
28700,-0.55991614,1435,0.14999999,-0.6,0.95611626,47.79361319541931
28720,-0.58114344,1436,0.14999999,-0.6,0.9561164,47.823548555374146
28740,-0.58336234,1437,0.14999999,-0.6,0.956116,47.857983112335205
28760,-0.88059413,1438,0.14999999,-0.6,0.9561161,47.88137888908386
28780,-0.5958138,1439,0.14999999,-0.6,0.9561158,47.92782282829285
28800,-0.54486483,1440,0.14999999,-0.6,0.9561159,47.96784234046936
28820,-0.64265054,1441,0.14999999,-0.6,0.9561158,48.001574993133545
28840,-0.6522283,1442,0.14999999,-0.6,0.9561159,48.054808378219604
28860,-0.6396449,1443,0.14999999,-0.6,0.956116,48.08537578582764
28880,-0.55283916,1444,0.14999999,-0.6,0.9561161,48.12181353569031
28900,-0.7235581,1445,0.14999999,-0.6,0.95611626,48.15789580345154
28920,-0.57975876,1446,0.14999999,-0.6,0.9561163,48.201194524765015
28940,-0.58766073,1447,0.14999999,-0.6,0.95611644,48.2445068359375
28960,-0.5682372,1448,0.14999999,-0.6,0.9561168,48.29005026817322
28980,-0.5671744,1449,0.14999999,-0.6,0.95611703,48.32874417304993
29000,-0.4537278,1450,0.14999999,-0.6,0.9561171,48.36618518829346
29020,-0.56682175,1451,0.14999999,-0.6,0.9561172,48.40656852722168
29040,-0.6149705,1452,0.14999999,-0.6,0.95611715,48.432032346725464
29060,-0.80758506,1453,0.14999999,-0.6,0.95611733,48.46048426628113
29080,-0.7119352,1454,0.14999999,-0.6,0.95611733,48.48918533325195
29100,-0.48921162,1455,0.14999999,-0.6,0.95611745,48.51876163482666
29120,-0.4965614,1456,0.14999999,-0.6,0.95611715,48.547407150268555
29140,-0.868068,1457,0.14999999,-0.6,0.9561172,48.57533884048462
29160,-0.4958476,1458,0.14999999,-0.6,0.95611733,48.60417652130127
29180,-0.63877714,1459,0.14999999,-0.6,0.95611745,48.633827447891235
29200,-0.5586775,1460,0.14999999,-0.6,0.9561176,48.66263461112976
29220,-0.6844915,1461,0.14999999,-0.6,0.95611745,48.69154334068298
29240,-0.58613247,1462,0.14999999,-0.6,0.95611733,48.720985412597656
29260,-0.79043925,1463,0.14999999,-0.6,0.9561173,48.7529993057251
29280,-0.4868834,1464,0.14999999,-0.6,0.9561172,48.7904953956604
29300,-0.6629574,1465,0.14999999,-0.6,0.95611715,48.81966996192932
29320,-0.6916536,1466,0.14999999,-0.6,0.95611733,48.85055470466614
29340,-0.6184891,1467,0.14999999,-0.6,0.95611715,48.883071184158325
29360,-0.8014912,1468,0.14999999,-0.6,0.95611733,48.911853551864624
29380,-0.72755516,1469,0.14999999,-0.6,0.95611733,48.9478120803833
29400,-0.33763665,1470,0.14999999,-0.6,0.95611745,48.97586011886597
29420,-0.52658415,1471,0.14999999,-0.6,0.9561176,48.997162103652954
29440,-0.32088804,1472,0.14999999,-0.6,0.9561178,49.02841353416443
29460,-0.79965854,1473,0.14999999,-0.6,0.956118,49.06619906425476
29480,-0.67634046,1474,0.14999999,-0.6,0.956118,49.09880805015564
29500,-0.37335688,1475,0.14999999,-0.6,0.956118,49.127039432525635
29520,-0.6135934,1476,0.14999999,-0.6,0.9561181,49.14853477478027
29540,-0.6994546,1477,0.14999999,-0.6,0.9561179,49.176817893981934
29560,-0.6305665,1478,0.14999999,-0.6,0.9561181,49.19789147377014
29580,-0.44251263,1479,0.14999999,-0.6,0.95611805,49.22001624107361
29600,-0.61665726,1480,0.14999999,-0.6,0.9561182,49.250734090805054
29620,-0.58386713,1481,0.14999999,-0.6,0.95611805,49.282705783843994
29640,-0.6406836,1482,0.14999999,-0.6,0.95611805,49.309640407562256
29660,-0.75427383,1483,0.14999999,-0.6,0.95611805,49.32892966270447
29680,-0.39853805,1484,0.14999999,-0.6,0.95611787,49.352391958236694
29700,-0.69145215,1485,0.14999999,-0.6,0.9561179,49.38251185417175
29720,-0.8155089,1486,0.14999999,-0.6,0.9561179,49.4176299571991
29740,-0.48562238,1487,0.14999999,-0.6,0.956118,49.44513416290283
29760,-0.31373882,1488,0.14999999,-0.6,0.9561177,49.4770622253418
29780,-0.55069304,1489,0.14999999,-0.6,0.9561174,49.506494760513306
29800,-0.581805,1490,0.14999999,-0.6,0.9561175,49.53387475013733
29820,-0.6245395,1491,0.14999999,-0.6,0.9561174,49.55699062347412
29840,-0.41050124,1492,0.14999999,-0.6,0.9561173,49.58107542991638
