Iteration,ReturnMean,TimestepsSoFar,LQGmu1_higher,LQGsigma_higher,LQGmu1_actor,TimeElapsed
1859,0.95611936,37180,-0.68,0.14999999,-0.83305925,55.486380100250244
1860,0.95611924,37200,-0.68,0.14999999,-0.9461541,55.538132667541504
1861,0.95611936,37220,-0.68,0.14999999,-0.7964261,55.59661674499512
1862,0.9561193,37240,-0.68,0.14999999,-0.87360096,55.64001798629761
1863,0.9561193,37260,-0.68,0.14999999,-0.7215851,55.68733549118042
1864,0.95611924,37280,-0.68,0.14999999,-0.7609718,55.76126170158386
1865,0.9561192,37300,-0.68,0.14999999,-0.7710541,55.811572551727295
1866,0.9561192,37320,-0.68,0.14999999,-0.56436276,55.85393309593201
1867,0.9561193,37340,-0.68,0.14999999,-0.36754903,55.894092321395874
1868,0.9561191,37360,-0.68,0.14999999,-0.9323391,55.9331488609314
1869,0.956119,37380,-0.68,0.14999999,-0.7838914,55.96625065803528
1870,0.956119,37400,-0.68,0.14999999,-0.92700034,55.99883460998535
1871,0.9561189,37420,-0.68,0.14999999,-0.58956194,56.03204655647278
1872,0.956119,37440,-0.68,0.14999999,-0.79684144,56.0647497177124
1873,0.95611906,37460,-0.68,0.14999999,-0.8279704,56.100011587142944
1874,0.95611906,37480,-0.68,0.14999999,-0.6250508,56.13710379600525
1875,0.9561192,37500,-0.68,0.14999999,-0.66927665,56.1684296131134
1876,0.9561193,37520,-0.68,0.14999999,-0.8292789,56.19920372962952
1877,0.9561192,37540,-0.68,0.14999999,-0.62104625,56.22882008552551
1878,0.9561191,37560,-0.68,0.14999999,-0.94055134,56.259814500808716
1879,0.9561191,37580,-0.68,0.14999999,-0.62782794,56.2887499332428
1880,0.95611924,37600,-0.68,0.14999999,-0.7396312,56.31722664833069
1881,0.95611906,37620,-0.68,0.14999999,-0.8276711,56.3538339138031
1882,0.9561191,37640,-0.68,0.14999999,-0.5423546,56.383711099624634
1883,0.9561191,37660,-0.68,0.14999999,-0.5282829,56.41843867301941
1884,0.95611924,37680,-0.68,0.14999999,-1.0467125,56.450319051742554
1885,0.95611906,37700,-0.68,0.14999999,-0.34200498,56.48842644691467
1886,0.9561189,37720,-0.68,0.14999999,-0.85960215,56.52051639556885
1887,0.9561187,37740,-0.68,0.14999999,-0.5540785,56.554020166397095
1888,0.95611876,37760,-0.68,0.14999999,-0.4402598,56.586846113204956
1889,0.95611864,37780,-0.68,0.14999999,-0.7744975,56.63365364074707
1890,0.95611876,37800,-0.68,0.14999999,-0.5749254,56.666250228881836
1891,0.9561187,37820,-0.68,0.14999999,-0.8397516,56.69737911224365
1892,0.9561188,37840,-0.68,0.14999999,-0.5535189,56.74388146400452
1893,0.9561188,37860,-0.68,0.14999999,-0.4990738,56.783920764923096
1894,0.95611876,37880,-0.68,0.14999999,-0.78036666,56.814615964889526
1895,0.9561186,37900,-0.68,0.14999999,-0.7796249,56.85398769378662
1896,0.9561186,37920,-0.68,0.14999999,-0.7870016,56.896026372909546
1897,0.9561184,37940,-0.68,0.14999999,-0.86107457,56.93651461601257
1898,0.95611835,37960,-0.68,0.14999999,-0.68162227,56.97713041305542
1899,0.95611846,37980,-0.68,0.14999999,-0.81234896,57.02004098892212
1900,0.9561185,38000,-0.68,0.14999999,-0.7842065,57.05342364311218
1901,0.95611864,38020,-0.68,0.14999999,-0.6292612,57.08996939659119
1902,0.9561187,38040,-0.68,0.14999999,-0.8605486,57.12468910217285
1903,0.9561186,38060,-0.68,0.14999999,-0.45124936,57.15729379653931
1904,0.95611864,38080,-0.68,0.14999999,-0.80393475,57.18926167488098
1905,0.9561186,38100,-0.68,0.14999999,-0.67230004,57.22168040275574
1906,0.9561186,38120,-0.68,0.14999999,-1.0281706,57.254515171051025
1907,0.95611846,38140,-0.68,0.14999999,-0.66930014,57.28483033180237
1908,0.9561185,38160,-0.68,0.14999999,-0.7063075,57.31687808036804
1909,0.9561184,38180,-0.68,0.14999999,-0.5989096,57.34846758842468
1910,0.95611846,38200,-0.68,0.14999999,-0.75218,57.3885600566864
1911,0.95611846,38220,-0.68,0.14999999,-0.7050295,57.426443338394165
1912,0.95611835,38240,-0.68,0.14999999,-0.73925155,57.46673607826233
1913,0.95611835,38260,-0.68,0.14999999,-0.6165853,57.50877332687378
1914,0.95611835,38280,-0.68,0.14999999,-0.82198024,57.549025535583496
1915,0.9561183,38300,-0.68,0.14999999,-0.5504921,57.5900022983551
1916,0.9561184,38320,-0.68,0.14999999,-0.67387235,57.622076749801636
1917,0.95611817,38340,-0.68,0.14999999,-0.6848924,57.6573269367218
1918,0.9561182,38360,-0.68,0.14999999,-0.6410006,57.69322156906128
1919,0.95611817,38380,-0.68,0.14999999,-0.97983176,57.745819091796875
1920,0.9561182,38400,-0.68,0.14999999,-0.77020526,57.797223806381226
1921,0.95611817,38420,-0.68,0.14999999,-0.77855724,57.840280532836914
1922,0.9561182,38440,-0.68,0.14999999,-0.79107106,57.876272678375244
1923,0.95611805,38460,-0.68,0.14999999,-0.77409124,57.919997692108154
1924,0.9561181,38480,-0.68,0.14999999,-0.69166815,57.95516896247864
1925,0.9561182,38500,-0.68,0.14999999,-0.61633444,57.986449241638184
1926,0.95611835,38520,-0.68,0.14999999,-0.60697484,58.0201199054718
1927,0.9561184,38540,-0.68,0.14999999,-0.5256107,58.05304932594299
1928,0.9561182,38560,-0.68,0.14999999,-0.68732893,58.08999967575073
1929,0.9561183,38580,-0.68,0.14999999,-0.5848285,58.112056016922
1930,0.9561182,38600,-0.68,0.14999999,-0.7001502,58.13945174217224
1931,0.95611817,38620,-0.68,0.14999999,-0.76178557,58.16896343231201
1932,0.9561181,38640,-0.68,0.14999999,-0.6377518,58.2008798122406
1933,0.9561183,38660,-0.68,0.14999999,-0.50824577,58.232837438583374
1934,0.9561183,38680,-0.68,0.14999999,-0.8968614,58.26354479789734
1935,0.9561181,38700,-0.68,0.14999999,-0.8940868,58.2935004234314
1936,0.95611805,38720,-0.68,0.14999999,-0.725668,58.322617292404175
1937,0.95611805,38740,-0.68,0.14999999,-0.74458796,58.35456681251526
1938,0.95611805,38760,-0.68,0.14999999,-0.63355863,58.391316413879395
1939,0.95611805,38780,-0.68,0.14999999,-0.75080603,58.431461334228516
1940,0.95611787,38800,-0.68,0.14999999,-0.88130325,58.48668050765991
1941,0.9561177,38820,-0.68,0.14999999,-0.5243407,58.528018951416016
1942,0.9561177,38840,-0.68,0.14999999,-0.37662202,58.56392216682434
1943,0.9561177,38860,-0.68,0.14999999,-0.48349082,58.60637903213501
1944,0.95611745,38880,-0.68,0.14999999,-0.656034,58.637102127075195
1945,0.9561176,38900,-0.68,0.14999999,-0.6926759,58.663554191589355
1946,0.9561177,38920,-0.68,0.14999999,-0.9460126,58.70878791809082
1947,0.95611763,38940,-0.68,0.14999999,-0.71932834,58.741981506347656
1948,0.9561178,38960,-0.68,0.14999999,-0.39137056,58.766730070114136
1949,0.9561179,38980,-0.68,0.14999999,-0.7733265,58.79112911224365
1950,0.95611805,39000,-0.68,0.14999999,-0.73844796,58.828481674194336
1951,0.956118,39020,-0.68,0.14999999,-0.5394817,58.85389161109924
1952,0.9561179,39040,-0.68,0.14999999,-0.6635502,58.8921480178833
1953,0.9561178,39060,-0.68,0.14999999,-0.4283812,58.92284393310547
1954,0.95611787,39080,-0.68,0.14999999,-0.46541294,58.95972204208374
1955,0.9561179,39100,-0.68,0.14999999,-0.94668925,58.988990783691406
1956,0.9561179,39120,-0.68,0.14999999,-0.56659496,59.02717590332031
1957,0.95611805,39140,-0.68,0.14999999,-0.6997966,59.06766486167908
1958,0.95611805,39160,-0.68,0.14999999,-0.4213964,59.09395503997803
1959,0.956118,39180,-0.68,0.14999999,-0.63147527,59.1232476234436
1960,0.95611787,39200,-0.68,0.14999999,-0.5000299,59.152652740478516
1961,0.95611787,39220,-0.68,0.14999999,-0.73618954,59.18370580673218
1962,0.9561177,39240,-0.68,0.14999999,-0.62050855,59.214111328125
1963,0.9561177,39260,-0.68,0.14999999,-0.73472494,59.24322247505188
1964,0.9561176,39280,-0.68,0.14999999,-0.6970778,59.27464556694031
1965,0.95611745,39300,-0.68,0.14999999,-0.6139216,59.318774938583374
1966,0.9561175,39320,-0.68,0.14999999,-0.54035646,59.37324833869934
1967,0.9561175,39340,-0.68,0.14999999,-0.88296515,59.39893555641174
1968,0.9561175,39360,-0.68,0.14999999,-0.7342776,59.43117594718933
1969,0.95611763,39380,-0.68,0.14999999,-0.73721325,59.48148155212402
1970,0.9561175,39400,-0.68,0.14999999,-0.607173,59.51039528846741
1971,0.95611763,39420,-0.68,0.14999999,-0.58260024,59.53586030006409
1972,0.9561177,39440,-0.68,0.14999999,-0.42519164,59.5684700012207
1973,0.9561178,39460,-0.68,0.14999999,-0.9348464,59.592201709747314
1974,0.95611763,39480,-0.68,0.14999999,-0.7054492,59.6126275062561
1975,0.9561177,39500,-0.68,0.14999999,-0.7547594,59.64487671852112
1976,0.95611763,39520,-0.68,0.14999999,-0.6831369,59.67932105064392
1977,0.95611775,39540,-0.68,0.14999999,-0.37120628,59.72004556655884
1978,0.9561177,39560,-0.68,0.14999999,-0.64503616,59.757155418395996
1979,0.95611775,39580,-0.68,0.14999999,-0.67965055,59.78740453720093
1980,0.9561177,39600,-0.68,0.14999999,-0.8261651,59.81697058677673
1981,0.9561178,39620,-0.68,0.14999999,-0.6604001,59.848594188690186
1982,0.95611775,39640,-0.68,0.14999999,-0.7016291,59.878244400024414
1983,0.95611787,39660,-0.68,0.14999999,-0.6974947,59.90790510177612
1984,0.9561179,39680,-0.68,0.14999999,-0.48031163,59.941082239151
1985,0.956118,39700,-0.68,0.14999999,-0.79361707,59.976481437683105
1986,0.9561179,39720,-0.68,0.14999999,-0.7316791,60.007161140441895
1987,0.9561179,39740,-0.68,0.14999999,-0.71978307,60.0435152053833
1988,0.95611787,39760,-0.68,0.14999999,-0.5004205,60.0732262134552
1989,0.9561179,39780,-0.68,0.14999999,-0.7160846,60.10526204109192
1990,0.9561178,39800,-0.68,0.14999999,-0.6837831,60.13769054412842
1991,0.9561179,39820,-0.68,0.14999999,-0.55154514,60.166457176208496
1992,0.9561179,39840,-0.68,0.14999999,-0.47248444,60.201467514038086
1993,0.95611763,39860,-0.68,0.14999999,-0.7034953,60.228758335113525
1994,0.9561177,39880,-0.68,0.14999999,-0.4163458,60.25567817687988
1995,0.9561176,39900,-0.68,0.14999999,-0.8463725,60.28121590614319
1996,0.9561176,39920,-0.68,0.14999999,-0.71250385,60.30976748466492
1997,0.95611763,39940,-0.68,0.14999999,-0.72491056,60.33832097053528
1998,0.95611775,39960,-0.68,0.14999999,-0.55113566,60.365203857421875
1999,0.9561176,39980,-0.68,0.14999999,-0.9651872,60.39716649055481
2000,0.9561175,40000,-0.68,0.14999999,-0.9651872,60.42709994316101
