TimestepsSoFar,LQGmu1_higher,LQGmu1_actor,LQGsigma_higher,Iteration,TimeElapsed,ReturnMean
29860,-0.75,-0.7725006,0.14999999,1493,50.963703632354736,0.95610523
29880,-0.75,-0.6666718,0.14999999,1494,50.99919128417969,0.956105
29900,-0.75,-0.7885551,0.14999999,1495,51.03222370147705,0.95610505
29920,-0.75,-0.97981846,0.14999999,1496,51.065611600875854,0.9561052
29940,-0.75,-0.82554185,0.14999999,1497,51.10766673088074,0.95610505
29960,-0.75,-0.47748938,0.14999999,1498,51.154051065444946,0.9561051
29980,-0.75,-0.8619536,0.14999999,1499,51.200419187545776,0.9561049
30000,-0.75,-0.9421713,0.14999999,1500,51.238198041915894,0.9561049
30020,-0.75,-0.73325175,0.14999999,1501,51.28005027770996,0.95610493
30040,-0.75,-0.6207869,0.14999999,1502,51.310842514038086,0.9561048
30060,-0.75,-0.6700421,0.14999999,1503,51.357879877090454,0.95610505
30080,-0.75,-0.8762304,0.14999999,1504,51.40415549278259,0.956105
30100,-0.75,-0.55807924,0.14999999,1505,51.44256353378296,0.95610523
30120,-0.75,-0.62921154,0.14999999,1506,51.47686767578125,0.95610493
30140,-0.75,-0.87361634,0.14999999,1507,51.51262545585632,0.95610493
30160,-0.75,-0.96861744,0.14999999,1508,51.54285407066345,0.9561049
30180,-0.75,-0.88745433,0.14999999,1509,51.5747606754303,0.9561048
30200,-0.75,-1.0323033,0.14999999,1510,51.605743408203125,0.95610464
30220,-0.75,-0.7196631,0.14999999,1511,51.63710808753967,0.9561045
30240,-0.75,-0.63145846,0.14999999,1512,51.66777992248535,0.9561044
30260,-0.75,-1.0485888,0.14999999,1513,51.699397802352905,0.9561044
30280,-0.75,-0.82038534,0.14999999,1514,51.73823428153992,0.9561043
30300,-0.75,-0.61876875,0.14999999,1515,51.77465009689331,0.9561042
30320,-0.75,-0.7206764,0.14999999,1516,51.80696702003479,0.9561044
30340,-0.75,-0.88448393,0.14999999,1517,51.83657169342041,0.9561044
30360,-0.75,-0.8546384,0.14999999,1518,51.865071296691895,0.9561042
30380,-0.75,-0.68946505,0.14999999,1519,51.89959263801575,0.9561042
30400,-0.75,-0.68342954,0.14999999,1520,51.939993381500244,0.95610416
30420,-0.75,-0.8207826,0.14999999,1521,51.98932218551636,0.9561041
30440,-0.75,-0.43886927,0.14999999,1522,52.022706270217896,0.9561043
30460,-0.75,-0.9629067,0.14999999,1523,52.060062408447266,0.956104
30480,-0.75,-0.7704685,0.14999999,1524,52.101588010787964,0.9561037
30500,-0.75,-0.9021455,0.14999999,1525,52.133973598480225,0.95610374
30520,-0.75,-0.78658944,0.14999999,1526,52.16862988471985,0.9561035
30540,-0.75,-0.7067473,0.14999999,1527,52.23702621459961,0.9561035
30560,-0.75,-0.48206982,0.14999999,1528,52.28561496734619,0.95610356
30580,-0.75,-0.564534,0.14999999,1529,52.337679624557495,0.95610386
30600,-0.75,-0.961514,0.14999999,1530,52.39241933822632,0.95610386
30620,-0.75,-0.7076727,0.14999999,1531,52.44966220855713,0.9561038
30640,-0.75,-0.8088385,0.14999999,1532,52.49729824066162,0.95610374
30660,-0.75,-0.6034826,0.14999999,1533,52.54910969734192,0.95610374
30680,-0.75,-0.6531816,0.14999999,1534,52.59875011444092,0.9561037
30700,-0.75,-0.56852233,0.14999999,1535,52.65150237083435,0.9561036
30720,-0.75,-0.67227185,0.14999999,1536,52.71000123023987,0.9561036
30740,-0.75,-0.7154899,0.14999999,1537,52.78204536437988,0.95610374
30760,-0.75,-0.8235073,0.14999999,1538,52.84887337684631,0.95610374
30780,-0.75,-0.78185165,0.14999999,1539,52.888535261154175,0.95610344
30800,-0.75,-0.60902727,0.14999999,1540,52.922088861465454,0.95610344
30820,-0.75,-0.81765413,0.14999999,1541,52.9517867565155,0.9561035
30840,-0.75,-0.7436345,0.14999999,1542,52.98074817657471,0.9561036
30860,-0.75,-0.8512191,0.14999999,1543,53.011040925979614,0.95610356
30880,-0.75,-0.5711846,0.14999999,1544,53.041359186172485,0.9561034
30900,-0.75,-0.71255404,0.14999999,1545,53.070167779922485,0.9561034
30920,-0.75,-0.7799456,0.14999999,1546,53.10024857521057,0.95610327
30940,-0.75,-0.7809159,0.14999999,1547,53.130898237228394,0.9561032
30960,-0.75,-0.7549481,0.14999999,1548,53.162445068359375,0.95610327
30980,-0.75,-0.9294045,0.14999999,1549,53.19090938568115,0.9561032
31000,-0.75,-0.6454719,0.14999999,1550,53.22001528739929,0.9561032
31020,-0.75,-0.84168065,0.14999999,1551,53.25167965888977,0.95610315
31040,-0.75,-1.0383006,0.14999999,1552,53.28130340576172,0.95610315
31060,-0.75,-0.3458299,0.14999999,1553,53.31399607658386,0.9561028
31080,-0.75,-0.8141815,0.14999999,1554,53.347177267074585,0.95610243
31100,-0.75,-0.80108744,0.14999999,1555,53.37750196456909,0.95610243
31120,-0.75,-0.81207883,0.14999999,1556,53.40888500213623,0.95610255
31140,-0.75,-0.7503213,0.14999999,1557,53.44174599647522,0.95610243
31160,-0.75,-0.9015949,0.14999999,1558,53.47819805145264,0.9561026
31180,-0.75,-0.90447485,0.14999999,1559,53.5074245929718,0.95610267
31200,-0.75,-0.5796476,0.14999999,1560,53.54364347457886,0.95610267
31220,-0.75,-0.35601115,0.14999999,1561,53.57708144187927,0.9561024
31240,-0.75,-1.0967954,0.14999999,1562,53.61588668823242,0.95610225
31260,-0.75,-0.6613817,0.14999999,1563,53.64979362487793,0.956102
31280,-0.75,-0.48941362,0.14999999,1564,53.680442571640015,0.9561021
31300,-0.75,-0.8997313,0.14999999,1565,53.711684465408325,0.95610225
31320,-0.75,-0.839354,0.14999999,1566,53.744892597198486,0.95610225
31340,-0.75,-0.8362045,0.14999999,1567,53.77799344062805,0.95610213
31360,-0.75,-0.7730451,0.14999999,1568,53.81157302856445,0.9561023
31380,-0.75,-0.78942853,0.14999999,1569,53.842353105545044,0.9561024
31400,-0.75,-0.7364667,0.14999999,1570,53.87291431427002,0.95610243
31420,-0.75,-0.5826212,0.14999999,1571,53.91051745414734,0.95610255
31440,-0.75,-0.6599468,0.14999999,1572,53.948147773742676,0.95610255
31460,-0.75,-0.5851311,0.14999999,1573,53.98521590232849,0.9561025
31480,-0.75,-0.8135146,0.14999999,1574,54.01997637748718,0.9561026
31500,-0.75,-0.807714,0.14999999,1575,54.05958008766174,0.9561026
31520,-0.75,-0.66029865,0.14999999,1576,54.094733476638794,0.95610255
31540,-0.75,-0.7066675,0.14999999,1577,54.1321816444397,0.9561022
31560,-0.75,-0.9455011,0.14999999,1578,54.16933250427246,0.9561022
31580,-0.75,-0.61626303,0.14999999,1579,54.20592951774597,0.95610213
31600,-0.75,-0.8509141,0.14999999,1580,54.241013288497925,0.95610225
31620,-0.75,-0.65983593,0.14999999,1581,54.27596139907837,0.95610225
31640,-0.75,-0.9675664,0.14999999,1582,54.313132524490356,0.9561024
31660,-0.75,-0.8082428,0.14999999,1583,54.358826875686646,0.95610243
31680,-0.75,-0.6790841,0.14999999,1584,54.3925838470459,0.9561023
31700,-0.75,-0.8143258,0.14999999,1585,54.42772197723389,0.9561023
31720,-0.75,-1.0621974,0.14999999,1586,54.46573185920715,0.95610243
31740,-0.75,-0.56037885,0.14999999,1587,54.499671936035156,0.9561023
31760,-0.75,-0.7309472,0.14999999,1588,54.54236912727356,0.9561024
31780,-0.75,-0.706885,0.14999999,1589,54.58608150482178,0.9561025
31800,-0.75,-0.94179016,0.14999999,1590,54.62336182594299,0.9561026
31820,-0.75,-0.91082263,0.14999999,1591,54.65988850593567,0.95610255
31840,-0.75,-0.62133014,0.14999999,1592,54.694600343704224,0.95610255
31860,-0.75,-0.6100004,0.14999999,1593,54.72781205177307,0.95610267
31880,-0.75,-0.59125185,0.14999999,1594,54.76492738723755,0.9561025
31900,-0.75,-0.76377875,0.14999999,1595,54.799519062042236,0.95610243
31920,-0.75,-0.78073406,0.14999999,1596,54.83969235420227,0.95610225
31940,-0.75,-0.8677961,0.14999999,1597,54.87856149673462,0.95610225
31960,-0.75,-0.6138492,0.14999999,1598,54.913835763931274,0.9561022
31980,-0.75,-0.63231057,0.14999999,1599,54.95056366920471,0.9561022
32000,-0.75,-0.39493215,0.14999999,1600,54.98407793045044,0.9561023
32020,-0.75,-0.89749527,0.14999999,1601,55.01474404335022,0.95610225
32040,-0.75,-0.7862852,0.14999999,1602,55.05465054512024,0.9561024
32060,-0.75,-0.84863234,0.14999999,1603,55.08493494987488,0.9561025
32080,-0.75,-0.776969,0.14999999,1604,55.11533069610596,0.95610255
32100,-0.75,-0.57724553,0.14999999,1605,55.15405464172363,0.95610243
32120,-0.75,-0.58946425,0.14999999,1606,55.18563914299011,0.95610243
32140,-0.75,-0.5868211,0.14999999,1607,55.21510910987854,0.95610225
32160,-0.75,-0.66276574,0.14999999,1608,55.245182514190674,0.9561024
32180,-0.75,-0.92431307,0.14999999,1609,55.2811222076416,0.95610255
32200,-0.75,-0.87091804,0.14999999,1610,55.31619620323181,0.95610267
32220,-0.75,-0.59480745,0.14999999,1611,55.354673862457275,0.95610255
32240,-0.75,-0.69569546,0.14999999,1612,55.386513233184814,0.95610267
32260,-0.75,-0.8611809,0.14999999,1613,55.4186372756958,0.95610285
32280,-0.75,-0.88392425,0.14999999,1614,55.46164011955261,0.9561028
32300,-0.75,-0.9851894,0.14999999,1615,55.49665951728821,0.9561029
32320,-0.75,-0.49416754,0.14999999,1616,55.526771783828735,0.9561029
32340,-0.75,-0.5515944,0.14999999,1617,55.562156200408936,0.9561028
32360,-0.75,-0.70842826,0.14999999,1618,55.599294662475586,0.9561027
32380,-0.75,-0.87560576,0.14999999,1619,55.62925052642822,0.95610267
32400,-0.75,-0.6890183,0.14999999,1620,55.659377336502075,0.9561026
32420,-0.75,-0.83977306,0.14999999,1621,55.688661098480225,0.9561026
32440,-0.75,-0.81988436,0.14999999,1622,55.717883348464966,0.9561025
32460,-0.75,-0.71807706,0.14999999,1623,55.74734568595886,0.9561026
32480,-0.75,-0.8173269,0.14999999,1624,55.77684235572815,0.95610267
32500,-0.75,-0.47793698,0.14999999,1625,55.807825565338135,0.95610267
32520,-0.75,-0.690551,0.14999999,1626,55.837225914001465,0.9561026
32540,-0.75,-0.91034645,0.14999999,1627,55.86530613899231,0.95610225
32560,-0.75,-0.777513,0.14999999,1628,55.895042419433594,0.9561021
32580,-0.75,-0.86588085,0.14999999,1629,55.924519777297974,0.9561022
32600,-0.75,-0.9468195,0.14999999,1630,55.95347809791565,0.9561021
32620,-0.75,-0.8752768,0.14999999,1631,55.98690915107727,0.956102
32640,-0.75,-0.6638387,0.14999999,1632,56.02195906639099,0.95610195
32660,-0.75,-0.78781635,0.14999999,1633,56.05952310562134,0.95610195
32680,-0.75,-0.87089765,0.14999999,1634,56.09812641143799,0.9561021
32700,-0.75,-0.7227002,0.14999999,1635,56.129637718200684,0.95610195
32720,-0.75,-0.75991416,0.14999999,1636,56.166367530822754,0.95610213
32740,-0.75,-0.69286734,0.14999999,1637,56.199809312820435,0.9561022
32760,-0.75,-0.7754268,0.14999999,1638,56.24199175834656,0.95610225
32780,-0.75,-0.7145105,0.14999999,1639,56.29934024810791,0.95610213
32800,-0.75,-0.4874304,0.14999999,1640,56.334956407547,0.9561022
32820,-0.75,-0.5935951,0.14999999,1641,56.36318635940552,0.9561024
32840,-0.75,-0.66405886,0.14999999,1642,56.39507699012756,0.95610225
32860,-0.75,-0.9400461,0.14999999,1643,56.42542338371277,0.9561022
32880,-0.75,-0.49001962,0.14999999,1644,56.45488500595093,0.9561019
32900,-0.75,-0.72612923,0.14999999,1645,56.490591287612915,0.95610213
32920,-0.75,-0.7182132,0.14999999,1646,56.52278423309326,0.95610225
32940,-0.75,-0.6010783,0.14999999,1647,56.5597038269043,0.9561021
32960,-0.75,-0.5249225,0.14999999,1648,56.597588300704956,0.9561021
32980,-0.75,-0.59363544,0.14999999,1649,56.63052535057068,0.9561022
33000,-0.75,-0.7309666,0.14999999,1650,56.665181398391724,0.9561022
33020,-0.75,-0.78510344,0.14999999,1651,56.70252847671509,0.95610213
33040,-0.75,-0.8135046,0.14999999,1652,56.74313187599182,0.95610213
33060,-0.75,-0.7106121,0.14999999,1653,56.78654336929321,0.9561022
33080,-0.75,-0.7264101,0.14999999,1654,56.82943344116211,0.9561023
33100,-0.75,-0.8054969,0.14999999,1655,56.868465423583984,0.9561023
33120,-0.75,-0.86172456,0.14999999,1656,56.90941095352173,0.95610243
33140,-0.75,-0.69758284,0.14999999,1657,56.952696800231934,0.95610243
33160,-0.75,-0.8114916,0.14999999,1658,56.9922981262207,0.9561024
33180,-0.75,-0.78798705,0.14999999,1659,57.03090810775757,0.95610243
33200,-0.75,-0.70105654,0.14999999,1660,57.075993061065674,0.9561025
33220,-0.75,-0.6963871,0.14999999,1661,57.122599601745605,0.9561026
33240,-0.75,-0.780962,0.14999999,1662,57.15928077697754,0.95610267
33260,-0.75,-1.0535865,0.14999999,1663,57.19089388847351,0.95610267
33280,-0.75,-0.7748402,0.14999999,1664,57.22521710395813,0.9561026
33300,-0.75,-0.79822165,0.14999999,1665,57.261566162109375,0.9561026
33320,-0.75,-0.8273876,0.14999999,1666,57.29908609390259,0.95610285
33340,-0.75,-0.6981861,0.14999999,1667,57.33088183403015,0.95610285
33360,-0.75,-0.621771,0.14999999,1668,57.36561179161072,0.95610297
33380,-0.75,-0.6894037,0.14999999,1669,57.40089130401611,0.9561031
33400,-0.75,-0.7511734,0.14999999,1670,57.44350337982178,0.95610315
33420,-0.75,-0.62225115,0.14999999,1671,57.48352408409119,0.9561032
33440,-0.75,-0.63395864,0.14999999,1672,57.5184326171875,0.956103
33460,-0.75,-0.8777023,0.14999999,1673,57.55355429649353,0.95610285
33480,-0.75,-0.5550435,0.14999999,1674,57.58893895149231,0.95610267
33500,-0.75,-0.5916804,0.14999999,1675,57.62194800376892,0.95610255
33520,-0.75,-0.7919525,0.14999999,1676,57.65805435180664,0.9561025
33540,-0.75,-1.0149986,0.14999999,1677,57.68666386604309,0.9561025
33560,-0.75,-1.1376145,0.14999999,1678,57.722288846969604,0.9561023
33580,-0.75,-0.60759795,0.14999999,1679,57.76310968399048,0.95610225
33600,-0.75,-0.691948,0.14999999,1680,57.794649839401245,0.9561024
33620,-0.75,-0.7811976,0.14999999,1681,57.82453966140747,0.9561023
33640,-0.75,-0.57509357,0.14999999,1682,57.85367560386658,0.9561023
33660,-0.75,-0.85003245,0.14999999,1683,57.88335466384888,0.95610243
33680,-0.75,-0.6508261,0.14999999,1684,57.916447162628174,0.95610255
33700,-0.75,-0.8959476,0.14999999,1685,57.955991983413696,0.9561024
33720,-0.75,-0.9062075,0.14999999,1686,57.98949217796326,0.95610213
33740,-0.75,-0.87389445,0.14999999,1687,58.01935052871704,0.95610213
33760,-0.75,-0.6106893,0.14999999,1688,58.05520844459534,0.95610195
33780,-0.75,-0.93496716,0.14999999,1689,58.09017562866211,0.9561017
33800,-0.75,-0.69549716,0.14999999,1690,58.12051296234131,0.9561017
33820,-0.75,-0.66276354,0.14999999,1691,58.15447115898132,0.95610183
33840,-0.75,-0.44390437,0.14999999,1692,58.18369936943054,0.95610195
33860,-0.75,-0.828452,0.14999999,1693,58.213576316833496,0.9561019
33880,-0.75,-0.9914333,0.14999999,1694,58.24295091629028,0.95610195
33900,-0.75,-1.0153494,0.14999999,1695,58.27213191986084,0.95610195
33920,-0.75,-0.7699144,0.14999999,1696,58.3061728477478,0.9561019
33940,-0.75,-0.8463026,0.14999999,1697,58.33588218688965,0.956102
33960,-0.75,-0.85093826,0.14999999,1698,58.36945652961731,0.956102
33980,-0.75,-0.7006309,0.14999999,1699,58.40098285675049,0.95610213
34000,-0.75,-0.6630686,0.14999999,1700,58.433366537094116,0.95610225
34020,-0.75,-0.67453897,0.14999999,1701,58.46188998222351,0.95610225
34040,-0.75,-0.8832295,0.14999999,1702,58.48957443237305,0.9561023
34060,-0.75,-0.6311436,0.14999999,1703,58.51752066612244,0.9561024
34080,-0.75,-0.72391045,0.14999999,1704,58.545661211013794,0.9561023
34100,-0.75,-0.5036408,0.14999999,1705,58.5749945640564,0.95610225
34120,-0.75,-0.95493853,0.14999999,1706,58.60323405265808,0.9561024
34140,-0.75,-0.79056823,0.14999999,1707,58.63075280189514,0.95610225
34160,-0.75,-0.87754196,0.14999999,1708,58.65852355957031,0.95610243
34180,-0.75,-0.8744597,0.14999999,1709,58.6863739490509,0.9561025
34200,-0.75,-0.6866301,0.14999999,1710,58.71425175666809,0.95610225
34220,-0.75,-0.7001189,0.14999999,1711,58.74285817146301,0.9561022
34240,-0.75,-0.7920146,0.14999999,1712,58.77307319641113,0.9561022
34260,-0.75,-0.8080096,0.14999999,1713,58.800710916519165,0.95610213
34280,-0.75,-0.6102003,0.14999999,1714,58.830490589141846,0.95610213
34300,-0.75,-0.73378223,0.14999999,1715,58.86154055595398,0.9561021
34320,-0.75,-0.7144752,0.14999999,1716,58.894954681396484,0.9561021
34340,-0.75,-0.73871523,0.14999999,1717,58.92631268501282,0.956102
34360,-0.75,-0.6989372,0.14999999,1718,58.958762407302856,0.9561021
34380,-0.75,-1.0568877,0.14999999,1719,58.98815584182739,0.9561021
34400,-0.75,-0.6364925,0.14999999,1720,59.01761603355408,0.95610183
34420,-0.75,-0.522825,0.14999999,1721,59.04713845252991,0.95610195
34440,-0.75,-0.6621105,0.14999999,1722,59.07704424858093,0.956102
34460,-0.75,-0.4436221,0.14999999,1723,59.10693073272705,0.95610213
34480,-0.75,-0.7383477,0.14999999,1724,59.136937856674194,0.95610225
34500,-0.75,-0.8577207,0.14999999,1725,59.16619515419006,0.9561021
34520,-0.75,-0.8842644,0.14999999,1726,59.19684314727783,0.9561021
34540,-0.75,-0.51273054,0.14999999,1727,59.22635221481323,0.9561022
34560,-0.75,-0.71738094,0.14999999,1728,59.27225971221924,0.95610213
34580,-0.75,-0.6343229,0.14999999,1729,59.31141114234924,0.95610213
34600,-0.75,-0.7210751,0.14999999,1730,59.34755754470825,0.9561022
34620,-0.75,-0.8563485,0.14999999,1731,59.39215159416199,0.9561022
34640,-0.75,-0.8214763,0.14999999,1732,59.42203450202942,0.95610213
34660,-0.75,-0.9317701,0.14999999,1733,59.47128200531006,0.9561022
34680,-0.75,-0.67429125,0.14999999,1734,59.52104473114014,0.95610166
34700,-0.75,-1.03303,0.14999999,1735,59.57525038719177,0.95610154
34720,-0.75,-0.8476975,0.14999999,1736,59.6065628528595,0.95610154
34740,-0.75,-0.88991815,0.14999999,1737,59.648656368255615,0.95610166
34760,-0.75,-0.81769323,0.14999999,1738,59.67919898033142,0.9561018
34780,-0.75,-0.64589345,0.14999999,1739,59.73162484169006,0.9561017
34800,-0.75,-0.9399725,0.14999999,1740,59.77893853187561,0.9561017
34820,-0.75,-0.6936649,0.14999999,1741,59.8383252620697,0.9561017
34840,-0.75,-0.7568043,0.14999999,1742,59.891921043395996,0.9561018
34860,-0.75,-0.73550546,0.14999999,1743,59.94157958030701,0.9561019
34880,-0.75,-0.6336285,0.14999999,1744,60.00345325469971,0.9561018
34900,-0.75,-0.74535924,0.14999999,1745,60.05561971664429,0.95610154
34920,-0.75,-0.7911627,0.14999999,1746,60.10641527175903,0.95610154
34940,-0.75,-0.6814052,0.14999999,1747,60.15539836883545,0.95610166
34960,-0.75,-0.7031926,0.14999999,1748,60.19349241256714,0.9561018
34980,-0.75,-0.8384665,0.14999999,1749,60.24784827232361,0.9561019
35000,-0.75,-0.858659,0.14999999,1750,60.29126811027527,0.9561018
35020,-0.75,-0.5810019,0.14999999,1751,60.33222579956055,0.9561017
35040,-0.75,-0.5565576,0.14999999,1752,60.368979692459106,0.95610183
35060,-0.75,-0.89906734,0.14999999,1753,60.39878177642822,0.956102
35080,-0.75,-0.8161119,0.14999999,1754,60.427053451538086,0.9561019
35100,-0.75,-0.7421383,0.14999999,1755,60.45746850967407,0.9561019
35120,-0.75,-0.7913299,0.14999999,1756,60.486430644989014,0.9561019
35140,-0.75,-0.6571679,0.14999999,1757,60.51661276817322,0.9561018
35160,-0.75,-0.6527102,0.14999999,1758,60.55072021484375,0.9561018
35180,-0.75,-0.483531,0.14999999,1759,60.58092761039734,0.9561017
35200,-0.75,-0.6523185,0.14999999,1760,60.6120879650116,0.9561016
35220,-0.75,-0.8233808,0.14999999,1761,60.64149022102356,0.95610166
35240,-0.75,-1.044127,0.14999999,1762,60.686015129089355,0.9561017
35260,-0.75,-0.8158246,0.14999999,1763,60.71934914588928,0.9561017
35280,-0.75,-0.7286292,0.14999999,1764,60.753546953201294,0.9561019
35300,-0.75,-0.59014875,0.14999999,1765,60.783379316329956,0.95610195
35320,-0.75,-0.7587062,0.14999999,1766,60.81582307815552,0.95610213
35340,-0.75,-0.76921016,0.14999999,1767,60.850269079208374,0.9561022
35360,-0.75,-0.62814885,0.14999999,1768,60.8818256855011,0.9561019
35380,-0.75,-0.7601151,0.14999999,1769,60.91664147377014,0.956102
35400,-0.75,-0.887394,0.14999999,1770,60.9535768032074,0.95610213
35420,-0.75,-0.8313744,0.14999999,1771,60.989089012145996,0.956102
35440,-0.75,-0.8380054,0.14999999,1772,61.02294182777405,0.9561021
35460,-0.75,-0.7555801,0.14999999,1773,61.056368827819824,0.9561021
35480,-0.75,-0.6508262,0.14999999,1774,61.09219551086426,0.956102
35500,-0.75,-0.5139288,0.14999999,1775,61.1304395198822,0.956102
35520,-0.75,-0.8314567,0.14999999,1776,61.168943881988525,0.95610195
35540,-0.75,-0.7549815,0.14999999,1777,61.21185898780823,0.95610166
35560,-0.75,-0.36339706,0.14999999,1778,61.25757336616516,0.9561018
35580,-0.75,-0.6586696,0.14999999,1779,61.3216986656189,0.9561018
35600,-0.75,-0.8620672,0.14999999,1780,61.37083888053894,0.9561017
35620,-0.75,-0.6774231,0.14999999,1781,61.422220945358276,0.9561017
35640,-0.75,-0.7641448,0.14999999,1782,61.48202037811279,0.9561015
35660,-0.75,-0.8124681,0.14999999,1783,61.53642702102661,0.95610154
35680,-0.75,-0.6898023,0.14999999,1784,61.600903272628784,0.9561015
35700,-0.75,-0.8955928,0.14999999,1785,61.648897886276245,0.9561017
35720,-0.75,-0.63566566,0.14999999,1786,61.71256732940674,0.9561016
35740,-0.75,-0.84524846,0.14999999,1787,61.74688410758972,0.95610154
35760,-0.75,-0.81936985,0.14999999,1788,61.77253556251526,0.95610154
35780,-0.75,-0.92783237,0.14999999,1789,61.80602788925171,0.9561015
35800,-0.75,-0.61645967,0.14999999,1790,61.840916872024536,0.95610154
35820,-0.75,-0.68742406,0.14999999,1791,61.873778104782104,0.95610166
35840,-0.75,-0.67349935,0.14999999,1792,61.90576386451721,0.9561015
35860,-0.75,-0.8198117,0.14999999,1793,61.939608573913574,0.95610154
35880,-0.75,-0.7323304,0.14999999,1794,61.97243785858154,0.95610166
35900,-0.75,-0.8970707,0.14999999,1795,62.00566124916077,0.9561018
35920,-0.75,-0.8369205,0.14999999,1796,62.040695667266846,0.9561016
35940,-0.75,-0.7638083,0.14999999,1797,62.07706427574158,0.9561014
35960,-0.75,-0.76129025,0.14999999,1798,62.10861778259277,0.95610124
35980,-0.75,-0.8638817,0.14999999,1799,62.14064884185791,0.95610136
36000,-0.75,-0.899098,0.14999999,1800,62.17131781578064,0.9561015
36020,-0.75,-0.7590695,0.14999999,1801,62.20106530189514,0.95610154
36040,-0.75,-0.8443785,0.14999999,1802,62.233214378356934,0.9561017
36060,-0.75,-0.65350765,0.14999999,1803,62.26956558227539,0.95610183
36080,-0.75,-0.6899124,0.14999999,1804,62.306846380233765,0.9561018
36100,-0.75,-0.6430492,0.14999999,1805,62.338319301605225,0.9561019
36120,-0.75,-0.62373334,0.14999999,1806,62.368223905563354,0.9561016
36140,-0.75,-0.7930224,0.14999999,1807,62.39721488952637,0.9561016
36160,-0.75,-0.86247516,0.14999999,1808,62.430994510650635,0.95610154
36180,-0.75,-0.77775514,0.14999999,1809,62.460821866989136,0.95610154
36200,-0.75,-0.61843777,0.14999999,1810,62.490620374679565,0.9561015
36220,-0.75,-0.7874569,0.14999999,1811,62.51681971549988,0.95610166
36240,-0.75,-0.759418,0.14999999,1812,62.563358306884766,0.9561017
36260,-0.75,-0.7595378,0.14999999,1813,62.60559558868408,0.95610166
36280,-0.75,-0.78719914,0.14999999,1814,62.646623373031616,0.9561017
36300,-0.75,-0.7364528,0.14999999,1815,62.6907217502594,0.9561018
36320,-0.75,-0.64260507,0.14999999,1816,62.725043535232544,0.9561017
36340,-0.75,-0.7265631,0.14999999,1817,62.7667133808136,0.95610183
36360,-0.75,-0.70288736,0.14999999,1818,62.798396587371826,0.95610183
36380,-0.75,-0.41873598,0.14999999,1819,62.829405307769775,0.9561019
36400,-0.75,-0.69360006,0.14999999,1820,62.8588080406189,0.956102
36420,-0.75,-0.7967631,0.14999999,1821,62.88897728919983,0.95610195
36440,-0.75,-0.6252198,0.14999999,1822,62.91857290267944,0.956102
36460,-0.75,-0.8602897,0.14999999,1823,62.956209659576416,0.9561021
36480,-0.75,-1.0053048,0.14999999,1824,62.99748468399048,0.9561021
36500,-0.75,-0.69200474,0.14999999,1825,63.034157276153564,0.9561019
36520,-0.75,-0.9091884,0.14999999,1826,63.067195415496826,0.9561019
36540,-0.75,-0.8711708,0.14999999,1827,63.10646605491638,0.95610183
36560,-0.75,-0.78481466,0.14999999,1828,63.138567209243774,0.95610195
36580,-0.75,-0.8325,0.14999999,1829,63.167054176330566,0.95610195
36600,-0.75,-0.6859648,0.14999999,1830,63.21204113960266,0.9561021
36620,-0.75,-0.6955293,0.14999999,1831,63.26173973083496,0.956102
36640,-0.75,-1.0864528,0.14999999,1832,63.298521518707275,0.956102
36660,-0.75,-0.75466937,0.14999999,1833,63.33469843864441,0.956102
36680,-0.75,-0.6309531,0.14999999,1834,63.36467146873474,0.95610195
36700,-0.75,-0.91546524,0.14999999,1835,63.39513802528381,0.9561021
36720,-0.75,-0.8562071,0.14999999,1836,63.4245080947876,0.95610195
36740,-0.75,-0.76399153,0.14999999,1837,63.454970598220825,0.956102
36760,-0.75,-0.91367626,0.14999999,1838,63.48694086074829,0.95610213
36780,-0.75,-0.47239715,0.14999999,1839,63.51839208602905,0.9561021
36800,-0.75,-0.6520086,0.14999999,1840,63.549806118011475,0.956102
36820,-0.75,-0.5631905,0.14999999,1841,63.58085799217224,0.9561022
36840,-0.75,-0.65687567,0.14999999,1842,63.61224174499512,0.95610225
36860,-0.75,-0.7012367,0.14999999,1843,63.64335751533508,0.9561022
36880,-0.75,-0.8287394,0.14999999,1844,63.674537658691406,0.9561023
36900,-0.75,-0.8846061,0.14999999,1845,63.70559763908386,0.95610213
36920,-0.75,-0.8458498,0.14999999,1846,63.736494302749634,0.9561021
36940,-0.75,-0.60013705,0.14999999,1847,63.76698398590088,0.95610213
36960,-0.75,-0.68786144,0.14999999,1848,63.80246424674988,0.95610213
36980,-0.75,-0.7582314,0.14999999,1849,63.84230422973633,0.95610213
37000,-0.75,-0.73853296,0.14999999,1850,63.872575759887695,0.95610225
37020,-0.75,-0.68022835,0.14999999,1851,63.90321660041809,0.9561023
37040,-0.75,-0.87351006,0.14999999,1852,63.934171199798584,0.95610243
37060,-0.75,-0.8451084,0.14999999,1853,63.964383363723755,0.9561025
37080,-0.75,-0.7415462,0.14999999,1854,63.99610424041748,0.95610255
37100,-0.75,-0.67584187,0.14999999,1855,64.0338888168335,0.95610255
37120,-0.75,-0.8033218,0.14999999,1856,64.06918716430664,0.9561025
37140,-0.75,-0.5856581,0.14999999,1857,64.09780883789062,0.9561026
37160,-0.75,-0.9013792,0.14999999,1858,64.12619948387146,0.9561028
37180,-0.75,-0.90305924,0.14999999,1859,64.15452551841736,0.95610285
37200,-0.75,-1.016154,0.14999999,1860,64.1849536895752,0.9561027
