DenMISEMeanLog,TimeElapsed,IWMean,Bound,IWFirstEpisode,LQGsigma,LQGmu01,MISE,SqrtESSClassic,ReturnMin,ReturnMean,DenMISELogLast,ExplorationBonus,ReturnLastEpisode,IWLastEpisode,DenMISELogFirst,ReturnMax,Iteration,ReturnAbsMax,ReturnStepMax,LQGmu1,IWNorm1,target_sum_log_mean,IWMin,URet,IWNorm2,TimestepsSoFar,IWMax
11.218446,94.34833359718323,1.1487236,25.09333,,0.11,-0.011111111,18.236471,4.312121,,13.763543,10.339351,6.856859,15.653009,6.762768,10.693272,16.942677,95,16.942677,0.9999914,-0.11111111,109.12874,-83.29992,,17.33121900610235,25.30744,1900,7.144603
11.212311,95.44800686836243,1.1406486,24.760918,,0.11,-0.011111111,18.124043,4.4481173,,13.788234,10.509456,6.636875,16.13384,5.609906,10.6828,16.942677,96,16.942677,0.9999914,-0.11111111,109.502266,-82.30477,,17.865029762527897,24.617666,1920,6.7148128
11.280885,96.52076482772827,1.1375712,24.582651,1.409179e-09,0.11,-0.0030303032,14.749282,2.9975908,,13.808709,17.749826,9.833369,15.774458,2.2770482e-11,10.672438,16.942677,97,16.942677,0.9999914,-0.030303031,110.344406,-25.999214,,17.46682425740765,36.81103,1940,15.563826
11.296566,97.63477611541748,1.1895227,24.716286,2.7859645e-21,0.11,-0.005050505,16.906502,3.7686105,,13.810074,12.740988,7.809785,13.942415,8.336422,10.662181,16.942677,98,16.942677,0.9999914,-0.05050505,116.57323,-31.727774,,15.470797187627936,30.932682,1960,9.287493
11.315745,98.8413941860199,1.0220779,27.248257,1.5878844e-37,0.11,-0.0070707067,15.0527315,2.4097712,,13.816055,13.047806,12.195526,14.402243,33.794884,10.652029,16.942677,99,16.942677,0.9999914,-0.07070707,101.185715,-42.32602,,15.993797302965163,41.98976,1980,33.794884
11.373693,100.07195043563843,1.1860585,25.115963,,0.11,-0.011111111,18.842016,4.6773715,,13.837116,17.160091,6.2739463,15.922159,5.0002956,10.641978,16.942677,100,16.942677,0.9999914,-0.11111111,118.60586,-78.6421,,17.62195290184284,25.357374,2000,6.5364842
11.381691,101.30999779701233,1.1784056,24.823341,,0.11,-0.011111111,18.71948,4.8008075,,13.857124,12.021305,6.10386,15.85787,5.3643603,10.632028,16.942677,101,16.942677,0.9999914,-0.11111111,119.01897,-77.727806,,17.558773780894132,24.791449,2020,6.1967983
11.416465,102.50648880004883,1.1787381,24.670376,,0.11,-0.011111111,18.719131,4.916963,,13.875967,14.77429,5.9512453,15.779127,5.8608313,10.622175,16.942677,102,16.942677,0.9999914,-0.11111111,120.23129,-76.80359,,17.452666631533738,24.452347,2040,5.896386
11.43917,103.7147171497345,1.0281316,24.425264,,0.11,-0.017171716,17.07254,3.9742188,,13.898725,13.599289,7.3527236,16.219816,0.035459332,10.612419,16.942677,103,16.942677,0.9999914,-0.17171717,105.89755,-166.60666,,17.953926730211403,26.64613,2060,8.906191
11.490798,104.937246799469,1.1353179,24.560825,,0.11,-0.013131313,18.3489,4.6976233,,13.922567,16.807486,6.211926,16.37847,4.519347,10.602757,16.942677,104,16.942677,0.9999914,-0.13131313,118.07306,-100.033844,,18.118519414442456,25.134638,2080,8.341679
11.569569,106.11689138412476,1.1040267,24.711203,,0.11,-0.015151516,18.15437,4.4445086,,13.948033,19.649591,6.5568333,16.596516,6.8447695,10.593188,16.942677,105,16.942677,0.9999914,-0.15151516,115.922806,-128.52602,,18.345926365308955,26.082256,2100,7.806855
11.576359,107.32006192207336,1.1168585,24.717438,,0.11,-0.015151516,18.350954,4.5713058,,13.969648,12.210213,6.366484,16.239193,7.51591,10.58371,16.942677,106,16.942677,0.9999914,-0.15151516,118.38699,-127.17929,,17.971485158055827,25.89785,2120,7.51591
11.621189,108.54596829414368,1.1203225,24.59763,,0.11,-0.015151516,18.416481,4.7022033,,13.993951,16.280447,6.1811476,16.570204,6.399295,10.57432,16.942677,107,16.942677,0.9999914,-0.15151516,119.874504,-125.8212,,18.320705298343235,25.493263,2140,7.0844884
11.645081,109.77574944496155,1.1215187,24.456972,,0.11,-0.015151516,18.4463,4.8293247,,14.018274,14.103773,6.010671,16.620743,5.9348335,10.565017,16.942677,108,16.942677,0.9999914,-0.15151516,121.12402,-124.5091,,18.374043676881605,25.080944,2160,6.7066526
11.660768,111.48086857795715,1.1275691,24.401878,,0.11,-0.015151516,18.542347,4.947587,,14.040001,13.2550335,5.8595304,16.38643,6.2430363,10.5558,16.942677,109,16.942677,0.9999914,-0.15151516,122.90503,-123.22841,,18.107765497863173,24.841408,2180,6.3729973
11.665139,112.86053204536438,1.1858149,24.28518,0.12251689,0.11,0.0030303032,10.997542,2.1790307,,14.06413,12.034626,13.287636,16.694263,1.3282547e-32,10.546668,16.942677,110,16.942677,0.9999914,0.030303031,130.43964,-39.28105,,18.453356927419623,59.861313,2200,35.886917
11.588938,114.04243493080139,1.1182278,24.105165,,0.11,-0.015151516,18.398788,5.067724,,14.021806,3.1422195,5.7063775,9.365991,,10.538732,16.942677,111,16.942677,0.9999914,-0.15151516,124.12329,-124.40884,,10.272769991263013,24.492905,2220,6.131441
11.448421,115.2565176486969,1.1646913,24.168297,,0.11,-0.011111111,18.511572,5.1059713,,14.039976,-4.2481575,5.6567245,16.056965,5.6574574,10.529763,16.942677,112,16.942677,0.9999914,-0.11111111,130.44543,-71.08369,,17.796519431278657,25.547625,2240,5.9767222
11.494765,116.58262205123901,1.1625938,24.0126,,0.11,-0.011111111,18.4832,5.217262,,14.057187,16.541414,5.5294,15.984887,5.3742533,10.520874,16.942677,113,16.942677,0.9999914,-0.11111111,131.37311,-70.293365,,17.700672206348454,25.180471,2260,5.724596
11.53604,117.81657338142395,0.87104917,23.923306,1.826445e-37,0.11,-0.0070707067,12.843691,2.600641,,14.074836,16.057209,11.079615,16.06905,0.03848098,10.512063,16.942677,114,16.942677,0.9999914,-0.07070707,99.29961,-37.102352,,17.76663120740338,38.182743,2280,28.994425
11.542966,119.02869033813477,1.1594914,23.855604,,0.11,-0.011111111,18.44364,5.3179154,,14.080667,12.506924,5.411965,14.745449,0.00010623727,10.503329,16.942677,115,16.942677,0.9999914,-0.11111111,133.3415,-68.88741,,16.326390659302476,25.074018,2300,5.543962
11.580879,120.20856881141663,0.92846215,23.831806,0.024802325,0.11,-0.001010101,10.260794,2.1182747,,14.096895,15.800108,13.571013,15.963287,3.9662512e-18,10.494672,16.942677,116,16.942677,0.9999914,-0.01010101,107.70161,-23.87378,,17.68599887810946,50.844025,2320,32.295315
11.528666,121.42766118049622,0.9142645,23.613918,4.6796807e-19,0.11,0.0070707067,8.29862,1.8748822,,14.077326,5.6221695,15.315298,11.807245,2.9459306e-31,10.486301,16.942677,117,16.942677,0.9999914,0.07070707,106.96895,-73.39899,,13.049903846683828,57.053688,2340,38.392017
11.493312,122.6615309715271,1.1411618,23.449505,,0.11,-0.011111111,18.154099,5.41641,,14.035146,7.53802,5.295406,9.100068,,10.477791,16.942677,118,16.942677,0.9999914,-0.11111111,134.65709,-70.814476,,9.990838417463424,24.860949,2360,5.4269624
11.372304,123.8542971611023,0.94446903,23.301598,1.906141e-37,0.11,-0.0070707067,14.006871,3.0824206,,14.047907,-3.0304172,9.294727,15.553639,10.747589,10.469352,16.942677,119,16.942677,0.9999914,-0.07070707,112.391815,-37.335526,,17.242687464740897,36.462193,2380,24.124582
11.407559,125.22676467895508,1.0724679,23.220463,,0.11,-0.015151516,17.64146,5.129746,,14.059637,15.697355,5.5790033,15.455661,1.1541837e-06,10.460983,16.942677,120,16.942677,0.9999914,-0.15151516,128.69615,-121.254364,,17.120989652960983,25.088211,2400,6.264483
11.429921,126.85021233558655,1.0808263,23.222284,,0.11,-0.015151516,17.764854,5.238347,,14.077094,14.058024,5.4574304,16.171896,6.073963,10.452684,16.942677,121,16.942677,0.9999914,-0.15151516,130.77998,-120.12118,,17.892643979948406,24.965887,2420,6.073963
11.413404,128.06808161735535,1.0833713,23.14677,,0.11,-0.015151516,17.808477,5.3495355,,14.096779,9.350605,5.3382926,16.478573,5.289909,10.444454,16.942677,122,16.942677,0.9999914,-0.15151516,132.1713,-119.04627,,18.221979602244193,24.70706,2440,5.831433
11.453332,129.26879620552063,0.75042516,23.122845,,0.11,-0.023232324,12.646626,2.7230506,,14.11376,16.257114,10.476218,16.18541,4.3666843e-09,10.436291,16.942677,123,16.942677,0.9999914,-0.23232323,92.30229,-275.14032,,17.900141870898725,33.89665,2460,14.564679
11.445433,130.52032947540283,0.90408546,23.451256,,0.11,-0.019191919,15.122594,3.4216256,,14.13511,10.754641,8.328662,16.761301,12.729868,10.428194,16.942677,124,16.942677,0.9999914,-0.1919192,112.1066,-185.51442,,18.525864459954477,32.764133,2480,13.702463
11.428422,131.70554900169373,7.088697e-20,28.506699,,0.11,-0.04141414,1.2041664e-18,1.0012796,,14.1579275,9.443903,28.506699,16.987265,8.849671e-18,10.420161,16.987265,125,16.987265,0.9999914,-0.41414142,8.860996e-18,-890.3888,,18.75698989265367,8.849672e-18,2500,8.849671e-18
11.208232,132.88217616081238,4.017167,96.6513,,0.11,-0.02929293,68.22124,1.0029587,,14.180346,-15.319576,28.430061,16.982546,504.66898,10.412193,16.987265,126,16.987265,0.9999914,-0.2929293,506.16302,-431.93936,,18.76041649917373,504.6699,2520,504.66898
11.152938,134.1798539161682,9.8024645,196.72696,,0.11,-0.033333335,168.08577,1.0039738,,14.203712,3.559548,28.641193,17.147953,1239.9757,10.404288,17.147953,127,17.147953,0.9999914,-0.33333334,1244.913,-559.4716,,18.9257975488609,1239.9855,2540,1239.9757
11.171397,135.37851095199585,1.7654487,50.124886,,0.11,-0.033333335,30.208736,1.442372,,14.226154,12.09758,19.916147,17.076199,105.07942,10.396445,17.147953,128,17.147953,0.9999914,-0.33333334,225.97743,-554.9699,,18.852483879486016,156.6707,2560,116.10807
11.159416,136.6274790763855,1.4524193,41.129314,,0.11,-0.033333335,24.894693,1.7734044,,14.24923,9.340273,16.234621,17.203047,63.19384,10.388663,17.203047,129,17.203047,0.9999914,-0.33333334,187.36209,-550.5633,,18.98469865489586,105.651085,2580,63.19384
11.170818,137.70955419540405,1.0163665,38.298393,,0.11,-0.02929293,17.299715,1.3697373,,14.271369,12.442499,20.998676,17.127184,22.961582,10.380941,17.203047,130,17.203047,0.9999914,-0.2929293,132.12764,-418.26984,,18.90460757557393,96.46203,2600,93.16289
11.154127,138.8802206516266,1.3300874,35.860554,,0.11,-0.033333335,22.80704,2.202821,,14.293838,9.157275,13.0535145,17.21467,19.473883,10.373278,17.21467,131,17.21467,0.9999914,-0.33333334,174.24146,-541.9429,,18.994511257812785,79.099236,2620,42.60909
11.143901,140.19436049461365,1.2930608,33.96119,,0.11,-0.033333335,22.183119,2.4390547,,14.315798,9.623678,11.778071,17.19264,32.503014,10.365673,17.21467,132,17.21467,0.9999914,-0.33333334,170.68402,-537.7379,,18.972843088217026,69.979576,2640,32.503014
11.157663,141.51370763778687,1.2812207,43.732285,,0.11,-0.037373737,22.088734,1.3294892,,14.337929,12.800094,21.643549,17.259275,124.93601,10.358127,17.259275,133,17.259275,0.9999914,-0.37373737,170.40234,-676.28925,,19.041652158978668,128.17128,2660,124.93601
11.1837,142.8302080631256,1.3545512,39.667877,,0.11,-0.037373737,23.329071,1.7595081,,14.3593645,14.659545,16.338808,17.210232,76.177925,10.350636,17.259275,134,17.259275,0.9999914,-0.37373737,181.50986,-671.1005,,18.993178675066677,103.15943,2680,76.177925
11.184125,144.28188753128052,1.3135706,36.356464,,0.11,-0.037373737,22.652401,2.1022308,,14.381232,11.106547,13.704063,17.311623,47.785126,10.343201,17.311623,135,17.311623,0.9999914,-0.37373737,177.33203,-666.0185,,19.09350385437475,84.35422,2700,48.930077
11.144229,145.81237864494324,1.0548416,31.06977,,0.11,-0.037373737,18.187895,2.2343853,,14.402289,5.6017957,12.881875,17.2449,4.761506,10.33582,17.311623,136,17.311623,0.9999914,-0.37373737,143.45847,-661.0687,,19.025786719574775,64.204895,2720,36.179455
11.178711,147.31546640396118,0.80412227,30.369486,,0.11,-0.02929293,13.731529,1.7284185,,14.423379,15.906159,16.637957,17.291647,0.0140881855,10.328494,17.311623,137,17.311623,0.9999914,-0.2929293,110.16475,-396.41287,,19.075148216172863,63.737312,2740,54.96186
11.160381,148.62469840049744,1.2731516,32.680523,,0.11,-0.037373737,21.963089,2.6808596,,14.443901,8.930053,10.717433,17.255465,27.038872,10.321221,17.311623,138,17.311623,0.9999914,-0.37373737,175.69493,-651.2599,,19.035753959460383,65.53679,2760,28.99719
11.139229,150.01029872894287,1.2248756,30.443617,,0.11,-0.033333335,21.03797,3.0520835,,14.463618,8.043428,9.405647,17.184626,21.244965,10.314001,17.311623,139,17.311623,0.9999914,-0.33333334,170.2577,-509.9966,,18.96458565143814,55.784092,2780,23.472565
11.159502,151.2498300075531,1.1716734,30.175625,,0.11,-0.037373737,20.207798,2.8774576,,14.483299,13.822774,9.967826,17.218815,17.681612,10.306833,17.311623,140,17.311623,0.9999914,-0.37373737,164.03427,-641.7805,,18.999204003936637,57.006668,2800,24.13084
11.169776,152.58075165748596,1.2392308,29.92186,,0.11,-0.033333335,21.286837,3.3187478,,14.5024185,12.5082,8.635024,17.179167,19.65361,10.299716,17.311623,141,17.311623,0.9999914,-0.33333334,174.73154,-502.53967,,18.95980860224517,52.64984,2820,20.213478
11.2257805,153.9039351940155,1.1274582,28.716719,,0.11,-0.037373737,19.445587,3.0884275,,14.521835,18.943913,9.2711315,17.259518,17.378473,10.292648,17.311623,142,17.311623,0.9999914,-0.37373737,160.09906,-632.49365,,19.04215279677225,51.838375,2840,20.747128
11.265203,155.15789890289307,1.2269708,29.15518,,0.11,-0.033333335,21.083334,3.544325,,14.540705,16.793783,8.071846,17.220154,16.26415,10.285631,17.311623,143,17.311623,0.9999914,-0.33333334,175.45682,-495.23022,,19.00129813610798,49.50359,2860,17.809824
11.307203,156.56114625930786,1.1922992e-16,28.591772,,0.11,-0.05959596,2.0645223e-15,1.0000045,,14.559974,17.138527,28.591772,17.31547,1.7169031e-14,10.278662,17.31547,144,17.31547,0.9999964,-0.5959596,1.7169109e-14,-1645.865,,19.10053892463138,1.7169031e-14,2880,1.7169031e-14
11.135832,158.03873300552368,1.0590932,35.426895,,0.11,-0.04141414,18.279455,1.6660485,,14.578364,-12.544967,17.147438,17.2266,78.25017,10.271742,17.31547,145,17.31547,0.9999964,-0.41414142,153.56851,-766.5974,,19.007957004260597,92.17529,2900,78.25017
11.114413,159.26073169708252,1.7991414,59.93882,,0.11,-0.05757576,31.278511,1.0,,14.5975895,8.101507,28.660309,17.385242,262.67465,10.264869,17.385242,146,17.385242,0.9999964,-0.57575756,262.67465,-1511.2577,,19.171384776991808,262.67465,2920,262.67465
11.101934,160.73405861854553,23.176908,430.97156,,0.11,-0.04747475,402.35184,1.0006145,,14.616381,9.247171,28.619713,17.360096,3404.9128,10.258042,17.385242,147,17.385242,0.9999964,-0.47474748,3407.0056,-1004.7045,,19.146611639649315,3404.913,2940,3404.9128
11.0894,162.38125467300415,2.2275767,60.938614,,0.11,-0.05555556,38.6552,1.2841187,,14.634792,7.0445623,22.283411,17.341309,241.31291,10.251263,17.385242,148,17.385242,0.99999934,-0.5555556,329.68137,-1383.9846,,19.126915089835983,256.73746,2960,241.31291
11.0939045,163.77557516098022,1.9438386,53.704613,,0.11,-0.04747475,33.718964,1.4306282,,14.652914,11.319822,19.985651,17.3347,144.14798,10.244529,17.385242,149,17.385242,0.99999934,-0.47474748,289.63196,-991.0539,,19.119621447109676,202.4509,2980,144.14798
11.077681,165.1186809539795,1.9482845,52.41265,,0.11,-0.053535353,33.863037,1.5419338,,14.67126,8.288266,18.549614,17.405024,163.02625,10.23784,17.405024,150,17.405024,0.99999934,-0.53535354,292.24268,-1264.08,,19.190810142160384,189.52998,3000,163.02625
11.118331,166.36891722679138,1.7586405,45.060295,,0.11,-0.04949495,30.532198,1.9672383,,14.689091,16.767427,14.528096,17.363623,93.99428,10.231195,17.405024,151,17.405024,0.99999934,-0.4949495,265.55472,-1066.3293,,19.149483171092207,134.98859,3020,93.99428
11.106832,167.71004271507263,1.4874339,39.509197,,0.11,-0.053535353,25.844366,2.0899208,,14.70678,8.911511,13.66483,17.377777,62.400276,10.224595,17.405024,152,17.405024,0.99999934,-0.53535354,226.08995,-1247.2301,,19.163620848262926,108.18111,3040,62.744774
11.134764,169.06406092643738,1.4854891,37.283897,,0.11,-0.05151515,25.798237,2.4845617,,14.724079,15.093267,11.485659,17.35366,54.26251,10.218038,17.405024,153,17.405024,0.99999934,-0.5151515,227.27983,-1143.5931,,19.140486506127196,91.47683,3060,54.26251
11.140203,170.37452268600464,1.4176475,35.999405,,0.11,-0.04949495,24.615698,2.504937,,14.741366,11.635402,11.383708,17.386232,38.996437,10.211523,17.405024,154,17.405024,0.99999934,-0.4949495,218.31772,-1045.2615,,19.171463100315446,87.154976,3080,42.47026
11.162621,171.71185636520386,1.3752922,34.30922,,0.11,-0.04949495,23.86767,2.7289371,,14.7578945,14.332258,10.441551,17.303375,33.376644,10.20505,17.405024,155,17.405024,0.99999934,-0.4949495,213.17029,-1038.4028,,19.088377215614063,78.11477,3100,33.505806
11.177304,173.03731679916382,1.3288847,32.76838,,0.11,-0.04949495,23.06376,2.9340076,,14.774577,13.187126,9.7046175,17.360054,25.880913,10.19862,17.405024,156,17.405024,0.99999934,-0.4949495,207.30602,-1031.6409,,19.14501026317879,70.656265,3120,27.728062
11.20655,174.38067293167114,1.287315,31.459194,,0.11,-0.04949495,22.34524,3.1218855,,14.791137,15.529473,9.113955,17.374731,21.176048,10.192229,17.405024,157,17.405024,0.99999934,-0.4949495,202.10846,-1024.9517,,19.160456719574285,64.73923,3140,23.694279
11.20461,175.7991006374359,1.2079216,29.652477,,0.11,-0.04949495,20.9663,3.273273,,14.807283,10.687584,8.686179,17.342312,11.05833,10.185881,17.405024,158,17.405024,0.99999934,-0.4949495,190.85161,-1018.3817,,19.12556276104841,58.306046,3160,20.718418
11.224268,177.08092951774597,1.1291246,30.017162,,0.11,-0.053535353,19.617231,2.7319365,,14.823603,14.182149,10.399932,17.401958,30.47467,10.179571,17.405024,159,17.405024,0.99999934,-0.53535354,179.53082,-1191.6527,,19.189155524476607,65.71559,3180,33.041035
11.256292,178.32645297050476,0.86047345,29.228195,,0.11,-0.04141414,14.860913,1.9761481,,14.839353,16.292618,14.367282,17.343538,0.0035323293,10.173302,17.405024,160,17.405024,0.99999934,-0.41414142,137.67575,-693.9927,,19.12945860209704,69.66874,3200,54.732967
11.22094,179.65192985534668,1.2539532,29.676468,,0.11,-0.04949495,21.769121,3.5880563,,14.85525,5.7808437,7.9073462,17.39905,17.913546,10.167071,17.405024,161,17.405024,0.99999934,-0.4949495,201.88647,-999.13934,,19.184997662954203,56.26625,3220,18.093758
11.208106,180.933367729187,4.1898976e-20,28.31307,,0.11,-0.079797976,7.284248e-19,1.0013865,,14.870187,8.941921,28.31307,17.274792,,10.160879,17.405024,162,17.405024,0.99999934,-0.7979798,6.7877953e-18,-2685.7578,,19.056795425876246,6.7783973e-18,3240,6.7783965e-18
11.113185,182.21900033950806,1.0965201,30.50048,,0.11,-0.05555556,19.044317,2.4731534,,14.885287,-3.2669158,11.456162,17.33171,38.69243,10.154725,17.405024,163,17.405024,0.99999934,-0.5555556,178.73277,-1255.6674,,19.116998888492525,72.26918,3260,38.69243
11.091764,183.47717785835266,1.2242771,49.529015,,0.11,-0.07777778,21.215462,1.0,,14.900188,7.587236,28.31355,17.32897,200.78145,10.148609,17.405024,164,17.405024,0.99999934,-0.7777778,200.78145,-2515.5168,,19.11594918768884,200.78145,3280,200.78145
11.074847,184.82605290412903,0.55041593,37.832584,,0.11,-0.07777778,9.53814,1.0,,14.915125,8.498188,28.294445,17.3647,8.7572614e-16,10.1425295,17.405024,165,17.405024,0.99999934,-0.7777778,90.81863,-2500.4297,,19.15132662870852,90.81863,3300,90.81863
11.084503,186.3550889492035,0.6727135,31.685522,,0.11,-0.07777778,11.660976,1.4120435,,14.929733,13.236256,20.024546,17.340126,52.73848,10.136488,17.405024,166,17.405024,0.99999934,-0.7777778,111.67044,-2485.2632,,19.12718183445691,79.08428,3320,58.93196
11.106659,187.79142928123474,0.7890731,30.138813,,0.11,-0.079797976,13.674527,1.7162474,,14.944053,15.20143,16.464285,17.32098,49.82918,10.130482,17.405024,167,17.405024,0.99999934,-0.7979798,131.7752,-2605.5251,,19.108315502090694,76.781006,3340,49.82918
11.103446,189.53848528862,1.1228783,29.941471,,0.11,-0.05555556,19.50171,2.7048736,,14.958233,10.864677,10.439759,17.326403,1.9210364e-18,10.124512,17.405024,168,17.405024,0.99999934,-0.5555556,188.64355,-1218.8097,,19.114340044810604,69.742096,3360,32.22892
11.010428,191.09532761573792,1.0189531,30.635433,,0.11,-0.079797976,17.655087,2.1740441,,14.972157,-4.6648245,12.980346,17.311451,21.31593,10.118577,17.405024,169,17.405024,0.99999934,-0.7979798,172.20306,-2574.613,,19.096898559094424,79.20863,3380,45.631775
10.90155,192.23021459579468,1.1038748,28.808954,,0.11,-0.05555556,19.16412,2.9240146,,14.985894,-7.4250474,9.6448345,17.307598,21.815237,10.112677,17.405024,170,17.405024,0.99999934,-0.5555556,187.65872,-1204.691,,19.092871317830095,64.17845,3400,27.36326
10.867538,193.42992901802063,1.0111667,29.224426,,0.11,-0.079797976,17.520216,2.4079876,,14.999589,5.0440545,11.70421,17.327528,29.3625,10.106812,17.405024,171,17.405024,0.99999934,-0.7979798,172.9095,-2544.7017,,19.11599514263288,71.80664,3420,36.355434
10.868412,194.6829710006714,0.7637565,35.303535,,0.11,-0.061616164,13.2601385,1.2777396,,15.013379,11.082599,22.043396,17.37177,100.8421,10.100981,17.405024,172,17.405024,0.99999934,-0.61616164,131.36612,-1476.9817,,19.157615073441836,102.81134,3440,100.8421
10.872329,196.07091403007507,0.5347615,29.517124,,0.11,-0.061616164,9.282814,1.3911031,,15.026855,11.910559,20.23431,17.34461,5.2756554e-06,10.095183,17.405024,173,17.405024,0.99999934,-0.61616164,92.51374,-1468.4457,,19.13251861873598,66.50387,3460,63.94058
10.912332,197.34510898590088,1.0497253,29.121841,,0.11,-0.07777778,18.190304,2.5764985,,15.040647,18.355486,10.931537,17.426445,7.890509e-11,10.08942,17.426445,174,17.426445,0.99999934,-0.7777778,182.65219,-2370.9507,,19.21487502908271,70.89163,3480,34.632545
10.848403,198.65940642356873,9.202218,187.63712,,0.11,-0.06767677,159.5198,1.0010803,,15.053756,-0.25282833,28.117306,17.334892,1608.6499,10.08369,17.426445,175,17.426445,0.99999934,-0.67676765,1610.3882,-1764.6085,,19.12096042967795,1608.6504,3500,1608.6499
