ReturnMax,URet,LQGmu1,IWFirstEpisode,ReturnStepMax,TimeElapsed,target_sum_log_mean,Iteration,IWNorm1,ReturnAbsMax,TimestepsSoFar,LQGsigma,IWMax,Bound,IWMin,LQGmu01,ReturnMean,SqrtESSClassic,ReturnMin,MISE,DenMISELogLast,IWNorm2,IWLastEpisode,ExplorationBonus,IWMean,DenMISEMeanLog,DenMISELogFirst,ReturnLastEpisode
17.406986,12.400215797756099,-0.09090909,,0.9999969,590.8296003341675,-3522.9602,399,187.05194,17.406986,7980,0.11,65.379654,50.875122,,-0.00909091,10.140682,2.0017118,,7.3426,-23.836065,93.44599,5.4142288e-36,43.532524,0.46880186,-23.539825,8.665726,11.318734
17.406986,17.298445961661457,0.2929293,,0.9999969,592.6254031658173,-1284.1406,400,80.77774,17.406986,8000,0.11,32.157223,50.80523,,0.02929293,10.154375,1.7713768,,1.6736264,13.230918,45.60167,,49.131603,0.20194435,-23.449287,8.663223,15.617718
17.406986,9.274851351408262,1.0,,0.9999969,594.5662679672241,-4037.984,401,59.17499,17.406986,8020,0.11,25.387495,50.693283,,0.1,10.15014,1.7166721,,0.059267838,-61.256004,34.47076,,50.634014,0.14756855,-23.54557,8.660727,8.456094
17.406986,0.7131189717652152,0.5151515,,0.9999969,596.3931379318237,-1193.3711,402,175.53009,17.406986,8040,0.11,65.645966,50.594997,,0.05151515,10.126611,1.8206853,,2.9130518,-61.258495,96.408806,,47.681946,0.43664202,-23.641514,8.658236,0.69145304
17.406986,6.931011533820737,-0.85858583,,0.9999969,598.297646522522,-15927.395,403,88.56114,17.406986,8060,0.11,29.134207,50.433914,,-0.08585858,10.117059,1.859242,,3.7987533,-61.26098,47.63293,,46.635162,0.2197547,-23.736322,8.655751,6.2768445
17.406986,18.45832685202172,0.65656567,,0.9999969,600.4484751224518,-1584.4105,404,146.26173,17.406986,8080,0.11,57.356594,50.363388,,0.065656565,10.1333,1.7857263,,1.8684618,-61.26346,81.90602,,48.494926,0.362034,-23.831152,8.653273,16.678604
17.406986,8.928682550372898,1.0,,0.9999969,602.4824349880219,-4020.2656,405,56.92529,17.406986,8100,0.11,24.114002,50.25527,,0.1,10.128811,1.7229836,,0.05647566,-61.26593,33.038788,,50.19879,0.14055628,-23.925205,8.650801,8.315795
17.406986,0.4634556037898677,0.1919192,,0.9999969,604.5097396373749,-1647.4982,406,118.59429,17.406986,8120,0.11,40.25577,50.19198,,0.019191919,10.104963,1.8134409,,2.555958,-61.268394,65.397385,,47.63602,0.29210415,-24.019304,8.6483345,0.44679168
17.406986,9.184082435049634,0.2929293,,0.9999969,606.3754358291626,-1304.1228,407,77.24907,17.406986,8140,0.11,30.285248,49.99607,,0.02929293,10.100582,1.7817698,,1.5729114,-61.270855,43.355247,,48.42316,0.18980116,-24.112602,8.645874,8.321466
17.406986,9.206268303876119,1.0,,0.9999969,608.4417362213135,-4027.8118,408,54.76293,17.406986,8160,0.11,22.927555,49.901447,,0.1,10.096371,1.7287352,,0.053952638,9.903981,31.678034,,49.847496,0.13422287,-24.031221,8.64342,8.382059
17.406986,0.7034316447940353,0.85858583,,0.9999969,610.3000528812408,-2762.0098,409,233.51047,17.406986,8180,0.11,80.92781,49.834377,,0.08585858,10.073338,1.7769836,,1.39966,-61.275757,131.40834,,48.43472,0.57093024,-24.124403,8.640972,0.6758038
17.406986,2.3715854106087164,0.83838385,,0.9999969,612.2634508609772,-2605.342,410,192.67073,17.406986,8200,0.11,92.739426,50.58121,,0.08383839,10.053994,1.7437966,,1.2849326,-1.6295481,110.48922,5.3358304e-05,49.29628,0.46992862,-24.070696,8.638531,2.1428297
17.406986,2.8298026819506656,0.5959596,,0.9999969,614.4647879600525,-1374.9739,411,270.40656,17.406986,8220,0.11,99.10661,49.721195,,0.05959596,10.035796,1.8710212,,3.8328607,8.679446,144.52351,,45.888336,0.6579235,-23.992378,8.636094,2.5750403
17.406986,6.221161354815829,0.37373737,,0.9999969,616.3863756656647,-1177.6858,412,337.7905,17.406986,8240,0.11,101.67955,49.53234,,0.037373737,10.025158,1.9885558,,6.408692,-16.549831,169.86725,,43.12365,0.81987983,-23.975273,8.633664,5.652661
17.406986,8.499480107798327,1.0,,0.9999969,618.6554849147797,-3998.0854,413,53.05833,17.406986,8260,0.11,21.973644,49.4457,,0.1,10.019609,1.7340128,,0.051660072,-21.528337,30.59858,,49.394043,0.12847054,-23.969957,8.63124,7.733422
17.406986,0.5790605055943187,-0.85858583,,0.9999969,621.1665279865265,-16269.767,414,85.56268,17.406986,8280,0.11,27.911615,49.384926,,-0.08585858,9.996765,1.8673221,,3.5725856,-61.287907,45.821064,,45.81234,0.20667315,-24.06221,8.628821,0.56200725
17.406986,18.108673953653202,0.1919192,,0.9999969,623.3580052852631,-1690.39,415,111.372055,17.406986,8300,0.11,37.436256,49.269146,,0.019191919,10.012025,1.8210077,,2.3482764,-61.29032,61.159573,,46.920868,0.2683664,-24.153837,8.62641,16.329628
17.406986,15.763113578416606,0.3131313,,0.9999969,625.4810619354248,-1286.3882,416,489.30518,17.406986,8320,0.11,132.57162,49.218155,,0.031313132,10.022689,2.1553793,,9.6239605,-61.29273,227.01581,,39.594196,1.1762143,-24.244894,8.624002,14.447633
17.406986,9.018209586704584,0.4949495,,0.9999969,628.6210985183716,-1176.1897,417,373.58588,17.406986,8340,0.11,124.94662,49.160786,,0.04949495,10.018351,1.9821047,,6.156939,-0.8386598,188.47939,,43.003845,0.8958894,-24.18864,8.621601,8.214367
17.406986,7.605124885607818,0.5151515,,0.9999969,630.4366583824158,-1198.1124,418,155.07669,17.406986,8360,0.11,58.67134,49.5235,,0.05151515,10.010966,1.8094934,,2.4738073,-16.966284,85.70171,0.003591968,47.04969,0.37099686,-24.17182,8.619206,6.9311924
17.406986,7.2759439940139,0.41414142,,0.9999969,632.2792303562164,-1145.5305,419,127.5773,17.406986,8380,0.11,51.463615,49.024147,,0.04141414,10.00289,1.8201307,,2.3052845,12.76991,70.092384,,46.718864,0.30448043,-24.0852,8.6168165,6.6271305
17.406986,8.248342989757097,1.0,,0.9999969,634.1451256275177,-3990.8428,420,51.75269,17.406986,8400,0.11,21.217226,48.89309,,0.1,9.996953,1.7388825,,0.049566872,17.942816,29.76204,,48.84352,0.12322069,-23.986813,8.614433,7.509655
17.406986,0.7119108145431577,0.75757575,,0.9999969,636.5191249847412,-2059.2378,421,290.51544,17.406986,8420,0.11,97.6186,48.821735,,0.07575758,9.974817,1.8393825,,2.7017887,-61.304676,157.94183,,46.119946,0.69006044,-24.077545,8.612055,0.67786235
17.406986,3.858171400823185,1.0,,0.9999969,638.4037144184113,-3974.0095,422,49.968246,17.406986,8440,0.11,20.29317,48.649036,,0.1,9.959487,1.7433996,,0.047647268,-15.242084,28.661385,,48.60139,0.118408166,-24.057484,8.609682,3.505005
17.406986,0.3186498811138777,0.33333334,,0.9999969,641.8928937911987,-1259.2123,423,515.01434,17.406986,8460,0.11,138.66437,48.523766,,0.033333335,9.9366665,2.186892,,9.82435,-17.645649,235.50058,,38.699413,1.217528,-24.044409,8.607315,0.3071235
17.406986,8.380835969772907,0.35353535,,0.9999969,645.077050447464,-1220.9463,424,135.08665,17.406986,8480,0.11,56.19778,48.886898,,0.035353538,9.931127,1.8236818,,2.5347438,-61.311775,74.073586,,46.352154,0.3186006,-24.132095,8.604954,7.5879154
17.406986,8.686161304331646,-0.85858583,,0.9999969,648.4975998401642,-16461.877,425,82.94089,17.406986,8500,0.11,26.843452,48.397923,,-0.08585858,9.926365,1.8752482,,3.373448,14.168504,44.229286,,45.024475,0.19515502,-24.043612,8.602598,7.907275
17.406986,18.50666622789556,0.11111111,,0.9999969,652.2333958148956,-2134.0222,426,197.91302,17.406986,8520,0.11,79.50475,48.320305,,0.011111111,9.942332,1.9105376,,4.1793704,-61.316483,103.590225,,44.140934,0.46458456,-24.133007,8.600248,16.72842
17.406986,17.34923350463393,0.1919192,,0.9999969,654.9300105571747,-1708.1437,427,106.04486,17.406986,8540,0.11,35.33159,48.245075,,0.019191919,9.956084,1.828317,,2.173143,-61.318825,58.00135,,46.071934,0.24834862,-24.22141,8.597903,15.813733
17.406986,9.651584955441756,-0.3939394,,0.9999969,658.2797079086304,-7433.3135,428,165.37665,17.406986,8560,0.11,48.2554,48.154427,,-0.039393943,9.953353,2.0283964,,6.675525,13.891174,81.53073,,41.4789,0.38639402,-24.134134,8.595564,8.78742
17.406986,18.537304275424418,-0.030303031,1.1270782e-08,0.9999969,661.4222683906555,-3140.1113,429,372.8108,17.406986,8580,0.11,91.81453,48.0892,,-0.0030303032,9.969227,2.2710528,,11.085425,-61.323498,164.1577,2.4093755e-38,37.003773,0.86902285,-24.222284,8.59323,16.763277
17.406986,17.28201427836045,0.07070707,3.1144171e-18,0.9999969,665.0332989692688,-2370.3262,430,271.22394,17.406986,8600,0.11,84.97086,48.020443,,0.0070707067,9.982488,1.983975,,5.711566,-53.289185,136.70734,,42.308876,0.63075334,-24.290337,8.590902,15.671112
17.406986,9.955433451101062,-0.61616164,,0.9999969,668.8106465339661,-11168.141,431,428.93723,17.406986,8620,0.11,70.83573,47.928955,,-0.061616164,9.980358,2.7343826,,17.266708,4.3722973,156.86803,,30.662245,0.995214,-24.22479,8.588579,9.064569
17.406986,18.624964359312465,-0.45454547,,0.9999969,671.3283224105835,-8312.687,432,222.09525,17.406986,8640,0.11,64.21961,47.859787,,-0.045454547,9.996254,2.1492105,,8.89421,-61.330467,103.33806,,38.965576,0.5141094,-24.310831,8.586262,16.847763
17.406986,19.19164644770943,-0.05050505,2.226077e-20,0.9999969,673.4016163349152,-3286.015,433,276.65408,17.406986,8660,0.11,73.23787,47.78693,,-0.005050505,10.013365,2.162486,,9.105311,5.1307416,127.93335,,38.681618,0.638924,-24.244019,8.58395,17.405237
17.406986,18.311676697528316,-0.27272728,,0.9999969,675.3763735294342,-5664.41,434,158.20168,17.406986,8680,0.11,50.05819,47.666344,,-0.02727273,10.028519,2.015874,,6.2192864,-59.996662,78.47796,9.343643e-06,41.447056,0.36451998,-24.327322,8.581643,16.590233
17.406986,18.485698126793086,0.65656567,,0.9999969,677.4130280017853,-1576.812,435,141.6867,17.406986,8700,0.11,54.079887,47.59222,,0.065656565,10.0439005,1.8177372,,1.6802244,-4.0277176,77.94675,,45.911995,0.32571656,-24.282152,8.579342,16.719563
17.406986,6.2204476598144876,-0.85858583,,0.9999969,679.5211794376373,-16190.058,436,80.63139,17.406986,8720,0.11,25.902222,47.46585,,-0.08585858,10.033967,1.8830327,,3.1967435,-61.339684,42.819965,,44.269108,0.1849344,-24.368721,8.577045,5.712756
17.406986,18.342956912282688,0.7373737,,0.9999969,681.749941110611,-1949.5203,437,784.51117,17.406986,8740,0.11,212.7961,47.32595,,0.073737375,10.048906,2.0890977,,7.4691505,-61.341976,375.5263,,39.8568,1.79522,-24.455198,8.574755,16.56271
17.406986,6.476927875433701,0.7171717,,0.9999969,683.884369134903,-1844.2737,438,188.66284,17.406986,8760,0.11,72.46398,47.76759,,0.07171717,10.039722,1.8131362,,1.8969866,-61.34426,104.05332,,45.8706,0.43073708,-24.538258,8.572469,6.0260344
17.406986,4.834758463046615,-0.21212122,,0.9999969,685.8493859767914,-4941.5317,439,588.9989,17.406986,8780,0.11,68.812355,47.21051,,-0.021212121,10.026885,3.3673177,,22.539581,16.103506,174.91635,,24.670929,1.3416831,-24.447039,8.5701885,4.4044094
17.406986,17.784632805941115,-0.75757575,,0.9999969,688.2461152076721,-13937.706,440,450.21902,17.406986,8800,0.11,78.603905,47.127136,,-0.07575758,10.040544,2.821073,,17.71265,-61.348816,159.59142,,29.414484,1.0232251,-24.53029,8.567913,16.036415
17.406986,18.866031740957474,0.8989899,,0.9999969,690.8501334190369,-3038.5251,441,296.3778,17.406986,8820,0.11,101.93101,47.03792,,0.089898996,10.056516,1.8088199,,1.2145276,-61.351086,163.85147,,45.823395,0.6720585,-24.613861,8.565642,17.084038
17.406986,4.001268478679923,-0.85858583,,0.9999969,692.8088269233704,-16194.34,442,77.40819,17.406986,8840,0.11,24.785385,46.968914,,-0.08585858,10.042367,1.8841459,,3.0272744,-61.35335,41.08397,,43.94164,0.17513165,-24.697865,8.563377,3.8027253
17.406986,18.18954495249358,-0.93939394,,0.9999969,694.7676749229431,-18089.68,443,368.59818,17.406986,8860,0.11,67.97455,46.89175,,-0.093939394,10.056741,2.539375,,14.325091,-61.355614,145.1531,,32.566658,0.8320501,-24.782478,8.561118,16.41014
17.406986,19.089704503623462,-1.0,,0.9999969,696.6589815616608,-19567.469,444,331.98944,17.406986,8880,0.11,73.66334,46.946648,,-0.1,10.073062,2.4230442,,12.854915,13.717775,137.01337,1.6802332e-07,34.091732,0.74772394,-24.696257,8.558863,17.303436
17.406986,18.994276888972948,0.21212122,,0.9999969,698.6386771202087,-1607.2837,445,305.69116,17.406986,8900,0.11,86.862045,46.71549,,0.021212121,10.089091,2.02448,,5.957905,12.285645,150.99736,,40.757584,0.68694645,-24.613808,8.556613,17.206053
17.406986,18.18021802468535,-0.33333334,,0.9999969,700.6377718448639,-6429.397,446,350.17496,17.406986,8920,0.11,60.84414,46.673187,,-0.033333335,10.103503,2.485655,,13.514782,-61.362362,140.87834,,33.158405,0.78514564,-24.697016,8.554369,16.516998
17.406986,18.54623623684124,0.75757575,,0.9999969,702.6756784915924,-2052.1423,447,246.18839,17.406986,8940,0.11,84.128494,46.53552,,0.07575758,10.118425,1.8549893,,2.1535308,-61.3646,132.71687,,44.38199,0.550757,-24.779638,8.552129,16.773571
17.406986,4.877739752048732,0.13131313,,0.9999969,705.0852601528168,-1990.6217,448,279.4959,17.406986,8960,0.11,74.388214,46.48281,,0.013131313,10.105883,2.0104556,,5.5785604,-61.366837,139.02118,,40.90425,0.6238748,-24.862385,8.549894,4.499408
17.406986,9.568260957757188,-0.3939394,,0.9999969,707.7908368110657,-7288.299,449,155.4872,17.406986,8980,0.11,45.190735,46.36415,,-0.039393943,10.102727,2.0342033,,5.9824724,-61.369064,76.43641,,40.38168,0.34629667,-24.944626,8.547665,8.689142
17.406986,18.55269965197363,-0.27272728,,0.9999969,710.212605714798,-5618.592,450,147.72284,17.406986,9000,0.11,46.437622,46.246372,,-0.02727273,10.117564,2.0187392,,5.600599,-61.37129,73.17579,6.5772443e-18,40.645775,0.32827297,-25.027058,8.54544,16.779207
17.406986,18.998820657403577,0.8989899,,0.9999969,713.0960471630096,-3028.3633,451,251.8331,17.406986,9020,0.11,84.671646,45.923294,,0.089898996,10.133307,1.8249056,,1.0101779,7.7995195,137.99788,,44.913116,0.55838823,-24.955788,8.5432205,17.217772
17.406986,2.7532554296781346,0.65656567,,0.9999969,715.3363614082336,-1572.1302,452,134.20552,17.406986,9040,0.11,49.979767,45.86329,,0.065656565,10.116587,1.8467689,,1.531004,-61.375725,72.67045,,44.332287,0.29691488,-25.03743,8.541005,2.5758758
17.406986,5.527540568248588,-0.57575756,,0.9999969,717.3148338794708,-10276.68,453,358.56226,17.406986,9060,0.11,73.959335,45.80539,,-0.05757576,10.10532,2.5510027,,13.746988,-25.417778,140.55737,,32.058403,0.79152817,-25.039843,8.538795,5.01235
17.406986,18.455015609204807,-0.67676765,,0.9999969,719.4416344165802,-12157.749,454,230.54529,17.406986,9080,0.11,67.994064,45.680496,,-0.06767677,10.119791,2.2161508,,8.818857,-61.38014,104.0296,,36.86164,0.507809,-25.12044,8.536591,16.67558
17.406986,19.15980368607712,0.11111111,,0.9999969,722.2379879951477,-2101.3564,455,184.9101,17.406986,9100,0.11,70.899666,45.61774,,0.011111111,10.135734,1.9446863,,3.6566634,11.866052,95.08479,,41.96108,0.40639582,-25.040281,8.53439,17.37353
17.406986,13.986021167460477,0.6363636,,0.9999969,725.1820271015167,-1496.6542,456,443.2136,17.406986,9120,0.11,112.07237,45.5162,,0.06363636,10.141709,2.024194,,5.2475266,-61.384537,218.95807,,40.268673,0.97195965,-25.12133,8.532195,12.86075
17.406986,6.04455044232839,0.5959596,,0.9999969,728.2783861160278,-1367.6515,457,257.02783,17.406986,9140,0.11,88.788704,45.333965,,0.05959596,10.131603,1.935864,,3.2739959,-61.386726,132.77164,,42.05997,0.5624241,-25.200962,8.5300045,5.5230117
17.406986,6.4396152811592415,-0.45454547,,0.9999969,731.322511434555,-8211.09,458,211.13971,17.406986,9160,0.11,59.179432,45.278534,,-0.045454547,10.12228,2.180326,,7.9751925,8.378298,96.8386,,37.30334,0.46100372,-25.128683,8.527819,5.861552
17.406986,18.411671888020987,0.13131313,,0.9999969,734.5029335021973,-1986.0626,459,245.50421,17.406986,9180,0.11,65.346924,45.19442,,0.013131313,10.13647,2.010425,,4.782675,-61.391094,122.11558,,40.411747,0.5348676,-25.208906,8.525638,16.634861
17.406986,11.199719660755592,0.25252524,,0.9999969,737.6105117797852,-1454.773,460,529.7063,17.406986,9200,0.11,113.72418,45.134068,,0.025252525,10.136783,2.2955277,,9.779914,-61.39327,230.75578,,35.354153,1.1515354,-25.288647,8.523461,10.280332
17.406986,9.405885412580497,0.75757575,,0.9999969,740.7229137420654,-2049.6802,461,219.21529,17.406986,9220,0.11,73.020485,45.06968,,0.07575758,10.133368,1.8761108,,1.8588151,-14.930563,116.8456,,43.210865,0.47552124,-25.266077,8.52129,8.562679
17.406986,4.676207286660967,0.93939394,,0.9999969,743.6864800453186,-3361.8972,462,426.36783,17.406986,9240,0.11,147.82567,44.894188,,0.093939394,10.120687,1.8440115,,0.9787426,-61.397606,231.21754,,43.915443,0.9228741,-25.34548,8.519123,4.2750263
17.406986,1.198528005941697,-0.05050505,2.38031e-20,0.9999969,746.6113379001617,-3285.8367,463,260.77075,17.406986,9260,0.11,66.982635,44.84314,,-0.005050505,10.101194,2.197297,,8.028323,-1.7155981,118.67796,,36.814816,0.5632198,-25.294842,8.51696,1.0957155
17.406986,15.24461970967289,0.8989899,,0.9999969,749.593282699585,-3015.963,464,222.1467,17.406986,9280,0.11,73.34271,44.79044,,0.089898996,10.108958,1.8396895,,0.8667951,-61.401928,120.75228,,43.923645,0.47876444,-25.373663,8.514803,13.703508
17.406986,2.3558403202862572,0.5555556,,0.9999969,752.5978701114655,-1272.297,465,163.65222,17.406986,9300,0.11,57.32329,44.731194,,0.05555556,10.091935,1.8979751,,2.2022188,-61.40408,86.22464,,42.528976,0.35194027,-25.452322,8.5126505,2.1936293
17.406986,6.530871254749961,-0.13131313,,0.9999969,755.7100841999054,-4064.5334,466,213.10846,17.406986,9320,0.11,52.084404,44.64976,,-0.013131313,10.082989,2.1630647,,7.372891,-61.406227,98.52154,,37.27687,0.45731428,-25.53091,8.510502,5.9222727
17.406986,17.42416948412528,-0.030303031,1.2269137e-08,0.9999969,758.7364857196808,-3123.0396,467,332.9085,17.406986,9340,0.11,80.460304,44.514626,,-0.0030303032,10.095005,2.2736552,,9.088892,-61.40837,146.41997,,35.42573,0.7128662,-25.608932,8.508358,15.694799
17.406986,15.198605104909527,-0.01010101,0.18116176,0.9999969,760.9510886669159,-2951.6912,468,298.84387,17.406986,9360,0.11,84.29346,44.457016,,-0.001010101,10.102727,2.1744041,,7.453863,14.681996,137.43713,0.0007416656,37.00315,0.6385553,-25.523554,8.506219,13.708626
17.406986,11.778203563445317,-0.3939394,,0.9999969,763.2906401157379,-7301.8296,469,149.95682,17.406986,9380,0.11,42.866146,44.397415,,-0.039393943,10.103905,2.0675385,,5.5231814,14.010163,72.52915,,38.874233,0.31973734,-25.440107,8.504472,10.655433
17.406986,18.5129068911437,-0.23232323,,0.9999969,765.5561125278473,-5138.9546,470,493.20334,17.406986,9400,0.11,75.921616,44.336575,,-0.023232324,10.118026,3.0111806,,17.673134,-48.419495,163.79068,48.83982,26.66344,1.0493689,-25.490475,8.502342,16.740875
17.406986,18.85583104991674,-0.09090909,,0.9999969,767.6890258789062,-3630.7139,471,330.0713,17.406986,9420,0.11,68.148964,44.074913,,-0.00909091,10.132806,2.4227996,,10.971408,2.915224,136.23549,5.188796e-26,33.103504,0.7007883,-25.430168,8.5002165,17.07959
17.406986,17.544729349865154,0.8989899,,0.9999969,769.7669470310211,-3022.188,472,198.15674,17.406986,9440,0.11,64.424,43.98572,,0.089898996,10.144955,1.8535057,,0.7605234,2.2958918,106.90916,,43.225197,0.4198236,-25.372149,8.4980955,15.866739
17.406986,2.514180649311068,0.6969697,,0.9999969,771.8790891170502,-1741.6346,473,188.07098,17.406986,9460,0.11,65.62011,43.936497,,0.06969697,10.12841,1.9025638,,1.8704109,-61.42114,98.85134,,42.066086,0.39761308,-25.44963,8.495979,2.3197534
17.406986,5.0158900151914185,0.17171717,,0.9999969,773.9397642612457,-1796.2417,474,460.82413,17.406986,9480,0.11,94.18028,43.891563,,0.017171716,10.116651,2.2652156,,8.597377,-18.836155,203.435,,35.294186,0.9722028,-25.436985,8.493868,4.5541286
17.406986,9.469657103174123,0.21212122,,0.9999969,775.9028789997101,-1615.8268,475,280.23883,17.406986,9500,0.11,77.57549,43.82705,,0.021212121,10.113462,2.0631392,,5.1167502,-61.425358,135.83128,6.8441517e-35,38.7103,0.5899765,-25.51299,8.49176,8.601983
17.406986,9.577956498237711,0.13131313,,0.9999969,777.9141712188721,-1994.4724,476,224.93668,17.406986,9520,0.11,59.321712,43.771057,,0.013131313,10.1105385,2.0174448,,4.2255855,12.050884,111.49582,7.2695375e-29,39.54547,0.47255605,-25.43501,8.489656,8.721464
