IWMin,LQGsigma,ReturnStepMax,IWMax,IWMean,ReturnLastEpisode,TimestepsSoFar,IWLastEpisode,DenMISEMeanLog,ReturnMean,ReturnMin,MISE,URet,Iteration,ReturnAbsMax,DenMISELogFirst,Bound,DenMISELogLast,LQGmu1,target_sum_log_mean,ReturnMax,IWFirstEpisode,LQGmu01,TimeElapsed
,0.11,0.9999986,14.224928,1.0094519,17.18704,6820,14.224928,14.936009,16.178482,,17.225836,18.966609287650797,341,17.237288,17.897495,17.225836,8.496747,-0.4399442,-81.64846,17.237288,,-0.047181103,193.23988008499146
,0.11,0.9999986,15.313897,1.009422,17.031696,6840,11.906837,14.923495,16.180977,,17.228188,18.809021607603125,342,17.237288,17.894567,17.228188,10.663997,-0.44435734,-83.24804,17.237288,,-0.047728423,194.21184754371643
,0.11,0.9999986,15.937257,1.0058738,17.109953,6860,11.522774,14.9182,16.183685,,17.171732,18.888251964595078,343,17.237288,17.891647,17.171732,13.113732,-0.44779757,-84.42001,17.237288,,-0.04815692,195.16681790351868
,0.11,0.9999986,14.263249,1.0040073,17.014484,6880,10.735481,14.911845,16.1861,,17.135342,18.790102906589265,344,17.237288,17.888737,17.135342,12.743007,-0.44486699,-82.89042,17.237288,,-0.047791798,196.12518310546875
,0.11,0.9999986,12.826578,1.0032792,17.068455,6900,10.522518,14.906125,16.188658,,17.120317,18.845795287452287,345,17.237288,17.885834,17.120317,12.949778,-0.4420948,-81.43664,17.237288,,-0.0474475,197.18927335739136
,0.11,0.9999986,11.7576065,1.0017116,17.067177,6920,9.871698,14.900978,16.191196,,17.091673,18.845717497537176,346,17.237288,17.88294,17.091673,13.136462,-0.44002655,-80.28732,17.237288,,-0.047191292,198.25527930259705
,0.11,0.9999986,10.828815,1.0044738,16.99144,6940,10.645518,14.901778,16.193502,,17.134602,18.767441797295987,347,17.237288,17.880054,17.134602,15.191481,-0.43783998,-79.08924,17.237288,,-0.04692105,199.23349595069885
,0.11,0.9999986,10.953318,1.0077913,17.081972,6960,10.109028,14.911952,16.196056,,17.188015,18.86141091234627,348,17.237288,17.877176,17.188015,18.450602,-0.43360668,-77.03519,17.237288,,-0.046399653,200.09375834465027
,0.11,0.9999986,12.231504,1.007856,17.155684,6980,10.057562,14.895421,16.198807,,17.187727,18.936636686815962,349,17.237288,17.874306,17.187727,9.148251,-0.428935,-74.839745,17.237288,,-0.04582696,201.06087136268616
,0.11,0.9999986,16.379023,1.0009133,17.003746,7000,13.2718935,14.894471,16.201105,,17.055428,18.78044712909499,350,17.237288,17.871445,17.055428,14.568458,-0.4166718,-69.50855,17.237288,,-0.044336695,202.04116249084473
,0.11,0.9999986,15.180225,0.9980067,17.084839,7020,8.52968,14.877626,16.203623,,17.008993,18.861182169129652,351,17.237288,17.868591,17.008993,8.994355,-0.41804555,-69.84383,17.237288,,-0.044502717,203.0302312374115
,0.11,0.9999986,13.756815,1.0106181,17.030985,7040,12.861328,14.868741,16.205973,,17.226347,18.806795267190463,352,17.237288,17.865747,17.226347,11.765058,-0.42041308,-70.576416,17.237288,,-0.044789374,204.56729292869568
,0.11,0.9999986,12.367851,1.0100244,17.114,7060,8.763632,14.866844,16.208546,,17.220924,18.8931736916965,353,17.237288,17.862911,17.220924,14.200535,-0.42314386,-71.44895,17.237288,,-0.04512088,206.48396062850952
,0.11,0.9999986,10.248363,1.0112475,17.091097,7080,9.053883,14.879246,16.21104,,17.248222,18.869664741726012,354,17.237288,17.86008,17.248222,19.259113,-0.42879027,-73.49682,17.237288,,-0.045809265,208.5670223236084
,0.11,0.9999986,9.65282,1.0025297,17.140287,7100,8.894291,14.889472,16.213657,,17.10989,18.920785669273965,355,17.237288,17.857262,17.10989,18.510164,-0.4389797,-77.399605,17.237288,,-0.04706183,210.16956067085266
,0.11,0.9999986,9.053753,1.002808,17.106472,7120,7.881716,14.891801,16.216164,,17.114328,18.883427605693058,356,17.237288,17.854448,17.114328,15.726253,-0.4375049,-76.529854,17.237288,,-0.0468797,211.77534532546997
,0.11,0.9999986,8.610149,1.0028397,16.99209,7140,7.6193504,14.887021,16.218338,,17.112366,18.767403167855534,357,17.237288,17.851643,17.112366,13.193245,-0.436315,-75.7883,17.237288,,-0.046732947,213.0955889225006
,0.11,0.9999986,8.341909,1.0061874,17.215332,7160,8.341909,14.872177,16.221123,,17.171999,18.994825227872855,358,17.237288,17.848846,17.171999,9.580128,-0.4350375,-75.02524,17.237288,,-0.04657562,214.38890838623047
,0.11,0.9999986,8.243166,1.00918,17.15219,7180,7.8428683,14.86891,16.223717,,17.223557,18.93232231096061,359,17.237288,17.846056,17.223557,13.703028,-0.4332674,-74.05599,17.237288,,-0.046357967,215.6181924343109
,0.11,0.9999986,8.558663,1.0121646,17.15351,7200,7.9485345,14.866946,16.2263,,17.274572,18.93314355686681,360,17.237288,17.843275,17.274572,14.161792,-0.430999,-72.89042,17.237288,,-0.046079643,216.81484818458557
,0.11,0.9999986,9.457762,1.0150014,16.997263,7220,7.8042088,14.846864,16.228434,,17.318232,18.770434546221246,361,17.237288,17.8405,17.318232,7.615252,-0.42705396,-71.07694,17.237288,,-0.04559715,218.41489434242249
,0.11,0.9999986,10.3026905,1.0148853,17.127563,7240,7.7687173,14.849965,16.230919,,17.31456,18.906549423148064,362,17.237288,17.837734,17.31456,15.9645815,-0.42329448,-69.326904,17.237288,,-0.045139186,220.18213963508606
,0.11,0.9999986,8.25148,1.0111325,16.963156,7260,7.0282774,14.855718,16.232935,,17.254292,18.738834422920092,363,17.237288,17.834976,17.254292,16.932177,-0.42995492,-71.74236,17.237288,,-0.045951746,221.60092902183533
,0.11,0.9999986,9.138583,1.0120277,17.142542,7280,7.62063,14.860922,16.235435,,17.268187,18.92249045366492,364,17.237288,17.832224,17.268187,16.747356,-0.4259075,-69.88201,17.237288,,-0.045457304,222.82438588142395
,0.11,0.9999986,9.679682,1.0059371,17.022633,7300,5.7118626,14.860747,16.23759,,17.161592,18.79976922411417,365,17.237288,17.829481,17.161592,14.794387,-0.42312667,-68.54239,17.237288,,-0.045118786,223.97575640678406
,0.11,0.9999986,7.6641264,1.0101112,17.076437,7320,7.5212593,14.86336,16.239883,,17.238409,18.854665944101782,366,17.237288,17.826746,17.238409,15.819966,-0.43023288,-71.11888,17.237288,,-0.045985784,225.04728031158447
,0.11,0.9999986,7.829357,0.9975963,16.985472,7340,5.999405,14.859553,16.241915,,17.028688,18.760865034401178,367,17.237288,17.824017,17.028688,13.464169,-0.4385754,-74.18589,17.237288,,-0.047011875,226.12166833877563
,0.11,0.9999986,7.3101482,1.002838,17.162865,7360,7.3066425,14.850507,16.244417,,17.118834,18.943218838622485,368,17.237288,17.821295,17.118834,11.540582,-0.4367448,-73.22391,17.237288,,-0.046785936,227.18443846702576
,0.11,0.9999986,6.8863854,1.005012,17.042562,7380,6.6524496,14.85001,16.24658,,17.154154,18.819880471929434,369,17.237288,17.818583,17.154154,14.672806,-0.43488857,-72.24942,17.237288,,-0.04655729,228.09865951538086
,0.11,0.9999986,6.8176293,1.0080811,17.013088,7400,6.6811624,14.858733,16.248652,,17.203835,18.79044140125712,370,17.237288,17.815876,17.203835,18.080807,-0.43244866,-71.042305,17.237288,,-0.046257433,229.1624207496643
,0.11,0.9999986,7.1320906,1.0111804,16.974533,7420,7.0771956,14.858312,16.250608,,17.253412,18.750487379392855,371,17.237288,17.813177,17.253412,14.701276,-0.43017098,-69.91492,17.237288,,-0.0459782,230.19646835327148
,0.11,0.9999986,7.827513,1.0140774,17.111172,7440,6.56526,14.848291,16.252922,,17.30102,18.890416974768787,372,17.237288,17.810484,17.30102,11.127312,-0.4265595,-68.28438,17.237288,,-0.04553682,231.26139092445374
,0.11,0.9999986,6.456747,1.0055448,17.06627,7460,6.358815,14.841723,16.255102,,17.160902,18.842352007780985,373,17.237288,17.8078,17.160902,12.39235,-0.43392563,-70.928566,17.237288,,-0.046438858,232.32577967643738
,0.11,0.9999986,6.4194965,1.0084889,17.10203,7480,6.3764987,14.829924,16.257366,,17.210655,18.880402769686807,374,17.237288,17.805122,17.210655,10.429632,-0.43232563,-70.0846,17.237288,,-0.046242334,233.57380604743958
,0.11,0.9999986,6.5389094,1.0113477,17.028004,7500,6.5290203,14.83912,16.259422,,17.257883,18.803975502347118,375,17.237288,17.802452,17.257883,18.277105,-0.43098742,-69.32581,17.237288,,-0.04607821,234.68168663978577
,0.11,0.9999986,6.865127,1.013341,17.081015,7520,5.6621447,14.843637,16.261606,,17.290922,18.85956675888843,376,17.237288,17.79979,17.290922,16.533249,-0.42921597,-68.40905,17.237288,,-0.04586133,236.15857338905334
,0.11,0.9999986,7.2864695,1.0163584,17.108982,7540,6.240096,14.842262,16.263855,,17.341703,18.88802854569089,377,17.237288,17.797132,17.341703,14.318548,-0.42711955,-67.37835,17.237288,,-0.045605164,237.70917415618896
,0.11,0.9999986,8.0263605,1.0187556,17.180267,7560,5.882519,14.839162,16.26628,,17.38213,18.960546202616758,378,17.237288,17.794485,17.38213,13.661578,-0.42385215,-65.90713,17.237288,,-0.045207012,239.39161324501038
,0.11,0.9999986,9.058909,1.0200281,17.025974,7580,6.2849607,14.842505,16.268284,,17.40018,18.80294802541426,379,17.237288,17.791842,17.40018,16.094017,-0.41963378,-64.07631,17.237288,,-0.044694945,240.67611408233643
,0.11,0.9999986,10.322025,1.0234996,16.96199,7600,8.686937,14.844855,16.27011,,17.4536,18.738694655189782,380,17.237288,17.789207,17.4536,15.722312,-0.4147536,-62.007458,17.237288,,-0.044105247,242.03279042243958
,0.11,0.9999986,8.59108,1.0238037,17.030254,7620,6.2081437,14.845711,16.272104,,17.462734,18.807089065025078,381,17.237288,17.78658,17.462734,15.154847,-0.41987818,-63.74143,17.237288,,-0.044724554,243.30978083610535
,0.11,0.9999986,9.651144,1.032167,16.998913,7640,9.575573,14.844034,16.274008,,17.600681,18.772807015191567,382,17.237288,17.783958,17.600681,14.187894,-0.41552863,-61.887802,17.237288,,-0.04419871,244.5979824066162
,0.11,0.9999986,8.007797,1.0251178,17.132704,7660,4.7444763,14.845642,16.27625,,17.485872,18.912668539203363,383,17.237288,17.781343,17.485872,15.434974,-0.42075095,-63.651054,17.237288,,-0.04483034,245.77252340316772
,0.11,0.9999986,9.485275,1.0221996,17.026134,7680,4.3543077,14.83989,16.2782,,17.431025,18.803238459565193,384,17.237288,17.778736,17.431025,12.618021,-0.41476262,-61.197155,17.237288,,-0.044106334,247.02826166152954
,0.11,0.9999986,9.645789,1.0268456,16.9994,7700,8.251236,14.843155,16.280075,,17.50826,18.775540374864555,385,17.237288,17.776134,17.50826,16.081667,-0.41346234,-60.504337,17.237288,,-0.0439497,248.24285316467285
,0.11,0.9999986,9.081902,1.0232544,17.018393,7720,4.609617,14.842056,16.281988,,17.447918,18.79346639584616,386,17.237288,17.77354,17.447918,14.398475,-0.41474614,-60.785595,17.237288,,-0.044104353,249.67107605934143
,0.11,0.9999986,7.099808,1.0184427,17.047573,7740,4.5403767,14.843153,16.283966,,17.37161,18.824039850949347,387,17.237288,17.770954,17.37161,15.250387,-0.42195565,-63.27544,17.237288,,-0.044976525,250.87888979911804
,0.11,0.9999986,7.4900723,1.0207844,17.139544,7760,6.214138,14.84346,16.286171,,17.411339,18.91748355585356,388,17.237288,17.768373,17.411339,14.949897,-0.41978082,-62.25876,17.237288,,-0.04471276,252.0796341896057
,0.11,0.9999986,7.878642,1.0196645,17.09267,7780,5.094349,14.85231,16.288244,,17.391258,18.871869686597506,389,17.237288,17.765799,17.391258,18.270954,-0.41766512,-61.262047,17.237288,,-0.044456713,253.44119024276733
,0.11,0.9999986,9.5186405,1.008926,17.077555,7800,3.7148767,14.861297,16.290268,,17.203203,18.855480338440454,390,17.237288,17.763231,17.203203,18.343424,-0.4107094,-58.485058,17.237288,,-0.043618727,254.86840343475342
,0.11,0.99999917,8.858061,1.0112591,17.076817,7820,5.549532,14.863343,16.29228,,17.24491,18.854652568162876,391,17.237288,17.760672,17.24491,15.658799,-0.41247532,-58.94068,17.237288,,-0.043830935,256.1416358947754
,0.11,0.99999917,8.194757,1.0110763,17.178162,7840,4.513855,14.857399,16.29454,,17.244875,18.958863167679297,392,17.237288,17.758116,17.244875,12.527689,-0.41444924,-59.479603,17.237288,,-0.04406857,257.39514780044556
,0.11,0.99999917,7.264544,1.015867,17.086636,7860,6.0297194,14.841199,16.296555,,17.329645,18.863514009353278,393,17.237288,17.75557,17.329645,8.485116,-0.41779697,-60.5304,17.237288,,-0.044472653,258.80244517326355
,0.11,0.99999917,8.060512,1.0141026,17.051739,7880,5.9577723,14.848578,16.298471,,17.296741,18.829552153865464,394,17.237288,17.753027,17.296741,17.737673,-0.41386318,-58.88768,17.237288,,-0.04399797,259.9593126773834
,0.11,0.99999917,7.0566063,1.0181231,17.073292,7900,5.7047906,14.846954,16.300432,,17.368382,18.852238211747018,395,17.237288,17.750492,17.368382,14.199226,-0.41765463,-60.082226,17.237288,,-0.04445545,261.1324727535248
,0.11,0.99999917,6.5728464,1.014012,17.079237,7920,3.425469,14.835984,16.3024,,17.299719,18.857391485316843,396,17.237288,17.747965,17.299719,10.489663,-0.41942707,-60.547268,17.237288,,-0.044669908,262.31932759284973
,0.11,0.99999917,5.9558744,1.0153178,17.118446,7940,5.4501877,14.834272,16.304457,,17.324636,18.897519789910145,397,17.237288,17.745441,17.324636,14.147343,-0.42211416,-61.333282,17.237288,,-0.044995774,263.4048755168915
,0.11,0.99999917,13.005055,0.9290247,17.129822,7960,2.276123,14.837206,16.30653,,15.832724,18.90955679136463,398,17.237288,17.742926,15.832724,15.99132,-0.3917775,-50.210667,17.237288,,-0.041366186,264.5208752155304
,0.11,0.99999917,16.511816,0.9599714,16.921736,7980,16.511816,14.8319845,16.308071,,16.35592,18.694930062066852,399,17.237288,17.740417,16.35592,12.831233,-0.39238846,-50.262814,17.237288,,-0.041438267,265.7718098163605
,0.11,0.99999917,15.629211,0.9554218,17.23295,8000,3.116356,14.824778,16.310383,,16.280891,19.015127881073173,400,17.237288,17.737913,16.280891,11.995767,-0.39298826,-50.31712,17.237288,,-0.041509055,267.78431963920593
,0.11,0.99999917,14.819994,0.9597162,16.9518,8020,6.387472,14.827129,16.311983,,16.35361,18.72662166907472,401,17.237288,17.735416,16.35361,15.81808,-0.39359707,-50.363102,17.237288,,-0.041580953,269.46142578125
,0.11,0.99999917,14.019718,0.9815716,17.016495,8040,13.067914,14.819462,16.313736,,16.726303,18.790863789928583,402,17.237288,17.732927,16.726303,11.791092,-0.39435038,-50.468285,17.237288,,-0.04166997,271.14705872535706
,0.11,0.99999917,13.291882,0.9776255,17.111065,8060,3.181499,14.827144,16.315714,,16.660637,18.89014658917007,403,17.237288,17.730442,16.660637,17.940184,-0.39508727,-50.5556,17.237288,,-0.041757107,272.585232257843
,0.11,0.99999917,12.593193,0.98836493,17.084774,8080,8.753041,14.826186,16.317617,,16.845636,18.86185446653227,404,17.237288,17.727964,16.845636,14.468386,-0.39589927,-50.675125,17.237288,,-0.041853186,273.7160232067108
,0.11,0.99999917,11.954853,0.9832797,17.097908,8100,2.4652195,14.806522,16.319544,,16.760271,18.875586082524055,405,17.237288,17.72549,16.760271,6.879384,-0.3966925,-50.80958,17.237288,,-0.04194714,274.99002504348755
,0.11,0.99999917,11.358852,0.98520464,16.983685,8120,5.0586104,14.8139,16.32118,,16.79328,18.759033299525107,406,17.237288,17.723026,16.79328,17.823833,-0.39749908,-50.919403,17.237288,,-0.042042717,276.5023765563965
,0.11,0.99999917,11.894602,1.0055107,16.941591,8140,11.894602,14.806202,16.322704,,17.137613,18.714811996116072,407,17.237288,17.720566,17.137613,11.701443,-0.39869305,-51.177498,17.237288,,-0.04218435,277.69040989875793
,0.11,0.99999917,11.105656,1.0018986,17.160053,8160,2.8828564,14.801429,16.324757,,17.078241,18.940311917089723,408,17.237288,17.718111,17.078241,12.858868,-0.3998667,-51.42835,17.237288,,-0.042323723,279.1379187107086
,0.11,0.99999917,10.386754,1.000673,17.134424,8180,3.644484,14.808611,16.326736,,17.059465,18.91098562325227,409,17.237288,17.715664,17.059465,17.741623,-0.40102416,-51.6601,17.237288,,-0.042461324,280.4810173511505
,0.11,0.99999917,9.730606,0.9986497,17.080357,8200,3.147965,14.80343,16.328575,,17.026493,18.85759135131339,410,17.237288,17.71322,17.026493,12.689034,-0.402163,-51.897224,17.237288,,-0.042596854,281.6875777244568
,0.11,0.99999917,9.130612,0.9964516,17.08665,8220,2.9149394,14.809973,16.33042,,16.990498,18.86526264173281,411,17.237288,17.710785,16.990498,17.499163,-0.4032816,-52.11491,17.237288,,-0.042730134,282.92973494529724
,0.11,0.99999917,8.42207,1.0075066,17.009262,8240,7.770644,14.810796,16.332067,,17.179787,18.785104210977533,412,17.237288,17.708355,17.179787,15.156327,-0.4048557,-52.49338,17.237288,,-0.042917915,284.2408723831177
,0.11,0.99999917,7.0177956,1.0189567,17.048933,8260,7.0177956,14.81296,16.333803,,17.378754,18.825349492890915,413,17.237288,17.70593,17.378754,15.7016535,-0.40896234,-53.74962,17.237288,,-0.043409146,285.51362109184265
,0.11,0.99999917,5.9774065,1.018648,17.04199,8280,4.100778,14.81107,16.335512,,17.376314,18.818170296364343,414,17.237288,17.703512,17.376314,14.016584,-0.41233438,-54.75409,17.237288,,-0.043813996,286.74582076072693
,0.11,0.99999917,4.7638907,1.0182776,16.981411,8300,4.557852,14.814727,16.337069,,17.37391,18.7560307348633,415,17.237288,17.7011,17.37391,16.31428,-0.41825914,-56.638706,17.237288,,-0.044528544,288.0211343765259
,0.11,0.99999917,4.3775325,1.0128084,17.14716,8320,3.266963,14.80792,16.339016,,17.28436,18.92736291298928,416,17.237288,17.698692,17.28436,11.968867,-0.4224128,-57.915874,17.237288,,-0.045032043,289.31886172294617
,0.11,0.99999917,6.363195,1.0111104,17.092768,8340,3.4497976,14.812665,16.340824,,17.245998,18.871932196352653,417,17.237288,17.696293,17.245998,16.776888,-0.41026294,-53.529114,17.237288,,-0.04356514,290.6457402706146
,0.11,0.99999917,4.8563633,1.0152482,17.088314,8360,4.829225,14.802753,16.342611,,17.32224,18.86486458313194,418,17.237288,17.693897,17.32224,10.662788,-0.41666237,-55.576885,17.237288,,-0.04433555,292.02815532684326
,0.11,0.99999917,11.754266,0.9925843,17.00618,8380,4.5528603,14.797889,16.344194,,16.917152,18.78178201552784,419,17.237288,17.691507,16.917152,12.7539425,-0.394952,-47.987232,17.237288,,-0.041741103,293.3871359825134
,0.11,0.99999917,10.89131,1.0011051,17.059155,8400,7.3284435,14.798526,16.345898,,17.064056,18.835849988602945,420,17.237288,17.689123,17.064056,15.076613,-0.3962941,-48.286495,17.237288,,-0.041899938,294.6502740383148
,0.11,0.99999917,10.097446,1.001119,17.013536,8420,3.8532097,14.79898,16.347485,,17.065372,18.789810224543846,421,17.237288,17.686745,17.065372,14.99384,-0.39765018,-48.591373,17.237288,,-0.042060632,295.9580156803131
,0.11,0.99999917,9.375743,0.9989037,17.1329,8440,2.7594302,14.806874,16.349346,,17.029493,18.913475463139793,422,17.237288,17.684374,17.029493,18.133875,-0.39899135,-48.883617,17.237288,,-0.042219758,297.3553924560547
,0.11,0.99999917,8.69559,1.0010381,17.068764,8460,4.3687162,14.791999,16.351046,,17.067427,18.84458046924933,423,17.237288,17.682007,17.067427,8.519905,-0.40038064,-49.21278,17.237288,,-0.042384807,298.73057746887207
,0.11,0.99999917,8.050954,1.0026236,17.072222,8480,4.0139136,14.801481,16.352747,,17.09602,18.849346746160577,424,17.237288,17.679646,17.09602,18.815132,-0.4018269,-49.53602,17.237288,,-0.04255685,300.02086424827576
,0.11,0.99999917,7.287644,1.0106972,17.041983,8500,6.311515,14.801421,16.354368,,17.235298,18.81807245448474,425,17.237288,17.67729,17.235298,14.777253,-0.4038212,-50.051167,17.237288,,-0.042794473,301.2939817905426
,0.11,0.99999917,6.571492,1.0097766,17.019697,8520,2.8744202,14.812655,16.355932,,17.221148,18.796345978381023,426,17.237288,17.674938,17.221148,19.58102,-0.40589947,-50.583885,17.237288,,-0.043042593,302.66096234321594
,0.11,0.99999917,5.489682,1.0159565,17.020403,8540,5.1272388,14.797367,16.357487,,17.329218,18.797134425154418,427,17.237288,17.672594,17.329218,8.2780285,-0.40979174,-51.750343,17.237288,,-0.043508604,303.9319269657135
,0.11,0.99999917,4.09102,1.0155009,16.923946,8560,4.020641,14.805813,16.35881,,17.327198,18.698411525086886,428,17.237288,17.670256,17.327198,18.40033,-0.41926146,-54.77407,17.237288,,-0.04464985,305.20104336738586
,0.11,0.99999917,5.3839436,0.9950702,17.104803,8580,4.8500037,14.809304,16.36055,,16.989153,18.88418910391893,429,17.237288,17.667921,16.989153,16.290703,-0.43510798,-59.974148,17.237288,,-0.046584293,306.51266384124756
,0.11,0.99999917,5.018507,0.9986848,17.211899,8600,4.1294107,14.816699,16.36253,,17.051218,18.993056002392354,430,17.237288,17.665594,17.051218,17.997288,-0.4335563,-59.26298,17.237288,,-0.04639347,307.8679382801056
,0.11,0.99999917,4.6698246,1.0009925,17.064234,8620,3.6074767,14.809297,16.364157,,17.089514,18.839591846681166,431,17.237288,17.66327,17.089514,11.63198,-0.43196204,-58.55622,17.237288,,-0.04619772,309.3040301799774
,0.11,0.99999917,4.358745,1.0047963,17.157282,8640,4.0865827,14.805944,16.365993,,17.154078,18.93762333055254,432,17.237288,17.660954,17.154078,13.362511,-0.4301342,-57.770157,17.237288,,-0.045973703,310.59169697761536
,0.11,0.99999917,4.1050076,1.0046964,17.193743,8660,2.6025543,14.812978,16.367905,,17.151937,18.974387155629596,433,17.237288,17.65864,17.151937,17.849777,-0.42836443,-56.99853,17.237288,,-0.0457572,311.89414739608765
,0.11,0.99999917,3.9129896,1.0084207,17.117666,8680,3.878549,14.822854,16.369633,,17.214514,18.896858303099968,434,17.237288,17.656334,17.214514,19.098536,-0.42612982,-56.071495,17.237288,,-0.045484416,313.7042498588562
,0.11,0.99999917,3.8379204,1.0117493,16.969698,8700,3.7116578,14.823892,16.371012,,17.268507,18.745126021413775,435,17.237288,17.654032,17.268507,15.268792,-0.42309177,-54.89077,17.237288,,-0.045114543,315.3406744003296
,0.11,0.99999917,4.5890675,1.0141002,17.06847,8720,3.3202333,14.823368,16.372612,,17.302025,18.845906952574722,436,17.237288,17.651737,17.302025,14.586197,-0.41314936,-51.432983,17.237288,,-0.043912023,316.7335433959961
,0.11,0.99999917,3.853467,1.0120888,17.088957,8740,2.9560578,14.82808,16.374252,,17.272385,18.868676854402914,437,17.237288,17.649445,17.272385,16.871994,-0.41981122,-53.47482,17.237288,,-0.044716436,318.07079458236694
,0.11,0.99999917,4.0819907,1.0054806,17.094934,8760,3.0949838,14.828854,16.375896,,17.165556,18.871992716269865,438,17.237288,17.64716,17.165556,15.158114,-0.42909494,-56.390465,17.237288,,-0.045846526,319.4196765422821
,0.11,0.99999917,3.7980015,1.0089632,17.199947,8780,3.761026,14.818198,16.377773,,17.224344,18.979799145548007,439,17.237288,17.644878,17.224344,10.148102,-0.42615944,-55.263756,17.237288,,-0.045488026,320.70665407180786
,0.11,0.99999917,3.775451,1.0121946,17.209513,8800,3.4473443,14.807264,16.379663,,17.276764,18.989982866930177,440,17.237288,17.642603,17.276764,10.001571,-0.420076,-53.108284,17.237288,,-0.044748522,321.9827265739441
,0.11,0.99999917,4.8961606,1.006041,17.178335,8820,1.9781071,14.80043,16.381475,,17.16615,18.959336271142046,441,17.237288,17.640333,17.16615,11.783845,-0.41110212,-50.02489,17.237288,,-0.043665886,323.4336986541748
,0.11,0.99999917,4.2280664,1.008869,17.132013,8840,3.693716,14.807692,16.383173,,17.217447,18.911464170258157,442,17.237288,17.63807,17.217447,18.0067,-0.41448775,-50.970192,17.237288,,-0.044073213,324.6561396121979
,0.11,0.99999917,3.7680914,1.0092715,17.005495,8860,3.4611306,14.80306,16.384577,,17.232077,18.78009052775036,443,17.237288,17.635809,17.232077,12.750238,-0.42683545,-54.856243,17.237288,,-0.045570485,325.9689598083496
,0.11,0.99999917,3.6349142,1.010855,17.04438,8880,3.329505,14.808594,16.386063,,17.255255,18.822224349339358,444,17.237288,17.633554,17.255255,17.253792,-0.4212391,-52.863255,17.237288,,-0.044889547,327.2623062133789
,0.11,0.99999917,3.9118218,1.010158,17.136992,8900,3.7632792,14.800068,16.38775,,17.240915,18.912771926195934,445,17.237288,17.631304,17.240915,11.006476,-0.4167097,-51.245884,17.237288,,-0.044341266,328.49346137046814
,0.11,0.99999917,6.8508167,1.002734,17.032558,8920,4.9141426,14.808808,16.389198,,17.104622,18.80906861130605,446,17.237288,17.629059,17.104622,18.690756,-0.40262106,-46.550903,17.237288,,-0.04265143,329.76381516456604
,0.11,0.99999917,6.16093,1.0056901,17.114393,8940,3.8970206,14.813322,16.39082,,17.157225,18.894629114897743,447,17.237288,17.62682,17.157225,16.828032,-0.4050152,-47.171368,17.237288,,-0.042936962,331.1545286178589
,0.11,0.99999917,5.06648,1.0115271,17.0895,8960,4.614526,14.801882,16.392378,,17.260128,18.866507889653654,448,17.237288,17.624586,17.260128,9.684298,-0.40948963,-48.472313,17.237288,,-0.043472372,332.4489188194275
,0.11,0.99999917,3.9755313,1.0019606,17.0605,8980,3.405541,14.803594,16.393866,,17.10914,18.837551494481396,449,17.237288,17.622356,17.10914,15.561664,-0.4296005,-54.80623,17.237288,,-0.045908373,333.7168936729431
,0.11,0.99999917,3.7011774,1.0037956,17.146181,9000,3.022758,14.803146,16.395538,,17.139677,18.925985456368828,450,17.237288,17.62013,17.139677,14.603832,-0.42742974,-53.947422,17.237288,,-0.045643024,334.9694354534149
,0.11,0.99999917,3.5275142,1.0068876,16.917252,9020,3.4190557,14.791224,16.396694,,17.189842,18.690573525611423,451,17.237288,17.61791,17.189842,9.424347,-0.42494202,-53.00243,17.237288,,-0.045339663,336.36287903785706
,0.11,0.99999917,3.4712954,1.0099925,17.103527,9040,3.4545977,14.796596,16.398258,,17.241386,18.882202325956992,452,17.237288,17.615696,17.241386,17.214817,-0.4220153,-51.90489,17.237288,,-0.04498377,337.7729547023773
,0.11,0.99999917,3.6486921,1.013232,17.124697,9060,3.4162593,14.805934,16.399862,,17.294498,18.904595974742374,453,17.237288,17.613487,17.294498,19.019873,-0.41758448,-50.330017,17.237288,,-0.044446964,339.3971140384674
,0.11,0.99999917,3.9913273,1.014019,17.077333,9080,3.2759109,14.808325,16.401354,,17.306038,18.854078768791002,454,17.237288,17.61128,17.306038,15.880941,-0.4142725,-49.128784,17.237288,,-0.044047274,340.5722072124481
,0.11,0.99999917,11.7288475,0.9749563,17.141495,9100,5.1560807,14.811448,16.40298,,16.624329,18.921198341323343,455,17.237288,17.609081,16.624329,16.217257,-0.38679257,-40.381275,17.237288,,-0.040779646,341.90440225601196
,0.11,0.99999917,11.135382,0.97944826,17.051476,9120,5.2719545,14.813161,16.404404,,16.701538,18.82759244279404,456,17.237288,17.606886,16.701538,15.621275,-0.38765004,-40.51906,17.237288,,-0.040880352,343.2252342700958
,0.11,0.99999917,10.579207,0.9797073,16.971125,9140,3.2700613,14.820316,16.405643,,16.705986,18.74761772888548,457,17.237288,17.604694,16.705986,18.10881,-0.38851395,-40.654118,17.237288,,-0.04098189,344.4543857574463
,0.11,0.99999917,10.06259,0.97718406,17.121986,9160,1.8846163,14.8154,16.407207,,16.663843,18.900454243811026,458,17.237288,17.602509,16.663843,12.591792,-0.38936812,-40.799053,17.237288,,-0.041082364,345.6897511482239
,0.11,0.99999917,9.580496,0.9750027,17.079834,9180,1.893469,14.816109,16.408674,,16.627348,18.858054761890237,459,17.237288,17.600328,16.627348,15.167099,-0.39021584,-40.935966,17.237288,,-0.041182157,346.9654960632324
