DenMISELogFirst,MountainCar_std1_higher,ActionIn1,ReturnStepMax,Regret/t,DenMISEMeanLog,ReturnMax,MountainCar_mu1_higher,IWLastEpisode,AvgEpLen,NumTrainableParams,TimeElapsed,MountainCar_mu0_higher,IWFirstEpisode,IWMax,MinEpLen,Delta,ReturnAbsMax,MountainCar_std0_higher,DenMISELogLast,GridSize,TimestepsSoFar,NumTrajectories,Iteration,ReturnLastEpisode,ReturnMean,ReturnMin,IWMean,IWMin,Regret,Bound
-3.7711596,0.14999999,0.9759701,156.16803,6.207885,-3.6965957,6.419518,1.6666666,,924.02092760181,,3012.6949281692505,-1.0,6.877989e-36,668.5886,258,2.2880635e-10,14.356425,0.14999999,-4.5977,169,1633669,1768,1768,-2.445755,-1.2078848,-14.356425,1.2165408,,10975.54,90.87094
-3.7717252,0.14999999,-0.95197654,156.16803,6.208201,-3.69645,6.419518,-1.6666666,,924.0633126059921,,3014.842360019684,1.0,4.709406e-35,416.49866,258,2.2854772e-10,14.356425,0.14999999,-3.5419185,169,1634668,1769,1769,-1.7670813,-1.2082009,-14.356425,0.81261885,,10982.308,89.28107
-3.7722902,0.14999999,2.866762,156.16803,6.2092013,-3.6967084,6.419518,1.6666666,,924.1056497175141,,3016.981477499008,1.0,,603.9506,258,2.2828954e-10,14.356425,0.14999999,-3.9120848,169,1635667,1770,1770,-2.979184,-1.2092015,-14.356425,1.1490787,,10990.287,88.823364
-3.772855,0.14999999,-8.938265,156.16803,6.2113543,-3.6968882,6.419518,-8.333333,,924.1479390175042,,3019.06879734993,-0.6666667,,306.94742,258,2.2803183e-10,14.356425,0.14999999,-4.061023,169,1636666,1771,1771,-5.021593,-1.2113541,-14.356425,0.67738014,,11000.309,87.44469
-3.7734196,0.14999999,7.8452587,156.16803,6.211104,-3.6971946,6.419518,8.333333,,924.1901805869074,,3021.151312828064,-0.33333334,,844.2798,258,2.2777451e-10,14.356425,0.14999999,-3.8928268,169,1637665,1772,1772,-0.7682568,-1.211104,-14.356425,1.8811619,,11006.076,86.40609
-3.7739837,0.14999999,1.9432199,156.16803,6.2093806,-3.6966648,6.419518,1.6666666,,923.8798646362098,,3022.9956448078156,0.33333334,2.1074968e-33,316.42758,258,2.2751764e-10,14.356425,0.14999999,-3.4133685,169,1638039,1773,1773,1.8443444,-1.2093806,-14.356425,0.78538734,,11009.232,86.25087
-3.7745476,0.14999999,1.665149,156.16803,6.208865,-3.6968925,6.419518,1.6666666,0.035758972,923.9222096956031,,3025.109471321106,-0.33333334,2.3485495e-30,412.54236,258,2.2726121e-10,14.356425,0.14999999,-3.8466487,169,1639038,1774,1774,-0.29490355,-1.2088652,-14.356425,1.2954609,,11014.527,86.160545
-3.7751112,0.14999999,-1.4278575,156.16803,6.208204,-3.6968772,6.419518,-1.6666666,,923.9645070422536,,3027.3005900382996,0.33333334,1.9947241e-23,169.86331,258,2.2700523e-10,14.356425,0.14999999,-3.8823256,169,1640037,1775,1775,-0.03473056,-1.2082038,-14.356425,0.7915467,,11019.562,86.106346
-3.7756743,0.14999999,-1.672502,156.16803,6.2077036,-3.6970913,6.419518,-1.6666666,28.994183,924.0067567567568,,3029.6856560707092,,7.867806e-21,286.3823,258,2.2674965e-10,14.356425,0.14999999,-3.8499238,169,1641036,1776,1776,-0.31979966,-1.2077036,-14.356425,1.0097661,,11024.882,85.50783
-3.7762372,0.14999999,2.0212972,156.16803,6.20704,-3.6971211,6.419518,1.6666666,,924.0489589195273,,3031.9204428195953,,8.326676e-31,272.1375,258,2.2649452e-10,14.356425,0.14999999,-3.7210577,169,1642035,1777,1777,-0.028375965,-1.2070401,-14.356425,0.94999945,,11029.91,85.32921
-3.7768,0.14999999,7.146062,156.16803,6.2063622,-3.696969,6.419518,8.333333,,924.0911136107986,,3033.9291994571686,-0.8333333,,345.17792,258,2.2623983e-10,14.356425,0.14999999,-3.3403249,169,1643034,1778,1778,-0.0022478316,-1.2063624,-14.356425,0.8357962,,11034.912,85.30603
-3.777362,0.14999999,9.5256195,156.16803,6.2051115,-3.697611,6.419518,8.333333,,923.7537942664418,,3035.8065297603607,1.0,,674.9676,258,2.2598555e-10,14.356425,0.14999999,-4.632876,169,1643358,1779,1779,1.0191525,-1.2051114,-14.356425,1.6617086,,11038.893,85.25742
-3.777924,0.14999999,9.051788,156.16803,6.2091293,-3.6980689,6.419518,8.333333,9.529199,923.7960674157304,,3038.096717119217,0.6666667,,372.47815,258,2.257317e-10,14.356425,0.14999999,-5.0057197,169,1644357,1780,1780,-8.356976,-1.2091292,-14.356425,1.0838876,,11052.25,85.00989
-3.7784858,0.14999999,-8.03475,156.16803,6.2097583,-3.6982164,6.419518,-8.333333,,923.8382930937676,,3040.272634267807,0.6666667,,1011.6672,258,2.2547829e-10,14.356425,0.14999999,-3.9943457,169,1645356,1781,1781,-2.329689,-1.2097583,-14.356425,1.91926,,11059.58,84.99121
-3.779047,0.14999999,-2.2952313,156.16803,6.2099075,-3.6999843,6.419518,-1.6666666,,923.8804713804714,,3042.442528486252,-0.6666667,4.516272e-22,419.23602,258,2.252253e-10,14.356425,0.14999999,-7.525819,169,1646355,1782,1782,-1.4760524,-1.2099078,-14.356425,1.2318295,,11066.056,84.86693
-3.779608,0.14999999,-1.9272245,156.16803,6.2102833,-3.699989,6.419518,-1.6666666,0.001612621,923.9226023555805,,3044.447413921356,-0.33333334,2.2316546e-20,242.63866,258,2.2497272e-10,14.356425,0.14999999,-3.8685,169,1647354,1783,1783,-1.8799361,-1.2102835,-14.356425,1.0072554,,11072.936,84.713974
-3.7801688,0.14999999,2.3451958,156.16803,6.209691,-3.700077,6.419518,1.6666666,,923.9646860986547,,3046.5444943904877,0.6666667,3.855315e-38,301.9334,258,2.2472059e-10,14.356425,0.14999999,-3.8211298,169,1648353,1784,1784,-0.15321799,-1.209691,-14.356425,0.65097773,,11078.089,84.60306
-3.780729,0.14999999,-0.8381925,156.16803,6.210344,-3.7003655,6.419518,-1.6666666,,924.0067226890757,,3048.7013931274414,0.6666667,3.6469424e-28,419.43436,258,2.2446886e-10,14.356425,0.14999999,-3.8384988,169,1649352,1785,1785,-2.3750124,-1.210344,-14.356425,1.1503736,,11085.464,84.241585
-3.781289,0.14999999,1.3890922,156.16803,6.2108536,-3.700399,6.419518,1.6666666,,924.0487122060471,,3050.859940767288,-0.6666667,4.7877197e-32,245.92787,258,2.2421758e-10,14.356425,0.14999999,-3.837599,169,1650351,1786,1786,-2.120087,-1.2108533,-14.356425,0.5527327,,11092.584,83.84716
-3.781849,0.14999999,7.925459,156.16803,6.210903,-3.7008514,6.419518,8.333333,,924.0906547285954,,3053.0879893302917,-0.16666667,,429.28555,258,2.2396669e-10,14.356425,0.14999999,-4.040946,169,1651350,1787,1787,-1.2997141,-1.210903,-14.356425,0.80598134,,11098.884,80.1663
-3.7824085,0.14999999,8.811046,156.16803,6.210206,-3.7008595,6.419518,8.333333,0.3476751,923.8825503355705,,3055.1600334644318,0.16666667,,196.59778,258,2.2371625e-10,14.356425,0.14999999,-3.4823372,169,1651902,1788,1788,0.03485611,-1.2102063,-14.356425,0.75884134,,11103.849,79.96244
-3.7829676,0.14999999,-8.494113,156.16803,6.2085857,-3.7027462,6.419518,-8.333333,,923.5880380100615,,3057.0848195552826,0.16666667,,175.54648,258,2.2346622e-10,14.356425,0.14999999,-6.813621,169,1652299,1789,1789,1.6884453,-1.208586,-14.356425,0.41267735,,11107.16,79.72579
-3.7835264,0.14999999,-8.398351,156.16803,6.2079234,-3.7043393,6.419518,-8.333333,150.49298,923.6301675977653,,3059.3066623210907,-0.16666667,,340.4807,258,2.2321658e-10,14.356425,0.14999999,-5.956603,169,1653298,1790,1790,-0.022513386,-1.2079235,-14.356425,0.66224134,,11112.184,79.58558
-3.7840848,0.14999999,7.3757567,156.16803,6.2072625,-3.7051709,6.419518,8.333333,,923.6722501395868,,3061.558747768402,-0.6666667,,302.25247,258,2.229674e-10,14.356425,0.14999999,-4.829826,169,1654297,1791,1791,-0.024220532,-1.2072626,-14.356425,1.1620934,,11117.207,79.50983
-3.784643,0.14999999,-8.820154,156.16803,6.2057333,-3.7047381,6.419518,-8.333333,,923.3493303571429,,3063.487650156021,-0.5,,290.08713,258,2.2271861e-10,14.356425,0.14999999,-3.0368173,169,1654642,1792,1792,1.5331889,-1.2057333,-14.356425,0.61269,,11120.674,79.110565
-3.7852008,0.14999999,8.69182,156.16803,6.2053943,-3.7048945,6.419518,8.333333,,923.3915225878416,,3065.5166721343994,0.5,,275.09747,258,2.2247026e-10,14.356425,0.14999999,-3.5766418,169,1655641,1793,1793,-0.5979965,-1.2053943,-14.356425,1.0356088,,11126.271,78.28291
-3.7857585,0.14999999,-7.960197,156.16803,6.2056637,-3.7045224,6.419518,-8.333333,,923.4336677814939,,3067.68874502182,0.5,,572.95746,258,2.2222231e-10,14.356425,0.14999999,-3.0358305,169,1656640,1794,1794,-1.6890521,-1.2056638,-14.356425,1.2160969,,11132.961,77.82671
-3.7863157,0.14999999,-6.558368,156.16803,6.205294,-3.7045672,6.419518,-6.6666665,1.6950237e-26,923.4757660167131,,3069.8950700759888,0.5,,345.65292,258,2.2197479e-10,14.356425,0.14999999,-3.9043355,169,1657639,1795,1795,-0.5416245,-1.205294,-14.356425,0.95588154,,11138.503,75.27342
-3.7868726,0.14999999,2.2209115,156.16803,6.205026,-3.7049558,6.419518,1.6666666,,923.5178173719377,,3072.081171274185,0.5,1.6875384e-35,310.69138,258,2.2172766e-10,14.356425,0.14999999,-4.314828,169,1658638,1796,1796,-0.72438145,-1.2050261,-14.356425,0.6244565,,11144.227,75.04103
-3.7874293,0.14999999,-2.4393938,156.16803,6.2055626,-3.705217,6.419518,-1.6666666,,923.5598219254313,,3074.337444782257,-0.8333333,1.01712e-23,330.67264,258,2.2148094e-10,14.356425,0.14999999,-3.7755086,169,1659637,1797,1797,-2.1694603,-1.2055628,-14.356425,0.8914073,,11151.396,75.02218
-3.7879856,0.14999999,0.84792864,156.16803,6.2054915,-3.705334,6.419518,1.6666666,,923.6017797552837,,3076.428987264633,-0.5,6.2794574e-31,331.80243,258,2.2123464e-10,14.356425,0.14999999,-3.767553,169,1660636,1798,1798,-1.077365,-1.2054915,-14.356425,0.828913,,11157.474,75.002754
-3.7885416,0.14999999,-7.3850255,156.16803,6.205185,-3.70545,6.419518,-6.6666665,,923.6436909394108,,3078.6752660274506,-0.8333333,,303.1332,258,2.2098881e-10,14.356425,0.14999999,-3.6982968,169,1661635,1799,1799,-0.65376693,-1.2051849,-14.356425,1.0116534,,11163.128,74.76084
-3.7890973,0.14999999,0.87386584,156.16803,6.2050934,-3.7054856,6.419518,1.6666666,,923.6855555555555,,3080.790895462036,-0.8333333,1.07763665e-33,133.8171,258,2.2074334e-10,14.356425,0.14999999,-3.7356954,169,1662634,1800,1800,-1.0403647,-1.2050933,-14.356425,0.46465835,,11169.168,74.65928
-3.7896528,0.14999999,-1.0594063,156.16803,6.205506,-3.705804,6.419518,-1.6666666,,923.7273736812882,,3083.1381602287292,0.5,1.599872e-25,303.25366,258,2.2049826e-10,14.356425,0.14999999,-3.7349029,169,1663633,1801,1801,-1.9477174,-1.2055057,-14.356425,1.0683808,,11176.115,74.48919
-3.7902079,0.14999999,7.075083,156.16803,6.205377,-3.705796,6.419518,6.6666665,,923.7691453940066,,3085.430655479431,0.5,,294.086,258,2.2025361e-10,14.356425,0.14999999,-3.707373,169,1664632,1802,1802,-0.9741815,-1.2053772,-14.356425,1.3936454,,11182.09,74.413956
-3.7907627,0.14999999,-2.1895542,156.16803,6.2050653,-3.7055693,6.419518,-1.6666666,,923.8108707709373,,3087.6739308834076,-0.5,5.953244e-21,259.82184,258,2.2000937e-10,14.356425,0.14999999,-3.6231086,169,1665631,1803,1803,-0.64239943,-1.2050651,-14.356425,1.0312493,,11187.732,73.92205
-3.7913172,0.14999999,-1.4291893,156.16803,6.204589,-3.7055402,6.419518,-1.6666666,0.21520016,923.8525498891353,,3089.893415212631,0.16666667,7.4621965e-22,220.88899,258,2.197655e-10,14.356425,0.14999999,-3.64887,169,1666630,1804,1804,-0.34654173,-1.2045891,-14.356425,1.0058715,,11193.079,73.87908
-3.7918713,0.14999999,1.9120501,156.16803,6.20396,-3.7054932,6.419518,1.6666666,,923.8941828254848,,3092.036455154419,-0.16666667,2.635594e-30,306.9294,258,2.1952205e-10,14.356425,0.14999999,-3.5923316,169,1667629,1805,1805,-0.068628825,-1.2039598,-14.356425,1.1058745,,11198.147,73.861435
-3.7924252,0.14999999,-0.7646934,156.16803,6.2033,-3.705407,6.419518,-1.6666666,,923.9357696566999,,3094.220376729965,0.8333333,2.4692604e-31,285.11975,258,2.1927903e-10,14.356425,0.14999999,-3.6033058,169,1668628,1806,1806,-0.012289234,-1.2032999,-14.356425,0.8650786,,11203.16,73.78203
-3.7929788,0.14999999,1.7776802,156.16803,6.2041445,-3.7055082,6.419518,1.6666666,,923.9773104593248,,3096.342841386795,0.16666667,7.906092e-32,294.28998,258,2.190364e-10,14.356425,0.14999999,-3.7171984,169,1669627,1807,1807,-2.7297757,-1.2041447,-14.356425,0.8871984,,11210.89,73.75322
-3.793532,0.14999999,-2.0239491,156.16803,6.2034984,-3.7055528,6.419518,-1.6666666,,924.0188053097345,,3098.686604976654,-0.16666667,2.4958855e-20,278.3043,258,2.1879418e-10,14.356425,0.14999999,-3.6413069,169,1670626,1808,1808,-0.035783987,-1.2034985,-14.356425,1.0459301,,11215.926,73.697334
-3.794085,0.14999999,-5.7837462,156.16803,6.203089,-3.7054813,6.419518,-6.6666665,,924.0602542841349,,3100.919823408127,0.8333333,,305.80396,258,2.1855234e-10,14.356425,0.14999999,-3.5818028,169,1671625,1809,1809,-0.46347174,-1.2030894,-14.356425,0.9188932,,11221.389,73.48378
-3.7946374,0.14999999,7.3803234,156.16803,6.2035766,-3.7054472,6.419518,8.333333,,924.1016574585635,,3103.0487821102142,-1.0,,540.31195,258,2.1831091e-10,14.356425,0.14999999,-3.5182855,169,1672624,1810,1810,-2.0849771,-1.2035766,-14.356425,0.8058044,,11228.474,72.86263
-3.7951899,0.14999999,2.4152594,156.16803,6.202443,-3.7064145,6.419518,1.6666666,,923.774157923799,,3104.8021779060364,0.8333333,,287.3009,258,2.1806988e-10,14.356425,0.14999999,-5.196809,169,1672955,1811,1811,0.84882635,-1.2024434,-14.356425,1.1034969,,11232.625,72.31646
-3.795742,0.14999999,-6.590315,156.16803,6.202733,-3.7063942,6.419518,-6.6666665,,923.8156732891832,,3107.0166177749634,0.16666667,,330.74976,258,2.1782927e-10,14.356425,0.14999999,-3.7208078,169,1673954,1812,1812,-1.7276608,-1.2027332,-14.356425,1.1211435,,11239.353,71.72214
-3.7962937,0.14999999,6.3999853,156.16803,6.202142,-3.7065616,6.419518,6.6666665,,923.8571428571429,,3109.2263429164886,0.16666667,,287.97968,258,2.1758902e-10,14.356425,0.14999999,-4.074798,169,1674953,1813,1813,-0.13081287,-1.202142,-14.356425,1.2001156,,11244.483,71.69017
-3.796845,0.14999999,5.808234,156.16803,6.2015047,-3.7063675,6.419518,6.6666665,0.011930587,923.7822491730981,,3111.305347919464,-0.8333333,,287.86038,258,2.1734918e-10,14.356425,0.14999999,-3.5097632,169,1675741,1814,1814,-0.04620817,-1.2015048,-14.356425,1.0236305,,11249.529,71.58506
-3.7973962,0.14999999,-9.345547,156.16803,6.20127,-3.7062347,6.419518,-8.333333,,923.5719008264463,,3113.274134159088,-1.0,,1038.261,258,2.1710975e-10,14.356425,0.14999999,-3.4479344,169,1676283,1815,1815,-0.7756494,-1.2012701,-14.356425,1.1298672,,11255.305,71.41791
-3.797947,0.14999999,7.265978,156.16803,6.2014174,-3.7067666,6.419518,6.6666665,,923.613436123348,,3115.5586421489716,0.8333333,,359.42114,258,2.1687072e-10,14.356425,0.14999999,-4.661545,169,1677282,1816,1816,-1.4685138,-1.2014173,-14.356425,1.4344358,,11261.773,71.28643
-3.7984974,0.14999999,-7.1644773,156.16803,6.201726,-3.7064989,6.419518,-6.6666665,,923.6549257017061,,3117.7366602420807,-0.5,,319.34332,258,2.1663206e-10,14.356425,0.14999999,-3.5730207,169,1678281,1817,1817,-1.7618206,-1.2017257,-14.356425,0.9108403,,11268.535,71.10865
-3.7990477,0.14999999,-7.3861732,156.16803,6.2014384,-3.7064745,6.419518,-8.333333,,923.6963696369637,,3119.8281831741333,1.0,,286.01166,258,2.163938e-10,14.356425,0.14999999,-3.533914,169,1679280,1818,1818,-0.6791815,-1.2014383,-14.356425,0.7084706,,11274.215,70.98464
-3.7995975,0.14999999,6.327197,156.16803,6.202067,-3.7063682,6.419518,6.6666665,,923.737768004398,,3122.0554592609406,-0.5,,246.49539,258,2.1615594e-10,14.356425,0.14999999,-3.192883,169,1680279,1819,1819,-2.3446054,-1.2020668,-14.356425,0.80544406,,11281.56,68.508644
-3.8001473,0.14999999,6.3641033,156.16803,6.2017393,-3.7068155,6.419518,6.6666665,7.9496846,923.6335164835165,,3124.1787803173065,-0.16666667,,288.8165,258,2.1591848e-10,14.356425,0.14999999,-4.296332,169,1681013,1820,1820,-0.6063037,-1.2017393,-14.356425,1.0711262,,11287.166,68.382195
-3.8006966,0.14999999,-6.9578,156.16803,6.201167,-3.7066457,6.419518,-6.6666665,,923.6512904997254,,3126.4155995845795,-0.16666667,,271.75873,258,2.156814e-10,14.356425,0.14999999,-3.425165,169,1681969,1821,1821,-0.15998012,-1.2011673,-14.356425,0.7915578,,11292.326,68.118744
-3.8012455,0.14999999,-2.7350752,156.16803,6.2006006,-3.7066963,6.419518,-1.6666666,,923.6926454445664,,3128.7440390586853,-1.0,6.701239e-26,487.96664,258,2.154447e-10,14.356425,0.14999999,-3.5617058,169,1682968,1822,1822,-0.16864213,-1.2006005,-14.356425,1.0027771,,11297.494,67.37642
-3.8017943,0.14999999,1.0028989,156.16803,6.201252,-3.7071543,6.419518,1.6666666,,923.7339550191991,,3130.9276361465454,-1.0,7.0919905e-36,483.56085,258,2.1520842e-10,14.356425,0.14999999,-4.476516,169,1683967,1823,1823,-2.38765,-1.2012517,-14.356425,1.0791849,,11304.882,67.15185
-3.8023427,0.14999999,8.266653,156.16803,6.2013445,-3.707104,6.419518,8.333333,,923.7752192982456,,3133.2466475963593,0.16666667,,674.9048,258,2.149725e-10,14.356425,0.14999999,-3.62502,169,1684966,1824,1824,-1.3704829,-1.2013445,-14.356425,1.0572693,,11311.252,66.978386
-3.8028908,0.14999999,8.144695,156.16803,6.2002544,-3.7067986,6.419518,8.333333,4.0681505,923.5287671232877,,3135.2786490917206,-0.33333334,,484.0287,258,2.1473699e-10,14.356425,0.14999999,-3.1344337,169,1685440,1825,1825,0.788203,-1.2002543,-14.356425,1.4642977,,11315.464,66.91677
-3.8034384,0.14999999,-8.675166,156.16803,6.198967,-3.7068765,6.419518,-8.333333,,923.2524644030668,,3137.17386841774,-0.6666667,,267.20612,258,2.1450185e-10,14.356425,0.14999999,-4.2093277,169,1685859,1826,1826,1.1503828,-1.198967,-14.356425,0.92042655,,11319.313,66.3258
-3.803986,0.14999999,-7.7873993,156.16803,6.19866,-3.7065754,6.419518,-8.333333,0.10791228,923.2939244663382,,3139.4357826709747,,,513.56537,258,2.1426709e-10,14.356425,0.14999999,-3.0413733,169,1686858,1827,1827,-0.63787085,-1.1986599,-14.356425,1.0804166,,11324.951,66.012535
-3.8045332,0.14999999,7.624822,156.16803,6.1982985,-3.7062817,6.419518,8.333333,,923.3353391684901,,3141.7010881900787,-0.6666667,,257.57846,258,2.1403274e-10,14.356425,0.14999999,-3.17611,169,1687857,1828,1828,-0.53756917,-1.1982983,-14.356425,1.0173643,,11330.489,65.950516
-3.8050802,0.14999999,-8.555586,156.16803,6.1979904,-3.7059298,6.419518,-8.333333,,923.3001640240568,,3143.895565509796,-0.33333334,,126.25481,258,2.1379874e-10,14.356425,0.14999999,-3.0430624,169,1688716,1829,1829,-0.6348692,-1.1979902,-14.356425,0.516424,,11336.124,65.69523
-3.8056266,0.14999999,-8.234852,156.16803,6.197505,-3.70586,6.419518,-8.333333,0.0021059257,923.3415300546449,,3145.959822177887,0.33333334,,291.66248,258,2.1356515e-10,14.356425,0.14999999,-3.085888,169,1689715,1830,1830,-0.3101121,-1.197505,-14.356425,0.67892766,,11341.434,65.55831
-3.806173,0.14999999,-0.7598149,156.16803,6.1969233,-3.7063224,6.419518,-1.6666666,,923.3828509011469,,3148.199696779251,1.0,4.874456e-35,344.55432,258,2.1333192e-10,14.356425,0.14999999,-4.21026,169,1690714,1831,1831,-0.13242815,-1.1969233,-14.356425,0.8278265,,11346.566,65.43801
-3.806719,0.14999999,2.7412667,156.16803,6.1983266,-3.706442,6.419518,1.6666666,,923.4241266375545,,3150.340213060379,1.0,,417.62903,258,2.1309911e-10,14.356425,0.14999999,-3.7129176,169,1691713,1832,1832,-3.7677867,-1.1983267,-14.356425,1.0312588,,11355.334,65.257126
-3.8072646,0.14999999,8.769968,156.16803,6.200057,-3.706512,6.419518,8.333333,,923.4653573376978,,3152.4676406383514,0.5,,224.53937,258,2.1286664e-10,14.356425,0.14999999,-3.805867,169,1692712,1833,1833,-4.3702946,-1.200057,-14.356425,0.96149266,,11364.705,64.76532
-3.80781,0.14999999,-7.4886374,156.16803,6.1999454,-3.7064419,6.419518,-8.333333,,923.5065430752454,,3154.705264568329,0.6666667,,656.49097,258,2.1263459e-10,14.356425,0.14999999,-3.510062,169,1693711,1834,1834,-0.9952872,-1.1999454,-14.356425,1.7144088,,11370.7,64.39623
-3.808355,0.14999999,8.068817,156.16803,6.2009172,-3.7061648,6.419518,8.333333,,923.5476839237057,,3156.793044090271,,,275.119,258,2.1240289e-10,14.356425,0.14999999,-3.7668087,169,1694710,1835,1835,-2.982998,-1.2009172,-14.356425,0.69398385,,11378.684,63.965965
-3.8089,0.14999999,9.545076,156.16803,6.199267,-3.7059362,6.419518,8.333333,1.0402335e-09,923.2587145969499,,3158.7033808231354,1.0,,698.0071,258,2.1217159e-10,14.356425,0.14999999,-2.9599388,169,1695103,1836,1836,1.8292749,-1.1992668,-14.356425,1.6407479,,11381.854,63.64991
-3.8094444,0.14999999,1.1682489,156.16803,6.205289,-3.7069106,6.419518,1.6666666,,923.2999455634186,,3160.7599110603333,-0.33333334,2.4319534e-30,279.64676,258,2.1194065e-10,14.356425,0.14999999,-5.9900618,169,1696102,1837,1837,-12.261967,-1.2052889,-14.356425,0.974843,,11399.115,63.362495
-3.8099887,0.14999999,1.9352516,156.16803,6.2048407,-3.706867,6.419518,1.6666666,0.0011900018,923.3411316648532,,3162.921261548996,0.33333334,2.1847558e-33,268.63147,258,2.117101e-10,14.356425,0.14999999,-3.5616412,169,1697101,1838,1838,-0.38169876,-1.2048409,-14.356425,0.82451963,,11404.498,63.345192
-3.8105326,0.14999999,-1.5387317,156.16803,6.2042947,-3.7068996,6.419518,-1.6666666,,923.3822729744427,,3165.21311545372,,8.1469035e-21,217.20088,258,2.114799e-10,14.356425,0.14999999,-3.559831,169,1698100,1839,1839,-0.20049009,-1.2042947,-14.356425,1.0261152,,11409.698,63.248577
-3.8110762,0.14999999,-1.554427,156.16803,6.203641,-3.7067792,6.419518,-1.6666666,20.747978,923.4233695652174,,3167.5083045959473,0.33333334,2.06777e-23,242.28764,258,2.112501e-10,14.356425,0.14999999,-3.4808502,169,1699099,1840,1840,-0.0012929088,-1.2036409,-14.356425,0.86624396,,11414.699,63.140293
-3.8116195,0.14999999,-6.0263805,156.16803,6.2030663,-3.7067864,6.419518,-6.6666665,,923.4644215100489,,3169.759179353714,0.5,,287.14285,258,2.1102066e-10,14.356425,0.14999999,-3.5644639,169,1700098,1841,1841,-0.14594764,-1.2030663,-14.356425,0.88994163,,11419.846,63.13625
