Regret,IWMean,ReturnMean,ReturnStepMax,DenMISEMeanLog,ReturnLastEpisode,DenMISELogFirst,DenMISELogLast,IWMin,ReturnAbsMax,TimeElapsed,Bound,IWLastEpisode,Regret/t,Iteration,TimestepsSoFar,ReturnMin,LQGmu1_higher,IWFirstEpisode,Delta,IWMax,LQGmu1_actor,LQGsigma_higher,ReturnMax
762.999,0.20162168,10.933907,19.194605,3.515517,17.350765,-5.7169147,2.3053052,,17.405956,318.9675853252411,4016.5156,,6.466093,118,2360,,0.59183675,,8.732076e-08,14.047924,0.59244317,0.00041894216,17.405956
774.49,1.7862067,10.89168,19.194605,3.4879122,5.909021,-5.7253537,1.0345163,,17.405956,322.0210189819336,3974.0632,,6.50832,119,2380,,0.5510204,,8.585934e-08,199.18391,0.5505464,0.00041894216,17.405956
785.54504,0.1796526,10.853791,19.194605,3.4716995,6.3450203,-5.7337217,1.4481901,,17.405956,325.0403263568878,3973.1797,,6.5462084,120,2400,,-0.75510204,,8.4434326e-08,11.171915,-0.7540756,0.00041894216,17.405956
785.57983,0.3294015,10.907604,19.194605,3.428555,17.365124,-5.7420206,-0.9249374,,17.405956,327.7124836444855,3926.691,,6.4923954,121,2420,,-0.71428573,,8.3044476e-08,21.178442,-0.7140457,0.00041894216,17.405956
785.60156,0.47825384,10.960644,19.194605,3.4150484,17.37848,-5.7502513,2.4717844,,17.405956,330.3853769302368,3921.2642,,6.439356,122,2440,,0.5102041,,8.168867e-08,39.05796,0.5100057,0.00041894216,17.405956
796.2649,0.70855117,10.926301,19.194605,3.404811,6.7364798,-5.7584147,2.727247,,17.405956,332.8772044181824,3889.9468,,6.4736986,123,2460,,-0.67346936,,8.03658e-08,71.89554,-0.67362195,0.00041894216,17.405956
796.2759,0.19059403,10.978419,19.194605,3.3981717,17.389038,-5.766512,3.0002794,,17.405956,335.4216606616974,3876.3745,,6.4215803,124,2480,,0.46938777,,7.90748e-08,12.99417,0.4698102,0.00041894216,17.405956
806.5808,0.6178515,10.947353,19.194605,3.3770232,7.0950594,-5.774544,1.5686412,,17.405956,338.08192586898804,3848.6208,,6.4526463,125,2500,,-0.63265306,,7.781467e-08,63.883896,-0.6324925,0.00041894216,17.405956
806.5862,0.3772237,10.998522,19.194605,3.3696904,17.394571,-5.782512,2.9348218,,17.405956,340.7736585140228,3838.4001,,6.401478,126,2520,,0.42857143,,7.658441e-08,29.655369,0.42877463,0.00041894216,17.405956
816.55554,0.56298923,10.970429,19.194605,3.3590078,7.4307837,-5.790417,2.6650264,,17.405956,343.4179081916809,3811.4353,,6.42957,127,2540,,-0.59183675,,7.538312e-08,60.63786,-0.5916375,0.00041894216,17.405956
816.5409,1.1549807,11.020774,19.203089,3.349626,17.414562,-5.7982607,2.6818383,,17.414562,346.0595636367798,3810.4858,,6.3792257,128,2560,,0.3877551,,7.420985e-08,124.235664,0.38834557,0.00041894216,17.414562
826.2092,0.24976628,10.995276,19.203089,3.3303275,7.7315598,-5.8060427,1.0086293,,17.414562,348.77969884872437,3775.042,,6.404723,129,2580,,-0.5510204,,7.306376e-08,21.524052,-0.55050135,0.00041894216,17.414562
826.2129,0.76061535,11.044517,19.203089,3.3083153,17.396507,-5.8137646,1.2309421,,17.414562,351.3901937007904,3775.111,,6.355483,130,2600,,0.3469388,,7.1944044e-08,64.87129,0.3469247,0.00041894216,17.414562
835.604,1.9618244,11.021342,19.203089,3.3149335,8.008846,-5.8214273,4.534309,,17.414562,354.11643743515015,3754.2783,,6.3786573,131,2620,,0.30612245,,7.084985e-08,242.36957,0.30526847,0.00041894216,17.414562
844.7479,0.18424578,11.000395,19.203089,3.290287,8.256201,-5.829032,-0.09542316,,17.414562,356.72453451156616,3746.1343,,6.399605,132,2640,,-0.5102041,,6.978043e-08,12.331864,-0.5107123,0.00041894216,17.414562
844.7632,1.1387936,11.048397,19.203089,3.2687163,17.3846,-5.8365793,1.241295,,17.414562,359.16483092308044,3734.685,,6.3516026,133,2660,,-0.46938777,,6.8735034e-08,132.88327,-0.4694538,0.00041894216,17.414562
844.79443,0.1883967,11.095563,19.203089,3.272082,17.368616,-5.84407,3.8925817,,17.414562,361.89303612709045,3715.4753,,6.3044367,134,2680,,0.26530612,,6.7712975e-08,13.6919155,0.2658104,0.00041894216,17.414562
853.7333,2.970549,11.07605,19.203089,3.2509718,8.461362,-5.851505,1.2385088,,17.414562,364.2520833015442,3715.171,,6.32395,135,2700,,0.2244898,,6.671354e-08,389.46283,0.22499608,0.00041894216,17.414562
862.4895,0.18091889,11.058165,19.203089,3.2393324,8.643746,-5.8588853,1.2250541,,17.414562,366.9244201183319,3696.743,,6.341835,136,2720,,-0.42857143,,6.573606e-08,13.504778,-0.42812294,0.00041894216,17.414562
862.572,0.35286483,11.103854,19.203089,3.2198544,17.317495,-5.866211,1.3940575,,17.414562,369.3894724845886,3678.1736,,6.2961454,137,2740,,-0.3877551,,6.477992e-08,35.68914,-0.38788754,0.00041894216,17.414562
862.6765,0.23145531,11.148721,19.203089,3.2135744,17.295483,-5.8734837,3.0297165,,17.414562,371.729371547699,3673.578,,6.251279,138,2760,,0.18367347,,6.3844475e-08,19.777435,0.18319263,0.00041894216,17.414562
871.27734,0.8232233,11.131817,19.203089,3.194071,8.799105,-5.880704,1.2805862,,17.414562,374.1438956260681,3660.8022,,6.2681828,139,2780,,0.14285715,,6.292915e-08,103.045135,0.14283764,0.00041894216,17.414562
879.75854,0.24076363,11.116011,19.203089,3.2003531,8.918895,-5.8878727,4.4366245,,17.414562,376.8322651386261,3661.0056,,6.283989,140,2800,,-0.3469388,,6.203338e-08,17.794952,-0.3470624,0.00041894216,17.414562
879.9402,0.4567534,11.159288,19.203089,3.194035,17.218178,-5.89499,3.0786717,,17.414562,379.2635645866394,3649.42,,6.240711,141,2820,,-0.30612245,,6.11566e-08,50.68208,-0.3064798,0.00041894216,17.414562
880.1404,0.16679592,11.201829,19.203089,3.1791854,17.200008,-5.902057,1.6819423,,17.414562,381.67162895202637,3643.094,,6.1981707,142,2840,,0.10204082,,6.029826e-08,12.0142565,0.10144363,0.00041894216,17.414562
888.5294,0.6400115,11.186507,19.203089,3.1572804,9.010959,-5.909075,0.88299763,,17.414562,384.0701084136963,3641.7256,,6.2134924,143,2860,,-0.26530612,,5.945788e-08,79.41333,-0.26551226,0.00041894216,17.414562
888.7981,0.17261916,11.22779,19.203089,3.1495721,17.131205,-5.9160433,2.5209,,17.414562,386.68184757232666,3632.7346,,6.1722097,144,2880,,0.06122449,,5.8634946e-08,12.795149,0.061310437,0.00041894216,17.414562
897.1278,0.5502113,11.212912,19.203089,3.1462266,9.070429,-5.922964,3.4954069,,17.414562,389.30864906311035,3632.4192,,6.187088,145,2900,,-0.2244898,,5.7828977e-08,55.6474,-0.22496656,0.00041894216,17.414562
897.5592,1.135371,11.252334,19.203089,3.1296504,16.968441,-5.9298368,1.2438961,,17.414562,392.17441153526306,3628.4478,,6.147666,146,2920,,-0.06122449,,5.703951e-08,144.33266,-0.06139881,0.00041894216,17.414562
900.74756,0.38694426,11.272466,19.203089,3.125536,14.211816,-5.9366627,2.6970603,,17.414562,395.00006556510925,3628.7896,,6.127534,147,2940,,0.020408163,,5.6266096e-08,44.8913,0.020168174,0.00041894216,17.414562
909.0171,0.8867366,11.257993,19.203089,3.1154122,9.130345,-5.9434423,2.2789311,,17.414562,397.7489540576935,3629.512,,6.142007,148,2960,,-0.14285715,,5.550832e-08,118.34436,-0.14214996,0.00041894216,17.414562
910.2573,1.0169909,11.29089,19.203089,3.0952291,16.159748,-5.9501767,0.43363932,,17.414562,400.6129295825958,3630.9521,,6.10911,149,2980,,-0.10204082,,5.476574e-08,138.98112,-0.102552816,0.00041894216,17.414562
911.626,0.5487841,11.322494,19.203089,3.0802796,16.031364,-5.9568653,1.1096698,,17.414562,403.5400552749634,3629.387,,6.077506,150,3000,,-0.020408163,,5.403796e-08,69.36165,-0.020278458,0.00041894216,17.414562
915.36035,0.28761154,11.33801,19.203089,3.0759523,13.665471,-5.96351,2.9605904,,17.414562,406.31785774230957,3629.0435,,6.06199,151,3020,,-0.18367347,,5.3324598e-08,29.172964,-0.18391432,0.00041894216,17.414562
916.13525,0.34737268,11.372795,19.203089,3.065696,16.625233,-5.970111,2.246839,,17.414562,409.0645122528076,2810.1487,,6.0272045,152,3040,,1.0,,5.262527e-08,44.616707,0.99926,0.001272634,17.414562
933.5217,0.5639065,11.298551,19.203089,3.0484428,0.013469749,-5.976668,1.1121796,,17.414562,411.67940521240234,2750.394,,6.101449,153,3060,,0.9591837,,5.19396e-08,67.6193,0.9610456,0.001272634,17.414562
950.2262,0.31400028,11.229699,19.203089,3.023013,0.6955164,-5.983183,-0.35481358,,17.414562,414.43240761756897,2693.796,,6.1703005,154,3080,,0.9183673,,5.1267257e-08,38.091125,0.917091,0.001272634,17.414562
966.1792,0.40704498,11.166586,19.203089,3.0005476,1.4471307,-5.9896555,0.2511376,,17.414562,417.14903569221497,2640.9155,,6.2334137,155,3100,,0.877551,,5.0607877e-08,42.416,0.87731016,0.001272634,17.414562
981.48206,0.7656512,11.108448,19.203089,2.992771,2.0970464,-5.996086,2.4146895,,17.414562,419.67876291275024,2592.073,,6.2915516,156,3120,,0.8367347,,4.9961137e-08,80.74168,0.83647794,0.001272634,17.414562
996.1481,0.7561964,11.055108,19.203089,2.9862783,2.7341697,-6.002476,2.3265076,,17.414562,422.2923147678375,2560.639,,6.3448915,157,3140,,-1.0,,4.932671e-08,109.89945,-0.9991618,0.001272634,17.414562
996.34924,0.31172007,11.093992,19.203089,2.9703577,17.198685,-6.0088253,0.88164926,,17.414562,425.041868686676,2544.9675,,6.3060074,158,3160,,0.79591835,,4.87043e-08,29.840233,0.7961141,0.001272634,17.414562
1010.41504,0.19586903,11.045188,19.203089,2.9638295,3.3341455,-6.0151343,2.6370034,,17.414562,427.71591114997864,2507.5679,,6.3548117,159,3180,,-0.9591837,,4.8093597e-08,22.215416,-0.9576243,0.001272634,17.414562
1010.583,0.34372288,11.083857,19.203089,2.939813,17.23211,-6.021404,-0.06814996,,17.414562,430.3609790802002,2502.0898,,6.316143,160,3200,,0.75510204,,4.74943e-08,29.586294,0.7550833,0.001272634,17.414562
1024.0693,0.082737595,11.03932,19.203089,2.9442403,3.9136276,-6.0276346,4.3280296,,17.414562,432.70320081710815,2464.9434,,6.3606796,161,3220,,-0.9183673,,4.690615e-08,4.842932,-0.9197999,0.001272634,17.414562
1024.193,0.20831408,11.077822,19.203089,2.9207017,17.276415,-6.0338264,0.046307914,,17.414562,435.27190470695496,2461.2449,,6.322178,162,3240,,0.71428573,,4.6328847e-08,18.467035,0.7135273,0.001272634,17.414562
1037.1235,0.26325417,11.037278,19.203089,2.9040966,4.4692807,-6.0399804,1.0111104,,17.414562,437.89728903770447,2430.048,,6.3627214,163,3260,,-0.877551,,4.5762143e-08,24.519894,-0.87891763,0.001272634,17.414562
1037.2207,0.43244004,11.075482,19.203089,2.8824434,17.302797,-6.046097,0.100637645,,17.414562,440.4245276451111,2424.6875,,6.3245173,164,3280,,0.67346936,,4.5205766e-08,60.628723,0.6712656,0.001272634,17.414562
1049.6188,4.773387,11.038674,19.203089,2.856067,5.002119,-6.0521755,-0.8490873,,17.414562,443.13420033454895,2405.984,,6.3613253,165,3300,,-0.75510204,,4.4659473e-08,778.6438,-0.7567023,0.001272634,17.414562
1049.664,0.24071914,11.076723,19.203089,2.8428051,17.354664,-6.058218,-0.14581461,,17.414562,445.42912340164185,2395.0493,,6.3232765,166,3320,,-0.8367347,,4.4123027e-08,26.880566,-0.8342839,0.001272634,17.414562
1049.7428,0.22803505,11.114116,19.203089,2.8139143,17.321268,-6.0642242,-1.2122563,,17.414562,447.7639112472534,2389.389,,6.285884,167,3340,,0.63265306,,4.3596195e-08,29.225893,0.6314326,0.001272634,17.414562
1061.6682,0.4785215,11.080546,19.203089,2.7938924,5.474563,-6.0701942,0.23360106,,17.414562,450.03366684913635,2366.1467,,6.3194532,168,3360,,-0.79591835,,4.3078728e-08,43.501945,-0.7941525,0.001272634,17.414562
1061.7117,0.8960636,11.1176815,19.203089,2.7720332,17.356447,-6.076129,-0.3385011,,17.414562,452.5429356098175,2360.6296,,6.282318,169,3380,,0.59183675,,4.257043e-08,141.23964,0.5915304,0.001272634,17.414562
1073.193,0.85198796,11.0871,19.203089,2.7656574,5.9188604,-6.082029,2.0182648,,17.414562,455.203679561615,2329.493,,6.3128996,170,3400,,0.5510204,,4.2071083e-08,97.36728,0.54955435,0.001272634,17.414562
1084.238,0.30720302,11.059426,19.203089,2.7475407,6.354957,-6.087894,-0.04066218,,17.414562,457.9648106098175,2303.3704,,6.3405733,171,3420,,-0.71428573,,4.158046e-08,36.44484,-0.71348035,0.001272634,17.414562
1084.2725,0.29204884,11.09609,19.203089,2.7324395,17.365543,-6.0937247,0.8620762,,17.414562,460.6531195640564,2297.916,,6.3039093,172,3440,,0.5102041,,4.109837e-08,28.322136,0.5111058,0.001272634,17.414562
1094.9462,0.29090044,11.070831,19.203089,2.7163544,6.7262526,-6.0995216,0.67119324,,17.414562,463.1430654525757,2276.959,,6.3291683,173,3460,,-0.67346936,,4.062462e-08,22.39053,-0.67545474,0.001272634,17.414562
1094.9525,0.5518151,11.107168,19.203089,2.6930273,17.39356,-6.1052856,-0.62081164,,17.414562,465.70140290260315,2273.9353,,6.2928314,174,3480,,0.46938777,,4.015901e-08,86.033905,0.46989444,0.001272634,17.414562
1105.2583,0.2802857,11.084238,19.203089,2.6828902,7.0943384,-6.1110163,1.4578943,,17.414562,468.2586145401001,2252.7903,,6.3157616,175,3500,,-0.63265306,,3.970136e-08,22.953037,-0.63047767,0.001272634,17.414562
1105.2616,0.27471244,11.120104,19.203089,2.6585221,17.396616,-6.116714,-0.8742098,,17.414562,471.00317668914795,2248.277,,6.279896,176,3520,,0.42857143,,3.925149e-08,29.852024,0.43009624,0.001272634,17.414562
1115.2413,1.0300766,11.099202,19.203089,2.6385777,7.4204493,-6.12238,-0.13347684,,17.414562,473.78647112846375,2231.7646,,6.3007975,177,3540,,0.3877551,,3.880923e-08,140.86455,0.38600773,0.001272634,17.414562
1124.8932,0.3029599,11.080375,19.203089,2.62059,7.748042,-6.1280136,-0.36958575,,17.414562,476.2164490222931,2232.0286,,6.319625,178,3560,,-0.59183675,,3.837439e-08,29.470387,-0.59140986,0.001272634,17.414562
1124.9309,0.7207723,11.115469,19.203089,2.6109135,17.362158,-6.133616,1.6012352,,17.414562,478.5354804992676,2218.698,,6.2845306,179,3580,,-0.5510204,,3.7946826e-08,115.985886,-0.5508064,0.001272634,17.414562
1124.9875,0.21055052,11.150069,19.203089,2.6074562,17.34346,-6.139187,2.4148264,,17.414562,481.2059676647186,2206.5452,,6.2499304,180,3600,,0.3469388,,3.7526366e-08,20.73211,0.34845525,0.001272634,17.414562
1134.3883,2.3768296,11.132661,19.203089,2.5878415,7.9991565,-6.144727,-0.1472995,,17.414562,483.66561818122864,2206.0789,,6.2673388,181,3620,,0.30612245,,3.7112855e-08,377.54907,0.3055323,0.001272634,17.414562
1143.5338,0.6846049,11.116847,19.203089,2.5826457,8.254734,-6.150237,1.2506226,,17.414562,486.4986090660095,2200.8838,,6.2831526,182,3640,,-0.5102041,,3.6706137e-08,114.47347,-0.5075156,0.001272634,17.414562
1143.5669,0.2738889,11.151,19.203089,2.5569155,17.366787,-6.1557164,-1.671553,,17.414562,489.21215629577637,2177.078,,6.2489996,183,3660,,-0.46938777,,3.6306073e-08,33.96094,-0.4708522,0.001272634,17.414562
1143.5664,0.6789215,11.184964,19.203089,2.5383866,17.400415,-6.1611657,-0.1117309,,17.414562,491.97412371635437,2177.1416,,6.2150354,184,3680,,0.26530612,,3.591252e-08,114.4768,0.26607838,0.001272634,17.414562
1152.5063,0.58809966,11.170236,19.203089,2.5268216,8.460065,-6.166586,0.8564662,,17.414562,494.60453486442566,2168.4739,,6.229764,185,3700,,-0.42857143,,3.5525325e-08,98.68639,-0.4278893,0.001272634,17.414562
1152.6104,0.96092767,11.20317,19.203089,2.5160446,17.296097,-6.171977,1.0381471,,17.414562,497.35510516166687,2165.8323,,6.19683,186,3720,,0.2244898,,3.514436e-08,116.353645,0.22426146,0.001272634,17.414562
1161.3635,0.65180653,11.1895,19.203089,2.5137317,8.646751,-6.1773386,2.299778,,17.414562,500.05296874046326,2150.5837,,6.2105,187,3740,,0.18367347,,3.476949e-08,109.11437,0.1842094,0.001272634,17.414562
1169.9678,0.20651947,11.176767,19.203089,2.5049207,8.795704,-6.182672,1.3278435,,17.414562,502.76938366889954,2150.3374,,6.2232323,188,3760,,-0.3877551,,3.440058e-08,20.527897,-0.38762838,0.001272634,17.414562
1170.0808,0.17295505,11.209095,19.203089,2.5025673,17.286915,-6.1879773,2.8592265,,17.414562,505.50457286834717,2138.7202,,6.1909046,189,3780,,-0.3469388,,3.4037512e-08,19.246428,-0.3487675,0.001272634,17.414562
1170.1978,0.20449056,11.241064,19.203089,2.4822662,17.283117,-6.1932545,-0.52417433,,17.414562,508.39863324165344,2137.1558,,6.1589355,190,3800,,0.14285715,,3.3680166e-08,29.083815,0.14351094,0.001272634,17.414562
1178.6807,0.513804,11.228896,19.203089,2.4706662,8.917139,-6.1985035,1.0708733,,17.414562,511.0602238178253,2136.032,,6.1711035,191,3820,,-0.30612245,,3.3328423e-08,75.39996,-0.30551243,0.001272634,17.414562
1178.9485,0.8627302,11.259643,19.203089,2.4609573,17.132107,-6.2037253,1.1564176,,17.414562,514.0007095336914,2134.7263,,6.140357,192,3840,,0.10204082,,3.2982157e-08,155.91049,0.10144117,0.001272634,17.414562
1187.3376,1.3559948,11.247992,19.203089,2.4524534,9.010963,-6.2089205,1.1725446,,17.414562,516.9118218421936,2128.8628,,6.152008,193,3860,,-0.14285715,,3.2641257e-08,225.52592,-0.14716646,0.001272634,17.414562
1188.1863,0.718907,11.275328,19.203089,2.4154742,16.551285,-6.2140884,-4.673495,,17.414562,519.6364724636078,2126.9805,,6.124672,194,3880,,-0.2244898,,3.2305614e-08,111.93415,-0.22379875,0.001272634,17.414562
1188.5828,0.3230965,11.304704,19.203089,2.4059954,17.003555,-6.2192297,0.972367,,17.414562,522.1839575767517,2127.2085,,6.095296,195,3900,,-0.26530612,,3.1975123e-08,33.67971,-0.26647374,0.001272634,17.414562
1188.9583,0.117783524,11.333886,19.203089,2.390903,17.024485,-6.2243447,0.14313313,,17.414562,524.7061700820923,2122.686,,6.0661135,196,3920,,0.06122449,,3.1649677e-08,12.825324,0.060335144,0.001272634,17.414562
1197.2866,0.8388563,11.322402,19.203089,2.377152,9.071509,-6.229434,0.5643762,,17.414562,527.1677639484406,2121.8657,,6.0775976,197,3940,,-0.10204082,,3.132918e-08,125.17328,-0.1007312,0.001272634,17.414562
1198.8472,0.31685063,11.345216,19.203089,2.3634074,15.839598,-6.234497,-0.027656978,,17.414562,529.8751270771027,2119.6733,,6.054784,198,3960,,0.020408163,,3.1013528e-08,42.185272,0.020090012,0.001272634,17.414562
1206.9001,0.2966895,11.335175,19.203089,2.3571084,9.3469515,-6.239535,1.8137109,,17.414562,532.519996881485,2118.3591,,6.064825,199,3980,,-0.18367347,,3.0702616e-08,42.623497,-0.18380536,0.001272634,17.414562
1207.7246,0.2419471,11.361377,19.203089,2.3555396,16.57558,-6.2445474,2.7660367,,17.414562,535.2589881420135,2116.907,,6.038623,200,4000,,-0.020408163,,3.0396354e-08,21.759464,-0.017944178,0.001272634,17.414562
1213.3906,0.3692898,11.363231,19.203089,2.3329735,11.733895,-6.249535,-1.4134817,,17.414562,537.9922354221344,2117.0593,,6.036769,201,4020,,-0.06122449,,3.0094654e-08,37.061066,-0.060317595,0.001272634,17.414562
1215.6858,0.31153548,11.381753,19.203089,2.3206992,15.104706,-6.254498,0.50715625,,17.414562,540.6274724006653,1639.4711,,6.0182467,202,4040,,1.0,,2.9797427e-08,43.989334,1.0002345,0.003865921,17.414562
1233.0859,0.9935875,11.325685,19.203089,2.316808,,-6.259436,2.2403548,,17.414562,543.3849141597748,1604.8937,3.598897e-24,6.074315,203,4060,,0.9591837,,2.9504578e-08,172.72513,0.9590032,0.003865921,17.414562
1249.7546,0.578197,11.273751,19.203089,2.316562,0.7312206,-6.2643504,2.5113547,,17.414562,546.3130850791931,1571.8281,8.529308e-24,6.1262484,204,4080,,0.9183673,,2.9216023e-08,100.05061,0.9155589,0.003865921,17.414562
1265.6821,0.1716822,11.225941,19.203089,2.2995968,1.4726954,-6.2692404,-0.6483388,,17.414562,548.9523870944977,1540.1139,2.0233136e-19,6.174059,205,4100,,0.877551,,2.8931689e-08,14.820192,0.8867157,0.003865921,17.414562
1281.1362,2.259345,11.180892,19.203089,2.2677739,1.9459853,-6.2741065,-3.4252517,,17.414562,551.6442890167236,1523.9846,,6.2191076,206,4120,,-1.0,,2.8651481e-08,376.9815,-0.993952,0.003865921,17.414562
1281.3313,0.25176758,11.209992,19.203089,2.2497175,17.204674,-6.278949,-1.9022458,,17.414562,554.5133984088898,1511.5005,,6.190007,207,4140,,0.8367347,,2.8375323e-08,24.499477,0.832315,0.003865921,17.414562
1295.9341,0.13756011,11.169547,19.203089,2.2288675,2.79742,-6.283768,-1.3310338,,17.414562,557.1954083442688,1483.6927,2.2096418e-17,6.2304525,208,4160,,0.79591835,,2.8103138e-08,11.024069,0.7970107,0.003865921,17.414562
1310.0127,0.6951674,11.131996,19.203089,2.2165194,3.32114,-6.2885647,0.5109229,,17.414562,559.6955461502075,1471.9006,,6.2680035,209,4180,,-0.9591837,,2.7834853e-08,133.03017,-0.962552,0.003865921,17.414562
1310.179,0.10850872,11.161053,19.203089,2.1992743,17.233917,-6.293338,-0.9576953,,17.414562,562.1509835720062,1458.1942,,6.238947,210,4200,,0.75510204,,2.7570389e-08,10.929241,0.7559187,0.003865921,17.414562
1323.6768,0.5943284,11.12665,19.203089,2.1887076,3.9021354,-6.2980886,0.8608753,,17.414562,564.8675236701965,1446.1959,,6.27335,211,4220,,-0.9183673,,2.7309676e-08,119.81024,-0.91457045,0.003865921,17.414562
1323.8083,0.28935173,11.15562,19.203089,2.1705556,17.268362,-6.3028164,-1.137962,,17.414562,567.4924609661102,1435.2196,,6.24438,212,4240,,0.71428573,,2.7052648e-08,47.89924,0.71440876,0.003865921,17.414562
1336.7507,0.6128313,11.124175,19.203089,2.1700664,4.4578214,-6.3075223,2.7976615,,17.414562,570.168919801712,1424.102,,6.2758245,213,4260,,-0.877551,,2.679923e-08,113.854675,-0.8782684,0.003865921,17.414562
1336.8494,1.7701254,11.15304,19.203089,2.162358,17.30112,-6.3122063,1.0128568,,17.414562,572.878687620163,1422.8597,3.234533e-24,6.2469597,214,4280,,-0.8367347,,2.6549353e-08,363.54572,-0.82816404,0.003865921,17.414562
1336.9097,1.354466,11.181815,19.203089,2.138071,17.340084,-6.3168683,-3.124564,,17.414562,575.3883967399597,1418.7919,,6.2181845,215,4300,,0.67346936,,2.6302958e-08,267.1791,0.67845327,0.003865921,17.414562
1349.3955,0.5292769,11.152798,19.203089,2.1205997,4.913792,-6.3215084,-1.5534288,,17.414562,577.9210784435272,1393.7505,1.6237811e-28,6.247202,216,4320,,0.63265306,,2.6059974e-08,99.93279,0.63500637,0.003865921,17.414562
1361.3623,0.90460634,11.12644,19.203089,2.1063635,5.433356,-6.3261275,-0.41659895,,17.414562,580.6208539009094,1388.7882,,6.2735596,217,4340,,-0.79591835,,2.5820343e-08,167.46857,-0.8007581,0.003865921,17.414562
1361.4138,0.2655146,11.154983,19.203089,2.0883985,17.348547,-6.330725,-1.513621,,17.414562,583.2642228603363,1373.0764,,6.245017,218,4360,,0.59183675,,2.5584004e-08,36.151657,0.58565515,0.003865921,17.414562
1372.8318,1.0406271,11.131361,19.203089,2.066274,5.98183,-6.335302,-2.0090604,,17.414562,585.98419880867,1373.0642,,6.2686386,219,4380,,-0.75510204,,2.5350895e-08,144.58125,-0.7577913,0.003865921,17.414562
1372.8574,0.7893036,11.159739,19.203089,2.0532,17.374376,-6.3398576,-0.64627635,,17.414562,588.7736296653748,1358.5619,,6.240261,220,4400,,0.5510204,,2.5120954e-08,128.68132,0.55201304,0.003865921,17.414562
