Delta,DenMISEMeanLog,IWFirstEpisode,IWMin,Regret,ReturnMean,DenMISELogFirst,LQGmu1_actor,ReturnMax,LQGsigma_higher,TimeElapsed,Iteration,ReturnLastEpisode,IWMax,ReturnAbsMax,LQGmu1_higher,IWMean,IWLastEpisode,ReturnStepMax,ReturnMin,Regret/t,DenMISELogLast,TimestepsSoFar,Bound
8.03658e-08,3.4081066,,,783.1333,11.033062,-5.747335,0.46896982,17.419493,0.00041894216,335.7420516014099,123,17.393402,10.733131,17.419493,0.46938777,0.1735817,,19.208344,,6.3669376,1.6403557,2460,5482.8857
7.90748e-08,3.3867624,,,793.4309,11.001363,-5.7554326,-0.63319457,17.419493,0.00041894216,338.3492012023926,124,7.1022425,92.65553,17.419493,-0.63265306,0.8291209,,19.208344,,6.398637,1.590872,2480,5443.5728
7.781467e-08,3.3663871,,,793.4623,11.052301,-5.7634645,0.42826506,17.419493,0.00041894216,340.91765570640564,125,17.368752,14.427293,17.419493,0.42857143,0.19940716,,19.208344,,6.347698,1.1991433,2500,5427.412
7.658441e-08,3.3495069,,,803.4275,11.023591,-5.771433,-0.59159315,17.419493,0.00041894216,343.57809495925903,126,7.43476,11.941891,17.419493,-0.59183675,0.18729667,,19.208344,,6.3764086,2.04563,2520,5381.197
7.538312e-08,3.335667,,,803.4487,11.073632,-5.779338,0.38731563,17.419493,0.00041894216,346.1535360813141,127,17.378859,43.450397,17.419493,0.3877551,0.4345189,,19.208344,,6.3263674,2.408828,2540,5378.5176
7.420985e-08,3.3164518,,,813.10986,11.047579,-5.787181,-0.5516529,17.419493,0.00041894216,348.87533354759216,128,7.738833,11.944687,17.419493,-0.5510204,0.17794164,,19.208344,,6.352421,1.4895701,2560,5334.6577
7.306376e-08,3.2910142,,,813.12134,11.096733,-5.7949634,0.34693044,17.419493,0.00041894216,351.65048480033875,129,17.388311,20.974468,17.419493,0.3469388,0.24633072,,19.208344,,6.3032665,0.86069703,2580,5331.176
7.1944044e-08,3.294924,,,822.5127,11.072979,-5.8026853,0.30642524,17.419493,0.00041894216,354.2898144721985,130,8.00881,306.5538,17.419493,0.30612245,2.6986115,,19.208344,,6.3270206,4.564345,2600,5307.767
7.084985e-08,3.2891178,,,831.66284,11.051428,-5.810348,-0.51066357,17.419493,0.00041894216,356.95887446403503,131,8.249759,18.175707,17.419493,-0.5102041,0.22536969,,19.208344,,6.348572,2.0260406,2620,5296.2856
6.978043e-08,3.2688465,,,831.73315,11.098991,-5.8179526,-0.46939364,17.419493,0.00041894216,359.3622763156891,132,17.329884,99.87182,17.419493,-0.46938777,1.0120928,,19.208344,,6.301008,1.3965628,2640,5270.3926
6.8735034e-08,3.276918,,,831.7909,11.145933,-5.8255,0.26460436,17.419493,0.00041894216,361.7140293121338,133,17.34218,142.9605,17.419493,0.26530612,1.2175035,,19.208344,,6.2540665,4.5476646,2660,5261.6294
6.7712975e-08,3.2556477,,,840.72363,11.125942,-5.8329906,-0.42834452,17.419493,0.00041894216,364.2908926010132,134,8.467187,45.489227,17.419493,-0.42857143,0.46973512,,19.208344,,6.2740574,0.55970097,2680,5228.4556
6.671354e-08,3.2453983,,,840.76245,11.17213,-5.8404255,0.22421129,17.419493,0.00041894216,366.943932056427,135,17.361261,21.627172,17.419493,0.2244898,0.2794187,,19.208344,,6.22787,2.453538,2700,5221.6226
6.573606e-08,3.2317657,,,849.5154,11.153563,-5.8478055,-0.3876852,17.419493,0.00041894216,369.40473461151123,136,8.6469555,46.388687,17.419493,-0.3877551,0.42733076,,19.208344,,6.246437,2.126442,2720,5199.662
6.477992e-08,3.2314422,,,849.6289,11.19833,-5.8551316,0.18379681,17.419493,0.00041894216,371.9402792453766,137,17.286657,42.739483,17.419493,0.18367347,0.5135666,,19.208344,,6.2016697,3.8076127,2740,5196.0522
6.3844475e-08,3.2265859,,,858.2317,11.180929,-5.8624043,-0.346713,17.419493,0.00041894216,374.4717011451721,138,8.797087,73.41465,17.419493,-0.3469388,0.69747496,,19.208344,,6.2190704,3.1024737,2760,5180.598
6.292915e-08,3.2178686,,,858.36816,11.224689,-5.8696246,0.14342685,17.419493,0.00041894216,376.88641381263733,139,17.263468,56.537304,17.419493,0.14285715,0.491134,,19.208344,,6.175311,2.4315448,2780,5172.6157
6.203338e-08,3.1978912,,,866.8508,11.208208,-5.8767934,-0.30581632,17.419493,0.00041894216,379.4394783973694,140,8.917359,138.08084,17.419493,-0.30612245,1.0710486,,19.208344,,6.1917915,0.99512315,2800,5167.5347
6.11566e-08,3.1873076,,,867.04297,11.250758,-5.8839107,0.10160528,17.419493,0.00041894216,382.10018372535706,141,17.207928,26.439035,17.419493,0.10204082,0.26972955,,19.208344,,6.1492414,1.9344751,2820,5151.686
6.029826e-08,3.1694582,,,875.4324,11.234983,-5.890978,0.061954506,17.419493,0.00041894216,384.8070077896118,142,9.01066,178.67334,17.419493,0.06122449,1.3466003,,19.208344,,6.165016,1.3982807,2840,5144.6006
5.945788e-08,3.1492693,,,883.76245,11.219843,-5.8979955,-0.26513952,17.419493,0.00041894216,387.1694846153259,143,9.069706,13.9661,17.419493,-0.26530612,0.1814473,,19.208344,,6.1801567,0.37970218,2860,5139.353
5.8634946e-08,3.1408827,,,884.1991,11.2597275,-5.904964,-0.2241287,17.419493,0.00041894216,389.7359445095062,144,16.963251,24.383799,17.419493,-0.2244898,0.25107086,,19.208344,,6.140272,2.764446,2880,5127.491
5.7828977e-08,3.1253128,,,884.6554,11.298928,-5.911885,0.020383418,17.419493,0.00041894216,392.56315660476685,145,16.94392,41.528458,17.419493,0.020408163,0.44275162,,19.208344,,6.1010714,1.6447856,2900,5128.154
5.703951e-08,3.129631,,,892.9053,11.28421,-5.9187574,-0.18384834,17.419493,0.00041894216,395.2706673145294,146,9.149991,20.740028,17.419493,-0.18367347,0.25673816,,19.208344,,6.1157894,4.355291,2920,5120.844
5.6266096e-08,3.1215277,,,893.50977,11.321703,-5.9255834,-0.06137541,17.419493,0.00041894216,398.1261160373688,147,16.795696,77.86775,17.419493,-0.06122449,0.7583373,,19.208344,,6.0782967,2.693569,2940,5122.562
5.550832e-08,3.1171124,,,895.93066,11.346415,-5.932363,-0.020922674,17.419493,0.00041894216,400.97398376464844,148,14.979105,43.94293,17.419493,-0.020408163,0.40751314,,19.208344,,6.053585,2.833764,2960,5124.3145
5.476574e-08,3.099387,,,901.9059,11.346939,-5.939097,-0.101889625,17.419493,0.00041894216,403.7273769378662,149,11.424618,92.65045,17.419493,-0.10204082,0.72003806,,19.208344,,6.0530605,1.1077516,2980,5125.3936
5.403796e-08,3.0947192,,,903.4064,11.377291,-5.945786,-0.14292432,17.419493,0.00041894216,406.30371141433716,150,15.899617,43.0248,17.419493,-0.14285715,0.3939357,,19.208344,,6.022709,2.8185964,3000,5124.7217
5.3324598e-08,3.0948327,,,904.4053,11.410561,-5.9524307,0.9982613,17.419493,0.001272634,409.1347770690918,151,16.401014,121.57309,17.419493,1.0,0.8850676,,19.208344,,5.989439,3.754621,3020,3973.7183
5.262527e-08,3.0709581,,,921.7738,11.335699,-5.9590316,0.958348,17.419493,0.001272634,411.8394889831543,152,0.03163349,157.43811,17.419493,0.9591837,1.1102027,,19.208344,,6.0643005,-0.20629202,3040,3889.4443
5.19396e-08,3.0554943,,,938.431,11.266463,-5.9655886,0.9175182,17.419493,0.001272634,414.44511103630066,153,0.74265885,6.1344666,17.419493,0.9183673,0.09663262,,19.208344,,6.1335363,0.9179056,3060,3808.7053
5.1267257e-08,3.0355473,,,954.39087,11.202656,-5.9721036,0.87692463,17.419493,0.001272634,417.17127108573914,154,1.4399952,100.90487,17.419493,0.877551,0.71101046,,19.208344,,6.197344,0.8853057,3080,3734.7273
5.0607877e-08,3.0217564,,,969.688,11.143949,-5.978576,0.8349636,17.419493,0.001272634,420.00545620918274,155,2.1032038,115.50302,17.419493,0.8367347,0.9056141,,19.208344,,6.256051,1.3357866,3100,3664.9087
4.9961137e-08,2.9988258,,,984.3307,11.090187,-5.985007,-0.9979889,17.419493,0.001272634,422.86604022979736,156,2.7572145,45.148476,17.419493,-1.0,0.5291945,,19.208344,,6.3098125,-0.26729485,3120,3611.6516
4.932671e-08,2.972867,,,984.52856,11.129118,-5.9913964,0.7976757,17.419493,0.001272634,425.46454071998596,157,17.20224,107.16905,17.419493,0.79591835,0.86348563,,19.208344,,6.2708817,-0.554099,3140,3600.2053
4.87043e-08,2.9504333,,,998.61694,11.079639,-5.997746,-0.956464,17.419493,0.001272634,428.27733850479126,158,3.3114846,10.545564,17.419493,-0.9591837,0.13237254,,19.208344,,6.32036,-0.2649217,3160,3543.4182
4.8093597e-08,2.9163814,,,998.7783,11.118375,-6.004055,0.7528657,17.419493,0.001272634,430.8129873275757,159,17.238478,49.951103,17.419493,0.75510204,0.5134532,,19.208344,,6.281625,-1.5960822,3180,3538.2825
4.74943e-08,2.8893828,,,1012.2345,11.073534,-6.0103245,-0.9184273,17.419493,0.001272634,433.36048340797424,160,3.9440746,41.35607,17.419493,-0.9183673,0.3180866,,19.208344,,6.3264656,-0.8673077,3200,3489.1296
4.690615e-08,2.8909466,,,1012.3656,11.112015,-6.0165553,0.7135348,17.419493,0.001272634,436.0133526325226,161,17.268774,36.899357,17.419493,0.71428573,0.2818923,,19.208344,,6.287985,3.849375,3220,3480.3782
4.6328847e-08,2.874913,,,1025.2965,11.07101,-6.022747,-0.8771738,17.419493,0.001272634,438.6642556190491,162,4.469184,17.33708,17.419493,-0.877551,0.22954604,,19.208344,,6.32899,1.0319952,3240,3433.8584
4.5762143e-08,2.8636575,,,1025.3872,11.109281,-6.028901,0.6723604,17.419493,0.001272634,441.2140552997589,163,17.309223,21.784754,17.419493,0.67346936,0.26495817,,19.208344,,6.290719,1.8178161,3260,3427.029
4.5205766e-08,2.8440604,,,1037.7983,11.07196,-6.0350175,-0.8378012,17.419493,0.001272634,443.85541439056396,164,4.988726,396.43195,17.419493,-0.8367347,2.4788866,,19.208344,,6.328039,0.3948669,3280,3422.704
4.4659473e-08,2.8313117,,,1037.8711,11.109872,-6.041096,0.55142426,17.419493,0.001272634,446.46484756469727,165,17.327377,3847.4873,17.419493,0.5510204,23.5092,,19.208344,,6.2901278,0.44793117,3300,3413.8162
4.4123027e-08,2.8389833,,,1048.9348,11.081115,-6.0471387,0.6315235,17.419493,0.001272634,448.8810455799103,166,6.336213,101.99178,17.419493,0.63265306,0.67630213,,19.208344,,6.318885,1.7301124,3320,3380.8013
4.3596195e-08,2.8213387,,,1060.8615,11.047537,-6.0531445,-0.79580885,17.419493,0.001272634,451.2180631160736,167,5.473518,24.4682,17.419493,-0.79591835,0.28878957,,19.208344,,6.352463,0.34942994,3340,3339.281
4.3078728e-08,2.818833,,,1060.9075,11.085074,-6.059115,0.5924993,17.419493,0.001272634,453.8884599208832,168,17.353933,36.666065,17.419493,0.59183675,0.45720544,,19.208344,,6.314925,3.1248665,3360,3333.4275
4.257043e-08,2.8056629,,,1072.399,11.054442,-6.0650496,-0.75579417,17.419493,0.001272634,456.5836033821106,169,5.9084153,38.172928,17.419493,-0.75510204,0.40841597,,19.208344,,6.345557,1.1740962,3380,3298.0212
4.2071083e-08,2.7920134,,,1072.4521,11.091458,-6.070949,-0.71569103,17.419493,0.001272634,459.27450346946716,170,17.347029,55.672188,17.419493,-0.71428573,0.37889373,,19.208344,,6.3085413,1.1063802,3400,3256.29
4.158046e-08,2.7719147,,,1072.4626,11.128288,-6.076814,0.5111952,17.419493,0.001272634,462.0069212913513,171,17.389423,64.02625,17.419493,0.5102041,0.48010942,,19.208344,,6.2717113,0.018220434,3420,3249.9998
4.109837e-08,2.7554805,,,1083.1375,11.10269,-6.0826454,-0.6751395,17.419493,0.001272634,464.63082003593445,172,6.7254205,80.79074,17.419493,-0.67346936,0.53286177,,19.208344,,6.29731,0.5217297,3440,3222.0347
4.062462e-08,2.7348623,,,1083.1729,11.138885,-6.0884423,0.4712311,17.419493,0.001272634,467.05262327194214,173,17.364517,84.43135,17.419493,0.46938777,0.54066616,,19.208344,,6.261115,-0.26159182,3460,3213.9553
4.015901e-08,2.713372,,,1093.4897,11.115576,-6.0942063,-0.6331516,17.419493,0.001272634,469.7635991573334,174,7.0828853,120.15712,17.419493,-0.63265306,0.86937195,,19.208344,,6.284424,-0.4566939,3480,3193.9722
3.970136e-08,2.7045493,,,1093.4915,11.151478,-6.099937,0.42968005,17.419493,0.001272634,472.59664821624756,175,17.398275,54.686974,17.419493,0.42857143,0.3722474,,19.208344,,6.248522,1.4737483,3500,3179.2617
3.925149e-08,2.6872427,,,1103.4678,11.130296,-6.1056347,-0.59055996,17.419493,0.001272634,475.01323914527893,176,7.423707,38.354683,17.419493,-0.59183675,0.2744096,,19.208344,,6.269704,0.32489926,3520,3152.6885
3.880923e-08,2.668518,,,1103.4866,11.165613,-6.1113005,0.3858135,17.419493,0.001272634,477.77048349380493,177,17.381428,92.0797,17.419493,0.3877551,0.6344995,,19.208344,,6.2343864,0.11728309,3540,3150.7278
3.837439e-08,2.6475601,,,1113.137,11.146421,-6.1169343,-0.55028266,17.419493,0.001272634,480.2417106628418,178,7.749407,161.65878,17.419493,-0.5510204,0.9620429,,19.208344,,6.253578,-0.5940314,3560,3136.5713
3.7946826e-08,2.6364667,,,1113.1926,11.181046,-6.1225367,0.34742132,17.419493,0.001272634,482.6749722957611,179,17.344164,8.328719,17.419493,0.3469388,0.0970924,,19.208344,,6.218954,0.9597683,3580,3118.7852
3.7526366e-08,2.6250196,,,1122.5872,11.163404,-6.1281075,-0.50879157,17.419493,0.001272634,485.370076417923,180,8.005707,99.10094,17.419493,-0.5102041,0.61725223,,19.208344,,6.236595,1.4778184,3600,3105.2693
3.7112855e-08,2.6075406,,,1122.6058,11.197758,-6.133648,0.3049191,17.419493,0.001272634,488.3201148509979,181,17.381264,55.516632,17.419493,0.30612245,0.67896664,,19.208344,,6.202242,-0.045653153,3620,3098.595
3.6706137e-08,2.5919874,,,1131.7478,11.181605,-6.1391573,0.26768976,17.419493,0.001272634,491.1618392467499,182,8.258142,208.96404,17.419493,0.26530612,1.3834677,,19.208344,,6.2183943,0.17232977,3640,3081.4429
3.6306073e-08,2.5711358,,,1140.6954,11.166692,-6.144637,-0.4702686,17.419493,0.001272634,493.7724676132202,183,8.452233,28.401628,17.419493,-0.46938777,0.24851201,,19.208344,,6.233308,-1.2089803,3660,3077.3215
3.591252e-08,2.5565379,,,1140.7322,11.200368,-6.1500864,-0.42779353,17.419493,0.001272634,496.4405426979065,184,17.363293,36.160053,17.419493,-0.42857143,0.32058242,,19.208344,,6.1996317,0.6473041,3680,3057.734
3.5525325e-08,2.5435085,,,1140.8486,11.233251,-6.1555066,0.22446156,17.419493,0.001272634,498.8079869747162,185,17.283556,49.652138,17.419493,0.2244898,0.34957513,,19.208344,,6.166749,0.84411365,3700,3054.1304
3.514436e-08,2.5482755,,,1149.6025,11.21934,-6.1608977,-0.38678214,17.419493,0.001272634,501.66793727874756,186,8.645933,16.029545,17.419493,-0.3877551,0.16305861,,19.208344,,6.1806593,4.110209,3720,3037.7761
3.476949e-08,2.5326629,,,1149.679,11.251985,-6.1662593,0.18401195,17.419493,0.001272634,504.56966066360474,187,17.32374,18.9995,17.419493,0.18367347,0.23797062,,19.208344,,6.148015,0.46807212,3740,3036.2263
3.440058e-08,2.5246534,,,1158.2827,11.238921,-6.1715927,0.14143322,17.419493,0.001272634,507.36050057411194,188,8.796366,140.7812,17.419493,0.14285715,0.87319887,,19.208344,,6.1610785,1.7956353,3760,3026.5984
3.4037512e-08,2.5090775,,,1166.76,11.2266655,-6.176898,-0.34648582,17.419493,0.001272634,510.17724108695984,189,8.922529,36.88182,17.419493,-0.3469388,0.3631771,,19.208344,,6.173334,-0.10023614,3780,3027.52
3.3680166e-08,2.500218,,,1166.9539,11.258138,-6.1821747,-0.3057132,17.419493,0.001272634,512.9310991764069,190,17.20626,59.29858,17.419493,-0.30612245,0.5219454,,19.208344,,6.141862,1.4846398,3800,3017.2046
3.3328423e-08,2.4926019,,,1167.1335,11.289352,-6.187424,0.10300362,17.419493,0.001272634,515.8844435214996,191,17.220161,98.23197,17.419493,0.10204082,0.5919892,,19.208344,,6.110647,1.5769024,3820,3013.2388
3.2982157e-08,2.479371,,,1175.5254,11.277471,-6.192646,0.059628934,17.419493,0.001272634,518.8093791007996,192,9.008055,244.24045,17.419493,0.06122449,1.510955,,19.208344,,6.122529,0.45872024,3840,3011.3884
3.2641257e-08,2.4652221,9.329947e-25,,1183.8533,11.266045,-6.197841,-0.26524726,17.419493,0.001272634,521.5093445777893,193,9.072281,26.24802,17.419493,-0.26530612,0.19082211,,19.208344,,6.133955,-0.29344666,3860,3002.8284
3.2305614e-08,2.4672773,,,1184.2839,11.295443,-6.203009,-0.22584769,17.419493,0.001272634,524.0721454620361,194,16.969296,77.77439,17.419493,-0.2244898,0.4739881,,19.208344,,6.104557,3.679732,3880,2999.6575
3.1975123e-08,2.4512742,,,1184.7798,11.324206,-6.2081504,-0.019267092,17.419493,0.001272634,526.6427145004272,195,16.904343,124.873955,17.419493,-0.020408163,0.7505177,,19.208344,,6.0757933,-0.064648464,3900,2994.1733
3.1649677e-08,2.4376404,,,1190.0061,11.32854,-6.2132654,0.020529415,17.419493,0.001272634,529.3791449069977,196,12.173485,14.701519,17.419493,0.020408163,0.14752147,,19.208344,,6.07146,0.17481752,3920,2994.011
3.132918e-08,2.4354486,,,1198.2295,11.3176155,-6.2183547,-0.18223369,17.419493,0.001272634,531.8386039733887,197,9.176376,28.148388,17.419493,-0.18367347,0.21820715,,19.208344,,6.082384,2.859833,3940,2991.578
3.1013528e-08,2.4183378,,,1198.876,11.345071,-6.2234178,-0.059743255,17.419493,0.001272634,534.5690834522247,198,16.753757,24.483198,17.419493,-0.06122449,0.30638283,,19.208344,,6.054929,-0.16256401,3960,2989.1826
3.0702616e-08,2.4015837,,,1201.8396,11.360604,-6.2284555,-0.101836145,17.419493,0.001272634,537.2736113071442,199,14.436113,26.932848,17.419493,-0.10204082,0.28872544,,19.208344,,6.0393953,-0.20897791,3980,2989.0566
3.0396354e-08,2.3977494,,,1203.6592,11.381704,-6.233468,-0.14138766,17.419493,0.001272634,539.9753003120422,200,15.580658,15.019658,17.419493,-0.14285715,0.15559894,,19.208344,,6.0182953,2.3594432,4000,2989.2346
3.0094654e-08,2.380579,,,1204.886,11.405541,-6.238456,1.0041578,17.419493,0.003865921,542.7613027095795,201,16.173151,151.5919,17.419493,1.0,0.9412503,,19.208344,,5.994458,-0.20726204,4020,2318.5762
2.9797427e-08,2.3614616,,,1222.2859,11.349079,-6.2434187,0.96022415,17.419493,0.003865921,545.6143996715546,202,,53.153027,17.419493,0.9591837,0.47635084,1.4307376e-27,19.208344,,6.0509205,-1.2206262,4040,2269.0237
2.9504578e-08,2.349964,,,1238.9761,11.296669,-6.248357,0.9128377,17.419493,0.003865921,548.4013965129852,203,0.70988595,54.78644,17.419493,0.9183673,0.3006819,1.9958343e-24,19.208344,,6.1033306,0.5942348,4060,2222.1519
2.9216023e-08,2.3265553,,,1254.8582,11.2487335,-6.2532706,0.87121826,17.419493,0.003865921,551.1838281154633,204,1.5179948,35.247643,17.419493,0.877551,0.33113894,4.565915e-16,19.208344,,6.151266,-1.6973771,4080,2178.2407
2.8931689e-08,2.301998,,,1270.064,11.204566,-6.2581606,0.837666,17.419493,0.003865921,554.0388991832733,205,2.194028,159.51277,17.419493,0.8367347,0.97938484,4.1046043e-15,19.208344,,6.1954336,-2.0188408,4100,2138.7205
2.8651481e-08,2.2931633,,,1284.748,11.163359,-6.263027,-1.0023777,17.419493,0.003865921,556.9435617923737,206,2.716061,205.82639,17.419493,-1.0,1.1423746,,19.208344,,6.236641,0.714381,4120,2120.5354
2.8375323e-08,2.2794077,,,1284.9478,11.192522,-6.2678695,-0.9593358,17.419493,0.003865921,559.3330609798431,207,17.200312,517.5225,17.419493,-0.9591837,2.5416455,1.186663e-25,19.208344,,6.2074776,-0.38821062,4140,2107.897
2.8103138e-08,2.2825634,,,1285.1116,11.221579,-6.272689,0.79827124,17.419493,0.003865921,562.0304863452911,208,17.236258,159.67784,17.419493,0.79591835,0.9652453,,19.208344,,6.178421,2.6393132,4160,2101.4062
2.7834853e-08,2.2686656,,,1299.2085,11.183691,-6.277485,0.7523029,17.419493,0.003865921,564.7848615646362,209,3.3028316,271.44623,17.419493,0.75510204,1.4382285,1.2660424e-25,19.208344,,6.2163086,-0.38115248,4180,2067.2837
2.7570389e-08,2.2545347,,,1312.6567,11.149254,-6.2822585,-0.9192094,17.419493,0.003865921,567.3652911186218,210,3.951787,14.490626,17.419493,-0.9183673,0.10171058,,19.208344,,6.250746,-0.66885096,4200,2032.487
2.7309676e-08,2.2434797,,,1312.7898,11.1782465,-6.287009,0.71856946,17.419493,0.003865921,569.8987686634064,211,17.26707,46.993855,17.419493,0.71428573,0.30208534,,19.208344,,6.221753,0.82027656,4220,2029.252
2.7052648e-08,2.2233274,,,1325.7861,11.146291,-6.291737,-0.8747905,17.419493,0.003865921,572.7749176025391,212,4.4035378,21.690533,17.419493,-0.877551,0.17168605,,19.208344,,6.253709,-1.3096232,4240,2001.9865
2.679923e-08,2.2058854,,,1325.895,11.17514,-6.296443,0.6776019,17.419493,0.003865921,575.3736710548401,213,17.291332,86.66362,17.419493,0.67346936,0.48612714,,19.208344,,6.224859,-0.6600344,4260,1998.8164
2.6549353e-08,2.1869476,,,1338.3706,11.145931,-6.301127,-0.8363197,17.419493,0.003865921,577.912633895874,214,4.9243035,82.324036,17.419493,-0.8367347,0.6934708,,19.208344,,6.2540684,-1.2685525,4280,1981.4401
2.6302958e-08,2.1821373,,,1338.4526,11.174639,-6.305789,0.6389611,17.419493,0.003865921,580.7080574035645,215,17.318127,89.76051,17.419493,0.63265306,0.5714455,,19.208344,,6.225361,1.5513824,4300,1970.1251
2.6059974e-08,2.1601737,,,1350.4651,11.147846,-6.310429,-0.79742634,17.419493,0.003865921,583.6158628463745,216,5.387485,9.167316,17.419493,-0.79591835,0.112313814,,19.208344,,6.2521534,-2.058753,4320,1943.8267
2.5820343e-08,2.1468334,,,1350.5344,11.176338,-6.315048,0.5855937,17.419493,0.003865921,586.5212571620941,217,17.330423,40.359734,17.419493,0.59183675,0.31293646,,19.208344,,6.2236614,0.15254828,4340,1941.4917
2.5584004e-08,2.1243975,,,1361.9521,11.152513,-6.319646,-0.75052994,17.419493,0.003865921,589.4966633319855,218,5.982486,43.07344,17.419493,-0.75510204,0.31325552,,19.208344,,6.247487,-2.040557,4360,1921.737
2.5350895e-08,2.1049232,,,1362.0049,11.180799,-6.3242226,0.54911286,17.419493,0.003865921,592.3997013568878,219,17.34712,110.18164,17.419493,0.5510204,0.66930205,,19.208344,,6.219201,-1.4360049,4380,1918.486
2.5120954e-08,2.0928187,,,1373.0457,11.158883,-6.3287783,-0.71052265,17.419493,0.003865921,595.2580347061157,220,6.359373,122.03291,17.419493,-0.71428573,0.65466315,,19.208344,,6.2411165,-0.12751165,4400,1904.0103
