DenMISELogFirst,Regret/t,MountainCar_std0_higher,Delta,ReturnStepMax,ReturnMean,BoundBonus,IWLastEpisode,ReturnMin,NumTrainableParams,IWMax,MountainCar_mu1_higher,ReturnMax,MinEpLen,Iteration,AvgEpLen,TimeElapsed,BoundMISE,IWMean,ActionIn1,NumTrajectories,Regret,IWMin,DenMISELogLast,ReturnAbsMax,Bound,MountainCar_std1_higher,ReturnLastEpisode,MountainCar_mu0_higher,DenMISEMeanLog,TimestepsSoFar,IWFirstEpisode,GridSize
-5.0685024,-52.362164,0.14999999,2.1689404e-09,123.765564,57.362164,414.61276,7.925204e-10,-123.765564,,63.35248,11.111111,99.28045,110,745,549.089932885906,576.5813150405884,-46.41371,1.1280792,11.901625,745,-39009.812,,-3.702281,123.765564,368.19904,1.5,97.11124,0.7777778,-4.055604,409072,2.4950465e-21,100
-5.069844,-52.23494,0.14999999,2.1631292e-09,123.765564,57.23494,292.12527,1.3603881e-22,-123.765564,,27.934969,15.555555,99.28045,110,746,549.6930294906166,577.7532320022583,75.82469,0.8290456,13.452173,746,-38967.266,,-4.301887,123.765564,367.94995,1.5,-37.5447,-0.7777778,-4.0557976,410071,1.5291451e-31,100
-5.071183,-52.283207,0.14999999,2.1573414e-09,123.765564,57.283207,287.75452,1.2948118e-23,-123.765564,,31.67504,17.777779,99.28045,110,747,549.1981258366801,578.5584156513214,80.060814,0.9347569,20.500685,747,-39055.555,,-3.9937167,123.765564,367.81534,1.5,93.2932,0.5555556,-4.055953,410251,,100
-5.072521,-52.324844,0.14999999,2.1515771e-09,123.765564,57.324844,288.2641,33.696575,-123.765564,,48.682434,20.0,99.28045,110,748,548.7085561497327,579.366735458374,80.87006,1.0681357,21.704369,748,-39138.984,,-3.9572093,123.765564,369.13416,1.5,88.42925,0.7777778,-4.055921,410434,,100
-5.073857,-52.372173,0.14999999,2.1458357e-09,123.765564,57.372173,276.8726,0.1495567,-123.765564,,28.697605,17.777779,99.28045,110,749,548.1909212283044,580.2095334529877,89.674515,0.9405674,19.539759,749,-39226.758,,-4.4179235,123.765564,366.54712,1.5,92.76966,0.11111111,-4.056339,410595,4.290974e-35,100
-5.075191,-52.41877,0.14999999,2.1401174e-09,123.765564,57.41877,287.37106,29.49221,-123.765564,,43.44759,20.0,99.28045,110,750,547.9813333333333,581.1430103778839,80.80504,0.8651814,18.981852,750,-39314.08,,-3.8956776,123.765564,368.1761,1.5,92.32249,0.33333334,-4.056215,410986,,100
-5.076524,-52.469093,0.14999999,2.1344218e-09,123.765564,57.469093,362.01688,5.6638744e-37,-123.765564,,72.03685,2.2222223,99.28045,110,751,547.4553928095872,581.9735288619995,4.5207124,0.82818043,-0.23273885,751,-39404.29,,-3.8087523,123.765564,366.5376,1.5,95.21278,-1.0,-4.0560813,411139,4.0056833e-08,100
-5.077854,-52.35762,0.14999999,2.128749e-09,123.765564,57.35762,273.43475,2.6306088e-06,-123.765564,,28.295097,8.888889,99.28045,110,752,548.0558510638298,583.1755664348602,93.02364,1.0185349,8.941954,752,-39372.93,,-5.8081326,123.765564,366.4584,1.5,-26.361965,-0.7777778,-4.0586615,412138,8.1070025e-14,100
-5.079183,-52.40495,0.14999999,2.1230986e-09,123.765564,57.40495,279.1901,0.009676885,-123.765564,,26.94529,8.888889,99.28045,110,753,547.9442231075698,584.1266803741455,86.773125,0.91832685,8.732529,753,-39460.926,,-3.5768542,123.765564,365.96323,1.5,92.99681,-0.11111111,-4.0580096,412602,3.4198226e-09,100
-5.0805106,-52.459934,0.14999999,2.1174709e-09,123.765564,57.459934,401.58957,6.7668013e-09,-123.765564,,56.83122,4.4444447,99.28045,110,754,547.737400530504,585.0432553291321,-36.0711,1.0506647,6.0226865,754,-39554.79,,-3.6997182,123.765564,365.51846,1.5,98.86607,0.7777778,-4.0576515,412994,2.5358813e-09,100
-5.0818357,-52.29852,0.14999999,2.1118651e-09,123.765564,57.29852,257.06656,4.1155837e-13,-123.765564,,25.720112,13.333333,99.28045,110,755,548.3350993377484,586.2322204113007,107.76711,1.1174347,13.625361,755,-39485.383,,-4.6307096,123.765564,364.83368,1.5,-64.40857,0.11111111,-4.058371,413993,2.0395472e-20,100
-5.0831594,-52.351185,0.14999999,2.1062818e-09,123.765564,57.351185,261.43546,0.25728866,-123.765564,,25.600891,11.111111,99.28045,110,756,547.9153439153439,587.0771539211273,102.28647,1.06339,10.870395,756,-39577.496,,-3.532725,123.765564,363.72192,1.5,97.112564,-0.33333334,-4.057533,414224,9.853686e-15,100
-5.0844812,-52.404205,0.14999999,2.100721e-09,123.765564,57.404205,308.17276,0.03864169,-123.765564,,32.663025,6.6666665,99.28045,110,757,547.6393659180977,587.9652020931244,55.26649,0.93753904,6.970914,757,-39669.984,,-3.6167548,123.765564,363.43924,1.5,97.48633,0.11111111,-4.0568786,414563,1.4861757e-05,100
-5.0858016,-52.32409,0.14999999,2.0951816e-09,123.765564,57.32409,262.38275,5.7544605e-26,-123.765564,,38.670914,20.0,99.28045,110,758,548.2348284960423,589.1527717113495,100.79533,1.104423,20.878922,758,-39661.66,,-4.001836,123.765564,363.17807,1.5,-3.3220649,-0.7777778,-4.056901,415562,,100
-5.0871196,-52.36897,0.14999999,2.0896644e-09,123.765564,57.36897,258.7876,7.8174715e-17,-123.765564,,26.472763,11.111111,99.28045,110,759,547.7496706192359,589.9965903759003,103.6515,1.0897105,13.33731,759,-39748.047,,-4.507208,123.765564,362.4391,1.5,91.387794,0.11111111,-4.0573754,415742,1.6550424e-14,100
-5.0884366,-52.42171,0.14999999,2.0841686e-09,123.765564,57.42171,285.75262,1.8599078e-12,-123.765564,,42.734753,13.333333,99.28045,110,760,547.3447368421052,590.8498780727386,76.66706,0.8514987,13.428403,760,-39840.5,,-3.611165,123.765564,362.41968,1.5,97.45206,-1.0,-4.0566835,415982,4.0252335e-28,100
-5.0897512,-52.458935,0.14999999,2.078695e-09,123.765564,57.458935,378.64432,1.2329022e-20,-123.765564,,78.33118,,99.28045,110,761,546.9658344283837,591.718502998352,-16.360744,1.3691801,-2.9304285,761,-39921.25,,-4.522846,123.765564,362.28357,1.5,85.752365,-0.7777778,-4.057507,416241,0.0015753278,100
-5.0910625,-52.36641,0.14999999,2.073243e-09,123.765564,57.36641,408.6622,3.4300156e-34,-123.765564,,59.455063,8.888889,99.28045,110,762,547.5590551181102,592.9271626472473,-46.66545,1.1751024,10.641229,762,-39903.203,,-5.65838,123.765564,361.99677,1.5,-13.048241,0.7777778,-4.059179,417240,2.2944243e-16,100
-5.092374,-52.23288,0.14999999,2.0678121e-09,123.765564,57.23288,264.19394,1.7294129e-13,-123.765564,,26.105387,17.777779,99.28045,110,763,548.1507208387942,594.1367871761322,96.87111,1.0153373,14.243873,763,-39853.688,,-4.447439,123.765564,361.06506,1.5,-44.51445,-0.11111111,-4.05949,418239,1.0126119e-34,100
-5.0936837,-52.28347,0.14999999,2.0624025e-09,123.765564,57.28347,360.46786,2.9862325e-05,-123.765564,,49.547424,15.555555,99.28045,110,764,547.8350785340314,595.0447099208832,0.29146427,1.1580459,17.585367,764,-39944.57,,-3.5114884,123.765564,360.75934,1.5,95.883766,0.7777778,-4.0587645,418546,4.3739557e-34,100
-5.0949917,-52.32411,0.14999999,2.0570141e-09,123.765564,57.32411,268.98486,5.4286272e-27,-123.765564,,27.853767,11.111111,99.28045,110,765,547.3895424836601,595.8945968151093,91.78969,0.9930594,9.408075,765,-40027.94,,-4.125649,123.765564,360.77454,1.5,88.36797,-0.7777778,-4.0586705,418753,9.172932e-19,100
-5.096298,-52.366238,0.14999999,2.0516469e-09,123.765564,57.366238,318.38446,0.012949893,-123.765564,,38.921227,4.4444447,99.28045,110,766,547.1945169712794,596.8181884288788,41.99709,0.9971347,1.1415901,766,-40112.54,,-3.7271419,123.765564,360.38156,1.5,89.59879,-0.7777778,-4.0582576,419151,9.223797e-07,100
-5.097603,-52.2653,0.14999999,2.0463007e-09,123.765564,57.2653,247.71854,7.0474077e-22,-123.765564,,24.956106,13.333333,99.28045,110,767,547.7835723598436,597.9938080310822,112.49008,1.166074,12.47019,767,-40087.484,,-4.2975106,123.765564,360.20862,1.5,-20.056284,0.11111111,-4.058592,420150,2.0719579e-20,100
-5.0989056,-52.315308,0.14999999,2.040975e-09,123.765564,57.315308,262.1456,5.528565e-08,-123.765564,,36.850403,20.0,99.28045,110,768,547.6106770833334,598.9597535133362,98.01953,1.0524955,20.421534,768,-40178.156,,-3.6546185,123.765564,360.16513,1.5,95.67083,-0.33333334,-4.057862,420565,,100
-5.100207,-52.36481,0.14999999,2.0356705e-09,123.765564,57.36481,275.63367,0.00012035068,-123.765564,,29.673758,17.777779,99.28045,110,769,547.1391417425227,599.7981958389282,84.15232,0.8933797,18.745722,769,-40268.54,,-4.0423956,123.765564,359.78598,1.5,95.381424,0.33333334,-4.0577908,420750,2.118189e-36,100
-5.101506,-52.41655,0.14999999,2.0303863e-09,123.765564,57.41655,278.16837,1.2497689e-13,-123.765564,,30.15952,13.333333,99.28045,110,770,546.6610389610389,600.6284275054932,80.52567,0.87598467,16.613531,770,-40360.742,,-3.781646,123.765564,358.69403,1.5,97.20693,-0.7777778,-4.057581,420929,1.1438138e-24,100
-5.102804,-52.462017,0.14999999,2.0251227e-09,123.765564,57.462017,276.02835,25.931004,-123.765564,,28.921062,17.777779,99.28045,110,771,546.189364461738,601.4774811267853,83.028694,0.9106274,20.133,771,-40448.215,,-3.7209222,123.765564,359.05704,1.5,92.47045,-0.7777778,-4.057316,421112,,100
-5.1041007,-52.501957,0.14999999,2.0198798e-09,123.765564,57.501957,262.09488,4.4050995e-12,-123.765564,,26.60503,11.111111,99.28045,110,772,545.759067357513,602.3635950088501,96.60055,0.9955684,12.545148,772,-40531.51,,-4.044461,123.765564,358.69543,1.5,88.29827,-0.11111111,-4.057425,421326,3.8996994e-14,100
-5.105395,-52.553204,0.14999999,2.014657e-09,123.765564,57.553204,258.72986,0.2820973,-123.765564,,26.164932,15.555555,99.28045,110,773,545.4489003880983,603.273827791214,99.43517,1.0436068,17.75791,773,-40623.625,,-3.5373313,123.765564,358.16504,1.5,97.11129,-0.33333334,-4.0567675,421632,1.7223199e-27,100
-5.106688,-52.598755,0.14999999,2.0094544e-09,123.765564,57.598755,275.42606,18.593481,-123.765564,,27.794064,17.777779,99.28045,110,774,545.1175710594315,604.168301820755,83.21868,0.8945379,17.529972,774,-40711.438,,-3.7166717,123.765564,358.64474,1.5,92.81452,-0.5555556,-4.056283,421921,7.617275e-37,100
-5.107979,-52.642693,0.14999999,2.0042723e-09,123.765564,57.642693,269.29218,21.674473,-123.765564,,23.71269,17.777779,99.28045,110,775,545.1070967741936,605.1591954231262,88.58731,0.9382631,17.101667,775,-40798.086,,-3.684489,123.765564,357.8795,1.5,91.64738,-0.33333334,-4.0559483,422458,2.6538782e-35,100
-5.1092687,-52.68917,0.14999999,1.9991098e-09,123.765564,57.68917,285.46643,2.2711413e-14,-123.765564,,48.098404,6.6666665,99.28045,110,776,544.7783505154639,606.0505375862122,72.06329,0.8877369,5.5582848,776,-40886.797,,-3.6295707,123.765564,357.52972,1.5,93.71409,-1.0,-4.055487,422748,2.9869325e-13,100
-5.110556,-52.724316,0.14999999,1.9939674e-09,123.765564,57.724316,252.46657,4.8094296e-17,-123.765564,,37.611973,20.0,99.28045,110,777,544.8918918918919,607.0954020023346,104.89212,1.1506807,18.946337,777,-40966.793,,-4.011188,123.765564,357.3587,1.5,84.994514,-0.7777778,-4.0555935,423381,,100
-5.1118426,-52.77156,0.14999999,1.9888449e-09,123.765564,57.77156,271.2686,1.36682556e-14,-123.765564,,30.914883,13.333333,99.28045,110,778,544.4254498714653,607.9550433158875,85.813484,0.93545616,12.833335,778,-41056.273,,-3.713888,123.765564,357.08206,1.5,94.48324,0.33333334,-4.0549793,423563,1.0104962e-21,100
-5.113127,-52.819782,0.14999999,1.983742e-09,123.765564,57.819782,359.2879,3.4842812e-20,-123.765564,,70.87019,,99.28045,110,779,544.0539152759949,608.8386759757996,-2.1853971,1.2451721,0.44468564,779,-41146.61,,-3.9723608,123.765564,357.1025,1.5,95.33173,-0.33333334,-4.054967,423818,17.528765,100
-5.092158,-52.73889,0.14999999,1.9786586e-09,123.765564,57.73889,355.09085,0.017180445,-123.765564,,40.71871,2.2222223,99.28045,110,780,544.6371794871795,610.0312111377716,1.5704935,0.76288885,2.5809042,780,-41136.336,,-4.310142,123.765564,356.66135,1.5,-5.272076,0.11111111,-4.0550184,424817,2.0752747,100
-5.0907817,-52.6617,0.14999999,1.973595e-09,123.765564,57.6617,261.71445,0.013665857,-123.765564,,26.653301,8.888889,99.28045,110,781,545.2189500640205,611.2238326072693,94.94026,0.9918921,5.801618,781,-41128.79,,-4.0126452,123.765564,356.65472,1.5,-2.546756,-0.33333334,-4.05528,425816,8.926962e-10,100
-5.0920615,-52.713715,0.14999999,1.9685507e-09,123.765564,57.713715,317.04538,4.5090093e-10,-123.765564,,38.897655,13.333333,99.28045,110,782,545.2058823529412,612.2522416114807,39.423767,0.8889061,13.808014,782,-41222.125,,-3.8209302,123.765564,356.46915,1.5,98.33525,0.5555556,-4.0550017,426351,5.3055116e-24,100
-5.0933394,-52.58615,0.14999999,1.9635256e-09,123.765564,57.58615,282.89508,1.2937769e-09,-123.765564,,28.281675,6.6666665,99.28045,110,783,545.7854406130268,613.4614987373352,73.51965,0.90029675,3.0526085,783,-41174.957,,-4.221091,123.765564,356.41473,1.5,-42.16723,-0.11111111,-4.055369,427350,3.473472e-05,100
-5.0946155,-52.512554,0.14999999,1.9585198e-09,123.765564,57.512554,279.89014,5.7510783e-27,-123.765564,,46.265305,20.0,99.28045,110,784,546.3635204081633,614.6593778133392,76.280945,0.81396246,22.599884,784,-41169.844,,-4.0877395,123.765564,356.17108,1.5,-0.11490313,0.11111111,-4.055548,428349,,100
-5.0958905,-52.557106,0.14999999,1.9535333e-09,123.765564,57.557106,304.99658,7.1590616e-17,-123.765564,,38.316566,8.888889,99.28045,110,785,545.8585987261147,615.4969460964203,51.04633,1.0869764,10.288455,785,-41257.33,,-5.5312223,123.765564,356.0429,1.5,92.48512,0.33333334,-4.0576787,428499,7.217422e-11,100
-5.097163,-52.60867,0.14999999,1.9485655e-09,123.765564,57.60867,309.5238,2.130655e-08,-123.765564,,41.484924,17.777779,99.28045,110,786,545.6666666666666,616.4325578212738,46.498764,1.0187756,16.39572,786,-41350.414,,-3.695373,123.765564,356.02258,1.5,98.08678,0.7777778,-4.057123,428894,,100
-5.098435,-52.65246,0.14999999,1.9436168e-09,123.765564,57.65246,262.5001,7.2798757e-25,-123.765564,,28.001598,8.888889,99.28045,110,787,545.2083862770013,617.2863476276398,93.511154,1.0240775,7.196888,787,-41437.484,,-3.980461,123.765564,356.01123,1.5,92.06824,-0.7777778,-4.057019,429079,8.2755756e-14,100
-5.0997047,-52.696373,0.14999999,1.9386868e-09,123.765564,57.696373,246.20096,2.6123637e-06,-123.765564,,24.413973,13.333333,99.28045,110,788,545.0228426395939,618.2240514755249,109.60962,1.1357102,13.610174,788,-41524.742,,-3.707106,123.765564,355.81058,1.5,92.25766,-0.11111111,-4.0565553,429478,4.8099544e-20,100
-5.100973,-52.745365,0.14999999,1.933776e-09,123.765564,57.745365,259.79575,23.186932,-123.765564,,27.679302,13.333333,99.28045,110,789,544.6666666666666,619.1208229064941,95.993774,1.0025063,13.92018,789,-41616.094,,-3.623733,123.765564,355.78952,1.5,96.35481,-0.33333334,-4.055846,429742,1.2426668e-20,100
-5.1022396,-52.795807,0.14999999,1.9288835e-09,123.765564,57.795807,279.80286,1.223229e-06,-123.765564,,32.397854,6.6666665,99.28045,110,790,544.2215189873418,619.97993516922,75.402176,0.9398924,3.7915692,790,-41708.688,,-3.6369636,123.765564,355.20502,1.5,97.589035,-0.7777778,-4.0553217,429935,8.318844e-10,100
-5.1035047,-52.698334,0.14999999,1.9240094e-09,123.765564,57.698334,359.2747,2.6616064e-18,-123.765564,,75.15574,,99.28045,110,791,544.7964601769911,621.1903264522552,-4.12539,0.9114087,-1.2405823,791,-41684.383,,-4.145299,123.765564,355.1493,1.5,-19.304865,0.33333334,-4.055522,430934,1.3964734,100
-5.103004,-52.625088,0.14999999,1.919154e-09,123.765564,57.625088,272.03503,1.8035048e-25,-123.765564,,43.33803,11.111111,99.28045,110,792,545.3699494949495,622.4101169109344,82.99252,0.92548764,9.00851,792,-41679.07,,-4.9310455,123.765564,355.02756,1.5,-0.31030288,-1.0,-4.0567694,431933,3.2968474e-22,100
-5.104266,-52.67091,0.14999999,1.9143165e-09,123.765564,57.67091,264.38065,6.591441e-05,-123.765564,,41.65613,17.777779,99.28045,110,793,544.9167717528373,623.2716081142426,90.5126,1.0042069,15.638618,793,-41768.03,,-4.016784,123.765564,354.89325,1.5,93.96199,-1.0,-4.0568295,432119,,100
-5.105526,-52.71351,0.14999999,1.9094977e-09,123.765564,57.71351,260.40805,1.1418485e-15,-123.765564,,29.232548,8.888889,99.28045,110,794,544.4571788413098,624.1166820526123,94.3578,1.1353812,10.222021,794,-41854.527,,-3.7931027,123.765564,354.76587,1.5,91.49396,0.11111111,-4.056509,432299,1.5156453e-09,100
-5.106785,-52.763634,0.14999999,1.904697e-09,123.765564,57.763634,285.91803,19.000135,-123.765564,,32.36394,11.111111,99.28045,110,795,544.2729559748427,625.0670747756958,70.354614,0.87958413,10.544903,795,-41947.09,,-3.746181,123.765564,356.27264,1.5,97.56403,0.33333334,-4.055963,432697,8.115565e-16,100
-5.108042,-52.812195,0.14999999,1.8999142e-09,123.765564,57.812195,342.7349,2.6473962e-13,-123.765564,,44.172005,2.2222223,99.28045,110,796,544.1482412060302,626.0425961017609,11.849057,1.0316706,1.2296394,796,-42038.508,,-3.8614268,123.765564,354.58395,1.5,96.41897,-0.5555556,-4.055878,433142,0.036221,100
-5.109252,-52.727394,0.14999999,1.8951496e-09,123.765564,57.727394,272.84305,1.0931631e-33,-123.765564,,43.226295,20.0,99.28045,110,797,544.7189460476787,627.2572124004364,81.58082,0.8696989,21.708694,797,-42023.734,,-4.1609344,123.765564,354.42386,1.5,-9.771005,-0.11111111,-4.055985,434141,,100
-5.110506,-52.77396,0.14999999,1.890403e-09,123.765564,57.77396,273.83517,34.893505,-123.765564,,42.33017,20.0,99.28045,110,798,544.2882205513785,628.1213464736938,83.91549,0.8970236,20.201525,798,-42113.62,,-4.6162133,123.765564,357.75067,1.5,94.884155,0.33333334,-4.0568647,434342,,100
-5.111758,-52.821575,0.14999999,1.8856738e-09,123.765564,57.821575,384.95364,,-123.765564,,83.68555,,99.28045,110,799,544.0513141426784,629.0489602088928,-30.547066,1.0726551,-0.7482893,799,-42204.438,,-3.9278436,123.765564,354.4066,1.5,95.813736,0.7777778,-4.056847,434697,4.497839e-06,100
-5.113009,-52.71997,0.14999999,1.8809625e-09,123.765564,57.71997,353.88132,1.9241431e-06,-123.765564,,69.46498,,99.28045,110,800,544.62,630.272632598877,0.12902494,1.2342918,0.9464169,800,-42175.977,,-5.215578,123.765564,354.01035,1.5,-23.4618,-0.11111111,-4.0582438,435696,67.92624,100
-5.032763,-52.647842,0.14999999,1.876269e-09,123.765564,57.647842,285.27264,0.14143077,-123.765564,,33.432793,4.4444447,99.28045,110,801,545.187265917603,631.4871666431427,68.70177,1.0537028,3.6028914,801,-42170.92,,-4.2919316,123.765564,353.97443,1.5,-0.051310442,-0.33333334,-4.058276,436695,0.0094090365,100
-5.033999,-52.697983,0.14999999,1.8715929e-09,123.765564,57.697983,275.93732,5.54269e-35,-123.765564,,48.747543,20.0,99.28045,110,802,545.4139650872818,632.5774834156036,77.309715,1.020996,20.087648,802,-42263.78,,-3.8725638,123.765564,353.24704,1.5,97.8579,0.7777778,-4.0579915,437422,,100
-5.0352454,-52.738277,0.14999999,1.8669344e-09,123.765564,57.738277,413.90576,1.4754561e-27,-123.765564,,79.76772,2.2222223,99.28045,110,803,544.9589041095891,633.4388377666473,-60.91922,1.1371303,1.5275153,803,-42348.836,,-4.022362,123.765564,352.98654,1.5,90.05325,1.0,-4.0579424,437602,2.0004743e-11,100
-5.03649,-52.632633,0.14999999,1.8622931e-09,123.765564,57.632633,273.63675,2.088958e-27,-123.765564,,31.040705,17.777779,99.28045,110,804,545.523631840796,634.6471121311188,79.24335,0.9209003,18.585464,804,-42316.637,,-4.4717736,123.765564,352.8801,1.5,-27.196121,0.5555556,-4.0583277,438601,,100
-5.0377326,-52.677174,0.14999999,1.8576689e-09,123.765564,57.677174,277.67117,5.752405e-16,-123.765564,,27.873802,15.555555,99.28045,110,805,545.1503105590062,635.5313100814819,75.03049,0.81999665,14.883715,805,-42405.125,,-3.762101,123.765564,352.70166,1.5,93.488304,-0.7777778,-4.058068,438846,1.480821e-31,100
-5.0389743,-52.720097,0.14999999,1.8530623e-09,123.765564,57.720097,246.78876,8.430134e-12,-123.765564,,25.684477,11.111111,99.28045,110,806,544.697270471464,636.4039759635925,105.4629,1.1070304,12.800386,806,-42492.4,,-3.8160555,123.765564,352.25165,1.5,92.27406,0.11111111,-4.0579987,439026,1.5772477e-14,100
-5.040214,-52.768887,0.14999999,1.8484726e-09,123.765564,57.768887,263.46216,0.069251314,-123.765564,,28.078203,17.777779,99.28045,110,807,544.4894671623296,637.34663438797,88.56804,0.92885125,17.242117,807,-42584.492,,-3.5300152,123.765564,352.0302,1.5,97.09137,0.11111111,-4.057224,439403,4.1490032e-35,100
-5.0414524,-52.8166,0.14999999,1.8439001e-09,123.765564,57.8166,251.64357,0.7505282,-123.765564,,35.833454,20.0,99.28045,110,808,544.2834158415842,638.2810645103455,99.485085,1.0675017,18.708677,808,-42675.812,,-3.5990741,123.765564,351.12866,1.5,96.32251,-0.33333334,-4.056753,439781,,100
-5.0426893,-52.864822,0.14999999,1.8393443e-09,123.765564,57.864822,269.05133,9.1308475e-15,-123.765564,,29.998814,6.6666665,99.28045,110,809,543.8442521631644,639.1534833908081,81.850044,0.9388671,7.428248,809,-42767.64,,-3.734977,123.765564,350.90137,1.5,96.8289,-0.5555556,-4.056288,439970,2.44854e-07,100
-5.043925,-52.91056,0.14999999,1.8348058e-09,123.765564,57.91056,236.14226,6.8858225e-07,-123.765564,,23.311867,15.555555,99.28045,110,810,543.7135802469136,640.1466510295868,114.6338,1.1940697,14.99744,810,-42857.555,,-3.6332338,123.765564,350.77606,1.5,94.91427,-0.11111111,-4.0558515,440408,6.2770513e-27,100
-5.0451584,-52.959583,0.14999999,1.8302835e-09,123.765564,57.959583,247.8351,2.2099775e-07,-123.765564,,53.334263,20.0,99.28045,110,811,543.324290998767,641.0426423549652,102.7514,1.1604946,20.09463,811,-42950.223,,-3.5405622,123.765564,350.5865,1.5,97.66662,-1.0,-4.0549874,440636,,100
