DenMISELogFirst,ReturnMax,IWMean,DenMISEMeanLog,AvgEpLen,Delta,ReturnLastEpisode,GridSize,MountainCar_std0_higher,IWLastEpisode,MountainCar_mu0_higher,Regret,ReturnMean,MountainCar_std1_higher,TimestepsSoFar,ReturnAbsMax,Iteration,DenMISELogLast,ActionIn1,ReturnStepMax,Bound,NumTrajectories,TimeElapsed,BoundMISE,NumTrainableParams,MinEpLen,BoundBonus,ReturnMin,IWMin,IWMax,MountainCar_mu1_higher,IWFirstEpisode,Regret/t
-4.700176,99.354225,1.0136766,-3.9732842,487.2364795918367,3.078763e-11,-8.755592,256,0.14999999,1.5368827e-15,-0.46666667,-246272.53,67.82462,1.5,1909967,145.17336,3920,-4.3553805,19.536812,145.17336,230.99838,3920,9468.823443174362,95.10714,,99,135.89124,-145.17336,,23.351555,17.333334,1.904254e-27,-62.824623
-4.700431,99.354225,1.0375595,-3.973198,487.1785258862535,3.0771927e-11,93.85197,256,0.14999999,1.1976474e-07,0.6,-246361.4,67.83127,1.5,1910227,145.17336,3921,-3.643488,20.667854,145.17336,230.98854,3921,9472.296024560928,93.203995,,99,137.78455,-145.17336,,37.976612,20.0,,-62.83127
-4.700686,99.354225,1.0942714,-3.9731364,487.09663437021925,3.0756234e-11,91.19292,256,0.14999999,2.2061112e-26,-0.73333335,-246447.6,67.83723,1.5,1910393,145.17336,3922,-3.767562,8.442891,145.17336,230.94823,3922,9475.688407182693,98.919174,,99,132.02905,-145.17336,,22.64214,9.333333,4.7394624e-07,-62.837227
-4.700941,99.354225,0.98394644,-3.9729767,487.03849095080295,3.0740556e-11,95.063034,256,0.14999999,5.7624647e-12,-0.33333334,-246537.66,67.84416,1.5,1910652,145.17336,3923,-3.4418418,19.93409,145.17336,230.92493,3923,9479.214217424393,92.116585,,99,138.80833,-145.17336,,39.08423,20.0,1.6112788e-37,-62.844162
-4.7011957,99.354225,0.92270565,-3.972931,486.9796126401631,3.0724888e-11,90.75526,256,0.14999999,0.00035241444,0.33333334,-246623.44,67.850006,1.5,1910908,145.17336,3924,-3.7712204,18.825365,145.17336,230.90192,3924,9482.690365314484,86.729805,,99,144.17212,-145.17336,,25.597687,18.666666,,-62.850006
-4.701451,99.354225,0.94773096,-3.9728587,486.89656050955415,3.0709237e-11,93.98067,256,0.14999999,7.354231e-18,-0.8666667,-246712.38,67.85666,1.5,1911069,145.17336,3925,-3.6111488,14.887476,145.17336,230.88272,3925,9486.071254014969,86.00604,,99,144.87668,-145.17336,,26.052649,14.666667,1.0902433e-19,-62.85666
-4.7017055,99.354225,0.9364264,-3.9727597,486.85455934793686,3.0693594e-11,93.97774,256,0.14999999,1.1520759e-11,0.46666667,-246801.38,67.86331,1.5,1911391,145.17336,3926,-3.5315268,20.605347,145.17336,230.8724,3926,9489.533008813858,86.06149,,99,144.81091,-145.17336,,26.21121,17.333334,1.4753972e-38,-62.86331
-4.70196,99.354225,1.0460665,-3.9727204,486.79602750190986,3.0677964e-11,89.07928,256,0.14999999,26.957163,0.6,-246885.47,67.86872,1.5,1911648,145.17336,3927,-3.753633,20.74634,145.17336,230.89804,3927,9493.017656326294,93.968506,,99,136.92953,-145.17336,,37.65297,20.0,,-62.86872
-4.7022147,99.354225,1.025954,-3.9726658,486.7466904276986,3.0662344e-11,86.13866,256,0.14999999,9.121523e-10,0.2,-246966.6,67.87337,1.5,1911941,145.17336,3928,-3.7994015,9.650457,145.17336,230.84178,3928,9496.479831933975,91.85748,,99,138.9843,-145.17336,,26.917076,10.666667,6.9491086e-16,-62.873367
-4.7024693,99.354225,1.0012076,-3.972674,486.69152456095696,3.064674e-11,97.561226,256,0.14999999,3.9999133e-05,-0.33333334,-247059.16,67.88093,1.5,1912211,145.17336,3929,-4.026595,12.904416,145.17336,230.8271,3929,9499.949744224548,95.918335,,99,134.90877,-145.17336,,22.795313,13.333333,2.6403325e-16,-62.880928
-4.7027235,99.354225,1.0916493,-3.9725444,486.63384223918575,3.0631147e-11,97.000496,256,0.14999999,0.23498875,-0.6,-247151.16,67.888336,1.5,1912471,145.17336,3930,-3.4654882,5.0647764,145.17336,230.79254,3930,9503.509275436401,101.05571,,99,129.73683,-145.17336,,21.755377,9.333333,6.382518e-07,-62.888336
-4.702978,99.354225,1.0016669,-3.9724743,486.64385652505723,3.0615566e-11,96.815865,256,0.14999999,29.421705,-0.46666667,-247242.97,67.89569,1.5,1912997,145.17336,3931,-3.7900279,2.747048,145.17336,231.04391,3931,9507.032282590866,71.5565,,99,159.48741,-145.17336,,33.41382,5.3333335,0.12958479,-62.89569
-4.7031994,99.354225,1.0238836,-3.9725628,486.77416073245166,3.0599998e-11,-1.766736,256,0.14999999,8.236173e-30,1.0,-247236.19,67.877975,1.5,1913996,145.17336,3932,-4.316605,17.195255,145.17336,230.77701,3932,9510.848342180252,-62.943478,,99,293.7205,-145.17336,,155.47633,16.0,,-62.877975
-4.7034535,99.354225,0.90325,-3.9728067,486.90439867785403,3.0584438e-11,-74.33366,256,0.14999999,1.9200356,1.0,-247156.88,67.84182,1.5,1914995,145.17336,3933,-4.947228,10.04526,145.17336,231.02707,3933,9514.64706158638,-60.841743,,99,291.8688,-145.17336,,152.52557,12.0,1.5248067e-37,-62.84182
-4.703708,99.354225,1.0168424,-3.973289,487.0345704117946,3.0568895e-11,-83.66477,256,0.14999999,0.0012581925,0.73333335,-247068.19,67.8033,1.5,1915994,145.17336,3934,-5.768205,1.223752,145.17336,230.76724,3934,9518.413305044174,-30.602259,,99,261.3695,-145.17336,,84.406876,2.6666667,5.0596186e-17,-62.8033
-4.7039623,99.354225,1.055883,-3.9734697,487.16467598475225,3.055336e-11,-9.957429,256,0.14999999,4.17278e-35,-0.2,-247053.25,67.78355,1.5,1916993,145.17336,3935,-4.69492,18.168993,145.17336,230.74161,3935,9522.17192697525,100.04149,,99,130.70012,-145.17336,,22.464008,18.666666,1.7237804e-33,-62.783546
-4.7042165,99.354225,0.9961117,-3.9733207,487.1008638211382,3.0537833e-11,97.63615,256,0.14999999,5.0320576e-16,-0.06666667,-247145.88,67.79113,1.5,1917229,145.17336,3936,-3.439933,4.5806923,145.17336,230.72136,3936,9525.654685974121,56.317326,,99,174.40404,-145.17336,,40.16658,5.3333335,0.000256985,-62.79113
-4.70447,99.47433,1.0255033,-3.9733639,487.1209042418085,3.0522324e-11,99.47433,256,0.14999999,10.640157,0.2,-247240.38,67.79918,1.5,1917795,145.17336,3937,-4.1405854,4.790852,145.17336,230.71495,3937,9529.278004169464,15.558789,,99,215.15616,-145.17336,,55.908447,5.3333335,7.801256e-08,-62.79918
-4.7047243,99.47433,1.0569613,-3.9734652,487.25088877602843,3.0506823e-11,-1.0651965,256,0.14999999,1.3404584,-0.06666667,-247234.31,67.78169,1.5,1918794,145.17336,3938,-4.3915586,1.0811193,145.17336,230.6955,3938,9533.073284626007,1.1572635,,99,229.53824,-145.17336,,63.686077,1.3333334,0.06982866,-62.781693
-4.7049603,99.47433,0.99272186,-3.9735978,487.3808073115004,3.0491335e-11,-0.017527012,256,0.14999999,1.4935842e-33,0.06666667,-247229.28,67.76448,1.5,1919793,145.17336,3939,-4.5502553,21.711973,145.17336,230.5733,3939,9536.846949577332,93.855354,,99,136.71796,-145.17336,,40.09166,20.0,,-62.76448
-4.705214,99.47433,0.9811272,-3.9737616,487.2967005076142,3.0475858e-11,94.62,256,0.14999999,0.0001786687,-0.73333335,-247318.9,67.77129,1.5,1919949,145.17336,3940,-4.607132,16.85731,145.17336,230.51222,3940,9540.229915618896,89.80847,,99,140.70375,-145.17336,,25.175003,18.666666,6.0588976e-32,-62.771294
-4.705468,99.47433,0.9716366,-3.973663,487.2377569144887,3.0460395e-11,94.089455,256,0.14999999,11.347757,-0.73333335,-247408.0,67.77798,1.5,1920204,145.17336,3941,-3.5674732,16.574467,145.17336,230.57668,3941,9543.687152385712,89.60771,,99,140.96896,-145.17336,,24.77618,16.0,4.0848593e-23,-62.777977
-4.705722,99.47433,0.98454046,-3.9735675,487.177828513445,3.044494e-11,89.78669,256,0.14999999,7.9469025e-08,0.06666667,-247492.78,67.783554,1.5,1920455,145.17336,3942,-3.5681,15.966105,145.17336,230.46509,3942,9547.193710565567,95.004585,,99,135.46051,-145.17336,,23.125582,14.666667,1.3613685e-23,-62.783554
-4.7059755,99.47433,1.0174326,-3.9734468,487.1339081917322,3.0429503e-11,94.38233,256,0.14999999,14.5081005,0.06666667,-247582.16,67.7903,1.5,1920769,145.17336,3943,-3.4802792,17.04502,145.17336,230.46222,3943,9550.681743860245,97.359276,,99,133.10294,-145.17336,,22.831636,17.333334,9.810806e-32,-62.7903
-4.7062287,99.47433,0.95167327,-3.9733264,487.06871196754565,3.0414074e-11,95.75057,256,0.14999999,18.89915,0.2,-247672.9,67.79739,1.5,1920999,145.17336,3944,-3.5137842,17.386929,145.17336,230.55779,3944,9554.097028017044,91.09628,,99,139.4615,-145.17336,,24.0756,16.0,2.0140933e-29,-62.797394
-4.7064824,99.47433,0.9582003,-3.973233,487.0136882129278,3.0398656e-11,94.76788,256,0.14999999,1.0522268e-27,-0.8666667,-247762.69,67.80423,1.5,1921269,145.17336,3945,-3.5502567,2.4475994,145.17336,230.45059,3945,9557.520538806915,39.562065,,99,190.88852,-145.17336,,46.87622,4.0,0.7645241,-62.80423
-4.706542,99.47433,1.0182533,-3.9733338,487.04840344652814,3.038325e-11,86.436966,256,0.14999999,6.8742493e-18,0.33333334,-247844.12,67.80895,1.5,1921893,145.17336,3946,-4.3282595,10.1873,145.17336,230.3979,3946,9561.118713617325,52.950916,,99,177.44699,-145.17336,,42.05715,9.333333,1.2508265e-15,-62.808952
-4.7067957,99.47433,0.9869416,-3.9733677,487.1781099569293,3.0367858e-11,-16.8725,256,0.14999999,1.59477e-20,-0.8666667,-247822.25,67.7875,1.5,1922892,145.17336,3947,-4.122184,17.533445,145.17336,230.3729,3947,9564.880618810654,89.25947,,99,141.11342,-145.17336,,25.178009,17.333334,7.8970653e-28,-62.7875
-4.707049,99.47433,1.0370393,-3.9732628,487.1099290780142,3.0352474e-11,91.819244,256,0.14999999,7.1810305e-08,-1.0,-247909.06,67.79358,1.5,1923110,145.17336,3948,-3.5452464,10.988373,145.17336,230.35272,3948,9568.296115636826,90.09781,,99,140.25491,-145.17336,,40.65049,9.333333,2.4677309e-08,-62.79358
-4.707302,99.47433,0.9051386,-3.9732502,487.0326664978476,3.0337104e-11,93.75004,256,0.14999999,35.768867,-1.0,-247997.81,67.800156,1.5,1923292,145.17336,3949,-3.9584825,10.368754,145.17336,230.58124,3949,9571.796904325485,80.33127,,99,150.24997,-145.17336,,43.19645,12.0,9.889955e-14,-62.800156
-4.7075553,99.47433,1.002861,-3.9731734,486.973417721519,3.032175e-11,92.97638,256,0.14999999,16.05738,-0.73333335,-248085.78,67.806526,1.5,1923545,145.17336,3950,-3.573157,13.26489,145.17336,230.35568,3950,9575.240247249603,92.15874,,99,138.19695,-145.17336,,23.98864,12.0,1.9120497e-12,-62.806526
-4.7078085,99.47433,0.99809265,-3.973079,486.9134396355353,3.03064e-11,92.44007,256,0.14999999,0.0004081011,-0.46666667,-248173.22,67.81276,1.5,1923795,145.17336,3951,-3.604526,18.158888,145.17336,230.35092,3951,9578.667273044586,92.72161,,99,137.6293,-145.17336,,40.316963,20.0,5.862331e-37,-62.81276
-4.7080617,99.47433,0.99902755,-3.9729624,486.84615384615387,3.0291065e-11,93.290375,256,0.14999999,13.331604,-0.6,-248261.5,67.81921,1.5,1924016,145.17336,3952,-3.5091705,18.839302,145.17336,230.52203,3952,9582.136796951294,92.9625,,99,137.55952,-145.17336,,23.932507,17.333334,3.1471502e-27,-62.819206
-4.7083144,99.47433,1.0839756,-3.972862,486.77156589931695,3.0275744e-11,89.78661,256,0.14999999,,0.73333335,-248346.31,67.82477,1.5,1924208,145.17336,3953,-3.5711231,-1.8270085,145.17336,230.30986,3953,9585.583015918732,-26.099258,,99,256.40912,-145.17336,,130.37038,,1.991971e-16,-62.824768
-4.7085676,99.47433,1.0015562,-3.9735296,486.9011127971674,3.0260426e-11,-21.966377,256,0.14999999,1.00110965e-17,-0.33333334,-248319.34,67.80206,1.5,1925207,145.17336,3954,-6.6868744,3.2025213,145.17336,230.29027,3954,9589.357430458069,86.45079,,99,143.83948,-145.17336,,27.403412,6.6666665,0.0011467619,-62.802063
-4.70882,99.47433,0.9555483,-3.973629,487.0305941845765,3.0245126e-11,-0.4871342,256,0.14999999,2.0372725e-24,0.46666667,-248313.88,67.7848,1.5,1926206,145.17336,3955,-4.367857,18.311596,145.17336,230.26654,3955,9593.109336614609,88.38716,,99,141.87938,-145.17336,,26.107677,18.666666,,-62.784798
-4.7090726,99.47433,1.0461061,-3.9735465,486.94919110212334,3.022984e-11,95.02612,256,0.14999999,5.5012714e-07,-0.46666667,-248403.88,67.79168,1.5,1926371,145.17336,3956,-3.6003404,21.107025,145.17336,230.25598,3956,9596.49337720871,97.62612,,99,132.62985,-145.17336,,23.385843,18.666666,4.985168e-32,-62.79168
-4.709326,99.47433,0.99065095,-3.9736478,486.8718726307809,3.021456e-11,91.68118,256,0.14999999,18.278673,-0.2,-248490.56,67.797714,1.5,1926552,145.17336,3957,-4.4210505,22.593338,145.17336,230.31386,3957,9599.91066622734,93.4137,,99,136.90016,-145.17336,,37.456146,20.0,2.0405714e-38,-62.797714
-4.709578,99.47433,1.030721,-3.9740956,486.7963617988883,3.0199294e-11,94.691444,256,0.14999999,8.44366e-10,-0.33333334,-248580.25,67.80451,1.5,1926740,145.17336,3958,-5.735838,11.107137,145.17336,230.17276,3958,9603.30988240242,98.9096,,99,131.26317,-145.17336,,22.334217,12.0,4.34582e-13,-62.804512
-4.7098308,99.47433,0.996224,-3.973958,486.7562515786815,3.018404e-11,93.81336,256,0.14999999,1.1761624e-06,-0.33333334,-248669.06,67.81108,1.5,1927068,145.17336,3959,-3.4571424,16.609365,145.17336,230.14526,3959,9606.761052370071,93.23685,,99,136.90842,-145.17336,,38.447895,20.0,1.6256641e-37,-62.81108
-4.7100835,99.47433,1.0031999,-3.973825,486.7323232323232,3.0168798e-11,93.01802,256,0.14999999,18.392483,-0.2,-248757.06,67.81744,1.5,1927460,145.17336,3960,-3.4391716,18.327736,145.17336,230.4519,3960,9610.313350915909,96.01116,,99,134.44073,-145.17336,,22.601532,16.0,1.1690015e-24,-62.817436
-4.7103357,99.47433,1.0716784,-3.9736884,486.64882605402676,3.0153567e-11,96.15319,256,0.14999999,16.970972,-0.06666667,-248848.25,67.8246,1.5,1927616,145.17336,3961,-3.4348829,15.875287,145.17336,230.22675,3961,9613.835822105408,102.498695,,99,127.72805,-145.17336,,21.611267,17.333334,3.8102402e-30,-62.8246
-4.7105885,99.47433,0.9793429,-3.9735363,486.5933871781928,3.0138347e-11,96.61922,256,0.14999999,3.0593858e-14,-0.73333335,-248939.84,67.83186,1.5,1927883,145.17336,3962,-3.4419062,5.1274815,145.17336,230.13881,3962,9617.377653121948,68.25923,,99,161.87958,-145.17336,,34.33297,5.3333335,0.1593127,-62.831863
-4.7108006,99.47433,0.9678837,-3.9734862,486.69846076204897,3.0123144e-11,93.05092,256,0.14999999,2.5163294e-09,-1.0,-249027.9,67.838234,1.5,1928786,145.17336,3963,-3.749333,14.823263,145.17336,230.1315,3963,9621.120563745499,85.98937,,99,144.14214,-145.17336,,42.662605,14.666667,1.6862193e-20,-62.838234
-4.711053,99.47433,0.9430503,-3.9737065,486.69828456104943,3.0107944e-11,79.68788,256,0.14999999,1.1627438e-17,0.2,-249102.6,67.84122,1.5,1929272,145.17336,3964,-4.8173466,17.477076,145.17336,230.10649,3964,9624.615252494812,89.88797,,99,140.21852,-145.17336,,23.99421,17.333334,1.1572031e-33,-62.841217
-4.711305,99.47433,1.0458281,-3.9736035,486.61664564943254,3.009276e-11,97.46128,256,0.14999999,3.7877532e-09,-0.6,-249195.06,67.848694,1.5,1929435,145.17336,3965,-3.5103467,9.989947,145.17336,230.01144,3965,9628.056696414948,97.547775,,99,132.46367,-145.17336,,22.161673,10.666667,1.912866e-09,-62.848694
-4.7115574,99.47433,1.0125905,-3.9734712,486.5758951084216,3.0077586e-11,93.03312,256,0.14999999,5.1339206e-12,-0.06666667,-249283.1,67.85504,1.5,1929760,145.17336,3966,-3.4922144,20.660233,145.17336,229.99829,3966,9631.545517921448,95.8359,,99,134.16238,-145.17336,,37.67461,20.0,,-62.85504
-4.711809,99.47433,0.9886283,-3.9734476,486.50945298714396,3.006242e-11,93.61056,256,0.14999999,0.0012705561,0.33333334,-249371.69,67.86153,1.5,1929983,145.17336,3967,-3.8871326,12.098947,145.17336,229.98718,3967,9635.006279468536,92.57799,,99,137.4092,-145.17336,,24.837442,14.666667,8.559962e-28,-62.861526
-4.7120614,99.47433,0.99340785,-3.9733465,486.4662298387097,3.004727e-11,97.37544,256,0.14999999,15.289261,0.06666667,-249464.06,67.868965,1.5,1930298,145.17336,3968,-3.5582788,11.630042,145.17336,230.27689,3968,9638.507914543152,96.232216,,99,134.04468,-145.17336,,23.102856,12.0,8.063563e-17,-62.868965
-4.712313,99.47433,1.0016516,-3.9732842,486.4066515495087,3.0032133e-11,96.68432,256,0.14999999,26.034567,0.33333334,-249555.75,67.87623,1.5,1930548,145.17336,3969,-3.7159894,11.681192,145.17336,230.50809,3969,9642.003685951233,85.290535,,99,145.21754,-145.17336,,29.03593,12.0,5.04069e-21,-62.87623
-4.7125654,99.47433,1.0349678,-3.9731877,486.4410579345088,3.0017006e-11,96.2444,256,0.14999999,21.788385,0.2,-249647.0,67.88338,1.5,1931171,145.17336,3970,-3.5911644,10.29098,145.17336,230.12082,3970,9645.672446012497,92.44987,,99,137.67096,-145.17336,,26.753798,10.666667,7.0214267e-16,-62.883377
-4.712817,99.47433,0.96424365,-3.9730852,486.4228154117351,3.000189e-11,97.108116,256,0.14999999,20.07021,0.06666667,-249739.12,67.89074,1.5,1931585,145.17336,3971,-3.5997083,12.468805,145.17336,230.06635,3971,9649.259690761566,87.27097,,99,142.79536,-145.17336,,27.18796,9.333333,2.0140426e-11,-62.89074
-4.713069,99.47433,1.0029231,-3.97297,486.4335347432024,2.9986784e-11,97.40499,256,0.14999999,4.170024e-14,-1.0,-249831.5,67.89816,1.5,1932114,145.17336,3972,-3.4808846,16.605158,145.17336,229.95676,3972,9652.812277793884,89.051765,,99,140.905,-145.17336,,40.35974,18.666666,3.1594342e-33,-62.898163
-4.7133207,99.47433,1.0156654,-3.9730341,486.3566574377045,2.9971692e-11,86.6481,256,0.14999999,18.620884,-1.0,-249913.19,67.90289,1.5,1932295,145.17336,3973,-4.228388,10.180816,145.17336,230.01424,3973,9656.239633083344,90.19856,,99,139.81567,-145.17336,,40.496914,16.0,2.1300727e-24,-62.902893
-4.7135725,99.47433,0.9113501,-3.9731677,486.31504781077,2.9956607e-11,86.49901,256,0.14999999,36.38348,-1.0,-249994.69,67.90757,1.5,1932616,145.17336,3974,-4.5157776,10.954755,145.17336,230.00674,3974,9659.747740745544,80.88574,,99,149.121,-145.17336,,42.890568,12.0,9.952174e-14,-62.90757
-4.713824,99.47433,1.0068617,-3.9730906,486.2387421383648,2.994154e-11,95.068245,256,0.14999999,18.667946,-0.8666667,-250084.75,67.914406,1.5,1932799,145.17336,3975,-3.5754945,8.210906,145.17336,230.01996,3975,9663.232709884644,90.436966,,99,139.583,-145.17336,,24.724487,10.666667,4.818105e-10,-62.914406
-4.7140756,99.47433,1.110769,-3.9729602,486.22610663983903,2.9926478e-11,91.780136,256,0.14999999,18.491545,-0.73333335,-250171.5,67.920395,1.5,1933235,145.17336,3976,-3.460308,8.4433365,145.17336,230.24344,3976,9666.774789333344,98.17486,,99,132.06859,-145.17336,,23.404217,8.0,7.335508e-05,-62.920395
-4.714327,99.47433,1.0458992,-3.972813,486.1682172491828,2.991143e-11,93.56734,256,0.14999999,4.3812123e-30,0.6,-250260.06,67.92684,1.5,1933491,145.17336,3977,-3.4987824,19.519722,145.17336,229.93793,3977,9670.290797233582,93.920265,,99,136.01765,-145.17336,,37.727463,20.0,,-62.92684
-4.714578,99.47433,0.91701406,-3.9728038,486.1151332327803,2.9896394e-11,86.02593,256,0.14999999,1.2279033e-13,1.0,-250341.12,67.931404,1.5,1933766,145.17336,3978,-3.9813657,7.7285566,145.17336,229.9142,3978,9673.785468101501,-60.61809,,99,290.5323,-145.17336,,146.71725,6.6666665,4.0727284e-28,-62.931404
-4.71483,99.47433,0.9061575,-3.9732747,486.24403116360895,2.988137e-11,-85.017586,256,0.14999999,1.17449e-25,-0.46666667,-250251.1,67.89296,1.5,1934765,145.17336,3979,-5.7500134,1.3765018,145.17336,229.88399,3979,9677.504552841187,1.8571312,,99,228.02686,-145.17336,,62.99939,1.3333334,35.612812,-62.89296
-4.7061706,99.47433,1.0068467,-3.9734268,486.37286432160806,2.9866352e-11,-1.579451,256,0.14999999,1.7948414e-12,-0.06666667,-250244.5,67.8755,1.5,1935764,145.17336,3980,-4.4781017,12.595809,145.17336,229.86719,3980,9681.347447156906,97.53178,,99,132.33542,-145.17336,,22.62109,13.333333,1.8966867e-18,-62.875504
-4.706422,99.47433,0.99779433,-3.9732983,486.31072594825423,2.9851354e-11,98.50289,256,0.14999999,0.0001004406,0.06666667,-250338.0,67.883194,1.5,1936003,145.17336,3981,-3.4656498,20.365818,145.17336,229.83574,3981,9684.833550691605,94.33473,,99,135.501,-145.17336,,39.764606,20.0,,-62.883194
-4.706673,99.47433,1.0591524,-3.9732454,486.2471120040181,2.9836363e-11,94.64207,256,0.14999999,3.531417e-16,-0.46666667,-250427.66,67.889915,1.5,1936236,145.17336,3982,-3.7620828,8.2070875,145.17336,229.8244,3982,9688.353158712387,97.80399,,99,132.0204,-145.17336,,23.23441,8.0,5.9679358e-05,-62.889915
-4.706924,99.47433,1.0002477,-3.9731216,486.21064524227967,2.982138e-11,97.84083,256,0.14999999,0.055285763,0.06666667,-250520.5,67.89744,1.5,1936577,145.17336,3983,-3.5384016,12.506274,145.17336,229.82329,3983,9691.877177238464,96.89899,,99,132.9243,-145.17336,,22.882175,12.0,8.022236e-17,-62.897438
-4.7071753,99.47433,1.0070404,-3.9730456,486.20758032128515,2.9806414e-11,95.95757,256,0.14999999,27.587486,0.33333334,-250611.44,67.90448,1.5,1937051,145.17336,3984,-3.6707835,12.958663,145.17336,229.87112,3984,9695.392315864563,85.84366,,99,144.02747,-145.17336,,28.834574,12.0,5.0148556e-21,-62.90448
-4.707426,99.47433,0.9911139,-3.9729261,486.14629861982434,2.9791454e-11,96.45166,256,0.14999999,0.001570819,-0.06666667,-250702.88,67.91164,1.5,1937293,145.17336,3985,-3.5010953,6.7139044,145.17336,229.8039,3985,9698.873831272125,77.75329,,99,152.0506,-145.17336,,31.669285,6.6666665,8.198016e-06,-62.911636
-4.707677,99.47433,0.96867955,-3.9728873,486.205469141997,2.9776508e-11,99.09394,256,0.14999999,3.9635583e-07,-0.46666667,-250797.0,67.91947,1.5,1938015,145.17336,3986,-3.8070126,15.970619,145.17336,229.74403,3986,9702.55790567398,91.66925,,99,138.07478,-145.17336,,23.712978,14.666667,2.6629356e-19,-62.91947
-4.7079277,99.47433,1.0083891,-3.9727812,486.1296714321545,2.976157e-11,95.95111,256,0.14999999,1.3547651e-28,0.06666667,-250887.94,67.9265,1.5,1938199,145.17336,3987,-3.5174825,0.7799897,145.17336,229.74275,3987,9706.033077955246,-0.7453203,,99,230.48807,-145.17336,,99.23888,,0.0024159069,-62.9265
