ReturnAbsMax,Delta,IWLastEpisode,DenMISELogLast,IWMean,DenMISELogFirst,ReturnMean,LQGmu1_higher,Iteration,Regret/t,ReturnLastEpisode,DenMISEMeanLog,IWMin,Regret,TimestepsSoFar,ReturnMax,ReturnMin,ReturnStepMax,IWMax,LQGsigma_higher,Bound,LQGmu1_actor,IWFirstEpisode,TimeElapsed
17.429337,8.803379e-10,3.516555,-0.56577635,0.95419705,-1.4050933,14.598957,-0.35353535,831,2.8010426,16.886393,-0.723993,,2327.666,16620,17.429337,,19.218103,4.1679907,0.14999999,27.908333,-0.5381853,0.0042581437,1209.544612646103
17.429337,8.7822305e-10,2.4577599,-0.23248908,1.0433731,-1.4062908,14.602297,-0.65656567,832,2.7977028,17.377981,-0.7234585,,2327.6885,16640,17.429337,,19.218103,3.1063166,0.14999999,27.910727,-0.69063693,1.8571669e-07,1211.1179389953613
17.429337,8.761158e-10,4.2072582e-08,-0.14844576,1.020187,-1.407492,14.605642,0.21212122,833,2.7943573,17.38836,-0.7227172,,2327.6992,16660,17.429337,,19.218103,10.691805,0.14999999,27.90554,0.2958188,10.6734,1212.7402606010437
17.429337,8.740161e-10,3.1901523e-11,-1.4400201,1.0189588,-1.39596,14.598089,-0.7979798,834,2.8019104,8.307916,-0.7235578,,2336.793,16680,17.429337,,19.218103,3.2442331,0.14999999,27.904535,-0.88609403,4.194802e-10,1214.3410384654999
17.429337,8.7192376e-10,2.9373794,-0.2718725,1.0195602,-1.3971583,14.601329,-0.7979798,835,2.7986708,17.301785,-0.7229953,,2336.8906,16700,17.429337,,19.218103,3.235537,0.14999999,27.887764,-0.91017544,4.1998297e-10,1216.4433233737946
17.429337,8.6983915e-10,3.0043478,-0.30117783,0.97572273,-1.3983551,14.604532,-1.0,836,2.7954674,17.278637,-0.72246826,,2337.0107,16720,17.429337,,19.218103,6.00405,0.14999999,27.903973,-0.9775412,1.5148496e-14,1218.053463459015
17.429337,8.677619e-10,2.3090887,-0.42301401,1.0130368,-1.3995506,14.607658,-0.8181818,837,2.7923412,17.22252,-0.72214156,,2337.1895,16740,17.429337,,19.218103,3.2793276,0.14999999,27.874199,-0.81858814,1.6420221e-10,1219.6580910682678
17.429337,8.656921e-10,3.246066,-0.19926606,1.0139972,-1.4007447,14.610918,-0.8181818,838,2.7890816,17.338955,-0.721503,,2337.25,16760,17.429337,,19.218103,3.2704325,0.14999999,27.86317,-0.9770764,1.6439838e-10,1221.573809146881
17.429337,8.6362967e-10,3.9959657,-0.4187813,0.97816855,-1.4019372,14.614033,-1.0,839,2.7859669,17.22501,-0.7211266,,2337.4258,16780,17.429337,,19.218103,5.9811726,0.14999999,27.897104,-0.87508047,1.5202856e-14,1223.5329630374908
17.429337,8.6157464e-10,3.1718965,-0.24809174,1.0154053,-1.4031284,14.617241,-0.8181818,840,2.7827587,17.307611,-0.7205914,,2337.5176,16800,17.429337,,19.218103,3.2583456,0.14999999,27.854006,-0.56361973,1.6479049e-10,1225.942358970642
17.429337,8.5952695e-10,2.7553027,-0.21086313,0.9780517,-1.4043182,14.62053,-0.47474748,841,2.7794695,17.38409,-0.719968,,2337.5332,16820,17.429337,,19.218103,3.673549,0.14999999,27.868435,-0.43339884,0.00012508954,1228.2808287143707
17.429337,8.574865e-10,3.642529,-0.35249034,0.97944564,-1.4055064,14.6238,-0.47474748,842,2.7761993,17.373663,-0.71955866,,2337.5596,16840,17.429337,,19.218103,3.6619213,0.14999999,27.859417,-0.39537194,0.00012523828,1229.878649711609
17.429337,8.554533e-10,3.9372187,-0.39233872,0.9578855,-1.4066932,14.626937,-0.3939394,843,2.7730627,17.26834,-0.71919584,,2337.6914,16860,17.429337,,19.218103,3.997741,0.14999999,27.852219,-0.53292906,0.0014153734,1231.6675698757172
17.429337,8.534274e-10,3.3420382,-0.2354225,0.99871755,-1.4078771,14.630231,-0.5151515,844,2.7697687,17.407265,-0.7186737,,2337.6846,16880,17.429337,,19.218103,3.4762766,0.14999999,27.84497,-0.47989562,3.3511456e-05,1234.313196182251
17.429337,8.5140883e-10,3.4586756,-0.290326,0.9998995,-1.4090612,14.633444,-0.5151515,845,2.7665558,17.344452,-0.7181694,,2337.7402,16900,17.429337,,19.218103,3.466119,0.14999999,27.835835,-0.6183917,3.3551172e-05,1236.6381409168243
17.429337,8.4939716e-10,3.0923343,-0.16192698,1.0311264,-1.4102439,14.636695,-0.5959596,846,2.7633047,17.384491,-0.7175131,,2337.7559,16920,17.429337,,19.218103,3.189599,0.14999999,27.817461,-0.7059132,1.9254906e-06,1237.9462559223175
17.429337,8.473927e-10,2.9048765,-0.14232445,1.0431942,-1.4114251,14.639943,-0.65656567,847,2.7600565,17.38874,-0.7167982,,2337.7676,16940,17.429337,,19.218103,3.0763698,0.14999999,27.797577,-0.6122535,1.8667255e-07,1240.0427503585815
17.429337,8.4539525e-10,7.3321496e-09,-0.16047482,1.0520719,-1.4126052,14.643189,0.33333334,848,2.7568102,17.392702,-0.7160922,,2337.7744,16960,17.429337,,19.218103,11.806957,0.14999999,27.796595,0.25037634,9.019122,1241.8799200057983
17.429337,8.4340496e-10,2.8117364e-07,-1.4110339,1.0414375,-1.4032041,14.635994,-0.6363636,849,2.7640057,8.533897,-0.7168548,,2346.6406,16980,17.429337,,19.218103,3.0960617,0.14999999,27.789345,-0.8124203,4.1056234e-07,1243.1682574748993
17.429337,8.4142165e-10,3.2204823,-0.19208734,1.014461,-1.4043813,14.639165,-0.8181818,850,2.7608347,17.330643,-0.7161897,,2346.71,17000,17.429337,,19.218103,3.2657876,0.14999999,27.796415,-0.94584036,1.6499713e-10,1244.1919102668762
17.429337,8.394453e-10,3.5517952,-0.35445547,0.97631544,-1.405557,14.642234,-1.0,851,2.7577658,17.250776,-0.71574867,,2346.8584,17020,17.429337,,19.218103,6.022309,0.14999999,27.822334,-1.0664196,1.525799e-14,1245.9976727962494
17.429337,8.374759e-10,4.9788737,-0.725057,0.97770333,-1.4067314,14.645237,-1.0,852,2.7547626,17.201181,-0.7157894,,2347.0576,17040,17.429337,,19.218103,5.9870167,0.14999999,27.812708,-1.0892328,1.52759e-14,1248.0089344978333
17.429337,8.355135e-10,5.1308417,-0.83403265,0.97927624,-1.4079044,14.648225,-1.0,853,2.7517748,17.193481,-0.71595603,,2347.2637,17060,17.429337,,19.218103,5.952218,0.14999999,27.80653,-0.85943073,1.5293829e-14,1250.321696281433
17.429337,8.335579e-10,2.7116618e-09,-0.22837035,0.99299824,-1.4090761,14.6513405,0.11111111,854,2.7486591,17.309448,-0.7154113,,2347.3545,17080,17.429337,,19.218103,9.636023,0.14999999,27.775944,0.19784564,7.5016565,1252.6310257911682
17.429337,8.3160917e-10,1.1314328e-09,-1.3623015,1.0149838,-1.4015006,14.644437,-0.8181818,855,2.7555628,8.748271,-0.71617967,,2356.0068,17100,17.429337,,19.218103,3.2512336,0.14999999,27.761757,-0.83128965,1.645226e-10,1253.9952158927917
17.429337,8.296673e-10,3.2401693,-0.20126213,1.0159332,-1.4026694,14.647573,-0.8181818,856,2.7524261,17.330036,-0.7155616,,2356.0762,17120,17.429337,,19.218103,3.2427053,0.14999999,27.751719,-0.76284605,1.6471507e-10,1256.3660249710083
17.429337,8.277322e-10,3.1623205e-30,-0.15392923,1.0481678,-1.403837,14.650734,1.0,857,2.7492657,17.355099,-0.71488875,,2356.121,17140,17.429337,,19.218103,35.698307,0.14999999,27.74328,0.8087068,2.935447e-05,1259.173838853836
17.429337,8.2580387e-10,5.2495217e-25,-1.9323714,1.0164826,-1.4050032,14.637329,-0.8181818,858,2.7626705,3.1501489,-0.71626705,,2370.371,17160,17.429337,,19.218103,3.2380154,0.14999999,27.735605,-0.85232604,1.6509974e-10,1261.052205324173
17.429337,8.238823e-10,0.00020392839,-0.21601449,0.97115964,-1.406168,14.640443,-0.1919192,859,2.7595568,17.312082,-0.7156664,,2370.459,17180,17.429337,,19.218103,5.3280005,0.14999999,27.730927,-0.2502935,0.17012195,1263.6525025367737
17.429337,8.2196744e-10,0.0036179572,-0.566576,1.0173684,-1.4071335,14.643131,-0.8181818,860,2.7568684,16.952013,-0.7155285,,2370.9072,17200,17.429337,,19.218103,3.2333598,0.14999999,27.725372,-0.6153973,1.6545187e-10,1265.8948612213135
17.429337,8.200592e-10,0.41079763,-0.1624914,0.9538196,-1.4082955,14.64633,-0.3131313,861,2.7536697,17.396645,-0.71486694,,2370.9092,17220,17.429337,,19.218103,4.409578,0.14999999,27.72073,-0.51035565,0.0119713945,1266.9573113918304
17.429337,8.181576e-10,2.9277534,-0.2588992,1.0319011,-1.4094424,14.649516,-0.5959596,862,2.7504835,17.392607,-0.7143929,,2370.917,17240,17.429337,,19.218103,3.195674,0.14999999,27.755949,-0.6886836,1.9239487e-06,1269.0785312652588
17.429337,8.162626e-10,2.8680325,-0.13627557,1.0423536,-1.4106019,14.652681,-0.6363636,863,2.7473183,17.382149,-0.7136871,,2370.9355,17260,17.429337,,19.218103,3.097326,0.14999999,27.74033,-0.5146218,4.136108e-07,1271.3619346618652
17.429337,8.143742e-10,3.2907324,-0.2501636,1.0178099,-1.4117599,14.655836,-0.5555556,864,2.7441635,17.37859,-0.7131024,,2370.957,17280,17.429337,,19.218103,3.3093657,0.14999999,27.723785,-0.73770696,8.352073e-06,1273.3590519428253
17.429337,8.1249235e-10,2.8179984,-0.14036974,1.046942,-1.4129167,14.658982,-0.67676765,865,2.7410173,17.376472,-0.7124207,,2370.9805,17300,17.429337,,19.218103,3.04103,0.14999999,27.71141,-0.81224704,8.279058e-08,1275.605765581131
17.429337,8.106169e-10,3.17061,-0.18026595,1.0261121,-1.414072,14.662083,-0.7979798,866,2.737917,17.344217,-0.7117529,,2371.0361,17320,17.429337,,19.218103,3.1713872,0.14999999,27.710098,-0.95462507,4.2714712e-10,1277.8515071868896
17.429337,8.0874807e-10,3.6470122,-0.36147976,0.97717994,-1.4152261,14.665059,-1.0,867,2.7349405,17.24288,-0.71131974,,2371.1934,17340,17.429337,,19.218103,6.004714,0.14999999,27.709728,-1.0389769,1.5406227e-14,1280.0608150959015
17.429337,8.068857e-10,4.691372,-0.6013036,0.9782483,-1.4163789,14.667982,-1.0,868,2.7320175,17.201899,-0.7112212,,2371.3906,17360,17.429337,,19.218103,5.9702907,0.14999999,27.69582,-1.003138,1.5423985e-14,1282.2635085582733
17.429337,8.0502965e-10,2.0001094,-0.47521535,1.0190704,-1.4175303,14.670891,-0.8181818,869,2.7291088,17.195816,-0.7109765,,2371.5957,17380,17.429337,,19.218103,3.2125864,0.14999999,27.674572,-0.69399166,1.6718105e-10,1284.4221403598785
17.429337,8.0318013e-10,6.832738e-09,-0.12903996,1.0431467,-1.4186803,14.674032,0.25252524,870,2.7259674,17.404009,-0.7102866,,2371.5918,17400,17.429337,,19.218103,11.179135,0.14999999,27.660694,0.15869147,10.9534855,1286.737595796585
17.429337,8.0133694e-10,6.1887557e-09,-1.3275418,1.0187624,-1.4073175,14.667375,-0.8181818,871,2.732625,8.875371,-0.7109503,,2380.1162,17420,17.429337,,19.218103,3.2081203,0.14999999,27.64473,-0.94751906,1.6548249e-10,1288.4029524326324
17.429337,7.9950013e-10,3.5110056,-0.3389265,0.9790746,-1.4084649,14.670322,-1.0,872,2.7296772,17.237938,-0.7105033,,2380.2783,17440,17.429337,,19.218103,5.95544,0.14999999,27.664871,-1.115015,1.5302407e-14,1290.7043750286102
17.429337,7.976696e-10,5.248299,-0.97368824,0.98080087,-1.4096111,14.673224,-1.0,873,2.7267752,17.202633,-0.7108305,,2380.4746,17460,17.429337,,19.218103,5.9218245,0.14999999,27.662994,-1.0480338,1.531996e-14,1293.3329920768738
17.429337,7.958453e-10,4.718074,-0.62449133,0.98192143,-1.4107559,14.676119,-1.0,874,2.7238808,17.204027,-0.7107555,,2380.6719,17480,17.429337,,19.218103,5.8886623,0.14999999,27.65098,-0.9050156,1.5337502e-14,1295.0053281784058
17.429337,7.9402723e-10,2.4638966e-24,-0.2623739,0.997621,-1.4118993,14.679096,0.67676765,875,2.7209034,17.28037,-0.7102654,,2380.791,17500,17.429337,,19.218103,16.74324,0.14999999,27.640923,0.7904649,0.15895662,1296.6885333061218
17.429337,7.9221546e-10,4.8120604e-05,-1.921044,0.9768354,-1.4128599,14.666238,0.030303031,876,2.7337618,3.4157498,-0.7116571,,2394.7754,17520,17.429337,,19.218103,8.561198,0.14999999,27.638687,0.106135376,4.092019,1298.379144191742
17.429337,7.9040985e-10,5.3018116e-08,-1.2550156,1.0188736,-1.4093405,14.659779,-0.8181818,877,2.740221,9.002091,-0.712306,,2403.1738,17540,17.429337,,19.218103,3.1987097,0.14999999,27.606346,-0.59596646,1.6581739e-10,1300.073406457901
17.429337,7.886104e-10,2.7411952,-0.17534715,0.99653983,-1.41048,14.662892,-0.5151515,878,2.7371073,17.394093,-0.711674,,2403.1797,17560,17.429337,,19.218103,3.497029,0.14999999,27.634655,-0.42183518,3.359882e-05,1301.8962597846985
17.429337,7.868171e-10,3.8443346,-0.36973453,0.9578241,-1.4116184,14.66593,-0.41414142,879,2.7340698,17.332802,-0.7112898,,2403.247,17580,17.429337,,19.218103,3.951156,0.14999999,27.63321,-0.5620216,0.0007973922,1303.5632729530334
17.429337,7.850298e-10,3.1739635,-0.20239489,1.0311131,-1.4127544,14.669009,-0.5959596,880,2.7309904,17.376276,-0.71076035,,2403.2715,17600,17.429337,,19.218103,3.185829,0.14999999,27.62914,-0.5030942,1.9303297e-06,1305.1885635852814
17.429337,7.8324874e-10,3.4540575,-0.26459885,0.999684,-1.4138901,14.672122,-0.5151515,881,2.7278776,17.410534,-0.7102196,,2403.2598,17620,17.429337,,19.218103,3.4718318,0.14999999,27.623304,-0.5943245,3.3713564e-05,1306.8054218292236
17.429337,7.8147366e-10,3.151068,-0.16961937,1.0325891,-1.4150245,14.675202,-0.5959596,882,2.7247972,17.388674,-0.7096079,,2403.2715,17640,17.429337,,19.218103,3.1709335,0.14999999,27.614805,-0.30808815,1.9347178e-06,1308.4775421619415
17.429337,7.797046e-10,4.3963814,-0.50316554,0.9515157,-1.4161577,14.678102,-0.3131313,883,2.721898,17.234936,-0.7093383,,2403.4355,17660,17.429337,,19.218103,4.45158,0.14999999,27.610489,-0.24612112,0.012065886,1311.256590604782
17.429337,7.779416e-10,4.7388363,-0.5818408,0.964285,-1.4172759,14.680785,-0.23232323,884,2.7192144,17.051142,-0.70925003,,2403.7852,17680,17.429337,,19.218103,4.997735,0.14999999,27.604538,-0.13764128,0.076309994,1312.9125909805298
17.429337,7.7618445e-10,5.683964,-0.7637448,0.9734226,-1.4183202,14.682627,-0.15151516,885,2.717373,16.310804,-0.7093536,,2404.875,17700,17.429337,,19.218103,5.823026,0.14999999,27.590424,-0.15807214,0.36101955,1314.5717384815216
17.429337,7.7443335e-10,5.1139936,-0.71871704,0.97016454,-1.4190416,14.684672,-0.21212122,886,2.7153273,16.494987,-0.7093961,,2405.7793,17720,17.429337,,19.218103,5.131201,0.14999999,27.575853,0.01563768,0.11582129,1316.1956338882446
17.429337,7.7268814e-10,6.9858046,-1.0916051,0.99961895,-1.4200389,14.678624,0.09090909,887,2.7213755,9.318958,-0.70986235,,2413.8604,17740,17.429337,,19.218103,9.418679,0.14999999,27.583858,0.09391693,6.69143,1317.8302133083344
17.429337,7.709488e-10,2.5779608e-11,-1.2326995,0.97770107,-1.4136502,14.6722555,-1.0,888,2.727744,9.024346,-0.71045494,,2422.2363,17760,17.429337,,19.218103,5.9422665,0.14999999,27.547588,-0.86399484,1.5381973e-14,1319.4953892230988
17.429337,7.692154e-10,1.2769837,-0.22247195,1.0410708,-1.4147756,14.675201,-0.65656567,889,2.7247982,17.29023,-0.7099328,,2422.3457,17780,17.429337,,19.218103,3.0629306,0.14999999,27.534279,-0.63777006,1.8729918e-07,1321.1687128543854
17.429337,7.6748774e-10,3.073307,-0.14461666,1.0391953,-1.4158999,14.678256,-0.6363636,890,2.7217436,17.393663,-0.70925236,,2422.3525,17800,17.429337,,19.218103,3.0838325,0.14999999,27.526272,-0.622194,4.158082e-07,1322.9340591430664
17.429337,7.65766e-10,0.0012850249,-0.15006153,0.98085505,-1.4170228,14.681306,-0.030303031,891,2.7186937,17.39641,-0.7085816,,2422.3555,17820,17.429337,,19.218103,7.5348496,0.14999999,27.519222,-0.03150045,2.1497312,1324.5969767570496
17.429337,7.6405e-10,0.0020849123,-0.979002,1.0399041,-1.4157346,14.679448,-0.6363636,892,2.7205515,13.023229,-0.7089087,,2426.7324,17840,17.429337,,19.218103,3.0800858,0.14999999,27.517824,-0.829604,4.1573918e-07,1326.2443752288818
17.429337,7.6233975e-10,3.2098427,-0.1909398,1.0167447,-1.4168551,14.682428,-0.8181818,893,2.7175713,17.341515,-0.7082849,,2426.791,17860,17.429337,,19.218103,3.214285,0.14999999,27.521164,-0.9090237,1.6706819e-10,1327.9419095516205
17.429337,7.606352e-10,2.9156861,-0.27585003,0.97741246,-1.4179744,14.685334,-1.0,894,2.7146654,17.280024,-0.7077834,,2426.9111,17880,17.429337,,19.218103,5.941966,0.14999999,27.507698,-1.2002387,1.5448629e-14,1329.666202545166
17.429337,7.589364e-10,5.6106234,-1.6374924,0.97951525,-1.4190923,14.688141,-1.0,895,2.7118587,17.197126,-0.7088491,,2427.1143,17900,17.429337,,19.218103,5.909337,0.14999999,27.513443,-1.0257486,1.5465905e-14,1331.402694940567
17.429337,7.5724327e-10,4.4946456,-0.5394384,0.98036814,-1.4202089,14.6909485,-1.0,896,2.7090511,17.204361,-0.70868456,,2427.3096,17920,17.429337,,19.218103,5.877133,0.14999999,27.497993,-1.076804,1.5483171e-14,1333.082670211792
17.429337,7.5555584e-10,4.9373946,-0.74974203,0.9817254,-1.4213244,14.693731,-1.0,897,2.7062683,17.18766,-0.708754,,2427.5225,17940,17.429337,,19.218103,5.8453526,0.14999999,27.491388,-0.9946149,1.5500457e-14,1334.7984397411346
17.429337,7.53874e-10,5.396614e-08,-0.4354503,0.9801756,-1.4224386,14.696528,-0.09090909,898,2.7034712,17.205793,-0.7084716,,2427.7168,17960,17.429337,,19.218103,6.6030474,0.14999999,27.482887,0.045059606,0.96045417,1336.4542791843414
17.429337,7.521978e-10,5.1619034,-1.1424072,1.0329007,-1.4224826,14.6902895,0.1919192,899,2.7097101,9.087038,-0.7089785,,2436.0293,17980,17.429337,,19.218103,10.623825,0.14999999,27.47573,0.12207986,10.466501,1338.172676563263
17.429337,7.505273e-10,6.6878152e-12,-1.270269,0.98216367,-1.4120193,14.683932,-1.0,900,2.7160673,8.968962,-0.7095696,,2444.461,18000,17.429337,,19.218103,5.82693,0.14999999,27.470448,-1.0302243,1.5356909e-14,1339.9947452545166
17.429337,7.488623e-10,4.498312,-0.54582095,0.98304,-1.4131297,14.686724,-1.0,901,2.713276,17.199013,-0.7094093,,2444.6611,18020,17.429337,,19.218103,5.79588,0.14999999,27.456135,-0.7964966,1.5373966e-14,1341.7142550945282
17.429337,7.4720274e-10,3.1017826,-0.16424547,1.0166055,-1.4142389,14.689666,-0.8181818,902,2.7103338,17.339302,-0.70882547,,2444.7217,18040,17.429337,,19.218103,3.1966982,0.14999999,27.464113,-0.6477744,1.6663157e-10,1343.441266298294
17.429337,7.4554873e-10,3.0607865,-0.14338385,1.0381587,-1.415347,14.692641,-0.6363636,903,2.7073584,17.37687,-0.70818174,,2444.7441,18060,17.429337,,19.218103,3.095387,0.14999999,27.460953,-0.6011645,4.1557826e-07,1345.1583182811737
17.429337,7.4390016e-10,3.06081,-0.16803096,1.0388831,-1.4164538,14.695608,-0.6363636,904,2.7043915,17.375828,-0.70754296,,2444.7695,18080,17.429337,,19.218103,3.0882292,0.14999999,27.452532,-0.42919528,4.1603863e-07,1346.8557476997375
17.429337,7.422571e-10,3.7977753,-0.36126998,0.9553373,-1.4175594,14.698491,-0.41414142,905,2.7015085,17.30425,-0.7071181,,2444.8652,18100,17.429337,,19.218103,3.956817,0.14999999,27.473297,-0.5033278,0.00080214394,1349.6033267974854
17.429337,7.4061945e-10,3.4604993,-0.26479137,0.98809576,-1.4186629,14.701469,-0.4949495,906,2.6985302,17.395933,-0.7066801,,2444.8682,18120,17.429337,,19.218103,3.5645285,0.14999999,27.460846,-0.76676893,6.616116e-05,1352.4199886322021
17.429337,7.389872e-10,1.7550132e-24,-0.14600551,1.0439602,-1.419766,14.7044,0.8181818,907,2.6955996,17.359867,-0.706076,,2444.9092,18140,17.429337,,19.218103,19.519787,0.14999999,27.44376,0.99571157,0.0066209137,1354.0766994953156
17.429337,7.3736045e-10,0.03786804,-2.2561874,1.0118787,-1.4208605,14.688292,0.45454547,908,2.711708,0.07792199,-0.7077432,,2462.2305,18160,17.429337,,19.218103,13.60755,0.14999999,27.427244,0.44496384,3.979225,1355.7717823982239
17.429337,7.357389e-10,2.5642346e-11,-1.59876,1.041629,-1.4175885,14.680164,-0.65656567,909,2.7198353,7.301997,-0.7087156,,2472.33,18180,17.429337,,19.218103,3.0547733,0.14999999,27.426533,-0.6658201,1.8782667e-07,1358.0177760124207
17.429337,7.341228e-10,3.0285707,-0.13257258,1.0434028,-1.4186879,14.68312,-0.67676765,910,2.7168798,17.369127,-0.7080376,,2472.3613,18200,17.429337,,19.218103,3.0313008,0.14999999,27.418613,-0.6097882,8.3269796e-08,1360.094199180603
17.429337,7.32512e-10,3.0594678,-0.15575401,1.0404726,-1.4197862,14.686098,-0.6363636,911,2.7139015,17.39515,-0.7073846,,2472.3643,18220,17.429337,,19.218103,3.0702167,0.14999999,27.410835,-0.7497626,4.1742723e-07,1361.7380585670471
17.429337,7.309065e-10,2.8945532,-0.13631363,1.022902,-1.4208833,14.689022,-0.7979798,912,2.7109776,17.352922,-0.7067147,,2472.412,18240,17.429337,,19.218103,3.1430273,0.14999999,27.407429,-0.90654606,4.3006643e-10,1363.3771812915802
17.429337,7.293063e-10,6.0762964e-08,-0.2636194,0.9897401,-1.4219792,14.691844,-0.01010101,913,2.7081556,17.265923,-0.70620525,,2472.546,18260,17.429337,,19.218103,7.8848677,0.14999999,27.405846,-0.15891396,2.7302432,1365.045372247696
17.429337,7.277113e-10,5.360205,-0.7250285,0.9699454,-1.4200879,14.694015,-0.1919192,914,2.705985,16.675854,-0.70623946,,2473.2705,18280,17.429337,,19.218103,5.3676405,0.14999999,27.397705,-0.3061396,0.1725066,1366.6975548267365
17.429337,7.2612155e-10,0.013043037,-0.5087015,1.0169516,-1.4209927,14.696687,-0.8181818,915,2.7033129,17.138813,-0.7060582,,2473.5312,18300,17.429337,,19.218103,3.1932766,0.14999999,27.394176,-0.7116429,1.677608e-10,1368.4059104919434
17.429337,7.24537e-10,0.23837449,-0.12524359,0.9463613,-1.422085,14.699607,-0.37373737,916,2.7003927,17.37184,-0.7054064,,2473.5596,18320,17.429337,,19.218103,4.1522927,0.14999999,27.386038,-0.2594132,0.0025177747,1370.1493892669678
17.429337,7.229576e-10,4.6740203,-0.56489235,0.9603926,-1.4231734,14.70217,-0.25252524,917,2.6978292,17.05149,-0.70531267,,2473.9092,18340,17.429337,,19.218103,4.828429,0.14999999,27.388372,-0.47708023,0.04975365,1371.881824016571
17.429337,7.213834e-10,2.033118,-0.29519358,1.0410843,-1.4242091,14.705094,-0.6363636,918,2.6949053,17.38541,-0.7049105,,2473.9229,18360,17.429337,,19.218103,3.0704606,0.14999999,27.391571,-0.23313111,4.1927768e-07,1373.6378898620605
17.429337,7.198143e-10,4.1935062,-0.5975788,0.95186764,-1.4252979,14.707577,-0.3131313,919,2.6924229,16.986036,-0.7047499,,2474.337,18380,17.429337,,19.218103,4.4367433,0.14999999,27.394512,-0.5535655,0.012176674,1375.3586990833282
17.429337,7.182503e-10,3.1534085,-0.20309442,0.9975135,-1.426372,14.710508,-0.5151515,920,2.6894913,17.404398,-0.704258,,2474.332,18400,17.429337,,19.218103,3.4595494,0.14999999,27.373539,-0.5651249,3.4137036e-05,1377.0599908828735
