IWMax,DenMISEMeanLog,IWMean,ReturnStepMax,Bound,TimeElapsed,IWMin,LQGmu1_actor,Regret/t,DenMISELogLast,DenMISELogFirst,LQGsigma_higher,Delta,ReturnLastEpisode,TimestepsSoFar,Regret,ReturnMean,ReturnAbsMax,ReturnMin,LQGmu1_higher,Iteration,ReturnMax,IWLastEpisode,IWFirstEpisode
16.577839,-0.85511315,0.86958104,19.21578,48.030884,152.22620677947998,,1.0857614,4.560028,-0.54048836,-0.80008465,0.14999999,5.4105296e-08,17.280622,2120,483.3629,12.839972,17.42689,,1.0,106,17.42689,1.398631e-17,1.7042321e-09
4.5147314,-0.8650314,0.9224145,19.21578,47.882004,154.05016589164734,,-0.28579956,4.680028,-1.7524024,-0.8094744,0.14999999,5.3098706e-08,,2140,500.76294,12.719972,17.42689,,-0.43434343,107,17.42689,7.676344e-22,0.08078657
4.65806,-0.8626028,1.1362264,19.21578,47.87159,156.5907428264618,,0.1394518,4.6401596,-0.5165528,-0.8180221,0.14999999,5.2119947e-08,17.025688,2160,501.1372,12.75984,17.42689,,-0.21212122,108,17.42689,3.9515224,2.0992591
7.459797,-0.8621224,1.0849771,19.21578,47.895237,158.8893735408783,,0.04214725,4.6753187,-0.9322936,-0.80798763,0.14999999,5.116801e-08,8.927597,2180,509.60974,12.724681,17.42689,,0.2929293,109,17.42689,4.0029154,0.9542455
6.055789,-0.8614001,1.0760186,19.21578,47.858223,161.03915214538574,,0.065254964,4.708374,-0.8456546,-0.8084037,0.14999999,5.024191e-08,9.08848,2200,517.92114,12.691626,17.42689,,0.01010101,110,17.42689,6.055789,5.966497
4.9390593,-0.86048627,0.9370156,19.21578,47.778725,162.58108806610107,,-0.7293538,4.7410383,-0.8213675,-0.7646325,0.14999999,4.9340724e-08,9.065884,2220,526.25525,12.658961,17.42689,,-0.7979798,111,17.42689,3.8892472e-07,3.3334186e-06
9.361171,-0.8590275,1.0731977,19.21578,47.69897,163.91295719146729,,0.87518346,4.6988077,-0.62387496,-0.7736012,0.14999999,4.846357e-08,17.388773,2240,526.2665,12.701192,17.42689,,0.7171717,112,17.42689,3.1745806e-20,7.514608e-05
5.1591167,-0.8622523,0.85447997,19.21578,47.284042,165.18618059158325,,-0.44953707,4.792351,-1.2688508,-0.7824895,0.14999999,4.760961e-08,2.1309795,2260,541.53564,12.607649,17.42689,,-0.65656567,113,17.42689,2.148764e-22,0.0003399539
4.6582513,-0.86134404,1.0111456,19.21578,46.960945,166.44354057312012,,-0.2811095,4.7510204,-0.60448694,-0.7912971,0.14999999,4.6778016e-08,17.319344,2280,541.61633,12.648979,17.42689,,-0.37373737,114,17.42689,4.2844343,0.23922011
6.9390364,-0.85822505,1.0220833,19.21578,46.858086,167.70262336730957,,-1.130621,4.712081,-0.50361145,-0.79793453,0.14999999,4.596802e-08,17.12689,2300,541.8894,12.687919,17.42689,,-1.0,115,17.42689,4.5276138e-05,1.0221332e-09
5.9348955,-0.86131483,1.0788838,19.21578,46.643032,169.79718255996704,,-0.15141204,4.673235,-1.2217523,-0.8065926,0.14999999,4.517889e-08,17.19399,2320,542.0952,12.726765,17.42689,,-0.01010101,116,17.42689,6.886107e-12,5.9251547
4.5155783,-0.85841554,1.1442944,19.21578,46.799603,171.58911442756653,,-0.27384156,4.641632,-0.5874646,-0.76535916,0.14999999,4.4409898e-08,16.424316,2340,543.0709,12.758368,17.42689,,-0.23232323,117,17.42689,4.1378055,1.6229625
6.7148833,-0.8541521,1.033348,19.21578,46.327633,172.83853578567505,,-0.9731117,4.6050014,-0.48664328,-0.7600937,0.14999999,4.366038e-08,17.080807,2360,543.39014,12.794998,17.42689,,-1.0,118,17.42689,3.5248417e-05,9.841784e-10
8.463875,-0.8518129,0.8377843,19.21578,46.322475,174.21535778045654,,0.614874,4.5677404,-0.5925383,-0.7685326,0.14999999,4.292967e-08,17.228962,2380,543.56104,12.832259,17.42689,,0.47474748,119,17.42689,2.8237242e-20,0.043207753
4.4012113,-0.85594267,1.123096,19.21578,46.237633,176.44896173477173,,-0.28280973,4.62749,-1.1718409,-0.7765378,0.14999999,4.2217163e-08,5.6624565,2400,555.2988,12.77251,17.42689,,-0.2929293,120,17.42689,9.5564396e-08,0.7965977
9.879173,-0.8518845,1.0972828,19.21578,45.96964,179.25128889083862,,0.688818,4.5922747,-0.47573644,-0.77822024,0.14999999,4.1522238e-08,17.03354,2420,555.66516,12.807725,17.42689,,0.83838385,121,17.42689,3.1579797e-12,1.1792253e-06
4.834266,-0.85402846,0.9266403,19.21578,45.91877,182.29240226745605,,-0.9688312,4.658036,-1.1823379,-0.7864507,0.14999999,4.0844334e-08,4.7847667,2440,568.2805,12.741963,17.42689,,-0.8181818,122,17.42689,1.0481957e-21,1.6407027e-06
6.6035337,-0.8525968,1.0501543,19.21578,45.81824,185.25877285003662,,-0.8802697,4.621566,-0.5955688,-0.794614,0.14999999,4.01829e-08,17.227877,2460,568.45264,12.778434,17.42689,,-1.0,123,17.42689,4.721665,1.0187465e-09
6.929951,-0.8496527,1.1084073,19.21578,45.80197,188.31184482574463,,0.1983922,4.585243,-0.52184504,-0.8027112,0.14999999,3.95374e-08,17.282497,2480,568.57007,12.814756,17.42689,,0.17171717,124,17.42689,9.352552e-11,3.2175167
5.233797,-0.849651,0.82141274,19.21578,45.746124,191.36604738235474,,-0.46632588,4.61779,-0.93867266,-0.7851266,0.14999999,3.8907334e-08,8.746299,2500,577.2239,12.782209,17.42689,,-0.5151515,125,17.42689,8.2933424e-05,0.014039184
4.40547,-0.84918284,1.128223,19.21578,45.71012,194.38090205192566,,-0.47315145,4.58127,-0.60584086,-0.79298246,0.14999999,3.8292207e-08,17.383688,2520,577.24,12.818729,17.42689,,-0.2929293,126,17.42689,2.4989746,0.80980587
5.04738,-0.8463077,0.8604538,19.21578,45.405693,197.4447581768036,,-0.7189996,4.5457115,-0.6004271,-0.79448116,0.14999999,3.769156e-08,17.33472,2540,577.3054,12.854288,17.42689,,-0.5151515,127,17.42689,4.661832,0.014171131
4.80041,-0.84577906,0.9428218,19.21578,45.523537,201.36467719078064,,-0.9948242,4.510538,-0.63240546,-0.8022128,0.14999999,3.7104925e-08,17.356556,2560,577.3489,12.8894615,17.42689,,-0.7979798,128,17.42689,4.3578014,3.4610737e-06
6.560977,-0.8446392,1.0615299,19.21578,45.33777,205.66378736495972,,-1.1332536,4.477106,-0.6329169,-0.8099949,0.14999999,3.653188e-08,17.202005,2580,577.54663,12.922894,17.42689,,-1.0,129,17.42689,5.0053287,1.0345369e-09
9.133338,-0.8469505,1.042363,19.21578,45.109978,208.23813772201538,,0.58015406,4.444175,-1.1916441,-0.81771696,0.14999999,3.5972022e-08,17.204035,2600,577.7428,12.955825,17.42689,,0.6363636,130,17.42689,5.2460255e-30,0.0008744321
5.3307514,-0.84921205,1.0330309,19.21578,44.921074,210.96279501914978,,-0.17171738,4.4969664,-1.1626794,-0.8253731,0.14999999,3.5424925e-08,6.0402203,2620,589.10254,12.903033,17.42689,,-0.09090909,131,17.42689,0.00038341957,4.933415
6.38863,-0.84683704,1.0697231,19.21578,44.911877,212.81645274162292,,-0.9259609,4.4687567,-0.5593232,-0.79600984,0.14999999,3.4890213e-08,16.626675,2640,589.876,12.931243,17.42689,,-1.0,132,17.42689,1.1133931e-06,1.020168e-09
4.3962307,-0.8438878,1.0926131,19.21578,44.71141,214.2286171913147,,-0.40082797,4.4362326,-0.5096526,-0.80355704,0.14999999,3.4367517e-08,17.256971,2660,590.0189,12.963767,17.42689,,-0.3131313,133,17.42689,0.0010510702,0.62026435
17.815363,-0.8409029,0.89548105,19.21578,44.664196,216.56881642341614,,0.997685,4.4041176,-0.5261656,-0.80639493,0.14999999,3.3856487e-08,17.267273,2680,590.1516,12.995882,17.42689,,1.0,134,17.42689,5.188122e-19,1.715019e-09
7.770481,-0.8466875,0.972248,19.21578,44.632027,219.05646109580994,,0.26424363,4.5000706,-1.4866798,-0.8138299,0.14999999,3.335677e-08,0.042105474,2700,607.5095,12.899929,17.42689,,0.3131313,135,17.42689,0.00035309233,0.73496604
5.1051884,-0.84822154,0.8195139,19.21578,44.603294,221.38555097579956,,-0.5935088,4.532652,-1.0122484,-0.8157806,0.14999999,3.286803e-08,8.468924,2720,616.44055,12.867348,17.42689,,-0.6363636,136,17.42689,1.0878777e-07,0.0006312387
4.7094707,-0.84815556,0.95522445,19.21578,44.4195,223.71953582763672,,-0.29449153,4.4995375,-0.6524094,-0.823102,0.14999999,3.238996e-08,17.403961,2740,616.43677,12.900462,17.42689,,-0.43434343,137,17.42689,2.908454,0.08189503
6.370495,-0.84587693,1.057665,19.21578,44.206337,226.16430711746216,,-1.0074936,4.4682207,-0.48175853,-0.8297771,0.14999999,3.1922237e-08,17.222198,2760,616.6145,12.931779,17.42689,,-1.0,138,17.42689,6.766105e-05,1.0552049e-09
4.502433,-0.8439532,1.121867,19.21578,44.21275,228.79273176193237,,-0.24815047,4.4375305,-0.62232023,-0.8369974,0.14999999,3.1464577e-08,17.197695,2780,616.81665,12.962469,17.42689,,-0.23232323,139,17.42689,7.868902e-06,1.7434944
6.980859,-0.84058,1.0915298,19.21578,44.093468,231.51381468772888,,0.23442331,4.409115,-0.48299542,-0.83170074,0.14999999,3.101669e-08,16.940695,2800,617.2761,12.990885,17.42689,,0.13131313,140,17.42689,0.17575584,4.30336
4.720216,-0.8411007,0.93737924,19.21578,43.968597,234.25284600257874,,-1.0410222,4.4402256,-0.98934245,-0.8085429,0.14999999,3.05783e-08,8.604314,2820,626.0718,12.959774,17.42689,,-0.8181818,141,17.42689,1.4501189e-10,1.6773538e-06
6.2511415,-0.8407756,1.0783024,19.21578,43.95302,235.15876698493958,,-1.0789022,4.410371,-0.7248668,-0.81561005,0.14999999,3.014913e-08,17.199015,2840,626.2728,12.989629,17.42689,,-1.0,142,17.42689,5.289122,1.0403624e-09
8.702522,-0.84036213,0.8749174,19.21578,43.792564,236.0940384864807,,0.6903222,4.3809223,-0.84642434,-0.8226276,0.14999999,2.972894e-08,17.200891,2860,626.4719,13.019077,17.42689,,0.47474748,143,17.42689,3.1375788e-23,0.04560945
4.36767,-0.8441579,1.1011518,19.21578,43.77472,237.0000696182251,,-0.19408435,4.438236,-1.2497944,-0.8292774,0.14999999,2.9317473e-08,4.765878,2880,639.10596,12.961763,17.42689,,-0.3131313,144,17.42689,1.777595e-09,0.6364247
5.259427,-0.84141886,1.0340012,19.21578,43.609474,237.9031400680542,,-0.09390026,4.4122677,-0.53839105,-0.83178794,0.14999999,2.8914489e-08,16.72721,2900,639.7788,12.987732,17.42689,,-0.11111111,145,17.42689,3.910176,4.5114136
6.1562195,-0.8399817,1.0822674,19.21578,43.566944,238.80588817596436,,-0.70997715,4.393199,-0.65731215,-0.80802184,0.14999999,2.8519755e-08,15.771829,2920,641.407,13.006801,17.42689,,-1.0,146,17.42689,6.1187464e-08,1.0324966e-09
5.0856915,-0.83818686,0.8215966,19.21578,43.604507,239.71302151679993,,-0.8237521,4.36341,-0.64521164,-0.8148478,0.14999999,2.8133048e-08,17.385672,2940,641.4214,13.03659,17.42689,,-0.6363636,147,17.42689,4.495028,0.0006306502
9.864623,-0.8373788,1.1263286,19.21578,43.39755,240.61538434028625,,0.7699717,4.3344336,-0.5341441,-0.8216232,0.14999999,2.775416e-08,17.325047,2960,641.4962,13.065566,17.42689,,0.75757575,148,17.42689,3.338494e-24,2.1191801e-05
4.641089,-0.83952713,1.1068677,19.21578,43.199974,241.52387833595276,,0.0025544018,4.3972435,-1.2601523,-0.8283571,0.14999999,2.738287e-08,3.7069006,2980,655.1892,13.002756,17.42689,,-0.1919192,149,17.42689,1.10324185e-08,2.556014
4.6471524,-0.8387037,0.9459806,19.21578,43.15262,242.43240475654602,,-0.92373395,4.4199686,-0.81336987,-0.8180371,0.14999999,2.701898e-08,9.59396,3000,662.99536,12.980031,17.42689,,-0.8181818,150,17.42689,1.8926796e-06,1.6933542e-06
6.80052,-0.8368357,1.07956,19.21578,43.138683,243.4078884124756,,0.12677845,4.3915796,-0.49560446,-0.82468164,0.14999999,2.6662299e-08,17.266865,3020,663.1284,13.00842,17.42689,,0.09090909,151,17.42689,5.0624166e-10,5.1635222
6.136456,-0.8369795,1.0744008,19.21578,42.91899,244.31425881385803,,-1.2292638,4.4182253,-0.9247868,-0.7976585,0.14999999,2.6312636e-08,8.958316,3040,671.5703,12.981774,17.42689,,-1.0,152,17.42689,3.74339e-12,1.0218525e-09
7.6808896,-0.8439081,1.0327295,19.21578,42.66288,245.22734832763672,,0.4522484,4.3906755,-1.9592172,-0.8042159,0.14999999,2.59698e-08,17.196747,3060,671.77344,13.009324,17.42689,,0.27272728,153,17.42689,3.1862868e-21,1.219199
5.9759417,-0.84583116,1.0820485,19.21578,42.63099,246.14023566246033,,-0.84593093,4.4281235,-1.1572256,-0.8027935,0.14999999,2.5633629e-08,7.2424912,3080,681.9309,12.971876,17.42689,,-1.0,154,17.42689,3.7429823e-20,1.0271127e-09
4.9366117,-0.84315616,0.8818255,19.21578,42.554886,248.0973560810089,,-0.568642,4.4000473,-0.50123054,-0.80926603,0.14999999,2.5303939e-08,17.323774,3100,682.0073,12.999952,17.42689,,-0.45454547,155,17.42689,0.14592746,0.053914938
5.121267,-0.8427931,0.84462154,19.21578,42.71782,249.168231010437,,-0.6027286,4.371726,-0.6627305,-0.81534916,0.14999999,2.4980569e-08,17.418001,3120,681.98926,13.028274,17.42689,,-0.67676765,156,17.42689,3.9793103,0.00019208778
9.247324,-0.8425742,1.0295318,19.21578,42.519173,250.18852353096008,,0.39570594,4.344116,-0.64718574,-0.8217377,0.14999999,2.4663356e-08,17.36296,3140,682.02637,13.055883,17.42689,,0.5959596,157,17.42689,6.899681e-14,0.002627459
18.485012,-0.8442504,0.9032711,19.21578,42.49178,251.2948763370514,,0.922325,4.378147,-1.1183397,-0.8280702,0.14999999,2.435215e-08,7.6790175,3160,691.7473,13.0218525,17.42689,,1.0,158,17.42689,0.0024335631,1.752598e-09
5.423572,-0.84850067,1.0179182,19.21578,42.363426,252.432697057724,,-0.10165066,4.451495,-1.3957396,-0.8343794,0.14999999,2.4046798e-08,1.3594755,3180,707.7876,12.948504,17.42689,,-0.07070707,159,17.42689,3.2660008e-09,5.3802495
5.1759496,-0.8472473,0.8318883,19.21578,42.354454,253.55553126335144,,-0.48529953,4.4325523,-0.65782464,-0.80737084,0.14999999,2.374715e-08,15.979384,3200,709.2085,12.967447,17.42689,,-0.5959596,160,17.42689,0.02250985,0.0019122245
4.6047807,-0.846823,0.980573,19.21578,42.29335,254.50074768066406,,-0.29541427,4.405116,-0.6052103,-0.81358945,0.14999999,2.3453074e-08,17.384598,3220,709.22363,12.994884,17.42689,,-0.3939394,161,17.42689,4.046734,0.17241387
4.480004,-0.8447943,1.1066872,19.21578,42.215538,255.47653341293335,,-0.20071487,4.3798056,-0.49226102,-0.8187111,0.14999999,2.3164423e-08,17.095333,3240,709.52856,13.020194,17.42689,,-0.23232323,162,17.42689,3.9828093,1.7119021
4.6173596,-0.8421994,0.9371969,19.21578,42.01583,256.0279357433319,,-0.759057,4.3563976,-0.51962304,-0.8143531,0.14999999,2.2881071e-08,16.83563,3260,710.0928,13.043602,17.42689,,-0.8181818,163,17.42689,0.00093518983,1.6871272e-06
8.452118,-0.8409487,0.9175685,19.21578,41.896576,256.58682322502136,,0.31567267,4.3300037,-0.5680112,-0.8204693,0.14999999,2.2602883e-08,17.372232,3280,710.1206,13.069996,17.42689,,0.3939394,164,17.42689,6.941767e-13,0.21215555
4.524612,-0.8428624,1.1065149,19.21578,41.865913,257.1429867744446,,-0.11149131,4.3595343,-1.0632435,-0.8252556,0.14999999,2.2329736e-08,8.197381,3300,719.32324,13.040465,17.42689,,-0.21212122,165,17.42689,0.015781127,2.114499
6.1929097,-0.84098166,1.0310341,19.21578,41.79664,258.1878967285156,,-0.31418237,4.3430014,-0.6284912,-0.8185642,0.14999999,2.2061514e-08,15.784934,3320,720.93823,13.056998,17.42689,,0.01010101,166,17.42689,3.5898983,6.027428
6.22538,-0.8386707,1.0526463,19.21578,41.723984,259.0504639148712,,-1.0507334,4.318597,-0.4769138,-0.7889041,0.14999999,2.1798098e-08,17.132572,3340,721.2058,13.081403,17.42689,,-1.0,167,17.42689,0.00012377613,1.0129455e-09
4.314294,-0.837788,1.0821116,19.21578,41.698223,260.138222694397,,-0.28027138,4.294112,-0.73195726,-0.7948742,0.14999999,2.1539364e-08,17.194748,3360,721.4109,13.105887,17.42689,,-0.3131313,168,17.42689,3.1046722e-05,0.614902
5.115125,-0.8351092,0.82855475,19.21578,41.51706,261.0716116428375,,-0.37876868,4.270796,-0.45938763,-0.7971555,0.14999999,2.1285215e-08,17.046549,3380,721.7644,13.129204,17.42689,,-0.61616164,169,17.42689,0.3431483,0.001092804
4.2255855,-0.83417124,1.118607,19.21578,41.67994,261.888710975647,,-0.21500075,4.246174,-0.49905303,-0.80304873,0.14999999,2.1035541e-08,17.314827,3400,721.8496,13.153826,17.42689,,-0.2929293,170,17.42689,3.719139,0.81799877
10.438456,-0.83143,1.0950972,19.21578,41.39874,262.57860565185547,,0.9471633,4.2240753,-0.47588545,-0.8041137,0.14999999,2.079023e-08,16.932785,3420,722.3169,13.175924,17.42689,,0.8181818,171,17.42689,2.1349444e-10,2.5327286e-06
4.3624244,-0.83468205,1.1325206,19.21578,41.38538,263.1986446380615,,-0.46484852,4.2952337,-1.4643711,-0.80994457,0.14999999,2.0549185e-08,0.9367023,3440,738.7803,13.104766,17.42689,,-0.21212122,172,17.42689,1.2314901e-12,2.0823708
4.6852856,-0.8324107,0.9283807,19.21578,41.456413,263.7550826072693,,-0.5647456,4.270419,-0.56600577,-0.8037076,0.14999999,2.031231e-08,17.397861,3460,738.7825,13.1295805,17.42689,,-0.45454547,173,17.42689,4.673126,0.053616084
6.2531347,-0.83163846,1.0520943,19.21578,41.375965,264.69902658462524,,-0.85960805,4.2458487,-0.6212329,-0.8091614,0.14999999,2.0079504e-08,17.404716,3480,738.7776,13.154151,17.42689,,-1.0,174,17.42689,0.07349734,1.0336749e-09
4.7084103,-0.82964754,0.9290156,19.21578,41.444096,265.26064825057983,,-1.028776,4.222045,-0.52450013,-0.8148921,0.14999999,1.985068e-08,17.319565,3500,738.8579,13.177955,17.42689,,-0.7979798,175,17.42689,4.130013,3.5052365e-06
7.7401075,-0.82915694,1.0657977,19.21578,41.236496,265.86771726608276,,0.33689368,4.1991663,-0.66646916,-0.8205901,0.14999999,1.9625745e-08,17.204454,3520,739.0532,13.200833,17.42689,,0.23232323,176,17.42689,2.3206215e-15,1.9304494
6.1327744,-0.8304275,1.0579618,19.21578,41.06778,266.5075750350952,,-0.80420333,4.2281466,-1.1049894,-0.8153471,0.14999999,1.9404615e-08,8.0713,3540,748.3821,13.171853,17.42689,,-1.0,177,17.42689,4.525251e-17,1.0400886e-09
4.8384104,-0.828538,0.8916513,19.21578,41.077217,267.36552929878235,,-0.40761724,4.204652,-0.54164696,-0.8209809,0.14999999,1.9187196e-08,17.354298,3560,748.428,13.195348,17.42689,,-0.4949495,178,17.42689,0.54582345,0.023018947
4.626687,-0.8273177,0.9293532,19.21578,40.916206,268.37620878219604,,-0.7626492,4.1816683,-0.49683356,-0.82645386,0.14999999,1.8973413e-08,17.309278,3580,748.51855,13.218331,17.42689,,-0.7979798,179,17.42689,0.1478921,3.5460002e-06
4.2427588,-0.82623565,1.0593277,19.21578,40.869064,268.9855628013611,,-0.6877332,4.1585407,-0.55626816,-0.8320249,0.14999999,1.8763183e-08,17.38137,3600,748.53735,13.241459,17.42689,,-0.35353535,180,17.42689,0.11248048,0.34714797
4.873295,-0.82473516,0.8953859,19.21578,41.020004,269.9727921485901,,-0.8467308,4.135686,-0.6074847,-0.8356383,0.14999999,1.8556428e-08,17.378128,3620,748.5591,13.264314,17.42689,,-0.6969697,181,17.42689,4.873295,0.00010525462
4.436955,-0.8235133,0.9784534,19.21578,40.859528,270.5888092517853,,-0.8614239,4.113455,-0.49239895,-0.84114736,0.14999999,1.8353068e-08,17.31028,3640,748.6489,13.286545,17.42689,,-0.8181818,182,17.42689,4.27365,1.7329439e-06
9.35332,-0.8217293,0.9042897,19.21578,40.84229,271.8855867385864,,0.5061856,4.091469,-0.46957105,-0.8466268,0.14999999,1.8153036e-08,17.310007,3660,748.7388,13.308531,17.42689,,0.4949495,183,17.42689,7.470586e-18,0.030384328
4.326234,-0.8244536,0.9974948,19.21578,40.575317,273.0467493534088,,-1.0543426,4.126995,-1.2159374,-0.8519104,0.14999999,1.795626e-08,6.771824,3680,759.36694,13.273005,17.42689,,-0.83838385,184,17.42689,3.200302e-17,8.284093e-07
6.1598725,-0.8240688,1.0634434,19.21578,40.62192,273.96680998802185,,-0.864178,4.1057663,-0.7447337,-0.8573305,0.14999999,1.7762662e-08,17.200277,3700,759.5669,13.294233,17.42689,,-1.0,185,17.42689,5.2450786,1.0846838e-09
19.317371,-0.82175493,0.9272188,19.21578,40.44083,274.88510251045227,,1.0626777,4.084158,-0.4475053,-0.8627213,0.14999999,1.757218e-08,17.313492,3720,759.6533,13.315842,17.42689,,1.0,186,17.42689,1.2034845e-33,1.8143913e-09
5.926261,-0.8276413,0.980427,19.21578,40.409267,275.8063688278198,,0.039429687,4.155366,-1.8245012,-0.8680833,0.14999999,1.7384744e-08,,3740,777.05347,13.244634,17.42689,,-0.05050505,187,17.42689,1.8109908e-11,5.9061675
7.6971374,-0.8281214,1.0698541,19.21578,40.311153,276.727774143219,,0.44417346,4.1774616,-0.8914292,-0.84232134,0.14999999,1.720029e-08,9.090498,3760,785.3628,13.222538,17.42689,,0.21212122,188,17.42689,3.3430758,2.396161
9.93676,-0.82975924,1.0411899,19.21578,40.330017,277.6569607257843,,0.5535855,4.2087536,-1.1938485,-0.8349614,0.14999999,1.7018756e-08,7.3083954,3780,795.45435,13.191246,17.42689,,0.65656567,189,17.42689,3.2206247,0.00050045626
4.9703827,-0.8317392,0.846173,19.21578,40.16552,278.58702325820923,,-0.59475374,4.2449474,-1.2303509,-0.8402358,0.14999999,1.6840083e-08,6.314469,3800,806.54004,13.155052,17.42689,,-0.5555556,190,17.42689,1.2205724e-11,0.005614332
4.317534,-0.83140194,0.99935544,19.21578,40.157356,279.51392817497253,,-0.9584584,4.22279,-0.60919243,-0.84545565,0.14999999,1.6664211e-08,17.387032,3820,806.55273,13.17721,17.42689,,-0.83838385,191,17.42689,1.3078175,8.2307884e-07
6.1710987,-0.8296929,1.0605618,19.21578,40.192066,280.4457552433014,,-1.2054102,4.201647,-0.4968435,-0.85067755,0.14999999,1.6491079e-08,17.23656,3840,806.71606,13.198353,17.42689,,-1.0,192,17.42689,4.20669,1.0774915e-09
8.672104,-0.83408654,0.97440296,19.21578,40.074234,281.37589836120605,,0.39709067,4.1809464,-1.7290335,-0.8558724,0.14999999,1.6320628e-08,17.193605,3860,806.9226,13.219053,17.42689,,0.41414142,193,17.42689,7.272631e-25,0.15371352
6.041209,-0.8358123,1.0676322,19.21578,40.015823,282.3095016479492,,-0.9587828,4.2095547,-1.1320267,-0.8602442,0.14999999,1.6152807e-08,7.669022,3880,816.65356,13.190445,17.42689,,-1.0,194,17.42689,1.1996388e-18,1.0878497e-09
4.378655,-0.8336354,1.0618911,19.21578,40.000343,283.24653697013855,,-0.56425446,4.1888113,-0.4698471,-0.8653856,0.14999999,1.5987561e-08,17.235498,3900,816.81836,13.211188,17.42689,,-0.3131313,195,17.42689,0.00040337007,0.6598248
4.956439,-0.8322647,0.8631638,19.21578,40.048916,284.17717146873474,,-0.19900703,4.167715,-0.62017405,-0.8671227,0.14999999,1.5824838e-08,17.345964,3920,816.8721,13.232285,17.42689,,-0.5959596,196,17.42689,4.835659,0.0020299663
5.2354484,-0.83154017,1.0322298,19.21578,39.893513,285.1130712032318,,0.066778675,4.149848,-0.54815197,-0.87220144,0.14999999,1.566459e-08,16.752205,3940,817.52,13.250152,17.42689,,-0.13131313,197,17.42689,4.155783,4.1914616
