Delta,IWMean,Regret,ReturnMean,ReturnMax,LQGmu1_higher,DenMISELogLast,Bound,ReturnMin,IWMax,Regret/t,TimestepsSoFar,IWMin,DenMISEMeanLog,TimeElapsed,ReturnAbsMax,DenMISELogFirst,ReturnLastEpisode,ReturnStepMax,IWLastEpisode,IWFirstEpisode,LQGsigma_higher,LQGmu1_actor,Iteration
5.4105296e-08,1.0920898,483.55786,12.838133,17.436134,-1.0,-1.017135,48.274273,,6.542309,4.5618668,2120,,-0.9037633,145.40018939971924,17.436134,-0.9576792,6.9376154,19.225239,3.1746033e-21,1.5327201e-11,0.14999999,-1.2239991,106
5.3098706e-08,1.0652269,483.76135,12.878865,17.436134,-0.1919192,-1.939033,48.190628,,5.076818,4.5211344,2140,,-0.912751,147.5284104347229,17.436134,-0.967069,17.196644,19.225239,9.700702e-10,1.0674037,0.14999999,-0.080903746,107
5.2119947e-08,1.1030756,485.75513,12.9022665,17.436134,-1.0,-0.7115889,47.7053,,6.2782555,4.497733,2160,,-0.91042745,149.61504340171814,17.436134,-0.966445,15.406185,19.225239,3.8133148e-08,1.5462152e-11,0.14999999,-0.9039751,108
5.116801e-08,0.84165406,485.87537,12.942428,17.436134,-0.53535354,-0.46719894,47.6702,,5.1777196,4.457572,2180,,-0.905581,151.12732195854187,17.436134,-0.9756617,17.279825,19.225239,0.20716967,0.00092392706,0.14999999,-0.47329426,109
5.024191e-08,0.87492275,485.87292,12.982973,17.436134,1.0,-0.64769673,47.68742,,17.444773,4.4170265,2200,,-0.9047525,152.47854137420654,17.436134,-0.98478574,17.402426,19.225239,5.7241524e-21,1.0395264e-07,0.14999999,1.1313543,110
4.9340724e-08,0.9005663,503.27283,12.86601,17.436134,0.01010101,-2.0529506,47.60518,,6.4290447,4.53399,2220,,-0.9165642,153.88807106018066,17.436134,-0.99383557,,19.225239,1.5243761e-11,6.0292244,0.14999999,0.00951189,111
4.846357e-08,0.99325305,511.54065,12.832672,17.436134,0.33333334,-0.82648945,47.45609,,7.8075123,4.5673275,2240,,-0.9167554,155.15629935264587,17.436134,-0.94991076,9.1322975,19.225239,0.5912248,2.0283682,0.14999999,0.37145475,112
4.760961e-08,0.8722676,521.09216,12.788565,17.436134,-0.3939394,-1.0256371,47.281773,,5.167135,4.611435,2260,,-0.9179365,156.38615703582764,17.436134,-0.9408513,7.8484054,19.225239,1.6459835e-05,0.030823264,0.14999999,-0.6342283,113
4.6778016e-08,0.98847795,521.09155,12.829021,17.436134,-0.6969697,-0.6136829,47.665436,,4.789555,4.570978,2280,,-0.9164574,158.00903367996216,17.436134,-0.9493892,17.400555,19.225239,4.501393,5.289923e-06,0.14999999,-0.7756169,114
4.596802e-08,1.0375612,521.1288,12.868445,17.436134,-0.8181818,-0.51962554,47.304855,,4.4103885,4.531554,2300,,-0.9131958,159.25230813026428,17.436134,-0.95812285,17.362833,19.225239,4.295403,5.2881273e-08,0.14999999,-0.819122,115
4.517889e-08,0.9872222,521.193,12.906956,17.436134,0.7979798,-0.4762502,46.903114,,9.489869,4.493044,2320,,-0.90919507,161.34308099746704,17.436134,-0.9667809,17.335709,19.225239,2.4782046e-25,0.00013449605,0.14999999,0.94637537,116
4.4409898e-08,1.0452808,537.6427,12.804763,17.436134,-0.8181818,-1.3463197,46.695274,,4.3213606,4.595237,2340,,-0.9132384,163.3725814819336,17.436134,-0.9753635,0.950286,19.225239,9.1117446e-30,5.3800875e-08,0.14999999,-1.0406452,117
4.366038e-08,1.1131543,537.85376,12.841917,17.436134,-1.0,-0.7261532,46.967026,,6.463077,4.5580826,2360,,-0.9113563,165.49990105628967,17.436134,-0.98387414,17.189108,19.225239,5.299555,1.573398e-11,0.14999999,-1.0830141,118
4.292967e-08,1.0410392,538.0525,12.87855,17.436134,-0.13131313,-0.86846226,46.706062,,5.4415703,4.52145,2380,,-0.910185,167.5331506729126,17.436134,-0.992313,17.20109,19.225239,1.150139e-08,2.2085078,0.14999999,-0.13328347,119
4.2217163e-08,1.1176744,539.2578,12.906185,17.436134,-1.0,-0.6694103,46.414043,,6.23132,4.4938145,2400,,-0.9079517,169.6323401927948,17.436134,-0.98229253,16.194849,19.225239,2.9224054e-07,1.5709122e-11,0.14999999,-0.93511474,120
4.1522238e-08,0.8105704,539.40625,12.942097,17.436134,0.17171717,-0.4520397,46.349144,,7.590261,4.457903,2420,,-0.90334415,171.69857025146484,17.436134,-0.9905913,17.251375,19.225239,6.279602e-12,6.3667097,0.14999999,0.23421362,121
4.0844334e-08,1.2098547,548.2012,12.9065485,17.436134,0.47474748,-1.0388606,46.32455,,7.9836287,4.493451,2440,,-0.90609884,173.44056034088135,17.436134,-0.94754195,8.605208,19.225239,2.0778654,0.2973946,0.14999999,0.4859724,122
4.01829e-08,0.8836286,558.6467,12.858156,17.436134,-0.5959596,-1.0463595,46.00476,,5.0664463,4.5418434,2460,,-0.90574336,174.75607442855835,17.436134,-0.95327055,6.954415,19.225239,3.81962e-11,0.00015081817,0.14999999,-0.5756217,123
3.95374e-08,1.0280364,558.64136,12.894827,17.436134,-0.21212122,-0.6210456,45.962273,,5.133642,4.5051727,2480,,-0.904452,176.96437096595764,17.436134,-0.96136653,17.40534,19.225239,0.2626184,0.81001806,0.14999999,-0.1304752,124
3.8907334e-08,1.1056638,560.0066,12.919948,17.436134,-1.0,-0.6701111,45.658184,,6.1705217,4.480052,2500,,-0.9024546,179.17415261268616,17.436134,-0.9628876,16.034948,19.225239,2.624143e-07,1.5407219e-11,0.14999999,-1.0122466,125
3.8292207e-08,0.983697,560.208,12.953904,17.436134,-0.05050505,-0.5807064,45.531384,,5.873483,4.4460955,2520,,-0.899182,181.6197452545166,17.436134,-0.9708557,17.19846,19.225239,5.628138e-09,4.274677,0.14999999,-0.06241989,126
3.769156e-08,0.81604064,562.3373,12.972148,17.436134,-0.47474748,-0.72002846,45.352036,,5.286469,4.4278517,2540,,-0.89799196,183.65820479393005,17.436134,-0.9453977,15.270831,19.225239,0.12494512,0.004560958,0.14999999,-0.41409063,127
3.7104925e-08,0.9517893,562.4387,13.005947,17.436134,-0.2929293,-0.6558079,45.147057,,4.942448,4.3940525,2560,,-0.89758885,185.30766010284424,17.436134,-0.953205,17.298512,19.225239,3.6979015,0.22737621,0.14999999,-0.38942406,128
3.653188e-08,1.1373934,562.62354,13.038576,17.436134,0.6363636,-0.62808883,45.1165,,8.668993,4.3614235,2580,,-0.8959418,187.1202642917633,17.436134,-0.9592123,17.215014,19.225239,3.4868386e-10,0.0113238515,0.14999999,0.6978156,129
3.5972022e-08,1.0094473,575.35254,12.974212,17.436134,-0.7979798,-1.165196,45.12324,,4.403821,4.425788,2600,,-0.89712244,188.38034296035767,17.436134,-0.9668466,4.671173,19.225239,2.1761934e-21,1.204412e-07,0.14999999,-1.0933791,130
3.5424925e-08,1.1298665,575.5542,13.006455,17.436134,-1.0,-0.9211132,45.478455,,6.157695,4.393544,2620,,-0.8972987,189.67395448684692,17.436134,-0.9745094,17.198177,19.225239,5.5042715,1.5587347e-11,0.14999999,-1.1000477,131
3.4890213e-08,1.1333967,575.7627,13.038162,17.436134,-1.0,-0.9229245,45.014557,,5.926141,4.3618374,2640,,-0.89662236,190.99053120613098,17.436134,-0.982114,17.191717,19.225239,5.3584337,1.5706336e-11,0.14999999,-0.80849046,132
3.4367517e-08,0.9348275,575.8373,13.070396,17.436134,0.2929293,-0.4567881,44.82345,,8.002251,4.329603,2660,,-0.8924211,193.1076843738556,17.436134,-0.9896613,17.325327,19.225239,8.228868e-12,3.100636,0.14999999,0.30890507,133
3.3856487e-08,0.8441161,585.00134,13.034317,17.436134,-0.45454547,-1.0537795,44.793365,,5.1920176,4.3656826,2680,,-0.8942166,195.2074134349823,17.436134,-0.9741065,8.235866,19.225239,1.8085317e-05,0.0077855606,0.14999999,-0.5650803,134
3.335677e-08,0.9294429,585.0288,13.066453,17.436134,-0.6363636,-0.62838453,44.867096,,4.8222,4.3335466,2700,,-0.8934523,197.4160041809082,17.436134,-0.98148334,17.37275,19.225239,4.453311,4.2954693e-05,0.14999999,-0.77282137,135
3.286803e-08,0.9637819,585.0709,13.098007,17.436134,1.0,-0.48179168,44.80473,,18.514448,4.3019924,2720,,-0.8910011,200.5510869026184,17.436134,-0.9888631,17.357727,19.225239,2.0044729e-30,1.0437741e-07,0.14999999,0.8346002,136
3.238996e-08,1.0083832,599.70825,13.022568,17.436134,-0.09090909,-1.3033679,44.50014,,5.68589,4.377432,2740,,-0.8945541,203.64342164993286,17.436134,-0.9961892,2.7627387,19.225239,5.2983445e-08,3.2329497,0.14999999,0.12067598,137
3.1922237e-08,0.85738736,608.1361,12.9932165,17.436134,0.13131313,-1.0044901,44.45109,,7.243881,4.406783,2760,,-0.8953746,206.9709210395813,17.436134,-0.9801379,8.972065,19.225239,7.243881,6.924285,0.14999999,0.15208356,138
3.1464577e-08,1.0179325,616.64197,12.963726,17.436134,-0.7979798,-0.9881522,44.34417,,4.351866,4.4362736,2780,,-0.8971439,210.2125539779663,17.436134,-0.9384004,8.894068,19.225239,1.3892734e-08,1.1706339e-07,0.14999999,-0.8152384,139
3.101669e-08,1.1145209,616.69727,12.99502,17.436134,-1.0,-0.4561417,44.193832,,6.0109177,4.4049797,2800,,-0.89392316,213.35049104690552,17.436134,-0.94556886,17.344767,19.225239,1.9654607,1.5142684e-11,0.14999999,-1.031232,140
3.05783e-08,1.1617886,616.90063,13.024817,17.436134,0.43434343,-0.6140427,44.063984,,8.013319,4.375182,2820,,-0.89121985,216.4735598564148,17.436134,-0.95268637,17.19649,19.225239,9.16271e-21,0.5661006,0.14999999,0.23245129,141
3.014913e-08,1.0149841,625.68823,12.993745,17.436134,0.7979798,-1.0360974,43.933178,,9.923427,4.406255,2840,,-0.8912483,219.59419870376587,17.436134,-0.95574665,8.612696,19.225239,0.006140259,0.00013302018,0.14999999,0.7863746,142
2.972894e-08,0.92064404,639.6135,12.927177,17.436134,-0.6363636,-1.2429005,43.87692,,4.835768,4.472822,2860,,-0.8937514,222.68820095062256,17.436134,-0.9627633,3.4744716,19.225239,2.6867305e-19,4.2158037e-05,0.14999999,-0.70755804,143
2.9317473e-08,1.0368328,639.6384,12.958065,17.436134,-0.8181818,-0.52004474,43.775566,,4.200807,4.4419346,2880,,-0.891757,225.80248951911926,17.436134,-0.9697317,17.375046,19.225239,3.4085228,5.3498802e-08,0.14999999,-0.69906783,144
2.8914489e-08,0.9099279,639.63135,12.9887495,17.436134,0.09090909,-0.5101429,43.644478,,7.0688534,4.41125,2900,,-0.88892454,228.8825626373291,17.436134,-0.9766521,17.407223,19.225239,4.2028114e-06,7.05262,0.14999999,0.20269963,145
2.8519755e-08,0.8721018,648.3008,12.959583,17.436134,-0.33333334,-1.0161229,43.578705,,5.2706666,4.4404163,2920,,-0.8904862,231.95417261123657,17.436134,-0.93603206,8.730569,19.225239,0.012390345,0.10663973,0.14999999,-0.3815985,146
2.8133048e-08,0.9416494,648.4442,12.988815,17.436134,-0.6363636,-0.66307,43.480232,,4.720087,4.4111843,2940,,-0.8898555,234.20618104934692,17.436134,-0.9421279,17.256678,19.225239,1.2200745,4.1297033e-05,0.14999999,-1.153163,147
2.775416e-08,1.1363018,648.6432,13.017276,17.436134,-1.0,-1.2867647,44.06604,,6.0859237,4.382724,2960,,-0.8929791,236.0047414302826,17.436134,-0.9489073,17.200882,19.225239,5.718105,1.5193341e-11,0.14999999,-1.0899597,148
2.738287e-08,1.1389643,648.8511,13.045294,17.436134,-1.0,-0.86140156,43.67857,,5.885045,4.354706,2980,,-0.89194053,237.8295567035675,17.436134,-0.9556413,17.191938,19.225239,5.2579646,1.5295981e-11,0.14999999,-0.9499468,149
2.701898e-08,1.1330799,649.00757,13.073283,17.436134,-1.0,-0.43501416,43.16823,,5.699433,4.3267164,3000,,-0.88805276,239.3018274307251,17.436134,-0.96233034,17.243824,19.225239,3.88655,1.539864e-11,0.14999999,-0.9094429,150
2.6662299e-08,1.0064243,649.1271,13.101145,17.436134,0.27272728,-0.39394078,43.157574,,7.8242106,4.298855,3020,,-0.88397926,241.043062210083,17.436134,-0.9689749,17.280304,19.225239,1.2834905e-13,3.5823727,0.14999999,-0.07757345,151
2.6312636e-08,1.0214982,651.03906,13.116849,17.436134,-0.15151516,-0.7737985,43.543278,,5.4518437,4.2831507,3040,,-0.8833047,242.20935010910034,17.436134,-0.9521283,15.48811,19.225239,5.1063385,1.7097086,0.14999999,-0.18695956,152
2.59698e-08,0.97214586,651.70544,13.140487,17.436134,-0.25252524,-0.66726226,43.086296,,5.133714,4.259513,3060,,-0.8818229,243.164781332016,17.436134,-0.9475004,16.733507,19.225239,4.7110634,0.4406823,0.14999999,-0.28256845,153
2.5633629e-08,0.8407336,652.04675,13.165929,17.436134,-0.41414142,-0.636603,42.903812,,5.217699,4.234071,3080,,-0.8804682,244.63909602165222,17.436134,-0.9511389,17.058655,19.225239,3.4215224,0.019825015,0.14999999,-0.7103299,154
2.5303939e-08,1.0403873,652.06335,13.19314,17.436134,-0.7979798,-0.52238977,43.141888,,4.230581,4.2068596,3100,,-0.87922245,245.52858471870422,17.436134,-0.95748276,17.383528,19.225239,3.7804725,1.1931864e-07,0.14999999,-0.7673218,155
2.4980569e-08,1.0379068,652.0969,13.219891,17.436134,-0.7777778,-0.4599827,42.778957,,4.2027316,4.180109,3120,,-0.8763222,246.4739282131195,17.436134,-0.9639136,17.36636,19.225239,4.2027316,2.662609e-07,0.14999999,-0.94048107,156
2.4663356e-08,1.134809,652.2405,13.245603,17.436134,-1.0,-0.4160315,42.757477,,5.741459,4.154397,3140,,-0.8731944,248.26716113090515,17.436134,-0.9703034,17.256668,19.225239,3.7265792,1.55219e-11,0.14999999,-0.9381769,157
2.435215e-08,1.1224332,652.3899,13.270949,17.436134,0.61616164,-0.39703795,42.764618,,9.152106,4.1290503,3160,,-0.86939985,249.13743686676025,17.436134,-0.9766526,17.25031,19.225239,1.9088323e-23,0.018500786,0.14999999,0.56733936,158
2.4046798e-08,0.95758605,663.61597,13.226314,17.436134,-0.030303031,-1.1539228,42.58734,,6.195169,4.173686,3180,,-0.87053674,249.99194931983948,17.436134,-0.9828447,6.1741023,19.225239,0.003012,4.9028316,0.14999999,-0.11783105,159
2.374715e-08,0.9038617,664.4702,13.247061,17.436134,1.0,-0.6966613,42.474,,19.08109,4.152939,3200,,-0.86977214,250.86321353912354,17.436134,-0.95874476,16.545897,19.225239,4.6560594e-12,1.0128055e-07,0.14999999,1.1494049,160
2.3453074e-08,1.0165004,681.8701,13.164782,17.436134,-0.1919192,-2.3007393,42.44055,,5.1388025,4.235218,3220,,-0.8794445,251.76256465911865,17.436134,-0.9649753,,19.225239,1.1493075e-16,1.0651712,0.14999999,-0.21383229,161
2.3164423e-08,1.1289204,682.4175,13.187547,17.436134,-1.0,-0.62631315,42.323288,,5.7153006,4.212453,3240,,-0.87783945,252.85805225372314,17.436134,-0.9645731,16.85261,19.225239,5.394309e-06,1.5433219e-11,0.14999999,-0.6262558,162
2.2881071e-08,0.940504,682.42236,13.21336,17.436134,-0.6363636,-0.5953555,42.53659,,4.8166065,4.18664,3260,,-0.8753828,254.46251678466797,17.436134,-0.97072697,17.395037,19.225239,4.8127403,4.249513e-05,0.14999999,-0.5625018,163
2.2602883e-08,0.84503174,682.4812,13.238528,17.436134,-0.4949495,-0.6258448,42.26625,,5.1809816,4.1614714,3280,,-0.87426364,255.361811876297,17.436134,-0.97684294,17.340988,19.225239,4.493443,0.0027865705,0.14999999,-0.31379086,164
2.2329736e-08,1.0157387,682.72314,13.262284,17.436134,-0.23232323,-0.6417507,42.33924,,5.0090923,4.1377153,3300,,-0.8738264,256.9977557659149,17.436134,-0.98290503,17.15832,19.225239,4.359877,0.6203173,0.14999999,-0.14535385,165
2.2061514e-08,1.1059879,683.76416,13.280938,17.436134,0.43434343,-0.6525812,41.960346,,8.39675,4.1190615,3320,,-0.87245214,258.32191252708435,17.436134,-0.98519486,16.35877,19.225239,0.0029176062,0.5848061,0.14999999,0.4792593,166
2.1798098e-08,1.0343003,694.1509,13.243408,17.436134,-0.7979798,-1.1197609,41.942074,,4.1612306,4.1565914,3340,,-0.8734023,259.5903809070587,17.436134,-0.98768413,7.01341,19.225239,1.4692083e-15,1.2297727e-07,0.14999999,-0.7868564,167
2.1539364e-08,1.0468336,694.20435,13.267831,17.436134,-0.15151516,-0.43141457,41.940742,,5.188276,4.132169,3360,,-0.87060565,260.75889921188354,17.436134,-0.9936543,17.346493,19.225239,0.0005205649,1.7822007,0.14999999,-0.058920845,168
2.1285215e-08,0.8881827,696.7029,13.277497,17.436134,0.09090909,-0.7437837,41.753174,,7.195121,4.1225023,3380,,-0.8696356,261.9866602420807,17.436134,-0.9890366,14.901385,19.225239,3.3976984,7.1405067,0.14999999,0.26060542,169
2.1035541e-08,0.9898944,705.6167,13.249313,17.436134,0.7979798,-1.0805386,41.673584,,10.468208,4.1506863,3400,,-0.87158555,263.15490651130676,17.436134,-0.953553,8.486309,19.225239,0.012798601,0.00013272872,0.14999999,0.8352969,170
2.079023e-08,1.0397078,720.26465,13.187925,17.436134,-0.7979798,-1.3378305,41.65541,,4.157296,4.2120743,3420,,-0.87447906,264.11031007766724,17.436134,-0.95941734,2.7521458,19.225239,1.823574e-25,1.1954975e-07,0.14999999,-0.8379203,171
2.0549185e-08,0.87356955,720.33325,13.212016,17.436134,-0.35353535,-0.40472516,41.408184,,5.1018934,4.1879835,3440,,-0.87155443,264.72818326950073,17.436134,-0.9652483,17.331667,19.225239,0.021686463,0.07380866,0.14999999,-0.3506446,172
2.031231e-08,1.0944296,720.43286,13.235648,17.436134,-1.0,-0.6314346,41.3423,,5.8886976,4.1643515,3460,,-0.8709288,265.29444646835327,17.436134,-0.97061634,17.30012,19.225239,0.00042617472,1.5526786e-11,0.14999999,-1.1108415,173
2.0079504e-08,0.973397,720.6433,13.258371,17.436134,0.27272728,-0.94751143,41.27778,,8.0608,4.1416283,3480,,-0.8708838,265.93204402923584,17.436134,-0.97638005,17.189445,19.225239,2.3003376e-18,3.6089995,0.14999999,-0.03881249,174
1.985068e-08,1.0481087,724.6946,13.258888,17.436134,-0.11111111,-0.77907586,41.557915,,5.3678017,4.1411114,3500,,-0.87058085,266.4900689125061,17.436134,-0.9615815,13.348944,19.225239,5.1608424,2.6097531,0.14999999,-0.07678932,175
1.9625745e-08,0.9053531,727.1924,13.268225,17.436134,-0.61616164,-0.7032353,41.27487,,4.865137,4.131775,3520,,-0.8694095,267.07647919654846,17.436134,-0.9524768,14.902055,19.225239,0.008366424,8.002021e-05,0.14999999,-0.7755827,176
1.9404615e-08,1.0527825,727.2363,13.291321,17.436134,-0.8181818,-0.44554308,41.27719,,4.0631933,4.108679,3540,,-0.8675813,267.6321527957916,17.436134,-0.9581421,17.356241,19.225239,3.988432,5.2882278e-08,0.14999999,-0.82902825,177
1.9187196e-08,1.0527891,727.2976,13.314058,17.436134,-0.11111111,-0.39934656,41.129486,,5.297057,4.0859413,3560,,-0.86468923,268.2030236721039,17.436134,-0.9637759,17.338638,19.225239,4.2080792e-05,2.6154861,0.14999999,-0.123398885,178
1.8973413e-08,1.1017015,728.4275,13.330572,17.436134,-1.0,-0.63917583,41.09709,,5.887089,4.0694275,3580,,-0.8631856,268.83797216415405,17.436134,-0.9547913,16.269684,19.225239,1.9333243e-07,1.5283004e-11,0.14999999,-0.9599298,179
1.8763183e-08,1.1195401,728.58496,13.352305,17.436134,0.57575756,-0.4328751,40.98101,,8.9971895,4.047694,3600,,-0.8602839,269.4058692455292,17.436134,-0.9603624,17.242819,19.225239,7.12099e-23,0.044435285,0.14999999,0.6334212,180
1.8556428e-08,1.058701,740.5332,13.308656,17.436134,-0.8181818,-1.2177693,40.96448,,4.022715,4.091344,3620,,-0.86169165,270.3368012905121,17.436134,-0.9656557,5.4516625,19.225239,4.1456806e-20,5.3281184e-08,0.14999999,-0.7476821,181
1.8353068e-08,1.0179245,740.57837,13.330889,17.436134,-0.23232323,-0.44547626,40.86507,,4.904163,4.069111,3640,,-0.85911596,270.89342880249023,17.436134,-0.97116536,17.354992,19.225239,0.011351006,0.6130776,0.14999999,-0.03935577,182
1.8153036e-08,0.9678579,744.4463,13.331987,17.436134,0.01010101,-0.7520539,40.86286,,6.253554,4.068012,3660,,-0.85847515,271.82130432128906,17.436134,-0.9732819,13.532003,19.225239,5.3434978,5.906566,0.14999999,0.10810546,183
1.795626e-08,1.0537847,752.8479,13.3084345,17.436134,-0.7979798,-0.9597382,40.691345,,4.057344,4.091565,3680,,-0.8592429,272.3811979293823,17.436134,-0.94696516,8.998249,19.225239,8.284318e-08,1.1807033e-07,0.14999999,-0.9463643,184
1.7762662e-08,1.1009393,752.9956,13.329754,17.436134,-1.0,-0.4153931,40.682716,,5.8824964,4.0702457,3700,,-0.8565858,273.5087239742279,17.436134,-0.95238525,17.252605,19.225239,3.7797046,1.524626e-11,0.14999999,-1.0837635,185
1.757218e-08,0.9408595,753.1997,13.350538,17.436134,1.0,-0.7938841,40.4744,,19.73558,4.0494614,3720,,-0.85575545,274.71509885787964,17.436134,-0.95777607,17.195818,19.225239,,1.0118265e-07,0.14999999,1.0643423,186
1.7384744e-08,1.1043807,770.59985,13.279145,17.436134,-1.0,-1.8400351,40.452274,,5.762849,4.1208544,3740,,-0.8614905,275.9481086730957,17.436134,-0.963138,,19.225239,,1.54111e-11,0.14999999,-0.87244743,187
1.720029e-08,0.7919763,770.6926,13.3005705,17.436134,-0.45454547,-0.36195552,40.364815,,5.3279753,4.099429,3760,,-0.8583264,277.32314229011536,17.436134,-0.96847135,17.307156,19.225239,0.07880347,0.007741814,0.14999999,-0.33202833,188
1.7018756e-08,1.0652015,770.8467,13.321445,17.436134,-0.15151516,-0.6446184,40.339417,,5.021872,4.078554,3780,,-0.8583187,278.5736849308014,17.436134,-0.9737352,17.245722,19.225239,2.4563797,1.7470522,0.14999999,-0.08060953,189
1.6840083e-08,0.904267,773.5984,13.328429,17.436134,0.15151516,-0.6779086,40.30699,,7.531685,4.0715704,3800,,-0.8570709,279.81970715522766,17.436134,-0.9698111,14.648416,19.225239,1.58204,6.5967336,0.14999999,0.12678184,190
1.6664211e-08,1.0566013,782.04004,13.305549,17.436134,-0.8181818,-0.97750074,40.181835,,3.9867668,4.094451,3820,,-0.85824966,281.17162680625916,17.436134,-0.94092995,8.958308,19.225239,1.7038461e-08,5.1979864e-08,0.14999999,-0.8419868,191
1.6491079e-08,1.0739831,782.1206,13.326454,17.436134,0.43434343,-0.3716219,40.03199,,8.616627,4.0735455,3840,,-0.8554504,282.64197993278503,17.436134,-0.94615185,17.319204,19.225239,7.32093e-16,0.56241345,0.14999999,0.501915,192
1.6320628e-08,1.0249671,792.7097,13.292695,17.436134,-0.030303031,-1.1649382,40.01989,,5.8024035,4.1073046,3860,,-0.8567475,283.92308735847473,17.436134,-0.9484217,6.8110213,19.225239,0.015741438,4.7369328,0.14999999,0.0053026117,193
1.6152807e-08,1.0409452,800.57837,13.273307,17.436134,0.7373737,-0.7838107,40.01306,,10.298245,4.126693,3880,,-0.8562839,285.17522263526917,17.436134,-0.9293424,9.531254,19.225239,3.9173072e-05,0.00078477757,0.14999999,0.99625576,194
1.5987561e-08,1.0942887,817.91064,13.205586,17.436134,-1.0,-1.6265908,39.97456,,5.8250074,4.194413,3900,,-0.86010975,286.6501326560974,17.436134,-0.9344797,0.068052456,19.225239,4.6955684e-38,1.4975717e-11,0.14999999,-1.0339729,195
1.5824838e-08,0.8935729,818.1094,13.225972,17.436134,-0.6363636,-0.583505,39.880142,,4.866991,4.1740274,3920,,-0.85826117,287.84904289245605,17.436134,-0.9395948,17.200853,19.225239,0.1420616,4.119256e-05,0.14999999,-0.47662017,196
