Iteration,DenMISEMeanLog,IWLastEpisode,TimeElapsed,IWMin,LQGmu1_higher,ReturnMax,Regret/t,ReturnAbsMax,Regret,ReturnLastEpisode,DenMISELogFirst,IWMean,IWMax,ReturnMean,LQGmu1_actor,IWFirstEpisode,Bound,LQGsigma_higher,ReturnStepMax,Delta,DenMISELogLast,TimestepsSoFar,ReturnMin
3231,-0.57406384,2.902174,9038.666198968887,,-0.7777778,17.434914,1.6235399,17.434914,5245.6562,17.32442,-0.55541366,0.9872926,2.9139757,15.77646,-0.7075857,0.0073685073,22.499119,0.14999999,19.2239,5.8234126e-11,-0.10091911,64620,
3232,-0.5739056,2.5060651,9044.943920373917,,-0.7777778,17.434914,1.6230431,17.434914,5245.672,17.383837,-0.55572087,0.9874341,2.912251,15.776957,-0.77166396,0.0073707704,22.498108,0.14999999,19.2239,5.81981e-11,-0.05001982,64640,
3233,-0.573758,2.8895116,9050.675022602081,,-0.7777778,17.434914,1.6225519,17.434914,5245.711,17.363222,-0.55602795,0.9876943,2.9105291,15.777448,-0.94626015,0.0073730345,22.49915,0.14999999,19.2239,5.8162097e-11,-0.08373664,64660,
3234,-0.57363933,2.978505,9056.587461471558,,-1.0,17.434914,1.6220989,17.434914,5245.867,17.241346,-0.5563349,1.0030408,4.303,15.777901,-1.0649909,1.2060604e-05,22.495146,0.14999999,19.2239,5.812614e-11,-0.17741713,64680,
3235,-0.5736025,3.8251076,9062.587529659271,,-1.0,17.434914,1.6216583,17.434914,5246.0664,17.201475,-0.5566441,1.0032505,4.2986093,15.778341,-0.8453443,1.2064343e-05,22.495586,0.14999999,19.2239,5.8090203e-11,-0.45726758,64700,
3236,-0.5734606,2.7028844,9066.785905122757,,-0.7777778,17.434914,1.6211824,17.434914,5246.1445,17.321426,-0.55695313,0.9878579,2.9086535,15.778817,-0.9599607,0.007379858,22.497805,0.14999999,19.2239,5.805431e-11,-0.11758762,64720,
3237,-0.57334644,3.1091037,9071.170159578323,,-1.0,17.434914,1.6207314,17.434914,5246.3047,17.238394,-0.55725986,1.0033982,4.2955356,15.779268,-1.0386579,1.2071766e-05,22.494753,0.14999999,19.2239,5.8018448e-11,-0.1917784,64740,
3238,-0.5732798,3.6891742,9075.588123321533,,-1.0,17.434914,1.6202927,17.434914,5246.508,17.197802,-0.5575687,1.003567,4.291169,15.779707,-1.4167087,1.2075497e-05,22.4945,0.14999999,19.2239,5.7982615e-11,-0.36043075,64760,
3239,-0.5744404,4.28298,9079.820611953735,,-1.0,17.434914,1.6198559,17.434914,5246.711,17.195385,-0.5578775,1.0039197,4.286813,15.780144,-1.255347,1.2079228e-05,22.497414,0.14999999,19.2239,5.7946817e-11,-4.3352714,64780,
3240,-0.5748513,4.2143726,9085.446120500565,,-1.0,17.434914,1.6194162,17.434914,5246.91,17.203863,-0.5581862,1.0042511,4.2824674,15.780583,-1.0381582,1.2082961e-05,22.499975,0.14999999,19.2239,5.791105e-11,-1.9092549,64800,
3241,-0.5747826,3.6772912,9091.54935669899,,-1.0,17.434914,1.6189785,17.434914,5247.1094,17.199966,-0.5584948,1.0044168,4.2781343,15.781021,-1.0942411,1.2086684e-05,22.499691,0.14999999,19.2239,5.7875323e-11,-0.3563515,64820,
3242,-0.5747844,3.9186864,9096.699184417725,,-1.0,17.434914,1.6185408,17.434914,5247.3086,17.19837,-0.55880326,1.0046575,4.2738137,15.781459,-1.0989164,1.2090419e-05,22.500702,0.14999999,19.2239,5.7839622e-11,-0.5849393,64840,
3243,-0.5747933,3.9306874,9104.041435480118,,-1.0,17.434914,1.618104,17.434914,5247.5117,17.200012,-0.55911165,1.004902,4.2695036,15.781896,-0.9988007,1.2094144e-05,22.501778,0.14999999,19.2239,5.7803953e-11,-0.60806525,64860,
3244,-0.5746922,3.4186852,9108.371481657028,,-1.0,17.434914,1.6176662,17.434914,5247.707,17.204403,-0.55942,1.004989,4.265204,15.782333,-1.1093153,1.209787e-05,22.500164,0.14999999,19.2239,5.7768325e-11,-0.25110647,64880,
3245,-0.57471776,3.955775,9114.385066270828,,-1.0,17.434914,1.6172285,17.434914,5247.9062,17.202366,-0.5597282,1.0052423,4.2609167,15.782771,-1.046654,1.2101609e-05,22.50141,0.14999999,19.2239,5.7732725e-11,-0.6625469,64900,
3246,-0.57465637,3.706585,9119.395607948303,,-1.0,17.434914,1.6167917,17.434914,5248.1055,17.198809,-0.5600363,1.0054191,4.256642,15.783208,-0.87472516,1.2105337e-05,22.501337,0.14999999,19.2239,5.7697163e-11,-0.3802982,64920,
3247,-0.5745165,2.1274338,9124.265343666077,,-1.0,17.434914,1.6163244,17.434914,5248.203,17.30108,-0.56034434,1.0051095,4.2523756,15.783675,-0.90639126,1.2109067e-05,22.492987,0.14999999,19.2239,5.7661622e-11,-0.12548581,64940,
3248,-0.57438105,4.8702905e-06,9128.555629968643,,-0.13131313,17.434914,1.6158628,17.434914,5248.324,17.282967,-0.56065226,1.0149933,7.0872355,15.784137,-0.2607683,3.595993,22.49238,0.14999999,19.2239,5.762613e-11,-0.13937603,64960,
3249,-0.5743569,4.4236608,9133.795222759247,,-0.25252524,17.434914,1.6154509,17.434914,5248.5977,17.118042,-0.55985355,0.9862082,4.8374033,15.784549,-0.3013533,4.6373034,22.491009,0.14999999,19.2239,5.7590654e-11,-0.51029605,64980,
3250,-0.5743148,4.054723,9138.050669193268,,-0.2929293,17.434914,1.6150064,17.434914,5248.7734,17.226526,-0.558735,0.98085135,4.362053,15.784993,-0.32057303,4.362048,22.489954,0.14999999,19.2239,5.755522e-11,-0.42327783,65000,
3251,-0.57426256,3.9027593,9142.244630098343,,-0.3131313,17.434914,1.6145802,17.434914,5249.0,17.173779,-0.5577014,0.9794823,4.160288,15.785419,-0.28656933,4.115103,22.489565,0.14999999,19.2239,5.7519822e-11,-0.38473296,65020,
3252,-0.57423127,4.1127744,9146.296696186066,,-0.3131313,17.434914,1.6141644,17.434914,5249.2617,17.139933,-0.5567439,0.9798647,4.156249,15.785835,-0.49546972,4.1111646,22.491203,0.14999999,19.2239,5.748445e-11,-0.4515949,65040,
3253,-0.5740965,0.010435509,9150.440291404724,,-1.0,17.434914,1.613697,17.434914,5249.3555,17.309303,-0.555788,1.0049142,4.2546616,15.786303,-0.87199426,1.2054015e-05,22.486927,0.14999999,19.2239,5.7449115e-11,-0.11596362,65060,
3254,-0.5739572,0.0076745846,9155.111966848373,,-0.35353535,17.434914,1.6132278,17.434914,5249.4414,17.312565,-0.55609536,0.97853106,3.8180344,15.786772,-0.42317137,3.4699924,22.480038,0.14999999,19.2239,5.7413806e-11,-0.12530382,65080,
3255,-0.573852,0.0020172398,9159.22942686081,,-1.0,17.434914,1.6127491,17.434914,5249.5,17.340942,-0.55533683,1.0045913,4.2517166,15.7872505,-0.54065955,1.2048579e-05,22.478416,0.14999999,19.2239,5.737854e-11,-0.20982215,65100,
3256,-0.57369685,2.0053241,9164.408898353577,,-0.41414142,17.434914,1.6122637,17.434914,5249.5312,17.368645,-0.555644,0.98315233,3.4210086,15.787736,-0.6029747,2.349735,22.487135,0.14999999,19.2239,5.7343297e-11,-0.07333171,65120,
3257,-0.5735383,1.4712595,9169.931663274765,,-0.43434343,17.434914,1.6117697,17.434914,5249.5312,17.39653,-0.55522966,0.9853519,3.3087869,15.78823,-0.5319335,1.989357,22.477882,0.14999999,19.2239,5.7308092e-11,-0.039859936,65140,
3258,-0.57339126,0.929134,9174.392190933228,,-0.75757575,17.434914,1.6112804,17.434914,5249.551,17.385977,-0.55492604,0.99195355,2.884148,15.788719,-0.5427333,0.011836207,22.47814,0.14999999,19.2239,5.727292e-11,-0.07974819,65160,
3259,-0.5732396,2.7141495,9179.772060394287,,-0.4949495,17.434914,1.6108027,17.434914,5249.6055,17.342916,-0.5552293,0.9956176,3.0338082,15.789197,-0.41969967,1.0840974,22.485346,0.14999999,19.2239,5.7237777e-11,-0.07103698,65180,
3260,-0.57313067,3.0781863,9185.794821023941,,-0.47474748,17.434914,1.6103249,17.434914,5249.66,17.345037,-0.5552035,0.99245816,3.1139245,15.789675,-0.40275782,1.3515002,22.486717,0.14999999,19.2239,5.7202663e-11,-0.21349818,65200,
3261,-0.5730305,3.1811428,9190.659096956253,,-0.45454547,17.434914,1.6098499,17.434914,5249.7188,17.33869,-0.55509573,0.9894829,3.2030644,15.79015,-0.54866874,1.6544387,22.488064,0.14999999,19.2239,5.7167587e-11,-0.23865815,65220,
3262,-0.57287806,2.5142744,9195.22574687004,,-0.47474748,17.434914,1.6093712,17.434914,5249.7656,17.35621,-0.5548951,0.99278724,3.1098375,15.790628,-0.55411863,1.3510835,22.48569,0.14999999,19.2239,5.7132542e-11,-0.065232806,65240,
3263,-0.5727235,2.7331634,9199.04739522934,,-0.5151515,17.434914,1.6088772,17.434914,5249.7656,17.401583,-0.5547875,0.9996922,2.9540408,15.791122,-0.77440333,0.85357183,22.484737,0.14999999,19.2239,5.7097528e-11,-0.061021235,65260,
3264,-0.57257485,2.8829498,9203.75570654869,,-0.75757575,17.434914,1.6083956,17.434914,5249.801,17.36222,-0.5548324,0.9919594,2.884773,15.791604,-0.6668381,0.0118351,22.474644,0.14999999,19.2239,5.7062546e-11,-0.08692527,65280,
3265,-0.5724136,2.4707382,9209.027480840683,,-0.5959596,17.434914,1.6079054,17.434914,5249.8125,17.390947,-0.5551351,1.0096828,2.7714927,15.792094,-0.5947044,0.27420107,22.478432,0.14999999,19.2239,5.7027605e-11,-0.037974656,65300,
3266,-0.57224756,2.7671552,9215.7050344944,,-0.5959596,17.434914,1.6074114,17.434914,5249.8047,17.407608,-0.55535734,1.0098922,2.7699902,15.792588,-0.3693354,0.27426204,22.479382,0.14999999,19.2239,5.6992695e-11,-0.039673243,65320,
3267,-0.57215863,2.507392,9219.171020507812,,-0.4949495,17.434914,1.6069651,17.434914,5249.953,17.250055,-0.5555795,0.9962341,3.0227623,15.793035,-0.36463097,1.0844771,22.476067,0.14999999,19.2239,5.695781e-11,-0.2917038,65340,
3268,-0.57207644,2.9977982,9224.544566392899,,-0.45454547,17.434914,1.6065197,17.434914,5250.1055,17.249996,-0.5555537,0.9897205,3.1947684,15.79348,-0.19177717,1.6551964,22.475908,0.14999999,19.2239,5.6922956e-11,-0.29935482,65360,
3269,-0.57211185,2.9276915,9228.803768157959,,-0.35353535,17.434914,1.6062546,17.434914,5250.8438,16.658981,-0.5553532,0.9795171,3.805582,15.793745,-0.3173083,3.4674184,22.469587,0.14999999,19.2239,5.6888133e-11,-0.67749304,65380,
3270,-0.572061,3.7966123,9233.351654291153,,-0.35353535,17.434914,1.6058235,17.434914,5251.043,17.202543,-0.554599,0.9798743,3.8023198,15.794176,-0.24961998,3.4648037,22.471287,0.14999999,19.2239,5.6853345e-11,-0.38509217,65400,
3271,-0.5720542,4.127866,9238.540692329407,,-0.3131313,17.434914,1.6054239,17.434914,5251.34,17.102335,-0.5538457,0.98079133,4.1401925,15.794576,-0.32926726,4.0992665,22.47299,0.14999999,19.2239,5.6818585e-11,-0.5292165,65420,
3272,-0.5719955,3.812149,9243.354310750961,,-0.33333334,17.434914,1.6050034,17.434914,5251.5703,17.166101,-0.55289894,0.9804315,3.9568546,15.794996,-0.21976867,3.7980125,22.473537,0.14999999,19.2239,5.6783862e-11,-0.36037895,65440,
3273,-0.5720102,4.304903,9247.565338373184,,-0.2929293,17.434914,1.6047106,17.434914,5252.2188,16.754385,-0.55204445,0.9828876,4.3330245,15.795289,-0.29091656,4.332961,22.474329,0.14999999,19.2239,5.674917e-11,-0.60051703,65460,
3274,-0.5719736,4.0635314,9254.009404420853,,-0.3131313,17.434914,1.6043177,17.434914,5252.535,17.084492,-0.55102694,0.98179734,4.1283965,15.795682,-0.10525963,4.087728,22.475513,0.14999999,19.2239,5.6714505e-11,-0.43483746,65480,
3275,-0.5720907,4.1923385,9260.739525079727,,-0.25252524,17.434914,1.6044359,17.434914,5254.5273,15.407054,-0.5500846,0.98844504,4.8026104,15.795564,-0.26768288,4.5922227,22.470488,0.14999999,19.2239,5.6679883e-11,-0.9370141,65500,
3276,-0.57206726,4.3088903,9267.463005304337,,-0.27272728,17.434914,1.6040478,17.434914,5254.8594,17.065624,-0.54898864,0.9858712,4.544212,15.795952,-0.33406666,4.4920144,22.471132,0.14999999,19.2239,5.6645286e-11,-0.48306432,65520,
3277,-0.57200307,3.728001,9272.928719997406,,-0.3131313,17.434914,1.603611,17.434914,5255.0312,17.2289,-0.5479236,0.98231447,4.1160135,15.796389,-0.22373739,4.0750623,22.470165,0.14999999,19.2239,5.6610713e-11,-0.3474304,65540,
3278,-0.5720127,4.2938185,9277.331263542175,,-0.2929293,17.434914,1.6032696,17.434914,5255.5195,16.914488,-0.546986,0.9842326,4.311156,15.79673,-0.22567335,4.3110986,22.471523,0.14999999,19.2239,5.6576178e-11,-0.5853843,65560,
3279,-0.57201976,4.5198555,9282.01947593689,,-0.27272728,17.434914,1.6028814,17.434914,5255.8477,17.066092,-0.5459767,0.9868964,4.5307183,15.797118,-0.31071374,4.478505,22.473436,0.14999999,19.2239,5.654168e-11,-0.57950026,65580,
3280,-0.57196814,3.9251177,9286.437984228134,,-0.3131313,17.434914,1.6024628,17.434914,5256.078,17.17551,-0.54491675,0.98329794,4.103831,15.797537,-0.4452706,4.062827,22.473137,0.14999999,19.2239,5.6507205e-11,-0.3893448,65600,
3281,-0.57185054,2.6120596,9290.878044366837,,-0.35353535,17.434914,1.6020021,17.434914,5256.168,17.306496,-0.54398364,0.9820421,3.7656634,15.797997,0.026199222,3.4282181,22.465862,0.14999999,19.2239,5.6472764e-11,-0.16896549,65620,
3282,-0.57210594,0.6050732,9295.24895787239,,-0.33333334,17.434914,1.604022,17.434914,5264.3984,9.166741,-0.54324406,0.981609,3.92024,15.795978,-0.3788904,3.7615201,22.449049,0.14999999,19.2239,5.643836e-11,-1.391939,65640,
3283,-0.57201815,3.4507618,9299.646798849106,,-0.3939394,17.434914,1.6035652,17.434914,5264.504,17.298014,-0.5424033,0.98314023,3.4897742,15.796434,-0.5173414,2.688545,22.449524,0.14999999,19.2239,5.6403982e-11,-0.2654463,65660,
3284,-0.5718759,9.2001506e-10,9304.0055270195,,0.47474748,17.434914,1.6031036,17.434914,5264.59,17.312294,-0.54188925,1.0167993,25.623827,15.796896,0.5127595,5.493172e-05,22.447634,0.14999999,19.2239,5.6369638e-11,-0.087195195,65680,
3285,-0.57239413,2.1527279e-21,9308.376812458038,,-1.0,17.434914,1.6058693,17.434914,5275.2812,6.710837,-0.54219365,1.0028911,4.28528,15.79413,-0.7619193,1.1891254e-05,22.447508,0.14999999,19.2239,5.633532e-11,-2.2885218,65700,
3286,-0.5722449,2.8933227,9314.360317707062,,-0.75757575,17.434914,1.6053944,17.434914,5275.324,17.356182,-0.54249805,0.99097824,2.8969653,15.794605,-0.8097786,0.011690019,22.453209,0.14999999,19.2239,5.630104e-11,-0.084643334,65720,
3287,-0.57210636,2.7874925,9320.417511940002,,-0.75757575,17.434914,1.6049213,17.434914,5275.375,17.348867,-0.54279876,0.9912001,2.8952942,15.795078,-0.87383914,0.011693537,22.453789,0.14999999,19.2239,5.626679e-11,-0.10751949,65740,
3288,-0.5719752,2.4716165,9327.217566490173,,-0.7777778,17.434914,1.6044626,17.434914,5275.4727,17.30377,-0.5430994,0.9864619,2.9234085,15.795537,-0.6261803,0.007278326,22.452087,0.14999999,19.2239,5.6232564e-11,-0.13175288,65760,
3289,-0.57181615,1.8775414,9331.522737026215,,-0.75757575,17.434914,1.6039677,17.434914,5275.449,17.424948,-0.54340124,0.9912063,2.8919566,15.796032,-0.9062519,0.011700582,22.44745,0.14999999,19.2239,5.6198376e-11,-0.035443157,65780,
3290,-0.5716894,2.1325822,9335.815402507782,,-0.7777778,17.434914,1.6035166,17.434914,5275.5703,17.282038,-0.5437017,0.9863672,2.920043,15.796483,-1.0184987,0.0072827106,22.44366,0.14999999,19.2239,5.616422e-11,-0.14594321,65800,
3291,-0.57161164,3.5702112,9341.868328809738,,-1.0,17.434914,1.6030893,17.434914,5275.7656,17.198555,-0.54400337,1.0033615,4.287428,15.79691,-1.0594975,1.1912798e-05,22.45155,0.14999999,19.2239,5.613009e-11,-0.30204773,65820,
3292,-0.57156855,3.7902343,9347.467107534409,,-1.0,17.434914,1.602664,17.434914,5275.9688,17.194622,-0.5443072,1.0035586,4.2831492,15.797336,-1.0113528,1.1916411e-05,22.451862,0.14999999,19.2239,5.6095992e-11,-0.43291193,65840,
3293,-0.5714799,3.518074,9351.737493515015,,-1.0,17.434914,1.6022396,17.434914,5276.176,17.197977,-0.5446109,1.0036733,4.278885,15.79776,-0.85388374,1.1920037e-05,22.45077,0.14999999,19.2239,5.606193e-11,-0.28259638,65860,
3294,-0.5713424,1.8697245,9356.110139608383,,-1.0,17.434914,1.6017771,17.434914,5276.254,17.320059,-0.54491454,1.0032881,4.2746286,15.798223,-0.91927254,1.1923652e-05,22.441149,0.14999999,19.2239,5.6027898e-11,-0.12205335,65880,
3295,-0.57121414,1.9835457,9363.5283639431,,-0.7777778,17.434914,1.6013298,17.434914,5276.383,17.27403,-0.54521805,0.9864712,2.9180474,15.79867,-0.92133313,0.0072937617,22.440693,0.14999999,19.2239,5.5993894e-11,-0.15161034,65900,
3296,-0.5710913,2.7003262,9369.952640533447,,-1.0,17.434914,1.6008797,17.434914,5276.5,17.277203,-0.5455193,1.0035918,4.271658,15.79912,-1.0344543,1.1930864e-05,22.443127,0.14999999,19.2239,5.5959924e-11,-0.15271282,65920,
3297,-0.5710212,3.6512156,9375.723932743073,,-1.0,17.434914,1.6004562,17.434914,5276.703,17.198608,-0.5458226,1.0037494,4.2674236,15.799543,-1.0474502,1.1934482e-05,22.442783,0.14999999,19.2239,5.5925983e-11,-0.34325877,65940,
3298,-0.57096356,3.7170522,9381.630340337753,,-1.0,17.434914,1.6000347,17.434914,5276.914,17.19154,-0.5461259,1.0039272,4.263199,15.799965,-1.1468644,1.1938102e-05,22.442793,0.14999999,19.2239,5.5892076e-11,-0.38478327,65960,
3299,-0.5710623,4.0489326,9386.499609231949,,-1.0,17.434914,1.5996122,17.434914,5277.121,17.194921,-0.5464291,1.0042063,4.258987,15.800387,-1.0436662,1.1941724e-05,22.44455,0.14999999,19.2239,5.5858193e-11,-0.8995864,65980,
3300,-0.5710002,3.6917315,9394.344265937805,,-1.0,17.434914,1.5991879,17.434914,5277.3203,17.199902,-0.5467321,1.0043774,4.2547855,15.800812,-0.86555815,1.1945345e-05,22.444462,0.14999999,19.2239,5.5824345e-11,-0.37028614,66000,
3301,-0.5708636,5.900997e-27,9399.201553106308,,0.7979798,17.434914,1.598732,17.434914,5277.414,17.308228,-0.5470351,1.0039488,39.19792,15.801268,0.836316,1.9007795e-10,22.440582,0.14999999,19.2239,5.579053e-11,-0.12400262,66020,
3302,-0.57151145,1.1430333e-31,9404.29596567154,,-1.0,17.434914,1.6026878,17.434914,5292.074,2.7366362,-0.547338,1.0040408,4.251881,15.797312,-0.89082533,1.1952593e-05,22.435774,0.14999999,19.2239,5.575674e-11,-2.7099614,66040,
3303,-0.5713777,2.288239,9409.131764650345,,-0.7777778,17.434914,1.6022348,17.434914,5292.1836,17.294146,-0.5476408,0.98648185,2.9168108,15.797765,-0.8182822,0.0073114545,22.43555,0.14999999,19.2239,5.5722982e-11,-0.13359554,66060,
3304,-0.5712412,2.8535466,9415.229122161865,,-0.7777778,17.434914,1.6017675,17.434914,5292.2383,17.343254,-0.5479413,0.986726,2.9151196,15.798232,-0.66396534,0.0073136515,22.436394,0.14999999,19.2239,5.5689255e-11,-0.10683903,66080,
3305,-0.5710847,0.5477715,9420.6424305439,,-0.3939394,17.434914,1.6012764,17.434914,5292.2188,17.41932,-0.54824173,0.9823892,3.5087492,15.798723,-0.2135583,2.7042878,22.434034,0.14999999,19.2239,5.5655567e-11,-0.040232867,66100,
3306,-0.5711026,4.7448153,9427.925481796265,,-0.25252524,17.434914,1.6009874,17.434914,5292.8633,16.75445,-0.54772633,0.98912776,4.7955527,15.799012,-0.22269586,4.581405,22.436588,0.14999999,19.2239,5.5621903e-11,-0.61261374,66120,
3307,-0.5711111,4.6940045,9434.505007743835,,-0.25252524,17.434914,1.6006536,17.434914,5293.3594,16.900528,-0.5466439,0.9895392,4.7900553,15.799346,-0.4756033,4.576449,22.438185,0.14999999,19.2239,5.5588263e-11,-0.5878778,66140,
3308,-0.57098246,0.40007854,9439.955831766129,,-0.7777778,17.434914,1.6001711,17.434914,5293.367,17.39663,-0.5455634,0.9866755,2.9159856,15.799829,-0.7918575,0.0072962805,22.432379,0.14999999,19.2239,5.555466e-11,-0.13482228,66160,
3309,-0.57084286,2.913333,9445.959771156311,,-0.7777778,17.434914,1.5997038,17.434914,5293.418,17.345892,-0.5458634,0.9869371,2.9142983,15.800296,-1.0957714,0.007298469,22.433538,0.14999999,19.2239,5.5521088e-11,-0.09552155,66180,
3310,-0.5708523,3.909612,9453.040088653564,,-1.0,17.434914,1.5992823,17.434914,5293.625,17.194124,-0.5461634,1.0043039,4.2566075,15.800717,-0.8385223,1.1938558e-05,22.436432,0.14999999,19.2239,5.548755e-11,-0.5890826,66200,
3311,-0.570713,2.7443504,9460.466442584991,,-0.7777778,17.434914,1.5988188,17.434914,5293.6875,17.335459,-0.54646546,0.9869248,2.9125457,15.801181,-0.6392715,0.007302866,22.429632,0.14999999,19.2239,5.5454034e-11,-0.11336065,66220,
3312,-0.5705559,0.89510924,9466.448796510696,,-0.41414142,17.434914,1.5983315,17.434914,5293.672,17.414324,-0.5467652,0.9840308,3.3901482,15.801668,-0.4595914,2.3289647,22.428017,0.14999999,19.2239,5.5420554e-11,-0.03731043,66240,
3313,-0.5704351,3.0597339,9473.403311014175,,-0.43434343,17.434914,1.597868,17.434914,5293.7383,17.336956,-0.5463641,0.98633623,3.2823668,15.802132,-0.46358755,1.9717983,22.427908,0.14999999,19.2239,5.53871e-11,-0.1543123,66260,
3314,-0.57031214,3.08068,9480.165165901184,,-0.45454547,17.434914,1.5974197,17.434914,5293.8477,17.29326,-0.54607093,0.98910505,3.1845264,15.80258,-0.3001564,1.6395749,22.428623,0.14999999,19.2239,5.535368e-11,-0.14878573,66280,
3315,-0.57026744,3.2979488,9488.515560150146,,-0.3939394,17.434914,1.5970135,17.434914,5294.1016,17.146702,-0.54587805,0.98302186,3.4993653,15.802986,-0.3614952,2.6979032,22.426983,0.14999999,19.2239,5.5320287e-11,-0.41056925,66300,
3316,-0.5701898,3.4939613,9495.45568394661,,-0.3939394,17.434914,1.5965824,17.434914,5294.2656,17.234232,-0.54536617,0.9833388,3.4967299,15.803417,-0.54739285,2.6965227,22.428493,0.14999999,19.2239,5.528693e-11,-0.29624647,66320,
3317,-0.5700431,5.4895845e-05,9500.374599933624,,0.15151516,17.434914,1.5961046,17.434914,5294.2773,17.386877,-0.5448548,1.0290699,16.498806,15.803895,-0.05765249,0.15402174,22.425709,0.14999999,19.2239,5.52536e-11,-0.06668766,66340,
3318,-0.57019544,0.24189635,9506.158123970032,,-0.45454547,17.434914,1.5963249,17.434914,5296.6055,15.074588,-0.5451098,0.98943144,3.1791809,15.803675,-0.61990875,1.6379998,22.424849,0.14999999,19.2239,5.5220294e-11,-1.1031067,66360,
3319,-0.5700385,1.5880375,9513.055172204971,,-0.7777778,17.434914,1.595849,17.434914,5296.621,17.381985,-0.5449176,0.98687744,2.9161477,15.804151,-0.65727687,0.0072915712,22.42585,0.14999999,19.2239,5.518703e-11,-0.038153823,66380,
3320,-0.5698825,2.1979394,9520.89060807228,,-0.5555556,17.434914,1.5953617,17.434914,5296.6016,17.420895,-0.5452167,1.0039047,2.842406,15.804638,-0.7146644,0.49679554,22.424557,0.14999999,19.2239,5.5153784e-11,-0.03927708,66400,
3321,-0.5697273,2.7052984,9524.856661319733,,-0.75757575,17.434914,1.5948868,17.434914,5296.617,17.38176,-0.5453682,0.9919233,2.8864717,15.805113,-0.76047254,0.011723618,22.429482,0.14999999,19.2239,5.5120578e-11,-0.05795041,66420,
