TimeElapsed,ReturnMax,Regret,DenMISEMeanLog,IWLastEpisode,Delta,ReturnStepMax,ReturnMin,ReturnAbsMax,TimestepsSoFar,DenMISELogFirst,Regret/t,ReturnMean,Bound,LQGmu1_higher,Iteration,IWMin,IWFirstEpisode,LQGmu1_actor,ReturnLastEpisode,IWMean,LQGsigma_higher,DenMISELogLast,IWMax
96.17380046844482,17.4226,363.8429,-0.84258515,0.0032597657,8.4142165e-08,19.211872,,17.4226,1700,-0.82934165,4.280504,13.119495,52.056885,-0.45454547,85,,0.15236059,-0.46352977,17.200089,1.0821122,0.14999999,-0.766025,4.4973574
97.98357200622559,17.4226,363.90137,-0.83767486,0.0072304304,8.219674e-08,19.211872,,17.4226,1720,-0.8392468,4.231411,13.168589,51.932934,-1.0,86,,1.0620585e-08,-1.0009246,17.34158,1.0978714,0.14999999,-0.4879248,6.5708456
99.78397822380066,17.4226,364.1018,-0.8344631,7.6154355e-13,8.031802e-08,19.211872,,17.4226,1740,-0.85080767,4.1850786,13.214921,51.89763,0.15151516,87,,2.5916824,0.19190995,17.19943,0.99757016,0.14999999,-0.632111,7.3379474
101.58798670768738,17.4226,372.73242,-0.8362537,0.08660558,7.850298e-08,19.211872,,17.4226,1760,-0.832882,4.2355957,13.164404,51.467026,-0.25252524,88,,2.39494,-0.21999507,8.769334,1.0742269,0.14999999,-0.9648199,4.845954
103.39540147781372,17.4226,373.318,-0.83273244,0.0018847185,7.674878e-08,19.211872,,17.4226,1780,-0.81733006,4.194584,13.205416,51.404034,0.37373737,89,,0.117623925,0.39324152,16.814518,0.83787864,0.14999999,-0.5815803,7.9390287
105.19875955581665,17.4226,383.02124,-0.8371416,0.0021258967,7.505273e-08,19.211872,,17.4226,1800,-0.8271826,4.2557907,13.144209,51.122803,1.0,90,,1.5936683e-10,0.72005826,7.6967196,0.96601284,0.14999999,-1.0494992,17.185404
107.00748872756958,17.4226,396.03723,-0.842332,9.021208,7.3412274e-08,19.211872,,17.4226,1820,-0.83823246,4.3520565,13.047943,50.947495,0.6969697,91,,2.7899061e-05,0.69162124,4.384037,1.0424398,0.14999999,-1.233243,9.021768
109.63266134262085,17.4226,408.68762,-0.8455017,2.0206135e-27,7.182504e-08,19.211872,,17.4226,1840,-0.8491612,4.442257,12.957743,50.918594,-1.0,92,,1.07264055e-08,-1.0173126,4.7495337,1.0969311,0.14999999,-1.1461563,6.530326
112.56619477272034,17.4226,408.89087,-0.84295374,0.030170353,7.028872e-08,19.211872,,17.4226,1860,-0.8599721,4.396676,13.003324,50.889328,-0.53535354,93,,0.031452145,-0.38665548,17.19681,1.0018893,0.14999999,-0.68280315,4.7563157
115.49640917778015,17.4226,408.9762,-0.83949107,0.4806434,6.880116e-08,19.211872,,17.4226,1880,-0.87032926,4.35081,13.04919,50.90528,-0.07070707,94,,6.27224,-0.05901141,17.314642,0.89012146,0.14999999,-0.50748694,6.27224
118.42221426963806,17.4226,412.8225,-0.840385,1.4128277,6.736033e-08,19.211872,,17.4226,1900,-0.81631726,4.3455,13.0545,50.66049,-0.3131313,95,,1.2483884,-0.038741887,13.553647,1.13578,0.14999999,-0.80245465,4.557277
121.36712288856506,17.4226,417.09448,-0.8389611,5.751832,6.5964315e-08,19.211872,,17.4226,1920,-0.8137332,4.344735,13.055264,50.07854,0.01010101,96,,5.5799913,-0.05718572,13.127935,0.94833905,0.14999999,-0.82435095,6.37017
124.25588178634644,17.4226,420.27722,-0.83879375,1.4951281e-08,6.461123e-08,19.211872,,17.4226,1940,-0.7675976,4.332755,13.067245,49.960228,-1.0,97,,9.8862465e-09,-1.10677,14.217359,1.0950814,0.14999999,-0.7566593,6.428778
126.43183779716492,17.4226,420.479,-0.8401196,2.7504651e-08,6.329935e-08,19.211872,,17.4226,1960,-0.77785414,4.2906017,13.109398,49.619667,-0.17171717,98,,4.09995,-0.2657473,17.198353,1.0453675,0.14999999,-1.0423278,5.095259
