Iteration,ReturnMax,ReturnStepMax,DenMISEMeanLog,Regret,LQGmu1_higher,TimeElapsed,IWMin,ReturnLastEpisode,ReturnMean,IWMean,TimestepsSoFar,Regret/t,IWMax,DenMISELogLast,ReturnMin,ReturnAbsMax,Bound,Delta,LQGsigma_higher,LQGmu1_actor,IWLastEpisode,DenMISELogFirst,IWFirstEpisode
960,17.426315,19.215105,-0.68409675,2408.9473,-0.67676765,1434.7235088348389,,17.407467,14.89068,1.0078269,19200,2.5093193,3.3369646,-0.21303959,,17.426315,27.244587,6.596432e-10,0.14999999,-0.6783872,3.2650645,-0.6318014,0.013804843
961,17.426315,19.215105,-0.6836063,2408.9531,-0.67676765,1436.7812716960907,,17.395298,14.893286,1.0087551,19220,2.5067139,3.328869,-0.21996608,,17.426315,27.237684,6.58271e-10,0.14999999,-0.7364564,3.3137789,-0.6328282,0.013819022
962,17.426315,19.215105,-0.68308455,2408.9639,1.0,1439.1594896316528,,17.387445,14.895879,0.9150905,19240,2.5041208,39.547485,-0.18961358,,17.426315,27.231445,6.5690325e-10,0.14999999,0.7541257,2.551069e-29,-0.63385385,4.709441e-13
963,17.426315,19.215105,-0.68447524,2422.4375,-0.7171717,1441.1556582450867,,3.926786,14.884488,1.0170637,19260,2.5155115,3.2530165,-1.9255733,,17.426315,27.22869,6.555397e-10,0.14999999,-0.8747967,2.341155e-20,-0.63489276,0.0052968953
964,17.426315,19.215105,-0.68394357,2422.5361,-1.0,1443.0364139080048,,17.301233,14.886995,1.0089058,19280,2.5130043,5.535612,-0.18825564,,17.426315,27.240232,6.541803e-10,0.14999999,-1.0137061,2.2661548,-0.6359252,8.3314006e-07
965,17.426315,19.215105,-0.6836652,2422.7393,-1.0,1445.3891756534576,,17.197891,14.889389,1.0093915,19300,2.5106106,5.509715,-0.4229796,,17.426315,27.224762,6.528251e-10,0.14999999,-1.1101279,4.042998,-0.636962,8.340042e-07
966,17.426315,19.215105,-0.6838446,2422.9395,-1.0,1448.2651510238647,,17.200375,14.891782,1.0106957,19320,2.5082178,5.484113,-0.86502063,,17.426315,27.223557,6.5147426e-10,0.14999999,-1.2175329,4.824405,-0.6379977,8.348684e-07
967,17.426315,19.215105,-0.68492454,2423.1455,-1.0,1450.1148102283478,,17.192144,14.89416,1.012473,19340,2.5058393,5.4587994,-1.7374363,,17.426315,27.23061,6.5012756e-10,0.14999999,-1.0516437,5.2806535,-0.63903236,8.3573275e-07
968,17.426315,19.215105,-0.6847774,2423.3457,-1.0,1452.439300775528,,17.200129,14.896543,1.0132957,19360,2.503457,5.433771,-0.5537917,,17.426315,27.221462,6.4878497e-10,0.14999999,-1.1979545,4.3610153,-0.64006597,8.365971e-07
969,17.426315,19.215105,-0.6856436,2423.5469,-1.0,1455.0545616149902,,17.199026,14.898919,1.0149618,19380,2.5010805,5.4090214,-1.5360037,,17.426315,27.226986,6.474466e-10,0.14999999,-0.5015446,5.1726494,-0.6410985,8.3746085e-07
970,17.426315,19.215105,-0.6852525,2423.538,-0.47474748,1456.897033214569,,17.40959,14.901507,0.9719719,19400,2.4984922,3.702895,-0.31984115,,17.426315,27.214142,6.4611233e-10,0.14999999,-0.41043437,3.604075,-0.64212996,0.57362145
971,17.426315,19.215105,-0.6849335,2423.6016,-0.37373737,1458.7453877925873,,17.337122,14.904016,0.99273753,19420,2.495984,3.821804,-0.3468007,,17.426315,27.212578,6.447822e-10,0.14999999,-0.4136204,3.6512012,-0.6425691,1.8640702
972,17.426315,19.215105,-0.68459016,2423.6602,-0.45454547,1460.477465391159,,17.339933,14.906521,0.9758931,19440,2.4934788,3.7069366,-0.3430933,,17.426315,27.207867,6.434561e-10,0.14999999,-0.16982707,3.6112564,-0.6416806,0.75251395
973,17.426315,19.215105,-0.68455213,2424.4834,0.05050505,1462.294882774353,,16.577513,14.908238,0.92892194,19460,2.4917612,9.753635,-0.62260973,,17.426315,27.229496,6.4213423e-10,0.14999999,0.11489668,1.6853709,-0.641935,1.8557833
974,17.426315,19.215105,-0.68533516,2432.8994,-0.25252524,1464.1119146347046,,8.98446,14.902156,1.0190996,19480,2.4978437,4.3634105,-1.373592,,17.426315,27.191723,6.408163e-10,0.14999999,-0.18401548,0.52298534,-0.6410567,4.2055345
975,17.426315,19.215105,-0.685215,2433.623,0.5151515,1465.9049949645996,,16.67667,14.903976,1.1312586,19500,2.4960232,14.272226,-0.5860936,,17.426315,27.187447,6.395025e-10,0.14999999,0.63584524,9.154173e-05,-0.6377744,0.00019004644
976,17.426315,19.215105,-0.68620825,2445.5996,-0.13131313,1467.6866512298584,,5.4236493,14.894263,0.9984222,19520,2.5057364,5.969649,-1.7802397,,17.426315,27.181923,6.381927e-10,0.14999999,0.14738019,3.2964894e-05,-0.6387993,4.9347444
977,17.426315,19.215105,-0.6869717,2454.0908,0.7979798,1469.4768624305725,,8.906892,14.888135,0.91838926,19540,2.5118647,19.764467,-1.429052,,17.426315,27.174837,6.3688693e-10,0.14999999,0.8959972,0.0009128073,-0.63478005,6.4547843e-09
978,17.426315,19.215105,-0.6885042,2469.6953,0.13131313,1471.2720379829407,,1.7953372,14.874748,0.923245,19560,2.5252514,11.118717,-2.0984645,,17.426315,27.171238,6.3558514e-10,0.14999999,0.0016387701,4.929855e-05,-0.63580304,0.74416685
979,17.426315,19.215105,-0.6890004,2477.5469,-1.0,1473.0353643894196,,9.548525,14.869308,1.011069,19580,2.5306911,5.4345055,-1.0947654,,17.426315,27.14127,6.342874e-10,0.14999999,-1.127131,1.6505229e-09,-0.6360644,8.332561e-07
980,17.426315,19.215105,-0.6892715,2477.749,-1.0,1474.8297259807587,,17.19857,14.871685,1.0124013,19600,2.5283146,5.4100256,-0.9644325,,17.426315,27.141365,6.329936e-10,0.14999999,-1.0307748,4.871744,-0.6370853,8.341068e-07
981,17.426315,19.215105,-0.6890345,2477.9512,-1.0,1476.634952545166,,17.198702,14.874056,1.013006,19620,2.5259438,5.385814,-0.4678168,,17.426315,27.129114,6.317037e-10,0.14999999,-0.918089,4.1576576,-0.6381052,8.3495837e-07
982,17.426315,19.215105,-0.6885421,2478.0693,-0.27272728,1478.9392235279083,,17.280424,14.876507,1.0163084,19640,2.5234928,4.208608,-0.21712147,,17.426315,27.127033,6.304178e-10,0.14999999,-0.47967446,0.00031590468,-0.6391241,3.8341851
983,17.426315,19.215105,-0.6881597,2478.0674,-0.5151515,1480.8430922031403,,17.402296,14.879076,0.973016,19660,2.5209236,3.6536238,-0.3279184,,17.426315,27.14653,6.291359e-10,0.14999999,-0.5595615,3.5899222,-0.636245,0.3135225
984,17.426315,19.215105,-0.68778753,2478.0947,-0.53535354,1482.9519419670105,,17.37305,14.881611,0.97636664,19680,2.5183887,3.615795,-0.29414323,,17.426315,27.138626,6.278578e-10,0.14999999,-0.46574658,3.5229611,-0.6369429,0.2263886
985,17.426315,19.215105,-0.6874458,2478.1348,-0.5151515,1484.6492681503296,,17.36042,14.884128,0.97511476,19700,2.515872,3.634261,-0.3269678,,17.426315,27.129208,6.265837e-10,0.14999999,-0.54626256,3.4935145,-0.6377286,0.31398797
986,17.426315,19.215105,-0.6870741,2478.1387,-0.53535354,1486.670113325119,,17.396465,14.886675,0.9784275,19720,2.5133247,3.5967262,-0.29521972,,17.426315,27.121994,6.2531336e-10,0.14999999,-0.5487274,3.5635476,-0.6384246,0.22672431
987,17.426315,19.215105,-0.6866959,2478.128,-0.5555556,1488.8673861026764,,17.408916,14.889231,0.9826232,19740,2.510769,3.556896,-0.29153487,,17.426315,27.11605,6.2404687e-10,0.14999999,-0.6118476,3.5561562,-0.6392084,0.16078438
988,17.426315,19.215105,-0.6862806,2478.1514,-0.6363636,1491.22846865654,,17.377182,14.891748,0.9991449,19760,2.5082512,3.4103127,-0.25828403,,17.426315,27.110886,6.2278427e-10,0.14999999,-0.560591,3.3977354,-0.64005816,0.03384226
989,17.426315,19.215105,-0.6858729,2478.1465,-0.5555556,1493.3511266708374,,17.405615,14.89429,0.98467493,19780,2.5057096,3.5406694,-0.28143704,,17.426315,27.107496,6.215255e-10,0.14999999,-0.8638102,3.522092,-0.6410355,0.16107844
990,17.426315,19.215105,-0.68538487,2478.2441,-1.0,1495.307773590088,,17.302399,14.896723,1.0128485,19800,2.5032768,5.4055314,-0.1867058,,17.426315,27.10778,6.2027056e-10,0.14999999,-0.9836452,2.1227596,-0.64188325,8.381184e-07
991,17.426315,19.215105,-0.6850152,2478.4307,-1.0,1497.5739376544952,,17.213541,14.899061,1.0129617,19820,2.5009384,5.3816066,-0.3304769,,17.426315,27.087437,6.1901934e-10,0.14999999,-1.2774584,3.67927,-0.64289284,8.389653e-07
992,17.426315,19.215105,-0.68673766,2478.6367,-1.0,1499.9006354808807,,17.192768,14.901373,1.0147486,19840,2.4986267,5.357941,-2.4055088,,17.426315,27.095951,6.177719e-10,0.14999999,-1.1303089,5.327876,-0.6439014,8.3981223e-07
993,17.426315,19.215105,-0.687014,2478.837,-1.0,1502.2646131515503,,17.20057,14.903688,1.0160316,19860,2.4963112,5.33453,-0.97457606,,17.426315,27.095999,6.165283e-10,0.14999999,-0.87433934,4.8327475,-0.64490896,8.406584e-07
994,17.426315,19.215105,-0.6864952,2478.92,-0.01010101,1504.668373823166,,17.316729,14.9061165,0.9552918,19880,2.4938831,8.461349,-0.18599162,,17.426315,27.06876,6.152884e-10,0.14999999,-0.03329997,1.9824134e-07,-0.6459155,3.0421948
995,17.426315,19.215105,-0.6868584,2483.1436,-1.0,1507.082265138626,,13.176843,14.904378,1.0147223,19900,2.4956217,5.316712,-1.0011187,,17.426315,27.052322,6.1405225e-10,0.14999999,-1.0687786,6.9288837e-09,-0.64386517,8.397818e-07
996,17.426315,19.215105,-0.6867719,2483.3457,-1.0,1508.8933069705963,,17.19861,14.906681,1.01561,19920,2.4933186,5.2937684,-0.61408556,,17.426315,27.04586,6.1281985e-10,0.14999999,-0.7803274,4.424445,-0.6448697,8.4062555e-07
997,17.426315,19.215105,-0.6862535,2483.4023,-0.67676765,1510.9392230510712,,17.341785,14.909123,1.0056043,19940,2.4908762,3.3452318,-0.18422067,,17.426315,27.066803,6.115911e-10,0.14999999,-0.8399123,2.5195422,-0.6458732,0.01400047
998,17.426315,19.215105,-0.68573743,2483.4814,-0.7171717,1512.6712565422058,,17.320736,14.911541,1.0110261,19960,2.4884586,3.2728868,-0.17619531,,17.426315,27.03736,6.1036615e-10,0.14999999,-0.7541186,2.269577,-0.6468617,0.0053606723
999,17.426315,19.215105,-0.68522954,2483.5098,-0.07070707,1514.6100704669952,,17.371885,14.914003,0.97702485,19980,2.4859962,7.163135,-0.1885809,,17.426315,27.033453,6.0914473e-10,0.14999999,-0.14843932,9.981848e-05,-0.6478578,4.227305
1000,17.426315,19.215105,-0.6852463,2484.5947,-0.7373737,1516.1051523685455,,16.315836,14.915405,1.0143237,20000,2.4845943,3.2402716,-0.67725277,,17.426315,27.029526,6.079271e-10,0.14999999,-0.8395678,0.0023526673,-0.6446357,0.0032192974
1001,17.426315,19.215105,-0.68472236,2484.6592,-0.7777778,1518.4703724384308,,17.335953,14.917824,1.0190794,20020,2.4821758,3.1874182,-0.17438325,,17.426315,27.015743,6.0671307e-10,0.14999999,-0.76627034,2.908741,-0.64563197,0.0011055412
1002,17.426315,19.215105,-0.68420154,2484.6973,-0.1919192,1520.9198906421661,,17.360985,14.920261,1.0108461,20040,2.4797382,5.0516825,-0.18134865,,17.426315,27.014292,6.0550265e-10,0.14999999,-0.41117403,0.0020888948,-0.6466294,4.976251
1003,17.426315,19.215105,-0.6838542,2484.7832,-0.41414142,1522.9201173782349,,17.314205,14.922648,0.9796281,20060,2.4773512,3.7582216,-0.3453075,,17.426315,27.021408,6.0429584e-10,0.14999999,-0.22205369,3.75577,-0.64267284,1.2288009
1004,17.426315,19.215105,-0.6837087,2485.2002,0.33333334,1525.0058331489563,,16.982904,14.924701,0.9972718,20080,2.475299,13.186877,-0.5165575,,17.426315,27.007149,6.030927e-10,0.14999999,0.4275514,0.004701791,-0.64244497,0.021759115
1005,17.426315,19.215105,-0.684653,2495.1602,-0.7777778,1526.9471669197083,,7.440321,14.9172535,1.0194725,20100,2.4827461,3.1893744,-1.6259264,,17.426315,27.003574,6.018931e-10,0.14999999,-0.80978227,1.2877031e-13,-0.64341885,0.0011030973
1006,17.426315,19.215105,-0.6841259,2495.2188,-0.2929293,1528.0986075401306,,17.34191,14.919663,1.0090876,20120,2.4803362,4.108592,-0.17326991,,17.426315,26.998402,6.0069705e-10,0.14999999,-0.22935656,0.008354726,-0.6444123,3.4576693
1007,17.426315,19.215105,-0.6839379,2495.63,-0.7979798,1529.5806005001068,,16.987406,14.921717,1.0219893,20140,2.478283,3.1712763,-0.50284725,,17.426315,26.995316,5.995046e-10,0.14999999,-0.6301943,0.0033321586,-0.6419746,0.000627858
1008,17.426315,19.215105,-0.68348145,2495.6436,0.6363636,1531.312289237976,,17.386972,14.924162,1.0874164,20160,2.4758377,16.381502,-0.24509805,,17.426315,26.993761,5.9831573e-10,0.14999999,0.49170303,1.1205922e-15,-0.64296657,3.5929802e-06
1009,17.426315,19.215105,-0.684366,2506.1406,-0.27272728,1533.2838175296783,,6.903404,14.916213,1.0134128,20180,2.4837866,4.228831,-1.6575316,,17.426315,26.991625,5.9713035e-10,0.14999999,-0.4904472,3.1995158e-05,-0.64395815,3.852765
1010,17.426315,19.215105,-0.68398935,2506.166,-0.65656567,1535.3806273937225,,17.374647,14.918648,1.0031219,20200,2.4813519,3.3661022,-0.3162595,,17.426315,26.993708,5.9594846e-10,0.14999999,-0.7736776,1.9762692,-0.6411376,0.021925308
1011,17.426315,19.215105,-0.6834878,2506.2031,-0.7777778,1537.39018368721,,17.363182,14.921065,1.0213223,20220,2.4789343,3.1809301,-0.17936577,,17.426315,26.987137,5.947702e-10,0.14999999,-0.72776437,3.1809301,-0.6421055,0.0011016497
1012,17.426315,19.215105,-0.6829827,2506.254,-0.7171717,1539.3185555934906,,17.346918,14.923464,1.0150411,20240,2.4765358,3.24804,-0.19291615,,17.426315,26.982204,5.9359534e-10,0.14999999,-0.7690137,3.2174983,-0.64309305,0.005340509
1013,17.426315,19.215105,-0.6824685,2506.292,-0.7777778,1541.4268469810486,,17.36268,14.925871,1.0228641,20260,2.4741287,3.1679673,-0.17648222,,17.426315,26.977442,5.92424e-10,0.14999999,-0.7745711,3.1675448,-0.64407545,0.0011038219
1014,17.426315,19.215105,-0.68194413,2506.3389,-0.7777778,1543.7791955471039,,17.353771,14.928265,1.023638,20280,2.471735,3.1612084,-0.1729277,,17.426315,26.971317,5.9125604e-10,0.14999999,-0.6304827,3.1609755,-0.645061,0.0011049104
1015,17.426315,19.215105,-0.6814854,2506.3213,-0.67676765,1545.8737955093384,,17.418058,14.930717,1.0098414,20300,2.4692822,3.2997334,-0.23932105,,17.426315,26.9632,5.9009164e-10,0.14999999,-0.7114912,3.2216573,-0.6460456,0.0140028875
1016,17.426315,19.215105,-0.6809946,2506.3652,-0.6969697,1548.2608053684235,,17.356636,14.933105,1.0144305,20320,2.4668941,3.255324,-0.19193774,,17.426315,26.955967,5.889306e-10,0.14999999,-0.64348614,3.2073119,-0.6470166,0.008747858
1017,17.426315,19.215105,-0.6805347,2506.3867,-0.53535354,1550.4301314353943,,17.377455,14.935509,0.9780793,20340,2.464491,3.5763063,-0.22708279,,17.426315,26.949802,5.87773e-10,0.14999999,-0.733992,2.573913,-0.6479917,0.2289038
1018,17.426315,19.215105,-0.68006504,2506.4043,-0.7373737,1553.358950138092,,17.38225,14.937913,1.022424,20360,2.4620867,3.1847193,-0.1798037,,17.426315,26.967972,5.8661875e-10,0.14999999,-0.50580925,3.1827037,-0.6487495,0.0032325678
1019,17.426315,19.215105,-0.6796761,2506.4492,-0.4949495,1555.9849536418915,,17.35595,14.940285,0.97362006,20380,2.459715,3.637552,-0.3055618,,17.426315,26.93771,5.8546795e-10,0.14999999,-0.6078772,3.6006794,-0.6497282,0.43247747
1020,17.426315,19.215105,-0.67927617,2506.4648,-0.67676765,1557.8023779392242,,17.383884,14.942681,1.0133893,20400,2.4573183,3.2724018,-0.24448836,,17.426315,26.953814,5.8432054e-10,0.14999999,-0.54496056,3.0563014,-0.6502847,0.014062373
1021,17.426315,19.215105,-0.6788734,2506.4941,-0.57575756,1559.5768978595734,,17.37156,14.94506,0.9901423,20420,2.4549398,3.4724028,-0.2809274,,17.426315,26.943565,5.8317645e-10,0.14999999,-0.64167917,3.4488199,-0.65125084,0.11324052
1022,17.426315,19.215105,-0.67843455,2506.5166,-0.65656567,1561.4130730628967,,17.375477,14.947438,1.0104944,20440,2.4525614,3.2971265,-0.21973096,,17.426315,26.93975,5.8203586e-10,0.14999999,-0.59751356,3.296917,-0.65211886,0.022167405
1023,17.426315,19.215105,-0.6780007,2506.537,-0.61616164,1563.2584841251373,,17.38042,14.949817,1.0020546,20460,2.450183,3.3716688,-0.24453937,,17.426315,26.933567,5.8089844e-10,0.14999999,-0.21578047,3.3702705,-0.65307516,0.052025598
1024,17.426315,19.215105,-0.6778626,2506.9844,-0.17171717,1565.9255111217499,,16.953337,14.951773,1.0067803,20480,2.448227,5.384913,-0.53765744,,17.426315,26.943676,5.7976446e-10,0.14999999,-0.18738814,4.3609624,-0.65400136,5.1039033
1025,17.426315,19.215105,-0.6777728,2507.745,-0.23232323,1568.560958147049,,16.638891,14.95342,1.0151397,20500,2.44658,4.5961356,-0.591514,,17.426315,26.934242,5.7863375e-10,0.14999999,-0.091453254,4.5943403,-0.6500056,4.5618277
1026,17.426315,19.215105,-0.67791337,2509.5195,0.45454547,1570.931789636612,,15.625366,14.954075,1.1070906,20520,2.4459248,13.940271,-0.8357821,,17.426315,26.925238,5.775064e-10,0.14999999,0.457675,0.008141297,-0.64654,0.0010943314
1027,17.426315,19.215105,-0.67875344,2519.7207,-0.13131313,1573.6251957416534,,7.197534,14.946522,0.998651,20540,2.4534779,6.015934,-1.6427995,,17.426315,26.923382,5.763823e-10,0.14999999,-0.20848438,0.006169949,-0.6475131,4.977932
1028,17.426315,19.215105,-0.67862415,2520.3145,-0.23232323,1576.4645404815674,,16.80696,14.948332,1.0166979,20560,2.4516678,4.568712,-0.5428389,,17.426315,26.914398,5.7526145e-10,0.14999999,-0.38536894,4.519456,-0.643651,4.532931
1029,17.426315,19.215105,-0.6782925,2520.371,-0.41414142,1578.5637271404266,,17.343674,14.95066,0.97902113,20580,2.4493399,3.7459075,-0.35292086,,17.426315,26.901882,5.7414384e-10,0.14999999,-0.44564623,3.7162144,-0.6402235,1.2257948
1030,17.426315,19.215105,-0.6779708,2520.3877,-0.45454547,1580.395830154419,,17.38404,14.953022,0.9755039,20600,2.4469776,3.6752875,-0.32520887,,17.426315,26.89593,5.730296e-10,0.14999999,-0.47502396,3.675284,-0.64000434,0.7512536
1031,17.426315,19.215105,-0.6776386,2520.419,-0.4949495,1582.8507120609283,,17.369574,14.955365,0.97742546,20620,2.4446344,3.6029668,-0.31028596,,17.426315,26.891262,5.7191846e-10,0.14999999,-0.5683689,3.5953617,-0.6402456,0.42839587
1032,17.426315,19.215105,-0.67725664,2520.4502,-0.61616164,1584.5144276618958,,17.367529,14.957703,1.0018263,20640,2.442297,3.368537,-0.26011392,,17.426315,26.889795,5.708106e-10,0.14999999,-0.5218276,3.2789936,-0.64079964,0.051390853
1033,17.426315,19.215105,-0.67687446,2520.458,-0.5151515,1587.2691614627838,,17.392118,14.960059,0.9817917,20660,2.4399405,3.5541227,-0.28366858,,17.426315,26.889315,5.6970606e-10,0.14999999,-0.4097584,3.5284534,-0.6417184,0.3152432
1034,17.426315,19.215105,-0.67656004,2520.5361,-0.41414142,1589.4847643375397,,17.321655,14.962344,0.98331946,20680,2.4376554,3.7112436,-0.33283636,,17.426315,26.889717,5.6860466e-10,0.14999999,-0.40768725,3.7083647,-0.64238083,1.2284421
1035,17.426315,19.215105,-0.6762432,2520.668,-0.41414142,1591.9465186595917,,17.269331,14.964572,0.9844363,20700,2.4354277,3.7015471,-0.3311623,,17.426315,26.8841,5.6750643e-10,0.14999999,-0.50527096,3.7003152,-0.6421601,1.228171
1036,17.426315,19.215105,-0.6758821,2520.6875,-0.5151515,1594.2568662166595,,17.379961,14.966905,0.9842407,20720,2.433095,3.532174,-0.28590152,,17.426315,26.877811,5.6641136e-10,0.14999999,-0.49451604,3.532174,-0.64193994,0.31531304
1037,17.426315,19.215105,-0.6755243,2520.6992,-0.5151515,1595.4316983222961,,17.387506,14.969238,0.98531157,20740,2.4307613,3.5235703,-0.28847474,,17.426315,26.872889,5.6531946e-10,0.14999999,-0.68294436,3.5155416,-0.6426004,0.3155214
1038,17.426315,19.215105,-0.67507565,2520.7031,-0.6363636,1597.585865020752,,17.395514,14.971576,1.0076182,20760,2.428424,3.3059528,-0.19435692,,17.426315,26.857635,5.6423083e-10,0.14999999,-0.6596716,3.0781274,-0.64326006,0.033950794
1039,17.426315,19.215105,-0.67461354,2520.7148,-0.65656567,1600.040533542633,,17.389606,14.973903,1.0119123,20780,2.426097,3.2667727,-0.20195213,,17.426315,26.85239,5.6314525e-10,0.14999999,-0.28401747,3.2541113,-0.64419025,0.021992343
1040,17.426315,19.215105,-0.6743588,2520.9883,-0.33333334,1601.5743496418,,17.126665,14.975973,1.0021392,20800,2.4240265,3.8904634,-0.42087904,,17.426315,26.85339,5.6206284e-10,0.14999999,-0.23651621,3.8382435,-0.6451311,2.63688
1041,17.426315,19.215105,-0.67417777,2521.412,-0.2929293,1603.4289298057556,,16.976063,14.977895,1.0112008,20820,2.4221048,4.072435,-0.4871496,,17.426315,26.842846,5.609835e-10,0.14999999,-0.22592318,4.0334024,-0.64355993,3.4547234
1042,17.426315,19.215105,-0.67400354,2521.7393,-1.0,1604.5793364048004,,17.071547,14.979903,1.0049142,20840,2.4200964,5.504571,-0.50288856,,17.426315,26.839691,5.599073e-10,0.14999999,-1.2978913,7.2509765e-06,-0.6412069,8.375519e-07
1043,17.426315,19.215105,-0.67593867,2521.9385,-1.0,1605.7279765605927,,17.201393,14.982034,1.0067353,20860,2.417966,5.4856615,-2.6959388,,17.426315,26.849672,5.5883415e-10,0.14999999,-1.3120009,5.4856615,-0.64216614,8.3835585e-07
1044,17.426315,19.215105,-0.6780511,2522.1406,-1.0,1607.1853511333466,,17.198847,14.984156,1.0085489,20880,2.415844,5.483555,-2.8867846,,17.426315,26.85966,5.577641e-10,0.14999999,-0.9842947,5.483555,-0.64312446,8.391597e-07
1045,17.426315,19.215105,-0.6777206,2522.3281,-1.0,1609.0859355926514,,17.212934,14.986289,1.0086657,20900,2.4137106,5.460129,-0.33999652,,17.426315,26.84066,5.566971e-10,0.14999999,-1.0648448,3.7161818,-0.64408183,8.399636e-07
1046,17.426315,19.215105,-0.6776539,2522.538,-0.27272728,1611.2133181095123,,17.190342,14.988396,1.0150054,20920,2.411604,4.2090898,-0.6153685,,17.426315,26.835697,5.5563315e-10,0.14999999,-0.21432206,4.3306645e-06,-0.6450383,3.8569286
1047,17.426315,19.215105,-0.6774952,2523.0225,-1.0,1613.588033914566,,16.914124,14.990235,1.0095196,20940,2.4097643,5.4421425,-0.5255036,,17.426315,26.834812,5.545722e-10,0.14999999,-0.8694348,4.961179e-06,-0.64231336,8.3847897e-07
1048,17.426315,19.215105,-0.67701715,2523.125,-0.25252524,1614.8396093845367,,17.297707,14.992437,1.0176921,20960,2.4075623,4.362675,-0.18477237,,17.426315,26.82758,5.5351446e-10,0.14999999,-0.32844502,0.00067938503,-0.643268,4.2148447
