Regret,ReturnLastEpisode,LQGsigma_higher,Bound,ReturnAbsMax,IWMin,Regret/t,LQGmu1_higher,TimeElapsed,LQGmu1_actor,IWMean,DenMISEMeanLog,IWFirstEpisode,IWLastEpisode,ReturnMax,ReturnMin,IWMax,TimestepsSoFar,ReturnMean,ReturnStepMax,Iteration,Delta,DenMISELogLast,DenMISELogFirst
487.48804,17.39104,0.14999999,48.159817,17.406092,,4.5989447,0.13131313,163.48281002044678,0.13599771,1.061558,-0.845032,1.6324952,5.9428156e-05,17.406092,,7.0575485,2120,12.801055,19.193949,106,5.4105296e-08,-0.5151362,-0.80061716
495.95178,8.936259,0.14999999,48.03887,17.406092,,4.635064,0.47474748,166.4833266735077,0.4869641,1.0215132,-0.84540707,0.0029898132,0.5237358,17.406092,,8.06193,2140,12.7649355,19.193949,107,5.3098706e-08,-0.9250824,-0.7947234
506.40613,6.94563,0.14999999,47.872986,17.406092,,4.688946,-0.5555556,169.4865608215332,-0.4893161,1.0153165,-0.84735996,0.07141283,2.4800012e-10,17.406092,,4.4826894,2160,12.711054,19.193949,108,5.2119947e-08,-1.0563926,-0.8039978
506.4696,17.336555,0.14999999,47.792175,17.406092,,4.64651,-1.0,172.48799204826355,-1.1447493,1.0213056,-0.84360254,1.3321942e-07,0.012600802,17.406092,,6.703903,2180,12.7534895,19.193949,109,5.116801e-08,-0.44333676,-0.81255347
506.67175,17.197788,0.14999999,47.231876,17.406092,,4.6061068,-0.13131313,175.46850514411926,0.048219964,0.8316612,-0.84802413,5.9852247,1.2341114e-09,17.406092,,5.9852247,2200,12.793893,19.193949,110,5.024191e-08,-1.3323053,-0.82168597
514.9883,9.083484,0.14999999,47.16761,17.406092,,4.639535,-1.0,178.4873833656311,-0.53006846,1.0325369,-0.8501349,1.2866317e-07,1.6384119e-10,17.406092,,6.4313583,2220,12.760465,19.193949,111,4.9340724e-08,-0.9066988,-0.77775335
514.9972,17.391058,0.14999999,47.756718,17.406092,,4.5981894,-0.5151515,181.50562834739685,-0.3665766,1.0973284,-0.846805,0.15079528,4.3255744,17.406092,,4.3255744,2240,12.80181,19.193949,112,4.846357e-08,-0.49130824,-0.786722
515.1122,17.284988,0.14999999,47.191296,17.406092,,4.5585146,-0.3939394,184.55682110786438,-0.38903913,1.1495501,-0.84260696,0.974863,4.1377153,17.406092,,4.1468596,2260,12.841485,19.193949,113,4.760961e-08,-0.45860067,-0.7942655
515.2019,17.310328,0.14999999,47.119053,17.406092,,4.519315,1.0,187.61195611953735,0.83897483,1.0245878,-0.837673,7.755042e-12,9.664886e-19,17.406092,,16.793966,2280,12.880685,19.193949,114,4.6778016e-08,-0.41741836,-0.794486
529.9059,2.6960812,0.14999999,46.96953,17.406092,,4.607877,0.6363636,190.65731406211853,0.59195286,1.0377702,-0.8415784,2.5391317e-05,3.7859647,17.406092,,8.792549,2300,12.792123,19.193949,115,4.596802e-08,-1.2653706,-0.8032197
541.3915,5.914308,0.14999999,46.84303,17.406092,,4.6671686,0.11111111,193.70224785804749,0.19325513,1.0861704,-0.843773,2.0309813,0.047420923,17.406092,,7.0830903,2320,12.732831,19.193949,116,4.517889e-08,-1.1111006,-0.81187755
550.02686,8.764617,0.14999999,46.640083,17.406092,,4.701084,-0.41414142,196.74719142913818,-0.3433924,1.1548868,-0.84426135,0.7549691,0.0019220599,17.406092,,4.1080103,2340,12.6989155,19.193949,117,4.4409898e-08,-0.9659193,-0.80310434
550.24963,17.177206,0.14999999,46.61849,17.406092,,4.6631327,0.33333334,199.79664301872253,0.27381608,1.0371195,-0.83973604,0.07619601,0.00015918654,17.406092,,7.636142,2360,12.736867,19.193949,118,4.366038e-08,-0.45322448,-0.805183
559.22754,8.4220295,0.14999999,46.3802,17.406092,,4.6993923,-0.75757575,202.85187435150146,-0.8946435,0.832225,-0.8406972,0.0005302164,3.8147877e-10,17.406092,,5.0991025,2380,12.700607,19.193949,119,4.292967e-08,-0.9741695,-0.81297636
559.3297,17.297966,0.14999999,46.194923,17.406092,,4.6610804,-0.27272728,205.89254021644592,-0.20940945,1.0071003,-0.84020424,3.3449512,0.00090247096,17.406092,,4.8109536,2400,12.738919,19.193949,120,4.2217163e-08,-0.6065508,-0.82134014
559.9075,16.822178,0.14999999,45.97484,17.406092,,4.6273346,-1.0,209.24989199638367,-1.084691,1.003296,-0.83857524,1.3184014e-07,4.6861073e-06,17.406092,,6.6085386,2420,12.772665,19.193949,121,4.1522238e-08,-0.64054084,-0.8021458
560.10645,17.201273,0.14999999,45.67919,17.406092,,4.591036,-0.030303031,212.31406497955322,0.006210223,0.901688,-0.83975875,5.202692,1.3078288e-10,17.406092,,6.5315537,2440,12.808964,19.193949,122,4.0844334e-08,-0.9695418,-0.8103763
568.3269,9.179341,0.14999999,45.5559,17.406092,,4.6205435,-0.35353535,215.36519861221313,-0.29361853,1.1168247,-0.8409109,1.5396504,0.3585894,17.406092,,4.208662,2460,12.779456,19.193949,123,4.01829e-08,-0.8721721,-0.7767788
568.6787,17.048037,0.14999999,45.426277,17.406092,,4.5861197,-1.0,218.41657328605652,-0.8602306,1.0110825,-0.8372123,1.279808e-07,6.625259e-05,17.406092,,6.4216604,2480,12.81388,19.193949,124,3.95374e-08,-0.48811194,-0.77243626
568.7656,17.313334,0.14999999,45.49219,17.406092,,4.550124,-0.7777778,221.4534101486206,-0.80782366,0.8445593,-0.83532274,0.0002842406,4.149614,17.406092,,5.000874,2500,12.849875,19.193949,125,3.8907334e-08,-0.5959109,-0.7804684
568.8252,17.340202,0.14999999,45.33883,17.406092,,4.5144863,0.23232323,224.5168092250824,0.4552784,1.0972291,-0.8346644,0.43609333,1.7359558e-10,17.406092,,7.263439,2520,12.885513,19.193949,126,3.8292207e-08,-0.58987224,-0.7884343
579.00793,7.217455,0.14999999,45.35288,17.406092,,4.5591164,0.5151515,227.55282759666443,0.39623964,1.0894094,-0.83611304,0.0010079732,7.3636847,17.406092,,8.314762,2540,12.840883,19.193949,127,3.769156e-08,-1.0980409,-0.7928844
588.73267,7.6751695,0.14999999,45.20677,17.406092,,4.599474,-0.57575756,230.5808620452881,-0.5333617,0.9599024,-0.8370422,0.047258463,5.6359584e-09,17.406092,,4.5427146,2560,12.800526,19.193949,128,3.7104925e-08,-1.0228031,-0.8007197
588.7311,17.401573,0.14999999,45.131348,17.406092,,4.5638075,0.8181818,233.4374487400055,0.63418496,0.95149463,-0.83455247,2.9526142e-08,9.979792e-18,17.406092,,10.058847,2580,12.836192,19.193949,129,3.653188e-08,-0.46850854,-0.80813265
600.68835,5.4428477,0.14999999,45.087784,17.406092,,4.620679,-0.25252524,235.35321259498596,-0.05438164,0.9857051,-0.83751595,3.8169587,2.1680555e-07,17.406092,,4.960162,2600,12.779321,19.193949,130,3.5972022e-08,-1.1498855,-0.8158547
603.9219,14.166322,0.14999999,44.80201,17.406092,,4.610091,-0.8181818,236.58875274658203,-0.74456227,0.8729554,-0.8378562,8.373076e-05,1.4711225e-05,17.406092,,4.919004,2620,12.789908,19.193949,131,3.5424925e-08,-0.85915756,-0.79457915
603.9302,17.391893,0.14999999,44.748264,17.406092,,4.5752277,-0.030303031,238.33735156059265,-0.11664659,0.9364762,-0.83705974,5.16024,5.7671143e-05,17.406092,,6.5004597,2640,12.824772,19.193949,132,3.4890213e-08,-0.59809506,-0.8021831
605.57935,15.750757,0.14999999,44.672443,17.406092,,4.5532284,-0.57575756,239.78049850463867,-0.51474565,0.9695214,-0.8370638,0.045892164,0.052699875,17.406092,,4.5003853,2660,12.846771,19.193949,133,3.4367517e-08,-0.7627414,-0.77138233
605.6217,17.357546,0.14999999,44.483284,17.406092,,4.5195656,-0.43434343,241.25474858283997,-0.6869584,1.1169627,-0.8344697,0.55529773,3.619728,17.406092,,4.0576105,2680,12.880434,19.193949,134,3.3856487e-08,-0.45187333,-0.77852803
605.61926,17.402594,0.14999999,44.453495,17.406092,,4.486068,-0.7777778,242.75724291801453,-0.8717005,0.88715166,-0.83175373,0.00028462743,3.9359565,17.406092,,4.8438597,2700,12.913932,19.193949,135,3.335677e-08,-0.575265,-0.78182757
605.7117,17.307419,0.14999999,44.360363,17.406092,,4.453763,-1.0,244.65031361579895,-0.986342,0.99612975,-0.830717,1.3014505e-07,3.2647142,17.406092,,6.6052437,2720,12.946237,19.193949,136,3.286803e-08,-0.5707852,-0.78920555
605.89624,17.215631,0.14999999,44.329655,17.406092,,4.4226,0.3939394,246.43949341773987,0.2931594,1.0821489,-0.8294809,0.021119907,2.076684e-18,17.406092,,7.906288,2740,12.9774,19.193949,137,3.238996e-08,-0.64332217,-0.7965316
614.9739,8.322177,0.14999999,44.202442,17.406092,,4.456332,-0.17171717,248.84371638298035,0.22817463,0.89492685,-0.8302777,5.45106,0.059602324,17.406092,,5.503392,2760,12.943667,19.193949,138,3.1922237e-08,-1.0042082,-0.8036502
623.74316,8.630631,0.14999999,44.17867,17.406092,,4.487362,0.17171717,249.7548050880432,0.18756086,1.1410619,-0.83224314,0.99293375,6.679476,17.406092,,7.0323462,2780,12.912638,19.193949,139,3.1464577e-08,-0.9916901,-0.7721302
632.359,8.78436,0.14999999,44.171394,17.406092,,4.5168495,1.0,250.7741150856018,1.2958105,0.9198301,-0.83210516,7.583985e-12,2.893521e-06,17.406092,,17.667183,2800,12.88315,19.193949,140,3.101669e-08,-0.93672574,-0.7721807
649.7589,,0.14999999,43.871872,17.406092,,4.608219,-0.8181818,251.8901617527008,-0.9152023,0.90962285,-0.85393673,8.246094e-05,,17.406092,,4.795389,2820,12.79178,19.193949,141,3.05783e-08,-3.7957308,-0.7792981
649.87866,17.280434,0.14999999,43.899315,17.406092,,4.5766096,-1.0,252.59320330619812,-1.1315284,1.0086538,-0.8526421,1.2977584e-07,4.0177755,17.406092,,6.5361547,2840,12.82339,19.193949,142,3.014913e-08,-0.57233906,-0.78636473
650.0786,17.199831,0.14999999,43.897655,17.406092,,4.5460043,0.65656567,253.11976647377014,0.4801234,1.0127858,-0.85530156,1.2753597e-05,1.2625377e-30,17.406092,,9.026463,2860,12.853995,19.193949,143,2.972894e-08,-1.2280765,-0.7933823
660.47266,7.005862,0.14999999,43.57954,17.406092,,4.5866165,-0.5959596,254.174298286438,-0.69468373,0.93998146,-0.85697436,0.030801263,5.282917e-11,17.406092,,4.4819145,2880,12.813383,19.193949,144,2.9317473e-08,-1.0901872,-0.8003509
660.5043,17.368614,0.14999999,43.54521,17.406092,,4.5552015,-1.0,255.3081192970276,-1.2773361,1.0190239,-0.8554003,1.3248925e-07,0.58810836,17.406092,,6.3801003,2900,12.844798,19.193949,145,2.8914489e-08,-0.56248635,-0.80705744
660.7117,17.192484,0.14999999,43.340294,17.406092,,4.525423,0.3131313,256.4919149875641,0.36089715,1.1449623,-0.86727464,0.113362804,1.3763392e-23,17.406092,,7.4383287,2920,12.874577,19.193949,146,2.8519755e-08,-2.5948296,-0.81393033
670.1931,7.918802,0.14999999,43.22828,17.406092,,4.5591364,-1.0,257.7603688240051,-1.0069333,1.030253,-0.8673658,1.3421256e-07,9.7528135e-18,17.406092,,6.4922385,2940,12.840863,19.193949,147,2.8133048e-08,-1.0093118,-0.81998014
670.39624,17.196657,0.14999999,43.1241,17.406092,,4.529704,-0.2929293,258.95009207725525,-0.2813163,0.9947188,-0.8657067,2.8784335,6.0567858e-05,17.406092,,4.7766423,2960,12.870296,19.193949,148,2.775416e-08,-0.6390034,-0.8267598
670.65283,17.143257,0.14999999,43.06633,17.406092,,4.501026,0.030303031,260.1025207042694,0.091229275,0.99502623,-0.8637142,3.888727,0.5355943,17.406092,,6.7811627,2980,12.898973,19.193949,149,2.738287e-08,-0.55536544,-0.8142317
679.0242,9.028877,0.14999999,42.967632,17.406092,,4.526828,-0.6363636,261.3551287651062,-0.79201585,0.905024,-0.8641848,0.012336127,5.17379e-05,17.406092,,4.6063094,3000,12.873172,19.193949,150,2.701898e-08,-0.9167515,-0.7951566
679.08057,17.34363,0.14999999,42.917023,17.406092,,4.497223,-1.0,262.5987992286682,-0.91157436,1.0389537,-0.8628435,1.3178382e-07,1.7823517,17.406092,,6.3866625,3020,12.902777,19.193949,151,2.6662299e-08,-0.5610279,-0.8017189
679.19604,17.284548,0.14999999,42.884014,17.406092,,4.4683943,-0.7979798,263.74293279647827,-0.7375939,0.917864,-0.8604411,0.00015894837,3.371793,17.406092,,4.6333733,3040,12.931605,19.193949,152,2.6312636e-08,-0.5240128,-0.80831957
679.2291,17.366827,0.14999999,42.714954,17.406092,,4.4394064,0.47474748,264.5758845806122,0.48119435,1.1220102,-0.8589765,0.003050677,3.005825e-14,17.406092,,8.17013,3060,12.960593,19.193949,153,2.59698e-08,-0.5477738,-0.81487596
689.63257,6.996489,0.14999999,42.65069,17.406092,,4.478134,-0.41414142,265.68344163894653,-0.47103167,1.0575274,-0.8597113,0.7688864,1.431492e-07,17.406092,,4.2922034,3080,12.921865,19.193949,154,2.5633629e-08,-1.0763551,-0.82137066
689.69385,17.338898,0.14999999,42.457413,17.406092,,4.4496374,-0.7777778,266.7672038078308,-0.6998217,0.91770256,-0.85680205,0.00029654996,0.5196139,17.406092,,4.6083913,3100,12.950362,19.193949,155,2.5303939e-08,-0.45810944,-0.82286286
689.70264,17.391085,0.14999999,42.478333,17.406092,,4.421171,-0.57575756,267.9441328048706,-0.6884206,0.96938306,-0.8553322,0.04862821,3.2386377,17.406092,,4.407216,3120,12.978828,19.193949,156,2.4980569e-08,-0.5390138,-0.8292918
689.7417,17.361057,0.14999999,42.32652,17.406092,,4.393258,0.17171717,269.16790890693665,0.34274358,1.1414171,-0.8534498,1.0577546,3.2500773e-07,17.406092,,7.0760818,3140,13.006742,19.193949,157,2.4663356e-08,-0.52322423,-0.83536994
699.10645,8.035101,0.14999999,42.21305,17.406092,,4.4247246,-0.6969697,270.2985315322876,-0.8428463,0.93074363,-0.8536405,0.0028622104,2.6944405e-10,17.406092,,4.523136,3160,12.975275,19.193949,158,2.435215e-08,-1.0094635,-0.8350045
699.1826,17.32369,0.14999999,42.19117,17.406092,,4.397375,-0.17171717,271.43588423728943,-0.08376085,0.8430448,-0.8519026,5.660178,0.00019771865,17.406092,,5.7197704,3180,13.0026245,19.193949,159,2.4046798e-08,-0.5023616,-0.84129554
701.5132,15.069705,0.14999999,42.175766,17.406092,,4.3844566,-1.0,272.2175645828247,-1.1363286,1.0260826,-0.85284853,1.3322374e-07,4.875081e-08,17.406092,,6.4774017,3200,13.015543,19.193949,160,2.374715e-08,-0.8406996,-0.81258553
701.7134,17.199636,0.14999999,42.166523,17.406092,,4.358468,0.7979798,273.21206045150757,0.8147949,0.8660879,-0.85497695,6.802158e-08,6.929872e-36,17.406092,,10.612827,3220,13.041532,19.193949,161,2.3453074e-08,-1.2101371,-0.81881607
716.05347,3.0601583,0.14999999,41.88639,17.406092,,4.420082,-1.0,273.8175320625305,-0.9259633,1.03387,-0.8588484,1.3488904e-07,1.652719e-31,17.406092,,6.303193,3240,12.979918,19.193949,162,2.3164423e-08,-1.332571,-0.82500803
716.1904,17.262827,0.14999999,41.844467,17.406092,,4.3938065,-0.8181818,274.9244532585144,-0.83871126,0.9566529,-0.85651124,8.6850516e-05,3.3889165,17.406092,,4.4024453,3260,13.006193,19.193949,163,2.2881071e-08,-0.50048095,-0.8311619
716.2517,17.338688,0.14999999,41.830074,17.406092,,4.3673887,1.0,276.1278393268585,0.8813868,0.95404834,-0.854498,8.09411e-12,1.0074961e-32,17.406092,,19.62872,3280,13.032611,19.193949,164,2.2602883e-08,-0.47677806,-0.8372776
731.6201,2.0317695,0.14999999,41.819645,17.406092,,4.434061,-0.05050505,277.0286662578583,-0.048743866,0.89101064,-0.85807115,5.721298,4.3286157e-08,17.406092,,6.532961,3300,12.965939,19.193949,165,2.2329736e-08,-1.3646629,-0.84335667
734.8447,14.175403,0.14999999,41.78538,17.406092,,4.426776,0.3939394,277.5650978088379,0.3353187,1.1566156,-0.85884845,0.021520292,0.081532784,17.406092,,7.9013057,3320,12.973224,19.193949,166,2.2061514e-08,-0.869924,-0.815312
744.1638,8.080938,0.14999999,41.689873,17.406092,,4.45607,-0.2929293,278.25739312171936,-0.22715163,0.96976686,-0.8589551,2.862441,0.0011410413,17.406092,,4.8842306,3340,12.94393,19.193949,167,2.1798098e-08,-1.0170177,-0.82118845
744.6116,16.952103,0.14999999,41.519836,17.406092,,4.432212,-0.8181818,278.82350397109985,-0.9368868,0.9632665,-0.8579521,8.504584e-05,0.0021736082,17.406092,,4.4178376,3360,12.967788,19.193949,168,2.1539364e-08,-0.65304625,-0.8101635
744.7556,17.255987,0.14999999,41.45736,17.406092,,4.4068384,0.61616164,279.3557276725769,0.5883523,1.0259964,-0.85611665,4.97944e-05,2.3240404e-23,17.406092,,9.137252,3380,12.993161,19.193949,169,2.1285215e-08,-0.5047718,-0.81609774
756.20264,5.9530005,0.14999999,41.45058,17.406092,,4.448251,-1.0,279.9093360900879,-0.90014076,1.0396632,-0.857847,1.344834e-07,3.8082177e-24,17.406092,,6.3425064,3400,12.951749,19.193949,170,2.1035541e-08,-1.1605661,-0.82199717
756.3147,17.287762,0.14999999,41.4179,17.406092,,4.4228935,-0.17171717,280.54084396362305,-0.11361773,0.88131636,-0.85543245,5.5846524,3.2348235e-05,17.406092,,5.6419854,3420,12.977106,19.193949,171,2.079023e-08,-0.47400117,-0.82786226
758.3894,15.325608,0.14999999,41.3431,17.406092,,4.40924,0.07070707,281.07472252845764,0.30283687,1.0483421,-0.8558146,2.8808336,2.7723868,17.406092,,6.915125,3440,12.99076,19.193949,172,2.0549185e-08,-0.7965414,-0.80155635
767.5198,8.269664,0.14999999,41.284576,17.406092,,4.43653,-0.4949495,281.6485719680786,-0.7164392,0.9844417,-0.8565629,0.21596071,5.3199697e-06,17.406092,,4.447652,3460,12.9634695,19.193949,173,2.031231e-08,-1.0214002,-0.7907432
767.53394,17.385687,0.14999999,41.4237,17.406092,,4.4111147,-0.8181818,282.18750047683716,-1.069092,0.98739237,-0.85483944,8.378771e-05,3.60758,17.406092,,4.39585,3480,12.988885,19.193949,174,2.0079504e-08,-0.53489035,-0.7952593
767.7373,17.196873,0.14999999,41.25595,17.406092,,4.3870697,-1.0,283.2259044647217,-1.1157738,1.0537146,-0.8547985,1.3168771e-07,5.4788284,17.406092,,6.282692,3500,13.01293,19.193949,175,1.985068e-08,-0.8287922,-0.8009895
767.938,17.198925,0.14999999,41.17105,17.406092,,4.363284,0.2929293,284.27781438827515,0.16668278,1.1795387,-0.8556435,0.16299975,5.341102e-19,17.406092,,7.4976726,3520,13.0367155,19.193949,176,1.9625745e-08,-1.0469036,-0.80668753
776.4866,8.851697,0.14999999,41.00423,17.406092,,4.3869295,-1.0,285.4637954235077,-1.0937601,1.0595541,-0.85528684,1.3306946e-07,5.0592527e-13,17.406092,,6.134268,3540,13.01307,19.193949,177,1.9404615e-08,-0.9571821,-0.81142753
776.6865,17.199883,0.14999999,40.794037,17.406092,,4.363407,-0.25252524,286.8213129043579,-0.24702801,0.9291227,-0.8552778,3.821567,9.710362e-07,17.406092,,5.138538,3560,13.0365925,19.193949,178,1.9187196e-08,-0.90305537,-0.81706136
777.1067,16.979788,0.14999999,40.74729,17.406092,,4.341378,-1.0,288.0124053955078,-1.0668825,1.0641415,-0.854424,1.3174461e-07,1.6770988e-05,17.406092,,5.9957857,3580,13.058621,19.193949,179,1.8973413e-08,-0.6252222,-0.8014214
777.3086,17.198307,0.14999999,40.62265,17.406092,,4.3183804,-0.6363636,289.2664108276367,-0.5921582,0.9008389,-0.85358566,0.012483006,0.0922829,17.406092,,4.450753,3600,13.081619,19.193949,180,1.8763183e-08,-0.7577339,-0.8069924
777.2844,17.423864,0.14999999,40.58763,17.423864,,4.294389,-0.41414142,290.44757866859436,-0.7877302,1.0019759,-0.85236716,0.76206803,2.232637,17.423864,,4.433548,3620,13.105611,19.213064,181,1.8556428e-08,-0.5292237,-0.8124633
777.3406,17.344036,0.14999999,40.603123,17.423864,,4.271101,-1.0,291.6650402545929,-1.0472804,1.0727057,-0.850402,1.3338176e-07,1.595314,17.423864,,5.8985767,3640,13.128899,19.213064,182,1.8353068e-08,-0.4901883,-0.8137714
777.53735,17.203142,0.14999999,40.509365,17.423864,,4.2488375,-0.05050505,292.9253599643707,-0.042099446,0.90615463,-0.84906906,5.5850306,1.3388055e-09,17.423864,,6.4454694,3660,13.151162,19.213064,183,1.8153036e-08,-0.6694706,-0.8192509
781.41724,13.519989,0.14999999,40.40813,17.423864,,4.246833,-0.6969697,294.1261353492737,-0.3717248,0.9181703,-0.8496863,0.0027489732,0.00045707816,17.423864,,4.5405397,3680,13.153167,19.213064,184,1.795626e-08,-0.8612772,-0.7946377
781.604,17.21329,0.14999999,40.40955,17.423864,,4.224886,0.5151515,295.3229715824127,0.37099785,1.1100608,-0.84836483,0.0010152145,1.1456775e-07,17.423864,,8.7008705,3700,13.175114,19.213064,185,1.7762662e-08,-0.5186019,-0.8000428
791.15234,7.8514943,0.14999999,40.455006,17.423864,,4.2535076,0.21212122,296.57882285118103,0.19893001,1.1584256,-0.848989,0.59746283,4.37522,17.423864,,7.27761,3720,13.146492,19.213064,186,1.757218e-08,-1.058704,-0.80542815
799.80835,8.744353,0.14999999,40.327694,17.423864,,4.277049,-0.27272728,297.77775716781616,-0.19947398,0.9537417,-0.848852,3.2992496,0.049944833,17.423864,,4.975979,3740,13.122951,19.213064,187,1.7384744e-08,-0.9685516,-0.8075831
800.5613,16.646791,0.14999999,40.25202,17.423864,,4.2583046,-1.0,298.97573947906494,-1.0024664,1.0689702,-0.84823525,1.3095732e-07,3.4318346e-06,17.423864,,5.901186,3760,13.141695,19.213064,188,1.720029e-08,-0.680337,-0.7954272
800.7649,17.196405,0.14999999,40.2615,17.423864,,4.2368517,1.0,300.1723952293396,1.1569752,0.91964626,-0.8463203,7.803636e-12,,17.423864,,20.202328,3780,13.163148,19.213064,189,1.7018756e-08,-0.5457793,-0.80073225
818.16504,,0.14999999,40.12935,17.423864,,4.3061314,-0.13131313,301.386061668396,-0.48290968,0.8950891,-0.85514396,5.892128,2.8541737e-15,17.423864,,5.892128,3800,13.093868,19.213064,190,1.6840083e-08,-2.4137495,-0.8060093
818.1321,17.432865,0.14999999,40.280884,17.432865,,4.283414,-0.47474748,302.5850079059601,-0.6106194,0.98693895,-0.8539755,0.29949096,4.472026,17.432865,,4.472026,3820,13.116586,19.220701,191,1.6664211e-08,-0.52114046,-0.7807186
818.1338,17.39832,0.14999999,40.089897,17.432865,,4.261114,-0.61616164,303.8092634677887,-0.508951,0.92577773,-0.85243654,0.019408915,4.559109,17.432865,,4.559109,3840,13.1388855,19.220701,192,1.6491079e-08,-0.5396283,-0.78437376
818.15063,17.3834,0.14999999,39.967464,17.432865,,4.2391224,0.75757575,305.0265655517578,0.74884975,0.8882549,-0.8510049,3.2498946e-07,1.4445555e-15,17.432865,,10.597618,3860,13.160877,19.220701,193,1.6320628e-08,-0.49728915,-0.7894675
831.5515,3.9989827,0.14999999,39.950317,17.432865,,4.2863483,-1.0,306.2478415966034,-0.992353,1.0665063,-0.85410917,1.3085369e-07,3.0499006e-29,17.432865,,5.904133,3880,13.113651,19.220701,194,1.6152807e-08,-1.3280972,-0.7946355
831.74805,17.203472,0.14999999,39.93781,17.432865,,4.265374,-0.45454547,307.4625651836395,-0.49813533,1.0021822,-0.85216266,0.4199003,0.007317555,17.432865,,4.3920665,3900,13.134625,19.220701,195,1.5987561e-08,-0.53182924,-0.79977685
831.7698,17.37819,0.14999999,39.777115,17.432865,,4.243724,-0.8181818,308.6804099082947,-0.7007161,0.95844036,-0.85032934,8.4416926e-05,0.44537318,17.432865,,4.3420506,3920,13.156276,19.220701,196,1.5824838e-08,-0.4891928,-0.80274093
