Iteration,Delta,ReturnAbsMax,ReturnMin,LQGmu1_actor,ReturnMax,Bound,Regret/t,DenMISELogLast,LQGsigma_higher,ReturnMean,IWMin,Regret,IWMax,IWMean,ReturnStepMax,DenMISELogFirst,DenMISEMeanLog,ReturnLastEpisode,TimeElapsed,IWFirstEpisode,LQGmu1_higher,IWLastEpisode,TimestepsSoFar
2647,8.6764804e-11,17.43944,,-0.84281963,17.43944,23.082785,1.7797012,-1.1088791,0.14999999,15.620298,,4710.871,5.45653,0.98403007,19.228508,-0.40504742,-0.57950413,17.198257,6401.633273124695,9.515394e-05,-1.0,4.8784065,52940
2648,8.6699294e-11,17.43944,,-0.93420166,17.43944,23.066559,1.7790546,-0.033635046,0.14999999,15.620945,,4710.9375,5.447364,0.9833861,19.228508,-0.4054251,-0.5793041,17.332657,6405.7782299518585,9.5189884e-05,-1.0,1.5885181,52960
2649,8.6633846e-11,17.43944,,0.44993967,17.43944,23.063532,1.7784328,-0.15380375,0.14999999,15.621567,,4711.0664,23.485332,1.0148929,19.228508,-0.40580264,-0.57915014,17.266865,6410.363624095917,2.397242e-06,0.4949495,6.02186e-20,52980
2650,8.6568475e-11,17.43944,,-0.79114145,17.43944,23.0617,1.7815876,-2.1132631,0.14999999,15.618412,,4721.207,2.6847262,1.0191783,19.228508,-0.40618008,-0.5797244,7.261455,6413.525849580765,0.019215416,-0.7979798,2.0562792e-14,53000
2651,8.650317e-11,17.43944,,-0.8385739,17.43944,23.061966,1.7809362,-0.004301538,0.14999999,15.619063,,4721.2617,2.683021,1.019399,19.228508,-0.4065501,-0.5795003,17.344984,6417.684127569199,0.019222528,-0.7979798,2.668306,53020
2652,8.643795e-11,17.43944,,-0.7080405,17.43944,23.06203,1.7802992,-0.029226698,0.14999999,15.6197,,4721.3555,2.6813197,1.0196093,19.228508,-0.40692002,-0.5792855,17.31031,6422.436391115189,0.019229637,-0.7979798,2.6400256,53040
2653,8.6372805e-11,17.43944,,-0.46613243,17.43944,23.060234,1.7796345,-0.006912964,0.14999999,15.620365,,4721.371,4.433262,0.9895505,19.228508,-0.40728974,-0.5790625,17.382687,6427.039991378784,3.888081,-0.27272728,0.039717503,53060
2654,8.6307725e-11,17.43944,,-1.0555985,17.43944,23.06084,1.7789927,-0.2234558,0.14999999,15.621007,,4721.4453,2.6806269,1.0197386,19.228508,-0.40620214,-0.57893264,17.32322,6429.833938598633,0.019215839,-0.7979798,0.28778744,53080
2655,8.624273e-11,17.43944,,-1.1831827,17.43944,23.064304,1.7783985,-0.5321752,0.14999999,15.621601,,4721.6484,5.450284,0.9837201,19.228508,-0.40657163,-0.57890767,17.200443,6433.966886281967,9.529907e-05,-1.0,4.2277226,53100
2656,8.617779e-11,17.43944,,-0.78757775,17.43944,23.070257,1.7778044,-1.3782195,0.14999999,15.622195,,4721.8477,5.441167,0.9843684,19.228508,-0.40694818,-0.5792148,17.197483,6438.9722645282745,9.5334966e-05,-1.0,5.0063844,53120
2657,8.6112936e-11,17.43944,,-0.71923256,17.43944,23.05038,1.7771549,-0.0017340215,0.14999999,15.622845,,4721.9023,2.6785471,1.0193976,19.228508,-0.40732455,-0.5790035,17.34884,6443.762074232101,0.01923742,-0.7979798,2.6578326,53140
2658,8.6048155e-11,17.43944,,-0.2581764,17.43944,23.049723,1.7764874,-0.00277274,0.14999999,15.623512,,4721.9023,3.7278616,0.9774107,19.228508,-0.40769362,-0.57877964,17.39563,6446.7379105091095,3.6315918,-0.37373737,0.18793778,53160
2659,8.598344e-11,17.43944,,0.039524704,17.43944,23.04962,1.7759371,-0.49214768,0.14999999,15.624063,,4722.215,4.083483,0.98416775,19.228508,-0.40670443,-0.5787556,17.088535,6451.353811979294,3.9919796,-0.3131313,4.068267,53180
2660,8.591881e-11,17.43944,,0.13163713,17.43944,23.066418,1.7783871,-1.3579023,0.14999999,15.621613,,4730.5117,11.107695,1.045361,19.228508,-0.40558025,-0.5790546,9.105235,6454.867234706879,0.3139068,0.030303031,10.321137,53200
2661,8.585423e-11,17.43944,,0.24101342,17.43944,23.052416,1.7808952,-1.6159961,0.14999999,15.619104,,4738.961,16.043467,1.0323498,19.228508,-0.4058381,-0.5794277,8.946885,6457.6710777282715,0.015476579,0.1919192,12.34713,53220
2662,8.578974e-11,17.43944,,-0.70051485,17.43944,23.046034,1.7835426,-1.8432745,0.14999999,15.616457,,4747.793,2.680833,1.0193279,19.228508,-0.406208,-0.5798909,8.575787,6462.580663204193,0.019215953,-0.7979798,6.4125805e-10,53240
2663,8.572533e-11,17.43944,,-0.6994968,17.43944,23.044514,1.7828884,-0.010974073,0.14999999,15.617111,,4747.832,2.6601,1.0210379,19.228508,-0.4065764,-0.5796703,17.358055,6466.864112138748,0.02957794,-0.7777778,2.3549008,53260
2664,8.5660985e-11,17.43944,,-0.67902637,17.43944,23.042929,1.7822227,-0.010942066,0.14999999,15.617777,,4747.84,2.651887,1.0217081,19.228508,-0.40694073,-0.5794487,17.388283,6471.382555961609,0.04470904,-0.75757575,2.4946895,53280
2665,8.55967e-11,17.43944,,-0.7998108,17.43944,23.04158,1.7815485,-0.021600673,0.14999999,15.618451,,4747.828,2.6502442,1.0218244,19.228508,-0.40729925,-0.57923156,17.410704,6475.649801015854,0.04472508,-0.75757575,2.3694808,53300
2666,8.553251e-11,17.43944,,-0.5831647,17.43944,23.041454,1.7809057,-0.0042436174,0.14999999,15.619094,,4747.8945,2.6486049,1.0220149,19.228508,-0.40765762,-0.5790076,17.3344,6478.907121181488,0.04474111,-0.75757575,2.567121,53320
2667,8.5468375e-11,17.43944,,-0.57477355,17.43944,23.035221,1.7802315,-0.10397585,0.14999999,15.619768,,4747.879,2.652394,1.0212876,19.228508,-0.40801588,-0.5788215,17.421036,6483.191442728043,0.066413105,-0.7373737,1.7396837,53340
2668,8.5404316e-11,17.43944,,-0.5963937,17.43944,23.03842,1.779562,-0.11242821,0.14999999,15.620438,,4747.871,3.2746067,0.9764988,19.228508,-0.40836585,-0.5786387,17.404972,6487.709825515747,1.8393028,-0.4949495,2.583157,53360
2669,8.534033e-11,17.43944,,-0.9508753,17.43944,23.039457,1.778904,-0.08968101,0.14999999,15.621096,,4747.8945,2.7762952,1.0095282,19.228508,-0.40805143,-0.57846427,17.37394,6491.242508172989,0.268571,-0.65656567,2.6842551,53380
2670,8.527641e-11,17.43944,,0.11439869,17.43944,23.02932,1.7782946,-0.18645285,0.14999999,15.621705,,4748.047,9.2562065,1.0359976,19.228508,-0.40832543,-0.57831407,17.251186,6496.176949501038,0.7214852,-0.030303031,2.123397e-08,53400
2671,8.521257e-11,17.43944,,-0.49005187,17.43944,23.027044,1.7807789,-1.5679357,0.14999999,15.619221,,4756.461,2.6671107,1.0195118,19.228508,-0.4084297,-0.5786716,8.9855,6501.147172689438,0.09681597,-0.7171717,2.7040583e-06,53420
2672,8.514882e-11,17.43944,,-0.7293776,17.43944,23.033388,1.7801313,-0.20057042,0.14999999,15.619868,,4756.5117,3.272469,0.9766246,19.228508,-0.4087678,-0.5785228,17.351875,6505.724222421646,1.8400422,-0.4949495,3.2485828,53440
2673,8.5085106e-11,17.43944,,-0.5753197,17.43944,23.026201,1.7794762,0.0026963372,0.14999999,15.620523,,4756.539,2.6654742,1.0196793,19.228508,-0.40845355,-0.5783142,17.370499,6509.109190702438,0.09681828,-0.7171717,2.6436868,53460
2674,8.502149e-11,17.43944,,-0.5099531,17.43944,23.029545,1.7788181,-0.10979138,0.14999999,15.6211815,,4756.5586,3.0696435,0.9858953,19.228508,-0.4087914,-0.57813156,17.37764,6513.8981013298035,1.0247618,-0.5555556,2.9425967,53480
2675,8.495793e-11,17.43944,,-0.5112727,17.43944,23.031261,1.778163,-0.17823127,0.14999999,15.621837,,4756.586,3.1334782,0.98251295,19.228508,-0.40878212,-0.57798755,17.375914,6518.7904851436615,1.2683375,-0.53535354,3.133264,53500
2676,8.489444e-11,17.43944,,-0.59966195,17.43944,23.0328,1.7774982,-0.17604795,0.14999999,15.622501,,4756.586,3.1309817,0.9828839,19.228508,-0.40868184,-0.5778439,17.39933,6523.260763883591,1.2682104,-0.53535354,3.1309707,53520
2677,8.4831024e-11,17.43944,,-0.4346603,17.43944,23.031887,1.7768393,-0.08294153,0.14999999,15.62316,,4756.6016,2.997569,0.9911034,19.228508,-0.40858167,-0.5776653,17.38499,6527.2952082157135,0.8129027,-0.57575756,2.853153,53540
2678,8.476769e-11,17.43944,,-0.8244555,17.43944,23.031456,1.7761889,-0.25400144,0.14999999,15.623811,,4756.633,3.1931348,0.98026484,19.228508,-0.40865153,-0.5775482,17.365156,6530.498638153076,1.5414041,-0.5151515,2.968951,53560
2679,8.470442e-11,17.43944,,0.2973342,17.43944,23.024767,1.7755508,-0.01670856,0.14999999,15.624449,,4756.699,16.616362,1.0303441,19.228508,-0.40844947,-0.5773462,17.332893,6534.773035764694,0.009816468,0.21212122,1.1539062e-10,53580
2680,8.464122e-11,17.43944,,0.6087271,17.43944,23.02242,1.778285,-1.9338626,0.14999999,15.621715,,4765.8047,35.205673,1.0093359,19.228508,-0.408819,-0.57784176,8.299732,6538.459299564362,2.3090924e-12,0.8181818,0.04431415,53600
2681,8.457808e-11,17.43944,,0.5444519,17.43944,23.028345,1.7819729,-2.2885776,0.14999999,15.618027,,4777.4688,21.606161,1.0019372,19.228508,-0.40919206,-0.578478,5.730936,6543.037544965744,3.7194295e-05,0.41414142,11.306139,53620
2682,8.451503e-11,17.43944,,-0.9561603,17.43944,23.019741,1.785409,-2.2118902,0.14999999,15.614591,,4788.4688,5.4829535,0.981825,19.228508,-0.40956497,-0.57908726,6.4057803,6547.414692878723,9.558478e-05,-1.0,2.3153696e-22,53640
2683,8.4452036e-11,17.43944,,-0.62726855,17.43944,23.017792,1.7848005,-0.20125803,0.14999999,15.615199,,4788.621,2.665101,1.019628,19.228508,-0.40993774,-0.5789534,17.243742,6551.89150261879,0.0969621,-0.7171717,0.91411877,53660
2684,8.438912e-11,17.43944,,-0.59970856,17.43944,23.019772,1.7841425,-0.05674857,0.14999999,15.615857,,4788.6367,2.996862,0.9909689,19.228508,-0.41027424,-0.57875156,17.385921,6555.900421380997,0.8142798,-0.57575756,2.6537294,53680
2685,8.432627e-11,17.43944,,-0.5878816,17.43944,23.021336,1.7834911,-0.08200971,0.14999999,15.6165085,,4788.676,2.816117,1.0055195,19.228508,-0.4103434,-0.5785699,17.36156,6560.114630937576,0.36480284,-0.6363636,2.802,53700
2686,8.426349e-11,17.43944,,-0.49761686,17.43944,23.022705,1.7828236,-0.09316697,0.14999999,15.617176,,4788.664,2.9298358,0.9962399,19.228508,-0.41057992,-0.5783872,17.40903,6564.268574953079,0.6346515,-0.5959596,2.9150832,53720
2687,8.420078e-11,17.43944,,-0.6141441,17.43944,23.024208,1.7821751,-0.18783587,0.14999999,15.617825,,4788.707,3.1225104,0.98392254,19.228508,-0.4107159,-0.5782435,17.360788,6568.668188333511,1.2707926,-0.53535354,3.109219,53740
2688,8.413814e-11,17.43944,,-0.8475196,17.43944,23.023478,1.7815104,-0.06621671,0.14999999,15.618489,,4788.699,2.9256947,0.9967388,19.228508,-0.41061518,-0.5780589,17.401161,6573.117804288864,0.6346739,-0.5959596,2.8208823,53760
2689,8.407557e-11,17.43944,,-0.6911203,17.43944,23.014881,1.780879,-0.035644405,0.14999999,15.619121,,4788.7812,2.6832182,1.0176677,19.228508,-0.41075104,-0.5778585,17.318237,6577.418933391571,0.13886462,-0.6969697,1.6655463,53780
2690,8.4013074e-11,17.43944,,-0.54951704,17.43944,23.015594,1.7802219,-0.008232105,0.14999999,15.619778,,4788.797,2.6815403,1.0179077,19.228508,-0.4110712,-0.57764024,17.388357,6581.865601539612,0.13890907,-0.6969697,2.6795619,53800
2691,8.395065e-11,17.43944,,-0.72901237,17.43944,23.014305,1.7795639,-0.13042319,0.14999999,15.620436,,4788.8047,2.921214,0.99676347,19.228508,-0.41139126,-0.5774676,17.39094,6586.1917452812195,0.63516665,-0.5959596,2.8883147,53820
2692,8.38883e-11,17.43944,,-0.7332581,17.43944,23.013884,1.7789135,0.0057579144,0.14999999,15.621086,,4788.836,2.6786175,1.0181328,19.228508,-0.41152677,-0.5772522,17.371908,6591.502820968628,0.13897237,-0.6969697,2.5846944,53840
2693,8.3825995e-11,17.43944,,-0.6998385,17.43944,23.014141,1.7782631,0.007051064,0.14999999,15.621737,,4788.8633,2.6530704,1.0207498,19.228508,-0.41184655,-0.57702845,17.3736,6596.642948389053,0.09714736,-0.7171717,2.625785,53860
2694,8.376378e-11,17.43944,,-0.7353378,17.43944,23.014713,1.7776098,-0.0019507408,0.14999999,15.62239,,4788.879,2.6514435,1.0209762,19.228508,-0.41218176,-0.57680744,17.378904,6600.48811173439,0.097179934,-0.7171717,2.6470764,53880
2695,8.3701636e-11,17.43944,,-0.4032183,17.43944,23.015087,1.7769651,0.008542003,0.14999999,15.6230345,,4788.922,2.6498199,1.0211916,19.228508,-0.4125168,-0.5765825,17.35871,6605.00004529953,0.09721249,-0.7171717,2.617726,53900
2696,8.363955e-11,17.43944,,-0.111071765,17.43944,23.002235,1.7763386,-0.2880889,0.14999999,15.623661,,4789.008,3.2532306,0.97789574,19.228508,-0.41285172,-0.57646775,17.31663,6609.808413505554,1.8475721,-0.4949495,2.9425573,53920
2697,8.357754e-11,17.43944,,-0.04131064,17.43944,23.014986,1.776144,-0.8772247,0.14999999,15.623856,,4790.2617,8.730411,1.0319648,19.228508,-0.41253752,-0.57658756,16.147589,6615.555934429169,0.92125475,-0.05050505,5.893722,53940
2698,8.35156e-11,17.43944,,-0.21816349,17.43944,23.007832,1.7771568,-1.0982436,0.14999999,15.622843,,4794.7695,7.646776,1.023245,19.228508,-0.4125667,-0.57676923,12.884727,6620.7700662612915,1.4106063,-0.09090909,7.5515914,53960
2699,8.345371e-11,17.43944,,0.037536025,17.43944,22.995438,1.7766943,-0.58381915,0.14999999,15.623305,,4795.297,5.880209,1.0045203,19.228508,-0.41241458,-0.5767636,16.873577,6625.434226036072,2.6597195,-0.17171717,4.545153,53980
2700,8.339191e-11,17.43944,,-0.978027,17.43944,22.993025,1.7791128,-1.3476055,0.14999999,15.620887,,4803.6055,2.6384046,1.0214806,19.228508,-0.41180006,-0.57704777,9.093995,6630.085759401321,0.0666649,-0.7373737,1.639837e-05,54000
2701,8.333017e-11,17.43944,,-0.92290604,17.43944,23.006489,1.7785215,-0.2603984,0.14999999,15.621478,,4803.785,5.5104904,0.98131996,19.228508,-0.41214567,-0.57692236,17.219131,6634.150839805603,9.583177e-05,-1.0,3.4138842,54020
2702,8.326851e-11,17.43944,,-1.072444,17.43944,22.997362,1.7779169,-0.13558286,0.14999999,15.622083,,4803.9336,5.5013065,0.9810852,19.228508,-0.4125158,-0.5767663,17.25503,6639.152343034744,9.586723e-05,-1.0,2.6689548,54040
2703,8.320691e-11,17.43944,,-0.85403997,17.43944,22.999252,1.7773352,-0.6203582,0.14999999,15.622664,,4804.1367,5.4921618,0.9814939,19.228508,-0.4128858,-0.5767896,17.195045,6642.7916033267975,9.590271e-05,-1.0,4.401365,54060
2704,8.314537e-11,17.43944,,-0.6404828,17.43944,22.991226,1.7767086,-0.040469263,0.14999999,15.623291,,4804.2188,2.6469796,1.0209855,19.228508,-0.41325563,-0.5765982,17.316181,6646.486060857773,0.029776162,-0.7777778,2.4336886,54080
2705,8.308391e-11,17.43944,,-0.77828586,17.43944,22.986588,1.7760534,-0.039515298,0.14999999,15.623946,,4804.2266,2.6349092,1.0217644,19.228508,-0.4136144,-0.57639194,17.39667,6650.0843551158905,0.045008413,-0.75757575,2.0401294,54100
2706,8.302251e-11,17.43944,,-0.97347504,17.43944,22.986973,1.7754097,0.0067119366,0.14999999,15.62459,,4804.258,2.6438007,1.0211195,19.228508,-0.41396737,-0.5761684,17.362509,6653.740448713303,0.02979736,-0.7777778,2.6418087,54120
2707,8.296118e-11,17.43944,,-1.4320893,17.43944,22.98706,1.7748175,-0.24509424,0.14999999,15.625182,,4804.4336,5.489046,0.9811511,19.228508,-0.41432583,-0.5760385,17.229315,6657.418290615082,9.6040916e-05,-1.0,3.3455822,54140
2708,8.289993e-11,17.43944,,-0.84264016,17.43944,22.995718,1.7742434,-4.8687096,0.14999999,15.625756,,4804.6523,5.479961,0.9819537,19.228508,-0.41469514,-0.5776309,17.178396,6660.9727239608765,9.607637e-05,-1.0,5.4628744,54160
2709,8.2838736e-11,17.43944,,-0.91253936,17.43944,22.979816,1.7736187,-0.027995866,0.14999999,15.626381,,4804.7305,5.470914,0.9813207,19.228508,-0.4150643,-0.5774347,17.324041,6664.625044822693,9.6111835e-05,-1.0,1.577605,54180
2710,8.2777604e-11,17.43944,,-0.7464926,17.43944,22.982819,1.7730064,-0.11376832,0.14999999,15.626993,,4804.8477,2.642359,1.0211258,19.228508,-0.41543335,-0.5772707,17.282486,6668.333119153976,0.029841077,-0.7777778,1.9904864,54200
2711,8.271655e-11,17.43944,,-0.61920345,17.43944,22.98285,1.772357,0.0109051345,0.14999999,15.627643,,4804.8594,2.640759,1.0213174,19.228508,-0.41579127,-0.577046,17.384615,6672.035773277283,0.029851757,-0.7777778,2.5741673,54220
2712,8.265556e-11,17.43944,,0.3664726,17.43944,22.97977,1.7717113,-0.058241248,0.14999999,15.628288,,4804.883,25.214071,1.0366181,19.228508,-0.41614905,-0.5768468,17.380377,6675.681752920151,2.567558e-07,0.5555556,1.3526298e-13,54240
2713,8.259466e-11,17.43944,,0.064606376,17.43944,22.978954,1.7745676,-2.0280445,0.14999999,15.625432,,4814.4023,14.241193,1.0494953,19.228508,-0.41651773,-0.5773695,7.8818784,6679.245483160019,0.05541266,0.13131313,5.9140882,54260
2714,8.2533806e-11,17.43944,,-0.11803757,17.43944,22.979797,1.7769833,-1.4310528,0.14999999,15.623016,,4822.7305,7.641188,1.0243329,19.228508,-0.41686583,-0.5776666,9.06665,6682.886867284775,1.4166837,-0.09090909,6.4999104,54280
2715,8.2473015e-11,17.43944,,-0.3101458,17.43944,22.980547,1.7767076,-0.85313547,0.14999999,15.623292,,4823.7617,6.2678847,1.0098526,19.228508,-0.41671237,-0.57775927,16.374054,6686.50189948082,2.3423116,-0.15151516,6.0885587,54300
2716,8.24123e-11,17.43944,,-0.40262136,17.43944,22.983433,1.7761183,-0.41283384,0.14999999,15.623881,,4823.9375,3.5723197,0.97348917,19.228508,-0.41621825,-0.57769495,17.221905,6690.219555616379,3.1385627,-0.41414142,3.160341,54320
2717,8.235164e-11,17.43944,,-0.5967376,17.43944,22.984787,1.7754974,-0.29258788,0.14999999,15.624502,,4824.0273,3.5689409,0.9738902,19.228508,-0.41543147,-0.5776001,17.312151,6693.861364841461,3.1360943,-0.41414142,3.5530987,54340
2718,8.2291056e-11,17.43944,,-0.54202217,17.43944,22.986464,1.774847,-0.081598476,0.14999999,15.625153,,4824.035,2.7111745,1.01488,19.228508,-0.41464588,-0.57742727,17.390972,6697.4688584804535,0.19590345,-0.67676765,2.5029023,54360
2719,8.2230535e-11,17.43944,,-0.56657916,17.43944,22.988438,1.7742004,-0.13959494,0.14999999,15.625799,,4824.051,3.1228342,0.98374844,19.228508,-0.41494164,-0.57726085,17.37823,6700.285006761551,1.276174,-0.53535354,3.055026,54380
2720,8.217008e-11,17.43944,,-0.6556829,17.43944,22.989807,1.7735405,-0.11207945,0.14999999,15.626459,,4824.0312,2.9848733,0.9923538,19.228508,-0.41484013,-0.5770959,17.4242,6705.581593751907,0.81800616,-0.57575756,2.9694862,54400
2721,8.21097e-11,17.43944,,-0.6320611,17.43944,22.990078,1.772892,-0.027132511,0.14999999,15.627108,,4824.039,2.8007097,1.0069577,19.228508,-0.414907,-0.57689655,17.39192,6709.292042016983,0.3664714,-0.6363636,2.7101932,54420
2722,8.204938e-11,17.43944,,-0.7291956,17.43944,22.991081,1.7722387,-0.045617625,0.14999999,15.627761,,4824.035,2.7988584,1.0072324,19.228508,-0.41513976,-0.576699,17.401741,6712.87650513649,0.36655676,-0.6363636,2.7826054,54440
2723,8.1989124e-11,17.43944,,-0.68482065,17.43944,22.99012,1.7715969,0.009022918,0.14999999,15.628403,,4824.0586,2.7038784,1.0158658,19.228508,-0.41537243,-0.5764813,17.37609,6716.792552471161,0.19604582,-0.67676765,2.4795487,54460
2724,8.1928936e-11,17.43944,,-0.7666893,17.43944,22.990768,1.7709475,-0.0065296656,0.14999999,15.629052,,4824.0586,2.702188,1.0161023,19.228508,-0.41566762,-0.5762664,17.400444,6720.445084810257,0.1961037,-0.67676765,2.6731834,54480
2725,8.186882e-11,17.43944,,-0.74503183,17.43944,22.98964,1.7703123,0.01041412,0.14999999,15.629687,,4824.1016,2.6429002,1.0218451,19.228508,-0.41596267,-0.5760453,17.362312,6724.159408569336,0.09754805,-0.7171717,2.4924812,54500
2726,8.180876e-11,17.43944,,-0.7685864,17.43944,22.989841,1.7696733,0.012355262,0.14999999,15.630326,,4824.129,2.6413083,1.022046,19.228508,-0.41629377,-0.57582146,17.370773,6727.830342769623,0.09758036,-0.7171717,2.5820346,54520
2727,8.1748774e-11,17.43944,,-1.0273762,17.43944,22.989742,1.7690353,0.011178627,0.14999999,15.630964,,4824.16,2.6271567,1.0235306,19.228508,-0.41662475,-0.5755982,17.371462,6731.517605066299,0.06698731,-0.7373737,2.5737224,54540
2728,8.168885e-11,17.43944,,-0.61938167,17.43944,22.977879,1.7684584,-0.4203543,0.14999999,15.631541,,4824.3555,2.624944,1.0232033,19.228508,-0.41696683,-0.5755328,17.200733,6735.184345960617,0.045159563,-0.75757575,0.8032651,54560
2729,8.1628995e-11,17.43944,,-0.54027385,17.43944,22.974993,1.7678108,-0.053583015,0.14999999,15.632189,,4824.3555,2.6367168,1.0217388,19.228508,-0.41731676,-0.5753329,17.397919,6738.8670654296875,0.09768022,-0.7171717,2.2688105,54580
2730,8.15692e-11,17.43944,,-0.72880614,17.43944,22.971214,1.7671642,-0.13748461,0.14999999,15.632835,,4824.3594,2.736887,1.0120071,19.228508,-0.41764733,-0.57516474,17.39835,6742.594039678574,0.27116054,-0.65656567,2.2594862,54600
2731,8.150949e-11,17.43944,,-0.68559444,17.43944,22.970537,1.7665291,0.013487886,0.14999999,15.633471,,4824.3906,2.6575222,1.0194771,19.228508,-0.41791424,-0.57494485,17.365776,6746.234902143478,0.1398629,-0.6969697,2.5655427,54620
2732,8.144982e-11,17.43944,,-0.4096373,17.43944,22.971237,1.7658873,-0.0014681317,0.14999999,15.634112,,4824.4062,2.655911,1.0197077,19.228508,-0.41822913,-0.57472783,17.388073,6749.8482837677,0.13990694,-0.6969697,2.655875,54640
2733,8.139023e-11,17.43944,,-0.74218214,17.43944,22.964317,1.7652922,-0.28464642,0.14999999,15.634707,,4824.543,3.2571092,0.97761196,19.228508,-0.4185439,-0.5746146,17.25972,6753.547527551651,1.8581189,-0.4949495,3.0074449,54660
2734,8.13307e-11,17.43944,,-0.9363804,17.43944,22.965916,1.764658,0.01600156,0.14999999,15.635342,,4824.574,2.6306272,1.0219455,19.228508,-0.4182301,-0.57440674,17.36707,6757.1802089214325,0.09776948,-0.7171717,2.5812645,54680
2735,8.127123e-11,17.43944,,-1.1973011,17.43944,22.960722,1.7640667,-0.16031078,0.14999999,15.635933,,4824.7227,5.512159,0.98052514,19.228508,-0.41856003,-0.5742475,17.255806,6760.851453781128,9.644845e-05,-1.0,2.8535068,54700
2736,8.1211836e-11,17.43944,,-1.144176,17.43944,22.967075,1.7634964,-1.5189077,0.14999999,15.636503,,4824.926,5.5030828,0.9811892,19.228508,-0.41892555,-0.57460016,17.19662,6764.47252702713,9.648368e-05,-1.0,5.114236,54720
2737,8.115251e-11,17.43944,,-1.1710525,17.43944,22.971964,1.7629251,-1.0687281,0.14999999,15.637074,,4825.129,5.4940424,0.9817666,19.228508,-0.41929093,-0.5747876,17.198755,6768.185918092728,9.6518925e-05,-1.0,4.8792057,54740
