Iteration,DenMISEMeanLog,ActionIn1,Bound,BoundBonus,Delta,NumTrajectories,TimestepsSoFar,IWMax,ReturnMax,InvPendulum_std0_higher,Regret,AvgEpLen,DenMISELogFirst,InvPendulum_std2_higher,IWLastEpisode,GridSize,InvPendulum_mu3_higher,InvPendulum_mu1_higher,InvPendulum_mu2_higher,ReturnMin,IWMean,MinEpLen,BoundMISE,IWMin,Regret/t,NumTrainableParams,ReturnLastEpisode,IWFirstEpisode,ReturnMean,TimeElapsed,ReturnAbsMax,InvPendulum_std3_higher,InvPendulum_mu0_higher,DenMISELogLast,InvPendulum_std1_higher
1556,2.7194052,0.062008098,4186.6797,4201.883,8.022098e-11,1556,100916,60.301453,74.94251,0.03,226154.22,64.8560411311054,-1.0034777,0.03,0.33923286,625,-0.1,-0.1,,-499.78708,0.12176009,11,-15.203066,,145.34332,,-119.89471,,-140.34332,5268.392602920532,499.78708,0.03,0.2,2.8547413,0.03
1557,2.7180507,-0.113176934,4184.7935,4210.3467,8.011797e-11,1557,100962,269.61392,74.94251,0.03,226281.89,64.84393063583815,-1.0041201,0.03,2.0596305e-30,625,,0.1,-0.2,-499.78708,0.23178281,11,-25.553432,,145.33199,,-122.670364,,-140.33199,5273.193454027176,499.78708,0.03,,1.4901743,0.03
1558,2.7177,-0.28221664,4183.619,4507.1616,8.0015154e-11,1558,100974,323.29816,74.94251,0.03,226392.31,64.81001283697047,-1.0047622,0.03,1.3699135e-36,625,0.2,-0.2,-0.1,-499.78708,0.6576381,11,-323.54224,,145.30957,,-105.432365,,-140.30957,5277.920163154602,499.78708,0.03,-0.2,2.9537206,0.03
1559,2.7164598,-0.007450834,4178.455,4211.004,7.9912535e-11,1559,101474,261.91397,74.94251,0.03,226892.0,65.0891597177678,-1.0054039,0.03,,625,-0.1,,0.1,-499.78708,0.28616422,11,-32.549026,,145.53688,,-494.68192,,-140.53688,5283.452164649963,499.78708,0.03,,1.177007,0.03
1560,2.716408,-0.05975258,4178.044,4202.3154,7.981012e-11,1560,101504,163.88844,74.94251,0.03,227025.34,65.06666666666666,-1.0060451,0.03,6.2696936e-23,625,,0.1,-0.2,-499.78708,0.2231152,11,-24.27159,,145.52907,,-128.3577,,-140.52907,5288.514217376709,499.78708,0.03,0.1,3.3648121,0.03
1561,2.7160337,0.108396344,4175.963,4211.227,7.970789e-11,1561,101519,268.6713,74.94251,0.03,227139.12,65.0345932094811,-1.0066859,0.03,2.4762665e-18,625,-0.1,,,-499.78708,0.29832798,11,-35.26392,,145.50873,,-108.780876,,-140.50873,5293.494790792465,499.78708,0.03,0.1,2.9148579,0.03
1562,2.7152545,-0.25567067,4174.592,4203.8794,7.960587e-11,1562,101548,194.30354,74.94251,0.03,227268.9,65.01152368758002,-1.0073264,0.03,6.0332983e-09,625,-0.2,0.1,-0.1,-499.78708,0.2629118,11,-29.2878,,145.49866,,-124.766594,,-140.49866,5298.449396133423,499.78708,0.03,,2.2161524,0.03
1563,2.71471,-0.2226001,4172.862,4211.137,7.9504035e-11,1563,101562,245.27461,74.94251,0.03,227381.19,64.978886756238,-1.0079663,0.03,0.000104582534,625,-0.2,,,-499.78708,0.35456327,11,-38.275364,,145.4774,,-107.295135,,-140.4774,5303.224480628967,499.78708,0.03,-0.1,2.6092422,0.03
1564,2.7144299,0.19064146,4172.0366,4204.08,7.94024e-11,1564,101607,178.2669,74.94251,0.03,227513.84,64.96611253196932,-1.008606,0.03,4.8527155e-26,625,-0.1,,0.1,-499.78708,0.28546357,11,-32.04337,,145.46921,,-127.66092,,-140.46921,5308.2062022686005,499.78708,0.03,0.2,2.9415514,0.03
1565,2.7136812,-0.158162,4171.7603,4211.337,7.930096e-11,1565,101625,171.08368,74.94251,0.03,227631.25,64.93610223642173,-1.009245,0.03,7.165865e-32,625,,-0.2,-0.1,-499.78708,0.25617594,11,-39.576675,,145.45128,,-112.38981,,-140.45128,5313.060686826706,499.78708,0.03,,2.265289,0.03
1566,2.7131355,-0.13585526,4171.3896,4209.3247,7.9199716e-11,1566,101668,105.71377,74.94251,0.03,227776.6,64.9220945083014,-1.0098839,0.03,3.32235e-07,625,-0.1,,-0.1,-499.78708,0.3210221,11,-37.93515,,145.4512,,-140.35968,,-140.4512,5317.940226078033,499.78708,0.03,0.1,2.6106148,0.03
1567,2.7127037,-0.123933636,4170.9463,4209.8115,7.909866e-11,1567,101688,218.43301,74.94251,0.03,227890.89,64.89342693044033,-1.0105222,0.03,2.732493e-23,625,-0.1,,0.1,-499.78708,0.3590902,11,-38.865364,,145.43132,,-109.283646,,-140.43132,5322.979668855667,499.78708,0.03,-0.1,2.7230384,0.03
1568,2.7127948,0.3877244,4167.042,4211.621,7.89978e-11,1568,101709,176.82253,74.94251,0.03,227999.16,64.86543367346938,-1.0111601,0.03,6.0710185e-14,625,,,0.2,-499.78708,0.39334276,11,-44.579327,,145.40762,,-103.258804,,-140.40762,5328.669127941132,499.78708,0.03,0.1,3.508901,0.03
1569,2.7122822,-0.08593151,4165.661,4211.831,7.889714e-11,1569,101728,262.71036,74.94251,0.03,228119.5,64.83620140216699,-1.0117978,0.03,1.2545324e-11,625,,,0.2,-499.78708,0.40401468,11,-46.170063,,145.39165,,-115.35633,,-140.39165,5334.003022432327,499.78708,0.03,-0.1,2.5260937,0.03
1570,2.7120192,0.11215054,4165.6797,4211.852,7.8796664e-11,1570,101760,370.599,74.94251,0.03,228253.8,64.81528662420382,-1.0124348,0.03,,625,,,-0.1,-499.78708,0.37049198,11,-46.17248,,145.38458,,-129.29012,,-140.38458,5339.049469232559,499.78708,0.03,0.2,2.9119358,0.03
1571,2.7118437,0.03152339,4165.3906,4202.3477,7.869638e-11,1571,101786,141.75789,74.94251,0.03,228379.44,64.79057924888606,-1.0130717,0.03,2.226231e-19,625,0.1,0.1,-0.2,-499.78708,0.32734618,11,-36.956997,,145.37201,,-120.6396,,-140.37201,5343.9710059165955,499.78708,0.03,,3.0907083,0.03
1572,2.7110238,0.22463006,4162.264,4203.7314,7.859629e-11,1572,101804,341.13922,74.94251,0.03,228498.4,64.76081424936386,-1.013708,0.03,9.403848e-12,625,,0.2,-0.1,-499.78708,0.36795527,11,-41.4675,,145.35522,,-113.9723,,-140.35522,5348.824183940887,499.78708,0.03,0.1,2.1036377,0.03
1573,2.7111213,-0.186474,4161.4277,4210.5347,7.849639e-11,1573,101825,383.48822,74.94251,0.03,228619.7,64.73299427844883,-1.0143439,0.03,1.4005897e-07,625,,0.1,-0.1,-499.78708,0.3846582,11,-49.1071,,145.33992,,-116.298416,,-140.33992,5353.92564535141,499.78708,0.03,-0.1,3.5194774,0.03
1574,2.7103553,-0.025066964,4161.007,4212.6655,7.839668e-11,1574,101859,385.27103,74.94251,0.03,228754.38,64.71346886912325,-1.0149794,0.03,0.03813252,625,,0.1,-0.1,-499.78708,0.43224367,11,-51.65892,,145.33315,,-129.67694,,-140.33315,5358.678851604462,499.78708,0.03,,2.1483064,0.03
1575,2.7093353,-0.1683814,4156.182,4212.522,7.829716e-11,1575,101891,126.60151,74.94251,0.03,228880.9,64.69269841269842,-1.0156145,0.03,2.0756143e-26,625,,,0.1,-499.78708,0.31347978,11,-56.339954,,145.32121,,-121.530754,,-140.32121,5363.481800794601,499.78708,0.03,-0.2,1.6996522,0.03
1576,2.7092574,-0.035947204,4156.3423,4205.461,7.819783e-11,1576,102391,215.38611,74.94251,0.03,229226.45,64.96890862944163,-1.0162493,0.03,5.8508256e-05,625,,-0.1,0.2,-499.78708,0.38910416,11,-49.118546,,145.44826,,-340.5458,,-140.44826,5369.125881433487,499.78708,0.03,-0.1,3.2775967,0.03
1577,2.7091515,0.08949873,4155.715,4210.9,7.809869e-11,1577,102418,367.29407,74.94251,0.03,229355.06,64.94483195941662,-1.0168836,0.03,8.630151e-15,625,-0.1,,0.1,-499.78708,0.4617233,11,-55.185123,,145.43758,,-123.61745,,-140.43758,5374.442975282669,499.78708,0.03,0.1,3.1710532,0.03
1578,2.7090023,-0.16679719,4154.2256,4205.7217,7.799975e-11,1578,102440,147.24345,74.94251,0.03,229476.31,64.91761723700887,-1.0175174,0.03,4.326918e-22,625,-0.1,0.1,,-499.78708,0.4320997,11,-51.49586,,145.42226,,-116.24001,,-140.42226,5379.9519057273865,499.78708,0.03,-0.2,3.0419528,0.03
1579,2.7086525,0.2077605,4152.0273,4182.974,7.790098e-11,1579,102558,160.04144,74.94251,0.03,229623.28,64.9512349588347,-1.018151,0.03,4.0859298e-18,625,-0.2,0.2,0.1,-499.78708,0.29290438,11,-30.946985,,145.42323,,-141.98117,,-140.42323,5385.425220489502,499.78708,0.03,,2.7350955,0.03
1580,2.7073545,0.44657347,4151.958,4204.68,7.78024e-11,1580,102571,251.10287,74.94251,0.03,229733.28,64.91835443037975,-1.0187842,0.03,,625,0.2,0.1,0.1,-499.78708,0.40626803,11,-52.722054,,145.40082,,-105.00043,,-140.40082,5390.664516210556,499.78708,0.03,,1.3723747,0.03
1581,2.7067595,-0.22200453,4152.0684,4213.541,7.770401e-11,1581,102586,143.42609,74.94251,0.03,229849.78,64.88678051865908,-1.0194168,0.03,3.981148e-35,625,-0.1,-0.1,,-499.78708,0.42910042,11,-61.47262,,145.38254,,-111.48027,,-140.38254,5396.153932332993,499.78708,0.03,,2.376834,0.03
1582,2.70677,-0.1903176,4150.6445,4213.646,7.760581e-11,1582,102628,641.547,74.94251,0.03,229977.75,64.87231352718078,-1.0200491,0.03,0.288875,625,-0.1,,-0.1,-499.78708,0.54869646,11,-63.001503,,145.37152,,-122.97869,,-140.37152,5401.386245965958,499.78708,0.03,,3.304999,0.03
1583,2.7061763,0.026105568,4150.319,4213.4077,7.750779e-11,1583,102655,378.49072,74.94251,0.03,230101.84,64.84838913455464,-1.020681,0.03,1.6809101e-10,625,-0.1,0.2,,-499.78708,0.56869376,11,-63.089073,,145.35808,,-119.0908,,-140.35808,5406.708309412003,499.78708,0.03,,2.2845714,0.03
1584,2.7056382,-0.41307446,4150.2417,4206.4077,7.740996e-11,1584,102689,229.29251,74.94251,0.03,230225.69,64.82891414141415,-1.0213126,0.03,8.250464e-19,625,-0.1,,-0.1,-499.78708,0.46262676,11,-56.165985,,145.3445,,-118.848045,,-140.3445,5411.555630683899,499.78708,0.03,-0.2,2.3168604,0.03
1585,2.7051275,-0.2836169,4149.0815,4213.6045,7.731231e-11,1585,102745,431.12338,74.94251,0.03,230331.34,64.82334384858044,-1.0219437,0.03,5.2930087e-09,625,-0.2,-0.1,,-499.78708,0.632196,11,-64.52291,,145.31946,,-100.639275,,-140.31946,5416.43657040596,499.78708,0.03,,2.454495,0.03
1586,2.7051592,-0.26254144,4145.0186,4188.0747,7.7214846e-11,1586,102791,176.04843,74.94251,0.03,230458.03,64.81147540983606,-1.0225744,0.03,5.0662095e-15,625,,-0.2,-0.2,-499.78708,0.37366074,11,-43.05635,,145.30771,,-121.691086,,-140.30771,5421.623045682907,499.78708,0.03,0.1,3.1756706,0.03
1587,2.7050517,0.31206372,4145.0713,4213.833,7.711757e-11,1587,102816,249.23444,74.94251,0.03,230579.47,64.78638941398866,-1.0232047,0.03,,625,,0.2,,-499.78708,0.5822684,11,-68.76155,,145.29266,,-116.44806,,-140.29266,5426.6066381931305,499.78708,0.03,0.1,3.1708777,0.03
1588,2.7051015,0.27492478,4145.093,4188.27,7.702047e-11,1588,102863,356.2458,74.94251,0.03,230725.62,64.77518891687657,-1.0238346,0.03,4.5722134e-21,625,-0.1,,0.2,-499.78708,0.37278777,11,-43.177364,,145.29321,,-141.13919,,-140.29321,5432.062124967575,499.78708,0.03,0.2,3.2279236,0.03
1589,2.7052324,0.08462755,4144.8423,4214.0605,7.692356e-11,1589,102881,308.16934,74.94251,0.03,230836.8,64.74575204531152,-1.0244641,0.03,2.5097587e-12,625,,-0.1,0.2,-499.78708,0.5998641,11,-69.21806,,145.27174,,-106.18298,,-140.27174,5437.292630910873,499.78708,0.03,,3.5640888,0.03
1590,2.7051175,0.23252818,4144.9346,4205.757,7.682684e-11,1590,102897,411.65277,74.94251,0.03,230953.14,64.71509433962264,-1.0250933,0.03,1.6472435e-23,625,-0.1,0.2,0.1,-499.78708,0.54667807,11,-60.822136,,145.25354,,-111.35532,,-140.25354,5442.447292804718,499.78708,0.03,,2.9572299,0.03
1591,2.7048135,-0.084681705,4144.958,4184.304,7.673029e-11,1591,102940,183.83014,74.94251,0.03,231076.78,64.70144563167818,-1.025722,0.03,7.7951827e-28,625,,-0.1,0.2,-499.78708,0.29116815,11,-39.34625,,145.23996,,-118.64558,,-140.23996,5447.5479056835175,499.78708,0.03,-0.2,2.707619,0.03
1592,2.704517,-0.30845666,4144.566,4206.047,7.663392e-11,1592,102986,442.58807,74.94251,0.03,231220.75,64.68969849246231,-1.0263504,0.03,1.5586593e-35,625,-0.1,,-0.2,-499.78708,0.5731527,11,-61.48073,,145.23917,,-138.9718,,-140.23917,5452.630373239517,499.78708,0.03,-0.1,2.9489481,0.03
1593,2.7042303,0.30796143,4144.451,4212.8203,7.653774e-11,1593,103012,279.03287,74.94251,0.03,231339.22,64.66541117388574,-1.0269783,0.03,1.3179564e-20,625,0.1,0.1,,-499.78708,0.5362776,11,-68.36917,,145.22237,,-113.4489,,-140.22237,5457.754225254059,499.78708,0.03,0.1,2.7289968,0.03
1594,2.7042458,0.22192618,4144.0444,4207.5127,7.6441735e-11,1594,103140,260.40167,74.94251,0.03,231566.4,64.7051442910916,-1.0276059,0.03,4.2381716e-11,625,0.1,,0.2,-499.78708,0.53375936,11,-63.468475,,145.27377,,-222.1988,,-140.27377,5463.020292043686,499.78708,0.03,-0.1,3.2159376,0.03
1595,2.7039266,-0.06718501,4143.669,4215.127,7.634592e-11,1595,103171,366.9903,74.94251,0.03,231694.61,64.68401253918495,-1.028233,0.03,1.0100919e-28,625,-0.1,0.1,,-499.78708,0.60073096,11,-71.45805,,145.26308,,-123.193474,,-140.26308,5468.256299972534,499.78708,0.03,,2.6896195,0.03
1596,2.7035627,-0.22695708,4143.05,4214.8564,7.625027e-11,1596,103190,1134.886,74.94251,0.03,231810.69,64.65538847117794,-1.0288597,0.03,8.133334e-21,625,-0.1,-0.2,,-499.78708,1.0812411,11,-71.806625,,145.2448,,-111.08771,,-140.2448,5473.137576580048,499.78708,0.03,,2.5580895,0.03
1597,2.703386,0.4183646,4143.144,4207.852,7.615481e-11,1597,103690,230.20903,74.94251,0.03,232090.66,64.92798998121478,-1.0294862,0.03,3.137883e-35,625,0.2,0.1,,-499.78708,0.49795672,11,-64.70807,,145.32915,,-274.96152,,-140.32915,5478.821308851242,499.78708,0.03,0.1,2.5266097,0.03
1598,2.7032235,-0.44398743,4143.2207,4206.663,7.605953e-11,1598,103746,356.12195,74.94251,0.03,232244.25,64.9224030037547,-1.0301121,0.03,,625,-0.1,-0.2,-0.1,-499.78708,0.5255243,11,-63.44259,,145.33432,,-148.58974,,-140.33432,5483.996818780899,499.78708,0.03,,2.9646235,0.03
1599,2.7031996,-0.08665872,4142.763,4215.196,7.596442e-11,1599,103801,568.5526,74.94251,0.03,232370.66,64.91619762351469,-1.0307378,0.03,3.258375e-15,625,,,-0.2,-499.78708,0.6454857,11,-72.432755,,145.32248,,-121.412155,,-140.32248,5489.15717124939,499.78708,0.03,0.1,3.1687021,0.03
1600,2.7028973,0.2963009,4142.758,4206.92,7.58695e-11,1600,103820,259.85342,74.94251,0.03,232488.06,64.8875,-1.0313629,0.03,1.06720344e-13,625,0.1,0.1,,-499.78708,0.4626357,11,-64.161865,,145.30504,,-112.40036,,-140.30504,5494.261380434036,499.78708,0.03,0.2,2.6332884,0.03
1601,2.7027109,0.054250173,4142.803,4171.3164,7.5774755e-11,1601,103874,140.44817,74.94251,0.03,232640.03,64.88069956277327,-1.0319877,0.03,3.4367237e-14,625,-0.1,-0.1,0.1,-499.78708,0.23360002,11,-28.51308,,145.3092,,-146.98717,,-140.3092,5499.442937850952,499.78708,0.03,0.1,2.9594548,0.03
1602,2.7022176,0.13773713,4141.97,4189.88,7.568018e-11,1602,103904,190.12262,74.94251,0.03,232763.0,64.85892634207241,-1.0326121,0.03,,625,0.2,0.1,,-499.78708,0.32881114,11,-47.909664,,145.29526,,-117.96494,,-140.29526,5504.387233972549,499.78708,0.03,-0.2,2.684309,0.03
1603,2.7015932,0.05357203,4141.6367,4213.921,7.558579e-11,1603,103933,216.18817,74.94251,0.03,232894.19,64.83655645664379,-1.0332361,0.03,3.3678613e-10,625,0.1,,0.1,-499.78708,0.51157075,11,-72.28436,,145.28645,,-126.16896,,-140.28645,5509.58092880249,499.78708,0.03,-0.1,2.3839648,0.03
1604,2.7016163,0.30421466,4141.4155,4215.7925,7.5491564e-11,1604,103955,218.12909,74.94251,0.03,233016.34,64.80985037406484,-1.0338597,0.03,3.4423363e-12,625,0.2,,,-499.78708,0.5357599,11,-74.37678,,145.27203,,-117.15844,,-140.27203,5514.539511680603,499.78708,0.03,0.1,3.247768,0.03
1605,2.7015069,-0.48346025,4141.384,4190.1846,7.539752e-11,1605,103978,286.39172,74.94251,0.03,233140.11,64.78380062305295,-1.0344831,0.03,,625,-0.2,,-0.2,-499.78708,0.41626605,11,-48.800667,,145.25864,,-118.7676,,-140.25864,5519.521918296814,499.78708,0.03,-0.1,3.011316,0.03
1606,2.7016609,-0.0074201915,4140.05,4216.38,7.530366e-11,1606,104015,460.04938,74.94251,0.03,233259.62,64.766500622665,-1.0351058,0.03,1.0721574e-20,625,,0.1,,-499.78708,0.43985936,11,-76.33025,,145.2426,,-114.52045,,-140.2426,5524.541522741318,499.78708,0.03,-0.1,3.553274,0.03
1607,2.7010136,0.3342096,4139.52,4186.1006,7.520996e-11,1607,104056,175.53845,74.94251,0.03,233400.69,64.7517112632234,-1.0357283,0.03,3.5115472e-32,625,,0.2,-0.1,-499.78708,0.40942967,11,-46.580444,,145.24,,-136.05882,,-140.24,5529.513974428177,499.78708,0.03,0.2,2.2577562,0.03
1608,2.701124,-0.090800695,4139.3994,4214.389,7.5116455e-11,1608,104078,567.866,74.94251,0.03,233523.6,64.72512437810946,-1.0363505,0.03,4.3430554e-23,625,-0.1,-0.1,,-499.78708,0.58124584,11,-74.98987,,145.22612,,-117.92025,,-140.22612,5534.724345445633,499.78708,0.03,0.1,3.4813683,0.03
1609,2.7010021,-0.4900796,4138.927,4186.3247,7.5023106e-11,1609,104117,223.45078,74.94251,0.03,233658.84,64.70913610938472,-1.0369722,0.03,3.98316e-24,625,-0.2,,-0.1,-499.78708,0.4414369,11,-47.397793,,145.21991,,-130.23894,,-140.21991,5539.964367389679,499.78708,0.03,-0.2,2.9840755,0.03
1610,2.701204,0.3319363,4138.2896,4216.436,7.492994e-11,1610,104213,478.0327,74.94251,0.03,233762.69,64.72857142857143,-1.0375935,0.03,,625,0.1,0.2,,-499.78708,0.6352145,11,-78.146324,,145.19421,,-98.85662,,-140.19421,5545.241410493851,499.78708,0.03,,3.6038644,0.03
1611,2.7010202,-0.33880016,4138.085,4209.366,7.483695e-11,1611,104237,501.2141,74.94251,0.03,233888.61,64.70328988206083,-1.0382143,0.03,,625,-0.2,,-0.1,-499.78708,0.6190347,11,-71.281044,,145.18225,,-120.91014,,-140.18225,5550.596774339676,499.78708,0.03,-0.1,2.819181,0.03
1612,2.700698,0.17308481,4137.6865,4216.969,7.474413e-11,1612,104259,444.11334,74.94251,0.03,233998.14,64.67679900744417,-1.0388349,0.03,6.120418e-11,625,,0.1,,-499.78708,0.62422633,11,-79.28273,,145.16014,,-104.527756,,-140.16014,5556.073661804199,499.78708,0.03,,2.6164224,0.03
1613,2.7003841,0.40103978,4137.5146,4209.684,7.465148e-11,1613,104327,269.0849,74.94251,0.03,234149.52,64.67885926844389,-1.039455,0.03,2.5977766e-05,625,,0.1,0.1,-499.78708,0.63247025,11,-72.16951,,145.16399,,-146.37602,,-140.16399,5561.276398420334,499.78708,0.03,0.2,2.6251683,0.03
1614,2.7001646,0.11057064,4137.3613,4216.853,7.4559005e-11,1614,104355,473.6145,74.94251,0.03,234264.06,64.65613382899629,-1.0400748,0.03,3.0671316e-30,625,,0.2,,-499.78708,0.65226144,11,-79.49178,,145.14502,,-109.53654,,-140.14502,5566.301594257355,499.78708,0.03,-0.1,2.7451181,0.03
1615,2.6999145,0.014720283,4136.085,4208.6045,7.446669e-11,1615,104378,206.17117,74.94251,0.03,234386.22,64.63034055727555,-1.0406942,0.03,4.3761577e-27,625,0.1,,-0.2,-499.78708,0.61440915,11,-72.5196,,145.13078,,-117.17382,,-140.13078,5571.090433597565,499.78708,0.03,0.1,2.6894226,0.03
1616,2.6997015,0.0062136203,4135.6064,4209.9883,7.437456e-11,1616,104397,278.60144,74.94251,0.03,234505.06,64.60210396039604,-1.0413132,0.03,1.4067486e-24,625,0.1,0.1,,-499.78708,0.38641015,11,-74.381805,,145.11452,,-113.83855,,-140.11452,5576.085650920868,499.78708,0.03,-0.2,2.7615438,0.03
1617,2.6990786,-0.13842738,4134.9263,4217.467,7.42826e-11,1617,104421,581.60596,74.94251,0.03,234624.03,64.57699443413729,-1.0419319,0.03,9.5572745e-20,625,-0.1,,,-499.78708,0.6774645,11,-82.54072,,145.09834,,-113.959305,,-140.09834,5581.0658390522,499.78708,0.03,,2.3245268,0.03
1618,2.6992815,-0.35830575,4134.897,4217.3325,7.419081e-11,1618,104442,1160.0276,74.94251,0.03,234741.19,64.55006180469715,-1.0425501,0.03,8.609405e-07,625,-0.1,,,-499.78708,1.6084865,11,-82.43557,,145.08109,,-112.177246,,-140.08109,5585.938996315002,499.78708,0.03,-0.2,3.409622,0.03
1619,2.699549,0.18860729,4134.825,4210.3228,7.409919e-11,1619,104727,371.37292,74.94251,0.03,234841.11,64.68622606547251,-1.043168,0.03,8.4417886e-22,625,,0.1,0.2,-499.78708,0.6711081,11,-75.49759,,145.05319,,-94.91428,,-140.05319,5591.35999917984,499.78708,0.03,-0.1,2.7757099,0.03
1620,2.6986828,-0.06330686,4134.659,4210.434,7.400774e-11,1620,104749,600.1958,74.94251,0.03,234957.94,64.65987654320988,-1.0437855,0.03,1.6958722e-32,625,-0.1,0.2,-0.1,-499.78708,0.68148184,11,-75.77485,,145.03577,,-111.82284,,-140.03577,5596.145812988281,499.78708,0.03,,1.6671382,0.03
1621,2.6983588,0.027216941,4132.516,4217.7295,7.391645e-11,1621,104786,879.2107,74.94251,0.03,235082.88,64.6428130783467,-1.0444025,0.03,3.1117816e-25,625,0.2,,-0.1,-499.78708,0.72934043,11,-85.21333,,145.02336,,-119.930885,,-140.02336,5600.256058692932,499.78708,0.03,,2.554221,0.03
1622,2.6985083,0.19052935,4132.519,4216.0186,7.3825335e-11,1622,104848,578.6963,74.94251,0.03,235240.19,64.64118372379778,-1.0450193,0.03,2.7815427e-24,625,,0.1,0.1,-499.78708,0.7322503,11,-83.49933,,145.03094,,-152.31784,,-140.03094,5604.487712144852,499.78708,0.03,-0.1,3.3228087,0.03
1623,2.6981983,-0.2994736,4132.084,4216.068,7.3734394e-11,1623,104884,334.4024,74.94251,0.03,235370.77,64.62353666050524,-1.0456356,0.03,4.0984024e-18,625,-0.1,,-0.1,-499.78708,0.75374836,11,-83.98365,,145.02203,,-125.58876,,-140.02203,5609.508507966995,499.78708,0.03,-0.1,2.5219564,0.03
1624,2.6984162,-0.43813816,4131.192,4210.8477,7.364361e-11,1624,104910,976.6828,74.94251,0.03,235498.75,64.59975369458128,-1.0462515,0.03,3.9271126e-06,625,-0.1,-0.1,,-499.78708,0.9651928,11,-79.65578,,145.01155,,-122.97766,,-140.01155,5614.756719589233,499.78708,0.03,-0.2,3.3411055,0.03
1625,2.6983416,-0.20362347,4131.2676,4210.9595,7.3553e-11,1625,105410,275.5026,74.94251,0.03,235583.69,64.86769230769231,-1.0468671,0.03,7.7074765e-22,625,-0.1,-0.2,,-499.78708,0.3674794,11,-79.69185,,144.97458,,-79.93252,,-139.97458,5620.730334997177,499.78708,0.03,0.1,2.7521467,0.03
1626,2.698116,-0.04672248,4131.1714,4216.4326,7.3462555e-11,1626,105463,421.76605,74.94251,0.03,235715.77,64.86039360393605,-1.0474823,0.03,3.4037106e-07,625,-0.1,-0.1,0.1,-499.78708,0.7299796,11,-85.26126,,144.96664,,-127.08611,,-139.96664,5626.044122934341,499.78708,0.03,,2.9825394,0.03
1627,2.6978605,0.0011064801,4130.395,4211.244,7.337228e-11,1627,105490,356.92725,74.94251,0.03,235845.66,64.83712354025815,-1.0480971,0.03,1.6657104e-08,625,,-0.2,0.1,-499.78708,0.54123646,11,-80.84928,,144.95738,,-124.8892,,-139.95738,5631.393868684769,499.78708,0.03,0.1,2.6059468,0.03
1628,2.6975489,-0.5087179,4130.414,4188.4624,7.328217e-11,1628,105585,284.9852,74.94251,0.03,236042.0,64.8556511056511,-1.0487115,0.03,2.5189205e-18,625,-0.2,-0.2,,-499.78708,0.57552934,11,-58.048347,,144.98894,,-191.34715,,-139.98894,5637.149236917496,499.78708,0.03,-0.1,2.6803713,0.03
1629,2.6977456,-0.16663,4129.0894,4211.3716,7.319223e-11,1629,105672,573.74347,74.94251,0.03,236159.06,64.86924493554328,-1.0493256,0.03,3.1770326e-17,625,-0.1,,0.1,-499.78708,0.77147,11,-82.28212,,144.9718,,-112.04912,,-139.9718,5642.9385640621185,499.78708,0.03,-0.2,3.4726326,0.03
1630,2.697618,-0.03929977,4129.007,4210.2725,7.310245e-11,1630,106172,280.95355,74.94251,0.03,236580.78,65.13619631901841,-1.0499393,0.03,2.5514039e-26,625,-0.1,0.1,-0.2,-499.78708,0.74249697,11,-81.265434,,145.14159,,-416.71936,,-140.14159,5649.043607711792,499.78708,0.03,,2.7897508,0.03
1631,2.697001,0.22674341,4128.5254,4219.11,7.301283e-11,1631,106204,793.4206,74.94251,0.03,236707.53,65.11587982832619,-1.0505526,0.03,1.1280328e-16,625,,,0.1,-499.78708,0.7840668,11,-90.58428,,145.13031,,-121.75233,,-140.13031,5654.288062572479,499.78708,0.03,0.1,1.9930317,0.03
1632,2.696478,0.30317718,4128.831,4217.161,7.292338e-11,1632,106229,397.89795,74.94251,0.03,236835.38,65.09129901960785,-1.0511656,0.03,55.99102,625,0.1,,0.1,-499.78708,0.6830442,11,-88.33025,,145.11972,,-122.85842,,-140.11972,5659.117687702179,499.78708,0.03,0.1,2.1685524,0.03
1633,2.6966784,0.17900607,4128.1387,4219.3315,7.2834114e-11,1633,106247,748.05493,74.94251,0.03,236954.56,65.06246172688304,-1.0517781,0.03,0.7599399,625,0.1,,0.1,-499.78708,0.7081246,11,-91.192726,,145.10384,,-114.186104,,-140.10384,5663.976627111435,499.78708,0.03,,3.3851461,0.03
1634,2.6966653,0.40136454,4128.156,4210.746,7.274499e-11,1634,106266,470.35745,74.94251,0.03,237074.16,65.03427172582619,-1.0523902,0.03,0.052935522,625,0.1,0.1,0.2,-499.78708,0.73357505,11,-82.59029,,145.08823,,-114.59628,,-140.08823,5668.6368997097015,499.78708,0.03,,3.0532978,0.03
