BoundBonus,Bound,InvPendulum_mu3_higher,Regret/t,InvPendulum_std3_higher,AvgEpLen,InvPendulum_std0_higher,MinEpLen,ReturnLastEpisode,TimeElapsed,TimestepsSoFar,InvPendulum_mu1_higher,InvPendulum_std2_higher,IWMean,InvPendulum_std1_higher,DenMISEMeanLog,ReturnMean,GridSize,ReturnMax,InvPendulum_mu0_higher,Iteration,NumTrainableParams,IWFirstEpisode,InvPendulum_mu2_higher,Regret,ActionIn1,BoundMISE,DenMISELogLast,IWMin,IWMax,ReturnMin,Delta,IWLastEpisode,ReturnAbsMax,DenMISELogFirst,NumTrajectories
1975133600000000.0,1975133600000000.0,0.1,144.40541,0.01,63.98600311041991,0.01,11,-114.74628,4196.686933755875,82286,0.2,0.01,1.0720946e-12,0.01,6.4542365,-139.40541,625,39.451843,,1286,,,-0.2,185705.36,0.09987218,-1.2116576e-10,7.262381,,7.9808593e-10,-499.94266,1.1744247e-10,,499.94266,6.982141,1286
1975200800000000.0,1975200800000000.0,0.2,144.37944,0.01,63.946386946386944,0.01,11,-105.97965,4201.7290189266205,82299,0.2,0.01,7.96591e-09,0.01,6.4531517,-139.37944,625,39.451843,,1287,,,-0.1,185816.34,0.22761707,-9.110874e-07,6.056709,,9.358679e-06,-499.94266,1.1726005e-10,,499.94266,6.981364,1287
1975268000000000.0,1975268000000000.0,0.2,144.36061,0.01,63.912267080745345,0.01,11,-115.13043,4206.704943180084,82319,0.2,0.01,2.1167575e-06,0.01,6.4474034,-139.36061,625,39.451843,,1288,,,0.1,185936.47,0.49723947,-0.000245685,0.05197981,,0.0026862577,-499.94266,1.1707804e-10,,499.94266,6.980587,1288
1975334900000000.0,1975334900000000.0,-0.1,144.34013,0.01,63.8766485647789,0.01,11,-112.96927,4211.770562410355,82337,0.2,0.01,9.186779e-14,0.01,6.4472437,-139.34013,625,39.451843,,1289,,,0.2,186054.44,0.2735324,-1.06364275e-11,7.2402725,,1.1246205e-10,-499.94266,1.1689645e-10,,499.94266,6.9798107,1289
1975401900000000.0,1975401900000000.0,0.1,144.31407,0.01,63.83643410852713,0.01,11,-105.714806,4217.3986485004425,82349,0.2,0.01,3.2531553e-08,0.01,6.4458623,-139.31407,625,39.451843,,1290,,,0.2,186165.16,0.5294546,-3.4615866e-06,5.663045,,3.705378e-05,-499.94266,1.1671529e-10,,499.94266,6.9790354,1290
1975468700000000.0,1975468700000000.0,0.2,144.29495,0.01,63.804027885360185,0.01,11,-114.62987,4223.556623697281,82371,0.2,0.01,3.390052e-09,0.01,6.4438457,-139.29495,625,39.451843,0.1,1291,,,,186284.78,0.51675916,-4.4334516e-07,4.843845,,3.883623e-06,-499.94266,1.1653455e-10,,499.94266,6.9782605,1291
1975535700000000.0,1975535700000000.0,,144.28178,0.01,63.774767801857585,0.01,11,-122.26782,4230.016072034836,82397,0.2,0.01,3.053065e-08,0.01,6.4435496,-139.28178,625,39.451843,0.1,1292,,,0.2,186412.06,0.4894103,-3.4356988e-06,7.0610013,,2.0388743e-05,-499.94266,1.16354225e-10,,499.94266,6.977486,1292
1975602700000000.0,1975602700000000.0,0.1,144.25377,0.01,63.73395204949729,0.01,11,-103.06532,4236.0371787548065,82408,0.2,0.01,3.5178566e-08,0.01,6.4431405,-139.25377,625,39.451843,0.2,1293,,,,186520.12,0.4911494,-3.922652e-06,6.914343,,4.4681834e-05,-499.94266,1.1617431e-10,,499.94266,6.976712,1293
1975669400000000.0,1975669400000000.0,,144.25111,0.01,63.716383307573416,0.01,11,-135.81189,4242.55917263031,82449,0.2,0.01,4.9915134e-09,0.01,6.4428687,-139.25111,625,39.451843,0.2,1294,,,0.1,186660.94,0.48349324,-5.9344944e-07,7.090257,,3.6548277e-06,-499.94266,1.1599483e-10,1.2656973e-36,499.94266,6.9759393,1294
1829175800000000.0,1829175800000000.0,-0.2,144.23407,0.01,63.68571428571428,0.01,11,-117.199905,4248.342767238617,82473,-0.2,0.01,4.800813e-10,0.01,6.4425473,-139.23407,625,39.451843,,1295,,,-0.1,186783.12,-0.5016703,-5.180315e-08,7.0260587,,6.1512503e-07,-499.94266,1.15815746e-10,,499.94266,6.975167,1295
1829237800000000.0,1829237800000000.0,-0.2,144.23793,0.01,63.67206790123457,0.01,11,-144.2294,4254.01686668396,82519,-0.2,0.01,1.2969964e-10,0.01,6.4424477,-139.23793,625,39.451843,0.1,1296,,,,186932.36,-0.32379758,-1.1426464e-08,7.3135605,,1.4045597e-07,-499.94266,1.1563709e-10,,499.94266,6.974395,1296
1829299500000000.0,1829299500000000.0,-0.2,144.22392,0.01,63.65458750963762,0.01,11,-121.091705,4260.090193986893,82560,-0.1,0.01,1.4193652e-05,0.01,6.439475,-139.22392,625,39.451843,,1297,,,-0.2,187058.44,-0.47224346,-0.0015424818,3.5859444,,0.01840811,-499.94266,1.15458844e-10,,499.94266,6.9736238,1297
1829360900000000.0,1829360900000000.0,-0.2,144.19734,0.01,63.62326656394453,0.01,11,-104.71339,4266.271205186844,82583,-0.1,0.01,7.484028e-09,0.01,6.4387197,-139.19734,625,39.451843,,1298,,,0.2,187168.16,-0.08261223,-9.000447e-07,6.458993,,9.630474e-06,-499.94266,1.1528101e-10,,499.94266,6.9728527,1298
1829422800000000.0,1829422800000000.0,,144.1724,0.01,63.595842956120094,0.01,11,-106.77553,4271.9891238212585,82611,-0.1,0.01,4.4384632e-07,0.01,6.4383674,-139.1724,625,39.451843,0.2,1299,,,0.2,187279.94,0.25917977,-5.3514337e-05,6.9807353,,0.00057629525,-499.94266,1.15103586e-10,,499.94266,6.9720826,1299
1829484100000000.0,1829484100000000.0,-0.1,144.15376,0.01,63.56923076923077,0.01,11,-114.95487,4277.928894519806,82640,,0.01,8.923367e-09,0.01,6.4357452,-139.15376,625,39.451843,-0.2,1300,,,-0.2,187399.89,-0.4657198,-9.43687e-07,4.028792,,1.1585767e-05,-499.94266,1.14926575e-10,,499.94266,6.9713135,1300
1829545600000000.0,1829545600000000.0,0.1,144.12752,0.01,63.532667179093,0.01,11,-105.02536,4283.90892457962,82656,,0.01,7.633291e-14,0.01,6.4342046,-139.12752,625,39.451843,-0.2,1301,,,-0.2,187509.9,-0.27326462,-8.306068e-12,5.4315724,,6.0627545e-11,-499.94266,1.1474996e-10,,499.94266,6.9705443,1301
1829607000000000.0,1829607000000000.0,-0.2,144.10904,0.01,63.50230414746544,0.01,11,-115.05548,4289.69398188591,82680,,0.01,6.3511287e-11,0.01,6.432227,-139.10904,625,39.451843,-0.2,1302,,,-0.1,187629.97,-0.48232868,-6.315684e-09,4.8593283,,5.452235e-08,-499.94266,1.1457377e-10,,499.94266,6.969776,1302
1829668300000000.0,1829668300000000.0,-0.2,144.08862,0.01,63.478894858019956,0.01,11,-112.51519,4295.1565017700195,82713,,0.01,3.8116698e-07,0.01,6.4304476,-139.08862,625,39.451843,-0.2,1303,,,0.1,187747.48,-0.33966213,-4.6035366e-05,5.1130047,,0.00049644924,-499.94266,1.1439798e-10,,499.94266,6.9690084,1303
1829729600000000.0,1829729600000000.0,-0.2,144.08028,0.01,63.469325153374236,0.01,11,-128.20015,4300.774407625198,82764,,0.01,5.9038496e-10,0.01,6.428929,-139.08028,625,39.451843,-0.1,1304,,,0.2,187880.69,-0.11690245,-6.647485e-08,5.448811,,4.7131755e-07,-499.94266,1.142226e-10,,499.94266,6.968241,1304
1829791000000000.0,1829791000000000.0,-0.2,144.0678,0.01,63.44214559386973,0.01,11,-122.78898,4306.4426209926605,82792,,0.01,5.3951048e-08,0.01,6.4282546,-139.0678,625,39.451843,0.1,1305,,,-0.2,188008.47,-0.3060887,-6.176891e-06,6.5486884,,5.93928e-05,-499.94266,1.1404761e-10,,499.94266,6.9674745,1305
1829852200000000.0,1829852200000000.0,-0.1,144.04228,0.01,63.41500765696784,0.01,11,-105.7412,4311.770859003067,82820,,0.01,7.35308e-12,0.01,6.427471,-139.04228,625,39.451843,0.2,1306,,,-0.2,188119.22,-0.09775914,-7.801612e-10,6.404835,,9.456654e-09,-499.94266,1.1387302e-10,,499.94266,6.9667087,1306
1829913500000000.0,1829913500000000.0,-0.2,144.0264,0.01,63.38561591430757,0.01,11,-118.27878,4317.142114877701,82845,,0.01,6.6527606e-10,0.01,6.4271126,-139.0264,625,39.451843,0.2,1307,,,-0.1,188242.5,-0.11339788,-7.032407e-08,6.9597735,,7.4573586e-07,-499.94266,1.13698835e-10,,499.94266,6.965943,1307
1829974400000000.0,1829974400000000.0,-0.2,144.00601,0.01,63.36467889908257,0.01,11,-112.35772,4322.261616706848,82881,,0.01,1.9451873e-12,0.01,6.4268847,-139.00601,625,39.451843,0.2,1308,,,0.1,188359.86,0.12751602,-2.0654882e-10,7.1280255,,2.4518436e-09,-499.94266,1.1352505e-10,,499.94266,6.9651785,1308
1830035500000000.0,1830035500000000.0,-0.1,143.98926,0.01,63.33231474407945,0.01,11,-117.081055,4327.47805762291,82902,,0.01,5.462865e-09,0.01,6.424425,-138.98926,625,39.451843,0.2,1309,,,0.2,188481.94,0.29059216,-5.832417e-07,4.2056756,,6.857372e-06,-499.94266,1.1335166e-10,1.1804769e-26,499.94266,6.964414,1309
1830096600000000.0,1830096600000000.0,,143.97464,0.01,63.30610687022901,0.01,11,-119.85613,4332.597645282745,82931,0.1,0.01,1.5205753e-09,0.01,6.4220138,-138.97464,625,39.451843,0.2,1310,,,-0.2,188606.78,0.07715464,-1.7217712e-07,4.266042,,1.6471305e-06,-499.94266,1.1317867e-10,,499.94266,6.96365,1310
1830157500000000.0,1830157500000000.0,,143.95308,0.01,63.2700228832952,0.01,11,-110.70753,4337.867386102676,82947,0.2,0.01,8.8137705e-11,0.01,6.4205713,-138.95308,625,39.451843,-0.1,1311,,,-0.2,188722.48,-0.1108635,-9.420449e-09,5.5307837,,7.445076e-08,-499.94266,1.1300608e-10,,499.94266,6.9628873,1311
1830218400000000.0,1830218400000000.0,-0.2,143.93286,0.01,63.235518292682926,0.01,11,-112.417046,4342.91428232193,82965,0.2,0.01,8.043098e-13,0.01,6.4187965,-138.93286,625,39.451843,,1312,,,0.1,188839.9,0.08565883,-8.678556e-11,5.0907288,,5.6471894e-10,-499.94266,1.12833874e-10,,499.94266,6.962125,1312
1830279400000000.0,1830279400000000.0,,143.91417,0.01,63.20563594821021,0.01,11,-114.38992,4347.947966575623,82989,0.2,0.01,0.000104553525,0.01,6.417852,-138.91417,625,39.451843,0.1,1313,,,-0.2,188959.3,0.10213489,-0.012201416,6.178775,,0.10703008,-499.94266,1.12662074e-10,,499.94266,6.961363,1313
1830340300000000.0,1830340300000000.0,-0.2,143.88757,0.01,63.165144596651444,0.01,10,-103.98128,4352.95986866951,82999,0.2,0.01,8.5072934e-08,0.01,6.4178066,-138.88757,625,39.451843,0.1,1314,,,,189068.28,0.08683543,-9.609864e-06,7.3584876,,6.994652e-05,-499.94266,1.1249065e-10,,499.94266,6.960602,1314
1830401000000000.0,1830401000000000.0,,143.86192,0.01,63.12699619771863,0.01,10,-105.14664,4358.315272808075,83012,0.2,0.01,1.0198295e-06,0.01,6.4174504,-138.86192,625,39.451843,0.2,1315,,,-0.1,189178.44,0.332326,-0.00012787098,6.9483814,,0.0008198454,-499.94266,1.1231964e-10,,499.94266,6.959841,1315
1830461600000000.0,1830461600000000.0,-0.1,143.85002,0.01,63.10030395136778,0.01,10,-123.20143,4363.608043670654,83040,0.2,0.01,5.03072e-07,0.01,6.4155555,-138.85002,625,39.451843,0.2,1316,,,,189306.62,0.27649844,-5.348622e-05,4.9229727,,0.0006477182,-499.94266,1.12149e-10,,499.94266,6.9590807,1316
1712296900000000.0,1712296900000000.0,-0.2,143.82895,0.01,63.06378132118451,0.01,10,-111.092316,4368.706817865372,83055,-0.2,0.01,5.5780407e-07,0.01,6.4149566,-138.82895,625,39.451843,-0.1,1317,,,,189422.72,-0.5168769,-6.525787e-05,6.62707,,0.0007345995,-499.94266,1.1197876e-10,,499.94266,6.958321,1317
1712353700000000.0,1712353700000000.0,-0.2,143.79439,0.01,63.079666160849776,0.01,10,-93.28303,4374.082599163055,83139,-0.2,0.01,4.728985e-09,0.01,6.414243,-138.79439,625,39.451843,,1318,,,0.1,189521.0,-0.31541336,-4.8388523e-07,6.4743724,,4.441552e-06,-499.94266,1.118089e-10,,499.94266,6.957562,1318
1712410200000000.0,1712410200000000.0,-0.2,143.76622,0.01,63.097801364670204,0.01,10,-101.626205,4379.511254787445,83226,-0.1,0.01,6.6699336e-08,0.01,6.4138083,-138.76622,625,39.451843,-0.2,1319,,,,189627.64,-0.4813926,-7.828049e-06,6.839935,,8.79468e-05,-499.94266,1.1163941e-10,,499.94266,6.956804,1319
1712466800000000.0,1712466800000000.0,-0.2,143.73224,0.01,63.09090909090909,0.01,10,-93.91239,4385.005176782608,83280,,0.01,6.233532e-07,0.01,6.4122405,-138.73224,625,39.451843,-0.1,1320,,,-0.2,189726.55,-0.512254,-6.6532266e-05,5.3437476,,0.0008227646,-499.94266,1.11470326e-10,,499.94266,6.9560456,1320
1712523500000000.0,1712523500000000.0,-0.2,143.71101,0.01,63.05677517032551,0.01,10,-110.71259,4390.2835993766785,83298,,0.01,8.862885e-09,0.01,6.4117146,-138.71101,625,39.451843,0.1,1321,,,0.2,189842.25,0.08208956,-9.2889206e-07,6.7175584,,8.029828e-06,-499.94266,1.1130164e-10,,499.94266,6.9552884,1321
1712580000000000.0,1712580000000000.0,,143.69044,0.01,63.02571860816944,0.01,10,-111.51324,4395.403752088547,83320,0.1,0.01,1.4120051e-08,0.01,6.4095063,-138.69044,625,39.451843,-0.2,1322,,,-0.2,189958.77,-0.25366238,-1.5659426e-06,4.4909515,,9.176282e-06,-499.94266,1.1113332e-10,,499.94266,6.9545317,1322
1712636600000000.0,1712636600000000.0,-0.2,143.67085,0.01,62.99092970521542,0.01,10,-112.77079,4400.3812465667725,83337,0.1,0.01,3.5822356e-09,0.01,6.407404,-138.67085,625,39.451843,,1323,,,-0.2,190076.53,-0.29714683,-3.89713e-07,4.627508,,4.4210346e-06,-499.94266,1.1096537e-10,,499.94266,6.9537754,1323
1712693000000000.0,1712693000000000.0,-0.2,143.64783,0.01,62.9607250755287,0.01,10,-108.188354,4405.5570278167725,83360,0.1,0.01,1.70091e-11,0.01,6.406481,-138.64783,625,39.451843,,1324,,,0.2,190189.72,0.07687336,-1.8116029e-09,6.1856365,,1.5889016e-08,-499.94266,1.10797815e-10,,499.94266,6.95302,1324
1712749300000000.0,1712749300000000.0,-0.2,143.6346,0.01,62.933584905660375,0.01,10,-121.109634,4410.714180231094,83387,0.1,0.01,1.0888203e-08,0.01,6.4055853,-138.6346,625,39.451843,0.2,1325,,,,190315.84,0.09726624,-1.1495982e-06,6.220081,,1.3689792e-05,-499.94266,1.1063065e-10,,499.94266,6.9522653,1325
1712805700000000.0,1712805700000000.0,-0.2,143.61266,0.01,62.90422322775264,0.01,10,-109.54777,4415.772270679474,83411,0.2,0.01,1.2108721e-07,0.01,6.403818,-138.61266,625,39.451843,-0.1,1326,,,,190430.38,-0.08670068,-1.3032925e-05,5.061697,,0.00016054587,-499.94266,1.10463826e-10,,499.94266,6.9515104,1326
1712862100000000.0,1712862100000000.0,-0.1,143.59114,0.01,62.86887716654107,0.01,10,-110.05794,4420.626463651657,83427,0.2,0.01,5.705278e-12,0.01,6.4016175,-138.59114,625,39.451843,,1327,,,-0.2,190545.44,-0.10349069,-6.1284544e-10,4.483439,,2.0248951e-09,-499.94266,1.102974e-10,,499.94266,6.9507565,1327
1712918200000000.0,1712918200000000.0,-0.2,143.56564,0.01,62.83057228915663,0.01,10,-104.72161,4425.415633678436,83439,0.2,0.01,6.726714e-07,0.01,6.4004817,-138.56564,625,39.451843,,1328,,,-0.1,190655.17,-0.10167752,-7.116922e-05,5.892277,,0.000893203,-499.94266,1.10131355e-10,,499.94266,6.9500036,1328
10814007000000.0,10814007000000.0,-0.1,143.5407,0.01,62.793077501881115,0.01,10,-105.4219,4430.290216684341,83452,-0.1,0.01,1.6449201e-08,0.01,6.3991914,-138.5407,625,39.451843,-0.1,1329,,,-0.1,190765.6,-0.36013302,-2.3844773e-06,5.686055,,2.1860562e-05,-499.94266,1.09965696e-10,,499.94266,6.9492507,1329
10814362000000.0,10814362000000.0,0.1,143.52942,0.01,62.78421052631579,0.01,10,-123.53107,4435.407628774643,83503,-0.1,0.01,1.931814e-07,0.01,6.3964276,-138.52942,625,39.451843,-0.1,1330,,,-0.1,190894.12,-0.21683145,-2.87043e-05,3.7232454,,0.00022225355,-499.94266,1.09800384e-10,,499.94266,6.9484987,1330
10814715000000.0,10814715000000.0,-0.1,143.52843,0.01,62.76709241172051,0.01,10,-137.20241,4441.103905916214,83543,-0.1,0.01,5.2429325e-08,0.01,6.394719,-138.52843,625,39.451843,-0.1,1331,,,0.1,191036.33,-0.15270925,-6.6210187e-06,5.1205773,,6.977337e-05,-499.94266,1.09635453e-10,,499.94266,6.9477468,1331
10815070000000.0,10815070000000.0,0.1,143.5203,0.01,62.7484984984985,0.01,10,-127.71506,4447.185087680817,83581,-0.1,0.01,2.8961236e-10,0.01,6.389562,-138.5203,625,39.451843,-0.1,1332,,,0.1,191169.03,0.006735407,-4.747517e-08,0.5256254,,3.857384e-07,-499.94266,1.094709e-10,,499.94266,6.9469957,1332
10815424000000.0,10815424000000.0,-0.1,143.52606,0.01,62.73818454613654,0.01,10,-146.19829,4453.109939336777,83630,-0.1,0.01,0.0003709838,0.01,6.388785,-138.52606,625,39.451843,0.1,1333,,,-0.1,191320.25,-0.1746047,-0.0462092,6.3528156,,0.49371,-499.94266,1.09306716e-10,,499.94266,6.9462457,1333
10815777000000.0,10815777000000.0,0.1,143.52292,0.01,62.72713643178411,0.01,10,-134.33888,4458.763189315796,83678,-0.1,0.01,3.80479e-06,0.01,6.386999,-138.52292,625,39.451843,0.1,1334,,,-0.1,191459.58,-0.026483566,-0.00044719654,5.006526,,0.0050553977,-499.94266,1.09142896e-10,,499.94266,6.9454956,1334
10816131000000.0,10816131000000.0,-0.1,143.50749,0.01,62.695131086142325,0.01,10,-117.92502,4464.696350097656,83698,-0.1,0.01,1.07690375e-05,0.01,6.3855176,-138.50749,625,39.451843,0.1,1335,,,0.1,191582.5,0.011994123,-0.001425363,5.4089975,,0.007887095,-499.94266,1.08979444e-10,,499.94266,6.944746,1335
10816483000000.0,10816483000000.0,0.1,143.49644,0.01,62.668413173652695,0.01,10,-123.744415,4471.298055648804,83725,-0.1,0.01,1.3455565e-08,0.01,6.3852577,-138.49644,625,39.451843,0.1,1336,,,0.1,191711.25,0.20028564,-1.6930103e-06,7.0376205,,1.7954608e-05,-499.94266,1.0881637e-10,,499.94266,6.9439974,1336
10816836000000.0,10816836000000.0,-0.1,143.50829,0.01,62.66492146596859,0.01,10,-154.34201,4477.24617767334,83783,0.1,0.01,2.545802e-06,0.01,6.382804,-138.50829,625,39.451843,-0.1,1337,,,-0.1,191870.58,-0.19398648,-0.00027404923,4.104175,,0.0034035551,-499.94266,1.0865365e-10,,499.94266,6.943249,1337
10817189000000.0,10817189000000.0,0.1,143.48714,0.01,62.630792227204786,0.01,10,-110.19233,4483.126829862595,83800,0.1,0.01,5.530903e-06,0.01,6.382158,-138.48714,625,39.451843,-0.1,1338,,,-0.1,191985.78,0.0058352128,-0.0006890312,6.5180564,,0.0073026046,-499.94266,1.084913e-10,,499.94266,6.9425015,1338
10817541000000.0,10817541000000.0,-0.1,143.4749,0.01,62.603435399551906,0.01,10,-122.09989,4489.078909397125,83826,0.1,0.01,3.3092664e-11,0.01,6.381858,-138.4749,625,39.451843,-0.1,1339,,,0.1,192112.89,-0.010654427,-3.7467673e-09,6.97956,,4.3385675e-08,-499.94266,1.0832932e-10,,499.94266,6.9417543,1339
10817893000000.0,10817893000000.0,0.1,143.45586,0.01,62.57537313432836,0.01,10,-112.95381,4494.861301660538,83851,0.1,0.01,1.0318512e-08,0.01,6.3812604,-138.45586,625,39.451843,-0.1,1340,,,0.1,192230.84,0.19409075,-1.3606558e-06,6.581922,,8.733269e-06,-499.94266,1.0816768e-10,,499.94266,6.941008,1340
10818244000000.0,10818244000000.0,-0.1,143.45058,0.01,62.55480984340045,0.01,10,-131.37946,4500.705674409866,83886,0.1,0.01,1.6740238e-09,0.01,6.3796563,-138.45058,625,39.451843,0.1,1341,,,-0.1,192367.22,0.015926227,-2.1046631e-07,5.2287188,,2.1667006e-06,-499.94266,1.08006416e-10,,499.94266,6.940262,1341
10818596000000.0,10818596000000.0,0.1,143.42667,0.01,62.52533532041729,0.01,10,-106.36617,4506.334419727325,83909,0.1,0.01,2.0471822e-09,0.01,6.3793216,-138.42667,625,39.451843,0.1,1342,,,-0.1,192478.58,0.17893013,-2.4025874e-07,6.930714,,2.744096e-06,-499.94266,1.0784552e-10,,499.94266,6.9395165,1342
10818947000000.0,10818947000000.0,-0.1,143.42175,0.01,62.50632911392405,0.01,10,-131.84836,4511.952725410461,83946,0.1,0.01,7.776325e-09,0.01,6.3781137,-138.42175,625,39.451843,0.1,1343,,,0.1,192615.42,0.17498474,-9.06051e-07,5.7567525,,9.962432e-06,-499.94266,1.0768497e-10,,499.94266,6.9387717,1343
10819298000000.0,10819298000000.0,0.1,143.40994,0.01,62.48139880952381,0.01,10,-122.55479,4517.444081068039,83975,0.1,0.01,1.3675806e-07,0.01,6.376594,-138.40994,625,39.451843,0.1,1344,,,0.1,192742.97,0.40191573,-1.8848232e-05,5.3340387,,0.000118103286,-499.94266,1.0752479e-10,,499.94266,6.9380274,1344
41827910000.0,41827910000.0,-0.1,143.41678,0.01,62.47360594795539,0.01,10,-147.59425,4522.823774814606,84027,-0.2,0.01,1.629979e-10,0.01,6.3765893,-138.41678,625,39.451843,-0.1,1345,,,-0.1,192895.56,-0.5145118,-3.156281e-08,7.3713083,,2.1732306e-07,-499.94266,1.0736495e-10,,499.94266,6.9372835,1345
41829260000.0,41829260000.0,0.1,143.39525,0.01,62.47696879643388,0.01,10,-109.42581,4528.191450595856,84094,-0.2,0.01,2.4486096e-07,0.01,6.3758025,-138.39525,625,39.451843,-0.1,1346,,,-0.1,193010.0,-0.2704554,-0.00012141558,6.316823,,0.00032319757,-499.94266,1.0720549e-10,,499.94266,6.93654,1346
41830613000.0,41830613000.0,-0.1,143.4363,0.01,62.501113585746104,0.01,10,-193.67908,4533.391190290451,84189,-0.2,0.01,2.818037e-05,0.01,6.3746047,-138.4363,625,39.451843,-0.1,1347,,,0.1,193208.69,-0.30671683,-0.004452073,5.761804,,0.037952207,-499.94266,1.0704636e-10,,499.94266,6.9357977,1347
41831970000.0,41831970000.0,0.1,143.42363,0.01,62.49480712166172,0.01,10,-121.359726,4538.799901723862,84243,-0.2,0.01,7.387347e-05,0.01,6.3738894,-138.42363,625,39.451843,-0.1,1348,,,0.1,193335.05,-0.048277386,-0.025700035,6.410782,,0.04984232,-499.94266,1.068876e-10,,499.94266,6.9350553,1348
41833316000.0,41833316000.0,-0.1,143.42305,0.01,62.47813194959229,0.01,10,-137.64941,4544.071778297424,84283,-0.2,0.01,2.1172355e-07,0.01,6.367629,-138.42305,625,39.451843,0.1,1349,,,-0.1,193477.69,-0.30474135,-2.761965e-05,-1.0723308,,0.0002029219,-499.94266,1.06729195e-10,,499.94266,6.934314,1349
41834670000.0,41834670000.0,0.1,143.40495,0.01,62.45185185185185,0.01,10,-113.99782,4549.309670686722,84310,-0.2,0.01,0.0026494812,0.01,6.366972,-138.40495,625,39.451843,0.1,1350,,,-0.1,193596.69,-0.12500791,-0.35228792,6.480262,,3.5766428,-499.94266,1.06571134e-10,,499.94266,6.933573,1350
41836020000.0,41836020000.0,-0.1,143.41493,0.01,62.44707623982235,0.01,10,-151.8867,4554.823562145233,84366,-0.2,0.01,0.00011556469,0.01,6.365691,-138.41493,625,39.451843,0.1,1351,,,0.1,193753.58,-0.08480161,-0.014851735,5.633333,,0.15266797,-499.94266,1.06413434e-10,,499.94266,6.9328322,1351
41837360000.0,41837360000.0,0.1,143.41048,0.01,62.42751479289941,0.01,10,-132.39128,4560.13089466095,84402,-0.2,0.01,0.0035312613,0.01,6.365295,-138.41048,625,39.451843,0.1,1352,,,0.1,193890.97,0.12610698,-0.5874335,6.829116,,4.772966,-499.94266,1.0625607e-10,,499.94266,6.9320927,1352
41838710000.0,41838710000.0,0.1,143.42043,0.01,62.424981522542495,0.01,10,-151.8701,4565.426251649857,84461,-0.1,0.01,3.5933946e-05,0.01,6.363027,-138.42043,625,39.451843,-0.2,1353,,,-0.1,194047.84,-0.31818524,-0.017869873,4.2944293,,0.048487917,-499.94266,1.0609905e-10,,499.94266,6.931353,1353
41840054000.0,41840054000.0,0.1,143.68568,0.01,62.74815361890694,0.01,10,-497.55975,4571.726085186005,84961,-0.1,0.01,6.291535e-07,0.01,6.3618207,-138.68568,625,39.451843,-0.2,1354,,,0.1,194550.4,-0.089130566,-0.00031342407,5.729122,,0.0007576779,-499.94266,1.059424e-10,,499.94266,6.9306145,1354
41841400000.0,41841400000.0,-0.1,143.95097,0.01,63.070848708487084,0.01,10,-498.16434,4578.062074184418,85461,-0.1,0.01,0.123628266,0.01,6.36097,-138.95097,625,39.451843,-0.1,1355,,,-0.2,195053.56,-0.4889169,-14.008843,6.2078176,,158.32669,-499.94266,1.05786074e-10,,499.94266,6.929876,1355
41842745000.0,41842745000.0,0.1,143.93303,0.01,63.03834808259587,0.01,10,-114.63463,4583.191732406616,85480,-0.1,0.01,0.0012010528,0.01,6.360376,-138.93303,625,39.451843,-0.1,1356,,,-0.2,195173.19,-0.31229857,-0.14894317,6.4383497,,1.5164742,-499.94266,1.05630116e-10,,499.94266,6.929138,1356
41844085000.0,41844085000.0,0.2,143.91685,0.01,63.0066322770818,0.01,10,-116.97737,4588.501198291779,85500,-0.1,0.01,1.7151067e-06,0.01,6.359266,-138.91685,625,39.451843,-0.1,1357,,,-0.1,195295.17,-0.10392599,-0.00029749746,5.851616,,0.002320724,-499.94266,1.0547451e-10,,499.94266,6.928401,1357
41845432000.0,41845432000.0,0.2,143.91968,0.01,62.99631811487482,0.01,10,-142.7492,4593.852707147598,85549,-0.1,0.01,5.4172133e-06,0.01,6.3590894,-138.91968,625,39.451843,-0.1,1358,,,0.1,195442.92,0.09302202,-0.0008213152,7.120258,,0.007343225,-499.94266,1.05319226e-10,,499.94266,6.9276643,1358
41846770000.0,41846770000.0,-0.1,143.923,0.01,62.98307579102281,0.01,10,-143.43478,4599.082693338394,85594,-0.1,0.01,2.2328964e-08,0.01,6.3568554,-138.923,625,39.451843,-0.1,1359,,,0.2,195591.36,-0.043581687,-2.5403706e-06,4.321475,,2.1781421e-05,-499.94266,1.05164294e-10,,499.94266,6.9269285,1359
