AvgEpLen,InvPendulum_mu3_higher,TimestepsSoFar,ReturnMean,DenMISEMeanLog,GridSize,DenMISELogFirst,Bound,InvPendulum_mu2_higher,ReturnMin,InvPendulum_mu1_higher,Iteration,IWMax,IWLastEpisode,ReturnLastEpisode,InvPendulum_std2_higher,IWMean,InvPendulum_std3_higher,ActionIn1,InvPendulum_mu0_higher,Regret,Delta,NumTrainableParams,IWMin,Regret/t,NumTrajectories,TimeElapsed,InvPendulum_std1_higher,ReturnAbsMax,MinEpLen,BoundBonus,DenMISELogLast,IWFirstEpisode,BoundMISE,ReturnMax,InvPendulum_std0_higher
61.027603513174405,-0.04,243195,-136.79591,5.473223,1296,2.450557,57295760.0,-0.2,-585.4672,0.12,3985,89.077286,,-108.21279,0.01,0.022384122,0.01,0.10573848,0.2,565056.7,5.903164e-12,,,141.79591,3985,33927.59979009628,0.01,585.4672,11,57295764.0,3.6329954,,-2.3654006,110.257286,0.01
61.01605619668841,-0.2,243210,-136.78775,5.4723563,1296,2.450306,57296320.0,0.12,-585.4672,0.2,3986,131.15215,,-104.36009,0.01,0.041240685,0.01,0.18733804,0.04,565166.0,5.900202e-12,,,141.78775,3986,33941.63256573677,0.01,585.4672,11,57296324.0,2.9984317,,-4.4753137,110.257286,0.01
61.004263857537,-0.2,243224,-136.78018,5.4720354,1296,2.4500551,57296870.0,0.12,-585.4672,0.2,3987,476.6027,1.0639628e-11,-106.523834,0.01,0.11966261,0.01,0.11203493,-0.04,565277.56,5.897243e-12,,,141.78018,3987,33954.876255750656,0.01,585.4672,11,57296884.0,5.148809,,-12.52506,110.257286,0.01
60.99373119358074,-0.12,243243,-136.77335,5.4715514,1296,2.4498043,57297424.0,0.2,-585.4672,0.2,3988,213.33212,3.2424124e-33,-109.510765,0.01,0.053513467,0.01,0.32205698,0.04,565392.1,5.8942864e-12,,,141.77335,3988,33969.75009942055,0.01,585.4672,11,57297428.0,4.4322176,,-5.7658377,110.257286,0.01
60.98320381047882,-0.04,243262,-136.76535,5.4705715,1296,2.4495537,57297980.0,0.2,-585.4672,0.2,3989,83.005325,1.9846818e-16,-104.90386,0.01,0.021125378,0.01,0.46025008,0.12,565502.0,5.8913313e-12,,,141.76535,3989,33984.076654434204,0.01,585.4672,11,57297984.0,2.513658,,-2.2306166,110.257286,0.01
60.9749373433584,-0.2,243290,-136.7608,5.470319,1296,2.449303,57298532.0,-0.2,-585.4672,-0.04,3990,232.99908,,-118.660706,0.01,0.070534915,0.01,-0.29584116,0.12,565625.6,5.8883788e-12,,,141.7608,3990,33998.00401592255,0.01,585.4672,11,57298540.0,5.4396815,,-7.5400414,110.257286,0.01
60.963918817339014,-0.2,243307,-136.75363,5.469351,1296,2.4490523,57299084.0,-0.2,-585.4672,0.04,3991,350.0926,,-108.07227,0.01,0.087822214,0.01,-0.4709322,-0.12,565738.75,5.885428e-12,,,141.75363,3991,34012.67268157005,0.01,585.4672,11,57299092.0,2.537833,,-9.229311,110.257286,0.01
60.953156312625254,-0.2,243325,-136.74574,5.469252,1296,2.4488018,57299644.0,0.12,-585.4672,0.04,3992,247.08685,,-105.25689,0.01,0.06198477,0.01,0.14706008,0.2,565849.0,5.88248e-12,,,141.74574,3992,34026.35655999184,0.01,585.4672,11,57299652.0,5.9871783,,-6.7843304,110.257286,0.01
60.942649636864516,0.12,243344,-136.73792,5.4689937,1296,2.4485514,57300184.0,-0.2,-585.4672,0.04,3993,926.78827,,-105.501465,0.01,0.23231219,0.01,0.13106373,0.2,565959.5,5.8795334e-12,,,141.73792,3993,34040.02489042282,0.01,585.4672,11,57300212.0,5.375444,,-26.740023,110.257286,0.01
60.934151226840264,-0.04,243371,-136.73285,5.4687753,1296,2.4483008,57300736.0,0.2,-585.4672,0.12,3994,1072.5708,,-116.48031,0.01,0.26855713,0.01,0.50855243,0.2,566081.0,5.8765904e-12,,,141.73285,3994,34053.18431043625,0.01,585.4672,11,57300764.0,5.3900414,,-28.046099,110.257286,0.01
60.92290362953692,0.04,243387,-136.72475,5.468322,1296,2.4480505,57301290.0,-0.2,-585.4672,0.2,3995,1023.5377,,-104.43642,0.01,0.25640473,0.01,0.13374896,0.12,566190.4,5.873649e-12,,,141.72475,3995,34065.55251336098,0.01,585.4672,11,57301316.0,4.417118,,-29.768505,110.257286,0.01
60.911411411411414,0.12,243402,-136.7174,5.4678097,1296,2.4478004,57301836.0,-0.04,-585.4672,0.2,3996,1565.1855,,-107.35857,0.01,0.3916959,0.01,0.48032475,0.2,566302.75,5.870709e-12,,,141.7174,3996,34077.68131566048,0.01,585.4672,11,57301880.0,4.196569,,-43.045403,110.257286,0.01
60.90292719539655,0.2,243429,-136.71368,5.467388,1296,2.44755,57302384.0,-0.12,-585.4672,0.2,3997,1504.3438,,-121.896996,0.01,0.3763896,0.01,0.3057965,0.04,566429.6,5.867772e-12,,,141.71368,3997,34090.05218577385,0.01,585.4672,11,57302430.0,4.449576,,-46.75435,110.257286,0.01
60.89194597298649,0.2,243446,-136.70747,5.4671297,1296,2.4473,57302890.0,-0.12,-585.4672,-0.04,3998,3425.216,,-111.83652,0.01,0.85696167,0.01,0.23563042,0.2,566546.5,5.8648364e-12,,,141.70747,3998,34102.66514420509,0.01,585.4672,11,57302988.0,5.1168327,,-100.91001,110.257286,0.01
60.88022005501375,-0.04,243460,-136.70045,5.466995,1296,2.4470499,57303412.0,-0.2,-585.4672,0.2,3999,4467.912,,-108.63119,0.01,1.1176641,0.01,-0.14206436,-0.12,566660.1,5.861904e-12,,,141.70045,3999,34115.30750417709,0.01,585.4672,11,57303530.0,5.3086295,,-117.30748,110.257286,0.01
60.8695,0.04,243478,-136.6935,5.4668984,1296,2.4467998,57303920.0,0.2,-585.4672,0.12,4000,4884.4575,,-108.87631,0.01,1.5028834,0.01,0.13133807,-0.2,566774.0,5.8589735e-12,,,141.6935,4000,34127.76306056976,0.01,585.4672,11,57304090.0,5.3316774,,-166.35352,110.257286,0.01
60.86203449137716,0.2,243509,-136.6907,5.466699,1296,2.44655,57304460.0,-0.12,-585.4672,0.2,4001,6064.342,,-125.48814,0.01,1.5157604,0.01,0.25106058,-0.04,566904.5,5.856045e-12,,,141.6907,4001,34140.97396326065,0.01,585.4672,11,57304644.0,4.622232,,-184.75337,110.257286,0.01
60.85082458770615,0.2,243525,-136.68428,5.4668427,1296,2.4463,57304812.0,0.2,-585.4672,0.12,4002,8023.343,,-111.08784,0.01,3.575155,0.01,0.45803073,-0.04,567020.5,5.8531188e-12,,,141.68428,4002,34153.55729651451,0.01,585.4672,11,57305196.0,6.1173,,-384.01874,110.257286,0.01
60.84386709967524,0.2,243558,-136.68208,5.4660354,1296,2.4460502,57304240.0,0.2,-585.4672,-0.04,4003,50977.71,,-127.86595,0.01,12.734964,0.01,0.23807633,-0.12,567153.4,5.850195e-12,,,141.68208,4003,34167.51843237877,0.01,585.4672,11,57305750.0,1.1909065,,-1510.2352,110.257286,0.01
60.83516483516483,0.04,243584,-136.67879,5.4666533,1296,2.4458003,57304650.0,-0.12,-585.4672,0.2,4004,58932.11,,-123.48009,0.01,14.71864,0.01,-0.11203486,-0.2,567281.9,5.847273e-12,,,141.67879,4004,34181.245975255966,0.01,585.4672,11,57306304.0,6.3191395,,-1656.223,110.257286,0.01
60.82746566791511,0.12,243614,-136.67519,5.46686,1296,2.4455507,8955426.0,-0.12,-585.4672,-0.12,4005,2.6025245,,-122.231964,0.01,0.00067458546,0.01,-0.2824837,-0.12,567409.1,5.8443528e-12,,,141.67519,4005,34196.92730784416,0.01,585.4672,11,8955426.0,4.53775,,-0.08862813,110.257286,0.01
60.82351472790814,0.12,243659,-136.67299,5.4655004,1296,2.445301,8955513.0,0.12,-585.4672,-0.12,4006,1.9642019,,-127.89876,0.01,0.0004930301,0.01,0.23245764,0.12,567542.0,5.841436e-12,,,141.67299,4006,34212.35777974129,0.01,585.4672,11,8955513.0,1.0198724,,-0.054675467,110.257286,0.01
60.81981532318443,0.12,243705,-136.67476,5.46486,1296,2.4450514,8955598.0,0.12,-585.4672,0.12,4007,2.6099157,,-143.74107,0.01,0.0007139237,0.01,0.50696135,0.12,567690.75,5.8385206e-12,,,141.67476,4007,34227.76826095581,0.01,585.4672,11,8955598.0,3.8946693,,-0.095167756,110.257286,0.01
60.80913173652694,0.12,243723,-136.66891,5.464447,1296,2.4448018,8955683.0,0.12,-585.4672,-0.12,4008,60.41609,,-113.23162,0.01,0.015108371,0.01,-0.026635244,-0.12,567809.0,5.8356076e-12,,,141.66891,4008,34242.31925845146,0.01,585.4672,11,8955685.0,4.8127294,,-2.290966,110.257286,0.01
60.9186829633325,-0.12,244223,-136.75865,5.463814,1296,2.4445524,8955751.0,-0.12,-585.4672,-0.12,4009,432.0713,,-496.41943,0.01,0.15354562,0.01,-0.50598586,-0.12,568310.44,5.8326967e-12,,,141.75865,4009,34256.133212804794,0.01,585.4672,11,8955771.0,3.910061,,-20.316833,110.257286,0.01
60.91620947630923,0.12,244274,-136.75409,5.463381,1296,2.444303,8955823.0,-0.12,-585.4672,-0.12,4010,1033.3037,,-118.46883,0.01,0.26350406,0.01,-0.013317004,0.12,568433.9,5.829788e-12,,,141.75409,4010,34269.03006029129,0.01,585.4672,11,8955858.0,4.5845304,,-35.23911,110.257286,0.01
60.916230366492144,-0.12,244335,-136.75719,5.4632735,1296,2.4440536,7756074.5,0.12,-585.4672,-0.12,4011,0.9347811,,-149.16553,0.01,0.0002403067,0.01,-0.00854826,0.12,568588.06,5.826881e-12,,,141.75719,4011,34282.057008743286,0.01,585.4672,11,7756074.5,5.796014,,-0.03335691,110.257286,0.01
60.91001994017946,-0.12,244371,-136.75165,5.463195,1296,2.4438043,7756149.5,-0.12,-585.4672,0.12,4012,4.0661693,,-114.58664,0.01,0.0012657891,0.01,-0.23514695,-0.12,568707.6,5.823977e-12,,,141.75165,4012,34294.94195342064,0.01,585.4672,11,7756149.5,6.14884,,-0.15220553,110.257286,0.01
60.89833042611512,0.12,244385,-136.74423,5.4624977,1296,2.443555,7756224.0,-0.12,-585.4672,0.12,4013,1.510817,,-107.00006,0.01,0.00039408094,0.01,-0.022458307,-0.12,568819.6,5.821075e-12,,,141.74423,4013,34307.50635647774,0.01,585.4672,11,7756224.0,3.6634462,,-0.050654434,110.257286,0.01
60.88863976083707,0.12,244407,-136.73782,5.4620633,1296,2.443306,7756299.0,0.12,-585.4672,0.12,4014,0.10339394,,-110.985886,0.01,5.463829e-05,0.01,0.24963284,-0.12,568935.6,5.818175e-12,,,141.73782,4014,34319.65965938568,0.01,585.4672,11,7756299.0,4.719072,,-0.006321002,110.257286,0.01
60.87820672478207,0.12,244426,-136.73233,5.4619055,1296,2.4430568,7756373.5,-0.12,-585.4672,0.12,4015,1.5889747,,-114.686485,0.01,0.00052147626,0.01,0.2481199,0.12,569055.3,5.8152766e-12,,,141.73233,4015,34332.20240736008,0.01,585.4672,11,7756373.5,5.8253717,,-0.06491795,110.257286,0.01
60.866782868525895,-0.12,244441,-136.72545,5.461722,1296,2.442808,7756447.5,0.12,-585.4672,0.12,4016,14.838832,,-109.05799,0.01,0.003717884,0.01,-0.029533125,-0.12,569169.4,5.8123814e-12,,,141.72545,4016,34345.27519583702,0.01,585.4672,11,7756448.0,5.7230887,,-0.40970808,110.257286,0.01
60.8571072940005,-0.12,244463,-136.7194,5.4613013,1296,2.4425588,7756522.5,-0.12,-585.4672,0.12,4017,12.297396,,-112.520805,0.01,0.0030641109,0.01,0.011919759,0.12,569286.9,5.809488e-12,,,141.7194,4017,34357.80644321442,0.01,585.4672,11,7756523.0,4.766375,,-0.35365131,110.257286,0.01
60.84768541562967,-0.12,244486,-136.71254,5.4607615,1296,2.4423099,7756595.0,0.12,-585.4672,0.12,4018,98.15893,,-109.09508,0.01,0.029235404,0.01,0.20025714,0.12,569401.0,5.806596e-12,,,141.71254,4018,34369.72138118744,0.01,585.4672,11,7756598.0,4.2928886,,-3.1916997,110.257286,0.01
60.838765862154766,-0.12,244511,-136.70815,5.460116,1296,2.4420612,7756668.5,-0.12,-585.4672,-0.12,4019,93.78381,,-119.08291,0.01,0.029358651,0.01,-0.23719302,0.12,569525.06,5.8037073e-12,,,141.70815,4019,34384.19212222099,0.01,585.4672,11,7756672.0,3.8325868,,-3.410687,110.257286,0.01
60.83557213930348,-0.12,244559,-136.70914,5.459795,1296,2.4418123,7756737.5,0.12,-585.4672,-0.12,4020,275.5793,,-140.66693,0.01,0.07143945,0.01,-0.26694703,-0.12,569670.75,5.8008203e-12,,,141.70914,4020,34398.02100110054,0.01,585.4672,11,7756747.0,5.1433573,,-9.59544,110.257286,0.01
60.83188261626461,-0.04,244605,-136.70634,5.4595404,1296,2.4415636,3682272.8,0.2,-585.4672,-0.2,4021,0.8522536,,-125.46288,0.01,0.00028989452,0.01,-0.07710406,-0.04,569801.2,5.797935e-12,,,141.70634,4021,34414.22435212135,0.01,585.4672,11,3682272.8,5.369743,,-0.037428237,110.257286,0.01
60.824465440079564,-0.2,244636,-136.70416,5.4595222,1296,2.441315,3682307.8,-0.04,-585.4672,-0.2,4022,0.95978165,,-127.91572,0.01,0.0002570611,0.01,-0.42653632,0.04,569934.1,5.795052e-12,,,141.70416,4022,34431.20782828331,0.01,585.4672,11,3682307.8,6.389013,,-0.02594688,110.257286,0.01
60.81928908774546,0.04,244676,-136.70065,5.459117,1296,2.4410663,3682343.0,-0.04,-585.4672,-0.2,4023,2.092397,,-122.671936,0.01,0.0007459072,0.01,0.012593634,0.2,570061.75,5.792172e-12,,,141.70065,4023,34445.954721450806,0.01,585.4672,11,3682343.0,4.825619,,-0.09621073,110.257286,0.01
60.82629224652087,0.04,244765,-136.7124,5.4588447,1296,2.4408178,3682378.5,0.04,-585.4672,-0.2,4024,1.1869825,2.3180183e-13,-183.93277,0.01,0.00038985358,0.01,0.061597545,0.2,570250.7,5.789293e-12,,,141.7124,4024,34459.62060666084,0.01,585.4672,11,3682378.5,5.363897,,-0.07238311,110.257286,0.01
60.82583850931677,-0.2,244824,-136.71747,5.458626,1296,2.4405692,3682413.8,0.04,-585.4672,-0.04,4025,1.8298792,,-157.11784,0.01,0.0005603573,0.01,-0.41484305,-0.2,570412.8,5.786417e-12,,,141.71747,4025,34474.03223514557,0.01,585.4672,11,3682413.8,5.5768294,,-0.074642934,110.257286,0.01
60.82836562344759,0.2,244895,-136.70908,5.458358,1296,2.440321,3682449.2,-0.2,-585.4672,-0.04,4026,0.46450442,,-102.89901,0.01,0.00013215884,0.01,-0.06377593,-0.04,570520.75,5.783543e-12,,,141.70908,4026,34487.5940618515,0.01,585.4672,11,3682449.2,5.379744,,-0.016410112,110.257286,0.01
60.819220263223244,0.2,244919,-136.70512,5.457698,1296,2.4400725,3682484.5,-0.2,-585.4672,-0.04,4027,0.73483956,5.6910794e-06,-120.83676,0.01,0.0003329343,0.01,0.013036311,0.04,570646.56,5.7806706e-12,,,141.70512,4027,34500.4286673069,0.01,585.4672,11,3682484.5,3.8010764,,-0.03806465,110.257286,0.01
60.80784508440914,-0.04,244934,-136.69827,5.4574804,1296,2.439824,3682520.2,-0.2,-585.4672,-0.04,4028,4.0039597,,-109.03631,0.01,0.0010622175,0.01,-0.07378152,0.2,570760.6,5.7778005e-12,,,141.69827,4028,34512.910588264465,0.01,585.4672,11,3682520.2,5.5808105,,-0.12270755,110.257286,0.01
60.79870935716058,0.2,244958,-136.69139,5.4574184,1296,2.439576,3682555.5,-0.04,-585.4672,-0.04,4029,0.12100208,,-109.06451,0.01,4.7682646e-05,0.01,0.31593794,0.2,570874.6,5.7749326e-12,,,141.69139,4029,34526.01783013344,0.01,585.4672,11,3682555.5,6.2078066,,-0.00722015,110.257286,0.01
60.78858560794045,-0.2,244978,-136.68663,5.4572754,1296,2.4393277,3682590.8,0.04,-585.4672,-0.04,4030,0.11470431,,-117.50458,0.01,5.9433056e-05,0.01,-0.00031633675,0.2,570997.1,5.7720673e-12,,,141.68663,4030,34539.29923129082,0.01,585.4672,11,3682590.8,5.8804736,,-0.0066363835,110.257286,0.01
60.78020342346812,0.2,245005,-136.681,5.457202,1296,2.4390798,3682626.0,-0.04,-585.4672,0.04,4031,0.314825,,-114.005005,0.01,0.00013470967,0.01,0.0034865886,-0.2,571116.1,5.769204e-12,,,141.681,4031,34551.639046907425,0.01,585.4672,11,3682626.0,6.1581826,,-0.018143471,110.257286,0.01
60.79340277777778,0.04,245119,-136.69919,5.457048,1296,2.4388316,3682661.5,-0.2,-585.4672,0.04,4032,2.3649206,,-209.9186,0.01,0.0006487209,0.01,0.089037,0.2,571331.1,5.7663423e-12,,,141.69919,4032,34564.17765212059,0.01,585.4672,11,3682661.5,5.8376794,,-0.07347402,110.257286,0.01
60.7830399206546,-0.2,245138,-136.69298,5.456693,1296,2.4385836,3682696.8,0.04,-585.4672,0.2,4033,0.63668656,,-111.68661,0.01,0.00020731286,0.01,0.007941499,-0.04,571447.75,5.7634834e-12,,,141.69298,4033,34577.0046339035,0.01,585.4672,11,3682696.8,5.027941,,-0.02296853,110.257286,0.01
60.77863163113535,0.2,245181,-136.68806,5.4561872,1296,2.4383357,3682731.8,-0.04,-585.4672,0.2,4034,1.2031633,,-116.892624,0.01,0.00039924917,0.01,0.40648013,0.04,571569.6,5.760626e-12,,,141.68806,4034,34589.37878012657,0.01,585.4672,11,3682731.8,4.4133496,,-0.052111655,110.257286,0.01
60.769764560099134,0.04,245206,-136.68459,5.456099,1296,2.438088,3682766.5,0.04,-585.4672,-0.2,4035,2.0720358,,-122.66081,0.01,0.00059629156,0.01,-0.34408596,-0.2,571697.3,5.7577714e-12,,,141.68459,4035,34601.26588535309,0.01,585.4672,11,3682766.8,6.099422,,-0.29780143,110.257286,0.01
60.87859266600594,0.2,245706,-136.77437,5.455588,1296,2.43784,3682801.8,0.04,-585.4672,-0.2,4036,2.7629218,,-499.0719,0.01,0.0012586128,0.01,0.08927129,0.04,572201.4,5.7549182e-12,,,141.77437,4036,34615.30904221535,0.01,585.4672,11,3682802.0,4.391539,,-0.21564634,110.257286,0.01
60.87614565271241,-0.2,245757,-136.77704,5.4554095,1296,2.4375923,3682837.5,0.2,-585.4672,-0.04,4037,9.893292,,-147.48476,0.01,0.0026023954,0.01,0.010501057,0.04,572353.9,5.7520672e-12,,,141.77704,4037,34627.25691437721,0.01,585.4672,11,3682837.8,5.7352414,,-0.30383557,110.257286,0.01
60.86404160475483,-0.04,245769,-136.76945,5.4550624,1296,2.4373446,3682872.8,-0.2,-585.4672,0.04,4038,4.567932,,-106.17352,0.01,0.0019999517,0.01,-0.36141074,-0.2,572465.06,5.749219e-12,,,141.76945,4038,34640.681935071945,0.01,585.4672,11,3682873.0,5.0532794,,-0.22603613,110.257286,0.01
60.85491458281753,-0.2,245793,-136.76347,5.454106,1296,2.437097,3682908.0,-0.2,-585.4672,0.04,4039,5.496445,,-112.63564,0.01,0.0024930972,0.01,-0.32046807,0.04,572582.7,5.7463726e-12,,,141.76347,4039,34655.78005480766,0.01,585.4672,11,3682908.2,2.5868456,,-0.28024042,110.257286,0.01
60.850742574257424,0.2,245837,-136.75854,5.453731,1296,2.4368496,3682943.2,-0.04,-585.4672,0.04,4040,6.740162,,-116.80683,0.01,0.0025581298,0.01,0.42804474,0.2,572704.5,5.7435276e-12,,,141.75854,4040,34672.514346838,0.01,585.4672,11,3682943.5,4.9390764,,-0.29588014,110.257286,0.01
60.84335560504825,0.04,245868,-136.75659,5.453413,1296,2.436602,3682978.5,0.2,-585.4672,0.2,4041,10.483844,,-128.8871,0.01,0.0027054963,0.01,0.41421854,-0.04,572838.4,5.7406866e-12,,,141.75659,4041,34686.58018374443,0.01,585.4672,11,3682978.8,5.164053,,-0.30547142,110.257286,0.01
60.83424047501237,0.04,245892,-136.75043,5.453124,1296,2.4363546,3683013.8,0.04,-585.4672,0.2,4042,3.5843904,,-111.87267,0.01,0.0012493695,0.01,0.48660678,0.2,572955.25,5.737847e-12,,,141.75043,4042,34699.24145579338,0.01,585.4672,11,3683014.0,5.2810946,,-0.15016411,110.257286,0.01
60.82512985406876,-0.04,245916,-136.74567,5.452925,1296,2.4361072,3683048.8,0.04,-585.4672,-0.2,4043,2.3537245,,-117.52058,0.01,0.0015536874,0.01,-0.41143712,-0.2,573077.75,5.7350084e-12,,,141.74567,4043,34712.69866371155,0.01,585.4672,11,3683049.2,5.6468897,,-0.48983583,110.257286,0.01
60.93372898120673,-0.04,246416,-136.82208,5.4520664,1296,2.43586,3683083.8,-0.2,-585.4672,-0.04,4044,6.884468,,-445.6903,0.01,0.0035074619,0.01,-0.48429134,-0.2,573528.5,5.7321725e-12,,,141.82208,4044,34726.878108501434,0.01,585.4672,11,3683084.2,2.9755073,,-0.4026679,110.257286,0.01
60.92237330037083,0.2,246431,-136.81493,5.4516706,1296,2.4356127,3683118.8,0.04,-585.4672,0.04,4045,5.867302,,-107.92413,0.01,0.0017062002,0.01,0.06597267,-0.2,573641.4,5.729339e-12,,,141.81493,4045,34739.767116069794,0.01,585.4672,11,3683119.2,4.848607,,-0.4728257,110.257286,0.01
60.9327731092437,0.2,246534,-136.83023,5.451248,1296,2.4353654,3683154.0,-0.2,-585.4672,0.04,4046,14.14473,,-198.66887,0.01,0.004252904,0.01,0.07241111,0.04,573845.1,5.726507e-12,,,141.83023,4046,34752.487834692,0.01,585.4672,11,3683154.5,4.740735,,-0.4760564,110.257286,0.01
60.922164566345444,-0.04,246552,-136.82437,5.451019,1296,2.4351184,3683189.0,0.2,-585.4672,0.04,4047,8.473008,,-113.11395,0.01,0.0039704884,0.01,0.4391439,0.2,573963.25,5.7236767e-12,,,141.82437,4047,34765.20032000542,0.01,585.4672,11,3683189.5,5.520372,,-0.43738392,110.257286,0.01
60.91353754940712,0.2,246578,-136.8166,5.45048,1296,2.4348712,3683224.0,-0.04,-585.4672,-0.2,4048,15.393559,,-105.468956,0.01,0.0040904307,0.01,-0.027929202,0.04,574073.6,5.7208496e-12,,,141.8166,4048,34778.27285170555,0.01,585.4672,11,3683224.8,4.2629213,,-0.75862324,110.257286,0.01
60.91528772536429,0.2,246646,-136.82394,5.449871,1296,2.4346242,3683259.2,0.04,-585.4672,0.04,4049,23.302507,,-166.47289,0.01,0.0068424195,0.01,0.48964173,0.2,574245.1,5.7180237e-12,,,141.82394,4049,34790.9174118042,0.01,585.4672,11,3683260.0,3.9821603,,-0.84337455,110.257286,0.01
60.90592592592593,0.04,246669,-136.81963,5.4494987,1296,2.4343772,3683294.0,0.2,-585.4672,-0.04,4050,27.798357,,-119.330795,0.01,0.0074992157,0.01,-0.009174906,-0.2,574369.5,5.715201e-12,,,141.81963,4050,34803.258197784424,0.01,585.4672,11,3683295.0,4.9341774,,-0.97458076,110.257286,0.01
60.898790422118,0.2,246701,-136.8174,5.4493403,1296,2.4341304,3683329.2,0.04,-585.4672,-0.04,4051,30.296183,,-127.74599,0.01,0.008772851,0.01,0.42097473,0.2,574502.25,5.7123794e-12,,,141.8174,4051,34815.43128538132,0.01,585.4672,11,3683330.2,5.8024106,,-1.120261,110.257286,0.01
60.88894373149062,-0.04,246722,-136.81282,5.448827,1296,2.4338837,3683363.8,-0.2,-585.4672,-0.2,4052,35.362682,,-118.33461,0.01,0.012080604,0.01,-0.3820332,0.04,574625.56,5.7095604e-12,,,141.81282,4052,34829.88259291649,0.01,585.4672,11,3683365.2,4.359685,,-1.4965361,110.257286,0.01
60.87934863064397,0.04,246744,-136.80638,5.4485545,1296,2.433637,3683398.8,0.04,-585.4672,0.2,4053,64.968994,,-110.68017,0.01,0.016504826,0.01,0.06673136,-0.2,574741.25,5.7067432e-12,,,141.80638,4053,34841.751257658005,0.01,585.4672,11,3683400.5,5.3314924,,-1.8228555,110.257286,0.01
60.8722249629995,-0.04,246776,-136.80443,5.4482164,1296,2.4333901,3683433.8,0.04,-585.4672,-0.2,4054,56.160572,,-128.85498,0.01,0.015344384,0.01,0.02172814,0.2,574875.1,5.7039286e-12,,,141.80443,4054,34855.70507144928,0.01,585.4672,11,3683435.8,5.061975,,-1.9360421,110.257286,0.01
60.867570900123305,0.04,246818,-136.805,5.447843,1296,2.4331436,3683468.2,0.2,-585.4672,0.04,4055,74.762634,,-139.19888,0.01,0.018585091,0.01,0.0932349,-0.2,575019.25,5.7011154e-12,,,141.805,4055,34870.773250579834,0.01,585.4672,11,3683470.5,4.9188933,,-2.2920923,110.257286,0.01
60.85823471400394,-0.2,246841,-136.80086,5.44762,1296,2.4328969,3683503.0,0.04,-585.4672,-0.2,4056,101.20628,,-119.92721,0.01,0.028006937,0.01,-0.30785692,0.04,575144.25,5.6983042e-12,,,141.80086,4056,34884.79133248329,0.01,585.4672,11,3683505.8,5.525967,,-2.7624307,110.257286,0.01
60.86098102045847,-0.04,246913,-136.79295,5.4470253,1296,2.4326503,3683538.0,0.2,-585.4672,-0.04,4057,92.208786,,-104.80297,0.01,0.022869147,0.01,-0.07370901,-0.2,575254.0,5.6954957e-12,,,141.79295,4057,34898.35326170921,0.01,585.4672,11,3683540.8,4.0079165,,-2.8348768,110.257286,0.01
60.85115820601281,0.2,246934,-136.78665,5.4465175,1296,2.432404,3683572.8,0.2,-585.4672,-0.04,4058,93.26503,,-111.20385,0.01,0.023874538,0.01,0.42730138,0.04,575370.25,5.6926894e-12,,,141.78665,4058,34911.69134306908,0.01,585.4672,11,3683575.8,4.3656874,,-3.0268583,110.257286,0.01
60.84010840108401,0.04,246950,-136.78006,5.445678,1296,2.4321575,3683607.8,-0.2,-585.4672,-0.2,4059,106.02752,,-110.091576,0.01,0.026145535,0.01,-0.4163265,-0.04,575485.25,5.6898843e-12,,,141.78006,4059,34925.03028893471,0.01,585.4672,11,3683611.0,3.0153704,,-3.178478,110.257286,0.01
60.83325123152709,-0.04,246983,-136.77675,5.4454656,1296,2.4319112,3683641.2,0.2,-585.4672,-0.04,4060,80.82935,,-123.37949,0.01,0.04013723,0.01,0.3375729,0.2,575613.6,5.6870823e-12,,,141.77675,4060,34938.31306028366,0.01,585.4672,11,3683645.8,5.554979,,-4.6024833,110.257286,0.01
60.82295001231224,0.04,247002,-136.7701,5.445231,1296,2.431665,3683675.8,-0.04,-585.4672,0.2,4061,131.70226,,-109.73744,0.01,0.043012515,0.01,0.42126203,0.2,575728.4,5.684281e-12,,,141.7701,4061,34951.409546136856,0.01,585.4672,11,3683681.0,5.4545584,,-5.215658,110.257286,0.01
