TimestepsSoFar,NumTrajectories,DenMISELogLast,InvPendulum_std3_higher,DenMISEMeanLog,AvgEpLen,ReturnLastEpisode,IWMax,ReturnMin,GridSize,Regret/t,IWFirstEpisode,IWLastEpisode,InvPendulum_std2_higher,ActionIn1,InvPendulum_std0_higher,DenMISELogFirst,InvPendulum_mu2_higher,Bound,Regret,IWMin,Iteration,ReturnAbsMax,InvPendulum_mu3_higher,BoundBonus,ReturnMean,TimeElapsed,NumTrainableParams,ReturnMax,IWMean,InvPendulum_mu1_higher,InvPendulum_mu0_higher,InvPendulum_std1_higher,BoundMISE,Delta,MinEpLen
429200,7452,12.987436,0.0009999999,14.295757,57.59527643585615,-115.04578,2483.999,-541.1523,1296,140.13173,,,0.0009999999,0.40158665,0.0009999999,14.075072,0.2,2727.9492,1044261.6,,7452,541.1523,0.04,2842.7053,-135.13173,85846.52310323715,,81.84102,0.9999996,-0.04,0.2,0.0009999999,-114.75622,1.688091e-12,11
429216,7453,15.278512,0.0009999999,14.295869,57.58969542466121,-111.17389,2484.333,-541.1523,1296,140.12851,,,0.0009999999,0.24201441,0.0009999999,14.074938,0.2,2727.9531,1044377.75,,7453,541.1523,0.04,2842.7192,-135.12851,85866.64248418808,,81.84102,0.9999999,-0.04,0.04,0.0009999999,-114.76608,1.687638e-12,11
429237,7454,13.646451,0.0009999999,14.295766,57.58478669170915,-118.14783,2484.667,-541.1523,1296,140.12624,,,0.0009999999,0.55965847,0.0009999999,14.074804,0.04,2727.963,1044500.94,,7454,541.1523,0.12,2842.7334,-135.12624,85883.90071153641,,81.84102,1.0000001,0.2,0.2,0.0009999999,-114.77045,1.6871851e-12,11
429253,7455,16.203749,0.0009999999,14.296003,57.57920858484239,-111.58104,2485.0012,-541.1523,1296,140.12308,,,0.0009999999,0.08101995,0.0009999999,14.07467,0.12,2727.976,1044617.5,,7455,541.1523,-0.12,2842.7476,-135.12308,85903.602175951,,81.84102,1.0000001,0.12,-0.04,0.0009999999,-114.771545,1.6867324e-12,11
429271,7456,14.637771,0.0009999999,14.29603,57.57390021459227,-106.97225,2485.333,-541.1523,1296,140.1193,,,0.0009999999,0.0013278574,0.0009999999,14.074535,-0.2,2727.9734,1044729.5,,7456,541.1523,0.12,2842.7617,-135.1193,85922.67646837234,,81.84102,0.9999999,0.12,-0.04,0.0009999999,-114.788345,1.6862802e-12,11
429289,7457,15.245505,0.0009999999,14.296144,57.568593268070266,-113.98051,2485.6672,-541.1523,1296,140.11647,,,0.0009999999,-0.07790314,0.0009999999,14.074402,0.04,2727.9443,1044848.5,,7457,541.1523,-0.2,2842.7756,-135.11647,85941.27846240997,,81.84102,1.0000002,0.12,-0.04,0.0009999999,-114.83121,1.6858278e-12,11
429308,7458,15.212381,0.0009999999,14.296241,57.56342182890855,-113.62023,2485.9993,-541.1523,1296,140.11359,,,0.0009999999,0.08000079,0.0009999999,14.074267,-0.12,2727.841,1044967.1,,7458,541.1523,-0.04,2842.7898,-135.11359,85959.61154961586,,81.84102,0.99999976,0.2,0.04,0.0009999999,-114.94863,1.6853759e-12,11
429346,7459,15.7409725,0.0009999999,14.29642,57.56079903472315,-120.12477,2486.3335,-541.1523,1296,140.11157,,,0.0009999999,0.3236058,0.0009999999,14.074134,-0.12,2727.8054,1045092.25,,7459,541.1523,0.12,2842.8037,-135.11157,85977.40066790581,,81.84102,1.0000001,0.2,0.12,0.0009999999,-114.99826,1.684924e-12,11
429371,7460,13.941747,0.0009999999,14.2963505,57.55643431635389,-117.949486,2486.668,-541.1523,1296,140.10927,,,0.0009999999,0.08316429,0.0009999999,14.073999,0.12,2727.8145,1045215.2,,7460,541.1523,-0.04,2842.8176,-135.10927,85995.24900436401,,81.84102,1.0000002,0.2,-0.2,0.0009999999,-115.00313,1.6844723e-12,11
429384,7461,11.53352,0.0009999999,14.295966,57.55046240450342,-103.59413,2487.0,-541.1523,1296,140.10504,,,0.0009999999,0.2410402,0.0009999999,14.073865,0.12,2727.8193,1045323.75,,7461,541.1523,-0.04,2842.8318,-135.10504,86013.28586864471,,81.84102,1.0,-0.04,0.2,0.0009999999,-115.01233,1.6840208e-12,11
429411,7462,16.085457,0.0009999999,14.296186,57.54636826588046,-122.54038,2487.3342,-541.1523,1296,140.10336,,,0.0009999999,-0.23935273,0.0009999999,14.073731,-0.12,2727.8054,1045451.25,,7462,541.1523,-0.2,2842.846,-135.10336,86027.77054810524,,81.84102,1.0000004,-0.04,0.12,0.0009999999,-115.04042,1.6835694e-12,11
429447,7463,14.567283,0.0009999999,14.296207,57.5434811737907,-121.98613,2487.6665,-541.1523,1296,140.10161,,,0.0009999999,-0.077849075,0.0009999999,14.073597,-0.12,2727.8047,1045578.25,,7463,541.1523,-0.04,2842.86,-135.10161,86041.48610949516,,81.84102,0.99999994,0.2,-0.12,0.0009999999,-115.05539,1.6831183e-12,11
429469,7464,14.107026,0.0009999999,14.296165,57.53871918542337,-116.56862,2488.001,-541.1523,1296,140.09912,,,0.0009999999,0.15934762,0.0009999999,14.073463,-0.04,2727.8013,1045699.9,,7464,541.1523,0.04,2842.874,-135.09912,86057.94880366325,,81.84102,1.0000004,0.2,-0.04,0.0009999999,-115.07283,1.6826674e-12,11
429493,7465,14.406618,0.0009999999,14.296156,57.53422638981915,-119.48462,2488.3333,-541.1523,1296,140.09703,,,0.0009999999,-0.1609154,0.0009999999,14.073329,-0.2,2727.8093,1045824.4,,7465,541.1523,0.04,2842.8882,-135.09703,86079.2849035263,,81.84102,1.0,-0.2,0.2,0.0009999999,-115.07884,1.6822164e-12,11
429517,7466,15.915487,0.0009999999,14.296355,57.529734797749796,-119.90597,2488.6677,-541.1523,1296,140.095,,,0.0009999999,0.082196735,0.0009999999,14.073195,0.04,2727.8115,1045949.25,,7466,541.1523,-0.12,2842.9023,-135.095,86099.59463238716,,81.84102,1.0000001,0.12,0.04,0.0009999999,-115.0908,1.681766e-12,11
429534,7467,13.070324,0.0009999999,14.296171,57.52430695058256,-104.49992,2489.0,-541.1523,1296,140.0909,,,0.0009999999,-0.23911358,0.0009999999,14.073062,-0.12,2727.8113,1046058.75,,7467,541.1523,-0.12,2842.916,-135.0909,86118.75098371506,,81.84102,1.0,-0.2,0.2,0.0009999999,-115.10462,1.6813154e-12,11
429560,7468,15.612189,0.0009999999,14.296331,57.52008569898233,-118.525986,2489.3325,-541.1523,1296,140.08868,,,0.0009999999,-0.476955,0.0009999999,14.072927,-0.2,2727.8167,1046182.25,,7468,541.1523,-0.2,2842.93,-135.08868,86138.98336434364,,81.84102,0.9999997,-0.04,-0.04,0.0009999999,-115.113335,1.6808653e-12,11
429583,7469,14.99834,0.0009999999,14.296409,57.51546391752577,-119.00357,2489.6672,-541.1523,1296,140.08652,,,0.0009999999,0.07825834,0.0009999999,14.072794,-0.04,2727.7886,1046306.25,,7469,541.1523,-0.04,2842.9443,-135.08652,86157.6000008583,,81.84102,1.0000002,-0.04,0.2,0.0009999999,-115.15578,1.6804151e-12,11
429616,7470,15.718451,0.0009999999,14.296578,57.51218206157965,-129.1901,2489.9995,-541.1523,1296,140.08574,,,0.0009999999,-0.1619659,0.0009999999,14.0726595,0.12,2727.8008,1046440.44,,7470,541.1523,-0.2,2842.958,-135.08574,86176.19835543633,,81.84102,0.9999998,0.12,-0.2,0.0009999999,-115.15732,1.6799654e-12,11
429630,7471,15.185955,0.0009999999,14.296681,57.50635791728015,-105.29183,2490.3345,-541.1523,1296,140.08176,,,0.0009999999,-0.6381337,0.0009999999,14.072526,-0.2,2727.807,1046550.75,,7471,541.1523,-0.12,2842.9722,-135.08176,86194.53611540794,,81.84102,0.9999998,-0.2,-0.12,0.0009999999,-115.16537,1.6795156e-12,11
429679,7472,14.386631,0.0009999999,14.296672,57.50521948608137,-127.42732,2490.667,-541.1523,1296,140.08072,,,0.0009999999,-0.07733508,0.0009999999,14.072392,0.12,2727.814,1046683.2,,7472,541.1523,-0.2,2842.9863,-135.08072,86214.12965607643,,81.84102,1.0000001,0.04,-0.04,0.0009999999,-115.17232,1.6790661e-12,11
429696,7473,14.924962,0.0009999999,14.296737,57.49979927739864,-106.424774,2490.9995,-541.1523,1296,140.07689,,,0.0009999999,0.16010754,0.0009999999,14.072258,-0.2,2727.8232,1046794.56,,7473,541.1523,0.04,2843.0005,-135.07689,86231.45222830772,,81.84102,0.9999998,0.2,0.12,0.0009999999,-115.17717,1.6786168e-12,11
429708,7474,15.830512,0.0009999999,14.296923,57.49371153331549,-107.7208,2491.332,-541.1523,1296,140.07323,,,0.0009999999,0.23934795,0.0009999999,14.0721245,-0.04,2727.824,1046907.25,,7474,541.1523,-0.04,2843.0144,-135.07323,86246.35673618317,,81.84102,0.99999946,0.2,0.12,0.0009999999,-115.190475,1.6781678e-12,11
429728,7475,15.265294,0.0009999999,14.297031,57.48869565217392,-110.42036,2491.6672,-541.1523,1296,140.06993,,,0.0009999999,-0.23862165,0.0009999999,14.071991,-0.04,2727.7979,1047022.75,,7475,541.1523,-0.12,2843.0283,-135.06993,86260.85752749443,,81.84102,1.0000002,0.04,-0.12,0.0009999999,-115.23054,1.6777185e-12,11
429746,7476,15.914947,0.0009999999,14.297237,57.483413590155166,-107.020294,2492.0,-541.1523,1296,140.06618,,,0.0009999999,0.08370646,0.0009999999,14.0718565,0.12,2727.8044,1047134.75,,7476,541.1523,-0.12,2843.0425,-135.06618,86279.92940831184,,81.84102,1.0,-0.04,0.12,0.0009999999,-115.23811,1.6772699e-12,11
429783,7477,13.241695,0.0009999999,14.297075,57.480674067139226,-131.26431,2492.3325,-541.1523,1296,140.06567,,,0.0009999999,0.079265565,0.0009999999,14.071723,0.2,2727.818,1047271.0,,7477,541.1523,0.04,2843.0564,-135.06567,86301.2754137516,,81.84102,0.9999997,0.04,-0.2,0.0009999999,-115.23828,1.6768211e-12,11
429810,7478,15.861923,0.0009999999,14.29727,57.47659802086119,-118.33962,2492.6677,-541.1523,1296,140.06343,,,0.0009999999,0.72092575,0.0009999999,14.071589,0.2,2727.8247,1047394.4,,7478,541.1523,0.2,2843.0706,-135.06343,86317.51016807556,,81.84102,1.0000004,0.12,0.2,0.0009999999,-115.24577,1.6763728e-12,11
429826,7479,16.236954,0.0009999999,14.29751,57.47105227971654,-111.840164,2493.0005,-541.1523,1296,140.06033,,,0.0009999999,-0.24202009,0.0009999999,14.071456,-0.2,2727.7954,1047511.25,,7479,541.1523,-0.04,2843.0845,-135.06033,86336.1209757328,,81.84102,1.0000002,-0.2,0.2,0.0009999999,-115.28901,1.6759245e-12,11
429844,7480,14.550602,0.0009999999,14.297521,57.46577540106952,-113.56006,2493.3335,-541.1523,1296,140.05745,,,0.0009999999,0.47953576,0.0009999999,14.071322,-0.04,2727.7214,1047629.75,,7480,541.1523,0.12,2843.0984,-135.05745,86355.43151640892,,81.84102,1.0000001,0.2,0.2,0.0009999999,-115.37684,1.6754765e-12,11
429858,7481,15.088208,0.0009999999,14.29761,57.45996524528806,-107.72302,2493.6665,-541.1523,1296,140.0538,,,0.0009999999,0.15854284,0.0009999999,14.071188,-0.04,2727.7058,1047742.5,,7481,541.1523,0.04,2843.1125,-135.0538,86374.51821994781,,81.84102,0.99999994,0.12,0.04,0.0009999999,-115.40683,1.6750284e-12,11
429879,7482,15.133014,0.0009999999,14.297702,57.45509222133119,-117.74609,2493.9993,-541.1523,1296,140.05148,,,0.0009999999,0.08149131,0.0009999999,14.071054,0.2,2727.704,1047865.25,,7482,541.1523,-0.04,2843.1267,-135.05148,86394.37706160545,,81.84102,0.99999976,-0.04,-0.04,0.0009999999,-115.42273,1.6745807e-12,11
429907,7483,13.754262,0.0009999999,14.297614,57.451155953494585,-109.810074,2494.3323,-541.1523,1296,140.04811,,,0.0009999999,0.31775007,0.0009999999,14.070921,0.2,2727.7083,1047980.0,,7483,541.1523,0.2,2843.1404,-135.04811,86415.19611120224,,81.84102,0.9999996,0.12,-0.2,0.0009999999,-115.43216,1.6741333e-12,11
429925,7484,13.960689,0.0009999999,14.29755,57.44588455371459,-113.75035,2494.6677,-541.1523,1296,140.04526,,,0.0009999999,0.3947053,0.0009999999,14.070787,0.12,2727.6694,1048098.75,,7484,541.1523,-0.04,2843.1545,-135.04526,86434.49951601028,,81.84102,0.9999998,0.2,0.12,0.0009999999,-115.48523,1.6736859e-12,11
429950,7485,12.870748,0.0009999999,14.297342,57.44154976619907,-117.46402,2495.001,-541.1523,1296,140.04292,,,0.0009999999,0.07769491,0.0009999999,14.070654,-0.12,2727.671,1048221.25,,7485,541.1523,0.2,2843.1685,-135.04292,86451.153693676,,81.84102,1.0000004,0.2,-0.2,0.0009999999,-115.497475,1.6732386e-12,11
429987,7486,14.503905,0.0009999999,14.297353,57.43881912904088,-128.70128,2495.334,-541.1523,1296,140.04208,,,0.0009999999,0.473131,0.0009999999,14.07052,0.12,2727.6775,1048355.0,,7486,541.1523,0.12,2843.1824,-135.04208,86465.49778008461,,81.84102,1.0000002,0.2,0.04,0.0009999999,-115.504974,1.6727918e-12,11
430008,7487,8.710784,0.0009999999,14.296585,57.43395218378523,-116.94284,2495.6672,-541.1523,1296,140.03966,,,0.0009999999,-0.3976649,0.0009999999,14.070387,0.12,2727.6677,1048476.9,,7487,541.1523,-0.2,2843.1965,-135.03966,86479.59861660004,,81.84102,1.0000002,-0.2,-0.12,0.0009999999,-115.5289,1.6723448e-12,11
430057,7488,14.84205,0.0009999999,14.29664,57.43282585470085,-111.61218,2496.0005,-541.1523,1296,140.03653,,,0.0009999999,0.08204049,0.0009999999,14.070253,0.12,2727.673,1048593.5,,7488,541.1523,-0.04,2843.2107,-135.03653,86494.90536785126,,81.84102,1.0000002,0.12,-0.12,0.0009999999,-115.537674,1.6718984e-12,11
430073,7489,15.590442,0.0009999999,14.296794,57.427293363599944,-108.468796,2496.3337,-541.1523,1296,140.03297,,,0.0009999999,-0.16002673,0.0009999999,14.07012,-0.2,2727.6726,1048707.0,,7489,541.1523,0.12,2843.2249,-135.03297,86511.36347913742,,81.84102,1.0000001,-0.04,-0.04,0.0009999999,-115.55234,1.6714517e-12,11
430095,7490,16.060965,0.0009999999,14.297012,57.42256341789052,-116.00748,2496.667,-541.1523,1296,140.03044,,,0.0009999999,0.3239153,0.0009999999,14.069986,-0.04,2727.6782,1048828.0,,7490,541.1523,0.2,2843.2385,-135.03044,86531.51018095016,,81.84102,1.0000001,0.12,0.04,0.0009999999,-115.56018,1.6710056e-12,11
430122,7491,13.462396,0.0009999999,14.296882,57.418502202643175,-122.27779,2497.0005,-541.1523,1296,140.02873,,,0.0009999999,0.5601409,0.0009999999,14.069853,0.2,2727.685,1048955.2,,7491,541.1523,0.04,2843.2527,-135.02873,86551.61746001244,,81.84102,1.0000002,0.12,0.2,0.0009999999,-115.56753,1.6705593e-12,11
430151,7492,15.056396,0.0009999999,14.296967,57.41470902295782,-116.80731,2497.3337,-541.1523,1296,140.0263,,,0.0009999999,-0.15998182,0.0009999999,14.069719,-0.2,2727.6514,1049077.0,,7492,541.1523,0.04,2843.2666,-135.0263,86572.83536410332,,81.84102,1.0000001,-0.12,0.12,0.0009999999,-115.615166,1.6701135e-12,11
430169,7493,13.759801,0.0009999999,14.296879,57.40944881889764,-111.10906,2497.6672,-541.1523,1296,140.0231,,,0.0009999999,0.15980123,0.0009999999,14.069586,0.2,2727.6514,1049193.1,,7493,541.1523,0.04,2843.2805,-135.0231,86592.43600201607,,81.84102,1.0000002,-0.12,0.04,0.0009999999,-115.62909,1.6696677e-12,11
430203,7494,13.687943,0.0009999999,14.296775,57.40632506004804,-127.20315,2498.0007,-541.1523,1296,140.02206,,,0.0009999999,-0.07934584,0.0009999999,14.069452,0.12,2727.5874,1049325.4,,7494,541.1523,-0.2,2843.2944,-135.02206,86611.08208966255,,81.84102,1.0000002,-0.04,0.04,0.0009999999,-115.7071,1.6692222e-12,11
430229,7495,16.221283,0.0009999999,14.297012,57.40213475650434,-121.224594,2498.3342,-541.1523,1296,140.02023,,,0.0009999999,0.5597904,0.0009999999,14.069319,0.2,2727.6016,1049451.6,,7495,541.1523,0.12,2843.3086,-135.02023,86631.07053732872,,81.84102,1.0000004,0.12,0.12,0.0009999999,-115.70694,1.6687766e-12,11
430247,7496,14.45435,0.0009999999,14.297014,57.396878335112056,-108.47749,2498.668,-541.1523,1296,140.01668,,,0.0009999999,0.23887934,0.0009999999,14.069185,-0.04,2727.6145,1049565.0,,7496,541.1523,0.2,2843.3225,-135.01668,86651.06837701797,,81.84102,0.9999999,-0.12,0.2,0.0009999999,-115.70804,1.6683315e-12,11
430270,7497,16.009756,0.0009999999,14.297223,57.39229024943311,-120.12199,2498.999,-541.1523,1296,140.0147,,,0.0009999999,0.15938798,0.0009999999,14.069052,-0.2,2727.611,1049690.2,,7497,541.1523,0.04,2843.3364,-135.0147,86670.1541659832,,81.84102,0.9999996,0.12,0.2,0.0009999999,-115.72536,1.6678864e-12,11
430282,7498,15.293115,0.0009999999,14.297344,57.38623632968792,-104.07243,2499.3328,-541.1523,1296,140.01057,,,0.0009999999,0.00015287101,0.0009999999,14.068918,-0.2,2727.5654,1049799.2,,7498,541.1523,0.2,2843.3506,-135.01057,86686.1819627285,,81.84102,0.99999976,0.12,-0.12,0.0009999999,-115.78518,1.6674416e-12,11
430305,7499,16.270111,0.0009999999,14.297587,57.381650886784904,-112.83346,2499.6665,-541.1523,1296,140.00761,,,0.0009999999,-0.081241645,0.0009999999,14.068785,0.12,2727.5586,1049917.1,,7499,541.1523,-0.12,2843.3645,-135.00761,86701.3207411766,,81.84102,0.99999994,0.04,-0.12,0.0009999999,-115.805855,1.6669969e-12,11
430322,7500,15.891182,0.0009999999,14.297785,57.376266666666666,-109.54925,2500.0002,-541.1523,1296,140.00421,,,0.0009999999,0.6376575,0.0009999999,14.068652,0.2,2727.5657,1050031.6,,7500,541.1523,0.12,2843.3787,-135.00421,86716.77914333344,,81.84102,1.0000001,0.2,0.12,0.0009999999,-115.812935,1.6665525e-12,11
430343,7501,14.626869,0.0009999999,14.29781,57.37141714438075,-115.56956,2500.334,-541.1523,1296,140.00163,,,0.0009999999,0.3210328,0.0009999999,14.068519,0.2,2727.535,1050152.2,,7501,541.1523,0.2,2843.3926,-135.00163,86731.616989851,,81.84102,1.0000002,-0.04,-0.04,0.0009999999,-115.85765,1.6661081e-12,11
430369,7502,15.76421,0.0009999999,14.297981,57.367235403892295,-122.68028,2500.6655,-541.1523,1296,139.99998,,,0.0009999999,-0.083861895,0.0009999999,14.068385,-0.2,2727.499,1050280.0,,7502,541.1523,0.12,2843.4062,-134.99998,86748.28350448608,,81.84102,0.9999995,-0.04,0.04,0.0009999999,-115.90734,1.6656641e-12,11
430381,7503,12.727812,0.0009999999,14.297756,57.36118885779022,-104.687515,2500.9995,-541.1523,1296,139.99596,,,0.0009999999,0.082977384,0.0009999999,14.068252,0.2,2727.5051,1050389.6,,7503,541.1523,-0.12,2843.4204,-134.99596,86765.80569553375,,81.84102,0.9999998,-0.2,0.2,0.0009999999,-115.915344,1.6652198e-12,11
430408,7504,15.18184,0.0009999999,14.297853,57.357142857142854,-124.55602,2501.3335,-541.1523,1296,139.99457,,,0.0009999999,0.31860512,0.0009999999,14.068119,-0.12,2727.5105,1050519.2,,7504,541.1523,0.2,2843.4343,-134.99457,86785.44964909554,,81.84102,1.0000001,0.2,0.04,0.0009999999,-115.92393,1.6647763e-12,11
430426,7505,14.823039,0.0009999999,14.297908,57.35189873417721,-114.237236,2501.6675,-541.1523,1296,139.99179,,,0.0009999999,0.08276519,0.0009999999,14.067986,0.2,2727.513,1050638.4,,7505,541.1523,-0.2,2843.4482,-134.99179,86804.36410880089,,81.84102,1.0000004,0.12,-0.04,0.0009999999,-115.93531,1.6643324e-12,11
430441,7506,14.633077,0.0009999999,14.297935,57.34625632827072,-104.762184,2501.999,-541.1523,1296,139.98776,,,0.0009999999,0.079784855,0.0009999999,14.067852,0.12,2727.5227,1050748.1,,7506,541.1523,-0.04,2843.4624,-134.98776,86824.14472913742,,81.84102,0.9999996,-0.04,0.04,0.0009999999,-115.93973,1.6638892e-12,11
430464,7507,14.436475,0.0009999999,14.2979355,57.3416810976422,-112.17904,2502.333,-541.1523,1296,139.98473,,,0.0009999999,0.5599945,0.0009999999,14.0677185,0.2,2727.5366,1050865.4,,7507,541.1523,0.2,2843.4763,-134.98473,86843.74850583076,,81.84102,0.9999999,0.04,0.12,0.0009999999,-115.939606,1.6634457e-12,11
430477,7508,15.091354,0.0009999999,14.298024,57.33577517314864,-108.15502,2502.6672,-541.1523,1296,139.98116,,,0.0009999999,0.078385696,0.0009999999,14.067586,0.04,2727.5464,1050978.5,,7508,541.1523,-0.2,2843.4902,-134.98116,86863.54129767418,,81.84102,1.0000002,0.04,0.2,0.0009999999,-115.94389,1.6630029e-12,11
430496,7509,14.389673,0.0009999999,14.298014,57.33066986283127,-105.77109,2502.999,-541.1523,1296,139.97726,,,0.0009999999,0.002587296,0.0009999999,14.067452,-0.04,2727.5566,1051089.2,,7509,541.1523,-0.12,2843.5044,-134.97726,86882.04771018028,,81.84102,0.9999996,0.2,-0.04,0.0009999999,-115.947815,1.6625598e-12,11
430532,7510,14.657982,0.0009999999,14.298046,57.32782956058588,-128.46437,2503.3333,-541.1523,1296,139.9764,,,0.0009999999,-0.6365452,0.0009999999,14.067319,-0.2,2727.5457,1051222.8,,7510,541.1523,-0.2,2843.5183,-134.9764,86900.6906542778,,81.84102,1.0,-0.04,-0.2,0.0009999999,-115.972725,1.6621172e-12,11
430571,7511,14.364818,0.0009999999,14.298036,57.3253894288377,-115.02794,2503.6675,-541.1523,1296,139.97374,,,0.0009999999,-0.0024794638,0.0009999999,14.067186,-0.12,2727.5457,1051342.8,,7511,541.1523,0.12,2843.532,-134.97374,86914.42054414749,,81.84102,1.0000004,0.12,-0.12,0.0009999999,-115.98626,1.6616745e-12,11
430597,7512,14.691064,0.0009999999,14.298071,57.321219382321615,-121.26101,2503.9995,-541.1523,1296,139.97191,,,0.0009999999,0.32089186,0.0009999999,14.067053,0.04,2727.5583,1051469.0,,7512,541.1523,-0.12,2843.546,-134.97191,86930.46341514587,,81.84102,0.9999998,0.2,0.2,0.0009999999,-115.98759,1.6612323e-12,11
430609,7513,15.310766,0.0009999999,14.298186,57.31518700918408,-105.47446,2504.3337,-541.1523,1296,139.96799,,,0.0009999999,0.2391261,0.0009999999,14.06692,0.12,2727.5173,1051579.5,,7513,541.1523,0.04,2843.56,-134.96799,86946.72368621826,,81.84102,1.0000001,0.04,0.04,0.0009999999,-116.04273,1.6607899e-12,11
430629,7514,15.546175,0.0009999999,14.298335,57.310220920947565,-115.281494,2504.6658,-541.1523,1296,139.96536,,,0.0009999999,0.07767627,0.0009999999,14.066787,0.04,2727.495,1051699.8,,7514,541.1523,-0.12,2843.574,-134.96536,86962.03967285156,,81.84102,0.9999996,-0.04,0.2,0.0009999999,-116.07875,1.6603481e-12,11
430671,7515,12.453683,0.0009999999,14.298074,57.30818363273453,-111.809975,2505.0002,-541.1523,1296,139.9623,,,0.0009999999,-0.557874,0.0009999999,14.066654,-0.2,2727.501,1051816.6,,7515,541.1523,-0.2,2843.588,-134.9623,86978.01969528198,,81.84102,1.0000001,-0.12,-0.04,0.0009999999,-116.08696,1.659906e-12,11
430700,7516,12.731494,0.0009999999,14.297842,57.30441724321447,-118.335075,2505.3323,-541.1523,1296,139.96008,,,0.0009999999,-0.16143808,0.0009999999,14.066521,-0.2,2727.5154,1051940.0,,7516,541.1523,0.12,2843.602,-134.96008,86997.38673305511,,81.84102,0.9999996,0.04,-0.12,0.0009999999,-116.08675,1.6594644e-12,11
430720,7517,15.732752,0.0009999999,14.298017,57.299454569642144,-111.92615,2505.6667,-541.1523,1296,139.95702,,,0.0009999999,-0.07874198,0.0009999999,14.066388,-0.12,2727.517,1052056.9,,7517,541.1523,0.04,2843.6157,-134.95702,87017.19077563286,,81.84102,1.0,0.2,-0.2,0.0009999999,-116.09864,1.6590229e-12,11
430747,7518,14.0650215,0.0009999999,14.297966,57.29542431497739,-120.26378,2505.999,-541.1523,1296,139.95506,,,0.0009999999,-0.15811868,0.0009999999,14.066255,-0.04,2727.5276,1052182.1,,7518,541.1523,-0.12,2843.63,-134.95506,87036.59843063354,,81.84102,0.9999996,0.12,-0.12,0.0009999999,-116.102196,1.6585817e-12,11
430807,7519,14.855844,0.0009999999,14.298019,57.29578401383163,-131.3197,2506.3335,-541.1523,1296,139.95457,,,0.0009999999,0.16076124,0.0009999999,14.066122,-0.12,2727.4368,1052318.5,,7519,541.1523,0.12,2843.6438,-134.95457,87056.31771588326,,81.84102,1.0000001,0.2,-0.04,0.0009999999,-116.20694,1.6581405e-12,11
