IWMean,DenMISELogFirst,Regret/t,AvgEpLen,ReturnAbsMax,IWLastEpisode,ActionIn1,DenMISELogLast,ReturnMean,MountainCar_mu1_higher,TimeElapsed,ReturnMax,DenMISEMeanLog,MountainCar_mu0_higher,NumTrajectories,NumTrainableParams,IWMin,TimestepsSoFar,Iteration,IWFirstEpisode,IWMax,ReturnMin,MountainCar_std1_higher,ReturnLastEpisode,Bound,MountainCar_std0_higher,MinEpLen,Delta,GridSize,Regret,ReturnStepMax
0.005768991,-2.9880319,6.77452,919.0114942528736,11.599029,,-7.7673073,-2.572914,-1.7745202,-7.894737,128.33704543113708,6.1576753,-3.3360386,0.05263158,87,,,79954,87,,0.47689408,-11.599029,0.14999999,-0.2802388,702.32587,0.14999999,263,4.015901e-07,400,589.38324,111.4327
0.041585572,-2.9994607,6.7554255,919.9204545454545,11.599029,7.068302e-14,-9.723078,-2.7531931,-1.7554257,-8.947369,129.85440611839294,6.1576753,-3.340649,-0.57894737,88,,,80953,88,,3.6418421,-11.599029,0.14999999,-0.094205424,702.8692,0.14999999,263,3.925149e-07,400,594.4775,111.4327
0.010920588,-3.0107603,6.7503133,920.8089887640449,11.599029,,-5.0768714,-2.8379374,-1.7503133,-4.736842,131.48859071731567,6.1576753,-3.3457148,-0.57894737,89,,,81952,89,,0.7743267,-11.599029,0.14999999,-1.3004122,703.40643,0.14999999,263,3.8374395e-07,400,600.7779,111.4327
0.009602022,-3.0219336,6.737624,921.6777777777778,11.599029,,-1.5296501,-3.1294627,-1.7376244,-1.5789474,133.03580951690674,6.1576753,-3.3542407,0.05263158,90,,,82951,90,1.09490457e-16,0.65740496,-11.599029,0.14999999,-0.608325,703.9376,0.14999999,263,3.7526362e-07,400,606.3862,111.4327
0.02716481,-3.0329833,6.7187586,922.5274725274726,11.599029,,-10.656298,-2.8402774,-1.7187587,-10.0,134.62781143188477,6.1576753,-3.3594155,-0.57894737,91,,,83950,91,,2.306604,-11.599029,0.14999999,-0.02085111,704.4625,0.14999999,263,3.670614e-07,400,611.40704,111.4327
0.039458018,-3.0439124,6.710498,923.3586956521739,11.599029,,-3.070606,-2.6711068,-1.7104981,-2.631579,136.24150323867798,6.1576753,-3.3624527,-0.57894737,92,,,84949,92,,3.474554,-11.599029,0.14999999,-0.9587866,704.9811,0.14999999,263,3.591252e-07,400,617.36584,111.4327
0.017000804,-3.0547233,6.700142,924.1720430107526,11.599029,,10.17294,-2.9149113,-1.7001418,10.0,137.79260659217834,6.1576753,-3.3679183,0.05263158,93,,,85948,93,,1.1881232,-11.599029,0.14999999,-0.7473527,705.49164,0.14999999,263,3.514436e-07,400,623.11316,111.4327
0.04172003,-3.0654187,6.6802464,920.8723404255319,11.599029,,-3.8163748,-2.6676223,-1.6802462,-3.6842105,139.1473741531372,6.1576753,-3.3708696,0.05263158,94,,,86562,94,,3.3337665,-11.599029,0.14999999,0.17004566,705.98364,0.14999999,263,3.440058e-07,400,627.9431,111.4327
0.06579457,-3.0760007,6.6628847,921.6947368421053,11.599029,,1.8022132,-3.8222702,-1.662885,1.5789474,140.77600622177124,6.1576753,-3.3856597,0.05263158,95,,,87561,95,1.9986634e-29,4.040722,-11.599029,0.14999999,-0.030933041,706.47723,0.14999999,263,3.368017e-07,400,632.97406,111.4327
0.09397355,-3.086472,6.646487,922.5,11.599029,,-6.5290995,-2.7971408,-1.6464872,-5.7894735,142.29366827011108,6.1576753,-3.389218,-0.57894737,96,,,88560,96,,7.932437,-11.599029,0.14999999,-0.08870502,706.9732,0.14999999,263,3.2982157e-07,400,638.06274,111.4327
0.46350628,-3.096835,6.6368675,923.2886597938144,11.599029,,-9.81964,-3.1151125,-1.6368673,-10.0,143.82850980758667,6.1576753,-3.3957136,0.05263158,97,,,89559,97,,44.357536,-11.599029,0.14999999,-0.7133407,707.45087,0.14999999,263,3.2305616e-07,400,643.7761,111.4327
0.16430189,-3.1070914,6.6211815,924.0612244897959,11.599029,,3.7478669,-2.8024266,-1.6211816,3.6842105,145.49071741104126,6.1576753,-3.3959055,0.05263158,98,,,90558,98,,12.09902,-11.599029,0.14999999,-0.09966534,707.93256,0.14999999,263,3.164968e-07,400,648.8758,111.4327
0.45455235,-3.1172438,6.606371,924.8181818181819,11.599029,,-5.760757,-3.448979,-1.6063712,-5.7894735,147.05152249336243,6.1576753,-3.404911,0.05263158,99,,,91557,99,,31.828594,-11.599029,0.14999999,-0.15496017,708.34125,0.14999999,263,3.1013525e-07,400,654.03076,111.4327
0.18968773,-3.127294,6.5904856,925.56,11.599029,,1.9818147,-2.610154,-1.5904856,2.631579,148.7041232585907,6.1576753,-3.4028764,-0.57894737,100,,,92556,100,,10.512004,-11.599029,0.14999999,-0.017807446,708.7742,0.14999999,263,3.0396353e-07,400,659.0486,111.4327
0.18354127,-3.1372445,6.5790567,926.2871287128713,11.599029,1.9155155e-14,2.6181073,-3.7166746,-1.5790569,3.6842105,150.30287432670593,6.1576753,-3.4140418,-0.57894737,101,,,93555,101,,9.880373,-11.599029,0.14999999,-0.43618038,709.2323,0.14999999,263,2.9797425e-07,400,664.48474,111.4327
0.55697465,-3.1470966,6.576647,925.5392156862745,11.599029,9.8337795e-31,0.9671725,-4.6088295,-1.576647,1.5789474,151.7720468044281,6.1576753,-3.43379,-0.57894737,102,,,94405,102,1.08905555e-32,50.928116,-11.599029,0.14999999,-1.3332626,709.6063,0.14999999,263,2.9216025e-07,400,670.818,111.4327
0.96101785,-3.1568527,6.5677166,926.252427184466,11.599029,,-7.2713995,-2.6379797,-1.5677166,-6.8421054,153.29168176651,6.1576753,-3.4312484,-0.68421054,103,,,95404,103,,94.74295,-11.599029,0.14999999,-0.6568042,709.7886,0.14999999,263,2.8651482e-07,400,676.4748,111.4327
1.0695109,-3.1665146,6.562421,926.9519230769231,11.599029,9.3075275e-15,-8.729107,-4.073081,-1.5624207,-7.894737,154.84711575508118,6.1576753,-3.4403293,-0.68421054,104,,,96403,104,,106.92903,-11.599029,0.14999999,-1.0169489,710.18695,0.14999999,263,2.810314e-07,400,682.49176,111.4327
2.0152893,-3.1760843,6.5595393,927.6380952380953,11.599029,,-4.2231064,-2.5904603,-1.5595392,-3.6842105,156.42473983764648,6.1576753,-3.434593,-0.57894737,105,,,97402,105,,196.58588,-11.599029,0.14999999,-1.2598608,710.06213,0.14999999,263,2.7570388e-07,400,688.7516,111.4327
2.6594288,-3.1855628,6.54855,928.311320754717,11.599029,,-1.9842243,-2.9140272,-1.54855,-1.5789474,158.01307916641235,6.1576753,-3.4278564,-0.57894737,106,,,98401,106,6.5444514e-20,170.20976,-11.599029,0.14999999,-0.39468363,709.5891,0.14999999,263,2.705265e-07,400,694.1463,111.4327
2.4681585,-3.1949527,6.537916,928.9719626168225,11.599029,,4.448974,-2.574556,-1.5379162,4.736842,159.62923884391785,6.1576753,-3.4134874,-0.57894737,107,,,99400,107,,263.45312,-11.599029,0.14999999,-0.4107395,709.4165,0.14999999,263,2.6549353e-07,400,699.557,111.4327
2.9730484,-3.204255,6.525669,926.9722222222222,11.599029,,0.88086855,-2.6266317,-1.5256691,0.5263158,161.17738676071167,6.1576753,-3.4038637,0.57894737,108,,,100113,108,7.2727323e-07,321.0419,-11.599029,0.14999999,-0.21522924,706.5482,0.14999999,263,2.6059973e-07,400,704.7723,111.4327
8.92746,-3.2134717,6.5149527,927.6330275229358,11.599029,,5.1906,-2.595147,-1.5149525,5.7894735,162.71587491035461,6.1576753,-3.392917,-0.57894737,109,,,101112,109,,970.4829,-11.599029,0.14999999,-0.35755756,706.60913,0.14999999,263,2.5584006e-07,400,710.1298,111.4327
0.12591319,-3.2226043,6.5069747,924.4909090909091,11.599029,,-0.7830028,-2.820813,-1.5069748,-0.5263158,164.25893902778625,6.1576753,-3.3757057,-0.15789473,110,,,101694,110,10.399766,10.399766,-11.599029,0.14999999,-0.63741744,705.7527,0.14999999,263,2.5120954e-07,400,715.7672,111.4327
3.93181,-3.141317,6.494235,925.1621621621622,11.599029,,7.1604204,-2.7025738,-1.494235,6.8421054,165.95584177970886,6.1576753,-3.377518,0.05263158,111,,,102693,111,,353.72552,-11.599029,0.14999999,-0.09286442,518.00433,0.14999999,263,2.4670365e-07,400,720.8601,111.4327
0.44133443,-3.1502855,6.479685,922.5357142857143,11.599029,3.1566528e-32,9.251251,-3.7397091,-1.4796846,8.947369,167.29131317138672,6.1576753,-3.371813,0.05263158,112,,,103324,112,,49.386063,-11.599029,0.14999999,0.13542703,513.09674,0.14999999,263,2.4231784e-07,400,725.7247,111.4327
0.022337712,-3.1591744,6.4516864,917.9115044247787,11.599029,0.11952424,9.740522,-3.226431,-1.4516865,8.947369,168.60402870178223,6.1576753,-3.3761008,0.68421054,113,,,103724,113,,2.1046033,-11.599029,0.14999999,1.6841028,513.3158,0.14999999,263,2.3804806e-07,400,729.0406,111.4327
0.2945451,-3.167985,6.4672427,918.6228070175439,11.599029,,-8.827541,-2.6269803,-1.4672428,-8.947369,170.1651508808136,6.1576753,-3.3780684,0.05263158,114,,,104723,114,,31.387276,-11.599029,0.14999999,-3.2251017,513.5985,0.14999999,263,2.3389008e-07,400,737.2657,111.4327
0.019178469,-3.1767187,6.4546375,919.3217391304348,11.599029,,-1.9884673,-3.545272,-1.4546375,-2.631579,171.71143794059753,6.1576753,-3.3858998,0.68421054,115,,,105722,115,,1.3618962,-11.599029,0.14999999,-0.017633284,513.8782,0.14999999,263,2.2984011e-07,400,742.2833,111.4327
0.23225898,-3.185377,6.464334,920.0086206896551,11.599029,,0.48057312,-3.1766162,-1.464334,0.5263158,173.18863344192505,6.1576753,-3.3925145,-0.05263158,116,,,106721,116,0.00094428624,23.492138,-11.599029,0.14999999,-2.5794373,514.161,0.14999999,263,2.2589445e-07,400,749.86273,111.4327
0.22236848,-3.1939523,6.451825,920.6837606837607,11.599029,,2.6196258,-2.6321988,-1.4518253,2.631579,174.67385458946228,6.1576753,-3.3926997,0.05263158,117,,,107720,117,,13.299864,-11.599029,0.14999999,-0.00080106704,514.44135,0.14999999,263,2.2204951e-07,400,754.8635,111.4327
0.031319574,-3.2024632,6.4395475,921.3474576271186,11.599029,,-6.0404754,-2.6590395,-1.4395477,-6.8421054,176.23375034332275,6.1576753,-3.3931293,0.68421054,118,,,108719,118,,2.135382,-11.599029,0.14999999,-0.003078576,514.68884,0.14999999,263,2.1830189e-07,400,759.86664,111.4327
1.8062382,-3.210902,6.434955,922.0,11.599029,3.797583e-32,-4.6033125,-4.442173,-1.4349552,-4.736842,177.8215844631195,6.1576753,-3.4100516,0.05263158,119,,,109718,119,,154.56285,-11.599029,0.14999999,-0.89304256,514.9508,0.14999999,263,2.1464834e-07,400,765.75964,111.4327
0.88076,-3.2192702,6.423792,922.6416666666667,11.599029,,-6.8974013,-4.942995,-1.4237916,-6.8421054,179.4711878299713,6.1576753,-3.420766,0.05263158,120,,,110717,120,,104.504486,-11.599029,0.14999999,-0.09533055,515.22406,0.14999999,263,2.1108582e-07,400,770.855,111.4327
1.2720951,-3.227569,6.412035,923.2727272727273,11.599029,,-2.8728957,-2.6891725,-1.4120352,-2.631579,181.0515477657318,6.1576753,-3.4176922,0.05263158,121,,,111716,121,,117.29054,-11.599029,0.14999999,-0.0012602992,515.4849,0.14999999,263,2.076112e-07,400,775.85626,111.4327
2.9300606,-3.2357996,6.4005804,923.8934426229508,11.599029,,4.9468136,-3.3116045,-1.4005805,4.736842,182.4891710281372,6.1576753,-3.4172623,0.05263158,122,,,112715,122,,221.68121,-11.599029,0.14999999,-0.014565926,515.756,0.14999999,263,2.0422168e-07,400,780.87085,111.4327
0.11912378,-3.2439628,6.3894076,924.5040650406504,11.599029,,3.481814,-3.2857804,-1.3894078,2.631579,184.06107473373413,6.1576753,-3.4096599,0.68421054,123,,,113714,123,,11.544839,-11.599029,0.14999999,-0.026332859,515.98535,0.14999999,263,2.009145e-07,400,785.89716,111.4327
0.060658928,-3.25206,6.395671,925.1048387096774,11.599029,2.2023067e-37,5.1451344,-2.9142,-1.3956709,4.736842,185.69887709617615,6.1576753,-3.4127715,0.68421054,124,,,114713,124,,6.874429,-11.599029,0.14999999,-2.1660292,516.14197,0.14999999,263,1.97687e-07,400,793.0632,111.4327
0.06031828,-3.2600923,6.4020243,925.696,11.599029,,7.4900236,-4.5102396,-1.4020241,6.8421054,187.24439144134521,6.1576753,-3.4290454,0.68421054,125,,,115712,125,,7.418153,-11.599029,0.14999999,-2.1898272,516.3525,0.14999999,263,1.9453667e-07,400,800.25305,111.4327
0.09682506,-3.2680604,6.41199,926.2777777777778,11.599029,,-3.908867,-2.7394116,-1.4119902,-4.736842,188.85527515411377,6.1576753,-3.431012,0.68421054,126,,,116711,126,,10.250249,-11.599029,0.14999999,-2.6577373,516.6001,0.14999999,263,1.9146103e-07,400,807.91077,111.4327
0.6038709,-3.2759657,6.420656,926.8503937007874,11.599029,,-8.306887,-2.7447143,-1.4206562,-8.947369,190.48897647857666,6.1576753,-3.4327142,0.68421054,127,,,117710,127,,76.394905,-11.599029,0.14999999,-2.5125806,516.77325,0.14999999,263,1.8845779e-07,400,815.42334,111.4327
0.34069973,-3.2838087,6.420679,927.4140625,11.599029,,0.15052837,-2.706133,-1.420679,0.5263158,192.17432260513306,6.1576753,-3.431122,-0.68421054,128,,,118709,128,2.7545548e-08,37.363174,-11.599029,0.14999999,-1.4235744,517.0024,0.14999999,263,1.8552461e-07,400,821.8469,111.4327
2.3844252,-3.291591,6.4154444,927.968992248062,11.599029,2.7388548e-26,0.27067626,-3.6262286,-1.4154446,-0.5263158,193.76241850852966,6.1576753,-3.4380016,0.57894737,129,,,119708,129,0.014245093,235.9773,-11.599029,0.14999999,-0.7454573,515.09247,0.14999999,263,1.826594e-07,400,827.59235,111.4327
0.31448022,-3.2992024,6.4126115,928.5153846153846,11.599029,,-3.1740038,-4.079868,-1.4126114,-3.6842105,195.39884543418884,6.1576753,-3.4392045,0.68421054,130,,,120707,130,,34.67431,-11.599029,0.14999999,-1.0471252,204.89772,0.14999999,263,1.798601e-07,400,833.63947,111.4327
0.36801532,-3.3068655,6.4104204,929.0534351145038,11.599029,,2.1903386,-2.541618,-1.4104203,1.5789474,196.9037048816681,6.1576753,-3.4377959,0.68421054,131,,,121706,131,9.911988e-34,31.699003,-11.599029,0.14999999,-1.1255802,204.74075,0.14999999,263,1.7712463e-07,400,839.7651,111.4327
0.86595815,-3.31447,6.4099936,929.5833333333334,11.599029,,-1.5838447,-2.4704943,-1.4099938,-0.5263158,198.39084219932556,6.1576753,-3.4354715,-0.68421054,132,,,122705,132,0.0005098071,107.65352,-11.599029,0.14999999,-1.3541151,204.83562,0.14999999,263,1.7445107e-07,400,846.11914,111.4327
0.503991,-3.3220134,6.410622,930.1052631578947,11.599029,,10.607952,-3.598226,-1.4106221,10.0,199.97758078575134,6.1576753,-3.4393306,0.68421054,133,,,123704,133,,60.199146,-11.599029,0.14999999,-1.493567,204.60986,0.14999999,263,1.718376e-07,400,852.61273,111.4327
0.48959902,-3.329504,6.414594,930.6194029850747,11.599029,,4.163272,-2.8237388,-1.414594,3.6842105,201.5826518535614,6.1576753,-3.439011,0.68421054,134,,,124703,134,,33.141342,-11.599029,0.14999999,-1.9428531,204.56738,0.14999999,263,1.6928244e-07,400,859.5556,111.4327
0.9693901,-3.336939,6.4234347,931.1259259259259,11.599029,,-5.209258,-5.147453,-1.4234347,-5.7894735,203.31185793876648,6.1576753,-3.4557865,0.68421054,135,,,125702,135,,121.45981,-11.599029,0.14999999,-2.6080828,203.26486,0.14999999,263,1.6678383e-07,400,867.1637,111.4327
1.4727008,-3.344319,6.41772,931.625,11.599029,,-0.9080673,-3.0693078,-1.4177198,-1.5789474,204.87621116638184,6.1576753,-3.4550571,0.68421054,136,,,126701,136,5.9504287e-21,141.17548,-11.599029,0.14999999,-0.6462043,203.19765,0.14999999,263,1.6434014e-07,400,872.8099,111.4327
1.6849724,-3.3516452,6.420033,932.1167883211679,11.599029,,-6.9890623,-2.57712,-1.420033,-7.894737,206.48363423347473,6.1576753,-3.4480896,0.7894737,137,,,127700,137,,223.42883,-11.599029,0.14999999,-1.7346356,202.8293,0.14999999,263,1.6194979e-07,400,879.54456,111.4327
2.1946666,-3.358918,6.444336,932.6014492753624,11.599029,5.17645e-37,-9.529224,-3.2328997,-1.4443359,-10.0,208.066969871521,6.1576753,-3.446359,0.68421054,138,,,128699,138,,212.60481,-11.599029,0.14999999,-4.7738233,201.85922,0.14999999,263,1.5961119e-07,400,889.31836,111.4327
3.4585419,-3.3661382,6.4438453,933.0791366906475,11.599029,,6.665412,-3.067697,-1.4438453,5.7894735,209.68227982521057,6.1576753,-3.440461,0.68421054,139,,,129698,139,,259.02075,-11.599029,0.14999999,-1.3761303,197.2184,0.14999999,263,1.5732289e-07,400,895.69446,111.4327
3.5711133,-3.3733065,6.4526424,933.55,11.599029,4.8751205e-37,8.520482,-2.9879606,-1.4526426,7.894737,211.18671369552612,6.1576753,-3.4300194,0.68421054,140,,,130697,140,,306.98752,-11.599029,0.14999999,-2.6754785,196.97424,0.14999999,263,1.5508344e-07,400,903.37,111.4327
0.7998189,-3.380424,6.466427,934.0141843971631,11.599029,,9.399982,-3.4400167,-1.4664267,10.0,212.8044948577881,6.1576753,-3.422779,-0.7894737,141,,,131696,141,,76.811356,-11.599029,0.14999999,-3.3962002,152.7509,0.14999999,263,1.5289147e-07,400,911.7662,111.4327
0.14309333,-3.3874912,6.463126,931.2323943661971,11.599029,,8.248906,-3.607134,-1.463126,7.894737,214.16213536262512,6.1576753,-3.4263675,0.2631579,142,,,132235,142,,18.33483,-11.599029,0.14999999,-0.99773973,152.08786,0.14999999,263,1.5074565e-07,400,917.7639,111.4327
0.40433848,-3.3945088,6.458509,931.7062937062936,11.599029,,-0.6452963,-2.541909,-1.4585091,-0.5263158,215.73689222335815,6.1576753,-3.4262044,0.05263158,143,,,133234,143,21.596334,33.03182,-11.599029,0.14999999,-0.80291796,152.09875,0.14999999,263,1.4864469e-07,400,923.5668,111.4327
1.0361692,-3.260826,6.448712,932.1736111111111,11.599029,,-7.5139623,-3.8270009,-1.448712,-7.894737,217.18249249458313,6.1576753,-3.4333344,0.2631579,144,,,134233,144,,147.0263,-11.599029,0.14999999,-0.047728896,152.11319,0.14999999,263,1.4658735e-07,400,928.6145,111.4327
0.41221726,-3.2677464,6.4394617,932.6344827586207,11.599029,,6.186251,-3.356066,-1.4394617,5.7894735,218.7972445487976,6.1576753,-3.4347181,0.2631579,145,,,135232,145,,54.750874,-11.599029,0.14999999,-0.10740033,152.1571,0.14999999,263,1.4457244e-07,400,933.7219,111.4327
0.12960507,-3.2746193,6.430665,933.0890410958904,11.599029,,-1.2433047,-3.1495194,-1.4306648,-1.5789474,220.4755380153656,6.1576753,-3.4371607,0.2631579,146,,,136231,146,3.4381673e-17,9.039322,-11.599029,0.14999999,-0.1551136,152.16808,0.14999999,263,1.4259878e-07,400,938.8771,111.4327
0.16898742,-3.2814455,6.4223967,933.5374149659864,11.599029,,7.0005035,-2.5702865,-1.4223969,7.894737,222.11227774620056,6.1576753,-3.4371843,-0.7894737,147,,,137230,147,,13.042913,-11.599029,0.14999999,-0.21528259,152.18544,0.14999999,263,1.4066525e-07,400,944.09235,111.4327
0.15554588,-3.2882252,6.425071,933.3648648648649,11.599029,1.7705448e-11,6.2639966,-2.8140438,-1.4250709,6.8421054,223.67294216156006,6.1576753,-3.4386115,-0.7894737,148,,,138138,148,,20.86185,-11.599029,0.14999999,-1.8181428,152.18306,0.14999999,263,1.387708e-07,400,950.9105,111.4327
0.7049021,-3.294959,6.425067,932.751677852349,11.599029,,9.726091,-4.162389,-1.4250671,10.0,225.09521174430847,6.1576753,-3.4491758,0.2631579,149,,,138980,149,,73.225716,-11.599029,0.14999999,-1.4245108,152.2332,0.14999999,263,1.3691435e-07,400,957.33496,111.4327
1.2181169,-3.3016481,6.389346,928.6466666666666,11.599029,,-9.27076,-5.249747,-1.3893461,-10.0,226.26595425605774,6.1576753,-3.4638603,0.2631579,150,,,139297,150,,156.03545,-11.599029,0.14999999,3.9330847,152.25464,0.14999999,263,1.3509491e-07,400,958.4019,111.4327
0.30169055,-3.3082926,6.3821487,929.1125827814569,11.599029,,-5.068042,-6.2048397,-1.382149,-4.736842,227.88729190826416,6.1576753,-3.4827662,-0.7894737,151,,,140296,151,,26.50497,-11.599029,0.14999999,-0.30258393,152.3005,0.14999999,263,1.333115e-07,400,963.70447,111.4327
1.018609,-3.3148932,6.3800087,929.5723684210526,11.599029,6.48014e-11,-3.0384672,-5.739705,-1.3800086,-3.6842105,229.48813796043396,6.1576753,-3.5023258,0.2631579,152,,,141295,152,,84.65752,-11.599029,0.14999999,-1.0568104,152.3023,0.14999999,263,1.3156317e-07,400,969.7613,111.4327
1.3753787,-3.3214507,6.3739443,930.0261437908497,11.599029,,1.9644842,-4.120003,-1.373944,1.5789474,231.06962609291077,6.1576753,-3.5073712,0.2631579,153,,,142294,153,6.2308073e-30,139.05052,-11.599029,0.14999999,-0.45213076,152.31708,0.14999999,263,1.29849e-07,400,975.21344,111.4327
0.45265704,-3.3279655,6.367602,930.474025974026,11.599029,,-3.324819,-2.525836,-1.3676019,-2.631579,232.6879117488861,6.1576753,-3.5007098,-0.7894737,154,,,143293,154,,52.74591,-11.599029,0.14999999,-0.39723668,152.37361,0.14999999,263,1.2816815e-07,400,980.6107,111.4327
1.6443646,-3.3344378,6.363544,930.916129032258,11.599029,,3.759296,-2.9617386,-1.3635441,3.6842105,234.3019299507141,6.1576753,-3.501089,0.2631579,155,,,144292,155,,189.79337,-11.599029,0.14999999,-0.73865145,152.33629,0.14999999,263,1.265197e-07,400,986.34937,111.4327
1.8537922,-3.3408687,6.35529,931.3525641025641,11.599029,,-5.7541666,-2.7265618,-1.35529,-5.7894735,235.7572100162506,6.1576753,-3.495135,0.2631579,156,,,145291,156,,167.5161,-11.599029,0.14999999,-0.07591594,152.32231,0.14999999,263,1.2490284e-07,400,991.42523,111.4327
1.8583664,-3.3472586,6.34707,931.7834394904459,11.599029,,8.477453,-2.88121,-1.3470702,8.947369,237.332594871521,6.1576753,-3.4887314,-0.7894737,157,,,146290,157,,160.39485,-11.599029,0.14999999,-0.06477852,152.35583,0.14999999,263,1.2331678e-07,400,996.49,111.4327
0.5907833,-3.353608,6.3407946,929.2974683544304,11.599029,,-6.139296,-3.0222633,-1.3407946,-5.7894735,238.6934564113617,6.1576753,-3.4833493,-0.7894737,158,,,146829,158,,48.617783,-11.599029,0.14999999,-0.3555119,152.3535,0.14999999,263,1.2176076e-07,400,1001.8455,111.4327
1.4213728,-3.359917,6.3390665,929.7358490566038,11.599029,,-8.381832,-5.526694,-1.3390666,-7.894737,240.19939517974854,6.1576753,-3.499214,-0.47368422,159,,,147828,159,,211.6228,-11.599029,0.14999999,-1.066058,152.40977,0.14999999,263,1.2023399e-07,400,1007.9116,111.4327
1.6505935,-3.3661866,6.3364997,930.16875,11.599029,4.0609293e-06,-7.126224,-3.400843,-1.3364996,-6.8421054,241.90234994888306,6.1576753,-3.4989986,-0.47368422,160,,,148827,160,,212.82826,-11.599029,0.14999999,-0.9283517,152.27263,0.14999999,263,1.18735755e-07,400,1013.83997,111.4327
1.310307,-3.3724172,6.33154,930.5962732919255,11.599029,,4.977393,-3.5293982,-1.3315402,5.7894735,243.3989326953888,6.1576753,-3.498385,-0.7894737,161,,,149826,161,,107.65793,-11.599029,0.14999999,-0.538031,152.30873,0.14999999,263,1.17265365e-07,400,1019.378,111.4327
0.9637282,-3.3786092,6.3320837,929.3086419753087,11.599029,,-10.910595,-2.6524377,-1.3320836,-10.0,244.86342215538025,6.1576753,-3.4930964,-0.7894737,162,,,150548,162,,137.64499,-11.599029,0.14999999,-1.4195466,152.29288,0.14999999,263,1.1582212e-07,400,1025.7975,111.4327
0.8496575,-3.384763,6.333331,929.7361963190184,11.599029,,0.59807813,-2.6281595,-1.3333311,1.5789474,246.5675721168518,6.1576753,-3.4894698,-0.7894737,163,,,151547,163,2.1433795e-35,99.09735,-11.599029,0.14999999,-1.535432,152.23552,0.14999999,263,1.1440535e-07,400,1032.333,111.4327
0.7595712,-3.3908792,6.3347583,930.1585365853658,11.599029,2.5613262e-11,1.2679746,-2.7990754,-1.3347583,2.631579,248.1599941253662,6.1576753,-3.487103,-0.7894737,164,,,152546,164,,117.73833,-11.599029,0.14999999,-1.5674016,152.22427,0.14999999,263,1.13014416e-07,400,1038.9004,111.4327
