IWMax,GridSize,MountainCar_std1_higher,Regret,DenMISEMeanLog,MountainCar_mu1_higher,IWLastEpisode,ReturnStepMax,NumTrajectories,DenMISELogFirst,Regret/t,ActionIn1,TimeElapsed,Iteration,MountainCar_std0_higher,IWMin,DenMISELogLast,ReturnMin,IWFirstEpisode,AvgEpLen,MinEpLen,MountainCar_mu0_higher,NumTrainableParams,Bound,ReturnLastEpisode,ReturnAbsMax,ReturnMax,TimestepsSoFar,Delta,IWMean,ReturnMean
107.67117,400,0.14999999,17441.428,-3.3908217,6.8421054,,119.345276,2913,-6.3199573,5.9874454,6.3419557,12941.589871406555,2913,0.14999999,,-3.6959314,-10.882477,,906.3343631994508,254,-0.2631579,,20.625916,3.0113652,10.882477,6.591516,2640152,3.5821232e-10,1.0340981,-0.98744524
130.89761,400,0.14999999,17446.004,-3.390811,-4.736842,,119.345276,2914,-6.3203006,5.9869604,-3.9925857,12950.791978120804,2914,0.14999999,,-3.3806152,-10.882477,,906.191146190803,254,0.68421054,,20.624739,0.42464152,10.882477,6.591516,2640641,3.5796652e-10,0.94574934,-0.98696065
119.56415,400,0.14999999,17454.084,-3.3908415,5.7894735,,119.345276,2915,-6.3206434,5.987679,4.86549,12960.385056495667,2915,0.14999999,,-3.411933,-10.882477,,906.2229845626072,254,-0.7894737,,20.624165,-3.0814514,10.882477,6.591516,2641640,3.5772094e-10,1.0247109,-0.9876791
169.94505,400,0.14999999,17460.297,-3.3907616,7.894737,,119.345276,2916,-6.3209867,5.9877563,6.673168,12969.494060277939,2916,0.14999999,,-3.1698523,-10.882477,,906.1584362139918,254,-1.0,,20.62293,-1.2118019,10.882477,6.591516,2642358,3.5747563e-10,0.9032101,-0.9877561
111.3739,400,0.14999999,17466.45,-3.3909163,4.736842,,119.345276,2917,-6.3213296,5.987812,4.721137,12976.026810884476,2917,0.14999999,,-3.7253401,-10.882477,,906.0061707233459,254,-0.15789473,,20.60501,-1.1514763,10.882477,6.591516,2642820,3.5723058e-10,1.1496176,-0.9878122
95.95401,400,0.14999999,17471.45,-3.3906431,8.947369,,119.345276,2918,-6.321672,5.987474,8.690883,12985.057215213776,2918,0.14999999,,-2.7290058,-10.882477,,906.0380397532557,254,-0.15789473,,20.601976,-0.001227397,10.882477,6.591516,2643819,3.5698577e-10,1.0789056,-0.9874741
111.45757,400,0.14999999,17473.594,-3.390526,1.5789474,,119.345276,2919,-6.322015,5.9861574,2.0261736,12992.64886522293,2919,0.14999999,,-3.1155465,-10.882477,1.548742e-22,905.8475505310038,254,0.05263158,,20.597519,2.8551385,10.882477,6.591516,2644169,3.567412e-10,1.1043724,-0.98615766
115.93574,400,0.14999999,17478.875,-3.3904529,1.5789474,0.00020487732,119.345276,2920,-6.322357,5.985916,0.83483887,13001.149001598358,2920,0.14999999,,-3.2668824,-10.882477,3.6275784e-25,905.8794520547946,254,-0.47368422,,20.596088,-0.28085315,10.882477,6.591516,2645168,3.5649692e-10,0.91422963,-0.9859161
134.79193,400,0.14999999,17485.13,-3.3903024,-8.947369,,119.345276,2921,-6.3226995,5.9860086,-9.662887,13010.24399638176,2921,0.14999999,,-2.8534596,-10.882477,,905.911331735707,254,-0.8947368,,20.596317,-1.256435,10.882477,6.591516,2646167,3.5625286e-10,1.0319066,-0.9860087
149.44258,400,0.14999999,17491.588,-3.390256,8.947369,,119.345276,2922,-6.323042,5.9861693,9.645933,13020.418820381165,2922,0.14999999,,-3.2669992,-10.882477,,905.943189596167,254,0.7894737,,20.5964,-1.4560952,10.882477,6.591516,2647166,3.5600906e-10,0.9042778,-0.9861695
118.66,400,0.14999999,17499.668,-3.3902504,-3.6842105,,119.345276,2923,-6.3233843,5.9868865,-4.1315727,13029.857769489288,2923,0.14999999,,-3.264011,-10.882477,,905.97502565857,254,-0.57894737,,20.594757,-3.0812862,10.882477,6.591516,2648165,3.557655e-10,0.95829105,-0.9868864
111.69295,400,0.14999999,17505.352,-3.390149,-5.7894735,,119.345276,2924,-6.323726,5.986782,-5.9418774,13038.361804485321,2924,0.14999999,,-3.0385733,-10.882477,,906.0068399452805,254,0.05263158,,20.590273,-0.6816702,10.882477,6.591516,2649164,3.555222e-10,0.9541441,-0.986782
116.33889,400,0.14999999,17510.365,-3.3899913,-0.5263158,,119.345276,2925,-6.324068,5.9864497,-0.98463064,13048.063289165497,2925,0.14999999,,-2.8711846,-10.882477,0.051981263,906.0386324786325,254,-0.47368422,,20.590601,-0.014559218,10.882477,6.591516,2650163,3.5527914e-10,0.9377399,-0.98644966
220.28629,400,0.14999999,17515.816,-3.3898013,-1.5789474,4.8522874e-12,119.345276,2926,-6.3243923,5.9862666,-2.319533,13056.498202323914,2926,0.14999999,,-2.760789,-10.882477,1.7201374e-30,906.0704032809296,254,-1.0,,20.587582,-0.45109138,10.882477,6.591516,2651162,3.5503636e-10,1.1393173,-0.9862666
203.28891,400,0.14999999,17522.242,-3.389665,-6.8421054,,119.345276,2927,-6.3247337,5.986417,-7.9101095,13065.702084302902,2927,0.14999999,,-3.0982394,-10.882477,,906.1021523744448,254,-1.0,,20.587637,-1.4252028,10.882477,6.591516,2652161,3.547938e-10,0.882386,-0.98641664
116.698586,400,0.14999999,17529.19,-3.389619,2.631579,,119.345276,2928,-6.3250756,5.986745,2.143044,13073.140454769135,2928,0.14999999,,-3.1228013,-10.882477,,906.1338797814208,254,-0.47368422,,20.586718,-1.9477909,10.882477,6.591516,2653160,3.545515e-10,0.9365073,-0.98674494
135.22621,400,0.14999999,17534.404,-3.3897448,2.631579,9.7659495e-08,119.345276,2929,-6.325417,5.9864817,3.5483723,13083.055346727371,2929,0.14999999,,-3.682175,-10.882477,,906.1655855240697,254,0.68421054,,20.582489,-0.2154558,10.882477,6.591516,2654159,3.5430944e-10,1.0756665,-0.9864816
139.13953,400,0.14999999,17543.133,-3.3896377,-2.631579,,119.345276,2930,-6.3257585,5.987417,-1.7264411,13090.926083087921,2930,0.14999999,,-3.134177,-10.882477,,906.1972696245733,254,0.7894737,,20.576622,-3.727782,10.882477,6.591516,2655158,3.5406764e-10,1.1453502,-0.98741716
120.1137,400,0.14999999,17552.93,-3.389645,-4.736842,,119.345276,2931,-6.3260994,5.9887166,-5.2346354,13099.841280698776,2931,0.14999999,,-3.536385,-10.882477,,906.2289321050836,254,-0.57894737,,20.574047,-4.796414,10.882477,6.591516,2656157,3.5382608e-10,1.0103133,-0.9887167
123.742935,400,0.14999999,17558.205,-3.389615,-10.0,,119.345276,2932,-6.326441,5.9884734,-9.644383,13108.612591981888,2932,0.14999999,,-3.2956357,-10.882477,,906.2605729877217,254,0.57894737,,20.567762,-0.27547652,10.882477,6.591516,2657156,3.5358477e-10,0.95041513,-0.98847353
204.0975,400,0.14999999,17563.777,-3.3894618,6.8421054,,119.345276,2933,-6.3267817,5.9883313,5.736514,13116.34604382515,2933,0.14999999,,-2.8763306,-10.882477,,906.292192294579,254,-1.0,,20.566994,-0.5720497,10.882477,6.591516,2658155,3.533437e-10,1.1096305,-0.9883315
106.37019,400,0.14999999,17568.389,-3.3900409,7.894737,1.1684806e-08,119.345276,2934,-6.3271227,5.9878626,6.852872,13124.263245105743,2934,0.14999999,,-5.1741157,-10.882477,,906.0950920245399,254,-0.68421054,,20.56381,0.38767722,10.882477,6.591516,2658483,3.5310294e-10,1.0278811,-0.9878625
111.80069,400,0.14999999,17573.129,-3.3902223,-10.0,,119.345276,2935,-6.327463,5.9874372,-10.154494,13132.138398647308,2935,0.14999999,,-3.938819,-10.882477,,905.923339011925,254,-0.15789473,,20.563465,0.26057693,10.882477,6.591516,2658885,3.5286232e-10,0.8270142,-0.9874371
121.737434,400,0.14999999,17578.371,-3.3902872,4.736842,,119.345276,2936,-6.327804,5.987184,4.020161,13141.41907787323,2936,0.14999999,,-3.3977814,-10.882477,,905.9550408719346,254,-0.7894737,,20.56141,-0.24369034,10.882477,6.591516,2659884,3.5262201e-10,0.84927374,-0.98718387
114.100006,400,0.14999999,17584.76,-3.3902397,-2.631579,,119.345276,2937,-6.3281446,5.9873204,-2.8064656,13151.284057855606,2937,0.14999999,,-3.0888765,-10.882477,,905.9547156962888,254,-0.47368422,,20.561108,-1.3886429,10.882477,6.591516,2660789,3.5238193e-10,0.9978837,-0.98732054
190.90933,400,0.14999999,17589.898,-3.3900533,-7.894737,,119.345276,2938,-6.328485,5.987032,-9.081093,13159.581379413605,2938,0.14999999,,-2.8250666,-10.882477,,905.9863852961198,254,-1.0,,20.56068,-0.1390645,10.882477,6.591516,2661788,3.521421e-10,0.88245964,-0.9870318
111.80756,400,0.14999999,17596.803,-3.3902235,2.631579,,119.345276,2939,-6.3288255,5.987344,2.435221,13168.995531082153,2939,0.14999999,,-3.7561893,-10.882477,,906.018033344675,254,-0.15789473,,20.554579,-1.9030277,10.882477,6.591516,2662787,3.519025e-10,0.9693991,-0.98734355
111.982735,400,0.14999999,17601.809,-3.3902037,0.5263158,4.0433481e-35,119.345276,2940,-6.3291655,5.9870095,0.15738907,13176.516947031021,2940,0.14999999,,-3.2919993,-10.882477,1.1320273,906.0496598639455,254,-0.15789473,,20.54753,-0.0054352186,10.882477,6.591516,2663786,3.5166314e-10,1.0061868,-0.9870096
172.14963,400,0.14999999,17606.846,-3.390443,-1.5789474,,119.345276,2941,-6.3291206,5.9866867,-0.6371464,13184.843364477158,2941,0.14999999,,-4.083469,-10.882477,8.5683945e-27,906.0812648758925,254,0.8947368,,20.546417,-0.03823295,10.882477,6.591516,2664785,3.5142408e-10,0.926841,-0.9866869
343.3307,400,0.14999999,17613.697,-3.3907452,7.894737,,119.345276,2942,-6.3294606,5.986981,8.931483,13194.48190665245,2942,0.14999999,,-4.186035,-10.882477,,906.1128484024473,254,1.0,,20.545471,-1.851922,10.882477,6.591516,2665784,3.511852e-10,1.143841,-0.986981
339.54865,400,0.14999999,17624.307,-3.390718,1.5789474,,119.345276,2943,-6.3298006,5.988551,2.9331965,13202.39299249649,2943,0.14999999,,-3.4140675,-10.882477,2.8465936e-31,906.1444104655113,254,1.0,,20.545885,-5.6085844,10.882477,6.591516,2666783,3.5094658e-10,1.1215236,-0.9885514
116.97425,400,0.14999999,17636.242,-3.3912787,-8.947369,,119.345276,2944,-6.33014,5.990571,-9.328074,13212.883061647415,2944,0.14999999,,-5.127361,-10.882477,,906.1759510869565,254,-0.47368422,,20.5425,-6.934466,10.882477,6.591516,2667782,3.507082e-10,1.0053017,-0.9905711
123.53547,400,0.14999999,17641.502,-3.391096,3.6842105,,119.345276,2945,-6.3304796,5.990323,2.6233368,13222.078466176987,2945,0.14999999,,-2.8460052,-10.882477,,906.2074702886248,254,-0.7894737,,20.533707,-0.25998902,10.882477,6.591516,2668781,3.5047007e-10,0.9095761,-0.990323
114.71576,400,0.14999999,17648.484,-3.3910482,-5.7894735,,119.345276,2946,-6.330819,5.9906597,-5.3022203,13230.051890850067,2946,0.14999999,,-3.1459763,-10.882477,,906.2012898845893,254,0.36842105,,20.53375,-1.9821031,10.882477,6.591516,2669669,3.5023218e-10,0.9113784,-0.99065965
117.19797,400,0.14999999,17653.85,-3.3910167,-5.7894735,3.588804e-05,119.345276,2947,-6.3311586,5.990448,-5.9705315,13238.422890424728,2947,0.14999999,,-3.197463,-10.882477,,906.2327790973872,254,-0.47368422,,20.529776,-0.36678657,10.882477,6.591516,2670668,3.4999456e-10,1.0683533,-0.99044794
96.36664,400,0.14999999,17659.045,-3.390857,10.0,,119.345276,2948,-6.331498,5.990178,9.899487,13246.699536561966,2948,0.14999999,,-2.9730525,-10.882477,,906.2642469470828,254,-0.15789473,,20.522728,-0.19496389,10.882477,6.591516,2671667,3.497571e-10,0.8696887,-0.99017805
108.98859,400,0.14999999,17659.72,-3.3906693,6.8421054,,119.345276,2949,-6.331837,5.988376,6.827893,13254.859905481339,2949,0.14999999,,-2.6994305,-10.882477,,906.0617158358766,254,0.05263158,,20.519749,4.323694,10.882477,6.591516,2671976,3.4951997e-10,0.87749135,-0.98837614
96.46658,400,0.14999999,17664.924,-3.3909767,8.947369,,119.345276,2950,-6.332176,5.9881096,8.824888,13262.286360263824,2950,0.14999999,,-4.1648507,-10.882477,,906.0932203389831,254,0.05263158,,20.517797,-0.20222498,10.882477,6.591516,2672975,3.4928302e-10,0.9949631,-0.98810977
112.823845,400,0.14999999,17668.555,-3.3907151,-1.5789474,,119.345276,2951,-6.3325152,5.9873114,-1.4073925,13271.683010578156,2951,0.14999999,,-2.6020973,-10.882477,5.3877156e-20,905.9291765503219,254,0.15789473,,20.51607,1.3685526,10.882477,6.591516,2673397,3.4904635e-10,0.92065966,-0.9873111
107.323845,400,0.14999999,17673.643,-3.3905237,7.894737,,119.345276,2952,-6.332854,5.987006,8.478419,13281.27996635437,2952,0.14999999,,-2.7340267,-10.882477,,905.9607046070461,254,0.2631579,,20.51615,-0.08688395,10.882477,6.591516,2674396,3.4880995e-10,1.2304505,-0.9870061
117.44882,400,0.14999999,17679.074,-3.3905892,-7.894737,,119.345276,2953,-6.3331923,5.986818,-8.315882,13291.312470912933,2953,0.14999999,,-3.8004117,-10.882477,,905.9922113105316,254,-0.47368422,,20.513458,-0.43150184,10.882477,6.591516,2675395,3.485737e-10,1.011983,-0.9868179
112.83423,400,0.14999999,17684.477,-3.390377,-8.947369,2.2075369e-12,119.345276,2954,-6.3335314,5.98662,-8.840704,13300.584406614304,2954,0.14999999,,-2.7604382,-10.882477,,906.0236966824644,254,0.15789473,,20.513634,-0.4025039,10.882477,6.591516,2676394,3.4833775e-10,1.0091735,-0.9866201
134.63557,400,0.14999999,17689.482,-3.3901868,4.736842,,119.345276,2955,-6.3338695,5.9862885,5.626825,13309.499297142029,2955,0.14999999,,-2.8241878,-10.882477,,906.0551607445009,254,0.68421054,,20.511814,-0.006272439,10.882477,6.591516,2677393,3.4810202e-10,0.9555864,-0.98628837
120.79162,400,0.14999999,17696.332,-3.3904142,-1.5789474,,119.345276,2956,-6.334208,5.986581,-0.8913826,13318.14753293991,2956,0.14999999,,-4.0031333,-10.882477,1.265789e-21,906.0866035182679,254,0.47368422,,20.509333,-1.8502953,10.882477,6.591516,2678392,3.4786657e-10,1.0520303,-0.98658067
126.86517,400,0.14999999,17703.26,-3.3902452,0.5263158,,119.345276,2957,-6.334546,5.9868984,0.075109184,13326.114726543427,2957,0.14999999,,-2.9258583,-10.882477,4.9146735e-07,906.1180250253635,254,-0.7894737,,20.501165,-1.9266152,10.882477,6.591516,2679391,3.476313e-10,1.1246709,-0.98689854
116.97866,400,0.14999999,17709.408,-3.3906567,-6.8421054,,119.345276,2958,-6.334884,5.9869533,-6.2540746,13335.837475299835,2958,0.14999999,,-4.718485,-10.882477,,906.1494252873563,254,0.36842105,,20.493338,-1.149083,10.882477,6.591516,2680390,3.473963e-10,1.1319383,-0.98695344
117.09049,400,0.14999999,17715.672,-3.3904378,3.6842105,,119.345276,2959,-6.3352222,5.9870467,2.7883103,13344.167332649231,2959,0.14999999,,-2.8556223,-10.882477,,906.1808043257857,254,-0.47368422,,20.483725,-1.2630423,10.882477,6.591516,2681389,3.4716155e-10,1.0841377,-0.9870468
116.71762,400,0.14999999,17721.742,-3.3904808,1.5789474,,119.345276,2960,-6.3355603,5.9870753,1.7872847,13352.427840709686,2960,0.14999999,,-3.5871665,-10.882477,1.61324e-23,906.2121621621621,254,0.36842105,,20.476744,-1.0719535,10.882477,6.591516,2682388,3.46927e-10,0.92210543,-0.9870754
120.042015,400,0.14999999,17727.137,-3.390434,8.947369,,119.345276,2961,-6.335898,5.9868746,9.190669,13361.173866271973,2961,0.14999999,,-3.1597927,-10.882477,,906.243498817967,254,0.47368422,,20.474253,-0.39313608,10.882477,6.591516,2683387,3.466927e-10,1.0094637,-0.98687476
116.91107,400,0.14999999,17728.885,-3.3901927,4.736842,,119.345276,2962,-6.3362355,5.985444,4.843417,13369.469454288483,2962,0.14999999,,-2.6753054,-10.882477,,906.0489534098582,254,0.36842105,,20.467606,3.2513056,10.882477,6.591516,2683717,3.4645864e-10,0.94381565,-0.98544395
153.13072,400,0.14999999,17734.104,-3.3901908,10.0,,119.345276,2963,-6.336573,5.985185,10.677511,13377.77839255333,2963,0.14999999,,-3.3154635,-10.882477,,906.08032399595,254,0.7894737,,20.465816,-0.21855533,10.882477,6.591516,2684716,3.4622485e-10,1.0573,-0.98518515
124.051384,400,0.14999999,17740.297,-3.3900824,-4.736842,,119.345276,2964,-6.3369107,5.9852557,-5.5279016,13385.478471755981,2964,0.14999999,,-3.1055927,-10.882477,,906.111673414305,254,-0.7894737,,20.465132,-1.19432,10.882477,6.591516,2685715,3.4599126e-10,1.0559591,-0.98525566
99.20723,400,0.14999999,17746.766,-3.3899236,8.947369,,119.345276,2965,-6.337248,5.9854183,7.7947316,13393.943220853806,2965,0.14999999,,-2.9559157,-10.882477,,906.1430016863407,254,-0.7894737,,20.46516,-1.467972,10.882477,6.591516,2686714,3.4575792e-10,0.99771124,-0.9854185
196.12933,400,0.14999999,17751.932,-3.3912144,5.7894735,,119.345276,2966,-6.337585,5.9851418,4.805117,13401.189049959183,2966,0.14999999,,-7.2083373,-10.882477,,905.9952798381659,254,-1.0,,20.462389,-0.16544761,10.882477,6.591516,2687182,3.455248e-10,0.8166221,-0.985142
117.36832,400,0.14999999,17755.64,-3.391223,2.631579,,119.345276,2967,-6.337922,5.9843745,2.875305,13408.817693710327,2967,0.14999999,,-3.2176502,-10.882477,,905.8008088978767,254,0.36842105,,20.45688,1.2914671,10.882477,6.591516,2687511,3.4529193e-10,1.0250119,-0.98437464
124.217,400,0.14999999,17760.672,-3.3911464,-5.7894735,,119.345276,2968,-6.338259,5.9840536,-6.7930055,13418.923387050629,2968,0.14999999,,-3.1763961,-10.882477,,905.8322102425876,254,-0.7894737,,20.455791,-0.03220107,10.882477,6.591516,2688510,3.4505931e-10,0.92826134,-0.98405385
193.43954,400,0.14999999,17767.275,-3.3910825,-2.631579,,119.345276,2969,-6.3385963,5.9842625,-3.8415587,13426.793826818466,2969,0.14999999,,-3.1119165,-10.882477,,905.8635904344898,254,-1.0,,20.455578,-1.6038566,10.882477,6.591516,2689509,3.448269e-10,0.92336106,-0.98426265
116.10071,400,0.14999999,17774.29,-3.391265,-10.0,,119.345276,2970,-6.338933,5.984609,-9.575341,13436.215112924576,2970,0.14999999,,-3.8372655,-10.882477,,905.8949494949495,254,0.36842105,,20.452446,-2.0132945,10.882477,6.591516,2690508,3.4459474e-10,1.0331411,-0.9846091
127.43564,400,0.14999999,17779.912,-3.3910496,-10.0,3.6633676e-13,119.345276,2971,-6.3392696,5.984487,-11.102015,13445.423329353333,2971,0.14999999,,-2.7735066,-10.882477,,905.9262874453046,254,-0.7894737,,20.43253,-0.62245655,10.882477,6.591516,2691507,3.443628e-10,1.1954306,-0.98448724
159.2969,400,0.14999999,17786.668,-3.3910015,-6.8421054,,119.345276,2972,-6.3396063,5.984747,-5.6207647,13453.87458562851,2972,0.14999999,,-3.423955,-10.882477,,905.957604306864,254,0.8947368,,20.431765,-1.7567202,10.882477,6.591516,2692506,3.4413108e-10,0.9208081,-0.9847471
143.71135,400,0.14999999,17797.762,-3.3912737,-5.7894735,3.312149e-08,119.345276,2973,-6.3399425,5.986466,-5.3110785,13463.44325876236,2973,0.14999999,,-4.103174,-10.882477,,905.9889001009082,254,0.7894737,,20.427248,-6.0943694,10.882477,6.591516,2693505,3.4389963e-10,1.1853989,-0.98646575
122.37741,400,0.14999999,17804.197,-3.3912368,5.7894735,,119.345276,2974,-6.3402786,5.986616,6.141658,13471.75696015358,2974,0.14999999,,-3.444912,-10.882477,,906.0201748486886,254,0.47368422,,20.425632,-1.4340898,10.882477,6.591516,2694504,3.436684e-10,0.9464473,-0.98661625
124.789604,400,0.14999999,17809.486,-3.3910747,-0.5263158,,119.345276,2975,-6.340615,5.986382,-1.2833488,13479.953286647797,2975,0.14999999,,-2.8453333,-10.882477,3.7866682e-06,906.0514285714286,254,-0.7894737,,20.41848,-0.28947875,10.882477,6.591516,2695503,3.434374e-10,0.93097335,-0.98638195
188.28522,400,0.14999999,17815.625,-3.390912,-3.6842105,,119.345276,2976,-6.340951,5.986433,-4.9728956,13487.968299388885,2976,0.14999999,,-2.8244717,-10.882477,,906.0826612903226,254,-1.0,,20.417295,-1.1386184,10.882477,6.591516,2696502,3.4320663e-10,0.9713668,-0.986433
125.83307,400,0.14999999,17822.846,-3.391213,3.6842105,,119.345276,2977,-6.341287,5.9868474,4.2878213,13497.61445593834,2977,0.14999999,,-4.236123,-10.882477,,906.1138730265368,254,0.57894737,,20.411842,-2.2202256,10.882477,6.591516,2697501,3.429761e-10,0.9458029,-0.98684746
95.8062,400,0.14999999,17829.004,-3.3910894,8.947369,,119.345276,2978,-6.341623,5.986905,8.626483,13508.822997808456,2978,0.14999999,,-2.9539914,-10.882477,,906.1450638012088,254,-0.36842105,,20.395794,-1.1585238,10.882477,6.591516,2698500,3.4274578e-10,0.9941504,-0.9869051
106.50551,400,0.14999999,17831.17,-3.3908398,7.894737,1.320915e-10,119.345276,2979,-6.3419585,5.985623,7.3443694,13516.22282242775,2979,0.14999999,,-2.6346936,-10.882477,,905.954347096341,254,-0.47368422,,20.39527,2.8332753,10.882477,6.591516,2698838,3.425157e-10,0.93980277,-0.98562276
115.495255,400,0.14999999,17836.8,-3.390626,10.0,,119.345276,2980,-6.342294,5.9855037,10.6939,13525.862787485123,2980,0.14999999,,-2.68078,-10.882477,,905.8909395973154,254,0.47368422,,20.38403,-0.6308647,10.882477,6.591516,2699555,3.4228587e-10,1.0369295,-0.9855037
119.66174,400,0.14999999,17845.197,-3.3904872,0.5263158,,119.345276,2981,-6.34263,5.9863124,1.2637353,13534.886386156082,2981,0.14999999,,-2.9987926,-10.882477,0.005675368,905.9221737671922,254,0.57894737,,20.378996,-3.3967443,10.882477,6.591516,2700554,3.4205627e-10,0.868717,-0.98631257
109.42434,400,0.14999999,17851.438,-3.3905067,5.7894735,,119.345276,2982,-6.342963,5.9863977,5.9162593,13543.045904636383,2982,0.14999999,,-3.307383,-10.882477,,905.9533869885983,254,0.05263158,,20.378754,-1.2394848,10.882477,6.591516,2701553,3.4182693e-10,1.0394235,-0.98639756
100.76707,400,0.14999999,17856.44,-3.3903453,7.894737,2.304619e-37,119.345276,2983,-6.3432984,5.986068,7.8646283,13552.1886074543,2983,0.14999999,,-2.9362237,-10.882477,,905.9845792826014,254,0.05263158,,20.378622,-0.0020212599,10.882477,6.591516,2702552,3.4159775e-10,1.1075046,-0.98606753
155.7904,400,0.14999999,17860.805,-3.3900595,10.0,,119.345276,2984,-6.3436337,5.985524,8.874073,13559.805517911911,2984,0.14999999,,-2.6318252,-10.882477,,905.8481903485255,254,-1.0,,20.377026,0.63580287,10.882477,6.591516,2703051,3.4136885e-10,0.89706373,-0.98552406
113.492004,400,0.14999999,17866.754,-3.3902822,4.736842,,119.345276,2985,-6.343969,5.985512,4.6644883,13568.20891237259,2985,0.14999999,,-3.935511,-10.882477,,905.6770519262982,254,-0.36842105,,20.375856,-0.94972754,10.882477,6.591516,2703446,3.4114014e-10,1.1078367,-0.985512
123.28954,400,0.14999999,17871.805,-3.3902135,-0.5263158,,119.345276,2986,-6.3443036,5.985199,0.07828194,13576.996380329132,2986,0.14999999,,-3.277919,-10.882477,0.043536037,905.607836570663,254,0.57894737,,20.36781,-0.051524896,10.882477,6.591516,2704145,3.4091172e-10,1.0062466,-0.9851992
