ReturnAbsMax,AvgEpLen,MinEpLen,TimeElapsed,IWMean,NumTrajectories,ReturnMin,ReturnLastEpisode,IWFirstEpisode,ReturnStepMax,MountainCar_std0_higher,Bound,DenMISEMeanLog,DenMISELogFirst,NumTrainableParams,GridSize,Regret,IWMin,IWLastEpisode,TimestepsSoFar,Delta,IWMax,ReturnMax,MountainCar_mu1_higher,Regret/t,ActionIn1,ReturnMean,DenMISELogLast,Iteration,MountainCar_mu0_higher,MountainCar_std1_higher
12.544488,872.7093023255813,258,124.50429797172546,0.0659324,86,-12.544488,2.6045952,,126.05372,0.14999999,758.9929,-3.3525727,-2.5606244,,400,554.0652,,,75053,4.1098372e-07,5.4215107,6.4119315,6.8421054,6.4426184,6.17398,-1.4426185,-3.2703316,86,-0.57894737,0.14999999
12.544488,867.3218390804598,258,125.8135199546814,0.06903995,87,-12.544488,0.44209456,,126.05372,0.14999999,759.5664,-3.3571336,-2.572185,,400,558.6231,,4.1833086e-08,75457,4.015901e-07,5.59701,6.4119315,7.894737,6.420955,7.1382127,-1.4209551,-2.8191524,87,-0.68421054,0.14999999
12.544488,861.2613636363636,258,127.07093858718872,0.02593816,88,-12.544488,2.1578267,,126.05372,0.14999999,760.1524,-3.3573158,-2.5836139,,400,561.4653,,,75791,3.925149e-07,1.5112543,6.4119315,5.7894735,6.380287,5.5933766,-1.380287,-2.4459171,88,0.05263158,0.14999999
12.544488,862.8089887640449,258,128.67797827720642,0.02182443,89,-12.544488,-0.0125338975,,126.05372,0.14999999,760.7333,-3.3749802,-2.5949135,,400,566.4778,,,76790,3.8374395e-07,1.3895202,6.4119315,-3.6842105,6.364919,-3.830921,-1.3649191,-3.960828,89,0.05263158,0.14999999
12.544488,864.3222222222222,258,130.18779587745667,0.027190289,90,-12.544488,-0.008615182,,126.05372,0.14999999,761.30493,-3.385263,-2.6060867,,400,571.4864,,,77789,3.7526362e-07,2.157763,6.4119315,-10.0,6.3498487,-9.927276,-1.349849,-3.3277194,90,0.05263158,0.14999999
12.544488,865.8021978021978,258,131.7489368915558,0.010858537,91,-12.544488,-0.015203807,,126.05372,0.14999999,761.8733,-3.390149,-2.6171365,,400,576.5016,,,78788,3.670614e-07,0.75841373,6.4119315,2.631579,6.3351827,1.9018459,-1.3351827,-2.8623242,91,-0.57894737,0.14999999
12.544488,867.25,258,133.3212115764618,0.09681678,92,-12.544488,-0.74905574,1.0678322e-25,126.05372,0.14999999,762.42975,-3.3956864,-2.6280656,,400,582.2507,,1.7069346e-10,79787,3.591252e-07,8.185018,6.4119315,1.5789474,6.3288116,2.1461806,-1.3288116,-2.9158323,92,0.05263158,0.14999999
12.544488,868.6666666666666,258,134.86650395393372,0.10244557,93,-12.544488,-0.8682436,1.5170279e-20,126.05372,0.14999999,762.9837,-3.3976374,-2.6388764,,400,588.1189,,,80786,3.514436e-07,8.381765,6.4119315,-1.5789474,6.323859,-1.6123421,-1.3238593,-2.6756134,93,0.15789473,0.14999999
12.544488,870.0531914893617,258,136.4716296195984,1.5651461,94,-12.544488,-0.020524636,,126.05372,0.14999999,763.52795,-3.402047,-2.649572,,400,593.13947,,,81785,3.440058e-07,146.2001,6.4119315,-7.894737,6.309994,-7.7537017,-1.3099941,-2.9159808,94,0.05263158,0.14999999
12.544488,871.4105263157895,258,138.0248303413391,3.691049,95,-12.544488,-0.047005843,,126.05372,0.14999999,764.06824,-3.3941514,-2.6601539,,400,598.18646,,,82784,3.368017e-07,349.28522,6.4119315,-5.7894735,6.2966995,-6.0169177,-1.2966994,-2.6052392,95,0.05263158,0.14999999
12.544488,872.7395833333334,258,139.51282691955566,0.19529565,96,-12.544488,-0.020891465,,126.05372,0.14999999,764.5943,-3.399803,-2.6706252,,400,603.20734,,,83783,3.2982157e-07,16.716352,6.4119315,3.6842105,6.28341,3.8087819,-1.2834098,-4.498749,96,0.05263158,0.14999999
12.544488,874.0412371134021,258,141.0243399143219,0.13536006,97,-12.544488,-0.0012508564,2.6110492e-28,126.05372,0.14999999,765.119,-3.4028883,-2.680988,,400,608.2086,,,84782,3.2305616e-07,11.901864,6.4119315,1.5789474,6.2701917,1.1104171,-1.2701917,-2.8857307,97,-0.57894737,0.14999999
12.544488,875.3163265306123,258,142.55303287506104,0.23395438,98,-12.544488,-0.71288216,,126.05372,0.14999999,765.62756,-3.4043474,-2.6912446,,400,613.92145,,,85781,3.164968e-07,22.669212,6.4119315,-6.8421054,6.264505,-7.14837,-1.2645048,-2.6793232,98,-0.57894737,0.14999999
12.544488,876.5656565656566,258,144.18839359283447,0.15529348,99,-12.544488,-0.29026234,,126.05372,0.14999999,766.1357,-3.403252,-2.701397,,400,619.21173,,,86780,3.1013525e-07,12.383342,6.4119315,-8.947369,6.254664,-8.891789,-1.254664,-2.5117197,99,-0.57894737,0.14999999
12.544488,877.79,258,145.73416352272034,0.11086262,100,-12.544488,-0.46144676,,126.05372,0.14999999,766.6345,-3.456617,-2.7114472,,400,624.6732,,,87779,3.0396353e-07,5.8149433,6.4119315,3.6842105,6.2467318,3.3954651,-1.2467319,-7.892365,100,-0.57894737,0.14999999
12.544488,878.990099009901,258,147.29396390914917,0.088586636,101,-12.544488,-0.4310347,,126.05372,0.14999999,767.088,-3.4605145,-2.7213976,,400,630.10425,,,88778,2.9797425e-07,8.872894,6.4119315,-5.7894735,6.2386556,-6.0170484,-1.2386556,-2.9631555,101,-0.57894737,0.14999999
12.544488,880.1666666666666,258,148.87804436683655,0.19868632,102,-12.544488,-0.46236888,1.6401887e-07,126.05372,0.14999999,767.5046,-3.4711962,-2.7312498,,400,635.5666,,,89777,2.9216025e-07,18.02465,6.4119315,0.5263158,6.231045,0.8644291,-1.2310449,-3.639901,102,0.68421054,0.14999999
12.544488,881.3203883495146,258,150.46673464775085,0.24146971,103,-12.544488,-1.3507668,,126.05372,0.14999999,767.9997,-3.48743,-2.741006,,400,641.91736,,,90776,2.8651482e-07,23.180302,6.4119315,4.736842,6.2322073,4.387254,-1.2322073,-4.3326235,103,-0.57894737,0.14999999
12.544488,880.25,258,151.93178534507751,0.6070969,104,-12.544488,-0.6568955,,126.05372,0.14999999,768.4476,-3.4947004,-2.7506678,,400,647.5742,,,91546,2.810314e-07,57.359657,6.4119315,-2.631579,6.2266755,-3.3174238,-1.2266755,-3.4676502,104,-0.57894737,0.14999999
12.544488,881.3809523809524,258,153.5004026889801,1.0486448,105,-12.544488,-0.718272,,126.05372,0.14999999,768.46014,-3.4934864,-2.7602375,,400,653.29254,,3.120458e-07,92545,2.7570388e-07,91.636826,6.4119315,-3.6842105,6.2218337,-4.466774,-1.2218336,-2.865286,105,-0.68421054,0.14999999
12.544488,882.4905660377359,258,155.06323075294495,0.73756063,106,-12.544488,-1.4030957,,126.05372,0.14999999,768.87244,-3.48726,-2.769716,,400,659.6956,,3.302442e-11,93544,2.705265e-07,62.548065,6.4119315,-4.736842,6.2235436,-5.240541,-1.2235435,-2.6334932,106,-0.57894737,0.14999999
12.544488,883.5794392523364,258,156.64551877975464,1.3491769,107,-12.544488,-0.69939256,,126.05372,0.14999999,768.62756,-3.4832761,-2.779106,,400,665.395,,,94543,2.6549353e-07,130.09819,6.4119315,-7.894737,6.218645,-8.970968,-1.2186451,-2.6670249,107,-0.57894737,0.14999999
12.544488,884.6481481481482,258,158.22227835655212,2.357266,108,-12.544488,-1.5397968,,126.05372,0.14999999,768.9157,-3.4852035,-2.7884083,,400,671.9348,,2.7971485e-34,95542,2.6059973e-07,219.32077,6.4119315,-10.0,6.2216187,-10.904908,-1.2216187,-3.6171944,108,-0.68421054,0.14999999
12.544488,885.697247706422,258,159.8653769493103,8.633557,109,-12.544488,-1.2340982,5.458142e-24,126.05372,0.14999999,764.27576,-3.4761565,-2.7976248,,400,678.16895,,,96541,2.5584006e-07,940.55566,6.4119315,-1.5789474,6.221733,-2.113263,-1.2217332,-2.8951077,109,-0.68421054,0.14999999
12.544488,886.7272727272727,258,161.48096799850464,0.19983242,110,-12.544488,-0.8908111,1.284595,126.05372,0.14999999,763.2244,-3.4597733,-2.8067575,,400,684.0597,,1.8395502e-09,97540,2.5120954e-07,18.17611,6.4119315,-0.5263158,6.2187247,-0.6114825,-1.2187247,-2.947906,110,-0.15789473,0.14999999
12.544488,887.7387387387388,258,163.0194125175476,4.1203365,111,-12.544488,-0.09216269,,126.05372,0.14999999,559.7817,-3.4607968,-2.8041968,,400,689.15186,,,98539,2.4670365e-07,418.74094,6.4119315,8.947369,6.2085757,9.318745,-1.2085756,-2.7651274,111,0.05263158,0.14999999
12.544488,883.8392857142857,258,164.40835690498352,0.7936754,112,-12.544488,0.74111307,,126.05372,0.14999999,554.8525,-3.446104,-2.8131654,,400,693.41077,,,98990,2.4231784e-07,78.99216,6.4119315,4.736842,6.191168,4.5981016,-1.1911676,-2.6942885,112,0.05263158,0.14999999
12.544488,881.4778761061947,258,165.98249697685242,0.1256616,113,-12.544488,0.11054796,,126.05372,0.14999999,555.146,-3.4422803,-2.8220544,,400,698.30023,,,99607,2.3804806e-07,9.544192,6.4119315,-8.947369,6.179648,-8.7720175,-1.1796479,-2.6368809,113,0.05263158,0.14999999
12.544488,882.5087719298245,258,167.5422704219818,0.12530822,114,-12.544488,-0.16060184,0.026209608,126.05372,0.14999999,555.4625,-3.4435444,-2.830865,,400,703.4608,,,100606,2.3389008e-07,12.234276,6.4119315,0.5263158,6.1707087,0.39874163,-1.1707089,-2.7123713,114,-0.05263158,0.14999999
12.544488,883.5217391304348,258,169.08001565933228,0.018079761,115,-12.544488,-0.11891707,,126.05372,0.14999999,555.7586,-3.4457781,-2.8393688,,400,708.5797,,,101605,2.2984011e-07,1.1675262,6.4119315,6.8421054,6.161563,7.3962064,-1.1615629,-2.8245752,115,0.68421054,0.14999999
12.544488,884.5172413793103,258,170.62820482254028,0.19321668,116,-12.544488,-2.042441,,126.05372,0.14999999,556.07104,-3.4496474,-2.8480268,,400,715.6222,,,102604,2.2589445e-07,14.087091,6.4119315,-6.8421054,6.1691566,-6.858844,-1.1691567,-2.9169238,116,0.05263158,0.14999999
12.544488,885.4957264957264,258,172.16317629814148,0.34283578,117,-12.544488,-0.0014515904,,126.05372,0.14999999,556.3614,-3.4495265,-2.8566105,,400,720.62366,,,103603,2.2204951e-07,31.872509,6.4119315,-4.736842,6.1591763,-5.156163,-1.1591763,-2.624903,117,0.05263158,0.14999999
12.544488,886.457627118644,258,173.69024419784546,0.1462521,118,-12.544488,-0.014896122,3.2766882e-06,126.05372,0.14999999,556.64185,-3.4715834,-2.8651214,,400,725.63855,,,104602,2.1830189e-07,11.798552,6.4119315,0.5263158,6.149479,-0.32388818,-1.149479,-5.365474,118,-0.68421054,0.14999999
12.544488,887.4033613445379,258,175.1373462677002,4.095948,119,-12.544488,-1.231943,,126.05372,0.14999999,556.9386,-3.4730794,-2.8735602,,400,731.8705,,,105601,2.1464834e-07,397.289,6.4119315,2.631579,6.150172,2.6276388,-1.150172,-2.794559,119,0.05263158,0.14999999
12.544488,888.3333333333334,258,176.74151372909546,1.9228503,120,-12.544488,-0.0033407982,,126.05372,0.14999999,557.22253,-3.457726,-2.8819284,,400,736.8738,,,106600,2.1108582e-07,229.05669,6.4119315,-2.631579,6.140615,-2.6568172,-1.1406151,-2.6662827,120,0.05263158,0.14999999
12.544488,889.2479338842975,258,178.38861989974976,1.3009142,121,-12.544488,-0.12303799,,126.05372,0.14999999,557.4958,-3.4570477,-2.890227,,400,741.9968,,,107599,2.076112e-07,135.94313,6.4119315,6.8421054,6.1322055,6.578129,-1.1322055,-3.4614933,121,0.05263158,0.14999999
12.544488,886.3770491803278,258,179.83306002616882,0.113818936,122,-12.544488,0.40801495,,126.05372,0.14999999,557.7829,-3.4570577,-2.8984578,,400,746.58887,,,108138,2.0422168e-07,10.644323,6.4119315,-6.8421054,6.1195807,-6.207494,-1.1195806,-3.3788168,122,0.68421054,0.14999999
12.544488,887.2926829268292,258,181.43132424354553,0.046885658,123,-12.544488,-1.7332754,,126.05372,0.14999999,557.99945,-3.4583478,-2.906621,,400,753.32214,,,109137,2.009145e-07,4.672305,6.4119315,2.631579,6.12457,3.2848504,-1.12457,-2.7296498,123,0.68421054,0.14999999
12.544488,888.1935483870968,258,182.9066662788391,0.10656251,124,-12.544488,-2.6249053,,126.05372,0.14999999,558.19995,-3.4630215,-2.9147182,,400,760.947,,,110136,1.97687e-07,8.99967,6.4119315,-4.736842,6.136669,-4.393483,-1.1366694,-3.0881143,124,0.68421054,0.14999999
12.544488,889.08,258,184.46269345283508,0.10990315,125,-12.544488,-1.4286613,,126.05372,0.14999999,558.4634,-3.4787383,-2.9227505,,400,767.3757,,,111135,1.9453667e-07,8.690144,6.4119315,8.947369,6.1390057,9.342333,-1.1390054,-4.5351043,125,0.68421054,0.14999999
12.544488,889.952380952381,258,186.06664085388184,0.36569995,126,-12.544488,-1.5943934,,126.05372,0.14999999,558.6702,-3.4872675,-2.9307184,,400,773.9701,,,112134,1.9146103e-07,37.738716,6.4119315,-8.947369,6.1426196,-8.291695,-1.1426195,-3.6642134,126,0.68421054,0.14999999
12.544488,890.8110236220473,258,187.61418628692627,0.1531784,127,-12.544488,-1.5798237,,126.05372,0.14999999,558.78253,-3.4863093,-2.9386237,,400,780.5499,,,113133,1.8845779e-07,19.205559,6.4119315,-2.631579,6.146062,-2.1010895,-1.1460621,-2.6961117,127,0.68421054,0.14999999
12.544488,891.65625,258,189.16979908943176,0.3282938,128,-12.544488,-0.95181715,0.00032080663,126.05372,0.14999999,558.97815,-3.4871826,-2.946467,,400,786.5017,,,114132,1.8552461e-07,29.965303,6.4119315,-0.5263158,6.1445446,0.06408155,-1.1445446,-2.7447674,128,0.57894737,0.14999999
12.544488,892.4883720930233,258,190.7507519721985,0.2809421,129,-12.544488,-1.8323141,,126.05372,0.14999999,559.23737,-3.4889722,-2.9542465,,400,793.334,,,115131,1.826594e-07,20.258848,6.4119315,4.736842,6.149876,5.1708555,-1.1498761,-3.0223072,129,0.68421054,0.14999999
12.544488,893.3076923076923,258,192.36556816101074,0.3317531,130,-12.544488,-1.2166414,,126.05372,0.14999999,221.79633,-3.4919884,-2.9619687,,400,799.55066,,,116130,1.798601e-07,42.606182,6.4119315,-10.0,6.1503897,-9.261741,-1.1503897,-3.147602,130,0.68421054,0.14999999
12.544488,894.1145038167939,258,193.92146348953247,0.49600428,131,-12.544488,-0.5981915,,126.05372,0.14999999,221.33124,-3.5075357,-2.9696314,,400,805.14886,,,117129,1.7712463e-07,51.00393,6.4119315,5.7894735,6.1461744,5.9403944,-1.1461746,-4.819987,131,0.68421054,0.14999999
12.544488,894.9090909090909,258,195.5109941959381,0.79064626,132,-12.544488,-0.3813519,0.00024165947,126.05372,0.14999999,221.29453,-3.5142767,-2.977236,,400,810.5302,,,118128,1.7445107e-07,71.93635,6.4119315,-0.5263158,6.1403804,-1.2591639,-1.1403804,-3.8313575,132,-0.68421054,0.14999999
12.544488,895.6917293233083,258,197.0228922367096,0.72005826,133,-12.544488,-0.9990311,,126.05372,0.14999999,221.1707,-3.5099099,-2.9847815,,400,816.52924,,,119127,1.718376e-07,68.703896,6.4119315,-7.894737,6.1393175,-6.588025,-1.1393175,-2.5926096,133,0.68421054,0.14999999
12.544488,896.4626865671642,258,198.57584500312805,0.7031352,134,-12.544488,-2.7628422,,126.05372,0.14999999,220.85011,-3.5427344,-2.9922721,,400,824.29205,,,120126,1.6928244e-07,47.368645,6.4119315,3.6842105,6.1514335,4.4249406,-1.1514333,-7.5139613,134,0.68421054,0.14999999
12.544488,897.2222222222222,258,200.21607398986816,1.264273,135,-12.544488,-1.4156235,1.3340449e-30,126.05372,0.14999999,220.79848,-3.5400593,-2.999707,,400,830.7077,,,121125,1.6678383e-07,77.99034,6.4119315,1.5789474,6.1533904,2.0174315,-1.1533904,-2.7878425,135,0.68421054,0.14999999
12.544488,897.9705882352941,258,201.78144359588623,0.92118627,136,-12.544488,-1.5279227,,126.05372,0.14999999,220.74147,-3.538882,-3.0070872,,400,837.2356,,,122124,1.6434014e-07,69.66939,6.4119315,-3.6842105,6.156144,-3.1442924,-1.1561443,-3.4205592,136,0.68421054,0.14999999
12.544488,898.7080291970802,258,203.4427454471588,0.94190454,137,-12.544488,-1.7769514,,126.05372,0.14999999,220.65253,-3.5375218,-3.014413,,400,844.0126,,,123123,1.6194979e-07,126.864746,6.4119315,10.0,6.160676,10.788618,-1.1606758,-3.1126578,137,0.7894737,0.14999999
12.544488,899.4347826086956,258,205.03767347335815,0.83711815,138,-12.544488,-4.1380243,,126.05372,0.14999999,220.25995,-3.534404,-3.021686,,400,853.15063,,1.5730172e-37,124122,1.5961119e-07,112.41732,6.4119315,7.894737,6.182251,8.693424,-1.1822507,-2.7821066,138,0.68421054,0.14999999
12.544488,900.1510791366907,258,206.6046781539917,1.9838872,139,-12.544488,-2.3015275,,126.05372,0.14999999,218.90135,-3.5313652,-3.0289063,,400,860.45215,,,125121,1.5732289e-07,213.70068,6.4119315,-5.7894735,6.190303,-5.1473475,-1.1903031,-2.733869,139,0.68421054,0.14999999
12.544488,900.8571428571429,258,208.18150734901428,2.4817183,140,-12.544488,-1.0013255,3.9646034e-25,126.05372,0.14999999,218.15027,-3.5236733,-3.0360746,,400,866.4535,,,126120,1.5508344e-07,197.58438,6.4119315,-1.5789474,6.1889534,-0.72635084,-1.1889533,-2.7584772,140,0.68421054,0.14999999
12.544488,901.5531914893617,258,209.82808542251587,1.0442373,141,-12.544488,-2.17876,,126.05372,0.14999999,166.58675,-3.5152206,-3.0431921,,400,873.6322,,,127119,1.5289147e-07,78.34971,6.4119315,10.0,6.1959734,9.120706,-1.1959732,-2.9432979,141,-0.7894737,0.14999999
12.544488,898.9295774647887,258,211.12766695022583,0.6595483,142,-12.544488,-0.8758693,,126.05372,0.14999999,166.02414,-3.5094862,-3.0502594,,400,879.50806,,6.162591e-10,127648,1.5074565e-07,87.86545,6.4119315,10.0,6.193719,10.574782,-1.1937189,-2.54822,142,0.2631579,0.14999999
12.544488,896.2937062937064,258,212.5246126651764,0.4378975,143,-12.544488,0.12461117,,126.05372,0.14999999,165.29025,-3.5134244,-3.057277,,400,884.3835,,,128170,1.4864469e-07,27.351168,6.4119315,7.894737,6.1844997,7.4229183,-1.1844999,-3.597825,143,-0.05263158,0.14999999
12.544488,894.25,258,213.95669865608215,1.3007684,144,-12.544488,0.15570712,,126.05372,0.14999999,165.07877,-3.5247972,-3.0642457,,400,889.2278,,4.927763e-07,128772,1.4658735e-07,166.54561,6.4119315,6.8421054,6.175193,6.0743814,-1.1751928,-4.562142,144,-0.7894737,0.14999999
12.544488,890.8896551724138,258,215.2229404449463,0.878542,145,-12.544488,0.6645752,,126.05372,0.14999999,165.1477,-3.5207605,-3.071166,,400,893.56323,,3.305604e-12,129179,1.4457244e-07,77.440414,6.4119315,7.894737,6.1625047,7.567871,-1.1625048,-2.846245,145,-0.47368422,0.14999999
12.544488,889.0479452054794,258,216.6310601234436,0.29961646,146,-12.544488,-0.28386554,,126.05372,0.14999999,165.17233,-3.517328,-3.078039,,400,898.84705,,2.9559049e-08,129801,1.4259878e-07,43.21156,6.4119315,8.947369,6.1564865,8.124041,-1.1564867,-2.761937,146,-0.7894737,0.14999999
12.544488,885.2244897959183,258,217.9024796485901,2.008192,147,-12.544488,1.8596556,6.0213546e-20,126.05372,0.14999999,164.77264,-3.5162683,-3.0848649,,400,901.9874,,,130128,1.4066525e-07,187.14006,6.4119315,-1.5789474,6.1359687,-1.8925376,-1.1359687,-2.6278832,147,-0.05263158,0.14999999
12.544488,885.9932432432432,258,219.59542083740234,0.58991385,148,-12.544488,-0.029833864,1.7998017,126.05372,0.14999999,164.80515,-3.513196,-3.0916445,,400,907.0172,,6.357606e-14,131127,1.387708e-07,53.56568,6.4119315,-0.5263158,6.1284947,-0.49734128,-1.1284949,-3.4374273,148,0.05263158,0.14999999
12.544488,886.751677852349,258,221.35565447807312,0.8823004,149,-12.544488,-0.049020994,,126.05372,0.14999999,164.71184,-3.5111928,-3.086291,,400,912.0663,,,132126,1.3691435e-07,95.26523,6.4119315,-7.894737,6.12125,-7.6844754,-1.12125,-2.7349484,149,0.2631579,0.14999999
12.544488,887.5,258,222.98523116111755,0.15114494,150,-12.544488,-0.0035154726,,126.05372,0.14999999,164.76283,-3.5128431,-3.0929801,,400,917.06976,,6.2140943e-12,133125,1.3509491e-07,20.492743,6.4119315,-6.8421054,6.113798,-7.5562987,-1.1137984,-3.483637,150,-0.7894737,0.14999999
12.544488,888.2384105960265,258,224.51967239379883,0.58326703,151,-12.544488,-1.3136504,,126.05372,0.14999999,164.82414,-3.512932,-3.0996246,,400,923.3834,,,134124,1.333115e-07,51.127834,6.4119315,-3.6842105,6.115122,-3.3180614,-1.115122,-2.6720881,151,0.2631579,0.14999999
12.544488,888.9671052631579,258,226.01719570159912,0.4786384,152,-12.544488,-1.184228,,126.05372,0.14999999,164.80096,-3.5164742,-3.1062253,,400,929.5676,,,135123,1.3156317e-07,42.923378,6.4119315,3.6842105,6.1155767,4.302719,-1.1155767,-3.567313,152,0.2631579,0.14999999
12.544488,889.6862745098039,258,227.54601621627808,0.8894422,153,-12.544488,-0.6382156,,126.05372,0.14999999,164.86761,-3.5203567,-3.1127827,,400,935.2059,,,136122,1.29849e-07,61.426876,6.4119315,-5.7894735,6.112457,-5.445175,-1.1124567,-3.5467188,153,0.2631579,0.14999999
12.544488,890.3961038961039,258,229.1706247329712,0.37159154,154,-12.544488,-0.24163742,2.564988e-26,126.05372,0.14999999,164.88506,-3.515679,-3.1192975,,400,940.4475,,,137121,1.2816815e-07,29.933813,6.4119315,1.5789474,6.106802,1.8418009,-1.106802,-2.5918388,154,0.2631579,0.14999999
12.544488,891.0967741935484,258,230.78440284729004,0.81433564,155,-12.544488,-0.07260627,,126.05372,0.14999999,164.82578,-3.515449,-3.1257699,,400,945.52014,,,138120,1.265197e-07,67.54611,6.4119315,-10.0,6.1001296,-9.817129,-1.1001297,-2.8276434,155,0.2631579,0.14999999
12.544488,891.7884615384615,258,232.43785524368286,0.5225465,156,-12.544488,-0.3361785,,126.05372,0.14999999,164.8442,-3.5143065,-3.1322007,,400,950.8563,,,139119,1.2490284e-07,51.549908,6.4119315,5.7894735,6.0952325,5.0536604,-1.0952326,-3.0393932,156,-0.7894737,0.14999999
12.544488,888.7452229299363,258,233.67492294311523,1.5870892,157,-12.544488,0.23322599,,126.05372,0.14999999,164.85126,-3.5115733,-3.1385906,,400,955.62305,,3.289842e-08,139533,1.2331678e-07,150.33534,6.4119315,5.7894735,6.086771,6.4500628,-1.086771,-2.5540357,157,0.2631579,0.14999999
12.544488,889.4430379746835,258,235.21433544158936,1.3811089,158,-12.544488,-1.0163635,,126.05372,0.14999999,164.86658,-3.508705,-3.14494,,400,961.6394,,,140532,1.2176076e-07,209.90837,6.4119315,-3.6842105,6.0863256,-3.9139252,-1.0863254,-3.2779841,158,-0.47368422,0.14999999
12.544488,890.1320754716982,258,236.6902573108673,0.57167584,159,-12.544488,-0.415034,1.0760814e-30,126.05372,0.14999999,164.89836,-3.5082674,-3.151249,,400,967.05444,,,141531,1.2023399e-07,47.304405,6.4119315,1.5789474,6.0821037,0.6883282,-1.0821035,-3.3390105,159,-0.7894737,0.14999999
12.544488,890.8125,258,238.2838842868805,0.5952392,160,-12.544488,-1.5251603,,126.05372,0.14999999,164.94374,-3.5056396,-3.1575186,,400,973.5796,,9.1048535e-10,142530,1.18735755e-07,56.45051,6.4119315,2.631579,6.0848727,1.4460381,-1.0848726,-2.5942786,160,-0.7894737,0.14999999
12.544488,890.111801242236,258,239.7769377231598,0.5006713,161,-12.544488,-2.2781396,,126.05372,0.14999999,164.97545,-3.507695,-3.1637492,,400,980.8578,,,143308,1.17265365e-07,72.72977,6.4119315,-8.947369,6.092284,-10.067906,-1.0922842,-3.3588681,161,-0.7894737,0.14999999
12.544488,890.783950617284,258,241.3500804901123,1.3726207,162,-12.544488,-2.1107972,,126.05372,0.14999999,165.00084,-3.508811,-3.1699412,,400,987.96857,,1.307918e-11,144307,1.1582212e-07,201.5791,6.4119315,-10.0,6.0985713,-10.727022,-1.0985713,-3.1121593,162,-0.47368422,0.14999999
12.544488,891.4478527607362,258,242.94660925865173,0.74607664,163,-12.544488,-0.6533492,,126.05372,0.14999999,165.01595,-3.5080476,-3.176095,,400,993.6219,,,145306,1.1440535e-07,68.99533,6.4119315,-2.631579,6.09584,-3.475665,-1.0958399,-3.3194878,163,-0.7894737,0.14999999
