ReturnMin,Delta,MinEpLen,MountainCar_mu1_higher,MountainCar_std1_higher,DenMISELogLast,ReturnAbsMax,DenMISEMeanLog,Regret/t,MountainCar_std0_higher,ReturnStepMax,TimestepsSoFar,DenMISELogFirst,ActionIn1,NumTrainableParams,IWMean,IWLastEpisode,Bound,TimeElapsed,IWMax,Regret,GridSize,ReturnMax,Iteration,NumTrajectories,ReturnMean,AvgEpLen,IWMin,ReturnLastEpisode,MountainCar_mu0_higher,IWFirstEpisode
-3.3746362,5.4678256e-10,999,-10.0,1.5,-61.652275,3.3746362,-30.291569,6.883184,0.14999999,33.976494,595404,-31.272568,-12.026048,,2.6466408e+25,1.7806297e+26,inf,2926.5359036922455,2.087867e+26,4102.378,625,,596,596,-1.8831841,999.0,,-2.0935621,-1.0,0.00014400575
-3.3746362,5.4495236e-10,999,-10.0,1.5,-19.547152,3.3746362,-30.274096,6.8833685,0.14999999,33.976494,596403,-31.274242,-9.073232,,2.6465099e+25,168859280.0,inf,2929.8320224285126,2.0913505e+26,4109.371,625,,597,597,-1.8833686,999.0,,-1.993409,-1.0,0.00014424711
-3.3746362,5.4313126e-10,999,-10.0,1.5,-61.655632,3.3746362,-30.327099,6.8834705,0.14999999,33.976494,597402,-31.275917,-8.663429,,2.6764833e+25,1.8007055e+26,inf,2933.742800951004,2.0948397e+26,4116.3154,625,,598,598,-1.8834707,999.0,,-1.9443346,-1.0,0.00014448888
-3.3746362,5.4131927e-10,999,-10.0,1.5,-61.657303,3.3746362,-30.379932,6.8835273,0.14999999,33.976494,598401,-31.277588,-11.85706,,2.697179e+25,1.24767865e+26,inf,2937.126970767975,2.0983188e+26,4123.233,625,,599,599,-1.8835274,999.0,,-1.9174849,-1.0,0.0001447305
-3.3746362,5.395164e-10,999,-10.0,1.5,-9.460796,3.3746362,-30.345587,6.8844123,0.14999999,33.976494,599400,-31.279255,-12.909652,,2.6970503e+25,4682.153,inf,2940.1028578281403,2.1018117e+26,4130.6475,625,,600,600,-1.8844123,999.0,,-2.414471,-1.0,0.00014497197
-3.3746362,5.377224e-10,999,-10.0,1.5,-61.660206,3.3746362,-30.398224,6.8850374,0.14999999,33.976494,600399,-31.280922,-9.342162,,2.7219107e+25,1.5023205e+26,inf,2943.25781750679,2.1052943e+26,4137.907,625,,601,601,-1.8850374,999.0,,-2.2601175,-1.0,0.00014521384
-3.3746362,5.3593757e-10,999,-10.0,1.5,-61.66229,3.3746362,-30.450691,6.8860025,0.14999999,33.976494,601398,-31.282583,-11.071096,,2.7389467e+25,1.0334705e+26,inf,2946.5866072177887,2.1087825e+26,4145.3735,625,,602,602,-1.8860025,999.0,,-2.4660182,-1.0,0.00014545528
-3.3746362,5.3416144e-10,999,-10.0,1.5,1.7342366,3.3746362,-30.397839,6.8859053,0.14999999,33.976494,602397,-31.284243,-12.759079,,2.7388132e+25,0.122862,inf,2950.714262485504,2.1122688e+26,4152.201,625,,603,603,-1.8859054,999.0,,-1.827338,-1.0,0.00014569685
-3.3746362,5.323942e-10,999,-10.0,1.5,-61.614975,3.3746362,-30.450047,6.886068,0.14999999,33.976494,603396,-31.2859,-11.26934,,2.7726233e+25,2.0503213e+26,inf,2955.452747821808,2.1157524e+26,4159.185,625,,604,604,-1.8860677,999.0,,-1.9840688,-1.0,0.00014593854
-3.3746362,5.3063565e-10,999,-10.0,1.5,1.1390855,3.3746362,-30.398357,6.88667,0.14999999,33.976494,604395,-31.287554,-10.71671,,2.7724908e+25,0.16362278,inf,2960.5804073810577,2.1192339e+26,4166.4355,625,,605,605,-1.8866704,999.0,,-2.2505293,-1.0,0.00014618007
-3.3746362,5.288858e-10,999,-10.0,1.5,0.9366226,3.3746362,-30.347183,6.8861847,0.14999999,33.976494,605394,-31.289206,-10.427579,,2.7723563e+25,0.23116317,inf,2964.5620090961456,2.122721e+26,4173.028,625,,606,606,-1.8861846,999.0,,-1.592429,-1.0,0.00014642172
-3.3746362,5.271446e-10,999,-10.0,1.5,-17.2392,3.3746362,-30.326105,6.88785,0.14999999,33.976494,606393,-31.290855,-11.546602,,2.77222e+25,2303074.5,inf,2967.7125401496887,2.1262058e+26,4180.925,625,,607,607,-1.8878498,999.0,,-2.8969488,-1.0,0.0001466635
-3.3746362,5.2541205e-10,999,-10.0,1.5,-2.7548172,3.3746362,-30.281282,6.8883805,0.14999999,33.976494,607392,-31.292501,-8.79704,,2.77209e+25,8.643235,inf,2971.728225708008,2.1296882e+26,4188.1353,625,,608,608,-1.8883805,999.0,,-2.2104883,-1.0,0.00014690512
-3.3746362,5.236879e-10,999,-10.0,1.5,-61.67386,3.3746362,-30.333344,6.8881626,0.14999999,33.976494,608391,-31.294144,-7.769356,,2.7958782e+25,1.4572269e+26,inf,2976.725196123123,2.1331763e+26,4194.891,625,,609,609,-1.8881627,999.0,,-1.7557356,-1.0,0.00014714657
-3.3746362,5.2197235e-10,999,-10.0,1.5,-61.675503,3.3746362,-30.385252,6.8868785,0.14999999,33.976494,609390,-31.295786,-8.354528,,2.79782e+25,1.2620289e+25,inf,2980.347098827362,2.136662e+26,4200.996,625,,610,610,-1.8868785,999.0,,-1.1047971,-1.0,0.0001473884
-3.3746362,5.2026516e-10,999,-10.0,1.5,-61.67714,3.3746362,-30.436985,6.886971,0.14999999,33.976494,610389,-31.297422,-9.631495,,2.8122396e+25,8.893589e+25,inf,2985.4794504642487,2.1401451e+26,4207.9395,625,,611,611,-1.8869709,999.0,,-1.9434671,-1.0,0.0001476298
-3.3746362,5.185663e-10,999,-10.0,1.5,-35.735054,3.3746362,-30.446167,6.886606,0.14999999,33.976494,611388,-31.299059,-10.30016,,2.812109e+25,1449988100000000.0,inf,2989.6336612701416,2.1436341e+26,4214.603,625,,612,612,-1.8866061,999.0,,-1.6635942,-1.0,0.0001478716
-3.3746362,5.168758e-10,999,-10.0,1.5,-8.782889,3.3746362,-30.411348,6.886551,0.14999999,33.976494,612387,-31.300692,-11.372239,,2.8119758e+25,4141.438,inf,2992.1058287620544,2.1471204e+26,4221.456,625,,613,613,-1.886551,999.0,,-1.8529732,-1.0,0.00014811323
-3.3746362,5.1519355e-10,999,-10.0,1.5,-4.2278905,3.3746362,-30.36922,6.8858333,0.14999999,33.976494,613386,-31.30232,-12.13649,,2.8118411e+25,30.154802,inf,2995.074764728546,2.1506042e+26,4227.9014,625,,614,614,-1.8858333,999.0,,-1.4458199,-1.0,0.00014835468
-3.3746362,5.1351945e-10,999,-10.0,1.5,-32.33664,3.3746362,-30.372942,6.8853045,0.14999999,33.976494,614385,-31.30395,-12.62206,,2.8117115e+25,44234938000000.0,inf,2997.7525029182434,2.1540855e+26,4234.4624,625,,615,615,-1.8853046,999.0,,-1.560603,-1.0,0.00014859653
-3.3746362,5.118536e-10,999,-10.0,1.5,-52.96586,3.3746362,-30.410133,6.8855114,0.14999999,33.976494,615384,-31.305573,-12.028843,,2.8115787e+25,3.8836706e+22,inf,3000.1040647029877,2.1575725e+26,4241.475,625,,616,616,-1.8855113,999.0,,-2.0127308,-1.0,0.00014883792
-3.3746362,5.101958e-10,999,-10.0,1.5,-23.302965,3.3746362,-30.399128,6.8853345,0.14999999,33.976494,616383,-31.307196,-11.905142,,2.8114528e+25,7038290400.0,inf,3002.7098803520203,2.1610567e+26,4248.2515,625,,617,617,-1.8853346,999.0,,-1.7765465,-1.0,0.00014907971
-3.3746362,5.08546e-10,999,-10.0,1.5,-25.570242,3.3746362,-30.391819,6.884368,0.14999999,33.976494,617382,-31.308815,-10.8377285,,2.8113175e+25,30597208000.0,inf,3005.9463217258453,2.1645384e+26,4254.5396,625,,618,618,-1.8843682,999.0,,-1.2880692,-1.0,0.00014932132
-3.3746362,5.069042e-10,999,-10.0,1.5,1.4691228,3.3746362,-30.340872,6.8836436,0.14999999,33.976494,618381,-31.31043,-10.38948,,2.8111872e+25,0.10067424,inf,3009.3668160438538,2.1680257e+26,4260.9756,625,,619,619,-1.8836435,999.0,,-1.4356595,-1.0,0.00014956274
-3.3746362,5.052704e-10,999,-10.0,1.5,-2.4047587,3.3746362,-30.296314,6.8825064,0.14999999,33.976494,619380,-31.312046,-12.348528,,2.8110546e+25,2.220373,inf,3012.2872977256775,2.1715103e+26,4267.154,625,,620,620,-1.8825061,999.0,,-1.1785597,-1.0,0.00014980456
-3.3746362,5.0364435e-10,999,-10.0,1.5,-40.84017,3.3746362,-30.313803,6.882298,0.14999999,33.976494,620379,-31.313658,-10.450321,,2.8109275e+25,2.4331344e+17,inf,3014.9668841362,2.1749923e+26,4273.907,625,,621,621,-1.8822981,999.0,,-1.7532444,-1.0,0.0001500462
-3.3746362,5.020262e-10,999,-10.0,1.5,-1.7991661,3.3746362,-30.268463,6.8814836,0.14999999,33.976494,621378,-31.315266,-10.768353,,2.8107908e+25,2.013275,inf,3017.736154794693,2.1784797e+26,4280.2827,625,,622,622,-1.8814834,999.0,,-1.3756547,-1.0,0.00015028764
-3.3746362,5.004158e-10,999,-10.0,1.5,0.97612995,3.3746362,-30.21881,6.8804626,0.14999999,33.976494,622377,-31.316874,-13.202456,,2.8106665e+25,0.10133999,inf,3020.163181781769,2.1819646e+26,4286.5283,625,,623,623,-1.8804628,999.0,,-1.2455567,-1.0,0.0001505295
-3.3746362,4.9881327e-10,999,-10.0,1.5,-61.698193,3.3746362,-30.269775,6.8805084,0.14999999,33.976494,623376,-31.318476,-10.314113,,2.834736e+25,1.5102212e+26,inf,3023.8903782367706,2.1854466e+26,4293.4375,625,,624,624,-1.8805084,999.0,,-1.9088849,-1.0,0.00015077085
-3.3746362,4.972183e-10,999,-10.0,1.5,-17.860956,3.3746362,-30.25042,6.881735,0.14999999,33.976494,624375,-31.320078,-9.190366,,2.8346076e+25,10354810.0,inf,3027.9581747055054,2.1889342e+26,4301.084,625,,625,625,-1.8817347,999.0,,-2.647078,-1.0,0.00015101262
-3.3746362,4.5829396e-10,999,-10.0,1.5,-56.965405,3.3746362,-30.293598,6.88081,0.14999999,33.976494,625374,-31.321676,-11.708562,,2.8346295e+25,9.5265075e+23,inf,3030.676815509796,2.1924188e+26,4307.3867,676,,626,626,-1.8808099,999.0,,-1.3027028,-1.0,0.00015125418
-3.3746362,4.568333e-10,999,-10.0,1.5,-17.591566,3.3746362,-30.273836,6.8798075,0.14999999,33.976494,626373,-31.323273,-10.464152,,2.8344958e+25,9952693.0,inf,3396.650162935257,2.1959008e+26,4313.639,676,,627,627,-1.8798075,999.0,,-1.2523689,-1.0,0.00015149584
-3.3746362,4.5537954e-10,999,-10.0,1.5,-1.6387439,3.3746362,-30.228739,6.8789597,0.14999999,33.976494,627372,-31.324867,-10.884745,,2.8343687e+25,1.8231413,inf,3399.7361702919006,2.1993883e+26,4319.987,676,,628,628,-1.8789599,999.0,,-1.3475014,-1.0,0.0001517376
-3.3746362,4.5393275e-10,999,-10.0,1.5,1.4663349,3.3746362,-30.178843,6.8791437,0.14999999,33.976494,628371,-31.326458,-12.7662945,,2.8342387e+25,0.15926775,inf,3402.6130039691925,2.202873e+26,4326.9814,676,,629,629,-1.8791436,999.0,,-1.9945126,-1.0,0.00015197917
-3.3746362,4.524929e-10,999,-10.0,1.5,-61.653896,3.3746362,-30.229303,6.8792934,0.14999999,33.976494,629370,-31.328047,-11.756408,,2.867593e+25,2.109193e+26,inf,3405.3321402072906,2.2063546e+26,4333.9546,676,,630,630,-1.8792932,999.0,,-1.9733624,-1.0,0.00015222082
-3.3746362,4.510598e-10,999,-10.0,1.5,-7.470191,3.3746362,-30.193727,6.879854,0.14999999,33.976494,630369,-31.329632,-12.822532,,2.8674553e+25,842.46686,inf,3408.293600320816,2.2098334e+26,4341.188,676,,631,631,-1.8798543,999.0,,-2.2333786,-1.0,0.00015246228
-3.3746362,4.4963352e-10,999,-10.0,1.5,-61.6923,3.3746362,-30.244066,6.8802285,0.14999999,33.976494,631368,-31.331215,-11.017089,,2.8980183e+25,1.9399688e+26,inf,3411.506691455841,2.2133176e+26,4348.304,676,,632,632,-1.8802284,999.0,,-2.1162393,-1.0,0.00015270384
-3.3746362,4.4821402e-10,999,-10.0,1.5,1.4727331,3.3746362,-30.194454,6.8807883,0.14999999,33.976494,632367,-31.332796,-11.139374,,2.8978915e+25,0.12228375,inf,3414.455039024353,2.2168076e+26,4355.539,676,,633,633,-1.8807884,999.0,,-2.2346306,-1.0,0.00015294549
-3.3746362,4.4680118e-10,999,-10.0,1.5,0.38511226,3.3746362,-30.14672,6.8803415,0.14999999,33.976494,633366,-31.334375,-10.234044,,2.897761e+25,0.37199897,inf,3417.2573380470276,2.2202859e+26,4362.1367,676,,634,634,-1.8803414,999.0,,-1.5975583,-1.0,0.00015318723
-3.3746362,4.4539503e-10,999,-10.0,1.5,-10.370064,3.3746362,-30.116068,6.8802176,0.14999999,33.976494,634365,-31.33595,-11.486538,,2.8976282e+25,19739.652,inf,3419.8407294750214,2.2237696e+26,4368.9385,676,,635,635,-1.8802177,999.0,,-1.8017664,-1.0,0.00015342876
-3.3746362,4.4399553e-10,999,-10.0,1.5,-1.8349216,3.3746362,-30.072096,6.880596,0.14999999,33.976494,635364,-31.337524,-11.121137,,2.897493e+25,3.683191,inf,3422.627156496048,2.2272588e+26,4376.059,676,,636,636,-1.880596,999.0,,-2.1208773,-1.0,0.00015367038
-3.3746362,4.426026e-10,999,-10.0,1.5,1.0697969,3.3746362,-30.02369,6.880249,0.14999999,33.976494,636363,-31.339096,-11.080078,,2.897363e+25,0.21799514,inf,3425.383771419525,2.2307365e+26,4382.7188,676,,637,637,-1.8802493,999.0,,-1.659541,-1.0,0.00015391209
-3.3746362,4.4121623e-10,999,-10.0,1.5,1.8088934,3.3746362,-29.974285,6.8806367,0.14999999,33.976494,637362,-31.340664,-10.283609,,2.8972304e+25,0.10015896,inf,3428.063862800598,2.2342197e+26,4389.846,676,,638,638,-1.8806367,999.0,,-2.127514,-1.0,0.00015415357
-3.3746362,4.3983633e-10,999,-10.0,1.5,-6.923818,3.3746362,-29.938696,6.880265,0.14999999,33.976494,638361,-31.34223,-10.278116,,2.8971034e+25,548.48627,inf,3430.949399471283,2.2377081e+26,4396.4893,676,,639,639,-1.8802651,999.0,,-1.6431319,-1.0,0.00015439517
-3.3746362,4.3846293e-10,999,-10.0,1.5,-15.954782,3.3746362,-29.917334,6.8811235,0.14999999,33.976494,639360,-31.343794,-11.74815,,2.8969738e+25,2834608.0,inf,3433.9336199760437,2.2411938e+26,4403.919,676,,640,640,-1.8811233,999.0,,-2.42959,-1.0,0.00015463683
-3.3746362,4.3709592e-10,999,-10.0,1.5,-9.024613,3.3746362,-29.88523,6.8813195,0.14999999,33.976494,640359,-31.345356,-11.569696,,2.896841e+25,5016.055,inf,3436.8425731658936,2.244676e+26,4410.926,676,,641,641,-1.8813196,999.0,,-2.0069907,-1.0,0.00015487858
-3.3746362,4.357353e-10,999,-10.0,1.5,-7.8504977,3.3746362,-29.851385,6.88095,0.14999999,33.976494,641358,-31.346914,-8.438344,,2.8967144e+25,1384.9727,inf,3439.638519048691,2.2481552e+26,4417.57,676,,642,642,-1.8809501,999.0,,-1.644038,-1.0,0.00015512011
-3.3746362,4.3438106e-10,999,-10.0,1.5,-61.728188,3.3746362,-29.901442,6.8810043,0.14999999,33.976494,642357,-31.34847,-10.770605,,2.9128174e+25,1.0438116e+26,inf,3442.3067288398743,2.2516398e+26,4424.4854,676,,643,643,-1.8810041,999.0,,-1.9155715,-1.0,0.00015536173
-3.3746362,4.330331e-10,999,-10.0,1.5,1.0474787,3.3746362,-29.853865,6.8808784,0.14999999,33.976494,643356,-31.350025,-10.555392,,2.9126853e+25,0.24125192,inf,3445.076597929001,2.2551211e+26,4431.2856,676,,644,644,-1.8808783,999.0,,-1.8000183,-1.0,0.00015560343
-3.3746362,4.3169143e-10,999,-10.0,1.5,-3.1504838,3.3746362,-29.812948,6.8810186,0.14999999,33.976494,644355,-31.351576,-12.191563,,2.9125585e+25,15.309557,inf,3448.2150752544403,2.2586079e+26,4438.257,676,,645,645,-1.8810188,999.0,,-1.971517,-1.0,0.0001558449
-3.3746362,4.3035595e-10,999,-10.0,1.5,-23.776953,3.3746362,-29.804077,6.8815994,0.14999999,33.976494,645354,-31.353127,-10.505269,,2.9124284e+25,8331882000.0,inf,3451.64124751091,2.2620914e+26,4445.513,676,,646,646,-1.8815992,999.0,,-2.255971,-1.0,0.00015608675
-3.3746362,4.2902665e-10,999,-10.0,1.5,-7.4872847,3.3746362,-29.77006,6.882297,0.14999999,33.976494,646353,-31.354673,-8.345063,,2.9123032e+25,739.3867,inf,3455.1377744674683,2.2655716e+26,4452.846,676,,647,647,-1.8822969,999.0,,-2.332934,-1.0,0.00015632839
-3.3746362,4.277035e-10,999,-10.0,1.5,-61.73593,3.3746362,-29.81987,6.8814096,0.14999999,33.976494,647352,-31.356216,-11.388637,,2.9197834e+25,4.9347374e+25,inf,3458.0455808639526,2.2690573e+26,4459.1533,676,,648,648,-1.8814096,999.0,,-1.3073713,-1.0,0.00015656979
-3.3746362,4.2638648e-10,999,-10.0,1.5,-7.504383,3.3746362,-29.785957,6.880361,0.14999999,33.976494,648351,-31.35776,-10.608994,,2.9196612e+25,387.1162,inf,3460.6748747825623,2.2725396e+26,4465.3545,676,,649,649,-1.8803611,999.0,,-1.2009779,-1.0,0.00015681158
-3.3746362,4.2507556e-10,999,-10.0,1.5,-3.1677547,3.3746362,-29.745483,6.8807564,0.14999999,33.976494,649350,-31.359299,-10.730683,,2.9195284e+25,13.765903,inf,3463.2842535972595,2.2760185e+26,4472.491,676,,650,650,-1.8807561,999.0,,-2.1371496,-1.0,0.00015705313
-3.3746362,4.2377063e-10,999,-10.0,1.5,1.039547,3.3746362,-29.69867,6.879913,0.14999999,33.976494,650349,-31.360836,-14.027708,,2.9194004e+25,0.11743094,inf,3465.771913766861,2.2795027e+26,4478.823,676,,651,651,-1.8799129,999.0,,-1.3317432,-1.0,0.00015729477
-3.3746362,4.2247178e-10,999,-10.0,1.5,-61.74209,3.3746362,-29.748287,6.8800383,0.14999999,33.976494,651348,-31.362371,-11.854072,,2.9286494e+25,6.110557e+25,inf,3468.345962524414,2.2829836e+26,4485.785,676,,652,652,-1.8800384,999.0,,-1.9618021,-1.0,0.00015753646
-3.3746362,4.211788e-10,999,-10.0,1.5,-14.046383,3.3746362,-29.724714,6.8800373,0.14999999,33.976494,652347,-31.363903,-12.406772,,2.9285163e+25,758787.0,inf,3471.2374501228333,2.2864699e+26,4492.6646,676,,653,653,-1.8800375,999.0,,-1.8794817,-1.0,0.00015777792
-3.3746362,4.198918e-10,999,-10.0,1.5,-37.81662,3.3746362,-29.737553,6.8803444,0.14999999,33.976494,653346,-31.365433,-9.252839,,2.9283876e+25,1.1285074e+16,inf,3474.1021072864532,2.2899526e+26,4499.745,676,,654,654,-1.8803444,999.0,,-2.0806746,-1.0,0.00015801947
-3.3746362,4.1861065e-10,999,-10.0,1.5,-57.546825,3.3746362,-29.780487,6.8798046,0.14999999,33.976494,654345,-31.36696,-10.620306,,2.928703e+25,2.869799e+24,inf,3476.9978947639465,2.293432e+26,4506.272,676,,655,655,-1.8798045,999.0,,-1.5267963,-1.0,0.00015826107
-3.3746362,4.1733536e-10,999,-10.0,1.5,-1.5613654,3.3746362,-29.737938,6.8799314,0.14999999,33.976494,655344,-31.368486,-9.25734,,2.928576e+25,3.2319784,inf,3479.5700125694275,2.2969166e+26,4513.235,676,,656,656,-1.8799312,999.0,,-1.9628259,-1.0,0.00015850273
-3.3746362,4.1606588e-10,999,-10.0,1.5,-56.67312,3.3746362,-29.779408,6.879354,0.14999999,33.976494,656343,-31.37001,-10.52747,,2.9286226e+25,1.1570601e+24,inf,3482.2315068244934,2.3003979e+26,4519.7354,676,,657,657,-1.879354,999.0,,-1.5008091,-1.0,0.00015874447
-3.3746362,4.1480222e-10,999,-10.0,1.5,-0.9564412,3.3746362,-29.736057,6.877922,0.14999999,33.976494,657342,-31.37153,-11.56488,,2.9284979e+25,0.15214595,inf,3484.852953672409,2.3038843e+26,4525.673,676,,658,658,-1.8779223,999.0,,-0.9371867,-1.0,0.00015898597
-3.3746362,4.1354428e-10,999,-10.0,1.5,-3.108204,3.3746362,-29.696121,6.8783784,0.14999999,33.976494,658341,-31.373049,-10.590835,,2.92837e+25,12.201481,inf,3487.567231655121,2.3073673e+26,4532.8516,676,,659,659,-1.8783785,999.0,,-2.1786025,-1.0,0.00015922754
-3.3746362,4.1229203e-10,999,-10.0,1.5,-0.7312928,3.3746362,-29.652699,6.8781223,0.14999999,33.976494,659340,-31.374565,-12.182661,,2.9282465e+25,1.2913723,inf,3490.2934906482697,2.3108465e+26,4539.5605,676,,660,660,-1.8781222,999.0,,-1.7092252,-1.0,0.00015946917
-3.3746362,4.110455e-10,999,-10.0,1.5,-18.54104,3.3746362,-29.636341,6.879382,0.14999999,33.976494,660339,-31.37608,-9.645382,,2.9281133e+25,15124839.0,inf,3492.993588924408,2.3143311e+26,4547.2715,676,,661,661,-1.879382,999.0,,-2.710856,-1.0,0.00015971085
-3.3746362,4.0980463e-10,999,-10.0,1.5,-34.89979,3.3746362,-29.644762,6.879069,0.14999999,33.976494,661338,-31.377592,-12.487504,,2.9279924e+25,632928700000000.0,inf,3495.6542382240295,2.3178124e+26,4553.9434,676,,662,662,-1.8790689,999.0,,-1.6720283,-1.0,0.0001599526
-3.3746362,4.0856932e-10,999,-10.0,1.5,-51.03252,3.3746362,-29.67747,6.878805,0.14999999,33.976494,662337,-31.3791,-10.843479,,2.9278615e+25,5.663242e+21,inf,3498.2765216827393,2.3212896e+26,4560.648,676,,663,663,-1.8788052,999.0,,-1.7042532,-1.0,0.0001601941
-3.3746362,4.073396e-10,999,-10.0,1.5,-2.1181552,3.3746362,-29.63643,6.877288,0.14999999,33.976494,663336,-31.380608,-9.963672,,2.9277349e+25,0.2747416,inf,3500.9272878170013,2.3247723e+26,4566.5195,676,,664,664,-1.8772881,999.0,,-0.8715015,-1.0,0.00016043568
-3.3746362,4.0611547e-10,999,-10.0,1.5,-26.564697,3.3746362,-29.632261,6.877733,0.14999999,33.976494,664335,-31.382113,-10.750009,,2.9276133e+25,151536300000.0,inf,3503.6057212352753,2.3282602e+26,4573.6924,676,,665,665,-1.8777332,999.0,,-2.1733403,-1.0,0.0001606773
-3.3746362,4.048968e-10,999,-10.0,1.5,1.2603174,3.3746362,-29.58633,6.8771377,0.14999999,33.976494,665334,-31.383615,-11.012695,,2.9274888e+25,0.13982977,inf,3506.3256964683533,2.3317354e+26,4580.174,676,,666,666,-1.8771375,999.0,,-1.4808921,-1.0,0.00016091898
-3.3746362,4.0368361e-10,999,-10.0,1.5,0.68958175,3.3746362,-29.541399,6.877976,0.14999999,33.976494,666333,-31.385117,-11.077583,,2.9273606e+25,0.17873314,inf,3509.4597277641296,2.3352248e+26,4587.61,676,,667,667,-1.8779758,999.0,,-2.4363542,-1.0,0.0001611607
-3.3746362,4.024759e-10,999,-10.0,1.5,1.8137552,3.3746362,-29.494913,6.877943,0.14999999,33.976494,667332,-31.386614,-11.249875,,2.9272377e+25,0.115154184,inf,3512.3164551258087,2.3387016e+26,4594.466,676,,668,668,-1.8779432,999.0,,-1.8562067,-1.0,0.00016140219
-3.3746362,4.0127357e-10,999,-10.0,1.5,-0.28125972,3.3746362,-29.45169,6.8794856,0.14999999,33.976494,668331,-31.388111,-13.011902,,2.9271116e+25,0.10879576,inf,3514.939168214798,2.3421835e+26,4602.376,676,,669,669,-1.8794857,999.0,,-2.9098518,-1.0,0.00016164403
-3.3746362,4.0007664e-10,999,-10.0,1.5,-61.76932,3.3746362,-29.50037,6.878538,0.14999999,33.976494,669330,-31.389605,-10.054772,,2.9350003e+25,5.366772e+25,inf,3517.9158153533936,2.3456706e+26,4608.62,676,,670,670,-1.8785379,999.0,,-1.2443678,-1.0,0.00016188562
-3.3746362,3.9888506e-10,999,-10.0,1.5,-15.366642,3.3746362,-29.479755,6.8782463,0.14999999,33.976494,670329,-31.391096,-10.032971,,2.9348758e+25,2558748.2,inf,3521.3226420879364,2.349145e+26,4615.3037,676,,671,671,-1.8782465,999.0,,-1.6831648,-1.0,0.00016212725
-3.3746362,3.976988e-10,999,-10.0,1.5,-12.834496,3.3746362,-29.455439,6.877477,0.14999999,33.976494,671328,-31.392584,-10.366722,,2.9347492e+25,122111.914,inf,3524.177421569824,2.3526335e+26,4621.6646,676,,672,672,-1.8774772,999.0,,-1.3611677,-1.0,0.00016236864
-3.3746362,3.965178e-10,999,-10.0,1.5,-8.014464,3.3746362,-29.424025,6.877672,0.14999999,33.976494,672327,-31.394072,-10.099303,,2.9346263e+25,1883.1782,inf,3527.0766837596893,2.3561093e+26,4628.6733,676,,673,673,-1.877672,999.0,,-2.008526,-1.0,0.00016261038
-3.3746362,3.9534204e-10,999,-10.0,1.5,-14.739511,3.3746362,-29.402689,6.87757,0.14999999,33.976494,673326,-31.395555,-8.910151,,2.9345007e+25,1468775.6,inf,3529.8999111652374,2.3595902e+26,4635.4824,676,,674,674,-1.87757,999.0,,-1.8090358,-1.0,0.00016285185
-3.3746362,3.9417153e-10,999,-10.0,1.5,-61.776756,3.3746362,-29.451092,6.8774447,0.14999999,33.976494,674325,-31.39704,-12.065848,,2.9614175e+25,1.8250548e+26,inf,3532.945122718811,2.3630762e+26,4642.2754,676,,675,675,-1.8774446,999.0,,-1.793042,-1.0,0.0001630937
-3.3746362,3.930062e-10,999,-10.0,1.5,-20.965078,3.3746362,-29.438986,6.8776546,0.14999999,33.976494,675324,-31.39852,-10.1172,,2.961294e+25,675606500.0,inf,3536.1375336647034,2.3665583e+26,4649.2944,676,,676,676,-1.8776544,999.0,,-2.0192668,-1.0,0.00016333527
-3.3746362,3.6339692e-10,999,-10.0,1.5,-20.612766,3.3746362,-29.42639,6.878213,0.14999999,33.976494,676323,-31.399998,-11.9762125,,2.9611666e+25,372033760.0,inf,3539.127320289612,2.3700366e+26,4656.55,729,,677,677,-1.8782128,999.0,,-2.255625,-1.0,0.00016357689
-3.3746362,3.6232575e-10,999,-10.0,1.5,-16.679945,3.3746362,-29.408035,6.878474,0.14999999,33.976494,677322,-31.401474,-14.455797,,2.961044e+25,9445964.0,inf,3935.7441942691803,2.3735199e+26,4663.6055,729,,678,678,-1.8784741,999.0,,-2.055241,-1.0,0.00016381856
-3.3746362,3.6125938e-10,999,-10.0,1.5,-61.782665,3.3746362,-29.456163,6.878371,0.14999999,33.976494,678321,-31.402946,-8.7423315,,2.9655154e+25,3.1164937e+25,inf,3938.6000607013702,2.3769993e+26,4670.414,729,,679,679,-1.8783709,999.0,,-1.8084732,-1.0,0.00016405995
-3.3746362,3.6019762e-10,999,-10.0,1.5,-61.784134,3.3746362,-29.50414,6.877721,0.14999999,33.976494,679320,-31.404419,-13.538561,,2.9818023e+25,1.1162041e+26,inf,3941.5881407260895,2.3804837e+26,4676.8506,729,,680,680,-1.8777211,999.0,,-1.4365398,-1.0,0.0001643017
