,TimestepsSoFar,ReturnStepMax,ReturnLastEpisode,DenMISELogFirst,MISE,SqrtESSClassic,ReturnMean,IWMax,TimeElapsed,Bound,URet,DenMISELogLast,IWFirstEpisode,Iteration,LQGmu1,DenMISEMeanLog,IWMin,ReturnMin,IWNorm1,LQGsigma,IWMean,IWNorm2,IWLastEpisode,target_sum_log_mean,ReturnMax,LQGmu01,ReturnAbsMax
92,1860,0.99999857,16.669092000000003,14.803501,24.195631,2.0658967,12.533061,51.081825,81.68871212005615,25.029015,18.38538181747893,16.762017999999998,,93,-1.0,12.629429,,,135.40451000000002,0.11,1.4559624,65.54273,26.76421,-1113.726,17.130531,-0.723,17.130531
93,1880,0.99999857,16.428648000000003,14.792806,21.91285,1.6602516,12.574505,68.80599000000001,83.39655804634093,22.94985,18.130239612517293,14.065767999999998,,94,-1.0,12.6475315,,,124.05695,0.11,1.3197548000000001,74.72178000000001,5.118279,-1097.1837,17.130531,-0.657,17.130531
94,1900,0.99999857,16.475212,14.782224,16.72729,1.9047543000000002,12.615563,43.45677,84.7044732570648,17.631176,18.18527474108146,11.718753,,95,-1.0,12.638805,,,95.79124,0.11,1.0083288000000001,50.2906,13.86253,-1083.8351,17.130531,-0.634,17.130531
95,1920,0.99999857,16.621536,14.771752,18.050524,2.9592195,12.657292,14.468725,86.448810338974,18.632326000000003,18.340163393645728,17.06372,,96,-1.0,12.683862,,,104.47825999999999,0.11,1.0883151000000002,35.306020000000004,10.430838,-1079.1313,17.130531,-0.734,17.130531
96,1940,0.99999857,16.550621,14.761389999999999,14.575439000000001,2.8719945,12.697431,15.098837,87.59396505355835,15.174911999999999,18.268309510886372,9.648679,,97,-1.0,12.652892,,,85.40341,0.11,0.88044757,29.736621999999997,11.530996,-1073.5057,17.130531,-0.825,17.130531
97,1960,0.99999857,16.541088000000002,14.751133,17.948298,3.2154993999999997,12.736652000000001,12.268632,88.85146069526672,18.483729999999998,18.24688106543232,12.472134,,98,-1.0,12.649434,,,106.18591,0.11,1.0835297,33.023148,12.187374,-1059.7207,17.130531,-0.781,17.130531
98,1980,0.99999857,16.706623,14.740979999999999,4.800962,1.3061348999999998,12.7767515,20.084426999999998,91.25104236602785,6.119113,18.428625238285587,11.870703,,99,-0.564,12.64193,,,27.898777000000003,0.11,0.28180584,21.359797,,-935.8578,17.130531,-0.064,17.130531
99,2000,0.99999857,17.033735,14.730929999999999,23.43587,1.1675664,12.819322,116.740944,92.69267559051514,24.91046,18.812003396763693,10.059783,,100,-0.574,12.6087675,,,137.58196999999998,0.11,1.3758197,117.836525,116.740944,-928.78577,17.130531,-0.065,17.130531
100,2020,0.99999857,17.11372,14.720979999999999,22.8455,1.5246468,12.861839999999999,73.47888,94.39853358268738,23.974735,18.89328149833004,12.48151,,101,-0.595,12.607261,,,135.23085,0.11,1.3389193000000001,88.69651,48.560783,-923.8558300000001,17.130531,-0.068,17.130531
101,2040,0.99999857,17.217377,14.711127,26.19661,1.7799281000000002,12.904542,64.663666,95.7215931415558,27.16879,18.99626887995069,4.059591,,102,-0.607,12.524144999999999,,,156.0142,0.11,1.529551,87.65196999999999,64.663666,-916.9961,17.217377,-0.07,17.217377
102,2060,0.99999857,17.109753,14.701371,24.68723,1.8809962,12.94537,62.083096,97.12749290466309,25.607174,18.888401601397646,6.884432,,103,-0.633,12.471903999999999,,,148.40909,0.11,1.4408649,78.89919,20.643764,-912.42566,17.217377,-0.074,17.217377
103,2080,0.99999857,17.201373999999998,14.6917095,20.020376000000002,1.821003,12.986293,56.7859,98.51826238632202,20.970629000000002,18.982880752010935,14.587948999999998,,104,-0.688,12.494375,,,121.28298999999998,0.11,1.1661826000000002,66.6023,26.047729999999998,-910.98724,17.217377,-0.084,17.217377
104,2100,0.99999857,17.134860999999997,14.682139999999999,22.722265,2.3538349,13.025803,33.86078,99.49706649780272,23.45741,18.912879931226467,7.6242924,,105,-0.66,12.4481,,,139.15933,0.11,1.3253268999999999,59.120259999999995,30.498482,-898.7034,17.217377,-0.079,17.217377
105,2120,0.99999857,17.179388,14.672661999999999,20.934607,2.3034917999999998,13.064987,37.611137,100.88450050354004,21.68582,18.961439828557733,17.301458,,106,-0.695,12.495724000000001,,,129.30598,0.11,1.2198678,56.134769999999996,37.611137,-894.35376,17.217377,-0.086,17.217377
106,2140,0.99999857,17.186172,14.663272000000001,22.570185000000002,2.7571905,13.103503,22.725711999999998,102.39935851097107,23.197784,18.96804717300854,18.046944,,107,-0.669,12.548589,,,140.77428,0.11,1.3156475,51.057148,22.06781,-882.66235,17.217377,-0.081,17.217377
107,2160,0.99999857,17.215546,14.653969,22.329771,2.6441312000000003,13.141577999999999,30.017746000000002,103.94010853767395,22.984205,18.997958473078672,13.098623,,108,-0.703,12.555707,,,140.40474,0.11,1.300044,53.100519999999996,30.017746000000002,-878.28937,17.217377,-0.087,17.217377
108,2180,0.99999857,17.124191,14.6447525,22.336182,2.9312668,13.178115,22.374792000000003,105.48731327056885,22.92651,18.904367357425485,13.450610999999999,,109,-0.697,12.565739,,,141.83813,0.11,1.3012673000000001,48.388000000000005,20.148003,-869.45386,17.217377,-0.086,17.217377
109,2200,0.99999857,17.10254,14.635620000000001,19.732609,3.1347146,13.213792000000002,15.145491,106.91371011734007,20.284623999999997,18.880332826636,8.7576685,,110,-0.68,12.5330925,,,126.51031499999999,0.11,1.1500938,40.35784,1.1750538000000001,-859.5365,17.217377,-0.083,17.217377
110,2220,0.99999857,17.183262,14.626570000000001,21.566482999999998,2.4685624,13.249554000000002,43.077652,108.86632132530212,22.267462,18.964789460151806,10.159659,,111,-0.732,12.512542,,,139.37265,0.11,1.2556095,56.459038,43.077652,-857.20917,17.217377,-0.093,17.217377
111,2240,0.99999857,17.232487,14.617601,25.083858,1.8419473999999998,13.285115,62.13169499999999,110.69789147377014,26.02413,19.01370680841347,15.566174499999999,,112,-0.789,12.541151,,,163.31736999999998,0.11,1.4581908000000001,88.665596,62.13169499999999,-854.6683,17.232487,-0.106,17.232487
112,2260,0.99999857,17.112164,14.608711999999999,30.864655,1.7864721000000001,13.318980999999999,96.78459000000001,112.16324377059937,31.834124,18.890865482486525,15.205962,,113,-0.81,12.56675,,,203.24701000000002,0.11,1.7986461,113.77004,96.78459000000001,-848.84906,17.232487,-0.112,17.232487
113,2280,0.99999857,17.087654,14.599901999999998,32.784737,1.9525768000000001,13.352041,80.86894000000001,113.86626982688904,33.671734,18.866076407308626,13.278687,,114,-0.825,12.576956,,,218.13683999999998,0.11,1.9134811,111.71741999999999,80.86894000000001,-842.6213,17.232487,-0.117,17.232487
114,2300,0.99999857,17.057692000000003,14.591168,23.415514,1.8417671999999998,13.384265,62.62814,115.69615936279295,24.355877,18.835562614307424,11.170250999999999,,115,-0.864,12.569666999999999,,,157.33284,0.11,1.3681116000000002,85.424934,12.385556,-838.9641,17.232487,-0.13,17.232487
115,2320,0.99999857,17.143642,14.582510000000001,25.05617,2.4905037999999995,13.416673000000001,36.413696,117.8364782333374,25.751583,18.919000016854465,9.32502,,116,-0.834,12.543089,,,169.62059,0.11,1.4622464,68.10694000000001,36.413696,-828.68365,17.232487,-0.12,17.232487
116,2340,0.99999857,17.172283,14.573927,17.22769,2.336695,13.448772,28.863379,118.67491006851195,17.968878,18.954068071844162,16.055916,,117,-0.878,12.575844,,,117.67369,0.11,1.005758,50.35903,16.653876999999998,-825.8315,17.232487,-0.136,17.232487
117,2360,0.99999875,17.193115,14.565415,20.140692,2.6818655,13.480504000000002,25.442636,120.32017207145692,20.786486,18.973381413504036,15.546223000000001,,118,-0.867,12.600412,,,138.64082,0.11,1.1749222,51.695667,19.687732999999998,-817.4461,17.232487,-0.131,17.232487
118,2380,0.99999875,17.104589999999998,14.556977,21.388336,3.0204155,13.510957999999999,21.317196,122.34510493278505,21.961744,18.884112274084305,16.895548,,119,-0.849,12.637288999999999,,,148.45963,0.11,1.2475599,49.152054,10.697646,-808.7138,17.232487,-0.125,17.232487
119,2400,0.99999875,17.014282,14.548608999999999,19.324114,3.723061,13.540151999999999,13.846820000000001,124.27993488311769,19.789303,18.786615800841442,7.613461999999999,,120,-0.775,12.596875,,,135.17143000000002,0.11,1.1264286000000001,36.30653,3.8378637,-795.4352,17.232487,-0.103,17.232487
120,2420,0.99999875,17.066597,14.54031,21.42482,3.6822214,13.569297,14.347397,126.1231484413147,21.895167999999998,18.84464678825937,14.244722,,121,-0.812,12.611216,,,151.27365,0.11,1.2501955,41.082172,9.535903999999999,-791.83185,17.232487,-0.113,17.232487
121,2440,0.99999875,17.102757,14.532079999999999,2.6153383,1.4554855,13.59826,21.910220000000002,127.46381759643556,3.8052711,18.881542070636414,11.149077,,122,0.353,12.600872,,,36.7848,0.11,0.30151477,25.273218,,-432.78375,17.232487,0.037,17.232487
122,2460,0.99999875,8.93473,14.523916,5.473453500000001,1.6185919,13.560345000000002,38.117252,129.05986022949222,6.543476,9.78885429938492,-14.022525,,123,0.334,12.378617,,,77.59344,0.11,0.63084096,47.93885,,-413.97567999999995,17.232487,0.035,17.232487
123,2480,0.99999875,8.678776,14.515819,8.912966,2.0974232999999995,13.520976000000001,35.746735,130.1671648025513,9.738708,9.533044382042503,14.008953,,124,0.32,12.388302000000001,,,127.33026000000001,0.11,1.0268568999999999,60.70794300000001,30.938965000000003,-397.74295,17.232487,0.033,17.232487
124,2500,0.99999875,8.63155,14.507786999999999,7.2031345,2.0183806,13.481860999999999,39.675606,131.82743358612058,8.0612135,9.483079258033747,9.785202,,125,0.335,12.3669,,,103.9697,0.11,0.8317575999999999,51.511448,39.675606,-408.33786000000003,17.232487,0.035,17.232487
125,2520,0.99999875,8.669459,14.499819,9.440807000000001,2.5734369999999998,13.443667999999999,23.866203,133.74015569686892,10.11381,9.521387197958434,15.265196,,126,0.315,12.388017,,,137.11188,0.11,1.0881895000000001,53.279669999999996,23.116634,-386.97897,17.232487,0.033,17.232487
126,2540,0.99999875,8.664817,14.491914000000001,8.978169,2.727703,13.406039000000002,20.755121,135.6155309677124,9.613111,9.519147502598377,11.127261,,127,0.305,12.378183,,,131.37192,0.11,1.0344245,48.1621,15.488429,-374.41003,17.232487,0.031,17.232487
127,2560,0.99999875,8.654694000000001,14.484070000000001,6.1645255,2.1441917,13.368919,34.814983000000005,137.92956829071042,6.9722567,9.505050615056868,11.49071,,128,0.35,12.371037,,,91.18623000000001,0.11,0.71239245,42.52709,17.381092000000002,-411.37402000000003,17.232487,0.037,17.232487
128,2580,0.99999875,8.669825999999999,14.476288,8.966101,2.9739423,13.332492000000002,19.045498000000002,139.89893651008606,9.54847,9.523699307556964,12.1276045,,129,0.331,12.366574,,,133.48256999999998,0.11,1.0347487,44.88405,14.488029000000001,-391.5794,17.232487,0.034,17.232487
129,2600,0.99999875,8.646915,14.468566000000001,8.807067,3.073594,13.296448999999999,18.608444,141.69475865364075,9.370553999999998,9.496708884052392,15.808527999999999,,130,0.334,12.392916,,,132.18511999999998,0.11,1.0168085999999998,43.006695,18.350932999999998,-391.3242,17.232487,0.035,17.232487
130,2620,0.99999875,8.647938,14.460903,9.675678999999999,3.4046616999999997,13.260964000000001,14.197889000000002,143.64281630516052,10.184372999999999,9.49648890955692,14.041260999999999,,131,0.323,12.40527,,,146.2654,0.11,1.1165296999999998,42.96033,12.182644999999999,-378.3824,17.232487,0.033,17.232487
131,2640,0.99999875,8.6272,14.453299,4.668830000000001,2.1535237,13.22586,25.837410000000002,145.67606663703918,5.4730606,9.475624618313953,13.750520999999999,,132,0.376,12.415989999999999,,,71.33240500000001,0.11,0.540397,33.123577000000004,25.837410000000002,-418.2195,17.232487,0.04,17.232487
132,2660,0.99999875,8.610559,14.445751000000001,9.261443,3.6037424,13.191157999999998,12.802454,147.5266180038452,9.742035000000001,9.456816667638854,15.73352,,133,0.323,12.437291,,,142.19208,0.11,1.0691133999999998,39.456783,3.495643,-373.06354,17.232487,0.034,17.232487
133,2680,0.99999875,8.685831,14.438260999999999,9.1732435,3.7296453,13.157537,11.864422,149.40016436576843,9.637611999999999,9.539899164166737,15.343619,,134,0.321,12.459213,,,141.8415,0.11,1.0585188,38.03083,10.864773,-368.05037999999996,17.232487,0.033,17.232487
134,2700,0.99999875,8.623441999999999,14.430825,11.486065,2.328161,13.123951000000002,26.579542,151.2511134147644,12.22997,9.472218569618471,13.647351,,135,-0.52,12.468192,,,90.79818,0.11,0.6725791,38.999958,,-950.13025,17.232487,-0.058,17.232487
135,2720,0.99999875,16.626463,14.423445999999998,13.419015,3.185379,13.149704999999999,14.723713,153.2959637641907,13.962728,18.394879710756435,-14.122995000000001,,136,-0.612,12.270009,,,106.6001,0.11,0.78382427,33.465435,,-963.997,17.232487,-0.071,17.232487
136,2740,0.99999875,16.973979999999997,14.416120000000001,17.150822,3.9010057000000002,13.177619,13.44551,155.1179800033569,17.594791,18.74905858827956,14.293857999999998,,137,-0.734,12.283022,,,136.98611,0.11,0.9998986999999999,35.115590000000005,1.5635763,-970.3116,17.232487,-0.094,17.232487
137,2760,0.99999875,17.179423999999997,14.408847,20.395115,4.0526,13.206617000000001,13.774656,155.96773219108582,20.822477,18.960087202194213,13.185899,,138,-0.789,12.289363999999999,,,164.15784,0.11,1.1895496,40.506794,13.723284,-967.4639999999999,17.232487,-0.106,17.232487
138,2780,0.99999875,17.117071,14.401627,20.253162,4.2037663,13.234751000000001,12.652698,157.7109034061432,20.665157,18.896813591707176,17.102373,,139,-0.788,12.325085000000001,,,164.21362,0.11,1.1813930000000001,39.06345,10.344296,-960.30304,17.232487,-0.106,17.232487
139,2800,0.99999875,17.170748,14.394457999999998,21.803572,4.168296,13.262864000000002,12.315675,159.1771099567413,22.219072,18.951724487664638,14.987035999999998,,140,-0.816,12.345152,,,178.1434,0.11,1.2724528,42.737705,9.305238000000001,-955.4248,17.232487,-0.114,17.232487
140,2820,0.99999875,17.191174,14.387341000000001,1.8379952000000002,2.1899927000000003,13.290725,5.770617,161.41385984420774,2.6288335,18.970887314434016,7.0373716,,141,-0.937,12.309151,,,15.121647,0.11,0.10724572,6.904884299999999,5.770617,-960.6853,17.232487,-0.17,17.232487
141,2840,0.99999875,16.979727,14.380273999999998,12.064832000000001,1.4167808000000002,13.316704000000001,69.72083,163.0065438747406,13.2872715,18.751937159595393,14.336338,,142,-0.928,12.317157,,,100.61248,0.11,0.7085385999999999,71.014854,69.72083,-952.3698,17.232487,-0.163,17.232487
142,2860,0.99999875,17.074144,14.373256,14.538738,2.1253578999999996,13.342979999999999,47.605824,164.88724660873413,15.353627,18.850839312488148,13.125567000000002,,143,-0.919,12.320125,,,121.85672,0.11,0.8521449000000001,57.334681999999994,24.7189,-944.4211,17.232487,-0.157,17.232487
143,2880,0.99999875,17.199938,14.366287,18.004814,2.78655,13.369764000000002,32.755344,165.96104741096497,18.626347,18.98025516689004,15.122632000000001,,144,-0.909,12.338108,,,151.62368999999998,0.11,1.0529423,54.412693000000004,23.990251999999998,-936.6383699999999,17.232487,-0.151,17.232487
144,2900,0.99999875,17.038954,14.359366,21.864207999999998,3.5981793,13.395067999999998,22.2463,167.68568897247312,22.345543,18.814767914241237,16.793713,,145,-0.889,12.368784,,,185.29855,0.11,1.2779211000000001,51.497864,11.637306,-927.92584,17.232487,-0.141,17.232487
145,2920,0.99999875,17.02948,14.352494,21.380160999999998,4.0300603,13.419962,17.0694,169.61464142799375,21.809914000000003,18.80321915305389,9.444419,,146,-0.87,12.35028,,,182.35291999999998,0.11,1.2489926000000002,45.248188,1.599601,-919.8013,17.232487,-0.133,17.232487
146,2940,0.99999875,17.252821,14.345668,20.73295,4.225124,13.446035,14.489845,171.92097353935242,21.143347,19.03571524437571,17.699282,,147,-0.866,12.388076,,,177.97305,0.11,1.210701,42.122562,6.622281599999999,-913.0763,17.252821,-0.131,17.252821
147,2960,0.99999875,17.113976,14.338888,20.496907999999998,4.6270685,13.470819,11.347355,174.15282320976257,20.871655,18.891219158592147,14.966594,,148,-0.833,12.40668,,,177.00826999999998,0.11,1.1960018,38.254948,8.353063,-904.22644,17.252821,-0.119,17.252821
148,2980,0.99999875,17.006908,14.332154000000001,14.278026,3.6282010000000002,13.494551999999999,13.815822,176.8522515296936,14.755941,18.784040018725484,11.515695,,149,-0.65,12.401824000000001,,,124.2453,0.11,0.83386105,34.244328,0.35140783,-883.7998,17.252821,-0.077,17.252821
149,3000,0.99999875,17.206753,14.325465,16.80635,4.531864,13.5193,10.827938,179.02389454841614,17.188969,18.988072485434557,13.175602,,150,-0.741,12.405729,,,146.93076000000002,0.11,0.9795384,32.421703,8.725287,-885.622,17.252821,-0.095,17.252821
150,3020,0.99999875,17.106901,14.318821,19.45825,4.8446975,13.543059,9.71664,181.33209443092343,19.816162,18.88633519474,15.941958999999999,,151,-0.805,12.428885000000001,,,171.39188000000001,0.11,1.1350455,35.37721,0.46242595,-884.0260599999999,17.252821,-0.111,17.252821
151,3040,0.99999875,17.067251000000002,14.312220000000002,20.398020000000002,4.522716,13.566244000000001,13.843670999999999,183.70364618301392,20.781412,18.8435405371365,10.630258,,152,-0.871,12.417788,,,181.1452,0.11,1.1917448,40.052303,6.1681495,-882.9523300000001,17.252821,-0.133,17.252821
152,3060,0.99999875,17.092304000000002,14.305662,14.427722,3.833932,13.58929,12.632285000000001,184.7052364349365,14.879992499999998,18.870369314543527,12.879177,,153,-0.652,12.421861,,,128.92094,0.11,0.84262055,33.6263,0.470709,-860.5613,17.252821,-0.078,17.252821
153,3080,0.99999875,16.98545,14.299148,10.879621,1.8147202,13.611344,60.21666,186.74484705924988,11.835125,18.762025296328808,11.866192999999999,,154,0.193,12.417100999999999,,,189.01337,0.11,1.2273595,104.15565500000001,,-262.11472000000003,17.252821,0.02,17.252821
154,3100,0.99999875,9.146747,14.292675,8.871765,1.6763848999999997,13.582539,63.044197,187.9832262992859,9.906118,10.018815349175465,-14.253765,,155,0.183,12.245339,,,155.06235,0.11,1.0004022,92.49805500000001,2.9798019999999995e-32,-253.01334,17.252821,0.019,17.252821
155,3120,0.99999875,8.866480000000001,14.286244,4.4878526,1.8787397000000001,13.552309,26.457265999999997,189.30521273612976,5.4107975999999995,9.737285729833014,8.314927,,156,0.174,12.219249000000001,,,78.9401,0.11,0.50602627,42.017582,20.65239,-243.69466,17.252821,0.018,17.252821
156,3140,0.99999875,8.900335,14.279855,7.239613,1.1779525,13.522677999999999,108.06466,191.35165643692017,8.711637,9.775856923278019,11.822855,,157,0.165,12.2133875,,,127.738716,0.11,0.8136224,108.44131000000002,108.06466,-235.42255,17.252821,0.017,17.252821
157,3160,0.99999875,8.887266,14.273504999999998,9.621639,2.0994875,13.4933405,52.9703,193.18960809707642,10.447542,9.763376267104276,15.07279,,158,0.174,12.229275,,,171.1187,0.11,1.0830296999999998,81.50498,50.736195,-240.32797000000002,17.252821,0.018,17.252821
158,3180,0.99999875,8.894094,14.267197,7.505248,1.9481051,13.464414000000001,30.858665000000002,195.12181663513184,8.39533,9.769110219007905,11.110267,0.23460591,159,-0.063,12.222073,,,81.28662,0.11,0.5112366,41.725994,,-317.5419,17.252821,-0.006,17.252821
159,3200,0.99999875,14.696924,14.262401,9.746267,2.3569433999999996,13.472116,28.622460999999998,196.6512129306793,10.481955000000001,16.308958435454965,-14.285420000000002,0.8865559999999999,160,-0.069,12.053171,,,105.50693500000001,0.11,0.65941834,44.764305,0.0027356837,-326.10042999999996,17.252821,-0.007,17.252821
